Date,CPT
2010-07-08,23.83444595336914
2010-07-09,24.506549835205078
2010-07-12,24.314512252807617
2010-07-13,25.076984405517578
2010-07-14,24.986618041992188
2010-07-15,25.00920295715332
2010-07-16,24.026466369628906
2010-07-19,24.416170120239258
2010-07-20,24.975318908691406
2010-07-21,24.354042053222656
2010-07-22,25.59659194946289
2010-07-23,25.777339935302734
2010-07-26,26.20657730102539
2010-07-27,26.144453048706055
2010-07-28,26.20657730102539
2010-07-29,25.6530704498291
2010-07-30,25.709556579589844
2010-08-02,26.782670974731445
2010-08-03,26.777023315429688
2010-08-04,26.579345703125
2010-08-05,26.370376586914062
2010-08-06,26.155744552612305
2010-08-09,26.635820388793945
2010-08-10,26.376018524169922
2010-08-11,25.878992080688477
2010-08-12,25.449752807617188
2010-08-13,25.517526626586914
2010-08-16,25.30290985107422
2010-08-17,25.670024871826172
2010-08-18,25.66437339782715
2010-08-19,24.89626121520996
2010-08-20,24.907548904418945
2010-08-23,24.721166610717773
2010-08-24,24.783296585083008
2010-08-25,25.23512840270996
2010-08-26,25.22382926940918
2010-08-27,25.766036987304688
2010-08-30,25.34808921813965
2010-08-31,25.845109939575195
2010-09-01,26.805259704589844
2010-09-02,26.726192474365234
2010-09-03,27.127199172973633
2010-09-07,26.681013107299805
2010-09-08,26.46074104309082
2010-09-09,26.29129981994629
2010-09-10,26.31389617919922
2010-09-13,26.584991455078125
2010-09-14,26.703596115112305
2010-09-15,26.71489906311035
2010-09-16,26.754438400268555
2010-09-17,27.240156173706055
2010-09-20,28.18337059020996
2010-09-21,27.8218994140625
2010-09-22,27.443477630615234
2010-09-23,26.69796371459961
2010-09-24,27.56209945678711
2010-09-27,27.048133850097656
2010-09-28,27.224870681762695
2010-09-29,26.99110984802246
2010-09-30,27.350309371948242
2010-10-01,27.470046997070312
2010-10-04,27.606884002685547
2010-10-05,27.618282318115234
2010-10-06,27.578365325927734
2010-10-07,27.863447189331055
2010-10-08,27.772226333618164
2010-10-11,27.80072021484375
2010-10-12,27.863447189331055
2010-10-13,28.251148223876953
2010-10-14,28.194129943847656
2010-10-15,28.273962020874023
2010-10-18,28.581846237182617
2010-10-19,28.256860733032227
2010-10-20,28.935354232788086
2010-10-21,29.003753662109375
2010-10-22,29.345853805541992
2010-10-25,29.397159576416016
2010-10-26,28.975242614746094
2010-10-27,28.72437858581543
2010-10-28,28.33098030090332
2010-10-29,28.273962020874023
2010-11-01,28.456411361694336
2010-11-02,28.536237716674805
2010-11-03,28.61035919189453
2010-11-04,29.682239532470703
2010-11-05,30.03003692626953
2010-11-08,29.83047866821289
2010-11-09,28.655963897705078
2010-11-10,29.545398712158203
2010-11-11,29.317344665527344
2010-11-12,29.220420837402344
2010-11-15,28.929645538330078
2010-11-16,27.926164627075195
2010-11-17,28.291067123413086
2010-11-18,28.633155822753906
2010-11-19,29.072174072265625
2010-11-22,29.089277267456055
2010-11-23,28.86692237854004
2010-11-24,29.784870147705078
2010-11-26,29.53400993347168
2010-11-29,29.476985931396484
2010-11-30,29.1177978515625
2010-12-01,29.1177978515625
2010-12-02,29.887495040893555
2010-12-03,29.796276092529297
2010-12-06,29.81907844543457
2010-12-07,30.2067813873291
2010-12-08,29.790573120117188
2010-12-09,29.288835525512695
2010-12-10,29.847583770751953
2010-12-13,30.058542251586914
2010-12-14,29.562509536743164
2010-12-15,29.191913604736328
2010-12-16,29.301183700561523
2010-12-17,29.358713150024414
2010-12-20,29.74411392211914
2010-12-21,29.91668128967285
2010-12-22,30.33082389831543
2010-12-23,30.50337791442871
2010-12-27,30.94630241394043
2010-12-28,30.97505760192871
2010-12-29,31.136119842529297
2010-12-30,31.118865966796875
2010-12-31,31.049846649169922
2011-01-03,31.417964935302734
2011-01-04,30.888782501220703
2011-01-05,31.067108154296875
2011-01-06,31.00957489013672
2011-01-07,31.015321731567383
2011-01-10,31.032583236694336
2011-01-11,30.808244705200195
2011-01-12,30.767990112304688
2011-01-13,30.83124542236328
2011-01-14,31.124610900878906
2011-01-18,31.20514678955078
2011-01-19,30.756484985351562
2011-01-20,31.049846649169922
2011-01-21,31.452482223510742
2011-01-24,31.573265075683594
2011-01-25,31.849382400512695
2011-01-26,31.78034019470215
2011-01-27,32.05070495605469
2011-01-28,31.435222625732422
2011-01-31,31.883893966674805
2011-02-01,32.05644989013672
2011-02-02,32.02769470214844
2011-02-03,32.28077697753906
2011-02-04,31.99318504333496
2011-02-07,32.17148971557617
2011-02-08,31.883893966674805
2011-02-09,31.832124710083008
2011-02-10,31.85512924194336
2011-02-11,31.952919006347656
2011-02-14,32.28653335571289
2011-02-15,32.067955017089844
2011-02-16,32.19449996948242
2011-02-17,32.22325897216797
2011-02-18,32.551143646240234
2011-02-22,32.372825622558594
2011-02-23,32.60865783691406
2011-02-24,32.80998992919922
2011-02-25,33.442718505859375
2011-02-28,34.035179138183594
2011-03-01,32.75245666503906
2011-03-02,32.32680892944336
2011-03-03,32.58564758300781
2011-03-04,32.22325897216797
2011-03-07,31.803375244140625
2011-03-08,32.30379867553711
2011-03-09,32.29804611206055
2011-03-10,31.924152374267578
2011-03-11,32.29228973388672
2011-03-14,32.131229400634766
2011-03-15,32.10246276855469
2011-03-16,31.76310157775879
2011-03-17,32.21751403808594
2011-03-18,32.25202941894531
2011-03-21,32.53963088989258
2011-03-22,31.901138305664062
2011-03-23,31.636550903320312
2011-03-24,31.740089416503906
2011-03-25,32.119728088378906
2011-03-28,31.929903030395508
2011-03-29,32.295509338378906
2011-03-30,32.614707946777344
2011-03-31,32.97450637817383
2011-04-01,33.11378479003906
2011-04-04,33.14860916137695
2011-04-05,33.154415130615234
2011-04-06,33.32850646972656
2011-04-07,32.80621337890625
2011-04-08,32.73076248168945
2011-04-11,32.77139663696289
2011-04-12,33.0151252746582
2011-04-13,33.16603088378906
2011-04-14,33.40975570678711
2011-04-15,33.8624153137207
2011-04-18,33.427162170410156
2011-04-19,33.914642333984375
2011-04-20,34.23963165283203
2011-04-21,34.38471221923828
2011-04-25,34.81996154785156
2011-04-26,35.429317474365234
2011-04-27,35.667259216308594
2011-04-28,36.16054153442383
2011-04-29,36.41587829589844
2011-05-02,36.50292205810547
2011-05-03,36.22437286376953
2011-05-04,36.468101501464844
2011-05-05,36.543548583984375
2011-05-06,35.77170181274414
2011-05-09,35.70206069946289
2011-05-10,36.28820037841797
2011-05-11,35.9864387512207
2011-05-12,35.91099548339844
2011-05-13,35.77751159667969
2011-05-16,35.85294723510742
2011-05-17,35.835548400878906
2011-05-18,36.14892578125
2011-05-19,36.468101501464844
2011-05-20,35.70787811279297
2011-05-23,35.61501693725586
2011-05-24,35.93419647216797
2011-05-25,36.14312744140625
2011-05-26,36.61319351196289
2011-05-27,36.69443130493164
2011-05-31,37.30379104614258
2011-06-01,36.427486419677734
2011-06-02,36.53195571899414
2011-06-03,37.11808395385742
2011-06-06,37.01361846923828
2011-06-07,37.40825271606445
2011-06-08,37.69841003417969
2011-06-09,37.73323440551758
2011-06-10,36.7814826965332
2011-06-13,37.19353103637695
2011-06-14,37.58234786987305
2011-06-15,37.106468200683594
2011-06-16,36.93238067626953
2011-06-17,37.18771743774414
2011-06-20,37.59395980834961
2011-06-21,37.87250518798828
2011-06-22,37.36762237548828
2011-06-23,36.514530181884766
2011-06-24,37.00200653076172
2011-06-27,36.972991943359375
2011-06-28,36.972999572753906
2011-06-29,37.19523239135742
2011-06-30,37.20692443847656
2011-07-01,37.94379806518555
2011-07-05,38.557884216308594
2011-07-06,38.93217086791992
2011-07-07,39.528709411621094
2011-07-08,39.341552734375
2011-07-11,38.72163772583008
2011-07-12,39.06670379638672
2011-07-13,38.39413070678711
2011-07-14,38.17190933227539
2011-07-15,39.13687515258789
2011-07-18,38.97897720336914
2011-07-19,39.62228775024414
2011-07-20,39.914695739746094
2011-07-21,40.370880126953125
2011-07-22,40.54047775268555
2011-07-25,40.41764831542969
2011-07-26,40.33577346801758
2011-07-27,39.38835144042969
2011-07-28,39.30647277832031
2011-07-29,39.22459030151367
2011-08-01,39.324012756347656
2011-08-02,38.24207305908203
2011-08-03,38.177757263183594
2011-08-04,36.429107666015625
2011-08-05,35.19511032104492
2011-08-08,32.662784576416016
2011-08-09,36.1893196105957
2011-08-10,35.335479736328125
2011-08-11,37.7274284362793
2011-08-12,37.47010803222656
2011-08-15,39.212894439697266
2011-08-16,39.00820541381836
2011-08-17,38.92633819580078
2011-08-18,37.072418212890625
2011-08-19,36.130836486816406
2011-08-22,36.30630111694336
2011-08-23,37.56953811645508
2011-08-24,38.10756301879883
2011-08-25,36.99054718017578
2011-08-26,37.56367874145508
2011-08-29,38.66316604614258
2011-08-30,38.832763671875
2011-08-31,39.07839584350586
2011-09-01,38.61637496948242
2011-09-02,37.990604400634766
2011-09-06,38.037384033203125
2011-09-07,39.62813186645508
2011-09-08,39.42927551269531
2011-09-09,37.89701843261719
2011-09-12,38.3239631652832
2011-09-13,38.516963958740234
2011-09-14,38.05493927001953
2011-09-15,37.616310119628906
2011-09-16,36.984703063964844
2011-09-19,36.09575653076172
2011-09-20,35.18925094604492
2011-09-21,32.85579299926758
2011-09-22,32.46395492553711
2011-09-23,32.80315399169922
2011-09-26,33.037086486816406
2011-09-27,33.1540641784668
2011-09-28,32.71161651611328
2011-09-29,33.626007080078125
2011-09-30,32.59952163696289
2011-10-03,31.319368362426758
2011-10-04,32.93576431274414
2011-10-05,32.21017074584961
2011-10-06,33.23075866699219
2011-10-07,31.903411865234375
2011-10-10,33.88557434082031
2011-10-11,32.62902069091797
2011-10-12,32.85908508300781
2011-10-13,32.72930145263672
2011-10-14,33.51980209350586
2011-10-17,32.446136474609375
2011-10-18,33.40182113647461
2011-10-19,32.977081298828125
2011-10-20,33.4962158203125
2011-10-21,34.36931228637695
2011-10-24,35.236507415771484
2011-10-25,34.51678466796875
2011-10-26,34.65837860107422
2011-10-27,36.31017303466797
2011-10-28,35.702545166015625
2011-10-31,35.77334213256836
2011-11-01,34.37520217895508
2011-11-02,35.330894470214844
2011-11-03,35.40757369995117
2011-11-04,35.661258697509766
2011-11-07,35.897220611572266
2011-11-08,36.274784088134766
2011-11-09,34.693763732910156
2011-11-10,34.906150817871094
2011-11-11,35.850032806396484
2011-11-14,35.39579391479492
2011-11-15,35.83823013305664
2011-11-16,35.17161178588867
2011-11-17,34.13333511352539
2011-11-18,34.22773361206055
2011-11-21,33.266143798828125
2011-11-22,33.189449310302734
2011-11-23,32.12168502807617
2011-11-25,32.27505111694336
2011-11-28,32.481529235839844
2011-11-29,32.46383285522461
2011-11-30,34.05665588378906
2011-12-01,33.649600982666016
2011-12-02,33.92686462402344
2011-12-05,34.145145416259766
2011-12-06,33.962257385253906
2011-12-07,34.475494384765625
2011-12-08,33.555206298828125
2011-12-09,34.12744140625
2011-12-12,33.454925537109375
2011-12-13,33.25434494018555
2011-12-14,33.51389694213867
2011-12-15,34.525516510009766
2011-12-16,35.22770690917969
2011-12-19,35.12653350830078
2011-12-20,36.24524688720703
2011-12-21,36.16195297241211
2011-12-22,36.78081512451172
2011-12-23,36.608245849609375
2011-12-27,36.9771728515625
2011-12-28,36.52492904663086
2011-12-29,37.10213088989258
2011-12-30,37.036678314208984
2012-01-03,36.792701721191406
2012-01-04,36.269046783447266
2012-01-05,36.846256256103516
2012-01-06,36.49517822265625
2012-01-09,36.33451461791992
2012-01-10,36.56063461303711
2012-01-11,36.417808532714844
2012-01-12,35.47166442871094
2012-01-13,35.50142288208008
2012-01-17,35.70969772338867
2012-01-18,36.21549606323242
2012-01-19,36.22739791870117
2012-01-20,36.364261627197266
2012-01-23,36.471378326416016
2012-01-24,37.000980377197266
2012-01-25,37.69125747680664
2012-01-26,38.191104888916016
2012-01-27,38.4350700378418
2012-01-30,37.95307540893555
2012-01-31,38.38151931762695
2012-02-01,38.5778923034668
2012-02-02,38.48863220214844
2012-02-03,38.76236343383789
2012-02-06,38.63740539550781
2012-02-07,38.179203033447266
2012-02-08,37.86976623535156
2012-02-09,37.73290252685547
2012-02-10,37.40562438964844
2012-02-13,37.9887809753418
2012-02-14,37.39967346191406
2012-02-15,37.16164779663086
2012-02-16,37.57819747924805
2012-02-17,37.51868438720703
2012-02-21,36.86410903930664
2012-02-22,36.56063461303711
2012-02-23,36.90578079223633
2012-02-24,37.43537902832031
2012-02-27,37.036678314208984
2012-02-28,36.64988708496094
2012-02-29,36.89386749267578
2012-03-01,37.20925521850586
2012-03-02,36.8879280090332
2012-03-05,37.79241180419922
2012-03-06,37.45917892456055
2012-03-07,37.25090789794922
2012-03-08,37.19734573364258
2012-03-09,37.72099685668945
2012-03-12,38.01853561401367
2012-03-13,38.45886993408203
2012-03-14,38.155391693115234
2012-03-15,37.82811737060547
2012-03-16,37.97688293457031
2012-03-19,38.256568908691406
2012-03-20,38.274417877197266
2012-03-21,37.76860427856445
2012-03-22,37.23303985595703
2012-03-23,37.65554428100586
2012-03-26,38.173255920410156
2012-03-27,38.256568908691406
2012-03-28,38.334598541259766
2012-03-29,38.8088264465332
2012-03-30,39.469139099121094
2012-04-02,39.529170989990234
2012-04-03,39.535179138183594
2012-04-04,39.223018646240234
2012-04-05,39.15700149536133
2012-04-09,38.76680374145508
2012-04-10,37.87238311767578
2012-04-11,38.14250183105469
2012-04-12,38.79682540893555
2012-04-13,38.940879821777344
2012-04-16,39.63723373413086
2012-04-17,39.8052978515625
2012-04-18,39.553184509277344
2012-04-19,39.505165100097656
2012-04-20,40.345558166503906
2012-04-23,40.17748260498047
2012-04-24,40.87382507324219
2012-04-25,41.276023864746094
2012-04-26,40.933876037597656
2012-04-27,40.945884704589844
2012-04-30,40.62169647216797
2012-05-01,40.861820220947266
2012-05-02,40.957855224609375
2012-05-03,40.90985107421875
2012-05-04,40.7897834777832
2012-05-07,41.324039459228516
2012-05-08,41.19198989868164
2012-05-09,41.137962341308594
2012-05-10,41.035919189453125
2012-05-11,41.15596389770508
2012-05-14,40.50764846801758
2012-05-15,40.30354690551758
2012-05-16,39.94938278198242
2012-05-17,38.72479248046875
2012-05-18,38.22654342651367
2012-05-21,38.83283615112305
2012-05-22,38.92888259887695
2012-05-23,39.2890510559082
2012-05-24,39.40910720825195
2012-05-25,39.19300842285156
2012-05-29,39.86534881591797
2012-05-30,38.90486526489258
2012-05-31,39.0849609375
2012-06-01,38.32258605957031
2012-06-04,38.070472717285156
2012-06-05,38.95889663696289
2012-06-06,39.697265625
2012-06-07,39.40910720825195
2012-06-08,40.02141189575195
2012-06-11,39.03694152832031
2012-06-12,39.511165618896484
2012-06-13,39.2890510559082
2012-06-14,39.90134811401367
2012-06-15,40.23152160644531
2012-06-18,40.567691802978516
2012-06-19,40.279541015625
2012-06-20,40.26753616333008
2012-06-21,39.769309997558594
2012-06-22,39.63121795654297
2012-06-25,39.571197509765625
2012-06-26,39.751277923583984
2012-06-27,39.63624954223633
2012-06-28,40.15691375732422
2012-06-29,40.96814727783203
2012-07-02,41.44643783569336
2012-07-03,41.58567428588867
2012-07-05,41.57962417602539
2012-07-06,41.57962417602539
2012-07-09,41.712799072265625
2012-07-10,41.42827224731445
2012-07-11,41.49485778808594
2012-07-12,42.10633087158203
2012-07-13,42.735958099365234
2012-07-16,42.86311340332031
2012-07-17,43.341365814208984
2012-07-18,43.15974807739258
2012-07-19,43.032596588134766
2012-07-20,42.850975036621094
2012-07-23,42.923622131347656
2012-07-24,42.778343200683594
2012-07-25,42.89336013793945
2012-07-26,42.77228927612305
2012-07-27,42.9478645324707
2012-07-30,42.97207260131836
2012-07-31,43.17185592651367
2012-08-01,42.7056884765625
2012-08-02,42.82071304321289
2012-08-03,42.505897521972656
2012-08-06,42.1971435546875
2012-08-07,41.17399978637695
2012-08-08,40.39301300048828
2012-08-09,40.259830474853516
2012-08-10,40.526206970214844
2012-08-13,40.386959075927734
2012-08-14,40.338523864746094
2012-08-15,40.9136848449707
2012-08-16,41.35561752319336
2012-08-17,41.724910736083984
2012-08-20,41.712799072265625
2012-08-21,41.68857955932617
2012-08-22,41.76730728149414
2012-08-23,42.076053619384766
2012-08-24,42.2697868347168
2012-08-27,42.275856018066406
2012-08-28,42.3606071472168
2012-08-29,42.3787727355957
2012-08-30,42.17898941040039
2012-08-31,42.033668518066406
2012-09-04,42.251625061035156
2012-09-05,42.04578399658203
2012-09-06,42.17292404174805
2012-09-07,42.04578399658203
2012-09-10,41.476707458496094
2012-09-11,41.41010665893555
2012-09-12,41.119510650634766
2012-09-13,41.50696563720703
2012-09-14,41.50092315673828
2012-09-17,41.258758544921875
2012-09-18,40.949981689453125
2012-09-19,40.88340759277344
2012-09-20,40.09636306762695
2012-09-21,40.07819747924805
2012-09-24,39.82393264770508
2012-09-25,39.25483703613281
2012-09-26,39.41361999511719
2012-09-27,39.54187774658203
2012-09-28,39.383094787597656
2012-10-01,39.14491653442383
2012-10-02,39.45637130737305
2012-10-03,39.11439514160156
2012-10-04,38.78461456298828
2012-10-05,38.74797439575195
2012-10-08,38.540348052978516
2012-10-09,38.479270935058594
2012-10-10,38.619728088378906
2012-10-11,38.41820526123047
2012-10-12,38.28997039794922
2012-10-15,38.699127197265625
2012-10-16,39.06553649902344
2012-10-17,39.242637634277344
2012-10-18,39.938812255859375
2012-10-19,39.92658996582031
2012-10-22,39.8044548034668
2012-10-23,39.59071731567383
2012-10-24,39.5723991394043
2012-10-25,39.49911117553711
2012-10-26,39.315914154052734
2012-10-31,40.07927322387695
2012-11-01,40.32966613769531
2012-11-02,41.03193283081055
2012-11-05,41.01972961425781
2012-11-06,41.044151306152344
2012-11-07,40.68994140625
2012-11-08,40.10369110107422
2012-11-09,39.99989318847656
2012-11-12,40.073150634765625
2012-11-13,39.731197357177734
2012-11-14,38.74797439575195
2012-11-15,38.796836853027344
2012-11-16,39.0960578918457
2012-11-19,39.57850646972656
2012-11-20,39.725074768066406
2012-11-21,39.54187774658203
2012-11-23,39.8044548034668
2012-11-26,39.773921966552734
2012-11-27,39.822784423828125
2012-11-28,39.609046936035156
2012-11-29,40.34186553955078
2012-11-30,40.12202072143555
2012-12-03,40.21974182128906
2012-12-04,40.29301071166992
2012-12-05,40.25636672973633
2012-12-06,40.64719772338867
2012-12-07,40.78767013549805
2012-12-10,40.76933670043945
2012-12-11,41.0563850402832
2012-12-12,41.09912109375
2012-12-13,40.93284606933594
2012-12-14,41.0313606262207
2012-12-17,41.05599594116211
2012-12-18,41.10527801513672
2012-12-19,40.93901824951172
2012-12-20,41.443973541259766
2012-12-21,41.57328796386719
2012-12-24,41.875030517578125
2012-12-26,41.71493148803711
2012-12-27,41.94276428222656
2012-12-28,41.751869201660156
2012-12-31,42.00436019897461
2013-01-02,42.232215881347656
2013-01-03,42.18910217285156
2013-01-04,42.42310333251953
2013-01-07,42.63862228393555
2013-01-08,42.46003723144531
2013-01-09,42.478519439697266
2013-01-10,42.40462112426758
2013-01-11,42.49699783325195
2013-01-14,42.6016845703125
2013-01-15,43.008121490478516
2013-01-16,42.903446197509766
2013-01-17,43.038917541503906
2013-01-18,43.106658935546875
2013-01-22,43.37760925292969
2013-01-23,43.51924133300781
2013-01-24,43.35297775268555
2013-01-25,43.37760925292969
2013-01-28,43.33449935913086
2013-01-29,43.52539825439453
2013-01-30,43.340675354003906
2013-01-31,42.731014251708984
2013-02-01,42.55243682861328
2013-02-04,42.10904312133789
2013-02-05,41.96125030517578
2013-02-06,42.065940856933594
2013-02-07,41.98589324951172
2013-02-08,42.583213806152344
2013-02-11,42.20756912231445
2013-02-12,42.79258728027344
2013-02-13,42.81105422973633
2013-02-14,42.74948501586914
2013-02-15,43.06355285644531
2013-02-19,43.52539825439453
2013-02-20,44.01190185546875
2013-02-21,43.445335388183594
2013-02-22,43.67936706542969
2013-02-25,43.04506301879883
2013-02-26,43.25444793701172
2013-02-27,43.2913932800293
2013-02-28,42.57705307006836
2013-03-01,42.75564193725586
2013-03-04,42.71868896484375
2013-03-05,42.903446197509766
2013-03-06,42.891109466552734
2013-03-07,42.84186553955078
2013-03-08,42.58937072753906
2013-03-11,42.30609893798828
2013-03-12,42.219886779785156
2013-03-13,42.40462112426758
2013-03-14,42.96501159667969
2013-03-15,43.32219314575195
2013-03-18,43.26675033569336
2013-03-19,42.95269775390625
2013-03-20,42.82337951660156
2013-03-21,42.61400604248047
2013-03-22,43.04506301879883
2013-03-25,42.903446197509766
2013-03-26,43.21414566040039
2013-03-27,42.97801208496094
2013-03-28,42.679725646972656
2013-04-01,43.20170593261719
2013-04-02,43.35706329345703
2013-04-03,43.12093734741211
2013-04-04,44.04064178466797
2013-04-05,44.7739372253418
2013-04-08,45.227577209472656
2013-04-09,45.003875732421875
2013-04-10,44.78635025024414
2013-04-11,44.680728912353516
2013-04-12,44.966575622558594
2013-04-15,44.25193405151367
2013-04-16,44.95414733886719
2013-04-17,44.30786895751953
2013-04-18,44.09658432006836
2013-04-19,44.53779602050781
2013-04-22,44.4445686340332
2013-04-23,44.475650787353516
2013-04-24,44.68695068359375
2013-04-25,44.27057647705078
2013-04-26,44.12144088745117
2013-04-29,44.40107345581055
2013-04-30,44.95414733886719
2013-05-01,44.7117919921875
2013-05-02,44.929283142089844
2013-05-03,44.32651138305664
2013-05-06,44.41971206665039
2013-05-07,45.1778564453125
2013-05-08,45.2462158203125
2013-05-09,45.38914108276367
2013-05-10,45.68744659423828
2013-05-13,46.06028747558594
2013-05-14,46.19078826904297
2013-05-15,46.389644622802734
2013-05-16,46.39585876464844
2013-05-17,46.43314743041992
2013-05-20,46.594703674316406
2013-05-21,46.893001556396484
2013-05-22,45.48236083984375
2013-05-23,44.68695068359375
2013-05-24,44.81122589111328
2013-05-28,44.05309295654297
2013-05-29,43.41922378540039
2013-05-30,43.108497619628906
2013-05-31,43.033935546875
2013-06-03,43.39436340332031
2013-06-04,42.95315933227539
2013-06-05,42.362789154052734
2013-06-06,42.623783111572266
2013-06-07,42.064510345458984
2013-06-10,41.666786193847656
2013-06-11,40.84651565551758
2013-06-12,40.31208038330078
2013-06-13,41.38093948364258
2013-06-14,41.16966247558594
2013-06-17,40.945945739746094
2013-06-18,41.2255744934082
2013-06-19,39.90192794799805
2013-06-20,39.137577056884766
2013-06-21,40.58549880981445
2013-06-24,41.00808334350586
2013-06-25,41.871864318847656
2013-06-26,42.574440002441406
2013-06-27,43.55929946899414
2013-06-28,43.37108612060547
2013-07-01,43.427547454833984
2013-07-02,44.17401885986328
2013-07-03,43.879207611083984
2013-07-05,43.6282844543457
2013-07-08,43.84783172607422
2013-07-09,44.41867446899414
2013-07-10,44.757408142089844
2013-07-11,46.02454376220703
2013-07-12,45.77363204956055
2013-07-15,45.69209289550781
2013-07-16,45.77989959716797
2013-07-17,45.94926834106445
2013-07-18,46.156288146972656
2013-07-19,45.936744689941406
2013-07-22,46.12491989135742
2013-07-23,46.25663375854492
2013-07-24,45.202789306640625
2013-07-25,45.271785736083984
2013-07-26,45.15262985229492
2013-07-29,45.12752151489258
2013-07-30,44.93305587768555
2013-07-31,44.249305725097656
2013-08-01,44.675865173339844
2013-08-02,44.061119079589844
2013-08-05,43.74747848510742
2013-08-06,43.54047775268555
2013-08-07,43.0449104309082
2013-08-08,42.73126220703125
2013-08-09,43.383636474609375
2013-08-12,42.68108367919922
2013-08-13,42.09769058227539
2013-08-14,41.89067840576172
2013-08-15,40.686283111572266
2013-08-16,39.500694274902344
2013-08-19,39.52579116821289
2013-08-20,39.958614349365234
2013-08-21,39.9084358215332
2013-08-22,39.958614349365234
2013-08-23,40.05271911621094
2013-08-26,39.83315658569336
2013-08-27,39.78296661376953
2013-08-28,39.25605392456055
2013-08-29,39.243507385253906
2013-08-30,38.76049041748047
2013-09-03,38.045372009277344
2013-09-04,38.23356246948242
2013-09-05,38.20846939086914
2013-09-06,38.84830856323242
2013-09-09,39.72024154663086
2013-09-10,40.11543273925781
2013-09-11,40.59845733642578
2013-09-12,40.48554611206055
2013-09-13,40.86191177368164
2013-09-16,41.269657135009766
2013-09-17,40.70509338378906
