Date,TNK
2010-01-04,33.811614990234375
2010-01-05,33.69489669799805
2010-01-06,34.58979034423828
2010-01-07,34.58979034423828
2010-01-08,36.4574089050293
2010-01-11,36.96321105957031
2010-01-12,37.507930755615234
2010-01-13,37.079952239990234
2010-01-14,37.3523063659668
2010-01-15,37.9359245300293
2010-01-19,38.013755798339844
2010-01-20,37.546836853027344
2010-01-21,36.26286697387695
2010-01-22,35.40687561035156
2010-01-25,35.212318420410156
2010-01-26,34.862144470214844
2010-01-27,35.212318420410156
2010-01-28,34.04507064819336
2010-01-29,33.50033950805664
2010-02-01,33.578155517578125
2010-02-02,34.58979034423828
2010-02-03,34.978878021240234
2010-02-04,35.601417541503906
2010-02-05,35.757049560546875
2010-02-08,35.212318420410156
2010-02-09,35.52359390258789
2010-02-10,35.990501403808594
2010-02-11,36.574134826660156
2010-02-12,36.49631881713867
2010-02-16,37.27449417114258
2010-02-17,37.235565185546875
2010-02-18,36.96321105957031
2010-02-19,37.235565185546875
2010-02-22,37.27449417114258
2010-02-23,37.313392639160156
2010-02-24,37.62466049194336
2010-02-25,38.55847930908203
2010-02-26,39.764644622802734
2010-03-01,40.231544494628906
2010-03-02,40.85407257080078
2010-03-03,40.85407257080078
2010-03-04,40.01626205444336
2010-03-05,40.774295806884766
2010-03-08,42.48983383178711
2010-03-09,42.64942932128906
2010-03-10,44.28519058227539
2010-03-11,44.524559020996094
2010-03-12,45.16291809082031
2010-03-15,45.68156433105469
2010-03-16,45.72145080566406
2010-03-17,45.881046295166016
2010-03-18,45.881046295166016
2010-03-19,46.24012756347656
2010-03-22,45.841148376464844
2010-03-23,46.7188720703125
2010-03-24,47.35722351074219
2010-03-25,48.11527633666992
2010-03-26,47.756195068359375
2010-03-29,48.474334716796875
2010-03-30,49.55153274536133
2010-03-31,50.14997482299805
2010-04-01,51.82564163208008
2010-04-05,52.025123596191406
2010-04-06,48.474334716796875
2010-04-07,47.11785125732422
2010-04-08,48.71371078491211
2010-04-09,49.032875061035156
2010-04-12,49.51162338256836
2010-04-13,49.99038314819336
2010-04-14,49.99038314819336
2010-04-15,49.51162338256836
2010-04-16,49.631343841552734
2010-04-19,48.71371078491211
2010-04-20,49.47174835205078
2010-04-21,49.431846618652344
2010-04-22,51.18729782104492
2010-04-23,51.50645446777344
2010-04-26,51.985225677490234
2010-04-27,52.18470764160156
2010-04-28,51.586280822753906
2010-04-29,51.74585723876953
2010-04-30,50.828224182128906
2010-05-03,52.583675384521484
2010-05-04,50.828224182128906
2010-05-05,48.23495101928711
2010-05-06,44.8038444519043
2010-05-07,42.72922134399414
2010-05-10,45.521968841552734
2010-05-11,45.16291809082031
2010-05-12,46.798683166503906
2010-05-13,49.67123031616211
2010-05-14,47.955684661865234
2010-05-17,47.955684661865234
2010-05-18,47.4769172668457
2010-05-19,45.62395477294922
2010-05-20,43.235687255859375
2010-05-21,44.0180549621582
2010-05-24,43.1121711730957
2010-05-25,42.37099075317383
2010-05-26,43.56510925292969
2010-05-27,45.953365325927734
2010-05-28,45.08864974975586
2010-06-01,42.8651008605957
2010-06-02,45.62395477294922
2010-06-03,47.312198638916016
2010-06-04,44.84159469604492
2010-06-07,43.4004020690918
2010-06-08,41.75334167480469
2010-06-09,42.82392120361328
2010-06-10,46.44750213623047
2010-06-11,47.14750289916992
2010-06-14,48.6298713684082
2010-06-15,49.57694625854492
2010-06-16,49.16515350341797
2010-06-17,48.95927810668945
2010-06-18,50.276947021484375
2010-06-21,49.453399658203125
2010-06-22,47.4769172668457
2010-06-23,47.68278884887695
2010-06-24,47.06514358520508
2010-06-25,50.194580078125
2010-06-28,48.6298713684082
2010-06-29,46.65336608886719
2010-06-30,45.829837799072266
2010-07-01,44.635704040527344
2010-07-02,44.1415901184082
2010-07-06,44.0180549621582
2010-07-07,46.98278045654297
2010-07-08,47.765159606933594
2010-07-09,49.371055603027344
2010-07-12,49.16515350341797
2010-07-13,49.94752883911133
2010-07-14,49.86518096923828
2010-07-15,49.700469970703125
2010-07-16,49.00046157836914
2010-07-19,50.60635757446289
2010-07-20,50.523983001708984
2010-07-21,50.44165802001953
2010-07-22,52.33578872680664
2010-07-23,53.98286437988281
2010-07-26,55.91817092895508
2010-07-27,54.806400299072266
2010-07-28,54.84757614135742
2010-07-29,55.01227569580078
2010-07-30,54.9299201965332
2010-08-02,55.053470611572266
2010-08-03,55.46523666381836
2010-08-04,57.400535583496094
2010-08-05,56.000526428222656
2010-08-06,56.000526428222656
2010-08-09,56.82407760620117
2010-08-10,56.41228485107422
2010-08-11,53.653438568115234
2010-08-12,54.31227493286133
2010-08-13,54.065208435058594
2010-08-16,56.288753509521484
2010-08-17,56.4534912109375
2010-08-18,55.56675720214844
2010-08-19,53.96226119995117
2010-08-20,52.14662551879883
2010-08-23,51.21769332885742
2010-08-24,50.45765686035156
2010-08-25,50.035423278808594
2010-08-26,49.697628021240234
2010-08-27,51.13325500488281
2010-08-30,49.06425094604492
2010-08-31,48.768707275390625
2010-09-01,50.62656021118164
2010-09-02,50.45765686035156
2010-09-03,50.45765686035156
2010-09-07,49.35983657836914
2010-09-08,53.03331756591797
2010-09-09,53.24444580078125
2010-09-10,52.695533752441406
2010-09-13,54.08891677856445
2010-09-14,54.21559143066406
2010-09-15,54.7645263671875
2010-09-16,54.51115417480469
2010-09-17,54.08891677856445
2010-09-20,54.97564697265625
2010-09-21,54.2578239440918
2010-09-22,54.637840270996094
2010-09-23,53.58223342895508
2010-09-24,54.89118194580078
2010-09-27,55.60899353027344
2010-09-28,55.904571533203125
2010-09-29,55.82011413574219
2010-09-30,54.933387756347656
2010-10-01,50.668785095214844
2010-10-04,50.5421142578125
2010-10-05,50.922142028808594
2010-10-06,50.922142028808594
2010-10-07,50.668785095214844
2010-10-08,50.246543884277344
2010-10-11,51.048805236816406
2010-10-12,51.091026306152344
2010-10-13,51.302154541015625
2010-10-14,50.837684631347656
2010-10-15,50.75325012207031
2010-10-18,50.87990951538086
2010-10-19,50.795448303222656
2010-10-20,51.42882537841797
2010-10-21,51.59770965576172
2010-10-22,52.188838958740234
2010-10-25,51.893272399902344
2010-10-26,51.048805236816406
2010-10-27,51.00658416748047
2010-10-28,50.45765686035156
2010-10-29,50.1620979309082
2010-11-01,50.795448303222656
2010-11-02,51.42882537841797
2010-11-03,52.10440444946289
2010-11-04,52.695533752441406
2010-11-05,53.37112045288086
2010-11-08,53.117767333984375
2010-11-09,53.32888412475586
2010-11-10,53.32888412475586
2010-11-11,53.24444580078125
2010-11-12,52.81156921386719
2010-11-15,52.248809814453125
2010-11-16,51.94579315185547
2010-11-17,52.162235260009766
2010-11-18,52.29210662841797
2010-11-19,52.81156921386719
2010-11-22,52.595123291015625
2010-11-23,52.20553207397461
2010-11-24,52.68169403076172
2010-11-26,51.94579315185547
2010-11-29,51.90251541137695
2010-11-30,51.29646301269531
2010-12-01,52.032379150390625
2010-12-02,52.032379150390625
2010-12-03,52.4219856262207
2010-12-06,52.63841247558594
2010-12-07,52.98472213745117
2010-12-08,53.071285247802734
2010-12-09,52.94141387939453
2010-12-10,53.11457061767578
2010-12-13,51.94579315185547
2010-12-14,51.94579315185547
2010-12-15,51.72935485839844
2010-12-16,51.38304901123047
2010-12-17,51.59950256347656
2010-12-20,52.29210662841797
2010-12-21,52.98472213745117
2010-12-22,53.071285247802734
2010-12-23,53.071285247802734
2010-12-27,53.02800369262695
2010-12-28,52.81156921386719
2010-12-29,53.071285247802734
2010-12-30,53.02800369262695
2010-12-31,53.417598724365234
2011-01-03,54.58637237548828
2011-01-04,53.89376449584961
2011-01-05,54.58637237548828
2011-01-06,55.6685791015625
2011-01-07,55.6685791015625
2011-01-10,55.97159194946289
2011-01-11,55.23569869995117
2011-01-12,55.71186828613281
2011-01-13,55.40884780883789
2011-01-14,55.365562438964844
2011-01-18,55.58201217651367
2011-01-19,51.339752197265625
2011-01-20,49.08877182006836
2011-01-21,48.87234115600586
2011-01-24,48.48274612426758
2011-01-25,50.56057357788086
2011-01-26,50.77702713012695
2011-01-27,51.123329162597656
2011-01-28,51.46963119506836
2011-01-31,51.72935485839844
2011-02-01,52.11894989013672
2011-02-02,52.075653076171875
2011-02-03,52.162235260009766
2011-02-04,48.9156379699707
2011-02-07,49.1320686340332
2011-02-08,49.08877182006836
2011-02-09,48.52602767944336
2011-02-10,48.52602767944336
2011-02-11,48.6558952331543
2011-02-14,48.958927154541016
2011-02-15,48.699180603027344
2011-02-16,49.39179992675781
2011-02-17,49.30522155761719
2011-02-18,49.1320686340332
2011-02-22,47.74684143066406
2011-02-23,47.660255432128906
2011-02-24,45.71231460571289
2011-02-25,46.1884765625
2011-02-28,46.27505111694336
2011-03-01,46.14518356323242
2011-03-02,46.96765899658203
2011-03-03,47.010948181152344
2011-03-04,46.96676254272461
2011-03-07,45.55290222167969
2011-03-08,45.199424743652344
2011-03-09,45.287818908691406
2011-03-10,43.74139404296875
2011-03-11,44.404136657714844
2011-03-14,42.769371032714844
2011-03-15,42.23915481567383
2011-03-16,42.857723236083984
2011-03-17,42.194976806640625
2011-03-18,42.769371032714844
2011-03-21,42.946083068847656
2011-03-22,43.2995491027832
2011-03-23,43.12281799316406
2011-03-24,43.12281799316406
2011-03-25,43.432098388671875
2011-03-28,43.07863998413086
2011-03-29,47.27604675292969
2011-03-30,45.99472427368164
2011-03-31,46.215641021728516
2011-04-01,46.48075485229492
2011-04-04,46.48075485229492
2011-04-05,46.96676254272461
2011-04-06,47.496971130371094
2011-04-07,47.5411491394043
2011-04-08,46.8784065246582
2011-04-11,46.038917541503906
2011-04-12,45.641273498535156
2011-04-13,45.06687927246094
2011-04-14,44.89015579223633
2011-04-15,45.641273498535156
2011-04-18,43.918128967285156
2011-04-19,43.56465148925781
2011-04-20,43.387916564941406
2011-04-21,43.2995491027832
2011-04-25,43.56465148925781
2011-04-26,42.946083068847656
2011-04-27,43.25537872314453
2011-04-28,40.6043815612793
2011-04-29,41.53223419189453
2011-05-02,40.6485595703125
2011-05-03,41.046207427978516
2011-05-04,39.809078216552734
2011-05-05,41.00201416015625
2011-05-06,40.6043815612793
2011-05-09,41.046207427978516
2011-05-10,42.63681411743164
2011-05-11,41.753143310546875
2011-05-12,43.432098388671875
2011-05-13,42.769371032714844
2011-05-16,41.134578704833984
2011-05-17,40.56019973754883
2011-05-18,42.013641357421875
2011-05-19,42.28616714477539
2011-05-20,41.74111557006836
2011-05-23,40.832725524902344
2011-05-24,39.87889099121094
2011-05-25,38.652557373046875
2011-05-26,39.33385467529297
2011-05-27,40.5601921081543
2011-05-31,41.92280197143555
2011-06-01,42.0590705871582
2011-06-02,42.0590705871582
2011-06-03,41.831966400146484
2011-06-06,41.0143928527832
2011-06-07,41.46860885620117
2011-06-08,38.516292572021484
2011-06-09,39.47011184692383
2011-06-10,38.47086715698242
2011-06-13,38.92507553100586
2011-06-14,39.96974182128906
2011-06-15,38.879661560058594
2011-06-16,39.47011184692383
2011-06-17,41.19607925415039
2011-06-20,41.87738037109375
2011-06-21,43.01288604736328
2011-06-22,41.74111557006836
2011-06-23,42.104496002197266
2011-06-24,41.831966400146484
2011-06-27,42.649532318115234
2011-06-28,42.19532775878906
2011-06-29,42.649532318115234
2011-06-30,42.6949462890625
2011-07-01,42.37699508666992
2011-07-05,42.013641357421875
2011-07-06,41.786537170410156
2011-07-07,41.87738037109375
2011-07-08,41.51403045654297
2011-07-11,40.60562515258789
2011-07-12,40.242252349853516
2011-07-13,40.651031494140625
2011-07-14,39.96974182128906
2011-07-15,40.5601921081543
2011-07-18,39.47011184692383
2011-07-19,38.74339294433594
2011-07-20,38.834232330322266
2011-07-21,38.970489501953125
2011-07-22,39.69721603393555
2011-07-25,38.788814544677734
2011-07-26,38.06209182739258
2011-07-27,36.6540641784668
2011-07-28,36.6540641784668
2011-07-29,37.1991081237793
2011-08-01,38.10751724243164
2011-08-02,35.10979461669922
2011-08-03,34.29221725463867
2011-08-04,31.61241912841797
2011-08-05,31.203651428222656
2011-08-08,28.024240493774414
2011-08-09,30.43149757385254
2011-08-10,28.47843360900879
2011-08-11,30.97653579711914
2011-08-12,31.61241912841797
2011-08-15,31.83953857421875
2011-08-16,31.15822982788086
2011-08-17,31.720476150512695
2011-08-18,29.84630584716797
2011-08-19,29.33090591430664
2011-08-22,28.534381866455078
2011-08-23,27.97212028503418
2011-08-24,28.628087997436523
2011-08-25,28.018978118896484
2011-08-26,28.628087997436523
2011-08-29,30.221126556396484
2011-08-30,31.53305435180664
2011-08-31,30.455406188964844
2011-09-01,29.096635818481445
2011-09-02,28.393814086914062
2011-09-06,27.925268173217773
2011-09-07,29.002918243408203
2011-09-08,27.690998077392578
2011-09-09,26.847614288330078
2011-09-12,26.89447021484375
2011-09-13,27.87841033935547
2011-09-14,28.112688064575195
2011-09-15,29.002918243408203
2011-09-16,28.300111770629883
2011-09-19,28.112688064575195
2011-09-20,27.22245216369629
2011-09-21,26.238510131835938
2011-09-22,24.317472457885742
2011-09-23,25.395124435424805
2011-09-26,25.676250457763672
2011-09-27,26.051084518432617
2011-09-28,23.474088668823242
2011-09-29,23.286672592163086
2011-09-30,21.553058624267578
2011-10-03,18.1326847076416
2011-10-04,20.709680557250977
2011-10-05,20.615970611572266
2011-10-06,20.006860733032227
2011-10-07,19.538320541381836
2011-10-10,20.803388595581055
2011-10-11,22.162166595458984
2011-10-12,23.239816665649414
2011-10-13,22.911832809448242
2011-10-14,23.192962646484375
2011-10-17,22.255874633789062
2011-10-18,23.989484786987305
2011-10-19,23.05240249633789
2011-10-20,22.958688735961914
2011-10-21,23.802074432373047
2011-10-24,23.33352279663086
2011-10-25,22.115310668945312
2011-10-26,22.5838565826416
2011-10-27,23.427236557006836
2011-10-28,24.270612716674805
2011-10-31,23.14611053466797
2011-11-01,22.67757225036621
2011-11-02,23.05240249633789
2011-11-03,23.3803768157959
2011-11-04,23.14611053466797
2011-11-07,23.14611053466797
2011-11-08,23.239816665649414
2011-11-09,22.771272659301758
2011-11-10,22.72441291809082
2011-11-11,22.5838565826416
2011-11-14,22.63071060180664
2011-11-15,22.958688735961914
2011-11-16,22.958688735961914
2011-11-17,21.895341873168945
2011-11-18,22.040342330932617
2011-11-21,20.78365707397461
2011-11-22,19.188636779785156
2011-11-23,17.980281829833984
2011-11-25,17.641942977905273
2011-11-28,18.318618774414062
2011-11-29,17.4486026763916
2011-11-30,18.366954803466797
2011-12-01,18.270288467407227
2011-12-02,18.366954803466797
2011-12-05,18.94696617126465
2011-12-06,18.65695571899414
2011-12-07,18.366954803466797
2011-12-08,17.690279006958008
2011-12-09,17.78694725036621
2011-12-12,17.641942977905273
2011-12-13,17.641942977905273
2011-12-14,17.593608856201172
2011-12-15,17.496938705444336
2011-12-16,17.351938247680664
2011-12-19,16.53026008605957
2011-12-20,16.771934509277344
2011-12-21,16.53026008605957
2011-12-22,17.496938705444336
2011-12-23,18.125286102294922
2011-12-27,18.02861785888672
2011-12-28,17.496938705444336
2011-12-29,17.158605575561523
2011-12-30,17.01360511779785
2012-01-03,18.705291748046875
2012-01-04,18.076946258544922
2012-01-05,18.318618774414062
2012-01-06,18.318618774414062
2012-01-09,18.89862823486328
2012-01-10,19.720312118530273
2012-01-11,20.590320587158203
2012-01-12,20.54198455810547
2012-01-13,20.348655700683594
2012-01-17,20.493648529052734
2012-01-18,21.267000198364258
2012-01-19,21.70200538635254
2012-01-20,21.895341873168945
2012-01-23,22.427017211914062
2012-01-24,21.99201774597168
2012-01-25,22.813690185546875
2012-01-26,22.572023391723633
2012-01-27,22.282011032104492
2012-01-30,22.040342330932617
2012-01-31,21.70200538635254
2012-02-01,21.895341873168945
2012-02-02,21.70200538635254
2012-02-03,22.233671188354492
2012-02-06,22.910354614257812
2012-02-07,21.895341873168945
2012-02-08,19.33363914489746
2012-02-09,19.5753116607666
2012-02-10,19.62364387512207
2012-02-13,19.865310668945312
2012-02-14,20.058643341064453
2012-02-15,20.25197982788086
2012-02-16,21.09581756591797
2012-02-17,21.93964958190918
2012-02-21,21.84037208557129
2012-02-22,21.09581756591797
2012-02-23,21.59218978881836
2012-02-24,22.38638687133789
2012-02-27,22.436016082763672
2012-02-28,22.336746215820312
2012-02-29,21.93964958190918
2012-03-01,22.138202667236328
2012-03-02,21.8900089263916
2012-03-05,22.436016082763672
2012-03-06,21.790735244750977
2012-03-07,21.93964958190918
2012-03-08,21.98928451538086
2012-03-09,22.38638687133789
2012-03-12,21.8900089263916
2012-03-13,22.237470626831055
2012-03-14,22.08855628967285
2012-03-15,23.428762435913086
2012-03-16,26.009897232055664
2012-03-19,26.20844841003418
2012-03-20,24.917879104614258
2012-03-21,25.215709686279297
2012-03-22,24.8186092376709
2012-03-23,26.009897232055664
2012-03-26,25.91062355041504
2012-03-27,26.10917854309082
2012-03-28,29.831968307495117
2012-03-29,29.385234832763672
2012-03-30,30.129793167114258
2012-04-02,30.626161575317383
2012-04-03,30.129793167114258
2012-04-04,29.782331466674805
2012-04-05,28.988130569458008
2012-04-09,28.988130569458008
2012-04-10,27.30047035217285
2012-04-11,28.14430046081543
2012-04-12,28.342845916748047
2012-04-13,27.49901008605957
2012-04-16,26.95301055908203
2012-04-17,28.789588928222656
2012-04-18,27.002647399902344
2012-04-19,27.151546478271484
2012-04-20,26.85372543334961
2012-04-23,26.009897232055664
2012-04-24,26.1588191986084
2012-04-25,26.655179977416992
2012-04-26,26.85372543334961
2012-04-27,26.804094314575195
2012-04-30,25.61280059814453
2012-05-01,25.811342239379883
2012-05-02,26.307720184326172
2012-05-03,25.166067123413086
2012-05-04,24.768966674804688
2012-05-07,23.081308364868164
2012-05-08,24.123689651489258
2012-05-09,23.4783992767334
2012-05-10,23.676952362060547
2012-05-11,23.925138473510742
2012-05-14,22.584938049316406
2012-05-15,22.932392120361328
2012-05-16,22.18783950805664
2012-05-17,22.336746215820312
2012-05-18,21.14545249938965
2012-05-21,22.08855628967285
2012-05-22,21.443279266357422
2012-05-23,21.7410945892334
2012-05-24,21.68958282470703
2012-05-25,21.792613983154297
2012-05-29,21.99869155883789
2012-05-30,21.01982879638672
2012-05-31,20.968313217163086
2012-06-01,20.40159797668457
2012-06-04,19.26817512512207
2012-06-05,20.298561096191406
2012-06-06,21.483501434326172
2012-06-07,21.22590446472168
2012-06-08,21.43198585510254
2012-06-11,20.86527442932129
2012-06-12,21.32894515991211
2012-06-13,21.741098403930664
2012-06-14,21.68958282470703
2012-06-15,21.174386978149414
2012-06-18,21.174386978149414
2012-06-19,22.050216674804688
2012-06-20,22.87451934814453
2012-06-21,22.46236801147461
2012-06-22,21.99869155883789
2012-06-25,21.27743148803711
2012-06-26,21.01982879638672
2012-06-27,22.15325355529785
2012-06-28,23.080596923828125
2012-06-29,23.492746353149414
2012-07-02,22.719961166381836
2012-07-03,22.719961166381836
2012-07-05,22.616926193237305
2012-07-06,22.15325355529785
2012-07-09,21.68958282470703
2012-07-10,21.638059616088867
2012-07-11,21.380464553833008
2012-07-12,21.07135009765625
2012-07-13,21.380464553833008
2012-07-16,20.762237548828125
2012-07-17,20.556156158447266
2012-07-18,20.710718154907227
2012-07-19,20.968313217163086
2012-07-20,21.32894515991211
2012-07-23,20.968313217163086
2012-07-24,20.4531192779541
2012-07-25,19.68033218383789
2012-07-26,19.68033218383789
2012-07-27,20.35008430480957
2012-07-30,19.98944854736328
2012-07-31,20.040964126586914
2012-08-01,19.57729721069336
2012-08-02,19.98944854736328
2012-08-03,20.968313217163086
2012-08-06,21.741098403930664
2012-08-07,22.204769134521484
2012-08-08,22.15325355529785
