Date,TREX
2010-10-29,2.2437500953674316
2010-11-01,2.226249933242798
2010-11-02,2.190000057220459
2010-11-03,2.268749952316284
2010-11-04,2.299999952316284
2010-11-05,2.315000057220459
2010-11-08,2.3375000953674316
2010-11-09,2.288749933242798
2010-11-10,2.3187499046325684
2010-11-11,2.291249990463257
2010-11-12,2.25
2010-11-15,2.25
2010-11-16,2.2637500762939453
2010-11-17,2.228749990463257
2010-11-18,2.271250009536743
2010-11-19,2.2412500381469727
2010-11-22,2.2387499809265137
2010-11-23,2.228749990463257
2010-11-24,2.2950000762939453
2010-11-26,2.3062500953674316
2010-11-29,2.2987499237060547
2010-11-30,2.3062500953674316
2010-12-01,2.3399999141693115
2010-12-02,2.427500009536743
2010-12-03,2.4149999618530273
2010-12-06,2.4600000381469727
2010-12-07,2.478749990463257
2010-12-08,2.466249942779541
2010-12-09,2.5299999713897705
2010-12-10,2.5625
2010-12-13,2.567500114440918
2010-12-14,2.622499942779541
2010-12-15,2.6649999618530273
2010-12-16,2.766249895095825
2010-12-17,2.8237500190734863
2010-12-20,2.846250057220459
2010-12-21,2.9549999237060547
2010-12-22,2.9887499809265137
2010-12-23,2.9375
2010-12-27,3.021250009536743
2010-12-28,3.0250000953674316
2010-12-29,3.0512499809265137
2010-12-30,3.047499895095825
2010-12-31,2.994999885559082
2011-01-03,3.15625
2011-01-04,3.161250114440918
2011-01-05,3.216249942779541
2011-01-06,3.140000104904175
2011-01-07,3.127500057220459
2011-01-10,3.078749895095825
2011-01-11,3.091249942779541
2011-01-12,3.069999933242798
2011-01-13,3.0537500381469727
2011-01-14,3.1287500858306885
2011-01-18,3.117500066757202
2011-01-19,2.9625000953674316
2011-01-20,2.9512500762939453
2011-01-21,2.9749999046325684
2011-01-24,3.036250114440918
2011-01-25,3.0137500762939453
2011-01-26,3.057499885559082
2011-01-27,2.9937500953674316
2011-01-28,2.896250009536743
2011-01-31,2.9100000858306885
2011-02-01,3.0137500762939453
2011-02-02,2.9387500286102295
2011-02-03,2.952500104904175
2011-02-04,2.9387500286102295
2011-02-07,3.0250000953674316
2011-02-08,3.122499942779541
2011-02-09,3.117500066757202
2011-02-10,3.119999885559082
2011-02-11,3.166249990463257
2011-02-14,3.1862499713897705
2011-02-15,3.2487499713897705
2011-02-16,3.2750000953674316
2011-02-17,3.375
2011-02-18,3.3262500762939453
2011-02-22,3.190000057220459
2011-02-23,3.171250104904175
2011-02-24,3.172499895095825
2011-02-25,3.333750009536743
2011-02-28,3.7437500953674316
2011-03-01,3.825000047683716
2011-03-02,3.848750114440918
2011-03-03,3.7987499237060547
2011-03-04,3.8137500286102295
2011-03-07,3.7899999618530273
2011-03-08,3.8524999618530273
2011-03-09,3.880000114440918
2011-03-10,3.805000066757202
2011-03-11,3.7674999237060547
2011-03-14,3.8125
2011-03-15,3.8087499141693115
2011-03-16,3.7537500858306885
2011-03-17,3.809999942779541
2011-03-18,3.9075000286102295
2011-03-21,4.017499923706055
2011-03-22,3.940000057220459
2011-03-23,3.994999885559082
2011-03-24,4.008749961853027
2011-03-25,4.027500152587891
2011-03-28,4.00124979019165
2011-03-29,4.036250114440918
2011-03-30,4.079999923706055
2011-03-31,4.077499866485596
2011-04-01,4.166250228881836
2011-04-04,4.168749809265137
2011-04-05,4.144999980926514
2011-04-06,4.201250076293945
2011-04-07,4.139999866485596
2011-04-08,4.046249866485596
2011-04-11,4.090000152587891
2011-04-12,4.065000057220459
2011-04-13,4.036250114440918
2011-04-14,4.019999980926514
2011-04-15,3.9962499141693115
2011-04-18,3.9487500190734863
2011-04-19,4.056250095367432
2011-04-20,4.158750057220459
2011-04-21,4.143750190734863
2011-04-25,4.086249828338623
2011-04-26,4.112500190734863
2011-04-27,4.091249942779541
2011-04-28,4.079999923706055
2011-04-29,4.010000228881836
2011-05-02,3.862499952316284
2011-05-03,3.744999885559082
2011-05-04,3.6875
2011-05-05,3.7325000762939453
2011-05-06,3.697499990463257
2011-05-09,3.7437500953674316
2011-05-10,3.7874999046325684
2011-05-11,3.697499990463257
2011-05-12,3.759999990463257
2011-05-13,3.6787500381469727
2011-05-16,3.538749933242798
2011-05-17,3.4100000858306885
2011-05-18,3.7074999809265137
2011-05-19,3.6212499141693115
2011-05-20,3.5850000381469727
2011-05-23,3.5274999141693115
2011-05-24,3.5
2011-05-25,3.5850000381469727
2011-05-26,3.612499952316284
2011-05-27,3.646250009536743
2011-05-31,3.819999933242798
2011-06-01,3.7174999713897705
2011-06-02,3.608750104904175
2011-06-03,3.421250104904175
2011-06-06,3.351249933242798
2011-06-07,3.341249942779541
2011-06-08,3.3125
2011-06-09,3.2925000190734863
2011-06-10,3.1875
2011-06-13,3.223750114440918
2011-06-14,3.3350000381469727
2011-06-15,3.2537500858306885
2011-06-16,3.171250104904175
2011-06-17,3.286250114440918
2011-06-20,3.2699999809265137
2011-06-21,3.315000057220459
2011-06-22,3.2825000286102295
2011-06-23,3.336250066757202
2011-06-24,3.231250047683716
2011-06-27,2.934999942779541
2011-06-28,3.0350000858306885
2011-06-29,3.03125
2011-06-30,3.059999942779541
2011-07-01,3.0
2011-07-05,3.09375
2011-07-06,3.148750066757202
2011-07-07,3.1649999618530273
2011-07-08,3.109999895095825
2011-07-11,2.994999885559082
2011-07-12,2.5562500953674316
2011-07-13,2.5012500286102295
2011-07-14,2.5250000953674316
2011-07-15,2.5487499237060547
2011-07-18,2.518749952316284
2011-07-19,2.653749942779541
2011-07-20,2.6075000762939453
2011-07-21,2.711250066757202
2011-07-22,2.773750066757202
2011-07-25,2.632499933242798
2011-07-26,2.643749952316284
2011-07-27,2.583750009536743
2011-07-28,2.6112499237060547
2011-07-29,2.634999990463257
2011-08-01,2.4987499713897705
2011-08-02,2.2799999713897705
2011-08-03,2.2249999046325684
2011-08-04,2.1075000762939453
2011-08-05,2.1524999141693115
2011-08-08,1.975000023841858
2011-08-09,2.096250057220459
2011-08-10,2.1362500190734863
2011-08-11,2.194999933242798
2011-08-12,2.1600000858306885
2011-08-15,2.237499952316284
2011-08-16,2.1312499046325684
2011-08-17,2.1362500190734863
2011-08-18,2.0587499141693115
2011-08-19,2.009999990463257
2011-08-22,2.0199999809265137
2011-08-23,2.140000104904175
2011-08-24,2.177500009536743
2011-08-25,2.125
2011-08-26,2.1312499046325684
2011-08-29,2.288749933242798
2011-08-30,2.2362499237060547
2011-08-31,2.2799999713897705
2011-09-01,2.268749952316284
2011-09-02,2.223750114440918
2011-09-06,2.247499942779541
2011-09-07,2.353749990463257
2011-09-08,2.3662500381469727
2011-09-09,2.2825000286102295
2011-09-12,2.3087499141693115
2011-09-13,2.3087499141693115
2011-09-14,2.2825000286102295
2011-09-15,2.3737499713897705
2011-09-16,2.338749885559082
2011-09-19,2.299999952316284
2011-09-20,2.3125
2011-09-21,2.190000057220459
2011-09-22,2.134999990463257
2011-09-23,2.1187500953674316
2011-09-26,2.122499942779541
2011-09-27,2.208750009536743
2011-09-28,2.1187500953674316
2011-09-29,2.0975000858306885
2011-09-30,2.0037500858306885
2011-10-03,1.8650000095367432
2011-10-04,1.9987499713897705
2011-10-05,2.106250047683716
2011-10-06,2.125
2011-10-07,2.026249885559082
2011-10-10,2.083750009536743
2011-10-11,2.03125
2011-10-12,2.096250057220459
2011-10-13,2.0637500286102295
2011-10-14,2.088749885559082
2011-10-17,1.9774999618530273
2011-10-18,1.9874999523162842
2011-10-19,2.0250000953674316
2011-10-20,2.0037500858306885
2011-10-21,2.075000047683716
2011-10-24,2.1875
2011-10-25,2.0562500953674316
2011-10-26,2.077500104904175
2011-10-27,2.180000066757202
2011-10-28,2.117500066757202
2011-10-31,2.309999942779541
2011-11-01,2.276249885559082
2011-11-02,2.3887500762939453
2011-11-03,2.523750066757202
2011-11-04,2.5062499046325684
2011-11-07,2.476249933242798
2011-11-08,2.555000066757202
2011-11-09,2.5112500190734863
2011-11-10,2.5012500286102295
2011-11-11,2.608750104904175
2011-11-14,2.583750009536743
2011-11-15,2.641249895095825
2011-11-16,2.6449999809265137
2011-11-17,2.640000104904175
2011-11-18,2.6475000381469727
2011-11-21,2.6624999046325684
2011-11-22,2.625
2011-11-23,2.5325000286102295
2011-11-25,2.526249885559082
2011-11-28,2.6524999141693115
2011-11-29,2.6787500381469727
2011-11-30,2.791249990463257
2011-12-01,2.7774999141693115
2011-12-02,2.802500009536743
2011-12-05,2.817500114440918
2011-12-06,2.8137500286102295
2011-12-07,2.8212499618530273
2011-12-08,2.7799999713897705
2011-12-09,2.793750047683716
2011-12-12,2.805000066757202
2011-12-13,2.807499885559082
2011-12-14,2.7200000286102295
2011-12-15,2.783750057220459
2011-12-16,2.7899999618530273
2011-12-19,2.7437500953674316
2011-12-20,2.877500057220459
2011-12-21,2.9437499046325684
2011-12-22,2.9437499046325684
2011-12-23,2.9175000190734863
2011-12-27,2.908750057220459
2011-12-28,2.8687500953674316
2011-12-29,2.911250114440918
2011-12-30,2.8637499809265137
2012-01-03,2.882499933242798
2012-01-04,2.903749942779541
2012-01-05,2.9237499237060547
2012-01-06,2.887500047683716
2012-01-09,2.8787500858306885
2012-01-10,2.90625
2012-01-11,2.9124999046325684
2012-01-12,2.9049999713897705
2012-01-13,2.8712499141693115
2012-01-17,2.901249885559082
2012-01-18,2.9262499809265137
2012-01-19,3.1387500762939453
2012-01-20,3.1112499237060547
2012-01-23,3.0824999809265137
2012-01-24,3.101249933242798
2012-01-25,3.130000114440918
2012-01-26,3.101249933242798
2012-01-27,3.1312499046325684
2012-01-30,3.1287500858306885
2012-01-31,3.1024999618530273
2012-02-01,3.2274999618530273
2012-02-02,3.1962499618530273
2012-02-03,3.226249933242798
2012-02-06,3.242500066757202
2012-02-07,3.2674999237060547
2012-02-08,3.296250104904175
2012-02-09,3.2774999141693115
2012-02-10,3.2487499713897705
2012-02-13,3.336250066757202
2012-02-14,3.2537500858306885
2012-02-15,3.194999933242798
2012-02-16,3.3125
2012-02-17,3.341249942779541
2012-02-21,3.3399999141693115
2012-02-22,3.259999990463257
2012-02-23,3.377500057220459
2012-02-24,3.305000066757202
2012-02-27,3.3187499046325684
2012-02-28,3.4200000762939453
2012-02-29,3.3662500381469727
2012-03-01,3.4175000190734863
2012-03-02,3.3712499141693115
2012-03-05,3.382499933242798
2012-03-06,3.2750000953674316
2012-03-07,3.299999952316284
2012-03-08,3.3924999237060547
2012-03-09,3.4149999618530273
2012-03-12,3.411250114440918
2012-03-13,3.640000104904175
2012-03-14,3.625
2012-03-15,3.7437500953674316
2012-03-16,3.7725000381469727
2012-03-19,3.8087499141693115
2012-03-20,3.791249990463257
2012-03-21,3.822499990463257
2012-03-22,3.867500066757202
2012-03-23,3.911250114440918
2012-03-26,3.992500066757202
2012-03-27,4.050000190734863
2012-03-28,4.087500095367432
2012-03-29,4.036250114440918
2012-03-30,4.010000228881836
2012-04-02,3.9887499809265137
2012-04-03,3.9175000190734863
2012-04-04,3.8812499046325684
2012-04-05,3.9362499713897705
2012-04-09,3.8137500286102295
2012-04-10,3.7125000953674316
2012-04-11,3.934999942779541
2012-04-12,3.9700000286102295
2012-04-13,3.981250047683716
2012-04-16,4.033750057220459
2012-04-17,4.033750057220459
2012-04-18,3.913749933242798
2012-04-19,3.827500104904175
2012-04-20,3.838749885559082
2012-04-23,3.776249885559082
2012-04-24,3.875
2012-04-25,3.9200000762939453
2012-04-26,3.984999895095825
2012-04-27,4.012499809265137
2012-04-30,4.0
2012-05-01,3.9725000858306885
2012-05-02,4.121250152587891
2012-05-03,4.037499904632568
2012-05-04,3.9937500953674316
2012-05-07,3.733750104904175
2012-05-08,3.71875
2012-05-09,3.7200000286102295
2012-05-10,3.8112499713897705
2012-05-11,3.7874999046325684
2012-05-14,3.759999990463257
2012-05-15,3.668750047683716
2012-05-16,3.606250047683716
2012-05-17,3.2950000762939453
2012-05-18,3.3012499809265137
2012-05-21,3.487499952316284
2012-05-22,3.5299999713897705
2012-05-23,3.5850000381469727
2012-05-24,3.6075000762939453
2012-05-25,3.6287500858306885
2012-05-29,3.757499933242798
2012-05-30,3.5875000953674316
2012-05-31,3.637500047683716
2012-06-01,3.3812499046325684
2012-06-04,3.265000104904175
2012-06-05,3.307499885559082
2012-06-06,3.447499990463257
2012-06-07,3.4175000190734863
2012-06-08,3.666249990463257
2012-06-11,3.6962499618530273
2012-06-12,3.755000114440918
2012-06-13,3.747499942779541
2012-06-14,3.7674999237060547
2012-06-15,3.9049999713897705
2012-06-18,4.006249904632568
2012-06-19,3.971250057220459
2012-06-20,3.8812499046325684
2012-06-21,3.733750104904175
2012-06-22,3.5924999713897705
2012-06-25,3.46875
2012-06-26,3.5425000190734863
2012-06-27,3.6362500190734863
2012-06-28,3.6212499141693115
2012-06-29,3.7612500190734863
2012-07-02,3.8837499618530273
2012-07-03,3.8450000286102295
2012-07-05,3.862499952316284
2012-07-06,3.796250104904175
2012-07-09,3.8887500762939453
2012-07-10,3.7487499713897705
2012-07-11,3.7412500381469727
2012-07-12,3.7562499046325684
2012-07-13,3.896250009536743
2012-07-16,3.875
2012-07-17,3.8812499046325684
2012-07-18,3.8662500381469727
2012-07-19,3.84375
2012-07-20,3.71875
2012-07-23,3.6500000953674316
2012-07-24,3.543750047683716
2012-07-25,3.3837499618530273
2012-07-26,3.2437500953674316
2012-07-27,3.182499885559082
2012-07-30,3.1837499141693115
2012-07-31,3.184999942779541
2012-08-01,3.1162500381469727
2012-08-02,3.1524999141693115
2012-08-03,3.3037500381469727
2012-08-06,3.372499942779541
2012-08-07,3.432499885559082
2012-08-08,3.442500114440918
2012-08-09,3.4862499237060547
2012-08-10,3.4962499141693115
2012-08-13,3.512500047683716
2012-08-14,3.5137500762939453
2012-08-15,3.5587499141693115
2012-08-16,3.6762499809265137
2012-08-17,3.75
2012-08-20,3.6700000762939453
2012-08-21,3.648750066757202
2012-08-22,3.596250057220459
2012-08-23,3.6787500381469727
2012-08-24,3.643749952316284
2012-08-27,3.721250057220459
2012-08-28,3.759999990463257
2012-08-29,3.7699999809265137
2012-08-30,3.7512500286102295
2012-08-31,3.84375
2012-09-04,3.838749885559082
2012-09-05,3.856250047683716
2012-09-06,3.8112499713897705
2012-09-07,3.773750066757202
2012-09-10,3.8924999237060547
2012-09-11,3.9700000286102295
2012-09-12,4.096250057220459
2012-09-13,4.1875
2012-09-14,4.117499828338623
2012-09-17,4.119999885559082
2012-09-18,4.18874979019165
2012-09-19,4.212500095367432
2012-09-20,4.21875
2012-09-21,4.275000095367432
2012-09-24,4.28000020980835
2012-09-25,4.177499771118164
2012-09-26,4.131249904632568
2012-09-27,4.18874979019165
2012-09-28,4.264999866485596
2012-10-01,4.315000057220459
2012-10-02,4.304999828338623
2012-10-03,4.307499885559082
2012-10-04,4.277500152587891
2012-10-05,4.362500190734863
2012-10-08,4.246250152587891
2012-10-09,4.15500020980835
2012-10-10,4.130000114440918
2012-10-11,4.159999847412109
2012-10-12,4.12375020980835
2012-10-15,4.18625020980835
2012-10-16,4.237500190734863
2012-10-17,4.263750076293945
2012-10-18,4.317500114440918
2012-10-19,4.264999866485596
2012-10-22,4.271249771118164
2012-10-23,4.336249828338623
2012-10-24,4.328750133514404
2012-10-25,4.3125
2012-10-26,4.197500228881836
2012-10-31,4.367499828338623
2012-11-01,4.659999847412109
2012-11-02,4.909999847412109
2012-11-05,4.9375
2012-11-06,4.963749885559082
2012-11-07,4.929999828338623
2012-11-08,4.902500152587891
2012-11-09,4.766250133514404
2012-11-12,4.809999942779541
2012-11-13,4.875
2012-11-14,4.637499809265137
2012-11-15,4.636250019073486
2012-11-16,4.758749961853027
2012-11-19,4.84250020980835
2012-11-20,4.897500038146973
2012-11-21,4.96999979019165
2012-11-23,4.997499942779541
2012-11-26,4.983749866485596
2012-11-27,5.023749828338623
2012-11-28,5.016250133514404
2012-11-29,5.09499979019165
2012-11-30,5.076250076293945
2012-12-03,5.051249980926514
2012-12-04,5.070000171661377
2012-12-05,4.980000019073486
2012-12-06,4.832499980926514
2012-12-07,4.823750019073486
2012-12-10,4.827499866485596
2012-12-11,4.778749942779541
2012-12-12,4.761250019073486
2012-12-13,4.722499847412109
2012-12-14,4.71999979019165
2012-12-17,4.753749847412109
2012-12-18,4.90500020980835
2012-12-19,4.893750190734863
2012-12-20,4.933750152587891
2012-12-21,4.690000057220459
2012-12-24,4.701250076293945
2012-12-26,4.59250020980835
2012-12-27,4.611249923706055
2012-12-28,4.552499771118164
2012-12-31,4.653749942779541
2013-01-02,4.816249847412109
2013-01-03,4.886250019073486
2013-01-04,4.927499771118164
2013-01-07,4.948750019073486
2013-01-08,4.900000095367432
2013-01-09,4.974999904632568
2013-01-10,4.956250190734863
2013-01-11,4.957499980926514
2013-01-14,4.981249809265137
2013-01-15,4.898749828338623
2013-01-16,4.871250152587891
2013-01-17,5.086249828338623
2013-01-18,5.041250228881836
2013-01-22,5.056250095367432
2013-01-23,5.105000019073486
2013-01-24,5.222499847412109
2013-01-25,5.347499847412109
2013-01-28,5.332499980926514
2013-01-29,5.46750020980835
2013-01-30,5.288750171661377
2013-01-31,5.28125
2013-02-01,5.253749847412109
2013-02-04,5.190000057220459
2013-02-05,5.171249866485596
2013-02-06,5.170000076293945
2013-02-07,5.107500076293945
2013-02-08,5.196249961853027
2013-02-11,5.331250190734863
2013-02-12,5.485000133514404
2013-02-13,5.597499847412109
2013-02-14,5.56125020980835
2013-02-15,5.542500019073486
2013-02-19,5.87624979019165
2013-02-20,5.966249942779541
2013-02-21,5.671249866485596
2013-02-22,5.787499904632568
2013-02-25,5.586249828338623
2013-02-26,5.707499980926514
2013-02-27,5.912499904632568
2013-02-28,5.90500020980835
2013-03-01,6.039999961853027
2013-03-04,6.212500095367432
2013-03-05,6.323750019073486
2013-03-06,6.318749904632568
2013-03-07,6.268750190734863
2013-03-08,6.362500190734863
2013-03-11,6.306250095367432
2013-03-12,6.260000228881836
2013-03-13,6.292500019073486
2013-03-14,6.34250020980835
2013-03-15,6.210000038146973
2013-03-18,6.193749904632568
2013-03-19,6.244999885559082
2013-03-20,6.357500076293945
2013-03-21,6.28000020980835
2013-03-22,6.353750228881836
2013-03-25,6.428750038146973
2013-03-26,6.199999809265137
2013-03-27,6.164999961853027
2013-03-28,6.147500038146973
2013-04-01,6.002500057220459
2013-04-02,6.0
2013-04-03,5.807499885559082
2013-04-04,5.84250020980835
2013-04-05,5.934999942779541
2013-04-08,6.0625
2013-04-09,6.039999961853027
2013-04-10,6.139999866485596
2013-04-11,6.105000019073486
2013-04-12,6.1875
2013-04-15,5.75
2013-04-16,5.926249980926514
2013-04-17,5.728750228881836
2013-04-18,5.804999828338623
2013-04-19,5.992499828338623
2013-04-22,6.021249771118164
2013-04-23,6.150000095367432
2013-04-24,6.24875020980835
2013-04-25,6.210000038146973
2013-04-26,6.076250076293945
2013-04-29,6.119999885559082
2013-04-30,6.085000038146973
2013-05-01,5.908750057220459
2013-05-02,6.076250076293945
2013-05-03,6.528749942779541
2013-05-06,6.587500095367432
2013-05-07,6.619999885559082
2013-05-08,6.747499942779541
2013-05-09,6.691249847412109
2013-05-10,6.78000020980835
2013-05-13,6.771249771118164
2013-05-14,6.872499942779541
2013-05-15,7.0625
2013-05-16,7.056250095367432
2013-05-17,7.12375020980835
2013-05-20,7.09499979019165
2013-05-21,7.106249809265137
2013-05-22,6.992499828338623
2013-05-23,6.90749979019165
2013-05-24,6.948750019073486
2013-05-28,7.070000171661377
2013-05-29,6.957499980926514
2013-05-30,6.953750133514404
2013-05-31,6.946249961853027
2013-06-03,6.81125020980835
2013-06-04,6.752500057220459
2013-06-05,6.53249979019165
2013-06-06,6.641250133514404
2013-06-07,6.403749942779541
2013-06-10,6.471250057220459
2013-06-11,6.269999980926514
2013-06-12,6.232500076293945
2013-06-13,6.318749904632568
2013-06-14,6.43625020980835
2013-06-17,6.769999980926514
2013-06-18,6.982500076293945
2013-06-19,7.045000076293945
2013-06-20,7.0
2013-06-21,6.65625
2013-06-24,5.71999979019165
2013-06-25,6.235000133514404
2013-06-26,6.041250228881836
2013-06-27,6.078750133514404
2013-06-28,5.93625020980835
2013-07-01,5.885000228881836
2013-07-02,5.753749847412109
2013-07-03,5.822500228881836
2013-07-05,5.715000152587891
2013-07-08,5.78125
2013-07-09,5.90749979019165
2013-07-10,5.981249809265137
2013-07-11,6.287499904632568
2013-07-12,6.428750038146973
2013-07-15,6.423749923706055
2013-07-16,6.243750095367432
2013-07-17,6.025000095367432
2013-07-18,6.159999847412109
2013-07-19,6.213749885559082
2013-07-22,6.199999809265137
2013-07-23,6.166250228881836
2013-07-24,5.981249809265137
2013-07-25,6.046249866485596
2013-07-26,5.989999771118164
2013-07-29,5.940000057220459
2013-07-30,5.945000171661377
2013-07-31,5.917500019073486
2013-08-01,6.025000095367432
2013-08-02,6.392499923706055
2013-08-05,6.353750228881836
2013-08-06,5.59499979019165
2013-08-07,5.611249923706055
2013-08-08,5.664999961853027
2013-08-09,5.571249961853027
2013-08-12,5.53249979019165
2013-08-13,5.489999771118164
2013-08-14,5.526249885559082
2013-08-15,5.506249904632568
2013-08-16,5.602499961853027
2013-08-19,5.378749847412109
2013-08-20,5.646249771118164
2013-08-21,5.635000228881836
2013-08-22,5.701250076293945
2013-08-23,5.670000076293945
2013-08-26,5.71875
2013-08-27,5.621250152587891
2013-08-28,5.597499847412109
2013-08-29,5.633749961853027
2013-08-30,5.533750057220459
2013-09-03,5.386250019073486
