Date,GGG
2010-06-28,8.010404586791992
2010-06-29,7.718245029449463
2010-06-30,7.487177848815918
2010-07-01,7.3650054931640625
2010-07-02,7.572170257568359
2010-07-06,7.638570785522461
2010-07-07,7.874950885772705
2010-07-08,8.090080261230469
2010-07-09,8.159140586853027
2010-07-12,7.997127532958984
2010-07-13,8.260066032409668
2010-07-14,8.183039665222168
2010-07-15,8.164332389831543
2010-07-16,7.859568119049072
2010-07-19,7.923731803894043
2010-07-20,8.183039665222168
2010-07-21,8.180367469787598
2010-07-22,8.20175552368164
2010-07-23,8.396910667419434
2010-07-26,8.495820999145508
2010-07-27,8.517207145690918
2010-07-28,8.40760326385498
2010-07-29,8.399580955505371
2010-07-30,8.439681053161621
2010-08-02,8.570679664611816
2010-08-03,8.474431991577148
2010-08-04,8.693646430969238
2010-08-05,8.559976577758789
2010-08-06,8.565327644348145
2010-08-09,8.608101844787598
2010-08-10,8.487799644470215
2010-08-11,8.110862731933594
2010-08-12,7.99056339263916
2010-08-13,7.859568119049072
2010-08-16,7.790063858032227
2010-08-17,7.937094211578369
2010-08-18,7.963831424713135
2010-08-19,7.739271640777588
2010-08-20,7.749961853027344
2010-08-23,7.62966251373291
2010-08-24,7.370348930358887
2010-08-25,7.442533493041992
2010-08-26,7.458572864532471
2010-08-27,7.6109490394592285
2010-08-30,7.4906511306762695
2010-08-31,7.461243152618408
2010-09-01,7.696497440338135
2010-09-02,7.800759792327881
2010-09-03,7.899670600891113
2010-09-07,7.827486991882324
2010-09-08,7.838183879852295
2010-09-09,7.9183831214904785
2010-09-10,7.896993637084961
2010-09-13,8.02531623840332
2010-09-14,7.94244384765625
2010-09-15,7.982541561126709
2010-09-16,8.046700477600098
2010-09-17,8.052048683166504
2010-09-20,8.16165542602539
2010-09-21,8.1162109375
2010-09-22,8.100170135498047
2010-09-23,7.987889766693115
2010-09-24,8.23383903503418
2010-09-27,8.167000770568848
2010-09-28,8.260567665100098
2010-09-29,8.445024490356445
2010-09-30,8.482451438903809
2010-10-01,8.503841400146484
2010-10-04,8.396910667419434
2010-10-05,8.690974235534668
2010-10-06,8.648202896118164
2010-10-07,8.613450050354004
2010-10-08,8.76315689086914
2010-10-11,8.792558670043945
2010-10-12,8.803254127502441
2010-10-13,8.944938659667969
2010-10-14,9.079408645629883
2010-10-15,8.969145774841309
2010-10-18,9.06326961517334
2010-10-19,9.01486587524414
2010-10-20,9.20580768585205
2010-10-21,9.256909370422363
2010-10-22,9.431716918945312
2010-10-25,9.517784118652344
2010-10-26,9.369866371154785
2010-10-27,9.345662117004395
2010-10-28,9.264975547790527
2010-10-29,9.254220962524414
2010-11-01,9.316072463989258
2010-11-02,9.461304664611816
2010-11-03,9.44516658782959
2010-11-04,9.622668266296387
2010-11-05,9.681831359863281
2010-11-08,9.746380805969238
2010-11-09,9.757140159606934
2010-11-10,9.7544527053833
2010-11-11,9.805549621582031
2010-11-12,9.644185066223145
2010-11-15,9.697977066040039
2010-11-16,9.636113166809082
2010-11-17,9.541983604431152
2010-11-18,9.7544527053833
2010-11-19,9.706040382385254
2010-11-22,9.700660705566406
2010-11-23,9.587708473205566
2010-11-24,9.7544527053833
2010-11-26,9.706040382385254
2010-11-29,9.601149559020996
2010-11-30,9.6710786819458
2010-12-01,9.940017700195312
2010-12-02,10.300392150878906
2010-12-03,10.2681245803833
2010-12-06,10.329978942871094
2010-12-07,10.429488182067871
2010-12-08,10.421420097351074
2010-12-09,10.49403190612793
2010-12-10,10.596233367919922
2010-12-13,10.572025299072266
2010-12-14,10.671536445617676
2010-12-15,10.580093383789062
2010-12-16,10.671536445617676
2010-12-17,10.65808391571045
2010-12-20,10.749526023864746
2010-12-21,10.827519416809082
2010-12-22,10.835590362548828
2010-12-23,10.728011131286621
2010-12-27,10.74683666229248
2010-12-28,10.74683666229248
2010-12-29,10.736079216003418
2010-12-30,10.69035816192627
2010-12-31,10.609673500061035
2011-01-03,10.857101440429688
2011-01-04,10.66077709197998
2011-01-05,10.695734024047852
2011-01-06,10.652708053588867
2011-01-07,10.574713706970215
2011-01-10,10.633883476257324
2011-01-11,10.668844223022461
2011-01-12,10.744145393371582
2011-01-13,10.771186828613281
2011-01-14,10.849590301513672
2011-01-18,11.084803581237793
2011-01-19,11.098320007324219
2011-01-20,11.01180648803711
2011-01-21,11.155097007751465
2011-01-24,11.238905906677246
2011-01-25,11.252426147460938
2011-01-26,11.314605712890625
2011-01-27,11.414645195007324
2011-01-28,11.395718574523926
2011-01-31,11.484939575195312
2011-02-01,11.128058433532715
2011-02-02,10.909067153930664
2011-02-03,10.94962215423584
2011-02-04,10.963141441345215
2011-02-07,11.18753719329834
2011-02-08,11.230799674987793
2011-02-09,11.076692581176758
2011-02-10,11.263239860534668
2011-02-11,11.406530380249023
2011-02-14,11.49034309387207
2011-02-15,11.53630542755127
2011-02-16,11.46330738067627
2011-02-17,11.552528381347656
2011-02-18,11.479530334472656
2011-02-22,11.041544914245605
2011-02-23,10.787405967712402
2011-02-24,10.817146301269531
2011-02-25,11.009100914001465
2011-02-28,11.00639820098877
2011-03-01,10.860404968261719
2011-03-02,10.944212913513184
2011-03-03,11.368681907653809
2011-03-04,11.14698600769043
2011-03-07,11.128058433532715
2011-03-08,11.328126907348633
2011-03-09,11.320016860961914
2011-03-10,11.049659729003906
2011-03-11,11.195652961730957
2011-03-14,11.238905906677246
2011-03-15,11.130762100219727
2011-03-16,10.965843200683594
2011-03-17,11.133469581604004
2011-03-18,11.25512981414795
2011-03-21,11.563342094421387
2011-03-22,11.541711807250977
2011-03-23,11.495752334594727
2011-03-24,11.628226280212402
2011-03-25,11.752595901489258
2011-03-28,11.779629707336426
2011-03-29,11.863441467285156
2011-03-30,12.009438514709473
2011-03-31,12.298724174499512
2011-04-01,12.201393127441406
2011-04-04,12.166243553161621
2011-04-05,12.150026321411133
2011-04-06,12.095952987670898
2011-04-07,12.006732940673828
2011-04-08,11.893179893493652
2011-04-11,11.814777374267578
2011-04-12,11.68230152130127
2011-04-13,11.787742614746094
2011-04-14,11.755141258239746
2011-04-15,12.312064170837402
2011-04-18,12.026813507080078
2011-04-19,12.178942680358887
2011-04-20,12.246861457824707
2011-04-21,12.515812873840332
2011-04-25,12.540265083312988
2011-04-26,12.779337882995605
2011-04-27,12.749452590942383
2011-04-28,13.738327980041504
2011-04-29,13.59162712097168
2011-05-02,13.507407188415527
2011-05-03,13.458505630493164
2011-05-04,13.178689002990723
2011-05-05,13.099908828735352
2011-05-06,13.113490104675293
2011-05-09,13.262908935546875
2011-05-10,13.466658592224121
2011-05-11,13.347121238708496
2011-05-12,13.41775894165039
2011-05-13,13.507407188415527
2011-05-16,13.246604919433594
2011-05-17,13.007538795471191
2011-05-18,13.322676658630371
2011-05-19,13.526424407958984
2011-05-20,13.499255180358887
2011-05-23,13.159677505493164
2011-05-24,13.094472885131836
2011-05-25,13.279208183288574
2011-05-26,13.401460647583008
2011-05-27,13.461221694946289
2011-05-31,13.735608100891113
2011-06-01,13.57532787322998
2011-06-02,13.635095596313477
2011-06-03,13.510128021240234
2011-06-06,13.303658485412598
2011-06-07,13.287361145019531
2011-06-08,13.224873542785645
2011-06-09,13.309091567993164
2011-06-10,13.070019721984863
2011-06-13,12.945051193237305
2011-06-14,13.200423240661621
2011-06-15,13.031986236572266
2011-06-16,13.007538795471191
2011-06-17,13.080887794494629
2011-06-20,13.306378364562988
2011-06-21,13.599773406982422
2011-06-22,13.444927215576172
2011-06-23,13.412325859069824
2011-06-24,13.271061897277832
2011-06-27,13.314525604248047
2011-06-28,13.491106986999512
2011-06-29,13.65139389038086
2011-06-30,13.76278305053711
2011-07-01,13.999130249023438
2011-07-05,14.401203155517578
2011-07-06,14.5805025100708
2011-07-07,14.626686096191406
2011-07-08,14.56692123413086
2011-07-11,14.143118858337402
2011-07-12,13.936650276184082
2011-07-13,13.923057556152344
2011-07-14,13.62299919128418
2011-07-15,13.620267868041992
2011-07-18,13.462056159973145
2011-07-19,13.729385375976562
2011-07-20,13.702107429504395
2011-07-21,13.789396286010742
2011-07-22,13.781216621398926
2011-07-25,13.775758743286133
2011-07-26,13.486605644226074
2011-07-27,12.900110244750977
2011-07-28,12.043561935424805
2011-07-29,11.983546257019043
2011-08-01,11.828057289123535
2011-08-02,11.279754638671875
2011-08-03,11.326128959655762
2011-08-04,10.578697204589844
2011-08-05,10.581419944763184
2011-08-08,9.528460502624512
2011-08-09,10.226794242858887
2011-08-10,9.809432029724121
2011-08-11,10.442296981811523
2011-08-12,10.608697891235352
2011-08-15,10.84875202178955
2011-08-16,10.513223648071289
2011-08-17,10.322271347045898
2011-08-18,9.7003173828125
2011-08-19,9.334779739379883
2011-08-22,9.512093544006348
2011-08-23,10.03857421875
2011-08-24,10.245892524719238
2011-08-25,9.803977012634277
2011-08-26,10.128593444824219
2011-08-29,10.665984153747559
2011-08-30,10.813289642333984
2011-08-31,10.76964282989502
2011-09-01,10.518681526184082
2011-09-02,10.11767864227295
2011-09-06,9.981287002563477
2011-09-07,10.425933837890625
2011-09-08,10.172242164611816
2011-09-09,9.716684341430664
2011-09-12,9.675766944885254
2011-09-13,9.978558540344238
2011-09-14,10.23497486114502
2011-09-15,10.365917205810547
2011-09-16,10.31408405303955
2011-09-19,10.289534568786621
2011-09-20,9.863987922668457
2011-09-21,9.402976989746094
2011-09-22,9.053811073303223
2011-09-23,9.310232162475586
2011-09-26,9.643030166625977
2011-09-27,9.820340156555176
2011-09-28,9.449353218078613
2011-09-29,9.610296249389648
2011-09-30,9.312959671020508
2011-10-03,8.857401847839355
2011-10-04,9.645759582519531
2011-10-05,9.577561378479004
2011-10-06,9.793066024780273
2011-10-07,9.877629280090332
2011-10-10,10.355006217956543
2011-10-11,10.284079551696777
2011-10-12,10.537774085998535
2011-10-13,10.430803298950195
2011-10-14,10.633769989013672
2011-10-17,10.466461181640625
2011-10-18,10.806565284729004
2011-10-19,10.639257431030273
2011-10-20,10.52131462097168
2011-10-21,10.823020935058594
2011-10-24,11.100043296813965
2011-10-25,10.916275978088379
2011-10-26,11.138440132141113
2011-10-27,12.002420425415039
2011-10-28,12.049046516418457
2011-10-31,11.777512550354004
2011-11-01,11.39626407623291
2011-11-02,11.648598670959473
2011-11-03,12.16698932647705
2011-11-04,12.18344497680664
2011-11-07,12.095671653747559
2011-11-08,12.35898494720459
2011-11-09,11.733627319335938
2011-11-10,11.750083923339844
2011-11-11,12.136815071105957
2011-11-14,11.939335823059082
2011-11-15,11.933849334716797
2011-11-16,11.744595527648926
2011-11-17,11.377065658569336
2011-11-18,11.333179473876953
2011-11-21,11.130216598510742
2011-11-22,11.18506908416748
2011-11-23,10.53228759765625
2011-11-25,10.50760555267334
2011-11-28,11.072614669799805
2011-11-29,11.111014366149902
2011-11-30,11.791223526000977
2011-12-01,11.681512832641602
2011-12-02,11.700714111328125
2011-12-05,11.821395874023438
2011-12-06,11.81865406036377
2011-12-07,11.747344970703125
2011-12-08,11.272841453552246
2011-12-09,11.610206604003906
2011-12-12,11.308499336242676
2011-12-13,10.927248001098633
2011-12-14,10.696855545043945
2011-12-15,10.40338134765625
2011-12-16,10.439035415649414
2011-12-19,10.406119346618652
2011-12-20,10.858680725097656
2011-12-21,10.814794540405273
2011-12-22,10.935474395751953
2011-12-23,11.042444229125977
2011-12-27,11.083587646484375
2011-12-28,11.031474113464355
2011-12-29,11.303009986877441
2011-12-30,11.215242385864258
2012-01-03,11.355123519897461
2012-01-04,11.360610961914062
2012-01-05,11.409977912902832
2012-01-06,11.042444229125977
2012-01-09,10.960164070129395
2012-01-10,11.094559669494629
2012-01-11,11.50049114227295
2012-01-12,11.559774398803711
2012-01-13,11.485322952270508
2012-01-17,11.686628341674805
2012-01-18,11.86862850189209
2012-01-19,12.160930633544922
2012-01-20,11.885171890258789
2012-01-23,11.929296493530273
2012-01-24,11.967902183532715
2012-01-25,12.111295700073242
2012-01-26,12.058900833129883
2012-01-27,12.078201293945312
2012-01-30,12.199535369873047
2012-01-31,12.679357528686523
2012-02-01,13.341175079345703
2012-02-02,13.126087188720703
2012-02-03,13.492843627929688
2012-02-06,13.45147705078125
2012-02-07,13.390810012817383
2012-02-08,13.346692085266113
2012-02-09,13.404597282409668
2012-02-10,13.418387413024902
2012-02-13,13.787903785705566
2012-02-14,13.7272367477417
2012-02-15,13.473539352416992
2012-02-16,13.743782997131348
2012-02-17,13.6500244140625
2012-02-21,13.840296745300293
2012-02-22,13.79617691040039
2012-02-23,14.091238021850586
2012-02-24,14.1077880859375
2012-02-27,14.218086242675781
2012-02-28,14.182239532470703
2012-02-29,14.113298416137695
2012-03-01,14.262207984924316
2012-03-02,14.118813514709473
2012-03-05,13.939566612243652
2012-03-06,13.501110076904297
2012-03-07,13.589357376098633
2012-03-08,13.809962272644043
2012-03-09,14.099505424499512
2012-03-12,14.140873908996582
2012-03-13,14.389057159423828
2012-03-14,14.256691932678223
2012-03-15,14.361480712890625
2012-03-16,14.458000183105469
2012-03-19,14.499358177185059
2012-03-20,14.278754234313965
2012-03-21,14.275994300842285
2012-03-22,14.01126480102539
2012-03-23,14.06365966796875
2012-03-26,14.325630187988281
2012-03-27,14.565542221069336
2012-03-28,14.433181762695312
2012-03-29,14.435932159423828
2012-03-30,14.631728172302246
2012-04-02,14.659297943115234
2012-04-03,14.896452903747559
2012-04-04,14.910237312316895
2012-04-05,14.937820434570312
2012-04-09,14.764086723327637
2012-04-10,14.198780059814453
2012-04-11,14.383543968200684
2012-04-12,14.700654983520508
2012-04-13,14.642496109008789
2012-04-16,15.129929542541504
2012-04-17,15.509356498718262
2012-04-18,15.512125015258789
2012-04-19,15.21578598022461
2012-04-20,15.296093940734863
2012-04-23,14.977602005004883
2012-04-24,15.199165344238281
2012-04-25,15.495501518249512
2012-04-26,14.396005630493164
2012-04-27,14.900054931640625
2012-04-30,14.764344215393066
2012-05-01,14.803126335144043
2012-05-02,14.872363090515137
2012-05-03,14.733888626098633
2012-05-04,14.49847412109375
2012-05-07,14.487398147583008
2012-05-08,14.531710624694824
2012-05-09,14.371079444885254
2012-05-10,14.443087577819824
2012-05-11,14.531710624694824
2012-05-14,14.02212142944336
2012-05-15,13.980572700500488
2012-05-16,13.991657257080078
2012-05-17,13.609456062316895
2012-05-18,13.59007453918457
2012-05-21,13.889183044433594
2012-05-22,13.897489547729492
2012-05-23,13.991657257080078
2012-05-24,14.121825218200684
2012-05-25,14.166128158569336
2012-05-29,14.329538345336914
2012-05-30,14.143976211547852
2012-05-31,13.340815544128418
2012-06-01,12.89769172668457
2012-06-04,12.850605010986328
2012-06-05,12.928153038024902
2012-06-06,13.282649993896484
2012-06-07,13.418360710144043
2012-06-08,13.512523651123047
2012-06-11,13.166335105895996
2012-06-12,13.390663146972656
2012-06-13,12.878304481506348
2012-06-14,12.878304481506348
2012-06-15,13.014009475708008
2012-06-18,13.088788986206055
2012-06-19,13.243878364562988
2012-06-20,13.127556800842285
2012-06-21,12.667818069458008
2012-06-22,12.532112121582031
2012-06-25,12.233004570007324
2012-06-26,12.235771179199219
2012-06-27,12.280084609985352
2012-06-28,12.09453010559082
2012-06-29,12.761981010437012
2012-07-02,12.587501525878906
2012-07-03,12.825678825378418
2012-07-05,12.917078971862793
2012-07-06,12.460103034973145
2012-07-09,12.421335220336914
2012-07-10,12.177610397338867
2012-07-11,12.03913402557373
2012-07-12,11.918033599853516
2012-07-13,12.146318435668945
2012-07-16,12.009904861450195
2012-07-17,12.090641021728516
2012-07-18,12.18807601928711
2012-07-19,12.293866157531738
2012-07-20,12.171374320983887
2012-07-23,12.196429252624512
2012-07-24,11.753780364990234
2012-07-25,11.798322677612305
2012-07-26,11.97371768951416
2012-07-27,12.67526626586914
2012-07-30,12.686406135559082
2012-07-31,12.772704124450684
2012-08-01,12.761566162109375
2012-08-02,12.636286735534668
2012-08-03,13.039961814880371
2012-08-06,13.209783554077148
2012-08-07,13.510451316833496
2012-08-08,13.552204132080078
2012-08-09,13.566125869750977
2012-08-10,14.000422477722168
2012-08-13,13.799976348876953
2012-08-14,13.635729789733887
2012-08-15,13.755431175231934
2012-08-16,13.914116859436035
2012-08-17,14.025474548339844
2012-08-20,13.877930641174316
2012-08-21,13.96701431274414
2012-08-22,14.000422477722168
2012-08-23,13.961446762084961
2012-08-24,13.891843795776367
2012-08-27,13.791621208190918
2012-08-28,13.808326721191406
2012-08-29,13.825030326843262
2012-08-30,13.638510704040527
2012-08-31,13.752650260925293
2012-09-04,14.033829689025879
2012-09-05,13.983717918395996
2012-09-06,14.376251220703125
2012-09-07,14.44028377532959
2012-09-10,14.32613754272461
2012-09-11,14.34006118774414
2012-09-12,14.29273509979248
2012-09-13,14.404093742370605
2012-09-14,14.61845588684082
2012-09-17,14.573907852172852
2012-09-18,14.523797988891602
2012-09-19,14.44863224029541
2012-09-20,14.262110710144043
2012-09-21,14.184159278869629
2012-09-24,14.2509765625
2012-09-25,13.992066383361816
2012-09-26,13.79719352722168
2012-09-27,13.994852066040039
2012-09-28,13.997635841369629
2012-10-01,13.722023963928223
2012-10-02,13.76657485961914
2012-10-03,13.63015365600586
2012-10-04,13.713676452636719
2012-10-05,13.76657485961914
2012-10-08,13.677483558654785
2012-10-09,13.401871681213379
2012-10-10,13.262679100036621
2012-10-11,13.276597023010254
2012-10-12,13.173590660095215
2012-10-15,13.24875545501709
2012-10-16,13.510451316833496
2012-10-17,13.755431175231934
2012-10-18,13.672933578491211
2012-10-19,13.412837028503418
2012-10-22,13.340128898620605
2012-10-23,13.264618873596191
2012-10-24,13.155550003051758
2012-10-25,13.11919116973877
2012-10-26,13.203093528747559
2012-10-31,13.44080924987793
2012-11-01,13.840737342834473
2012-11-02,13.678525924682617
2012-11-05,13.885478019714355
2012-11-06,14.128791809082031
2012-11-07,13.82115364074707
2012-11-08,13.474367141723633
2012-11-09,13.488353729248047
2012-11-12,13.547083854675293
2012-11-13,13.337331771850586
2012-11-14,12.853508949279785
2012-11-15,12.794778823852539
2012-11-16,12.861898422241211
2012-11-19,13.080037117004395
2012-11-20,13.331741333007812
2012-11-21,13.502333641052246
2012-11-23,13.63377571105957
2012-11-26,13.7568359375
2012-11-27,13.7568359375
2012-11-28,13.812764167785645
2012-11-29,13.91904067993164
2012-11-30,13.818357467651367
2012-12-03,13.754035949707031
2012-12-04,13.885478019714355
2012-12-05,14.26302719116211
2012-12-06,14.265824317932129
2012-12-07,14.26302719116211
2012-12-10,14.388880729675293
2012-12-11,14.4895601272583
2012-12-12,14.492359161376953
2012-12-13,14.335737228393555
2012-12-14,14.31057357788086
2012-12-17,14.478370666503906
2012-12-18,14.702108383178711
2012-12-19,14.676937103271484
2012-12-20,14.791595458984375
2012-12-21,14.651769638061523
2012-12-24,14.551087379455566
2012-12-26,14.545493125915527
2012-12-27,14.372096061706543
2012-12-28,14.221080780029297
2012-12-31,14.400063514709473
2013-01-02,14.973381042480469
2013-01-03,14.981768608093262
2013-01-04,14.900672912597656
2013-01-07,14.752448081970215
2013-01-08,14.836344718933105
2013-01-09,15.116009712219238
2013-01-10,15.12160587310791
2013-01-11,14.95660400390625
2013-01-14,15.029324531555176
2013-01-15,14.889483451843262
2013-01-16,15.012534141540527
2013-01-17,15.30194091796875
2013-01-18,15.383426666259766
2013-01-22,15.518292427062988
2013-01-23,15.50986099243164
2013-01-24,15.706549644470215
2013-01-25,15.723394393920898
2013-01-28,15.574490547180176
2013-01-29,16.30221939086914
2013-01-30,16.02967071533203
2013-01-31,16.071819305419922
2013-02-01,16.181396484375
2013-02-04,16.0352840423584
2013-02-05,16.22916030883789
2013-02-06,16.293785095214844
2013-02-07,16.324695587158203
2013-02-08,16.417415618896484
2013-02-11,16.378084182739258
2013-02-12,16.414609909057617
2013-02-13,16.52979850769043
2013-02-14,16.504520416259766
2013-02-15,16.4988956451416
2013-02-19,16.58881378173828
2013-02-20,16.425851821899414
2013-02-21,16.128013610839844
2013-02-22,16.310646057128906
2013-02-25,15.824559211730957
2013-02-26,16.057769775390625
2013-02-27,16.321884155273438
2013-02-28,16.324695587158203
2013-03-01,16.240400314331055
2013-03-04,16.217926025390625
2013-03-05,16.46799659729004
2013-03-06,16.414609909057617
2013-03-07,16.296598434448242
2013-03-08,16.61410140991211
2013-03-11,16.60566520690918
2013-03-12,16.636579513549805
2013-03-13,16.6674861907959
2013-03-14,16.729297637939453
2013-03-15,16.661865234375
2013-03-18,16.625337600708008
2013-03-19,16.487659454345703
2013-03-20,16.594425201416016
2013-03-21,16.330312728881836
2013-03-22,16.139251708984375
2013-03-25,15.979098320007324
2013-03-26,16.111148834228516
2013-03-27,16.113967895507812
2013-03-28,16.305023193359375
2013-04-01,16.105533599853516
2013-04-02,16.063390731811523
2013-04-03,15.880757331848145
2013-04-04,15.942570686340332
2013-04-05,15.858267784118652
2013-04-08,15.877941131591797
2013-04-09,16.0128116607666
2013-04-10,16.372455596923828
2013-04-11,16.428897857666016
2013-04-12,16.217260360717773
2013-04-15,15.432779312133789
2013-04-16,15.709321022033691
2013-04-17,15.376341819763184
2013-04-18,15.325550079345703
2013-04-19,15.398916244506836
2013-04-22,15.49768352508545
2013-04-23,15.7149658203125
2013-04-24,15.861699104309082
2013-04-25,16.792917251586914
2013-04-26,16.801380157470703
2013-04-29,16.857816696166992
2013-04-30,17.080747604370117
2013-05-01,16.522018432617188
2013-05-02,16.72518539428711
2013-05-03,17.111783981323242
2013-05-06,17.36011505126953
2013-05-07,17.554819107055664
2013-05-08,17.495569229125977
2013-05-09,17.45887565612793
2013-05-10,17.43065643310547
2013-05-13,17.317781448364258
2013-05-14,17.529422760009766
2013-05-15,17.557641983032227
2013-05-16,17.543527603149414
2013-05-17,17.63100814819336
2013-05-20,17.73259925842285
2013-05-21,17.805973052978516
2013-05-22,17.41937255859375
2013-05-23,17.238767623901367
2013-05-24,17.20772933959961
2013-05-28,17.625368118286133
2013-05-29,17.791858673095703
2013-05-30,18.127655029296875
2013-05-31,18.186922073364258
2013-06-03,18.31954574584961
2013-06-04,18.401382446289062
2013-06-05,17.882158279418945
2013-06-06,17.932947158813477
2013-06-07,18.16716766357422
2013-06-10,18.10508155822754
2013-06-11,17.93012809753418
2013-06-12,17.69309425354004
2013-06-13,17.882158279418945
2013-06-14,17.780567169189453
2013-06-17,17.89908790588379
2013-06-18,18.16152572631836
2013-06-19,18.023252487182617
2013-06-20,17.63665008544922
2013-06-21,17.413724899291992
2013-06-24,17.187978744506836
2013-06-25,17.368576049804688
2013-06-26,17.422189712524414
2013-06-27,17.726961135864258
2013-06-28,17.837005615234375
2013-07-01,18.03171730041504
2013-07-02,17.93577766418457
2013-07-03,17.947057723999023
2013-07-05,18.237722396850586
2013-07-08,18.25746726989746
2013-07-09,18.72307014465332
2013-07-10,18.94035530090332
2013-07-11,19.25640869140625
2013-07-12,19.214067459106445
2013-07-15,19.168930053710938
2013-07-16,19.081453323364258
2013-07-17,19.123788833618164
2013-07-18,19.271059036254883
2013-07-19,19.225746154785156
2013-07-22,19.296546936035156
2013-07-23,19.48064613342285
2013-07-24,19.28805923461914
2013-07-25,19.491981506347656
2013-07-26,19.517465591430664
2013-07-29,19.302207946777344
2013-07-30,19.361696243286133
2013-07-31,19.76388168334961
2013-08-01,20.876976013183594
2013-08-02,20.908140182495117
2013-08-05,20.871315002441406
2013-08-06,20.539941787719727
2013-08-07,20.28785514831543
2013-08-08,20.30485725402832
2013-08-09,20.420969009399414
2013-08-12,20.477624893188477
2013-08-13,20.602245330810547
2013-08-14,20.65889549255371
2013-08-15,20.078271865844727
2013-08-16,20.268028259277344
2013-08-19,20.120750427246094
2013-08-20,20.344507217407227
2013-08-21,20.33600425720215
2013-08-22,20.633398056030273
2013-08-23,20.508785247802734
2013-08-26,20.409652709960938
2013-08-27,19.860179901123047
2013-08-28,20.001802444458008
2013-08-29,19.984804153442383
2013-08-30,19.681747436523438
2013-09-03,19.625089645385742
2013-09-04,19.98197364807129
2013-09-05,20.149078369140625
2013-09-06,20.134912490844727
2013-09-09,20.36716651916504
2013-09-10,20.72686767578125
2013-09-11,20.59091567993164
2013-09-12,20.491790771484375
2013-09-13,20.480459213256836
2013-09-16,20.602245330810547
