Date,CW
2010-11-04,28.331775665283203
2010-11-05,28.377193450927734
2010-11-08,28.041095733642578
2010-11-09,28.041095733642578
2010-11-10,28.25002670288086
2010-11-11,27.68683624267578
2010-11-12,27.06006622314453
2010-11-15,27.14182472229004
2010-11-16,26.533214569091797
2010-11-17,26.251632690429688
2010-11-18,27.050989151000977
2010-11-19,27.06915283203125
2010-11-22,27.114574432373047
2010-11-23,27.76124382019043
2010-11-24,28.58095359802246
2010-11-26,28.417024612426758
2010-11-29,28.335046768188477
2010-11-30,28.298608779907227
2010-12-01,29.16387939453125
2010-12-02,29.154769897460938
2010-12-03,29.3642520904541
2010-12-06,29.573732376098633
2010-12-07,30.074665069580078
2010-12-08,29.755891799926758
2010-12-09,29.610166549682617
2010-12-10,29.765003204345703
2010-12-13,29.765003204345703
2010-12-14,30.029132843017578
2010-12-15,29.983592987060547
2010-12-16,30.37523078918457
2010-12-17,30.48453712463379
2010-12-20,30.37523078918457
2010-12-21,30.45720100402832
2010-12-22,30.566513061523438
2010-12-23,30.420780181884766
2010-12-27,30.584726333618164
2010-12-28,30.539188385009766
2010-12-29,30.566513061523438
2010-12-30,30.39345359802246
2010-12-31,30.238611221313477
2011-01-03,30.657581329345703
2011-01-04,30.438993453979492
2011-01-05,30.694026947021484
2011-01-06,30.621158599853516
2011-01-07,30.675790786743164
2011-01-10,30.994585037231445
2011-01-11,30.985475540161133
2011-01-12,31.68680763244629
2011-01-13,31.887168884277344
2011-01-14,32.05111312866211
2011-01-18,32.142189025878906
2011-01-19,31.786975860595703
2011-01-20,31.486427307128906
2011-01-21,31.349790573120117
2011-01-24,31.61391830444336
2011-01-25,31.914480209350586
2011-01-26,32.31525802612305
2011-01-27,32.51560974121094
2011-01-28,31.75053596496582
2011-01-31,31.604829788208008
2011-02-01,32.27880859375
2011-02-02,32.51560974121094
2011-02-03,32.46096420288086
2011-02-04,32.45187759399414
2011-02-07,32.62492752075195
2011-02-08,32.615806579589844
2011-02-09,32.5429573059082
2011-02-10,32.588478088378906
2011-02-11,32.80708694458008
2011-02-14,32.78887939453125
2011-02-15,33.216941833496094
2011-02-16,33.90916061401367
2011-02-17,34.309898376464844
2011-02-18,34.610443115234375
2011-02-22,33.362667083740234
2011-02-23,32.57027053833008
2011-02-24,32.816184997558594
2011-02-25,33.38089370727539
2011-02-28,33.60858917236328
2011-03-01,32.99834442138672
2011-03-02,33.16229248046875
2011-03-03,34.81084060668945
2011-03-04,34.62868118286133
2011-03-07,34.01845169067383
2011-03-08,34.8017463684082
2011-03-09,34.8472900390625
2011-03-10,34.20060348510742
2011-03-11,34.227928161621094
2011-03-14,31.732324600219727
2011-03-15,31.340682983398438
2011-03-16,29.82875633239746
2011-03-17,30.183969497680664
2011-03-18,30.52096939086914
2011-03-21,31.112991333007812
2011-03-22,30.9399471282959
2011-03-23,31.067445755004883
2011-03-24,30.994585037231445
2011-03-25,31.24050521850586
2011-03-28,31.012800216674805
2011-03-29,31.1494197845459
2011-03-30,31.751976013183594
2011-03-31,32.080604553222656
2011-04-01,32.2814826965332
2011-04-04,32.22669219970703
2011-04-05,32.016727447509766
2011-04-06,32.27232360839844
2011-04-07,32.05323028564453
2011-04-08,31.478076934814453
2011-04-11,31.359397888183594
2011-04-12,31.021602630615234
2011-04-13,30.19996452331543
2011-04-14,29.88043975830078
2011-04-15,30.34604835510254
2011-04-18,29.816526412963867
2011-04-19,29.661334991455078
2011-04-20,30.464712142944336
2011-04-21,30.318653106689453
2011-04-25,30.081287384033203
2011-04-26,30.65643882751465
2011-04-27,30.592529296875
2011-04-28,30.583396911621094
2011-04-29,30.35517120361328
2011-05-02,30.382558822631836
2011-05-03,30.528615951538086
2011-05-04,29.871309280395508
2011-05-05,29.8621768951416
2011-05-06,30.117809295654297
2011-05-09,30.19996452331543
2011-05-10,30.74772071838379
2011-05-11,30.61079978942871
2011-05-12,31.277225494384766
2011-05-13,30.8481502532959
2011-05-16,31.551122665405273
2011-05-17,31.459821701049805
2011-05-18,31.952791213989258
2011-05-19,32.025848388671875
2011-05-20,31.350263595581055
2011-05-23,30.683815002441406
2011-05-24,30.245609283447266
2011-05-25,30.574289321899414
2011-05-26,30.629043579101562
2011-05-27,30.87554168701172
2011-05-31,31.140300750732422
2011-06-01,29.999120712280273
2011-06-02,29.97173309326172
2011-06-03,29.37833023071289
2011-06-06,29.624818801879883
2011-06-07,30.026504516601562
2011-06-08,29.46961212158203
2011-06-09,29.213987350463867
2011-06-10,28.721012115478516
2011-06-13,28.775779724121094
2011-06-14,29.268770217895508
2011-06-15,28.730134963989258
2011-06-16,28.775779724121094
2011-06-17,28.71187973022461
2011-06-20,28.96750259399414
2011-06-21,29.077051162719727
2011-06-22,28.96750259399414
2011-06-23,28.629716873168945
2011-06-24,28.54755210876465
2011-06-27,28.54755210876465
2011-06-28,28.876209259033203
2011-06-29,28.848743438720703
2011-06-30,29.626720428466797
2011-07-01,30.294843673706055
2011-07-05,30.166728973388672
2011-07-06,29.86468505859375
2011-07-07,30.0660343170166
2011-07-08,30.130102157592773
2011-07-11,29.65418243408203
2011-07-12,29.379600524902344
2011-07-13,29.635873794555664
2011-07-14,29.471120834350586
2011-07-15,29.196550369262695
2011-07-18,28.59248161315918
2011-07-19,29.379600524902344
2011-07-20,29.46196746826172
2011-07-21,30.0660343170166
2011-07-22,29.67247772216797
2011-07-25,29.544342041015625
2011-07-26,29.06841278076172
2011-07-27,27.906042098999023
2011-07-28,27.915189743041992
2011-07-29,29.25145721435547
2011-08-01,28.74807357788086
2011-08-02,28.19891929626465
2011-08-03,28.39112091064453
2011-08-04,27.155529022216797
2011-08-05,27.146381378173828
2011-08-08,24.904010772705078
2011-08-09,26.44163703918457
2011-08-10,24.711809158325195
2011-08-11,25.81926155090332
2011-08-12,25.95655632019043
2011-08-15,26.130451202392578
2011-08-16,25.80095672607422
2011-08-17,25.86502456665039
2011-08-18,24.794185638427734
2011-08-19,24.821638107299805
2011-08-22,24.98638153076172
2011-08-23,25.929100036621094
2011-08-24,26.542312622070312
2011-08-25,25.81011199951172
2011-08-26,26.569772720336914
2011-08-29,27.713834762573242
2011-08-30,27.96095848083496
2011-08-31,28.18061065673828
2011-09-01,27.77790641784668
2011-09-02,26.41417694091797
2011-09-06,25.95655632019043
2011-09-07,26.524005889892578
2011-09-08,26.038923263549805
2011-09-09,25.42570686340332
2011-09-12,25.28841781616211
2011-09-13,25.746044158935547
2011-09-14,26.542312622070312
2011-09-15,26.862655639648438
2011-09-16,27.219602584838867
2011-09-19,26.78028106689453
2011-09-20,26.35926628112793
2011-09-21,24.48299217224121
2011-09-22,23.943004608154297
2011-09-23,24.693511962890625
2011-09-26,25.105369567871094
2011-09-27,26.14875602722168
2011-09-28,26.102996826171875
2011-09-29,26.670448303222656
2011-09-30,26.38672637939453
2011-10-03,25.06875991821289
2011-10-04,26.331806182861328
2011-10-05,26.88249397277832
2011-10-06,27.708505630493164
2011-10-07,27.497413635253906
2011-10-10,28.18577003479004
2011-10-11,28.07563591003418
2011-10-12,28.451942443847656
2011-10-13,27.99303436279297
2011-10-14,28.451942443847656
2011-10-17,27.58919906616211
2011-10-18,28.607959747314453
2011-10-19,27.800304412841797
2011-10-20,27.855361938476562
2011-10-21,28.51618194580078
2011-10-24,29.11275291442871
2011-10-25,28.699748992919922
2011-10-26,28.44276237487793
2011-10-27,30.443567276000977
2011-10-28,30.718908309936523
2011-10-31,30.08562469482422
2011-11-01,28.424409866333008
2011-11-02,29.277957916259766
2011-11-03,30.195770263671875
2011-11-04,30.05809783935547
2011-11-07,29.966312408447266
2011-11-08,30.26917839050293
2011-11-09,28.718101501464844
2011-11-10,29.09440040588379
2011-11-11,29.874521255493164
2011-11-14,29.461515426635742
2011-11-15,30.260005950927734
2011-11-16,30.08562469482422
2011-11-17,29.837814331054688
2011-11-18,29.73686408996582
2011-11-21,28.507003784179688
2011-11-22,28.267759323120117
2011-11-23,26.657451629638672
2011-11-25,26.270980834960938
2011-11-28,27.540815353393555
2011-11-29,28.543811798095703
2011-11-30,30.319759368896484
2011-12-01,29.89647102355957
2011-12-02,29.537593841552734
2011-12-05,30.641807556152344
2011-12-06,30.733816146850586
2011-12-07,30.853456497192383
2011-12-08,29.786052703857422
2011-12-09,31.138696670532227
2011-12-12,30.825843811035156
2011-12-13,30.494565963745117
2011-12-14,30.062091827392578
2011-12-15,30.871862411499023
2011-12-16,31.09269142150879
2011-12-19,30.706220626831055
2011-12-20,32.380943298339844
2011-12-21,32.66619110107422
2011-12-22,32.57416915893555
2011-12-23,32.841026306152344
2011-12-27,33.043453216552734
2011-12-28,32.29812240600586
2011-12-29,32.82262420654297
2011-12-30,32.509761810302734
2012-01-03,32.97904968261719
2012-01-04,33.17228317260742
2012-01-05,33.0894660949707
2012-01-06,33.50355911254883
2012-01-09,34.00966262817383
2012-01-10,34.322505950927734
2012-01-11,33.9820442199707
2012-01-12,34.50653839111328
2012-01-13,33.89921951293945
2012-01-17,33.936031341552734
2012-01-18,34.25809860229492
2012-01-19,34.432926177978516
2012-01-20,34.47893524169922
2012-01-23,34.41452407836914
2012-01-24,34.147666931152344
2012-01-25,34.45132827758789
2012-01-26,33.9820442199707
2012-01-27,33.954444885253906
2012-01-30,34.3501091003418
2012-01-31,34.37772750854492
2012-02-01,35.33469772338867
2012-02-02,35.647560119628906
2012-02-03,35.7211799621582
2012-02-06,36.10764694213867
2012-02-07,36.0432243347168
2012-02-08,36.11683654785156
2012-02-09,35.877593994140625
2012-02-10,35.730377197265625
2012-02-13,36.34688186645508
2012-02-14,37.5615234375
2012-02-15,34.03726577758789
2012-02-16,34.5433349609375
2012-02-17,34.62616729736328
2012-02-21,34.64456558227539
2012-02-22,34.65375900268555
2012-02-23,34.65375900268555
2012-02-24,34.73657989501953
2012-02-27,34.74577713012695
2012-02-28,34.75499725341797
2012-02-29,34.184478759765625
2012-03-01,34.635372161865234
2012-03-02,33.834815979003906
2012-03-05,34.12928009033203
2012-03-06,33.15388107299805
2012-03-07,33.4575309753418
2012-03-08,34.092472076416016
2012-03-09,34.423728942871094
2012-03-12,34.202877044677734
2012-03-13,34.77341079711914
2012-03-14,34.718177795410156
2012-03-15,34.699771881103516
2012-03-16,34.58015823364258
2012-03-19,34.57095718383789
2012-03-20,33.945228576660156
2012-03-21,33.86241149902344
2012-03-22,33.65998840332031
2012-03-23,34.138465881347656
2012-03-26,35.003440856933594
2012-03-27,34.81020736694336
2012-03-28,34.0909309387207
2012-03-29,34.36758041381836
2012-03-30,34.12783432006836
2012-04-02,34.459781646728516
2012-04-03,34.0909309387207
2012-04-04,33.7866325378418
2012-04-05,33.52843475341797
2012-04-09,32.54176330566406
2012-04-10,32.26512908935547
2012-04-11,32.73541259765625
2012-04-12,33.41778564453125
2012-04-13,32.80918884277344
2012-04-16,33.095035552978516
2012-04-17,33.52843475341797
2012-04-18,33.05815124511719
2012-04-19,32.523338317871094
2012-04-20,32.91061782836914
2012-04-23,32.56021499633789
2012-04-24,32.95671844482422
2012-04-25,32.947505950927734
2012-04-26,32.68931579589844
2012-04-27,32.68931579589844
2012-04-30,32.54176330566406
2012-05-01,32.606327056884766
2012-05-02,32.514102935791016
2012-05-03,31.28769302368164
2012-05-04,30.549976348876953
2012-05-07,30.549976348876953
2012-05-08,30.44855308532715
2012-05-09,30.13503074645996
2012-05-10,30.254905700683594
2012-05-11,30.16268539428711
2012-05-14,29.941381454467773
2012-05-15,29.959829330444336
2012-05-16,29.8768367767334
2012-05-17,29.489538192749023
2012-05-18,29.037696838378906
2012-05-21,29.498764038085938
2012-05-22,29.093021392822266
2012-05-23,28.991588592529297
2012-05-24,29.212905883789062
2012-05-25,28.67807388305664
2012-05-29,28.862491607666016
2012-05-30,28.502864837646484
2012-05-31,28.023359298706055
2012-06-01,27.230331420898438
2012-06-04,26.990585327148438
2012-06-05,27.18423080444336
2012-06-06,27.728286743164062
2012-06-07,27.74672508239746
2012-06-08,27.820493698120117
2012-06-11,27.46086883544922
2012-06-12,27.737497329711914
2012-06-13,28.134023666381836
2012-06-14,28.124794006347656
2012-06-15,28.078689575195312
2012-06-18,28.373767852783203
2012-06-19,28.945484161376953
2012-06-20,28.890159606933594
2012-06-21,28.115571975708008
2012-06-22,28.47520637512207
2012-06-25,27.9127140045166
2012-06-26,27.682172775268555
2012-06-27,28.357345581054688
2012-06-28,27.29372215270996
2012-06-29,28.718061447143555
2012-07-02,28.699562072753906
2012-07-03,29.282251358032227
2012-07-05,28.912288665771484
2012-07-06,28.449838638305664
2012-07-09,28.255611419677734
2012-07-10,27.931896209716797
2012-07-11,27.672922134399414
2012-07-12,27.561933517456055
2012-07-13,28.024381637573242
2012-07-16,27.968891143798828
2012-07-17,27.95039939880371
2012-07-18,28.579320907592773
2012-07-19,28.59782600402832
2012-07-20,28.126123428344727
2012-07-23,27.54343032836914
2012-07-24,26.729536056518555
2012-07-25,27.099491119384766
2012-07-26,27.043994903564453
2012-07-27,28.005884170532227
2012-07-30,27.7746639251709
2012-07-31,27.719175338745117
2012-08-01,26.89600944519043
2012-08-02,27.025501251220703
2012-08-03,28.311105728149414
2012-08-06,28.745803833007812
2012-08-07,28.801307678222656
2012-08-08,29.143516540527344
2012-08-09,28.607067108154297
2012-08-10,28.255611419677734
2012-08-13,27.941144943237305
2012-08-14,27.534191131591797
2012-08-15,27.64517593383789
2012-08-16,27.756174087524414
2012-08-17,27.931896209716797
2012-08-20,28.19086265563965
2012-08-21,28.209369659423828
2012-08-22,27.793167114257812
2012-08-23,27.265974044799805
2012-08-24,27.071744918823242
2012-08-27,27.876399993896484
2012-08-28,28.20012092590332
2012-08-29,28.24636459350586
2012-08-30,27.709922790527344
2012-08-31,27.80240821838379
2012-09-04,27.51569366455078
2012-09-05,27.63591957092285
2012-09-06,28.0151309967041
2012-09-07,28.579320907592773
2012-09-10,28.496076583862305
2012-09-11,28.662561416625977
2012-09-12,29.069520950317383
2012-09-13,29.430234909057617
2012-09-14,30.031414031982422
2012-09-17,29.70770263671875
2012-09-18,29.9666690826416
2012-09-19,29.994421005249023
2012-09-20,29.88343048095703
2012-09-21,30.336626052856445
2012-09-24,30.447614669799805
2012-09-25,30.197891235351562
2012-09-26,30.234880447387695
2012-09-27,30.447614669799805
2012-09-28,30.2441463470459
2012-10-01,30.42912483215332
2012-10-02,30.30889129638672
2012-10-03,30.34598159790039
2012-10-04,30.550010681152344
2012-10-05,29.19594383239746
2012-10-08,28.862077713012695
2012-10-09,28.379806518554688
2012-10-10,28.5003604888916
2012-10-11,28.63020896911621
2012-10-12,28.416894912719727
2012-10-15,28.57456398010254
2012-10-16,28.87134552001953
2012-10-17,29.177398681640625
2012-10-18,29.35361099243164
2012-10-19,28.76932716369629
2012-10-22,28.862077713012695
2012-10-23,28.676584243774414
2012-10-24,28.63020896911621
2012-10-25,28.5189151763916
2012-10-26,28.62093734741211
2012-10-31,28.63020896911621
2012-11-01,29.214502334594727
2012-11-02,28.722951889038086
2012-11-05,28.797151565551758
2012-11-06,29.121753692626953
2012-11-07,28.277782440185547
2012-11-08,27.906808853149414
2012-11-09,27.721311569213867
2012-11-12,27.916074752807617
2012-11-13,27.851158142089844
2012-11-14,27.37815284729004
2012-11-15,27.3596134185791
2012-11-16,27.37815284729004
2012-11-19,27.906808853149414
2012-11-20,28.278892517089844
2012-11-21,28.464946746826172
2012-11-23,28.623079299926758
2012-11-26,29.088191986083984
2012-11-27,28.930049896240234
2012-11-28,29.311450958251953
2012-11-29,29.450986862182617
2012-11-30,29.516096115112305
2012-12-03,29.395166397094727
2012-12-04,29.3858642578125
2012-12-05,28.957956314086914
2012-12-06,29.050979614257812
2012-12-07,28.985868453979492
2012-12-10,29.590511322021484
2012-12-11,29.692834854125977
2012-12-12,29.33004379272461
2012-12-13,29.088191986083984
2012-12-14,29.069591522216797
2012-12-17,29.478883743286133
2012-12-18,30.288188934326172
2012-12-19,30.427719116210938
2012-12-20,30.650970458984375
2012-12-21,30.650970458984375
2012-12-24,30.455625534057617
2012-12-26,30.148651123046875
2012-12-27,30.185861587524414
2012-12-28,29.767248153686523
2012-12-31,30.539342880249023
2013-01-02,31.55328941345215
2013-01-03,31.94399070739746
2013-01-04,32.66956329345703
2013-01-07,32.232357025146484
2013-01-08,31.367250442504883
2013-01-09,31.636999130249023
2013-01-10,31.655620574951172
2013-01-11,31.711427688598633
2013-01-14,31.94399070739746
2013-01-15,32.567237854003906
2013-01-16,32.20444869995117
2013-01-17,32.35327911376953
2013-01-18,33.51607131958008
2013-01-22,33.767215728759766
2013-01-23,33.67420196533203
2013-01-24,33.81375503540039
2013-01-25,34.16722869873047
2013-01-28,33.97187805175781
2013-01-29,33.953250885009766
2013-01-30,33.3114013671875
2013-01-31,33.16258239746094
2013-02-01,33.767215728759766
2013-02-04,33.32072830200195
2013-02-05,33.906768798828125
2013-02-06,33.72071838378906
2013-02-07,34.18582534790039
2013-02-08,34.17653274536133
2013-02-11,34.371883392333984
2013-02-12,34.148624420166016
2013-02-13,34.2602424621582
2013-02-14,34.027706146240234
2013-02-15,34.17653274536133
2013-02-19,34.57653045654297
2013-02-20,33.75792694091797
2013-02-21,33.27420425415039
2013-02-22,32.62306213378906
2013-02-25,31.804447174072266
2013-02-26,32.06492614746094
2013-02-27,32.35327911376953
2013-02-28,32.28816223144531
2013-03-01,32.10213088989258
2013-03-04,31.711427688598633
2013-03-05,32.10213088989258
2013-03-06,31.94399070739746
2013-03-07,32.09281921386719
2013-03-08,32.18584442138672
2013-03-11,31.999801635742188
2013-03-12,31.990495681762695
2013-03-13,32.57654571533203
2013-03-14,33.01374816894531
2013-03-15,33.41374588012695
2013-03-18,32.95793914794922
2013-03-19,32.762577056884766
2013-03-20,33.218414306640625
2013-03-21,32.70676040649414
2013-03-22,32.55793380737305
2013-03-25,32.73466110229492
2013-03-26,33.12637710571289
2013-03-27,32.79062271118164
2013-03-28,32.361637115478516
2013-04-01,32.361637115478516
2013-04-02,31.139915466308594
2013-04-03,30.701581954956055
2013-04-04,30.916086196899414
2013-04-05,30.197975158691406
2013-04-08,30.617647171020508
2013-04-09,30.599002838134766
2013-04-10,31.289125442504883
2013-04-11,31.01866912841797
2013-04-12,31.046649932861328
2013-04-15,29.722341537475586
2013-04-16,29.946170806884766
2013-04-17,29.601097106933594
2013-04-18,28.95760154724121
2013-04-19,29.097490310668945
2013-04-22,29.153444290161133
2013-04-23,29.545141220092773
2013-04-24,30.095388412475586
2013-04-25,30.384496688842773
2013-04-26,29.936843872070312
2013-04-29,30.272581100463867
2013-04-30,30.626976013183594
2013-05-01,29.927518844604492
2013-05-02,30.431123733520508
2013-05-03,31.177217483520508
2013-05-06,31.24249267578125
2013-05-07,31.77409553527832
2013-05-08,32.11915588378906
2013-05-09,32.40825271606445
2013-05-10,32.71603012084961
2013-05-13,32.482872009277344
2013-05-14,32.99582290649414
2013-05-15,33.43412780761719
2013-05-16,33.45279312133789
2013-05-17,34.02167510986328
2013-05-20,34.03101348876953
2013-05-21,33.90977096557617
2013-05-22,33.4248046875
2013-05-23,33.31290054321289
2013-05-24,33.41548538208008
2013-05-28,34.1708984375
2013-05-29,33.89112854003906
2013-05-30,34.21752166748047
2013-05-31,33.90977096557617
2013-06-03,34.61855697631836
2013-06-04,34.189552307128906
2013-06-05,33.396812438964844
2013-06-06,33.78852462768555
2013-06-07,34.338775634765625
2013-06-10,34.348087310791016
2013-06-11,33.95640563964844
2013-06-12,33.45279312133789
2013-06-13,34.21752166748047
2013-06-14,33.76054382324219
2013-06-17,33.993709564208984
2013-06-18,34.78642654418945
2013-06-19,34.506649017333984
2013-06-20,33.853797912597656
2013-06-21,34.1708984375
2013-06-24,33.387508392333984
2013-06-25,33.816505432128906
2013-06-26,34.14382553100586
2013-06-27,34.86391830444336
2013-06-28,34.65818405151367
2013-07-01,35.19123458862305
2013-07-02,34.564659118652344
2013-07-03,34.85456085205078
2013-07-05,35.537254333496094
2013-07-08,35.443748474121094
2013-07-09,35.864559173583984
2013-07-10,36.15449142456055
2013-07-11,36.790401458740234
2013-07-12,36.5004997253418
2013-07-15,36.827816009521484
2013-07-16,36.84654235839844
2013-07-17,37.16450500488281
2013-07-18,37.51986312866211
2013-07-19,37.87522506713867
2013-07-22,38.63274002075195
2013-07-23,38.48310852050781
2013-07-24,38.3521728515625
2013-07-25,38.670135498046875
2013-07-26,38.3521728515625
2013-07-29,38.174495697021484
2013-07-30,37.86588668823242
2013-07-31,38.00617218017578
2013-08-01,40.8491325378418
2013-08-02,41.428977966308594
2013-08-05,41.111019134521484
2013-08-06,40.33479309082031
2013-08-07,40.503108978271484
2013-08-08,40.6340446472168
2013-08-09,39.988773345947266
2013-08-12,39.839141845703125
2013-08-13,39.39024353027344
2013-08-14,38.83848190307617
2013-08-15,37.88459396362305
2013-08-16,38.29606246948242
2013-08-19,38.249324798583984
2013-08-20,38.85719299316406
2013-08-21,38.763668060302734
2013-08-22,39.605342864990234
2013-08-23,39.605342864990234
2013-08-26,39.605342864990234
2013-08-27,39.16581344604492
2013-08-28,39.41830825805664
2013-08-29,39.549217224121094
2013-08-30,39.053565979003906
2013-09-03,39.334129333496094
2013-09-04,39.63339614868164
2013-09-05,39.848472595214844
2013-09-06,41.61599349975586
2013-09-09,42.36416244506836
2013-09-10,43.24322509765625
2013-09-11,43.45833969116211
2013-09-12,43.3741569519043
2013-09-13,43.177772521972656
2013-09-16,43.53313446044922
