Date,WTM
2010-04-15,355.9236755371094
2010-04-16,355.5313720703125
2010-04-19,352.96173095703125
2010-04-20,352.0987243652344
2010-04-21,351.9319152832031
2010-04-22,352.88330078125
2010-04-23,353.1971435546875
2010-04-26,348.45013427734375
2010-04-27,347.19476318359375
2010-04-28,349.1562805175781
2010-04-29,340.8590087890625
2010-04-30,336.9947204589844
2010-05-03,339.0640563964844
2010-05-04,325.4216003417969
2010-05-05,321.14532470703125
2010-05-06,311.8868713378906
2010-05-07,315.77069091796875
2010-05-10,324.9801940917969
2010-05-11,323.0774841308594
2010-05-12,332.47332763671875
2010-05-13,327.7754211425781
2010-05-14,319.2917175292969
2010-05-17,324.9899597167969
2010-05-18,318.75225830078125
2010-05-19,320.8511047363281
2010-05-20,305.02142333984375
2010-05-21,312.9656677246094
2010-05-24,306.49261474609375
2010-05-25,306.79656982421875
2010-05-26,303.93267822265625
2010-05-27,321.5867614746094
2010-05-28,320.5177001953125
2010-06-01,320.4195861816406
2010-06-02,328.0696105957031
2010-06-03,318.0656433105469
2010-06-04,313.3580322265625
2010-06-07,314.25048828125
2010-06-08,317.1241760253906
2010-06-09,311.9848937988281
2010-06-10,318.4383850097656
2010-06-11,316.2022399902344
2010-06-14,327.3438720703125
2010-06-15,333.2677307128906
2010-06-16,337.19085693359375
2010-06-17,332.6008605957031
2010-06-18,335.1802978515625
2010-06-21,334.17987060546875
2010-06-22,331.5023498535156
2010-06-23,326.3336486816406
2010-06-24,324.3917236328125
2010-06-25,333.4638366699219
2010-06-28,331.3551940917969
2010-06-29,324.0288391113281
2010-06-30,317.9676818847656
2010-07-01,319.2426452636719
2010-07-02,317.18304443359375
2010-07-06,318.75225830078125
2010-07-07,319.3504943847656
2010-07-08,322.0966491699219
2010-07-09,325.32342529296875
2010-07-12,321.87115478515625
2010-07-13,326.5984802246094
2010-07-14,324.75457763671875
2010-07-15,321.468994140625
2010-07-16,314.6820373535156
2010-07-19,320.52740478515625
2010-07-20,319.85076904296875
2010-07-21,312.25958251953125
2010-07-22,321.80242919921875
2010-07-23,322.6753845214844
2010-07-26,325.4216003417969
2010-07-27,324.3917236328125
2010-07-28,319.1935729980469
2010-07-29,319.6349792480469
2010-07-30,308.0127258300781
2010-08-02,313.848388671875
2010-08-03,312.3772277832031
2010-08-04,314.5349426269531
2010-08-05,313.848388671875
2010-08-06,314.33880615234375
2010-08-09,317.28106689453125
2010-08-10,310.1705322265625
2010-08-11,303.059814453125
2010-08-12,301.34344482421875
2010-08-13,300.3921203613281
2010-08-16,301.000244140625
2010-08-17,302.5694580078125
2010-08-18,302.25555419921875
2010-08-19,300.558837890625
2010-08-20,297.87152099609375
2010-08-23,297.3614807128906
2010-08-24,291.50628662109375
2010-08-25,296.1551208496094
2010-08-26,293.35015869140625
2010-08-27,300.0390625
2010-08-30,295.7628479003906
2010-08-31,297.7439880371094
2010-09-01,306.1983642578125
2010-09-02,306.0021667480469
2010-09-03,310.4647521972656
2010-09-07,305.0311584472656
2010-09-08,306.1689453125
2010-09-09,305.9629211425781
2010-09-10,304.6584777832031
2010-09-13,304.9135437011719
2010-09-14,302.29486083984375
2010-09-15,303.6482849121094
2010-09-16,303.4226989746094
2010-09-17,307.0810546875
2010-09-20,309.82720947265625
2010-09-21,307.1399230957031
2010-09-22,304.0993957519531
2010-09-23,300.36273193359375
2010-09-24,303.059814453125
2010-09-27,300.4804382324219
2010-09-28,305.84527587890625
2010-09-29,304.5800476074219
2010-09-30,302.5301513671875
2010-10-01,305.37445068359375
2010-10-04,303.0892333984375
2010-10-05,304.7663269042969
2010-10-06,301.64752197265625
2010-10-07,302.5694580078125
2010-10-08,305.7471008300781
2010-10-11,305.0311584472656
2010-10-12,307.13006591796875
2010-10-13,305.48236083984375
2010-10-14,306.3258361816406
2010-10-15,312.1810302734375
2010-10-18,315.0743408203125
2010-10-19,312.1025390625
2010-10-20,313.4560852050781
2010-10-21,311.396484375
2010-10-22,313.848388671875
2010-10-25,315.319580078125
2010-10-26,315.68243408203125
2010-10-27,313.7306823730469
2010-10-28,311.24932861328125
2010-10-29,313.0637512207031
2010-11-01,315.61383056640625
2010-11-02,317.8695983886719
2010-11-03,312.2398376464844
2010-11-04,319.6251525878906
2010-11-05,318.5561218261719
2010-11-08,312.141845703125
2010-11-09,307.1692810058594
2010-11-10,314.17205810546875
2010-11-11,312.0730895996094
2010-11-12,313.9072265625
2010-11-15,316.2513122558594
2010-11-16,312.20068359375
2010-11-17,312.4067077636719
2010-11-18,313.0637512207031
2010-11-19,315.8099670410156
2010-11-22,314.8291320800781
2010-11-23,312.7695007324219
2010-11-24,316.1826477050781
2010-11-26,314.33880615234375
2010-11-29,315.4764709472656
2010-11-30,311.396484375
2010-12-01,308.9444580078125
2010-12-02,313.9955139160156
2010-12-03,310.41571044921875
2010-12-06,307.6989440917969
2010-12-07,308.9346923828125
2010-12-08,308.8072509765625
2010-12-09,309.4937438964844
2010-12-10,311.5141296386719
2010-12-13,314.3486328125
2010-12-14,318.212890625
2010-12-15,317.04571533203125
2010-12-16,317.7715148925781
2010-12-17,320.7138366699219
2010-12-20,323.3619689941406
2010-12-21,325.0684814453125
2010-12-22,329.69769287109375
2010-12-23,328.0009765625
2010-12-27,329.7369384765625
2010-12-28,330.1292724609375
2010-12-29,331.5023498535156
2010-12-30,330.6392517089844
2010-12-31,329.1485290527344
2011-01-03,337.151611328125
2011-01-04,337.5928955078125
2011-01-05,338.2108459472656
2011-01-06,336.357177734375
2011-01-07,339.2014465332031
2011-01-10,338.171630859375
2011-01-11,343.5069580078125
2011-01-12,345.55682373046875
2011-01-13,342.3301086425781
2011-01-14,340.7413024902344
2011-01-18,338.7110900878906
2011-01-19,333.9543151855469
2011-01-20,341.3002624511719
2011-01-21,336.31793212890625
2011-01-24,336.5533447265625
2011-01-25,335.5333251953125
2011-01-26,337.0045166015625
2011-01-27,336.1414489746094
2011-01-28,334.6899108886719
2011-01-31,333.4638366699219
2011-02-01,336.8279724121094
2011-02-02,334.9350891113281
2011-02-03,340.50579833984375
2011-02-04,344.1249694824219
2011-02-07,353.3049621582031
2011-02-08,356.3846435546875
2011-02-09,356.5415344238281
2011-02-10,357.9833984375
2011-02-11,359.0131530761719
2011-02-14,357.49285888671875
2011-02-15,356.90447998046875
2011-02-16,358.640380859375
2011-02-17,361.1708679199219
2011-02-18,363.1324157714844
2011-02-22,358.5717468261719
2011-02-23,356.1492614746094
2011-02-24,356.6102600097656
2011-02-25,371.22381591796875
2011-02-28,372.44976806640625
2011-03-01,368.4187927246094
2011-03-02,363.44622802734375
2011-03-03,371.6748962402344
2011-03-04,366.3199157714844
2011-03-07,367.8204040527344
2011-03-08,365.63336181640625
2011-03-09,365.01544189453125
2011-03-10,359.9449157714844
2011-03-11,356.5415344238281
2011-03-14,356.5611877441406
2011-03-15,348.1755676269531
2011-03-16,344.4289855957031
2011-03-17,346.71087646484375
2011-03-18,357.5302429199219
2011-03-21,357.6777648925781
2011-03-22,354.0877380371094
2011-03-23,354.4122314453125
2011-03-24,356.9695739746094
2011-03-25,361.0415954589844
2011-03-28,359.21209716796875
2011-03-29,358.7105407714844
2011-03-30,356.05487060546875
2011-03-31,358.21875
2011-04-01,360.9825439453125
2011-04-04,363.89398193359375
2011-04-05,362.0054931640625
2011-04-06,366.7463073730469
2011-04-07,364.7890319824219
2011-04-08,364.493896484375
2011-04-11,368.9101867675781
2011-04-12,368.8315124511719
2011-04-13,364.7496643066406
2011-04-14,365.82177734375
2011-04-15,362.8218994140625
2011-04-18,363.89398193359375
2011-04-19,359.95965576171875
2011-04-20,364.3661804199219
2011-04-21,362.2907409667969
2011-04-25,357.7663269042969
2011-04-26,354.0877380371094
2011-04-27,349.0813293457031
2011-04-28,354.077880859375
2011-04-29,351.63861083984375
2011-05-02,347.0256042480469
2011-05-03,346.3075866699219
2011-05-04,340.8094482421875
2011-05-05,353.389404296875
2011-05-06,348.1075439453125
2011-05-09,344.704345703125
2011-05-10,347.7436218261719
2011-05-11,343.2978515625
2011-05-12,343.8585205078125
2011-05-13,343.2781982421875
2011-05-16,341.40936279296875
2011-05-17,337.986572265625
2011-05-18,388.68994140625
2011-05-19,389.4964904785156
2011-05-20,386.10308837890625
2011-05-23,384.1261291503906
2011-05-24,388.109619140625
2011-05-25,385.56219482421875
2011-05-26,395.3979187011719
2011-05-27,400.51251220703125
2011-05-31,402.77471923828125
2011-06-01,399.568359375
2011-06-02,399.19451904296875
2011-06-03,399.33221435546875
2011-06-06,388.444091796875
2011-06-07,395.3291320800781
2011-06-08,396.0077819824219
2011-06-09,395.7520446777344
2011-06-10,396.3815612792969
2011-06-13,396.0470886230469
2011-06-14,395.3979187011719
2011-06-15,393.33245849609375
2011-06-16,398.32904052734375
2011-06-17,390.78497314453125
2011-06-20,390.3915100097656
2011-06-21,391.96527099609375
2011-06-22,391.61114501953125
2011-06-23,395.14215087890625
2011-06-24,396.3815612792969
2011-06-27,399.3813781738281
2011-06-28,400.1978759765625
2011-06-29,416.6432189941406
2011-06-30,413.2596740722656
2011-07-01,423.42987060546875
2011-07-05,408.9712829589844
2011-07-06,408.18450927734375
2011-07-07,412.1187438964844
2011-07-08,409.8958740234375
2011-07-11,409.4040222167969
2011-07-12,409.8958740234375
2011-07-13,409.5122375488281
2011-07-14,409.6794738769531
2011-07-15,409.2762145996094
2011-07-18,414.30230712890625
2011-07-19,417.3316650390625
2011-07-20,415.6006164550781
2011-07-21,424.23651123046875
2011-07-22,419.82012939453125
2011-07-25,419.2791748046875
2011-07-26,418.47265625
2011-07-27,412.9154357910156
2011-07-28,414.20391845703125
2011-07-29,414.469482421875
2011-08-01,417.03668212890625
2011-08-02,418.40380859375
2011-08-03,414.1055603027344
2011-08-04,398.3486328125
2011-08-05,396.5290832519531
2011-08-08,370.80853271484375
2011-08-09,406.60089111328125
2011-08-10,384.5786437988281
2011-08-11,404.49609375
2011-08-12,398.3486328125
2011-08-15,402.5681457519531
2011-08-16,396.3815612792969
2011-08-17,403.28619384765625
2011-08-18,394.5224914550781
2011-08-19,401.35845947265625
2011-08-22,391.316162109375
2011-08-23,395.2306823730469
2011-08-24,397.0699768066406
2011-08-25,389.2506103515625
2011-08-26,388.3260192871094
2011-08-29,393.43084716796875
2011-08-30,391.4636535644531
2011-08-31,393.43084716796875
2011-09-01,389.6046447753906
2011-09-02,387.2342529296875
2011-09-06,385.4736328125
2011-09-07,386.3490295410156
2011-09-08,384.0868225097656
2011-09-09,383.7425231933594
2011-09-12,387.28338623046875
2011-09-13,387.5293884277344
2011-09-14,395.7126770019531
2011-09-15,401.5944519042969
2011-09-16,400.33544921875
2011-09-19,393.43084716796875
2011-09-20,396.3815612792969
2011-09-21,390.7456359863281
2011-09-22,387.5489807128906
2011-09-23,387.0375061035156
2011-09-26,399.273193359375
2011-09-27,391.876708984375
2011-09-28,389.4964904785156
2011-09-29,398.25030517578125
2011-09-30,399.0863952636719
2011-10-03,397.2667236328125
2011-10-04,407.6435241699219
2011-10-05,400.05023193359375
2011-10-06,405.6763000488281
2011-10-07,391.670166015625
2011-10-10,399.39129638671875
2011-10-11,394.2569580078125
2011-10-12,399.3518981933594
2011-10-13,404.3681640625
2011-10-14,413.5449523925781
2011-10-17,407.9681091308594
2011-10-18,410.1516418457031
2011-10-19,407.0533752441406
2011-10-20,408.18450927734375
2011-10-21,413.84002685546875
2011-10-24,416.6529846191406
2011-10-25,408.18450927734375
2011-10-26,411.1351318359375
2011-10-27,428.6919250488281
2011-10-28,422.485595703125
2011-10-31,413.102294921875
2011-11-01,408.8238220214844
2011-11-02,417.5775451660156
2011-11-03,423.16436767578125
2011-11-04,417.5677795410156
2011-11-07,420.96112060546875
2011-11-08,421.3152160644531
2011-11-09,419.49560546875
2011-11-10,422.4463195800781
2011-11-11,421.9349060058594
2011-11-14,416.0531005859375
2011-11-15,414.6072082519531
2011-11-16,412.0203552246094
2011-11-17,414.20391845703125
2011-11-18,416.23992919921875
2011-11-21,409.1679992675781
2011-11-22,406.52215576171875
2011-11-23,400.74859619140625
2011-11-25,405.23370361328125
2011-11-28,410.74176025390625
2011-11-29,404.9583435058594
2011-11-30,417.4300537109375
2011-12-01,415.5710754394531
2011-12-02,418.5906066894531
2011-12-05,423.62652587890625
2011-12-06,426.7740478515625
2011-12-07,431.27880859375
2011-12-08,430.0887145996094
2011-12-09,432.77392578125
2011-12-12,429.8427734375
2011-12-13,431.73126220703125
2011-12-14,429.8231506347656
2011-12-15,422.6036376953125
2011-12-16,420.04638671875
2011-12-19,415.561279296875
2011-12-20,432.46893310546875
2011-12-21,437.8982849121094
2011-12-22,441.0556335449219
2011-12-23,440.3965759277344
2011-12-27,445.265380859375
2011-12-28,440.44580078125
2011-12-29,442.6095886230469
2011-12-30,446.0127868652344
2012-01-03,448.3537292480469
2012-01-04,445.27508544921875
2012-01-05,445.3045959472656
2012-01-06,437.8393249511719
2012-01-09,443.9964599609375
2012-01-10,452.42578125
2012-01-11,452.42578125
2012-01-12,455.23870849609375
2012-01-13,446.0226135253906
2012-01-17,432.7148132324219
2012-01-18,441.7637634277344
2012-01-19,442.2850036621094
2012-01-20,442.90472412109375
2012-01-23,441.62603759765625
2012-01-24,441.1834411621094
2012-01-25,439.2752685546875
2012-01-26,446.2981262207031
2012-01-27,449.6519775390625
2012-01-30,447.17340087890625
2012-01-31,443.8292236328125
2012-02-01,445.9341735839844
2012-02-02,450.9503173828125
2012-02-03,464.74017333984375
2012-02-06,464.7499694824219
2012-02-07,464.9466247558594
2012-02-08,460.4123840332031
2012-02-09,467.0613708496094
2012-02-10,459.3599853515625
2012-02-13,460.31402587890625
2012-02-14,458.02227783203125
2012-02-15,462.9696960449219
2012-02-16,470.7104797363281
2012-02-17,473.1004943847656
2012-02-21,475.92340087890625
2012-02-22,473.8480529785156
2012-02-23,488.0017395019531
2012-02-24,490.263916015625
2012-02-27,490.1361389160156
2012-02-28,487.91314697265625
2012-02-29,488.0705871582031
2012-03-01,490.44097900390625
2012-03-02,488.78857421875
2012-03-05,490.0180358886719
2012-03-06,488.1590881347656
2012-03-07,490.3130798339844
2012-03-08,489.8213195800781
2012-03-09,490.5884704589844
2012-03-12,489.00494384765625
2012-03-13,491.59173583984375
2012-03-14,490.8737487792969
2012-03-15,490.6573486328125
2012-03-16,490.5097961425781
2012-03-19,491.69012451171875
2012-03-20,490.5196533203125
2012-03-21,490.9229431152344
2012-03-22,491.29742431640625
2012-03-23,498.09783935546875
2012-03-26,504.2377014160156
2012-03-27,495.23968505859375
2012-03-28,502.8776550292969
2012-03-29,495.23968505859375
2012-03-30,494.4709777832031
2012-04-02,503.8631896972656
2012-04-03,500.6601257324219
2012-04-04,493.8204345703125
2012-04-05,502.1385192871094
2012-04-09,502.6707458496094
2012-04-10,497.9795227050781
2012-04-11,503.5577087402344
2012-04-12,507.8842468261719
2012-04-13,507.8054504394531
2012-04-16,514.0145263671875
2012-04-17,515.4435424804688
2012-04-18,516.9710693359375
2012-04-19,512.1911010742188
2012-04-20,510.2889709472656
2012-04-23,510.515625
2012-04-24,514.3888549804688
2012-04-25,511.10699462890625
2012-04-26,515.1181640625
2012-04-27,523.0518798828125
2012-04-30,515.4435424804688
2012-05-01,518.5282592773438
2012-05-02,515.7588500976562
2012-05-03,515.8869018554688
2012-05-04,516.1728515625
2012-05-07,521.6229248046875
2012-05-08,533.1835327148438
2012-05-09,531.7542724609375
2012-05-10,539.7569580078125
2012-05-11,531.2320556640625
2012-05-14,527.2799072265625
2012-05-15,530.5913696289062
2012-05-16,531.1925048828125
2012-05-17,525.6043701171875
2012-05-18,517.51318359375
2012-05-21,515.857421875
2012-05-22,518.4985961914062
2012-05-23,511.50128173828125
2012-05-24,522.34228515625
2012-05-25,513.7384643554688
2012-05-29,516.3897094726562
2012-05-30,509.6779479980469
2012-05-31,507.5787353515625
2012-06-01,506.0807189941406
2012-06-04,505.1444396972656
2012-06-05,504.91778564453125
2012-06-06,510.515625
2012-06-07,507.2633972167969
2012-06-08,504.6221923828125
2012-06-11,499.9900207519531
2012-06-12,505.6371765136719
2012-06-13,498.6102600097656
2012-06-14,494.0570068359375
2012-06-15,495.1214294433594
2012-06-18,496.5208435058594
2012-06-19,502.5426025390625
2012-06-20,501.6457824707031
2012-06-21,493.30804443359375
2012-06-22,493.76129150390625
2012-06-25,487.89727783203125
2012-06-26,493.3671569824219
2012-06-27,500.7390441894531
2012-06-28,500.305419921875
2012-06-29,514.2116088867188
2012-07-02,517.4540405273438
2012-07-03,515.5518188476562
2012-07-05,513.0288696289062
2012-07-06,514.0932006835938
2012-07-09,513.3245849609375
2012-07-10,515.0789184570312
2012-07-11,527.3193359375
2012-07-12,526.1563720703125
2012-07-13,526.9645385742188
2012-07-16,523.3575439453125
2012-07-17,526.9744262695312
2012-07-18,527.27001953125
2012-07-19,526.2845458984375
2012-07-20,521.3568115234375
2012-07-23,523.2687377929688
2012-07-24,514.9308471679688
2012-07-25,517.7792358398438
2012-07-26,525.2398071289062
2012-07-27,520.3021850585938
2012-07-30,503.3113098144531
2012-07-31,503.2127380371094
2012-08-01,505.7653503417969
2012-08-02,505.57806396484375
2012-08-03,503.41973876953125
2012-08-06,509.03741455078125
2012-08-07,509.4907531738281
2012-08-08,508.00250244140625
2012-08-09,506.15966796875
2012-08-10,515.4435424804688
2012-08-13,516.1233520507812
2012-08-14,509.05712890625
2012-08-15,507.98284912109375
2012-08-16,510.3973693847656
2012-08-17,515.4435424804688
2012-08-20,522.34228515625
2012-08-21,514.5367431640625
2012-08-22,512.4868774414062
2012-08-23,508.03216552734375
2012-08-24,504.3658447265625
2012-08-27,506.06097412109375
2012-08-28,504.4939880371094
2012-08-29,504.967041015625
2012-08-30,509.0867004394531
2012-08-31,512.8218994140625
2012-09-04,520.7359008789062
2012-09-05,519.98681640625
2012-09-06,522.0958862304688
2012-09-07,521.2877197265625
2012-09-10,519.8390502929688
2012-09-11,526.8560791015625
2012-09-12,526.9054565429688
2012-09-13,515.0394897460938
2012-09-14,521.3568115234375
2012-09-17,522.4802856445312
2012-09-18,525.841064453125
2012-09-19,519.6419067382812
2012-09-20,517.41455078125
2012-09-21,513.71875
2012-09-24,512.4868774414062
2012-09-25,508.1603088378906
2012-09-26,502.2370910644531
2012-09-27,509.03741455078125
2012-09-28,505.9230041503906
2012-10-01,507.155029296875
2012-10-02,508.495361328125
2012-10-03,506.56365966796875
2012-10-04,515.1478271484375
2012-10-05,517.3160400390625
2012-10-08,515.7588500976562
2012-10-09,504.5433044433594
2012-10-10,509.5498962402344
2012-10-11,506.1103210449219
2012-10-12,507.0663146972656
2012-10-15,508.7909851074219
2012-10-16,505.84417724609375
2012-10-17,503.5971374511719
2012-10-18,511.6293640136719
2012-10-19,506.6819152832031
2012-10-22,505.0951232910156
2012-10-23,505.59783935546875
2012-10-24,507.2239990234375
2012-10-25,506.573486328125
2012-10-26,504.8980407714844
2012-10-31,505.2923583984375
2012-11-01,506.9086608886719
2012-11-02,506.573486328125
2012-11-05,504.1096496582031
2012-11-06,509.03741455078125
2012-11-07,501.6358642578125
2012-11-08,507.3126525878906
2012-11-09,510.1904602050781
2012-11-12,505.982177734375
2012-11-13,502.80865478515625
2012-11-14,503.41973876953125
2012-11-15,506.3073425292969
2012-11-16,501.3106689453125
2012-11-19,501.4091796875
2012-11-20,502.1385192871094
2012-11-21,506.75091552734375
2012-11-23,509.2246398925781
2012-11-26,507.4605407714844
2012-11-27,510.38763427734375
2012-11-28,503.80413818359375
2012-11-29,504.6615295410156
2012-11-30,507.8153381347656
2012-12-03,509.6483459472656
2012-12-04,509.5006103515625
2012-12-05,509.87506103515625
2012-12-06,511.5110168457031
2012-12-07,512.4868774414062
2012-12-10,512.4080810546875
2012-12-11,512.4868774414062
2012-12-12,511.9052429199219
2012-12-13,507.55908203125
2012-12-14,510.99871826171875
2012-12-17,512.0925903320312
2012-12-18,512.5065307617188
2012-12-19,517.0991821289062
2012-12-20,515.3449096679688
2012-12-21,507.2140808105469
2012-12-24,506.0216064453125
2012-12-26,505.5879821777344
2012-12-27,504.7009582519531
2012-12-28,504.858642578125
2012-12-31,507.55908203125
2013-01-02,515.9361572265625
2013-01-03,522.9041748046875
2013-01-04,527.2503662109375
2013-01-07,528.1572265625
2013-01-08,527.7529296875
2013-01-09,531.8036499023438
2013-01-10,534.1688842773438
2013-01-11,536.3864135742188
2013-01-14,536.2976684570312
2013-01-15,533.7352294921875
2013-01-16,525.76220703125
2013-01-17,521.1004638671875
2013-01-18,525.2891845703125
2013-01-22,536.0610961914062
2013-01-23,537.9041137695312
2013-01-24,536.130126953125
2013-01-25,536.6624755859375
2013-01-28,538.8995361328125
2013-01-29,544.4483032226562
2013-01-30,536.19921875
2013-01-31,542.703857421875
2013-02-01,554.12646484375
2013-02-04,547.2274780273438
2013-02-05,547.9666748046875
2013-02-06,545.6407470703125
2013-02-07,548.5086669921875
2013-02-08,554.12646484375
2013-02-11,555.9298706054688
2013-02-12,559.300537109375
2013-02-13,558.90625
2013-02-14,554.8656616210938
2013-02-15,556.353759765625
2013-02-19,555.85107421875
2013-02-20,554.875244140625
2013-02-21,557.8221435546875
2013-02-22,559.1429443359375
2013-02-25,549.0606079101562
2013-02-26,543.038818359375
2013-02-27,554.4713745117188
2013-02-28,556.836669921875
2013-03-01,558.659912109375
2013-03-04,556.836669921875
2013-03-05,561.5179443359375
2013-03-06,564.2283325195312
2013-03-07,543.7385864257812
2013-03-08,551.9483032226562
2013-03-11,541.471923828125
2013-03-12,536.4356689453125
2013-03-13,546.8826293945312
2013-03-14,556.4300537109375
2013-03-15,571.970703125
2013-03-18,564.58544921875
2013-03-19,566.4613037109375
2013-03-20,555.0182495117188
2013-03-21,559.0761108398438
2013-03-22,562.9267578125
2013-03-25,558.2467041015625
2013-03-26,560.3595581054688
2013-03-27,559.03662109375
2013-03-28,559.93505859375
2013-04-01,561.791259765625
2013-04-02,563.7757568359375
2013-04-03,559.12548828125
2013-04-04,569.0184936523438
2013-04-05,569.3444213867188
2013-04-08,571.66455078125
2013-04-09,572.6815185546875
2013-04-10,571.6844482421875
2013-04-11,574.5277099609375
2013-04-12,573.609619140625
2013-04-15,572.1089477539062
2013-04-16,579.7213134765625
2013-04-17,563.7659912109375
2013-04-18,560.9027709960938
2013-04-19,560.8038940429688
2013-04-22,563.3511962890625
2013-04-23,570.5784912109375
2013-04-24,574.6265869140625
2013-04-25,572.6519165039062
2013-04-26,573.6390991210938
2013-04-29,568.70263671875
2013-04-30,570.9832153320312
2013-05-01,566.3034057617188
2013-05-02,557.87158203125
2013-05-03,562.6304931640625
2013-05-06,569.0579223632812
2013-05-07,574.2808837890625
2013-05-08,585.1713256835938
2013-05-09,581.1725463867188
2013-05-10,586.9485473632812
2013-05-13,578.269775390625
2013-05-14,581.23193359375
2013-05-15,600.5440063476562
2013-05-16,598.8755493164062
2013-05-17,599.1123657226562
2013-05-20,599.1123657226562
2013-05-21,599.7048950195312
2013-05-22,594.1263427734375
2013-05-23,596.6144409179688
2013-05-24,594.4028930664062
2013-05-28,602.7655029296875
2013-05-29,597.8287963867188
2013-05-30,592.3984985351562
2013-05-31,583.6803588867188
2013-06-03,591.1050415039062
2013-06-04,585.44775390625
2013-06-05,577.6182250976562
2013-06-06,580.5703735351562
2013-06-07,586.0006103515625
2013-06-10,583.4236450195312
2013-06-11,575.623779296875
2013-06-12,569.5419311523438
2013-06-13,567.3203735351562
2013-06-14,561.4456787109375
2013-06-17,567.7152709960938
2013-06-18,568.2090454101562
2013-06-19,567.083251953125
2013-06-20,566.8761596679688
2013-06-21,567.7152709960938
2013-06-24,563.2525024414062
2013-06-25,567.517822265625
2013-06-26,570.1045532226562
2013-06-27,570.5586547851562
2013-06-28,567.6560668945312
2013-07-01,580.5505981445312
2013-07-02,579.5632934570312
2013-07-03,579.5632934570312
2013-07-05,582.7423706054688
2013-07-08,586.6720581054688
2013-07-09,592.3687744140625
2013-07-10,591.154541015625
2013-07-11,585.9414672851562
2013-07-12,591.4111938476562
2013-07-15,589.6141967773438
2013-07-16,590.4238891601562
2013-07-17,592.8329467773438
2013-07-18,596.3676147460938
2013-07-19,596.7822875976562
2013-07-22,596.890869140625
2013-07-23,593.6327514648438
2013-07-24,595.419677734375
2013-07-25,595.4099731445312
2013-07-26,595.1137084960938
2013-07-29,591.4210815429688
2013-07-30,593.5339965820312
2013-07-31,590.4238891601562
2013-08-01,591.0360717773438
2013-08-02,588.3701171875
2013-08-05,589.4365844726562
2013-08-06,581.8933715820312
2013-08-07,576.8975219726562
2013-08-08,575.3473510742188
2013-08-09,569.1963500976562
2013-08-12,566.5797119140625
2013-08-13,565.3555297851562
2013-08-14,564.7532348632812
2013-08-15,559.0861206054688
2013-08-16,557.348388671875
2013-08-19,551.6712036132812
2013-08-20,553.4483642578125
2013-08-21,552.9053344726562
2013-08-22,562.284912109375
2013-08-23,562.7293090820312
2013-08-26,559.372314453125
2013-08-27,554.38623046875
2013-08-28,552.925048828125
2013-08-29,553.6456909179688
2013-08-30,552.658447265625
2013-09-03,548.7782592773438
2013-09-04,557.2496337890625
2013-09-05,558.829345703125
2013-09-06,551.2761840820312
2013-09-09,567.6560668945312
2013-09-10,566.3825073242188
2013-09-11,565.0494384765625
2013-09-12,565.2963256835938
2013-09-13,564.8421020507812
2013-09-16,568.6828002929688
2013-09-17,566.9746704101562
2013-09-18,569.314697265625
2013-09-19,569.0184936523438
2013-09-20,559.8463134765625
2013-09-23,563.2228393554688
2013-09-24,563.8646240234375
2013-09-25,566.5304565429688
2013-09-26,567.4781494140625
2013-09-27,565.246826171875
2013-09-30,560.4287109375
2013-10-01,563.7659912109375
2013-10-02,568.8507690429688
