Date,MTX
2010-01-04,26.27737808227539
2010-01-05,26.17839813232422
2010-01-06,26.418779373168945
2010-01-07,25.999279022216797
2010-01-08,25.980438232421875
2010-01-11,26.11240577697754
2010-01-12,25.839033126831055
2010-01-13,26.11240577697754
2010-01-14,25.956865310668945
2010-01-15,25.622211456298828
2010-01-19,25.975723266601562
2010-01-20,25.17915153503418
2010-01-21,24.245885848999023
2010-01-22,23.468172073364258
2010-01-25,23.557723999023438
2010-01-26,23.241926193237305
2010-01-27,23.180660247802734
2010-01-28,22.709306716918945
2010-01-29,22.53020668029785
2010-02-01,22.695178985595703
2010-02-02,22.360519409179688
2010-02-03,22.384090423583984
2010-02-04,22.219114303588867
2010-02-05,22.36994743347168
2010-02-08,21.851469039916992
2010-02-09,21.87974739074707
2010-02-10,21.87503433227539
2010-02-11,21.898595809936523
2010-02-12,21.974021911621094
2010-02-16,21.96931266784668
2010-02-17,22.11542320251465
2010-02-18,22.86014175415039
2010-02-19,22.831865310668945
2010-02-22,22.992122650146484
2010-02-23,22.742307662963867
2010-02-24,23.00653648376465
2010-02-25,23.10089683532715
2010-02-26,23.039560317993164
2010-03-01,23.577449798583984
2010-03-02,24.091745376586914
2010-03-03,24.459775924682617
2010-03-04,24.620197296142578
2010-03-05,25.087308883666992
2010-03-08,25.025970458984375
2010-03-09,25.021257400512695
2010-03-10,25.011816024780273
2010-03-11,24.79949378967285
2010-03-12,25.31380271911621
2010-03-15,25.04485511779785
2010-03-16,25.08260726928711
2010-03-17,25.578014373779297
2010-03-18,25.394004821777344
2010-03-19,25.18168067932129
2010-03-22,25.365690231323242
2010-03-23,25.257169723510742
2010-03-24,25.054275512695312
2010-03-25,24.591888427734375
2010-03-26,24.61076545715332
2010-03-29,24.766460418701172
2010-03-30,24.79477310180664
2010-03-31,24.459775924682617
2010-04-01,24.676822662353516
2010-04-05,25.535551071166992
2010-04-06,26.488649368286133
2010-04-07,26.743446350097656
2010-04-08,26.639638900756836
2010-04-09,26.913293838500977
2010-04-12,26.564149856567383
2010-04-13,26.616052627563477
2010-04-14,27.3992919921875
2010-04-15,27.309646606445312
2010-04-16,26.899147033691406
2010-04-19,27.309646606445312
2010-04-20,27.559717178344727
2010-04-21,27.512537002563477
2010-04-22,27.644643783569336
2010-04-23,28.04098129272461
2010-04-26,27.838092803955078
2010-04-27,26.92745018005371
2010-04-28,27.002944946289062
2010-04-29,27.81450080871582
2010-04-30,27.224712371826172
2010-05-03,28.088165283203125
2010-05-04,26.531112670898438
2010-05-05,26.54999542236328
2010-05-06,25.526111602783203
2010-05-07,25.04012680053711
2010-05-10,26.72928810119629
2010-05-11,26.54527473449707
2010-05-12,27.300209045410156
2010-05-13,27.06900978088379
2010-05-14,25.993227005004883
2010-05-17,26.092309951782227
2010-05-18,25.54499053955078
2010-05-19,25.474212646484375
2010-05-20,24.072872161865234
2010-05-21,24.101179122924805
2010-05-24,24.195554733276367
2010-05-25,24.304067611694336
2010-05-26,24.289907455444336
2010-05-27,25.536760330200195
2010-05-28,25.243946075439453
2010-06-01,24.266307830810547
2010-06-02,24.507169723510742
2010-06-03,24.351316452026367
2010-06-04,22.97694969177246
2010-06-07,22.58966636657715
2010-06-08,22.83053970336914
2010-06-09,22.679401397705078
2010-06-10,23.359495162963867
2010-06-11,23.628705978393555
2010-06-14,23.84595489501953
2010-06-15,24.530784606933594
2010-06-16,24.351316452026367
2010-06-17,24.119890213012695
2010-06-18,24.24268913269043
2010-06-21,24.80470848083496
2010-06-22,23.98765754699707
2010-06-23,24.039594650268555
2010-06-24,23.316997528076172
2010-06-25,23.605093002319336
2010-06-28,23.515363693237305
2010-06-29,22.499935150146484
2010-06-30,22.452699661254883
2010-07-01,22.155160903930664
2010-07-02,22.150442123413086
2010-07-06,21.59784507751465
2010-07-07,22.476322174072266
2010-07-08,23.005281448364258
2010-07-09,23.298105239868164
2010-07-12,23.01473617553711
2010-07-13,23.74677848815918
2010-07-14,23.822349548339844
2010-07-15,23.666494369506836
2010-07-16,22.986392974853516
2010-07-19,22.97694969177246
2010-07-20,23.449247360229492
2010-07-21,23.13279914855957
2010-07-22,24.011266708374023
2010-07-23,24.696090698242188
2010-07-26,25.253389358520508
2010-07-27,25.19671058654785
2010-07-28,25.040863037109375
2010-07-29,24.63941764831543
2010-07-30,24.63941764831543
2010-08-02,25.47063636779785
2010-08-03,25.11170196533203
2010-08-04,25.85320472717285
2010-08-05,25.640670776367188
2010-08-06,25.56509780883789
2010-08-09,25.90042495727539
2010-08-10,25.503705978393555
2010-08-11,24.237966537475586
2010-08-12,24.25685691833496
2010-08-13,23.879018783569336
2010-08-16,23.874296188354492
2010-08-17,24.2899112701416
2010-08-18,24.40799331665039
2010-08-19,23.65231704711914
2010-08-20,23.642885208129883
2010-08-23,23.217817306518555
2010-08-24,23.099748611450195
2010-08-25,23.90263557434082
2010-08-26,23.96403694152832
2010-08-27,24.946399688720703
2010-08-30,24.866031646728516
2010-08-31,25.338768005371094
2010-09-01,26.71917152404785
2010-09-02,26.3646183013916
2010-09-03,26.65771484375
2010-09-07,26.090431213378906
2010-09-08,26.38825798034668
2010-09-09,26.37407875061035
2010-09-10,26.402435302734375
2010-09-13,26.90354347229004
2010-09-14,26.865718841552734
2010-09-15,26.738080978393555
2010-09-16,26.667165756225586
2010-09-17,27.012269973754883
2010-09-20,27.433006286621094
2010-09-21,27.234455108642578
2010-09-22,27.13517951965332
2010-09-23,26.487529754638672
2010-09-24,27.60318374633789
2010-09-27,27.347915649414062
2010-09-28,28.213022232055664
2010-09-29,27.7639217376709
2010-09-30,27.853736877441406
2010-10-01,27.726102828979492
2010-10-04,27.073726654052734
2010-10-05,28.279212951660156
2010-10-06,27.9719295501709
2010-10-07,28.005023956298828
2010-10-08,28.2839412689209
2010-10-11,28.033374786376953
2010-10-12,27.957735061645508
2010-10-13,28.27447509765625
2010-10-14,28.15630340576172
2010-10-15,27.79228401184082
2010-10-18,28.06174659729004
2010-10-19,27.485010147094727
2010-10-20,28.113752365112305
2010-10-21,28.19411277770996
2010-10-22,28.019201278686523
2010-10-25,28.704666137695312
2010-10-26,28.2839412689209
2010-10-27,27.882104873657227
2010-10-28,27.64101219177246
2010-10-29,27.73556137084961
2010-11-01,26.6766300201416
2010-11-02,27.064268112182617
2010-11-03,27.201358795166016
2010-11-04,28.184667587280273
2010-11-05,28.321754455566406
2010-11-08,28.421030044555664
2010-11-09,27.957735061645508
2010-11-10,28.69994354248047
2010-11-11,28.68577003479004
2010-11-12,28.005023956298828
2010-11-15,28.090105056762695
2010-11-16,27.934112548828125
2010-11-17,27.91519546508789
2010-11-18,28.567577362060547
2010-11-19,28.61957359313965
2010-11-22,28.922122955322266
2010-11-23,28.548664093017578
2010-11-24,29.27195930480957
2010-11-26,29.153778076171875
2010-11-29,29.153776168823242
2010-11-30,28.784740447998047
2010-12-01,29.825603485107422
2010-12-02,30.346040725708008
2010-12-03,30.227758407592773
2010-12-06,30.937437057495117
2010-12-07,31.49098777770996
2010-12-08,31.178730010986328
2010-12-09,30.128398895263672
2010-12-10,30.29399871826172
2010-12-13,30.1236629486084
2010-12-14,30.577871322631836
2010-12-15,30.577871322631836
2010-12-16,30.937437057495117
2010-12-17,30.81915283203125
2010-12-20,31.155094146728516
2010-12-21,31.372716903686523
2010-12-22,31.60926628112793
2010-12-23,31.26862335205078
2010-12-27,31.29228401184082
2010-12-28,31.36798667907715
2010-12-29,31.52411460876465
2010-12-30,31.49098777770996
2010-12-31,30.946903228759766
2011-01-03,31.353782653808594
2011-01-04,30.909042358398438
2011-01-05,31.060447692871094
2011-01-06,31.103038787841797
2011-01-07,30.748188018798828
2011-01-10,31.079374313354492
2011-01-11,31.358518600463867
2011-01-12,31.396385192871094
2011-01-13,31.429489135742188
2011-01-14,31.443683624267578
2011-01-18,31.74174690246582
2011-01-19,31.169267654418945
2011-01-20,30.582603454589844
2011-01-21,30.10947608947754
2011-01-24,30.346040725708008
2011-01-25,30.374418258666992
2011-01-26,30.577871322631836
2011-01-27,30.435932159423828
2011-01-28,29.551197052001953
2011-01-31,29.8161563873291
2011-02-01,30.398090362548828
2011-02-02,30.21828842163086
2011-02-03,30.1236629486084
2011-02-04,30.871196746826172
2011-02-07,31.08411979675293
2011-02-08,31.192914962768555
2011-02-09,30.847551345825195
2011-02-10,30.86174201965332
2011-02-11,31.08411979675293
2011-02-14,31.12196159362793
2011-02-15,31.017873764038086
2011-02-16,30.927978515625
2011-02-17,31.107769012451172
2011-02-18,31.192914962768555
2011-02-22,30.199363708496094
2011-02-23,29.953155517578125
2011-02-24,30.038389205932617
2011-02-25,30.45505142211914
2011-02-28,30.7202091217041
2011-03-01,30.114139556884766
2011-03-02,30.213579177856445
2011-03-03,31.02797508239746
2011-03-04,30.687055587768555
2011-03-07,30.46926498413086
2011-03-08,31.037458419799805
2011-03-09,30.895402908325195
2011-03-10,30.294071197509766
2011-03-11,30.142559051513672
2011-03-14,30.109403610229492
2011-03-15,29.901073455810547
2011-03-16,29.640647888183594
2011-03-17,30.19936180114746
2011-03-18,30.526081085205078
2011-03-21,31.520404815673828
2011-03-22,31.468345642089844
2011-03-23,31.548831939697266
2011-03-24,31.73349380493164
2011-03-25,32.088600158691406
2011-03-28,31.908674240112305
2011-03-29,32.00338363647461
2011-03-30,32.28273391723633
2011-03-31,32.44374084472656
2011-04-01,32.54317092895508
2011-04-04,32.83198928833008
2011-04-05,33.09714889526367
2011-04-06,33.187103271484375
2011-04-07,32.85567092895508
2011-04-08,32.24485778808594
2011-04-11,31.799766540527344
2011-04-12,31.117961883544922
2011-04-13,31.226850509643555
2011-04-14,31.222122192382812
2011-04-15,31.316814422607422
2011-04-18,30.848045349121094
2011-04-19,30.9427490234375
2011-04-20,31.018516540527344
2011-04-21,31.18896484375
2011-04-25,31.222122192382812
2011-04-26,31.766632080078125
2011-04-27,31.9512939453125
2011-04-28,31.75243377685547
2011-04-29,32.19750213623047
2011-05-02,31.766632080078125
2011-05-03,31.577239990234375
2011-05-04,30.871740341186523
2011-05-05,30.923812866210938
2011-05-06,31.406776428222656
2011-05-09,31.75243377685547
2011-05-10,32.21171951293945
2011-05-11,31.411514282226562
2011-05-12,31.67668342590332
2011-05-13,31.250537872314453
2011-05-16,30.99010467529297
2011-05-17,30.715486526489258
2011-05-18,30.881206512451172
2011-05-19,31.103734970092773
2011-05-20,30.8527889251709
2011-05-23,30.37930679321289
2011-05-24,30.014713287353516
2011-05-25,30.729686737060547
2011-05-26,30.999786376953125
2011-05-27,31.648967742919922
2011-05-31,32.222328186035156
2011-06-01,31.236709594726562
2011-06-02,31.350446701049805
2011-06-03,30.54014015197754
2011-06-06,30.653860092163086
2011-06-07,30.672822952270508
2011-06-08,30.450103759765625
2011-06-09,30.412202835083008
2011-06-10,30.189485549926758
2011-06-13,30.05206298828125
2011-06-14,30.34111785888672
2011-06-15,29.8577823638916
2011-06-16,29.890945434570312
2011-06-17,29.86252212524414
2011-06-20,30.33164405822754
2011-06-21,30.890798568725586
2011-06-22,30.895540237426758
2011-06-23,30.625436782836914
2011-06-24,30.445363998413086
2011-06-27,30.54014015197754
2011-06-28,30.71071434020996
2011-06-29,30.947654724121094
2011-06-30,31.41203498840332
2011-07-01,32.061222076416016
2011-07-05,32.042274475097656
2011-07-06,32.31237030029297
2011-07-07,32.52086639404297
2011-07-08,32.29340362548828
2011-07-11,31.78639793395996
2011-07-12,31.73899269104004
2011-07-13,31.705833435058594
2011-07-14,31.303054809570312
2011-07-15,31.724777221679688
2011-07-18,31.41678237915039
2011-07-19,31.549457550048828
2011-07-20,31.62525177001953
2011-07-21,32.06595230102539
2011-07-22,31.843250274658203
2011-07-25,31.487863540649414
2011-07-26,30.919225692749023
2011-07-27,30.393239974975586
2011-07-28,30.848140716552734
2011-07-29,30.696514129638672
2011-08-01,30.549617767333984
2011-08-02,29.95729637145996
2011-08-03,29.0474853515625
2011-08-04,27.38424301147461
2011-08-05,26.706632614135742
2011-08-08,24.488975524902344
2011-08-09,26.450742721557617
2011-08-10,24.853839874267578
2011-08-11,25.976892471313477
2011-08-12,26.05744171142578
2011-08-15,26.663984298706055
2011-08-16,26.436534881591797
2011-08-17,26.58816146850586
2011-08-18,24.76380729675293
2011-08-19,24.43211555480957
2011-08-22,24.498458862304688
2011-08-23,25.995838165283203
2011-08-24,26.564472198486328
2011-08-25,26.464956283569336
2011-08-26,27.00515365600586
2011-08-29,28.19084358215332
2011-08-30,28.152896881103516
2011-08-31,27.512632369995117
2011-09-01,26.687400817871094
2011-09-02,25.473247528076172
2011-09-06,25.022686004638672
2011-09-07,26.08506202697754
2011-09-08,25.022686004638672
2011-09-09,24.17374610900879
2011-09-12,24.25911521911621
2011-09-13,24.368188858032227
2011-09-14,24.88515281677246
2011-09-15,25.378393173217773
2011-09-16,25.468503952026367
2011-09-19,25.122289657592773
2011-09-20,25.141260147094727
2011-09-21,24.54842185974121
2011-09-22,23.765869140625
2011-09-23,23.965057373046875
2011-09-26,24.453563690185547
2011-09-27,25.08908462524414
2011-09-28,23.552444458007812
2011-09-29,24.154769897460938
2011-09-30,23.367477416992188
2011-10-03,22.17230796813965
2011-10-04,23.647300720214844
2011-10-05,23.80380630493164
2011-10-06,24.012496948242188
2011-10-07,23.196731567382812
2011-10-10,24.325511932373047
2011-10-11,24.206947326660156
2011-10-12,24.605329513549805
2011-10-13,24.13105583190918
2011-10-14,24.51996612548828
2011-10-17,23.405420303344727
2011-10-18,24.477277755737305
2011-10-19,24.24488067626953
2011-10-20,24.150026321411133
2011-10-21,24.70018768310547
2011-10-24,25.530166625976562
2011-10-25,24.486757278442383
2011-10-26,25.3736515045166
2011-10-27,27.052593231201172
