Date,BXMT
2010-05-27,2.9437079429626465
2010-05-28,3.0077006816864014
2010-06-01,3.0077006816864014
2010-06-02,3.0077006816864014
2010-06-03,3.103691339492798
2010-06-04,2.895712375640869
2010-06-07,2.607740879058838
2010-06-08,2.5117509365081787
2010-06-09,2.575744390487671
2010-06-10,2.639738082885742
2010-06-11,2.863715887069702
2010-06-14,2.9597058296203613
2010-06-15,2.975703477859497
2010-06-16,2.879714250564575
2010-06-17,2.7997217178344727
2010-06-18,2.879714250564575
2010-06-21,2.8317184448242188
2010-06-22,2.639738082885742
2010-06-23,2.6557366847991943
2010-06-24,2.783724308013916
2010-06-25,2.7997217178344727
2010-06-28,2.7197303771972656
2010-06-29,2.607740879058838
2010-06-30,2.639738082885742
2010-07-01,2.4477572441101074
2010-07-02,2.4317586421966553
2010-07-06,2.4317586421966553
2010-07-07,2.575744390487671
2010-07-08,2.607740879058838
2010-07-09,2.911710739135742
2010-07-12,2.9597058296203613
2010-07-13,2.863715887069702
2010-07-14,2.991703510284424
2010-07-15,3.0396978855133057
2010-07-16,2.8477180004119873
2010-07-19,2.7677249908447266
2010-07-20,2.7997217178344727
2010-07-21,2.703730821609497
2010-07-22,2.7357287406921387
2010-07-23,2.7197303771972656
2010-07-26,2.879714250564575
2010-07-27,2.815720558166504
2010-07-28,2.991703510284424
2010-07-29,2.895712375640869
2010-07-30,2.879714250564575
2010-08-02,2.9597058296203613
2010-08-03,2.895712375640869
2010-08-04,2.8477180004119873
2010-08-05,2.895712375640869
2010-08-06,2.975703477859497
2010-08-09,2.975703477859497
2010-08-10,2.879714250564575
2010-08-11,2.575744390487671
2010-08-12,2.863715887069702
2010-08-13,2.751727342605591
2010-08-16,2.687732696533203
2010-08-17,2.7997217178344727
2010-08-18,2.7677249908447266
2010-08-19,2.7357287406921387
2010-08-20,2.751727342605591
2010-08-23,2.783724308013916
2010-08-24,2.6557366847991943
2010-08-25,2.7677249908447266
2010-08-26,2.751727342605591
2010-08-27,2.7357287406921387
2010-08-30,2.6557366847991943
2010-08-31,2.67173433303833
2010-09-01,2.7357287406921387
2010-09-02,2.783724308013916
2010-09-03,2.783724308013916
2010-09-07,2.7197303771972656
2010-09-08,2.783724308013916
2010-09-09,2.7677249908447266
2010-09-10,2.751727342605591
2010-09-13,2.67173433303833
2010-09-14,2.687732696533203
2010-09-15,2.623739242553711
2010-09-16,2.687732696533203
2010-09-17,2.591742515563965
2010-09-20,2.607740879058838
2010-09-21,2.5117509365081787
2010-09-22,2.479753255844116
2010-09-23,2.4637556076049805
2010-09-24,2.479753255844116
2010-09-27,2.5597455501556396
2010-09-28,2.5117509365081787
2010-09-29,2.5597455501556396
2010-09-30,2.591742515563965
2010-10-01,2.5117509365081787
2010-10-04,2.5277493000030518
2010-10-05,2.5597455501556396
2010-10-06,2.623739242553711
2010-10-07,2.639738082885742
2010-10-08,2.623739242553711
2010-10-11,2.591742515563965
2010-10-12,2.5437474250793457
2010-10-13,2.6557366847991943
2010-10-14,2.783724308013916
2010-10-15,2.7357287406921387
2010-10-18,2.8317184448242188
2010-10-19,2.879714250564575
2010-10-20,2.751727342605591
2010-10-21,2.607740879058838
2010-10-22,2.591742515563965
2010-10-25,2.7677249908447266
2010-10-26,2.7197303771972656
2010-10-27,2.335768699645996
2010-10-28,2.319770097732544
2010-10-29,2.335768699645996
2010-11-01,2.39976167678833
2010-11-02,2.335768699645996
2010-11-03,2.2397773265838623
2010-11-04,2.2877724170684814
2010-11-05,2.2237789630889893
2010-11-08,2.191781759262085
2010-11-09,2.2077808380126953
2010-11-10,2.2397773265838623
2010-11-11,2.2077808380126953
2010-11-12,2.2237789630889893
2010-11-15,2.159785270690918
2010-11-16,2.2237789630889893
2010-11-17,2.255775213241577
2010-11-18,2.2397773265838623
2010-11-19,2.191781759262085
2010-11-22,2.143786907196045
2010-11-23,2.0158002376556396
2010-11-24,1.9358083009719849
2010-11-26,1.9838030338287354
2010-11-29,1.9678046703338623
2010-11-30,1.9198094606399536
2010-12-01,1.8398165702819824
2010-12-02,2.031799077987671
2010-12-03,2.031799077987671
2010-12-06,2.143786907196045
2010-12-07,2.079793930053711
2010-12-08,2.095792293548584
2010-12-09,2.095792293548584
2010-12-10,2.159785270690918
2010-12-13,2.1757845878601074
2010-12-14,2.143786907196045
2010-12-15,2.2077808380126953
2010-12-16,2.2237789630889893
2010-12-17,2.2877724170684814
2010-12-20,2.2877724170684814
2010-12-21,2.4317586421966553
2010-12-22,2.5597455501556396
2010-12-23,2.4317586421966553
2010-12-27,2.4157607555389404
2010-12-28,2.4157607555389404
2010-12-29,2.4637556076049805
2010-12-30,2.4477572441101074
2010-12-31,2.479753255844116
2011-01-03,2.39976167678833
2011-01-04,2.4637556076049805
2011-01-05,2.4317586421966553
2011-01-06,2.4317586421966553
2011-01-07,2.4157607555389404
2011-01-10,2.4957525730133057
2011-01-11,2.607740879058838
2011-01-12,3.0236997604370117
2011-01-13,3.6316401958465576
2011-01-14,3.5676462650299072
2011-01-18,3.2796742916107178
2011-01-19,2.9597058296203613
2011-01-20,3.4236598014831543
2011-01-21,3.1996822357177734
2011-01-24,3.311671495437622
2011-01-25,3.311671495437622
2011-01-26,3.391664505004883
2011-01-27,3.215681552886963
2011-01-28,3.071694850921631
2011-01-31,2.9437079429626465
2011-02-01,3.0396978855133057
2011-02-02,2.9597058296203613
2011-02-03,2.9597058296203613
2011-02-04,2.991703510284424
2011-02-07,3.3436686992645264
2011-02-08,3.2956738471984863
2011-02-09,3.215681552886963
2011-02-10,3.3436686992645264
2011-02-11,3.7116315364837646
2011-02-14,3.647637367248535
2011-02-15,3.599642515182495
2011-02-16,3.647637367248535
2011-02-17,3.6956326961517334
2011-02-18,3.551647186279297
2011-02-22,3.391664505004883
2011-02-23,3.487653970718384
2011-02-24,3.8876142501831055
2011-02-25,4.159587860107422
2011-02-28,4.511550426483154
2011-03-01,4.271574974060059
2011-03-02,3.727627754211426
2011-03-03,4.351569175720215
2011-03-04,4.07959508895874
2011-03-07,4.28757381439209
2011-03-08,4.38356351852417
2011-03-09,4.2555766105651855
2011-03-10,4.111592769622803
2011-03-11,4.015602111816406
2011-03-14,3.951608657836914
2011-03-15,3.807621717453003
2011-03-16,3.5356485843658447
2011-03-17,3.647637367248535
2011-03-18,3.727627754211426
2011-03-21,4.031600475311279
2011-03-22,4.127590179443359
2011-03-23,3.8716166019439697
2011-03-24,3.9356093406677246
2011-03-25,3.807621717453003
2011-03-28,3.679633140563965
2011-03-29,3.8876142501831055
2011-03-30,3.8396189212799072
2011-03-31,3.6636366844177246
2011-04-01,3.9356093406677246
2011-04-04,4.671537399291992
2011-04-05,4.543548107147217
2011-04-06,4.751526355743408
2011-04-07,4.975506782531738
2011-04-08,5.135488510131836
2011-04-11,6.127391338348389
2011-04-12,5.90341329574585
2011-04-13,5.535449981689453
2011-04-14,5.4234619140625
2011-04-15,5.471457481384277
2011-04-18,5.199483394622803
2011-04-19,5.967408180236816
2011-04-20,6.143389701843262
2011-04-21,5.90341329574585
2011-04-25,6.479356288909912
2011-04-26,6.33536958694458
2011-04-27,6.479356288909912
2011-04-28,7.29527473449707
2011-04-29,8.063200950622559
2011-05-02,7.6792378425598145
2011-05-03,7.503254413604736
2011-05-04,6.75132942199707
2011-05-05,7.087295055389404
2011-05-06,7.407262802124023
2011-05-09,8.15919017791748
2011-05-10,7.855219841003418
2011-05-11,7.375267028808594
2011-05-12,6.9433088302612305
2011-05-13,7.19928503036499
2011-05-16,7.247281074523926
2011-05-17,7.263280391693115
2011-05-18,7.247281074523926
2011-05-19,7.231281280517578
2011-05-20,7.247281074523926
2011-05-23,7.343269348144531
2011-05-24,7.215284824371338
2011-05-25,7.75922966003418
2011-05-26,7.551248550415039
2011-05-27,7.487254619598389
2011-05-31,7.1352925300598145
2011-06-01,6.83132266998291
2011-06-02,6.815322399139404
2011-06-03,6.511354446411133
2011-06-06,5.311473369598389
2011-06-07,5.647439479827881
2011-06-08,5.3274712562561035
2011-06-09,5.567448616027832
2011-06-10,5.3274712562561035
2011-06-13,5.263477325439453
2011-06-14,5.4234619140625
2011-06-15,5.247478485107422
2011-06-16,5.007502555847168
2011-06-17,4.991505146026611
2011-06-20,5.887415885925293
2011-06-21,5.75942850112915
2011-06-22,5.551449298858643
2011-06-23,5.6634368896484375
2011-06-24,5.7114338874816895
2011-06-27,5.839419841766357
2011-06-28,5.90341329574585
2011-06-29,6.079395771026611
2011-06-30,6.1913838386535645
2011-07-01,6.3513689041137695
2011-07-05,6.399364471435547
2011-07-06,6.287374973297119
2011-07-07,6.3513689041137695
2011-07-08,6.399364471435547
2011-07-11,6.287374973297119
2011-07-12,6.127391338348389
2011-07-13,6.255378246307373
2011-07-14,6.127391338348389
2011-07-15,6.207382678985596
2011-07-18,5.631441116333008
2011-07-19,5.487455368041992
2011-07-20,5.695436000823975
2011-07-21,5.535449981689453
2011-07-22,5.599443435668945
2011-07-25,5.5194525718688965
2011-07-26,5.567448616027832
2011-07-27,5.311473369598389
2011-07-28,6.047399520874023
2011-07-29,5.823421478271484
2011-08-01,5.791424751281738
2011-08-02,5.90341329574585
2011-08-03,5.9354095458984375
2011-08-04,5.103492259979248
2011-08-05,4.975506782531738
2011-08-08,3.599642515182495
2011-08-09,4.2555766105651855
2011-08-10,4.159587860107422
2011-08-11,4.81552267074585
2011-08-12,4.575544834136963
2011-08-15,4.687535285949707
2011-08-16,4.4315595626831055
2011-08-17,4.639540195465088
2011-08-18,4.319570541381836
2011-08-19,4.159587860107422
2011-08-22,3.9036126136779785
2011-08-23,3.9036126136779785
2011-08-24,4.0955939292907715
2011-08-25,3.8716166019439697
2011-08-26,4.4315595626831055
2011-08-29,4.52755069732666
2011-08-30,4.575544834136963
2011-08-31,4.6555376052856445
2011-09-01,4.399564266204834
2011-09-02,4.4475579261779785
2011-09-06,4.175585746765137
2011-09-07,4.28757381439209
2011-09-08,4.07959508895874
2011-09-09,3.759625196456909
2011-09-12,3.759625196456909
2011-09-13,3.6316401958465576
2011-09-14,3.7916228771209717
2011-09-15,3.855617046356201
2011-09-16,3.9836058616638184
2011-09-19,3.7916228771209717
2011-09-20,3.7116315364837646
2011-09-21,3.647637367248535
2011-09-22,3.4236598014831543
2011-09-23,3.759625196456909
2011-09-26,3.759625196456909
2011-09-27,3.855617046356201
2011-09-28,3.679633140563965
2011-09-29,3.7756242752075195
2011-09-30,3.5676462650299072
2011-10-03,3.1356875896453857
2011-10-04,3.2316787242889404
2011-10-05,3.1836836338043213
2011-10-06,3.3596668243408203
2011-10-07,3.2476768493652344
2011-10-10,3.4396581649780273
2011-10-11,3.551647186279297
2011-10-12,3.679633140563965
2011-10-13,3.5836431980133057
2011-10-14,3.5356485843658447
2011-10-17,3.487653970718384
2011-10-18,3.5356485843658447
2011-10-19,3.615640640258789
2011-10-20,3.5196502208709717
2011-10-21,3.6636366844177246
2011-10-24,3.8716166019439697
2011-10-25,3.5356485843658447
2011-10-26,3.647637367248535
2011-10-27,3.7916228771209717
2011-10-28,4.047598361968994
2011-10-31,4.031600475311279
2011-11-01,3.727627754211426
2011-11-02,3.679633140563965
2011-11-03,3.5356485843658447
2011-11-04,3.5036518573760986
2011-11-07,3.5836431980133057
2011-11-08,3.6316401958465576
2011-11-09,3.4716544151306152
2011-11-10,3.551647186279297
2011-11-11,3.5356485843658447
2011-11-14,3.5356485843658447
2011-11-15,3.5196502208709717
2011-11-16,3.4716544151306152
2011-11-17,3.5836431980133057
2011-11-18,3.5676462650299072
2011-11-21,3.9356093406677246
2011-11-22,3.8396189212799072
2011-11-23,3.855617046356201
2011-11-25,3.9836058616638184
2011-11-28,4.07959508895874
2011-11-29,4.047598361968994
2011-11-30,3.7916228771209717
2011-12-01,3.8236193656921387
2011-12-02,3.6636366844177246
2011-12-05,3.951608657836914
2011-12-06,3.9836058616638184
2011-12-07,3.727627754211426
2011-12-08,3.6316401958465576
2011-12-09,3.599642515182495
2011-12-12,3.7116315364837646
2011-12-13,3.599642515182495
2011-12-14,3.615640640258789
2011-12-15,3.615640640258789
2011-12-16,3.647637367248535
2011-12-19,3.5836431980133057
2011-12-20,3.599642515182495
2011-12-21,3.7116315364837646
2011-12-22,3.727627754211426
2011-12-23,3.6316401958465576
2011-12-27,3.615640640258789
2011-12-28,3.615640640258789
2011-12-29,3.6316401958465576
2011-12-30,3.599642515182495
2012-01-03,3.647637367248535
2012-01-04,3.9676060676574707
2012-01-05,3.9356093406677246
2012-01-06,3.8396189212799072
2012-01-09,3.759625196456909
2012-01-10,3.7916228771209717
2012-01-11,3.759625196456909
2012-01-12,3.9356093406677246
2012-01-13,3.8876142501831055
2012-01-17,3.7436273097991943
2012-01-18,3.759625196456909
2012-01-19,3.8396189212799072
2012-01-20,3.8396189212799072
2012-01-23,3.8876142501831055
2012-01-24,3.7116315364837646
2012-01-25,3.807621717453003
2012-01-26,3.9996042251586914
2012-01-27,4.031600475311279
2012-01-30,4.399564266204834
2012-01-31,4.271574974060059
2012-02-01,4.239579200744629
2012-02-02,4.127590179443359
2012-02-03,4.159587860107422
2012-02-06,4.319570541381836
2012-02-07,4.351569175720215
2012-02-08,4.543548107147217
2012-02-09,4.671537399291992
2012-02-10,4.975506782531738
2012-02-13,5.3274712562561035
2012-02-14,5.3274712562561035
2012-02-15,5.0554986000061035
2012-02-16,5.34346866607666
2012-02-17,5.567448616027832
2012-02-21,5.679436683654785
2012-02-22,5.4554572105407715
2012-02-23,5.167486667633057
2012-02-24,5.215481758117676
2012-02-27,5.311473369598389
2012-02-28,5.4234619140625
2012-02-29,5.439460754394531
2012-03-01,5.3274712562561035
2012-03-02,5.39146614074707
2012-03-05,5.311473369598389
2012-03-06,5.135488510131836
2012-03-07,5.311473369598389
2012-03-08,5.35946798324585
2012-03-09,5.439460754394531
2012-03-12,5.407461643218994
2012-03-13,5.6634368896484375
2012-03-14,5.7434306144714355
2012-03-15,6.063398361206055
2012-03-16,6.095392227172852
2012-03-19,6.639342784881592
2012-03-20,6.543350696563721
2012-03-21,6.495353698730469
2012-03-22,6.31937313079834
2012-03-23,6.031400203704834
2012-03-26,5.919411659240723
2012-03-27,6.111393928527832
2012-03-28,6.415365695953369
2012-03-29,6.239377975463867
2012-03-30,6.031400203704834
2012-04-02,6.31937313079834
2012-04-03,6.303372859954834
2012-04-04,6.079395771026611
2012-04-05,6.143389701843262
2012-04-09,5.7434306144714355
2012-04-10,5.487455368041992
2012-04-11,5.599443435668945
2012-04-12,5.791424751281738
2012-04-13,5.6634368896484375
2012-04-16,5.407461643218994
2012-04-17,5.503454685211182
2012-04-18,5.439460754394531
2012-04-19,5.583446025848389
2012-04-20,5.311473369598389
2012-04-23,5.167486667633057
2012-04-24,5.279476165771484
2012-04-25,5.151488780975342
2012-04-26,5.263477325439453
2012-04-27,5.215481758117676
2012-04-30,5.039500713348389
2012-05-01,5.167486667633057
2012-05-02,5.215481758117676
2012-05-03,5.167486667633057
2012-05-04,5.135488510131836
2012-05-07,5.231480598449707
2012-05-08,4.959506511688232
2012-05-09,4.959506511688232
2012-05-10,4.703533172607422
2012-05-11,4.2555766105651855
2012-05-14,4.159587860107422
2012-05-15,4.335569381713867
2012-05-16,4.79952335357666
2012-05-17,4.463554859161377
2012-05-18,4.399564266204834
2012-05-21,4.671537399291992
2012-05-22,4.895514488220215
2012-05-23,4.991505146026611
2012-05-24,5.279476165771484
2012-05-25,5.35946798324585
2012-05-29,5.199483394622803
2012-05-30,5.007502555847168
2012-05-31,5.263477325439453
2012-06-01,5.119491100311279
2012-06-04,5.007502555847168
2012-06-05,5.18348503112793
2012-06-06,5.247478485107422
2012-06-07,5.215481758117676
2012-06-08,5.215481758117676
2012-06-11,5.18348503112793
2012-06-12,5.167486667633057
2012-06-13,5.039500713348389
2012-06-14,5.119491100311279
2012-06-15,5.199483394622803
2012-06-18,4.81552267074585
2012-06-19,4.879515647888184
2012-06-20,4.879515647888184
2012-06-21,4.735528469085693
2012-06-22,4.703533172607422
2012-06-25,4.639540195465088
2012-06-26,4.639540195465088
2012-06-27,4.479554653167725
2012-06-28,4.351569175720215
2012-06-29,4.607543468475342
2012-07-02,4.543548107147217
2012-07-03,4.479554653167725
2012-07-05,4.38356351852417
2012-07-06,4.239579200744629
2012-07-09,4.415561676025391
2012-07-10,4.495552062988281
2012-07-11,4.607543468475342
2012-07-12,4.751526355743408
2012-07-13,4.767526149749756
2012-07-16,4.703533172607422
2012-07-17,4.495552062988281
2012-07-18,4.575544834136963
2012-07-19,4.55954647064209
2012-07-20,4.4315595626831055
2012-07-23,4.495552062988281
2012-07-24,4.319570541381836
2012-07-25,4.38356351852417
2012-07-26,4.639540195465088
2012-07-27,4.607543468475342
2012-07-30,4.639540195465088
2012-07-31,4.687535285949707
2012-08-01,5.0554986000061035
2012-08-02,4.943509578704834
2012-08-03,4.879515647888184
2012-08-06,4.879515647888184
2012-08-07,5.007502555847168
2012-08-08,5.199483394622803
2012-08-09,5.119491100311279
2012-08-10,5.247478485107422
2012-08-13,5.119491100311279
2012-08-14,5.071496486663818
2012-08-15,5.071496486663818
2012-08-16,5.18348503112793
2012-08-17,5.18348503112793
2012-08-20,5.039500713348389
2012-08-21,4.847518444061279
2012-08-22,4.927511215209961
2012-08-23,4.991505146026611
2012-08-24,4.911511421203613
2012-08-27,4.991505146026611
2012-08-28,5.023501873016357
2012-08-29,4.959506511688232
2012-08-30,4.847518444061279
2012-08-31,4.959506511688232
2012-09-04,4.975506782531738
2012-09-05,4.959506511688232
2012-09-06,5.039500713348389
2012-09-07,5.199483394622803
2012-09-10,5.087494850158691
2012-09-11,5.119491100311279
2012-09-12,5.151488780975342
2012-09-13,5.087494850158691
2012-09-14,5.087494850158691
2012-09-17,5.103492259979248
2012-09-18,5.119491100311279
2012-09-19,5.295473575592041
2012-09-20,5.215481758117676
2012-09-21,5.247478485107422
2012-09-24,5.103492259979248
2012-09-25,4.831521511077881
2012-09-26,4.831521511077881
2012-09-27,5.007502555847168
2012-09-28,6.031400203704834
2012-10-01,6.159389019012451
2012-10-02,6.079395771026611
2012-10-03,6.031400203704834
2012-10-04,6.079395771026611
2012-10-05,6.079395771026611
2012-10-08,5.9354095458984375
2012-10-09,5.8554182052612305
2012-10-10,5.919411659240723
2012-10-11,5.8554182052612305
2012-10-12,5.75942850112915
2012-10-15,5.839419841766357
2012-10-16,5.647439479827881
2012-10-17,5.791424751281738
2012-10-18,5.727431774139404
2012-10-19,5.695436000823975
2012-10-22,5.599443435668945
2012-10-23,5.6634368896484375
2012-10-24,5.567448616027832
2012-10-25,5.583446025848389
2012-10-26,5.583446025848389
2012-10-31,5.5194525718688965
2012-11-01,5.567448616027832
2012-11-02,5.61544132232666
2012-11-05,5.61544132232666
2012-11-06,5.61544132232666
2012-11-07,5.6634368896484375
2012-11-08,5.647439479827881
2012-11-09,5.599443435668945
2012-11-12,5.647439479827881
2012-11-13,5.503454685211182
2012-11-14,5.4554572105407715
2012-11-15,5.503454685211182
2012-11-16,5.647439479827881
2012-11-19,5.61544132232666
2012-11-20,5.6634368896484375
2012-11-21,5.7434306144714355
2012-11-23,5.823421478271484
2012-11-26,5.727431774139404
2012-11-27,5.679436683654785
2012-11-28,5.775426387786865
2012-11-29,5.6634368896484375
2012-11-30,5.727431774139404
2012-12-03,5.631441116333008
2012-12-04,5.6634368896484375
2012-12-05,5.6634368896484375
2012-12-06,5.583446025848389
2012-12-07,5.647439479827881
2012-12-10,5.6634368896484375
2012-12-11,5.695436000823975
2012-12-12,5.7114338874816895
2012-12-13,5.631441116333008
2012-12-14,5.599443435668945
2012-12-17,5.631441116333008
2012-12-18,5.4554572105407715
2012-12-19,5.695436000823975
2012-12-20,5.919411659240723
2012-12-21,6.337253570556641
2012-12-24,7.312215805053711
2012-12-26,8.008612632751465
2012-12-27,7.938974380493164
2012-12-28,7.904158115386963
2012-12-31,7.312215805053711
2013-01-02,6.929193496704102
2013-01-03,6.476531028747559
2013-01-04,7.033653736114502
2013-01-07,7.17293643951416
2013-01-08,7.590775966644287
2013-01-09,7.207754611968994
2013-01-10,6.998835563659668
2013-01-11,7.277395248413086
2013-01-14,7.277395248413086
2013-01-15,7.312215805053711
2013-01-16,7.242573261260986
2013-01-17,7.555953502655029
2013-01-18,7.277395248413086
2013-01-22,7.381857872009277
2013-01-23,7.312215805053711
2013-01-24,7.381857872009277
2013-01-25,7.48631477355957
2013-01-28,7.4514946937561035
2013-01-29,7.381857872009277
2013-01-30,7.48631477355957
2013-01-31,7.555953502655029
2013-02-01,7.48631477355957
2013-02-04,7.590775966644287
2013-02-05,7.8345160484313965
2013-02-06,8.565736770629883
2013-02-07,8.496097564697266
2013-02-08,8.25235652923584
2013-02-11,8.356818199157715
2013-02-12,8.25235652923584
2013-02-13,8.287176132202148
2013-02-14,8.25235652923584
2013-02-15,8.25235652923584
2013-02-19,8.182713508605957
2013-02-20,8.078256607055664
2013-02-21,8.043435096740723
2013-02-22,8.147893905639648
2013-02-25,7.973796844482422
2013-02-26,8.147893905639648
2013-02-27,8.008612632751465
2013-02-28,7.869335174560547
2013-03-01,7.938974380493164
2013-03-04,8.078256607055664
2013-03-05,7.7996931076049805
2013-03-06,8.182713508605957
2013-03-07,8.008612632751465
2013-03-08,8.287176132202148
2013-03-11,8.739838600158691
2013-03-12,9.401418685913086
2013-03-13,10.097822189331055
2013-03-14,9.819257736206055
2013-03-15,9.540696144104004
2013-03-18,9.331777572631836
2013-03-19,8.879118919372559
2013-03-20,8.879118919372559
2013-03-21,9.227317810058594
2013-03-22,9.505875587463379
2013-03-25,9.714797019958496
2013-03-26,9.819257736206055
2013-03-27,9.540696144104004
2013-03-28,9.505875587463379
2013-04-01,9.331777572631836
2013-04-02,9.227317810058594
2013-04-03,8.7050199508667
2013-04-04,8.7050199508667
2013-04-05,8.879118919372559
2013-04-08,8.948760032653809
2013-04-09,9.018402099609375
2013-04-10,8.948760032653809
2013-04-11,8.948760032653809
2013-04-12,8.774659156799316
2013-04-15,8.426458358764648
2013-04-16,8.635377883911133
2013-04-17,8.635377883911133
2013-04-18,8.496097564697266
2013-04-19,8.600558280944824
2013-04-22,8.635377883911133
2013-04-23,8.67020034790039
2013-04-24,8.600558280944824
2013-04-25,8.879118919372559
2013-04-26,8.739838600158691
2013-04-29,7.7996931076049805
2013-04-30,8.39163589477539
2013-05-01,8.39163589477539
2013-05-02,8.7050199508667
2013-05-03,8.600558280944824
2013-05-06,8.739838600158691
2013-05-07,9.000988960266113
2013-05-08,9.697389602661133
2013-05-09,9.67997932434082
2013-05-10,9.767027854919434
2013-05-13,9.773995399475098
2013-05-14,9.610340118408203
2013-05-15,9.331777572631836
2013-05-16,9.471061706542969
2013-05-17,9.314370155334473
2013-05-20,9.819257736206055
2013-05-21,10.097822189331055
2013-05-22,9.209907531738281
2013-05-23,9.335260391235352
2013-05-24,9.763545989990234
2013-05-28,9.52329158782959
2013-05-29,9.575522422790527
2013-05-30,9.575522422790527
2013-05-31,9.182052612304688
2013-06-03,9.049736022949219
2013-06-04,9.042769432067871
2013-06-05,9.049736022949219
2013-06-06,9.070625305175781
2013-06-07,9.11241340637207
2013-06-10,9.05321979522705
2013-06-11,8.858226776123047
2013-06-12,8.62841510772705
2013-06-13,8.663232803344727
2013-06-14,8.753766059875488
2013-06-17,8.764209747314453
2013-06-18,8.788583755493164
2013-06-19,8.565736770629883
2013-06-20,8.356818199157715
2013-06-21,8.416011810302734
2013-06-24,8.349854469299316
2013-06-25,8.409049034118652
2013-06-26,8.551809310913086
2013-06-27,8.736352920532227
2013-06-28,8.600558280944824
2013-07-01,8.565736770629883
2013-07-02,8.516987800598145
2013-07-03,8.426458358764648
2013-07-05,8.4194917678833
2013-07-08,8.436902046203613
2013-07-09,8.590113639831543
2013-07-10,8.4194917678833
2013-07-11,8.562255859375
2013-07-12,8.673677444458008
2013-07-15,8.666711807250977
2013-07-16,8.788583755493164
2013-07-17,8.781620025634766
2013-07-18,8.917421340942383
2013-07-19,8.966166496276855
2013-07-22,8.987059593200684
2013-07-23,9.007949829101562
2013-07-24,8.966166496276855
2013-07-25,8.966166496276855
2013-07-26,8.879118919372559
2013-07-29,8.924381256103516
2013-07-30,8.903494834899902
2013-07-31,8.802513122558594
2013-08-01,8.851261138916016
2013-08-02,8.872156143188477
2013-08-05,8.882597923278809
2013-08-06,8.865189552307129
2013-08-07,8.913939476013184
2013-08-08,8.962687492370605
2013-08-09,8.879118919372559
2013-08-12,8.962687492370605
2013-08-13,8.924381256103516
2013-08-14,8.879118919372559
2013-08-15,8.809478759765625
2013-08-16,8.858226776123047
2013-08-19,8.736352920532227
2013-08-20,8.910453796386719
