Date,EL
2010-11-05,29.82331085205078
2010-11-08,29.686920166015625
2010-11-09,29.35215187072754
2010-11-10,29.13311004638672
2010-11-11,29.707578659057617
2010-11-12,29.6662540435791
2010-11-15,30.054763793945312
2010-11-16,29.33562469482422
2010-11-17,29.89768409729004
2010-11-18,30.782146453857422
2010-11-19,31.149982452392578
2010-11-22,31.51780891418457
2010-11-23,31.22024917602539
2010-11-24,31.68777847290039
2010-11-26,31.63768768310547
2010-11-29,31.26616096496582
2010-11-30,31.274513244628906
2010-12-01,32.20539093017578
2010-12-02,32.5769157409668
2010-12-03,32.28053665161133
2010-12-06,32.5142936706543
2010-12-07,32.5769157409668
2010-12-08,32.31393814086914
2010-12-09,32.65623474121094
2010-12-10,32.59780502319336
2010-12-13,32.021728515625
2010-12-14,32.95261764526367
2010-12-15,32.73553466796875
2010-12-16,32.69797134399414
2010-12-17,33.102882385253906
2010-12-20,33.01105880737305
2010-12-21,33.42851257324219
2010-12-22,33.3157844543457
2010-12-23,33.3616943359375
2010-12-27,33.248985290527344
2010-12-28,33.228126525878906
2010-12-29,33.28239059448242
2010-12-30,33.257347106933594
2010-12-31,33.68729782104492
2011-01-03,33.57876968383789
2011-01-04,34.11727523803711
2011-01-05,34.484615325927734
2011-01-06,33.845924377441406
2011-01-07,33.65391159057617
2011-01-10,33.94609832763672
2011-01-11,34.5681037902832
2011-01-12,34.86449432373047
2011-01-13,34.98136901855469
2011-01-14,35.0606689453125
2011-01-18,34.985538482666016
2011-01-19,34.943790435791016
2011-01-20,34.906219482421875
2011-01-21,34.9563102722168
2011-01-24,34.839439392089844
2011-01-25,33.86680603027344
2011-01-26,34.00038146972656
2011-01-27,34.004554748535156
2011-01-28,33.42851257324219
2011-01-31,33.60380935668945
2011-02-01,33.96699523925781
2011-02-02,33.62885665893555
2011-02-03,38.37930679321289
2011-02-04,38.82179641723633
2011-02-07,38.13301467895508
2011-02-08,38.604732513427734
2011-02-09,38.78840637207031
2011-02-10,38.750831604003906
2011-02-11,39.301856994628906
2011-02-14,39.55232238769531
2011-02-15,39.130699157714844
2011-02-16,39.335262298583984
2011-02-17,39.1390495300293
2011-02-18,39.439605712890625
2011-02-22,37.92847442626953
2011-02-23,37.73645782470703
2011-02-24,38.17893600463867
2011-02-25,38.8176155090332
2011-02-28,39.4103889465332
2011-03-01,38.287479400634766
2011-03-02,38.755008697509766
2011-03-03,38.36680221557617
2011-03-04,38.571327209472656
2011-03-07,37.94100570678711
2011-03-08,38.57550048828125
2011-03-09,38.70073699951172
2011-03-10,38.50871276855469
2011-03-11,38.76753234863281
2011-03-14,37.991111755371094
2011-03-15,37.18125915527344
2011-03-16,36.53841018676758
2011-03-17,36.797218322753906
2011-03-18,37.29814910888672
2011-03-21,38.36260986328125
2011-03-22,37.91595458984375
2011-03-23,37.76985168457031
2011-03-24,38.604732513427734
2011-03-25,39.435420989990234
2011-03-28,40.061588287353516
2011-03-29,39.681724548339844
2011-03-30,40.019859313964844
2011-03-31,40.224388122558594
2011-04-01,40.04490661621094
2011-04-04,39.865394592285156
2011-04-05,39.75686264038086
2011-04-06,39.6441535949707
2011-04-07,40.078285217285156
2011-04-08,39.681724548339844
2011-04-11,39.67756271362305
2011-04-12,39.447967529296875
2011-04-13,40.06576156616211
2011-04-14,39.635799407958984
2011-04-15,40.23274612426758
2011-04-18,39.45213317871094
2011-04-19,39.518917083740234
2011-04-20,39.51057052612305
2011-04-21,39.48551940917969
2011-04-25,39.18496322631836
2011-04-26,39.443790435791016
2011-04-27,39.844520568847656
2011-04-28,40.495731353759766
2011-04-29,40.491554260253906
2011-05-02,40.32456588745117
2011-05-03,40.149253845214844
2011-05-04,39.99479675292969
2011-05-05,40.491554260253906
2011-05-06,40.93403625488281
2011-05-09,42.804168701171875
2011-05-10,42.70814895629883
2011-05-11,41.752220153808594
2011-05-12,42.29905700683594
2011-05-13,41.81482696533203
2011-05-16,41.79397201538086
2011-05-17,41.839874267578125
2011-05-18,42.5787467956543
2011-05-19,42.49525833129883
2011-05-20,42.015201568603516
2011-05-23,41.03839874267578
2011-05-24,41.2638053894043
2011-05-25,41.28468704223633
2011-05-26,41.576904296875
2011-05-27,41.9191780090332
2011-05-31,42.79165267944336
2011-06-01,41.86492156982422
2011-06-02,41.52680206298828
2011-06-03,40.94656753540039
2011-06-06,40.53746795654297
2011-06-07,40.40389633178711
2011-06-08,39.75269317626953
2011-06-09,40.40389633178711
2011-06-10,40.107513427734375
2011-06-13,40.40806198120117
2011-06-14,41.576904296875
2011-06-15,40.554168701171875
2011-06-16,40.4289436340332
2011-06-17,40.6251335144043
2011-06-20,41.42660903930664
2011-06-21,42.74990463256836
2011-06-22,42.38672637939453
2011-06-23,41.969295501708984
2011-06-24,42.09869384765625
2011-06-27,42.20721435546875
2011-06-28,43.071311950683594
2011-06-29,43.88533020019531
2011-06-30,43.910377502441406
2011-07-01,43.86445617675781
2011-07-05,44.23597717285156
2011-07-06,44.478092193603516
2011-07-07,44.16083908081055
2011-07-08,44.20257568359375
2011-07-11,43.5346794128418
2011-07-12,43.3844108581543
2011-07-13,43.96046829223633
2011-07-14,43.835235595703125
2011-07-15,43.89785385131836
2011-07-18,43.764278411865234
2011-07-19,44.62836456298828
2011-07-20,44.30693435668945
2011-07-21,44.76612854003906
2011-07-22,44.761959075927734
2011-07-25,44.62419509887695
2011-07-26,44.42799758911133
2011-07-27,43.68495178222656
2011-07-28,44.01055908203125
2011-07-29,43.793495178222656
2011-08-01,43.68495178222656
2011-08-02,42.4910888671875
2011-08-03,42.048606872558594
2011-08-04,39.6232795715332
2011-08-05,39.852874755859375
2011-08-08,36.5217170715332
2011-08-09,38.0078010559082
2011-08-10,38.14138412475586
2011-08-11,40.99247360229492
2011-08-12,42.09869384765625
2011-08-15,39.35195541381836
2011-08-16,39.218353271484375
2011-08-17,39.694244384765625
2011-08-18,38.19564437866211
2011-08-19,36.97254180908203
2011-08-22,36.93497848510742
2011-08-23,38.4335823059082
2011-08-24,38.94287109375
2011-08-25,38.91363525390625
2011-08-26,40.036556243896484
2011-08-29,40.40806198120117
2011-08-30,40.71279525756836
2011-08-31,40.767059326171875
2011-09-01,40.979957580566406
2011-09-02,40.086631774902344
2011-09-06,39.735984802246094
2011-09-07,40.66270446777344
2011-09-08,40.67522430419922
2011-09-09,39.40203857421875
2011-09-12,38.98460388183594
2011-09-13,39.90714645385742
2011-09-14,40.612606048583984
2011-09-15,41.33061218261719
2011-09-16,42.45351791381836
2011-09-19,42.253150939941406
2011-09-20,42.94609451293945
2011-09-21,41.576904296875
2011-09-22,39.218353271484375
2011-09-23,39.715110778808594
2011-09-26,39.50223159790039
2011-09-27,40.54164505004883
2011-09-28,37.94518280029297
2011-09-29,37.12699890136719
2011-09-30,36.667816162109375
2011-10-03,35.148345947265625
2011-10-04,36.47578811645508
2011-10-05,36.72209548950195
2011-10-06,37.48599624633789
2011-10-07,38.26660919189453
2011-10-10,39.301856994628906
2011-10-11,39.30603790283203
2011-10-12,40.29535675048828
2011-10-13,40.38301086425781
2011-10-14,40.8964729309082
2011-10-17,39.928016662597656
2011-10-18,40.00731658935547
2011-10-19,39.414554595947266
2011-10-20,39.823646545410156
2011-10-21,40.47484588623047
2011-10-24,41.4725341796875
2011-10-25,40.328739166259766
2011-10-26,40.533287048339844
2011-10-27,42.63718032836914
2011-10-28,42.33245849609375
2011-10-31,41.096839904785156
2011-11-01,40.80881118774414
2011-11-02,42.09033966064453
2011-11-03,49.641807556152344
2011-11-04,49.232723236083984
2011-11-07,49.124176025390625
2011-11-08,49.06991958618164
2011-11-09,47.97623825073242
2011-11-10,48.41453552246094
2011-11-11,48.03048324584961
2011-11-14,48.15154266357422
2011-11-15,48.3101692199707
2011-11-16,47.725772857666016
2011-11-17,47.16638946533203
2011-11-18,46.974388122558594
2011-11-21,45.47576141357422
2011-11-22,46.32734298706055
2011-11-23,45.349632263183594
2011-11-25,45.18950271606445
2011-11-28,47.309268951416016
2011-11-29,46.79935836791992
2011-11-30,49.71983337402344
2011-12-01,48.71261978149414
2011-12-02,48.91911697387695
2011-12-05,48.32069778442383
2011-12-06,47.29242706298828
2011-12-07,47.941402435302734
2011-12-08,46.93840408325195
2011-12-09,46.040775299072266
2011-12-12,45.74998092651367
2011-12-13,45.35385513305664
2011-12-14,44.48993682861328
2011-12-15,44.818634033203125
2011-12-16,45.564579010009766
2011-12-19,45.303279876708984
2011-12-20,45.93964385986328
2011-12-21,46.65605163574219
2011-12-22,46.59705352783203
2011-12-23,47.802337646484375
2011-12-27,48.19005584716797
2011-12-28,47.57897186279297
2011-12-29,47.96668243408203
2011-12-30,47.33456802368164
2012-01-03,47.38090896606445
2012-01-04,47.56212615966797
2012-01-05,47.482059478759766
2012-01-06,46.98898696899414
2012-01-09,46.82041549682617
2012-01-10,47.24184036254883
2012-01-11,46.88362121582031
2012-01-12,47.22919464111328
2012-01-13,47.26712417602539
2012-01-17,48.4976806640625
2012-01-18,48.670467376708984
2012-01-19,48.961265563964844
2012-01-20,48.898048400878906
2012-01-23,48.447113037109375
2012-01-24,48.95283508300781
2012-01-25,49.90525817871094
2012-01-26,48.876976013183594
2012-01-27,48.86854553222656
2012-01-30,48.649417877197266
2012-01-31,48.82639694213867
2012-02-01,49.64397430419922
2012-02-02,49.6018180847168
2012-02-03,48.447113037109375
2012-02-06,48.388126373291016
2012-02-07,48.41339874267578
2012-02-08,48.10155487060547
2012-02-09,48.590396881103516
2012-02-10,47.95825958251953
2012-02-13,46.77827072143555
2012-02-14,46.491695404052734
2012-02-15,46.50856399536133
2012-02-16,47.26712417602539
2012-02-17,47.23341751098633
2012-02-21,47.31770706176758
2012-02-22,47.536842346191406
2012-02-23,48.3291130065918
2012-02-24,47.907691955566406
2012-02-27,48.716835021972656
2012-02-28,49.138267517089844
2012-02-29,49.340545654296875
2012-03-01,49.43324661254883
2012-03-02,49.18040466308594
2012-03-05,49.6018180847168
2012-03-06,48.96967315673828
2012-03-07,49.214107513427734
2012-03-08,49.652381896972656
2012-03-09,49.7872428894043
2012-03-12,50.394107818603516
2012-03-13,52.037662506103516
2012-03-14,52.56023406982422
2012-03-15,53.419952392578125
2012-03-16,53.664371490478516
2012-03-19,52.95637512207031
2012-03-20,52.45066833496094
2012-03-21,52.897369384765625
2012-03-22,52.57709503173828
2012-03-23,52.467529296875
2012-03-26,52.79623031616211
2012-03-27,52.737220764160156
2012-03-28,52.467529296875
2012-03-29,52.45066833496094
2012-03-30,52.20623779296875
2012-04-02,52.58552551269531
2012-04-03,52.80466842651367
2012-04-04,52.54338073730469
2012-04-05,53.2260856628418
2012-04-09,52.391666412353516
2012-04-10,51.23695755004883
2012-04-11,51.37181854248047
2012-04-12,52.60237121582031
2012-04-13,53.06595230102539
2012-04-16,52.8299674987793
2012-04-17,53.32722854614258
2012-04-18,53.150230407714844
2012-04-19,52.91422653198242
2012-04-20,53.96780014038086
2012-04-23,52.6782341003418
2012-04-24,52.1556510925293
2012-04-25,54.473506927490234
2012-04-26,54.802215576171875
2012-04-27,54.97920608520508
2012-04-30,55.080360412597656
2012-05-01,53.95094680786133
2012-05-02,54.44822311401367
2012-05-03,54.068931579589844
2012-05-04,51.17795181274414
2012-05-07,51.9196662902832
2012-05-08,50.46154022216797
2012-05-09,49.913692474365234
2012-05-10,49.87153625488281
2012-05-11,49.020263671875
2012-05-14,48.41339874267578
2012-05-15,47.595829010009766
2012-05-16,48.09313201904297
2012-05-17,46.424278259277344
2012-05-18,45.96913528442383
2012-05-21,46.40740966796875
2012-05-22,46.095558166503906
2012-05-23,46.06184768676758
2012-05-24,46.43268966674805
2012-05-25,46.32312774658203
2012-05-29,47.02268981933594
2012-05-30,46.98898696899414
2012-05-31,45.640419006347656
2012-06-01,44.19072341918945
2012-06-04,44.79755783081055
2012-06-05,45.64885330200195
2012-06-06,46.33999252319336
2012-06-07,46.24727249145508
2012-06-08,46.365272521972656
2012-06-11,46.08713912963867
2012-06-12,46.66868591308594
2012-06-13,45.77528381347656
2012-06-14,45.76685333251953
2012-06-15,46.41584014892578
2012-06-18,46.6771125793457
2012-06-19,47.663265228271484
2012-06-20,47.32612228393555
2012-06-21,45.926998138427734
2012-06-22,46.28941345214844
2012-06-25,45.42127990722656
2012-06-26,45.395999908447266
2012-06-27,45.42971420288086
2012-06-28,44.60371780395508
2012-06-29,45.61513900756836
2012-07-02,46.10398864746094
2012-07-03,46.516990661621094
2012-07-05,46.77827072143555
2012-07-06,46.06184768676758
2012-07-09,44.63743591308594
2012-07-10,43.41529083251953
2012-07-11,42.648292541503906
2012-07-12,42.614585876464844
2012-07-13,43.51642608642578
2012-07-16,43.31415557861328
2012-07-17,43.280433654785156
2012-07-18,44.32557678222656
2012-07-19,46.08713912963867
2012-07-20,44.8481330871582
2012-07-23,44.21600341796875
2012-07-24,44.16542434692383
2012-07-25,44.114864349365234
2012-07-26,45.261146545410156
2012-07-27,46.10398864746094
2012-07-30,45.370704650878906
2012-07-31,44.14856719970703
2012-08-01,42.89271926879883
2012-08-02,42.884300231933594
2012-08-03,44.746978759765625
2012-08-06,45.10097885131836
2012-08-07,45.86799240112305
2012-08-08,45.82585906982422
2012-08-09,46.57598876953125
2012-08-10,46.879425048828125
2012-08-13,46.365272521972656
2012-08-14,50.68067169189453
2012-08-15,51.35495376586914
2012-08-16,51.65837478637695
2012-08-17,51.92809295654297
2012-08-20,51.068389892578125
2012-08-21,50.87453079223633
2012-08-22,50.41096496582031
2012-08-23,50.174957275390625
2012-08-24,50.65538787841797
2012-08-27,50.41096496582031
2012-08-28,50.73124694824219
2012-08-29,50.69752883911133
2012-08-30,50.41096496582031
2012-08-31,50.528953552246094
2012-09-04,50.38568878173828
2012-09-05,50.22554016113281
2012-09-06,51.37181854248047
2012-09-07,51.41394805908203
2012-09-10,51.26224136352539
2012-09-11,50.75654220581055
2012-09-12,50.25925064086914
2012-09-13,51.076820373535156
2012-09-14,51.60780715942383
2012-09-17,51.40553665161133
2012-09-18,51.66680908203125
2012-09-19,51.89437484741211
2012-09-20,51.936519622802734
2012-09-21,52.1050910949707
2012-09-24,51.7848014831543
2012-09-25,51.751094818115234
2012-09-26,51.11897277832031
2012-09-27,51.978660583496094
2012-09-28,51.89437484741211
2012-10-01,53.23451614379883
2012-10-02,52.84681701660156
2012-10-03,53.352516174316406
2012-10-04,53.352516174316406
2012-10-05,53.942501068115234
2012-10-08,53.470523834228516
2012-10-09,52.711952209472656
2012-10-10,52.57709503173828
2012-10-11,53.23451614379883
2012-10-12,53.10808563232422
2012-10-15,53.462093353271484
2012-10-16,54.751651763916016
2012-10-17,54.363929748535156
2012-10-18,54.18693542480469
2012-10-19,53.04066467285156
2012-10-22,52.754093170166016
2012-10-23,52.41694641113281
2012-10-24,51.860660552978516
2012-10-25,51.66680908203125
2012-10-26,51.23695755004883
2012-10-31,51.936519622802734
2012-11-01,51.55723190307617
2012-11-02,50.59639358520508
2012-11-05,50.06540298461914
2012-11-06,50.38568878173828
2012-11-07,49.35740280151367
2012-11-08,48.303829193115234
2012-11-09,48.45555114746094
2012-11-12,48.42182922363281
2012-11-13,48.00883483886719
2012-11-14,47.48626708984375
2012-11-15,47.54526138305664
2012-11-16,47.72227096557617
2012-11-19,48.632545471191406
2012-11-20,48.91069030761719
2012-11-21,49.30682373046875
2012-11-23,50.25082778930664
2012-11-26,49.99796676635742
2012-11-27,49.46696472167969
2012-11-28,49.53522491455078
2012-11-29,49.501094818115234
2012-11-30,49.705894470214844
2012-12-03,50.525081634521484
2012-12-04,50.39710235595703
2012-12-05,50.627479553222656
2012-12-06,51.00293731689453
2012-12-07,51.77093505859375
2012-12-10,51.276023864746094
2012-12-11,51.54053497314453
2012-12-12,51.54053497314453
2012-12-13,51.122406005859375
2012-12-14,51.99279022216797
2012-12-17,51.898929595947266
2012-12-18,51.96719741821289
2012-12-19,51.489341735839844
2012-12-20,51.190677642822266
2012-12-21,51.045597076416016
2012-12-24,50.30321502685547
2012-12-26,49.44989776611328
2012-12-27,49.87656784057617
2012-12-28,49.43284225463867
2012-12-31,51.079742431640625
2013-01-02,52.061065673828125
2013-01-03,53.10211944580078
2013-01-04,53.49464416503906
2013-01-07,52.90584182739258
2013-01-08,53.53730392456055
2013-01-09,53.32398223876953
2013-01-10,54.44181823730469
2013-01-11,54.723419189453125
2013-01-14,54.80876159667969
2013-01-15,54.90260696411133
2013-01-16,54.586891174316406
2013-01-17,54.80876159667969
2013-01-18,53.631168365478516
2013-01-22,53.597042083740234
2013-01-23,53.247196197509766
2013-01-24,53.366641998291016
2013-01-25,53.972496032714844
2013-01-28,53.878631591796875
2013-01-29,54.37356948852539
2013-01-30,53.648231506347656
2013-01-31,51.99279022216797
2013-02-01,53.52024841308594
2013-02-04,52.095184326171875
2013-02-05,55.21834182739258
2013-02-06,54.04075622558594
2013-02-07,53.878631591796875
2013-02-08,53.545841217041016
2013-02-11,52.718116760253906
2013-02-12,53.477569580078125
2013-02-13,54.015167236328125
2013-02-14,54.21995544433594
2013-02-15,53.85304641723633
2013-02-19,54.271156311035156
2013-02-20,54.36503219604492
2013-02-21,53.784767150878906
2013-02-22,54.02368927001953
2013-02-25,52.718116760253906
2013-02-26,53.342857360839844
2013-02-27,54.71215057373047
2013-02-28,54.8576545715332
2013-03-01,55.17430114746094
2013-03-04,55.53374099731445
2013-03-05,56.35532760620117
2013-03-06,56.41523742675781
2013-03-07,56.39811706542969
2013-03-08,56.226951599121094
2013-03-11,56.269737243652344
2013-03-12,56.33819580078125
2013-03-13,55.64498519897461
2013-03-14,55.64498519897461
2013-03-15,54.20723342895508
2013-03-18,53.4370002746582
2013-03-19,53.27440643310547
2013-03-20,54.55812072753906
2013-03-21,53.95048904418945
2013-03-22,54.67793655395508
2013-03-25,54.15589904785156
2013-03-26,54.763511657714844
2013-03-27,54.378395080566406
2013-03-28,54.79774475097656
2013-04-01,54.4810905456543
2013-04-02,55.86751174926758
2013-04-03,55.525184631347656
2013-04-04,55.225650787353516
2013-04-05,54.06173324584961
2013-04-08,55.10584259033203
2013-04-09,55.18286895751953
2013-04-10,56.0472297668457
2013-04-11,57.818763732910156
2013-04-12,58.400718688964844
2013-04-15,57.681827545166016
2013-04-16,58.1011848449707
2013-04-17,57.09134292602539
2013-04-18,57.519248962402344
2013-04-19,59.624534606933594
2013-04-22,59.55607223510742
2013-04-23,60.232173919677734
2013-04-24,58.89710998535156
2013-04-25,58.9912223815918
2013-04-26,58.94843673706055
2013-04-29,58.98267364501953
2013-04-30,59.35065841674805
2013-05-01,58.871429443359375
2013-05-02,60.42043685913086
2013-05-03,60.95960998535156
2013-05-06,59.90693664550781
2013-05-07,60.1722297668457
2013-05-08,59.91553497314453
2013-05-09,59.2822151184082
2013-05-10,60.805572509765625
2013-05-13,60.77986526489258
2013-05-14,61.447418212890625
2013-05-15,61.30192184448242
2013-05-16,60.574466705322266
2013-05-17,60.6343994140625
2013-05-20,61.15643310546875
2013-05-21,60.865455627441406
2013-05-22,60.02676773071289
2013-05-23,60.18937301635742
2013-05-24,60.71995544433594
2013-05-28,60.805572509765625
2013-05-29,59.38131332397461
2013-05-30,59.69874954223633
2013-05-31,58.15439224243164
2013-06-03,57.91413879394531
2013-06-04,57.88840103149414
2013-06-05,57.03901290893555
2013-06-06,56.6014289855957
2013-06-07,58.44610595703125
2013-06-10,57.99994659423828
2013-06-11,58.128631591796875
2013-06-12,57.84550476074219
2013-06-13,58.38602828979492
2013-06-14,58.69491195678711
2013-06-17,60.23069763183594
2013-06-18,59.818878173828125
2013-06-19,58.669185638427734
2013-06-20,56.206748962402344
2013-06-21,56.44697189331055
2013-06-24,55.54608917236328
2013-06-25,55.54608917236328
2013-06-26,56.31827926635742
2013-06-27,57.03041076660156
2013-06-28,56.429832458496094
2013-07-01,57.433677673339844
2013-07-02,57.871246337890625
2013-07-03,57.69966125488281
2013-07-05,58.2830810546875
2013-07-08,58.27448654174805
2013-07-09,57.133358001708984
2013-07-10,57.51087951660156
2013-07-11,58.394588470458984
2013-07-12,58.73780822753906
2013-07-15,57.8626594543457
2013-07-16,57.29639434814453
2013-07-17,56.91029739379883
2013-07-18,57.26206588745117
2013-07-19,57.97420120239258
2013-07-22,57.202003479003906
2013-07-23,55.72627258300781
2013-07-24,55.520347595214844
2013-07-25,56.017982482910156
2013-07-26,56.798763275146484
2013-07-29,56.627159118652344
2013-07-30,56.28396987915039
2013-07-31,56.326873779296875
2013-08-01,57.304969787597656
2013-08-02,57.390769958496094
2013-08-05,57.72538757324219
2013-08-06,57.854087829589844
2013-08-07,57.17628860473633
2013-08-08,56.627159118652344
2013-08-09,57.133358001708984
2013-08-12,57.124794006347656
2013-08-13,57.01323699951172
2013-08-14,55.880714416503906
2013-08-15,57.79402542114258
2013-08-16,57.69966125488281
2013-08-19,57.270652770996094
2013-08-20,57.365028381347656
2013-08-21,56.90171813964844
2013-08-22,57.716800689697266
2013-08-23,58.4718132019043
2013-08-26,57.716800689697266
2013-08-27,56.31827926635742
2013-08-28,56.24946975708008
2013-08-29,56.240867614746094
2013-08-30,56.23225021362305
2013-09-03,57.00657272338867
2013-09-04,57.9099235534668
2013-09-05,57.9615592956543
2013-09-06,58.1422004699707
2013-09-09,59.78548049926758
2013-09-10,59.338096618652344
2013-09-11,59.957550048828125
2013-09-12,60.5081672668457
2013-09-13,60.91254806518555
2013-09-16,61.17924499511719
