Date,BDN
2010-08-10,4.2009077072143555
2010-08-11,3.99751877784729
2010-08-12,3.9198615550994873
2010-08-13,3.9124650955200195
2010-08-16,3.92356014251709
2010-08-17,4.064080238342285
2010-08-18,4.056685924530029
2010-08-19,3.9864251613616943
2010-08-20,3.975332736968994
2010-08-23,3.975332736968994
2010-08-24,3.993821144104004
2010-08-25,4.045592784881592
2010-08-26,4.056685924530029
2010-08-27,4.0973639488220215
2010-08-30,4.041895866394043
2010-08-31,4.064080238342285
2010-09-01,4.219399452209473
2010-09-02,4.285961627960205
2010-09-03,4.367316722869873
2010-09-07,4.3081488609313965
2010-09-08,4.345128536224365
2010-09-09,4.37471342086792
2010-09-10,4.437578201293945
2010-09-13,4.555912017822266
2010-09-14,4.526328086853027
2010-09-15,4.541121006011963
2010-09-16,4.537424564361572
2010-09-17,4.570706367492676
2010-09-20,4.6668524742126465
2010-09-21,4.563309669494629
2010-09-22,4.459765434265137
2010-09-23,4.304450511932373
2010-09-24,4.504143238067627
2010-09-27,4.4560675621032715
2010-09-28,4.500443458557129
2010-09-29,4.463464260101318
2010-09-30,4.530027866363525
2010-10-01,4.526285171508789
2010-10-04,4.530028343200684
2010-10-05,4.548748016357422
2010-10-06,4.537515163421631
2010-10-07,4.537515163421631
2010-10-08,4.533771514892578
2010-10-11,4.530028343200684
2010-10-12,4.57869815826416
2010-10-13,4.586185455322266
2010-10-14,4.537515163421631
2010-10-15,4.548748016357422
2010-10-18,4.6423420906066895
2010-10-19,4.631111145019531
2010-10-20,4.777120590209961
2010-10-21,4.837021827697754
2010-10-22,4.840766906738281
2010-10-25,4.863227367401123
2010-10-26,4.795838356018066
2010-10-27,4.664806365966797
2010-10-28,4.47387170791626
2010-10-29,4.481358051300049
2010-11-01,4.507564067840576
2010-11-02,4.500076770782471
2010-11-03,4.477615833282471
2010-11-04,4.503822326660156
2010-11-05,4.567466735839844
2010-11-08,4.511308193206787
2010-11-09,4.32786226272583
2010-11-10,4.417712688446045
2010-11-11,4.357810020446777
2010-11-12,4.275446891784668
2010-11-15,4.200572967529297
2010-11-16,4.077025413513184
2010-11-17,4.140670299530029
2010-11-18,4.114462375640869
2010-11-19,4.136926174163818
2010-11-22,4.103231430053711
2010-11-23,4.050817966461182
2010-11-24,4.1519012451171875
2010-11-26,4.144412994384766
2010-11-29,4.200572967529297
2010-11-30,4.140670299530029
2010-12-01,4.2305216789245605
2010-12-02,4.211802005767822
2010-12-03,4.1743621826171875
2010-12-06,4.144412994384766
2010-12-07,4.088255882263184
2010-12-08,4.017123222351074
2010-12-09,3.9197850227355957
2010-12-10,3.9497344493865967
2010-12-13,3.9909160137176514
2010-12-14,3.945991039276123
2010-12-15,3.863626718521118
2010-12-16,3.826188564300537
2010-12-17,3.8973217010498047
2010-12-20,3.983428478240967
2010-12-21,4.077025413513184
2010-12-22,4.238008975982666
2010-12-23,4.215546131134033
2010-12-27,4.271705627441406
2010-12-28,4.286679267883301
2010-12-29,4.335348129272461
2010-12-30,4.350324630737305
2010-12-31,4.361555576324463
2011-01-03,4.488846778869629
2011-01-04,4.397855281829834
2011-01-05,4.443349838256836
2011-01-06,4.447142124176025
2011-01-07,4.450932502746582
2011-01-10,4.424393177032471
2011-01-11,4.3940653800964355
2011-01-12,4.386481285095215
2011-01-13,4.352361679077148
2011-01-14,4.325821876525879
2011-01-18,4.310656547546387
2011-01-19,4.238621711730957
2011-01-20,4.204501152038574
2011-01-21,4.231039047241211
2011-01-24,4.3182373046875
2011-01-25,4.420602798461914
2011-01-26,4.35994291305542
2011-01-27,4.401646137237549
2011-01-28,4.3182373046875
2011-01-31,4.397855281829834
2011-02-01,4.466097831726074
2011-02-02,4.469889163970947
2011-02-03,4.454724311828613
2011-02-04,4.462306976318359
2011-02-07,4.54950475692749
2011-02-08,4.587418556213379
2011-02-09,4.511594295501709
2011-02-10,4.530550479888916
2011-02-11,4.610166549682617
2011-02-14,4.644286632537842
2011-02-15,4.6025824546813965
2011-02-16,4.629120826721191
2011-02-17,4.670825004577637
2011-02-18,4.6025824546813965
2011-02-22,4.560878276824951
2011-02-23,4.5191755294799805
2011-02-24,4.485055446624756
2011-02-25,4.5078020095825195
2011-02-28,4.663243293762207
2011-03-01,4.522967338562012
2011-03-02,4.5078020095825195
2011-03-03,4.613958358764648
2011-03-04,4.572254180908203
2011-03-07,4.560878276824951
2011-03-08,4.667036056518555
2011-03-09,4.659451961517334
2011-03-10,4.595000267028809
2011-03-11,4.579835891723633
2011-03-14,4.541922569274902
2011-03-15,4.462306976318359
2011-03-16,4.39027214050293
2011-03-17,4.431975841522217
2011-03-18,4.443349838256836
2011-03-21,4.485055446624756
2011-03-22,4.488846778869629
2011-03-23,4.485055446624756
2011-03-24,4.424393177032471
2011-03-25,4.443349838256836
2011-03-28,4.454724311828613
2011-03-29,4.538132667541504
2011-03-30,4.598791122436523
2011-03-31,4.6025824546813965
2011-04-01,4.637131690979004
2011-04-04,4.648647308349609
2011-04-05,4.648647308349609
2011-04-06,4.698551654815674
2011-04-07,4.61409854888916
2011-04-08,4.537326812744141
2011-04-11,4.556517601013184
2011-04-12,4.506615161895752
2011-04-13,4.506615161895752
2011-04-14,4.591067790985107
2011-04-15,4.679356575012207
2011-04-18,4.610260009765625
2011-04-19,4.640969276428223
2011-04-20,4.683196067810059
2011-04-21,4.683196067810059
2011-04-25,4.736937999725342
2011-04-26,4.756132125854492
2011-04-27,4.740776538848877
2011-04-28,4.817548751831055
2011-04-29,4.875129699707031
2011-05-02,4.863614082336426
2011-05-03,4.779162406921387
2011-05-04,4.694710731506348
2011-05-05,4.729259490966797
2011-05-06,4.702388286590576
2011-05-09,4.679356575012207
2011-05-10,4.794517993927002
2011-05-11,4.7254228591918945
2011-05-12,4.690873146057129
2011-05-13,4.633293151855469
2011-05-16,4.640969276428223
2011-05-17,4.617937088012695
2011-05-18,4.687033176422119
2011-05-19,4.713903903961182
2011-05-20,4.629454612731934
2011-05-23,4.587229251861572
2011-05-24,4.610260009765625
2011-05-25,4.633293151855469
2011-05-26,4.740776538848877
2011-05-27,4.813711166381836
2011-05-31,4.898161888122559
2011-06-01,4.66784143447876
2011-06-02,4.633293151855469
2011-06-03,4.610260009765625
2011-06-06,4.498937606811523
2011-06-07,4.537326812744141
2011-06-08,4.4912614822387695
2011-06-09,4.433681011199951
2011-06-10,4.3377156257629395
2011-06-13,4.314680099487305
2011-06-14,4.399134635925293
2011-06-15,4.27245569229126
2011-06-16,4.32235860824585
2011-06-17,4.330038070678711
2011-06-20,4.399134635925293
2011-06-21,4.4068121910095215
2011-06-22,4.3684234619140625
2011-06-23,4.283970832824707
2011-06-24,4.245585918426514
2011-06-27,4.276296138763428
2011-06-28,4.376100540161133
2011-06-29,4.437520503997803
2011-06-30,4.449036598205566
2011-07-01,4.550149917602539
2011-07-05,4.569595813751221
2011-07-06,4.612374305725098
2011-07-07,4.655153751373291
2011-07-08,4.69793176651001
2011-07-11,4.5968194007873535
2011-07-12,4.651265621185303
2011-07-13,4.612374305725098
2011-07-14,4.581263065338135
2011-07-15,4.589041233062744
2011-07-18,4.515148162841797
2011-07-19,4.631819248199463
2011-07-20,4.705712795257568
2011-07-21,4.732935428619385
2011-07-22,4.799046039581299
2011-07-25,4.717376708984375
2011-07-26,4.717376708984375
2011-07-27,4.565706729888916
2011-07-28,4.647374629974365
2011-07-29,4.662932395935059
2011-08-01,4.608486175537109
2011-08-02,4.3634772300720215
2011-08-03,4.297363758087158
2011-08-04,4.0017991065979
2011-08-05,3.8190135955810547
2011-08-08,3.2901086807250977
2011-08-09,3.5428946018218994
2011-08-10,3.53511643409729
2011-08-11,3.7645699977874756
2011-08-12,3.717900276184082
2011-08-15,3.8851280212402344
2011-08-16,3.9317963123321533
2011-08-17,3.927908182144165
2011-08-18,3.780125141143799
2011-08-19,3.686788320541382
2011-08-22,3.6401190757751465
2011-08-23,3.663454294204712
2011-08-24,3.7490122318267822
2011-08-25,3.671232223510742
2011-08-26,3.7062337398529053
2011-08-29,3.8812386989593506
2011-08-30,3.8812386989593506
2011-08-31,3.8656833171844482
2011-09-01,3.721790313720703
2011-09-02,3.546783208847046
2011-09-06,3.5001161098480225
2011-09-07,3.6284537315368652
2011-09-08,3.570120096206665
2011-09-09,3.4728927612304688
2011-09-12,3.4728927612304688
2011-09-13,3.457336664199829
2011-09-14,3.461226224899292
2011-09-15,3.6323421001434326
2011-09-16,3.644010543823242
2011-09-19,3.492337465286255
2011-09-20,3.5001161098480225
2011-09-21,3.255108118057251
2011-09-22,3.0878798961639404
2011-09-23,3.122880458831787
2011-09-26,3.138437271118164
2011-09-27,3.192883253097534
2011-09-28,3.0645456314086914
2011-09-29,3.185105562210083
2011-09-30,3.1151037216186523
2011-10-03,2.8495657444000244
2011-10-04,2.8693830966949463
2011-10-05,2.8574931621551514
2011-10-06,2.9248669147491455
2011-10-07,2.80993390083313
2011-10-10,2.928832530975342
2011-10-11,2.9486474990844727
2011-10-12,2.9922423362731934
2011-10-13,2.9605369567871094
2011-10-14,3.000169277191162
2011-10-17,2.932793140411377
2011-10-18,3.1468088626861572
2011-10-19,3.1745524406433105
2011-10-20,3.2062571048736572
2011-10-21,3.3528969287872314
2011-10-24,3.4717941284179688
2011-10-25,3.3964924812316895
2011-10-26,3.4361252784729004
2011-10-27,3.6897711753845215
2011-10-28,3.665994167327881
2011-10-31,3.610507011413574
2011-11-01,3.4717941284179688
2011-11-02,3.5827651023864746
2011-11-03,3.6937367916107178
2011-11-04,3.6897711753845215
2011-11-07,3.733367681503296
2011-11-08,3.8047070503234863
2011-11-09,3.6501400470733643
2011-11-10,3.646176815032959
2011-11-11,3.769035816192627
2011-11-14,3.618433952331543
2011-11-15,3.6580662727355957
2011-11-16,3.5867276191711426
2011-11-17,3.491610288619995
2011-11-18,3.5312435626983643
2011-11-21,3.3687515258789062
2011-11-22,3.2934494018554688
2011-11-23,3.198331117630005
2011-11-25,3.1943681240081787
2011-11-28,3.2657065391540527
2011-11-29,3.273632049560547
2011-11-30,3.4519782066345215
2011-12-01,3.4044196605682373
2011-12-02,3.4242348670959473
2011-12-05,3.444051504135132
2011-12-06,3.4519782066345215
2011-12-07,3.495574712753296
2011-12-08,3.3568594455718994
2011-12-09,3.463866949081421
2011-12-12,3.432161331176758
2011-12-13,3.372713804244995
2011-12-14,3.3410072326660156
2011-12-15,3.3964924812316895
2011-12-16,3.491610288619995
2011-12-19,3.515389919281006
2011-12-20,3.6620283126831055
2011-12-21,3.6620283126831055
2011-12-22,3.7888524532318115
2011-12-23,3.8047070503234863
2011-12-27,3.8086700439453125
2011-12-28,3.7848892211914062
2011-12-29,3.816596508026123
2011-12-30,3.765072822570801
2012-01-03,3.813394546508789
2012-01-04,3.7852084636688232
2012-01-05,3.853663444519043
2012-01-06,3.841583490371704
2012-01-09,3.8214497566223145
2012-01-10,3.873798131942749
2012-01-11,3.978494167327881
2012-01-12,3.9462814331054688
2012-01-13,3.889904499053955
2012-01-17,3.9946024417877197
2012-01-18,4.079165458679199
2012-01-19,4.115407466888428
2012-01-20,4.17581033706665
2012-01-23,4.163729190826416
2012-01-24,4.159700393676758
2012-01-25,4.199969291687012
2012-01-26,4.199969291687012
2012-01-27,4.244265556335449
2012-01-30,4.216076850891113
2012-01-31,4.284531593322754
2012-02-01,4.31674861907959
2012-02-02,4.292586803436279
2012-02-03,4.501980304718018
2012-02-06,4.558355808258057
2012-02-07,4.538222789764404
2012-02-08,4.582517147064209
2012-02-09,4.574461936950684
2012-02-10,4.586544036865234
2012-02-13,4.51003360748291
2012-02-14,4.409363269805908
2012-02-15,4.409363269805908
2012-02-16,4.425469875335693
2012-02-17,4.429496765136719
2012-02-21,4.369095802307129
2012-02-22,4.340908050537109
2012-02-23,4.437550067901611
2012-02-24,4.381176471710205
2012-02-27,4.417417526245117
2012-02-28,4.393256187438965
2012-02-29,4.3529887199401855
2012-03-01,4.373122692108154
2012-03-02,4.4415788650512695
2012-03-05,4.514061450958252
2012-03-06,4.397284030914307
2012-03-07,4.421444416046143
2012-03-08,4.425469875335693
2012-03-09,4.417417526245117
2012-03-12,4.421444416046143
2012-03-13,4.514061450958252
2012-03-14,4.506006717681885
2012-03-15,4.562382221221924
2012-03-16,4.622784614562988
2012-03-19,4.602651596069336
2012-03-20,4.562382221221924
2012-03-21,4.558355808258057
2012-03-22,4.489898681640625
2012-03-23,4.518088340759277
2012-03-26,4.558355808258057
2012-03-27,4.566410541534424
2012-03-28,4.558355808258057
2012-03-29,4.586544036865234
2012-03-30,4.622784614562988
2012-04-02,4.659027099609375
2012-04-03,4.642707347869873
2012-04-04,4.610070705413818
2012-04-05,4.565193176269531
2012-04-09,4.520315647125244
2012-04-10,4.348969459533691
2012-04-11,4.4060845375061035
2012-04-12,4.499917507171631
2012-04-13,4.463201522827148
2012-04-16,4.5243964195251465
2012-04-17,4.63046932220459
2012-04-18,4.626389980316162
2012-04-19,4.675345420837402
2012-04-20,4.7365403175354
2012-04-23,4.695744037628174
2012-04-24,4.773259162902832
2012-04-25,4.8344550132751465
2012-04-26,4.818135738372803
2012-04-27,4.8344550132751465
2012-04-30,4.838531970977783
2012-05-01,4.924206733703613
2012-05-02,4.911968231201172
2012-05-03,4.948685646057129
2012-05-04,4.899729251861572
2012-05-07,4.907887935638428
2012-05-08,4.867092132568359
2012-05-09,4.85485315322876
2012-05-10,4.858931064605713
2012-05-11,4.883411884307861
2012-05-14,4.814054489135742
2012-05-15,4.769178867340088
2012-05-16,4.724301338195801
2012-05-17,4.597832202911377
2012-05-18,4.5243964195251465
2012-05-21,4.605990409851074
2012-05-22,4.577432155609131
2012-05-23,4.618229866027832
2012-05-24,4.634547233581543
2012-05-25,4.605990409851074
2012-05-29,4.683504581451416
2012-05-30,4.569272518157959
2012-05-31,4.5815110206604
2012-06-01,4.483597755432129
2012-06-04,4.459120750427246
2012-06-05,4.5815110206604
2012-06-06,4.732461452484131
2012-06-07,4.646788120269775
2012-06-08,4.68758487701416
2012-06-11,4.569272518157959
2012-06-12,4.552955150604248
2012-06-13,4.569272518157959
2012-06-14,4.68758487701416
2012-06-15,4.728382110595703
2012-06-18,4.814054489135742
2012-06-19,4.781416893005371
2012-06-20,4.769178867340088
2012-06-21,4.622308254241943
2012-06-22,4.589671611785889
2012-06-25,4.54479455947876
2012-06-26,4.573352336883545
2012-06-27,4.728382110595703
2012-06-28,4.8630146980285645
2012-06-29,5.034359931945801
2012-07-02,5.009579658508301
2012-07-03,5.021971702575684
2012-07-05,4.960020542144775
2012-07-06,4.993061065673828
2012-07-09,4.951760768890381
2012-07-10,4.860905170440674
2012-07-11,4.819605827331543
2012-07-12,4.9641499519348145
2012-07-13,5.013709545135498
2012-07-16,5.0013203620910645
2012-07-17,5.042618751525879
2012-07-18,4.9971923828125
2012-07-19,4.910462379455566
2012-07-20,4.798954486846924
2012-07-23,4.7246174812316895
2012-07-24,4.658539295196533
2012-07-25,4.662668704986572
2012-07-26,4.823736190795898
2012-07-27,4.8939433097839355
2012-07-30,4.8939433097839355
2012-07-31,4.9063334465026855
2012-08-01,4.844383239746094
2012-08-02,4.947631359100342
2012-08-03,5.050879001617432
2012-08-06,5.096309185028076
2012-08-07,5.034359455108643
2012-08-08,5.017839431762695
2012-08-09,4.993061065673828
2012-08-10,4.92698335647583
2012-08-13,4.918722152709961
2012-08-14,4.918722152709961
2012-08-15,4.988932132720947
2012-08-16,4.951760768890381
2012-08-17,4.968280792236328
2012-08-20,4.972411155700684
2012-08-21,5.046750068664551
2012-08-22,5.063269138336182
2012-08-23,4.980671405792236
2012-08-24,5.038489818572998
2012-08-27,5.034359455108643
2012-08-28,5.026100158691406
2012-08-29,5.092179298400879
2012-08-30,5.071527481079102
2012-08-31,5.038489818572998
2012-09-04,5.096309185028076
2012-09-05,5.100439071655273
2012-09-06,5.13347864151001
2012-09-07,5.158256530761719
2012-09-10,5.112828254699707
2012-09-11,5.116957187652588
2012-09-12,5.170646667480469
2012-09-13,5.240855693817139
2012-09-14,5.319324016571045
2012-09-17,5.290414333343506
2012-09-18,5.261506080627441
2012-09-19,5.232596397399902
2012-09-20,5.158256530761719
2012-09-21,5.108699798583984
2012-09-24,5.116957187652588
2012-09-25,5.050879001617432
2012-09-26,5.042618751525879
2012-09-27,5.042618751525879
2012-09-28,5.034359455108643
2012-10-01,4.9971923828125
2012-10-02,5.088048934936523
2012-10-03,5.104771137237549
2012-10-04,5.108952045440674
2012-10-05,5.146581172943115
2012-10-08,5.113133430480957
2012-10-09,5.129858016967773
2012-10-10,5.142399311065674
2012-10-11,5.188387393951416
2012-10-12,5.171665668487549
2012-10-15,5.184207439422607
2012-10-16,5.188387393951416
2012-10-17,5.200929164886475
2012-10-18,5.29290771484375
2012-10-19,5.217654705047607
2012-10-22,5.159123420715332
2012-10-23,5.104771137237549
2012-10-24,5.021154880523682
2012-10-25,4.9333577156066895
2012-10-26,4.845561981201172
2012-10-31,4.8539228439331055
2012-11-01,4.858104228973389
2012-11-02,4.916635990142822
2012-11-05,4.904093265533447
2012-11-06,4.912454605102539
2012-11-07,4.862285137176514
2012-11-08,4.791210174560547
2012-11-09,4.774488925933838
2012-11-12,4.761943340301514
2012-11-13,4.774488925933838
2012-11-14,4.649062156677246
2012-11-15,4.628159046173096
2012-11-16,4.669968128204346
2012-11-19,4.807934284210205
2012-11-20,4.8790082931518555
2012-11-21,4.8790082931518555
2012-11-23,4.899911880493164
2012-11-26,4.9375410079956055
2012-11-27,4.924996376037598
2012-11-28,4.9333577156066895
2012-11-29,4.979347229003906
2012-11-30,4.9877095222473145
2012-12-03,5.042059898376465
2012-12-04,5.025335311889648
2012-12-05,4.991889476776123
2012-12-06,5.029517650604248
2012-12-07,5.046240329742432
2012-12-10,5.067144870758057
2012-12-11,5.046240329742432
2012-12-12,4.979347229003906
2012-12-13,4.920815467834473
2012-12-14,4.929178237915039
2012-12-17,4.9333577156066895
2012-12-18,4.9877095222473145
2012-12-19,4.9751667976379395
2012-12-20,5.067144870758057
2012-12-21,5.016975402832031
2012-12-24,5.008613109588623
2012-12-26,5.008613109588623
2012-12-27,5.067144870758057
2012-12-28,5.046240329742432
2012-12-31,5.096409320831299
2013-01-02,5.155670642852783
2013-01-03,5.168368816375732
2013-01-04,5.2022318840026855
2013-01-07,5.210699081420898
2013-01-08,5.193768501281738
2013-01-09,5.303822040557861
2013-01-10,5.312288761138916
2013-01-11,5.2784247398376465
2013-01-14,5.324987411499023
2013-01-15,5.401179790496826
2013-01-16,5.426576614379883
2013-01-17,5.443507671356201
2013-01-18,5.473138332366943
2013-01-22,5.545097351074219
2013-01-23,5.540864944458008
2013-01-24,5.540864944458008
2013-01-25,5.600123882293701
2013-01-28,5.5027666091918945
2013-01-29,5.532397270202637
2013-01-30,5.456206798553467
2013-01-31,5.3884806632995605
2013-02-01,5.5366315841674805
2013-02-04,5.494302749633789
2013-02-05,5.49853515625
2013-02-06,5.545097351074219
2013-02-07,5.545097351074219
2013-02-08,5.608590602874756
2013-02-11,5.511234283447266
2013-02-12,5.6170573234558105
2013-02-13,5.646687030792236
2013-02-14,5.646687030792236
2013-02-15,5.705948352813721
2013-02-19,5.718645095825195
2013-02-20,5.680549621582031
2013-02-21,5.587426662445068
2013-02-22,5.583193302154541
2013-02-25,5.485837459564209
2013-02-26,5.570495128631592
2013-02-27,5.739810466766357
2013-02-28,5.820234775543213
2013-03-01,5.845634460449219
2013-03-04,5.942988872528076
2013-03-05,6.01494836807251
2013-03-06,6.010717391967773
2013-03-07,6.01494836807251
2013-03-08,6.01494836807251
2013-03-11,6.006483554840088
2013-03-12,6.002249717712402
2013-03-13,6.027647495269775
2013-03-14,5.9853196144104
2013-03-15,6.057279586791992
2013-03-18,6.044579982757568
2013-03-19,6.01494836807251
2013-03-20,6.108072280883789
2013-03-21,6.116540431976318
2013-03-22,6.158866882324219
2013-03-25,6.15463399887085
2013-03-26,6.268925189971924
2013-03-27,6.247758388519287
2013-03-28,6.285854339599609
2013-04-01,6.3070197105407715
2013-04-02,6.323951244354248
2013-04-03,6.294018268585205
2013-04-04,6.400917053222656
2013-04-05,6.349606990814209
2013-04-08,6.409466743469238
2013-04-09,6.439399719238281
2013-04-10,6.379535675048828
2013-04-11,6.383810520172119
2013-04-12,6.447948932647705
2013-04-15,6.268367767333984
2013-04-16,6.3282270431518555
2013-04-17,6.276916980743408
2013-04-18,6.238432884216309
2013-04-19,6.383810520172119
2013-04-22,6.3367767333984375
2013-04-23,6.323951244354248
2013-04-24,6.332503318786621
2013-04-25,6.37098503112793
2013-04-26,6.319674491882324
2013-04-29,6.37098503112793
2013-04-30,6.383810520172119
2013-05-01,6.315399169921875
2013-05-02,6.452226161956787
2013-05-03,6.550571918487549
2013-05-06,6.627536296844482
2013-05-07,6.670292854309082
2013-05-08,6.734431743621826
2013-05-09,6.657465934753418
2013-05-10,6.708774089813232
2013-05-13,6.661742210388184
2013-05-14,6.72587776184082
2013-05-15,6.790016174316406
2013-05-16,6.708774089813232
2013-05-17,6.755809307098389
2013-05-20,6.785738468170166
2013-05-21,6.815671920776367
2013-05-22,6.580499172210693
2013-05-23,6.430846691131592
2013-05-24,6.379535675048828
2013-05-28,6.285468101501465
2013-05-29,6.063124179840088
2013-05-30,6.06740140914917
2013-05-31,6.054574012756348
2013-06-03,6.144364833831787
2013-06-04,5.88353967666626
2013-06-05,5.845058441162109
2013-06-06,5.947677135467529
2013-06-07,5.892093658447266
2013-06-10,5.806575775146484
2013-06-11,5.669749736785889
2013-06-12,5.575681686401367
2013-06-13,5.815128326416016
2013-06-14,5.913471698760986
2013-06-17,5.892093658447266
2013-06-18,5.9562296867370605
2013-06-19,5.729610919952393
2013-06-20,5.5115437507629395
2013-06-21,5.391819477081299
2013-06-24,5.455958366394043
2013-06-25,5.65692138671875
2013-06-26,5.772367000579834
2013-06-27,5.874989986419678
2013-06-28,5.780919551849365
2013-07-01,5.88353967666626
2013-07-02,5.879220008850098
2013-07-03,5.8662495613098145
2013-07-05,5.870572090148926
2013-07-08,5.896509647369385
2013-07-09,6.004584789276123
2013-07-10,6.069427490234375
2013-07-11,6.225053310394287
2013-07-12,6.186148166656494
2013-07-15,6.194794654846191
2013-07-16,6.181824684143066
2013-07-17,6.203437805175781
2013-07-18,6.294220924377441
2013-07-19,6.147238731384277
2013-07-22,6.203437805175781
2013-07-23,6.199115753173828
2013-07-24,6.11698055267334
2013-07-25,6.168854713439941
2013-07-26,6.134271144866943
2013-07-29,6.095365047454834
2013-07-30,6.194794654846191
2013-07-31,6.026195526123047
2013-08-01,5.987292766571045
2013-08-02,5.900832653045654
2013-08-05,5.909478664398193
2013-08-06,5.874894618988037
2013-08-07,5.874894618988037
2013-08-08,5.8619256019592285
2013-08-09,5.99161434173584
2013-08-12,5.879220008850098
2013-08-13,5.745205402374268
2013-08-14,5.7365593910217285
2013-08-15,5.6284871101379395
2013-08-16,5.429629802703857
2013-08-19,5.382076263427734
2013-08-20,5.507443904876709
2013-08-21,5.468537330627441
2013-08-22,5.542026519775391
2013-08-23,5.667393207550049
2013-08-26,5.680361270904541
2013-08-27,5.6241631507873535
2013-08-28,5.6241631507873535
2013-08-29,5.6284871101379395
