Date,DD
2010-04-14,29.69017791748047
2010-04-15,29.80437469482422
2010-04-16,29.062122344970703
2010-04-19,29.280973434448242
2010-04-20,28.890825271606445
2010-04-21,28.843233108520508
2010-04-22,28.814697265625
2010-04-23,29.652114868164062
2010-04-26,29.813871383666992
2010-04-27,28.61486053466797
2010-04-28,30.289701461791992
2010-04-29,30.28016471862793
2010-04-30,29.338077545166016
2010-05-03,29.899520874023438
2010-05-04,27.891639709472656
2010-05-05,27.03517723083496
2010-05-06,25.388896942138672
2010-05-07,24.266000747680664
2010-05-10,26.112131118774414
2010-05-11,26.54033851623535
2010-05-12,27.434850692749023
2010-05-13,27.64421844482422
2010-05-14,26.016958236694336
2010-05-17,25.598257064819336
2010-05-18,25.436481475830078
2010-05-19,25.25568389892578
2010-05-20,24.456323623657227
2010-05-21,25.189058303833008
2010-05-24,24.60858154296875
2010-05-25,25.49357795715332
2010-05-26,25.236644744873047
2010-05-27,26.71164321899414
2010-05-28,25.60777473449707
2010-06-01,24.361164093017578
2010-06-02,25.179548263549805
2010-06-03,24.81794548034668
2010-06-04,23.637941360473633
2010-06-07,23.257301330566406
2010-06-08,23.932945251464844
2010-06-09,24.208911895751953
2010-06-10,25.112939834594727
2010-06-11,25.426971435546875
2010-06-14,24.646642684936523
2010-06-15,25.49357795715332
2010-06-16,25.426971435546875
2010-06-17,25.369869232177734
2010-06-18,25.69341278076172
2010-06-21,25.655359268188477
2010-06-22,24.970197677612305
2010-06-23,25.017765045166016
2010-06-24,24.066173553466797
2010-06-25,24.104230880737305
2010-06-28,24.42970848083496
2010-06-29,23.1278076171875
2010-06-30,22.70660972595215
2010-07-01,22.266263961791992
2010-07-02,21.9886531829834
2010-07-06,22.074804306030273
2010-07-07,23.25225067138672
2010-07-08,23.922344207763672
2010-07-09,24.841331481933594
2010-07-12,24.64987564086914
2010-07-13,25.568866729736328
2010-07-14,25.84647560119629
2010-07-15,25.492279052734375
2010-07-16,24.094661712646484
2010-07-19,24.056365966796875
2010-07-20,24.487138748168945
2010-07-21,24.42970848083496
2010-07-22,25.501855850219727
2010-07-23,25.779468536376953
2010-07-26,26.085790634155273
2010-07-27,26.181528091430664
2010-07-28,25.923057556152344
2010-07-29,26.10493278503418
2010-07-30,26.162368774414062
2010-08-02,27.11964988708496
2010-08-03,24.410554885864258
2010-08-04,23.730894088745117
2010-08-05,24.180814743041992
2010-08-06,24.353126525878906
2010-08-09,24.889196395874023
2010-08-10,24.87962532043457
2010-08-11,24.104232788085938
2010-08-12,23.91278076171875
2010-08-13,24.085084915161133
2010-08-16,24.104232788085938
2010-08-17,24.410554885864258
2010-08-18,24.62115478515625
2010-08-19,23.845760345458984
2010-08-20,23.386266708374023
2010-08-23,23.012929916381836
2010-08-24,22.132244110107422
2010-08-25,22.132244110107422
2010-08-26,22.725753784179688
2010-08-27,23.66388702392578
2010-08-30,23.290542602539062
2010-08-31,23.32883644104004
2010-09-01,24.49671745300293
2010-09-02,24.774330139160156
2010-09-03,25.339111328125
2010-09-07,24.400983810424805
2010-09-08,24.65945053100586
2010-09-09,24.59244728088379
2010-09-10,24.87962532043457
2010-09-13,25.453990936279297
2010-09-14,25.39655113220215
2010-09-15,25.05192756652832
2010-09-16,25.281679153442383
2010-09-17,25.578441619873047
2010-09-20,26.009204864501953
2010-09-21,26.085790634155273
2010-09-22,26.191091537475586
2010-09-23,25.817752838134766
2010-09-24,26.870771408081055
2010-09-27,26.7271671295166
2010-09-28,26.813791275024414
2010-09-29,26.361440658569336
2010-09-30,26.428815841674805
2010-10-01,26.833044052124023
2010-10-04,26.43843650817871
2010-10-05,27.400875091552734
2010-10-06,27.86286163330078
2010-10-07,28.055356979370117
2010-10-08,28.90230941772461
2010-10-11,28.729074478149414
2010-10-12,28.69056510925293
2010-10-13,28.700185775756836
2010-10-14,28.2093448638916
2010-10-15,28.324827194213867
2010-10-18,28.719430923461914
2010-10-19,28.23820686340332
2010-10-20,29.056293487548828
2010-10-21,29.373899459838867
2010-10-22,29.065916061401367
2010-10-25,30.374853134155273
2010-10-26,30.31709861755371
2010-10-27,30.037981033325195
2010-10-28,29.701128005981445
2010-10-29,29.681875228881836
2010-11-01,29.730010986328125
2010-11-02,30.211223602294922
2010-11-03,30.374853134155273
2010-11-04,31.539411544799805
2010-11-05,31.27953338623047
2010-11-08,31.13517189025879
2010-11-09,30.61546516418457
2010-11-10,30.49995994567871
2010-11-11,30.61546516418457
2010-11-12,30.124605178833008
2010-11-15,29.989870071411133
2010-11-16,29.412405014038086
2010-11-17,29.412405014038086
2010-11-18,30.182355880737305
2010-11-19,30.51921272277832
2010-11-22,30.31709861755371
2010-11-23,29.662630081176758
2010-11-24,30.480714797973633
2010-11-26,30.114974975585938
2010-11-29,30.1053524017334
2010-11-30,30.009119033813477
2010-12-01,31.202556610107422
2010-12-02,31.991750717163086
2010-12-03,32.107234954833984
2010-12-06,32.270870208740234
2010-12-07,32.49222946166992
2010-12-08,32.29973602294922
2010-12-09,32.675086975097656
2010-12-10,32.79057312011719
2010-12-13,32.800201416015625
2010-12-14,32.780967712402344
2010-12-15,32.569244384765625
2010-12-16,33.06007766723633
2010-12-17,32.675086975097656
2010-12-20,32.569244384765625
2010-12-21,32.800201416015625
2010-12-22,33.07931900024414
2010-12-23,33.11781692504883
2010-12-27,33.040828704833984
2010-12-28,33.08893966674805
2010-12-29,33.08894348144531
2010-12-30,33.1082878112793
2010-12-31,33.001953125
2011-01-03,33.81394958496094
2011-01-04,33.58195114135742
2011-01-05,33.52394104003906
2011-01-06,34.16194534301758
2011-01-07,33.76560592651367
2011-01-10,34.31660842895508
2011-01-11,34.306949615478516
2011-01-12,34.654945373535156
2011-01-13,34.46160888671875
2011-01-14,34.73225784301758
2011-01-18,34.790283203125
2011-01-19,33.997615814208984
2011-01-20,33.14694595336914
2011-01-21,33.34027862548828
2011-01-24,33.823612213134766
2011-01-25,34.10395812988281
2011-01-26,34.13294219970703
2011-01-27,34.3842887878418
2011-01-28,33.89128112792969
2011-01-31,34.29727554321289
2011-02-01,35.147945404052734
2011-02-02,35.41862106323242
2011-02-03,35.515281677246094
2011-02-04,35.77627182006836
2011-02-07,36.365936279296875
2011-02-08,36.675270080566406
2011-02-09,36.211273193359375
2011-02-10,36.85894775390625
2011-02-11,37.100589752197266
2011-02-14,37.20694351196289
2011-02-15,36.69461441040039
2011-02-16,37.02326965332031
2011-02-17,37.467952728271484
2011-02-18,37.25526809692383
2011-02-22,35.9212760925293
2011-02-23,34.819278717041016
2011-02-24,34.306949615478516
2011-02-25,35.10927200317383
2011-02-28,35.9212760925293
2011-03-01,34.93527603149414
2011-03-02,35.39926528930664
2011-03-03,36.626949310302734
2011-03-04,36.2692756652832
2011-03-07,36.0179443359375
2011-03-08,37.02326965332031
2011-03-09,36.64627456665039
2011-03-10,35.59261703491211
2011-03-11,35.56361389160156
2011-03-14,35.38959884643555
2011-03-15,34.76127243041992
2011-03-16,33.987953186035156
2011-03-17,34.51960754394531
2011-03-18,34.654945373535156
2011-03-21,35.737606048583984
2011-03-22,35.505619049072266
2011-03-23,35.47661209106445
2011-03-24,35.534610748291016
2011-03-25,35.91160583496094
2011-03-28,35.805259704589844
2011-03-29,36.14497375488281
2011-03-30,36.17411804199219
2011-03-31,36.63998794555664
2011-04-01,36.7952766418457
2011-04-04,37.02823257446289
2011-04-05,37.523223876953125
2011-04-06,37.35822677612305
2011-04-07,37.20292282104492
2011-04-08,37.387351989746094
2011-04-11,36.64969253540039
2011-04-12,35.87321472167969
2011-04-13,35.620853424072266
2011-04-14,35.84410095214844
2011-04-15,36.66909408569336
2011-04-18,35.92174530029297
2011-04-19,36.59145736694336
2011-04-20,37.10588073730469
2011-04-21,38.31911087036133
2011-04-25,38.19293975830078
2011-04-26,38.794715881347656
2011-04-27,38.74617385864258
2011-04-28,39.51295471191406
2011-04-29,39.78472137451172
2011-05-02,40.12442398071289
2011-05-03,39.318843841552734
2011-05-04,38.47441482543945
2011-05-05,38.07645797729492
2011-05-06,38.552059173583984
2011-05-09,38.67824172973633
2011-05-10,39.54206848144531
2011-05-11,37.85321807861328
2011-05-12,37.78530502319336
2011-05-13,37.24176025390625
2011-05-16,36.60116195678711
2011-05-17,35.45585632324219
2011-05-18,35.8829231262207
2011-05-19,35.766456604003906
2011-05-20,34.95115661621094
2011-05-23,34.562923431396484
2011-05-24,34.42702102661133
2011-05-25,35.12586212158203
2011-05-26,34.650272369384766
2011-05-27,34.55322265625
2011-05-31,35.067623138427734
2011-06-01,34.06790542602539
2011-06-02,34.70850372314453
2011-06-03,34.16496276855469
2011-06-06,34.029083251953125
2011-06-07,34.14556121826172
2011-06-08,33.844661712646484
2011-06-09,34.135841369628906
2011-06-10,34.03879165649414
2011-06-13,33.932029724121094
2011-06-14,34.53379821777344
2011-06-15,33.60203170776367
2011-06-16,33.4176139831543
2011-06-17,33.572906494140625
2011-06-20,33.932029724121094
2011-06-21,35.019081115722656
2011-06-22,34.92202377319336
2011-06-23,34.57262420654297
2011-06-24,34.194087982177734
2011-06-27,34.07760238647461
2011-06-28,34.66413497924805
2011-06-29,34.98673629760742
2011-06-30,35.192039489746094
2011-07-01,35.50484848022461
2011-07-05,35.485294342041016
2011-07-06,35.64170455932617
2011-07-07,36.33576583862305
2011-07-08,35.563499450683594
2011-07-11,34.29268264770508
2011-07-12,33.285797119140625
2011-07-13,33.48130416870117
2011-07-14,33.77457809448242
2011-07-15,34.165584564208984
2011-07-18,33.5008544921875
2011-07-19,33.9798698425293
2011-07-20,34.331783294677734
2011-07-21,34.947628021240234
2011-07-22,34.781463623046875
2011-07-25,35.182247161865234
2011-07-26,35.04540252685547
2011-07-27,34.20469665527344
2011-07-28,34.5761604309082
2011-07-29,34.08738708496094
2011-08-01,34.351341247558594
2011-08-02,32.914329528808594
2011-08-03,33.012088775634766
2011-08-04,29.62973403930664
2011-08-05,29.541749954223633
2011-08-08,26.462451934814453
2011-08-09,28.7010555267334
2011-08-10,27.488887786865234
2011-08-11,28.759716033935547
2011-08-12,28.769495010375977
2011-08-15,29.404895782470703
2011-08-16,28.661962509155273
2011-08-17,28.886791229248047
2011-08-18,26.286497116088867
2011-08-19,25.67062759399414
2011-08-22,25.015663146972656
2011-08-23,25.778160095214844
2011-08-24,26.22783851623535
2011-08-25,25.807491302490234
2011-08-26,26.218059539794922
2011-08-29,27.67462158203125
2011-08-30,27.62574577331543
2011-08-31,27.811481475830078
2011-09-01,26.980562210083008
2011-09-02,26.11052894592285
2011-09-06,25.553319931030273
2011-09-07,26.462451934814453
2011-09-08,26.2962703704834
2011-09-09,25.19162940979004
2011-09-12,25.181856155395508
2011-09-13,25.719505310058594
2011-09-14,26.30604362487793
2011-09-15,27.12718391418457
2011-09-16,27.664846420288086
2011-09-19,27.09786605834961
2011-09-20,26.657960891723633
2011-09-21,24.966798782348633
2011-09-22,22.50334930419922
2011-09-23,23.00190544128418
2011-09-26,23.959909439086914
2011-09-27,25.015663146972656
2011-09-28,23.455886840820312
2011-09-29,23.436145782470703
2011-09-30,22.17251968383789
2011-10-03,21.234683990478516
2011-10-04,22.508182525634766
2011-10-05,24.186418533325195
2011-10-06,24.995925903320312
2011-10-07,24.44308853149414
2011-10-10,25.85479736328125
2011-10-11,26.062103271484375
2011-10-12,26.940702438354492
2011-10-13,26.32863998413086
2011-10-14,27.325721740722656
2011-10-17,26.19044303894043
2011-10-18,27.41456413269043
2011-10-19,26.249666213989258
2011-10-20,26.091720581054688
2011-10-21,26.89134979248047
2011-10-24,27.542905807495117
2011-10-25,26.15094757080078
2011-10-26,26.545833587646484
2011-10-27,28.727542877197266
2011-10-28,28.875627517700195
2011-10-31,27.52315330505371
2011-11-01,26.99005889892578
2011-11-02,27.641616821289062
2011-11-03,28.253684997558594
2011-11-04,27.819318771362305
2011-11-07,27.848934173583984
2011-11-08,28.20432472229004
2011-11-09,26.832115173339844
2011-11-10,27.05918312072754
2011-11-11,27.82919692993164
2011-11-14,27.50341796875
2011-11-15,27.325721740722656
2011-11-16,26.614944458007812
2011-11-17,25.85479736328125
2011-11-18,25.61786460876465
2011-11-21,24.936691284179688
2011-11-22,24.828092575073242
2011-11-23,24.28514289855957
2011-11-25,24.156801223754883
2011-11-28,25.321712493896484
2011-11-29,25.420421600341797
2011-11-30,27.355323791503906
2011-12-01,27.217132568359375
2011-12-02,27.394813537597656
2011-12-05,27.631736755371094
2011-12-06,27.690975189208984
2011-12-07,27.45405387878418
2011-12-08,26.427371978759766
2011-12-09,26.75313377380371
2011-12-12,26.002870559692383
2011-12-13,25.420421600341797
2011-12-14,25.055158615112305
2011-12-15,25.46978187561035
2011-12-16,26.022621154785156
2011-12-19,25.410552978515625
2011-12-20,26.614944458007812
2011-12-21,26.930837631225586
2011-12-22,27.700864791870117
2011-12-23,28.470869064331055
2011-12-27,28.470869064331055
2011-12-28,28.05261993408203
2011-12-29,28.610286712646484
2011-12-30,28.640153884887695
2012-01-03,29.66587257385254
2012-01-04,29.825204849243164
2012-01-05,30.01441192626953
2012-01-06,30.19365119934082
2012-01-09,30.183698654174805
2012-01-10,30.850908279418945
2012-01-11,31.299030303955078
2012-01-12,32.42433166503906
2012-01-13,31.88658332824707
2012-01-17,32.49404525756836
2012-01-18,33.01188659667969
2012-01-19,32.84257888793945
2012-01-20,33.25086975097656
2012-01-23,32.962074279785156
2012-01-24,33.24090576171875
2012-01-25,33.59940719604492
2012-01-26,33.270774841308594
2012-01-27,33.32057571411133
2012-01-30,33.051692962646484
2012-01-31,33.3703727722168
2012-02-01,33.79857635498047
2012-02-02,33.400245666503906
2012-02-03,34.03759002685547
2012-02-06,33.83841323852539
2012-02-07,33.718910217285156
2012-02-08,33.808528900146484
2012-02-09,34.276588439941406
2012-02-10,33.85832977294922
2012-02-13,34.04753494262695
2012-02-14,33.459999084472656
2012-02-15,33.519737243652344
2012-02-16,34.2965087890625
2012-02-17,34.85415267944336
2012-02-21,34.50562286376953
2012-02-22,33.529701232910156
2012-02-23,33.718910217285156
2012-02-24,33.6790771484375
2012-02-27,34.04753494262695
2012-02-28,34.20686721801758
2012-02-29,33.3703727722168
2012-03-01,33.95792007446289
2012-03-02,34.057491302490234
2012-03-05,33.54963302612305
2012-03-06,32.36457443237305
2012-03-07,32.98199462890625
2012-03-08,33.718910217285156
2012-03-09,33.918087005615234
2012-03-12,33.4699592590332
2012-03-13,34.45583724975586
2012-03-14,34.30645751953125
2012-03-15,34.85415267944336
2012-03-16,35.152915954589844
2012-03-19,35.292327880859375
2012-03-20,35.152915954589844
2012-03-21,34.89399337768555
2012-03-22,34.32636260986328
2012-03-23,34.87407684326172
2012-03-26,35.531341552734375
2012-03-27,35.01350402832031
2012-03-28,34.22114562988281
2012-03-29,34.281341552734375
2012-03-30,34.742698669433594
2012-04-02,35.073665618896484
2012-04-03,34.15095520019531
2012-04-04,33.699615478515625
2012-04-05,33.51907730102539
2012-04-09,32.586326599121094
2012-04-10,31.793996810913086
2012-04-11,31.964475631713867
2012-04-12,32.7668571472168
2012-04-13,33.29841613769531
2012-04-16,33.699615478515625
2012-04-17,34.722652435302734
2012-04-18,34.71259689331055
2012-04-19,35.063636779785156
2012-04-20,35.4146728515625
2012-04-23,34.86305618286133
2012-04-24,34.732669830322266
2012-04-25,36.18695831298828
2012-04-26,34.95332336425781
2012-04-27,34.832950592041016
2012-04-30,33.980445861816406
2012-05-01,33.950355529785156
2012-05-02,33.44887161254883
2012-05-03,32.95741653442383
2012-05-04,32.42584991455078
2012-05-07,32.38572692871094
2012-05-08,32.205196380615234
2012-05-09,32.22523880004883
2012-05-10,32.285430908203125
2012-05-11,32.24531555175781
2012-05-14,31.763885498046875
2012-05-15,30.96152114868164
2012-05-16,30.23937225341797
2012-05-17,29.477127075195312
2012-05-18,29.53730010986328
2012-05-21,30.630537033081055
2012-05-22,30.570362091064453
2012-05-23,30.6104793548584
2012-05-24,31.643518447875977
2012-05-25,31.392784118652344
2012-05-29,32.074798583984375
2012-05-30,31.31256866455078
2012-05-31,31.15207862854004
2012-06-01,30.45000457763672
2012-06-04,30.58039093017578
2012-06-05,30.931432723999023
2012-06-06,31.7839412689209
2012-06-07,31.934404373168945
2012-06-08,32.205196380615234
2012-06-11,31.643518447875977
2012-06-12,32.205196380615234
2012-06-13,31.75385093688965
2012-06-14,32.094879150390625
2012-06-15,32.98751449584961
2012-06-18,33.11790084838867
2012-06-19,33.71966552734375
2012-06-20,33.86008834838867
2012-06-21,33.0075569152832
2012-06-22,32.917301177978516
2012-06-25,32.3355827331543
2012-06-26,31.412853240966797
2012-06-27,31.169658660888672
2012-06-28,31.06831932067871
2012-06-29,31.91950798034668
2012-07-02,31.929645538330078
2012-07-03,32.11202621459961
2012-07-05,32.081634521484375
2012-07-06,31.929645538330078
2012-07-09,31.60537338256836
2012-07-10,30.966989517211914
2012-07-11,30.693395614624023
2012-07-12,30.196882247924805
2012-07-13,30.72378921508789
2012-07-16,30.30832862854004
2012-07-17,30.65285873413086
2012-07-18,31.149383544921875
2012-07-19,31.73711395263672
2012-07-20,31.331787109375
2012-07-23,30.835264205932617
2012-07-24,30.450199127197266
2012-07-25,30.673114776611328
2012-07-26,29.568613052368164
2012-07-27,29.46726417541504
2012-07-30,29.22408676147461
2012-07-31,29.163284301757812
2012-08-01,29.690214157104492
2012-08-02,29.46726417541504
2012-08-03,30.227266311645508
2012-08-06,30.389402389526367
2012-08-07,30.46034049987793
2012-08-08,30.318464279174805
2012-08-09,30.257673263549805
2012-08-10,30.125947952270508
2012-08-13,29.842201232910156
2012-08-14,30.075271606445312
2012-08-15,30.065139770507812
2012-08-16,30.450199127197266
2012-08-17,30.56166648864746
2012-08-20,30.581928253173828
2012-08-21,30.632593154907227
2012-08-22,30.602197647094727
2012-08-23,30.186738967895508
2012-08-24,30.288076400756836
2012-08-27,29.82193946838379
2012-08-28,29.649669647216797
2012-08-29,29.710485458374023
2012-08-30,29.761150360107422
2012-08-31,29.700353622436523
2012-09-04,29.02141571044922
2012-09-05,28.82888412475586
2012-09-06,29.923274993896484
2012-09-07,30.733928680419922
2012-09-10,30.70353889465332
2012-09-11,30.642724990844727
2012-09-12,30.581928253173828
2012-09-13,31.84857940673828
2012-09-14,32.67949676513672
2012-09-17,31.544578552246094
2012-09-18,31.433116912841797
2012-09-19,31.372310638427734
2012-09-20,31.2912540435791
2012-09-21,30.66299819946289
2012-09-24,30.622467041015625
2012-09-25,30.186738967895508
2012-09-26,29.807729721069336
2012-09-27,29.85894775390625
2012-09-28,29.664344787597656
2012-10-01,30.033098220825195
2012-10-02,29.86919593811035
2012-10-03,29.408262252807617
2012-10-04,29.88968276977539
2012-10-05,29.910171508789062
2012-10-08,29.705305099487305
2012-10-09,29.090709686279297
2012-10-10,28.762935638427734
2012-10-11,28.906326293945312
2012-10-12,28.762935638427734
2012-10-15,29.00876235961914
2012-10-16,30.637428283691406
2012-10-17,30.975454330444336
2012-10-18,30.954978942871094
2012-10-19,30.586227416992188
2012-10-22,30.46330451965332
2012-10-23,29.244365692138672
2012-10-24,30.60671043395996
2012-10-25,30.3813533782959
2012-10-26,30.28915786743164
2012-10-31,30.012609481811523
2012-11-01,30.842300415039062
2012-11-02,30.473539352416992
2012-11-05,30.791091918945312
2012-11-06,31.262264251708984
2012-11-07,31.02667999267578
2012-11-08,30.26868438720703
2012-11-09,30.074066162109375
2012-11-12,29.490190505981445
2012-11-13,29.531166076660156
2012-11-14,28.96780014038086
2012-11-15,28.568307876586914
2012-11-16,28.414663314819336
2012-11-19,29.479957580566406
2012-11-20,29.490190505981445
2012-11-21,29.52092933654785
2012-11-23,30.09454917907715
2012-11-26,30.30965805053711
2012-11-27,30.432579040527344
2012-11-28,30.59644889831543
2012-11-29,30.729631423950195
2012-11-30,30.924245834350586
2012-12-03,30.012609481811523
2012-12-04,30.012609481811523
2012-12-05,30.207225799560547
2012-12-06,30.36086654663086
2012-12-07,31.036930084228516
2012-12-10,31.354454040527344
2012-12-11,31.805166244506836
2012-12-12,31.907596588134766
2012-12-13,31.784677505493164
2012-12-14,32.18415451049805
2012-12-17,32.5938835144043
2012-12-18,33.58747863769531
2012-12-19,33.21872329711914
2012-12-20,33.611846923828125
2012-12-21,33.09458541870117
2012-12-24,33.291141510009766
2012-12-26,33.53943634033203
2012-12-27,33.22907638549805
2012-12-28,32.711795806884766
2012-12-31,33.446319580078125
2013-01-02,34.191192626953125
2013-01-03,34.294639587402344
2013-01-04,34.79122543334961
2013-01-07,34.74981689453125
2013-01-08,34.24290084838867
2013-01-09,34.656707763671875
2013-01-10,35.00846862792969
2013-01-11,35.02915573120117
2013-01-14,35.46365737915039
2013-01-15,35.26709747314453
2013-01-16,34.822242736816406
2013-01-17,34.9774284362793
2013-01-18,34.96706771850586
2013-01-22,35.12226104736328
2013-01-23,35.256744384765625
2013-01-24,35.618831634521484
2013-01-25,35.77401351928711
2013-01-28,35.60848617553711
2013-01-29,35.92919921875
2013-01-30,35.80504608154297
2013-01-31,33.31183624267578
2013-02-01,33.715301513671875
2013-02-04,33.23941421508789
2013-02-05,33.425636291503906
2013-02-06,33.65323257446289
2013-02-07,33.31183624267578
2013-02-08,33.53943634033203
2013-02-11,33.60152053833008
2013-02-12,33.891178131103516
2013-02-13,34.13946533203125
2013-02-14,33.611846923828125
2013-02-15,33.270442962646484
2013-02-19,33.31183624267578
2013-02-20,32.73250198364258
2013-02-21,31.904870986938477
2013-02-22,32.463523864746094
2013-02-25,31.697980880737305
2013-02-26,31.95659828186035
2013-02-27,32.90835952758789
2013-02-28,32.81526184082031
2013-03-01,32.90835952758789
2013-03-04,33.02215576171875
2013-03-05,33.31183624267578
2013-03-06,33.839454650878906
2013-03-07,33.62220001220703
2013-03-08,33.901519775390625
2013-03-11,34.12910461425781
2013-03-12,34.38774871826172
2013-03-13,34.3567008972168
2013-03-14,34.832584381103516
2013-03-15,34.9774284362793
2013-03-18,34.418766021728516
2013-03-19,34.33601379394531
2013-03-20,34.59465408325195
2013-03-21,33.60152053833008
2013-03-22,33.911861419677734
2013-03-25,33.404937744140625
2013-03-26,33.43629455566406
2013-03-27,33.2064094543457
2013-03-28,33.269107818603516
2013-04-01,32.77799987792969
2013-04-02,32.33915328979492
2013-04-03,32.39140319824219
2013-04-04,32.840702056884766
2013-04-05,32.28691101074219
2013-04-08,32.05704116821289
2013-04-09,32.85114669799805
2013-04-10,33.258670806884766
2013-04-11,33.28999710083008
2013-04-12,33.1750602722168
2013-04-15,31.53460121154785
2013-04-16,31.628639221191406
2013-04-17,31.659990310668945
2013-04-18,31.53460121154785
2013-04-19,31.921199798583984
2013-04-22,32.38094711303711
2013-04-23,33.08102798461914
2013-04-24,33.613914489746094
2013-04-25,35.49471664428711
2013-04-26,34.92000961303711
2013-04-29,35.39022445678711
2013-04-30,35.4320182800293
2013-05-01,34.63791275024414
2013-05-02,34.606563568115234
2013-05-03,35.48426055908203
2013-05-06,35.536495208740234
2013-05-07,36.09029006958008
2013-05-08,36.0589485168457
2013-05-09,36.48734664916992
2013-05-10,36.00669860839844
2013-05-13,35.891761779785156
2013-05-14,36.497802734375
2013-05-15,36.926204681396484
2013-05-16,36.67543411254883
2013-05-17,37.4277458190918
2013-05-20,37.20832443237305
2013-05-21,37.385948181152344
2013-05-22,36.69633102416992
2013-05-23,36.67543411254883
2013-05-24,36.654537200927734
2013-05-28,36.612728118896484
2013-05-29,36.50823974609375
2013-05-30,36.361961364746094
2013-05-31,36.00669860839844
2013-06-03,35.88130187988281
2013-06-04,36.173885345458984
2013-06-05,35.17079544067383
2013-06-06,35.41111755371094
2013-06-07,35.891761779785156
2013-06-10,35.870872497558594
2013-06-11,35.526058197021484
2013-06-12,35.306636810302734
2013-06-13,36.205230712890625
2013-06-14,35.536495208740234
2013-06-17,35.67233657836914
2013-06-18,36.173885345458984
2013-06-19,35.63054656982422
2013-06-20,34.6796875
2013-06-21,34.094573974609375
2013-06-24,33.80198669433594
2013-06-25,33.95873260498047
2013-06-26,33.979827880859375
2013-06-27,34.138126373291016
2013-06-28,33.948177337646484
2013-07-01,34.29641342163086
2013-07-02,34.23310852050781
2013-07-03,34.2225456237793
2013-07-05,34.49692153930664
2013-07-08,34.919036865234375
2013-07-09,35.90043258666992
2013-07-10,35.657718658447266
2013-07-11,36.090389251708984
2013-07-12,36.005958557128906
2013-07-15,36.30144119262695
2013-07-16,35.8476676940918
2013-07-17,36.649681091308594
2013-07-18,36.491390228271484
2013-07-19,36.58636474609375
2013-07-22,36.501949310302734
2013-07-23,36.45973205566406
2013-07-24,36.26978302001953
2013-07-25,36.92405319213867
2013-07-26,36.61801528930664
2013-07-29,36.934593200683594
2013-07-30,36.9979248046875
2013-07-31,36.976806640625
2013-08-01,37.3567008972168
2013-08-02,38.22203826904297
2013-08-05,38.49641799926758
2013-08-06,38.05320358276367
2013-08-07,38.29590606689453
2013-08-08,38.95018005371094
2013-08-09,40.14263916015625
2013-08-12,39.55168914794922
2013-08-13,39.97380065917969
2013-08-14,39.83660888671875
2013-08-15,39.20344161987305
2013-08-16,38.92906951904297
2013-08-19,38.654693603515625
2013-08-20,38.99238204956055
2013-08-21,39.19288635253906
2013-08-22,39.24565505981445
2013-08-23,40.88133239746094
2013-08-26,40.78635025024414
2013-08-27,39.636104583740234
2013-08-28,39.520023345947266
2013-08-29,39.593894958496094
2013-08-30,39.46726989746094
2013-09-03,39.50947189331055
2013-09-04,39.86826705932617
2013-09-05,40.5330924987793
2013-09-06,40.6913948059082
2013-09-09,40.95520782470703
2013-09-10,42.189876556396484
2013-09-11,42.052696228027344
2013-09-12,41.007965087890625
2013-09-13,42.07379913330078
2013-09-16,41.99992752075195
2013-09-17,41.90494918823242
