Date,BLK
2010-10-07,116.04911041259766
2010-10-08,118.45904541015625
2010-10-11,120.3190689086914
2010-10-12,121.24906921386719
2010-10-13,121.67674255371094
2010-10-14,120.6653060913086
2010-10-15,119.30078125
2010-10-18,119.81674194335938
2010-10-19,118.54724884033203
2010-10-20,115.07159423828125
2010-10-21,112.86527252197266
2010-10-22,113.74783325195312
2010-10-25,114.31123352050781
2010-10-26,114.46734619140625
2010-10-27,114.38592529296875
2010-10-28,114.13471221923828
2010-10-29,116.07627868652344
2010-11-01,116.66001892089844
2010-11-02,117.46788024902344
2010-11-03,112.4580078125
2010-11-04,114.73213958740234
2010-11-05,117.54261016845703
2010-11-08,114.78641510009766
2010-11-09,111.67729187011719
2010-11-10,114.37232971191406
2010-11-11,116.21878814697266
2010-11-12,117.48823547363281
2010-11-15,117.49504089355469
2010-11-16,113.55773162841797
2010-11-17,114.67784881591797
2010-11-18,114.8271484375
2010-11-19,114.71177673339844
2010-11-22,113.27938842773438
2010-11-23,110.67256164550781
2010-11-24,112.61409759521484
2010-11-26,111.7384033203125
2010-11-29,110.72014617919922
2010-11-30,110.65225982666016
2010-12-01,114.49098205566406
2010-12-02,117.38017272949219
2010-12-03,117.72167205810547
2010-12-06,117.1274642944336
2010-12-07,117.06597900390625
2010-12-08,118.64381408691406
2010-12-09,122.82402801513672
2010-12-10,125.03022766113281
2010-12-13,124.2310791015625
2010-12-14,124.7638168334961
2010-12-15,123.56168365478516
2010-12-16,125.07115936279297
2010-12-17,127.86483764648438
2010-12-20,128.75279235839844
2010-12-21,131.49169921875
2010-12-22,130.43307495117188
2010-12-23,128.86892700195312
2010-12-27,129.2718963623047
2010-12-28,129.3743438720703
2010-12-29,130.33738708496094
2010-12-30,128.4249267578125
2010-12-31,130.1735076904297
2011-01-03,129.9071044921875
2011-01-04,129.8046417236328
2011-01-05,131.1433868408203
2011-01-06,129.72952270507812
2011-01-07,128.65716552734375
2011-01-10,130.57650756835938
2011-01-11,132.11334228515625
2011-01-12,132.40020751953125
2011-01-13,133.74575805664062
2011-01-14,135.96566772460938
2011-01-18,134.23080444335938
2011-01-19,130.84286499023438
2011-01-20,130.37156677246094
2011-01-21,131.8743133544922
2011-01-24,132.22259521484375
2011-01-25,135.24844360351562
2011-01-26,136.58045959472656
2011-01-27,137.7893524169922
2011-01-28,132.70069885253906
2011-01-31,135.25535583496094
2011-02-01,137.44786071777344
2011-02-02,134.99574279785156
2011-02-03,134.43569946289062
2011-02-04,132.74853515625
2011-02-07,133.87554931640625
2011-02-08,136.17742919921875
2011-02-09,136.34815979003906
2011-02-10,137.09268188476562
2011-02-11,138.9437255859375
2011-02-14,140.02975463867188
2011-02-15,140.4737548828125
2011-02-16,140.255126953125
2011-02-17,139.7428741455078
2011-02-18,141.16360473632812
2011-02-22,135.52166748046875
2011-02-23,133.28131103515625
2011-02-24,137.42735290527344
2011-02-25,139.28521728515625
2011-02-28,139.3330535888672
2011-03-01,137.58445739746094
2011-03-02,135.82217407226562
2011-03-03,142.4147491455078
2011-03-04,138.85882568359375
2011-03-07,136.34840393066406
2011-03-08,136.75418090820312
2011-03-09,135.4267120361328
2011-03-10,130.94229125976562
2011-03-11,130.66725158691406
2011-03-14,129.60108947753906
2011-03-15,127.72347259521484
2011-03-16,123.64483642578125
2011-03-17,126.52667236328125
2011-03-18,126.93246459960938
2011-03-21,127.92975616455078
2011-03-22,127.26261901855469
2011-03-23,126.34783935546875
2011-03-24,127.6202392578125
2011-03-25,129.47044372558594
2011-03-28,128.9408416748047
2011-03-29,128.27362060546875
2011-03-30,136.76100158691406
2011-03-31,138.2535400390625
2011-04-01,139.2302703857422
2011-04-04,138.2398223876953
2011-04-05,137.2012481689453
2011-04-06,137.02239990234375
2011-04-07,136.17637634277344
2011-04-08,134.8765106201172
2011-04-11,134.7733612060547
2011-04-12,133.96861267089844
2011-04-13,133.89979553222656
2011-04-14,133.0056915283203
2011-04-15,132.90945434570312
2011-04-18,131.05923461914062
2011-04-19,132.0772247314453
2011-04-20,133.2395782470703
2011-04-21,136.78857421875
2011-04-25,135.58497619628906
2011-04-26,136.82296752929688
2011-04-27,137.49012756347656
2011-04-28,136.1832733154297
2011-04-29,134.7664794921875
2011-05-02,134.48439025878906
2011-05-03,133.4803009033203
2011-05-04,133.43902587890625
2011-05-05,131.69200134277344
2011-05-06,134.62893676757812
2011-05-09,135.26853942871094
2011-05-10,136.1832733154297
2011-05-11,133.789794921875
2011-05-12,134.7252197265625
2011-05-13,133.5972137451172
2011-05-16,132.0221405029297
2011-05-17,131.05230712890625
2011-05-18,132.9163360595703
2011-05-19,136.2520751953125
2011-05-20,135.84632873535156
2011-05-23,133.94105529785156
2011-05-24,132.77874755859375
2011-05-25,134.4019317626953
2011-05-26,135.866943359375
2011-05-27,138.0196990966797
2011-05-31,141.38302612304688
2011-06-01,137.11184692382812
2011-06-02,137.27003479003906
2011-06-03,134.1015625
2011-06-06,130.09848022460938
2011-06-07,131.3381805419922
2011-06-08,131.37283325195312
2011-06-09,133.19427490234375
2011-06-10,128.69261169433594
2011-06-13,130.846435546875
2011-06-14,133.36050415039062
2011-06-15,129.0388641357422
2011-06-16,130.2924346923828
2011-06-17,129.74526977539062
2011-06-20,131.17202758789062
2011-06-21,132.09312438964844
2011-06-22,130.9918975830078
2011-06-23,129.76605224609375
2011-06-24,127.70218658447266
2011-06-27,129.558349609375
2011-06-28,131.07501220703125
2011-06-29,132.89645385742188
2011-06-30,132.841064453125
2011-07-01,136.03379821777344
2011-07-05,134.7109832763672
2011-07-06,135.4312744140625
2011-07-07,137.46742248535156
2011-07-08,135.36199951171875
2011-07-11,129.08038330078125
2011-07-12,127.21748352050781
2011-07-13,128.1593017578125
2011-07-14,126.23397827148438
2011-07-15,127.80613708496094
2011-07-18,124.83499908447266
2011-07-19,127.21748352050781
2011-07-20,127.77847290039062
2011-07-21,130.0084991455078
2011-07-22,130.14698791503906
2011-07-25,128.8172607421875
2011-07-26,127.7229995727539
2011-07-27,122.47330474853516
2011-07-28,121.24754333496094
2011-07-29,123.59529876708984
2011-08-01,123.52610778808594
2011-08-02,120.84586334228516
2011-08-03,120.12554931640625
2011-08-04,113.06140899658203
2011-08-05,111.9047622680664
2011-08-08,100.59520721435547
2011-08-09,108.41426086425781
2011-08-10,102.54132080078125
2011-08-11,112.18183135986328
2011-08-12,111.55155181884766
2011-08-15,114.37032318115234
2011-08-16,111.61389923095703
2011-08-17,111.62775421142578
2011-08-18,105.46393585205078
2011-08-19,104.80603790283203
2011-08-22,105.3877182006836
2011-08-23,110.40190887451172
2011-08-24,113.39379119873047
2011-08-25,109.86864471435547
2011-08-26,111.49617767333984
2011-08-29,116.47571563720703
2011-08-30,115.65850830078125
2011-08-31,115.04747009277344
2011-09-01,113.60193634033203
2011-09-02,108.96514892578125
2011-09-06,106.4302749633789
2011-09-07,110.96929168701172
2011-09-08,108.8394546508789
2011-09-09,105.49452209472656
2011-09-12,105.65515899658203
2011-09-13,105.59930419921875
2011-09-14,106.35343933105469
2011-09-15,111.15784454345703
2011-09-16,112.34501647949219
2011-09-19,109.11182403564453
2011-09-20,108.6438980102539
2011-09-21,102.8060073852539
2011-09-22,101.08119201660156
2011-09-23,103.09233856201172
2011-09-26,104.99176025390625
2011-09-27,106.48614501953125
2011-09-28,103.73477172851562
2011-09-29,105.90657043457031
2011-09-30,103.35769653320312
2011-10-03,99.00017547607422
2011-10-04,102.79204559326172
2011-10-05,105.08949279785156
2011-10-06,105.91352081298828
2011-10-07,103.19708251953125
2011-10-10,108.41348266601562
2011-10-11,106.8841552734375
2011-10-12,108.93727111816406
2011-10-13,107.29618835449219
2011-10-14,108.8743667602539
2011-10-17,105.25712585449219
2011-10-18,109.1467056274414
2011-10-19,103.99314880371094
2011-10-20,106.25569152832031
2011-10-21,107.76402282714844
2011-10-24,109.97073364257812
2011-10-25,105.01268005371094
2011-10-26,107.79896545410156
2011-10-27,118.09908294677734
2011-10-28,118.56000518798828
2011-10-31,110.18717193603516
2011-11-01,104.74734497070312
2011-11-02,108.60205078125
2011-11-03,111.21370697021484
2011-11-04,110.05450439453125
2011-11-07,111.76541900634766
2011-11-08,113.93714141845703
2011-11-09,107.00286865234375
2011-11-10,111.64671325683594
2011-11-11,114.75422668457031
2011-11-14,113.90918731689453
2011-11-15,115.83658599853516
2011-11-16,112.65924072265625
2011-11-17,111.4511489868164
2011-11-18,111.21370697021484
2011-11-21,109.36319732666016
2011-11-22,108.80453491210938
2011-11-23,105.78782653808594
2011-11-25,105.63419342041016
2011-11-28,111.61178588867188
2011-11-29,112.44973754882812
2011-11-30,120.13817596435547
2011-12-01,117.84687805175781
2011-12-02,118.98026275634766
2011-12-05,124.11196899414062
2011-12-06,122.10575103759766
2011-12-07,122.74629211425781
2011-12-08,117.91021728515625
2011-12-09,121.556640625
2011-12-12,119.3040542602539
2011-12-13,118.08622741699219
2011-12-14,117.51604461669922
2011-12-15,118.14959716796875
2011-12-16,119.90237426757812
2011-12-19,116.5727767944336
2011-12-20,121.88047790527344
2011-12-21,122.02828216552734
2011-12-22,123.53474426269531
2011-12-23,125.59024047851562
2011-12-27,125.18898010253906
2011-12-28,124.20344543457031
2011-12-29,126.28715515136719
2011-12-30,125.47058868408203
2012-01-03,127.60354614257812
2012-01-04,126.6814193725586
2012-01-05,126.23787689208984
2012-01-06,126.09712982177734
2012-01-09,126.18152618408203
2012-01-10,128.88462829589844
2012-01-11,129.43374633789062
2012-01-12,131.67935180664062
2012-01-13,131.3343963623047
2012-01-17,131.96092224121094
2012-01-18,132.2002410888672
2012-01-19,132.01724243164062
2012-01-20,128.69461059570312
2012-01-23,130.62339782714844
2012-01-24,133.05908203125
2012-01-25,132.50999450683594
2012-01-26,132.24246215820312
2012-01-27,131.9820556640625
2012-01-30,128.97621154785156
2012-01-31,128.1173858642578
2012-02-01,128.82130432128906
2012-02-02,129.36338806152344
2012-02-03,132.7915496826172
2012-02-06,133.87562561035156
2012-02-07,133.37576293945312
2012-02-08,133.92491149902344
2012-02-09,133.8826141357422
2012-02-10,133.7489013671875
2012-02-13,135.47354125976562
2012-02-14,134.8188934326172
2012-02-15,133.66441345214844
2012-02-16,135.94517517089844
2012-02-17,138.1062774658203
2012-02-21,136.93777465820312
2012-02-22,136.2197265625
2012-02-23,138.76803588867188
2012-02-24,137.9725799560547
2012-02-27,139.17633056640625
2012-02-28,139.61277770996094
2012-02-29,140.0843963623047
2012-03-01,139.73239135742188
2012-03-02,139.5564727783203
2012-03-05,138.48538208007812
2012-03-06,137.01712036132812
2012-03-07,139.5352020263672
2012-03-08,138.7052459716797
2012-03-09,139.66995239257812
2012-03-12,138.23007202148438
2012-03-13,143.98959350585938
2012-03-14,142.33694458007812
2012-03-15,145.4649658203125
2012-03-16,145.83383178710938
2012-03-19,145.47206115722656
2012-03-20,144.20242309570312
2012-03-21,142.81216430664062
2012-03-22,140.81190490722656
2012-03-23,142.6490478515625
2012-03-26,145.54302978515625
2012-03-27,144.4010009765625
2012-03-28,143.79811096191406
2012-03-29,141.5708770751953
2012-03-30,145.33729553222656
2012-04-02,146.3232879638672
2012-04-03,146.52183532714844
2012-04-04,144.5712432861328
2012-04-05,146.1033477783203
2012-04-09,143.80516052246094
2012-04-10,140.86863708496094
2012-04-11,140.308349609375
2012-04-12,143.07456970214844
2012-04-13,140.308349609375
2012-04-16,140.5707244873047
2012-04-17,143.14552307128906
2012-04-18,139.03155517578125
2012-04-19,135.19419860839844
2012-04-20,135.05233764648438
2012-04-23,132.5980987548828
2012-04-24,133.75428771972656
2012-04-25,135.76161193847656
2012-04-26,137.0738983154297
2012-04-27,136.5418243408203
2012-04-30,135.88926696777344
2012-05-01,135.12326049804688
2012-05-02,133.90322875976562
2012-05-03,129.91696166992188
2012-05-04,129.9240264892578
2012-05-07,130.3850555419922
2012-05-08,129.33529663085938
2012-05-09,127.86705780029297
2012-05-10,127.44851684570312
2012-05-11,127.51237487792969
2012-05-14,125.18582153320312
2012-05-15,125.44116973876953
2012-05-16,124.17862701416016
2012-05-17,123.39837646484375
2012-05-18,121.93724060058594
2012-05-21,118.97230529785156
2012-05-22,115.87970733642578
2012-05-23,118.80916595458984
2012-05-24,120.89453125
2012-05-25,121.54708099365234
2012-05-29,123.84522247314453
2012-05-30,121.12859344482422
2012-05-31,121.1499252319336
2012-06-01,118.14950561523438
2012-06-04,117.03587341308594
2012-06-05,119.02588653564453
2012-06-06,122.08956909179688
2012-06-07,123.20619201660156
2012-06-08,124.4875259399414
2012-06-11,123.08448791503906
2012-06-12,123.8504638671875
2012-06-13,123.06304168701172
2012-06-14,123.6142349243164
2012-06-15,126.50611877441406
2012-06-18,124.15826416015625
2012-06-19,126.04084777832031
2012-06-20,125.74024963378906
2012-06-21,122.36873626708984
2012-06-22,123.12033081054688
2012-06-25,119.47681427001953
2012-06-26,120.39310455322266
2012-06-27,119.0974349975586
2012-06-28,118.88980865478516
2012-06-29,121.55985260009766
2012-07-02,121.42387390136719
2012-07-03,124.43738555908203
2012-07-05,122.94133758544922
2012-07-06,122.60490417480469
2012-07-09,123.02008819580078
2012-07-10,124.20121002197266
2012-07-11,125.36085510253906
2012-07-12,123.45673370361328
2012-07-13,125.82609558105469
2012-07-16,125.47532653808594
2012-07-17,126.09091186523438
2012-07-18,125.30357360839844
2012-07-19,126.06950378417969
2012-07-20,124.05802917480469
2012-07-23,119.43388366699219
2012-07-24,117.6944351196289
2012-07-25,117.43677520751953
2012-07-26,118.10960388183594
2012-07-27,122.1683349609375
2012-07-30,123.14176940917969
2012-07-31,121.87480926513672
2012-08-01,121.41670989990234
2012-08-02,120.62211608886719
2012-08-03,123.97216033935547
2012-08-06,123.77172088623047
2012-08-07,124.5591049194336
2012-08-08,124.31571197509766
2012-08-09,125.11746215820312
2012-08-10,124.84549713134766
2012-08-13,125.23197174072266
2012-08-14,123.83609008789062
2012-08-15,126.00508117675781
2012-08-16,126.85691833496094
2012-08-17,127.980712890625
2012-08-20,127.6800537109375
2012-08-21,127.79461669921875
2012-08-22,127.4438247680664
2012-08-23,126.91411590576172
2012-08-24,127.6084976196289
2012-08-27,126.69940948486328
2012-08-28,127.644287109375
2012-08-29,126.80680084228516
2012-08-30,127.06666564941406
2012-08-31,127.32652282714844
2012-09-04,127.73084259033203
2012-09-05,127.0594711303711
2012-09-06,130.07713317871094
2012-09-07,131.40545654296875
2012-09-10,128.3805694580078
2012-09-11,127.57923889160156
2012-09-12,127.55755615234375
2012-09-13,131.3115997314453
2012-09-14,132.11289978027344
2012-09-17,131.91079711914062
2012-09-18,131.92529296875
2012-09-19,131.6292724609375
2012-09-20,132.11289978027344
2012-09-21,132.11289978027344
2012-09-24,130.69796752929688
2012-09-25,128.43836975097656
2012-09-26,127.53591918945312
2012-09-27,129.1747283935547
2012-09-28,128.71987915039062
2012-10-01,129.84613037109375
2012-10-02,127.90408325195312
2012-10-03,131.0806427001953
2012-10-04,132.84933471679688
2012-10-05,135.28224182128906
2012-10-08,136.220703125
2012-10-09,136.43731689453125
2012-10-10,135.2605438232422
2012-10-11,134.1271209716797
2012-10-12,133.05868530273438
2012-10-15,133.8239288330078
2012-10-16,137.14480590820312
2012-10-17,136.53843688964844
2012-10-18,137.16641235351562
2012-10-19,136.40121459960938
2012-10-22,136.6394500732422
2012-10-23,135.62876892089844
2012-10-24,134.99343872070312
2012-10-25,135.0873260498047
2012-10-26,134.99343872070312
2012-10-31,136.93540954589844
2012-11-01,137.21694946289062
2012-11-02,136.81996154785156
2012-11-05,136.8054962158203
2012-11-06,138.1915740966797
2012-11-07,137.16641235351562
2012-11-08,135.07290649414062
2012-11-09,134.87799072265625
2012-11-12,136.10520935058594
2012-11-13,135.9680633544922
2012-11-14,134.71188354492188
2012-11-15,134.97181701660156
2012-11-16,134.99343872070312
2012-11-19,138.00392150878906
2012-11-20,139.90975952148438
2012-11-21,139.87368774414062
2012-11-23,141.1658935546875
2012-11-26,140.11911010742188
2012-11-27,140.64617919921875
2012-11-28,142.53038024902344
2012-11-29,142.30484008789062
2012-11-30,143.33787536621094
2012-12-03,142.0938720703125
2012-12-04,139.13319396972656
2012-12-05,139.9915771484375
2012-12-06,140.9445343017578
2012-12-07,141.6792449951172
2012-12-10,142.37762451171875
2012-12-11,145.0910186767578
2012-12-12,145.9784698486328
2012-12-13,146.014892578125
2012-12-14,146.60414123535156
2012-12-17,149.33932495117188
2012-12-18,150.34324645996094
2012-12-19,149.71762084960938
2012-12-20,152.24920654296875
2012-12-21,150.40150451660156
2012-12-24,150.74337768554688
2012-12-26,149.37574768066406
2012-12-27,149.9067840576172
2012-12-28,148.77195739746094
2012-12-31,150.37240600585938
2013-01-02,154.78070068359375
2013-01-03,155.20263671875
2013-01-04,158.60716247558594
2013-01-07,158.31622314453125
2013-01-08,155.86460876464844
2013-01-09,156.2720184326172
2013-01-10,159.13095092773438
2013-01-11,160.77500915527344
2013-01-14,161.63336181640625
2013-01-15,162.4044647216797
2013-01-16,161.66973876953125
2013-01-17,168.76976013183594
2013-01-18,170.17369079589844
2013-01-22,172.37791442871094
2013-01-23,171.67230224609375
2013-01-24,171.91961669921875
2013-01-25,171.9850616455078
2013-01-28,170.8502655029297
2013-01-29,173.14166259765625
2013-01-30,172.69790649414062
2013-01-31,171.88320922851562
2013-02-01,172.32696533203125
2013-02-04,170.57382202148438
2013-02-05,173.7600555419922
2013-02-06,173.71641540527344
2013-02-07,172.27606201171875
2013-02-08,173.2508087158203
2013-02-11,174.1892547607422
2013-02-12,173.7600555419922
2013-02-13,176.4225311279297
2013-02-14,178.64126586914062
2013-02-15,176.7353515625
2013-02-19,177.58645629882812
2013-02-20,173.9491424560547
2013-02-21,171.83958435058594
2013-02-22,175.22222900390625
2013-02-25,172.04322814941406
2013-02-26,171.7886962890625
2013-02-27,175.3677215576172
2013-02-28,174.4075164794922
2013-03-01,172.2833251953125
2013-03-04,175.51319885253906
2013-03-05,179.02951049804688
2013-03-06,182.82418823242188
2013-03-07,182.01832580566406
2013-03-08,181.87179565429688
2013-03-11,181.5787811279297
2013-03-12,182.7289276123047
2013-03-13,185.84954833984375
2013-03-14,187.56378173828125
2013-03-15,188.07656860351562
2013-03-18,186.98500061035156
2013-03-19,185.4686737060547
2013-03-20,189.5124053955078
2013-03-21,185.33677673339844
2013-03-22,185.4320526123047
2013-03-25,184.47238159179688
2013-03-26,189.29994201660156
2013-03-27,187.95204162597656
2013-03-28,188.1790771484375
2013-04-01,185.30751037597656
2013-04-02,188.58932495117188
2013-04-03,181.84246826171875
2013-04-04,183.9523162841797
2013-04-05,180.05511474609375
2013-04-08,182.6849822998047
2013-04-09,186.09861755371094
2013-04-10,191.02874755859375
2013-04-11,193.4975128173828
2013-04-12,192.7576446533203
2013-04-15,185.96673583984375
2013-04-16,188.42816162109375
2013-04-17,183.8936309814453
2013-04-18,179.6960906982422
2013-04-19,183.25637817382812
2013-04-22,183.51275634765625
2013-04-23,190.0837860107422
2013-04-24,189.49038696289062
2013-04-25,193.0799560546875
2013-04-26,193.22647094726562
2013-04-29,196.47894287109375
2013-04-30,195.22628784179688
2013-05-01,191.15328979492188
2013-05-02,192.18618774414062
2013-05-03,198.77191162109375
2013-05-06,200.9768524169922
2013-05-07,201.85589599609375
2013-05-08,203.10125732421875
2013-05-09,202.0391082763672
2013-05-10,202.6764373779297
2013-05-13,204.6688995361328
2013-05-14,208.37567138671875
2013-05-15,211.92129516601562
2013-05-16,209.07887268066406
2013-05-17,213.1374053955078
2013-05-20,211.89193725585938
2013-05-21,213.67945861816406
2013-05-22,209.02040100097656
2013-05-23,207.16696166992188
2013-05-24,207.5698699951172
2013-05-28,211.21066284179688
2013-05-29,207.78236389160156
2013-05-30,208.76393127441406
2013-05-31,204.52981567382812
2013-06-03,203.89248657226562
2013-06-04,202.3907012939453
2013-06-05,195.57061767578125
2013-06-06,198.29824829101562
2013-06-07,206.58436584472656
2013-06-10,207.4026336669922
2013-06-11,203.6134490966797
2013-06-12,198.33511352539062
2013-06-13,200.83421325683594
2013-06-14,198.8437957763672
2013-06-17,203.45852661132812
2013-06-18,203.8272247314453
2013-06-19,197.90756225585938
2013-06-20,185.78065490722656
2013-06-21,183.31845092773438
2013-06-24,181.07728576660156
2013-06-25,186.20086669921875
2013-06-26,190.22598266601562
2013-06-27,194.66390991210938
2013-06-28,189.34869384765625
2013-07-01,188.8031768798828
2013-07-02,189.32655334472656
2013-07-03,188.17648315429688
2013-07-05,189.6509246826172
2013-07-08,189.47396850585938
2013-07-09,194.16256713867188
2013-07-10,195.14305114746094
2013-07-11,198.96170043945312
2013-07-12,198.8511199951172
2013-07-15,198.90274047851562
2013-07-16,197.82640075683594
2013-07-17,200.73098754882812
2013-07-18,205.61123657226562
2013-07-19,206.94554138183594
2013-07-22,210.8378448486328
2013-07-23,210.06387329101562
2013-07-24,209.3267364501953
2013-07-25,210.0859832763672
2013-07-26,211.1180877685547
2013-07-29,208.71470642089844
2013-07-30,208.2135009765625
2013-07-31,207.8596649169922
2013-08-01,210.29969787597656
2013-08-02,211.29495239257812
2013-08-05,210.63150024414062
2013-08-06,209.79847717285156
2013-08-07,207.07823181152344
2013-08-08,205.32373046875
2013-08-09,206.83499145507812
2013-08-12,205.09515380859375
2013-08-13,206.27471923828125
2013-08-14,204.43910217285156
2013-08-15,199.10916137695312
2013-08-16,199.15341186523438
2013-08-19,196.63954162597656
2013-08-20,196.77960205078125
2013-08-21,194.62698364257812
2013-08-22,197.61265563964844
2013-08-23,198.15821838378906
2013-08-26,198.68890380859375
2013-08-27,190.9041290283203
2013-08-28,191.258056640625
2013-08-29,193.32080078125
2013-08-30,193.15756225585938
2013-09-03,195.72488403320312
2013-09-04,197.44631958007812
2013-09-05,194.97540283203125
2013-09-06,193.83274841308594
2013-09-09,195.18319702148438
2013-09-10,197.75050354003906
2013-09-11,194.2185516357422
2013-09-12,194.59701538085938
2013-09-13,196.35552978515625
2013-09-16,202.31378173828125
2013-09-17,202.55868530273438
2013-09-18,207.3223419189453
2013-09-19,210.46102905273438
