Date,DK
2010-11-04,4.802248001098633
2010-11-05,4.51234769821167
2010-11-08,4.417815208435059
2010-11-09,4.443023204803467
2010-11-10,4.524951457977295
2010-11-11,4.487138748168945
2010-11-12,4.348491668701172
2010-11-15,4.499744892120361
2010-11-16,4.435118198394775
2010-11-17,4.473132133483887
2010-11-18,4.523820877075195
2010-11-19,4.561834335327148
2010-11-22,4.473132133483887
2010-11-23,4.473132133483887
2010-11-24,4.599851131439209
2010-11-26,4.568171501159668
2010-11-29,4.625195503234863
2010-11-30,4.5111470222473145
2010-12-01,4.688553333282471
2010-12-02,4.694888114929199
2010-12-03,4.688553333282471
2010-12-06,4.7012248039245605
2010-12-07,4.713895797729492
2010-12-08,4.751913547515869
2010-12-09,4.751913547515869
2010-12-10,4.7835917472839355
2010-12-13,4.6695451736450195
2010-12-14,4.618858814239502
2010-12-15,4.618858814239502
2010-12-16,4.618858814239502
2010-12-17,4.6061859130859375
2010-12-20,4.644201278686523
2010-12-21,4.625195503234863
2010-12-22,4.6061859130859375
2010-12-23,4.637866973876953
2010-12-27,4.682217121124268
2010-12-28,4.6758832931518555
2010-12-29,4.688553333282471
2010-12-30,4.637866973876953
2010-12-31,4.612522602081299
2011-01-03,4.682217121124268
2011-01-04,4.599851131439209
2011-01-05,4.580844879150391
2011-01-06,4.517484188079834
2011-01-07,4.428781509399414
2011-01-10,4.365423679351807
2011-01-11,4.371758937835693
2011-01-12,4.371758937835693
2011-01-13,4.5428266525268555
2011-01-14,4.834277153015137
2011-01-18,4.865957736968994
2011-01-19,4.897637367248535
2011-01-20,4.7709197998046875
2011-01-21,4.980003356933594
2011-01-24,5.1067214012146
2011-01-25,5.062369346618652
2011-01-26,5.366492748260498
2011-01-27,5.252445697784424
2011-01-28,5.094048976898193
2011-01-31,5.2777910232543945
2011-02-01,5.436187744140625
2011-02-02,5.7213029861450195
2011-02-03,5.62626314163208
2011-02-04,5.689619541168213
2011-02-07,5.7149658203125
2011-02-08,5.7213029861450195
2011-02-09,5.683288097381592
2011-02-10,5.784660339355469
2011-02-11,6.164813041687012
2011-02-14,6.53863000869751
2011-02-15,6.874432563781738
2011-02-16,7.438324451446533
2011-02-17,7.279928684234619
2011-02-18,6.747717380523682
2011-02-22,6.735044956207275
2011-02-23,6.703361988067627
2011-02-24,6.582980632781982
2011-02-25,7.09044075012207
2011-02-28,7.154030799865723
2011-03-01,6.995055198669434
2011-03-02,7.096799373626709
2011-03-03,7.325733661651611
2011-03-04,7.249418258666992
2011-03-07,6.9886980056762695
2011-03-08,6.937821865081787
2011-03-09,7.052286148071289
2011-03-10,7.363882541656494
2011-03-11,7.802665710449219
2011-03-14,8.216011047363281
2011-03-15,8.158777236938477
2011-03-16,8.095181465148926
2011-03-17,8.025238037109375
2011-03-18,7.643685340881348
2011-03-21,7.796306610107422
2011-03-22,8.235085487365723
2011-03-23,7.999797821044922
2011-03-24,8.190569877624512
2011-03-25,8.260525703430176
2011-03-28,8.0443115234375
2011-03-29,8.36227035522461
2011-03-30,8.661149978637695
2011-03-31,8.622991561889648
2011-04-01,8.610276222229004
2011-04-04,8.718381881713867
2011-04-05,8.940946578979492
2011-04-06,8.642071723937988
2011-04-07,8.597559928894043
2011-04-08,8.476734161376953
2011-04-11,8.406782150268555
2011-04-12,8.451299667358398
2011-04-13,8.775613784790039
2011-04-14,8.979104042053223
2011-04-15,8.909153938293457
2011-04-18,8.654790878295898
2011-04-19,8.368626594543457
2011-04-20,8.686579704284668
2011-04-21,8.845563888549805
2011-04-25,8.762897491455078
2011-04-26,8.591198921203613
2011-04-27,8.502171516418457
2011-04-28,8.60391616821289
2011-04-29,8.540322303771973
2011-05-02,8.444939613342285
2011-05-03,8.260525703430176
2011-05-04,8.311393737792969
2011-05-05,8.165135383605957
2011-05-06,8.642071723937988
2011-05-09,9.252545356750488
2011-05-10,9.56414794921875
2011-05-11,9.169879913330078
2011-05-12,8.972745895385742
2011-05-13,9.093567848205566
2011-05-16,9.214393615722656
2011-05-17,8.928229331970215
2011-05-18,9.14444351196289
2011-05-19,9.595942497253418
2011-05-20,9.505416870117188
2011-05-23,9.333285331726074
2011-05-24,9.148402214050293
2011-05-25,9.186655044555664
2011-05-26,9.339655876159668
2011-05-27,9.314159393310547
2011-05-31,9.62016773223877
2011-06-01,9.384286880493164
2011-06-02,9.186655044555664
2011-06-03,9.384286880493164
2011-06-06,8.91889476776123
2011-06-07,9.154778480529785
2011-06-08,8.861519813537598
2011-06-09,9.110156059265137
2011-06-10,9.084649085998535
2011-06-13,9.110156059265137
2011-06-14,9.237654685974121
2011-06-15,8.906146049499512
2011-06-16,8.695764541625977
2011-06-17,8.51725959777832
2011-06-20,8.606510162353516
2011-06-21,8.912518501281738
2011-06-22,9.020899772644043
2011-06-23,9.078274726867676
2011-06-24,8.931644439697266
2011-06-27,8.944397926330566
2011-06-28,9.384286880493164
2011-06-29,9.486288070678711
2011-06-30,10.009054183959961
2011-07-01,10.047307014465332
2011-07-05,9.970802307128906
2011-07-06,10.117431640625
2011-07-07,10.346940040588379
2011-07-08,10.417068481445312
2011-07-11,10.302312850952148
2011-07-12,10.244938850402832
2011-07-13,10.385194778442383
2011-07-14,10.397943496704102
2011-07-15,10.68482494354248
2011-07-18,10.346940040588379
2011-07-19,10.77407455444336
2011-07-20,10.748575210571289
2011-07-21,10.805954933166504
2011-07-22,10.914335250854492
2011-07-25,10.997212409973145
2011-07-26,10.844207763671875
2011-07-27,10.429821968078613
2011-07-28,10.417068481445312
2011-07-29,10.595572471618652
2011-08-01,10.493570327758789
2011-08-02,10.00268268585205
2011-08-03,9.900676727294922
2011-08-04,8.938021659851074
2011-08-05,8.536385536193848
2011-08-08,7.191218376159668
2011-08-09,7.79686164855957
2011-08-10,7.89886474609375
2011-08-11,8.791393280029297
2011-08-12,8.823267936706543
2011-08-15,9.161150932312012
2011-08-16,9.027278900146484
2011-08-17,9.014527320861816
2011-08-18,8.54913330078125
2011-08-19,8.46626091003418
2011-08-22,8.036617279052734
2011-08-23,8.394648551940918
2011-08-24,8.292354583740234
2011-08-25,8.330714225769043
2011-08-26,8.803836822509766
2011-08-29,9.32809829711914
2011-08-30,9.455971717834473
2011-08-31,9.468756675720215
2011-09-01,9.187440872192383
2011-09-02,8.78465461730957
2011-09-06,8.957274436950684
2011-09-07,9.315312385559082
2011-09-08,9.238595962524414
2011-09-09,8.899738311767578
2011-09-12,8.810227394104004
2011-09-13,8.637601852416992
2011-09-14,8.886950492858887
2011-09-15,8.931702613830566
2011-09-16,8.816618919372559
2011-09-19,8.970064163208008
2011-09-20,8.516125679016113
2011-09-21,8.004648208618164
2011-09-22,7.684971809387207
2011-09-23,7.780874729156494
2011-09-26,8.074979782104492
2011-09-27,7.972677707672119
2011-09-28,7.806451797485352
2011-09-29,7.448413848876953
2011-09-30,7.205464839935303
2011-10-03,6.917754650115967
2011-10-04,7.736120223999023
2011-10-05,7.793663024902344
2011-10-06,8.253995895385742
2011-10-07,7.844811916351318
2011-10-10,8.733502388000488
2011-10-11,8.957274436950684
2011-10-12,9.206624984741211
2011-10-13,9.289742469787598
2011-10-14,9.801220893859863
2011-10-17,9.334494590759277
2011-10-18,9.679741859436035
2011-10-19,9.251376152038574
2011-10-20,9.500725746154785
2011-10-21,9.743673324584961
2011-10-24,9.590234756469727
2011-10-25,9.065967559814453
2011-10-26,9.379246711730957
2011-10-27,9.513513565063477
2011-10-28,9.596628189086914
2011-10-31,9.257772445678711
2011-11-01,9.002031326293945
2011-11-02,9.372856140136719
2011-11-03,9.81400203704834
2011-11-04,10.312698364257812
2011-11-07,10.61319351196289
2011-11-08,10.344666481018066
2011-11-09,9.801220893859863
2011-11-10,9.909908294677734
2011-11-11,9.845973014831543
2011-11-14,9.519904136657715
2011-11-15,9.417610168457031
2011-11-16,8.746293067932129
2011-11-17,7.768089771270752
2011-11-18,7.831886291503906
2011-11-21,7.630072116851807
2011-11-22,7.3501296043396
2011-11-23,7.057164192199707
2011-11-25,6.835813999176025
2011-11-28,7.324084758758545
2011-11-29,7.128777980804443
2011-11-30,7.1548171043396
2011-12-01,7.102734565734863
2011-12-02,7.545436859130859
2011-12-05,7.272005558013916
2011-12-06,7.232944011688232
2011-12-07,6.93997859954834
2011-12-08,6.790243148803711
2011-12-09,6.933469295501709
2011-12-12,6.777220726013184
2011-12-13,6.432175636291504
2011-12-14,6.790243148803711
2011-12-15,6.8293046951293945
2011-12-16,7.063673973083496
2011-12-19,6.796753883361816
2011-12-20,7.011590957641602
2011-12-21,7.128777980804443
2011-12-22,7.180859565734863
2011-12-23,7.2785139083862305
2011-12-27,7.389188766479492
2011-12-28,7.291535377502441
2011-12-29,7.415233135223389
2011-12-30,7.428248405456543
2012-01-03,7.649603366851807
2012-01-04,7.617049694061279
2012-01-05,7.499864101409912
2012-01-06,7.564965724945068
2012-01-09,7.245962142944336
2012-01-10,7.408720970153809
2012-01-11,7.3501296043396
2012-01-12,7.623559474945068
2012-01-13,7.818869113922119
2012-01-17,8.001155853271484
2012-01-18,8.378758430480957
2012-01-19,8.287610054016113
2012-01-20,8.404794692993164
2012-01-23,8.287610054016113
2012-01-24,8.515471458435059
2012-01-25,8.561041831970215
2012-01-26,8.313651084899902
2012-01-27,7.831886291503906
2012-01-30,7.949075698852539
2012-01-31,8.196466445922852
2012-02-01,8.424324989318848
2012-02-02,8.430837631225586
2012-02-03,8.808431625366211
2012-02-06,8.880044937133789
2012-02-07,9.159989356994629
2012-02-08,9.290199279785156
2012-02-09,9.036299705505371
2012-02-10,8.93213176727295
2012-02-13,8.691248893737793
2012-02-14,8.880044937133789
2012-02-15,8.645676612854004
2012-02-16,8.93213176727295
2012-02-17,8.684738159179688
2012-02-21,8.984211921691895
2012-02-22,8.938640594482422
2012-02-23,9.02327823638916
2012-02-24,8.715147018432617
2012-02-27,8.51276969909668
2012-02-28,8.480128288269043
2012-02-29,8.623750686645508
2012-03-01,8.858765602111816
2012-03-02,8.715147018432617
2012-03-05,8.786954879760742
2012-03-06,8.525826454162598
2012-03-07,8.845708847045898
2012-03-08,9.041556358337402
2012-03-09,9.217814445495605
2012-03-12,9.283096313476562
2012-03-13,9.602978706359863
2012-03-14,9.224345207214355
2012-03-15,9.270042419433594
2012-03-16,9.413656234741211
2012-03-19,9.348379135131836
2012-03-20,9.093780517578125
2012-03-21,9.211286544799805
2012-03-22,9.048083305358887
2012-03-23,9.394078254699707
2012-03-26,9.459357261657715
2012-03-27,9.674790382385254
2012-03-28,9.727015495300293
2012-03-29,9.929387092590332
2012-03-30,10.125235557556152
2012-04-02,9.831464767456055
2012-04-03,9.943111419677734
2012-04-04,9.844599723815918
2012-04-05,9.923409461975098
2012-04-09,10.041621208190918
2012-04-10,9.765789031982422
2012-04-11,9.989079475402832
2012-04-12,10.350295066833496
2012-04-13,10.126997947692871
2012-04-16,9.949676513671875
2012-04-17,9.989079475402832
2012-04-18,10.035057067871094
2012-04-19,9.956249237060547
2012-04-20,10.264915466308594
2012-04-23,10.409404754638672
2012-04-24,10.37656307220459
2012-04-25,10.402832984924316
2012-04-26,10.38969612121582
2012-04-27,10.744342803955078
2012-04-30,10.704934120178223
2012-05-01,10.698369979858398
2012-05-02,10.54074764251709
2012-05-03,10.580157279968262
2012-05-04,10.855985641479492
2012-05-07,10.698369979858398
2012-05-08,10.481642723083496
2012-05-09,10.468509674072266
2012-05-10,10.612990379333496
2012-05-11,10.599858283996582
2012-05-14,10.38969612121582
2012-05-15,10.46193790435791
2012-05-16,10.645827293395996
2012-05-17,10.448806762695312
2012-05-18,10.480405807495117
2012-05-21,11.046555519104004
2012-05-22,10.967557907104492
2012-05-23,11.092637062072754
2012-05-24,10.82273006439209
2012-05-25,11.1321382522583
2012-05-29,10.901726722717285
2012-05-30,10.783232688903809
2012-05-31,10.605487823486328
2012-06-01,10.269742965698242
2012-06-04,9.901084899902344
2012-06-05,10.098579406738281
2012-06-06,10.5725679397583
2012-06-07,10.559404373168945
2012-06-08,10.67131233215332
2012-06-11,10.506735801696777
2012-06-12,11.033385276794434
2012-06-13,10.730562210083008
2012-06-14,11.007055282592773
2012-06-15,10.914892196655273
2012-06-18,10.776650428771973
2012-06-19,11.184800148010254
2012-06-20,11.30329704284668
2012-06-21,11.026809692382812
2012-06-22,11.33621597290039
2012-06-25,10.993891716003418
2012-06-26,11.026809692382812
2012-06-27,11.118971824645996
2012-06-28,11.395461082458496
2012-06-29,11.579792976379395
2012-07-02,11.994527816772461
2012-07-03,12.211775779724121
2012-07-05,12.277609825134277
2012-07-06,12.303939819335938
2012-07-09,12.659433364868164
2012-07-10,12.600183486938477
2012-07-11,12.593600273132324
2012-07-12,12.791097640991211
2012-07-13,13.23444652557373
2012-07-16,13.002848625183105
2012-07-17,12.969759941101074
2012-07-18,12.923442840576172
2012-07-19,12.969759941101074
2012-07-20,12.870504379272461
2012-07-23,12.830798149108887
2012-07-24,12.645515441894531
2012-07-25,12.566108703613281
2012-07-26,12.367591857910156
2012-07-27,12.8506498336792
2012-07-30,13.08887004852295
2012-07-31,13.062403678894043
2012-08-01,13.042551040649414
2012-08-02,13.287393569946289
2012-08-03,13.929258346557617
2012-08-06,14.412317276000977
2012-08-07,14.412317276000977
2012-08-08,15.84825325012207
2012-08-09,17.237873077392578
2012-08-10,15.212997436523438
2012-08-13,15.967361450195312
2012-08-14,15.98060417175293
2012-08-15,16.01368522644043
2012-08-16,16.06000518798828
2012-08-17,16.07193374633789
2012-08-20,16.54249382019043
2012-08-21,16.741323471069336
2012-08-22,16.79434585571289
2012-08-23,16.78771209716797
2012-08-24,16.270763397216797
2012-08-27,16.973285675048828
2012-08-28,17.264904022216797
2012-08-29,17.344436645507812
2012-08-30,17.43058967590332
2012-08-31,17.404077529907227
2012-09-04,18.152996063232422
2012-09-05,17.165483474731445
2012-09-06,17.264904022216797
2012-09-07,17.364315032958984
2012-09-10,17.205249786376953
2012-09-11,17.158859252929688
2012-09-12,17.191999435424805
2012-09-13,17.205249786376953
2012-09-14,17.48361587524414
2012-09-17,17.443851470947266
2012-09-18,16.303903579711914
2012-09-19,16.827482223510742
2012-09-20,17.052824020385742
2012-09-21,17.198633193969727
2012-09-24,17.172117233276367
2012-09-25,16.99317169189453
2012-09-26,16.509357452392578
2012-09-27,17.23176383972168
2012-09-28,16.893760681152344
2012-10-01,17.218505859375
2012-10-02,17.205249786376953
2012-10-03,16.767833709716797
2012-10-04,17.245019912719727
2012-10-05,17.689069747924805
2012-10-08,17.457096099853516
2012-10-09,17.324552536010742
2012-10-10,16.64190101623535
2012-10-11,16.747947692871094
2012-10-12,16.521713256835938
2012-10-15,16.541675567626953
2012-10-16,16.887680053710938
2012-10-17,17.07399559020996
2012-10-18,17.147186279296875
2012-10-19,16.688064575195312
2012-10-22,16.328750610351562
2012-10-23,15.310702323913574
2012-10-24,15.390545845031738
2012-10-25,15.689974784851074
2012-10-26,16.73464012145996
2012-10-31,17.133874893188477
2012-11-01,16.9941463470459
2012-11-02,16.774566650390625
2012-11-05,16.834449768066406
2012-11-06,17.380077362060547
2012-11-07,16.914297103881836
2012-11-08,17.333499908447266
2012-11-09,16.628175735473633
2012-11-12,16.781219482421875
2012-11-13,16.73464012145996
2012-11-14,16.754608154296875
2012-11-15,16.887680053710938
2012-11-16,17.047380447387695
2012-11-19,17.306882858276367
2012-11-20,17.353458404541016
2012-11-21,17.406688690185547
2012-11-23,17.620433807373047
2012-11-26,17.353254318237305
2012-11-27,17.059356689453125
2012-11-28,17.359928131103516
2012-11-29,17.406688690185547
2012-11-30,17.546953201293945
2012-12-03,17.713939666748047
2012-12-04,17.72730255126953
2012-12-05,17.346576690673828
2012-12-06,17.587032318115234
2012-12-07,17.59370994567871
2012-12-10,17.64046859741211
2012-12-11,17.56031608581543
2012-12-12,17.620433807373047
2012-12-13,17.500200271606445
2012-12-14,17.53359603881836
2012-12-17,17.587032318115234
2012-12-18,17.620433807373047
2012-12-19,17.6337947845459
2012-12-20,17.86089515686035
2012-12-21,17.48016929626465
2012-12-24,17.172901153564453
2012-12-26,16.845619201660156
2012-12-27,16.658584594726562
2012-12-28,16.438167572021484
2012-12-31,16.91240692138672
2013-01-02,17.520244598388672
2013-01-03,17.293136596679688
2013-01-04,17.38701629638672
2013-01-07,16.716480255126953
2013-01-08,16.6494197845459
2013-01-09,16.991397857666016
2013-01-10,18.09107780456543
2013-01-11,19.807649612426758
2013-01-14,20.377601623535156
2013-01-15,20.25020408630371
2013-01-16,21.12860870361328
2013-01-17,20.71287727355957
2013-01-18,20.98779296875
2013-01-22,20.9810848236084
2013-01-23,21.155427932739258
2013-01-24,21.410226821899414
2013-01-25,21.423641204833984
2013-01-28,21.23589324951172
2013-01-29,23.073165893554688
2013-01-30,22.3288631439209
2013-01-31,22.778127670288086
2013-02-01,22.945762634277344
2013-02-04,23.086576461791992
2013-02-05,24.146032333374023
2013-02-06,23.72357749938965
2013-02-07,24.07225799560547
2013-02-08,25.057945251464844
2013-02-11,25.07807159423828
2013-02-12,24.97077751159668
2013-02-13,25.28593635559082
2013-02-14,26.2783203125
2013-02-15,25.983295440673828
2013-02-19,26.150928497314453
2013-02-20,24.608694076538086
2013-02-21,24.541637420654297
2013-02-22,24.844207763671875
2013-02-25,23.781856536865234
2013-02-26,23.923053741455078
2013-02-27,24.78369140625
2013-02-28,25.119874954223633
2013-03-01,26.061206817626953
2013-03-04,26.6932430267334
2013-03-05,26.619274139404297
2013-03-06,26.229297637939453
2013-03-07,26.16878318786621
2013-03-08,26.915119171142578
2013-03-11,27.231136322021484
2013-03-12,26.881492614746094
2013-03-13,26.41756248474121
2013-03-14,26.975629806518555
2013-03-15,26.377212524414062
2013-03-18,26.309980392456055
2013-03-19,26.262920379638672
2013-03-20,26.484792709350586
2013-03-21,26.68650245666504
2013-03-22,27.063997268676758
2013-03-25,26.976362228393555
2013-03-26,27.117918014526367
2013-03-27,26.828060150146484
2013-03-28,26.598878860473633
2013-04-01,26.61237144470215
2013-04-02,25.41251564025879
2013-04-03,23.983484268188477
2013-04-04,25.129404067993164
2013-04-05,24.886737823486328
2013-04-08,25.567554473876953
2013-04-09,25.190065383911133
2013-04-10,25.41925811767578
2013-04-11,25.20355224609375
2013-04-12,25.53384780883789
2013-04-15,23.680150985717773
2013-04-16,23.983484268188477
2013-04-17,23.086971282958984
2013-04-18,23.100454330444336
2013-04-19,23.91607666015625
2013-04-22,24.050893783569336
2013-04-23,24.46207046508789
2013-04-24,25.156368255615234
2013-04-25,24.590139389038086
2013-04-26,24.617115020751953
2013-04-29,24.994586944580078
2013-04-30,24.327260971069336
2013-05-01,23.49140739440918
2013-05-02,24.199182510375977
2013-05-03,24.671035766601562
2013-05-06,26.052885055541992
2013-05-07,26.282072067260742
2013-05-08,25.60799789428711
2013-05-09,25.109189987182617
2013-05-10,23.91607666015625
2013-05-13,23.1948184967041
2013-05-14,24.091327667236328
2013-05-15,24.253108978271484
2013-05-16,24.145259857177734
2013-05-17,24.85978126525879
2013-05-20,25.715845108032227
2013-05-21,24.54296875
2013-05-22,24.1789608001709
2013-05-23,23.8337345123291
2013-05-24,23.468212127685547
2013-05-28,24.280492782592773
2013-05-29,24.145111083984375
2013-05-30,24.402345657348633
2013-05-31,24.38880157470703
2013-06-03,23.766048431396484
2013-06-04,23.49529266357422
2013-06-05,23.441146850585938
2013-06-06,23.50882911682129
2013-06-07,23.522371292114258
2013-06-10,23.522371292114258
2013-06-11,22.919923782348633
2013-06-12,22.473169326782227
2013-06-13,22.507015228271484
2013-06-14,21.80303192138672
2013-06-17,21.55934715270996
2013-06-18,21.7218074798584
2013-06-19,21.193819046020508
2013-06-20,20.273235321044922
2013-06-21,19.738481521606445
2013-06-24,19.359416961669922
2013-06-25,20.33415412902832
2013-06-26,20.320619583129883
2013-06-27,19.921245574951172
2013-06-28,19.48125457763672
2013-07-01,18.9803524017334
2013-07-02,18.61482048034668
2013-07-03,18.8585147857666
2013-07-05,19.218557357788086
2013-07-08,19.198183059692383
2013-07-09,19.334047317504883
2013-07-10,18.824539184570312
2013-07-11,19.4427433013916
2013-07-12,19.897897720336914
2013-07-15,19.395193099975586
2013-07-16,19.279701232910156
2013-07-17,19.218557357788086
2013-07-18,18.600357055664062
2013-07-19,19.279701232910156
2013-07-22,19.456329345703125
2013-07-23,19.63974952697754
2013-07-24,19.2661190032959
2013-07-25,19.72806739807129
2013-07-26,19.965829849243164
2013-07-29,19.972625732421875
2013-07-30,19.721275329589844
2013-07-31,20.55006980895996
2013-08-01,20.876142501831055
2013-08-02,20.271533966064453
2013-08-05,20.876142501831055
2013-08-06,20.631589889526367
2013-08-07,20.32588005065918
2013-08-08,20.223981857299805
2013-08-09,19.952247619628906
2013-08-12,19.843555450439453
2013-08-13,20.19001579284668
2013-08-14,20.02018165588379
2013-08-15,19.415571212768555
2013-08-16,18.179166793823242
2013-08-19,17.52700424194336
2013-08-20,17.988950729370117
2013-08-21,17.934606552124023
2013-08-22,18.335424423217773
2013-08-23,18.13730239868164
2013-08-26,17.713760375976562
2013-08-27,17.256057739257812
2013-08-28,17.201412200927734
2013-08-29,17.385848999023438
2013-08-30,16.982803344726562
2013-09-03,17.290218353271484
2013-09-04,17.010128021240234
2013-09-05,16.893993377685547
2013-09-06,16.620738983154297
2013-09-09,16.26551055908203
2013-09-10,16.067401885986328
2013-09-11,15.739487648010254
2013-09-12,15.083677291870117
