Date,WEST
2022-05-13,9.869999885559082
2022-05-16,9.890000343322754
2022-05-17,9.875
2022-05-18,9.890000343322754
2022-05-19,9.885000228881836
2022-05-20,9.914999961853027
2022-05-23,9.90999984741211
2022-05-24,9.90999984741211
2022-05-25,9.90999984741211
2022-05-26,9.890000343322754
2022-05-27,9.920000076293945
2022-05-31,9.899999618530273
2022-06-01,9.880000114440918
2022-06-02,9.899999618530273
2022-06-03,9.920000076293945
2022-06-06,9.944999694824219
2022-06-07,9.90999984741211
2022-06-08,9.944999694824219
2022-06-09,9.930000305175781
2022-06-10,9.869999885559082
2022-06-13,9.899999618530273
2022-06-14,9.890000343322754
2022-06-15,9.920000076293945
2022-06-16,9.880000114440918
2022-06-17,9.885000228881836
2022-06-21,9.850000381469727
2022-06-22,9.87399959564209
2022-06-23,9.890000343322754
2022-06-24,9.9399995803833
2022-06-27,9.9399995803833
2022-06-28,9.960000038146973
2022-06-29,9.930000305175781
2022-06-30,9.925000190734863
2022-07-01,9.9399995803833
2022-07-05,9.949999809265137
2022-07-06,9.989999771118164
2022-07-07,9.979999542236328
2022-07-08,9.970000267028809
2022-07-11,9.979999542236328
2022-07-12,9.949999809265137
2022-07-13,9.930000305175781
2022-07-14,9.9399995803833
2022-07-15,9.930000305175781
2022-07-18,9.9399995803833
2022-07-19,9.930000305175781
2022-07-20,9.920000076293945
2022-07-21,9.930000305175781
2022-07-22,9.930000305175781
2022-07-25,9.930000305175781
2022-07-26,9.9399995803833
2022-07-27,9.960000038146973
2022-07-28,9.970000267028809
2022-07-29,9.970000267028809
2022-08-01,10.039999961853027
2022-08-02,10.010000228881836
2022-08-03,10.010000228881836
2022-08-04,10.010000228881836
2022-08-05,10.010000228881836
2022-08-08,10.0
2022-08-09,10.0
2022-08-10,10.010000228881836
2022-08-11,10.0
2022-08-12,10.020000457763672
2022-08-15,10.020000457763672
2022-08-16,10.029999732971191
2022-08-17,10.039999961853027
2022-08-18,10.010000228881836
2022-08-19,10.020000457763672
2022-08-22,10.029999732971191
2022-08-23,10.270000457763672
2022-08-24,13.850000381469727
2022-08-25,11.460000038146973
2022-08-26,11.149999618530273
2022-08-29,11.510000228881836
2022-08-30,12.25
2022-08-31,10.989999771118164
2022-09-01,10.850000381469727
2022-09-02,10.920000076293945
2022-09-06,11.430000305175781
2022-09-07,11.300000190734863
2022-09-08,11.149999618530273
2022-09-09,10.789999961853027
2022-09-12,10.430000305175781
2022-09-13,10.279999732971191
2022-09-14,9.979999542236328
2022-09-15,10.0600004196167
2022-09-16,10.029999732971191
2022-09-19,10.229999542236328
2022-09-20,10.149999618530273
2022-09-21,10.109999656677246
2022-09-22,10.149999618530273
2022-09-23,10.170000076293945
2022-09-26,9.760000228881836
2022-09-27,10.5
2022-09-28,10.5
2022-09-29,10.739999771118164
2022-09-30,10.329999923706055
2022-10-03,10.369999885559082
2022-10-04,9.970000267028809
2022-10-05,9.880000114440918
2022-10-06,9.779999732971191
2022-10-07,9.8100004196167
2022-10-10,10.010000228881836
2022-10-11,9.600000381469727
2022-10-12,9.630000114440918
2022-10-13,9.539999961853027
2022-10-14,9.84000015258789
2022-10-17,10.079999923706055
2022-10-18,10.09000015258789
2022-10-19,10.489999771118164
2022-10-20,10.399999618530273
2022-10-21,10.279999732971191
2022-10-24,10.289999961853027
2022-10-25,10.670000076293945
2022-10-26,10.34000015258789
2022-10-27,10.630000114440918
2022-10-28,10.930000305175781
2022-10-31,10.949999809265137
2022-11-01,10.579999923706055
2022-11-02,10.5600004196167
2022-11-03,10.819999694824219
2022-11-04,11.4399995803833
2022-11-07,11.15999984741211
2022-11-08,11.239999771118164
2022-11-09,11.539999961853027
2022-11-10,11.75
2022-11-11,12.890000343322754
2022-11-14,12.649999618530273
2022-11-15,13.229999542236328
2022-11-16,12.800000190734863
2022-11-17,12.779999732971191
2022-11-18,13.069999694824219
2022-11-21,12.899999618530273
2022-11-22,12.850000381469727
2022-11-23,13.489999771118164
2022-11-25,13.789999961853027
2022-11-28,12.4399995803833
2022-11-29,12.239999771118164
2022-11-30,12.489999771118164
2022-12-01,12.720000267028809
2022-12-02,13.520000457763672
2022-12-05,13.899999618530273
2022-12-06,14.039999961853027
2022-12-07,14.529999732971191
2022-12-08,14.069999694824219
2022-12-09,13.90999984741211
2022-12-12,13.75
2022-12-13,14.34000015258789
2022-12-14,14.289999961853027
2022-12-15,14.119999885559082
2022-12-16,13.760000228881836
2022-12-19,12.640000343322754
2022-12-20,12.130000114440918
2022-12-21,13.350000381469727
2022-12-22,11.869999885559082
2022-12-23,12.779999732971191
2022-12-27,12.770000457763672
2022-12-28,13.050000190734863
2022-12-29,13.399999618530273
2022-12-30,13.359999656677246
2023-01-03,13.470000267028809
2023-01-04,13.770000457763672
2023-01-05,13.770000457763672
2023-01-06,13.800000190734863
2023-01-09,13.600000381469727
2023-01-10,13.039999961853027
2023-01-11,13.25
2023-01-12,13.449999809265137
2023-01-13,13.5600004196167
2023-01-17,13.539999961853027
2023-01-18,12.949999809265137
2023-01-19,12.920000076293945
2023-01-20,12.970000267028809
2023-01-23,12.930000305175781
2023-01-24,12.850000381469727
2023-01-25,13.010000228881836
2023-01-26,12.920000076293945
2023-01-27,12.8100004196167
2023-01-30,12.90999984741211
2023-01-31,13.09000015258789
2023-02-01,13.079999923706055
2023-02-02,13.229999542236328
2023-02-03,13.300000190734863
2023-02-06,13.489999771118164
2023-02-07,13.319999694824219
2023-02-08,13.0
2023-02-09,13.039999961853027
2023-02-10,12.609999656677246
2023-02-13,12.079999923706055
2023-02-14,11.949999809265137
2023-02-15,11.899999618530273
2023-02-16,12.0
2023-02-17,11.720000267028809
2023-02-21,11.229999542236328
2023-02-22,11.079999923706055
2023-02-23,11.109999656677246
2023-02-24,11.09000015258789
2023-02-27,11.380000114440918
2023-02-28,11.180000305175781
2023-03-01,11.104999542236328
2023-03-02,11.300000190734863
2023-03-03,11.359999656677246
2023-03-06,10.800000190734863
2023-03-07,10.9399995803833
2023-03-08,11.079999923706055
2023-03-09,11.010000228881836
2023-03-10,11.199999809265137
2023-03-13,11.25
2023-03-14,11.600000381469727
2023-03-15,11.220000267028809
2023-03-16,11.520000457763672
2023-03-17,11.890000343322754
2023-03-20,12.0
2023-03-21,11.90999984741211
2023-03-22,12.199999809265137
2023-03-23,12.0
2023-03-24,12.1899995803833
2023-03-27,12.149999618530273
2023-03-28,12.0
2023-03-29,12.149999618530273
2023-03-30,12.119999885559082
2023-03-31,12.239999771118164
2023-04-03,12.1899995803833
2023-04-04,12.229999542236328
2023-04-05,12.149999618530273
2023-04-06,12.4399995803833
2023-04-10,12.550000190734863
2023-04-11,12.680000305175781
2023-04-12,12.380000114440918
2023-04-13,12.520000457763672
2023-04-14,12.40999984741211
2023-04-17,12.529999732971191
2023-04-18,12.1899995803833
2023-04-19,12.039999961853027
2023-04-20,12.40999984741211
2023-04-21,12.5600004196167
2023-04-24,12.4399995803833
2023-04-25,11.989999771118164
2023-04-26,12.329999923706055
2023-04-27,12.180000305175781
2023-04-28,12.229999542236328
2023-05-01,12.100000381469727
2023-05-02,11.819999694824219
2023-05-03,11.829999923706055
2023-05-04,11.680000305175781
2023-05-05,11.649999618530273
2023-05-08,11.6899995803833
2023-05-09,11.619999885559082
2023-05-10,11.649999618530273
2023-05-11,11.600000381469727
2023-05-12,10.90999984741211
2023-05-15,11.25
2023-05-16,10.6899995803833
2023-05-17,10.84000015258789
2023-05-18,10.600000381469727
2023-05-19,10.710000038146973
2023-05-22,11.170000076293945
2023-05-23,11.199999809265137
2023-05-24,10.970000267028809
2023-05-25,11.149999618530273
2023-05-26,11.15999984741211
2023-05-30,11.0600004196167
2023-05-31,11.03499984741211
2023-06-01,11.329999923706055
2023-06-02,11.350000381469727
2023-06-05,11.390000343322754
2023-06-06,11.199999809265137
2023-06-07,10.979999542236328
2023-06-08,11.130000114440918
2023-06-09,11.300000190734863
2023-06-12,11.3100004196167
2023-06-13,11.154999732971191
2023-06-14,11.430000305175781
2023-06-15,11.739999771118164
2023-06-16,11.720000267028809
2023-06-20,11.5
2023-06-21,11.25
2023-06-22,11.149999618530273
2023-06-23,11.199999809265137
2023-06-26,10.84000015258789
2023-06-27,10.779999732971191
2023-06-28,10.819999694824219
2023-06-29,11.149999618530273
2023-06-30,10.869999885559082
2023-07-03,10.989999771118164
2023-07-05,10.760000228881836
2023-07-06,10.5600004196167
2023-07-07,10.744999885559082
2023-07-10,10.630000114440918
2023-07-11,10.470000267028809
2023-07-12,10.635000228881836
2023-07-13,10.84000015258789
2023-07-14,10.970000267028809
2023-07-17,11.039999961853027
2023-07-18,11.4350004196167
2023-07-19,11.4399995803833
2023-07-20,11.520000457763672
2023-07-21,11.329999923706055
2023-07-24,10.84000015258789
2023-07-25,10.890000343322754
2023-07-26,11.170000076293945
2023-07-27,11.039999961853027
2023-07-28,11.180000305175781
2023-07-31,11.095000267028809
2023-08-01,11.15999984741211
2023-08-02,11.079999923706055
2023-08-03,10.859999656677246
2023-08-04,10.84000015258789
2023-08-07,10.8100004196167
2023-08-08,10.739999771118164
2023-08-09,10.899999618530273
2023-08-10,10.34000015258789
2023-08-11,10.850000381469727
2023-08-14,10.739999771118164
2023-08-15,10.640000343322754
2023-08-16,10.6899995803833
2023-08-17,10.770000457763672
2023-08-18,10.770000457763672
2023-08-21,10.829999923706055
2023-08-22,10.529999732971191
2023-08-23,10.210000038146973
2023-08-24,10.199999809265137
2023-08-25,10.050000190734863
2023-08-28,10.039999961853027
2023-08-29,10.0600004196167
2023-08-30,10.069999694824219
2023-08-31,10.039999961853027
2023-09-01,9.989999771118164
2023-09-05,10.149999618530273
2023-09-06,10.229999542236328
2023-09-07,10.199999809265137
2023-09-08,10.170000076293945
2023-09-11,10.140000343322754
2023-09-12,10.015000343322754
2023-09-13,10.020000457763672
2023-09-14,10.050000190734863
2023-09-15,10.100000381469727
2023-09-18,10.039999961853027
2023-09-19,9.779999732971191
2023-09-20,9.40999984741211
2023-09-21,9.300000190734863
2023-09-22,9.140000343322754
2023-09-25,9.0649995803833
2023-09-26,8.710000038146973
2023-09-27,8.739999771118164
2023-09-28,8.890000343322754
2023-09-29,8.859999656677246
2023-10-02,8.829999923706055
2023-10-03,8.800000190734863
2023-10-04,8.90999984741211
2023-10-05,8.850000381469727
2023-10-06,8.649999618530273
2023-10-09,8.600000381469727
2023-10-10,8.84000015258789
2023-10-11,8.479999542236328
2023-10-12,8.164999961853027
2023-10-13,8.220000267028809
2023-10-16,8.609999656677246
2023-10-17,8.760000228881836
2023-10-18,8.694999694824219
2023-10-19,8.6899995803833
2023-10-20,8.5600004196167
2023-10-23,8.600000381469727
2023-10-24,8.78499984741211
2023-10-25,8.800000190734863
2023-10-26,8.529999732971191
2023-10-27,8.470000267028809
2023-10-30,8.420000076293945
2023-10-31,8.239999771118164
2023-11-01,7.989999771118164
2023-11-02,8.279999732971191
2023-11-03,8.40999984741211
2023-11-06,8.619999885559082
2023-11-07,8.729999542236328
2023-11-08,8.670000076293945
2023-11-09,8.40999984741211
2023-11-10,7.434999942779541
2023-11-13,7.275000095367432
2023-11-14,7.949999809265137
2023-11-15,8.569999694824219
2023-11-16,8.479999542236328
2023-11-17,8.569999694824219
2023-11-20,8.329999923706055
2023-11-21,8.579999923706055
2023-11-22,8.960000038146973
2023-11-24,9.020000457763672
2023-11-27,9.020000457763672
2023-11-28,9.319999694824219
2023-11-29,9.25
2023-11-30,9.199999809265137
2023-12-01,9.140000343322754
2023-12-04,9.154999732971191
2023-12-05,9.039999961853027
2023-12-06,9.390000343322754
2023-12-07,9.289999961853027
2023-12-08,9.4399995803833
2023-12-11,9.6899995803833
2023-12-12,9.760000228881836
2023-12-13,10.109999656677246
2023-12-14,10.010000228881836
2023-12-15,9.6899995803833
2023-12-18,9.75
2023-12-19,9.859999656677246
2023-12-20,9.850000381469727
2023-12-21,9.930000305175781
2023-12-22,9.9399995803833
2023-12-26,10.149999618530273
2023-12-27,10.210000038146973
2023-12-28,10.359999656677246
2023-12-29,10.210000038146973
2024-01-02,10.149999618530273
2024-01-03,10.140000343322754
2024-01-04,9.859999656677246
2024-01-05,9.75
2024-01-08,9.920000076293945
2024-01-09,9.84000015258789
2024-01-10,10.0600004196167
2024-01-11,10.0600004196167
2024-01-12,10.029999732971191
2024-01-16,9.859999656677246
2024-01-17,9.869999885559082
2024-01-18,10.15999984741211
2024-01-19,10.15999984741211
2024-01-22,10.520000457763672
2024-01-23,10.449999809265137
2024-01-24,10.510000228881836
2024-01-25,10.539999961853027
2024-01-26,10.454999923706055
2024-01-29,10.779999732971191
2024-01-30,10.770000457763672
2024-01-31,10.359999656677246
2024-02-01,10.460000038146973
2024-02-02,10.579999923706055
2024-02-05,10.1899995803833
2024-02-06,10.289999961853027
2024-02-07,10.140000343322754
2024-02-08,10.09000015258789
2024-02-09,10.300000190734863
2024-02-12,10.5600004196167
2024-02-13,10.359999656677246
2024-02-14,10.699999809265137
2024-02-15,11.130000114440918
2024-02-16,10.90999984741211
2024-02-20,10.390000343322754
2024-02-21,10.130000114440918
2024-02-22,10.0600004196167
2024-02-23,10.0
2024-02-26,9.494999885559082
2024-02-27,9.84000015258789
2024-02-28,9.819999694824219
2024-02-29,10.119999885559082
2024-03-01,9.90999984741211
2024-03-04,9.850000381469727
2024-03-05,9.609999656677246
2024-03-06,9.470000267028809
2024-03-07,9.3100004196167
2024-03-08,9.420000076293945
2024-03-11,9.050000190734863
2024-03-12,9.140000343322754
2024-03-13,10.4399995803833
2024-03-14,9.880000114440918
2024-03-15,9.600000381469727
2024-03-18,9.75
2024-03-19,9.829999923706055
2024-03-20,10.0600004196167
2024-03-21,10.09000015258789
2024-03-22,9.949999809265137
2024-03-25,9.930000305175781
2024-03-26,9.90999984741211
2024-03-27,10.239999771118164
2024-03-28,10.329999923706055
2024-04-01,10.3100004196167
2024-04-02,10.220000267028809
2024-04-03,10.210000038146973
2024-04-04,10.09000015258789
2024-04-05,10.130000114440918
2024-04-08,10.329999923706055
2024-04-09,10.369999885559082
2024-04-10,10.069999694824219
2024-04-11,10.020000457763672
2024-04-12,9.989999771118164
2024-04-15,9.979999542236328
2024-04-16,10.020000457763672
2024-04-17,10.055000305175781
2024-04-18,10.050000190734863
2024-04-19,10.229999542236328
2024-04-22,10.100000381469727
2024-04-23,9.979999542236328
2024-04-24,9.989999771118164
2024-04-25,9.930000305175781
2024-04-26,10.029999732971191
2024-04-29,10.25
2024-04-30,10.140000343322754
2024-05-01,10.430000305175781
2024-05-02,10.479999542236328
2024-05-03,10.520000457763672
2024-05-06,10.59000015258789
2024-05-07,10.619999885559082
2024-05-08,10.59000015258789
2024-05-09,10.670000076293945
2024-05-10,10.5
2024-05-13,10.670000076293945
2024-05-14,10.75
2024-05-15,10.739999771118164
2024-05-16,10.649999618530273
2024-05-17,10.59000015258789
2024-05-20,10.59000015258789
2024-05-21,10.649999618530273
2024-05-22,10.520000457763672
2024-05-23,10.5600004196167
2024-05-24,10.704999923706055
2024-05-28,10.460000038146973
2024-05-29,10.3100004196167
2024-05-30,10.289999961853027
2024-05-31,10.380000114440918
2024-06-03,10.40999984741211
2024-06-04,10.40999984741211
2024-06-05,10.5
2024-06-06,10.5
2024-06-07,10.34000015258789
2024-06-10,10.130000114440918
2024-06-11,10.0600004196167
2024-06-12,9.899999618530273
2024-06-13,9.729999542236328
2024-06-14,9.899999618530273
2024-06-17,9.970000267028809
2024-06-18,9.880000114440918
2024-06-20,9.970000267028809
2024-06-21,10.069999694824219
2024-06-24,10.050000190734863
2024-06-25,10.100000381469727
2024-06-26,10.390000343322754
2024-06-27,10.279999732971191
2024-06-28,10.229999542236328
2024-07-01,10.0
2024-07-02,10.140000343322754
2024-07-03,10.0600004196167
2024-07-05,10.0
2024-07-08,10.020000457763672
2024-07-09,9.59000015258789
2024-07-10,9.789999961853027
2024-07-11,9.970000267028809
2024-07-12,9.960000038146973
2024-07-15,10.029999732971191
2024-07-16,10.130000114440918
2024-07-17,10.079999923706055
2024-07-18,9.979999542236328
2024-07-19,9.970000267028809
2024-07-22,10.079999923706055
2024-07-23,10.050000190734863
2024-07-24,9.979999542236328
2024-07-25,10.039999961853027
2024-07-26,10.100000381469727
2024-07-29,10.119999885559082
2024-07-30,9.90999984741211
2024-07-31,9.899999618530273
2024-08-01,9.699999809265137
2024-08-02,9.550000190734863
2024-08-05,9.289999961853027
2024-08-06,9.529999732971191
2024-08-07,9.5600004196167
2024-08-08,9.34000015258789
2024-08-09,9.260000228881836
2024-08-12,9.050000190734863
2024-08-13,9.140000343322754
2024-08-14,9.140000343322754
2024-08-15,9.100000381469727
2024-08-16,8.829999923706055
2024-08-19,8.789999961853027
2024-08-20,8.449999809265137
2024-08-21,8.65999984741211
2024-08-22,8.649999618530273
2024-08-23,8.5600004196167
2024-08-26,8.524999618530273
2024-08-27,8.510000228881836
2024-08-28,8.670000076293945
2024-08-29,8.720000267028809
2024-08-30,7.994999885559082
2024-09-03,7.800000190734863
2024-09-04,8.039999961853027
2024-09-05,8.350000381469727
2024-09-06,8.149999618530273
2024-09-09,8.109999656677246
2024-09-10,7.869999885559082
2024-09-11,7.380000114440918
2024-09-12,7.28000020980835
2024-09-13,7.039999961853027
2024-09-16,6.815000057220459
2024-09-17,7.199999809265137
2024-09-18,7.210000038146973
2024-09-19,7.260000228881836
2024-09-20,6.710000038146973
2024-09-23,7.090000152587891
2024-09-24,6.894999980926514
2024-09-25,6.619999885559082
2024-09-26,6.739999771118164
2024-09-27,6.670000076293945
2024-09-30,6.5
2024-10-01,6.25
2024-10-02,6.21999979019165
2024-10-03,6.144999980926514
2024-10-04,5.949999809265137
2024-10-07,5.710000038146973
2024-10-08,5.695000171661377
2024-10-09,5.800000190734863
2024-10-10,5.519999980926514
2024-10-11,5.739999771118164
2024-10-14,6.360000133514404
2024-10-15,6.570000171661377
2024-10-16,6.940000057220459
2024-10-17,6.800000190734863
2024-10-18,6.849999904632568
2024-10-21,7.019999980926514
2024-10-22,6.980000019073486
2024-10-23,6.989999771118164
2024-10-24,6.829999923706055
2024-10-25,6.800000190734863
2024-10-28,6.980000019073486
2024-10-29,6.610000133514404
2024-10-30,6.619999885559082
2024-10-31,6.639999866485596
2024-11-01,6.730000019073486
2024-11-04,6.889999866485596
2024-11-05,7.150000095367432
2024-11-06,7.420000076293945
2024-11-07,7.300000190734863
2024-11-08,7.210000038146973
2024-11-11,7.610000133514404
2024-11-12,7.070000171661377
2024-11-13,6.739999771118164
2024-11-14,6.789999961853027
2024-11-15,6.659999847412109
2024-11-18,6.71999979019165
2024-11-19,6.800000190734863
2024-11-20,6.894999980926514
2024-11-21,7.349999904632568
2024-11-22,7.889999866485596
2024-11-25,8.130000114440918
2024-11-26,7.880000114440918
2024-11-27,8.069999694824219
2024-11-29,8.029999732971191
2024-12-02,8.260000228881836
2024-12-03,7.769999980926514
2024-12-04,7.710000038146973
2024-12-05,7.449999809265137
2024-12-06,6.920000076293945
2024-12-09,7.369999885559082
2024-12-10,7.21999979019165
2024-12-11,7.079999923706055
2024-12-12,7.0
2024-12-13,6.96999979019165
2024-12-16,7.090000152587891
2024-12-17,7.0
2024-12-18,6.440000057220459
2024-12-19,6.400000095367432
2024-12-20,6.28000020980835
2024-12-23,6.25
2024-12-24,6.619999885559082
2024-12-26,6.784999847412109
2024-12-27,6.579999923706055
2024-12-30,6.25
2024-12-31,6.420000076293945
2025-01-02,6.349999904632568
2025-01-03,6.590000152587891
2025-01-06,6.059999942779541
2025-01-07,6.25
2025-01-08,6.260000228881836
2025-01-10,6.119999885559082
2025-01-13,6.239999771118164
2025-01-14,6.28000020980835
2025-01-15,6.0
2025-01-16,6.260000228881836
2025-01-17,6.320000171661377
2025-01-21,6.519999980926514
2025-01-22,6.409999847412109
2025-01-23,6.664999961853027
2025-01-24,6.869999885559082
2025-01-27,7.019999980926514
2025-01-28,6.900000095367432
2025-01-29,6.909999847412109
2025-01-30,7.139999866485596
2025-01-31,6.960000038146973
2025-02-03,6.789999961853027
2025-02-04,6.760000228881836
2025-02-05,6.420000076293945
2025-02-06,6.610000133514404
2025-02-07,6.460000038146973
2025-02-10,6.650000095367432
2025-02-11,6.639999866485596
2025-02-12,6.559999942779541
2025-02-13,6.690000057220459
2025-02-14,6.389999866485596
2025-02-18,6.449999809265137
2025-02-19,6.429999828338623
2025-02-20,6.25
2025-02-21,6.349999904632568
2025-02-24,6.119999885559082
2025-02-25,6.019999980926514
2025-02-26,6.050000190734863
2025-02-27,6.130000114440918
2025-02-28,6.380000114440918
2025-03-03,6.170000076293945
2025-03-04,6.329999923706055
2025-03-05,6.789999961853027
2025-03-06,6.710000038146973
2025-03-07,7.21999979019165
2025-03-10,6.429999828338623
2025-03-11,6.590000152587891
2025-03-12,5.869999885559082
2025-03-13,5.510000228881836
2025-03-14,6.880000114440918
2025-03-17,6.96999979019165
2025-03-18,6.550000190734863
2025-03-19,6.590000152587891
2025-03-20,6.519999980926514
2025-03-21,6.889999866485596
2025-03-24,7.059999942779541
2025-03-25,7.079999923706055
2025-03-26,7.139999866485596
2025-03-27,7.25
2025-03-28,7.079999923706055
2025-03-31,7.21999979019165
2025-04-01,6.989999771118164
2025-04-02,7.010000228881836
2025-04-03,6.820000171661377
2025-04-04,6.340000152587891
2025-04-07,6.119999885559082
2025-04-08,5.550000190734863
2025-04-09,6.269999980926514
2025-04-10,5.980000019073486
2025-04-11,5.929999828338623
2025-04-14,5.900000095367432
2025-04-15,5.679999828338623
2025-04-16,5.559999942779541
2025-04-17,5.510000228881836
2025-04-21,5.610000133514404
2025-04-22,5.889999866485596
2025-04-23,5.889999866485596
2025-04-24,5.730000019073486
2025-04-25,5.710000038146973
2025-04-28,5.679999828338623
2025-04-29,5.71999979019165
2025-04-30,5.800000190734863
2025-05-01,5.920000076293945
2025-05-02,6.309999942779541
2025-05-05,6.260000228881836
2025-05-06,6.03000020980835
2025-05-07,6.099999904632568
2025-05-08,6.150000095367432
2025-05-09,7.260000228881836
2025-05-12,7.355000019073486
2025-05-13,7.5
2025-05-14,7.389999866485596
2025-05-15,7.449999809265137
2025-05-16,7.840000152587891
2025-05-19,7.519999980926514
2025-05-20,7.590000152587891
2025-05-21,7.260000228881836
2025-05-22,7.340000152587891
2025-05-23,7.0
2025-05-27,6.980000019073486
2025-05-28,6.96999979019165
2025-05-29,7.070000171661377
2025-05-30,6.880000114440918
2025-06-02,6.769999980926514
2025-06-03,6.699999809265137
2025-06-04,6.699999809265137
2025-06-05,6.650000095367432
2025-06-06,6.75
2025-06-09,6.840000152587891
2025-06-10,6.900000095367432
2025-06-11,6.880000114440918
2025-06-12,6.820000171661377
2025-06-13,6.599999904632568
2025-06-16,6.639999866485596
2025-06-17,6.610000133514404
2025-06-18,6.309999942779541
2025-06-20,5.960000038146973
2025-06-23,5.940000057220459
2025-06-24,5.860000133514404
2025-06-25,5.760000228881836
2025-06-26,5.949999809265137
2025-06-27,5.949999809265137
2025-06-30,5.730000019073486
2025-07-01,5.940000057220459
2025-07-02,6.150000095367432
2025-07-03,6.409999847412109
2025-07-07,6.300000190734863
2025-07-08,6.28000020980835
2025-07-09,6.260000228881836
2025-07-10,6.349999904632568
2025-07-11,6.28000020980835
2025-07-14,6.019999980926514
2025-07-15,6.0
2025-07-16,6.059999942779541
2025-07-17,6.349999904632568
2025-07-18,6.53000020980835
2025-07-21,6.769999980926514
2025-07-22,6.849999904632568
2025-07-23,7.059999942779541
2025-07-24,6.96999979019165
2025-07-25,7.099999904632568
2025-07-28,7.159999847412109
2025-07-29,7.03000020980835
2025-07-30,6.739999771118164
2025-07-31,6.650000095367432
