Date,STOK
2020-02-10,34.150001525878906
2020-02-11,30.209999084472656
2020-02-12,29.364999771118164
2020-02-13,28.149999618530273
2020-02-14,26.889999389648438
2020-02-18,28.68000030517578
2020-02-19,27.670000076293945
2020-02-20,27.190000534057617
2020-02-21,27.440000534057617
2020-02-24,24.989999771118164
2020-02-25,24.5
2020-02-26,25.399999618530273
2020-02-27,22.790000915527344
2020-02-28,24.75
2020-03-02,26.90999984741211
2020-03-03,26.709999084472656
2020-03-04,27.59000015258789
2020-03-05,27.049999237060547
2020-03-06,25.350000381469727
2020-03-09,22.25
2020-03-10,23.84000015258789
2020-03-11,19.489999771118164
2020-03-12,18.34000015258789
2020-03-13,21.31999969482422
2020-03-16,16.799999237060547
2020-03-17,20.25
2020-03-18,18.59000015258789
2020-03-19,22.600000381469727
2020-03-20,22.209999084472656
2020-03-23,19.6200008392334
2020-03-24,21.350000381469727
2020-03-25,20.25
2020-03-26,22.649999618530273
2020-03-27,21.700000762939453
2020-03-30,22.3799991607666
2020-03-31,22.899999618530273
2020-04-01,21.479999542236328
2020-04-02,20.959999084472656
2020-04-03,21.0
2020-04-06,22.0
2020-04-07,21.399999618530273
2020-04-08,21.399999618530273
2020-04-09,21.75
2020-04-13,21.510000228881836
2020-04-14,22.0
2020-04-15,21.770000457763672
2020-04-16,22.690000534057617
2020-04-17,22.829999923706055
2020-04-20,21.639999389648438
2020-04-21,20.809999465942383
2020-04-22,20.760000228881836
2020-04-23,21.889999389648438
2020-04-24,22.739999771118164
2020-04-27,23.549999237060547
2020-04-28,22.170000076293945
2020-04-29,23.139999389648438
2020-04-30,21.030000686645508
2020-05-01,20.260000228881836
2020-05-04,21.34000015258789
2020-05-05,23.15999984741211
2020-05-06,21.8799991607666
2020-05-07,21.90999984741211
2020-05-08,23.100000381469727
2020-05-11,23.610000610351562
2020-05-12,24.200000762939453
2020-05-13,24.81999969482422
2020-05-14,23.969999313354492
2020-05-15,24.8799991607666
2020-05-18,27.639999389648438
2020-05-19,26.1299991607666
2020-05-20,28.5
2020-05-21,29.219999313354492
2020-05-22,29.729999542236328
2020-05-26,26.450000762939453
2020-05-27,27.790000915527344
2020-05-28,26.90999984741211
2020-05-29,27.65999984741211
2020-06-01,25.450000762939453
2020-06-02,25.780000686645508
2020-06-03,26.530000686645508
2020-06-04,24.739999771118164
2020-06-05,24.649999618530273
2020-06-08,26.43000030517578
2020-06-09,27.09000015258789
2020-06-10,25.18000030517578
2020-06-11,22.93000030517578
2020-06-12,22.540000915527344
2020-06-15,23.3700008392334
2020-06-16,23.270000457763672
2020-06-17,23.030000686645508
2020-06-18,23.200000762939453
2020-06-19,23.170000076293945
2020-06-22,23.829999923706055
2020-06-23,24.790000915527344
2020-06-24,23.719999313354492
2020-06-25,23.530000686645508
2020-06-26,23.649999618530273
2020-06-29,23.209999084472656
2020-06-30,23.829999923706055
2020-07-01,23.34000015258789
2020-07-02,23.020000457763672
2020-07-06,23.049999237060547
2020-07-07,23.049999237060547
2020-07-08,23.399999618530273
2020-07-09,23.149999618530273
2020-07-10,23.399999618530273
2020-07-13,22.229999542236328
2020-07-14,23.25
2020-07-15,24.43000030517578
2020-07-16,24.360000610351562
2020-07-17,27.139999389648438
2020-07-20,28.56999969482422
2020-07-21,27.719999313354492
2020-07-22,28.81999969482422
2020-07-23,29.270000457763672
2020-07-24,25.149999618530273
2020-07-27,25.75
2020-07-28,26.139999389648438
2020-07-29,26.350000381469727
2020-07-30,25.610000610351562
2020-07-31,25.190000534057617
2020-08-03,24.950000762939453
2020-08-04,26.100000381469727
2020-08-05,26.6200008392334
2020-08-06,26.5
2020-08-07,26.809999465942383
2020-08-10,28.190000534057617
2020-08-11,28.079999923706055
2020-08-12,28.459999084472656
2020-08-13,28.56999969482422
2020-08-14,29.09000015258789
2020-08-17,28.709999084472656
2020-08-18,28.639999389648438
2020-08-19,27.760000228881836
2020-08-20,28.84000015258789
2020-08-21,27.969999313354492
2020-08-24,28.290000915527344
2020-08-25,28.969999313354492
2020-08-26,29.0
2020-08-27,29.190000534057617
2020-08-28,29.09000015258789
2020-08-31,29.3700008392334
2020-09-01,28.559999465942383
2020-09-02,28.56999969482422
2020-09-03,28.0
2020-09-04,28.780000686645508
2020-09-08,29.450000762939453
2020-09-09,31.790000915527344
2020-09-10,31.93000030517578
2020-09-11,31.90999984741211
2020-09-14,34.599998474121094
2020-09-15,32.709999084472656
2020-09-16,34.09000015258789
2020-09-17,34.849998474121094
2020-09-18,37.47999954223633
2020-09-21,35.18000030517578
2020-09-22,34.27000045776367
2020-09-23,33.40999984741211
2020-09-24,32.939998626708984
2020-09-25,34.540000915527344
2020-09-28,34.93000030517578
2020-09-29,34.33000183105469
2020-09-30,33.4900016784668
2020-10-01,34.459999084472656
2020-10-02,33.619998931884766
2020-10-05,35.36000061035156
2020-10-06,35.439998626708984
2020-10-07,37.7400016784668
2020-10-08,37.84000015258789
2020-10-09,38.88999938964844
2020-10-12,39.040000915527344
2020-10-13,39.04999923706055
2020-10-14,38.59000015258789
2020-10-15,38.93000030517578
2020-10-16,39.31999969482422
2020-10-19,37.5
2020-10-20,38.25
2020-10-21,37.970001220703125
2020-10-22,38.810001373291016
2020-10-23,40.16999816894531
2020-10-26,39.63999938964844
2020-10-27,41.02000045776367
2020-10-28,38.310001373291016
2020-10-29,39.810001373291016
2020-10-30,38.38999938964844
2020-11-02,37.849998474121094
2020-11-03,39.619998931884766
2020-11-04,39.959999084472656
2020-11-05,41.0
2020-11-06,39.869998931884766
2020-11-09,42.52000045776367
2020-11-10,46.56999969482422
2020-11-11,45.220001220703125
2020-11-12,44.15999984741211
2020-11-13,44.9900016784668
2020-11-16,45.02000045776367
2020-11-17,41.709999084472656
2020-11-18,41.20000076293945
2020-11-19,40.790000915527344
2020-11-20,46.029998779296875
2020-11-23,46.150001525878906
2020-11-24,47.33000183105469
2020-11-25,47.9900016784668
2020-11-27,51.16999816894531
2020-11-30,52.09000015258789
2020-12-01,49.29999923706055
2020-12-02,46.02000045776367
2020-12-03,47.27000045776367
2020-12-04,49.16999816894531
2020-12-07,49.08000183105469
2020-12-08,51.630001068115234
2020-12-09,50.279998779296875
2020-12-10,52.0
2020-12-11,51.79999923706055
2020-12-14,56.040000915527344
2020-12-15,55.849998474121094
2020-12-16,55.45000076293945
2020-12-17,59.900001525878906
2020-12-18,60.56999969482422
2020-12-21,60.970001220703125
2020-12-22,59.91999816894531
2020-12-23,58.93000030517578
2020-12-24,58.279998779296875
2020-12-28,60.849998474121094
2020-12-29,59.18000030517578
2020-12-30,60.06999969482422
2020-12-31,61.93000030517578
2021-01-04,58.06999969482422
2021-01-05,57.13999938964844
2021-01-06,58.689998626708984
2021-01-07,60.65999984741211
2021-01-08,61.15999984741211
2021-01-11,58.41999816894531
2021-01-12,58.41999816894531
2021-01-13,58.20000076293945
2021-01-14,65.31999969482422
2021-01-15,66.56999969482422
2021-01-19,69.80999755859375
2021-01-20,67.86000061035156
2021-01-21,67.52999877929688
2021-01-22,67.31999969482422
2021-01-25,67.25
2021-01-26,65.19999694824219
2021-01-27,59.72999954223633
2021-01-28,62.0099983215332
2021-01-29,61.08000183105469
2021-02-01,59.04999923706055
2021-02-02,62.810001373291016
2021-02-03,61.38999938964844
2021-02-04,62.65999984741211
2021-02-05,63.06999969482422
2021-02-08,66.70999908447266
2021-02-09,66.33000183105469
2021-02-10,62.470001220703125
2021-02-11,61.650001525878906
2021-02-12,59.93000030517578
2021-02-16,59.84000015258789
2021-02-17,60.779998779296875
2021-02-18,58.9900016784668
2021-02-19,60.86000061035156
2021-02-22,58.40999984741211
2021-02-23,59.2599983215332
2021-02-24,60.619998931884766
2021-02-25,58.540000915527344
2021-02-26,59.88999938964844
2021-03-01,61.13999938964844
2021-03-02,60.0
2021-03-03,59.29999923706055
2021-03-04,56.88999938964844
2021-03-05,54.0099983215332
2021-03-08,50.47999954223633
2021-03-09,51.880001068115234
2021-03-10,53.900001525878906
2021-03-11,53.369998931884766
2021-03-12,51.2599983215332
2021-03-15,52.029998779296875
2021-03-16,50.45000076293945
2021-03-17,50.970001220703125
2021-03-18,46.68000030517578
2021-03-19,47.900001525878906
2021-03-22,47.189998626708984
2021-03-23,42.41999816894531
2021-03-24,39.31999969482422
2021-03-25,40.0
2021-03-26,37.79999923706055
2021-03-29,36.08000183105469
2021-03-30,37.04999923706055
2021-03-31,38.84000015258789
2021-04-01,39.33000183105469
2021-04-05,39.7400016784668
2021-04-06,36.91999816894531
2021-04-07,35.52000045776367
2021-04-08,35.2400016784668
2021-04-09,34.349998474121094
2021-04-12,33.040000915527344
2021-04-13,33.060001373291016
2021-04-14,34.310001373291016
2021-04-15,32.90999984741211
2021-04-16,30.90999984741211
2021-04-19,30.540000915527344
2021-04-20,31.15999984741211
2021-04-21,30.8799991607666
2021-04-22,31.139999389648438
2021-04-23,31.579999923706055
2021-04-26,32.5
2021-04-27,33.29999923706055
2021-04-28,33.84000015258789
2021-04-29,33.689998626708984
2021-04-30,32.29999923706055
2021-05-03,31.739999771118164
2021-05-04,30.68000030517578
2021-05-05,30.530000686645508
2021-05-06,31.389999389648438
2021-05-07,32.459999084472656
2021-05-10,32.970001220703125
2021-05-11,36.13999938964844
2021-05-12,35.810001373291016
2021-05-13,33.380001068115234
2021-05-14,35.68000030517578
2021-05-17,35.189998626708984
2021-05-18,34.650001525878906
2021-05-19,35.130001068115234
2021-05-20,35.66999816894531
2021-05-21,37.119998931884766
2021-05-24,36.59000015258789
2021-05-25,37.54999923706055
2021-05-26,38.900001525878906
2021-05-27,39.27000045776367
2021-05-28,39.65999984741211
2021-06-01,38.27000045776367
2021-06-02,38.63999938964844
2021-06-03,38.630001068115234
2021-06-04,37.29999923706055
2021-06-07,39.779998779296875
2021-06-08,40.369998931884766
2021-06-09,41.09000015258789
2021-06-10,38.650001525878906
2021-06-11,37.709999084472656
2021-06-14,38.65999984741211
2021-06-15,36.68000030517578
2021-06-16,36.7400016784668
2021-06-17,38.5099983215332
2021-06-18,38.72999954223633
2021-06-21,38.029998779296875
2021-06-22,36.130001068115234
2021-06-23,35.72999954223633
2021-06-24,36.13999938964844
2021-06-25,34.2599983215332
2021-06-28,33.61000061035156
2021-06-29,33.0099983215332
2021-06-30,33.65999984741211
2021-07-01,34.08000183105469
2021-07-02,33.779998779296875
2021-07-06,33.27000045776367
2021-07-07,33.720001220703125
2021-07-08,33.849998474121094
2021-07-09,34.27000045776367
2021-07-12,34.439998626708984
2021-07-13,32.68000030517578
2021-07-14,31.600000381469727
2021-07-15,33.0099983215332
2021-07-16,33.349998474121094
2021-07-19,32.18000030517578
2021-07-20,33.290000915527344
2021-07-21,32.68000030517578
2021-07-22,31.1299991607666
2021-07-23,30.65999984741211
2021-07-26,30.549999237060547
2021-07-27,28.989999771118164
2021-07-28,30.0
2021-07-29,28.84000015258789
2021-07-30,28.6299991607666
2021-08-02,28.860000610351562
2021-08-03,27.739999771118164
2021-08-04,26.700000762939453
2021-08-05,26.81999969482422
2021-08-06,26.15999984741211
2021-08-09,26.350000381469727
2021-08-10,25.940000534057617
2021-08-11,25.969999313354492
2021-08-12,26.110000610351562
2021-08-13,25.729999542236328
2021-08-16,24.6200008392334
2021-08-17,26.020000457763672
2021-08-18,25.030000686645508
2021-08-19,23.729999542236328
2021-08-20,24.899999618530273
2021-08-23,25.670000076293945
2021-08-24,26.0
2021-08-25,26.239999771118164
2021-08-26,25.860000610351562
2021-08-27,27.06999969482422
2021-08-30,26.31999969482422
2021-08-31,26.18000030517578
2021-09-01,26.5
2021-09-02,26.889999389648438
2021-09-03,25.350000381469727
2021-09-07,25.520000457763672
2021-09-08,25.18000030517578
2021-09-09,25.93000030517578
2021-09-10,24.3799991607666
2021-09-13,25.34000015258789
2021-09-14,23.93000030517578
2021-09-15,24.110000610351562
2021-09-16,23.979999542236328
2021-09-17,25.239999771118164
2021-09-20,23.649999618530273
2021-09-21,25.0
2021-09-22,27.030000686645508
2021-09-23,27.260000228881836
2021-09-24,26.0
2021-09-27,27.059999465942383
2021-09-28,26.0
2021-09-29,25.5
2021-09-30,25.440000534057617
2021-10-01,26.239999771118164
2021-10-04,25.8700008392334
2021-10-05,25.6299991607666
2021-10-06,22.459999084472656
2021-10-07,22.399999618530273
2021-10-08,22.520000457763672
2021-10-11,23.06999969482422
2021-10-12,23.530000686645508
2021-10-13,23.010000228881836
2021-10-14,24.040000915527344
2021-10-15,23.520000457763672
2021-10-18,22.649999618530273
2021-10-19,23.149999618530273
2021-10-20,22.6299991607666
2021-10-21,23.229999542236328
2021-10-22,24.290000915527344
2021-10-25,24.059999465942383
2021-10-26,23.799999237060547
2021-10-27,24.149999618530273
2021-10-28,23.780000686645508
2021-10-29,22.829999923706055
2021-11-01,23.989999771118164
2021-11-02,24.6200008392334
2021-11-03,26.59000015258789
2021-11-04,26.010000228881836
2021-11-05,25.969999313354492
2021-11-08,26.649999618530273
2021-11-09,26.739999771118164
2021-11-10,28.5
2021-11-11,28.299999237060547
2021-11-12,28.420000076293945
2021-11-15,28.59000015258789
2021-11-16,27.950000762939453
2021-11-17,28.200000762939453
2021-11-18,28.059999465942383
2021-11-19,27.799999237060547
2021-11-22,30.719999313354492
2021-11-23,28.34000015258789
2021-11-24,27.639999389648438
2021-11-26,25.110000610351562
2021-11-29,25.010000228881836
2021-11-30,24.899999618530273
2021-12-01,22.829999923706055
2021-12-02,23.850000381469727
2021-12-03,20.309999465942383
2021-12-06,20.149999618530273
2021-12-07,20.75
2021-12-08,20.719999313354492
2021-12-09,19.959999084472656
2021-12-10,19.8799991607666
2021-12-13,19.729999542236328
2021-12-14,18.110000610351562
2021-12-15,20.149999618530273
2021-12-16,19.0
2021-12-17,19.639999389648438
2021-12-20,19.399999618530273
2021-12-21,20.3799991607666
2021-12-22,20.520000457763672
2021-12-23,21.56999969482422
2021-12-27,22.100000381469727
2021-12-28,22.5
2021-12-29,22.670000076293945
2021-12-30,24.06999969482422
2021-12-31,23.989999771118164
2022-01-03,23.010000228881836
2022-01-04,21.6299991607666
2022-01-05,20.850000381469727
2022-01-06,20.860000610351562
2022-01-07,20.209999084472656
2022-01-10,19.309999465942383
2022-01-11,19.649999618530273
2022-01-12,18.75
2022-01-13,18.5
2022-01-14,19.579999923706055
2022-01-18,18.959999084472656
2022-01-19,18.600000381469727
2022-01-20,18.139999389648438
2022-01-21,18.100000381469727
2022-01-24,19.219999313354492
2022-01-25,19.399999618530273
2022-01-26,19.0
2022-01-27,17.850000381469727
2022-01-28,17.93000030517578
2022-01-31,18.950000762939453
2022-02-01,18.799999237060547
2022-02-02,17.75
2022-02-03,17.299999237060547
2022-02-04,17.190000534057617
2022-02-07,17.989999771118164
2022-02-08,18.1299991607666
2022-02-09,19.079999923706055
2022-02-10,18.489999771118164
2022-02-11,18.110000610351562
2022-02-14,18.020000457763672
2022-02-15,19.3700008392334
2022-02-16,19.329999923706055
2022-02-17,19.239999771118164
2022-02-18,18.93000030517578
2022-02-22,19.170000076293945
2022-02-23,18.899999618530273
2022-02-24,20.09000015258789
2022-02-25,19.610000610351562
2022-02-28,19.5
2022-03-01,19.760000228881836
2022-03-02,19.889999389648438
2022-03-03,19.200000762939453
2022-03-04,19.149999618530273
2022-03-07,19.709999084472656
2022-03-08,19.649999618530273
2022-03-09,20.780000686645508
2022-03-10,20.59000015258789
2022-03-11,20.440000534057617
2022-03-14,19.489999771118164
2022-03-15,20.34000015258789
2022-03-16,21.25
2022-03-17,23.389999389648438
2022-03-18,26.100000381469727
2022-03-21,24.059999465942383
2022-03-22,24.93000030517578
2022-03-23,23.969999313354492
2022-03-24,23.6200008392334
2022-03-25,22.979999542236328
2022-03-28,22.200000762939453
2022-03-29,23.329999923706055
2022-03-30,22.18000030517578
2022-03-31,21.049999237060547
2022-04-01,21.809999465942383
2022-04-04,23.360000610351562
2022-04-05,23.93000030517578
2022-04-06,23.75
2022-04-07,23.1200008392334
2022-04-08,22.809999465942383
2022-04-11,22.809999465942383
2022-04-12,22.65999984741211
2022-04-13,23.1200008392334
2022-04-14,20.34000015258789
2022-04-18,18.8799991607666
2022-04-19,18.809999465942383
2022-04-20,18.31999969482422
2022-04-21,17.610000610351562
2022-04-22,17.15999984741211
2022-04-25,17.43000030517578
2022-04-26,16.06999969482422
2022-04-27,15.510000228881836
2022-04-28,15.489999771118164
2022-04-29,14.4399995803833
2022-05-02,14.989999771118164
2022-05-03,14.760000228881836
2022-05-04,15.170000076293945
2022-05-05,14.0600004196167
2022-05-06,13.460000038146973
2022-05-09,12.6899995803833
2022-05-10,13.699999809265137
2022-05-11,12.949999809265137
2022-05-12,13.720000267028809
2022-05-13,14.890000343322754
2022-05-16,15.899999618530273
2022-05-17,15.819999694824219
2022-05-18,14.199999809265137
2022-05-19,13.649999618530273
2022-05-20,14.130000114440918
2022-05-23,13.279999732971191
2022-05-24,12.430000305175781
2022-05-25,12.09000015258789
2022-05-26,11.5600004196167
2022-05-27,12.020000457763672
2022-05-31,12.109999656677246
2022-06-01,12.029999732971191
2022-06-02,12.170000076293945
2022-06-03,12.220000267028809
2022-06-06,11.960000038146973
2022-06-07,12.960000038146973
2022-06-08,12.920000076293945
2022-06-09,12.760000228881836
2022-06-10,11.289999961853027
2022-06-13,10.4399995803833
2022-06-14,10.479999542236328
2022-06-15,10.710000038146973
2022-06-16,10.359999656677246
2022-06-17,11.34000015258789
2022-06-21,12.0600004196167
2022-06-22,12.819999694824219
2022-06-23,13.930000305175781
2022-06-24,13.600000381469727
2022-06-27,13.430000305175781
2022-06-28,12.960000038146973
2022-06-29,13.239999771118164
2022-06-30,13.210000038146973
2022-07-01,13.770000457763672
2022-07-05,14.140000343322754
2022-07-06,14.319999694824219
2022-07-07,14.489999771118164
2022-07-08,14.510000228881836
2022-07-11,14.010000228881836
2022-07-12,14.670000076293945
2022-07-13,14.930000305175781
2022-07-14,14.520000457763672
2022-07-15,15.100000381469727
2022-07-18,14.850000381469727
2022-07-19,15.800000190734863
2022-07-20,16.610000610351562
2022-07-21,16.149999618530273
2022-07-22,15.529999732971191
2022-07-25,13.930000305175781
2022-07-26,14.380000114440918
2022-07-27,15.390000343322754
2022-07-28,15.9399995803833
2022-07-29,14.789999961853027
2022-08-01,14.420000076293945
2022-08-02,15.100000381469727
2022-08-03,15.470000267028809
2022-08-04,16.350000381469727
2022-08-05,16.790000915527344
2022-08-08,21.15999984741211
2022-08-09,22.110000610351562
2022-08-10,22.530000686645508
2022-08-11,20.780000686645508
2022-08-12,21.600000381469727
2022-08-15,21.450000762939453
2022-08-16,19.989999771118164
2022-08-17,19.079999923706055
2022-08-18,18.90999984741211
2022-08-19,18.459999084472656
2022-08-22,17.350000381469727
2022-08-23,16.829999923706055
2022-08-24,17.190000534057617
2022-08-25,16.84000015258789
2022-08-26,15.579999923706055
2022-08-29,15.260000228881836
2022-08-30,14.899999618530273
2022-08-31,15.0600004196167
2022-09-01,15.199999809265137
2022-09-02,15.180000305175781
2022-09-06,14.399999618530273
2022-09-07,14.979999542236328
2022-09-08,14.949999809265137
2022-09-09,15.1899995803833
2022-09-12,15.9399995803833
2022-09-13,16.059999465942383
2022-09-14,16.739999771118164
2022-09-15,16.489999771118164
2022-09-16,15.670000076293945
2022-09-19,15.170000076293945
2022-09-20,15.279999732971191
2022-09-21,14.899999618530273
2022-09-22,14.899999618530273
2022-09-23,13.029999732971191
2022-09-26,12.5600004196167
2022-09-27,12.989999771118164
2022-09-28,13.399999618530273
2022-09-29,13.020000457763672
2022-09-30,12.84000015258789
2022-10-03,12.739999771118164
2022-10-04,13.609999656677246
2022-10-05,13.260000228881836
2022-10-06,13.479999542236328
2022-10-07,12.510000228881836
2022-10-10,11.529999732971191
2022-10-11,11.65999984741211
2022-10-12,12.119999885559082
2022-10-13,12.739999771118164
2022-10-14,11.90999984741211
2022-10-17,12.140000343322754
2022-10-18,13.079999923706055
2022-10-19,13.130000114440918
2022-10-20,13.109999656677246
2022-10-21,13.640000343322754
2022-10-24,14.289999961853027
2022-10-25,14.890000343322754
2022-10-26,15.319999694824219
2022-10-27,15.510000228881836
2022-10-28,15.6899995803833
2022-10-31,14.850000381469727
2022-11-01,13.479999542236328
2022-11-02,13.119999885559082
2022-11-03,11.970000267028809
2022-11-04,11.6899995803833
2022-11-07,11.520000457763672
2022-11-08,11.369999885559082
2022-11-09,10.65999984741211
2022-11-10,11.0
2022-11-11,12.489999771118164
2022-11-14,9.329999923706055
2022-11-15,9.989999771118164
2022-11-16,9.020000457763672
2022-11-17,8.109999656677246
2022-11-18,8.010000228881836
2022-11-21,7.619999885559082
2022-11-22,7.809999942779541
2022-11-23,7.670000076293945
2022-11-25,7.329999923706055
2022-11-28,7.340000152587891
2022-11-29,7.369999885559082
2022-11-30,7.539999961853027
2022-12-01,7.329999923706055
2022-12-02,7.360000133514404
2022-12-05,7.159999847412109
2022-12-06,7.150000095367432
2022-12-07,7.070000171661377
2022-12-08,7.659999847412109
2022-12-09,7.699999809265137
2022-12-12,8.109999656677246
2022-12-13,8.300000190734863
2022-12-14,8.380000114440918
2022-12-15,8.300000190734863
2022-12-16,8.670000076293945
2022-12-19,8.15999984741211
2022-12-20,8.25
2022-12-21,8.260000228881836
2022-12-22,8.4399995803833
2022-12-23,8.300000190734863
2022-12-27,8.1899995803833
2022-12-28,8.390000343322754
2022-12-29,9.039999961853027
2022-12-30,9.229999542236328
2023-01-03,9.09000015258789
2023-01-04,9.649999618530273
2023-01-05,9.319999694824219
2023-01-06,8.520000457763672
2023-01-09,8.270000457763672
2023-01-10,8.760000228881836
2023-01-11,9.380000114440918
2023-01-12,10.380000114440918
2023-01-13,9.75
2023-01-17,9.279999732971191
2023-01-18,9.229999542236328
2023-01-19,9.34000015258789
2023-01-20,9.529999732971191
2023-01-23,9.289999961853027
2023-01-24,9.390000343322754
2023-01-25,9.529999732971191
2023-01-26,9.40999984741211
2023-01-27,9.630000114440918
2023-01-30,9.520000457763672
2023-01-31,9.960000038146973
2023-02-01,9.260000228881836
2023-02-02,9.979999542236328
2023-02-03,9.4399995803833
2023-02-06,9.5
2023-02-07,9.75
2023-02-08,9.210000038146973
2023-02-09,9.25
2023-02-10,9.239999771118164
2023-02-13,9.050000190734863
2023-02-14,9.010000228881836
2023-02-15,9.010000228881836
2023-02-16,9.0
2023-02-17,9.1899995803833
2023-02-21,8.720000267028809
2023-02-22,8.84000015258789
2023-02-23,8.819999694824219
2023-02-24,8.539999961853027
2023-02-27,8.670000076293945
2023-02-28,8.890000343322754
2023-03-01,8.739999771118164
2023-03-02,8.65999984741211
2023-03-03,8.829999923706055
2023-03-06,9.239999771118164
2023-03-07,9.229999542236328
2023-03-08,9.119999885559082
2023-03-09,8.850000381469727
2023-03-10,8.739999771118164
2023-03-13,9.539999961853027
2023-03-14,9.829999923706055
2023-03-15,9.149999618530273
2023-03-16,9.09000015258789
2023-03-17,8.920000076293945
2023-03-20,8.170000076293945
2023-03-21,8.300000190734863
2023-03-22,7.989999771118164
2023-03-23,7.869999885559082
