Date,RF
2010-12-10,4.268222808837891
2010-12-13,4.327687740325928
2010-12-14,4.103043079376221
2010-12-15,4.175838947296143
2010-12-16,4.056718826293945
2010-12-17,4.129513263702393
2010-12-20,4.175838947296143
2010-12-21,4.268489837646484
2010-12-22,4.572908878326416
2010-12-23,4.46702241897583
2010-12-27,4.473639965057373
2010-12-28,4.49349308013916
2010-12-29,4.5464348793029785
2010-12-30,4.579524993896484
2010-12-31,4.632467746734619
2011-01-03,4.678792953491211
2011-01-04,4.652322292327881
2011-01-05,4.771442413330078
2011-01-06,4.725117206573486
2011-01-07,4.6457037925720215
2011-01-10,4.665555953979492
2011-01-11,4.778059005737305
2011-01-12,4.811147689819336
2011-01-13,4.791296482086182
2011-01-14,4.943504810333252
2011-01-18,4.99644660949707
2011-01-19,4.718497276306152
2011-01-20,4.784677505493164
2011-01-21,4.897180557250977
2011-01-24,4.8310017585754395
2011-01-25,4.6457037925720215
2011-01-26,4.612613677978516
2011-01-27,4.7317352294921875
2011-01-28,4.553053379058838
2011-01-31,4.69864559173584
2011-02-01,4.844238758087158
2011-02-02,4.797911643981934
2011-02-03,4.983210563659668
2011-02-04,5.188363552093506
2011-02-07,5.155274868011475
2011-02-08,5.161892414093018
2011-02-09,5.036153793334961
2011-02-10,5.115567684173584
2011-02-11,5.3074846267700195
2011-02-14,5.234687805175781
2011-02-15,5.188363552093506
2011-02-16,5.135423183441162
2011-02-17,5.095714569091797
2011-02-18,5.155274868011475
2011-02-22,4.883944034576416
2011-02-23,4.883944034576416
2011-02-24,4.903797149658203
2011-02-25,5.0030646324157715
2011-02-28,5.05600643157959
2011-03-01,4.917033672332764
2011-03-02,4.943504810333252
2011-03-03,5.06924295425415
2011-03-04,4.950122833251953
2011-03-07,4.903797149658203
2011-03-08,5.05600643157959
2011-03-09,5.115567684173584
2011-03-10,4.857471942901611
2011-03-11,4.950122833251953
2011-03-14,4.883944034576416
2011-03-15,4.850854396820068
2011-03-16,4.771333694458008
2011-03-17,4.870736598968506
2011-03-18,4.705063819885254
2011-03-21,4.804465293884277
2011-03-22,4.8376030921936035
2011-03-23,4.75145149230957
2011-03-24,4.724945068359375
2011-03-25,4.758078575134277
2011-03-28,4.73157262802124
2011-03-29,4.7382001876831055
2011-03-30,4.791213512420654
2011-03-31,4.811094284057617
2011-04-01,4.8309736251831055
2011-04-04,4.8376030921936035
2011-04-05,4.764706611633301
2011-04-06,4.917122840881348
2011-04-07,4.857481479644775
2011-04-08,4.817720413208008
2011-04-11,4.811094284057617
2011-04-12,4.817720413208008
2011-04-13,4.777959823608398
2011-04-14,4.797839641571045
2011-04-15,4.75145149230957
2011-04-18,4.6255412101745605
2011-04-19,4.75145149230957
2011-04-20,4.678556442260742
2011-04-21,4.75145149230957
2011-04-25,4.7382001876831055
2011-04-26,4.864108562469482
2011-04-27,4.890617370605469
2011-04-28,4.930377960205078
2011-04-29,4.864108562469482
2011-05-02,4.870736598968506
2011-05-03,4.883988857269287
2011-05-04,4.883988857269287
2011-05-05,4.711690425872803
2011-05-06,4.698437213897705
2011-05-09,4.718318462371826
2011-05-10,4.724945068359375
2011-05-11,4.724945068359375
2011-05-12,4.75145149230957
2011-05-13,4.671929836273193
2011-05-16,4.724945068359375
2011-05-17,4.804465293884277
2011-05-18,4.724945068359375
2011-05-19,4.705063819885254
2011-05-20,4.605661869049072
2011-05-23,4.5261406898498535
2011-05-24,4.486378192901611
2011-05-25,4.506258487701416
2011-05-26,4.599033355712891
2011-05-27,4.6255412101745605
2011-05-31,4.678556442260742
2011-06-01,4.333960056304932
2011-06-02,4.333960056304932
2011-06-03,4.214675426483154
2011-06-06,4.0092453956604
2011-06-07,4.0224995613098145
2011-06-08,4.062261581420898
2011-06-09,4.055632591247559
2011-06-10,4.068888187408447
2011-06-13,4.0092453956604
2011-06-14,4.148410320281982
2011-06-15,4.082036018371582
2011-06-16,4.0886735916137695
2011-06-17,4.161684513092041
2011-06-20,4.108585357666016
2011-06-21,4.181596279144287
2011-06-22,4.121860027313232
2011-06-23,4.095310211181641
2011-06-24,3.942645788192749
2011-06-27,3.942645788192749
2011-06-28,3.942645788192749
2011-06-29,4.075396537780762
2011-06-30,4.115220546722412
2011-07-01,4.181596279144287
2011-07-05,4.095310211181641
2011-07-06,3.99574875831604
2011-07-07,4.095310211181641
2011-07-08,4.082036018371582
2011-07-11,3.916097640991211
2011-07-12,3.9824717044830322
2011-07-13,3.949286699295044
2011-07-14,3.9094607830047607
2011-07-15,3.9758360385894775
2011-07-18,3.8762733936309814
2011-07-19,3.916097640991211
2011-07-20,3.989110231399536
2011-07-21,4.135133743286133
2011-07-22,4.115220546722412
2011-07-25,4.121860027313232
2011-07-26,4.2612457275390625
2011-07-27,4.068760395050049
2011-07-28,4.095310211181641
2011-07-29,4.042210102081299
2011-08-01,3.9227352142333984
2011-08-02,3.7833502292633057
2011-08-03,3.8298118114471436
2011-08-04,3.544400691986084
2011-08-05,3.3851006031036377
2011-08-08,2.927116632461548
2011-08-09,3.1727042198181152
2011-08-10,2.807643175125122
2011-08-11,2.9868552684783936
2011-08-12,2.8541059494018555
2011-08-15,3.0200419425964355
2011-08-16,2.9138426780700684
2011-08-17,3.0134055614471436
2011-08-18,2.781094551086426
2011-08-19,2.5620572566986084
2011-08-22,2.5753331184387207
2011-08-23,2.6748945713043213
2011-08-24,2.761181592941284
2011-08-25,2.688169479370117
2011-08-26,2.734631299972534
2011-08-29,2.953666925430298
2011-08-30,2.973578929901123
2011-08-31,3.0134055614471436
2011-09-01,2.8607430458068848
2011-09-02,2.7412686347961426
2011-09-06,2.581969738006592
2011-09-07,2.9005677700042725
2011-09-08,2.774456262588501
2011-09-09,2.6350691318511963
2011-09-12,2.6483445167541504
2011-09-13,2.5886075496673584
2011-09-14,2.548680067062378
2011-09-15,2.615225076675415
2011-09-16,2.6618075370788574
2011-09-19,2.5353708267211914
2011-09-20,2.5154078006744385
2011-09-21,2.408935070037842
2011-09-22,2.2758443355560303
2011-09-23,2.282499074935913
2011-09-26,2.3956263065338135
2011-09-27,2.402280807495117
2011-09-28,2.282499074935913
2011-09-29,2.362353563308716
2011-09-30,2.215954303741455
2011-10-03,2.0096654891967773
2011-10-04,2.122791051864624
2011-10-05,2.215954303741455
2011-10-06,2.4355533123016357
2011-10-07,2.2625365257263184
2011-10-10,2.3956263065338135
2011-10-11,2.4155895709991455
2011-10-12,2.542024850845337
2011-10-13,2.4488613605499268
2011-10-14,2.462172031402588
2011-10-17,2.3024632930755615
2011-10-18,2.548680067062378
2011-10-19,2.475480556488037
2011-10-20,2.455516815185547
2011-10-21,2.5154078006744385
2011-10-24,2.595261812210083
2011-10-25,2.468825578689575
2011-10-26,2.5553345680236816
2011-10-27,2.8215155601501465
2011-10-28,2.8414793014526367
2011-10-31,2.615225076675415
2011-11-01,2.462172031402588
2011-11-02,2.581953287124634
2011-11-03,2.6551523208618164
2011-11-04,2.6751158237457275
2011-11-07,2.7682788372039795
2011-11-08,2.9146792888641357
2011-11-09,2.71504282951355
2011-11-10,2.754969835281372
2011-11-11,2.774935007095337
2011-11-14,2.6751158237457275
2011-11-15,2.688424587249756
2011-11-16,2.688424587249756
2011-11-17,2.6218795776367188
2011-11-18,2.7283527851104736
2011-11-21,2.641842842102051
2011-11-22,2.595261812210083
2011-11-23,2.4488613605499268
2011-11-25,2.455516815185547
2011-11-28,2.5154078006744385
2011-11-29,2.3889718055725098
2011-11-30,2.73500657081604
2011-12-01,2.7416605949401855
2011-12-02,2.8082056045532227
2011-12-05,2.8680973052978516
2011-12-06,2.7682788372039795
2011-12-07,2.761624336242676
2011-12-08,2.6618075370788574
2011-12-09,2.7416605949401855
2011-12-12,2.6618075370788574
2011-12-13,2.6817705631256104
2011-12-14,2.6550862789154053
2011-12-15,2.648414373397827
2011-12-16,2.661757469177246
2011-12-19,2.5483484268188477
2011-12-20,2.735139846801758
2011-12-21,2.8151917457580566
2011-12-22,2.935269594192505
2011-12-23,2.935269594192505
2011-12-27,2.9085869789123535
2011-12-28,2.8285341262817383
2011-12-29,2.9085869789123535
2011-12-30,2.868561267852783
2012-01-03,2.901916265487671
2012-01-04,2.895245313644409
2012-01-05,3.0153231620788574
2012-01-06,2.941941976547241
2012-01-09,3.0219955444335938
2012-01-10,3.1354031562805176
2012-01-11,3.2021145820617676
2012-01-12,3.128732919692993
2012-01-13,3.1954421997070312
2012-01-17,3.2021145820617676
2012-01-18,3.275496482849121
2012-01-19,3.295508861541748
2012-01-20,3.275496482849121
2012-01-23,3.2821671962738037
2012-01-24,3.488969087600708
2012-01-25,3.54900860786438
2012-01-26,3.448944330215454
2012-01-27,3.542339324951172
2012-01-30,3.448944330215454
2012-01-31,3.482297897338867
2012-02-01,3.54900860786438
2012-02-02,3.629063129425049
2012-02-03,3.762483835220337
2012-02-06,3.72912859916687
2012-02-07,3.72912859916687
2012-02-08,3.6824300289154053
2012-02-09,3.789168119430542
2012-02-10,3.782496452331543
2012-02-13,3.8358657360076904
2012-02-14,3.769155263900757
2012-02-15,3.855879783630371
2012-02-16,3.9426021575927734
2012-02-17,4.002641677856445
2012-02-21,3.9893007278442383
2012-02-22,3.8692209720611572
2012-02-23,3.9426021575927734
2012-02-24,3.8692209720611572
2012-02-27,3.889233350753784
2012-02-28,3.889233350753784
2012-02-29,3.8425371646881104
2012-03-01,3.902578115463257
2012-03-02,3.9759602546691895
2012-03-05,3.955944538116455
2012-03-06,3.8358657360076904
2012-03-07,3.889233350753784
2012-03-08,3.8625504970550537
2012-03-09,3.8692209720611572
2012-03-12,3.755812883377075
2012-03-13,3.855879783630371
2012-03-14,4.123182773590088
2012-03-15,4.303616046905518
2012-03-16,4.283566951751709
2012-03-19,4.243472099304199
2012-03-20,4.316980838775635
2012-03-21,4.403854846954346
2012-03-22,4.303616046905518
2012-03-23,4.296932697296143
2012-03-26,4.4172210693359375
2012-03-27,4.397172451019287
2012-03-28,4.3771233558654785
2012-03-29,4.357076644897461
2012-03-30,4.403854846954346
2012-04-02,4.397172451019287
2012-04-03,4.4439496994018555
2012-04-04,4.323662281036377
2012-04-05,4.296932697296143
2012-04-09,4.156597137451172
2012-04-10,4.063039779663086
2012-04-11,4.136549949645996
2012-04-12,4.210060119628906
2012-04-13,4.0830888748168945
2012-04-16,4.149914264678955
2012-04-17,4.203374862670898
2012-04-18,4.149914264678955
2012-04-19,4.0897698402404785
2012-04-20,4.0563578605651855
2012-04-23,4.069723606109619
2012-04-24,4.310298442840576
2012-04-25,4.4439496994018555
2012-04-26,4.510776519775391
2012-04-27,4.597651958465576
2012-04-30,4.504095554351807
2012-05-01,4.570919990539551
2012-05-02,4.550873756408691
2012-05-03,4.664477825164795
2012-05-04,4.4773640632629395
2012-05-07,4.484045028686523
2012-05-08,4.4773640632629395
2012-05-09,4.3838067054748535
2012-05-10,4.4573140144348145
2012-05-11,4.450634002685547
2012-05-14,4.316980838775635
2012-05-15,4.230104446411133
2012-05-16,4.190011024475098
2012-05-17,4.136549949645996
2012-05-18,4.096452236175537
2012-05-21,4.143231391906738
2012-05-22,4.203374862670898
2012-05-23,4.21674108505249
2012-05-24,4.230104446411133
2012-05-25,4.223424434661865
2012-05-29,4.310298442840576
2012-05-30,4.143231391906738
2012-05-31,4.203374862670898
2012-06-01,3.9293875694274902
2012-06-04,3.7088608741760254
2012-06-05,3.7756872177124023
2012-06-06,3.9761648178100586
2012-06-07,4.069723606109619
2012-06-08,4.109818935394287
2012-06-11,4.009578704833984
2012-06-12,4.136549949645996
2012-06-13,4.143243312835693
2012-06-14,4.236950397491455
2012-06-15,4.317272186279297
2012-06-18,4.437753677368164
2012-06-19,4.5046892166137695
2012-06-20,4.511382579803467
2012-06-21,4.357432842254639
2012-06-22,4.464527606964111
2012-06-25,4.283804416656494
2012-06-26,4.257030487060547
2012-06-27,4.290497303009033
2012-06-28,4.377514362335205
2012-06-29,4.518075466156006
2012-07-02,4.585010528564453
2012-07-03,4.591702461242676
2012-07-05,4.511382579803467
2012-07-06,4.471220016479492
2012-07-09,4.437753677368164
2012-07-10,4.3038859367370605
2012-07-11,4.390900135040283
2012-07-12,4.330658435821533
2012-07-13,4.4846086502075195
2012-07-16,4.457835674285889
2012-07-17,4.585010528564453
2012-07-18,4.497995853424072
2012-07-19,4.451141357421875
2012-07-20,4.290497303009033
2012-07-23,4.277112007141113
2012-07-24,4.451141357421875
2012-07-25,4.625171184539795
2012-07-26,4.732266902923584
2012-07-27,4.752346992492676
2012-07-30,4.7188801765441895
2012-07-31,4.6586384773254395
2012-08-01,4.591702461242676
2012-08-02,4.497995853424072
2012-08-03,4.638558864593506
2012-08-06,4.6854119300842285
2012-08-07,4.6586384773254395
2012-08-08,4.631863594055176
2012-08-09,4.665331840515137
2012-08-10,4.6854119300842285
2012-08-13,4.678717613220215
2012-08-14,4.7188801765441895
2012-08-15,4.7188801765441895
2012-08-16,4.7791218757629395
2012-08-17,4.792505264282227
2012-08-20,4.772426605224609
2012-08-21,4.7054924964904785
2012-08-22,4.745651721954346
2012-08-23,4.692105293273926
2012-08-24,4.805893898010254
2012-08-27,4.752346992492676
2012-08-28,4.759039878845215
2012-08-29,4.7188801765441895
2012-08-30,4.7054924964904785
2012-08-31,4.6586384773254395
2012-09-04,4.692105293273926
2012-09-05,4.678717613220215
2012-09-06,4.832668304443359
2012-09-07,4.933069705963135
2012-09-10,4.966536521911621
2012-09-11,4.906294822692871
2012-09-12,4.88618803024292
2012-09-13,5.087265491485596
2012-09-14,5.1073737144470215
2012-09-17,4.953214168548584
2012-09-18,4.879484176635742
2012-09-19,5.127481937408447
2012-09-20,5.080564022064209
2012-09-21,5.040347576141357
2012-09-24,4.986727237701416
2012-09-25,4.83256721496582
2012-09-26,4.792351245880127
2012-09-27,4.879484176635742
2012-09-28,4.825863361358643
2012-10-01,4.778945446014404
2012-10-02,4.805755615234375
2012-10-03,4.906294345855713
2012-10-04,5.033645153045654
2012-10-05,5.073861122131348
2012-10-08,5.026942253112793
2012-10-09,4.980023384094238
2012-10-10,5.060454845428467
2012-10-11,5.1073737144470215
2012-10-12,4.879484176635742
2012-10-15,4.953214168548584
2012-10-16,4.765542030334473
2012-10-17,4.812459945678711
2012-10-18,4.83927059173584
2012-10-19,4.778945446014404
2012-10-22,4.745434284210205
2012-10-23,4.3834943771362305
2012-10-24,4.3298726081848145
2012-10-25,4.430413246154785
2012-10-26,4.410304069519043
2012-10-31,4.370087623596191
2012-11-01,4.477328777313232
2012-11-02,4.463925838470459
2012-11-05,4.410304069519043
2012-11-06,4.557760238647461
2012-11-07,4.376791000366211
2012-11-08,4.276252269744873
2012-11-09,4.3231706619262695
2012-11-12,4.376791000366211
2012-11-13,4.3231706619262695
2012-11-14,4.189118385314941
2012-11-15,4.222631931304932
2012-11-16,4.236037254333496
2012-11-19,4.336574554443359
2012-11-20,4.430413246154785
2012-11-21,4.410304069519043
2012-11-23,4.484032154083252
2012-11-26,4.4572224617004395
2012-11-27,4.417006492614746
2012-11-28,4.437114715576172
2012-11-29,4.4706268310546875
2012-11-30,4.4706268310546875
2012-12-03,4.410304069519043
2012-12-04,4.3231706619262695
2012-12-05,4.40360164642334
2012-12-06,4.3834943771362305
2012-12-07,4.4505181312561035
2012-12-10,4.497437953948975
2012-12-11,4.530951499938965
2012-12-12,4.551087856292725
2012-12-13,4.5175251960754395
2012-12-14,4.4973883628845215
2012-12-17,4.638350486755371
2012-12-18,4.732326984405518
2012-12-19,4.732326984405518
2012-12-20,4.819589614868164
2012-12-21,4.77260160446167
2012-12-24,4.692049980163574
2012-12-26,4.712188243865967
2012-12-27,4.692049980163574
2012-12-28,4.65177583694458
2012-12-31,4.786025047302246
2013-01-02,4.906851768493652
2013-01-03,4.920276641845703
2013-01-04,5.0948028564453125
2013-01-07,5.007539749145508
2013-01-08,4.967263698577881
2013-01-09,4.900138854980469
2013-01-10,4.933701038360596
2013-01-11,4.859865188598633
2013-01-14,4.826299667358398
2013-01-15,4.893426418304443
2013-01-16,4.953839302062988
2013-01-17,5.000825881958008
2013-01-18,4.987401485443115
2013-01-22,5.208915710449219
2013-01-23,5.141788959503174
2013-01-24,5.148503303527832
2013-01-25,5.161927700042725
2013-01-28,5.175352096557617
2013-01-29,5.175352096557617
2013-01-30,5.242477893829346
2013-01-31,5.222339630126953
2013-02-01,5.289465427398682
2013-02-04,5.242477893829346
2013-02-05,5.323028087615967
2013-02-06,5.329740047454834
2013-02-07,5.343166351318359
2013-02-08,5.323028087615967
2013-02-11,5.329740047454834
2013-02-12,5.323028087615967
2013-02-13,5.269328594207764
2013-02-14,5.309601783752441
2013-02-15,5.269328594207764
2013-02-19,5.343166351318359
2013-02-20,5.175352096557617
2013-02-21,5.0948028564453125
2013-02-22,5.215626239776611
2013-02-25,5.020965099334717
2013-02-26,5.034389495849609
2013-02-27,5.114939212799072
2013-02-28,5.135076999664307
2013-03-01,5.175352096557617
2013-03-04,5.269328594207764
2013-03-05,5.316315174102783
2013-03-06,5.396866321563721
2013-03-07,5.517691135406494
2013-03-08,5.470704078674316
2013-03-11,5.578103065490723
2013-03-12,5.457277774810791
2013-03-13,5.544648170471191
2013-03-14,5.584972381591797
2013-03-15,5.618577003479004
2013-03-18,5.558089733123779
2013-03-19,5.571531295776367
2013-03-20,5.64546012878418
2013-03-21,5.524485111236572
2013-03-22,5.517763614654541
2013-03-25,5.564810276031494
2013-03-26,5.578252792358398
2013-03-27,5.524485111236572
2013-03-28,5.504323482513428
2013-04-01,5.390071392059326
2013-04-02,5.403512477874756
2013-04-03,5.289259910583496
2013-04-04,5.356465816497803
2013-04-05,5.369907855987549
2013-04-08,5.403512477874756
2013-04-09,5.430396556854248
2013-04-10,5.531205654144287
2013-04-11,5.524485111236572
2013-04-12,5.450557708740234
2013-04-15,5.242214202880859
2013-04-16,5.356465816497803
2013-04-17,5.2354912757873535
2013-04-18,5.154842853546143
2013-04-19,5.2623748779296875
2013-04-22,5.195167541503906
2013-04-23,5.383350849151611
2013-04-24,5.524485111236572
2013-04-25,5.591692924499512
2013-04-26,5.625295639038086
2013-04-29,5.6589035987854
2013-04-30,5.705946445465088
2013-05-01,5.665623664855957
2013-05-02,5.68578577041626
2013-05-03,5.7664337158203125
2013-05-06,5.853805065155029
2013-05-07,5.867244243621826
2013-05-08,5.921010971069336
2013-05-09,5.921010971069336
2013-05-10,5.921010971069336
2013-05-13,5.941174507141113
2013-05-14,6.048708915710449
2013-05-15,6.142796993255615
2013-05-16,6.015103340148926
2013-05-17,6.082310199737549
2013-05-20,6.149520397186279
2013-05-21,6.1562395095825195
2013-05-22,6.062149524688721
2013-05-23,6.041986465454102
2013-05-24,6.115917205810547
2013-05-28,6.20328426361084
2013-05-29,6.223449230194092
2013-05-30,6.3040971755981445
2013-05-31,6.136077880859375
2013-06-03,6.129354953765869
2013-06-04,6.035264015197754
2013-06-05,5.968059062957764
2013-06-06,6.068870544433594
2013-06-07,6.189842700958252
2013-06-10,6.290653228759766
2013-06-11,6.196564197540283
2013-06-12,6.115651607513428
2013-06-13,6.183080196380615
2013-06-14,6.054966449737549
2013-06-17,6.048223972320557
2013-06-18,6.142621994018555
2013-06-19,6.115651607513428
2013-06-20,6.108909606933594
2013-06-21,6.135882377624512
2013-06-24,6.135882377624512
2013-06-25,6.250504493713379
2013-06-26,6.425816059112549
2013-06-27,6.547186851501465
2013-06-28,6.425816059112549
2013-07-01,6.5674147605896
2013-07-02,6.621356964111328
2013-07-03,6.661812782287598
2013-07-05,6.864092826843262
2013-07-08,6.843865871429443
2013-07-09,6.877578258514404
2013-07-10,6.830382823944092
2013-07-11,6.661812782287598
2013-07-12,6.74272346496582
2013-07-15,6.695527076721191
2013-07-16,6.5674147605896
2013-07-17,6.729240417480469
2013-07-18,6.897807598114014
2013-07-19,6.897807598114014
2013-07-22,7.025918960571289
2013-07-23,7.025918960571289
2013-07-24,6.89106559753418
2013-07-25,6.864092826843262
2013-07-26,6.897807598114014
2013-07-29,6.783183574676514
2013-07-30,6.769695281982422
2013-07-31,6.749467849731445
2013-08-01,6.918035507202148
2013-08-02,6.904552459716797
2013-08-05,6.9112958908081055
2013-08-06,6.756211280822754
2013-08-07,6.682039737701416
2013-08-08,6.695527076721191
2013-08-09,6.688784122467041
2013-08-12,6.641584873199463
2013-08-13,6.661812782287598
2013-08-14,6.709011077880859
2013-08-15,6.614615440368652
2013-08-16,6.6348419189453125
2013-08-19,6.526959419250488
2013-08-20,6.648326873779297
2013-08-21,6.6348419189453125
2013-08-22,6.783183574676514
2013-08-23,6.702271938323975
2013-08-26,6.614615440368652
2013-08-27,6.378619194030762
