Date,FLEX
2010-09-16,4.235116958618164
2010-09-17,4.182365894317627
2010-09-20,4.423511981964111
2010-09-21,4.400904178619385
2010-09-22,4.287867069244385
2010-09-23,4.272796154022217
2010-09-24,4.491333961486816
2010-09-27,4.513940811157227
2010-09-28,4.491333961486816
2010-09-29,4.574227809906006
2010-09-30,4.551620006561279
2010-10-01,4.551620006561279
2010-10-04,4.498869895935059
2010-10-05,4.634513854980469
2010-10-06,4.566691875457764
2010-10-07,4.626977920532227
2010-10-08,4.513940811157227
2010-10-11,4.574227809906006
2010-10-12,4.581762790679932
2010-10-13,4.687264919281006
2010-10-14,4.619441986083984
2010-10-15,4.619441986083984
2010-10-18,4.619441986083984
2010-10-19,4.604371070861816
2010-10-20,4.626977920532227
2010-10-21,4.634513854980469
2010-10-22,4.694799900054932
2010-10-25,4.792766094207764
2010-10-26,4.8003010749816895
2010-10-27,4.822908878326416
2010-10-28,5.357950210571289
2010-10-29,5.403164863586426
2010-11-01,5.297664165496826
2010-11-02,5.312735080718994
2010-11-03,5.290128231048584
2010-11-04,5.433308124542236
2010-11-05,5.433308124542236
2010-11-08,5.403164863586426
2010-11-09,5.357950210571289
2010-11-10,5.275056838989258
2010-11-11,5.207233905792236
2010-11-12,5.0866618156433105
2010-11-15,5.177091121673584
2010-11-16,5.154483795166016
2010-11-17,5.207233905792236
2010-11-18,5.365486145019531
2010-11-19,5.350413799285889
2010-11-22,5.350413799285889
2010-11-23,5.275056838989258
2010-11-24,5.388092994689941
2010-11-26,5.357950210571289
2010-11-29,5.275056838989258
2010-11-30,5.4408440589904785
2010-12-01,5.5538811683654785
2010-12-02,5.629239082336426
2010-12-03,5.636775016784668
2010-12-06,5.832705020904541
2010-12-07,5.862849235534668
2010-12-08,5.923134803771973
2010-12-09,5.877920150756836
2010-12-10,5.930671215057373
2010-12-13,5.817634105682373
2010-12-14,5.877920150756836
2010-12-15,5.719667911529541
2010-12-16,5.810098171234131
2010-12-17,5.772418975830078
2010-12-20,5.764883041381836
2010-12-21,5.945742130279541
2010-12-22,5.885456085205078
2010-12-23,5.89299201965332
2010-12-27,5.9155988693237305
2010-12-28,5.930671215057373
2010-12-29,6.013564109802246
2010-12-30,5.9005279541015625
2010-12-31,5.9155988693237305
2011-01-03,6.058778762817383
2011-01-04,5.990956783294678
2011-01-05,5.945742130279541
2011-01-06,6.00602912902832
2011-01-07,6.11152982711792
2011-01-10,6.149209022521973
2011-01-11,6.164279937744141
2011-01-12,6.277317047119141
2011-01-13,6.2547101974487305
2011-01-14,6.3225321769714355
2011-01-18,6.345139026641846
2011-01-19,6.299924850463867
2011-01-20,6.194424152374268
2011-01-21,6.036171913146973
2011-01-24,6.269781112670898
2011-01-25,6.164279937744141
2011-01-26,6.239637851715088
2011-01-27,6.3225321769714355
2011-01-28,6.073851108551025
2011-01-31,6.021100044250488
2011-02-01,6.036171913146973
2011-02-02,6.0286359786987305
2011-02-03,6.021100044250488
2011-02-04,6.00602912902832
2011-02-07,5.9834208488464355
2011-02-08,5.908062934875488
2011-02-09,5.990956783294678
2011-02-10,6.051242828369141
2011-02-11,6.058778762817383
2011-02-14,6.186888217926025
2011-02-15,6.156744956970215
2011-02-16,6.2094950675964355
2011-02-17,6.36021089553833
2011-02-18,6.345139026641846
2011-02-22,6.11152982711792
2011-02-23,5.990956783294678
2011-02-24,6.081387042999268
2011-02-25,6.11906623840332
2011-02-28,6.0964579582214355
2011-03-01,5.953278064727783
2011-03-02,5.840240955352783
2011-03-03,6.126601219177246
2011-03-04,6.058778762817383
2011-03-07,5.9005279541015625
2011-03-08,5.975884914398193
2011-03-09,5.742276191711426
2011-03-10,5.584023952484131
2011-03-11,5.689525127410889
2011-03-14,5.66691780090332
2011-03-15,5.584023952484131
2011-03-16,5.455915927886963
2011-03-17,5.403164863586426
2011-03-18,5.433308124542236
2011-03-21,5.433308124542236
2011-03-22,5.410700798034668
2011-03-23,5.523737907409668
2011-03-24,5.546345233917236
2011-03-25,5.53127384185791
2011-03-28,5.493595123291016
2011-03-29,5.599095821380615
2011-03-30,5.734739780426025
2011-03-31,5.629239082336426
2011-04-01,5.463450908660889
2011-04-04,5.486059188842773
2011-04-05,5.433308124542236
2011-04-06,5.493595123291016
2011-04-07,5.478522777557373
2011-04-08,5.486059188842773
2011-04-11,5.342878818511963
2011-04-12,5.244913101196289
2011-04-13,5.275056838989258
2011-04-14,5.290128231048584
2011-04-15,5.3278069496154785
2011-04-18,5.282591819763184
2011-04-19,5.244913101196289
2011-04-20,5.403164863586426
2011-04-21,5.493595123291016
2011-04-25,5.501130104064941
2011-04-26,5.629239082336426
2011-04-27,5.659381866455078
2011-04-28,5.425772190093994
2011-04-29,5.252449035644531
2011-05-02,5.267520904541016
2011-05-03,5.207233905792236
2011-05-04,5.162020206451416
2011-05-05,5.237378120422363
2011-05-06,5.290128231048584
2011-05-09,5.222305774688721
2011-05-10,5.3278069496154785
2011-05-11,5.275056838989258
2011-05-12,5.312735080718994
2011-05-13,5.244913101196289
2011-05-16,5.192162990570068
2011-05-17,5.094196796417236
2011-05-18,5.041447162628174
2011-05-19,5.0866618156433105
2011-05-20,5.124341011047363
2011-05-23,5.124341011047363
2011-05-24,5.116805076599121
2011-05-25,5.305200099945068
2011-05-26,5.305200099945068
2011-05-27,5.357950210571289
2011-05-31,5.455915927886963
2011-06-01,5.3278069496154785
2011-06-02,5.305200099945068
2011-06-03,5.184627056121826
2011-06-06,5.184627056121826
2011-06-07,5.162020206451416
2011-06-08,5.101733207702637
2011-06-09,5.237378120422363
2011-06-10,5.297664165496826
2011-06-13,5.222305774688721
2011-06-14,5.282591819763184
2011-06-15,5.109269142150879
2011-06-16,4.973625183105469
2011-06-17,4.755086898803711
2011-06-20,4.724943161010742
2011-06-21,4.830444812774658
2011-06-22,4.845516204833984
2011-06-23,4.777694225311279
2011-06-24,4.822908878326416
2011-06-27,4.792766094207764
2011-06-28,4.747550964355469
2011-06-29,4.853052139282227
2011-06-30,4.837979793548584
2011-07-01,4.973625183105469
2011-07-05,4.935945987701416
2011-07-06,4.875658988952637
2011-07-07,5.041447162628174
2011-07-08,4.966088771820068
2011-07-11,4.822908878326416
2011-07-12,4.732479095458984
2011-07-13,4.822908878326416
2011-07-14,4.724943161010742
2011-07-15,4.626977920532227
2011-07-18,4.634513854980469
2011-07-19,4.762621879577637
2011-07-20,4.732479095458984
2011-07-21,4.830444812774658
2011-07-22,5.282591819763184
2011-07-25,5.064054012298584
2011-07-26,5.064054012298584
2011-07-27,4.935945987701416
2011-07-28,4.868124008178711
2011-07-29,4.860588073730469
2011-08-01,4.724943161010742
2011-08-02,4.544084072113037
2011-08-03,4.589299201965332
2011-08-04,4.302938938140869
2011-08-05,4.265260219573975
2011-08-08,3.8960061073303223
2011-08-09,4.076865196228027
2011-08-10,3.888469934463501
2011-08-11,4.174829959869385
2011-08-12,4.182365894317627
2011-08-15,4.302938938140869
2011-08-16,4.295403003692627
2011-08-17,4.257723808288574
2011-08-18,3.9110779762268066
2011-08-19,3.880934000015259
2011-08-22,3.843255043029785
2011-08-23,4.054257869720459
2011-08-24,4.0844011306762695
2011-08-25,3.9713640213012695
2011-08-26,4.137150764465332
2011-08-29,4.370760917663574
2011-08-30,4.340618133544922
2011-08-31,4.33308219909668
2011-09-01,4.265260219573975
2011-09-02,4.0844011306762695
2011-09-06,4.0844011306762695
2011-09-07,4.280332088470459
2011-09-08,4.182365894317627
2011-09-09,4.061793804168701
2011-09-12,4.152223110198975
2011-09-13,4.227581024169922
2011-09-14,4.355690002441406
2011-09-15,4.461191177368164
2011-09-16,4.461191177368164
2011-09-19,4.513940811157227
2011-09-20,4.423511981964111
2011-09-21,4.340618133544922
2011-09-22,4.0994720458984375
2011-09-23,4.144687175750732
2011-09-26,4.227581024169922
2011-09-27,4.348154067993164
2011-09-28,4.363224983215332
2011-09-29,4.400904178619385
2011-09-30,4.242652893066406
2011-10-03,4.0844011306762695
2011-10-04,4.280332088470459
2011-10-05,4.483798027038574
2011-10-06,4.551620006561279
2011-10-07,4.574227809906006
2011-10-10,4.777694225311279
2011-10-11,4.755086898803711
2011-10-12,4.777694225311279
2011-10-13,4.792766094207764
2011-10-14,4.883194923400879
2011-10-17,4.770157814025879
2011-10-18,4.853052139282227
2011-10-19,4.596835136413574
2011-10-20,4.604371070861816
2011-10-21,4.966088771820068
2011-10-24,5.011303901672363
2011-10-25,4.988696098327637
2011-10-26,4.996232032775879
2011-10-27,5.0866618156433105
2011-10-28,5.033911228179932
2011-10-31,4.951016902923584
2011-11-01,4.807837009429932
2011-11-02,4.868124008178711
2011-11-03,5.033911228179932
2011-11-04,5.033911228179932
2011-11-07,4.973625183105469
2011-11-08,5.003767967224121
2011-11-09,4.657121181488037
2011-11-10,4.657121181488037
2011-11-11,4.777694225311279
2011-11-14,4.694799900054932
2011-11-15,4.860588073730469
2011-11-16,4.679728984832764
2011-11-17,4.431046962738037
2011-11-18,4.370760917663574
2011-11-21,4.325545787811279
2011-11-22,4.280332088470459
2011-11-23,4.182365894317627
2011-11-25,4.114543914794922
2011-11-28,4.265260219573975
2011-11-29,4.159759044647217
2011-11-30,4.498869895935059
2011-12-01,4.453654766082764
2011-12-02,4.46872615814209
2011-12-05,4.551620006561279
2011-12-06,4.506404876708984
2011-12-07,4.536549091339111
2011-12-08,4.287867069244385
2011-12-09,4.4461188316345215
2011-12-12,4.566691875457764
2011-12-13,4.438582897186279
2011-12-14,4.400904178619385
2011-12-15,4.431046962738037
2011-12-16,4.363224983215332
2011-12-19,4.310474872589111
2011-12-20,4.431046962738037
2011-12-21,4.265260219573975
2011-12-22,4.385832786560059
2011-12-23,4.46872615814209
2011-12-27,4.46872615814209
2011-12-28,4.272796154022217
2011-12-29,4.295403003692627
2011-12-30,4.265260219573975
2012-01-03,4.393369197845459
2012-01-04,4.385832786560059
2012-01-05,4.378296852111816
2012-01-06,4.33308219909668
2012-01-09,4.385832786560059
2012-01-10,4.498869895935059
2012-01-11,4.6721930503845215
2012-01-12,4.717408180236816
2012-01-13,4.687264919281006
2012-01-17,4.679728984832764
2012-01-18,4.845516204833984
2012-01-19,5.064054012298584
2012-01-20,5.064054012298584
2012-01-23,5.071589946746826
2012-01-24,5.124341011047363
2012-01-25,5.094196796417236
2012-01-26,5.146947860717773
2012-01-27,5.0866618156433105
2012-01-30,5.094196796417236
2012-01-31,5.177091121673584
2012-02-01,5.342878818511963
2012-02-02,5.267520904541016
2012-02-03,5.380558013916016
2012-02-06,5.365486145019531
2012-02-07,5.252449035644531
2012-02-08,5.229842185974121
2012-02-09,5.365486145019531
2012-02-10,5.252449035644531
2012-02-13,5.259984970092773
2012-02-14,5.259984970092773
2012-02-15,5.2147698402404785
2012-02-16,5.267520904541016
2012-02-17,5.222305774688721
2012-02-21,5.275056838989258
2012-02-22,5.244913101196289
2012-02-23,5.433308124542236
2012-02-24,5.403164863586426
2012-02-27,5.297664165496826
2012-02-28,5.350413799285889
2012-02-29,5.312735080718994
2012-03-01,5.403164863586426
2012-03-02,5.486059188842773
2012-03-05,5.267520904541016
2012-03-06,5.139411926269531
2012-03-07,5.184627056121826
2012-03-08,5.320271015167236
2012-03-09,5.403164863586426
2012-03-12,5.388092994689941
2012-03-13,5.53127384185791
2012-03-14,5.53127384185791
2012-03-15,5.591559886932373
2012-03-16,5.568953037261963
2012-03-19,5.538808822631836
2012-03-20,5.448379993438721
2012-03-21,5.403164863586426
2012-03-22,5.342878818511963
2012-03-23,5.305200099945068
2012-03-26,5.448379993438721
2012-03-27,5.4408440589904785
2012-03-28,5.538808822631836
2012-03-29,5.486059188842773
2012-03-30,5.4408440589904785
2012-04-02,5.501130104064941
2012-04-03,5.501130104064941
2012-04-04,5.342878818511963
2012-04-05,5.3278069496154785
2012-04-09,5.320271015167236
2012-04-10,5.162020206451416
2012-04-11,5.237378120422363
2012-04-12,5.297664165496826
2012-04-13,5.162020206451416
2012-04-16,5.184627056121826
2012-04-17,5.335342884063721
2012-04-18,5.1996989250183105
2012-04-19,5.124341011047363
2012-04-20,5.116805076599121
2012-04-23,5.026374816894531
2012-04-24,4.973625183105469
2012-04-25,5.048983097076416
2012-04-26,5.079125881195068
2012-04-27,5.064054012298584
2012-04-30,5.033911228179932
2012-05-01,5.101733207702637
2012-05-02,5.357950210571289
2012-05-03,5.184627056121826
2012-05-04,5.041447162628174
2012-05-07,5.018838882446289
2012-05-08,5.026374816894531
2012-05-09,5.018838882446289
2012-05-10,5.011303901672363
2012-05-11,5.011303901672363
2012-05-14,4.966088771820068
2012-05-15,5.079125881195068
2012-05-16,4.988696098327637
2012-05-17,4.935945987701416
2012-05-18,4.815372943878174
2012-05-21,4.996232032775879
2012-05-22,4.905803203582764
2012-05-23,4.883194923400879
2012-05-24,4.807837009429932
2012-05-25,4.837979793548584
2012-05-29,4.868124008178711
2012-05-30,4.792766094207764
2012-05-31,4.837979793548584
2012-06-01,4.626977920532227
2012-06-04,4.694799900054932
2012-06-05,4.830444812774658
2012-06-06,5.011303901672363
2012-06-07,5.064054012298584
2012-06-08,5.048983097076416
2012-06-11,4.853052139282227
2012-06-12,4.935945987701416
2012-06-13,4.845516204833984
2012-06-14,4.747550964355469
2012-06-15,4.822908878326416
2012-06-18,4.837979793548584
2012-06-19,4.928410053253174
2012-06-20,5.011303901672363
2012-06-21,4.740015029907227
2012-06-22,4.8003010749816895
2012-06-25,4.709871768951416
2012-06-26,4.702335834503174
2012-06-27,4.709871768951416
2012-06-28,4.604371070861816
2012-06-29,4.6721930503845215
2012-07-02,4.6721930503845215
2012-07-03,4.898266792297363
2012-07-05,4.966088771820068
2012-07-06,4.792766094207764
2012-07-09,4.687264919281006
2012-07-10,4.679728984832764
2012-07-11,4.611907005310059
2012-07-12,4.536549091339111
2012-07-13,4.581762790679932
2012-07-16,4.491333961486816
2012-07-17,4.551620006561279
2012-07-18,4.709871768951416
2012-07-19,4.747550964355469
2012-07-20,4.679728984832764
2012-07-23,4.611907005310059
2012-07-24,4.566691875457764
2012-07-25,4.709871768951416
2012-07-26,4.7852301597595215
2012-07-27,4.890730857849121
2012-07-30,4.837979793548584
2012-07-31,4.830444812774658
2012-08-01,4.755086898803711
2012-08-02,4.5591559410095215
2012-08-03,4.792766094207764
2012-08-06,4.777694225311279
2012-08-07,5.079125881195068
2012-08-08,5.011303901672363
2012-08-09,5.003767967224121
2012-08-10,5.011303901672363
2012-08-13,4.973625183105469
2012-08-14,4.958552837371826
2012-08-15,4.951016902923584
2012-08-16,4.996232032775879
2012-08-17,5.131875991821289
2012-08-20,5.101733207702637
2012-08-21,5.131875991821289
2012-08-22,5.056518077850342
2012-08-23,5.033911228179932
2012-08-24,5.026374816894531
2012-08-27,4.996232032775879
2012-08-28,5.003767967224121
2012-08-29,5.0866618156433105
2012-08-30,4.973625183105469
2012-08-31,5.071589946746826
2012-09-04,5.011303901672363
2012-09-05,4.996232032775879
2012-09-06,5.131875991821289
2012-09-07,5.071589946746826
2012-09-10,4.935945987701416
2012-09-11,4.898266792297363
2012-09-12,4.860588073730469
2012-09-13,4.860588073730469
2012-09-14,4.981161117553711
2012-09-17,4.898266792297363
2012-09-18,4.777694225311279
2012-09-19,4.702335834503174
2012-09-20,4.649586200714111
2012-09-21,4.687264919281006
2012-09-24,4.634513854980469
2012-09-25,4.657121181488037
2012-09-26,4.574227809906006
2012-09-27,4.611907005310059
2012-09-28,4.521477222442627
2012-10-01,4.521477222442627
2012-10-02,4.581762790679932
2012-10-03,4.544084072113037
2012-10-04,4.536549091339111
2012-10-05,4.604371070861816
2012-10-08,4.574227809906006
2012-10-09,4.491333961486816
2012-10-10,4.4461188316345215
2012-10-11,4.536549091339111
2012-10-12,4.476262092590332
2012-10-15,4.529013156890869
2012-10-16,4.611907005310059
2012-10-17,4.732479095458984
2012-10-18,4.611907005310059
2012-10-19,4.491333961486816
2012-10-22,4.483798027038574
2012-10-23,4.438582897186279
2012-10-24,4.415976047515869
2012-10-25,4.370760917663574
2012-10-26,4.265260219573975
2012-10-31,4.348154067993164
2012-11-01,4.453654766082764
2012-11-02,4.325545787811279
2012-11-05,4.476262092590332
2012-11-06,4.589299201965332
2012-11-07,4.498869895935059
2012-11-08,4.491333961486816
2012-11-09,4.513940811157227
2012-11-12,4.461191177368164
2012-11-13,4.363224983215332
2012-11-14,4.22004508972168
2012-11-15,4.182365894317627
2012-11-16,4.174829959869385
2012-11-19,4.370760917663574
2012-11-20,4.3180108070373535
2012-11-21,4.302938938140869
2012-11-23,4.393369197845459
2012-11-26,4.355690002441406
2012-11-27,4.265260219573975
2012-11-28,4.340618133544922
2012-11-29,4.385832786560059
2012-11-30,4.370760917663574
2012-12-03,4.348154067993164
2012-12-04,4.370760917663574
2012-12-05,4.453654766082764
2012-12-06,4.491333961486816
2012-12-07,4.483798027038574
2012-12-10,4.400904178619385
2012-12-11,4.589299201965332
2012-12-12,4.604371070861816
2012-12-13,4.581762790679932
2012-12-14,4.589299201965332
2012-12-17,4.626977920532227
2012-12-18,4.649586200714111
2012-12-19,4.596835136413574
2012-12-20,4.755086898803711
2012-12-21,4.702335834503174
2012-12-24,4.687264919281006
2012-12-26,4.649586200714111
2012-12-27,4.649586200714111
2012-12-28,4.566691875457764
2012-12-31,4.679728984832764
2013-01-02,4.807837009429932
2013-01-03,4.770157814025879
2013-01-04,4.815372943878174
2013-01-07,4.815372943878174
2013-01-08,4.724943161010742
2013-01-09,4.747550964355469
2013-01-10,4.8003010749816895
2013-01-11,4.868124008178711
2013-01-14,4.822908878326416
2013-01-15,4.868124008178711
2013-01-16,5.011303901672363
2013-01-17,5.003767967224121
2013-01-18,5.011303901672363
2013-01-22,5.033911228179932
2013-01-23,5.003767967224121
2013-01-24,5.064054012298584
2013-01-25,4.853052139282227
2013-01-28,4.694799900054932
2013-01-29,4.6721930503845215
2013-01-30,4.657121181488037
2013-01-31,4.679728984832764
2013-02-01,4.762621879577637
2013-02-04,4.762621879577637
2013-02-05,4.898266792297363
2013-02-06,4.958552837371826
2013-02-07,4.973625183105469
2013-02-08,4.966088771820068
2013-02-11,5.018838882446289
2013-02-12,4.988696098327637
2013-02-13,4.973625183105469
2013-02-14,4.973625183105469
2013-02-15,5.033911228179932
2013-02-19,4.996232032775879
2013-02-20,4.973625183105469
2013-02-21,4.966088771820068
2013-02-22,4.966088771820068
2013-02-25,4.973625183105469
2013-02-26,4.973625183105469
2013-02-27,4.981161117553711
2013-02-28,5.011303901672363
2013-03-01,4.996232032775879
2013-03-04,5.018838882446289
2013-03-05,5.101733207702637
2013-03-06,5.048983097076416
2013-03-07,5.109269142150879
2013-03-08,5.131875991821289
2013-03-11,5.222305774688721
2013-03-12,5.146947860717773
2013-03-13,5.162020206451416
2013-03-14,5.192162990570068
2013-03-15,5.146947860717773
2013-03-18,5.109269142150879
2013-03-19,5.177091121673584
2013-03-20,5.192162990570068
2013-03-21,5.056518077850342
2013-03-22,5.056518077850342
2013-03-25,5.071589946746826
2013-03-26,5.048983097076416
2013-03-27,5.116805076599121
2013-03-28,5.094196796417236
2013-04-01,5.003767967224121
2013-04-02,5.026374816894531
2013-04-03,5.018838882446289
2013-04-04,5.064054012298584
2013-04-05,5.018838882446289
2013-04-08,5.109269142150879
2013-04-09,5.146947860717773
2013-04-10,5.237378120422363
2013-04-11,5.2147698402404785
2013-04-12,5.169555187225342
2013-04-15,5.048983097076416
2013-04-16,5.192162990570068
2013-04-17,5.064054012298584
2013-04-18,5.018838882446289
2013-04-19,5.041447162628174
2013-04-22,5.041447162628174
2013-04-23,5.139411926269531
2013-04-24,5.169555187225342
2013-04-25,5.244913101196289
2013-04-26,5.177091121673584
2013-04-29,5.259984970092773
2013-04-30,5.388092994689941
2013-05-01,5.154483795166016
2013-05-02,5.146947860717773
2013-05-03,5.229842185974121
2013-05-06,5.380558013916016
2013-05-07,5.410700798034668
2013-05-08,5.433308124542236
2013-05-09,5.388092994689941
2013-05-10,5.418237209320068
2013-05-13,5.357950210571289
2013-05-14,5.403164863586426
2013-05-15,5.493595123291016
2013-05-16,5.4408440589904785
2013-05-17,5.561417102813721
2013-05-20,5.561417102813721
2013-05-21,5.6819891929626465
2013-05-22,5.538808822631836
2013-05-23,5.508666038513184
2013-05-24,5.576488018035889
2013-05-28,5.516201972961426
2013-05-29,5.516201972961426
2013-05-30,5.599095821380615
2013-05-31,5.621703147888184
2013-06-03,5.651845932006836
2013-06-04,5.734739780426025
2013-06-05,5.659381866455078
2013-06-06,5.772418975830078
2013-06-07,5.945742130279541
2013-06-10,5.9155988693237305
2013-06-11,5.862849235534668
2013-06-12,5.757347106933594
2013-06-13,5.832705020904541
2013-06-14,5.757347106933594
2013-06-17,5.749812126159668
2013-06-18,5.764883041381836
2013-06-19,5.704596996307373
2013-06-20,5.614167213439941
2013-06-21,5.614167213439941
2013-06-24,5.516201972961426
2013-06-25,5.584023952484131
2013-06-26,5.629239082336426
2013-06-27,5.810098171234131
2013-06-28,5.832705020904541
2013-07-01,5.885456085205078
2013-07-02,5.825170040130615
2013-07-03,5.840240955352783
2013-07-05,5.862849235534668
2013-07-08,5.7874908447265625
2013-07-09,5.870384216308594
2013-07-10,5.923134803771973
2013-07-11,5.930671215057373
2013-07-12,5.968349933624268
2013-07-15,5.990956783294678
2013-07-16,5.9834208488464355
2013-07-17,6.021100044250488
2013-07-18,6.00602912902832
2013-07-19,6.043707847595215
2013-07-22,6.066315174102783
2013-07-23,6.126601219177246
2013-07-24,6.126601219177246
2013-07-25,6.134137153625488
2013-07-26,6.345139026641846
2013-07-29,6.405426025390625
2013-07-30,6.480783939361572
2013-07-31,6.525998115539551
2013-08-01,6.714393138885498
2013-08-02,6.631499767303467
2013-08-05,6.676713943481445
2013-08-06,6.752071857452393
2013-08-07,6.774680137634277
2013-08-08,6.82742977142334
2013-08-09,6.83496618270874
2013-08-12,6.7822160720825195
2013-08-13,6.902788162231445
2013-08-14,6.887716770172119
2013-08-15,6.737000942230225
2013-08-16,6.80482292175293
2013-08-19,6.7822160720825195
2013-08-20,6.789751052856445
2013-08-21,6.789751052856445
2013-08-22,6.895252227783203
2013-08-23,6.737000942230225
2013-08-26,6.6691789627075195
2013-08-27,6.60889196395874
2013-08-28,6.706858158111572
2013-08-29,6.80482292175293
2013-08-30,6.767144203186035
2013-09-03,6.737000942230225
2013-09-04,6.85757303237915
2013-09-05,6.925395965576172
2013-09-06,6.955539226531982
2013-09-09,7.121325969696045
