Date,WD
2011-04-20,9.379949569702148
2011-04-21,9.363396644592285
2011-04-25,9.537249565124512
2011-04-26,9.727665901184082
2011-04-27,9.835290908813477
2011-04-28,9.760780334472656
2011-04-29,9.926359176635742
2011-05-02,9.70283031463623
2011-05-03,9.487579345703125
2011-05-04,9.446184158325195
2011-05-05,9.686267852783203
2011-05-06,9.810449600219727
2011-05-09,9.926359176635742
2011-05-10,9.934638023376465
2011-05-11,9.785616874694824
2011-05-12,10.042264938354492
2011-05-13,10.058820724487305
2011-05-16,10.009146690368652
2011-05-17,10.356858253479004
2011-05-18,10.696294784545898
2011-05-19,10.80392074584961
2011-05-20,10.870147705078125
2011-05-23,10.828752517700195
2011-05-24,10.605225563049316
2011-05-25,10.770800590515137
2011-05-26,10.737686157226562
2011-05-27,11.010889053344727
2011-05-31,11.259252548217773
2011-06-01,10.820474624633789
2011-06-02,10.770800590515137
2011-06-03,10.621784210205078
2011-06-06,10.779081344604492
2011-06-07,10.837032318115234
2011-06-08,10.787358283996582
2011-06-09,10.737686157226562
2011-06-10,10.596945762634277
2011-06-13,10.307188034057617
2011-06-14,10.32374382019043
2011-06-15,10.017427444458008
2011-06-16,10.2823486328125
2011-06-17,10.373416900634766
2011-06-20,10.538992881774902
2011-06-21,10.853589057922363
2011-06-22,10.878425598144531
2011-06-23,10.654898643493652
2011-06-24,11.135069847106934
2011-06-27,10.969494819641113
2011-06-28,10.969494819641113
2011-06-29,11.052285194396973
2011-06-30,11.010889053344727
2011-07-01,10.646618843078613
2011-07-05,10.795639038085938
2011-07-06,10.820474624633789
2011-07-07,11.093677520751953
2011-07-08,10.961215019226074
2011-07-11,10.986052513122559
2011-07-12,11.002612113952637
2011-07-13,10.977774620056152
2011-07-14,10.944657325744629
2011-07-15,10.787358283996582
2011-07-18,10.663175582885742
2011-07-19,10.977774620056152
2011-07-20,10.75424575805664
2011-07-21,10.795639038085938
2011-07-22,10.712849617004395
2011-07-25,10.770800590515137
2011-07-26,10.787358283996582
2011-07-27,10.712849617004395
2011-07-28,10.944657325744629
2011-07-29,10.704574584960938
2011-08-01,10.696294784545898
2011-08-02,10.563830375671387
2011-08-03,11.060563087463379
2011-08-04,10.43964672088623
2011-08-05,10.696294784545898
2011-08-08,10.191280364990234
2011-08-09,10.290629386901855
2011-08-10,9.942915916442871
2011-08-11,9.909799575805664
2011-08-12,10.058820724487305
2011-08-15,10.216117858886719
2011-08-16,9.984313011169434
2011-08-17,10.207839012145996
2011-08-18,9.860126495361328
2011-08-19,9.66971492767334
2011-08-22,9.504136085510254
2011-08-23,9.87668514251709
2011-08-24,9.851847648620605
2011-08-25,9.504136085510254
2011-08-26,9.611761093139648
2011-08-29,9.769060134887695
2011-08-30,9.686267852783203
2011-08-31,9.603484153747559
2011-09-01,9.520695686340332
2011-09-02,9.280608177185059
2011-09-06,9.222654342651367
2011-09-07,9.454463005065918
2011-09-08,9.23093318939209
2011-09-09,9.437904357910156
2011-09-12,9.313720703125
2011-09-13,9.388232231140137
2011-09-14,9.636595726013184
2011-09-15,9.735942840576172
2011-09-16,9.57864761352539
2011-09-19,9.379949569702148
2011-09-20,9.313720703125
2011-09-21,9.214375495910645
2011-09-22,8.999124526977539
2011-09-23,8.85838508605957
2011-09-26,9.040515899658203
2011-09-27,9.47929859161377
2011-09-28,9.139864921569824
2011-09-29,8.990845680236816
2011-09-30,9.620040893554688
2011-10-03,8.792153358459473
2011-10-04,9.255768775939941
2011-10-05,9.156424522399902
2011-10-06,9.611761093139648
2011-10-07,9.47929859161377
2011-10-10,10.149888038635254
2011-10-11,10.158163070678711
2011-10-12,10.332019805908203
2011-10-13,10.42309284210205
2011-10-14,10.472763061523438
2011-10-17,10.158163070678711
2011-10-18,10.257513046264648
2011-10-19,9.951194763183594
2011-10-20,9.901521682739258
2011-10-21,10.514156341552734
2011-10-24,10.911540985107422
2011-10-25,10.812196731567383
2011-10-26,10.76252269744873
2011-10-27,11.3668794631958
2011-10-28,10.630058288574219
2011-10-31,10.514156341552734
2011-11-01,10.191280364990234
2011-11-02,10.580388069152832
2011-11-03,10.911540985107422
2011-11-04,10.514156341552734
2011-11-07,10.481043815612793
2011-11-08,10.737686157226562
2011-11-09,10.290629386901855
2011-11-10,9.976031303405762
2011-11-11,10.572113037109375
2011-11-14,10.257513046264648
2011-11-15,10.52243709564209
2011-11-16,10.538992881774902
2011-11-17,10.348578453063965
2011-11-18,10.389974594116211
2011-11-21,9.976031303405762
2011-11-22,9.926359176635742
2011-11-23,9.47929859161377
2011-11-25,9.388232231140137
2011-11-28,9.57864761352539
2011-11-29,9.727665901184082
2011-11-30,10.514156341552734
2011-12-01,10.067099571228027
2011-12-02,10.19956111907959
2011-12-05,10.340302467346191
2011-12-06,9.793896675109863
2011-12-07,9.909799575805664
2011-12-08,10.083656311035156
2011-12-09,10.100214958190918
2011-12-12,9.843568801879883
2011-12-13,9.66971492767334
2011-12-14,9.976031303405762
2011-12-15,9.91808032989502
2011-12-16,9.934638023376465
2011-12-19,9.860126495361328
2011-12-20,10.183002471923828
2011-12-21,10.431371688842773
2011-12-22,10.431371688842773
2011-12-23,10.307188034057617
2011-12-27,10.32374382019043
2011-12-28,10.125049591064453
2011-12-29,10.050544738769531
2011-12-30,10.398255348205566
2012-01-03,10.141609191894531
2012-01-04,9.967752456665039
2012-01-05,9.810449600219727
2012-01-06,9.719389915466309
2012-01-09,9.934638023376465
2012-01-10,9.934638023376465
2012-01-11,10.24923038482666
2012-01-12,10.24095630645752
2012-01-13,10.149888038635254
2012-01-17,10.000869750976562
2012-01-18,9.992593765258789
2012-01-19,9.835290908813477
2012-01-20,9.818732261657715
2012-01-23,9.818732261657715
2012-01-24,9.87668514251709
2012-01-25,9.967752456665039
2012-01-26,9.80217456817627
2012-01-27,9.851847648620605
2012-01-30,9.87668514251709
2012-01-31,9.835290908813477
2012-02-01,9.926359176635742
2012-02-02,9.80217456817627
2012-02-03,9.992593765258789
2012-02-06,10.058820724487305
2012-02-07,10.149888038635254
2012-02-08,10.191280364990234
2012-02-09,10.141609191894531
2012-02-10,10.24923038482666
2012-02-13,10.307188034057617
2012-02-14,10.43964672088623
2012-02-15,10.315464973449707
2012-02-16,10.381694793701172
2012-02-17,10.32374382019043
2012-02-21,10.149888038635254
2012-02-22,9.727665901184082
2012-02-23,10.43964672088623
2012-02-24,10.538992881774902
2012-02-27,10.497598648071289
2012-02-28,10.596945762634277
2012-02-29,10.307188034057617
2012-03-01,9.909799575805664
2012-03-02,9.46274185180664
2012-03-05,9.793896675109863
2012-03-06,9.504136085510254
2012-03-07,10.050544738769531
2012-03-08,10.389974594116211
2012-03-09,10.52243709564209
2012-03-12,10.52243709564209
2012-03-13,10.737686157226562
2012-03-14,10.406529426574707
2012-03-15,10.679732322692871
2012-03-16,10.828752517700195
2012-03-19,10.787358283996582
2012-03-20,10.638339042663574
2012-03-21,10.530715942382812
2012-03-22,10.389974594116211
2012-03-23,10.365138053894043
2012-03-26,10.671456336975098
2012-03-27,10.547272682189941
2012-03-28,10.406529426574707
2012-03-29,10.224397659301758
2012-03-30,10.431371688842773
2012-04-02,10.555553436279297
2012-04-03,10.679732322692871
2012-04-04,10.837032318115234
2012-04-05,10.986052513122559
2012-04-09,10.745965957641602
2012-04-10,10.530715942382812
2012-04-11,10.75424575805664
2012-04-12,10.812196731567383
2012-04-13,10.663175582885742
2012-04-16,10.704574584960938
2012-04-17,10.828752517700195
2012-04-18,10.638339042663574
2012-04-19,10.75424575805664
2012-04-20,10.745965957641602
2012-04-23,10.712849617004395
2012-04-24,10.76252269744873
2012-04-25,10.654898643493652
2012-04-26,10.646618843078613
2012-04-27,10.671456336975098
2012-04-30,10.80392074584961
2012-05-01,10.654898643493652
2012-05-02,10.630058288574219
2012-05-03,10.853589057922363
2012-05-04,10.894986152648926
2012-05-07,10.76252269744873
2012-05-08,10.729406356811523
2012-05-09,10.447925567626953
2012-05-10,10.274070739746094
2012-05-11,10.265790939331055
2012-05-14,10.224397659301758
2012-05-15,10.32374382019043
2012-05-16,10.033985137939453
2012-05-17,9.967752456665039
2012-05-18,9.752498626708984
2012-05-21,9.860126495361328
2012-05-22,9.827011108398438
2012-05-23,9.901521682739258
2012-05-24,9.884963989257812
2012-05-25,9.926359176635742
2012-05-29,9.909799575805664
2012-05-30,9.777338027954102
2012-05-31,9.71110725402832
2012-06-01,9.164701461791992
2012-06-04,9.023961067199707
2012-06-05,9.098469734191895
2012-06-06,9.172983169555664
2012-06-07,9.322001457214355
2012-06-08,9.984313011169434
2012-06-11,9.71110725402832
2012-06-12,9.909799575805664
2012-06-13,9.942915916442871
2012-06-14,9.91808032989502
2012-06-15,10.009146690368652
2012-06-18,9.87668514251709
2012-06-19,10.166444778442383
2012-06-20,10.183002471923828
2012-06-21,10.257513046264648
2012-06-22,10.381694793701172
2012-06-25,10.166444778442383
2012-06-26,10.2823486328125
2012-06-27,10.414812088012695
2012-06-28,10.406529426574707
2012-06-29,10.638339042663574
2012-07-02,10.381694793701172
2012-07-03,10.646618843078613
2012-07-05,10.497598648071289
2012-07-06,10.538992881774902
2012-07-09,10.613504409790039
2012-07-10,10.497598648071289
2012-07-11,10.646618843078613
2012-07-12,10.621784210205078
2012-07-13,10.787358283996582
2012-07-16,10.596945762634277
2012-07-17,10.712849617004395
2012-07-18,10.456206321716309
2012-07-19,10.32374382019043
2012-07-20,10.348578453063965
2012-07-23,10.373416900634766
2012-07-24,10.298906326293945
2012-07-25,10.24923038482666
2012-07-26,10.315464973449707
2012-07-27,10.613504409790039
2012-07-30,10.43964672088623
2012-07-31,10.464486122131348
2012-08-01,10.067099571228027
2012-08-02,10.058820724487305
2012-08-03,10.373416900634766
2012-08-06,10.414812088012695
2012-08-07,10.58867073059082
2012-08-08,10.216117858886719
2012-08-09,10.19956111907959
2012-08-10,9.934638023376465
2012-08-13,9.785616874694824
2012-08-14,10.149888038635254
2012-08-15,10.174723625183105
2012-08-16,10.000869750976562
2012-08-17,10.149888038635254
2012-08-20,10.23267650604248
2012-08-21,10.315464973449707
2012-08-22,10.32374382019043
2012-08-23,10.141609191894531
2012-08-24,10.431371688842773
2012-08-27,10.530715942382812
2012-08-28,10.688011169433594
2012-08-29,10.696294784545898
2012-08-30,10.76252269744873
2012-08-31,10.944657325744629
2012-09-04,10.737686157226562
2012-09-05,11.002612113952637
2012-09-06,11.259252548217773
2012-09-07,11.54073715209961
2012-09-10,11.391716957092285
2012-09-11,11.5490140914917
2012-09-12,11.5490140914917
2012-09-13,11.747708320617676
2012-09-14,12.37690258026123
2012-09-17,12.012632369995117
2012-09-18,12.418296813964844
2012-09-19,12.815679550170898
2012-09-20,13.229622840881348
2012-09-21,13.18822956085205
2012-09-24,13.080606460571289
2012-09-25,12.70805835723877
2012-09-26,12.666662216186523
2012-09-27,12.898470878601074
2012-09-28,12.724615097045898
2012-10-01,12.666662216186523
2012-10-02,12.848796844482422
2012-10-03,13.18822956085205
2012-10-04,13.86709976196289
2012-10-05,13.966443061828613
2012-10-08,14.057514190673828
2012-10-09,13.941605567932129
2012-10-10,13.67668342590332
2012-10-11,13.833979606628418
2012-10-12,13.544221878051758
2012-10-15,13.67668342590332
2012-10-16,13.825702667236328
2012-10-17,14.16513729095459
2012-10-18,14.123743057250977
2012-10-19,14.098905563354492
2012-10-22,14.521126747131348
2012-10-23,13.958163261413574
2012-10-24,14.049233436584473
2012-10-25,13.991277694702148
2012-10-26,13.75119400024414
2012-10-31,13.75119400024414
2012-11-01,13.55250072479248
2012-11-02,13.221344947814941
2012-11-05,13.461432456970215
2012-11-06,13.494546890258789
2012-11-07,12.9564208984375
2012-11-08,13.776029586791992
2012-11-09,13.701522827148438
2012-11-12,13.668403625488281
2012-11-13,13.67668342590332
2012-11-14,13.09716510772705
2012-11-15,13.229622840881348
2012-11-16,13.35380744934082
2012-11-19,13.60217571258545
2012-11-20,13.502827644348145
2012-11-21,13.726357460021973
2012-11-23,13.809147834777832
2012-11-26,13.660123825073242
2012-11-27,13.544221878051758
2012-11-28,13.67668342590332
2012-11-29,13.817422866821289
2012-11-30,13.618730545043945
2012-12-03,13.453154563903809
2012-12-04,13.370367050170898
2012-12-05,13.51938533782959
2012-12-06,13.494546890258789
2012-12-07,13.527664184570312
2012-12-10,13.577336311340332
2012-12-11,13.809147834777832
2012-12-12,13.726357460021973
2012-12-13,13.535943031311035
2012-12-14,13.527664184570312
2012-12-17,13.577336311340332
2012-12-18,13.693239212036133
2012-12-19,13.494546890258789
2012-12-20,13.618730545043945
2012-12-21,13.742914199829102
2012-12-24,13.759469985961914
2012-12-26,13.660123825073242
2012-12-27,13.701522827148438
2012-12-28,13.486271858215332
2012-12-31,13.792587280273438
2013-01-02,14.272758483886719
2013-01-03,14.330714225769043
2013-01-04,14.223089218139648
2013-01-07,14.289319038391113
2013-01-08,14.305878639221191
2013-01-09,14.28104305267334
2013-01-10,15.299336433410645
2013-01-11,15.315896987915039
2013-01-14,15.729839324951172
2013-01-15,16.39215087890625
2013-01-16,16.51633644104004
2013-01-17,16.77297592163086
2013-01-18,17.20348358154297
2013-01-22,17.518075942993164
2013-01-23,17.3856143951416
2013-01-24,17.45185089111328
2013-01-25,17.559471130371094
2013-01-28,17.567747116088867
2013-01-29,17.393892288208008
2013-01-30,17.393892288208008
2013-01-31,17.783004760742188
2013-02-01,17.733327865600586
2013-02-04,17.691932678222656
2013-02-05,17.71677017211914
2013-02-06,17.965137481689453
2013-02-07,17.965137481689453
2013-02-08,17.989973068237305
2013-02-11,17.890623092651367
2013-02-12,17.807828903198242
2013-02-13,17.824392318725586
2013-02-14,17.783004760742188
2013-02-15,17.63397789001465
2013-02-19,17.940292358398438
2013-02-20,17.3856143951416
2013-02-21,16.9716739654541
2013-02-22,17.228315353393555
2013-02-25,17.178640365600586
2013-02-26,17.220035552978516
2013-02-27,17.302827835083008
2013-02-28,17.551193237304688
2013-03-01,17.509798049926758
2013-03-04,17.584306716918945
2013-03-05,17.236595153808594
2013-03-06,16.143783569335938
2013-03-07,16.466657638549805
2013-03-08,16.43354034423828
2013-03-11,16.483217239379883
2013-03-12,15.936811447143555
2013-03-13,15.796072006225586
2013-03-14,15.754677772521973
2013-03-15,15.746399879455566
2013-03-18,15.771233558654785
2013-03-19,15.572546005249023
2013-03-20,15.754677772521973
2013-03-21,15.481473922729492
2013-03-22,15.291060447692871
2013-03-25,15.216552734375
2013-03-26,14.9847412109375
2013-03-27,15.059249877929688
2013-03-28,14.877120018005371
2013-04-01,14.926791191101074
2013-04-02,15.009581565856934
2013-04-03,14.512847900390625
2013-04-04,14.69498062133789
2013-04-05,14.819169998168945
2013-04-08,14.786052703857422
2013-04-09,14.901957511901855
2013-04-10,14.893672943115234
2013-04-11,14.512847900390625
2013-04-12,14.711543083190918
2013-04-15,14.363832473754883
2013-04-16,14.454894065856934
2013-04-17,14.44661808013916
2013-04-18,14.454894065856934
2013-04-19,14.438340187072754
2013-04-22,14.305878639221191
2013-04-23,14.5956392288208
2013-04-24,14.719820976257324
2013-04-25,14.769495010375977
2013-04-26,14.421782493591309
2013-04-29,14.537687301635742
2013-04-30,14.744656562805176
2013-05-01,14.48801326751709
2013-05-02,14.587364196777344
2013-05-03,14.893672943115234
2013-05-06,15.299336433410645
2013-05-07,15.307622909545898
2013-05-08,14.744656562805176
2013-05-09,15.183440208435059
2013-05-10,15.191720962524414
2013-05-13,15.340733528137207
2013-05-14,15.498034477233887
2013-05-15,15.522875785827637
2013-05-16,15.456640243530273
2013-05-17,15.787789344787598
2013-05-20,15.729839324951172
2013-05-21,15.506316184997559
2013-05-22,15.688446998596191
2013-05-23,15.887138366699219
2013-05-24,15.829191207885742
2013-05-28,16.152063369750977
2013-05-29,16.085830688476562
2013-05-30,15.90369701385498
2013-05-31,15.705009460449219
2013-06-03,15.48975658416748
2013-06-04,15.349020004272461
2013-06-05,15.14203929901123
2013-06-06,15.1006441116333
2013-06-07,15.1006441116333
2013-06-10,15.233109474182129
2013-06-11,15.175158500671387
2013-06-12,15.125482559204102
2013-06-13,15.191720962524414
2013-06-14,15.208276748657227
2013-06-17,15.017857551574707
2013-06-18,14.943349838256836
2013-06-19,14.777774810791016
2013-06-20,14.620478630065918
2013-06-21,14.305878639221191
2013-06-24,14.18997573852539
2013-06-25,13.983000755310059
2013-06-26,14.372106552124023
2013-06-27,14.603911399841309
2013-06-28,14.48801326751709
2013-07-01,14.868840217590332
2013-07-02,15.166881561279297
2013-07-03,15.14203929901123
2013-07-05,15.14203929901123
2013-07-08,14.968186378479004
2013-07-09,15.14203929901123
2013-07-10,15.158598899841309
2013-07-11,15.40696907043457
2013-07-12,15.671890258789062
2013-07-15,15.688446998596191
2013-07-16,15.738123893737793
2013-07-17,15.688446998596191
2013-07-18,15.572546005249023
2013-07-19,15.754677772521973
2013-07-22,15.754677772521973
2013-07-23,15.688446998596191
2013-07-24,15.738123893737793
2013-07-25,15.580819129943848
2013-07-26,15.216552734375
2013-07-29,15.22482681274414
2013-07-30,15.001297950744629
2013-07-31,15.26622486114502
2013-08-01,15.22482681274414
2013-08-02,15.340733528137207
2013-08-05,15.315896987915039
2013-08-06,15.166881561279297
2013-08-07,14.777774810791016
2013-08-08,12.525919914245605
2013-08-09,12.012632369995117
2013-08-12,12.244440078735352
2013-08-13,12.318949699401855
2013-08-14,12.252718925476074
2013-08-15,11.979517936706543
2013-08-16,12.153372764587402
2013-08-19,12.13681411743164
2013-08-20,12.211323738098145
2013-08-21,12.13681411743164
2013-08-22,12.186491012573242
2013-08-23,12.145092964172363
2013-08-26,12.145092964172363
2013-08-27,11.996076583862305
2013-08-28,12.13681411743164
2013-08-29,12.078863143920898
2013-08-30,12.029189109802246
2013-09-03,12.203043937683105
2013-09-04,12.227883338928223
2013-09-05,12.37690258026123
2013-09-06,12.294116020202637
2013-09-09,12.393461227416992
2013-09-10,12.476247787475586
2013-09-11,12.252718925476074
2013-09-12,12.26927375793457
2013-09-13,12.534198760986328
2013-09-16,12.691499710083008
2013-09-17,12.83224105834961
2013-09-18,12.823960304260254
2013-09-19,12.799121856689453
2013-09-20,12.724615097045898
2013-09-23,12.823960304260254
2013-09-24,12.840517044067383
2013-09-25,12.716334342956543
2013-09-26,13.047490119934082
2013-09-27,13.146835327148438
2013-09-30,13.171673774719238
2013-10-01,10.646618843078613
2013-10-02,10.870147705078125
2013-10-03,10.745965957641602
2013-10-04,10.729406356811523
2013-10-07,10.671456336975098
2013-10-08,10.52243709564209
2013-10-09,10.472763061523438
2013-10-10,10.555553436279297
2013-10-11,10.464486122131348
2013-10-14,10.4893217086792
2013-10-15,10.447925567626953
2013-10-16,10.530715942382812
2013-10-17,10.406529426574707
2013-10-18,10.630058288574219
2013-10-21,10.52243709564209
2013-10-22,10.605225563049316
2013-10-23,10.919821739196777
2013-10-24,10.75424575805664
2013-10-25,10.828752517700195
2013-10-28,11.035723686218262
2013-10-29,10.93637752532959
2013-10-30,10.878425598144531
2013-10-31,10.745965957641602
2013-11-01,10.58867073059082
2013-11-04,11.101954460144043
2013-11-05,10.969494819641113
2013-11-06,11.193024635314941
2013-11-07,10.679732322692871
2013-11-08,10.837032318115234
2013-11-11,11.143351554870605
2013-11-12,11.242697715759277
2013-11-13,11.416553497314453
2013-11-14,11.49106502532959
2013-11-15,11.49106502532959
2013-11-18,11.4579496383667
2013-11-19,11.4579496383667
2013-11-20,11.582131385803223
2013-11-21,11.764264106750488
2013-11-22,13.312414169311523
2013-11-25,13.07232666015625
2013-11-26,13.254461288452148
2013-11-27,13.420035362243652
2013-11-29,13.428319931030273
2013-12-02,13.171673774719238
2013-12-03,13.204789161682129
2013-12-04,13.271020889282227
2013-12-05,13.370367050170898
2013-12-06,13.428319931030273
2013-12-09,13.287577629089355
2013-12-10,13.411761283874512
2013-12-11,13.279296875
2013-12-12,13.138557434082031
2013-12-13,13.130280494689941
2013-12-16,13.229622840881348
2013-12-17,13.155115127563477
2013-12-18,13.411761283874512
2013-12-19,13.254461288452148
2013-12-20,13.486271858215332
2013-12-23,13.271020889282227
2013-12-24,13.287577629089355
2013-12-26,13.271020889282227
2013-12-27,13.403482437133789
2013-12-30,13.395200729370117
2013-12-31,13.386924743652344
2014-01-02,13.378643989562988
2014-01-03,13.287577629089355
2014-01-06,13.213067054748535
2014-01-07,13.262739181518555
2014-01-08,13.196507453918457
2014-01-09,12.94814395904541
2014-01-10,12.641824722290039
2014-01-13,12.699776649475098
2014-01-14,12.732891082763672
2014-01-15,12.592151641845703
2014-01-16,12.236162185668945
2014-01-17,11.954679489135742
2014-01-21,11.962958335876465
2014-01-22,11.929844856262207
2014-01-23,11.681476593017578
2014-01-24,11.424832344055176
2014-01-27,11.350319862365723
2014-01-28,11.838778495788574
2014-01-29,11.606966972351074
2014-01-30,11.648360252380371
2014-01-31,11.62352466583252
2014-02-03,11.722870826721191
2014-02-04,12.178211212158203
2014-02-05,12.037468910217285
2014-02-06,12.227883338928223
2014-02-07,12.186491012573242
2014-02-10,12.277556419372559
2014-02-11,12.34378719329834
2014-02-12,12.37690258026123
2014-02-13,13.362086296081543
2014-02-14,14.115460395812988
2014-02-18,13.916769027709961
2014-02-19,13.916769027709961
2014-02-20,13.833979606628418
2014-02-21,14.1568603515625
2014-02-24,14.074067115783691
2014-02-25,13.958163261413574
2014-02-26,13.858819007873535
2014-02-27,14.074067115783691
2014-02-28,13.933326721191406
2014-03-03,13.453154563903809
2014-03-04,13.428319931030273
2014-03-05,13.453154563903809
2014-03-06,13.444875717163086
2014-03-07,13.395200729370117
2014-03-10,13.403482437133789
2014-03-11,13.320693016052246
2014-03-12,13.213067054748535
2014-03-13,12.790844917297363
2014-03-14,12.790844917297363
2014-03-17,13.916769027709961
2014-03-18,13.974720001220703
2014-03-19,13.660123825073242
2014-03-20,13.668403625488281
2014-03-21,13.56905746459961
2014-03-24,13.59389591217041
2014-03-25,13.668403625488281
2014-03-26,13.370367050170898
2014-03-27,13.121999740600586
2014-03-28,13.304137229919434
2014-03-31,13.535943031311035
2014-04-01,13.776029586791992
2014-04-02,13.734637260437012
2014-04-03,13.809147834777832
2014-04-04,13.544221878051758
2014-04-07,13.221344947814941
2014-04-08,13.24618148803711
2014-04-09,13.420035362243652
2014-04-10,13.05577278137207
2014-04-11,13.03921127319336
2014-04-14,13.213067054748535
2014-04-15,13.328969955444336
2014-04-16,13.535943031311035
2014-04-17,13.56905746459961
2014-04-21,13.734637260437012
2014-04-22,13.709797859191895
2014-04-23,13.56077766418457
2014-04-24,13.428319931030273
2014-04-25,13.047490119934082
2014-04-28,13.221344947814941
2014-04-29,12.997817993164062
2014-04-30,12.981257438659668
2014-05-01,12.757726669311523
2014-05-02,12.923304557800293
2014-05-05,13.155115127563477
2014-05-06,13.080606460571289
2014-05-07,12.83224105834961
2014-05-08,12.169929504394531
2014-05-09,12.37690258026123
2014-05-12,12.848796844482422
2014-05-13,12.55075740814209
2014-05-14,12.294116020202637
2014-05-15,12.277556419372559
2014-05-16,12.368624687194824
2014-05-19,12.501087188720703
2014-05-20,12.352065086364746
2014-05-21,12.169929504394531
2014-05-22,12.203043937683105
2014-05-23,12.260997772216797
2014-05-27,12.410015106201172
2014-05-28,12.327228546142578
2014-05-29,12.30239200592041
2014-05-30,12.236162185668945
2014-06-02,12.095418930053711
2014-06-03,12.012632369995117
2014-06-04,11.921565055847168
2014-06-05,11.896728515625
2014-06-06,11.888448715209961
2014-06-09,12.161649703979492
2014-06-10,12.186491012573242
2014-06-11,12.07058334350586
2014-06-12,12.095418930053711
2014-06-13,12.045745849609375
2014-06-16,12.13681411743164
2014-06-17,12.153372764587402
2014-06-18,12.227883338928223
2014-06-19,12.178211212158203
2014-06-20,12.260997772216797
2014-06-23,12.111978530883789
2014-06-24,11.929844856262207
2014-06-25,11.921565055847168
2014-06-26,12.103697776794434
2014-06-27,11.565574645996094
2014-06-30,11.681476593017578
2014-07-01,11.86361312866211
2014-07-02,11.946399688720703
2014-07-03,11.905007362365723
2014-07-07,11.921565055847168
2014-07-08,11.905007362365723
2014-07-09,11.888448715209961
2014-07-10,11.764264106750488
2014-07-11,11.615248680114746
2014-07-14,11.673198699951172
2014-07-15,11.54073715209961
2014-07-16,11.606966972351074
2014-07-17,11.424832344055176
2014-07-18,11.565574645996094
2014-07-21,11.3668794631958
2014-07-22,11.176467895507812
2014-07-23,11.176467895507812
2014-07-24,11.068839073181152
2014-07-25,10.870147705078125
2014-07-28,11.093677520751953
2014-07-29,11.391716957092285
2014-07-30,11.565574645996094
2014-07-31,11.300649642944336
2014-08-01,11.466227531433105
2014-08-04,11.466227531433105
2014-08-05,11.507619857788086
2014-08-06,11.606966972351074
2014-08-07,11.73943042755127
2014-08-08,12.327228546142578
2014-08-11,12.30239200592041
2014-08-12,12.26927375793457
2014-08-13,12.236162185668945
2014-08-14,12.045745849609375
2014-08-15,12.012632369995117
2014-08-18,12.294116020202637
2014-08-19,12.211323738098145
2014-08-20,11.896728515625
2014-08-21,12.161649703979492
2014-08-22,11.962958335876465
2014-08-25,11.747708320617676
2014-08-26,11.689752578735352
2014-08-27,11.673198699951172
2014-08-28,11.449667930603027
2014-08-29,11.747708320617676
