Date,VYX
2010-09-10,8.368098258972168
2010-09-13,8.656441688537598
2010-09-14,8.631901741027832
2010-09-15,8.613496780395508
2010-09-16,8.650306701660156
2010-09-17,8.656441688537598
2010-09-20,8.680981636047363
2010-09-21,8.5828218460083
2010-09-22,8.46625804901123
2010-09-23,8.429448127746582
2010-09-24,8.472393035888672
2010-09-27,8.398773193359375
2010-09-28,8.312883377075195
2010-09-29,8.337423324584961
2010-09-30,8.361963272094727
2010-10-01,8.441718101501465
2010-10-04,8.404908180236816
2010-10-05,8.564416885375977
2010-10-06,8.490797996520996
2010-10-07,8.361963272094727
2010-10-08,8.644171714782715
2010-10-11,8.705520629882812
2010-10-12,8.711655616760254
2010-10-13,8.766871452331543
2010-10-14,8.723925590515137
2010-10-15,8.754600524902344
2010-10-18,8.742330551147461
2010-10-19,8.515336990356445
2010-10-20,8.61963176727295
2010-10-21,8.509202003479004
2010-10-22,8.435583114624023
2010-10-25,8.349693298339844
2010-10-26,8.312883377075195
2010-10-27,8.411043167114258
2010-10-28,8.361963272094727
2010-10-29,8.4171781539917
2010-11-01,8.631901741027832
2010-11-02,8.871166229248047
2010-11-03,8.926380157470703
2010-11-04,9.030674934387207
2010-11-05,9.098159790039062
2010-11-08,9.012269973754883
2010-11-09,8.828221321105957
2010-11-10,8.993865013122559
2010-11-11,8.993865013122559
2010-11-12,8.711655616760254
2010-11-15,8.754600524902344
2010-11-16,8.656441688537598
2010-11-17,8.527606964111328
2010-11-18,8.828221321105957
2010-11-19,8.822086334228516
2010-11-22,8.871166229248047
2010-11-23,8.846626281738281
2010-11-24,9.030674934387207
2010-11-26,8.944785118103027
2010-11-29,8.889571189880371
2010-11-30,8.828221321105957
2010-12-01,9.055214881896973
2010-12-02,8.950920104980469
2010-12-03,8.871166229248047
2010-12-06,8.773006439208984
2010-12-07,8.79754638671875
2010-12-08,8.95705509185791
2010-12-09,8.981595039367676
2010-12-10,9.208588600158691
2010-12-13,9.233128547668457
2010-12-14,9.233128547668457
2010-12-15,9.110428810119629
2010-12-16,9.269939422607422
2010-12-17,9.38036823272705
2010-12-20,9.343558311462402
2010-12-21,9.441718101501465
2010-12-22,9.392638206481934
2010-12-23,9.38036823272705
2010-12-27,9.368098258972168
2010-12-28,9.435583114624023
2010-12-29,9.42331314086914
2010-12-30,9.386503219604492
2010-12-31,9.429448127746582
2011-01-03,9.527606964111328
2011-01-04,9.453988075256348
2011-01-05,10.15950870513916
2011-01-06,10.196318626403809
2011-01-07,10.177913665771484
2011-01-10,10.404908180236816
2011-01-11,10.337423324584961
2011-01-12,10.515336990356445
2011-01-13,10.46625804901123
2011-01-14,10.325153350830078
2011-01-18,10.484663009643555
2011-01-19,10.147238731384277
2011-01-20,10.104293823242188
2011-01-21,10.073619842529297
2011-01-24,10.079754829406738
2011-01-25,10.141103744506836
2011-01-26,10.134968757629395
2011-01-27,10.233128547668457
2011-01-28,10.030674934387207
2011-01-31,10.061349868774414
2011-02-01,10.355828285217285
2011-02-02,10.570551872253418
2011-02-03,10.484663009643555
2011-02-04,11.220858573913574
2011-02-07,11.57668685913086
2011-02-08,11.66871166229248
2011-02-09,11.588956832885742
2011-02-10,11.57668685913086
2011-02-11,11.546011924743652
2011-02-14,11.889571189880371
2011-02-15,11.877301216125488
2011-02-16,12.098159790039062
2011-02-17,12.153373718261719
2011-02-18,12.061349868774414
2011-02-22,11.852761268615723
2011-02-23,11.558281898498535
2011-02-24,11.62576675415039
2011-02-25,11.73619556427002
2011-02-28,11.717790603637695
2011-03-01,11.662576675415039
2011-03-02,11.693251609802246
2011-03-03,11.858896255493164
2011-03-04,11.785276412963867
2011-03-07,11.656441688537598
2011-03-08,11.613496780395508
2011-03-09,11.613496780395508
2011-03-10,11.26380443572998
2011-03-11,11.411043167114258
2011-03-14,11.349693298339844
2011-03-15,11.26380443572998
2011-03-16,11.036809921264648
2011-03-17,11.128833770751953
2011-03-18,11.269939422607422
2011-03-21,11.53374195098877
2011-03-22,11.38036823272705
2011-03-23,11.447853088378906
2011-03-24,11.558281898498535
2011-03-25,11.613496780395508
2011-03-28,11.546011924743652
2011-03-29,11.503067016601562
2011-03-30,11.595091819763184
2011-03-31,11.558281898498535
2011-04-01,11.552146911621094
2011-04-04,11.552146911621094
2011-04-05,11.662576675415039
2011-04-06,11.711655616760254
2011-04-07,11.938650131225586
2011-04-08,11.687116622924805
2011-04-11,11.570551872253418
2011-04-12,11.441718101501465
2011-04-13,11.521471977233887
2011-04-14,11.46625804901123
2011-04-15,11.521471977233887
2011-04-18,11.349693298339844
2011-04-19,11.441718101501465
2011-04-20,11.723925590515137
2011-04-21,11.748465538024902
2011-04-25,11.760736465454102
2011-04-26,11.84049129486084
2011-04-27,11.84049129486084
2011-04-28,11.877301216125488
2011-04-29,12.153373718261719
2011-05-02,12.0
2011-05-03,11.871166229248047
2011-05-04,11.828221321105957
2011-05-05,11.865031242370605
2011-05-06,11.803681373596191
2011-05-09,11.987730026245117
2011-05-10,12.220858573913574
2011-05-11,12.08588981628418
2011-05-12,12.147238731384277
2011-05-13,11.993865013122559
2011-05-16,11.79754638671875
2011-05-17,11.687116622924805
2011-05-18,11.920245170593262
2011-05-19,12.036809921264648
2011-05-20,11.987730026245117
2011-05-23,11.785276412963867
2011-05-24,11.748465538024902
2011-05-25,11.723925590515137
2011-05-26,11.79754638671875
2011-05-27,11.79754638671875
2011-05-31,11.975460052490234
2011-06-01,11.723925590515137
2011-06-02,11.693251609802246
2011-06-03,11.61963176727295
2011-06-06,11.337423324584961
2011-06-07,11.26380443572998
2011-06-08,11.20245361328125
2011-06-09,11.196318626403809
2011-06-10,11.030674934387207
2011-06-13,11.104293823242188
2011-06-14,11.128833770751953
2011-06-15,10.950920104980469
2011-06-16,11.018404960632324
2011-06-17,10.901840209960938
2011-06-20,10.907975196838379
2011-06-21,11.214723587036133
2011-06-22,11.171778678894043
2011-06-23,11.288344383239746
2011-06-24,11.184048652648926
2011-06-27,11.190183639526367
2011-06-28,11.515336990356445
2011-06-29,11.496932983398438
2011-06-30,11.588956832885742
2011-07-01,11.791411399841309
2011-07-05,11.717790603637695
2011-07-06,11.791411399841309
2011-07-07,11.975460052490234
2011-07-08,11.932515144348145
2011-07-11,11.711655616760254
2011-07-12,11.343558311462402
2011-07-13,11.398773193359375
2011-07-14,11.607361793518066
2011-07-15,11.699386596679688
2011-07-18,11.539876937866211
2011-07-19,11.693251609802246
2011-07-20,11.588956832885742
2011-07-21,11.901840209960938
2011-07-22,12.779141426086426
2011-07-25,12.595091819763184
2011-07-26,12.674846649169922
2011-07-27,12.300613403320312
2011-07-28,12.515336990356445
2011-07-29,12.239263534545898
2011-08-01,12.122698783874512
2011-08-02,11.613496780395508
2011-08-03,11.680981636047363
2011-08-04,10.969325065612793
2011-08-05,10.754600524902344
2011-08-08,9.95705509185791
2011-08-09,10.226993560791016
2011-08-10,9.932515144348145
2011-08-11,10.46625804901123
2011-08-12,10.392638206481934
2011-08-15,10.834356307983398
2011-08-16,10.717790603637695
2011-08-17,10.539876937866211
2011-08-18,9.558281898498535
2011-08-19,9.392638206481934
2011-08-22,9.4171781539917
2011-08-23,9.858896255493164
2011-08-24,10.061349868774414
2011-08-25,9.815951347351074
2011-08-26,9.963190078735352
2011-08-29,10.361963272094727
2011-08-30,10.343558311462402
2011-08-31,10.570551872253418
2011-09-01,10.460123062133789
2011-09-02,10.04294490814209
2011-09-06,9.73619556427002
2011-09-07,10.20245361328125
2011-09-08,10.37423324584961
2011-09-09,10.04294490814209
2011-09-12,10.239263534545898
2011-09-13,10.644171714782715
2011-09-14,10.975460052490234
2011-09-15,11.312883377075195
2011-09-16,11.269939422607422
2011-09-19,11.134968757629395
2011-09-20,10.938650131225586
2011-09-21,10.815951347351074
2011-09-22,10.177913665771484
2011-09-23,10.490797996520996
2011-09-26,10.717790603637695
2011-09-27,11.049079895019531
2011-09-28,10.644171714782715
2011-09-29,10.730060577392578
2011-09-30,10.361963272094727
2011-10-03,9.779141426086426
2011-10-04,10.098159790039062
2011-10-05,10.509202003479004
2011-10-06,10.846626281738281
2011-10-07,10.809816360473633
2011-10-10,11.220858573913574
2011-10-11,11.26380443572998
2011-10-12,11.177913665771484
2011-10-13,11.184048652648926
2011-10-14,11.411043167114258
2011-10-17,11.055214881896973
2011-10-18,11.196318626403809
2011-10-19,10.926380157470703
2011-10-20,11.098159790039062
2011-10-21,11.306748390197754
2011-10-24,11.613496780395508
2011-10-25,11.312883377075195
2011-10-26,11.552146911621094
2011-10-27,12.024539947509766
2011-10-28,12.190183639526367
2011-10-31,11.680981636047363
2011-11-01,11.276074409484863
2011-11-02,11.429448127746582
2011-11-03,11.938650131225586
2011-11-04,12.08588981628418
2011-11-07,11.656441688537598
2011-11-08,11.920245170593262
2011-11-09,11.220858573913574
2011-11-10,11.20245361328125
2011-11-11,11.38036823272705
2011-11-14,11.564416885375977
2011-11-15,11.613496780395508
2011-11-16,11.337423324584961
2011-11-17,10.61963176727295
2011-11-18,10.484663009643555
2011-11-21,10.38036823272705
2011-11-22,10.386503219604492
2011-11-23,10.030674934387207
2011-11-25,9.975460052490234
2011-11-28,10.306748390197754
2011-11-29,10.184048652648926
2011-11-30,10.730060577392578
2011-12-01,10.656441688537598
2011-12-02,10.644171714782715
2011-12-05,10.656441688537598
2011-12-06,10.441718101501465
2011-12-07,10.527606964111328
2011-12-08,10.055214881896973
2011-12-09,10.484663009643555
2011-12-12,10.196318626403809
2011-12-13,9.963190078735352
2011-12-14,9.950920104980469
2011-12-15,10.0
2011-12-16,9.926380157470703
2011-12-19,9.650306701660156
2011-12-20,10.049079895019531
2011-12-21,9.963190078735352
2011-12-22,10.04294490814209
2011-12-23,10.196318626403809
2011-12-27,10.098159790039062
2011-12-28,9.932515144348145
2011-12-29,10.104293823242188
2011-12-30,10.098159790039062
2012-01-03,10.337423324584961
2012-01-04,10.294479370117188
2012-01-05,10.251534461975098
2012-01-06,10.233128547668457
2012-01-09,10.251534461975098
2012-01-10,10.276074409484863
2012-01-11,10.269939422607422
2012-01-12,10.196318626403809
2012-01-13,10.147238731384277
2012-01-17,10.110428810119629
2012-01-18,10.503067016601562
2012-01-19,10.828221321105957
2012-01-20,10.91411018371582
2012-01-23,10.907975196838379
2012-01-24,10.932515144348145
2012-01-25,11.036809921264648
2012-01-26,11.018404960632324
2012-01-27,11.226993560791016
2012-01-30,11.220858573913574
2012-01-31,11.490797996520996
2012-02-01,11.711655616760254
2012-02-02,11.552146911621094
2012-02-03,11.644171714782715
2012-02-06,11.674846649169922
2012-02-07,13.0
2012-02-08,13.153373718261719
2012-02-09,13.036809921264648
2012-02-10,12.969325065612793
2012-02-13,13.447853088378906
2012-02-14,13.490797996520996
2012-02-15,13.239263534545898
2012-02-16,13.411043167114258
2012-02-17,13.37423324584961
2012-02-21,13.269939422607422
2012-02-22,13.239263534545898
2012-02-23,13.165643692016602
2012-02-24,13.343558311462402
2012-02-27,13.337423324584961
2012-02-28,13.257669448852539
2012-02-29,13.325153350830078
2012-03-01,13.165643692016602
2012-03-02,13.128833770751953
2012-03-05,12.987730026245117
2012-03-06,12.638036727905273
2012-03-07,12.815951347351074
2012-03-08,12.938650131225586
2012-03-09,13.134968757629395
2012-03-12,12.944785118103027
2012-03-13,13.036809921264648
2012-03-14,12.852761268615723
2012-03-15,13.15950870513916
2012-03-16,13.04294490814209
2012-03-19,13.208588600158691
2012-03-20,13.073619842529297
2012-03-21,12.944785118103027
2012-03-22,12.773006439208984
2012-03-23,12.858896255493164
2012-03-26,13.134968757629395
2012-03-27,13.26380443572998
2012-03-28,13.214723587036133
2012-03-29,13.312883377075195
2012-03-30,13.319018363952637
2012-04-02,13.319018363952637
2012-04-03,13.404908180236816
2012-04-04,13.208588600158691
2012-04-05,13.251534461975098
2012-04-09,13.134968757629395
2012-04-10,12.865031242370605
2012-04-11,12.521471977233887
2012-04-12,13.282209396362305
2012-04-13,13.147238731384277
2012-04-16,13.46625804901123
2012-04-17,13.595091819763184
2012-04-18,13.662576675415039
2012-04-19,13.656441688537598
2012-04-20,14.300613403320312
2012-04-23,14.20245361328125
2012-04-24,14.153373718261719
2012-04-25,14.306748390197754
2012-04-26,14.233128547668457
2012-04-27,14.429448127746582
2012-04-30,14.4171781539917
2012-05-01,14.478528022766113
2012-05-02,14.5828218460083
2012-05-03,14.38036823272705
2012-05-04,14.276074409484863
2012-05-07,14.300613403320312
2012-05-08,13.926380157470703
2012-05-09,14.08588981628418
2012-05-10,14.104293823242188
2012-05-11,14.067484855651855
2012-05-14,13.889571189880371
2012-05-15,13.730060577392578
2012-05-16,13.601226806640625
2012-05-17,13.294479370117188
2012-05-18,13.073619842529297
2012-05-21,13.239263534545898
2012-05-22,13.190183639526367
2012-05-23,13.26380443572998
2012-05-24,12.907975196838379
2012-05-25,12.938650131225586
2012-05-29,13.006134986877441
2012-05-30,13.036809921264648
2012-05-31,13.141103744506836
2012-06-01,12.656441688537598
2012-06-04,12.595091819763184
2012-06-05,12.62576675415039
2012-06-06,12.877301216125488
2012-06-07,12.705520629882812
2012-06-08,12.828221321105957
2012-06-11,12.484663009643555
2012-06-12,12.674846649169922
2012-06-13,12.42331314086914
2012-06-14,12.441718101501465
2012-06-15,12.858896255493164
2012-06-18,12.975460052490234
2012-06-19,13.239263534545898
2012-06-20,13.37423324584961
2012-06-21,13.006134986877441
2012-06-22,13.15950870513916
2012-06-25,12.613496780395508
2012-06-26,12.785276412963867
2012-06-27,13.128833770751953
2012-06-28,13.233128547668457
2012-06-29,13.944785118103027
2012-07-02,14.0
2012-07-03,14.325153350830078
2012-07-05,14.226993560791016
2012-07-06,13.84049129486084
2012-07-09,13.944785118103027
2012-07-10,13.607361793518066
2012-07-11,13.969325065612793
2012-07-12,13.564416885375977
2012-07-13,14.030674934387207
2012-07-16,14.650306701660156
2012-07-17,14.723925590515137
2012-07-18,15.036809921264648
2012-07-19,14.993865013122559
2012-07-20,14.171778678894043
2012-07-23,13.987730026245117
2012-07-24,13.803681373596191
2012-07-25,13.748465538024902
2012-07-26,13.969325065612793
2012-07-27,14.57668685913086
2012-07-30,14.325153350830078
2012-07-31,14.306748390197754
2012-08-01,15.177913665771484
2012-08-02,14.963190078735352
2012-08-03,15.441718101501465
2012-08-06,15.705520629882812
2012-08-07,15.730060577392578
2012-08-08,15.730060577392578
2012-08-09,15.705520629882812
2012-08-10,15.588956832885742
2012-08-13,15.411043167114258
2012-08-14,13.895706176757812
2012-08-15,13.773006439208984
2012-08-16,13.938650131225586
2012-08-17,13.852761268615723
2012-08-20,13.588956832885742
2012-08-21,13.650306701660156
2012-08-22,13.5828218460083
2012-08-23,13.460123062133789
2012-08-24,13.61963176727295
2012-08-27,13.546011924743652
2012-08-28,13.73619556427002
2012-08-29,13.803681373596191
2012-08-30,13.66871166229248
2012-08-31,13.73619556427002
2012-09-04,13.809816360473633
2012-09-05,13.938650131225586
2012-09-06,14.269939422607422
2012-09-07,14.220858573913574
2012-09-10,14.04294490814209
2012-09-11,14.171778678894043
2012-09-12,14.521471977233887
2012-09-13,14.730060577392578
2012-09-14,14.975460052490234
2012-09-17,14.920245170593262
2012-09-18,14.932515144348145
2012-09-19,14.95705509185791
2012-09-20,14.785276412963867
2012-09-21,14.693251609802246
2012-09-24,14.398773193359375
2012-09-25,14.153373718261719
2012-09-26,14.036809921264648
2012-09-27,14.343558311462402
2012-09-28,14.300613403320312
2012-10-01,14.11656379699707
2012-10-02,13.803681373596191
2012-10-03,13.644171714782715
2012-10-04,13.717790603637695
2012-10-05,13.871166229248047
2012-10-08,13.705520629882812
2012-10-09,13.447853088378906
2012-10-10,13.484663009643555
2012-10-11,13.558281898498535
2012-10-12,13.53374195098877
2012-10-15,13.662576675415039
2012-10-16,13.62576675415039
2012-10-17,13.644171714782715
2012-10-18,13.595091819763184
2012-10-19,13.607361793518066
2012-10-22,13.239263534545898
2012-10-23,13.147238731384277
2012-10-24,13.0
2012-10-25,13.11656379699707
2012-10-26,13.0
2012-10-31,13.055214881896973
2012-11-01,14.0
2012-11-02,13.601226806640625
2012-11-05,13.809816360473633
2012-11-06,14.110428810119629
2012-11-07,13.760736465454102
2012-11-08,13.644171714782715
2012-11-09,13.552146911621094
2012-11-12,13.42331314086914
2012-11-13,13.5828218460083
2012-11-14,13.343558311462402
2012-11-15,13.276074409484863
2012-11-16,13.319018363952637
2012-11-19,13.73619556427002
2012-11-20,14.141103744506836
2012-11-21,14.453988075256348
2012-11-23,14.742330551147461
2012-11-26,14.631901741027832
2012-11-27,14.699386596679688
2012-11-28,14.570551872253418
2012-11-29,14.66871166229248
2012-11-30,14.680981636047363
2012-12-03,14.693251609802246
2012-12-04,14.754600524902344
2012-12-05,14.742330551147461
2012-12-06,15.282209396362305
2012-12-07,15.208588600158691
2012-12-10,15.233128547668457
2012-12-11,15.233128547668457
2012-12-12,15.20245361328125
2012-12-13,14.993865013122559
2012-12-14,15.073619842529297
2012-12-17,15.325153350830078
2012-12-18,15.515336990356445
2012-12-19,15.453988075256348
2012-12-20,15.588956832885742
2012-12-21,15.601226806640625
2012-12-24,15.693251609802246
2012-12-26,15.638036727905273
2012-12-27,15.368098258972168
2012-12-28,15.33128833770752
2012-12-31,15.631901741027832
2013-01-02,16.073619842529297
2013-01-03,16.03680992126465
2013-01-04,16.25766944885254
2013-01-07,16.20245361328125
2013-01-08,16.196319580078125
2013-01-09,16.31901741027832
2013-01-10,16.25153350830078
2013-01-11,16.263803482055664
2013-01-14,16.650306701660156
2013-01-15,16.86503028869629
2013-01-16,16.785276412963867
2013-01-17,16.932514190673828
2013-01-18,17.042945861816406
2013-01-22,17.276073455810547
2013-01-23,17.141103744506836
2013-01-24,16.969324111938477
2013-01-25,17.226993560791016
2013-01-28,17.177913665771484
2013-01-29,16.926380157470703
2013-01-30,16.619632720947266
2013-01-31,17.03680992126465
2013-02-01,17.184049606323242
2013-02-04,17.08588981628418
2013-02-05,17.147239685058594
2013-02-06,17.067485809326172
2013-02-07,17.15337371826172
2013-02-08,17.901840209960938
2013-02-11,17.77914047241211
2013-02-12,17.503067016601562
2013-02-13,17.613496780395508
2013-02-14,17.62576675415039
2013-02-15,17.638036727905273
2013-02-19,17.730060577392578
2013-02-20,17.214723587036133
2013-02-21,16.79754638671875
2013-02-22,16.957054138183594
2013-02-25,16.44171714782715
2013-02-26,16.533742904663086
2013-02-27,16.82822036743164
2013-02-28,16.920244216918945
2013-03-01,16.822086334228516
2013-03-04,16.619632720947266
2013-03-05,16.730060577392578
2013-03-06,16.77914047241211
2013-03-07,16.766870498657227
2013-03-08,16.809816360473633
2013-03-11,16.98159408569336
2013-03-12,16.895706176757812
2013-03-13,16.730060577392578
2013-03-14,16.889570236206055
2013-03-15,16.730060577392578
2013-03-18,16.74233055114746
2013-03-19,16.62576675415039
2013-03-20,16.803680419921875
2013-03-21,16.46012306213379
2013-03-22,16.509201049804688
2013-03-25,16.37423324584961
2013-03-26,16.496932983398438
2013-03-27,16.484663009643555
2013-03-28,16.907974243164062
2013-04-01,16.62576675415039
2013-04-02,16.490798950195312
2013-04-03,16.226993560791016
2013-04-04,16.300613403320312
2013-04-05,16.184049606323242
2013-04-08,16.588956832885742
2013-04-09,16.5950927734375
2013-04-10,17.05521583557129
2013-04-11,17.380367279052734
2013-04-12,17.300613403320312
2013-04-15,16.66257667541504
2013-04-16,16.674846649169922
2013-04-17,16.490798950195312
2013-04-18,16.104293823242188
2013-04-19,16.067485809326172
2013-04-22,16.079755783081055
2013-04-23,16.35582733154297
2013-04-24,16.331287384033203
2013-04-25,16.392637252807617
2013-04-26,16.282209396362305
2013-04-29,16.472393035888672
2013-04-30,16.730060577392578
2013-05-01,17.91411018371582
2013-05-02,17.82822036743164
2013-05-03,18.306747436523438
2013-05-06,18.36809730529785
2013-05-07,18.392637252807617
2013-05-08,18.398773193359375
2013-05-09,18.312883377075195
2013-05-10,18.28834342956543
2013-05-13,18.4049072265625
2013-05-14,18.773006439208984
2013-05-15,18.969324111938477
2013-05-16,18.938650131225586
2013-05-17,19.312883377075195
2013-05-20,19.46012306213379
2013-05-21,19.582822799682617
2013-05-22,19.527606964111328
2013-05-23,19.349693298339844
2013-05-24,19.42331314086914
2013-05-28,19.521472930908203
2013-05-29,19.55828285217285
2013-05-30,20.55828285217285
2013-05-31,20.490798950195312
2013-06-03,20.361963272094727
2013-06-04,20.33742332458496
2013-06-05,20.092025756835938
2013-06-06,20.325153350830078
2013-06-07,20.74233055114746
2013-06-10,20.552146911621094
2013-06-11,20.46012306213379
2013-06-12,20.190183639526367
2013-06-13,20.5950927734375
2013-06-14,20.343557357788086
2013-06-17,20.705520629882812
2013-06-18,20.889570236206055
2013-06-19,20.5950927734375
2013-06-20,19.773006439208984
2013-06-21,20.030675888061523
2013-06-24,19.650306701660156
2013-06-25,19.815950393676758
2013-06-26,20.0
2013-06-27,20.294479370117188
2013-06-28,20.2392635345459
2013-07-01,20.45398712158203
2013-07-02,20.44171714782715
2013-07-03,20.184049606323242
2013-07-05,20.509201049804688
2013-07-08,20.466257095336914
2013-07-09,20.466257095336914
2013-07-10,20.82822036743164
2013-07-11,21.35582733154297
2013-07-12,21.325153350830078
2013-07-15,21.613496780395508
2013-07-16,21.71165657043457
2013-07-17,21.723926544189453
2013-07-18,21.791410446166992
2013-07-19,21.54601287841797
2013-07-22,21.447853088378906
2013-07-23,21.4049072265625
2013-07-24,21.233129501342773
2013-07-25,21.68098258972168
2013-07-26,21.619632720947266
2013-07-29,21.74233055114746
2013-07-30,21.791410446166992
2013-07-31,22.08588981628418
2013-08-01,22.466257095336914
2013-08-02,22.62576675415039
2013-08-05,22.42331314086914
2013-08-06,22.079755783081055
2013-08-07,21.815950393676758
2013-08-08,22.079755783081055
2013-08-09,22.331287384033203
2013-08-12,22.54601287841797
2013-08-13,22.699386596679688
2013-08-14,22.993864059448242
2013-08-15,22.736196517944336
2013-08-16,22.94478416442871
2013-08-19,22.484663009643555
2013-08-20,22.693252563476562
2013-08-21,22.588956832885742
2013-08-22,22.71165657043457
2013-08-23,22.527606964111328
2013-08-26,22.503067016601562
2013-08-27,21.957054138183594
2013-08-28,22.042945861816406
2013-08-29,22.15337371826172
2013-08-30,21.82822036743164
2013-09-03,21.79754638671875
2013-09-04,22.147239685058594
2013-09-05,22.478527069091797
2013-09-06,22.45398712158203
2013-09-09,23.006135940551758
2013-09-10,23.515336990356445
2013-09-11,23.392637252807617
2013-09-12,23.417177200317383
2013-09-13,23.417177200317383
2013-09-16,23.4049072265625
2013-09-17,23.926380157470703
2013-09-18,24.073619842529297
