Date,ORRF
2010-01-04,24.623157501220703
2010-01-05,24.46318817138672
2010-01-06,23.357221603393555
2010-01-07,23.350271224975586
2010-01-08,23.113779067993164
2010-01-11,23.684144973754883
2010-01-12,23.725881576538086
2010-01-13,24.018024444580078
2010-01-14,24.205825805664062
2010-01-15,24.365806579589844
2010-01-19,23.670238494873047
2010-01-20,23.378093719482422
2010-01-21,21.87566375732422
2010-01-22,21.87566375732422
2010-01-25,22.432117462158203
2010-01-26,21.228784561157227
2010-01-27,21.81306266784668
2010-01-28,21.367897033691406
2010-01-29,21.87566375732422
2010-02-01,22.244312286376953
2010-02-02,21.006202697753906
2010-02-03,20.867084503173828
2010-02-04,20.23412322998047
2010-02-05,20.67232322692871
2010-02-08,20.185434341430664
2010-02-09,20.727975845336914
2010-02-10,20.854114532470703
2010-02-11,21.54784393310547
2010-02-12,22.781152725219727
2010-02-16,22.900272369384766
2010-02-17,23.551963806152344
2010-02-18,23.748180389404297
2010-02-19,24.070520401000977
2010-02-22,24.105558395385742
2010-02-23,24.224685668945312
2010-02-24,24.37183952331543
2010-02-25,24.44891929626465
2010-02-26,24.68016242980957
2010-03-01,25.051555633544922
2010-03-02,25.051555633544922
2010-03-03,25.037540435791016
2010-03-04,25.12163543701172
2010-03-05,25.226741790771484
2010-03-08,24.995494842529297
2010-03-09,25.226741790771484
2010-03-10,25.52105712890625
2010-03-11,25.289813995361328
2010-03-12,24.813304901123047
2010-03-15,25.00250816345215
2010-03-16,23.082469940185547
2010-03-17,22.90728759765625
2010-03-18,22.54290008544922
2010-03-19,22.311655044555664
2010-03-22,24.175626754760742
2010-03-23,21.372652053833008
2010-03-24,18.499614715576172
2010-03-25,18.632755279541016
2010-03-26,18.464574813842773
2010-03-29,18.338443756103516
2010-03-30,18.345447540283203
2010-03-31,17.777849197387695
2010-04-01,18.05113983154297
2010-04-05,18.128215789794922
2010-04-06,18.226320266723633
2010-04-07,18.149234771728516
2010-04-08,18.107196807861328
2010-04-09,17.714778900146484
2010-04-12,17.896976470947266
2010-04-13,17.925003051757812
2010-04-14,18.338443756103516
2010-04-15,18.38048553466797
2010-04-16,18.212308883666992
2010-04-19,18.282379150390625
2010-04-20,18.394500732421875
2010-04-21,18.49260711669922
2010-04-22,18.562679290771484
2010-04-23,18.541654586791992
2010-04-26,18.422529220581055
2010-04-27,18.394500732421875
2010-04-28,17.77083396911621
2010-04-29,17.83390998840332
2010-04-30,17.925003051757812
2010-05-03,18.128215789794922
2010-05-04,17.60266876220703
2010-05-05,17.447132110595703
2010-05-06,16.556406021118164
2010-05-07,15.736352920532227
2010-05-10,17.609731674194336
2010-05-11,17.934917449951172
2010-05-12,18.231836318969727
2010-05-13,18.04802703857422
2010-05-14,17.701627731323242
2010-05-17,17.864234924316406
2010-05-18,17.36937141418457
2010-05-19,17.524900436401367
2010-05-20,16.867446899414062
2010-05-21,17.539037704467773
2010-05-24,17.362302780151367
2010-05-25,17.29160499572754
2010-05-26,15.842391014099121
2010-05-27,17.100738525390625
2010-05-28,17.26333236694336
2010-06-01,16.393802642822266
2010-06-02,16.98762321472168
2010-06-03,16.895727157592773
2010-06-04,15.927221298217773
2010-06-07,15.347545623779297
2010-06-08,15.665661811828613
2010-06-09,15.616172790527344
2010-06-10,16.040334701538086
2010-06-11,16.301904678344727
2010-06-14,16.50691795349121
2010-06-15,16.294832229614258
2010-06-16,16.174650192260742
2010-06-17,15.990850448608398
2010-06-18,16.23828125
2010-06-21,15.920162200927734
2010-06-22,15.983781814575195
2010-06-23,16.22414207458496
2010-06-24,15.79997730255127
2010-06-25,16.48570442199707
2010-06-28,16.35845375061035
2010-06-29,15.56668472290039
2010-06-30,15.644454956054688
2010-07-01,15.283917427062988
2010-07-02,15.38288688659668
2010-07-06,15.580826759338379
2010-07-07,15.941363334655762
2010-07-08,15.906023979187012
2010-07-09,16.217065811157227
2010-07-12,15.75049114227295
2010-07-13,15.906023979187012
2010-07-14,15.863601684570312
2010-07-15,15.623251914978027
2010-07-16,14.994081497192383
2010-07-19,14.576982498168945
2010-07-20,14.873893737792969
2010-07-21,14.640605926513672
2010-07-22,15.467720031738281
2010-07-23,15.460650444030762
2010-07-26,15.552556991577148
2010-07-27,15.474787712097168
2010-07-28,15.326337814331055
2010-07-29,15.715142250061035
2010-07-30,16.188798904418945
2010-08-02,16.584674835205078
2010-08-03,16.740201950073242
2010-08-04,17.01498031616211
2010-08-05,17.007844924926758
2010-08-06,17.129173278808594
2010-08-09,17.535991668701172
2010-08-10,16.90079116821289
2010-08-11,15.937275886535645
2010-08-12,15.373441696166992
2010-08-13,14.995170593261719
2010-08-16,15.46622085571289
2010-08-17,16.308401107788086
2010-08-18,16.579612731933594
2010-08-19,15.501910209655762
2010-08-20,15.294927597045898
2010-08-23,14.802464485168457
2010-08-24,14.45987606048584
2010-08-25,15.494769096374512
2010-08-26,15.130775451660156
2010-08-27,15.323477745056152
2010-08-30,14.545527458190918
2010-08-31,14.538397789001465
2010-09-01,14.909520149230957
2010-09-02,15.344880104064941
2010-09-03,15.830215454101562
2010-09-07,15.344880104064941
2010-09-08,15.45907974243164
2010-09-09,15.573277473449707
2010-09-10,15.694612503051758
2010-09-13,16.45114517211914
2010-09-14,16.372638702392578
2010-09-15,16.493968963623047
2010-09-16,16.215621948242188
2010-09-17,16.650978088378906
2010-09-20,16.772315979003906
2010-09-21,16.486835479736328
2010-09-22,16.515377044677734
2010-09-23,16.179931640625
2010-09-24,16.45114517211914
2010-09-27,16.422595977783203
2010-09-28,16.558202743530273
2010-09-29,16.558202743530273
2010-09-30,16.529653549194336
2010-10-01,16.62957191467285
2010-10-04,16.422595977783203
2010-10-05,16.772315979003906
2010-10-06,16.772315979003906
2010-10-07,16.815143585205078
2010-10-08,17.585952758789062
2010-10-11,17.607364654541016
2010-10-12,17.62877655029297
2010-10-13,17.914268493652344
2010-10-14,17.771520614624023
2010-10-15,17.643051147460938
2010-10-18,17.800073623657227
2010-10-19,17.400386810302734
2010-10-20,17.635913848876953
2010-10-21,17.57167625427246
2010-10-22,17.84288787841797
2010-10-25,17.835758209228516
2010-10-26,17.764385223388672
2010-10-27,17.50031280517578
2010-10-28,18.214027404785156
2010-10-29,18.378189086914062
2010-11-01,18.22829246520996
2010-11-02,18.556608200073242
2010-11-03,18.470966339111328
2010-11-04,18.556608200073242
2010-11-05,18.485239028930664
2010-11-08,18.378189086914062
2010-11-09,18.324180603027344
2010-11-10,18.741785049438477
2010-11-11,18.36737823486328
2010-11-12,18.02178382873535
2010-11-15,18.338577270507812
2010-11-16,18.057783126831055
2010-11-17,18.028980255126953
2010-11-18,18.309770584106445
2010-11-19,18.403377532958984
2010-11-22,18.381776809692383
2010-11-23,18.547380447387695
2010-11-24,18.94338035583496
2010-11-26,18.97218132019043
2010-11-29,19.029794692993164
2010-11-30,18.86418914794922
2010-12-01,19.36818504333496
2010-12-02,19.36098861694336
2010-12-03,19.36818504333496
2010-12-06,19.43299102783203
2010-12-07,19.454587936401367
2010-12-08,19.41139030456543
2010-12-09,19.50499153137207
2010-12-10,19.620197296142578
2010-12-13,19.56978988647461
2010-12-14,19.692190170288086
2010-12-15,19.69939422607422
2010-12-16,19.756994247436523
2010-12-17,19.800188064575195
2010-12-20,19.792997360229492
2010-12-21,19.8433895111084
2010-12-22,19.77859878540039
2010-12-23,19.634592056274414
2010-12-27,19.83619499206543
2010-12-28,19.800188064575195
2010-12-29,19.96579360961914
2010-12-30,19.944194793701172
2010-12-31,19.735397338867188
2011-01-03,20.441001892089844
2011-01-04,20.08820152282715
2011-01-05,20.311397552490234
2011-01-06,20.16739845275879
2011-01-07,19.872188568115234
2011-01-10,19.65619468688965
2011-01-11,19.65619468688965
2011-01-12,19.598590850830078
2011-01-13,19.68499183654785
2011-01-14,19.872188568115234
2011-01-18,19.74259376525879
2011-01-19,18.907384872436523
2011-01-20,18.07218360900879
2011-01-21,17.884979248046875
2011-01-24,18.403377532958984
2011-01-25,19.209789276123047
2011-01-26,19.857786178588867
2011-01-27,19.81459617614746
2011-01-28,18.748979568481445
2011-01-31,19.029794692993164
2011-02-01,19.447389602661133
2011-02-02,18.94338035583496
2011-02-03,19.022584915161133
2011-02-04,18.54018211364746
2011-02-07,18.763389587402344
2011-02-08,18.928987503051758
2011-02-09,19.110576629638672
2011-02-10,19.589977264404297
2011-02-11,20.156538009643555
2011-02-14,19.960416793823242
2011-02-15,19.698925018310547
2011-02-16,19.539125442504883
2011-02-17,19.488283157348633
2011-02-18,19.81514549255371
2011-02-22,19.546388626098633
2011-02-23,19.60449981689453
2011-02-24,19.633554458618164
2011-02-25,19.640819549560547
2011-02-28,19.974950790405273
2011-03-01,19.619028091430664
2011-03-02,19.56092071533203
2011-03-03,19.459228515625
2011-03-04,19.29216766357422
2011-03-07,18.609390258789062
2011-03-08,19.052465438842773
2011-03-09,19.16868019104004
2011-03-10,18.59485626220703
2011-03-11,18.623910903930664
2011-03-14,18.28978157043457
2011-03-15,17.991981506347656
2011-03-16,17.70142936706543
2011-03-17,18.09366798400879
2011-03-18,18.667499542236328
2011-03-21,19.786090850830078
2011-03-22,19.931360244750977
2011-03-23,20.069372177124023
2011-03-24,19.364795684814453
2011-03-25,19.887781143188477
2011-03-28,19.597238540649414
2011-03-29,19.858726501464844
2011-03-30,20.14200782775879
2011-03-31,20.3381290435791
2011-04-01,20.4398193359375
2011-04-04,20.476131439208984
2011-04-05,20.781211853027344
2011-04-06,21.267871856689453
2011-04-07,20.832048416137695
2011-04-08,20.14200782775879
2011-04-11,19.648086547851562
2011-04-12,18.936243057250977
2011-04-13,18.50043296813965
2011-04-14,18.74739646911621
2011-04-15,18.98708724975586
2011-04-18,18.580337524414062
2011-04-19,18.921720504760742
2011-04-20,19.76430320739746
2011-04-21,19.771564483642578
2011-04-25,18.89266586303711
2011-04-26,19.350276947021484
2011-04-27,19.343002319335938
2011-04-28,19.219524383544922
2011-04-29,19.786090850830078
2011-05-02,19.633554458618164
2011-05-03,19.04520606994629
2011-05-04,18.78371238708496
2011-05-05,18.384218215942383
2011-05-06,18.623910903930664
2011-05-09,18.29705238342285
2011-05-10,18.471372604370117
2011-05-11,18.647293090820312
2011-05-12,18.581329345703125
2011-05-13,18.178180694580078
2011-05-16,18.097551345825195
2011-05-17,18.141525268554688
2011-05-18,18.661954879760742
2011-05-19,18.471378326416016
2011-05-20,18.471378326416016
2011-05-23,18.258806228637695
2011-05-24,17.98760223388672
2011-05-25,18.456710815429688
2011-05-26,18.544675827026367
2011-05-27,19.021120071411133
2011-05-31,19.145727157592773
2011-06-01,18.339431762695312
2011-06-02,18.53734588623047
2011-06-03,17.782367706298828
2011-06-06,17.173982620239258
2011-06-07,16.924772262573242
2011-06-08,17.034706115722656
2011-06-09,16.91010093688965
2011-06-10,17.04204559326172
2011-06-13,17.261943817138672
2011-06-14,17.481842041015625
2011-06-15,17.628435134887695
2011-06-16,18.024250030517578
2011-06-17,18.456710815429688
2011-06-20,18.823209762573242
2011-06-21,19.387619018554688
2011-06-22,19.072431564331055
2011-06-23,19.035783767700195
2011-06-24,19.04311180114746
2011-06-27,19.864057540893555
2011-06-28,19.886049270629883
2011-06-29,19.24834442138672
2011-06-30,19.284997940063477
2011-07-01,19.22635841369629
2011-07-05,19.160381317138672
2011-07-06,19.446256637573242
2011-07-07,19.776100158691406
2011-07-08,19.11640739440918
2011-07-11,18.63263702392578
2011-07-12,18.398080825805664
2011-07-13,18.99180030822754
2011-07-14,18.3834171295166
2011-07-15,16.572927474975586
2011-07-18,14.703803062438965
2011-07-19,15.53941535949707
2011-07-20,15.011656761169434
2011-07-21,14.843073844909668
2011-07-22,14.579194068908691
2011-07-25,14.38861083984375
2011-07-26,14.249348640441895
2011-07-27,13.465046882629395
2011-07-28,13.926830291748047
2011-07-29,13.86086368560791
2011-08-01,13.75823974609375
2011-08-02,13.509027481079102
2011-08-03,13.926830291748047
2011-08-04,13.201169967651367
2011-08-05,13.457717895507812
2011-08-08,12.409542083740234
2011-08-09,13.098549842834473
2011-08-10,12.26689624786377
2011-08-11,12.407979965209961
2011-08-12,11.895622253417969
2011-08-15,12.28917121887207
2011-08-16,11.969880104064941
2011-08-17,11.57633113861084
2011-08-18,11.227334022521973
2011-08-19,10.893180847167969
2011-08-22,10.789224624633789
2011-08-23,11.0416898727417
2011-08-24,11.138224601745605
2011-08-25,10.752095222473145
2011-08-26,11.078822135925293
2011-08-29,11.093670845031738
2011-08-30,10.811505317687988
2011-08-31,10.618441581726074
2011-09-01,10.395678520202637
2011-09-02,10.068958282470703
2011-09-06,9.764509201049805
2011-09-07,10.009549140930176
2011-09-08,9.705103874206543
2011-09-09,9.081366539001465
2011-09-12,9.801634788513184
2011-09-13,10.685271263122559
2011-09-14,11.071393966674805
2011-09-15,11.145648956298828
2011-09-16,11.138224601745605
2011-09-19,10.922884941101074
2011-09-20,10.52933406829834
2011-09-21,10.143211364746094
2011-09-22,10.016975402832031
2011-09-23,10.26201343536377
2011-09-26,10.26201343536377
2011-09-27,10.26201343536377
2011-09-28,9.994699478149414
2011-09-29,10.1729097366333
2011-09-30,9.541747093200684
2011-10-03,9.229877471923828
2011-10-04,9.512040138244629
2011-10-05,9.571446418762207
2011-10-06,9.489771842956543
2011-10-07,9.051661491394043
2011-10-10,9.504622459411621
2011-10-11,9.838764190673828
2011-10-12,10.024402618408203
2011-10-13,10.024402618408203
2011-10-14,10.002127647399902
2011-10-17,9.586297035217285
2011-10-18,10.009549140930176
2011-10-19,9.712529182434082
2011-10-20,9.764509201049805
2011-10-21,9.67540454864502
2011-10-24,10.068958282470703
2011-10-25,9.64570140838623
2011-10-26,9.801634788513184
2011-10-27,6.898272514343262
2011-10-28,6.727488994598389
2011-10-31,6.801743030548096
2011-11-01,6.37106466293335
2011-11-02,6.4304680824279785
2011-11-03,6.48244571685791
2011-11-04,6.378490924835205
2011-11-07,6.259683609008789
2011-11-08,6.593829154968262
2011-11-09,6.237404823303223
2011-11-10,6.37106466293335
2011-11-11,6.682934284210205
2011-11-14,6.237404823303223
2011-11-15,6.26710844039917
2011-11-16,6.200278282165527
2011-11-17,6.148298740386963
2011-11-18,6.200278282165527
2011-11-21,6.074044227600098
2011-11-22,6.051768779754639
2011-11-23,5.977513313293457
2011-11-25,5.992363929748535
2011-11-28,6.126023769378662
2011-11-29,6.118597030639648
2011-11-30,6.415618419647217
2011-12-01,6.126023769378662
2011-12-02,6.074044227600098
2011-12-05,6.2151288986206055
2011-12-06,6.163150787353516
2011-12-07,6.14087438583374
2011-12-08,5.918109893798828
2011-12-09,6.074044227600098
2011-12-12,6.014641761779785
2011-12-13,5.8884077072143555
2011-12-14,6.229979515075684
2011-12-15,6.08889627456665
2011-12-16,6.081470966339111
2011-12-19,5.925533294677734
2011-12-20,6.118597030639648
2011-12-21,6.081470966339111
2011-12-22,6.148298740386963
2011-12-23,6.096321105957031
2011-12-27,6.111173152923584
2011-12-28,6.103745460510254
2011-12-29,6.185425758361816
2011-12-30,6.126023769378662
2012-01-03,6.178001403808594
2012-01-04,6.044342517852783
2012-01-05,6.059194087982178
2012-01-06,6.022065162658691
2012-01-09,6.007215976715088
2012-01-10,6.059194087982178
2012-01-11,5.984940052032471
2012-01-12,5.992363929748535
2012-01-13,5.932960033416748
2012-01-17,5.932960033416748
2012-01-18,6.378490924835205
2012-01-19,6.333935737609863
2012-01-20,6.638381004333496
2012-01-23,6.80916690826416
2012-01-24,7.1804423332214355
2012-01-25,6.564126491546631
2012-01-26,5.895833969116211
2012-01-27,5.895833969116211
2012-01-30,5.702770709991455
2012-01-31,5.621091365814209
2012-02-01,5.650791168212891
2012-02-02,5.569112300872803
2012-02-03,5.717620372772217
2012-02-06,5.6879191398620605
2012-02-07,5.880980968475342
2012-02-08,5.903258323669434
2012-02-09,5.866130352020264
2012-02-10,5.821578025817871
2012-02-13,5.903258323669434
2012-02-14,5.8884077072143555
2012-02-15,5.836428642272949
2012-02-16,5.984940052032471
2012-02-17,6.326512813568115
2012-02-21,6.3116607666015625
2012-02-22,6.178001403808594
2012-02-23,6.4304680824279785
2012-02-24,6.3116607666015625
2012-02-27,6.54185152053833
2012-02-28,6.504723072052002
2012-02-29,6.423041820526123
2012-03-01,6.437891960144043
2012-03-02,6.163150787353516
2012-03-05,6.504723072052002
2012-03-06,6.3116607666015625
2012-03-07,6.497298240661621
2012-03-08,6.534423828125
2012-03-09,6.534423828125
2012-03-12,6.445318222045898
2012-03-13,6.5195722579956055
2012-03-14,6.348789215087891
2012-03-15,6.385916233062744
2012-03-16,6.200278282165527
2012-03-19,6.39333963394165
2012-03-20,6.54185152053833
2012-03-21,6.601255416870117
2012-03-22,6.534423828125
2012-03-23,6.979954242706299
2012-03-26,6.868571758270264
2012-03-27,6.8314433097839355
2012-03-28,6.794316291809082
2012-03-29,6.794316291809082
2012-03-30,6.512148380279541
2012-04-02,6.675508975982666
2012-04-03,6.423041820526123
2012-04-04,6.08889627456665
2012-04-05,6.08889627456665
2012-04-09,5.940385341644287
2012-04-10,5.576536655426025
2012-04-11,5.710195541381836
2012-04-12,5.910682201385498
2012-04-13,5.754749774932861
2012-04-16,5.806727409362793
2012-04-17,5.8884077072143555
2012-04-18,5.8884077072143555
2012-04-19,5.843854904174805
2012-04-20,5.895833969116211
2012-04-23,5.836428642272949
2012-04-24,5.977513313293457
2012-04-25,6.259683609008789
2012-04-26,6.252256393432617
2012-04-27,5.895833969116211
2012-04-30,5.739896297454834
2012-05-01,5.702770709991455
2012-05-02,5.628515243530273
2012-05-03,5.576536655426025
2012-05-04,5.5839619636535645
2012-05-07,5.673069000244141
2012-05-08,5.591387748718262
2012-05-09,5.799302101135254
2012-05-10,5.754749774932861
2012-05-11,5.754749774932861
2012-05-14,5.64336633682251
2012-05-15,5.5839619636535645
2012-05-16,5.569112300872803
2012-05-17,5.569112300872803
2012-05-18,5.658217906951904
2012-05-21,5.8884077072143555
2012-05-22,5.606240749359131
2012-05-23,5.665642738342285
2012-05-24,5.673069000244141
2012-05-25,5.821578025817871
2012-05-29,5.658217906951904
2012-05-30,5.5839619636535645
2012-05-31,5.628515243530273
2012-06-01,5.576536655426025
2012-06-04,5.673069000244141
2012-06-05,5.650791168212891
2012-06-06,5.739896297454834
2012-06-07,5.695346355438232
2012-06-08,5.754749774932861
2012-06-11,5.6879191398620605
2012-06-12,5.754749774932861
2012-06-13,5.613667011260986
2012-06-14,5.628515243530273
2012-06-15,5.635941982269287
2012-06-18,5.6804938316345215
