Date,TRMK
2010-01-04,13.413620948791504
2010-01-05,13.343330383300781
2010-01-06,13.196901321411133
2010-01-07,13.671350479125977
2010-01-08,13.847075462341309
2010-01-11,13.589349746704102
2010-01-12,13.513199806213379
2010-01-13,13.601062774658203
2010-01-14,13.82950210571289
2010-01-15,13.65378189086914
2010-01-19,13.993514060974121
2010-01-20,13.82950210571289
2010-01-21,14.069657325744629
2010-01-22,13.694783210754395
2010-01-25,13.671350479125977
2010-01-26,13.501483917236328
2010-01-27,13.852936744689941
2010-01-28,13.718210220336914
2010-01-29,13.35505485534668
2010-02-01,13.319903373718262
2010-02-02,13.173468589782715
2010-02-03,12.986029624938965
2010-02-04,12.710725784301758
2010-02-05,12.956740379333496
2010-02-08,12.868878364562988
2010-02-09,12.939167976379395
2010-02-10,13.038741111755371
2010-02-11,13.062177658081055
2010-02-12,13.062177658081055
2010-02-16,13.226183891296387
2010-02-17,13.26132869720459
2010-02-18,13.466339111328125
2010-02-19,13.577635765075684
2010-02-22,13.882223129272461
2010-02-23,13.618632316589355
2010-02-24,13.97008991241455
2010-02-25,13.940510749816895
2010-02-26,13.485099792480469
2010-03-01,13.644783020019531
2010-03-02,13.650700569152832
2010-03-03,13.609297752380371
2010-03-04,13.839966773986816
2010-03-05,14.242151260375977
2010-03-08,14.301298141479492
2010-03-09,14.14752197265625
2010-03-10,14.313129425048828
2010-03-11,14.443248748779297
2010-03-12,14.372269630432129
2010-03-15,14.47281265258789
2010-03-16,14.443248748779297
2010-03-17,14.709397315979004
2010-03-18,14.851346015930176
2010-03-19,14.82177734375
2010-03-22,14.827691078186035
2010-03-23,14.79220199584961
2010-03-24,14.602936744689941
2010-03-25,14.63842487335205
2010-03-26,14.455072402954102
2010-03-29,14.490560531616211
2010-03-30,14.449163436889648
2010-03-31,14.449163436889648
2010-04-01,14.508309364318848
2010-04-05,14.703479766845703
2010-04-06,14.857260704040527
2010-04-07,14.762630462646484
2010-04-08,14.798117637634277
2010-04-09,14.904579162597656
2010-04-12,14.95189380645752
2010-04-13,14.940071105957031
2010-04-14,15.218043327331543
2010-04-15,15.413225173950195
2010-04-16,15.099750518798828
2010-04-19,15.005127906799316
2010-04-20,15.294929504394531
2010-04-21,15.673473358154297
2010-04-22,15.69120979309082
2010-04-23,15.868642807006836
2010-04-26,15.099750518798828
2010-04-27,14.709397315979004
2010-04-28,14.49647331237793
2010-04-29,14.774456977844238
2010-04-30,14.478739738464355
2010-05-03,14.49647331237793
2010-05-04,14.029228210449219
2010-05-05,13.899114608764648
2010-05-06,13.514664649963379
2010-05-07,13.307657241821289
2010-05-10,13.993741035461426
2010-05-11,14.212577819824219
2010-05-12,14.502392768859863
2010-05-13,14.301298141479492
2010-05-14,14.088374137878418
2010-05-17,14.09428882598877
2010-05-18,13.768987655639648
2010-05-19,13.680266380310059
2010-05-20,12.94687557220459
2010-05-21,13.473260879516602
2010-05-24,13.011933326721191
2010-05-25,13.224858283996582
2010-05-26,13.130223274230957
2010-05-27,13.596386909484863
2010-05-28,13.369280815124512
2010-06-01,12.944950103759766
2010-06-02,13.124248504638672
2010-06-03,13.148151397705078
2010-06-04,12.514650344848633
2010-06-07,12.466836929321289
2010-06-08,12.490745544433594
2010-06-09,12.239734649658203
2010-06-10,12.693942070007324
2010-06-11,12.693942070007324
2010-06-14,12.78358268737793
2010-06-15,13.154126167297363
2010-06-16,13.052528381347656
2010-06-17,12.956905364990234
2010-06-18,12.950931549072266
2010-06-21,12.687963485717773
2010-06-22,12.67601203918457
2010-06-23,12.514650344848633
2010-06-24,12.347310066223145
2010-06-25,12.687963485717773
2010-06-28,12.795539855957031
2010-06-29,12.6640625
2010-06-30,12.442933082580566
2010-07-01,12.203879356384277
2010-07-02,12.120203018188477
2010-07-06,12.042515754699707
2010-07-07,12.556486129760742
2010-07-08,12.795539855957031
2010-07-09,12.921052932739258
2010-07-12,12.82542610168457
2010-07-13,13.327445030212402
2010-07-14,12.98080825805664
2010-07-15,12.831398010253906
2010-07-16,12.269613265991211
2010-07-19,12.442933082580566
2010-07-20,12.454887390136719
2010-07-21,11.875176429748535
2010-07-22,12.520626068115234
2010-07-23,12.50866985321045
2010-07-26,12.5923433303833
2010-07-27,12.5923433303833
2010-07-28,13.28560733795166
2010-07-29,13.088386535644531
2010-07-30,13.148151397705078
2010-08-02,13.303535461425781
2010-08-03,13.273658752441406
2010-08-04,13.423072814941406
2010-08-05,13.23182201385498
2010-08-06,12.962886810302734
2010-08-09,13.261700630187988
2010-08-10,12.968860626220703
2010-08-11,12.442933082580566
2010-08-12,12.275593757629395
2010-08-13,12.102273941040039
2010-08-16,12.185945510864258
2010-08-17,12.359261512756348
2010-08-18,12.359261512756348
2010-08-19,11.976770401000977
2010-08-20,11.869194030761719
2010-08-23,11.719785690307617
2010-08-24,11.534517288208008
2010-08-25,11.52854061126709
2010-08-26,11.42096996307373
2010-08-27,11.797478675842285
2010-08-30,11.422569274902344
2010-08-31,11.531415939331055
2010-09-01,11.960741996765137
2010-09-02,11.839804649353027
2010-09-03,12.335651397705078
2010-09-07,12.10587215423584
2010-09-08,12.23890209197998
2010-09-09,12.311461448669434
2010-09-10,12.396124839782715
2010-09-13,12.752883911132812
2010-09-14,12.480779647827148
2010-09-15,12.511014938354492
2010-09-16,12.468685150146484
2010-09-17,12.504964828491211
2010-09-20,12.922197341918945
2010-09-21,12.710556983947754
2010-09-22,12.365888595581055
2010-09-23,12.771023750305176
2010-09-24,13.133840560913086
2010-09-27,12.964529037475586
2010-09-28,13.133840560913086
2010-09-29,13.04313850402832
2010-09-30,13.1459321975708
2010-10-01,13.194313049316406
2010-10-04,13.037086486816406
2010-10-05,13.502699851989746
2010-10-06,13.285015106201172
2010-10-07,13.139885902404785
2010-10-08,13.200352668762207
2010-10-11,13.206403732299805
2010-10-12,13.218494415283203
2010-10-13,13.40595531463623
2010-10-14,13.260824203491211
2010-10-15,13.085463523864746
2010-10-18,13.569219589233398
2010-10-19,13.35758113861084
2010-10-20,13.575260162353516
2010-10-21,13.508748054504395
2010-10-22,13.768765449523926
2010-10-25,13.502699851989746
2010-10-26,13.424090385437012
2010-10-27,13.48455810546875
2010-10-28,13.44827651977539
2010-10-29,13.35758113861084
2010-11-01,13.30315113067627
2010-11-02,13.35152816772461
2010-11-03,13.629685401916504
2010-11-04,13.968315124511719
2010-11-05,14.234378814697266
2010-11-08,14.01668930053711
2010-11-09,13.659919738769531
2010-11-10,13.853423118591309
2010-11-11,13.726439476013184
2010-11-12,13.532940864562988
2010-11-15,13.68410873413086
2010-11-16,13.478511810302734
2010-11-17,13.297109603881836
2010-11-18,13.460369110107422
2010-11-19,13.44827651977539
2010-11-22,13.35152816772461
2010-11-23,13.260824203491211
2010-11-24,13.460369110107422
2010-11-26,13.278963088989258
2010-11-29,13.364520072937012
2010-11-30,13.040641784667969
2010-12-01,13.590618133544922
2010-12-02,13.841168403625488
2010-12-03,14.02448844909668
2010-12-06,14.073382377624512
2010-12-07,14.238371849060059
2010-12-08,14.488923072814941
2010-12-09,14.702804565429688
2010-12-10,14.941125869750977
2010-12-13,14.886136054992676
2010-12-14,15.08167839050293
2010-12-15,14.855575561523438
2010-12-16,15.032794952392578
2010-12-17,14.928910255432129
2010-12-20,14.89223861694336
2010-12-21,15.203895568847656
2010-12-22,15.674440383911133
2010-12-23,15.436110496520996
2010-12-27,15.527769088745117
2010-12-28,15.588885307312012
2010-12-29,15.460553169250488
2010-12-30,15.381110191345215
2010-12-31,15.179459571838379
2011-01-03,15.66832160949707
2011-01-04,15.582772254943848
2011-01-05,15.662212371826172
2011-01-06,15.387222290039062
2011-01-07,14.996126174926758
2011-01-10,15.093899726867676
2011-01-11,15.124455451965332
2011-01-12,15.252791404724121
2011-01-13,15.075565338134766
2011-01-14,15.784428596496582
2011-01-18,15.973869323730469
2011-01-19,15.417781829833984
2011-01-20,15.295561790466309
2011-01-21,15.350561141967773
2011-01-24,15.320001602172852
2011-01-25,15.521657943725586
2011-01-26,15.161121368408203
2011-01-27,15.148893356323242
2011-01-28,14.70891284942627
2011-01-31,14.660035133361816
2011-02-01,15.00834846496582
2011-02-02,14.843358993530273
2011-02-03,14.861688613891602
2011-02-04,14.843358993530273
2011-02-07,14.971678733825684
2011-02-08,15.01446533203125
2011-02-09,14.825019836425781
2011-02-10,14.757796287536621
2011-02-11,15.08779525756836
2011-02-14,14.94724178314209
2011-02-15,14.904462814331055
2011-02-16,15.026683807373047
2011-02-17,15.00834846496582
2011-02-18,15.069454193115234
2011-02-22,14.647807121276855
2011-02-23,14.458368301391602
2011-02-24,14.18949031829834
2011-02-25,14.368476867675781
2011-02-28,14.473402976989746
2011-03-01,14.09073257446289
2011-03-02,13.732755661010742
2011-03-03,14.078388214111328
2011-03-04,14.078388214111328
2011-03-07,13.893230438232422
2011-03-08,14.2635498046875
2011-03-09,14.096905708312988
2011-03-10,13.850028038024902
2011-03-11,13.745102882385254
2011-03-14,13.745102882385254
2011-03-15,13.68955135345459
2011-03-16,13.510567665100098
2011-03-17,13.51673698425293
2011-03-18,13.745102882385254
2011-03-21,14.103084564208984
2011-03-22,13.99198055267334
2011-03-23,13.843852996826172
2011-03-24,13.843852996826172
2011-03-25,13.868545532226562
2011-03-28,14.084563255310059
2011-03-29,14.201831817626953
2011-03-30,14.368476867675781
2011-03-31,14.45488452911377
2011-04-01,14.615361213684082
2011-04-04,14.652393341064453
2011-04-05,14.683255195617676
2011-04-06,14.998019218444824
2011-04-07,14.979510307312012
2011-04-08,14.782001495361328
2011-04-11,14.670907974243164
2011-04-12,14.405508995056152
2011-04-13,14.170968055725098
2011-04-14,14.21417236328125
2011-04-15,14.405508995056152
2011-04-18,14.09073257446289
2011-04-19,14.010498046875
2011-04-20,14.09073257446289
2011-04-21,14.238865852355957
2011-04-25,14.368476867675781
2011-04-26,14.424026489257812
2011-04-27,14.319101333618164
2011-04-28,14.436368942260742
2011-04-29,14.343791961669922
2011-05-02,14.337620735168457
2011-05-03,14.411680221557617
2011-05-04,14.374648094177246
2011-05-05,14.411680221557617
2011-05-06,14.386994361877441
2011-05-09,14.405508995056152
2011-05-10,14.596846580505371
2011-05-11,14.504267692565918
2011-05-12,14.695601463317871
2011-05-13,14.510435104370117
2011-05-16,14.504267692565918
2011-05-17,14.55363655090332
2011-05-18,14.640045166015625
2011-05-19,14.683255195617676
2011-05-20,14.603014945983887
2011-05-23,14.356135368347168
2011-05-24,14.356135368347168
2011-05-25,14.448707580566406
2011-05-26,14.578337669372559
2011-05-27,14.65312671661377
2011-05-31,14.858800888061523
2011-06-01,14.572096824645996
2011-06-02,14.584561347961426
2011-06-03,14.428739547729492
2011-06-06,14.397575378417969
2011-06-07,14.466136932373047
2011-06-08,14.316549301147461
2011-06-09,14.285392761230469
2011-06-10,13.992452621459961
2011-06-13,14.117105484008789
2011-06-14,14.353944778442383
2011-06-15,14.029847145080566
2011-06-16,14.279155731201172
2011-06-17,14.391347885131836
2011-06-20,14.503536224365234
2011-06-21,14.584561347961426
2011-06-22,14.385112762451172
2011-06-23,14.18566608428955
2011-06-24,14.148272514343262
2011-06-27,14.322784423828125
2011-06-28,14.459905624389648
2011-06-29,14.60948657989502
2011-06-30,14.590788841247559
2011-07-01,14.865032196044922
2011-07-05,14.634421348571777
2011-07-06,14.790238380432129
2011-07-07,14.95851993560791
2011-07-08,14.7715425491333
2011-07-11,14.516000747680664
2011-07-12,14.62818717956543
2011-07-13,14.702985763549805
2011-07-14,14.322784423828125
2011-07-15,14.291625022888184
2011-07-18,14.004912376403809
2011-07-19,14.37264347076416
2011-07-20,14.422511100769043
2011-07-21,14.690515518188477
2011-07-22,14.615724563598633
2011-07-25,14.472367286682129
2011-07-26,14.316549301147461
2011-07-27,13.880261421203613
2011-07-28,13.630949020385742
2011-07-29,13.581097602844238
2011-08-01,13.543693542480469
2011-08-02,13.213360786437988
2011-08-03,13.369184494018555
2011-08-04,12.814468383789062
2011-08-05,12.658646583557129
2011-08-08,11.773603439331055
2011-08-09,12.70228099822998
2011-08-10,12.047844886779785
2011-08-11,12.70850944519043
2011-08-12,12.490365028381348
2011-08-15,12.87679386138916
2011-08-16,12.733444213867188
2011-08-17,12.87055778503418
2011-08-18,12.303383827209473
2011-08-19,12.016683578491211
2011-08-22,11.966819763183594
2011-08-23,12.58385944366455
2011-08-24,12.833169937133789
2011-08-25,12.52153205871582
2011-08-26,12.770842552185059
2011-08-29,13.500069618225098
2011-08-30,13.285879135131836
2011-08-31,13.54416275024414
2011-09-01,12.863808631896973
2011-09-02,12.240142822265625
2011-09-06,12.14565372467041
2011-09-07,12.725215911865234
2011-09-08,12.473225593566895
2011-09-09,12.107852935791016
2011-09-12,12.366135597229004
2011-09-13,12.57402229309082
2011-09-14,12.555126190185547
2011-09-15,12.889002799987793
2011-09-16,12.75041389465332
2011-09-19,12.315742492675781
2011-09-20,12.051159858703613
2011-09-21,11.4526948928833
2011-09-22,11.566082954406738
2011-09-23,11.673173904418945
2011-09-26,11.969264030456543
2011-09-27,12.076353073120117
2011-09-28,11.414895057678223
2011-09-29,11.89996337890625
2011-09-30,11.433793067932129
2011-10-03,10.854228019714355
2011-10-04,12.032255172729492
2011-10-05,12.164549827575684
2011-10-06,12.655920028686523
2011-10-07,11.931464195251465
2011-10-10,12.655920028686523
2011-10-11,12.870107650756836
2011-10-12,13.197684288024902
2011-10-13,12.895297050476074
2011-10-14,13.096888542175293
2011-10-17,12.567723274230957
2011-10-18,13.525263786315918
2011-10-19,13.380375862121582
2011-10-20,13.537863731384277
2011-10-21,13.770954132080078
2011-10-24,14.186724662780762
2011-10-25,13.720553398132324
2011-10-26,14.022933006286621
2011-10-27,14.615097999572754
2011-10-28,14.337913513183594
2011-10-31,13.947340965270996
2011-11-01,13.16618537902832
2011-11-02,13.802448272705078
2011-11-03,14.230818748474121
2011-11-04,14.14262866973877
2011-11-07,14.262311935424805
2011-11-08,14.47020435333252
2011-11-09,13.644960403442383
2011-11-10,13.84654712677002
2011-11-11,14.14262866973877
2011-11-14,13.84654712677002
2011-11-15,14.079633712768555
2011-11-16,13.890643119812012
2011-11-17,13.58195972442627
2011-11-18,13.878044128417969
2011-11-21,13.380375862121582
2011-11-22,13.355175018310547
