Date,FORR
2010-05-17,26.04615592956543
2010-05-18,25.571277618408203
2010-05-19,25.386152267456055
2010-05-20,24.259305953979492
2010-05-21,24.452482223510742
2010-05-24,24.211017608642578
2010-05-25,24.106380462646484
2010-05-26,24.65369987487793
2010-05-27,25.603469848632812
2010-05-28,25.249324798583984
2010-06-01,24.83078384399414
2010-06-02,25.716157913208008
2010-06-03,25.92542266845703
2010-06-04,24.33175277709961
2010-06-07,24.436386108398438
2010-06-08,24.726150512695312
2010-06-09,24.6698055267334
2010-06-10,25.579326629638672
2010-06-11,25.885181427001953
2010-06-14,26.472749710083008
2010-06-15,26.50495147705078
2010-06-16,26.030061721801758
2010-06-17,26.432506561279297
2010-06-18,26.343969345092773
2010-06-21,25.949575424194336
2010-06-22,25.482738494873047
2010-06-23,25.23322868347168
2010-06-24,24.53297233581543
2010-06-25,24.959562301635742
2010-06-28,24.79053497314453
2010-06-29,24.4283390045166
2010-06-30,24.355897903442383
2010-07-01,25.04005241394043
2010-07-02,24.814682006835938
2010-07-06,24.64565658569336
2010-07-07,25.313716888427734
2010-07-08,25.74835205078125
2010-07-09,25.79664421081543
2010-07-12,25.603469848632812
2010-07-13,26.070301055908203
2010-07-14,26.04615592956543
2010-07-15,25.75640296936035
2010-07-16,25.023954391479492
2010-07-19,25.072246551513672
2010-07-20,25.321760177612305
2010-07-21,24.935409545898438
2010-07-22,25.82079315185547
2010-07-23,26.75446319580078
2010-07-26,27.24543571472168
2010-07-27,26.96373176574707
2010-07-28,26.5773868560791
2010-07-29,25.828838348388672
2010-07-30,25.98177146911621
2010-08-02,25.98177146911621
2010-08-03,25.844942092895508
2010-08-04,25.97372055053711
2010-08-05,25.498838424682617
2010-08-06,25.19297981262207
2010-08-09,25.651762008666992
2010-08-10,25.46664047241211
2010-08-11,24.975656509399414
2010-08-12,24.742238998413086
2010-08-13,24.4283390045166
2010-08-16,24.347843170166016
2010-08-17,24.975656509399414
2010-08-18,24.951509475708008
2010-08-19,23.913209915161133
2010-08-20,23.816621780395508
2010-08-23,23.42222785949707
2010-08-24,23.454418182373047
2010-08-25,23.808574676513672
2010-08-26,23.98565101623535
2010-08-27,24.838829040527344
2010-08-30,24.5410213470459
2010-08-31,24.70199966430664
2010-09-01,25.611520767211914
2010-09-02,25.345903396606445
2010-09-03,25.716157913208008
2010-09-07,25.201032638549805
2010-09-08,25.402254104614258
2010-09-09,25.46664047241211
2010-09-10,25.410297393798828
2010-09-13,25.788599014282227
2010-09-14,25.90128517150879
2010-09-15,25.933483123779297
2010-09-16,25.506887435913086
2010-09-17,25.90128517150879
2010-09-20,26.50495147705078
2010-09-21,26.335922241210938
2010-09-22,26.118600845336914
2010-09-23,25.651762008666992
2010-09-24,26.60957908630371
2010-09-27,26.601530075073242
2010-09-28,26.416414260864258
2010-09-29,26.585432052612305
2010-09-30,26.625680923461914
2010-10-01,26.76251220703125
2010-10-04,26.472749710083008
2010-10-05,27.23739242553711
2010-10-06,27.148860931396484
2010-10-07,26.96373176574707
2010-10-08,27.374223709106445
2010-10-11,26.995925903320312
2010-10-12,27.012027740478516
2010-10-13,27.615692138671875
2010-10-14,27.615692138671875
2010-10-15,27.42250633239746
2010-10-18,27.784719467163086
2010-10-19,27.41446876525879
2010-10-20,27.406421661376953
2010-10-21,27.23739242553711
2010-10-22,27.390321731567383
2010-10-25,27.3259334564209
2010-10-26,27.293731689453125
2010-10-27,26.931537628173828
2010-10-28,26.279582977294922
2010-10-29,26.617630004882812
2010-11-01,26.456653594970703
2010-11-02,27.020076751708984
2010-11-03,27.19715118408203
2010-11-04,27.808868408203125
2010-11-05,27.696176528930664
2010-11-08,27.5834903717041
2010-11-09,27.293731689453125
2010-11-10,28.154958724975586
2010-11-11,27.913503646850586
2010-11-12,27.937641143798828
2010-11-15,28.0825252532959
2010-11-16,27.913503646850586
2010-11-17,28.13886833190918
2010-11-18,28.291799545288086
2010-11-19,28.60570526123047
2010-11-22,28.653993606567383
2010-11-23,28.259597778320312
2010-11-24,28.291799545288086
2010-11-26,28.026180267333984
2010-11-29,27.937641143798828
2010-11-30,27.88935661315918
2010-12-01,28.388381958007812
2010-12-02,28.734485626220703
2010-12-03,28.79886817932129
2010-12-06,28.254173278808594
2010-12-07,29.000940322875977
2010-12-08,28.6143741607666
2010-12-09,28.236597061157227
2010-12-10,28.544099807739258
2010-12-13,28.245391845703125
2010-12-14,28.35081672668457
2010-12-15,28.22781753540039
2010-12-16,28.570457458496094
2010-12-17,29.194225311279297
2010-12-20,29.589570999145508
2010-12-21,30.107912063598633
2010-12-22,30.573543548583984
2010-12-23,30.91617774963379
2010-12-27,31.285175323486328
2010-12-28,31.091888427734375
2010-12-29,31.33788299560547
2010-12-30,31.214885711669922
2010-12-31,31.00404167175293
2011-01-03,31.539953231811523
2011-01-04,30.731679916381836
2011-01-05,30.635042190551758
2011-01-06,30.881044387817383
2011-01-07,30.731679916381836
2011-01-10,31.188526153564453
2011-01-11,31.144609451293945
2011-01-12,30.91617774963379
2011-01-13,30.731679916381836
2011-01-14,31.49603271484375
2011-01-18,31.460880279541016
2011-01-19,31.267606735229492
2011-01-20,31.091888427734375
2011-01-21,31.056745529174805
2011-01-24,31.381807327270508
2011-01-25,31.73322868347168
2011-01-26,32.154930114746094
2011-01-27,32.4887809753418
2011-01-28,31.355459213256836
2011-01-31,31.311525344848633
2011-02-01,32.10222625732422
2011-02-02,31.988004684448242
2011-02-03,31.794729232788086
2011-02-04,31.706880569458008
2011-02-07,31.92650604248047
2011-02-08,31.979228973388672
2011-02-09,31.979228973388672
2011-02-10,32.4887809753418
2011-02-11,31.900150299072266
2011-02-14,31.671741485595703
2011-02-15,30.76683235168457
2011-02-16,30.881044387817383
2011-02-17,31.188526153564453
2011-02-18,31.706880569458008
2011-02-22,31.44331169128418
2011-02-23,30.828330993652344
2011-02-24,31.601457595825195
2011-02-25,31.847448348999023
2011-02-28,31.785940170288086
2011-03-01,31.80351448059082
2011-03-02,31.9352970123291
2011-03-03,32.831424713134766
2011-03-04,32.70842742919922
2011-03-07,32.18130111694336
2011-03-08,32.89292526245117
2011-03-09,33.112552642822266
2011-03-10,32.56785202026367
2011-03-11,32.849002838134766
2011-03-14,33.07741928100586
2011-03-15,32.620574951171875
2011-03-16,32.234012603759766
2011-03-17,31.87380027770996
2011-03-18,32.638145446777344
2011-03-21,32.857784271240234
2011-03-22,33.30583953857422
2011-03-23,33.27949142456055
2011-03-24,33.26191711425781
2011-03-25,33.437618255615234
2011-03-28,33.53424835205078
2011-03-29,33.70997619628906
2011-03-30,33.736324310302734
2011-03-31,33.63969421386719
2011-04-01,33.40247344970703
2011-04-04,33.60454559326172
2011-04-05,33.62211227416992
2011-04-06,33.657264709472656
2011-04-07,33.78025436401367
2011-04-08,33.894474029541016
2011-04-11,33.85053253173828
2011-04-12,32.910491943359375
2011-04-13,32.831424713134766
2011-04-14,32.67327880859375
2011-04-15,32.849002838134766
2011-04-18,32.40971755981445
2011-04-19,32.42729568481445
2011-04-20,33.24433898925781
2011-04-21,33.17405319213867
2011-04-25,32.76991653442383
2011-04-26,33.49913024902344
2011-04-27,33.745121002197266
2011-04-28,34.23710250854492
2011-04-29,34.711524963378906
2011-05-02,34.03504180908203
2011-05-03,33.507904052734375
2011-05-04,33.068634033203125
2011-05-05,32.46244812011719
2011-05-06,32.532718658447266
2011-05-09,32.94563293457031
2011-05-10,33.70997619628906
2011-05-11,33.04227066040039
2011-05-12,33.121341705322266
2011-05-13,32.92805480957031
2011-05-16,32.16373062133789
2011-05-17,32.56785202026367
2011-05-18,32.73478698730469
2011-05-19,32.655704498291016
2011-05-20,32.620574951171875
2011-05-23,32.45363998413086
2011-05-24,32.26036834716797
2011-05-25,32.57664108276367
2011-05-26,32.655704498291016
2011-05-27,32.822628021240234
2011-05-31,33.332191467285156
2011-06-01,32.10222625732422
2011-06-02,32.154930114746094
2011-06-03,31.77714729309082
2011-06-06,31.40817642211914
2011-06-07,31.36424446105957
2011-06-08,31.13580894470215
2011-06-09,31.07431983947754
2011-06-10,30.87224769592285
2011-06-13,30.52083396911621
2011-06-14,30.687755584716797
2011-06-15,30.169422149658203
2011-06-16,30.582334518432617
2011-06-17,30.011281967163086
2011-06-20,30.336334228515625
2011-06-21,30.529619216918945
2011-06-22,29.853132247924805
2011-06-23,29.756498336791992
2011-06-24,29.431432723999023
2011-06-27,29.036083221435547
2011-06-28,29.02729606628418
2011-06-29,29.053653717041016
2011-06-30,28.957019805908203
2011-07-01,29.018510818481445
2011-07-05,29.159082412719727
2011-07-06,29.255720138549805
2011-07-07,29.23814582824707
2011-07-08,29.28208351135254
2011-07-11,29.651071548461914
2011-07-12,29.571998596191406
2011-07-13,29.554428100585938
2011-07-14,29.123947143554688
2011-07-15,29.123947143554688
2011-07-18,28.711021423339844
2011-07-19,28.869155883789062
2011-07-20,28.763731002807617
2011-07-21,28.97458839416504
2011-07-22,28.82522964477539
2011-07-25,28.579242706298828
2011-07-26,28.236597061157227
2011-07-27,27.472265243530273
2011-07-28,27.718259811401367
2011-07-29,27.762189865112305
2011-08-01,27.99060821533203
2011-08-02,28.122394561767578
2011-08-03,28.385961532592773
2011-08-04,28.157533645629883
2011-08-05,28.113609313964844
2011-08-08,27.87639617919922
2011-08-09,29.492931365966797
2011-08-10,27.63918685913086
2011-08-11,28.482593536376953
2011-08-12,28.18389129638672
2011-08-15,28.763731002807617
2011-08-16,28.6055965423584
2011-08-17,28.58802032470703
2011-08-18,27.75340461730957
2011-08-19,27.560123443603516
2011-08-22,27.77097511291504
2011-08-23,28.913084030151367
2011-08-24,29.053653717041016
2011-08-25,28.104822158813477
2011-08-26,28.623167037963867
2011-08-29,29.36114501953125
2011-08-30,29.422653198242188
2011-08-31,29.60714340209961
2011-09-01,28.983369827270508
2011-09-02,28.429880142211914
2011-09-06,28.368385314941406
2011-09-07,29.071226119995117
2011-09-08,28.56166648864746
2011-09-09,28.08724594116211
2011-09-12,27.788541793823242
2011-09-13,28.456233978271484
2011-09-14,28.939437866210938
2011-09-15,29.45778465270996
2011-09-16,29.10637092590332
2011-09-19,29.009727478027344
2011-09-20,28.781301498413086
2011-09-21,28.421092987060547
2011-09-22,28.342031478881836
2011-09-23,28.80766487121582
2011-09-26,29.2117977142334
2011-09-27,29.554428100585938
2011-09-28,28.693456649780273
2011-09-29,29.28208351135254
2011-09-30,28.56166648864746
2011-10-03,28.016965866088867
2011-10-04,29.062442779541016
2011-10-05,29.76528549194336
2011-10-06,29.66864013671875
2011-10-07,28.719806671142578
2011-10-10,29.352365493774414
2011-10-11,29.510499954223633
2011-10-12,30.661401748657227
2011-10-13,31.29396629333496
2011-10-14,31.188526153564453
2011-10-17,30.722900390625
2011-10-18,31.320314407348633
2011-10-19,31.00404167175293
2011-10-20,30.91617774963379
2011-10-21,31.188526153564453
2011-10-24,32.17250061035156
2011-10-25,31.680524826049805
2011-10-26,32.4887809753418
2011-10-27,32.585426330566406
2011-10-28,31.979228973388672
2011-10-31,31.460880279541016
2011-11-01,30.845895767211914
2011-11-02,31.30275535583496
2011-11-03,31.43451690673828
2011-11-04,31.20611000061035
2011-11-07,31.109464645385742
2011-11-08,31.452098846435547
2011-11-09,30.002485275268555
2011-11-10,30.160629272460938
2011-11-11,30.503265380859375
2011-11-14,29.91463851928711
2011-11-15,30.230911254882812
2011-11-16,29.387502670288086
2011-11-17,28.842809677124023
2011-11-18,28.798873901367188
2011-11-21,27.72705078125
2011-11-22,27.93790054321289
2011-11-23,27.604049682617188
2011-11-25,27.34048080444336
2011-11-28,28.052108764648438
2011-11-29,27.3844051361084
2011-11-30,28.43866729736328
2011-12-01,27.797327041625977
2011-12-02,27.147201538085938
2011-12-05,28.113609313964844
2011-12-06,28.6319522857666
2011-12-07,28.210250854492188
2011-12-08,27.946680068969727
2011-12-09,29.062442779541016
2011-12-12,28.754947662353516
2011-12-13,28.43866729736328
2011-12-14,28.254173278808594
2011-12-15,28.70223617553711
2011-12-16,28.983369827270508
2011-12-19,28.482593536376953
2011-12-20,29.67742919921875
2011-12-21,29.94099235534668
2011-12-22,30.204561233520508
2011-12-23,29.932193756103516
2011-12-27,29.8355655670166
2011-12-28,29.67742919921875
2011-12-29,30.14305877685547
2011-12-30,29.8179931640625
2012-01-03,29.97613525390625
2012-01-04,29.826780319213867
2012-01-05,30.309982299804688
2012-01-06,30.222131729125977
2012-01-09,30.002485275268555
2012-01-10,30.4241943359375
2012-01-11,30.38026237487793
2012-01-12,30.38026237487793
2012-01-13,30.160629272460938
2012-01-17,30.345129013061523
2012-01-18,30.7141170501709
2012-01-19,30.731679916381836
2012-01-20,30.819543838500977
2012-01-23,30.468124389648438
2012-01-24,30.51204490661621
2012-01-25,30.450551986694336
2012-01-26,30.74046516418457
2012-01-27,30.758045196533203
2012-01-30,30.371479034423828
2012-01-31,30.69654083251953
2012-02-01,31.320314407348633
2012-02-02,31.00404167175293
2012-02-03,31.592676162719727
2012-02-06,31.61903190612793
2012-02-07,31.091888427734375
2012-02-08,31.012815475463867
2012-02-09,28.816448211669922
2012-02-10,28.535316467285156
2012-02-13,28.67587661743164
2012-02-14,28.684669494628906
2012-02-15,28.552881240844727
2012-02-16,28.781301498413086
2012-02-17,28.834022521972656
2012-02-21,28.148752212524414
2012-02-22,28.113609313964844
2012-02-23,29.053653717041016
2012-02-24,29.220582962036133
2012-02-27,28.80766487121582
2012-02-28,28.816448211669922
2012-02-29,28.315673828125
2012-03-01,28.280529022216797
2012-03-02,28.016965866088867
2012-03-05,28.519948959350586
2012-03-06,28.23757553100586
2012-03-07,28.18462562561035
2012-03-08,28.55524253845215
2012-03-09,28.934690475463867
2012-03-12,28.58171844482422
2012-03-13,28.661136627197266
2012-03-14,28.36111068725586
2012-03-15,28.449356079101562
2012-03-16,28.15815544128418
2012-03-19,28.475826263427734
2012-03-20,27.928722381591797
2012-03-21,27.919902801513672
2012-03-22,28.025789260864258
2012-03-23,28.211097717285156
2012-03-26,29.331783294677734
2012-03-27,29.111169815063477
2012-03-28,28.828800201416016
2012-03-29,28.669960021972656
2012-03-30,28.59054183959961
2012-04-02,28.79350471496582
2012-04-03,28.5375919342041
2012-04-04,28.334640502929688
2012-04-05,28.422882080078125
2012-04-09,28.219926834106445
2012-04-10,28.369937896728516
2012-04-11,28.775854110717773
2012-04-12,28.961162567138672
2012-04-13,28.828800201416016
2012-04-16,29.119997024536133
2012-04-17,29.649452209472656
2012-04-18,29.587677001953125
2012-04-19,29.62297821044922
2012-04-20,30.12596321105957
2012-04-23,29.772994995117188
2012-04-24,30.152435302734375
2012-04-25,30.478933334350586
2012-04-26,31.749618530273438
2012-04-27,31.51137351989746
2012-04-30,31.281940460205078
2012-05-01,31.299585342407227
2012-05-02,31.18487548828125
2012-05-03,30.93779945373535
2012-05-04,30.584821701049805
2012-05-07,30.628942489624023
2012-05-08,30.425987243652344
2012-05-09,29.861230850219727
2012-05-10,30.09065818786621
2012-05-11,30.046541213989258
2012-05-14,29.834760665893555
2012-05-15,29.834760665893555
2012-05-16,29.73769187927246
2012-05-17,29.464141845703125
2012-05-18,29.119997024536133
2012-05-21,29.146467208862305
2012-05-22,28.79350471496582
2012-05-23,28.952335357666016
2012-05-24,29.164113998413086
2012-05-25,29.39354705810547
2012-05-29,29.552385330200195
2012-05-30,29.005285263061523
2012-05-31,28.484649658203125
2012-06-01,28.025789260864258
2012-06-04,28.19419288635254
2012-06-05,27.582622528076172
2012-06-06,28.655086517333984
2012-06-07,28.53986358642578
2012-06-08,29.585735321044922
2012-06-11,28.530996322631836
2012-06-12,28.55759048461914
2012-06-13,28.460092544555664
2012-06-14,28.947580337524414
2012-06-15,29.355283737182617
2012-06-18,29.16915512084961
2012-06-19,29.328697204589844
2012-06-20,29.142574310302734
2012-06-21,28.80576515197754
2012-06-22,29.426193237304688
2012-06-25,28.956439971923828
2012-06-26,28.717130661010742
2012-06-27,28.717130661010742
2012-06-28,28.814620971679688
2012-06-29,30.011180877685547
2012-07-02,30.2947998046875
2012-07-03,30.498655319213867
2012-07-05,30.383434295654297
2012-07-06,30.011180877685547
2012-07-09,30.011180877685547
2012-07-10,29.92253875732422
2012-07-11,29.869359970092773
2012-07-12,29.63005256652832
2012-07-13,29.887083053588867
2012-07-16,29.763004302978516
2012-07-17,29.754140853881836
2012-07-18,29.178022384643555
2012-07-19,28.74372100830078
2012-07-20,27.928300857543945
2012-07-23,27.210369110107422
2012-07-24,27.015377044677734
2012-07-25,27.08627700805664
2012-07-26,23.735950469970703
2012-07-27,24.817270278930664
2012-07-30,25.10976219177246
2012-07-31,25.2958927154541
2012-08-01,25.331342697143555
2012-08-02,25.73906135559082
2012-08-03,26.02268409729004
2012-08-06,26.15563201904297
2012-08-07,25.73019027709961
2012-08-08,25.66814613342285
2012-08-09,25.73906135559082
2012-08-10,26.182228088378906
2012-08-13,26.492441177368164
2012-08-14,26.660839080810547
2012-08-15,26.740615844726562
2012-08-16,26.146766662597656
2012-08-17,26.146766662597656
2012-08-20,26.182228088378906
2012-08-21,26.111316680908203
2012-08-22,25.827686309814453
2012-08-23,25.898601531982422
2012-08-24,26.199951171875
2012-08-27,26.19108009338379
2012-08-28,26.341758728027344
2012-08-29,26.53675651550293
2012-08-30,26.137907028198242
2012-08-31,26.07556915283203
2012-09-04,26.422883987426758
2012-09-05,26.6633358001709
2012-09-06,27.51827049255371
2012-09-07,27.40250015258789
2012-09-10,27.16205406188965
2012-09-11,27.135332107543945
2012-09-12,27.046274185180664
2012-09-13,26.903789520263672
2012-09-14,26.823640823364258
2012-09-17,26.743492126464844
2012-09-18,26.2893009185791
2012-09-19,26.07556915283203
2012-09-20,25.852928161621094
2012-09-21,26.09337615966797
2012-09-24,26.084474563598633
2012-09-25,25.826213836669922
2012-09-26,25.61247444152832
2012-09-27,25.799489974975586
2012-09-28,25.621387481689453
2012-10-01,25.808399200439453
2012-10-02,26.271488189697266
2012-10-03,26.449602127075195
2012-10-04,26.52084732055664
2012-10-05,26.75239372253418
2012-10-08,26.8592586517334
2012-10-09,26.921592712402344
2012-10-10,26.885976791381836
2012-10-11,26.903789520263672
2012-10-12,26.841445922851562
2012-10-15,27.001750946044922
2012-10-16,27.0551815032959
2012-10-17,26.654430389404297
2012-10-18,26.2893009185791
2012-10-19,25.879642486572266
2012-10-22,25.950883865356445
2012-10-23,26.004322052001953
2012-10-24,25.906362533569336
2012-10-25,26.262582778930664
2012-10-26,25.817302703857422
2012-10-31,25.772777557373047
2012-11-01,25.950883865356445
2012-11-02,26.09337615966797
2012-11-05,26.369449615478516
2012-11-06,26.39617156982422
2012-11-07,26.360546112060547
2012-11-08,26.307113647460938
2012-11-09,26.2803955078125
2012-11-12,25.879642486572266
2012-11-13,25.897462844848633
2012-11-14,25.68372344970703
2012-11-15,25.44327163696289
2012-11-16,25.024702072143555
2012-11-19,25.122669219970703
2012-11-20,24.92674446105957
2012-11-21,24.7308292388916
2012-11-23,24.784257888793945
2012-11-26,24.79316520690918
2012-11-27,24.77535057067871
2012-11-28,24.82878303527832
2012-11-29,24.989084243774414
2012-11-30,24.944555282592773
2012-12-03,24.96245574951172
2012-12-04,25.168319702148438
2012-12-05,25.0072078704834
2012-12-06,24.917709350585938
2012-12-07,24.8371524810791
2012-12-10,24.7834529876709
2012-12-11,24.917709350585938
2012-12-12,24.13903045654297
2012-12-13,23.789966583251953
2012-12-14,23.861568450927734
2012-12-17,23.879467010498047
2012-12-18,24.031620025634766
2012-12-19,24.174833297729492
2012-12-20,24.13007354736328
2012-12-21,24.41649055480957
2012-12-24,23.942123413085938
2012-12-26,23.870519638061523
2012-12-27,23.637813568115234
2012-12-28,23.81682014465332
2012-12-31,23.98686981201172
2013-01-02,23.906322479248047
2013-01-03,24.13903045654297
2013-01-04,24.040573120117188
2013-01-07,24.21063232421875
2013-01-08,24.067428588867188
2013-01-09,24.067428588867188
2013-01-10,23.96897315979004
2013-01-11,23.951072692871094
2013-01-14,23.798913955688477
2013-01-15,23.709413528442383
2013-01-16,23.414047241210938
2013-01-17,23.324548721313477
2013-01-18,23.226097106933594
2013-01-22,23.199243545532227
2013-01-23,23.709413528442383
2013-01-24,24.434383392333984
2013-01-25,24.70290184020996
2013-01-28,24.85505485534668
2013-01-29,25.060909271240234
2013-01-30,24.971406936645508
2013-01-31,25.302568435668945
2013-02-01,25.096715927124023
2013-02-04,24.846105575561523
2013-02-05,24.98930549621582
2013-02-06,25.195167541503906
2013-02-07,25.096715927124023
2013-02-08,25.159364700317383
2013-02-11,25.22201919555664
2013-02-12,25.23991584777832
2013-02-13,24.998258590698242
2013-02-14,24.0853271484375
2013-02-15,24.103227615356445
2013-02-19,24.44333839416504
2013-02-20,24.309083938598633
2013-02-21,24.48809051513672
2013-02-22,24.747652053833008
2013-02-25,24.577590942382812
2013-02-26,24.7834529876709
2013-02-27,24.792402267456055
2013-02-28,24.577590942382812
2013-03-01,24.65814781188965
2013-03-04,25.144107818603516
2013-03-05,25.711063385009766
2013-03-06,25.630069732666016
2013-03-07,26.098037719726562
2013-03-08,26.332019805908203
2013-03-11,26.377017974853516
2013-03-12,26.05304718017578
2013-03-13,26.386016845703125
2013-03-14,26.557003021240234
2013-03-15,26.68299674987793
2013-03-18,26.844987869262695
2013-03-19,27.213953018188477
2013-03-20,27.13296127319336
2013-03-21,26.61099624633789
2013-03-22,27.32195281982422
2013-03-25,27.63692283630371
2013-03-26,27.609926223754883
2013-03-27,27.76291275024414
2013-03-28,28.482858657836914
2013-04-01,31.155662536621094
2013-04-02,31.263648986816406
2013-04-03,31.25465202331543
2013-04-04,31.497638702392578
2013-04-05,31.371641159057617
2013-04-08,31.59662437438965
2013-04-09,31.42563247680664
2013-04-10,31.614627838134766
2013-04-11,31.64161491394043
2013-04-12,31.686630249023438
2013-04-15,31.58761978149414
2013-04-16,31.59662437438965
2013-04-17,31.58761978149414
2013-04-18,31.614627838134766
2013-04-19,31.650630950927734
2013-04-22,31.65962028503418
2013-04-23,31.821603775024414
2013-04-24,32.03759002685547
2013-04-25,32.17258071899414
2013-04-26,32.14558792114258
2013-04-29,32.2625617980957
2013-04-30,32.2625617980957
2013-05-01,32.019596099853516
2013-05-02,32.56855010986328
2013-05-03,33.297489166259766
2013-05-06,32.90153121948242
2013-05-07,32.53254699707031
2013-05-08,32.47855758666992
2013-05-09,32.577545166015625
2013-05-10,32.5235595703125
2013-05-13,32.271568298339844
2013-05-14,32.34357452392578
2013-05-15,32.39756393432617
2013-05-16,32.53254699707031
2013-05-17,32.91952133178711
2013-05-20,32.6855354309082
2013-05-21,32.658546447753906
2013-05-22,32.46955490112305
2013-05-23,32.118587493896484
2013-05-24,31.947603225708008
2013-05-28,32.33457565307617
2013-05-29,31.740617752075195
2013-05-30,32.7215461730957
2013-05-31,32.60454559326172
2013-06-03,32.694915771484375
2013-06-04,32.71299743652344
2013-06-05,32.53225326538086
2013-06-06,32.685882568359375
2013-06-07,33.03831481933594
2013-06-10,32.993133544921875
2013-06-11,32.71299743652344
2013-06-12,32.19789505004883
2013-06-13,32.55032730102539
2013-06-14,32.30633544921875
2013-06-17,32.56840133666992
2013-06-18,32.794315338134766
2013-06-19,32.694915771484375
2013-06-20,32.27018737792969
2013-06-21,33.13771438598633
2013-06-24,32.70395278930664
2013-06-25,33.16482925415039
2013-06-26,33.21904754638672
2013-06-27,33.45400619506836
2013-06-28,33.15578842163086
2013-07-01,33.806434631347656
2013-07-02,33.797401428222656
2013-07-03,34.050437927246094
2013-07-05,34.97217559814453
2013-07-08,35.677032470703125
2013-07-09,35.44208908081055
2013-07-10,34.719146728515625
2013-07-11,35.00831604003906
2013-07-12,34.82758712768555
2013-07-15,34.9089241027832
2013-07-16,34.791439056396484
2013-07-17,34.73721694946289
2013-07-18,34.926998138427734
2013-07-19,34.285369873046875
2013-07-22,34.556480407714844
2013-07-23,34.26729965209961
2013-07-24,33.83354568481445
2013-07-25,32.062339782714844
2013-07-26,31.8454647064209
2013-07-29,31.773168563842773
2013-07-30,31.727985382080078
2013-07-31,31.700868606567383
2013-08-01,32.25210952758789
2013-08-02,32.062339782714844
2013-08-05,31.71895408630371
2013-08-06,31.61051368713379
2013-08-07,31.366519927978516
2013-08-08,31.52013397216797
2013-08-09,31.59243392944336
2013-08-12,31.62858772277832
2013-08-13,31.673755645751953
2013-08-14,31.321331024169922
2013-08-15,30.887571334838867
2013-08-16,30.770092010498047
2013-08-19,30.390552520751953
2013-08-20,30.851415634155273
2013-08-21,29.649538040161133
2013-08-22,29.685686111450195
2013-08-23,29.730871200561523
2013-08-26,30.236927032470703
2013-08-27,29.9658203125
2013-08-28,30.634540557861328
2013-08-29,30.724912643432617
2013-08-30,29.935224533081055
2013-09-03,29.71738624572754
2013-09-04,29.86261558532715
2013-09-05,29.662931442260742
2013-09-06,29.254467010498047
2013-09-09,30.134918212890625
2013-09-10,29.944305419921875
2013-09-11,30.28922462463379
2013-09-12,30.271066665649414
2013-09-13,30.588756561279297
2013-09-16,30.134918212890625
