Date,BBUC
2022-09-02,23.72633934020996
2022-09-06,23.43628692626953
2022-09-07,24.567489624023438
2022-09-08,25.17660140991211
2022-09-09,25.64068603515625
2022-09-12,26.510847091674805
2022-09-13,25.747039794921875
2022-09-14,25.611679077148438
2022-09-15,24.896221160888672
2022-09-16,24.084070205688477
2022-09-19,24.16141700744629
2022-09-20,23.43628692626953
2022-09-21,22.836841583251953
2022-09-22,22.70148277282715
2022-09-23,22.208393096923828
2022-09-26,21.338233947753906
2022-09-27,21.589616775512695
2022-09-28,22.053699493408203
2022-09-29,21.144865036010742
2022-09-30,21.36724281311035
2022-10-03,22.865846633911133
2022-10-04,23.513633728027344
2022-10-05,22.343753814697266
2022-10-06,21.193204879760742
2022-10-07,20.912824630737305
2022-10-10,21.028844833374023
2022-10-11,20.439067840576172
2022-10-12,21.724971771240234
2022-10-13,22.575794219970703
2022-10-14,21.31889533996582
2022-10-17,21.251222610473633
2022-10-18,21.84099578857422
2022-10-19,21.9183406829834
2022-10-20,21.744308471679688
2022-10-21,22.672475814819336
2022-10-24,21.686294555664062
2022-10-25,23.1945743560791
2022-10-26,23.619985580444336
2022-10-27,24.084070205688477
2022-10-28,25.263614654541016
2022-10-31,24.770530700683594
2022-11-01,24.722187042236328
2022-11-02,22.672475814819336
2022-11-03,21.686294555664062
2022-11-04,22.208393096923828
2022-11-07,21.792652130126953
2022-11-08,21.986019134521484
2022-11-09,21.309228897094727
2022-11-10,23.542634963989258
2022-11-11,23.77467918395996
2022-11-14,23.252582550048828
2022-11-15,21.957014083862305
2022-11-16,21.241548538208008
2022-11-17,21.570276260375977
2022-11-18,21.125530242919922
2022-11-21,21.13519859313965
2022-11-22,21.608949661254883
2022-11-23,21.49292755126953
2022-11-25,20.854812622070312
2022-11-28,20.545421600341797
2022-11-29,20.34469223022461
2022-11-30,21.50835418701172
2022-12-01,20.60651206970215
2022-12-02,20.296207427978516
2022-12-05,19.821046829223633
2022-12-06,19.336185455322266
2022-12-07,19.607709884643555
2022-12-08,19.530128479003906
2022-12-09,19.122846603393555
2022-12-12,19.704679489135742
2022-12-13,19.724071502685547
2022-12-14,19.365276336669922
2022-12-15,18.851327896118164
2022-12-16,18.60889434814453
2022-12-19,18.24040412902832
2022-12-20,17.532508850097656
2022-12-21,17.70705795288086
2022-12-22,17.542207717895508
2022-12-23,18.288890838623047
2022-12-27,18.191917419433594
2022-12-28,17.571300506591797
2022-12-29,18.453739166259766
2022-12-30,18.221010208129883
2023-01-03,18.172521591186523
2023-01-04,19.132543563842773
2023-01-05,18.861021041870117
2023-01-06,18.744657516479492
2023-01-09,19.09375762939453
2023-01-10,19.49134063720703
2023-01-11,19.918014526367188
2023-01-12,19.76285743713379
2023-01-13,19.58831214904785
2023-01-17,20.15074920654297
2023-01-18,19.85013771057129
2023-01-19,19.665889739990234
2023-01-20,20.451364517211914
2023-01-23,21.052587509155273
2023-01-24,21.750783920288086
2023-01-25,21.48896026611328
2023-01-26,22.090185165405273
2023-01-27,21.964122772216797
2023-01-30,21.537443161010742
2023-01-31,21.964122772216797
2023-02-01,22.672014236450195
2023-02-02,22.87565803527832
2023-02-03,22.410192489624023
2023-02-06,21.47926139831543
2023-02-07,21.450172424316406
2023-02-08,20.936220169067383
2023-02-09,20.257417678833008
2023-02-10,20.441665649414062
2023-02-13,20.23802375793457
2023-02-14,20.160446166992188
2023-02-15,20.499849319458008
2023-02-16,20.276809692382812
2023-02-17,20.3737850189209
2023-02-21,19.35557746887207
2023-02-22,19.19072914123535
2023-02-23,19.054967880249023
2023-02-24,18.5410213470459
2023-02-27,18.7385196685791
2023-02-28,18.87472915649414
2023-03-01,19.13741683959961
2023-03-02,19.176332473754883
2023-03-03,19.59469223022461
2023-03-06,18.82608413696289
2023-03-07,18.82608413696289
2023-03-08,18.466102600097656
2023-03-09,18.446640014648438
2023-03-10,17.901803970336914
2023-03-13,17.32777976989746
2023-03-14,17.580739974975586
2023-03-15,17.240217208862305
2023-03-16,16.860774993896484
2023-03-17,16.773212432861328
2023-03-20,16.773212432861328
2023-03-21,17.065092086791992
2023-03-22,16.773212432861328
2023-03-23,16.73429298400879
2023-03-24,16.93861198425293
2023-03-27,17.259674072265625
2023-03-28,17.084548950195312
2023-03-29,17.804513931274414
2023-03-30,18.524477005004883
2023-03-31,19.28335952758789
2023-04-03,19.25417137145996
2023-04-04,19.156879425048828
2023-04-05,18.475830078125
2023-04-06,18.63149642944336
2023-04-10,19.33200454711914
2023-04-11,19.876840591430664
2023-04-12,19.507129669189453
2023-04-13,19.70171356201172
2023-04-14,19.507129669189453
2023-04-17,20.05196762084961
2023-04-18,20.090885162353516
2023-04-19,20.022775650024414
2023-04-20,19.662797927856445
2023-04-21,19.108230590820312
2023-04-24,19.293087005615234
2023-04-25,18.349349975585938
2023-04-26,17.814241409301758
2023-04-27,17.794784545898438
2023-04-28,17.960176467895508
2023-05-01,18.320161819458008
2023-05-02,17.67803382873535
2023-05-03,17.62938690185547
2023-05-04,17.181838989257812
2023-05-05,17.736406326293945
2023-05-08,18.106122970581055
2023-05-09,18.30070686340332
2023-05-10,18.495288848876953
2023-05-11,18.106122970581055
2023-05-12,19.31254005432129
2023-05-15,20.752471923828125
2023-05-16,20.450862884521484
2023-05-17,22.20212745666504
2023-05-18,21.919984817504883
2023-05-19,21.521081924438477
2023-05-22,22.270235061645508
2023-05-23,21.84214973449707
2023-05-24,20.947059631347656
2023-05-25,20.655181884765625
2023-05-26,20.55788803100586
2023-05-30,20.37540626525879
2023-05-31,20.07289695739746
2023-06-01,20.03386688232422
2023-06-02,20.404682159423828
2023-06-05,20.043624877929688
2023-06-06,20.404682159423828
2023-06-07,20.492511749267578
2023-06-08,20.472990036010742
2023-06-09,20.4242000579834
2023-06-12,20.34613609313965
2023-06-13,20.70718765258789
2023-06-14,20.492511749267578
2023-06-15,20.999940872192383
2023-06-16,20.7657413482666
2023-06-20,19.311750411987305
2023-06-21,19.145854949951172
2023-06-22,18.628665924072266
2023-06-23,18.36518669128418
2023-06-26,18.384706497192383
2023-06-27,18.39446449279785
2023-06-28,18.404220581054688
2023-06-29,18.531078338623047
2023-06-30,18.42374038696289
2023-07-03,18.892141342163086
2023-07-05,18.73600959777832
2023-07-06,18.50180435180664
2023-07-07,18.775039672851562
2023-07-10,18.76527976989746
2023-07-11,18.50180435180664
2023-07-12,18.960447311401367
2023-07-13,19.350780487060547
2023-07-14,19.165374755859375
2023-07-17,18.999479293823242
2023-07-18,19.155614852905273
2023-07-19,19.536190032958984
2023-07-20,19.63377571105957
2023-07-21,19.380056381225586
2023-07-24,19.91676902770996
2023-07-25,19.86797523498535
2023-07-26,20.21927261352539
2023-07-27,20.07289695739746
2023-07-28,20.053382873535156
2023-07-31,20.02410888671875
2023-08-01,20.190000534057617
2023-08-02,20.03386688232422
2023-08-03,19.946041107177734
2023-08-04,19.965557098388672
2023-08-07,19.73135757446289
2023-08-08,20.03386688232422
2023-08-09,19.90700912475586
2023-08-10,19.809419631958008
2023-08-11,19.819183349609375
2023-08-14,19.682565689086914
2023-08-15,19.32150650024414
2023-08-16,19.253198623657227
2023-08-17,18.42374038696289
2023-08-18,18.41398048400879
2023-08-21,17.88703155517578
2023-08-22,17.43815040588379
2023-08-23,17.51621437072754
2023-08-24,17.330808639526367
2023-08-25,17.496700286865234
2023-08-28,18.150503158569336
2023-08-29,18.130990982055664
2023-08-30,17.791221618652344
2023-08-31,17.291854858398438
2023-09-01,17.468103408813477
2023-09-05,17.5268497467041
2023-09-06,17.21352195739746
2023-09-07,17.086233139038086
2023-09-08,17.056859970092773
2023-09-11,17.32122802734375
2023-09-12,17.742267608642578
2023-09-13,18.143718719482422
2023-09-14,18.65287971496582
2023-09-15,19.612451553344727
2023-09-18,19.426410675048828
2023-09-19,19.230579376220703
2023-09-20,19.093496322631836
2023-09-21,18.388507843017578
2023-09-22,18.447254180908203
2023-09-25,18.192676544189453
2023-09-26,17.771638870239258
2023-09-27,17.73247528076172
2023-09-28,17.928306579589844
2023-09-29,17.703100204467773
2023-10-02,16.99810791015625
2023-10-03,16.2833251953125
2023-10-04,16.606447219848633
2023-10-05,16.577075958251953
2023-10-06,17.037273406982422
2023-10-09,17.34081268310547
2023-10-10,17.5268497467041
2023-10-11,17.076440811157227
2023-10-12,16.7435302734375
2023-10-13,16.048328399658203
2023-10-16,16.547698974609375
2023-10-17,16.841445922851562
2023-10-18,16.2833251953125
2023-10-19,16.23436737060547
2023-10-20,15.969995498657227
2023-10-23,15.715417861938477
2023-10-24,15.392297744750977
2023-10-25,14.775429725646973
2023-10-26,14.197729110717773
2023-10-27,13.864816665649414
2023-10-30,14.530640602111816
2023-10-31,13.923566818237305
2023-11-01,14.28585433959961
2023-11-02,14.579598426818848
2023-11-03,16.342077255249023
2023-11-06,15.735000610351562
2023-11-07,15.55875301361084
2023-11-08,15.950414657592773
2023-11-09,15.548962593078613
2023-11-10,15.176881790161133
2023-11-13,15.049592971801758
2023-11-14,16.56728172302246
2023-11-15,16.332286834716797
2023-11-16,16.175621032714844
2023-11-17,15.872079849243164
2023-11-20,15.891664505004883
2023-11-21,16.00916290283203
2023-11-22,16.12666130065918
2023-11-24,16.322494506835938
2023-11-27,16.185413360595703
2023-11-28,16.381240844726562
2023-11-29,17.10167121887207
2023-11-30,17.887958526611328
2023-12-01,19.234468460083008
2023-12-04,19.116527557373047
2023-12-05,18.929786682128906
2023-12-06,19.273784637451172
2023-12-07,19.224639892578125
2023-12-08,19.175498962402344
2023-12-11,19.3524112701416
2023-12-12,19.460527420043945
2023-12-13,20.571151733398438
2023-12-14,22.074920654296875
2023-12-15,22.143722534179688
2023-12-18,21.937320709228516
2023-12-19,21.789892196655273
2023-12-20,21.475379943847656
2023-12-21,22.222349166870117
2023-12-22,22.76291847229004
2023-12-26,23.313316345214844
2023-12-27,23.293659210205078
2023-12-28,23.077430725097656
2023-12-29,22.880863189697266
2024-01-02,22.418920516967773
2024-01-03,21.66212272644043
2024-01-04,21.436063766479492
2024-01-05,21.583494186401367
2024-01-08,21.544178009033203
2024-01-09,21.327951431274414
2024-01-10,21.308290481567383
2024-01-11,21.07240867614746
2024-01-12,20.974123001098633
2024-01-16,21.141206741333008
2024-01-17,21.121551513671875
2024-01-18,21.603151321411133
2024-01-19,22.12406349182129
2024-01-22,22.615489959716797
2024-01-23,22.428747177124023
2024-01-24,22.30097770690918
2024-01-25,22.5761775970459
2024-01-26,22.73343276977539
2024-01-29,23.283832550048828
2024-01-30,23.26417350769043
2024-01-31,22.5761775970459
2024-02-01,23.509885787963867
2024-02-02,24.011146545410156
2024-02-05,23.676973342895508
2024-02-06,24.119258880615234
2024-02-07,23.981657028198242
2024-02-08,23.96200180053711
2024-02-09,24.148740768432617
2024-02-12,24.935028076171875
2024-02-13,23.64748764038086
2024-02-14,23.77526092529297
2024-02-15,24.296173095703125
2024-02-16,24.148740768432617
2024-02-20,23.637657165527344
2024-02-21,23.136404037475586
2024-02-22,22.80223274230957
2024-02-23,22.782577514648438
2024-02-26,22.546693801879883
2024-02-27,22.409090042114258
2024-02-28,22.15579605102539
2024-02-29,22.530319213867188
2024-03-01,22.274066925048828
2024-03-04,22.037527084350586
2024-03-05,22.441614151000977
2024-03-06,22.471181869506836
2024-03-07,23.190656661987305
2024-03-08,22.658443450927734
2024-03-11,22.45147132873535
2024-03-12,22.402191162109375
2024-03-13,22.274066925048828
2024-03-14,22.057235717773438
2024-03-15,21.860122680664062
2024-03-18,22.086807250976562
2024-03-19,23.170942306518555
2024-03-20,23.939695358276367
2024-03-21,24.18609046936035
2024-03-22,23.575027465820312
2024-03-25,23.368057250976562
2024-03-26,23.101953506469727
2024-03-27,24.126953125
2024-03-28,23.791854858398438
2024-04-01,23.32863426208496
2024-04-02,23.05267333984375
2024-04-03,22.88512420654297
2024-04-04,22.165651321411133
2024-04-05,21.929113388061523
2024-04-08,22.136085510253906
2024-04-09,22.007959365844727
2024-04-10,20.94353675842285
2024-04-11,21.27863311767578
2024-04-12,20.5098819732666
2024-04-15,20.71685028076172
2024-04-16,20.11565399169922
2024-04-17,20.125503540039062
2024-04-18,20.253629684448242
2024-04-19,20.923824310302734
2024-04-22,20.94353675842285
2024-04-23,20.8449764251709
2024-04-24,20.83512306213379
2024-04-25,20.243776321411133
2024-04-26,20.4310359954834
2024-04-29,20.381755828857422
2024-04-30,20.056516647338867
2024-05-01,20.046659469604492
2024-05-02,20.4310359954834
2024-05-03,20.5098819732666
2024-05-06,20.94353675842285
2024-05-07,21.31805419921875
2024-05-08,21.15050506591797
2024-05-09,21.189931869506836
2024-05-10,21.101228713989258
2024-05-13,21.022380828857422
2024-05-14,20.992816925048828
2024-05-15,21.416610717773438
2024-05-16,21.249065399169922
2024-05-17,21.229354858398438
2024-05-20,21.495458602905273
2024-05-21,20.884403228759766
2024-05-22,20.33247947692871
2024-05-23,20.056516647338867
2024-05-24,20.322622299194336
2024-05-28,19.888967514038086
2024-05-29,19.524303436279297
2024-05-30,20.11565399169922
2024-05-31,20.316341400146484
2024-06-03,19.930776596069336
2024-06-04,19.91100311279297
2024-06-05,20.00986671447754
2024-06-06,19.70339012145996
2024-06-07,19.43646240234375
2024-06-10,19.792367935180664
2024-06-11,19.66384506225586
2024-06-12,20.23724937438965
2024-06-13,20.049413681030273
2024-06-14,20.217479705810547
2024-06-17,20.62281608581543
2024-06-18,20.395431518554688
2024-06-20,19.555099487304688
2024-06-21,19.169530868530273
2024-06-24,18.863056182861328
2024-06-25,18.259992599487305
2024-06-26,19.159645080566406
2024-06-27,19.891233444213867
2024-06-28,20.187822341918945
2024-07-01,19.940664291381836
2024-07-02,20.316341400146484
2024-07-03,20.197708129882812
2024-07-05,19.604528427124023
2024-07-08,20.494295120239258
2024-07-09,20.553613662719727
2024-07-10,21.265426635742188
2024-07-11,21.69053840637207
2024-07-12,21.97724151611328
2024-07-15,22.155195236206055
2024-07-16,23.17348289489746
2024-07-17,22.461669921875
2024-07-18,21.83883285522461
2024-07-19,21.532358169555664
2024-07-22,21.888263702392578
2024-07-23,22.352920532226562
2024-07-24,21.78940200805664
2024-07-25,22.174968719482422
2024-07-26,22.88677978515625
2024-07-29,22.155195236206055
2024-07-30,21.927812576293945
2024-07-31,22.293603897094727
2024-08-01,21.96735191345215
2024-08-02,21.077585220336914
2024-08-05,19.8319149017334
2024-08-06,20.23724937438965
2024-08-07,19.693506240844727
2024-08-08,20.543725967407227
2024-08-09,20.543725967407227
2024-08-12,20.494295120239258
2024-08-13,20.850202560424805
2024-08-14,20.83043098449707
2024-08-15,20.939178466796875
2024-08-16,20.464637756347656
2024-08-19,21.166563034057617
2024-08-20,20.96883773803711
2024-08-21,21.49281120300293
2024-08-22,21.097360610961914
2024-08-23,22.293603897094727
2024-08-26,22.432010650634766
2024-08-27,22.21451187133789
2024-08-28,21.769628524780273
2024-08-29,21.997013092041016
2024-08-30,22.594852447509766
2024-09-03,22.128873825073242
2024-09-04,22.00990104675293
2024-09-05,21.355554580688477
2024-09-06,20.126171112060547
2024-09-09,20.60206413269043
2024-09-10,21.315895080566406
2024-09-11,21.216753005981445
2024-09-12,21.801698684692383
2024-09-13,22.148704528808594
2024-09-16,22.515533447265625
2024-09-17,22.852622985839844
2024-09-18,23.01125144958496
2024-09-19,23.735002517700195
2024-09-20,24.042348861694336
2024-09-23,23.99277687072754
2024-09-24,25.479934692382812
2024-09-25,24.577726364135742
2024-09-26,24.93463897705078
2024-09-27,25.519588470458984
2024-09-30,25.113100051879883
2024-10-01,24.984214782714844
2024-10-02,24.875152587890625
2024-10-03,25.17258644104004
2024-10-04,25.202327728271484
2024-10-07,24.736356735229492
2024-10-08,25.073442459106445
2024-10-09,24.41909408569336
2024-10-10,24.508319854736328
2024-10-11,24.974300384521484
2024-10-14,25.479934692382812
2024-10-15,25.777360916137695
2024-10-16,26.0450496673584
2024-10-17,25.470016479492188
2024-10-18,25.420446395874023
2024-10-21,24.875152587890625
2024-10-22,24.924728393554688
2024-10-23,24.329866409301758
2024-10-24,23.715173721313477
2024-10-25,23.24919891357422
2024-10-28,23.506973266601562
2024-10-29,23.36817169189453
2024-10-30,23.546627044677734
2024-10-31,23.60611343383789
2024-11-01,23.744918823242188
2024-11-04,24.349693298339844
2024-11-05,24.84541130065918
2024-11-06,26.18385124206543
2024-11-07,26.064882278442383
2024-11-08,27.284347534179688
2024-11-11,26.61016845703125
2024-11-12,26.6299991607666
2024-11-13,26.134281158447266
2024-11-14,26.302824020385742
2024-11-15,26.312740325927734
2024-11-18,26.193767547607422
2024-11-19,25.866592407226562
2024-11-20,25.113100051879883
2024-11-21,25.777360916137695
2024-11-22,26.332569122314453
2024-11-25,27.026573181152344
2024-11-26,26.848114013671875
2024-11-27,27.581777572631836
2024-11-29,27.41583251953125
2024-12-02,27.187286376953125
2024-12-03,27.227031707763672
2024-12-04,27.09785270690918
2024-12-05,26.869304656982422
2024-12-06,26.47182846069336
2024-12-09,26.809682846069336
2024-12-10,26.8593692779541
2024-12-11,26.829557418823242
2024-12-12,25.905427932739258
2024-12-13,25.537765502929688
2024-12-16,25.458269119262695
2024-12-17,24.722938537597656
2024-12-18,23.729251861572266
2024-12-19,23.361587524414062
2024-12-20,23.768999099731445
2024-12-23,23.361587524414062
2024-12-24,23.73918914794922
2024-12-26,24.245969772338867
2024-12-27,23.331775665283203
2024-12-30,23.043609619140625
2024-12-31,24.106855392456055
2025-01-02,24.275781631469727
2025-01-03,24.88193130493164
2025-01-06,23.719316482543945
2025-01-07,23.93792724609375
2025-01-08,23.94786262512207
2025-01-10,23.54045295715332
2025-01-13,23.70937728881836
2025-01-14,23.520578384399414
2025-01-15,23.83855628967285
2025-01-16,23.4311466217041
2025-01-17,23.182723999023438
2025-01-21,23.282093048095703
2025-01-22,22.99392318725586
2025-01-23,23.182723999023438
2025-01-24,23.212535858154297
2025-01-27,23.878307342529297
2025-01-28,23.669631958007812
2025-01-29,23.31190299987793
2025-01-30,23.550390243530273
2025-01-31,23.719316482543945
2025-02-03,23.003860473632812
2025-02-04,23.560325622558594
2025-02-05,24.275781631469727
2025-02-06,24.236034393310547
2025-02-07,24.06710433959961
2025-02-10,24.53413963317871
2025-02-11,25.27940559387207
2025-02-12,25.021045684814453
2025-02-13,25.7762508392334
2025-02-14,26.302902221679688
2025-02-18,26.531452178955078
2025-02-19,26.70037841796875
2025-02-20,26.67056655883789
2025-02-21,26.332712173461914
2025-02-24,26.521514892578125
2025-02-25,27.087915420532227
2025-02-26,27.246906280517578
2025-02-27,26.98854637145996
2025-02-28,27.469614028930664
2025-03-03,26.951692581176758
2025-03-04,27.170814514160156
2025-03-05,27.718612670898438
2025-03-06,27.140933990478516
2025-03-07,26.782373428344727
2025-03-10,25.806297302246094
2025-03-11,25.37801742553711
2025-03-12,24.909900665283203
2025-03-13,24.70073890686035
2025-03-14,25.23857879638672
2025-03-17,25.55729866027832
2025-03-18,26.095136642456055
2025-03-19,27.121013641357422
2025-03-20,26.473615646362305
2025-03-21,26.374013900756836
2025-03-24,27.53933334350586
2025-03-25,27.53933334350586
2025-03-26,27.50945472717285
2025-03-27,27.668813705444336
2025-03-28,26.961654663085938
2025-03-31,26.513456344604492
2025-04-01,26.72261619567871
2025-04-02,27.320213317871094
2025-04-03,25.4676570892334
2025-04-04,22.93782615661621
2025-04-07,22.838224411010742
2025-04-08,21.921907424926758
2025-04-09,24.352142333984375
2025-04-10,23.266504287719727
2025-04-11,23.615102767944336
2025-04-14,23.884021759033203
2025-04-15,24.01350212097168
2025-04-16,23.515504837036133
2025-04-17,23.84418296813965
2025-04-21,23.45574188232422
2025-04-22,24.51150131225586
2025-04-23,24.352142333984375
2025-04-24,25.069259643554688
2025-04-25,25.059297561645508
2025-04-28,25.517457962036133
2025-04-29,26.14493751525879
2025-04-30,26.125017166137695
2025-05-01,25.587177276611328
2025-05-02,27.061254501342773
2025-05-05,26.812253952026367
2025-05-06,26.125017166137695
2025-05-07,26.762454986572266
2025-05-08,27.599092483520508
2025-05-09,28.216611862182617
2025-05-12,29.46160888671875
2025-05-13,28.784330368041992
2025-05-14,28.67477035522461
2025-05-15,29.172771453857422
2025-05-16,29.43172836303711
2025-05-19,29.25244903564453
2025-05-20,28.6448917388916
2025-05-21,28.60504913330078
2025-05-22,28.19668960571289
2025-05-23,28.366010665893555
2025-05-27,28.67477035522461
2025-05-28,28.49549102783203
2025-05-29,28.38593101501465
2025-05-30,28.478763580322266
2025-06-02,28.039554595947266
2025-06-03,28.85807991027832
2025-06-04,28.89801025390625
2025-06-05,29.187488555908203
2025-06-06,29.586769104003906
2025-06-09,28.947919845581055
2025-06-10,28.77822494506836
2025-06-11,28.43883514404297
2025-06-12,28.339014053344727
2025-06-13,28.139373779296875
2025-06-16,28.009607315063477
2025-06-17,28.019588470458984
2025-06-18,28.089462280273438
2025-06-20,29.407093048095703
2025-06-23,30.035961151123047
2025-06-24,31.263751983642578
2025-06-25,29.89621353149414
2025-06-26,30.395315170288086
2025-06-27,30.624902725219727
2025-06-30,31.14396858215332
2025-07-01,31.353591918945312
2025-07-02,31.453411102294922
2025-07-03,32.291900634765625
2025-07-07,31.323644638061523
2025-07-08,30.11581802368164
2025-07-09,29.936141967773438
2025-07-10,29.99603271484375
2025-07-11,29.74648094177246
2025-07-14,30.255565643310547
2025-07-15,29.74648094177246
2025-07-16,30.095853805541992
2025-07-17,30.594955444335938
2025-07-18,30.99423599243164
2025-07-21,31.183897018432617
2025-07-22,31.193878173828125
2025-07-23,31.852693557739258
2025-07-24,31.952512741088867
2025-07-25,32.02238845825195
2025-07-28,31.972476959228516
2025-07-29,31.892621994018555
2025-07-30,30.78461456298828
2025-07-31,30.70475959777832
2025-08-01,29.337217330932617
2025-08-04,29.057722091674805
2025-08-05,30.774633407592773
2025-08-06,30.47517204284668
2025-08-07,29.586769104003906
2025-08-08,28.668420791625977
2025-08-11,28.76824188232422
2025-08-12,28.89801025390625
2025-08-13,29.976070404052734
2025-08-14,30.295495986938477
2025-08-15,31.05413055419922
2025-08-18,32.95071792602539
2025-08-19,33.20026779174805
2025-08-20,33.56960678100586
2025-08-21,33.37994384765625
2025-08-22,34.138580322265625
2025-08-25,34.448020935058594
2025-08-26,34.697574615478516
2025-08-27,34.71753692626953
2025-08-28,35.01700210571289
2025-08-29,33.0
2025-09-02,33.369998931884766
2025-09-03,32.880001068115234
2025-09-04,33.72999954223633
2025-09-05,33.869998931884766
2025-09-08,34.77000045776367
2025-09-09,33.22999954223633
2025-09-10,33.689998626708984
2025-09-11,34.54999923706055
2025-09-12,33.869998931884766
2025-09-15,34.34000015258789
2025-09-16,34.47999954223633
2025-09-17,34.90999984741211
2025-09-18,36.06999969482422
2025-09-19,35.31999969482422
