Date,AGX
2010-01-04,9.747629165649414
2010-01-05,9.747629165649414
2010-01-06,9.593012809753418
2010-01-07,9.700571060180664
2010-01-08,9.882081985473633
2010-01-11,9.882081985473633
2010-01-12,9.814854621887207
2010-01-13,9.545951843261719
2010-01-14,9.545951843261719
2010-01-15,9.593012809753418
2010-01-19,9.572842597961426
2010-01-20,9.545951843261719
2010-01-21,9.21654987335205
2010-01-22,9.277054786682129
2010-01-25,9.377887725830078
2010-01-26,9.377887725830078
2010-01-27,9.404781341552734
2010-01-28,9.377887725830078
2010-01-29,9.545951843261719
2010-02-01,9.747629165649414
2010-02-02,9.922415733337402
2010-02-03,9.982919692993164
2010-02-04,9.868631362915039
2010-02-05,10.231649398803711
2010-02-08,10.285429000854492
2010-02-09,10.386263847351074
2010-02-10,10.413155555725098
2010-02-11,10.823229789733887
2010-02-12,10.722391128540039
2010-02-16,10.70894718170166
2010-02-17,10.756006240844727
2010-02-18,10.756006240844727
2010-02-19,10.756006240844727
2010-02-22,10.5005521774292
2010-02-23,10.42660140991211
2010-02-24,10.413155555725098
2010-02-25,10.406432151794434
2010-02-26,10.480380058288574
2010-03-01,10.44676685333252
2010-03-02,10.433320999145508
2010-03-03,10.44676685333252
2010-03-04,10.480380058288574
2010-03-05,10.460212707519531
2010-03-08,10.466936111450195
2010-03-09,10.413155555725098
2010-03-10,10.440046310424805
2010-03-11,10.386263847351074
2010-03-12,10.285429000854492
2010-03-15,10.050141334533691
2010-03-16,10.124090194702148
2010-03-17,9.72073745727539
2010-03-18,9.76107406616211
2010-03-19,9.633345603942871
2010-03-22,9.458558082580566
2010-03-23,9.519063949584961
2010-03-24,9.384612083435059
2010-03-25,9.156048774719238
2010-03-26,9.055211067199707
2010-03-29,9.458558082580566
2010-03-30,9.44511604309082
2010-03-31,8.739252090454102
2010-04-01,8.907316207885742
2010-04-05,9.10226821899414
2010-04-06,9.169490814208984
2010-04-07,9.12243366241455
2010-04-08,9.061931610107422
2010-04-09,8.86698055267334
2010-04-12,8.813199043273926
2010-04-13,8.793034553527832
2010-04-14,8.557744026184082
2010-04-15,8.167839050292969
2010-04-16,7.932554721832275
2010-04-19,7.670375347137451
2010-04-20,7.650208950042725
2010-04-21,7.509037494659424
2010-04-22,7.441809177398682
2010-04-23,7.394753932952881
2010-04-26,7.347692012786865
2010-04-27,7.172908782958984
2010-04-28,7.40819787979126
2010-04-29,7.576261043548584
2010-04-30,7.6367621421813965
2010-05-03,7.455253601074219
2010-05-04,7.394753932952881
2010-05-05,7.435088157653809
2010-05-06,7.3880295753479
2010-05-07,7.226690292358398
2010-05-10,7.125854015350342
2010-05-11,7.105686664581299
2010-05-12,7.643485069274902
2010-05-13,7.656931400299072
2010-05-14,7.495590686798096
2010-05-17,7.502312660217285
2010-05-18,7.4216413497924805
2010-05-19,7.435088157653809
2010-05-20,7.038459777832031
2010-05-21,6.9376220703125
2010-05-24,6.836781978607178
2010-05-25,6.7225022315979
2010-05-26,6.762837886810303
2010-05-27,7.219967365264893
2010-05-28,7.240137100219727
2010-06-01,7.058627128601074
2010-06-02,7.273745059967041
2010-06-03,7.139297962188721
2010-06-04,6.789727687835693
2010-06-07,6.749392986297607
2010-06-08,7.06535005569458
2010-06-09,6.957789421081543
2010-06-10,7.314083099365234
2010-06-11,6.904010772705078
2010-06-14,7.394753932952881
2010-06-15,7.293916702270508
2010-06-16,6.964513778686523
2010-06-17,6.863673686981201
2010-06-18,6.897287845611572
2010-06-21,6.789727687835693
2010-06-22,6.796450138092041
2010-06-23,6.883842945098877
2010-06-24,6.68889045715332
2010-06-25,6.998123645782471
2010-06-28,6.971234321594238
2010-06-29,6.776280879974365
2010-06-30,7.011570453643799
2010-07-01,6.890564918518066
2010-07-02,7.0250163078308105
2010-07-06,6.43343448638916
2010-07-07,6.258650302886963
2010-07-08,6.036806583404541
2010-07-09,6.218315601348877
2010-07-12,6.063697814941406
2010-07-13,6.191425800323486
2010-07-14,6.036806583404541
2010-07-15,6.003194808959961
2010-07-16,5.942692279815674
2010-07-19,5.895634651184082
2010-07-20,5.969581604003906
2010-07-21,5.942692279815674
2010-07-22,5.895634651184082
2010-07-23,5.8552985191345215
2010-07-26,5.788074016571045
2010-07-27,5.741016387939453
2010-07-28,5.6603474617004395
2010-07-29,5.593121528625488
2010-07-30,5.599843502044678
2010-08-02,5.572954177856445
2010-08-03,5.512450695037842
2010-08-04,5.572954177856445
2010-08-05,5.714125156402588
2010-08-06,5.714125156402588
2010-08-09,5.727572441101074
2010-08-10,5.667069911956787
2010-08-11,5.445227146148682
2010-08-12,5.31077766418457
2010-08-13,5.1158246994018555
2010-08-16,5.277163982391357
2010-08-17,5.283886432647705
2010-08-18,5.135992527008057
2010-08-19,5.021708965301514
2010-08-20,5.041877746582031
2010-08-23,5.1964945793151855
2010-08-24,5.1897735595703125
2010-08-25,5.304054260253906
2010-08-26,5.465394020080566
2010-08-27,5.673791408538818
2010-08-30,5.404892921447754
2010-08-31,5.398169040679932
2010-09-01,5.411614894866943
2010-09-02,5.438503742218018
2010-09-03,5.492283821105957
2010-09-07,5.5460662841796875
2010-09-08,5.445227146148682
2010-09-09,5.559510231018066
2010-09-10,5.707404613494873
2010-09-13,5.707404613494873
2010-09-14,5.687236785888672
2010-09-15,5.720848083496094
2010-09-16,5.687236785888672
2010-09-17,5.620011329650879
2010-09-20,5.77462911605835
2010-09-21,5.714125156402588
2010-09-22,5.539341449737549
2010-09-23,5.586400508880615
2010-09-24,5.653625011444092
2010-09-27,5.720848083496094
2010-09-28,6.157813549041748
2010-09-29,6.184701442718506
2010-09-30,6.285539150238037
2010-10-01,6.312430381774902
2010-10-04,6.077141761779785
2010-10-05,6.5477166175842285
2010-10-06,6.52082633972168
2010-10-07,6.500660419464111
2010-10-08,6.816616535186768
2010-10-11,6.614941596984863
2010-10-12,6.682166576385498
2010-10-13,6.68889045715332
2010-10-14,6.843507289886475
2010-10-15,6.729226589202881
2010-10-18,6.762837886810303
2010-10-19,6.675447463989258
2010-10-20,6.68889045715332
2010-10-21,6.393099784851074
2010-10-22,6.292260646820068
2010-10-25,6.117478370666504
2010-10-26,5.788074016571045
2010-10-27,5.599843502044678
2010-10-28,5.5460662841796875
2010-10-29,5.6939592361450195
2010-11-01,5.6939592361450195
2010-11-02,6.1443681716918945
2010-11-03,6.265371322631836
2010-11-04,6.601498603820801
2010-11-05,6.675447463989258
2010-11-08,6.554439544677734
2010-11-09,6.702336311340332
2010-11-10,6.729226589202881
2010-11-11,6.231760501861572
2010-11-12,5.882189750671387
2010-11-15,5.841854572296143
2010-11-16,5.586400508880615
2010-11-17,5.586400508880615
2010-11-18,6.00991678237915
2010-11-19,6.1376447677612305
2010-11-22,5.86202335357666
2010-11-23,5.976304054260254
2010-11-24,5.848576068878174
2010-11-26,5.741016387939453
2010-11-29,6.00991678237915
2010-11-30,5.727572441101074
2010-12-01,5.620011329650879
2010-12-02,5.667069911956787
2010-12-03,5.895634651184082
2010-12-06,5.6939592361450195
2010-12-07,5.875466346740723
2010-12-08,6.332598686218262
2010-12-09,6.0502519607543945
2010-12-10,6.036806583404541
2010-12-13,6.191425800323486
2010-12-14,6.225034713745117
2010-12-15,6.0502519607543945
2010-12-16,6.056975841522217
2010-12-17,5.989750385284424
2010-12-20,5.929244518280029
2010-12-21,5.875466346740723
2010-12-22,5.781352519989014
2010-12-23,6.3594889640808105
2010-12-27,6.325873374938965
2010-12-28,6.043530464172363
2010-12-29,6.104030609130859
2010-12-30,6.1241984367370605
2010-12-31,6.231760501861572
2011-01-03,6.265371322631836
2011-01-04,6.507380485534668
2011-01-05,6.5477166175842285
2011-01-06,6.729226589202881
2011-01-07,6.68889045715332
2011-01-10,6.635110378265381
2011-01-11,6.695611953735352
2011-01-12,6.68889045715332
2011-01-13,6.4468793869018555
2011-01-14,6.581328392028809
2011-01-18,6.574606895446777
2011-01-19,6.386377334594727
2011-01-20,6.393099784851074
2011-01-21,6.372931480407715
2011-01-24,6.225034713745117
2011-01-25,6.238480567932129
2011-01-26,6.554439544677734
2011-01-27,6.453602313995361
2011-01-28,6.0502519607543945
2011-01-31,6.231760501861572
2011-02-01,6.460323333740234
2011-02-02,6.379654884338379
2011-02-03,6.292260646820068
2011-02-04,6.319152355194092
2011-02-07,6.312430381774902
2011-02-08,6.366209983825684
2011-02-09,6.319152355194092
2011-02-10,6.305706977844238
2011-02-11,6.386377334594727
2011-02-14,6.352762222290039
2011-02-15,6.225034713745117
2011-02-16,6.245204448699951
2011-02-17,6.251926422119141
2011-02-18,6.204870223999023
2011-02-22,6.097308158874512
2011-02-23,5.942692279815674
2011-02-24,5.734292984008789
2011-02-25,5.909079074859619
2011-02-28,6.0502519607543945
2011-03-01,5.828408718109131
2011-03-02,5.848576068878174
2011-03-03,5.868743419647217
2011-03-04,5.835132122039795
2011-03-07,5.788074016571045
2011-03-08,5.828408718109131
2011-03-09,5.747740268707275
2011-03-10,5.626735210418701
2011-03-11,5.640181064605713
2011-03-14,5.68051290512085
2011-03-15,5.620011329650879
2011-03-16,5.593121528625488
2011-03-17,5.593121528625488
2011-03-18,5.646901607513428
2011-03-21,5.747740268707275
2011-03-22,5.808241844177246
2011-03-23,5.788074016571045
2011-03-24,5.821688175201416
2011-03-25,5.77462911605835
2011-03-28,5.754461765289307
2011-03-29,5.720848083496094
2011-03-30,5.801520347595215
2011-03-31,5.754461765289307
2011-04-01,5.888912200927734
2011-04-04,5.90235710144043
2011-04-05,6.030082702636719
2011-04-06,6.265371322631836
2011-04-07,6.352762222290039
2011-04-08,6.077141761779785
2011-04-11,5.969581604003906
2011-04-12,5.976304054260254
2011-04-13,6.056975841522217
2011-04-14,5.848576068878174
2011-04-15,5.841854572296143
2011-04-18,5.835132122039795
2011-04-19,5.781352519989014
2011-04-20,6.157813549041748
2011-04-21,6.3998236656188965
2011-04-25,6.366209983825684
2011-04-26,6.386377334594727
2011-04-27,6.339319705963135
2011-04-28,6.379654884338379
2011-04-29,6.319152355194092
2011-05-02,6.104030609130859
2011-05-03,6.1443681716918945
2011-05-04,6.104030609130859
2011-05-05,6.339319705963135
2011-05-06,6.3998236656188965
2011-05-09,6.3998236656188965
2011-05-10,6.574606895446777
2011-05-11,6.393099784851074
2011-05-12,6.460323333740234
2011-05-13,6.386377334594727
2011-05-16,6.285539150238037
2011-05-17,6.372931480407715
2011-05-18,6.352762222290039
2011-05-19,6.319152355194092
2011-05-20,6.574606895446777
2011-05-23,6.4468793869018555
2011-05-24,6.346042156219482
2011-05-25,6.507380485534668
2011-05-26,6.648555755615234
2011-05-27,6.561161041259766
2011-05-31,6.567887306213379
2011-06-01,6.083866119384766
2011-06-02,6.097308158874512
2011-06-03,6.0166401863098145
2011-06-06,5.989750385284424
2011-06-07,6.070419788360596
2011-06-08,6.056975841522217
2011-06-09,6.104030609130859
2011-06-10,6.0166401863098145
2011-06-13,6.5947747230529785
2011-06-14,6.655278205871582
2011-06-15,6.319152355194092
2011-06-16,6.3998236656188965
2011-06-17,6.655278205871582
2011-06-20,6.648555755615234
2011-06-21,6.729226589202881
2011-06-22,6.648555755615234
2011-06-23,6.480492115020752
2011-06-24,7.058627128601074
2011-06-27,6.904010772705078
2011-06-28,6.924177646636963
2011-06-29,6.762837886810303
2011-06-30,6.816616535186768
2011-07-01,7.004846096038818
2011-07-05,6.984681606292725
2011-07-06,7.004846096038818
2011-07-07,7.058627128601074
2011-07-08,6.984681606292725
2011-07-11,6.964513778686523
2011-07-12,6.883842945098877
2011-07-13,7.058627128601074
2011-07-14,6.984681606292725
2011-07-15,6.957789421081543
2011-07-18,6.762837886810303
2011-07-19,7.058627128601074
2011-07-20,7.179630756378174
2011-07-21,7.697267055511475
2011-07-22,7.549368381500244
2011-07-25,7.078794002532959
2011-07-26,7.253579616546631
2011-07-27,6.836781978607178
2011-07-28,6.964513778686523
2011-07-29,6.971234321594238
2011-08-01,7.6367621421813965
2011-08-02,7.159463405609131
2011-08-03,7.260303020477295
2011-08-04,6.776280879974365
2011-08-05,7.710709571838379
2011-08-08,6.661998748779297
2011-08-09,7.495590686798096
2011-08-10,6.823339462280273
2011-08-11,7.475421905517578
2011-08-12,7.193076133728027
2011-08-15,7.36113977432251
2011-08-16,6.816616535186768
2011-08-17,6.668722152709961
2011-08-18,6.386377334594727
2011-08-19,6.231760501861572
2011-08-22,6.305706977844238
2011-08-23,6.998123645782471
2011-08-24,7.394753932952881
2011-08-25,6.7225022315979
2011-08-26,6.7225022315979
2011-08-29,7.058627128601074
2011-08-30,7.058627128601074
2011-08-31,6.971234321594238
2011-09-01,6.796450138092041
2011-09-02,6.453602313995361
2011-09-06,6.346042156219482
2011-09-07,6.715780735015869
2011-09-08,6.493936061859131
2011-09-09,6.225034713745117
2011-09-12,6.278816223144531
2011-09-13,6.319152355194092
2011-09-14,6.843507289886475
2011-09-15,6.991399765014648
2011-09-16,7.011570453643799
2011-09-19,6.910732746124268
2011-09-20,6.682166576385498
2011-09-21,6.278816223144531
2011-09-22,6.319152355194092
2011-09-23,6.460323333740234
2011-09-26,6.588051795959473
2011-09-27,7.058627128601074
2011-09-28,6.850228309631348
2011-09-29,7.058627128601074
2011-09-30,6.843507289886475
2011-10-03,6.292260646820068
2011-10-04,6.890564918518066
2011-10-05,6.9376220703125
2011-10-06,6.910732746124268
2011-10-07,6.7225022315979
2011-10-10,6.904010772705078
2011-10-11,6.863673686981201
2011-10-12,6.863673686981201
2011-10-13,6.7830047607421875
2011-10-14,6.877121925354004
2011-10-17,6.635110378265381
2011-10-18,7.488867282867432
2011-10-19,7.36113977432251
2011-10-20,7.340973377227783
2011-10-21,7.556093692779541
2011-10-24,7.6367621421813965
2011-10-25,7.475421905517578
2011-10-26,8.01994514465332
2011-10-27,9.963536262512207
2011-10-28,9.71094036102295
2011-10-31,9.542540550231934
2011-11-01,8.897018432617188
2011-11-02,8.94613265991211
2011-11-03,8.51110553741455
2011-11-04,8.265523910522461
2011-11-07,8.237459182739258
2011-11-08,8.019942283630371
2011-11-09,7.844528675079346
2011-11-10,7.998895168304443
2011-11-11,8.518123626708984
2011-11-14,8.525136947631836
2011-11-15,8.721602439880371
2011-11-16,8.412875175476074
2011-11-17,8.230440139770508
2011-11-18,8.370774269104004
2011-11-21,8.153258323669434
2011-11-22,8.062045097351074
2011-11-23,8.202374458312988
2011-11-25,8.069062232971191
2011-11-28,8.623371124267578
2011-11-29,8.293591499328613
2011-11-30,9.823205947875977
2011-12-01,9.591656684875488
2011-12-02,9.823205947875977
2011-12-05,9.998619079589844
2011-12-06,10.216134071350098
2011-12-07,10.251215934753418
2011-12-08,9.696907043457031
2011-12-09,10.20209789276123
2011-12-12,10.209117889404297
2011-12-13,9.998619079589844
2011-12-14,10.882706642150879
2011-12-15,11.268619537353516
2011-12-16,11.85800838470459
2011-12-19,11.815913200378418
2011-12-20,12.159724235534668
2011-12-21,12.194808006286621
2011-12-22,11.949227333068848
2011-12-23,11.430001258850098
2011-12-27,11.317736625671387
2011-12-28,10.279279708862305
2011-12-29,10.714309692382812
2011-12-30,10.672210693359375
2012-01-03,11.282654762268066
2012-01-04,10.700276374816895
2012-01-05,10.524864196777344
2012-01-06,10.398565292358398
2012-01-09,10.391545295715332
2012-01-10,10.602043151855469
2012-01-11,10.517847061157227
2012-01-12,10.552927017211914
2012-01-13,10.391545295715332
2012-01-17,10.188066482543945
2012-01-18,10.46872615814209
2012-01-19,10.475748062133789
2012-01-20,10.538896560668945
2012-01-23,10.363480567932129
2012-01-24,10.503814697265625
2012-01-25,10.566963195800781
2012-01-26,10.279279708862305
2012-01-27,10.110880851745605
2012-01-30,9.935471534729004
2012-01-31,10.174034118652344
2012-02-01,10.552927017211914
2012-02-02,11.24055290222168
2012-02-03,11.928174018859863
2012-02-06,11.31071949005127
2012-02-07,11.254586219787598
2012-02-08,11.451048851013184
2012-02-09,11.605415344238281
2012-02-10,11.261602401733398
2012-02-13,11.535247802734375
2012-02-14,11.261602401733398
2012-02-15,10.875692367553711
2012-02-16,10.980935096740723
2012-02-17,10.910775184631348
2012-02-21,10.980935096740723
2012-02-22,10.630109786987305
2012-02-23,10.770444869995117
2012-02-24,10.707290649414062
2012-02-27,10.791492462158203
2012-02-28,10.489778518676758
2012-02-29,10.517847061157227
2012-03-01,10.903755187988281
2012-03-02,10.152983665466309
2012-03-05,10.152983665466309
2012-03-06,10.159997940063477
2012-03-07,10.34243106842041
2012-03-08,10.349449157714844
2012-03-09,10.293313026428223
2012-03-12,10.209117889404297
2012-03-13,10.672210693359375
2012-03-14,10.538896560668945
2012-03-15,10.531876564025879
2012-03-16,10.31436824798584
2012-03-19,10.637125968933105
2012-03-20,10.51082706451416
2012-03-21,10.545909881591797
2012-03-22,10.244200706481934
2012-03-23,10.244200706481934
2012-03-26,10.524864196777344
2012-03-27,10.735360145568848
2012-03-28,10.742375373840332
2012-03-29,11.03707218170166
2012-03-30,11.254586219787598
2012-04-02,11.556297302246094
2012-04-03,11.352816581726074
2012-04-04,11.13530445098877
2012-04-05,11.079172134399414
2012-04-09,11.170387268066406
2012-04-10,10.987955093383789
2012-04-11,11.352816581726074
2012-04-12,11.14232063293457
2012-04-13,10.749396324157715
2012-04-16,10.672210693359375
2012-04-17,10.679226875305176
2012-04-18,10.433647155761719
2012-04-19,10.10386848449707
2012-04-20,10.665192604064941
2012-04-23,10.34243106842041
2012-04-24,10.62309455871582
2012-04-25,10.637125968933105
2012-04-26,10.48276138305664
2012-04-27,10.545909881591797
2012-04-30,10.230162620544434
2012-05-01,9.851269721984863
2012-05-02,9.837238311767578
2012-05-03,9.739006042480469
2012-05-04,9.605691909790039
2012-05-07,9.71795654296875
2012-05-08,10.209117889404297
2012-05-09,10.62309455871582
2012-05-10,10.42663288116455
2012-05-11,10.124917984008789
2012-05-14,10.152983665466309
2012-05-15,10.138949394226074
2012-05-16,10.019668579101562
2012-05-17,9.75303840637207
2012-05-18,9.970552444458008
2012-05-21,10.377514839172363
