Date,FIP
2023-03-01,2.9547324180603027
2023-03-02,2.7962772846221924
2023-03-03,2.7496728897094727
2023-03-06,2.758993148803711
2023-03-07,2.777635097503662
2023-03-08,2.777635097503662
2023-03-09,2.721709966659546
2023-03-10,2.647141933441162
2023-03-13,2.449313163757324
2023-03-14,2.3833701610565186
2023-03-15,2.2609047889709473
2023-03-16,2.308006525039673
2023-03-17,2.308006525039673
2023-03-20,2.232642889022827
2023-03-21,2.3927905559539795
2023-03-22,2.308006525039673
2023-03-23,2.3456883430480957
2023-03-24,2.3927905559539795
2023-03-27,2.515256643295288
2023-03-28,2.6000401973724365
2023-03-29,2.703664541244507
2023-03-30,2.694244623184204
2023-03-31,2.8261303901672363
2023-04-03,2.7978694438934326
2023-04-04,2.788449287414551
2023-04-05,2.8167102336883545
2023-04-06,2.7696077823638916
2023-04-10,2.9956984519958496
2023-04-11,3.1841065883636475
2023-04-12,3.0428009033203125
2023-04-13,3.0428009033203125
2023-04-14,3.0239593982696533
2023-04-17,3.0145392417907715
2023-04-18,2.9580166339874268
2023-04-19,2.873232841491699
2023-04-20,2.8261303901672363
2023-04-21,2.8261303901672363
2023-04-24,2.750767469406128
2023-04-25,2.505835771560669
2023-04-26,2.5623583793640137
2023-04-27,2.9156246185302734
2023-04-28,2.920334815979004
2023-05-01,2.901494026184082
2023-05-02,2.7601873874664307
2023-05-03,2.9674370288848877
2023-05-04,2.920334815979004
2023-05-05,2.920334815979004
2023-05-08,2.948596239089966
2023-05-09,2.9956984519958496
2023-05-10,3.0239593982696533
2023-05-11,2.9768571853637695
2023-05-12,2.967346429824829
2023-05-15,3.033921718597412
2023-05-16,3.052942991256714
2023-05-17,3.2241363525390625
2023-05-18,3.1290292739868164
2023-05-19,3.0814757347106934
2023-05-22,3.3002219200134277
2023-05-23,3.0909862518310547
2023-05-24,3.024411201477051
2023-05-25,2.98636794090271
2023-05-26,3.0624542236328125
2023-05-30,3.0909862518310547
2023-05-31,3.0909862518310547
2023-06-01,3.262179374694824
2023-06-02,3.423861503601074
2023-06-05,3.4809257984161377
2023-06-06,3.4904367923736572
2023-06-07,3.4523942470550537
2023-06-08,3.4523942470550537
2023-06-09,3.328754425048828
2023-06-12,3.34777569770813
2023-06-13,3.2051148414611816
2023-06-14,3.195603847503662
2023-06-15,3.033921718597412
2023-06-16,3.1100075244903564
2023-06-20,3.195603847503662
2023-06-21,3.309732675552368
2023-06-22,3.309732675552368
2023-06-23,3.1860928535461426
2023-06-26,3.214625597000122
2023-06-27,3.2907116413116455
2023-06-28,3.3667972087860107
2023-06-29,3.357286214828491
2023-06-30,3.509458065032959
2023-07-03,3.423861503601074
2023-07-05,3.423861503601074
2023-07-06,3.34777569770813
2023-07-07,3.414350986480713
2023-07-10,3.4048399925231934
2023-07-11,3.328754425048828
2023-07-12,3.233646869659424
2023-07-13,3.1765823364257812
2023-07-14,3.233646869659424
2023-07-17,3.4048399925231934
2023-07-18,3.471414804458618
2023-07-19,3.4333717823028564
2023-07-20,3.309732675552368
2023-07-21,3.328754425048828
2023-07-24,3.2431581020355225
2023-07-25,3.2907116413116455
2023-07-26,3.281200408935547
2023-07-27,3.2907116413116455
2023-07-28,3.2907116413116455
2023-07-31,3.376307964324951
2023-08-01,3.328754425048828
2023-08-02,3.281200408935547
2023-08-03,3.3002219200134277
2023-08-04,3.423861503601074
2023-08-07,3.500586748123169
2023-08-08,3.5101771354675293
2023-08-09,3.5389490127563477
2023-08-10,3.4142708778381348
2023-08-11,3.4430429935455322
2023-08-14,3.4238617420196533
2023-08-15,3.4046802520751953
2023-08-16,3.337545871734619
2023-08-17,3.3663172721862793
2023-08-18,3.3663172721862793
2023-08-21,3.2224576473236084
2023-08-22,3.232048511505127
2023-08-23,3.3087735176086426
2023-08-24,3.1840953826904297
2023-08-25,3.1936862468719482
2023-08-28,3.232048511505127
2023-08-29,3.3087735176086426
2023-08-30,3.3279547691345215
2023-08-31,3.337545871734619
2023-09-01,3.3087735176086426
2023-09-05,3.251230001449585
2023-09-06,3.270411491394043
2023-09-07,3.280001640319824
2023-09-08,3.3183646202087402
2023-09-11,3.3183646202087402
2023-09-12,3.356726884841919
2023-09-13,3.270411491394043
2023-09-14,3.337545871734619
2023-09-15,3.3854987621307373
2023-09-18,3.280001640319824
2023-09-19,3.1936862468719482
2023-09-20,3.1553237438201904
2023-09-21,3.107370376586914
2023-09-22,3.069007635116577
2023-09-25,3.107370376586914
2023-09-26,3.0785977840423584
2023-09-27,3.1265511512756348
2023-09-28,3.0977795124053955
2023-09-29,3.088189125061035
2023-10-02,2.9155569076538086
2023-10-03,2.7812883853912354
2023-10-04,2.7621068954467773
2023-10-05,2.7525155544281006
2023-10-06,2.819650650024414
2023-10-09,2.771697521209717
2023-10-10,2.7621068954467773
2023-10-11,3.0402355194091797
2023-10-12,3.021054267883301
2023-10-13,3.001873016357422
2023-10-16,3.107370376586914
2023-10-17,3.1169610023498535
2023-10-18,3.0114636421203613
2023-10-19,2.963510513305664
2023-10-20,2.982691764831543
2023-10-23,2.9731009006500244
2023-10-24,3.001873016357422
2023-10-25,3.0402355194091797
2023-10-26,3.021054267883301
2023-10-27,2.944329023361206
2023-10-30,2.9155569076538086
2023-10-31,2.9347383975982666
2023-11-01,2.992281913757324
2023-11-02,3.0306453704833984
2023-11-03,3.088189125061035
2023-11-06,3.069007635116577
2023-11-07,3.1840953826904297
2023-11-08,3.271198272705078
2023-11-09,3.20345139503479
2023-11-10,3.2228076457977295
2023-11-13,3.271198272705078
2023-11-14,3.4841160774230957
2023-11-15,3.4647600650787354
2023-11-16,3.4647600650787354
2023-11-17,3.5325064659118652
2023-11-20,3.5228288173675537
2023-11-21,3.551862955093384
2023-11-22,3.4647600650787354
2023-11-24,3.551862955093384
2023-11-27,3.5228288173675537
2023-11-28,3.542185068130493
2023-11-29,3.5615413188934326
2023-11-30,3.580897331237793
2023-12-01,3.5712194442749023
2023-12-04,3.6389660835266113
2023-12-05,3.6196095943450928
2023-12-06,3.5905754566192627
2023-12-07,3.6099319458007812
2023-12-08,3.658322334289551
2023-12-11,3.6389660835266113
2023-12-12,3.74542498588562
2023-12-13,3.9680216312408447
2023-12-14,4.171261787414551
2023-12-15,4.142227649688721
2023-12-18,4.0744805335998535
2023-12-19,4.2099738121032715
2023-12-20,4.055124759674072
2023-12-21,4.0648016929626465
2023-12-22,4.093836784362793
2023-12-26,4.142227649688721
2023-12-27,4.0648016929626465
2023-12-28,3.9293088912963867
2023-12-29,3.7647814750671387
2024-01-02,3.6970345973968506
2024-01-03,3.513151168823242
2024-01-04,3.3873353004455566
2024-01-05,3.5228288173675537
2024-01-08,3.4647600650787354
2024-01-09,3.406691551208496
2024-01-10,3.406691551208496
2024-01-11,3.6099319458007812
2024-01-12,3.7260689735412598
2024-01-16,3.6099319458007812
2024-01-17,3.435725688934326
2024-01-18,3.6002535820007324
2024-01-19,3.6873562335968018
2024-01-22,3.851884126663208
2024-01-23,3.919631004333496
2024-01-24,3.987377643585205
2024-01-25,4.093836784362793
2024-01-26,4.161582946777344
2024-01-29,4.26804256439209
2024-01-30,4.306754112243652
2024-01-31,4.122870922088623
2024-02-01,4.23900842666626
2024-02-02,4.142227649688721
2024-02-05,4.113193035125732
2024-02-06,4.2099738121032715
2024-02-07,4.229329586029053
2024-02-08,4.229329586029053
2024-02-09,4.3745012283325195
2024-02-12,4.384179592132568
2024-02-13,4.035768032073975
2024-02-14,4.161582946777344
2024-02-15,4.335789203643799
2024-02-16,4.258364677429199
2024-02-20,4.23900842666626
2024-02-21,4.122870922088623
2024-02-22,4.0648016929626465
2024-02-23,4.21965217590332
2024-02-26,4.2873992919921875
2024-02-27,4.229329586029053
2024-02-28,4.200296401977539
2024-02-29,4.43256950378418
2024-03-01,4.877762317657471
2024-03-04,4.771303653717041
2024-03-05,4.7229132652282715
2024-03-06,4.771303653717041
2024-03-07,5.022934436798096
2024-03-08,5.21649694442749
2024-03-11,5.400380611419678
2024-03-12,5.700401306152344
2024-03-13,5.593942165374756
2024-03-14,5.506839275360107
2024-03-15,5.739112854003906
2024-03-18,5.710080146789551
2024-03-19,5.72943639755249
2024-03-20,5.961709499359131
2024-03-21,6.019778728485107
2024-03-22,5.971388339996338
2024-03-25,5.932675838470459
2024-03-26,5.786790370941162
2024-03-27,6.029932975769043
2024-03-28,6.107738494873047
2024-04-01,6.234172821044922
2024-04-02,6.224446773529053
2024-04-03,6.2925262451171875
2024-04-04,6.214720726013184
2024-04-05,6.243897914886475
2024-04-08,6.214720726013184
2024-04-09,6.273075580596924
2024-04-10,6.15636682510376
2024-04-11,6.253623962402344
2024-04-12,6.759359836578369
2024-04-15,6.6329264640808105
2024-04-16,6.5842976570129395
2024-04-17,6.370332717895508
2024-04-18,6.38978385925293
2024-04-19,6.487040042877197
2024-04-22,6.895520210266113
2024-04-23,7.566593170166016
2024-04-24,7.23591947555542
2024-04-25,7.206742763519287
2024-04-26,7.109485149383545
2024-04-29,7.216468334197998
2024-04-30,7.04140567779541
2024-05-01,6.905245304107666
2024-05-02,7.167839527130127
2024-05-03,7.099759578704834
2024-05-06,7.090034484863281
2024-05-07,7.138662338256836
2024-05-08,7.303999900817871
2024-05-09,7.586044788360596
2024-05-10,7.479062080383301
2024-05-13,7.809735298156738
2024-05-14,8.140409469604492
2024-05-15,8.033427238464355
2024-05-16,8.043187141418457
2024-05-17,7.945575714111328
2024-05-20,8.15056037902832
2024-05-21,8.101755142211914
2024-05-22,8.375066757202148
2024-05-23,8.316500663757324
2024-05-24,8.726468086242676
2024-05-28,8.394588470458984
2024-05-29,8.287216186523438
2024-05-30,8.384827613830566
2024-05-31,8.345783233642578
2024-06-03,7.584413528442383
2024-06-04,7.31110143661499
2024-06-05,7.535608291625977
2024-06-06,7.545368671417236
2024-06-07,7.506324768066406
2024-06-10,7.926054000854492
2024-06-11,7.613697528839111
2024-06-12,7.818681716918945
2024-06-13,7.847964286804199
2024-06-14,7.701547622680664
2024-06-17,7.789397716522217
2024-06-18,8.170082092285156
2024-06-20,7.974859237670898
2024-06-21,7.6527419090271
2024-06-24,8.15056037902832
2024-06-25,8.09199333190918
2024-06-26,8.482439041137695
2024-06-27,8.394588470458984
2024-06-28,8.423872947692871
2024-07-01,8.482439041137695
2024-07-02,8.92169189453125
2024-07-03,9.175480842590332
2024-07-05,9.321898460388184
2024-07-08,9.087630271911621
2024-07-09,9.165719985961914
2024-07-10,8.931451797485352
2024-07-11,8.892406463623047
2024-07-12,8.872885704040527
2024-07-15,9.204765319824219
2024-07-16,9.604972839355469
2024-07-17,9.399989128112793
2024-07-18,9.31213665008545
2024-07-19,9.439032554626465
2024-07-22,9.653777122497559
2024-07-23,9.927088737487793
2024-07-24,9.556166648864746
2024-07-25,9.556166648864746
2024-07-26,9.731866836547852
2024-07-29,9.53664493560791
2024-07-30,9.565926551818848
2024-07-31,10.063745498657227
2024-08-01,9.790432929992676
2024-08-02,9.595211029052734
2024-08-05,9.107152938842773
2024-08-06,9.52688217163086
2024-08-07,8.84360122680664
2024-08-08,8.824079513549805
2024-08-09,8.745990753173828
2024-08-12,8.775373458862305
2024-08-13,8.853723526000977
2024-08-14,9.157337188720703
2024-08-15,9.206305503845215
2024-08-16,9.088778495788574
2024-08-19,9.382596969604492
2024-08-20,9.21609878540039
2024-08-21,8.951663970947266
2024-08-22,8.971250534057617
2024-08-23,9.098572731018066
2024-08-26,9.049602508544922
2024-08-27,9.059396743774414
2024-08-28,9.235689163208008
2024-08-29,9.304244995117188
2024-08-30,9.735177993774414
2024-09-03,8.667638778686523
2024-09-04,8.628464698791504
2024-09-05,8.540318489074707
2024-09-06,7.913506031036377
2024-09-09,7.991856575012207
2024-09-10,8.138768196105957
2024-09-11,8.285676002502441
2024-09-12,8.540318489074707
2024-09-13,8.775373458862305
2024-09-16,9.157337188720703
2024-09-17,9.167128562927246
2024-09-18,9.147541999816895
2024-09-19,8.990839958190918
2024-09-20,9.049602508544922
2024-09-23,8.716607093811035
2024-09-24,8.716607093811035
2024-09-25,8.834137916564941
2024-09-26,8.922280311584473
2024-09-27,8.941869735717773
2024-09-30,9.167128562927246
2024-10-01,8.706815719604492
2024-10-02,8.736197471618652
2024-10-03,8.853723526000977
2024-10-04,9.58827018737793
2024-10-07,9.304244995117188
2024-10-08,9.34342098236084
2024-10-09,9.118160247802734
2024-10-10,9.088778495788574
2024-10-11,9.402185440063477
2024-10-14,9.333626747131348
2024-10-15,9.21609878540039
2024-10-16,9.274864196777344
2024-10-17,8.91248893737793
2024-10-18,8.951663970947266
2024-10-21,8.667638778686523
2024-10-22,8.814547538757324
2024-10-23,8.814547538757324
2024-10-24,8.91248893737793
2024-10-25,8.883106231689453
2024-10-28,8.697021484375
2024-10-29,8.461967468261719
2024-10-30,8.36402702331543
2024-10-31,7.903711795806885
2024-11-01,8.080001831054688
2024-11-04,8.158353805541992
2024-11-05,8.471758842468262
2024-11-06,8.853723526000977
2024-11-07,8.755784034729004
2024-11-08,8.814547538757324
2024-11-11,9.392391204833984
2024-11-12,9.06817626953125
2024-11-13,8.517993927001953
2024-11-14,8.459046363830566
2024-11-15,8.28220272064209
2024-11-18,8.203604698181152
2024-11-19,8.429572105407715
2024-11-20,8.360799789428711
2024-11-21,8.311676025390625
2024-11-22,8.321500778198242
2024-11-25,8.76361083984375
2024-11-26,8.508170127868652
2024-11-27,8.341150283813477
2024-11-29,8.498344421386719
2024-12-02,8.596590995788574
2024-12-03,8.40009880065918
2024-12-04,8.606417655944824
2024-12-05,8.567117691040039
2024-12-06,8.11518383026123
2024-12-09,8.085707664489746
2024-12-10,8.301851272583008
2024-12-11,8.252727508544922
2024-12-12,8.056234359741211
2024-12-13,7.889214515686035
2024-12-16,7.8597412109375
2024-12-17,7.840091705322266
2024-12-18,7.186750888824463
2024-12-19,7.132715225219727
2024-12-20,7.093416690826416
2024-12-23,6.995169639587402
2024-12-24,7.073766708374023
2024-12-26,6.985345363616943
2024-12-27,6.985345363616943
2024-12-30,6.946045875549316
2024-12-31,7.132715225219727
2025-01-02,7.152364253997803
2025-01-03,7.3292083740234375
2025-01-06,7.358682632446289
2025-01-07,7.466753959655762
2025-01-08,8.262552261352539
2025-01-10,7.7811431884765625
2025-01-13,7.8990397453308105
2025-01-14,7.869566440582275
2025-01-15,7.31938362121582
2025-01-16,7.62394905090332
2025-01-17,7.309558868408203
2025-01-21,6.602182388305664
2025-01-22,6.896922588348389
2025-01-23,7.260435581207275
2025-01-24,6.975520133972168
2025-01-27,6.896922588348389
2025-01-28,6.65130615234375
2025-01-29,6.88709831237793
2025-01-30,6.867448806762695
2025-01-31,6.896922588348389
2025-02-03,6.621831893920898
2025-02-04,6.739727973937988
2025-02-05,6.729903697967529
2025-02-06,6.788851261138916
2025-02-07,6.592358112335205
2025-02-10,6.710254192352295
2025-02-11,6.5628838539123535
2025-02-12,6.612007141113281
2025-02-13,6.317266464233398
2025-02-14,6.405689239501953
2025-02-18,6.366390228271484
2025-02-19,6.238669395446777
2025-02-20,6.219019889831543
2025-02-21,5.855506896972656
2025-02-24,5.659013748168945
2025-02-25,5.511643886566162
2025-02-26,5.383922576904297
2025-02-27,5.590240955352783
2025-02-28,5.737610816955566
2025-03-03,5.246376991271973
2025-03-04,5.315150260925293
2025-03-05,5.030234336853027
2025-03-06,4.9811110496521
2025-03-07,4.961461544036865
2025-03-10,4.951637268066406
2025-03-11,4.922163009643555
2025-03-12,4.863214492797852
2025-03-13,4.7846174240112305
2025-03-14,4.745075225830078
2025-03-17,5.209697246551514
2025-03-18,5.061413288116455
2025-03-19,5.2986674308776855
2025-03-20,5.259125232696533
2025-03-21,5.239353656768799
2025-03-24,5.2986674308776855
2025-03-25,4.913129806518555
2025-03-26,4.873587131500244
2025-03-27,4.63633394241333
2025-03-28,4.626447677612305
2025-03-31,4.4781646728515625
2025-04-01,4.418850898742676
2025-04-02,4.438621997833252
2025-04-03,3.9097440242767334
2025-04-04,3.687318801879883
2025-04-07,3.6477766036987305
2025-04-08,3.321552276611328
2025-04-09,3.7960598468780518
2025-04-10,3.3413238525390625
2025-04-11,3.2424678802490234
2025-04-14,3.3413238525390625
2025-04-15,3.2226967811584473
2025-04-16,3.4500648975372314
2025-04-17,3.5291495323181152
2025-04-21,3.4401793479919434
2025-04-22,3.7466320991516113
2025-04-23,3.8751444816589355
2025-04-24,4.211254119873047
2025-04-25,4.310110092163086
2025-04-28,4.280452728271484
2025-04-29,4.408965587615967
2025-04-30,4.270567893981934
2025-05-01,4.250796318054199
2025-05-02,4.458393573760986
2025-05-05,4.34965181350708
2025-05-06,4.34965181350708
2025-05-07,4.497935771942139
2025-05-08,4.6066765785217285
2025-05-09,4.54736328125
2025-05-12,4.6956467628479
2025-05-13,5.081184387207031
2025-05-14,5.219582557678223
2025-05-15,5.189925670623779
2025-05-16,5.081184387207031
2025-05-19,4.981748580932617
2025-05-20,5.270112991333008
2025-05-21,4.991691589355469
2025-05-22,4.971804618835449
2025-05-23,5.429210662841797
2025-05-27,6.174981594085693
2025-05-28,6.23464298248291
2025-05-29,6.055658340454102
2025-05-30,6.075545310974121
2025-06-02,5.80706787109375
2025-06-03,6.005939960479736
2025-06-04,6.075545310974121
2025-06-05,6.324135780334473
2025-06-06,6.403684616088867
2025-06-09,6.403684616088867
2025-06-10,6.085488796234131
2025-06-11,6.214756011962891
2025-06-12,6.393740653991699
2025-06-13,6.3738532066345215
2025-06-16,6.692049026489258
2025-06-17,6.4832329750061035
2025-06-18,6.473289966583252
2025-06-20,6.194868564605713
2025-06-23,6.10537576675415
2025-06-24,6.194868564605713
2025-06-25,6.065601348876953
2025-06-26,6.259501934051514
2025-06-27,6.244586944580078
2025-06-30,6.135207176208496
2025-07-01,6.165037631988525
2025-07-02,6.36391019821167
2025-07-03,6.5428948402404785
2025-07-07,6.314191818237305
2025-07-08,6.284361362457275
2025-07-09,6.204812049865723
2025-07-10,6.284361362457275
2025-07-11,6.2246994972229
2025-07-14,6.145150184631348
2025-07-15,6.10537576675415
2025-07-16,6.155094146728516
2025-07-17,6.672162055969238
2025-07-18,6.711935997009277
2025-07-21,6.930695533752441
2025-07-22,6.761654376983643
2025-07-23,6.880977630615234
2025-07-24,6.672162055969238
2025-07-25,6.5428948402404785
2025-07-28,6.36391019821167
2025-07-29,6.2246994972229
2025-07-30,6.324135780334473
2025-07-31,6.23464298248291
2025-08-01,6.294304370880127
2025-08-04,6.572725772857666
2025-08-05,7.1395111083984375
2025-08-06,7.129568099975586
2025-08-07,6.204812049865723
2025-08-08,4.95191764831543
2025-08-11,4.832594394683838
2025-08-12,4.723214149475098
2025-08-13,4.852481365203857
2025-08-14,4.703327178955078
2025-08-15,4.673496246337891
2025-08-18,4.514398574829102
2025-08-19,4.424905776977539
2025-08-20,4.504455089569092
2025-08-21,4.5243425369262695
2025-08-22,5.2900004386901855
2025-08-25,5.329999923706055
2025-08-26,5.070000171661377
2025-08-27,5.170000076293945
2025-08-28,4.829999923706055
2025-08-29,4.800000190734863
2025-09-02,4.489999771118164
2025-09-03,4.159999847412109
2025-09-04,4.139999866485596
2025-09-05,4.179999828338623
2025-09-08,4.039999961853027
2025-09-09,4.0
2025-09-10,4.21999979019165
2025-09-11,4.480000019073486
2025-09-12,4.5
2025-09-15,4.800000190734863
2025-09-16,4.869999885559082
2025-09-17,4.78000020980835
2025-09-18,4.889999866485596
2025-09-19,4.670000076293945
