Date,TDUP
2021-09-28,20.200000762939453
2021-09-29,21.010000228881836
2021-09-30,21.690000534057617
2021-10-01,20.510000228881836
2021-10-04,19.6200008392334
2021-10-05,20.84000015258789
2021-10-06,21.0
2021-10-07,21.010000228881836
2021-10-08,21.200000762939453
2021-10-11,20.3799991607666
2021-10-12,20.450000762939453
2021-10-13,20.600000381469727
2021-10-14,20.8700008392334
2021-10-15,19.549999237060547
2021-10-18,19.559999465942383
2021-10-19,20.690000534057617
2021-10-20,21.030000686645508
2021-10-21,21.84000015258789
2021-10-22,21.540000915527344
2021-10-25,22.889999389648438
2021-10-26,22.90999984741211
2021-10-27,21.459999084472656
2021-10-28,21.760000228881836
2021-10-29,21.639999389648438
2021-11-01,21.829999923706055
2021-11-02,21.899999618530273
2021-11-03,20.5
2021-11-04,19.989999771118164
2021-11-05,19.389999389648438
2021-11-08,19.219999313354492
2021-11-09,20.010000228881836
2021-11-10,19.110000610351562
2021-11-11,20.5
2021-11-12,20.59000015258789
2021-11-15,21.530000686645508
2021-11-16,19.799999237060547
2021-11-17,19.579999923706055
2021-11-18,19.450000762939453
2021-11-19,19.440000534057617
2021-11-22,19.309999465942383
2021-11-23,18.040000915527344
2021-11-24,17.6299991607666
2021-11-26,17.559999465942383
2021-11-29,18.5
2021-11-30,18.719999313354492
2021-12-01,16.899999618530273
2021-12-02,15.539999961853027
2021-12-03,15.239999771118164
2021-12-06,15.579999923706055
2021-12-07,16.010000228881836
2021-12-08,16.309999465942383
2021-12-09,15.1899995803833
2021-12-10,14.5600004196167
2021-12-13,14.220000267028809
2021-12-14,13.630000114440918
2021-12-15,13.449999809265137
2021-12-16,12.949999809265137
2021-12-17,13.1899995803833
2021-12-20,12.890000343322754
2021-12-21,13.279999732971191
2021-12-22,13.140000343322754
2021-12-23,13.289999961853027
2021-12-27,13.739999771118164
2021-12-28,12.949999809265137
2021-12-29,12.90999984741211
2021-12-30,13.260000228881836
2021-12-31,12.760000228881836
2022-01-03,13.670000076293945
2022-01-04,12.40999984741211
2022-01-05,11.899999618530273
2022-01-06,11.829999923706055
2022-01-07,11.699999809265137
2022-01-10,11.220000267028809
2022-01-11,11.84000015258789
2022-01-12,11.210000038146973
2022-01-13,10.880000114440918
2022-01-14,10.760000228881836
2022-01-18,9.930000305175781
2022-01-19,9.819999694824219
2022-01-20,9.399999618530273
2022-01-21,9.0600004196167
2022-01-24,9.420000076293945
2022-01-25,8.710000038146973
2022-01-26,8.350000381469727
2022-01-27,8.079999923706055
2022-01-28,8.279999732971191
2022-01-31,9.270000457763672
2022-02-01,9.640000343322754
2022-02-02,8.720000267028809
2022-02-03,7.909999847412109
2022-02-04,7.699999809265137
2022-02-07,7.690000057220459
2022-02-08,7.71999979019165
2022-02-09,8.399999618530273
2022-02-10,8.25
2022-02-11,8.399999618530273
2022-02-14,8.569999694824219
2022-02-15,8.960000038146973
2022-02-16,8.579999923706055
2022-02-17,8.369999885559082
2022-02-18,8.029999732971191
2022-02-22,7.409999847412109
2022-02-23,7.070000171661377
2022-02-24,7.900000095367432
2022-02-25,8.140000343322754
2022-02-28,8.489999771118164
2022-03-01,8.020000457763672
2022-03-02,7.920000076293945
2022-03-03,7.630000114440918
2022-03-04,7.019999980926514
2022-03-07,7.550000190734863
2022-03-08,7.489999771118164
2022-03-09,7.570000171661377
2022-03-10,7.849999904632568
2022-03-11,7.519999980926514
2022-03-14,6.210000038146973
2022-03-15,6.670000076293945
2022-03-16,7.28000020980835
2022-03-17,7.900000095367432
2022-03-18,8.239999771118164
2022-03-21,7.670000076293945
2022-03-22,7.889999866485596
2022-03-23,7.590000152587891
2022-03-24,7.920000076293945
2022-03-25,7.510000228881836
2022-03-28,7.760000228881836
2022-03-29,8.850000381469727
2022-03-30,8.430000305175781
2022-03-31,7.699999809265137
2022-04-01,7.579999923706055
2022-04-04,8.029999732971191
2022-04-05,7.71999979019165
2022-04-06,7.610000133514404
2022-04-07,7.360000133514404
2022-04-08,7.579999923706055
2022-04-11,7.900000095367432
2022-04-12,8.100000381469727
2022-04-13,8.109999656677246
2022-04-14,8.199999809265137
2022-04-18,7.699999809265137
2022-04-19,8.8100004196167
2022-04-20,8.210000038146973
2022-04-21,8.09000015258789
2022-04-22,7.340000152587891
2022-04-25,7.170000076293945
2022-04-26,7.0
2022-04-27,6.789999961853027
2022-04-28,7.070000171661377
2022-04-29,6.590000152587891
2022-05-02,7.039999961853027
2022-05-03,7.150000095367432
2022-05-04,7.25
2022-05-05,6.699999809265137
2022-05-06,6.260000228881836
2022-05-09,5.420000076293945
2022-05-10,5.21999979019165
2022-05-11,4.199999809265137
2022-05-12,4.710000038146973
2022-05-13,4.849999904632568
2022-05-16,4.840000152587891
2022-05-17,5.03000020980835
2022-05-18,4.400000095367432
2022-05-19,4.409999847412109
2022-05-20,4.389999866485596
2022-05-23,4.369999885559082
2022-05-24,4.070000171661377
2022-05-25,4.380000114440918
2022-05-26,4.510000228881836
2022-05-27,4.420000076293945
2022-05-31,4.179999828338623
2022-06-01,3.990000009536743
2022-06-02,4.5
2022-06-03,4.21999979019165
2022-06-06,4.03000020980835
2022-06-07,3.9000000953674316
2022-06-08,4.269999980926514
2022-06-09,3.859999895095825
2022-06-10,3.759999990463257
2022-06-13,3.5199999809265137
2022-06-14,3.390000104904175
2022-06-15,3.569999933242798
2022-06-16,3.430000066757202
2022-06-17,3.509999990463257
2022-06-21,3.4800000190734863
2022-06-22,3.430000066757202
2022-06-23,3.3499999046325684
2022-06-24,3.119999885559082
2022-06-27,2.809999942779541
2022-06-28,2.7200000286102295
2022-06-29,2.559999942779541
2022-06-30,2.5
2022-07-01,2.549999952316284
2022-07-05,2.700000047683716
2022-07-06,2.5899999141693115
2022-07-07,2.680000066757202
2022-07-08,2.4800000190734863
2022-07-11,2.430000066757202
2022-07-12,2.2300000190734863
2022-07-13,2.140000104904175
2022-07-14,2.069999933242798
2022-07-15,1.9299999475479126
2022-07-18,2.1500000953674316
2022-07-19,2.0299999713897705
2022-07-20,2.299999952316284
2022-07-21,2.190000057220459
2022-07-22,2.119999885559082
2022-07-25,2.109999895095825
2022-07-26,2.0
2022-07-27,2.009999990463257
2022-07-28,2.109999895095825
2022-07-29,2.25
2022-08-01,2.3299999237060547
2022-08-02,2.4700000286102295
2022-08-03,2.559999942779541
2022-08-04,2.569999933242798
2022-08-05,3.0399999618530273
2022-08-08,3.0
2022-08-09,2.9700000286102295
2022-08-10,3.109999895095825
2022-08-11,3.1700000762939453
2022-08-12,3.2100000381469727
2022-08-15,3.049999952316284
2022-08-16,3.5799999237060547
2022-08-17,3.2699999809265137
2022-08-18,2.990000009536743
2022-08-19,2.7100000381469727
2022-08-22,2.5299999713897705
2022-08-23,2.440000057220459
2022-08-24,2.5199999809265137
2022-08-25,2.7799999713897705
2022-08-26,2.440000057220459
2022-08-29,2.559999942779541
2022-08-30,2.5399999618530273
2022-08-31,2.4100000858306885
2022-09-01,2.450000047683716
2022-09-02,2.2100000381469727
2022-09-06,2.369999885559082
2022-09-07,2.559999942779541
2022-09-08,2.6700000762939453
2022-09-09,2.890000104904175
2022-09-12,3.069999933242798
2022-09-13,2.990000009536743
2022-09-14,3.049999952316284
2022-09-15,2.8399999141693115
2022-09-16,2.5999999046325684
2022-09-19,2.4200000762939453
2022-09-20,2.4200000762939453
2022-09-21,2.200000047683716
2022-09-22,2.0899999141693115
2022-09-23,2.069999933242798
2022-09-26,2.069999933242798
2022-09-27,2.0999999046325684
2022-09-28,2.1600000858306885
2022-09-29,2.109999895095825
2022-09-30,1.840000033378601
2022-10-03,1.809999942779541
2022-10-04,2.0999999046325684
2022-10-05,2.1600000858306885
2022-10-06,2.0199999809265137
2022-10-07,1.8200000524520874
2022-10-10,1.649999976158142
2022-10-11,1.5399999618530273
2022-10-12,1.5099999904632568
2022-10-13,1.4500000476837158
2022-10-14,1.3700000047683716
2022-10-17,1.600000023841858
2022-10-18,1.4900000095367432
2022-10-19,1.3799999952316284
2022-10-20,1.2999999523162842
2022-10-21,1.3300000429153442
2022-10-24,1.309999942779541
2022-10-25,1.2899999618530273
2022-10-26,1.2799999713897705
2022-10-27,1.2300000190734863
2022-10-28,1.2599999904632568
2022-10-31,1.2300000190734863
2022-11-01,1.149999976158142
2022-11-02,1.0700000524520874
2022-11-03,1.1200000047683716
2022-11-04,1.1200000047683716
2022-11-07,1.1200000047683716
2022-11-08,1.100000023841858
2022-11-09,0.8899999856948853
2022-11-10,0.7699999809265137
2022-11-11,0.9200000166893005
2022-11-14,0.9890000224113464
2022-11-15,1.2000000476837158
2022-11-16,1.2100000381469727
2022-11-17,1.2100000381469727
2022-11-18,1.190000057220459
2022-11-21,1.2100000381469727
2022-11-22,1.2200000286102295
2022-11-23,1.25
2022-11-25,1.25
2022-11-28,1.3300000429153442
2022-11-29,1.2799999713897705
2022-11-30,1.25
2022-12-01,1.25
2022-12-02,1.4600000381469727
2022-12-05,1.4199999570846558
2022-12-06,1.2000000476837158
2022-12-07,1.1799999475479126
2022-12-08,1.1799999475479126
2022-12-09,1.3300000429153442
2022-12-12,1.600000023841858
2022-12-13,1.6699999570846558
2022-12-14,2.0
2022-12-15,1.75
2022-12-16,1.9900000095367432
2022-12-19,1.690000057220459
2022-12-20,1.559999942779541
2022-12-21,1.5099999904632568
2022-12-22,1.399999976158142
2022-12-23,1.340000033378601
2022-12-27,1.2100000381469727
2022-12-28,1.1299999952316284
2022-12-29,1.2599999904632568
2022-12-30,1.309999942779541
2023-01-03,1.1799999475479126
2023-01-04,1.2799999713897705
2023-01-05,1.3600000143051147
2023-01-06,1.3700000047683716
2023-01-09,1.4199999570846558
2023-01-10,1.4800000190734863
2023-01-11,1.8200000524520874
2023-01-12,1.909999966621399
2023-01-13,1.940000057220459
2023-01-17,2.059999942779541
2023-01-18,1.7200000286102295
2023-01-19,1.5800000429153442
2023-01-20,1.8200000524520874
2023-01-23,1.9199999570846558
2023-01-24,1.940000057220459
2023-01-25,1.75
2023-01-26,1.649999976158142
2023-01-27,1.75
2023-01-30,1.7200000286102295
2023-01-31,1.7300000190734863
2023-02-01,1.840000033378601
2023-02-02,2.2899999618530273
2023-02-03,2.180000066757202
2023-02-06,2.059999942779541
2023-02-07,1.8200000524520874
2023-02-08,1.659999966621399
2023-02-09,1.600000023841858
2023-02-10,1.559999942779541
2023-02-13,1.5499999523162842
2023-02-14,1.5399999618530273
2023-02-15,1.6200000047683716
2023-02-16,1.4800000190734863
2023-02-17,1.4800000190734863
2023-02-21,1.3200000524520874
2023-02-22,1.5299999713897705
2023-02-23,1.659999966621399
2023-02-24,1.4800000190734863
2023-02-27,1.600000023841858
2023-02-28,1.590000033378601
2023-03-01,1.5
2023-03-02,1.649999976158142
2023-03-03,1.600000023841858
2023-03-06,1.6200000047683716
2023-03-07,2.450000047683716
2023-03-08,2.2899999618530273
2023-03-09,2.359999895095825
2023-03-10,2.140000104904175
2023-03-13,2.190000057220459
2023-03-14,2.130000114440918
2023-03-15,2.1500000953674316
2023-03-16,2.259999990463257
2023-03-17,2.2899999618530273
2023-03-20,2.0899999141693115
2023-03-21,2.440000057220459
2023-03-22,2.440000057220459
2023-03-23,2.380000114440918
2023-03-24,2.2799999713897705
2023-03-27,2.2100000381469727
2023-03-28,2.4200000762939453
2023-03-29,2.4600000381469727
2023-03-30,2.430000066757202
2023-03-31,2.5299999713897705
2023-04-03,2.5199999809265137
2023-04-04,2.430000066757202
2023-04-05,2.180000066757202
2023-04-06,2.200000047683716
2023-04-10,2.299999952316284
2023-04-11,2.4200000762939453
2023-04-12,2.4700000286102295
2023-04-13,2.680000066757202
2023-04-14,3.0
2023-04-17,3.0
2023-04-18,3.299999952316284
2023-04-19,3.240000009536743
2023-04-20,3.119999885559082
2023-04-21,2.819999933242798
2023-04-24,2.7850000858306885
2023-04-25,2.7699999809265137
2023-04-26,2.5850000381469727
2023-04-27,2.549999952316284
2023-04-28,2.640000104904175
2023-05-01,2.6700000762939453
2023-05-02,2.5199999809265137
2023-05-03,2.6600000858306885
2023-05-04,2.4700000286102295
2023-05-05,2.680000066757202
2023-05-08,3.1500000953674316
2023-05-09,2.990000009536743
2023-05-10,3.2899999618530273
2023-05-11,3.109999895095825
2023-05-12,2.799999952316284
2023-05-15,2.990000009536743
2023-05-16,2.8499999046325684
2023-05-17,2.859999895095825
2023-05-18,2.9800000190734863
2023-05-19,2.75
2023-05-22,2.880000114440918
2023-05-23,2.8499999046325684
2023-05-24,2.740000009536743
2023-05-25,2.559999942779541
2023-05-26,2.200000047683716
2023-05-30,2.1500000953674316
2023-05-31,2.069999933242798
2023-06-01,2.200000047683716
2023-06-02,2.4000000953674316
2023-06-05,2.259999990463257
2023-06-06,2.25
2023-06-07,2.190000057220459
2023-06-08,2.380000114440918
2023-06-09,2.5
2023-06-12,2.5899999141693115
2023-06-13,2.5799999237060547
2023-06-14,2.549999952316284
2023-06-15,2.509999990463257
2023-06-16,2.509999990463257
2023-06-20,2.5799999237060547
2023-06-21,2.490000009536743
2023-06-22,2.4600000381469727
2023-06-23,2.4800000190734863
2023-06-26,2.390000104904175
2023-06-27,2.380000114440918
2023-06-28,2.5199999809265137
2023-06-29,2.4600000381469727
2023-06-30,2.440000057220459
2023-07-03,2.5
2023-07-05,2.509999990463257
2023-07-06,2.4800000190734863
2023-07-07,2.4700000286102295
2023-07-10,2.490000009536743
2023-07-11,2.490000009536743
2023-07-12,2.509999990463257
2023-07-13,2.549999952316284
2023-07-14,2.5199999809265137
2023-07-17,2.559999942779541
2023-07-18,2.5
2023-07-19,3.009999990463257
2023-07-20,3.2200000286102295
2023-07-21,3.1600000858306885
2023-07-24,3.1500000953674316
2023-07-25,3.0399999618530273
2023-07-26,3.25
2023-07-27,3.309999942779541
2023-07-28,3.5399999618530273
2023-07-31,3.5199999809265137
2023-08-01,3.380000114440918
2023-08-02,3.630000114440918
2023-08-03,3.5399999618530273
2023-08-04,3.299999952316284
2023-08-07,3.5399999618530273
2023-08-08,3.2200000286102295
2023-08-09,4.059999942779541
2023-08-10,3.950000047683716
2023-08-11,4.199999809265137
2023-08-14,3.9700000286102295
2023-08-15,4.190000057220459
2023-08-16,3.9600000381469727
2023-08-17,3.680000066757202
2023-08-18,3.7899999618530273
2023-08-21,3.75
2023-08-22,3.6700000762939453
2023-08-23,3.890000104904175
2023-08-24,3.6700000762939453
2023-08-25,3.619999885559082
2023-08-28,3.680000066757202
2023-08-29,3.9700000286102295
2023-08-30,3.940000057220459
2023-08-31,3.9800000190734863
2023-09-01,4.139999866485596
2023-09-05,4.019999980926514
2023-09-06,3.9800000190734863
2023-09-07,3.4049999713897705
2023-09-08,3.359999895095825
2023-09-11,3.4800000190734863
2023-09-12,3.5799999237060547
2023-09-13,3.3399999141693115
2023-09-14,3.2799999713897705
2023-09-15,3.200000047683716
2023-09-18,3.0999999046325684
2023-09-19,3.2300000190734863
2023-09-20,3.119999885559082
2023-09-21,3.2200000286102295
2023-09-22,3.309999942779541
2023-09-25,3.4800000190734863
2023-09-26,3.549999952316284
2023-09-27,3.609999895095825
2023-09-28,3.9200000762939453
2023-09-29,4.010000228881836
2023-10-02,3.7899999618530273
2023-10-03,3.740000009536743
2023-10-04,3.740000009536743
2023-10-05,3.440000057220459
2023-10-06,3.140000104904175
2023-10-09,3.0399999618530273
2023-10-10,3.299999952316284
2023-10-11,3.190000057220459
2023-10-12,3.0299999713897705
2023-10-13,3.0399999618530273
2023-10-16,3.180000066757202
2023-10-17,3.1500000953674316
2023-10-18,2.950000047683716
2023-10-19,2.890000104904175
2023-10-20,2.809999942779541
2023-10-23,3.0399999618530273
2023-10-24,3.0899999141693115
2023-10-25,2.8299999237060547
2023-10-26,2.7100000381469727
2023-10-27,2.799999952316284
2023-10-30,3.009999990463257
2023-10-31,3.2200000286102295
2023-11-01,3.1700000762939453
2023-11-02,3.509999990463257
2023-11-03,3.700000047683716
2023-11-06,3.440000057220459
2023-11-07,2.2899999618530273
2023-11-08,2.109999895095825
2023-11-09,1.934999942779541
2023-11-10,1.9900000095367432
2023-11-13,2.069999933242798
2023-11-14,2.119999885559082
2023-11-15,2.0199999809265137
2023-11-16,1.9199999570846558
2023-11-17,2.0
2023-11-20,2.009999990463257
2023-11-21,2.0199999809265137
2023-11-22,2.0399999618530273
2023-11-24,2.0199999809265137
2023-11-27,2.0199999809265137
2023-11-28,2.0199999809265137
2023-11-29,1.9800000190734863
2023-11-30,1.9500000476837158
2023-12-01,2.1500000953674316
2023-12-04,2.3399999141693115
2023-12-05,2.259999990463257
2023-12-06,2.2300000190734863
2023-12-07,2.299999952316284
2023-12-08,2.2100000381469727
2023-12-11,2.299999952316284
2023-12-12,2.309999942779541
2023-12-13,2.4800000190734863
2023-12-14,2.440000057220459
2023-12-15,2.299999952316284
2023-12-18,2.2899999618530273
2023-12-19,2.2799999713897705
2023-12-20,2.180000066757202
2023-12-21,2.380000114440918
2023-12-22,2.359999895095825
2023-12-26,2.4100000858306885
2023-12-27,2.390000104904175
2023-12-28,2.390000104904175
2023-12-29,2.25
2024-01-02,2.2699999809265137
2024-01-03,2.180000066757202
2024-01-04,2.0899999141693115
2024-01-05,2.0399999618530273
2024-01-08,2.119999885559082
2024-01-09,2.0799999237060547
2024-01-10,2.059999942779541
2024-01-11,2.0799999237060547
2024-01-12,2.059999942779541
2024-01-16,2.069999933242798
2024-01-17,2.109999895095825
2024-01-18,2.1500000953674316
2024-01-19,2.130000114440918
2024-01-22,2.259999990463257
2024-01-23,2.2699999809265137
2024-01-24,2.2799999713897705
2024-01-25,2.25
2024-01-26,2.2699999809265137
2024-01-29,2.299999952316284
2024-01-30,2.319999933242798
2024-01-31,2.0350000858306885
2024-02-01,2.0350000858306885
2024-02-02,1.9700000286102295
2024-02-05,1.9199999570846558
2024-02-06,1.9800000190734863
2024-02-07,1.940000057220459
2024-02-08,1.9800000190734863
2024-02-09,2.0799999237060547
2024-02-12,2.119999885559082
2024-02-13,2.0
2024-02-14,2.069999933242798
2024-02-15,2.0999999046325684
2024-02-16,2.0899999141693115
2024-02-20,2.0199999809265137
2024-02-21,1.899999976158142
2024-02-22,1.8600000143051147
2024-02-23,1.9199999570846558
2024-02-26,1.9800000190734863
2024-02-27,2.0
2024-02-28,2.009999990463257
2024-02-29,2.0
2024-03-01,2.109999895095825
2024-03-04,2.359999895095825
2024-03-05,1.9700000286102295
2024-03-06,1.8300000429153442
2024-03-07,1.7999999523162842
2024-03-08,1.7799999713897705
2024-03-11,1.8600000143051147
2024-03-12,1.940000057220459
2024-03-13,1.8799999952316284
2024-03-14,1.8700000047683716
2024-03-15,1.909999966621399
2024-03-18,1.899999976158142
2024-03-19,1.9800000190734863
2024-03-20,1.9900000095367432
2024-03-21,2.0399999618530273
2024-03-22,1.9199999570846558
2024-03-25,1.940000057220459
2024-03-26,1.9299999475479126
2024-03-27,1.940000057220459
2024-03-28,2.0
2024-04-01,2.0199999809265137
2024-04-02,1.9299999475479126
2024-04-03,1.8600000143051147
2024-04-04,1.75
2024-04-05,1.7899999618530273
2024-04-08,1.7799999713897705
2024-04-09,1.7899999618530273
2024-04-10,1.75
2024-04-11,1.7200000286102295
2024-04-12,1.6699999570846558
2024-04-15,1.6100000143051147
2024-04-16,1.5499999523162842
2024-04-17,1.5299999713897705
2024-04-18,1.5399999618530273
2024-04-19,1.559999942779541
2024-04-22,1.5499999523162842
2024-04-23,1.5549999475479126
2024-04-24,1.6399999856948853
2024-04-25,1.6200000047683716
2024-04-26,1.6100000143051147
2024-04-29,1.7300000190734863
2024-04-30,1.600000023841858
2024-05-01,1.6399999856948853
2024-05-02,1.6799999475479126
2024-05-03,1.7999999523162842
2024-05-06,1.8600000143051147
2024-05-07,1.9500000476837158
2024-05-08,1.9500000476837158
2024-05-09,2.009999990463257
2024-05-10,2.0299999713897705
2024-05-13,2.059999942779541
2024-05-14,1.9900000095367432
2024-05-15,2.0399999618530273
2024-05-16,2.069999933242798
2024-05-17,2.069999933242798
2024-05-20,2.069999933242798
2024-05-21,2.069999933242798
2024-05-22,2.109999895095825
2024-05-23,2.109999895095825
2024-05-24,2.0899999141693115
2024-05-28,2.109999895095825
2024-05-29,2.0299999713897705
2024-05-30,2.049999952316284
2024-05-31,2.009999990463257
2024-06-03,1.9800000190734863
2024-06-04,1.8899999856948853
2024-06-05,1.9299999475479126
2024-06-06,1.8799999952316284
2024-06-07,1.8200000524520874
2024-06-10,1.909999966621399
2024-06-11,1.8899999856948853
2024-06-12,1.9199999570846558
2024-06-13,1.8899999856948853
2024-06-14,1.7999999523162842
2024-06-17,1.7599999904632568
2024-06-18,1.6699999570846558
2024-06-20,1.649999976158142
2024-06-21,1.6200000047683716
2024-06-24,1.600000023841858
2024-06-25,1.6299999952316284
2024-06-26,1.649999976158142
2024-06-27,1.6799999475479126
2024-06-28,1.7000000476837158
2024-07-01,1.6299999952316284
2024-07-02,1.590000033378601
2024-07-03,1.649999976158142
2024-07-05,1.7000000476837158
2024-07-08,1.7000000476837158
2024-07-09,1.75
2024-07-10,1.659999966621399
2024-07-11,1.7699999809265137
2024-07-12,1.7699999809265137
2024-07-15,1.840000033378601
2024-07-16,1.899999976158142
2024-07-17,2.0299999713897705
2024-07-18,2.0399999618530273
2024-07-19,1.9299999475479126
2024-07-22,2.0199999809265137
2024-07-23,1.9800000190734863
2024-07-24,1.9700000286102295
2024-07-25,2.0299999713897705
2024-07-26,2.0899999141693115
2024-07-29,2.0299999713897705
2024-07-30,2.0999999046325684
2024-07-31,2.0999999046325684
2024-08-01,2.049999952316284
2024-08-02,1.8350000381469727
2024-08-05,1.7300000190734863
2024-08-06,0.6449999809265137
2024-08-07,0.6330000162124634
2024-08-08,0.7009999752044678
2024-08-09,0.625
2024-08-12,0.6499999761581421
2024-08-13,0.6800000071525574
2024-08-14,0.6930000185966492
2024-08-15,0.6830000281333923
2024-08-16,0.6430000066757202
2024-08-19,0.6819999814033508
2024-08-20,0.7450000047683716
2024-08-21,0.7910000085830688
2024-08-22,0.7480000257492065
2024-08-23,0.8169999718666077
2024-08-26,0.8479999899864197
2024-08-27,0.7919999957084656
2024-08-28,0.7799999713897705
2024-08-29,0.9129999876022339
2024-08-30,0.9139999747276306
2024-09-03,0.8629999756813049
2024-09-04,0.8899999856948853
2024-09-05,0.8700000047683716
2024-09-06,0.7490000128746033
2024-09-09,0.7099999785423279
2024-09-10,0.8460000157356262
2024-09-11,0.8220000267028809
2024-09-12,0.8500000238418579
2024-09-13,0.9800000190734863
2024-09-16,0.9150000214576721
2024-09-17,0.9290000200271606
2024-09-18,0.9300000071525574
2024-09-19,0.9409999847412109
2024-09-20,0.8870000243186951
2024-09-23,0.8899999856948853
2024-09-24,0.8809999823570251
2024-09-25,0.8220000267028809
2024-09-26,0.847000002861023
2024-09-27,0.8629999756813049
2024-09-30,0.8420000076293945
2024-10-01,0.7950000166893005
2024-10-02,0.7950000166893005
2024-10-03,0.7829999923706055
2024-10-04,0.7789999842643738
2024-10-07,0.800000011920929
2024-10-08,0.7990000247955322
2024-10-09,0.7599999904632568
2024-10-10,0.7440000176429749
2024-10-11,0.8199999928474426
2024-10-14,0.7850000262260437
2024-10-15,0.7739999890327454
2024-10-16,0.8109999895095825
2024-10-17,0.8100000023841858
2024-10-18,0.7799999713897705
2024-10-21,0.7400000095367432
2024-10-22,0.7049999833106995
2024-10-23,0.6840000152587891
2024-10-24,0.6660000085830688
2024-10-25,0.6579999923706055
2024-10-28,0.7129999995231628
2024-10-29,0.6629999876022339
2024-10-30,0.6230000257492065
2024-10-31,0.6169999837875366
2024-11-01,0.5529999732971191
2024-11-04,0.527999997138977
2024-11-05,0.8370000123977661
2024-11-06,0.8790000081062317
2024-11-07,0.9800000190734863
2024-11-08,0.9330000281333923
2024-11-11,0.9369999766349792
2024-11-12,0.921999990940094
2024-11-13,0.902999997138977
2024-11-14,0.9259999990463257
2024-11-15,0.9200000166893005
2024-11-18,1.0099999904632568
2024-11-19,1.1200000047683716
2024-11-20,1.2599999904632568
