Date,AOS
2010-06-30,6.371340751647949
2010-07-01,6.368697166442871
2010-07-02,6.404394626617432
2010-07-06,6.37001895904541
2010-07-07,6.6992292404174805
2010-07-08,6.795741081237793
2010-07-09,6.908124923706055
2010-07-12,6.847307205200195
2010-07-13,7.147431373596191
2010-07-14,7.065457344055176
2010-07-15,7.035048007965088
2010-07-16,6.765334606170654
2010-07-19,6.864494323730469
2010-07-20,6.8063201904296875
2010-07-21,6.94646692276001
2010-07-22,7.11702299118042
2010-07-23,7.266422271728516
2010-07-26,7.4211106300354
2010-07-27,7.246587753295898
2010-07-28,7.286405086517334
2010-07-29,7.314279556274414
2010-07-30,7.257208347320557
2010-08-02,7.38461971282959
2010-08-03,7.27180814743042
2010-08-04,7.291717052459717
2010-08-05,7.266500473022461
2010-08-06,7.221374034881592
2010-08-09,7.3474578857421875
2010-08-10,7.093961238861084
2010-08-11,6.797994136810303
2010-08-12,6.743577480316162
2010-08-13,6.754191875457764
2010-08-16,6.820554256439209
2010-08-17,7.027597427368164
2010-08-18,7.059453010559082
2010-08-19,6.797994136810303
2010-08-20,6.7701215744018555
2010-08-23,6.6865081787109375
2010-08-24,6.698453903198242
2010-08-25,6.807281494140625
2010-08-26,6.766138076782227
2010-08-27,6.950621128082275
2010-08-30,6.8179030418396
2010-08-31,6.815247058868408
2010-09-01,7.1470489501953125
2010-09-02,7.044854640960693
2010-09-03,7.1881914138793945
2010-09-07,7.1470489501953125
2010-09-08,7.16165018081665
2010-09-09,7.14439582824707
2010-09-10,7.16165018081665
2010-09-13,7.404528617858887
2010-09-14,7.371345520019531
2010-09-15,7.460271835327148
2010-09-16,7.4669084548950195
2010-09-17,7.449653625488281
2010-09-20,7.6261749267578125
2010-09-21,7.677934646606445
2010-09-22,7.5452141761779785
2010-09-23,7.389929294586182
2010-09-24,7.64342737197876
2010-09-27,7.606265068054199
2010-09-28,7.7535858154296875
2010-09-29,7.712441444396973
2010-09-30,7.683245658874512
2010-10-01,7.66333532333374
2010-10-04,7.554507255554199
2010-10-05,7.789421558380127
2010-10-06,7.8106560707092285
2010-10-07,7.835873126983643
2010-10-08,7.8902907371521
2010-10-11,7.788092613220215
2010-10-12,7.695187568664551
2010-10-13,7.8372015953063965
2010-10-14,7.732351779937744
2010-10-15,7.733681678771973
2010-10-18,7.652715682983398
2010-10-19,7.512034893035889
2010-10-20,7.574408531188965
2010-10-21,7.623520374298096
2010-10-22,7.6367926597595215
2010-10-25,7.5584869384765625
2010-10-26,7.523977279663086
2010-10-27,7.5133185386657715
2010-10-28,7.442716121673584
2010-10-29,7.464029312133789
2010-11-01,7.454704761505127
2010-11-02,7.619894027709961
2010-11-03,7.622556686401367
2010-11-04,7.967584609985352
2010-11-05,7.963584899902344
2010-11-08,7.9755754470825195
2010-11-09,7.734457969665527
2010-11-10,7.819713115692139
2010-11-11,7.77708625793457
2010-11-12,7.642542839050293
2010-11-15,7.66385555267334
2010-11-16,7.523313999176025
2010-11-17,7.56727409362793
2010-11-18,7.52131462097168
2010-11-19,7.503331184387207
2010-11-22,7.409415245056152
2010-11-23,7.347466468811035
2010-11-24,7.4833478927612305
2010-11-26,7.469360828399658
2010-11-29,7.407414436340332
2010-11-30,7.874999523162842
2010-12-01,7.942938327789307
2010-12-02,8.076821327209473
2010-12-03,8.252663612365723
2010-12-06,8.396535873413086
2010-12-07,8.436501502990723
2010-12-08,8.372556686401367
2010-12-09,8.39254093170166
2010-12-10,8.60634994506836
2010-12-13,8.502443313598633
2010-12-14,8.384546279907227
2010-12-15,8.15075397491455
2010-12-16,7.998891353607178
2010-12-17,7.75111198425293
2010-12-20,7.843028545379639
2010-12-21,7.902974605560303
2010-12-22,7.871000289916992
2010-12-23,7.767094612121582
2010-12-27,7.771090984344482
2010-12-28,7.703151226043701
2010-12-29,7.737124443054199
2010-12-30,7.713143825531006
2010-12-31,7.6092376708984375
2011-01-03,7.621225357055664
2011-01-04,7.597245216369629
2011-01-05,7.771090984344482
2011-01-06,7.775090217590332
2011-01-07,7.886990547180176
2011-01-10,7.863010883331299
2011-01-11,7.952929973602295
2011-01-12,8.008878707885742
2011-01-13,7.980906009674072
2011-01-14,7.994894027709961
2011-01-18,7.934945106506348
2011-01-19,7.825043201446533
2011-01-20,7.771090984344482
2011-01-21,7.884991645812988
2011-01-24,7.952929973602295
2011-01-25,8.400532722473145
2011-01-26,8.634324073791504
2011-01-27,8.73857307434082
2011-01-28,8.479962348937988
2011-01-31,8.582202911376953
2011-02-01,8.684442520141602
2011-02-02,8.630314826965332
2011-02-03,8.572179794311523
2011-02-04,8.580195426940918
2011-02-07,8.586213111877441
2011-02-08,8.54010009765625
2011-02-09,8.393756866455078
2011-02-10,8.437861442565918
2011-02-11,8.52005672454834
2011-02-14,8.477961540222168
2011-02-15,8.443873405456543
2011-02-16,8.487980842590332
2011-02-17,8.544110298156738
2011-02-18,8.512038230895996
2011-02-22,8.251425743103027
2011-02-23,7.944705486297607
2011-02-24,8.042933464050293
2011-02-25,8.123125076293945
2011-02-28,8.099063873291016
2011-03-01,7.962744235992432
2011-03-02,7.994817733764648
2011-03-03,8.229369163513184
2011-03-04,8.301543235778809
2011-03-07,8.27147388458252
2011-03-08,8.512038230895996
2011-03-09,8.576187133789062
2011-03-10,8.285508155822754
2011-03-11,8.421825408935547
2011-03-14,8.421825408935547
2011-03-15,8.403782844543457
2011-03-16,8.335623741149902
2011-03-17,8.395759582519531
2011-03-18,8.502013206481934
2011-03-21,8.664395332336426
2011-03-22,8.556139945983887
2011-03-23,8.548120498657227
2011-03-24,8.61828899383545
2011-03-25,8.62630844116211
2011-03-28,8.660386085510254
2011-03-29,8.740574836730957
2011-03-30,8.78267765045166
2011-03-31,8.888923645019531
2011-04-01,8.854846000671387
2011-04-04,8.8909273147583
2011-04-05,8.77665901184082
2011-04-06,8.712507247924805
2011-04-07,8.628310203552246
2011-04-08,8.479962348937988
2011-04-11,8.449894905090332
2011-04-12,8.413802146911621
2011-04-13,8.437861442565918
2011-04-14,8.467933654785156
2011-04-15,8.542109489440918
2011-04-18,8.419816970825195
2011-04-19,8.321590423583984
2011-04-20,8.51003646850586
2011-04-21,8.600244522094727
2011-04-25,8.574179649353027
2011-04-26,8.650362014770508
2011-04-27,8.744889259338379
2011-04-28,8.819306373596191
2011-04-29,8.843446731567383
2011-05-02,8.775060653686523
2011-05-03,8.624216079711914
2011-05-04,8.407001495361328
2011-05-05,8.3788423538208
2011-05-06,8.449239730834961
2011-05-09,8.608123779296875
2011-05-10,8.720754623413086
2011-05-11,8.553825378417969
2011-05-12,8.425103187561035
2011-05-13,8.258166313171387
2011-05-16,8.153585433959961
2011-05-17,8.169677734375
2011-05-18,8.203866004943848
2011-05-19,8.209900856018066
2011-05-20,8.077156066894531
2011-05-23,7.94441556930542
2011-05-24,7.876033782958984
2011-05-25,7.884079456329346
2011-05-26,8.0791654586792
2011-05-27,8.063081741333008
2011-05-31,8.340628623962402
2011-06-01,8.049003601074219
2011-06-02,8.093250274658203
2011-06-03,7.924304485321045
2011-06-06,8.004751205444336
2011-06-07,7.9846415519714355
2011-06-08,7.948439121246338
2011-06-09,7.98664665222168
2011-06-10,7.8659772872924805
2011-06-13,7.851898193359375
2011-06-14,8.057045936584473
2011-06-15,7.855921268463135
2011-06-16,7.888101577758789
2011-06-17,8.053021430969238
2011-06-20,8.145540237426758
2011-06-21,8.256159782409668
2011-06-22,8.199840545654297
2011-06-23,8.266213417053223
2011-06-24,8.209900856018066
2011-06-27,8.232022285461426
2011-06-28,8.280291557312012
2011-06-29,8.366774559020996
2011-06-30,8.507567405700684
2011-07-01,8.7549467086792
2011-07-05,8.710701942443848
2011-07-06,8.740867614746094
2011-07-07,8.821316719055176
2011-07-08,8.642316818237305
2011-07-11,8.423090934753418
2011-07-12,8.417058944702148
2011-07-13,8.409012794494629
2011-07-14,8.310465812683105
2011-07-15,8.258166313171387
2011-07-18,8.119392395019531
2011-07-19,8.678522109985352
2011-07-20,8.712712287902832
2011-07-21,8.871599197387695
2011-07-22,8.98021125793457
2011-07-25,8.911823272705078
2011-07-26,8.700642585754395
2011-07-27,8.446283340454102
2011-07-28,8.36352252960205
2011-07-29,8.371591567993164
2011-08-01,8.399855613708496
2011-08-02,8.16164779663086
2011-08-03,8.214136123657227
2011-08-04,7.8568220138549805
2011-08-05,7.687252521514893
2011-08-08,7.146234035491943
2011-08-09,7.5217180252075195
2011-08-10,7.055392742156982
2011-08-11,7.453080654144287
2011-08-12,7.541902542114258
2011-08-15,7.667064189910889
2011-08-16,7.509603023529053
2011-08-17,7.447027683258057
2011-08-18,7.03722620010376
2011-08-19,6.9504218101501465
2011-08-22,6.952437400817871
2011-08-23,7.243134021759033
2011-08-24,7.329940319061279
2011-08-25,7.140180587768555
2011-08-26,7.572183609008789
2011-08-29,7.891137599945068
2011-08-30,7.911326885223389
2011-08-31,7.931515216827393
2011-09-01,7.770017623901367
2011-09-02,7.445008277893066
2011-09-06,7.475287914276123
2011-09-07,7.691287994384766
2011-09-08,7.523734092712402
2011-09-09,7.358201026916504
2011-09-12,7.1300883293151855
2011-09-13,7.269377708435059
2011-09-14,7.424817085266113
2011-09-15,7.51969575881958
2011-09-16,7.572183609008789
2011-09-19,7.45510196685791
2011-09-20,7.416742324829102
2011-09-21,7.126048564910889
2011-09-22,6.918120861053467
2011-09-23,6.910048007965088
2011-09-26,6.871689796447754
2011-09-27,7.089712619781494
2011-09-28,6.829297065734863
2011-09-29,6.908028602600098
2011-09-30,6.465931415557861
2011-10-03,6.142937660217285
2011-10-04,6.397293567657471
2011-10-05,6.522456169128418
2011-10-06,6.6516523361206055
2011-10-07,6.461894512176514
2011-10-10,6.710196495056152
2011-10-11,6.724325180053711
2011-10-12,6.863616466522217
2011-10-13,6.797000885009766
2011-10-14,6.954459190368652
2011-10-17,6.591090679168701
2011-10-18,6.841410160064697
2011-10-19,6.712213039398193
2011-10-20,6.611278533935547
2011-10-21,7.309751987457275
2011-10-24,7.580260276794434
2011-10-25,7.491435527801514
2011-10-26,7.467208385467529
2011-10-27,7.9092020988464355
2011-10-28,7.8199920654296875
2011-10-31,7.534120559692383
2011-11-01,7.1874165534973145
2011-11-02,7.400303840637207
2011-11-03,7.83621072769165
2011-11-04,7.935560703277588
2011-11-07,7.870680809020996
2011-11-08,7.8564863204956055
2011-11-09,7.5037078857421875
2011-11-10,7.485459327697754
2011-11-11,7.586832523345947
2011-11-14,7.479377746582031
2011-11-15,7.560478210449219
2011-11-16,7.605081558227539
2011-11-17,7.469240665435791
2011-11-18,7.365839004516602
2011-11-21,7.161062717437744
2011-11-22,7.169171333312988
2011-11-23,7.177278995513916
2011-11-25,7.140787601470947
2011-11-28,7.481406211853027
2011-11-29,7.5037078857421875
2011-11-30,7.959890365600586
2011-12-01,7.763227939605713
2011-12-02,7.9963836669921875
2011-12-05,8.105866432189941
2011-12-06,8.079509735107422
2011-12-07,8.077482223510742
2011-12-08,7.765252590179443
2011-12-09,8.128171920776367
2011-12-12,7.965972423553467
2011-12-13,7.846351146697998
2011-12-14,7.633469104766846
2011-12-15,7.635494232177734
2011-12-16,7.8422980308532715
2011-12-19,7.744978904724121
2011-12-20,7.905147552490234
2011-12-21,8.020712852478027
2011-12-22,8.140336990356445
2011-12-23,8.25995922088623
2011-12-27,8.296448707580566
2011-12-28,8.077482223510742
2011-12-29,8.288342475891113
2011-12-30,8.13425350189209
2012-01-03,8.367417335510254
2012-01-04,8.501230239868164
2012-01-05,8.517447471618652
2012-01-06,8.462703704833984
2012-01-09,8.509337425231934
2012-01-10,8.596516609191895
2012-01-11,8.635038375854492
2012-01-12,8.72019100189209
2012-01-13,8.56002426147461
2012-01-17,8.598546981811523
2012-01-18,8.699921607971191
2012-01-19,8.57827091217041
2012-01-20,8.383631706237793
2012-01-23,8.320780754089355
2012-01-24,8.412018775939941
2012-01-25,8.511363983154297
2012-01-26,8.458653450012207
2012-01-27,8.603157043457031
2012-01-30,8.641827583312988
2012-01-31,8.645896911621094
2012-02-01,8.88809585571289
2012-02-02,8.88809585571289
2012-02-03,9.175070762634277
2012-02-06,9.274801254272461
2012-02-07,9.384706497192383
2012-02-08,9.466121673583984
2012-02-09,9.521066665649414
2012-02-10,9.221880912780762
2012-02-13,9.378600120544434
2012-02-14,9.388777732849121
2012-02-15,9.284975051879883
2012-02-16,9.4315185546875
2012-02-17,9.484435081481934
2012-02-21,9.46204662322998
2012-02-22,9.42744255065918
2012-02-23,9.46204662322998
2012-02-24,9.323647499084473
2012-02-27,9.303289413452148
2012-02-28,9.258516311645508
2012-02-29,9.191352844238281
2012-03-01,9.280904769897461
2012-03-02,9.189318656921387
2012-03-05,9.199494361877441
2012-03-06,8.825000762939453
2012-03-07,8.912519454956055
2012-03-08,9.05295181274414
2012-03-09,9.103835105895996
2012-03-12,9.118082046508789
2012-03-13,9.34807014465332
2012-03-14,9.091625213623047
2012-03-15,9.319573402404785
2012-03-16,9.299223899841309
2012-03-19,9.331789016723633
2012-03-20,9.1791410446167
2012-03-21,9.093658447265625
2012-03-22,9.022425651550293
2012-03-23,8.936941146850586
2012-03-26,9.134366035461426
2012-03-27,9.144542694091797
2012-03-28,9.18117618560791
2012-03-29,9.160821914672852
2012-03-30,9.14861011505127
2012-04-02,9.038707733154297
2012-04-03,9.111978530883789
2012-04-04,9.01224422454834
2012-04-05,8.953226089477539
2012-04-09,8.81686019897461
2012-04-10,8.635721206665039
2012-04-11,8.814826965332031
2012-04-12,9.19745922088623
2012-04-13,8.969508171081543
2012-04-16,9.024459838867188
2012-04-17,9.138437271118164
2012-04-18,9.065164566040039
2012-04-19,9.054988861083984
2012-04-20,9.6024808883667
2012-04-23,9.47425651550293
2012-04-24,9.569912910461426
2012-04-25,9.683892250061035
2012-04-26,9.732903480529785
2012-04-27,9.947331428527832
2012-04-30,9.720649719238281
2012-05-01,9.730859756469727
2012-05-02,9.7512845993042
2012-05-03,9.61650276184082
2012-05-04,9.459256172180176
2012-05-07,9.485806465148926
2012-05-08,9.475591659545898
2012-05-09,9.457212448120117
2012-05-10,9.510307312011719
2012-05-11,9.457212448120117
2012-05-14,9.240743637084961
2012-05-15,9.471510887145996
2012-05-16,9.263208389282227
2012-05-17,8.96914005279541
2012-05-18,8.905831336975098
2012-05-21,9.11004638671875
2012-05-22,9.163146018981934
2012-05-23,9.363272666931152
2012-05-24,9.426582336425781
2012-05-25,9.271378517150879
2012-05-29,9.530732154846191
2012-05-30,9.293840408325195
2012-05-31,9.426582336425781
2012-06-01,9.112091064453125
2012-06-04,9.014067649841309
2012-06-05,9.150893211364746
2012-06-06,9.498056411743164
2012-06-07,9.589949607849121
2012-06-08,9.790082931518555
2012-06-11,9.514395713806152
2012-06-12,9.66551399230957
2012-06-13,9.510307312011719
2012-06-14,9.720649719238281
2012-06-15,9.763535499572754
2012-06-18,9.800296783447266
2012-06-19,9.967748641967773
2012-06-20,9.755370140075684
2012-06-21,9.447002410888672
2012-06-22,9.416369438171387
2012-06-25,9.271378517150879
2012-06-26,9.504181861877441
2012-06-27,9.743112564086914
2012-06-28,9.6757230758667
2012-06-29,9.98409366607666
2012-07-02,10.02084732055664
2012-07-03,10.051477432250977
2012-07-05,10.129084587097168
2012-07-06,9.969796180725098
2012-07-09,9.98409366607666
2012-07-10,9.914653778076172
2012-07-11,9.718610763549805
2012-07-12,9.87381362915039
2012-07-13,10.157670974731445
2012-07-16,10.051477432250977
2012-07-17,10.026973724365234
2012-07-18,10.637579917907715
2012-07-19,10.48849868774414
2012-07-20,10.443574905395508
2012-07-23,10.35372257232666
2012-07-24,10.23118782043457
2012-07-25,10.00246524810791
2012-07-26,10.151546478271484
2012-07-27,10.424247741699219
2012-07-30,10.331977844238281
2012-07-31,10.133090019226074
2012-08-01,9.97930908203125
2012-08-02,10.069528579711914
2012-08-03,10.23971176147461
2012-08-06,10.213058471679688
2012-08-07,10.276618003845215
2012-08-08,10.512413024902344
2012-08-09,10.604681968688965
2012-08-10,10.549325942993164
2012-08-13,10.534972190856934
2012-08-14,10.47551155090332
2012-08-15,10.631339073181152
2012-08-16,10.938901901245117
2012-08-17,10.96760368347168
2012-08-20,10.936851501464844
2012-08-21,10.850729942321777
2012-08-22,10.842531204223633
2012-08-23,10.961455345153809
2012-08-24,11.000411987304688
2012-08-27,11.090632438659668
2012-08-28,11.098827362060547
2012-08-29,11.135741233825684
2012-08-30,10.96760368347168
2012-08-31,11.217751502990723
2012-09-04,11.28951644897461
2012-09-05,11.201351165771484
2012-09-06,11.394087791442871
2012-09-07,11.387937545776367
2012-09-10,11.310022354125977
2012-09-11,11.402294158935547
2012-09-12,11.52941608428955
2012-09-13,11.588878631591797
2012-09-14,11.5847749710083
2012-09-17,11.430996894836426
2012-09-18,11.592974662780762
2012-09-19,11.84312629699707
2012-09-20,11.7816162109375
2012-09-21,11.908740997314453
2012-09-24,11.908740997314453
2012-09-25,11.785717010498047
2012-09-26,11.556072235107422
2012-09-27,11.86363410949707
2012-09-28,11.79802131652832
2012-10-01,11.738558769226074
2012-10-02,11.695501327514648
2012-10-03,11.726252555847168
2012-10-04,11.86363410949707
2012-10-05,11.89028549194336
2012-10-08,11.861581802368164
2012-10-09,11.793919563293457
2012-10-10,11.640138626098633
2012-10-11,11.547866821289062
2012-10-12,11.469958305358887
2012-10-15,11.5089111328125
2012-10-16,11.482255935668945
2012-10-17,11.841075897216797
2012-10-18,12.105579376220703
2012-10-19,12.080976486206055
2012-10-22,12.173239707946777
2012-10-23,12.199902534484863
2012-10-24,12.247058868408203
2012-10-25,12.146587371826172
2012-10-26,12.283964157104492
2012-10-31,12.502034187316895
2012-11-01,12.699533462524414
2012-11-02,12.335396766662598
2012-11-05,12.454717636108398
2012-11-06,12.683074951171875
2012-11-07,12.306594848632812
2012-11-08,12.257217407226562
2012-11-09,12.220190048217773
2012-11-12,12.220190048217773
2012-11-13,12.263389587402344
2012-11-14,12.067948341369629
2012-11-15,12.006230354309082
2012-11-16,12.255160331726074
2012-11-19,12.42797565460205
2012-11-20,12.68101692199707
2012-11-21,12.547293663024902
2012-11-23,12.748910903930664
2012-11-26,12.701590538024902
2012-11-27,12.722164154052734
2012-11-28,12.613128662109375
2012-11-29,12.899087905883789
2012-11-30,12.950517654418945
2012-12-03,12.973151206970215
2012-12-04,13.04515552520752
2012-12-05,13.032809257507324
2012-12-06,12.983436584472656
2012-12-07,12.800338745117188
2012-12-10,12.917604446411133
2012-12-11,12.767424583435059
2012-12-12,12.699533462524414
2012-12-13,12.74685287475586
2012-12-14,12.55758285522461
2012-12-17,12.54935359954834
2012-12-18,12.950517654418945
2012-12-19,13.080126762390137
2012-12-20,13.034869194030762
2012-12-21,12.814743995666504
2012-12-24,12.78799819946289
2012-12-26,12.715993881225586
2012-12-27,12.726278305053711
2012-12-28,12.722164154052734
2012-12-31,12.97520637512207
2013-01-02,13.292025566101074
2013-01-03,13.084242820739746
2013-01-04,13.22619342803955
2013-01-07,13.080126762390137
2013-01-08,13.329054832458496
2013-01-09,13.242652893066406
2013-01-10,13.351688385009766
2013-01-11,13.285858154296875
2013-01-14,13.588274002075195
2013-01-15,13.545071601867676
2013-01-16,13.351688385009766
2013-01-17,13.791945457458496
2013-01-18,13.896866798400879
2013-01-22,13.99973201751709
2013-01-23,13.880406379699707
2013-01-24,14.250712394714355
2013-01-25,14.398834228515625
2013-01-28,14.446158409118652
2013-01-29,14.52662181854248
2013-01-30,14.307923316955566
2013-01-31,14.293481826782227
2013-02-01,14.431711196899414
2013-02-04,14.26253604888916
2013-02-05,14.421396255493164
2013-02-06,14.439961433410645
2013-02-07,14.353317260742188
2013-02-08,14.431711196899414
2013-02-11,14.42345905303955
2013-02-12,14.551374435424805
2013-02-13,14.658659934997559
2013-02-14,14.732937812805176
2013-02-15,14.848469734191895
2013-02-19,14.937186241149902
2013-02-20,14.518363952636719
2013-02-21,14.330625534057617
2013-02-22,14.57200813293457
2013-02-25,14.113992691040039
2013-02-26,14.464727401733398
2013-02-27,14.720560073852539
2013-02-28,14.75769329071045
2013-03-01,14.786576271057129
2013-03-04,14.941308975219727
2013-03-05,15.09604549407959
2013-03-06,15.118746757507324
2013-03-07,15.08985710144043
2013-03-08,15.079540252685547
2013-03-11,15.054783821105957
2013-03-12,15.019706726074219
2013-03-13,15.036218643188477
2013-03-14,15.256970405578613
2013-03-15,15.193015098571777
2013-03-18,15.08573055267334
2013-03-19,15.151752471923828
2013-03-20,15.405521392822266
2013-03-21,15.08985710144043
2013-03-22,15.182699203491211
2013-03-25,15.079540252685547
2013-03-26,15.114614486694336
2013-03-27,15.17651081085205
2013-03-28,15.178572654724121
2013-04-01,14.720560073852539
2013-04-02,14.59264087677002
2013-04-03,13.926246643066406
2013-04-04,14.241903305053711
2013-04-05,14.233649253845215
2013-04-08,14.233649253845215
2013-04-09,14.095420837402344
2013-04-10,14.221274375915527
2013-04-11,14.347121238708496
2013-04-12,14.409015655517578
2013-04-15,13.827214241027832
2013-04-16,14.231588363647461
2013-04-17,14.338871955871582
2013-04-18,14.171759605407715
2013-04-19,14.246030807495117
2013-04-22,14.419334411621094
2013-04-23,15.135250091552734
2013-04-24,15.403456687927246
2013-04-25,15.554553031921387
2013-04-26,15.695301055908203
2013-04-29,15.55041790008545
2013-04-30,15.612509727478027
2013-05-01,15.188193321228027
2013-05-02,15.629069328308105
2013-05-03,15.838114738464355
2013-05-06,15.985072135925293
2013-05-07,16.02232551574707
2013-05-08,15.997486114501953
2013-05-09,16.057518005371094
2013-05-10,16.13409423828125
2013-05-13,16.150659561157227
2013-05-14,16.498388290405273
2013-05-15,16.537710189819336
2013-05-16,16.40110206604004
2013-05-17,16.438364028930664
2013-05-20,16.500446319580078
2013-05-21,16.409374237060547
2013-05-22,16.06165313720703
2013-05-23,16.115468978881836
2013-05-24,16.098913192749023
2013-05-28,16.161001205444336
2013-05-29,16.02438735961914
2013-05-30,16.185842514038086
2013-05-31,16.22723960876465
2013-06-03,16.161001205444336
2013-06-04,15.829838752746582
2013-06-05,15.796723365783691
2013-06-06,15.966440200805664
2013-06-07,16.053373336791992
2013-06-10,16.078214645385742
2013-06-11,15.867094039916992
2013-06-12,15.825693130493164
2013-06-13,16.00370216369629
2013-06-14,15.966440200805664
2013-06-17,16.169282913208008
2013-06-18,16.2562198638916
2013-06-19,16.053373336791992
2013-06-20,15.242011070251465
2013-06-21,15.14680290222168
2013-06-24,14.774239540100098
2013-06-25,14.93568229675293
2013-06-26,14.99777889251709
2013-06-27,15.40345287322998
2013-06-28,15.018472671508789
2013-07-01,15.469695091247559
2013-07-02,15.299966812133789
2013-07-03,15.527645111083984
2013-07-05,15.65183162689209
2013-07-08,15.453126907348633
2013-07-09,15.689091682434082
2013-07-10,15.689091682434082
2013-07-11,15.925048828125
2013-07-12,16.00370216369629
2013-07-15,15.920907974243164
2013-07-16,15.941601753234863
2013-07-17,16.111326217651367
2013-07-18,16.24793815612793
2013-07-19,16.69501304626465
2013-07-22,16.59980010986328
2013-07-23,16.641193389892578
2013-07-24,17.059293746948242
2013-07-25,17.03445816040039
2013-07-26,16.947528839111328
2013-07-29,16.82297706604004
2013-07-30,17.092838287353516
2013-07-31,17.15511703491211
2013-08-01,17.466508865356445
2013-08-02,17.49971580505371
2013-08-05,17.49971580505371
2013-08-06,17.300430297851562
2013-08-07,17.14266586303711
2013-08-08,17.333642959594727
2013-08-09,17.379322052001953
2013-08-12,17.362703323364258
2013-08-13,17.732208251953125
2013-08-14,17.56199073791504
2013-08-15,17.45819091796875
2013-08-16,17.516321182250977
2013-08-19,17.2381534576416
2013-08-20,17.35856056213379
2013-08-21,17.491411209106445
2013-08-22,17.844310760498047
2013-08-23,17.811092376708984
2013-08-26,18.0145320892334
2013-08-27,17.50387191772461
2013-08-28,17.557838439941406
2013-08-29,17.68239402770996
2013-08-30,17.45819091796875
2013-09-03,17.678239822387695
2013-09-04,17.744670867919922
2013-09-05,17.831857681274414
2013-09-06,17.87752342224121
2013-09-09,18.36328125
2013-09-10,18.496135711669922
2013-09-11,18.50029182434082
