Date,ATMU
2023-11-21,21.472511291503906
2023-11-22,21.512235641479492
2023-11-24,21.65127944946289
2023-11-27,21.393056869506836
2023-11-28,21.73073387145996
2023-11-29,21.691007614135742
2023-11-30,21.73073387145996
2023-12-01,22.505414962768555
2023-12-04,22.89275550842285
2023-12-05,22.61466407775879
2023-12-06,23.200641632080078
2023-12-07,23.0715274810791
2023-12-08,23.369478225708008
2023-12-11,23.478729248046875
2023-12-12,23.46879768371582
2023-12-13,23.895862579345703
2023-12-14,25.067813873291016
2023-12-15,24.283205032348633
2023-12-18,24.32293128967285
2023-12-19,24.561294555664062
2023-12-20,24.10443115234375
2023-12-21,24.054773330688477
2023-12-22,23.09139060974121
2023-12-26,23.42906951904297
2023-12-27,23.061594009399414
2023-12-28,23.15097999572754
2023-12-29,23.329753875732422
2024-01-02,23.051664352416992
2024-01-03,22.53520965576172
2024-01-04,22.39616584777832
2024-01-05,22.65439224243164
2024-01-08,22.75370979309082
2024-01-09,22.54514503479004
2024-01-10,22.4954833984375
2024-01-11,22.366369247436523
2024-01-12,22.505414962768555
2024-01-16,22.39616584777832
2024-01-17,22.128007888793945
2024-01-18,22.147869110107422
2024-01-19,21.939302444458008
2024-01-22,22.505414962768555
2024-01-23,22.267051696777344
2024-01-24,21.929370880126953
2024-01-25,22.058483123779297
2024-01-26,22.137941360473633
2024-01-29,22.525278091430664
2024-01-30,22.376300811767578
2024-01-31,22.177669525146484
2024-02-01,22.346506118774414
2024-02-02,22.55507469177246
2024-02-05,21.988962173461914
2024-02-06,21.432781219482422
2024-02-07,21.482440948486328
2024-02-08,21.70094108581543
2024-02-09,21.770463943481445
2024-02-12,22.485551834106445
2024-02-13,22.197528839111328
2024-02-14,21.909507751464844
2024-02-15,22.376300811767578
2024-02-16,22.79343605041504
2024-02-20,22.435890197753906
2024-02-21,22.316713333129883
2024-02-22,22.65439224243164
2024-02-23,22.65439224243164
2024-02-26,22.922550201416016
2024-02-27,23.74688720703125
2024-02-28,23.52838706970215
2024-02-29,23.70716094970703
2024-03-01,23.79654312133789
2024-03-04,23.051664352416992
2024-03-05,23.002002716064453
2024-03-06,22.972209930419922
2024-03-07,23.96538543701172
2024-03-08,23.697229385375977
2024-03-11,24.392452239990234
2024-03-12,25.196928024291992
2024-03-13,25.94181251525879
2024-03-14,26.21990203857422
2024-03-15,25.94181251525879
2024-03-18,26.646968841552734
2024-03-19,25.822628021240234
2024-03-20,27.352123260498047
2024-03-21,28.35523223876953
2024-03-22,29.298751831054688
2024-03-25,30.470703125
2024-03-26,30.858043670654297
2024-03-27,31.712175369262695
2024-03-28,32.02999496459961
2024-04-01,32.208763122558594
2024-04-02,33.013240814208984
2024-04-03,33.02317428588867
2024-04-04,32.22863006591797
2024-04-05,32.87419891357422
2024-04-08,32.40739822387695
2024-04-09,32.099517822265625
2024-04-10,32.12930679321289
2024-04-11,32.08958435058594
2024-04-12,31.751901626586914
2024-04-15,31.90087890625
2024-04-16,32.079654693603516
2024-04-17,31.98033332824707
2024-04-18,30.877904891967773
2024-04-19,30.659404754638672
2024-04-22,30.5799503326416
2024-04-23,30.798450469970703
2024-04-24,30.540224075317383
2024-04-25,30.64947509765625
2024-04-26,31.086471557617188
2024-04-29,31.195724487304688
2024-04-30,30.083364486694336
2024-05-01,29.964181900024414
2024-05-02,30.709064483642578
2024-05-03,28.245986938476562
2024-05-06,29.487455368041992
2024-05-07,29.467594146728516
2024-05-08,29.854930877685547
2024-05-09,30.063499450683594
2024-05-10,30.480634689331055
2024-05-13,30.401180267333984
2024-05-14,30.470703125
2024-05-15,30.51042938232422
2024-05-16,30.083364486694336
2024-05-17,29.89466094970703
2024-05-20,30.07343101501465
2024-05-21,29.934385299682617
2024-05-22,29.67616081237793
2024-05-23,29.67616081237793
2024-05-24,29.934385299682617
2024-05-28,29.785409927368164
2024-05-29,29.49738883972168
2024-05-30,30.103227615356445
2024-05-31,30.62961196899414
2024-06-03,29.457660675048828
2024-06-04,28.25591468811035
2024-06-05,29.08025360107422
2024-06-06,28.782297134399414
2024-06-07,28.851821899414062
2024-06-10,29.110048294067383
2024-06-11,28.633323669433594
2024-06-12,28.931276321411133
2024-06-13,28.394960403442383
2024-06-14,27.620281219482422
2024-06-17,28.126800537109375
2024-06-18,28.126800537109375
2024-06-20,27.878509521484375
2024-06-21,27.82884979248047
2024-06-24,28.633323669433594
2024-06-25,28.851821899414062
2024-06-26,28.792232513427734
2024-06-27,28.504209518432617
2024-06-28,28.583667755126953
2024-07-01,27.888439178466797
2024-07-02,27.719600677490234
2024-07-03,28.28571128845215
2024-07-05,28.35523223876953
2024-07-08,28.305574417114258
2024-07-09,28.037416458129883
2024-07-10,27.858644485473633
2024-07-11,28.96107292175293
2024-07-12,29.090187072753906
2024-07-15,29.388137817382812
2024-07-16,30.937496185302734
2024-07-17,30.222408294677734
2024-07-18,30.78852081298828
2024-07-19,30.679271697998047
2024-07-22,30.718997955322266
2024-07-23,30.460771560668945
2024-07-24,29.745683670043945
2024-07-25,30.05356788635254
2024-07-26,31.14606475830078
2024-07-29,30.599815368652344
2024-07-30,30.361454010009766
2024-07-31,30.62961196899414
2024-08-01,29.823829650878906
2024-08-02,30.74898338317871
2024-08-05,30.022789001464844
2024-08-06,30.74898338317871
2024-08-07,30.55002784729004
2024-08-08,32.38044357299805
2024-08-09,32.5296630859375
2024-08-12,32.04220962524414
2024-08-13,32.31081008911133
2024-08-14,32.60924530029297
2024-08-15,33.76319885253906
2024-08-16,33.64382553100586
2024-08-19,33.295650482177734
2024-08-20,32.86789321899414
2024-08-21,33.00716018676758
2024-08-22,33.17627716064453
2024-08-23,34.18101501464844
2024-08-26,34.210853576660156
2024-08-27,34.15117263793945
2024-08-28,33.633880615234375
2024-08-29,34.8873176574707
2024-08-30,35.66324996948242
2024-09-03,33.43491744995117
2024-09-04,33.04695129394531
2024-09-05,33.03700637817383
2024-09-06,32.41028594970703
2024-09-09,33.564247131347656
2024-09-10,34.48939514160156
2024-09-11,34.5689811706543
2024-09-12,34.89726257324219
2024-09-13,35.14596176147461
2024-09-16,35.27528762817383
2024-09-17,35.68314743041992
2024-09-18,35.424503326416016
2024-09-19,36.52872085571289
2024-09-20,36.956485748291016
2024-09-23,36.55855941772461
2024-09-24,37.09575271606445
2024-09-25,36.986324310302734
2024-09-26,36.966426849365234
2024-09-27,37.18528747558594
2024-09-30,37.334495544433594
2024-10-01,36.916690826416016
2024-10-02,36.97637176513672
2024-10-03,37.76225662231445
2024-10-04,37.92142105102539
2024-10-07,38.388980865478516
2024-10-08,38.5978889465332
2024-10-09,38.22981262207031
2024-10-10,38.190025329589844
2024-10-11,39.39371871948242
2024-10-14,39.2444953918457
2024-10-15,38.95601272583008
2024-10-16,39.79163360595703
2024-10-17,39.57278060913086
2024-10-18,39.582725524902344
2024-10-21,39.125125885009766
2024-10-22,38.08059310913086
2024-10-23,38.81673812866211
2024-10-24,39.66230773925781
2024-10-25,39.20470428466797
2024-10-28,39.672264099121094
2024-10-29,38.786895751953125
2024-10-30,38.81673812866211
2024-10-31,38.7868537902832
2024-11-01,38.84661865234375
2024-11-04,38.71712875366211
2024-11-05,39.34465789794922
2024-11-06,41.356712341308594
2024-11-07,41.306907653808594
2024-11-08,44.09589385986328
2024-11-11,42.203365325927734
2024-11-12,42.39262008666992
2024-11-13,43.39864730834961
2024-11-14,42.93049621582031
2024-11-15,43.089866638183594
2024-11-18,42.83088684082031
2024-11-19,42.85081100463867
2024-11-20,42.81096649169922
2024-11-21,43.597862243652344
2024-11-22,44.32499313354492
2024-11-25,43.89667892456055
2024-11-26,43.54806137084961
2024-11-27,42.890655517578125
2024-11-29,43.1197509765625
2024-12-02,43.4683723449707
2024-12-03,42.711360931396484
2024-12-04,42.84084701538086
2024-12-05,42.56195068359375
2024-12-06,42.4723014831543
2024-12-09,40.7889518737793
2024-12-10,40.6196174621582
2024-12-11,40.480167388916016
2024-12-12,40.86863327026367
2024-12-13,40.55986022949219
2024-12-16,40.54989242553711
2024-12-17,39.78292465209961
2024-12-18,38.83666229248047
2024-12-19,38.62748336791992
2024-12-20,39.095638275146484
2024-12-23,38.8864631652832
2024-12-24,39.05579376220703
2024-12-26,39.115562438964844
2024-12-27,38.537837982177734
2024-12-30,38.57768249511719
2024-12-31,39.02591323852539
2025-01-02,38.77689743041992
2025-01-03,39.01594924926758
2025-01-06,39.28488540649414
2025-01-07,39.274932861328125
2025-01-08,39.24504852294922
2025-01-10,38.9860725402832
2025-01-13,39.374534606933594
2025-01-14,40.908477783203125
2025-01-15,41.07781219482422
2025-01-16,41.615684509277344
2025-01-17,42.04399490356445
2025-01-21,42.581871032714844
2025-01-22,42.711360931396484
2025-01-23,43.28908157348633
2025-01-24,42.88069152832031
2025-01-27,40.65945816040039
2025-01-28,41.775054931640625
2025-01-29,41.894588470458984
2025-01-30,42.70140075683594
2025-01-31,41.6555290222168
2025-02-03,40.63954162597656
2025-02-04,41.117652893066406
2025-02-05,40.8387565612793
2025-02-06,40.480167388916016
2025-02-07,40.808876037597656
2025-02-10,40.529972076416016
2025-02-11,41.1873779296875
2025-02-12,39.31477355957031
2025-02-13,39.91241455078125
2025-02-14,40.11162567138672
2025-02-18,39.48410415649414
2025-02-19,39.54386901855469
2025-02-20,39.02591323852539
2025-02-21,37.60153579711914
2025-02-24,38.04977035522461
2025-02-25,39.03587341308594
2025-02-26,38.81673812866211
2025-02-27,38.44818878173828
2025-02-28,39.643470764160156
2025-03-03,37.94020080566406
2025-03-04,36.633636474609375
2025-03-05,36.94282531738281
2025-03-06,37.22208786010742
2025-03-07,37.74072265625
2025-03-10,37.5013542175293
2025-03-11,37.002662658691406
2025-03-12,37.52130126953125
2025-03-13,35.65620803833008
2025-03-14,36.693477630615234
2025-03-17,36.8929557800293
2025-03-18,37.13232421875
2025-03-19,38.558570861816406
2025-03-20,38.20949172973633
2025-03-21,37.41158676147461
2025-03-24,38.1097526550293
2025-03-25,38.29925537109375
2025-03-26,37.98009490966797
2025-03-27,38.01001739501953
2025-03-28,37.46146011352539
2025-03-31,36.633636474609375
2025-04-01,37.11237716674805
2025-04-02,37.77064514160156
2025-04-03,34.688751220703125
2025-04-04,32.89347457885742
2025-04-07,32.27510070800781
2025-04-08,31.576936721801758
2025-04-09,35.46670913696289
2025-04-10,33.531795501708984
2025-04-11,33.06303024291992
2025-04-14,33.71132278442383
2025-04-15,33.56171798706055
2025-04-16,33.11289978027344
2025-04-17,33.302398681640625
2025-04-21,32.11552047729492
2025-04-22,33.06303024291992
2025-04-23,33.2126350402832
2025-04-24,34.27982711791992
2025-04-25,34.180091857910156
2025-04-28,34.44938278198242
2025-04-29,34.33967208862305
2025-04-30,34.57904052734375
2025-05-01,35.1674919128418
2025-05-02,36.005287170410156
2025-05-05,36.22471237182617
2025-05-06,35.526546478271484
2025-05-07,35.48665237426758
2025-05-08,36.32444763183594
2025-05-09,36.174842834472656
2025-05-12,38.0499153137207
2025-05-13,38.7181510925293
2025-05-14,38.2793083190918
2025-05-15,38.44886016845703
2025-05-16,38.05988311767578
2025-05-19,38.21946334838867
2025-05-20,38.15962219238281
2025-05-21,37.61106491088867
2025-05-22,36.563819885253906
2025-05-23,36.44413757324219
2025-05-27,36.76329803466797
2025-05-28,36.29452896118164
2025-05-29,36.015262603759766
2025-05-30,35.925498962402344
2025-06-02,36.10503005981445
2025-06-03,36.554466247558594
2025-06-04,36.17494201660156
2025-06-05,35.975189208984375
2025-06-06,36.33474349975586
2025-06-09,36.53449249267578
2025-06-10,36.54447937011719
2025-06-11,36.3447265625
2025-06-12,36.29479217529297
2025-06-13,35.206146240234375
2025-06-16,36.17494201660156
2025-06-17,35.206146240234375
2025-06-18,35.176185607910156
2025-06-20,34.99641036987305
2025-06-23,35.37593460083008
2025-06-24,36.20490264892578
2025-06-25,36.13499069213867
2025-06-26,36.76420593261719
2025-06-27,35.78542709350586
2025-06-30,36.374691009521484
2025-07-01,37.253597259521484
2025-07-02,37.29354476928711
2025-07-03,37.73299789428711
2025-07-07,37.59317398071289
2025-07-08,38.0426139831543
2025-07-09,38.65185546875
2025-07-10,38.951480865478516
2025-07-11,37.74298858642578
2025-07-14,37.74298858642578
2025-07-15,37.09379577636719
2025-07-16,37.513275146484375
2025-07-17,37.6031608581543
2025-07-18,37.63312530517578
2025-07-21,37.29354476928711
2025-07-22,38.2723274230957
2025-07-23,38.36221694946289
2025-07-24,37.99267578125
2025-07-25,38.50204086303711
2025-07-28,38.67182922363281
2025-07-29,38.6019172668457
2025-07-30,38.6019172668457
2025-07-31,38.86159133911133
2025-08-01,37.443363189697266
2025-08-04,38.02263641357422
2025-08-05,38.02263641357422
2025-08-06,37.55322265625
2025-08-07,38.5919303894043
2025-08-08,40.94899368286133
2025-08-11,42.21741485595703
2025-08-12,43.905311584472656
2025-08-13,45.55325698852539
2025-08-14,45.12379455566406
2025-08-15,43.39594650268555
2025-08-18,43.93527603149414
2025-08-19,43.865360260009766
2025-08-20,42.25736618041992
2025-08-21,42.20742416381836
2025-08-22,43.87534713745117
2025-08-25,44.154998779296875
2025-08-26,44.040000915527344
2025-08-27,44.560001373291016
2025-08-28,44.59000015258789
2025-08-29,44.52000045776367
2025-09-02,44.779998779296875
2025-09-03,44.68000030517578
2025-09-04,45.58000183105469
2025-09-05,46.08000183105469
2025-09-08,46.189998626708984
2025-09-09,45.439998626708984
2025-09-10,45.5099983215332
2025-09-11,46.70000076293945
2025-09-12,46.369998931884766
2025-09-15,46.41999816894531
2025-09-16,46.380001068115234
2025-09-17,45.83000183105469
2025-09-18,46.439998626708984
2025-09-19,45.97999954223633
