Date,AAP
2010-04-29,39.961517333984375
2010-04-30,39.2821159362793
2010-05-03,40.34476089477539
2010-05-04,39.77861022949219
2010-05-05,39.29954528808594
2010-05-06,38.49824523925781
2010-05-07,38.114994049072266
2010-05-10,39.290836334228516
2010-05-11,39.55213165283203
2010-05-12,40.031192779541016
2010-05-13,39.41278839111328
2010-05-14,39.10792541503906
2010-05-17,39.84827423095703
2010-05-18,39.84827423095703
2010-05-19,40.144412994384766
2010-05-20,42.67032241821289
2010-05-21,43.08841323852539
2010-05-24,43.15808868408203
2010-05-25,44.44717025756836
2010-05-26,43.7242431640625
2010-05-27,44.70846176147461
2010-05-28,45.083003997802734
2010-06-01,43.872310638427734
2010-06-02,44.72589111328125
2010-06-03,44.847843170166016
2010-06-04,43.68937683105469
2010-06-07,42.330650329589844
2010-06-08,43.07969284057617
2010-06-09,43.280029296875
2010-06-10,43.7503662109375
2010-06-11,43.994258880615234
2010-06-14,44.24684143066406
2010-06-15,45.413978576660156
2010-06-16,45.27461624145508
2010-06-17,45.19622039794922
2010-06-18,44.9349365234375
2010-06-21,44.71717834472656
2010-06-22,43.82875442504883
2010-06-23,44.36070251464844
2010-06-24,44.42173767089844
2010-06-25,44.386844635009766
2010-06-28,44.01189041137695
2010-06-29,43.8462028503418
2010-06-30,43.75899887084961
2010-07-01,45.084503173828125
2010-07-02,44.48277282714844
2010-07-06,44.038047790527344
2010-07-07,44.37813949584961
2010-07-08,44.31708526611328
2010-07-09,44.709529876708984
2010-07-12,44.875205993652344
2010-07-13,45.91292953491211
2010-07-14,45.86933898925781
2010-07-15,46.270469665527344
2010-07-16,44.77056121826172
2010-07-19,45.31124496459961
2010-07-20,46.2181510925293
2010-07-21,45.075782775878906
2010-07-22,46.30534744262695
2010-07-23,47.23843765258789
2010-07-26,47.8314094543457
2010-07-27,47.56106948852539
2010-07-28,46.77626037597656
2010-07-29,46.375125885009766
2010-07-30,46.6803092956543
2010-08-02,46.59313201904297
2010-08-03,45.8780403137207
2010-08-04,46.532081604003906
2010-08-05,46.97683334350586
2010-08-06,46.00012969970703
2010-08-09,46.444889068603516
2010-08-10,46.261749267578125
2010-08-11,45.26759719848633
2010-08-12,47.630855560302734
2010-08-13,47.31691360473633
2010-08-16,47.35179901123047
2010-08-17,47.52621841430664
2010-08-18,48.12791061401367
2010-08-19,48.20639419555664
2010-08-20,48.73834991455078
2010-08-23,47.74422836303711
2010-08-24,47.31691360473633
2010-08-25,47.840126037597656
2010-08-26,47.683170318603516
2010-08-27,48.468017578125
2010-08-30,47.2297248840332
2010-08-31,47.50005340576172
2010-09-01,48.380802154541016
2010-09-02,49.08716583251953
2010-09-03,49.305171966552734
2010-09-07,49.07843780517578
2010-09-08,49.32261657714844
2010-09-09,48.869163513183594
2010-09-10,48.89532470703125
2010-09-13,49.32261657714844
2010-09-14,50.02024841308594
2010-09-15,50.063846588134766
2010-09-16,50.569637298583984
2010-09-17,50.70916748046875
2010-09-20,51.589908599853516
2010-09-21,50.93588638305664
2010-09-22,52.210365295410156
2010-09-23,51.38108825683594
2010-09-24,52.03579330444336
2010-09-27,51.83500289916992
2010-09-28,51.904842376708984
2010-09-29,52.07943344116211
2010-09-30,51.223960876464844
2010-10-01,51.241416931152344
2010-10-04,50.43832015991211
2010-10-05,51.21521759033203
2010-10-06,51.023189544677734
2010-10-07,51.31998062133789
2010-10-08,51.110477447509766
2010-10-11,51.73896789550781
2010-10-12,52.2540283203125
2010-10-13,52.35878372192383
2010-10-14,52.192928314208984
2010-10-15,53.21426010131836
2010-10-18,52.69049835205078
2010-10-19,52.71669387817383
2010-10-20,53.38010025024414
2010-10-21,53.25790023803711
2010-10-22,53.59836196899414
2010-10-25,54.19195556640625
2010-10-26,53.99989318847656
2010-10-27,53.615806579589844
2010-10-28,55.76323699951172
2010-10-29,56.723472595214844
2010-11-01,56.53144073486328
2010-11-02,56.365562438964844
2010-11-03,56.688541412353516
2010-11-04,57.447998046875
2010-11-05,57.29086685180664
2010-11-08,57.58766555786133
2010-11-09,57.622589111328125
2010-11-10,58.242374420166016
2010-11-11,57.91065216064453
2010-11-12,56.33063507080078
2010-11-15,56.924224853515625
2010-11-16,56.99407196044922
2010-11-17,57.17737579345703
2010-11-18,57.186134338378906
2010-11-19,56.80201721191406
2010-11-22,58.015411376953125
2010-11-23,57.84956359863281
2010-11-24,58.486785888671875
2010-11-26,58.58282470703125
2010-11-29,58.40822219848633
2010-11-30,57.60512161254883
2010-12-01,57.74479293823242
2010-12-02,58.95817947387695
2010-12-03,59.56050491333008
2010-12-06,59.83113098144531
2010-12-07,58.66136932373047
2010-12-08,59.10658264160156
2010-12-09,59.24625778198242
2010-12-10,59.289920806884766
2010-12-13,59.3597526550293
2010-12-14,59.385929107666016
2010-12-15,59.16769790649414
2010-12-16,59.25498580932617
2010-12-17,58.3034782409668
2010-12-20,58.8272590637207
2010-12-21,58.303009033203125
2010-12-22,58.15449142456055
2010-12-23,58.16321563720703
2010-12-27,58.032169342041016
2010-12-28,57.88362503051758
2010-12-29,58.0583610534668
2010-12-30,58.29429244995117
2010-12-31,57.7962646484375
2011-01-03,57.228336334228516
2011-01-04,54.38003158569336
2011-01-05,54.44993591308594
2011-01-06,52.658817291259766
2011-01-07,54.06549072265625
2011-01-10,54.46739959716797
2011-01-11,54.14413833618164
2011-01-12,54.86929702758789
2011-01-13,55.035335540771484
2011-01-14,55.201332092285156
2011-01-18,54.965415954589844
2011-01-19,55.44597244262695
2011-01-20,55.1838493347168
2011-01-21,55.48963165283203
2011-01-24,55.42849349975586
2011-01-25,55.93524169921875
2011-01-26,56.136199951171875
2011-01-27,56.04882049560547
2011-01-28,55.996402740478516
2011-01-31,55.8653450012207
2011-02-01,55.3498420715332
2011-02-02,53.829593658447266
2011-02-03,54.589725494384766
2011-02-04,55.90029525756836
2011-02-07,56.35463333129883
2011-02-08,56.70412063598633
2011-02-09,57.665191650390625
2011-02-10,57.00992202758789
2011-02-11,57.05360412597656
2011-02-14,55.725555419921875
2011-02-15,55.507118225097656
2011-02-16,56.276004791259766
2011-02-17,54.878055572509766
2011-02-18,54.511085510253906
2011-02-22,53.67232894897461
2011-02-23,53.034507751464844
2011-02-24,53.57621383666992
2011-02-25,54.720787048339844
2011-02-28,54.76446533203125
2011-03-01,54.720787048339844
2011-03-02,55.061527252197266
2011-03-03,56.31968688964844
2011-03-04,55.734283447265625
2011-03-07,55.08773422241211
2011-03-08,55.987667083740234
2011-03-09,56.36336898803711
2011-03-10,56.69538879394531
2011-03-11,57.315696716308594
2011-03-14,57.036128997802734
2011-03-15,57.15843963623047
2011-03-16,56.730316162109375
2011-03-17,56.337154388427734
2011-03-18,56.61674880981445
2011-03-21,56.79149627685547
2011-03-22,56.78273391723633
2011-03-23,57.141292572021484
2011-03-24,58.173221588134766
2011-03-25,57.945865631103516
2011-03-28,57.386173248291016
2011-03-29,57.35991287231445
2011-03-30,57.63975524902344
2011-03-31,57.386173248291016
2011-04-01,57.85840606689453
2011-04-04,57.80594253540039
2011-04-05,59.275146484375
2011-04-06,59.10896682739258
2011-04-07,58.85536193847656
2011-04-08,58.12077713012695
2011-04-11,57.41239547729492
2011-04-12,57.40366744995117
2011-04-13,55.969425201416016
2011-04-14,55.943199157714844
2011-04-15,55.82951736450195
2011-04-18,56.40670394897461
2011-04-19,56.84397506713867
2011-04-20,57.83217239379883
2011-04-21,58.08579635620117
2011-04-25,57.48236846923828
2011-04-26,57.63975524902344
2011-04-27,58.02457809448242
2011-04-28,57.87590789794922
2011-04-29,57.246238708496094
2011-05-02,57.2287712097168
2011-05-03,57.770957946777344
2011-05-04,57.50860595703125
2011-05-05,57.596046447753906
2011-05-06,56.88767623901367
2011-05-09,57.289981842041016
2011-05-10,57.963340759277344
2011-05-11,60.193397521972656
2011-05-12,60.70060729980469
2011-05-13,63.105552673339844
2011-05-16,61.37398910522461
2011-05-17,60.97170639038086
2011-05-18,61.79376983642578
2011-05-19,55.5234375
2011-05-20,55.3310432434082
2011-05-23,55.086177825927734
2011-05-24,54.39529037475586
2011-05-25,54.648902893066406
2011-05-26,54.79758071899414
2011-05-27,54.32534408569336
2011-05-31,54.307857513427734
2011-06-01,53.363372802734375
2011-06-02,52.917362213134766
2011-06-03,52.27021408081055
2011-06-06,51.500633239746094
2011-06-07,51.09833526611328
2011-06-08,51.07210159301758
2011-06-09,50.86223220825195
2011-06-10,50.69606018066406
2011-06-13,50.69606018066406
2011-06-14,50.06640625
2011-06-15,50.232582092285156
2011-06-16,51.23827362060547
2011-06-17,50.827247619628906
2011-06-20,51.63180923461914
2011-06-21,51.500633239746094
2011-06-22,51.343055725097656
2011-06-23,51.658199310302734
2011-06-24,50.76528549194336
2011-06-27,50.800296783447266
2011-06-28,50.90534973144531
2011-06-29,50.48513412475586
2011-06-30,51.2029914855957
2011-07-01,51.737003326416016
2011-07-05,51.1417236328125
2011-07-06,50.87034606933594
2011-07-07,52.104671478271484
2011-07-08,51.75450134277344
2011-07-11,51.229251861572266
2011-07-12,51.080421447753906
2011-07-13,49.86359786987305
2011-07-14,49.50468444824219
2011-07-15,48.576759338378906
2011-07-18,47.99021530151367
2011-07-19,48.576759338378906
2011-07-20,48.18280792236328
2011-07-21,48.20907211303711
2011-07-22,48.90941619873047
2011-07-25,49.86359786987305
2011-07-26,50.4326286315918
2011-07-27,49.19829177856445
2011-07-28,47.9552001953125
2011-07-29,48.12152862548828
2011-08-01,47.447444915771484
2011-08-02,46.60706329345703
2011-08-03,47.57877731323242
2011-08-04,46.16936111450195
2011-08-05,46.34443664550781
2011-08-08,43.80572509765625
2011-08-09,45.39898681640625
2011-08-10,43.85826110839844
2011-08-11,47.52625274658203
2011-08-12,48.29661178588867
2011-08-15,49.338356018066406
2011-08-16,48.70805358886719
2011-08-17,49.67101287841797
2011-08-18,49.50468444824219
2011-08-19,50.73027801513672
2011-08-22,50.18751525878906
2011-08-23,51.071659088134766
2011-08-24,51.772010803222656
2011-08-25,50.75651168823242
2011-08-26,51.82452392578125
2011-08-29,52.691184997558594
2011-08-30,52.86627960205078
2011-08-31,53.15517807006836
2011-09-01,52.81375503540039
2011-09-02,52.03462219238281
2011-09-06,52.358524322509766
2011-09-07,53.35651397705078
2011-09-08,53.2777214050293
2011-09-09,52.91004943847656
2011-09-12,52.88378143310547
2011-09-13,53.09388732910156
2011-09-14,53.82047653198242
2011-09-15,54.862220764160156
2011-09-16,54.79219055175781
2011-09-19,54.94100570678711
2011-09-20,54.00431442260742
2011-09-21,52.39198303222656
2011-09-22,51.41057205200195
2011-09-23,52.549720764160156
2011-09-26,53.303306579589844
2011-09-27,52.83011245727539
2011-09-28,52.27806091308594
2011-09-29,51.69974136352539
2011-09-30,50.91109848022461
2011-10-03,49.333805084228516
2011-10-04,51.31418991088867
2011-10-05,51.366756439208984
2011-10-06,52.041473388671875
2011-10-07,51.734798431396484
2011-10-10,53.399696350097656
2011-10-11,53.40846252441406
2011-10-12,52.61106491088867
2011-10-13,52.400733947753906
2011-10-14,53.22443389892578
2011-10-17,52.20797348022461
2011-10-18,53.96049118041992
2011-10-19,54.153289794921875
2011-10-20,54.66151809692383
2011-10-21,55.13469314575195
2011-10-24,55.6867561340332
2011-10-25,55.67797088623047
2011-10-26,55.50273513793945
2011-10-27,57.82484817504883
2011-10-28,57.544410705566406
2011-10-31,57.01866912841797
2011-11-01,56.79960632324219
2011-11-02,56.869712829589844
2011-11-03,57.89493942260742
2011-11-04,57.851131439208984
2011-11-07,58.22792434692383
2011-11-08,59.31449890136719
2011-11-09,58.1578254699707
2011-11-10,60.90930938720703
2011-11-11,61.58402633666992
2011-11-14,60.44486999511719
2011-11-15,59.98046112060547
2011-11-16,58.71863555908203
2011-11-17,59.20057678222656
2011-11-18,59.542320251464844
2011-11-21,59.18305206298828
2011-11-22,58.66605758666992
2011-11-23,58.57841873168945
2011-11-25,58.832542419433594
2011-11-28,58.972747802734375
2011-11-29,59.1655158996582
2011-11-30,60.65517807006836
2011-12-01,60.24335479736328
2011-12-02,60.51496505737305
2011-12-05,61.26858901977539
2011-12-06,61.41753387451172
2011-12-07,61.33869552612305
2011-12-08,61.25102233886719
2011-12-09,61.58402633666992
2011-12-12,60.602630615234375
2011-12-13,59.49852752685547
2011-12-14,58.62224578857422
2011-12-15,59.332008361816406
2011-12-16,59.58613204956055
2011-12-19,58.701107025146484
2011-12-20,60.453651428222656
2011-12-21,60.076534271240234
2011-12-22,60.84830856323242
2011-12-23,61.61132049560547
2011-12-27,62.198917388916016
2011-12-28,61.620086669921875
2011-12-29,61.69901657104492
2011-12-30,61.06755065917969
2012-01-03,60.60270690917969
2012-01-04,62.02351760864258
2012-01-05,62.418209075927734
2012-01-06,62.70759201049805
2012-01-09,62.690086364746094
2012-01-10,62.742671966552734
2012-01-11,63.16363525390625
2012-01-12,62.83916091918945
2012-01-13,62.67253875732422
2012-01-17,63.21628189086914
2012-01-18,64.57567596435547
2012-01-19,65.90876770019531
2012-01-20,65.55794525146484
2012-01-23,65.68951416015625
2012-01-24,65.97896575927734
2012-01-25,66.63671112060547
2012-01-26,65.8298110961914
2012-01-27,66.08416748046875
2012-01-30,67.1541519165039
2012-01-31,67.21553802490234
2012-02-01,67.23307037353516
2012-02-02,66.89102935791016
2012-02-03,67.4610824584961
2012-02-06,67.39093780517578
2012-02-07,67.73294830322266
2012-02-08,69.13623046875
2012-02-09,70.26758575439453
2012-02-10,70.15359497070312
2012-02-13,69.66246032714844
2012-02-14,69.96063232421875
2012-02-15,69.63615417480469
2012-02-16,75.33684539794922
2012-02-17,75.04739379882812
2012-02-21,74.88954162597656
2012-02-22,74.61766052246094
2012-02-23,74.6790542602539
2012-02-24,74.17913818359375
2012-02-27,73.8196029663086
2012-02-28,75.22283935546875
2012-02-29,74.87202453613281
2012-03-01,75.4069595336914
2012-03-02,76.04722595214844
2012-03-05,76.16121673583984
2012-03-06,76.31031799316406
2012-03-07,76.12616729736328
2012-03-08,76.24894714355469
2012-03-09,76.53837585449219
2012-03-12,76.73131561279297
2012-03-13,77.59955596923828
2012-03-14,78.2047348022461
2012-03-15,78.27490234375
2012-03-16,77.22245025634766
2012-03-19,77.61712646484375
2012-03-20,77.88896942138672
2012-03-21,78.20491027832031
2012-03-22,78.26634979248047
2012-03-23,78.099609375
2012-03-26,79.2756576538086
2012-03-27,79.43360900878906
2012-03-28,77.92408752441406
2012-03-29,77.21320343017578
2012-03-30,77.73100280761719
2012-04-02,78.09083557128906
2012-04-03,78.98602294921875
2012-04-04,78.74906158447266
2012-04-05,79.16155242919922
2012-04-09,78.8280258178711
2012-04-10,77.47650909423828
2012-04-11,78.6876449584961
2012-04-12,78.94212341308594
2012-04-13,79.11768341064453
2012-04-16,78.72272491455078
2012-04-17,79.15276336669922
2012-04-18,79.58279418945312
2012-04-19,79.74954986572266
2012-04-20,79.6705551147461
2012-04-23,79.50382995605469
2012-04-24,77.97674560546875
2012-04-25,78.67007446289062
2012-04-26,80.24104309082031
2012-04-27,81.06600952148438
2012-04-30,80.56574249267578
2012-05-01,79.64423370361328
2012-05-02,81.0220947265625
2012-05-03,80.6973648071289
2012-05-04,79.30196380615234
2012-05-07,79.57400512695312
2012-05-08,78.26634979248047
2012-05-09,77.76610565185547
2012-05-10,78.16983032226562
2012-05-11,77.59938049316406
2012-05-14,72.26344299316406
2012-05-15,71.15760040283203
2012-05-16,72.05278778076172
2012-05-17,59.82750701904297
2012-05-18,58.51984786987305
2012-05-21,61.27558517456055
2012-05-22,60.52959060668945
2012-05-23,62.881649017333984
2012-05-24,64.0049819946289
2012-05-25,64.6544418334961
2012-05-29,65.12834930419922
2012-05-30,63.58373260498047
2012-05-31,64.01377868652344
2012-06-01,62.4340705871582
2012-06-04,62.11811065673828
2012-06-05,63.29411697387695
2012-06-06,64.68953704833984
2012-06-07,64.69831848144531
2012-06-08,65.2336654663086
2012-06-11,63.33798599243164
2012-06-12,64.37361145019531
2012-06-13,61.90747833251953
2012-06-14,62.012813568115234
2012-06-15,61.205387115478516
2012-06-18,62.03915023803711
2012-06-19,60.43307113647461
2012-06-20,60.635108947753906
2012-06-21,59.05400848388672
2012-06-22,59.66887283325195
2012-06-25,58.39522933959961
2012-06-26,57.84182357788086
2012-06-27,57.61345291137695
2012-06-28,57.7188720703125
2012-06-29,59.92359161376953
2012-07-02,59.44051742553711
2012-07-03,60.78443908691406
2012-07-05,60.43308639526367
2012-07-06,60.652679443359375
2012-07-09,61.574974060058594
2012-07-10,62.058074951171875
2012-07-11,61.31146240234375
2012-07-12,62.8749885559082
2012-07-13,62.89255905151367
2012-07-16,61.864845275878906
2012-07-17,63.33177947998047
2012-07-18,64.92166137695312
2012-07-19,64.44733428955078
2012-07-20,63.7094612121582
2012-07-23,63.17363739013672
2012-07-24,62.6817512512207
2012-07-25,63.727027893066406
2012-07-26,60.951324462890625
2012-07-27,61.14458084106445
2012-07-30,61.83848571777344
2012-07-31,61.618900299072266
2012-08-01,59.78305435180664
2012-08-02,58.97493362426758
2012-08-03,59.739166259765625
2012-08-06,60.70537567138672
2012-08-07,62.0668830871582
2012-08-08,61.98781204223633
2012-08-09,59.66010284423828
2012-08-10,60.25739288330078
2012-08-13,60.70537567138672
2012-08-14,62.075660705566406
2012-08-15,62.62904739379883
2012-08-16,63.64796447753906
2012-08-17,64.00813293457031
2012-08-20,62.8749885559082
2012-08-21,63.2439079284668
2012-08-22,63.41959762573242
2012-08-23,63.20878219604492
2012-08-24,63.217559814453125
2012-08-27,62.716896057128906
2012-08-28,63.32297134399414
2012-08-29,62.75202560424805
2012-08-30,62.383113861083984
2012-08-31,62.470947265625
2012-09-04,61.715511322021484
2012-09-05,61.69796371459961
2012-09-06,62.64661407470703
2012-09-07,61.829715728759766
2012-09-10,61.36414337158203
2012-09-11,61.97024917602539
2012-09-12,62.00539779663086
2012-09-13,61.02159118652344
2012-09-14,59.73036575317383
2012-09-17,59.633731842041016
2012-09-18,59.458072662353516
2012-09-19,60.029510498046875
2012-09-20,60.84715270996094
2012-09-21,60.19654846191406
2012-09-24,59.6427001953125
2012-09-25,59.370155334472656
2012-09-26,59.6427001953125
2012-09-27,59.88887023925781
2012-09-28,60.17021179199219
2012-10-01,59.77455520629883
2012-10-02,60.258121490478516
2012-10-03,59.89765930175781
2012-10-04,61.09330749511719
2012-10-05,61.42739486694336
2012-10-08,62.060401916503906
2012-10-09,61.480159759521484
2012-10-10,60.759246826171875
2012-10-11,60.214149475097656
2012-10-12,59.75699234008789
2012-10-15,59.581138610839844
2012-10-16,59.93280792236328
2012-10-17,60.09107208251953
2012-10-18,60.055908203125
2012-10-19,60.16136932373047
2012-10-22,58.156898498535156
2012-10-23,59.159156799316406
2012-10-24,58.77232360839844
2012-10-25,59.69545364379883
2012-10-26,59.906429290771484
2012-10-31,62.36812973022461
2012-11-01,71.2125244140625
2012-11-02,70.30701446533203
2012-11-05,71.02791595458984
2012-11-06,70.72020721435547
2012-11-07,70.1223373413086
2012-11-08,69.80586242675781
2012-11-09,68.93549346923828
2012-11-12,68.81239318847656
2012-11-13,69.6915512084961
2012-11-14,68.44314575195312
2012-11-15,68.1354751586914
2012-11-16,67.6079330444336
2012-11-19,68.39037322998047
2012-11-20,68.26732635498047
2012-11-21,68.51348876953125
2012-11-23,69.48937225341797
2012-11-26,68.7157211303711
2012-11-27,67.35296630859375
2012-11-28,68.63655853271484
2012-11-29,64.99681091308594
2012-11-30,64.31108856201172
2012-12-03,64.32865905761719
2012-12-04,63.63410568237305
2012-12-05,63.47587585449219
2012-12-06,63.256065368652344
2012-12-07,62.965938568115234
2012-12-10,63.915428161621094
2012-12-11,64.02972412109375
2012-12-12,63.99455261230469
2012-12-13,64.20556640625
2012-12-14,63.81871795654297
2012-12-17,64.2231674194336
2012-12-18,64.09130859375
2012-12-19,63.37855911254883
2012-12-20,63.07061767578125
2012-12-21,61.8299674987793
2012-12-24,62.27870178222656
2012-12-26,62.12031936645508
2012-12-27,62.77144241333008
2012-12-28,62.92102813720703
2012-12-31,63.66012954711914
2013-01-02,63.78331756591797
2013-01-03,63.78331756591797
2013-01-04,64.77761840820312
2013-01-07,64.55764770507812
2013-01-08,63.501739501953125
2013-01-09,63.69530487060547
2013-01-10,63.140968322753906
2013-01-11,63.607330322265625
2013-01-14,63.86251449584961
2013-01-15,64.795166015625
2013-01-16,64.54883575439453
2013-01-17,64.60160827636719
2013-01-18,64.89198303222656
2013-01-22,65.1823501586914
2013-01-23,65.77189636230469
2013-01-24,66.00067138671875
2013-01-25,66.2118148803711
2013-01-28,66.81893157958984
2013-01-29,65.61347198486328
2013-01-30,64.69839477539062
2013-01-31,64.68962097167969
2013-02-01,64.81278991699219
2013-02-04,63.554527282714844
2013-02-05,64.4696044921875
2013-02-06,64.14408874511719
2013-02-07,67.87480926513672
2013-02-08,69.42337799072266
2013-02-11,68.97466278076172
2013-02-12,69.15945434570312
2013-02-13,69.48501586914062
2013-02-14,69.37061309814453
2013-02-15,69.51139068603516
2013-02-19,71.02479553222656
2013-02-20,69.95134735107422
2013-02-21,69.5641860961914
2013-02-22,69.69618225097656
2013-02-25,68.94827270507812
2013-02-26,67.88359832763672
2013-02-27,68.0156021118164
2013-02-28,67.1708984375
2013-03-01,67.19731140136719
2013-03-04,67.76921844482422
2013-03-05,67.7076187133789
2013-03-06,67.03012084960938
2013-03-07,67.06531524658203
2013-03-08,67.61083984375
2013-03-11,68.21797180175781
2013-03-12,68.06836700439453
2013-03-13,69.30902862548828
2013-03-14,68.34115600585938
2013-03-15,70.01294708251953
2013-03-18,71.0072250366211
2013-03-19,70.45288848876953
2013-03-20,70.63782501220703
2013-03-21,70.47051239013672
2013-03-22,70.27674102783203
2013-03-25,70.9107666015625
2013-03-26,71.85295104980469
2013-03-27,71.88819885253906
2013-03-28,72.77753448486328
2013-04-01,72.50455474853516
2013-04-02,72.9360580444336
2013-04-03,72.31083679199219
2013-04-04,72.38131713867188
2013-04-05,71.28060913085938
2013-04-08,70.99878692626953
2013-04-09,69.30819702148438
2013-04-10,71.52718353271484
2013-04-11,73.09452819824219
2013-04-12,72.19637298583984
2013-04-15,70.68183898925781
2013-04-16,70.85794067382812
2013-04-17,70.28558349609375
2013-04-18,69.49308013916016
2013-04-19,70.3824462890625
2013-04-22,69.62520599365234
2013-04-23,70.9283676147461
2013-04-24,71.48314666748047
2013-04-25,73.08573913574219
2013-04-26,73.03288269042969
2013-04-29,73.10335540771484
2013-04-30,73.86060333251953
2013-05-01,74.26567077636719
2013-05-02,74.4858169555664
2013-05-03,74.45942687988281
2013-05-06,74.767578125
2013-05-07,75.35755157470703
2013-05-08,74.95249938964844
2013-05-09,74.60027313232422
2013-05-10,75.22544860839844
2013-05-13,74.8468246459961
2013-05-14,75.83306884765625
2013-05-15,76.07963562011719
2013-05-16,75.21665954589844
2013-05-17,75.86830139160156
2013-05-20,76.1852798461914
2013-05-21,76.76643371582031
2013-05-22,75.55126190185547
2013-05-23,74.0367431640625
2013-05-24,73.42916107177734
2013-05-28,73.64049530029297
2013-05-29,72.34608459472656
2013-05-30,72.26683044433594
2013-05-31,71.78250122070312
2013-06-03,72.68948364257812
2013-06-04,72.19637298583984
2013-06-05,71.8089370727539
2013-06-06,73.28827667236328
2013-06-07,74.248046875
2013-06-10,73.6316909790039
2013-06-11,72.81275939941406
2013-06-12,72.51339721679688
2013-06-13,72.86558532714844
2013-06-14,72.62787628173828
2013-06-17,72.62787628173828
2013-06-18,73.69329833984375
2013-06-19,74.08104705810547
2013-06-20,73.03240966796875
2013-06-21,71.14669799804688
2013-06-24,70.68850708007812
2013-06-25,71.71945190429688
2013-06-26,70.27430725097656
2013-06-27,70.51224517822266
2013-06-28,71.52562713623047
2013-07-01,72.16006469726562
2013-07-02,71.78996276855469
2013-07-03,72.24820709228516
2013-07-05,72.76807403564453
2013-07-08,73.77262115478516
2013-07-09,73.31439208984375
2013-07-10,72.9178695678711
2013-07-11,72.92668914794922
2013-07-12,72.8473892211914
2013-07-15,73.47300720214844
2013-07-16,72.59182739257812
2013-07-17,71.80760192871094
2013-07-18,72.69758605957031
2013-07-19,72.4420166015625
2013-07-22,72.9178695678711
2013-07-23,72.87382507324219
2013-07-24,71.84282684326172
2013-07-25,72.45084381103516
2013-07-26,72.82095336914062
2013-07-29,72.54779815673828
2013-07-30,72.42442321777344
2013-07-31,72.68875122070312
2013-08-01,73.5170669555664
2013-08-02,73.55233764648438
2013-08-05,73.49944305419922
2013-08-06,73.29678344726562
2013-08-07,72.51252746582031
2013-08-08,71.94856262207031
2013-08-09,73.2879638671875
2013-08-12,72.65351104736328
2013-08-13,74.45113372802734
2013-08-14,73.62284088134766
2013-08-15,72.15123748779297
2013-08-16,71.1995620727539
2013-08-19,70.8030014038086
2013-08-20,71.9573745727539
2013-08-21,72.01908874511719
2013-08-22,72.08075714111328
2013-08-23,73.14698791503906
2013-08-26,73.22626495361328
2013-08-27,71.84282684326172
2013-08-28,71.4374771118164
2013-08-29,71.60489654541016
2013-08-30,70.55631256103516
2013-09-03,70.30077362060547
2013-09-04,70.30077362060547
2013-09-05,70.52986145019531
2013-09-06,69.71917724609375
2013-09-09,70.1773910522461
2013-09-10,71.4463119506836
2013-09-11,71.76351165771484
2013-09-12,70.82064819335938
2013-09-13,69.94828033447266
2013-09-16,70.24787902832031
2013-09-17,70.43293762207031
2013-09-18,70.86502838134766
