Date,ZD
2010-10-05,18.414907455444336
2010-10-06,18.168895721435547
2010-10-07,18.197839736938477
2010-10-08,18.37872886657715
2010-10-11,18.219545364379883
2010-10-12,18.400434494018555
2010-10-13,19.00823402404785
2010-10-14,18.820104598999023
2010-10-15,19.044410705566406
2010-10-18,19.13124656677246
2010-10-19,18.617507934570312
2010-10-20,18.740516662597656
2010-10-21,18.762226104736328
2010-10-22,18.653682708740234
2010-10-25,18.52344512939453
2010-10-26,18.89246368408203
2010-10-27,18.812875747680664
2010-10-28,18.914173126220703
2010-10-29,19.066123962402344
2010-11-01,19.167423248291016
2010-11-02,19.57986068725586
2010-11-03,19.833114624023438
2010-11-04,20.03570556640625
2010-11-05,20.404735565185547
2010-11-08,20.455381393432617
2010-11-09,20.33237648010254
2010-11-10,20.592863082885742
2010-11-11,20.165950775146484
2010-11-12,19.8620548248291
2010-11-15,20.05741310119629
2010-11-16,19.47855567932129
2010-11-17,19.565383911132812
2010-11-18,20.03570556640625
2010-11-19,19.87652587890625
2010-11-22,19.673927307128906
2010-11-23,19.76074981689453
2010-11-24,20.093599319458008
2010-11-26,20.021240234375
2010-11-29,19.75351333618164
2010-11-30,19.406206130981445
2010-12-01,19.90546989440918
2010-12-02,20.07912254333496
2010-12-03,20.27448272705078
2010-12-06,21.649276733398438
2010-12-07,22.018295288085938
2010-12-08,21.757810592651367
2010-12-09,21.678218841552734
2010-12-10,21.736103057861328
2010-12-13,21.576921463012695
2010-12-14,21.74333953857422
2010-12-15,21.627567291259766
2010-12-16,21.678218841552734
2010-12-17,21.77227783203125
2010-12-20,21.634807586669922
2010-12-21,21.859111785888672
2010-12-22,22.170246124267578
2010-12-23,21.916994094848633
2010-12-27,21.66375160217285
2010-12-28,21.605859756469727
2010-12-29,21.490093231201172
2010-12-30,21.33090591430664
2010-12-31,20.947412490844727
2011-01-03,21.48284912109375
2011-01-04,21.28748893737793
2011-01-05,21.48284912109375
2011-01-06,21.265785217285156
2011-01-07,20.86781883239746
2011-01-10,20.72310447692871
2011-01-11,21.063186645507812
2011-01-12,21.23684310913086
2011-01-13,21.200666427612305
2011-01-14,21.215124130249023
2011-01-18,21.092124938964844
2011-01-19,20.932939529418945
2011-01-20,20.744810104370117
2011-01-21,20.37578773498535
2011-01-24,20.51327133178711
2011-01-25,20.477088928222656
2011-01-26,20.607330322265625
2011-01-27,20.440908432006836
2011-01-28,19.456851959228516
2011-01-31,19.9705867767334
2011-02-01,20.310665130615234
2011-02-02,20.534975051879883
2011-02-03,20.49880027770996
2011-02-04,20.629039764404297
2011-02-07,20.817167282104492
2011-02-08,20.90399932861328
2011-02-09,20.925703048706055
2011-02-10,20.846111297607422
2011-02-11,20.98358726501465
2011-02-14,20.99082374572754
2011-02-15,20.838876724243164
2011-02-16,21.09935760498047
2011-02-17,21.164487838745117
2011-02-18,21.71438980102539
2011-02-22,21.4683837890625
2011-02-23,21.0197696685791
2011-02-24,20.976354598999023
2011-02-25,21.077659606933594
2011-02-28,21.04871368408203
2011-03-01,20.860584259033203
2011-03-02,20.918468475341797
2011-03-03,21.396026611328125
2011-03-04,21.28025245666504
2011-03-07,20.838876724243164
2011-03-08,21.164487838745117
2011-03-09,21.10660171508789
2011-03-10,20.824399948120117
2011-03-11,20.744810104370117
2011-03-14,20.614566802978516
2011-03-15,20.383028030395508
2011-03-16,19.927175521850586
2011-03-17,19.956113815307617
2011-03-18,20.665218353271484
2011-03-21,21.19342613220215
2011-03-22,21.121070861816406
2011-03-23,21.055950164794922
2011-03-24,21.28748893737793
2011-03-25,21.25130844116211
2011-03-28,21.13554573059082
2011-03-29,21.27301788330078
2011-03-30,21.3887882232666
2011-03-31,21.352611541748047
2011-04-01,21.294727325439453
2011-04-04,21.59139060974121
2011-04-05,21.526262283325195
2011-04-06,21.66375160217285
2011-04-07,21.620332717895508
2011-04-08,21.396026611328125
2011-04-11,21.446672439575195
2011-04-12,21.200666427612305
2011-04-13,21.04871368408203
2011-04-14,21.077659606933594
2011-04-15,21.31643295288086
2011-04-18,21.178951263427734
2011-04-19,20.846111297607422
2011-04-20,21.09935760498047
2011-04-21,21.403263092041016
2011-04-25,21.323667526245117
2011-04-26,21.31643295288086
2011-04-27,21.338138580322266
2011-04-28,21.27301788330078
2011-04-29,21.31643295288086
2011-05-02,21.084890365600586
2011-05-03,21.063186645507812
2011-05-04,20.730337142944336
2011-05-05,20.70139503479004
2011-05-06,21.215124130249023
2011-05-09,21.27301788330078
2011-05-10,21.526262283325195
2011-05-11,21.229604721069336
2011-05-12,21.229604721069336
2011-05-13,20.824399948120117
2011-05-16,20.27448272705078
2011-05-17,20.27448272705078
2011-05-18,20.462614059448242
2011-05-19,20.58562469482422
2011-05-20,20.549448013305664
2011-05-23,20.346843719482422
2011-05-24,20.144245147705078
2011-05-25,20.223840713500977
2011-05-26,20.383028030395508
2011-05-27,20.455381393432617
2011-05-31,20.976354598999023
2011-06-01,20.600099563598633
2011-06-02,20.918468475341797
2011-06-03,20.534975051879883
2011-06-06,20.477088928222656
2011-06-07,20.39749526977539
2011-06-08,20.383028030395508
2011-06-09,20.354080200195312
2011-06-10,20.064655303955078
2011-06-13,20.115299224853516
2011-06-14,20.404735565185547
2011-06-15,20.404735565185547
2011-06-16,20.303434371948242
2011-06-17,20.08635711669922
2011-06-20,20.165950775146484
2011-06-21,20.411968231201172
2011-06-22,20.122543334960938
2011-06-23,20.07912254333496
2011-06-24,19.710102081298828
2011-06-27,19.87652587890625
2011-06-28,19.927175521850586
2011-06-29,20.021240234375
2011-06-30,20.42644500732422
2011-07-01,20.62180519104004
2011-07-05,20.68692398071289
2011-07-06,20.817167282104492
2011-07-07,20.98358726501465
2011-07-08,20.918468475341797
2011-07-11,20.679683685302734
2011-07-12,20.795461654663086
2011-07-13,20.831640243530273
2011-07-14,20.404735565185547
2011-07-15,20.672452926635742
2011-07-18,20.303434371948242
2011-07-19,20.614566802978516
2011-07-20,20.39749526977539
2011-07-21,20.43367576599121
2011-07-22,20.43367576599121
2011-07-25,20.411968231201172
2011-07-26,20.25278091430664
2011-07-27,19.724571228027344
2011-07-28,19.536447525024414
2011-07-29,19.348318099975586
2011-08-01,18.610271453857422
2011-08-02,18.79840087890625
2011-08-03,21.909759521484375
2011-08-04,21.381547927856445
2011-08-05,21.851879119873047
2011-08-08,20.679683685302734
2011-08-09,21.229604721069336
2011-08-10,20.223840713500977
2011-08-11,20.75204849243164
2011-08-12,20.90399932861328
2011-08-15,21.24407386779785
2011-08-16,20.802692413330078
2011-08-17,20.70139503479004
2011-08-18,20.223840713500977
2011-08-19,19.883756637573242
2011-08-22,20.216602325439453
2011-08-23,21.41049575805664
2011-08-24,21.765050888061523
2011-08-25,21.10660171508789
2011-08-26,21.23684310913086
2011-08-29,22.286022186279297
2011-08-30,23.154306411743164
2011-08-31,23.26352310180664
2011-09-01,23.0305233001709
2011-09-02,22.586368560791016
2011-09-06,22.346086502075195
2011-09-07,23.103334426879883
2011-09-08,23.132465362548828
2011-09-09,21.98202133178711
2011-09-12,22.346086502075195
2011-09-13,22.8266544342041
2011-09-14,23.015958786010742
2011-09-15,23.197994232177734
2011-09-16,23.183433532714844
2011-09-19,22.615497589111328
2011-09-20,22.025714874267578
2011-09-21,21.79271125793457
2011-09-22,21.690778732299805
2011-09-23,21.26846694946289
2011-09-26,21.435932159423828
2011-09-27,21.275741577148438
2011-09-28,20.387441635131836
2011-09-29,20.176284790039062
2011-09-30,19.58650779724121
2011-10-03,18.567129135131836
2011-10-04,19.979694366455078
2011-10-05,20.656841278076172
2011-10-06,21.11556625366211
2011-10-07,20.438405990600586
2011-10-10,20.71509552001953
2011-10-11,20.846155166625977
2011-10-12,21.28303337097168
2011-10-13,21.11556625366211
2011-10-14,21.9164981842041
2011-10-17,21.334001541137695
2011-10-18,21.647090911865234
2011-10-19,21.26846694946289
2011-10-20,21.20293426513672
2011-10-21,21.668935775756836
2011-10-24,22.280559539794922
2011-10-25,21.312152862548828
2011-10-26,21.479618072509766
2011-10-27,22.622777938842773
2011-10-28,22.688304901123047
2011-10-31,22.367931365966797
2011-11-01,21.603403091430664
2011-11-02,21.843685150146484
2011-11-03,21.843685150146484
2011-11-04,21.472341537475586
2011-11-07,21.11556625366211
2011-11-08,21.108280181884766
2011-11-09,20.598630905151367
2011-11-10,20.737966537475586
2011-11-11,21.26594352722168
2011-11-14,21.346607208251953
2011-11-15,21.581266403198242
2011-11-16,21.287946701049805
2011-11-17,21.126615524291992
2011-11-18,21.42727279663086
2011-11-21,20.66462516784668
2011-11-22,20.20265007019043
2011-11-23,19.92398452758789
2011-11-25,19.41800880432129
2011-11-28,20.22464370727539
2011-11-29,19.48400115966797
2011-11-30,19.87999153137207
2011-12-01,19.777326583862305
2011-12-02,20.019317626953125
2011-12-05,19.97532081604004
2011-12-06,19.806659698486328
2011-12-07,19.39600372314453
2011-12-08,19.3813419342041
2011-12-09,19.87999153137207
2011-12-12,19.388671875
2011-12-13,19.4913330078125
2011-12-14,19.088016510009766
2011-12-15,19.095348358154297
2011-12-16,19.30801010131836
2011-12-19,19.55733299255371
2011-12-20,20.283315658569336
2011-12-21,20.319976806640625
2011-12-22,20.547304153442383
2011-12-23,20.576631546020508
2011-12-27,20.752626419067383
2011-12-28,20.532636642456055
2011-12-29,20.708629608154297
2011-12-30,20.63530158996582
2012-01-03,21.14861488342285
2012-01-04,20.72330093383789
2012-01-05,21.133943557739258
2012-01-06,20.884618759155273
2012-01-09,20.517969131469727
2012-01-10,20.466636657714844
2012-01-11,20.620630264282227
2012-01-12,20.495967864990234
2012-01-13,20.011985778808594
2012-01-17,20.275976181030273
2012-01-18,20.275976181030273
2012-01-19,20.495967864990234
2012-01-20,20.34197425842285
2012-01-23,20.415302276611328
2012-01-24,20.356639862060547
2012-01-25,20.2979736328125
2012-01-26,20.23931121826172
2012-01-27,20.063316345214844
2012-01-30,19.76266098022461
2012-01-31,19.769994735717773
2012-02-01,20.561965942382812
2012-02-02,20.811294555664062
2012-02-03,21.41260528564453
2012-02-06,21.397939682006836
2012-02-07,21.537267684936523
2012-02-08,21.87458610534668
2012-02-09,21.478601455688477
2012-02-10,21.317270278930664
2012-02-13,21.500600814819336
2012-02-14,21.67659568786621
2012-02-15,21.95525360107422
2012-02-16,22.351242065429688
2012-02-17,22.153244018554688
2012-02-21,22.160581588745117
2012-02-22,21.911252975463867
2012-02-23,22.236196517944336
2012-02-24,22.302656173706055
2012-02-27,22.612829208374023
2012-02-28,22.310035705566406
2012-02-29,21.866941452026367
2012-03-01,22.029415130615234
2012-03-02,21.8078670501709
2012-03-05,22.022029876708984
2012-03-06,21.793094635009766
2012-03-07,22.036800384521484
2012-03-08,22.14019012451172
2012-03-09,22.29527473449707
2012-03-12,22.14019012451172
2012-03-13,22.26573371887207
2012-03-14,22.12542152404785
2012-03-15,22.15496063232422
2012-03-16,22.250965118408203
2012-03-19,22.553747177124023
2012-03-20,22.376510620117188
2012-03-21,22.354354858398438
2012-03-22,22.398662567138672
2012-03-23,22.317424774169922
2012-03-26,22.568523406982422
2012-03-27,22.15496063232422
2012-03-28,22.00725746154785
2012-03-29,21.41646385192871
2012-03-30,21.180143356323242
2012-04-02,20.936437606811523
2012-04-03,20.53026008605957
2012-04-04,20.013309478759766
2012-04-05,19.91730499267578
2012-04-09,19.577598571777344
2012-04-10,19.45205307006836
2012-04-11,19.378204345703125
2012-04-12,19.378204345703125
2012-04-13,19.164039611816406
2012-04-16,19.11972999572754
2012-04-17,19.304349899291992
2012-04-18,19.038496017456055
2012-04-19,18.94987678527832
2012-04-20,19.053260803222656
2012-04-23,18.68401527404785
2012-04-24,18.74309539794922
2012-04-25,18.802173614501953
2012-04-26,18.654470443725586
2012-04-27,18.787403106689453
2012-04-30,19.07541847229004
2012-05-01,19.097578048706055
2012-05-02,18.99418830871582
2012-05-03,18.87602424621582
2012-05-04,19.392974853515625
2012-05-07,19.016340255737305
2012-05-08,18.74309539794922
2012-05-09,18.514158248901367
2012-05-10,18.5289249420166
2012-05-11,18.418155670166016
2012-05-14,18.21330451965332
2012-05-15,18.22075080871582
2012-05-16,17.94512939453125
2012-05-17,17.706758499145508
2012-05-18,17.595022201538086
2012-05-21,18.02707290649414
2012-05-22,17.781246185302734
2012-05-23,17.91533851623535
2012-05-24,18.0866641998291
2012-05-25,18.109012603759766
2012-05-29,18.295244216918945
2012-05-30,17.90043830871582
2012-05-31,18.019622802734375
2012-06-01,17.92278480529785
2012-06-04,18.019622802734375
2012-06-05,17.878093719482422
2012-06-06,17.989822387695312
2012-06-07,18.034526824951172
2012-06-08,17.91533851623535
2012-06-11,17.818496704101562
2012-06-12,17.863187789916992
2012-06-13,18.0866641998291
2012-06-14,18.243101119995117
2012-06-15,18.48147201538086
2012-06-18,18.70494842529297
2012-06-19,19.069963455200195
2012-06-20,19.092308044433594
2012-06-21,18.62301254272461
2012-06-22,18.935871124267578
2012-06-25,19.099761962890625
2012-06-26,19.29343605041504
2012-06-27,19.502012252807617
2012-06-28,19.31578826904297
2012-06-29,19.680795669555664
2012-07-02,19.62120246887207
2012-07-03,19.963865280151367
2012-07-05,19.993663787841797
2012-07-06,19.554161071777344
2012-07-09,19.449871063232422
2012-07-10,19.353029251098633
2012-07-11,19.248741149902344
2012-07-12,19.16680145263672
2012-07-13,19.539262771606445
2012-07-16,21.207887649536133
2012-07-17,21.900659561157227
2012-07-18,22.01239776611328
2012-07-19,22.01984977722168
2012-07-20,21.908111572265625
2012-07-23,22.057090759277344
2012-07-24,22.086891174316406
2012-07-25,21.99005126953125
2012-07-26,22.273120880126953
2012-07-27,22.086891174316406
2012-07-30,22.168834686279297
2012-07-31,22.29546546936035
2012-08-01,22.265674591064453
2012-08-02,22.01239776611328
2012-08-03,22.086891174316406
2012-08-06,22.057090759277344
2012-08-07,21.945354461669922
2012-08-08,21.639936447143555
2012-08-09,21.56487464904785
2012-08-10,21.09950065612793
2012-08-13,21.32468605041504
2012-08-14,21.407245635986328
2012-08-15,21.407245635986328
2012-08-16,21.872621536254883
2012-08-17,21.910152435302734
2012-08-20,21.857606887817383
2012-08-21,21.917661666870117
2012-08-22,21.707489013671875
2012-08-23,21.189573287963867
2012-08-24,21.114519119262695
2012-08-27,21.392240524291992
2012-08-28,21.97770881652832
2012-08-29,21.880130767822266
2012-08-30,21.45979118347168
2012-08-31,22.120323181152344
2012-09-04,22.127824783325195
2012-09-05,21.54986000061035
2012-09-06,21.594900131225586
2012-09-07,21.79755973815918
2012-09-10,21.932666778564453
2012-09-11,22.195384979248047
2012-09-12,22.262937545776367
2012-09-13,22.660757064819336
2012-09-14,22.878435134887695
2012-09-17,22.855920791625977
2012-09-18,23.32879638671875
2012-09-19,23.291269302368164
2012-09-20,23.343809127807617
2012-09-21,23.756641387939453
2012-09-24,23.981826782226562
2012-09-25,23.89925193786621
2012-09-26,23.996835708618164
2012-09-27,24.282068252563477
2012-09-28,24.634849548339844
2012-10-01,24.61233139038086
2012-10-02,24.604822158813477
2012-10-03,24.619842529296875
2012-10-04,24.687393188476562
2012-10-05,24.837507247924805
2012-10-08,24.154464721679688
2012-10-09,23.636539459228516
2012-10-10,23.49393081665039
2012-10-11,23.268747329711914
2012-10-12,22.99852752685547
2012-10-15,23.021053314208984
2012-10-16,22.900949478149414
2012-10-17,22.968509674072266
2012-10-18,22.43558120727539
2012-10-19,22.24042510986328
2012-10-22,22.6007137298584
2012-10-23,22.443090438842773
2012-10-24,21.955188751220703
2012-10-25,22.067779541015625
2012-10-26,22.120323181152344
2012-10-31,22.548168182373047
2012-11-01,22.863426208496094
2012-11-02,22.9835205078125
2012-11-05,22.690784454345703
2012-11-06,22.735820770263672
2012-11-07,22.40819549560547
2012-11-08,22.225332260131836
2012-11-09,22.370098114013672
2012-11-12,22.994869232177734
2012-11-13,22.918682098388672
2012-11-14,22.636770248413086
2012-11-15,21.84437370300293
2012-11-16,21.935800552368164
2012-11-19,22.32438087463379
2012-11-20,22.263423919677734
2012-11-21,22.12628173828125
2012-11-23,22.30152130126953
2012-11-26,22.659629821777344
2012-11-27,22.6824893951416
2012-11-28,22.926300048828125
2012-11-29,23.025352478027344
2012-11-30,23.040590286254883
2012-12-03,22.819631576538086
2012-12-04,22.994869232177734
2012-12-05,22.888202667236328
2012-12-06,23.29202651977539
2012-12-07,23.330120086669922
2012-12-10,23.383455276489258
2012-12-11,23.53583335876465
2012-12-12,23.573936462402344
2012-12-13,23.596790313720703
2012-12-14,23.37584114074707
2012-12-17,23.619653701782227
2012-12-18,23.505367279052734
2012-12-19,23.4139347076416
2012-12-20,23.551082611083984
2012-12-21,23.73394203186035
2012-12-24,23.330120086669922
2012-12-26,23.421552658081055
2012-12-27,23.11678123474121
2012-12-28,23.17011833190918
2012-12-31,23.314882278442383
2013-01-02,24.221572875976562
2013-01-03,24.145381927490234
2013-01-04,24.29014778137207
2013-01-07,24.191097259521484
2013-01-08,24.25966453552246
2013-01-09,24.450151443481445
2013-01-10,24.50348472595215
2013-01-11,24.511104583740234
2013-01-14,24.51872444152832
2013-01-15,24.305383682250977
2013-01-16,24.39681053161621
2013-01-17,24.39681053161621
2013-01-18,24.229188919067383
2013-01-22,24.297761917114258
2013-01-23,24.41967010498047
2013-01-24,24.198711395263672
2013-01-25,24.152999877929688
2013-01-28,24.17585563659668
2013-01-29,24.206336975097656
2013-01-30,24.000608444213867
2013-01-31,24.24443244934082
2013-02-01,24.282527923583984
2013-02-04,24.389192581176758
2013-02-05,23.779653549194336
2013-02-06,23.832990646362305
2013-02-07,23.726320266723633
2013-02-08,24.015850067138672
2013-02-11,24.046329498291016
2013-02-12,24.09204864501953
2013-02-13,24.25966453552246
2013-02-14,27.66547203063965
2013-02-15,27.589277267456055
2013-02-19,27.81023597717285
2013-02-20,27.231168746948242
2013-02-21,27.02640724182129
2013-02-22,27.27948570251465
2013-02-25,26.827001571655273
2013-02-26,26.727304458618164
2013-02-27,27.05708122253418
2013-02-28,27.36385154724121
2013-03-01,27.86235237121582
2013-03-04,27.885364532470703
2013-03-05,28.31483268737793
2013-03-06,28.2764949798584
2013-03-07,28.52190399169922
2013-03-08,28.629274368286133
2013-03-11,28.268817901611328
2013-03-12,28.368520736694336
2013-03-13,28.67529296875
2013-03-14,28.782665252685547
2013-03-15,28.491233825683594
2013-03-18,28.514240264892578
2013-03-19,28.046415328979492
2013-03-20,28.399198532104492
2013-03-21,28.874685287475586
2013-03-22,28.828676223754883
2013-03-25,29.14311981201172
2013-03-26,29.64927864074707
2013-03-27,29.87936019897461
2013-03-28,30.071094512939453
2013-04-01,29.457551956176758
2013-04-02,29.495895385742188
2013-04-03,29.066425323486328
2013-04-04,29.08942222595215
2013-04-05,28.79800033569336
2013-04-08,28.874685287475586
2013-04-09,28.690629959106445
2013-04-10,29.373199462890625
2013-04-11,29.733642578125
2013-04-12,29.534244537353516
2013-04-15,28.7596492767334
2013-04-16,29.21980857849121
2013-04-17,29.403867721557617
2013-04-18,29.189132690429688
2013-04-19,29.518909454345703
2013-04-22,29.679964065551758
2013-04-23,30.18613624572754
2013-04-24,30.308841705322266
2013-04-25,30.89171028137207
2013-04-26,30.807342529296875
2013-04-29,31.144794464111328
2013-04-30,31.213808059692383
2013-05-01,30.362524032592773
2013-05-02,30.753650665283203
2013-05-03,31.681631088256836
2013-05-06,32.00374984741211
2013-05-07,32.05742645263672
2013-05-08,31.980731964111328
2013-05-09,29.603269577026367
2013-05-10,30.393205642700195
2013-05-13,30.899368286132812
2013-05-14,30.960723876953125
2013-05-15,31.075763702392578
2013-05-16,30.558862686157227
2013-05-17,31.20691680908203
2013-05-20,31.816394805908203
2013-05-21,31.33036231994629
2013-05-22,31.19148826599121
2013-05-23,31.39208221435547
2013-05-24,31.237783432006836
2013-05-28,31.160627365112305
2013-05-29,30.84432601928711
2013-05-30,31.245498657226562
2013-05-31,31.546384811401367
2013-06-03,31.523225784301758
2013-06-04,31.60809326171875
2013-06-05,31.438369750976562
2013-06-06,31.839534759521484
2013-06-07,31.893545150756836
2013-06-10,32.17898941040039
2013-06-11,32.086421966552734
2013-06-12,32.00155258178711
2013-06-13,32.8579216003418
2013-06-14,32.63417434692383
2013-06-17,33.043067932128906
2013-06-18,32.53388214111328
2013-06-19,32.12499237060547
2013-06-20,31.592662811279297
2013-06-21,31.66981315612793
2013-06-24,31.307209014892578
2013-06-25,31.7778263092041
2013-06-26,31.484657287597656
2013-06-27,32.29472351074219
2013-06-28,32.796199798583984
2013-07-01,32.94277572631836
2013-07-02,32.5878791809082
2013-07-03,32.55702209472656
2013-07-05,32.92734146118164
2013-07-08,33.39796447753906
2013-07-09,33.90715026855469
2013-07-10,33.36710739135742
2013-07-11,33.652557373046875
2013-07-12,33.783714294433594
2013-07-15,34.45491409301758
2013-07-16,35.17239761352539
2013-07-17,35.38840866088867
2013-07-18,35.558143615722656
2013-07-19,35.73558807373047
2013-07-22,36.267913818359375
2013-07-23,35.37297821044922
2013-07-24,35.295833587646484
2013-07-25,35.40384292602539
2013-07-26,35.480995178222656
2013-07-29,34.84064865112305
2013-07-30,35.488712310791016
2013-07-31,35.311256408691406
2013-08-01,35.75873565673828
2013-08-02,35.558143615722656
2013-08-05,36.784812927246094
2013-08-06,36.229339599609375
2013-08-07,36.291053771972656
2013-08-08,37.903480529785156
2013-08-09,39.539039611816406
2013-08-12,40.48798370361328
2013-08-13,40.29511642456055
2013-08-14,39.97108840942383
2013-08-15,39.441627502441406
2013-08-16,39.72845458984375
2013-08-19,38.92226028442383
2013-08-20,38.8137321472168
2013-08-21,38.65869903564453
2013-08-22,38.93775939941406
2013-08-23,39.31760025024414
2013-08-26,39.92225646972656
2013-08-27,39.03076934814453
2013-08-28,38.821475982666016
2013-08-29,38.790470123291016
2013-08-30,38.17031478881836
2013-09-03,38.52690887451172
2013-09-04,38.41062927246094
2013-09-05,38.139312744140625
2013-09-06,37.705204010009766
2013-09-09,38.41062927246094
2013-09-10,39.63542556762695
2013-09-11,39.643184661865234
2013-09-12,39.55791091918945
2013-09-13,39.03076934814453
2013-09-16,38.71295166015625
