Date,CASH
2010-11-03,3.6635994911193848
2010-11-04,3.6918911933898926
2010-11-05,3.935187578201294
2010-11-08,3.9097273349761963
2010-11-09,3.9606497287750244
2010-11-10,3.9182140827178955
2010-11-11,3.954991579055786
2010-11-12,3.8757786750793457
2010-11-15,3.9323577880859375
2010-11-16,3.728668212890625
2010-11-17,3.674915075302124
2010-11-18,3.5730721950531006
2010-11-19,3.58721661567688
2010-11-22,3.6126790046691895
2010-11-23,3.652282953262329
2010-11-24,3.652282953262329
2010-11-26,3.6635994911193848
2010-11-29,3.657942533493042
2010-11-30,3.6664297580718994
2010-12-01,3.6834025382995605
2010-12-02,3.889923334121704
2010-12-03,3.988940715789795
2010-12-06,4.005913734436035
2010-12-07,3.9210422039031982
2010-12-08,3.9465041160583496
2010-12-09,3.912236452102661
2010-12-10,3.9779157638549805
2010-12-13,3.9407918453216553
2010-12-14,3.849412679672241
2010-12-15,3.8608343601226807
2010-12-16,3.832277297973633
2010-12-17,3.823709726333618
2010-12-20,3.749465227127075
2010-12-21,3.8265674114227295
2010-12-22,3.7865893840789795
2010-12-23,3.8265674114227295
2010-12-27,3.9008123874664307
2010-12-28,3.86368989944458
2010-12-29,3.815143585205078
2010-12-30,3.869403123855591
2010-12-31,3.9350810050964355
2011-01-03,4.023606300354004
2011-01-04,4.08357572555542
2011-01-05,4.035029411315918
2011-01-06,3.992194652557373
2011-01-07,3.9550724029541016
2011-01-10,3.9979050159454346
2011-01-11,4.046450138092041
2011-01-12,4.257768630981445
2011-01-13,4.2263569831848145
2011-01-14,4.354860305786133
2011-01-18,4.369139671325684
2011-01-19,4.409117221832275
2011-01-20,4.354860305786133
2011-01-21,4.326303005218506
2011-01-24,4.240636348724365
2011-01-25,4.223501205444336
2011-01-26,4.29774808883667
2011-01-27,4.309169292449951
2011-01-28,4.243490695953369
2011-01-31,4.303460121154785
2011-02-01,4.272046089172363
2011-02-02,4.260624408721924
2011-02-03,4.266336917877197
2011-02-04,4.283468723297119
2011-02-07,4.509066104888916
2011-02-08,4.589023113250732
2011-02-09,4.583312511444092
2011-02-10,4.591881275177002
2011-02-11,4.668983459472656
2011-02-14,4.668983459472656
2011-02-15,4.683261394500732
2011-02-16,4.686116695404053
2011-02-17,4.768929958343506
2011-02-18,4.826044082641602
2011-02-22,4.8545989990234375
2011-02-23,4.8545989990234375
2011-02-24,4.8545989990234375
2011-02-25,5.025938510894775
2011-02-28,5.1687188148498535
2011-03-01,5.2086992263793945
2011-03-02,5.282947540283203
2011-03-03,5.045928478240967
2011-03-04,5.174431800842285
2011-03-07,5.148731231689453
2011-03-08,5.068772792816162
2011-03-09,5.103042125701904
2011-03-10,5.082905292510986
2011-03-11,4.956334590911865
2011-03-14,4.967840671539307
2011-03-15,4.927570343017578
2011-03-16,4.852778434753418
2011-03-17,4.7923712730407715
2011-03-18,4.777988433837891
2011-03-21,4.818258762359619
2011-03-22,4.746346473693848
2011-03-23,4.754975318908691
2011-03-24,4.660048484802246
2011-03-25,4.553615570068359
2011-03-28,4.556490421295166
2011-03-29,4.660048484802246
2011-03-30,4.579504013061523
2011-03-31,4.743467807769775
2011-04-01,4.622653484344482
2011-04-04,4.5737504959106445
2011-04-05,4.438549518585205
2011-04-06,4.4414286613464355
2011-04-07,4.444304943084717
2011-04-08,4.444304943084717
2011-04-11,4.444304943084717
2011-04-12,4.452935695648193
2011-04-13,4.458688735961914
2011-04-14,4.421292304992676
2011-04-15,4.4155402183532715
2011-04-18,4.148016452789307
2011-04-19,4.119254112243652
2011-04-20,4.030080318450928
2011-04-21,4.030080318450928
2011-04-25,4.334995746612549
2011-04-26,4.323491096496582
2011-04-27,4.30047607421875
2011-04-28,4.205550193786621
2011-04-29,4.171030044555664
2011-05-02,4.202672481536865
2011-05-03,4.171030044555664
2011-05-04,4.173907279968262
2011-05-05,4.027202606201172
2011-05-06,4.027202606201172
2011-05-09,4.127882480621338
2011-05-10,3.9696717262268066
2011-05-11,3.9984357357025146
2011-05-12,3.9293978214263916
2011-05-13,3.906385898590088
2011-05-16,3.912139654159546
2011-05-17,3.9409050941467285
2011-05-18,3.912139654159546
2011-05-19,3.854607582092285
2011-05-20,3.8574862480163574
2011-05-23,3.860360860824585
2011-05-24,3.802828788757324
2011-05-25,3.854607582092285
2011-05-26,3.854607582092285
2011-05-27,3.9926822185516357
2011-05-31,4.366637706756592
2011-06-01,4.314858436584473
2011-06-02,4.314858436584473
2011-06-03,5.082905292510986
2011-06-06,4.665802478790283
2011-06-07,4.346502304077148
2011-06-08,4.26308012008667
2011-06-09,4.382063865661621
2011-06-10,4.358847618103027
2011-06-13,4.443006992340088
2011-06-14,4.2891998291015625
2011-06-15,4.062841415405273
2011-06-16,4.062841415405273
2011-06-17,4.144096374511719
2011-06-20,4.120882511138916
2011-06-21,4.126684665679932
2011-06-22,4.0512309074401855
2011-06-23,4.2282562255859375
2011-06-24,5.397772789001465
2011-06-27,5.51385498046875
2011-06-28,5.473228931427002
2011-06-29,5.51385498046875
2011-06-30,5.528367042541504
2011-07-01,5.51385498046875
2011-07-05,5.647347927093506
2011-07-06,5.598013401031494
2011-07-07,5.5167555809021
2011-07-08,5.368755340576172
2011-07-11,5.49644136428833
2011-07-12,5.49644136428833
2011-07-13,5.615426063537598
2011-07-14,5.470325469970703
2011-07-15,5.461617469787598
2011-07-18,5.687975883483887
2011-07-19,6.204538822174072
2011-07-20,6.221950054168701
2011-07-21,5.998494625091553
2011-07-22,5.957864761352539
2011-07-25,5.783743381500244
2011-07-26,5.847588062286377
2011-07-27,5.899825572967529
2011-07-28,6.094262599945068
2011-07-29,6.31481409072876
2011-08-01,6.384463787078857
2011-08-02,6.4657206535339355
2011-08-03,6.471524715423584
2011-08-04,5.931748390197754
2011-08-05,5.603818416595459
2011-08-08,5.107572078704834
2011-08-09,5.51385498046875
2011-08-10,5.130786895751953
2011-08-11,5.609622001647949
2011-08-12,5.609622001647949
2011-08-15,5.5573859214782715
2011-08-16,5.473228931427002
2011-08-17,5.461617469787598
2011-08-18,5.084353923797607
2011-08-19,5.3774590492248535
2011-08-22,5.2758893966674805
2011-08-23,5.336831569671631
2011-08-24,5.278790473937988
2011-08-25,5.624133110046387
2011-08-26,5.629937171936035
2011-08-29,5.537071704864502
2011-08-30,5.296201705932617
2011-08-31,5.447109222412109
2011-09-01,5.319421291351318
2011-09-02,5.316516876220703
2011-09-06,5.281694412231445
2011-09-07,5.406479835510254
2011-09-08,5.2603583335876465
2011-09-09,5.4064812660217285
2011-09-12,5.403555870056152
2011-09-13,5.622737884521484
2011-09-14,5.546756267547607
2011-09-15,5.488305568695068
2011-09-16,5.3217291831970215
2011-09-19,5.438625335693359
2011-09-20,5.54091215133667
2011-09-21,5.324650287628174
2011-09-22,5.114237308502197
2011-09-23,5.2603583335876465
2011-09-26,5.009032249450684
2011-09-27,5.356800079345703
2011-09-28,5.172685623168945
2011-09-29,5.2574357986450195
2011-09-30,5.517531871795654
2011-10-03,5.006107807159424
2011-10-04,4.558976650238037
2011-10-05,4.237511157989502
2011-10-06,4.529751777648926
2011-10-07,4.561899185180664
2011-10-10,4.561899185180664
2011-10-11,4.561899185180664
2011-10-12,4.529751777648926
2011-10-13,4.529751777648926
2011-10-14,4.529751777648926
2011-10-17,4.456692218780518
2011-10-18,4.380711078643799
2011-10-19,4.328107833862305
2011-10-20,4.304727077484131
2011-10-21,4.304727077484131
2011-10-24,4.304727077484131
2011-10-25,4.304727077484131
2011-10-26,4.304727077484131
2011-10-27,4.383632183074951
2011-10-28,4.3982415199279785
2011-10-31,4.4274678230285645
2011-11-01,4.412856101989746
2011-11-02,4.412856101989746
2011-11-03,4.328107833862305
2011-11-04,4.4274678230285645
2011-11-07,4.269657135009766
2011-11-08,4.412856101989746
2011-11-09,4.237511157989502
2011-11-10,4.690484523773193
2011-11-11,4.690484523773193
2011-11-14,4.690484523773193
2011-11-15,4.342718124389648
2011-11-16,4.342718124389648
2011-11-17,4.342718124389648
2011-11-18,4.5443644523620605
2011-11-21,4.456692218780518
2011-11-22,4.2988810539245605
2011-11-23,4.2988810539245605
2011-11-25,4.2988810539245605
2011-11-28,4.3251824378967285
2011-11-29,4.3251824378967285
2011-11-30,4.377788543701172
2011-12-01,4.348564147949219
2011-12-02,4.132303237915039
2011-12-05,4.164449691772461
2011-12-06,4.383632183074951
2011-12-07,4.383632183074951
2011-12-08,4.421955108642578
2011-12-09,4.262765407562256
2011-12-12,4.274557590484619
2011-12-13,4.354152202606201
2011-12-14,4.354152202606201
2011-12-15,4.215597152709961
2011-12-16,4.218547821044922
2011-12-19,4.277505397796631
2011-12-20,4.56050968170166
2011-12-21,4.5723042488098145
2011-12-22,4.610624313354492
2011-12-23,4.5723042488098145
2011-12-27,4.5723042488098145
2011-12-28,4.507447242736816
2011-12-29,4.421955108642578
2011-12-30,4.908369541168213
2012-01-03,4.6577935218811035
2012-01-04,4.6577935218811035
2012-01-05,4.687272548675537
2012-01-06,4.5781989097595215
2012-01-09,4.628310680389404
2012-01-10,4.716752052307129
2012-01-11,4.7757134437561035
2012-01-12,4.7757134437561035
2012-01-13,4.7904510498046875
2012-01-17,4.666635513305664
2012-01-18,4.7904510498046875
2012-01-19,4.7904510498046875
2012-01-20,4.793398380279541
2012-01-23,4.793398380279541
2012-01-24,4.793398380279541
2012-01-25,5.306346893310547
2012-01-26,5.353513717651367
2012-01-27,5.294556140899658
2012-01-30,5.200220584869385
2012-01-31,5.2326507568359375
2012-02-01,5.329931735992432
2012-02-02,5.235597610473633
2012-02-03,5.388889312744141
2012-02-06,5.388889312744141
2012-02-07,5.453745365142822
2012-02-08,5.453745365142822
2012-02-09,5.453745365142822
2012-02-10,5.453745365142822
2012-02-13,5.338775634765625
2012-02-14,5.748541831970215
2012-02-15,6.031546592712402
2012-02-16,5.895941257476807
2012-02-17,6.190739154815674
2012-02-21,6.485535144805908
2012-02-22,6.190739154815674
2012-02-23,6.338137149810791
2012-02-24,6.467846870422363
2012-02-27,6.382357597351074
2012-02-28,6.382357597351074
2012-02-29,6.311604976654053
2012-03-01,6.344032287597656
2012-03-02,6.3351874351501465
2012-03-05,6.352875232696533
2012-03-06,6.243801593780518
2012-03-07,6.264435768127441
2012-03-08,6.252572059631348
2012-03-09,6.208079814910889
2012-03-12,6.249608039855957
2012-03-13,6.2644362449646
2012-03-14,6.323758602142334
2012-03-15,6.240707874298096
2012-03-16,6.228842258453369
2012-03-19,6.228842258453369
2012-03-20,6.095369338989258
2012-03-21,6.065706729888916
2012-03-22,6.065706729888916
2012-03-23,6.006385326385498
2012-03-26,6.065706729888916
2012-03-27,6.095369338989258
2012-03-28,6.056807518005371
2012-03-29,6.009349822998047
2012-03-30,6.228842258453369
2012-04-02,6.353418827056885
2012-04-03,6.430539608001709
2012-04-04,6.377148151397705
2012-04-05,6.347489833831787
2012-04-09,6.314862251281738
2012-04-10,6.080536365509033
2012-04-11,6.175451755523682
2012-04-12,6.089436054229736
2012-04-13,5.997485637664795
2012-04-16,6.006385326385498
2012-04-17,6.080536365509033
2012-04-18,6.080536365509033
2012-04-19,6.006385326385498
2012-04-20,6.006385326385498
2012-04-23,5.97968864440918
2012-04-24,5.97968864440918
2012-04-25,6.006385326385498
2012-04-26,6.02121639251709
2012-04-27,6.02121639251709
2012-04-30,6.249608039855957
2012-05-01,6.3326568603515625
2012-05-02,6.368249416351318
2012-05-03,6.368249416351318
2012-05-04,6.083502769470215
2012-05-07,6.098333358764648
2012-05-08,6.077569961547852
2012-05-09,6.377148151397705
2012-05-10,6.397911548614502
2012-05-11,6.323758602142334
2012-05-14,6.3000288009643555
2012-05-15,6.142825126647949
2012-05-16,6.089436054229736
2012-05-17,6.243675708770752
2012-05-18,6.080536365509033
2012-05-21,6.288166046142578
2012-05-22,6.127994537353516
2012-05-23,6.083502769470215
2012-05-24,6.122064113616943
2012-05-25,6.080536365509033
2012-05-29,6.190282821655273
2012-05-30,6.089436054229736
2012-05-31,6.095369338989258
2012-06-01,6.086469650268555
2012-06-04,6.2110443115234375
2012-06-05,6.110198020935059
2012-06-06,6.341555118560791
2012-06-07,6.311712265014648
2012-06-08,6.28783655166626
2012-06-11,6.225168228149414
2012-06-12,6.117733955383301
2012-06-13,6.117733955383301
2012-06-14,6.23710823059082
2012-06-15,6.201296329498291
2012-06-18,6.207262992858887
2012-06-19,6.228153228759766
2012-06-20,6.228153228759766
2012-06-21,6.207262992858887
2012-06-22,6.117733955383301
2012-06-25,6.117733955383301
2012-06-26,5.923759937286377
2012-06-27,5.968522548675537
2012-06-28,5.890931606292725
2012-06-29,5.908836841583252
2012-07-02,5.849150657653809
2012-07-03,5.950617790222168
2012-07-05,5.950617790222168
2012-07-06,5.971506118774414
2012-07-09,5.99836540222168
2012-07-10,6.0789384841918945
2012-07-11,6.407209396362305
2012-07-12,6.278886318206787
2012-07-13,6.278886318206787
2012-07-16,6.28783655166626
2012-07-17,6.281870365142822
2012-07-18,6.440033912658691
2012-07-19,6.356477737426758
2012-07-20,6.654903411865234
2012-07-23,6.708618640899658
2012-07-24,6.789194107055664
2012-07-25,6.6996660232543945
2012-07-26,6.789194107055664
2012-07-27,6.7145867347717285
2012-07-30,6.177421569824219
2012-07-31,6.177421569824219
2012-08-01,6.4609270095825195
2012-08-02,6.481815338134766
2012-08-03,6.5355305671691895
2012-08-06,6.684744358062744
2012-08-07,6.795163154602051
2012-08-08,6.819037437438965
2012-08-09,6.860815525054932
2012-08-10,7.013012409210205
2012-08-13,6.950344562530518
2012-08-14,6.789194107055664
2012-08-15,6.72353982925415
2012-08-16,7.0965752601623535
2012-08-17,7.018982410430908
2012-08-20,6.753382205963135
2012-08-21,6.863800525665283
2012-08-22,6.896628379821777
2012-08-23,6.863800525665283
2012-08-24,6.863800525665283
2012-08-27,6.839928150177002
2012-08-28,6.9234843254089355
2012-08-29,6.798145771026611
2012-08-30,6.78322696685791
2012-08-31,6.768303394317627
2012-09-04,6.911548614501953
2012-09-05,6.917517185211182
2012-09-06,6.962533950805664
2012-09-07,6.9655351638793945
2012-09-10,6.9655351638793945
2012-09-11,6.9475297927856445
2012-09-12,6.90251350402832
2012-09-13,7.436707019805908
2012-09-14,7.09758186340332
2012-09-17,7.208624839782715
2012-09-18,7.223627090454102
2012-09-19,7.112588405609131
2012-09-20,6.863495349884033
2012-09-21,6.89951229095459
2012-09-24,6.905513286590576
2012-09-25,7.154603481292725
2012-09-26,7.42770528793335
2012-09-27,7.403694152832031
2012-09-28,7.277647495269775
2012-10-01,7.352674961090088
2012-10-02,7.352674961090088
2012-10-03,7.361680030822754
2012-10-04,7.280648231506348
2012-10-05,7.400692462921143
2012-10-08,6.932520389556885
2012-10-09,6.821482181549072
2012-10-10,6.752457141876221
2012-10-11,6.755457878112793
2012-10-12,6.752457141876221
2012-10-15,6.827484130859375
2012-10-16,6.90251350402832
2012-10-17,6.890509605407715
2012-10-18,6.827484130859375
2012-10-19,6.809476852416992
2012-10-22,6.809476852416992
2012-10-23,6.809476852416992
2012-10-24,6.752457141876221
2012-10-25,6.788470268249512
2012-10-26,6.827484130859375
2012-10-31,7.130594253540039
2012-11-01,7.18761682510376
2012-11-02,7.472718715667725
2012-11-05,7.367682933807373
2012-11-06,7.181613445281982
2012-11-07,7.352674961090088
2012-11-08,7.202620983123779
2012-11-09,7.202620983123779
2012-11-12,7.217627048492432
2012-11-13,7.1425981521606445
2012-11-14,6.917516708374023
2012-11-15,6.959531784057617
2012-11-16,7.12459135055542
2012-11-19,7.262644290924072
2012-11-20,7.18761682510376
2012-11-21,7.18761682510376
2012-11-23,7.052565097808838
2012-11-26,7.052565097808838
2012-11-27,6.962533950805664
2012-11-28,7.016554355621338
2012-11-29,7.148601531982422
2012-11-30,7.094581604003906
2012-12-03,7.061568260192871
2012-12-04,7.09758186340332
2012-12-05,7.145600318908691
2012-12-06,7.052565097808838
2012-12-07,7.18761682510376
2012-12-10,7.067572116851807
2012-12-11,7.151601314544678
2012-12-12,7.082577228546143
2012-12-13,7.121807098388672
2012-12-14,7.121807098388672
2012-12-17,7.227427959442139
2012-12-18,7.133877754211426
2012-12-19,7.236480712890625
2012-12-20,7.212338924407959
2012-12-21,7.148965835571289
2012-12-24,7.058435440063477
2012-12-26,7.0916290283203125
2012-12-27,6.841159343719482
2012-12-28,6.820035457611084
2012-12-31,6.880389213562012
2013-01-02,6.922638893127441
2013-01-03,7.028258800506592
2013-01-04,6.925656318664551
2013-01-07,6.910566806793213
2013-01-08,6.925656318664551
2013-01-09,6.916603088378906
2013-01-10,6.789858341217041
2013-01-11,6.820035457611084
2013-01-14,6.868319988250732
2013-01-15,6.931692600250244
2013-01-16,6.922638893127441
2013-01-17,7.1157708168029785
2013-01-18,7.043346405029297
2013-01-22,7.031274795532227
2013-01-23,7.043346405029297
2013-01-24,7.019206523895264
2013-01-25,6.986010551452637
2013-01-28,6.89547872543335
2013-01-29,6.913585186004639
2013-01-30,6.9407453536987305
2013-01-31,7.016188144683838
2013-02-01,6.919620513916016
2013-02-04,6.847195148468018
2013-02-05,6.937727451324463
2013-02-06,6.937727451324463
2013-02-07,6.901512145996094
2013-02-08,6.853230953216553
2013-02-11,6.925656318664551
2013-02-12,6.919620513916016
2013-02-13,6.934708118438721
2013-02-14,6.979973316192627
2013-02-15,6.934708118438721
2013-02-19,6.952816009521484
2013-02-20,6.886425971984863
2013-02-21,6.9407453536987305
2013-02-22,7.034292697906494
2013-02-25,7.085592746734619
2013-02-26,7.061453342437744
2013-02-27,7.0916290283203125
2013-02-28,7.136894226074219
2013-03-01,7.197249412536621
2013-03-04,7.284763336181641
2013-03-05,7.4597883224487305
2013-03-06,7.4899702072143555
2013-03-07,7.544287204742432
2013-03-08,7.601922988891602
2013-03-11,7.650458812713623
2013-03-12,7.5837225914001465
2013-03-13,7.626187324523926
2013-03-14,7.632259368896484
2013-03-15,7.5837225914001465
2013-03-18,7.650458812713623
2013-03-19,7.614053726196289
2013-03-20,7.729330539703369
2013-03-21,7.686858177185059
2013-03-22,7.698997497558594
2013-03-25,7.914371490478516
2013-03-26,8.05694580078125
2013-03-27,8.035710334777832
2013-03-28,8.044815063476562
2013-04-01,8.205587387084961
2013-04-02,8.175253868103027
2013-04-03,8.202557563781738
2013-04-04,8.211652755737305
2013-04-05,8.208621978759766
2013-04-08,8.39670181274414
2013-04-09,8.323894500732422
2013-04-10,8.381529808044434
2013-04-11,8.269289016723633
2013-04-12,8.266257286071777
2013-04-15,7.947739124298096
2013-04-16,8.22378921508789
2013-04-17,8.169183731079102
2013-04-18,8.132787704467773
2013-04-19,8.208621978759766
2013-04-22,8.166152954101562
2013-04-23,8.157049179077148
2013-04-24,8.202557563781738
2013-04-25,8.144914627075195
2013-04-26,8.178287506103516
2013-04-29,8.157049179077148
2013-04-30,8.072113990783691
2013-05-01,8.190423965454102
2013-05-02,8.114588737487793
2013-05-03,8.053912162780762
2013-05-06,8.005382537841797
2013-05-07,8.044815063476562
2013-05-08,7.917407989501953
2013-05-09,7.932575225830078
2013-05-10,8.017512321472168
2013-05-13,7.887070655822754
2013-05-14,7.978078365325928
2013-05-15,7.978078365325928
2013-05-16,7.944704532623291
2013-05-17,8.002347946166992
2013-05-20,8.193452835083008
2013-05-21,8.160085678100586
2013-05-22,8.187385559082031
2013-05-23,8.175253868103027
2013-05-24,8.184356689453125
2013-05-28,8.190423965454102
2013-05-29,8.184356689453125
2013-05-30,8.157049179077148
2013-05-31,8.160085678100586
2013-06-03,8.160085678100586
2013-06-04,8.12974739074707
2013-06-05,8.1388521194458
2013-06-06,8.14794921875
2013-06-07,8.175386428833008
2013-06-10,8.111372947692871
2013-06-11,8.022972106933594
2013-06-12,8.154050827026367
2013-06-13,8.123568534851074
2013-06-14,8.108322143554688
2013-06-17,8.163192749023438
2013-06-18,8.181480407714844
2013-06-19,8.184529304504395
2013-06-20,8.187573432922363
2013-06-21,8.150999069213867
2013-06-24,8.169286727905273
2013-06-25,8.172340393066406
2013-06-26,8.14795207977295
2013-06-27,8.138806343078613
2013-06-28,8.010782241821289
2013-07-01,7.980297565460205
2013-07-02,7.986392974853516
2013-07-03,8.03516674041748
2013-07-05,8.090033531188965
2013-07-08,8.14795207977295
2013-07-09,8.150999069213867
2013-07-10,8.160144805908203
2013-07-11,8.154050827026367
2013-07-12,8.150999069213867
2013-07-15,8.154050827026367
2013-07-16,8.208915710449219
2013-07-17,8.227202415466309
2013-07-18,8.245495796203613
2013-07-19,8.35218334197998
2013-07-22,8.592995643615723
2013-07-23,8.785029411315918
2013-07-24,8.995363235473633
2013-07-25,9.11424446105957
2013-07-26,9.117291450500488
2013-07-29,9.068519592285156
2013-07-30,8.983169555664062
2013-07-31,8.967930793762207
2013-08-01,9.00755500793457
2013-08-02,9.010601997375488
2013-08-05,8.992310523986816
2013-08-06,9.416021347045898
2013-08-07,9.629399299621582
2013-08-08,9.992140769958496
2013-08-09,9.98908805847168
2013-08-12,9.998235702514648
2013-08-13,9.98908805847168
2013-08-14,9.809245109558105
2013-08-15,9.665975570678711
2013-08-16,9.598917007446289
2013-08-19,9.580626487731934
2013-08-20,9.49527359008789
2013-08-21,9.446501731872559
2013-08-22,9.507468223571777
2013-08-23,9.65987777709961
2013-08-26,9.940319061279297
2013-08-27,9.650735855102539
2013-08-28,9.736083984375
2013-08-29,9.891546249389648
2013-08-30,9.614155769348145
2013-09-03,9.861063003540039
2013-09-04,9.873258590698242
