Date,MTG
2010-08-10,6.941458225250244
2010-08-11,6.577940464019775
2010-08-12,6.378871917724609
2010-08-13,6.275010585784912
2010-08-16,6.3875274658203125
2010-08-17,6.716424465179443
2010-08-18,6.768355369567871
2010-08-19,6.335596084594727
2010-08-20,6.3875274658203125
2010-08-23,6.136526584625244
2010-08-24,6.127871513366699
2010-08-25,6.266354560852051
2010-08-26,6.240387916564941
2010-08-27,6.491389274597168
2010-08-30,6.2490434646606445
2010-08-31,6.2490434646606445
2010-09-01,6.86356258392334
2010-09-02,6.9068379402160645
2010-09-03,7.41749382019043
2010-09-07,7.088597774505615
2010-09-08,7.38287353515625
2010-09-09,7.356909275054932
2010-09-10,7.3915276527404785
2010-09-13,7.78101110458374
2010-09-14,7.625219345092773
2010-09-15,7.607909202575684
2010-09-16,7.339598178863525
2010-09-17,7.443460941314697
2010-09-20,7.703117370605469
2010-09-21,7.711771011352539
2010-09-22,7.460771083831787
2010-09-23,7.322287082672119
2010-09-24,7.824289798736572
2010-09-27,7.729079723358154
2010-09-28,7.858908176422119
2010-09-29,8.023356437683105
2010-09-30,7.988738059997559
2010-10-01,8.006048202514648
2010-10-04,7.703117370605469
2010-10-05,7.997391700744629
2010-10-06,8.15318489074707
2010-10-07,8.15318489074707
2010-10-08,8.75904655456543
2010-10-11,8.646531105041504
2010-10-12,8.542668342590332
2010-10-13,8.681150436401367
2010-10-14,9.096599578857422
2010-10-15,8.71577262878418
2010-10-18,8.283013343811035
2010-10-19,8.940805435180664
2010-10-20,8.750391960144043
2010-10-21,8.611909866333008
2010-10-22,8.542668342590332
2010-10-25,8.386877059936523
2010-10-26,8.378219604492188
2010-10-27,8.395528793334961
2010-10-28,7.971428871154785
2010-10-29,7.633876323699951
2010-11-01,7.356909275054932
2010-11-02,7.452115058898926
2010-11-03,7.5040459632873535
2010-11-04,7.980079650878906
2010-11-05,8.3695650100708
2010-11-08,8.040668487548828
2010-11-09,7.68580436706543
2010-11-10,7.798322677612305
2010-11-11,7.625219345092773
2010-11-12,7.218423366546631
2010-11-15,7.261701583862305
2010-11-16,7.13187313079834
2010-11-17,7.079942226409912
2010-11-18,7.270355701446533
2010-11-19,7.339598178863525
2010-11-22,7.1751484870910645
2010-11-23,7.088597774505615
2010-11-24,7.426149368286133
2010-11-26,7.330942630767822
2010-11-29,7.452115058898926
2010-11-30,7.3742194175720215
2010-12-01,7.495390892028809
2010-12-02,8.032015800476074
2010-12-03,8.057979583740234
2010-12-06,8.083944320678711
2010-12-07,7.832945823669434
2010-12-08,8.36091136932373
2010-12-09,8.352252006530762
2010-12-10,8.542668342590332
2010-12-13,8.378219604492188
2010-12-14,8.334941864013672
2010-12-15,8.187807083129883
2010-12-16,8.257046699523926
2010-12-17,8.663839340209961
2010-12-20,8.785011291503906
2010-12-21,8.97542667388916
2010-12-22,9.061979293823242
2010-12-23,8.854254722595215
2010-12-27,8.95811939239502
2010-12-28,8.750391960144043
2010-12-29,8.828287124633789
2010-12-30,8.828287124633789
2010-12-31,8.819632530212402
2011-01-03,9.330288887023926
2011-01-04,9.460118293762207
2011-01-05,9.797670364379883
2011-01-06,9.789015769958496
2011-01-07,9.962119102478027
2011-01-10,9.80632495880127
2011-01-11,9.7111177444458
2011-01-12,9.780359268188477
2011-01-13,9.840947151184082
2011-01-14,9.979426383972168
2011-01-18,10.083291053771973
2011-01-19,8.014701843261719
2011-01-20,7.962770462036133
2011-01-21,7.850254535675049
2011-01-24,7.78101110458374
2011-01-25,7.73773717880249
2011-01-26,7.530011177062988
2011-01-27,7.599252700805664
2011-01-28,7.157839775085449
2011-01-31,7.261701583862305
2011-02-01,7.763704299926758
2011-02-02,7.38287353515625
2011-02-03,7.434803009033203
2011-02-04,7.23573637008667
2011-02-07,7.564633846282959
2011-02-08,7.893530368804932
2011-02-09,7.711771011352539
2011-02-10,7.936805248260498
2011-02-11,8.69845962524414
2011-02-14,8.464773178100586
2011-02-15,8.447460174560547
2011-02-16,8.473427772521973
2011-02-17,8.464773178100586
2011-02-18,8.07529067993164
2011-02-22,7.4867353439331055
2011-02-23,7.400184154510498
2011-02-24,7.38287353515625
2011-02-25,7.41749382019043
2011-02-28,7.434803009033203
2011-03-01,7.062631130218506
2011-03-02,7.183804512023926
2011-03-03,7.400184154510498
2011-03-04,7.218423366546631
2011-03-07,7.140528202056885
2011-03-08,7.434803009033203
2011-03-09,7.703117370605469
2011-03-10,7.356909275054932
2011-03-11,7.426149368286133
2011-03-14,7.192460060119629
2011-03-15,7.1664934158325195
2011-03-16,6.828940391540527
2011-03-17,7.201114177703857
2011-03-18,7.4780802726745605
2011-03-21,7.729079723358154
2011-03-22,7.564633846282959
2011-03-23,7.625219345092773
2011-03-24,7.703117370605469
2011-03-25,7.573288440704346
2011-03-28,7.642527103424072
2011-03-29,8.023356437683105
2011-03-30,7.980079650878906
2011-03-31,7.694460868835449
2011-04-01,8.092601776123047
2011-04-04,7.936805248260498
2011-04-05,7.936805248260498
2011-04-06,8.13587474822998
2011-04-07,8.161837577819824
2011-04-08,7.884872913360596
2011-04-11,7.703117370605469
2011-04-12,7.530011177062988
2011-04-13,7.5040459632873535
2011-04-14,7.3742194175720215
2011-04-15,7.581942558288574
2011-04-18,7.296322345733643
2011-04-19,7.261701583862305
2011-04-20,6.448113918304443
2011-04-21,6.984734058380127
2011-04-25,7.227081775665283
2011-04-26,7.3915276527404785
2011-04-27,7.313633441925049
2011-04-28,7.46942663192749
2011-04-29,7.495390892028809
2011-05-02,7.530011177062988
2011-05-03,7.564633846282959
2011-05-04,7.356909275054932
2011-05-05,7.227081775665283
2011-05-06,7.218423366546631
2011-05-09,7.1664934158325195
2011-05-10,7.408839225769043
2011-05-11,7.279011249542236
2011-05-12,7.062631130218506
2011-05-13,6.86356258392334
2011-05-16,6.898182392120361
2011-05-17,6.777010440826416
2011-05-18,6.751045227050781
2011-05-19,6.655838489532471
2011-05-20,6.448113918304443
2011-05-23,6.482733726501465
2011-05-24,6.352907180786133
2011-05-25,6.543321132659912
2011-05-26,6.707769870758057
2011-05-27,6.846251964569092
2011-05-31,6.97607946395874
2011-06-01,6.6731486320495605
2011-06-02,6.655838489532471
2011-06-03,6.560630798339844
2011-06-06,6.378871917724609
2011-06-07,6.292320251464844
2011-06-08,5.020007610321045
2011-06-09,4.968074798583984
2011-06-10,5.26235294342041
2011-06-13,5.253697395324707
2011-06-14,5.461421489715576
2011-06-15,5.392181396484375
2011-06-16,5.470077991485596
2011-06-17,5.478732585906982
2011-06-20,5.487389087677002
2011-06-21,5.677801609039307
2011-06-22,5.522008895874023
2011-06-23,5.236388206481934
2011-06-24,5.227731704711914
2011-06-27,4.9767327308654785
2011-06-28,4.968074798583984
2011-06-29,5.097903728485107
2011-06-30,5.14983606338501
2011-07-01,5.279663562774658
2011-07-05,5.236388206481934
2011-07-06,5.902835369110107
2011-07-07,5.894181728363037
2011-07-08,5.721077919006348
2011-07-11,5.452766418457031
2011-07-12,5.41814661026001
2011-07-13,5.504698276519775
2011-07-14,5.227731704711914
2011-07-15,5.193112373352051
2011-07-18,3.9986958503723145
2011-07-19,3.877523422241211
2011-07-20,3.7823169231414795
2011-07-21,3.56593656539917
2011-07-22,3.6092116832733154
2011-07-25,3.5832467079162598
2011-07-26,3.8948354721069336
2011-07-27,3.7303855419158936
2011-07-28,3.6351778507232666
2011-07-29,3.444763660430908
2011-08-01,3.410142660140991
2011-08-02,3.3755226135253906
2011-08-03,3.505349636077881
2011-08-04,2.7869696617126465
2011-08-05,2.7523491382598877
2011-08-08,1.635830283164978
2011-08-09,2.033968687057495
2011-08-10,1.782968282699585
2011-08-11,2.042623281478882
2011-08-12,1.8781756162643433
2011-08-15,1.9387617111206055
2011-08-16,1.8089340925216675
2011-08-17,1.8348995447158813
2011-08-18,1.6098647117614746
2011-08-19,1.6444851160049438
2011-08-22,1.4713815450668335
2011-08-23,1.4627262353897095
2011-08-24,1.8435548543930054
2011-08-25,1.9820374250411987
2011-08-26,2.1291756629943848
2011-08-29,2.5359692573547363
2011-08-30,2.4234516620635986
2011-08-31,2.250347852706909
2011-09-01,2.085900068283081
2011-09-02,1.8954856395721436
2011-09-06,1.9820374250411987
2011-09-07,2.4926936626434326
2011-09-08,2.336900234222412
2011-09-09,2.051278829574585
2011-09-12,2.042623281478882
2011-09-13,2.016658067703247
2011-09-14,2.1118650436401367
2011-09-15,2.1897616386413574
2011-09-16,2.1551411151885986
2011-09-19,2.042623281478882
2011-09-20,2.016658067703247
2011-09-21,1.9387617111206055
2011-09-22,1.7137269973754883
2011-09-23,1.6098647117614746
2011-09-26,1.6185197830200195
2011-09-27,1.757002830505371
2011-09-28,1.6444851160049438
2011-09-29,1.6791061162948608
2011-09-30,1.6185197830200195
2011-10-03,1.4107953310012817
2011-10-04,1.4454158544540405
2011-10-05,1.5925540924072266
2011-10-06,1.8781756162643433
2011-10-07,1.8608652353286743
2011-10-10,2.12052059173584
2011-10-11,2.059933662414551
2011-10-12,2.077244281768799
2011-10-13,2.059933662414551
2011-10-14,2.068589210510254
2011-10-17,1.8954856395721436
2011-10-18,2.068589210510254
2011-10-19,2.1464858055114746
2011-10-20,2.1118650436401367
2011-10-21,1.9906926155090332
2011-10-24,1.956072449684143
2011-10-25,2.033968687057495
2011-10-26,2.051278829574585
2011-10-27,2.3542098999023438
2011-10-28,2.3542098999023438
2011-10-31,2.302279472351074
2011-11-01,2.077244281768799
2011-11-02,2.224382162094116
2011-11-03,2.2763140201568604
2011-11-04,2.215726852416992
2011-11-07,2.544623851776123
2011-11-08,2.8215906620025635
2011-11-09,2.6225216388702393
2011-11-10,2.5100038051605225
2011-11-11,2.544623851776123
2011-11-14,2.4494175910949707
2011-11-15,2.5359692573547363
2011-11-16,2.4926936626434326
2011-11-17,2.380176067352295
2011-11-18,2.4494175910949707
2011-11-21,2.2849693298339844
2011-11-22,2.1724512577056885
2011-11-23,2.077244281768799
2011-11-25,2.2330374717712402
2011-11-28,2.4753828048706055
2011-11-29,2.3109350204467773
2011-11-30,2.4926936626434326
2011-12-01,2.674452066421509
2011-12-02,2.648486852645874
2011-12-05,2.994694709777832
2011-12-06,2.925452470779419
2011-12-07,3.1158666610717773
2011-12-08,3.1331772804260254
2011-12-09,3.271660566329956
2011-12-12,3.1937637329101562
2011-12-13,3.0552806854248047
2011-12-14,2.9600741863250732
2011-12-15,2.98603892326355
2011-12-16,3.0899014472961426
2011-12-19,2.8129355907440186
2011-12-20,3.1072115898132324
2011-12-21,2.98603892326355
2011-12-22,3.3149361610412598
2011-12-23,3.3149361610412598
2011-12-27,3.245694637298584
2011-12-28,3.1504874229431152
2011-12-29,3.0725905895233154
2011-12-30,3.228383779525757
2012-01-03,3.1072115898132324
2012-01-04,3.2889702320098877
2012-01-05,3.522660970687866
2012-01-06,3.3841776847839355
2012-01-09,3.332247018814087
2012-01-10,3.6438329219818115
2012-01-11,3.7390401363372803
2012-01-12,3.8082823753356934
2012-01-13,3.765005588531494
2012-01-17,3.3928322792053223
2012-01-18,3.6092116832733154
2012-01-19,3.6265220642089844
2012-01-20,3.6524884700775146
2012-01-23,3.514005661010742
2012-01-24,3.591902256011963
2012-01-25,3.574591636657715
2012-01-26,3.3495571613311768
2012-01-27,3.5832467079162598
2012-01-30,3.4187982082366943
2012-01-31,3.280315399169922
2012-02-01,3.4534189701080322
2012-02-02,3.48803973197937
2012-02-03,3.7390401363372803
2012-02-06,3.877523422241211
2012-02-07,3.7823169231414795
2012-02-08,3.8342466354370117
2012-02-09,4.024662494659424
2012-02-10,3.765005588531494
2012-02-13,3.825591564178467
2012-02-14,3.8082823753356934
2012-02-15,3.860213279724121
2012-02-16,4.076592445373535
2012-02-17,4.10255765914917
2012-02-21,4.344902515411377
2012-02-22,4.059281826019287
2012-02-23,4.059281826019287
2012-02-24,4.050626754760742
2012-02-27,4.093903541564941
2012-02-28,3.946765184402466
2012-02-29,3.903488874435425
2012-03-01,3.868868589401245
2012-03-02,3.7736611366271973
2012-03-05,3.8169381618499756
2012-03-06,3.6265220642089844
2012-03-07,3.7563512325286865
2012-03-08,3.790971279144287
2012-03-09,3.9813852310180664
2012-03-12,3.8342466354370117
2012-03-13,4.085246562957764
2012-03-14,4.163144111633301
2012-03-15,4.249695301055908
2012-03-16,4.206418991088867
2012-03-19,4.327592372894287
2012-03-20,4.310282230377197
2012-03-21,4.284317493438721
2012-03-22,4.06793737411499
2012-03-23,4.24104118347168
2012-03-26,4.370869159698486
2012-03-27,4.249695301055908
2012-03-28,4.24104118347168
2012-03-29,4.275661468505859
2012-03-30,4.292971611022949
2012-04-02,4.405490875244141
2012-04-03,4.327592372894287
2012-04-04,4.344902515411377
2012-04-05,4.180455684661865
2012-04-09,3.8861775398254395
2012-04-10,3.678454637527466
2012-04-11,3.7563512325286865
2012-04-12,3.765005588531494
2012-04-13,3.6351778507232666
2012-04-16,3.591902256011963
2012-04-17,3.548625946044922
2012-04-18,3.4620742797851562
2012-04-19,3.3755226135253906
2012-04-20,3.185108184814453
2012-04-23,2.968728542327881
2012-04-24,2.8129355907440186
2012-04-25,2.977383613586426
2012-04-26,3.1158666610717773
2012-04-27,3.0812456607818604
2012-04-30,2.994694709777832
2012-05-01,2.8215906620025635
2012-05-02,2.882176637649536
2012-05-03,2.7869696617126465
2012-05-04,2.743694543838501
2012-05-07,2.8042800426483154
2012-05-08,2.743694543838501
2012-05-09,2.8302454948425293
2012-05-10,2.735038995742798
2012-05-11,2.57924485206604
2012-05-14,2.4494175910949707
2012-05-15,2.3542098999023438
2012-05-16,2.215726852416992
2012-05-17,2.016658067703247
2012-05-18,1.9214510917663574
2012-05-21,2.042623281478882
2012-05-22,2.1551411151885986
2012-05-23,2.059933662414551
2012-05-24,2.077244281768799
2012-05-25,1.973382592201233
2012-05-29,2.2330374717712402
2012-05-30,2.1464858055114746
2012-05-31,2.1984174251556396
2012-06-01,1.9906926155090332
2012-06-04,1.9647270441055298
2012-06-05,2.0080039501190186
2012-06-06,2.1811070442199707
2012-06-07,2.1378307342529297
2012-06-08,2.1637961864471436
2012-06-11,2.042623281478882
2012-06-12,2.1637961864471436
2012-06-13,2.1118650436401367
2012-06-14,2.12052059173584
2012-06-15,2.328244686126709
2012-06-18,2.293623685836792
2012-06-19,2.414796829223633
2012-06-20,2.5100038051605225
2012-06-21,2.3109350204467773
2012-06-22,2.4234516620635986
2012-06-25,2.241692543029785
2012-06-26,2.1724512577056885
2012-06-27,2.319589138031006
2012-06-28,2.336900234222412
2012-06-29,2.4926936626434326
2012-07-02,2.5532796382904053
2012-07-03,2.665796995162964
2012-07-05,2.414796829223633
2012-07-06,2.3542098999023438
2012-07-09,2.2590034008026123
2012-07-10,2.1291756629943848
2012-07-11,2.025313377380371
2012-07-12,2.051278829574585
2012-07-13,2.085900068283081
2012-07-16,2.068589210510254
2012-07-17,2.016658067703247
2012-07-18,2.2330374717712402
2012-07-19,2.059933662414551
2012-07-20,2.059933662414551
2012-07-23,1.9474177360534668
2012-07-24,1.8954856395721436
2012-07-25,1.9301066398620605
2012-07-26,1.9127957820892334
2012-07-27,1.9993479251861572
2012-07-30,2.085900068283081
2012-07-31,2.085900068283081
2012-08-01,2.12052059173584
2012-08-02,0.7616562843322754
2012-08-03,0.7270355224609375
2012-08-06,0.8655185699462891
2012-08-07,0.9261049032211304
2012-08-08,0.9087944626808167
2012-08-09,0.9347600340843201
2012-08-10,0.9780362248420715
2012-08-13,1.0992087125778198
2012-08-14,1.133829116821289
2012-08-15,1.0732429027557373
2012-08-16,1.0299668312072754
2012-08-17,1.0645878314971924
2012-08-20,1.0559325218200684
2012-08-21,1.0472774505615234
2012-08-22,1.0386221408843994
2012-08-23,1.0040019750595093
2012-08-24,1.0299668312072754
2012-08-27,1.0040019750595093
2012-08-28,1.021311640739441
2012-08-29,1.0472774505615234
2012-08-30,1.021311640739441
2012-08-31,1.021311640739441
2012-09-04,0.9780362248420715
2012-09-05,0.9866912961006165
2012-09-06,1.0992087125778198
2012-09-07,1.2290363311767578
2012-09-10,1.3934848308563232
2012-09-11,1.5060021877288818
2012-09-12,1.4194504022598267
2012-09-13,1.4713815450668335
2012-09-14,1.4367607831954956
2012-09-17,1.4367607831954956
2012-09-18,1.3848296403884888
2012-09-19,1.4107953310012817
2012-09-20,1.4367607831954956
2012-09-21,1.5060021877288818
2012-09-24,1.4367607831954956
2012-09-25,1.28962242603302
2012-09-26,1.2463468313217163
2012-09-27,1.324243426322937
2012-09-28,1.324243426322937
2012-10-01,1.5665886402130127
2012-10-02,1.5838990211486816
2012-10-03,1.5406228303909302
2012-10-04,1.5579333305358887
2012-10-05,1.5665886402130127
2012-10-08,1.4713815450668335
2012-10-09,1.4194504022598267
2012-10-10,1.4281055927276611
2012-10-11,1.4367607831954956
2012-10-12,1.4367607831954956
2012-10-15,1.4800370931625366
2012-10-16,1.5060021877288818
2012-10-17,1.8175889253616333
2012-10-18,1.748347282409668
2012-10-19,1.748347282409668
2012-10-22,1.748347282409668
2012-10-23,1.661795973777771
2012-10-24,1.6012094020843506
2012-10-25,1.6444851160049438
2012-10-26,1.6185197830200195
2012-10-31,1.488691806793213
2012-11-01,1.6791061162948608
2012-11-02,1.6964161396026611
2012-11-05,1.627174735069275
2012-11-06,1.6444851160049438
2012-11-07,1.5319678783416748
2012-11-08,1.454071044921875
2012-11-09,1.4454158544540405
2012-11-12,1.4107953310012817
2012-11-13,1.341553807258606
2012-11-14,1.341553807258606
2012-11-15,1.2982780933380127
2012-11-16,1.3502088785171509
2012-11-19,1.454071044921875
2012-11-20,1.4194504022598267
2012-11-21,1.4454158544540405
2012-11-23,1.4454158544540405
2012-11-26,1.4627262353897095
2012-11-27,1.4713815450668335
2012-11-28,1.4627262353897095
2012-11-29,1.454071044921875
2012-11-30,1.5146573781967163
2012-12-03,1.627174735069275
2012-12-04,1.6444851160049438
2012-12-05,1.6704509258270264
2012-12-06,1.6964161396026611
2012-12-07,1.6964161396026611
2012-12-10,1.722381830215454
2012-12-11,1.7916233539581299
2012-12-12,1.9301066398620605
2012-12-13,2.042623281478882
2012-12-14,2.042623281478882
2012-12-17,2.1118650436401367
2012-12-18,2.1118650436401367
2012-12-19,2.1032094955444336
2012-12-20,2.077244281768799
2012-12-21,2.025313377380371
2012-12-24,2.068589210510254
2012-12-26,2.2590034008026123
2012-12-27,2.215726852416992
2012-12-28,2.241692543029785
2012-12-31,2.302279472351074
2013-01-02,2.57924485206604
2013-01-03,2.709073305130005
2013-01-04,2.709073305130005
2013-01-07,2.683107614517212
2013-01-08,2.484037399291992
2013-01-09,2.57924485206604
2013-01-10,2.5273149013519287
2013-01-11,2.5186591148376465
2013-01-14,2.484037399291992
2013-01-15,2.397486686706543
2013-01-16,2.328244686126709
2013-01-17,2.38883113861084
2013-01-18,2.4321064949035645
2013-01-22,2.587900161743164
2013-01-23,2.8042800426483154
2013-01-24,2.639831781387329
2013-01-25,2.4926936626434326
2013-01-28,2.380176067352295
2013-01-29,2.1984174251556396
2013-01-30,2.2330374717712402
2013-01-31,2.406141519546509
2013-02-01,2.484037399291992
2013-02-04,2.38883113861084
2013-02-05,2.4407622814178467
2013-02-06,2.5100038051605225
2013-02-07,2.414796829223633
2013-02-08,2.380176067352295
2013-02-11,2.336900234222412
2013-02-12,2.4321064949035645
2013-02-13,2.362865686416626
2013-02-14,2.38883113861084
2013-02-15,2.3109350204467773
2013-02-19,2.2763140201568604
2013-02-20,2.250347852706909
2013-02-21,2.2763140201568604
2013-02-22,2.362865686416626
2013-02-25,2.250347852706909
2013-02-26,2.267658233642578
2013-02-27,2.4234516620635986
2013-02-28,2.57924485206604
2013-03-01,3.280315399169922
2013-03-04,3.617868185043335
2013-03-05,4.621870040893555
2013-03-06,4.8555588722229
2013-03-07,4.2583513259887695
2013-03-08,4.249695301055908
2013-03-11,4.440110683441162
2013-03-12,4.344902515411377
2013-03-13,4.336248874664307
2013-03-14,4.284317493438721
2013-03-15,4.249695301055908
2013-03-18,4.249695301055908
2013-03-19,4.119867324829102
2013-03-20,4.050626754760742
2013-03-21,3.972731113433838
2013-03-22,3.912144899368286
2013-03-25,3.912144899368286
2013-03-26,3.842902183532715
2013-03-27,3.9813852310180664
2013-03-28,4.284317493438721
2013-04-01,4.336248874664307
2013-04-02,4.327592372894287
2013-04-03,4.215075492858887
2013-04-04,4.215075492858887
2013-04-05,4.275661468505859
2013-04-08,4.717076301574707
2013-04-09,4.457420349121094
2013-04-10,4.569938659667969
2013-04-11,4.552628040313721
2013-04-12,4.4660749435424805
2013-04-15,4.370869159698486
2013-04-16,4.396834850311279
2013-04-17,4.145833969116211
2013-04-18,4.119867324829102
2013-04-19,4.318938255310059
2013-04-22,4.344902515411377
2013-04-23,4.4660749435424805
2013-04-24,4.578591823577881
2013-04-25,4.656489372253418
2013-04-26,4.621870040893555
2013-04-29,4.743041515350342
2013-04-30,4.673800468444824
2013-05-01,4.431453704833984
2013-05-02,4.561282634735107
2013-05-03,4.552628040313721
2013-05-06,4.769007682800293
2013-05-07,4.933455467224121
2013-05-08,4.881524562835693
2013-05-09,4.985387325286865
2013-05-10,4.9767327308654785
2013-05-13,5.037318229675293
2013-05-14,5.288318634033203
2013-05-15,5.366215229034424
2013-05-16,5.15848970413208
2013-05-17,5.253697395324707
2013-05-20,5.331593990325928
2013-05-21,5.470077991485596
2013-05-22,5.210420608520508
2013-05-23,5.305629730224609
2013-05-24,5.219077110290527
2013-05-28,5.591249465942383
2013-05-29,5.357559680938721
2013-05-30,5.374870777130127
2013-05-31,5.348904132843018
2013-06-03,5.314284801483154
2013-06-04,5.193112373352051
2013-06-05,5.0113525390625
2013-06-06,5.14983606338501
2013-06-07,5.296973705291748
2013-06-10,5.513352870941162
2013-06-11,5.357559680938721
2013-06-12,5.253697395324707
2013-06-13,5.305629730224609
2013-06-14,5.253697395324707
2013-06-17,5.409491062164307
2013-06-18,5.573939323425293
2013-06-19,5.4960432052612305
2013-06-20,5.227731704711914
2013-06-21,5.1065592765808105
2013-06-24,4.8382487297058105
2013-06-25,5.1065592765808105
2013-06-26,5.210420608520508
2013-06-27,5.444112777709961
2013-06-28,5.253697395324707
2013-07-01,5.322939872741699
2013-07-02,5.2450432777404785
2013-07-03,5.236388206481934
2013-07-05,5.374870777130127
2013-07-08,5.461421489715576
2013-07-09,5.357559680938721
2013-07-10,5.1065592765808105
2013-07-11,5.253697395324707
2013-07-12,5.253697395324707
2013-07-15,5.193112373352051
2013-07-16,5.288318634033203
2013-07-17,5.470077991485596
2013-07-18,5.755699634552002
2013-07-19,5.859560012817383
2013-07-22,5.773008346557617
2013-07-23,6.361561298370361
2013-07-24,6.482733726501465
2013-07-25,6.551975250244141
2013-07-26,6.491389274597168
2013-07-29,6.422147750854492
2013-07-30,6.61256217956543
2013-07-31,6.61256217956543
2013-08-01,6.898182392120361
2013-08-02,6.958767890930176
2013-08-05,6.941458225250244
2013-08-06,6.6731486320495605
2013-08-07,6.551975250244141
2013-08-08,6.655838489532471
2013-08-09,6.647183895111084
2013-08-12,6.482733726501465
2013-08-13,6.3009748458862305
2013-08-14,6.214423179626465
2013-08-15,6.093250274658203
2013-08-16,6.223078727722168
2013-08-19,5.868215560913086
2013-08-20,6.188458442687988
