Date,QGEN
2010-01-04,22.581275939941406
2010-01-05,22.302248001098633
2010-01-06,22.54141616821289
2010-01-07,22.641069412231445
2010-01-08,22.54141616821289
2010-01-11,22.651033401489258
2010-01-12,22.47165870666504
2010-01-13,23.428321838378906
2010-01-14,23.26888084411621
2010-01-15,23.398427963256836
2010-01-19,23.358566284179688
2010-01-20,23.079538345336914
2010-01-21,22.38197135925293
2010-01-22,22.152772903442383
2010-01-25,22.501554489135742
2010-01-26,22.48162269592285
2010-01-27,22.262388229370117
2010-01-28,22.033185958862305
2010-01-29,21.684404373168945
2010-02-01,21.774089813232422
2010-02-02,22.063085556030273
2010-02-03,21.784055709838867
2010-02-04,21.096452713012695
2010-02-05,20.73770523071289
2010-02-08,20.588224411010742
2010-02-09,20.52843475341797
2010-02-10,20.78753089904785
2010-02-11,21.17617416381836
2010-02-12,21.275829315185547
2010-02-16,21.44523811340332
2010-02-17,21.42530632019043
2010-02-18,21.455202102661133
2010-02-19,21.455202102661133
2010-02-22,21.694368362426758
2010-02-23,21.405376434326172
2010-02-24,21.475133895874023
2010-02-25,21.584753036499023
2010-02-26,21.734228134155273
2010-03-01,21.893674850463867
2010-03-02,22.441762924194336
2010-03-03,22.33214569091797
2010-03-04,22.162734985351562
2010-03-05,22.431798934936523
2010-03-08,22.431798934936523
2010-03-09,22.272356033325195
2010-03-10,22.531452178955078
2010-03-11,22.74072265625
2010-03-12,22.571313858032227
2010-03-15,22.501554489135742
2010-03-16,22.730756759643555
2010-03-17,22.870269775390625
2010-03-18,23.05961036682129
2010-03-19,22.940027236938477
2010-03-22,23.0396785736084
2010-03-23,22.989852905273438
2010-03-24,22.850339889526367
2010-03-25,23.05961036682129
2010-03-26,23.109434127807617
2010-03-29,23.029714584350586
2010-03-30,23.0396785736084
2010-03-31,22.910131454467773
2010-04-01,23.0396785736084
2010-04-05,23.149295806884766
2010-04-06,22.940027236938477
2010-04-07,23.049644470214844
2010-04-08,23.438289642333984
2010-04-09,23.438289642333984
2010-04-12,23.488115310668945
2010-04-13,23.647560119628906
2010-04-14,23.896690368652344
2010-04-15,23.737247467041016
2010-04-16,23.63759422302246
2010-04-19,23.677453994750977
2010-04-20,23.5877685546875
2010-04-21,23.53794288635254
2010-04-22,23.119401931762695
2010-04-23,22.710824966430664
2010-04-26,22.531452178955078
2010-04-27,22.1129093170166
2010-04-28,22.212560653686523
2010-04-29,22.910131454467773
2010-04-30,22.77061653137207
2010-05-03,23.0396785736084
2010-05-04,22.2225284576416
2010-05-05,22.1926326751709
2010-05-06,21.44523811340332
2010-05-07,20.87721824645996
2010-05-10,21.764127731323242
2010-05-11,21.63457679748535
2010-05-12,22.003292083740234
2010-05-13,21.654508590698242
2010-05-14,21.305723190307617
2010-05-17,21.395410537719727
2010-05-18,20.83735466003418
2010-05-19,21.255897521972656
2010-05-20,20.508502960205078
2010-05-21,20.438745498657227
2010-05-24,20.3091983795166
2010-05-25,20.299232482910156
2010-05-26,20.020204544067383
2010-05-27,21.046627044677734
2010-05-28,21.006765365600586
2010-06-01,20.66794776916504
2010-06-02,21.42530632019043
2010-06-03,21.44523811340332
2010-06-04,20.78753089904785
2010-06-07,20.628084182739258
2010-06-08,20.448711395263672
2010-06-09,20.727739334106445
2010-06-10,21.196107864379883
2010-06-11,21.455202102661133
2010-06-14,20.747669219970703
2010-06-15,21.216035842895508
2010-06-16,20.76759910583496
2010-06-17,20.76759910583496
2010-06-18,20.478607177734375
2010-06-21,20.628084182739258
2010-06-22,20.55832862854004
2010-06-23,20.46864128112793
2010-06-24,20.18961524963379
2010-06-25,20.000276565551758
2010-06-28,19.95044708251953
2010-06-29,19.34256935119629
2010-06-30,19.153226852416992
2010-07-01,19.133298873901367
2010-07-02,19.312671661376953
2010-07-06,19.42228889465332
2010-07-07,19.063539505004883
2010-07-08,19.601665496826172
2010-07-09,20.089962005615234
2010-07-12,19.94048500061035
2010-07-13,20.299232482910156
2010-07-14,20.508502960205078
2010-07-15,20.548362731933594
2010-07-16,19.85079574584961
2010-07-19,20.040136337280273
2010-07-20,19.860761642456055
2010-07-21,19.332603454589844
2010-07-22,19.601665496826172
2010-07-23,18.96388816833496
2010-07-26,18.565277099609375
2010-07-27,18.605140686035156
2010-07-28,18.196563720703125
2010-07-29,18.206527709960938
2010-07-30,18.654966354370117
2010-08-02,18.75461769104004
2010-08-03,18.804443359375
2010-08-04,18.933992385864258
2010-08-05,19.262847900390625
2010-08-06,19.611629486083984
2010-08-09,19.472118377685547
2010-08-10,18.535383224487305
2010-08-11,18.017187118530273
2010-08-12,18.076980590820312
2010-08-13,18.086942672729492
2010-08-16,17.987293243408203
2010-08-17,17.857746124267578
2010-08-18,18.196563720703125
2010-08-19,17.817882537841797
2010-08-20,17.91753578186035
2010-08-23,17.787986755371094
2010-08-24,17.598648071289062
2010-08-25,17.768056869506836
2010-08-26,17.728195190429688
2010-08-27,17.927501678466797
2010-08-30,17.827848434448242
2010-08-31,17.758092880249023
2010-09-01,18.246389389038086
2010-09-02,18.37593650817871
2010-09-03,18.744653701782227
2010-09-07,18.435728073120117
2010-09-08,18.605140686035156
2010-09-09,18.784513473510742
2010-09-10,18.824373245239258
2010-09-13,19.05357551574707
2010-09-14,19.063539505004883
2010-09-15,19.09343719482422
2010-09-16,18.973852157592773
2010-09-17,18.73468780517578
2010-09-20,18.694826126098633
2010-09-21,18.45566177368164
2010-09-22,18.405834197998047
2010-09-23,18.007225036621094
2010-09-24,18.017187118530273
2010-09-27,17.857746124267578
2010-09-28,18.16666603088379
2010-09-29,18.0670166015625
2010-09-30,17.67837142944336
2010-10-01,17.827848434448242
2010-10-04,17.399341583251953
2010-10-05,17.718231201171875
2010-10-06,17.050559997558594
2010-10-07,16.96086883544922
2010-10-08,17.07048988342285
2010-10-11,17.259828567504883
2010-10-12,17.658437728881836
2010-10-13,18.684858322143555
2010-10-14,18.385902404785156
2010-10-15,18.316146850585938
2010-10-18,18.236425399780273
2010-10-19,18.076980590820312
2010-10-20,18.45566177368164
2010-10-21,18.64499855041504
2010-10-22,18.45566177368164
2010-10-25,18.64499855041504
2010-10-26,18.774547576904297
2010-10-27,18.595172882080078
2010-10-28,18.993783950805664
2010-10-29,18.75461769104004
2010-11-01,18.84430503845215
2010-11-02,19.043611526489258
2010-11-03,18.874202728271484
2010-11-04,18.774547576904297
2010-11-05,18.615102767944336
2010-11-08,18.774547576904297
2010-11-09,18.585206985473633
2010-11-10,18.385902404785156
2010-11-11,18.296213150024414
2010-11-12,18.356008529663086
2010-11-15,18.276287078857422
2010-11-16,18.047082901000977
2010-11-17,18.664932250976562
2010-11-18,19.34256935119629
2010-11-19,19.37246322631836
2010-11-22,19.133298873901367
2010-11-23,18.704792022705078
2010-11-24,19.00374984741211
2010-11-26,18.85426902770996
2010-11-29,18.64499855041504
2010-11-30,18.226457595825195
2010-12-01,18.535383224487305
2010-12-02,18.545347213745117
2010-12-03,19.01371192932129
2010-12-06,18.714754104614258
2010-12-07,18.96388816833496
2010-12-08,19.3226375579834
2010-12-09,19.332603454589844
2010-12-10,19.53190803527832
2010-12-13,19.46215057373047
2010-12-14,19.85079574584961
2010-12-15,19.701316833496094
2010-12-16,19.551837921142578
2010-12-17,19.362497329711914
2010-12-20,19.332603454589844
2010-12-21,19.123332977294922
2010-12-22,19.37246322631836
2010-12-23,19.203054428100586
2010-12-27,19.21302032470703
2010-12-28,19.42228889465332
2010-12-29,19.402359008789062
2010-12-30,19.382429122924805
2010-12-31,19.482080459594727
2011-01-03,19.781038284301758
2011-01-04,19.73121452331543
2011-01-05,19.71128273010254
2011-01-06,19.631559371948242
2011-01-07,19.252880096435547
2011-01-10,19.173158645629883
2011-01-11,19.4322566986084
2011-01-12,19.551837921142578
2011-01-13,19.37246322631836
2011-01-14,19.203054428100586
2011-01-18,19.173158645629883
2011-01-19,18.76458168029785
2011-01-20,18.76458168029785
2011-01-21,18.495521545410156
2011-01-24,18.704792022705078
2011-01-25,18.704792022705078
2011-01-26,18.714754104614258
2011-01-27,18.654966354370117
2011-01-28,18.0670166015625
2011-01-31,18.385902404785156
2011-02-01,18.445695877075195
2011-02-02,18.086942672729492
2011-02-03,18.435728073120117
2011-02-04,18.415796279907227
2011-02-07,18.55531120300293
2011-02-08,18.595172882080078
2011-02-09,18.64499855041504
2011-02-10,18.774547576904297
2011-02-11,19.14326286315918
2011-02-14,19.282773971557617
2011-02-15,19.701316833496094
2011-02-16,19.591699600219727
2011-02-17,19.930519104003906
2011-02-18,20.349058151245117
2011-02-22,20.329126358032227
2011-02-23,20.428781509399414
2011-02-24,20.52843475341797
2011-02-25,20.57826042175293
2011-02-28,20.55832862854004
2011-03-01,20.37895393371582
2011-03-02,20.478607177734375
2011-03-03,20.707809448242188
2011-03-04,20.76759910583496
2011-03-07,20.657981872558594
2011-03-08,20.73770523071289
2011-03-09,20.67791175842285
2011-03-10,20.28926658630371
2011-03-11,20.229475021362305
2011-03-14,19.88068962097168
2011-03-15,19.681386947631836
2011-03-16,19.183122634887695
2011-03-17,19.23295021057129
2011-03-18,19.42228889465332
2011-03-21,19.53190803527832
2011-03-22,19.402359008789062
2011-03-23,19.412324905395508
2011-03-24,19.58173370361328
2011-03-25,19.62159538269043
2011-03-28,19.412324905395508
2011-03-29,19.571767807006836
2011-03-30,20.18961524963379
2011-03-31,19.980344772338867
2011-04-01,20.23944091796875
2011-04-04,20.329126358032227
2011-04-05,20.109893798828125
2011-04-06,20.18961524963379
2011-04-07,20.06006622314453
2011-04-08,20.07999610900879
2011-04-11,20.06006622314453
2011-04-12,19.71128273010254
2011-04-13,19.751142501831055
2011-04-14,19.930519104003906
2011-04-15,20.299232482910156
2011-04-18,19.910587310791016
2011-04-19,19.95044708251953
2011-04-20,20.458677291870117
2011-04-21,20.55832862854004
2011-04-25,20.498537063598633
2011-04-26,20.807462692260742
2011-04-27,20.907114028930664
2011-04-28,21.485097885131836
2011-04-29,21.295759201049805
2011-05-02,21.405376434326172
2011-05-03,21.594717025756836
2011-05-04,21.95346450805664
2011-05-05,21.475133895874023
2011-05-06,21.31568717956543
2011-05-09,21.28579330444336
2011-05-10,21.216035842895508
2011-05-11,20.807462692260742
2011-05-12,20.817426681518555
2011-05-13,20.628084182739258
2011-05-16,20.368989944458008
2011-05-17,20.06006622314453
2011-05-18,20.020204544067383
2011-05-19,20.179649353027344
2011-05-20,19.980344772338867
2011-05-23,19.4322566986084
2011-05-24,19.282773971557617
2011-05-25,19.252880096435547
2011-05-26,19.3226375579834
2011-05-27,19.46215057373047
2011-05-31,19.661455154418945
2011-06-01,19.34256935119629
2011-06-02,19.262847900390625
2011-06-03,19.37246322631836
2011-06-06,19.2429141998291
2011-06-07,19.30270767211914
2011-06-08,19.21302032470703
2011-06-09,19.173158645629883
2011-06-10,18.784513473510742
2011-06-13,19.58173370361328
2011-06-14,19.631559371948242
2011-06-15,19.402359008789062
2011-06-16,19.09343719482422
2011-06-17,19.03364372253418
2011-06-20,19.113365173339844
2011-06-21,19.173158645629883
2011-06-22,19.043611526489258
2011-06-23,19.063539505004883
2011-06-24,18.714754104614258
2011-06-27,18.565277099609375
2011-06-28,18.784513473510742
2011-06-29,18.724720001220703
2011-06-30,18.953922271728516
2011-07-01,19.00374984741211
2011-07-05,19.262847900390625
2011-07-06,19.292741775512695
2011-07-07,19.173158645629883
2011-07-08,19.1033992767334
2011-07-11,18.415796279907227
2011-07-12,18.176631927490234
2011-07-13,18.16666603088379
2011-07-14,18.18659782409668
2011-07-15,18.216493606567383
2011-07-18,17.837812423706055
2011-07-19,18.007225036621094
2011-07-20,17.787986755371094
2011-07-21,17.927501678466797
2011-07-22,17.817882537841797
2011-07-25,17.48902702331543
2011-07-26,17.22993278503418
2011-07-27,17.07048988342285
2011-07-28,16.940940856933594
2011-07-29,16.881149291992188
2011-08-01,16.422746658325195
2011-08-02,16.25333595275879
2011-08-03,16.303163528442383
2011-08-04,14.957855224609375
