Date,UTHR
2010-04-29,56.0
2010-04-30,56.88999938964844
2010-05-03,56.81999969482422
2010-05-04,55.20000076293945
2010-05-05,55.310001373291016
2010-05-06,52.849998474121094
2010-05-07,51.0099983215332
2010-05-10,53.279998779296875
2010-05-11,52.650001525878906
2010-05-12,53.720001220703125
2010-05-13,52.68000030517578
2010-05-14,51.47999954223633
2010-05-17,52.290000915527344
2010-05-18,53.630001068115234
2010-05-19,52.61000061035156
2010-05-20,50.77000045776367
2010-05-21,51.5099983215332
2010-05-24,51.959999084472656
2010-05-25,50.630001068115234
2010-05-26,51.20000076293945
2010-05-27,52.33000183105469
2010-05-28,51.220001220703125
2010-06-01,50.20000076293945
2010-06-02,52.58000183105469
2010-06-03,52.61000061035156
2010-06-04,51.189998626708984
2010-06-07,51.52000045776367
2010-06-08,51.209999084472656
2010-06-09,51.5
2010-06-10,54.36000061035156
2010-06-11,54.119998931884766
2010-06-14,53.939998626708984
2010-06-15,55.439998626708984
2010-06-16,55.099998474121094
2010-06-17,54.4900016784668
2010-06-18,54.33000183105469
2010-06-21,53.619998931884766
2010-06-22,52.970001220703125
2010-06-23,52.720001220703125
2010-06-24,51.790000915527344
2010-06-25,52.290000915527344
2010-06-28,51.77000045776367
2010-06-29,49.0
2010-06-30,48.810001373291016
2010-07-01,48.380001068115234
2010-07-02,48.790000915527344
2010-07-06,47.79999923706055
2010-07-07,47.790000915527344
2010-07-08,49.22999954223633
2010-07-09,50.290000915527344
2010-07-12,49.04999923706055
2010-07-13,50.029998779296875
2010-07-14,49.81999969482422
2010-07-15,49.790000915527344
2010-07-16,48.04999923706055
2010-07-19,48.36000061035156
2010-07-20,48.75
2010-07-21,48.43000030517578
2010-07-22,48.779998779296875
2010-07-23,50.040000915527344
2010-07-26,50.5099983215332
2010-07-27,51.459999084472656
2010-07-28,46.95000076293945
2010-07-29,47.220001220703125
2010-07-30,48.88999938964844
2010-08-02,50.09000015258789
2010-08-03,49.86000061035156
2010-08-04,50.5
2010-08-05,50.880001068115234
2010-08-06,51.7599983215332
2010-08-09,52.130001068115234
2010-08-10,51.68000030517578
2010-08-11,50.36000061035156
2010-08-12,50.5099983215332
2010-08-13,49.869998931884766
2010-08-16,49.75
2010-08-17,50.0
2010-08-18,49.650001525878906
2010-08-19,48.18000030517578
2010-08-20,47.709999084472656
2010-08-23,47.52000045776367
2010-08-24,46.83000183105469
2010-08-25,47.34000015258789
2010-08-26,46.90999984741211
2010-08-27,47.459999084472656
2010-08-30,46.65999984741211
2010-08-31,46.220001220703125
2010-09-01,47.15999984741211
2010-09-02,48.54999923706055
2010-09-03,49.900001525878906
2010-09-07,48.779998779296875
2010-09-08,48.540000915527344
2010-09-09,49.70000076293945
2010-09-10,50.959999084472656
2010-09-13,50.29999923706055
2010-09-14,50.689998626708984
2010-09-15,51.369998931884766
2010-09-16,51.75
2010-09-17,54.560001373291016
2010-09-20,54.40999984741211
2010-09-21,54.16999816894531
2010-09-22,54.34000015258789
2010-09-23,54.31999969482422
2010-09-24,55.4900016784668
2010-09-27,55.650001525878906
2010-09-28,56.04999923706055
2010-09-29,56.06999969482422
2010-09-30,56.0099983215332
2010-10-01,56.529998779296875
2010-10-04,56.029998779296875
2010-10-05,56.91999816894531
2010-10-06,55.130001068115234
2010-10-07,55.41999816894531
2010-10-08,55.84000015258789
2010-10-11,55.68000030517578
2010-10-12,56.04999923706055
2010-10-13,55.86000061035156
2010-10-14,55.72999954223633
2010-10-15,55.470001220703125
2010-10-18,55.459999084472656
2010-10-19,54.2599983215332
2010-10-20,54.54999923706055
2010-10-21,54.279998779296875
2010-10-22,54.61000061035156
2010-10-25,55.470001220703125
2010-10-26,55.290000915527344
2010-10-27,55.54999923706055
2010-10-28,59.43000030517578
2010-10-29,60.0
2010-11-01,60.130001068115234
2010-11-02,60.0
2010-11-03,59.900001525878906
2010-11-04,59.459999084472656
2010-11-05,59.22999954223633
2010-11-08,59.18000030517578
2010-11-09,58.619998931884766
2010-11-10,59.400001525878906
2010-11-11,59.90999984741211
2010-11-12,59.709999084472656
2010-11-15,60.22999954223633
2010-11-16,60.68000030517578
2010-11-17,61.09000015258789
2010-11-18,62.02000045776367
2010-11-19,62.91999816894531
2010-11-22,62.7599983215332
2010-11-23,61.97999954223633
2010-11-24,63.2400016784668
2010-11-26,62.650001525878906
2010-11-29,62.560001373291016
2010-11-30,62.93000030517578
2010-12-01,62.45000076293945
2010-12-02,62.95000076293945
2010-12-03,62.470001220703125
2010-12-06,63.15999984741211
2010-12-07,62.29999923706055
2010-12-08,61.779998779296875
2010-12-09,62.02000045776367
2010-12-10,63.25
2010-12-13,62.540000915527344
2010-12-14,62.91999816894531
2010-12-15,63.95000076293945
2010-12-16,64.23999786376953
2010-12-17,63.54999923706055
2010-12-20,63.380001068115234
2010-12-21,63.689998626708984
2010-12-22,63.34000015258789
2010-12-23,63.529998779296875
2010-12-27,63.86000061035156
2010-12-28,63.400001525878906
2010-12-29,63.43000030517578
2010-12-30,63.33000183105469
2010-12-31,63.220001220703125
2011-01-03,64.36000061035156
2011-01-04,65.27999877929688
2011-01-05,66.55999755859375
2011-01-06,66.26000213623047
2011-01-07,67.0
2011-01-10,67.13999938964844
2011-01-11,67.36000061035156
2011-01-12,67.19999694824219
2011-01-13,67.0
2011-01-14,67.33999633789062
2011-01-18,68.62999725341797
2011-01-19,68.51000213623047
2011-01-20,67.38999938964844
2011-01-21,66.33000183105469
2011-01-24,66.5999984741211
2011-01-25,67.08999633789062
2011-01-26,68.12999725341797
2011-01-27,68.26000213623047
2011-01-28,67.94000244140625
2011-01-31,67.9800033569336
2011-02-01,68.98999786376953
2011-02-02,66.94000244140625
2011-02-03,65.58999633789062
2011-02-04,65.94999694824219
2011-02-07,65.87999725341797
2011-02-08,66.87000274658203
2011-02-09,66.0999984741211
2011-02-10,67.36000061035156
2011-02-11,67.2699966430664
2011-02-14,67.58000183105469
2011-02-15,67.0199966430664
2011-02-16,67.37000274658203
2011-02-17,67.80999755859375
2011-02-18,67.41999816894531
2011-02-22,66.5
2011-02-23,66.80000305175781
2011-02-24,67.12999725341797
2011-02-25,67.98999786376953
2011-02-28,67.43000030517578
2011-03-01,67.01000213623047
2011-03-02,68.1500015258789
2011-03-03,69.12999725341797
2011-03-04,69.54000091552734
2011-03-07,68.7300033569336
2011-03-08,68.69000244140625
2011-03-09,68.4000015258789
2011-03-10,67.01000213623047
2011-03-11,67.55000305175781
2011-03-14,66.45999908447266
2011-03-15,65.80000305175781
2011-03-16,65.33999633789062
2011-03-17,65.93000030517578
2011-03-18,65.9800033569336
2011-03-21,65.80000305175781
2011-03-22,65.0999984741211
2011-03-23,65.1500015258789
2011-03-24,66.05000305175781
2011-03-25,65.80999755859375
2011-03-28,64.27999877929688
2011-03-29,65.26000213623047
2011-03-30,66.83000183105469
2011-03-31,67.0199966430664
2011-04-01,67.38999938964844
2011-04-04,68.13999938964844
2011-04-05,68.47000122070312
2011-04-06,67.44000244140625
2011-04-07,66.43000030517578
2011-04-08,65.80999755859375
2011-04-11,66.0999984741211
2011-04-12,66.33000183105469
2011-04-13,66.43000030517578
2011-04-14,66.81999969482422
2011-04-15,66.12000274658203
2011-04-18,66.31999969482422
2011-04-19,66.97000122070312
2011-04-20,69.16999816894531
2011-04-21,70.11000061035156
2011-04-25,70.0
2011-04-26,70.19000244140625
2011-04-27,70.69999694824219
2011-04-28,67.66000366210938
2011-04-29,66.95999908447266
2011-05-02,68.2300033569336
2011-05-03,67.5999984741211
2011-05-04,66.94000244140625
2011-05-05,66.1500015258789
2011-05-06,65.91000366210938
2011-05-09,66.36000061035156
2011-05-10,66.69000244140625
2011-05-11,67.30999755859375
2011-05-12,67.4000015258789
2011-05-13,67.29000091552734
2011-05-16,66.20999908447266
2011-05-17,65.0999984741211
2011-05-18,65.51000213623047
2011-05-19,65.2699966430664
2011-05-20,65.5999984741211
2011-05-23,64.66999816894531
2011-05-24,64.66000366210938
2011-05-25,64.63999938964844
2011-05-26,64.94999694824219
2011-05-27,64.70999908447266
2011-05-31,64.56999969482422
2011-06-01,63.58000183105469
2011-06-02,63.11000061035156
2011-06-03,62.70000076293945
2011-06-06,59.0
2011-06-07,59.5099983215332
2011-06-08,59.310001373291016
2011-06-09,59.40999984741211
2011-06-10,57.959999084472656
2011-06-13,55.90999984741211
2011-06-14,55.810001373291016
2011-06-15,55.09000015258789
2011-06-16,54.83000183105469
2011-06-17,54.38999938964844
2011-06-20,53.75
2011-06-21,54.279998779296875
2011-06-22,53.86000061035156
2011-06-23,54.380001068115234
2011-06-24,54.060001373291016
2011-06-27,53.4900016784668
2011-06-28,54.599998474121094
2011-06-29,54.77000045776367
2011-06-30,55.099998474121094
2011-07-01,55.68000030517578
2011-07-05,54.20000076293945
2011-07-06,55.13999938964844
2011-07-07,55.720001220703125
2011-07-08,55.33000183105469
2011-07-11,54.45000076293945
2011-07-12,54.7400016784668
2011-07-13,54.65999984741211
2011-07-14,56.189998626708984
2011-07-15,56.220001220703125
2011-07-18,55.83000183105469
2011-07-19,56.380001068115234
2011-07-20,55.029998779296875
2011-07-21,56.130001068115234
2011-07-22,56.68000030517578
2011-07-25,56.09000015258789
2011-07-26,55.88999938964844
2011-07-27,54.650001525878906
2011-07-28,56.77000045776367
2011-07-29,57.380001068115234
2011-08-01,56.63999938964844
2011-08-02,55.369998931884766
2011-08-03,55.150001525878906
2011-08-04,51.0099983215332
2011-08-05,50.77000045776367
2011-08-08,49.04999923706055
2011-08-09,50.90999984741211
2011-08-10,49.790000915527344
2011-08-11,51.33000183105469
2011-08-12,50.79999923706055
2011-08-15,51.400001525878906
2011-08-16,51.349998474121094
2011-08-17,50.959999084472656
2011-08-18,48.970001220703125
2011-08-19,48.77000045776367
2011-08-22,47.25
2011-08-23,48.7599983215332
2011-08-24,39.90999984741211
2011-08-25,39.29999923706055
2011-08-26,40.06999969482422
2011-08-29,40.7599983215332
2011-08-30,42.709999084472656
2011-08-31,43.150001525878906
2011-09-01,42.90999984741211
2011-09-02,41.61000061035156
2011-09-06,42.91999816894531
2011-09-07,44.459999084472656
2011-09-08,44.54999923706055
2011-09-09,43.27000045776367
2011-09-12,43.29999923706055
2011-09-13,43.91999816894531
2011-09-14,44.279998779296875
2011-09-15,44.150001525878906
2011-09-16,43.58000183105469
2011-09-19,42.83000183105469
2011-09-20,42.189998626708984
2011-09-21,40.189998626708984
2011-09-22,39.849998474121094
2011-09-23,40.709999084472656
2011-09-26,38.349998474121094
2011-09-27,39.16999816894531
2011-09-28,37.84000015258789
2011-09-29,37.470001220703125
2011-09-30,37.4900016784668
2011-10-03,37.209999084472656
2011-10-04,37.439998626708984
2011-10-05,37.849998474121094
2011-10-06,37.95000076293945
2011-10-07,37.29999923706055
2011-10-10,37.86000061035156
2011-10-11,39.7400016784668
2011-10-12,39.439998626708984
2011-10-13,39.75
2011-10-14,40.130001068115234
2011-10-17,39.18000030517578
2011-10-18,40.040000915527344
2011-10-19,39.619998931884766
2011-10-20,40.599998474121094
2011-10-21,40.650001525878906
2011-10-24,42.189998626708984
2011-10-25,41.369998931884766
2011-10-26,41.47999954223633
2011-10-27,43.720001220703125
2011-10-28,44.790000915527344
2011-10-31,43.72999954223633
2011-11-01,41.77000045776367
2011-11-02,41.08000183105469
2011-11-03,42.02000045776367
2011-11-04,42.27000045776367
2011-11-07,42.459999084472656
2011-11-08,43.2599983215332
2011-11-09,42.54999923706055
2011-11-10,42.02000045776367
2011-11-11,41.68000030517578
2011-11-14,42.31999969482422
2011-11-15,42.130001068115234
2011-11-16,41.65999984741211
2011-11-17,40.959999084472656
2011-11-18,41.0
2011-11-21,40.58000183105469
2011-11-22,40.709999084472656
2011-11-23,39.619998931884766
2011-11-25,39.33000183105469
2011-11-28,39.72999954223633
2011-11-29,39.119998931884766
2011-11-30,40.90999984741211
2011-12-01,41.540000915527344
2011-12-02,41.66999816894531
2011-12-05,42.150001525878906
2011-12-06,42.27000045776367
2011-12-07,41.91999816894531
2011-12-08,41.15999984741211
2011-12-09,42.02000045776367
2011-12-12,41.70000076293945
2011-12-13,41.66999816894531
2011-12-14,40.939998626708984
2011-12-15,41.95000076293945
2011-12-16,43.2400016784668
2011-12-19,42.88999938964844
2011-12-20,44.52000045776367
2011-12-21,44.970001220703125
2011-12-22,46.18000030517578
2011-12-23,46.560001373291016
2011-12-27,47.0
2011-12-28,46.06999969482422
2011-12-29,47.540000915527344
2011-12-30,47.25
2012-01-03,47.81999969482422
2012-01-04,47.689998626708984
2012-01-05,48.09000015258789
2012-01-06,48.52000045776367
2012-01-09,48.13999938964844
2012-01-10,48.7599983215332
2012-01-11,48.220001220703125
2012-01-12,47.959999084472656
2012-01-13,47.0099983215332
2012-01-17,47.36000061035156
2012-01-18,48.290000915527344
2012-01-19,48.439998626708984
2012-01-20,49.2599983215332
2012-01-23,48.380001068115234
2012-01-24,48.09000015258789
2012-01-25,49.0099983215332
2012-01-26,48.59000015258789
2012-01-27,48.95000076293945
2012-01-30,49.56999969482422
2012-01-31,49.18000030517578
2012-02-01,49.52000045776367
2012-02-02,50.0
2012-02-03,50.209999084472656
2012-02-06,50.9900016784668
2012-02-07,49.81999969482422
2012-02-08,49.900001525878906
2012-02-09,49.40999984741211
2012-02-10,49.04999923706055
2012-02-13,49.2599983215332
2012-02-14,47.58000183105469
2012-02-15,48.31999969482422
2012-02-16,48.52000045776367
2012-02-17,47.27000045776367
2012-02-21,47.79999923706055
2012-02-22,46.869998931884766
2012-02-23,47.13999938964844
2012-02-24,47.93000030517578
2012-02-27,48.16999816894531
2012-02-28,48.40999984741211
2012-02-29,47.72999954223633
2012-03-01,48.470001220703125
2012-03-02,48.06999969482422
2012-03-05,46.90999984741211
2012-03-06,45.540000915527344
2012-03-07,45.540000915527344
2012-03-08,46.84000015258789
2012-03-09,46.849998474121094
2012-03-12,46.09000015258789
2012-03-13,47.060001373291016
2012-03-14,46.54999923706055
2012-03-15,47.5
2012-03-16,47.869998931884766
2012-03-19,48.459999084472656
2012-03-20,47.84000015258789
2012-03-21,48.22999954223633
2012-03-22,47.81999969482422
2012-03-23,47.68000030517578
2012-03-26,48.630001068115234
2012-03-27,48.81999969482422
2012-03-28,48.130001068115234
2012-03-29,47.439998626708984
2012-03-30,47.130001068115234
2012-04-02,47.529998779296875
2012-04-03,47.099998474121094
2012-04-04,45.22999954223633
2012-04-05,44.70000076293945
2012-04-09,44.4900016784668
2012-04-10,43.689998626708984
2012-04-11,43.72999954223633
2012-04-12,42.380001068115234
2012-04-13,41.630001068115234
2012-04-16,41.34000015258789
2012-04-17,41.150001525878906
2012-04-18,40.41999816894531
2012-04-19,41.709999084472656
2012-04-20,42.09000015258789
2012-04-23,42.18000030517578
2012-04-24,42.06999969482422
2012-04-25,43.130001068115234
2012-04-26,44.540000915527344
2012-04-27,44.959999084472656
2012-04-30,43.75
2012-05-01,43.54999923706055
2012-05-02,43.65999984741211
2012-05-03,43.95000076293945
2012-05-04,42.189998626708984
2012-05-07,42.5
2012-05-08,43.11000061035156
2012-05-09,42.650001525878906
2012-05-10,42.27000045776367
2012-05-11,42.58000183105469
2012-05-14,42.77000045776367
2012-05-15,42.880001068115234
2012-05-16,42.72999954223633
2012-05-17,42.09000015258789
2012-05-18,41.63999938964844
2012-05-21,43.27000045776367
2012-05-22,42.720001220703125
2012-05-23,42.52000045776367
2012-05-24,42.66999816894531
2012-05-25,44.04999923706055
2012-05-29,44.81999969482422
2012-05-30,44.720001220703125
2012-05-31,44.2400016784668
2012-06-01,43.0099983215332
2012-06-04,43.04999923706055
2012-06-05,43.0
2012-06-06,43.400001525878906
2012-06-07,43.31999969482422
2012-06-08,43.2599983215332
2012-06-11,42.810001373291016
2012-06-12,43.849998474121094
2012-06-13,43.779998779296875
2012-06-14,45.68000030517578
2012-06-15,47.779998779296875
2012-06-18,47.54999923706055
2012-06-19,47.95000076293945
2012-06-20,47.790000915527344
2012-06-21,47.630001068115234
2012-06-22,48.0099983215332
2012-06-25,47.599998474121094
2012-06-26,48.11000061035156
2012-06-27,49.11000061035156
2012-06-28,49.099998474121094
2012-06-29,49.380001068115234
2012-07-02,50.7400016784668
2012-07-03,51.47999954223633
2012-07-05,52.29999923706055
2012-07-06,51.959999084472656
2012-07-09,51.470001220703125
2012-07-10,50.849998474121094
2012-07-11,50.599998474121094
2012-07-12,50.61000061035156
2012-07-13,51.40999984741211
2012-07-16,52.11000061035156
2012-07-17,53.290000915527344
2012-07-18,53.5099983215332
2012-07-19,53.31999969482422
2012-07-20,52.459999084472656
2012-07-23,50.720001220703125
2012-07-24,49.869998931884766
2012-07-25,50.400001525878906
2012-07-26,52.68000030517578
2012-07-27,54.58000183105469
2012-07-30,54.369998931884766
2012-07-31,54.779998779296875
2012-08-01,54.040000915527344
2012-08-02,53.75
2012-08-03,54.02000045776367
2012-08-06,55.900001525878906
2012-08-07,55.5099983215332
2012-08-08,55.13999938964844
2012-08-09,55.41999816894531
2012-08-10,55.22999954223633
2012-08-13,55.45000076293945
2012-08-14,56.09000015258789
2012-08-15,56.779998779296875
2012-08-16,56.290000915527344
2012-08-17,56.220001220703125
2012-08-20,55.93000030517578
2012-08-21,55.2599983215332
2012-08-22,55.369998931884766
2012-08-23,55.220001220703125
2012-08-24,55.33000183105469
2012-08-27,55.25
2012-08-28,55.70000076293945
2012-08-29,55.31999969482422
2012-08-30,53.970001220703125
2012-08-31,54.119998931884766
2012-09-04,55.65999984741211
2012-09-05,55.72999954223633
2012-09-06,55.689998626708984
2012-09-07,55.189998626708984
2012-09-10,54.86000061035156
2012-09-11,55.0
2012-09-12,54.7400016784668
2012-09-13,54.900001525878906
2012-09-14,57.150001525878906
2012-09-17,58.08000183105469
2012-09-18,57.93000030517578
2012-09-19,58.20000076293945
2012-09-20,58.04999923706055
2012-09-21,57.790000915527344
2012-09-24,58.29999923706055
2012-09-25,57.5
2012-09-26,56.529998779296875
2012-09-27,56.34000015258789
2012-09-28,55.880001068115234
2012-10-01,56.630001068115234
2012-10-02,58.90999984741211
2012-10-03,58.27000045776367
2012-10-04,58.0
2012-10-05,57.2599983215332
2012-10-08,56.93000030517578
2012-10-09,55.959999084472656
2012-10-10,56.150001525878906
2012-10-11,56.41999816894531
2012-10-12,55.34000015258789
2012-10-15,55.380001068115234
2012-10-16,56.59000015258789
2012-10-17,57.529998779296875
2012-10-18,56.470001220703125
2012-10-19,54.86000061035156
2012-10-22,54.47999954223633
2012-10-23,53.279998779296875
2012-10-24,44.9900016784668
2012-10-25,45.75
2012-10-26,45.25
2012-10-31,45.66999816894531
2012-11-01,47.7599983215332
2012-11-02,47.0099983215332
2012-11-05,47.900001525878906
2012-11-06,48.16999816894531
2012-11-07,48.5
2012-11-08,48.65999984741211
2012-11-09,49.2599983215332
2012-11-12,49.11000061035156
2012-11-13,49.150001525878906
2012-11-14,49.13999938964844
2012-11-15,48.54999923706055
2012-11-16,49.47999954223633
2012-11-19,51.18000030517578
2012-11-20,51.369998931884766
2012-11-21,52.459999084472656
2012-11-23,53.529998779296875
2012-11-26,53.95000076293945
2012-11-27,52.619998931884766
2012-11-28,51.9900016784668
2012-11-29,52.97999954223633
2012-11-30,52.54999923706055
2012-12-03,52.63999938964844
2012-12-04,52.56999969482422
2012-12-05,52.36000061035156
2012-12-06,52.2400016784668
2012-12-07,52.040000915527344
2012-12-10,51.900001525878906
2012-12-11,52.939998626708984
2012-12-12,52.15999984741211
2012-12-13,50.2599983215332
2012-12-14,50.380001068115234
2012-12-17,50.66999816894531
2012-12-18,51.7599983215332
2012-12-19,51.4900016784668
2012-12-20,52.45000076293945
2012-12-21,52.5099983215332
2012-12-24,52.540000915527344
2012-12-26,52.31999969482422
2012-12-27,52.619998931884766
2012-12-28,52.13999938964844
2012-12-31,53.41999816894531
2013-01-02,53.83000183105469
2013-01-03,52.81999969482422
2013-01-04,51.970001220703125
2013-01-07,52.91999816894531
2013-01-08,52.63999938964844
2013-01-09,52.90999984741211
2013-01-10,52.529998779296875
2013-01-11,52.16999816894531
2013-01-14,52.119998931884766
2013-01-15,51.90999984741211
2013-01-16,51.63999938964844
2013-01-17,52.20000076293945
2013-01-18,52.11000061035156
2013-01-22,53.45000076293945
2013-01-23,52.72999954223633
2013-01-24,53.16999816894531
2013-01-25,53.5099983215332
2013-01-28,52.810001373291016
2013-01-29,53.279998779296875
2013-01-30,53.4900016784668
2013-01-31,53.88999938964844
2013-02-01,53.790000915527344
2013-02-04,53.400001525878906
2013-02-05,54.79999923706055
2013-02-06,54.560001373291016
2013-02-07,53.61000061035156
2013-02-08,53.7599983215332
2013-02-11,53.40999984741211
2013-02-12,53.810001373291016
2013-02-13,53.810001373291016
2013-02-14,56.099998474121094
2013-02-15,56.70000076293945
2013-02-19,56.86000061035156
2013-02-20,56.27000045776367
2013-02-21,56.95000076293945
2013-02-22,57.75
2013-02-25,57.65999984741211
2013-02-26,58.20000076293945
2013-02-27,59.189998626708984
2013-02-28,59.810001373291016
2013-03-01,60.810001373291016
2013-03-04,60.91999816894531
2013-03-05,61.400001525878906
2013-03-06,61.33000183105469
2013-03-07,61.33000183105469
2013-03-08,61.72999954223633
2013-03-11,62.09000015258789
2013-03-12,62.4900016784668
2013-03-13,62.040000915527344
2013-03-14,61.900001525878906
2013-03-15,61.060001373291016
2013-03-18,61.869998931884766
2013-03-19,62.2400016784668
2013-03-20,62.56999969482422
2013-03-21,60.9900016784668
2013-03-22,60.95000076293945
2013-03-25,59.619998931884766
2013-03-26,60.38999938964844
2013-03-27,61.20000076293945
2013-03-28,60.869998931884766
2013-04-01,60.040000915527344
2013-04-02,60.09000015258789
2013-04-03,59.88999938964844
2013-04-04,60.0099983215332
2013-04-05,60.0099983215332
2013-04-08,59.880001068115234
2013-04-09,59.63999938964844
2013-04-10,61.2599983215332
2013-04-11,61.54999923706055
2013-04-12,61.66999816894531
2013-04-15,60.2400016784668
2013-04-16,61.08000183105469
2013-04-17,60.5
2013-04-18,59.66999816894531
2013-04-19,60.2599983215332
2013-04-22,61.15999984741211
2013-04-23,61.65999984741211
2013-04-24,63.220001220703125
2013-04-25,61.66999816894531
2013-04-26,62.20000076293945
2013-04-29,64.9800033569336
2013-04-30,66.77999877929688
2013-05-01,66.68000030517578
2013-05-02,67.16999816894531
2013-05-03,65.80999755859375
2013-05-06,65.8499984741211
2013-05-07,65.43000030517578
2013-05-08,65.4000015258789
2013-05-09,65.0999984741211
2013-05-10,66.58000183105469
2013-05-13,67.5
2013-05-14,68.25
2013-05-15,67.86000061035156
2013-05-16,68.4800033569336
2013-05-17,69.16999816894531
2013-05-20,68.11000061035156
2013-05-21,68.47000122070312
2013-05-22,67.81999969482422
2013-05-23,67.61000061035156
2013-05-24,66.3499984741211
2013-05-28,67.19000244140625
2013-05-29,67.0
2013-05-30,69.30999755859375
2013-05-31,66.48999786376953
2013-06-03,66.4000015258789
2013-06-04,65.22000122070312
2013-06-05,63.5
2013-06-06,64.83999633789062
2013-06-07,67.0
2013-06-10,66.37000274658203
2013-06-11,66.81999969482422
2013-06-12,66.33999633789062
2013-06-13,65.87000274658203
2013-06-14,65.41999816894531
2013-06-17,64.76000213623047
2013-06-18,65.66999816894531
2013-06-19,64.98999786376953
2013-06-20,63.220001220703125
2013-06-21,63.34000015258789
2013-06-24,61.58000183105469
2013-06-25,62.2599983215332
2013-06-26,63.900001525878906
2013-06-27,64.44000244140625
2013-06-28,65.81999969482422
2013-07-01,67.62999725341797
2013-07-02,66.66000366210938
2013-07-03,66.0999984741211
2013-07-05,67.20999908447266
2013-07-08,68.13999938964844
2013-07-09,67.95999908447266
2013-07-10,67.83999633789062
2013-07-11,68.11000061035156
2013-07-12,69.08000183105469
2013-07-15,69.19999694824219
2013-07-16,67.95999908447266
2013-07-17,68.27999877929688
2013-07-18,69.8499984741211
2013-07-19,70.0
2013-07-22,71.22000122070312
2013-07-23,70.79000091552734
2013-07-24,70.61000061035156
2013-07-25,71.83000183105469
2013-07-26,72.5
2013-07-29,72.62999725341797
2013-07-30,73.75
2013-07-31,74.93000030517578
2013-08-01,75.87000274658203
2013-08-02,76.69000244140625
2013-08-05,75.13999938964844
2013-08-06,73.83999633789062
2013-08-07,73.45999908447266
2013-08-08,73.2699966430664
2013-08-09,73.75
2013-08-12,73.55999755859375
2013-08-13,73.76000213623047
2013-08-14,72.80000305175781
2013-08-15,71.13999938964844
2013-08-16,71.20999908447266
2013-08-19,70.73999786376953
2013-08-20,72.08000183105469
2013-08-21,71.91999816894531
2013-08-22,72.61000061035156
2013-08-23,71.66000366210938
2013-08-26,73.37999725341797
2013-08-27,71.29000091552734
2013-08-28,72.19999694824219
2013-08-29,73.12000274658203
2013-08-30,70.91000366210938
2013-09-03,72.02999877929688
2013-09-04,73.5
2013-09-05,74.16999816894531
2013-09-06,73.66999816894531
2013-09-09,75.73999786376953
2013-09-10,77.13999938964844
2013-09-11,77.3499984741211
2013-09-12,77.1500015258789
2013-09-13,77.58999633789062
2013-09-16,78.9800033569336
2013-09-17,79.58000183105469
2013-09-18,79.30999755859375
2013-09-19,78.66999816894531
2013-09-20,77.86000061035156
2013-09-23,77.4000015258789
2013-09-24,77.16000366210938
2013-09-25,77.22000122070312
2013-09-26,78.95999908447266
2013-09-27,78.72000122070312
2013-09-30,78.8499984741211
2013-10-01,82.27999877929688
2013-10-02,83.66999816894531
2013-10-03,84.66999816894531
