Date,KR
2010-10-19,8.066617012023926
2010-10-20,8.194657325744629
2010-10-21,8.190887451171875
2010-10-22,8.209714889526367
2010-10-25,8.194657325744629
2010-10-26,8.3114013671875
2010-10-27,8.360355377197266
2010-10-28,8.349056243896484
2010-10-29,8.285037994384766
2010-11-01,8.288803100585938
2010-11-02,8.488395690917969
2010-11-03,8.567480087280273
2010-11-04,8.740715980529785
2010-11-05,8.70305347442627
2010-11-08,8.552417755126953
2010-11-09,8.556180953979492
2010-11-10,8.573211669921875
2010-11-11,8.569426536560059
2010-11-12,8.69805908203125
2010-11-15,8.645092964172363
2010-11-16,8.48997688293457
2010-11-17,8.629962921142578
2010-11-18,8.611040115356445
2010-11-19,8.637526512145996
2010-11-22,8.751031875610352
2010-11-23,8.70562744140625
2010-11-24,8.709413528442383
2010-11-26,8.72833251953125
2010-11-29,8.732110023498535
2010-11-30,8.909937858581543
2010-12-01,9.027219772338867
2010-12-02,8.183517456054688
2010-12-03,7.986782550811768
2010-12-06,7.805176258087158
2010-12-07,7.824093818664551
2010-12-08,7.854360580444336
2010-12-09,7.854360580444336
2010-12-10,7.812741756439209
2010-12-13,7.986782550811768
2010-12-14,7.945164203643799
2010-12-15,8.0889310836792
2010-12-16,8.168387413024902
2010-12-17,8.210005760192871
2010-12-20,8.228919982910156
2010-12-21,8.213786125183105
2010-12-22,8.240269660949707
2010-12-23,8.217570304870605
2010-12-27,8.300803184509277
2010-12-28,8.225133895874023
2010-12-29,8.315937995910645
2010-12-30,8.391606330871582
2010-12-31,8.459708213806152
2011-01-03,8.327285766601562
2011-01-04,8.210005760192871
2011-01-05,8.266753196716309
2011-01-06,8.175952911376953
2011-01-07,8.17216682434082
2011-01-10,8.145684242248535
2011-01-11,8.115415573120117
2011-01-12,8.228919982910156
2011-01-13,8.141901016235352
2011-01-14,8.111634254455566
2011-01-18,8.107851028442383
2011-01-19,8.138115882873535
2011-01-20,8.168387413024902
2011-01-21,8.157033920288086
2011-01-24,8.210005760192871
2011-01-25,8.191086769104004
2011-01-26,8.175952911376953
2011-01-27,8.138115882873535
2011-01-28,8.05488109588623
2011-01-31,8.096501350402832
2011-02-01,8.206216812133789
2011-02-02,8.187302589416504
2011-02-03,8.308371543884277
2011-02-04,8.448359489440918
2011-02-07,8.448359489440918
2011-02-08,8.429439544677734
2011-02-09,8.565644264221191
2011-02-10,8.520242691040039
2011-02-11,8.586762428283691
2011-02-14,8.525941848754883
2011-02-15,8.594361305236816
2011-02-16,8.826231956481934
2011-02-17,8.776815414428711
2011-02-18,8.780618667602539
2011-02-22,8.818633079528809
2011-02-23,8.78442096710205
2011-02-24,8.731206893920898
2011-02-25,8.689393043518066
2011-02-28,8.704596519470215
2011-03-01,8.639975547790527
2011-03-02,8.560153007507324
2011-03-03,8.75020980834961
2011-03-04,8.970677375793457
2011-03-07,8.985877990722656
2011-03-08,9.012486457824707
2011-03-09,9.020092010498047
2011-03-10,9.099912643432617
2011-03-11,9.088506698608398
2011-03-14,9.069506645202637
2011-03-15,9.122724533081055
2011-03-16,8.940268516540527
2011-03-17,9.020092010498047
2011-03-18,9.069506645202637
2011-03-21,8.985877990722656
2011-03-22,8.989683151245117
2011-03-23,8.932670593261719
2011-03-24,9.073307037353516
2011-03-25,9.00869083404541
2011-03-28,9.001086235046387
2011-03-29,9.194942474365234
2011-03-30,9.232954978942871
2011-03-31,9.111316680908203
2011-04-01,9.027691841125488
2011-04-04,9.077107429504395
2011-04-05,9.042898178100586
2011-04-06,9.111316680908203
2011-04-07,9.164536476135254
2011-04-08,9.122724533081055
2011-04-11,9.210151672363281
2011-04-12,9.164536476135254
2011-04-13,9.198741912841797
2011-04-14,9.388801574707031
2011-04-15,9.32797908782959
2011-04-18,9.343192100524902
2011-04-19,9.358392715454102
2011-04-20,9.213950157165527
2011-04-21,9.31657886505127
2011-04-25,9.225353240966797
2011-04-26,9.232954978942871
2011-04-27,9.3469877243042
2011-04-28,9.153130531311035
2011-04-29,9.240559577941895
2011-05-02,9.156930923461914
2011-05-03,9.156930923461914
2011-05-04,9.18354320526123
2011-05-05,9.2367582321167
2011-05-06,9.210151672363281
2011-05-09,9.232954978942871
2011-05-10,9.350788116455078
2011-05-11,9.339387893676758
2011-05-12,9.558890342712402
2011-05-13,9.555075645446777
2011-05-16,9.535984992980957
2011-05-17,9.661964416503906
2011-05-18,9.681051254272461
2011-05-19,9.726860046386719
2011-05-20,9.5321683883667
2011-05-23,9.383286476135254
2011-05-24,9.341296195983887
2011-05-25,9.242042541503906
2011-05-26,9.291668891906738
2011-05-27,9.436731338500977
2011-05-31,9.474907875061035
2011-06-01,9.123698234558105
2011-06-02,9.070257186889648
2011-06-03,8.997726440429688
2011-06-06,8.841209411621094
2011-06-07,8.894654273986816
2011-06-08,9.016812324523926
2011-06-09,9.085528373718262
2011-06-10,8.887017250061035
2011-06-13,8.936643600463867
2011-06-14,8.86411190032959
2011-06-15,8.761041641235352
2011-06-16,9.158059120178223
2011-06-17,9.161876678466797
2011-06-20,9.177148818969727
2011-06-21,9.39855670928955
2011-06-22,9.35274887084961
2011-06-23,9.444367408752441
2011-06-24,9.35274887084961
2011-06-27,9.268763542175293
2011-06-28,9.318388938903809
2011-06-29,9.387106895446777
2011-06-30,9.467272758483887
2011-07-01,9.5741605758667
2011-07-05,9.558890342712402
2011-07-06,9.593246459960938
2011-07-07,9.719223976135254
2011-07-08,9.665776252746582
2011-07-11,9.535984992980957
2011-07-12,9.593246459960938
2011-07-13,9.642873764038086
2011-07-14,9.677234649658203
2011-07-15,9.726860046386719
2011-07-18,9.700136184692383
2011-07-19,9.860466957092285
2011-07-20,9.83374309539795
2011-07-21,9.600881576538086
2011-07-22,9.661964416503906
2011-07-25,9.474907875061035
2011-07-26,9.516899108886719
2011-07-27,9.535984992980957
2011-07-28,9.4825439453125
2011-07-29,9.493993759155273
2011-08-01,9.425277709960938
2011-08-02,9.165692329406738
2011-08-03,9.264945983886719
2011-08-04,9.054986953735352
2011-08-05,8.990093231201172
2011-08-08,8.5167236328125
2011-08-09,8.612164497375488
2011-08-10,8.371665000915527
2011-08-11,8.672774314880371
2011-08-12,8.718806266784668
2011-08-15,8.772506713867188
2011-08-16,8.85306167602539
2011-08-17,8.968133926391602
2011-08-18,8.795519828796387
2011-08-19,8.711133003234863
2011-08-22,8.71496868133545
2011-08-23,8.764835357666016
2011-08-24,8.630583763122559
2011-08-25,8.630583763122559
2011-08-26,8.699625015258789
2011-08-29,8.956624984741211
2011-08-30,8.845386505126953
2011-08-31,9.037177085876465
2011-09-01,8.941283226013184
2011-09-02,8.85306167602539
2011-09-06,8.730314254760742
2011-09-07,9.01416301727295
2011-09-08,8.956624984741211
2011-09-09,8.44646167755127
2011-09-12,8.369745254516602
2011-09-13,8.431116104125977
2011-09-14,8.477149963378906
2011-09-15,8.672774314880371
2011-09-16,8.588387489318848
2011-09-19,8.584546089172363
2011-09-20,8.59605884552002
2011-09-21,8.34672737121582
2011-09-22,8.335223197937012
2011-09-23,8.354403495788574
2011-09-26,8.45413875579834
2011-09-27,8.415780067443848
2011-09-28,8.419611930847168
2011-09-29,8.523178100585938
2011-09-30,8.423445701599121
2011-10-03,8.339058876037598
2011-10-04,8.442625999450684
2011-10-05,8.492491722106934
2011-10-06,8.737985610961914
2011-10-07,8.642091751098633
2011-10-10,8.780180931091309
2011-10-11,8.734149932861328
2011-10-12,8.70729923248291
2011-10-13,8.642091751098633
2011-10-14,8.672774314880371
2011-10-17,8.576882362365723
2011-10-18,8.722639083862305
2011-10-19,8.70729923248291
2011-10-20,8.71496868133545
2011-10-21,8.856894493103027
2011-10-24,8.922101974487305
2011-10-25,8.791686058044434
2011-10-26,8.830042839050293
2011-10-27,9.010329246520996
2011-10-28,8.994987487792969
2011-10-31,8.891419410705566
2011-11-01,8.62674617767334
2011-11-02,8.684279441833496
2011-11-03,8.684279441833496
2011-11-04,8.749490737915039
2011-11-07,8.85306167602539
2011-11-08,8.918267250061035
2011-11-09,8.72647476196289
2011-11-10,8.836353302001953
2011-11-11,9.032971382141113
2011-11-14,8.921168327331543
2011-11-15,8.909602165222168
2011-11-16,8.666719436645508
2011-11-17,8.52407169342041
2011-11-18,8.60888957977295
2011-11-21,8.52407169342041
2011-11-22,8.431546211242676
2011-11-23,8.41226863861084
2011-11-25,8.543351173400879
2011-11-28,8.74382495880127
2011-11-29,8.616602897644043
2011-11-30,8.936590194702148
2011-12-01,9.009838104248047
2011-12-02,9.005985260009766
2011-12-05,9.129353523254395
2011-12-06,9.144774436950684
2011-12-07,9.133210182189941
2011-12-08,9.067669868469238
2011-12-09,9.229592323303223
2011-12-12,9.221885681152344
2011-12-13,9.179472923278809
2011-12-14,9.07923698425293
2011-12-15,9.179472923278809
2011-12-16,9.140920639038086
2011-12-19,9.059959411621094
2011-12-20,9.245014190673828
2011-12-21,9.43778133392334
2011-12-22,9.314409255981445
2011-12-23,9.43778133392334
2011-12-27,9.433923721313477
2011-12-28,9.379950523376465
2011-12-29,9.426217079162598
2011-12-30,9.337538719177246
2012-01-03,9.453204154968262
2012-01-04,9.356819152832031
2012-01-05,9.36452579498291
2012-01-06,9.325979232788086
2012-01-09,9.35296630859375
2012-01-10,9.376093864440918
2012-01-11,9.287422180175781
2012-01-12,9.245014190673828
2012-01-13,9.30284309387207
2012-01-17,9.37224006652832
2012-01-18,9.298989295959473
2012-01-19,9.27585506439209
2012-01-20,9.218024253845215
2012-01-23,9.30284309387207
2012-01-24,9.383803367614746
2012-01-25,9.50331974029541
2012-01-26,9.472476959228516
2012-01-27,9.36838436126709
2012-01-30,9.287422180175781
2012-01-31,9.160196304321289
2012-02-01,9.18718433380127
2012-02-02,9.241158485412598
2012-02-03,9.221885681152344
2012-02-06,9.27585506439209
2012-02-07,9.137063980102539
2012-02-08,9.113932609558105
2012-02-09,9.090803146362305
2012-02-10,9.110075950622559
2012-02-13,9.119765281677246
2012-02-14,9.247613906860352
2012-02-15,9.20112133026123
2012-02-16,9.251485824584961
2012-02-17,9.266984939575195
2012-02-21,9.228240966796875
2012-02-22,9.158506393432617
2012-02-23,8.902812004089355
2012-02-24,9.119765281677246
2012-02-27,9.251485824584961
2012-02-28,9.21274185180664
2012-02-29,9.216618537902832
2012-03-01,9.468441009521484
2012-03-02,9.328968048095703
2012-03-05,9.375460624694824
2012-03-06,9.31734561920166
2012-03-07,9.325094223022461
2012-03-08,9.42969799041748
2012-03-09,9.421947479248047
2012-03-12,9.44519329071045
2012-03-13,9.383204460144043
2012-03-14,9.42969799041748
2012-03-15,9.456815719604492
2012-03-16,9.441320419311523
2012-03-19,9.348339080810547
2012-03-20,9.336718559265137
2012-03-21,9.406452178955078
2012-03-22,9.297975540161133
2012-03-23,9.468441009521484
2012-03-26,9.3793306350708
2012-03-27,9.410325050354004
2012-03-28,9.371589660644531
2012-03-29,9.383204460144043
2012-03-30,9.387084007263184
2012-04-02,9.44906997680664
2012-04-03,9.193371772766113
2012-04-04,9.119765281677246
2012-04-05,9.23598861694336
2012-04-09,9.104268074035645
2012-04-10,9.015162467956543
2012-04-11,9.08877182006836
2012-04-12,9.150757789611816
2012-04-13,9.108142852783203
2012-04-16,9.131385803222656
2012-04-17,9.177876472473145
2012-04-18,9.100396156311035
2012-04-19,8.991918563842773
2012-04-20,9.007413864135742
2012-04-23,9.007413864135742
2012-04-24,9.030659675598145
2012-04-25,8.98416805267334
2012-04-26,9.022907257080078
2012-04-27,9.046154975891113
2012-04-30,9.015162467956543
2012-05-01,9.073278427124023
2012-05-02,9.042280197143555
2012-05-03,9.007413864135742
2012-05-04,8.957047462463379
2012-05-07,8.914434432983398
2012-05-08,8.875693321228027
2012-05-09,8.833076477050781
2012-05-10,8.941554069519043
2012-05-11,8.943498611450195
2012-05-14,8.768290519714355
2012-05-15,8.628124237060547
2012-05-16,8.651485443115234
2012-05-17,8.538567543029785
2012-05-18,8.491848945617676
2012-05-21,8.60086727142334
2012-05-22,8.690418243408203
2012-05-23,8.628124237060547
2012-05-24,8.624228477478027
2012-05-25,8.725461959838867
2012-05-29,8.779970169067383
2012-05-30,8.702101707458496
2012-05-31,8.569720268249512
2012-06-01,8.42565631866455
2012-06-04,8.530782699584961
2012-06-05,8.511317253112793
2012-06-06,8.546359062194824
2012-06-07,8.464590072631836
2012-06-08,8.398405075073242
2012-06-11,8.312743186950684
2012-06-12,8.371149063110352
2012-06-13,8.289382934570312
2012-06-14,8.79165267944336
2012-06-15,8.881203651428223
2012-06-18,8.881203651428223
2012-06-19,8.842269897460938
2012-06-20,8.966861724853516
2012-06-21,8.970756530761719
2012-06-22,8.912349700927734
2012-06-25,8.834479331970215
2012-06-26,8.776078224182129
2012-06-27,8.873417854309082
2012-06-28,8.924033164978027
2012-06-29,9.029159545898438
2012-07-02,8.881203651428223
2012-07-03,8.92013931274414
2012-07-05,8.807226181030273
2012-07-06,8.877306938171387
2012-07-09,8.741034507751465
2012-07-10,8.79165267944336
2012-07-11,8.881203651428223
2012-07-12,8.550248146057129
2012-07-13,8.612546920776367
2012-07-16,8.534672737121582
2012-07-17,8.550248146057129
2012-07-18,8.558039665222168
2012-07-19,8.406189918518066
2012-07-20,8.359467506408691
2012-07-23,8.281595230102539
2012-07-24,8.21929931640625
2012-07-25,8.273810386657715
2012-07-26,8.382827758789062
2012-07-27,8.51521110534668
2012-07-30,8.538567543029785
2012-07-31,8.632015228271484
2012-08-01,8.643695831298828
2012-08-02,8.519102096557617
2012-08-03,8.643695831298828
2012-08-06,8.744926452636719
2012-08-07,8.752714157104492
2012-08-08,8.842269897460938
2012-08-09,8.764394760131836
2012-08-10,8.760504722595215
2012-08-13,8.782027244567871
2012-08-14,8.746807098388672
2012-08-15,8.64505386352539
2012-08-16,8.660706520080566
2012-08-17,8.621573448181152
2012-08-20,8.660706520080566
2012-08-21,8.613744735717773
2012-08-22,8.594176292419434
2012-08-23,8.488510131835938
2012-08-24,8.535472869873047
2012-08-27,8.609827995300293
2012-08-28,8.688100814819336
2012-08-29,8.668532371520996
2012-08-30,8.688100814819336
2012-08-31,8.719409942626953
2012-09-04,8.742892265319824
2012-09-05,8.828987121582031
2012-09-06,9.04032039642334
2012-09-07,8.89552116394043
2012-09-10,9.020753860473633
2012-09-11,9.15772819519043
2012-09-12,9.361234664916992
2012-09-13,9.3455810546875
2012-09-14,9.314271926879883
2012-09-17,9.318187713623047
2012-09-18,9.247740745544434
2012-09-19,9.388629913330078
2012-09-20,9.353405952453613
2012-09-21,9.267309188842773
2012-09-24,9.267309188842773
2012-09-25,9.1851224899292
2012-09-26,9.204692840576172
2012-09-27,9.228174209594727
2012-09-28,9.21252155303955
2012-10-01,9.306445121765137
2012-10-02,9.271220207214355
2012-10-03,9.3103609085083
2012-10-04,9.271220207214355
2012-10-05,9.302533149719238
2012-10-08,9.322097778320312
2012-10-09,9.21252155303955
2012-10-10,9.118592262268066
2012-10-11,9.126420021057129
2012-10-12,9.122509002685547
2012-10-15,9.169471740722656
2012-10-16,9.560826301574707
2012-10-17,9.787814140319824
2012-10-18,9.862171173095703
2012-10-19,9.8347749710083
2012-10-22,9.920873641967773
2012-10-23,9.830862045288086
2012-10-24,9.787814140319824
2012-10-25,9.924787521362305
2012-10-26,9.854342460632324
2012-10-31,9.869996070861816
2012-11-01,9.783900260925293
2012-11-02,9.756505012512207
2012-11-05,9.756505012512207
2012-11-06,9.826947212219238
2012-11-07,9.643010139465332
2012-11-08,9.603872299194336
2012-11-09,9.666492462158203
2012-11-12,9.748674392700195
2012-11-13,9.752612113952637
2012-11-14,9.63449764251709
2012-11-15,9.5990571975708
2012-11-16,9.654183387756348
2012-11-19,9.697491645812988
2012-11-20,9.662057876586914
2012-11-21,9.705367088317871
2012-11-23,9.835295677185059
2012-11-26,9.689615249633789
2012-11-27,9.788050651550293
2012-11-28,9.866795539855957
2012-11-29,10.335329055786133
2012-11-30,10.331391334533691
2012-12-03,10.54400634765625
2012-12-04,10.579440116882324
2012-12-05,10.51644229888916
2012-12-06,10.591251373291016
2012-12-07,10.555817604064941
2012-12-10,10.49282169342041
2012-12-11,10.47313404083252
2012-12-12,10.469197273254395
2012-12-13,10.374702453613281
2012-12-14,10.351078033447266
2012-12-17,10.461320877075195
2012-12-18,10.532196998596191
2012-12-19,10.433760643005371
2012-12-20,10.484945297241211
2012-12-21,10.355016708374023
2012-12-24,10.370766639709473
2012-12-26,10.276268005371094
2012-12-27,10.221147537231445
2012-12-28,10.1109037399292
2012-12-31,10.244772911071777
2013-01-02,10.382576942443848
2013-01-03,10.390451431274414
2013-01-04,10.418013572692871
2013-01-07,10.166024208068848
2013-01-08,9.953414916992188
2013-01-09,10.059718132019043
2013-01-10,10.059718132019043
2013-01-11,10.118781089782715
2013-01-14,10.181777000427246
2013-01-15,10.280207633972168
2013-01-16,10.351078033447266
2013-01-17,10.508572578430176
2013-01-18,10.662121772766113
2013-01-22,10.799927711486816
2013-01-23,10.890483856201172
2013-01-24,10.929858207702637
2013-01-25,10.961355209350586
2013-01-28,10.94560432434082
2013-01-29,10.91016960144043
2013-01-30,10.929858207702637
2013-01-31,10.906234741210938
2013-02-01,10.981040954589844
2013-02-04,10.894423484802246
2013-02-05,10.981040954589844
2013-02-06,10.969228744506836
2013-02-07,11.032227516174316
2013-02-08,11.103099822998047
2013-02-11,11.17790412902832
2013-02-12,11.236966133117676
2013-02-13,11.264669418334961
2013-02-14,11.177590370178223
2013-02-15,11.039058685302734
2013-02-19,11.165717124938965
2013-02-20,10.951979637145996
2013-02-21,11.38341236114502
2013-02-22,11.395286560058594
2013-02-25,11.22113037109375
2013-02-26,11.367579460144043
2013-02-27,11.517985343933105
2013-02-28,11.5615234375
2013-03-01,11.68818473815918
2013-03-04,11.664436340332031
2013-03-05,11.711928367614746
2013-03-06,11.62089729309082
2013-03-07,11.973162651062012
2013-03-08,12.337307929992676
2013-03-11,12.25023078918457
2013-03-12,12.19481372833252
2013-03-13,12.392719268798828
2013-03-14,12.467921257019043
2013-03-15,12.515423774719238
2013-03-18,12.531251907348633
2013-03-19,12.562919616699219
2013-03-20,12.614373207092285
2013-03-21,12.665827751159668
2013-03-22,12.824150085449219
2013-03-25,12.919142723083496
2013-03-26,12.97851848602295
2013-03-27,13.10120964050293
2013-03-28,13.117050170898438
2013-04-01,12.879562377929688
2013-04-02,12.97851848602295
2013-04-03,12.681658744812012
2013-04-04,12.788529396057129
2013-04-05,12.681658744812012
2013-04-08,12.618330001831055
2013-04-09,12.68957805633545
2013-04-10,12.923102378845215
2013-04-11,13.12891960144043
2013-04-12,13.105175971984863
2013-04-15,12.950807571411133
2013-04-16,13.180375099182129
2013-04-17,13.231833457946777
2013-04-18,13.362446784973145
2013-04-19,13.342659950256348
2013-04-22,13.540559768676758
2013-04-23,13.722631454467773
2013-04-24,13.690969467163086
2013-04-25,13.588057518005371
2013-04-26,13.568270683288574
2013-04-29,13.635557174682617
2013-04-30,13.607848167419434
2013-05-01,13.53660774230957
2013-05-02,13.702838897705078
2013-05-03,13.738466262817383
2013-05-06,13.655345916748047
2013-05-07,13.849294662475586
2013-05-08,13.746376037597656
2013-05-09,13.635557174682617
2013-05-10,13.651389122009277
2013-05-13,13.496352195739746
2013-05-14,13.83425235748291
2013-05-15,14.001219749450684
2013-05-16,13.941593170166016
2013-05-17,14.080720901489258
2013-05-20,13.802450180053711
2013-05-21,13.84618091583252
2013-05-22,13.56393051147461
2013-05-23,13.591757774353027
2013-05-24,13.607662200927734
2013-05-28,13.7308931350708
2013-05-29,13.683189392089844
2013-05-30,13.671263694763184
2013-05-31,13.385039329528809
2013-06-03,13.452622413635254
2013-06-04,13.496352195739746
2013-06-05,13.130609512329102
2013-06-06,13.16639232635498
2013-06-07,13.738847732543945
2013-06-10,13.806424140930176
2013-06-11,13.746801376342773
2013-06-12,13.63548469543457
2013-06-13,13.937612533569336
2013-06-14,13.830272674560547
2013-06-17,13.98531436920166
2013-06-18,14.120479583740234
2013-06-19,13.965438842773438
2013-06-20,13.110737800598145
2013-06-21,13.42479133605957
2013-06-24,13.512252807617188
2013-06-25,13.718963623046875
2013-06-26,13.707039833068848
2013-06-27,13.798474311828613
2013-06-28,13.7308931350708
2013-07-01,13.782574653625488
2013-07-02,14.279495239257812
2013-07-03,14.152280807495117
2013-07-05,14.339128494262695
2013-07-08,14.386828422546387
2013-07-09,14.768465995788574
2013-07-10,14.843994140625
2013-07-11,15.022886276245117
2013-07-12,14.95927906036377
2013-07-15,15.010953903198242
2013-07-16,15.158050537109375
2013-07-17,15.28128433227539
2013-07-18,15.301163673400879
2013-07-19,15.428375244140625
2013-07-22,15.523772239685059
2013-07-23,15.47607707977295
2013-07-24,15.555587768554688
2013-07-25,15.774225234985352
2013-07-26,15.762306213378906
2013-07-29,15.841813087463379
2013-07-30,15.742427825927734
2013-07-31,15.611233711242676
2013-08-01,15.762306213378906
2013-08-02,15.575459480285645
2013-08-05,15.567506790161133
2013-08-06,15.619189262390137
2013-08-07,15.499933242797852
2013-08-08,15.742427825927734
2013-08-09,15.456205368041992
2013-08-12,15.487994194030762
2013-08-13,15.619697570800781
2013-08-14,15.491994857788086
2013-08-15,15.168741226196289
2013-08-16,15.2645263671875
2013-08-19,15.140809059143066
2013-08-20,15.076958656311035
2013-08-21,14.953245162963867
2013-08-22,14.853474617004395
2013-08-23,14.977188110351562
2013-08-26,14.70981502532959
2013-08-27,14.52623176574707
2013-08-28,14.52623176574707
2013-08-29,14.677882194519043
2013-08-30,14.606056213378906
2013-09-03,14.693848609924316
2013-09-04,14.901366233825684
2013-09-05,14.905355453491211
2013-09-06,14.925312995910645
2013-09-09,15.041046142578125
2013-09-10,14.981181144714355
2013-09-11,15.033059120178223
2013-09-12,15.412178039550781
2013-09-13,15.575800895690918
