Date,KRG
2010-04-27,9.676199913024902
2010-04-28,9.78471565246582
2010-04-29,10.471999168395996
2010-04-30,9.802804946899414
2010-05-03,10.110270500183105
2010-05-04,9.567682266235352
2010-05-05,8.880400657653809
2010-05-06,8.373983383178711
2010-05-07,8.084598541259766
2010-05-10,9.386819839477539
2010-05-11,9.404903411865234
2010-05-12,9.60385513305664
2010-05-13,9.893237113952637
2010-05-14,9.60385513305664
2010-05-17,10.07409954071045
2010-05-18,9.296385765075684
2010-05-19,8.77188491821289
2010-05-20,7.849480152130127
2010-05-21,7.994169235229492
2010-05-24,7.867563247680664
2010-05-25,7.740960121154785
2010-05-26,7.7590484619140625
2010-05-27,8.5729341506958
2010-05-28,8.86231517791748
2010-06-01,8.77188491821289
2010-06-02,8.880400657653809
2010-06-03,8.464414596557617
2010-06-04,7.939913272857666
2010-06-07,7.614354610443115
2010-06-08,7.361149311065674
2010-06-09,7.32497501373291
2010-06-10,7.740960121154785
2010-06-11,8.229294776916504
2010-06-14,8.428241729736328
2010-06-15,8.69953727722168
2010-06-16,8.69953727722168
2010-06-17,8.826144218444824
2010-06-18,8.988917350769043
2010-06-21,8.844228744506836
2010-06-22,8.536762237548828
2010-06-23,8.428241729736328
2010-06-24,7.939913272857666
2010-06-25,8.265464782714844
2010-06-28,7.994169235229492
2010-06-29,7.6866984367370605
2010-06-30,7.560100078582764
2010-07-01,7.415407180786133
2010-07-02,7.286923408508301
2010-07-06,7.0666632652282715
2010-07-07,7.341986179351807
2010-07-08,7.782502174377441
2010-07-09,8.259732246398926
2010-07-12,7.8375701904296875
2010-07-13,8.590123176574707
2010-07-14,8.461639404296875
2010-07-15,8.204666137695312
2010-07-16,7.709084510803223
2010-07-19,7.800858974456787
2010-07-20,8.259732246398926
2010-07-21,7.947701454162598
2010-07-22,8.149604797363281
2010-07-23,8.369864463806152
2010-07-26,8.608474731445312
2010-07-27,8.535058975219727
2010-07-28,8.424927711486816
2010-07-29,8.571768760681152
2010-07-30,8.516706466674805
2010-08-02,8.645187377929688
2010-08-03,8.424927711486816
2010-08-04,8.773674964904785
2010-08-05,8.571768760681152
2010-08-06,8.700255393981934
2010-08-09,8.755317687988281
2010-08-10,8.278091430664062
2010-08-11,7.855925559997559
2010-08-12,7.800858974456787
2010-08-13,7.635663986206055
2010-08-16,7.690729141235352
2010-08-17,7.8375701904296875
2010-08-18,7.72744083404541
2010-08-19,7.598957538604736
2010-08-20,7.47047233581543
2010-08-23,7.2135009765625
2010-08-24,7.158436298370361
2010-08-25,7.397051811218262
2010-08-26,7.360339164733887
2010-08-27,7.635663986206055
2010-08-30,7.654020309448242
2010-08-31,7.654020309448242
2010-09-01,8.094539642333984
2010-09-02,8.22302532196045
2010-09-03,8.443282127380371
2010-09-07,8.259732246398926
2010-09-08,8.388219833374023
2010-09-09,8.351511001586914
2010-09-10,8.369864463806152
2010-09-13,8.755317687988281
2010-09-14,8.792027473449707
2010-09-15,8.865447998046875
2010-09-16,8.681900024414062
2010-09-17,8.553413391113281
2010-09-20,9.14077377319336
2010-09-21,9.012289047241211
2010-09-22,8.810380935668945
2010-09-23,8.149604797363281
2010-09-24,8.626832962036133
2010-09-27,8.406575202941895
2010-09-28,8.149604797363281
2010-09-29,8.149604797363281
2010-09-30,8.149604797363281
2010-10-01,8.388219833374023
2010-10-04,8.258026123046875
2010-10-05,8.797402381896973
2010-10-06,8.85319709777832
2010-10-07,8.425419807434082
2010-10-08,8.351020812988281
2010-10-11,8.704404830932617
2010-10-12,8.555612564086914
2010-10-13,8.741601943969727
2010-10-14,8.85319709777832
2010-10-15,8.85319709777832
2010-10-18,8.871796607971191
2010-10-19,8.778802871704102
2010-10-20,8.983391761779785
2010-10-21,9.1135892868042
2010-10-22,9.1135892868042
2010-10-25,9.16938304901123
2010-10-26,9.299578666687012
2010-10-27,9.206582069396973
2010-10-28,9.243780136108398
2010-10-29,8.890398025512695
2010-11-01,8.964797019958496
2010-11-02,9.16938304901123
2010-11-03,8.890398025512695
2010-11-04,9.52276611328125
2010-11-05,9.63436222076416
2010-11-08,9.708757400512695
2010-11-09,9.597164154052734
2010-11-10,9.597164154052734
2010-11-11,9.615764617919922
2010-11-12,9.448370933532715
2010-11-15,9.541367530822754
2010-11-16,9.392573356628418
2010-11-17,9.336774826049805
2010-11-18,9.429770469665527
2010-11-19,9.485570907592773
2010-11-22,9.206582069396973
2010-11-23,9.262378692626953
2010-11-24,9.63436222076416
2010-11-26,9.615764617919922
2010-11-29,9.578567504882812
2010-11-30,9.336774826049805
2010-12-01,9.355379104614258
2010-12-02,9.745955467224121
2010-12-03,9.727361679077148
2010-12-06,9.931949615478516
2010-12-07,10.043543815612793
2010-12-08,9.578567504882812
2010-12-09,9.652960777282715
2010-12-10,9.876150131225586
2010-12-13,9.987751007080078
2010-12-14,10.02495002746582
2010-12-15,9.764557838439941
2010-12-16,9.857549667358398
2010-12-17,9.690163612365723
2010-12-20,10.02495002746582
2010-12-21,10.285331726074219
2010-12-22,10.248137474060059
2010-12-23,10.136536598205566
2010-12-27,10.434128761291504
2010-12-28,10.378328323364258
2010-12-29,10.322531700134277
2010-12-30,10.229537963867188
2010-12-31,10.062140464782715
2011-01-03,10.47132682800293
2011-01-04,10.283331871032715
2011-01-05,10.546523094177246
2011-01-06,10.095338821411133
2011-01-07,10.001335144042969
2011-01-10,9.719344139099121
2011-01-11,9.738142967224121
2011-01-12,10.038934707641602
2011-01-13,10.038934707641602
2011-01-14,10.057734489440918
2011-01-18,9.869742393493652
2011-01-19,9.775740623474121
2011-01-20,9.869742393493652
2011-01-21,9.775740623474121
2011-01-24,10.038934707641602
2011-01-25,10.1893310546875
2011-01-26,10.057734489440918
2011-01-27,10.114133834838867
2011-01-28,9.756945610046387
2011-01-31,9.926140785217285
2011-02-01,10.26452922821045
2011-02-02,10.020134925842285
2011-02-03,10.114133834838867
2011-02-04,10.057734489440918
2011-02-07,10.057734489440918
2011-02-08,10.020134925842285
2011-02-09,9.982537269592285
2011-02-10,10.057734489440918
2011-02-11,10.151734352111816
2011-02-14,10.076536178588867
2011-02-15,9.869742393493652
2011-02-16,9.963738441467285
2011-02-17,9.907340049743652
2011-02-18,9.888541221618652
2011-02-22,9.83214282989502
2011-02-23,9.568952560424805
2011-02-24,9.625344276428223
2011-02-25,10.30212688446045
2011-02-28,10.602919578552246
2011-03-01,10.527724266052246
2011-03-02,10.170531272888184
2011-03-03,10.057734489440918
2011-03-04,9.681746482849121
2011-03-07,9.550148963928223
2011-03-08,9.813342094421387
2011-03-09,9.681746482849121
2011-03-10,9.418551445007324
2011-03-11,9.512550354003906
2011-03-14,9.324553489685059
2011-03-15,9.324553489685059
2011-03-16,8.929764747619629
2011-03-17,9.136560440063477
2011-03-18,9.49375057220459
2011-03-21,9.869742393493652
2011-03-22,9.944937705993652
2011-03-23,9.813342094421387
2011-03-24,9.606545448303223
2011-03-25,9.738142967224121
2011-03-28,9.456154823303223
2011-03-29,9.700544357299805
2011-03-30,9.850937843322754
2011-03-31,9.982537269592285
2011-04-01,10.170531272888184
2011-04-04,10.208553314208984
2011-04-05,10.056471824645996
2011-04-06,9.99944019317627
2011-04-07,9.676260948181152
2011-04-08,9.638239860534668
2011-04-11,9.562198638916016
2011-04-12,9.448137283325195
2011-04-13,9.391108512878418
2011-04-14,9.714284896850586
2011-04-15,9.714284896850586
2011-04-18,9.543191909790039
2011-04-19,9.543191909790039
2011-04-20,9.847358703613281
2011-04-21,9.676260948181152
2011-04-25,9.65725326538086
2011-04-26,9.752306938171387
2011-04-27,9.714284896850586
2011-04-28,9.847358703613281
2011-04-29,9.885377883911133
2011-05-02,9.866368293762207
2011-05-03,9.58121109008789
2011-05-04,9.505171775817871
2011-05-05,9.410117149353027
2011-05-06,9.37209701538086
2011-05-09,9.467148780822754
2011-05-10,9.98043155670166
2011-05-11,9.58121109008789
2011-05-12,9.866368293762207
2011-05-13,9.505171775817871
2011-05-16,9.505171775817871
2011-05-17,9.505171775817871
2011-05-18,9.562198638916016
2011-05-19,9.847358703613281
2011-05-20,9.543191909790039
2011-05-23,9.35308837890625
2011-05-24,9.162989616394043
2011-05-25,9.143975257873535
2011-05-26,9.543191909790039
2011-05-27,9.467148780822754
2011-05-31,9.524181365966797
2011-06-01,9.18199634552002
2011-06-02,9.18199634552002
2011-06-03,9.391108512878418
2011-06-06,9.277045249938965
2011-06-07,9.296056747436523
2011-06-08,9.239025115966797
2011-06-09,9.124961853027344
2011-06-10,8.744756698608398
2011-06-13,8.630693435668945
2011-06-14,9.029909133911133
2011-06-15,8.76376724243164
2011-06-16,8.877827644348145
2011-06-17,8.801788330078125
2011-06-20,8.7827787399292
2011-06-21,8.991889953613281
2011-06-22,8.877827644348145
2011-06-23,8.744756698608398
2011-06-24,8.687725067138672
2011-06-27,9.067934036254883
2011-06-28,9.086947441101074
2011-06-29,9.143975257873535
2011-06-30,9.467148780822754
2011-07-01,9.562198638916016
2011-07-05,9.716118812561035
2011-07-06,9.600679397583008
2011-07-07,9.716118812561035
2011-07-08,9.619922637939453
2011-07-11,9.50448226928711
2011-07-12,9.523720741271973
2011-07-13,9.254364967346191
2011-07-14,9.235122680664062
2011-07-15,9.235122680664062
2011-07-18,9.100443840026855
2011-07-19,9.235122680664062
2011-07-20,9.312082290649414
2011-07-21,9.523720741271973
2011-07-22,9.42752456665039
2011-07-25,9.196649551391602
2011-07-26,9.100443840026855
2011-07-27,8.850327491760254
2011-07-28,8.869566917419434
2011-07-29,8.73488712310791
2011-08-01,8.71564769744873
2011-08-02,8.427053451538086
2011-08-03,8.58096694946289
2011-08-04,8.13845443725586
2011-08-05,7.811374664306641
2011-08-08,7.0995001792907715
2011-08-09,7.849856853485107
2011-08-10,7.003300666809082
2011-08-11,7.5227789878845215
2011-08-12,7.426578521728516
2011-08-15,7.65745735168457
2011-08-16,7.465059757232666
2011-08-17,7.618977069854736
2011-08-18,7.0995001792907715
2011-08-19,7.272662162780762
2011-08-22,7.234181880950928
2011-08-23,7.561257362365723
2011-08-24,7.695937156677246
2011-08-25,7.465059757232666
2011-08-26,7.445817947387695
2011-08-29,7.772893905639648
2011-08-30,8.003774642944336
2011-08-31,8.253894805908203
2011-09-01,8.176933288574219
2011-09-02,7.676698207855225
2011-09-06,7.5997395515441895
2011-09-07,7.65745735168457
2011-09-08,7.542017936706543
2011-09-09,7.234181880950928
2011-09-12,7.445817947387695
2011-09-13,7.426578521728516
2011-09-14,7.465059757232666
2011-09-15,7.561257362365723
2011-09-16,7.695937156677246
2011-09-19,7.445817947387695
2011-09-20,7.368858814239502
2011-09-21,7.061023235321045
2011-09-22,7.003300666809082
2011-09-23,7.118740558624268
2011-09-26,7.137983322143555
2011-09-27,7.311143398284912
2011-09-28,6.8878631591796875
2011-09-29,7.0995001792907715
2011-09-30,7.041783809661865
2011-10-03,6.349148750305176
2011-10-04,7.368148326873779
2011-10-05,6.976224899291992
2011-10-06,7.152589797973633
2011-10-07,6.878242492675781
2011-10-10,7.172187805175781
2011-10-11,7.0546088218688965
2011-10-12,7.289760112762451
2011-10-13,7.250569820404053
2011-10-14,7.211376667022705
2011-10-17,6.995821475982666
2011-10-18,7.152589797973633
2011-10-19,7.0546088218688965
2011-10-20,7.466126918792725
2011-10-21,7.74047327041626
2011-10-24,8.132396697998047
2011-10-25,7.6620869636535645
2011-10-26,7.6620869636535645
2011-10-27,8.465529441833496
2011-10-28,8.151992797851562
2011-10-31,8.093205451965332
2011-11-01,7.74047327041626
2011-11-02,7.916838645935059
2011-11-03,8.289164543151855
2011-11-04,8.034418106079102
2011-11-07,8.014822006225586
2011-11-08,8.38714599609375
2011-11-09,7.6816840171813965
2011-11-10,7.6816840171813965
2011-11-11,8.112801551818848
2011-11-14,7.74047327041626
2011-11-15,8.171588897705078
2011-11-16,8.034418106079102
2011-11-17,7.99522066116333
2011-11-18,8.151992797851562
2011-11-21,7.99522066116333
2011-11-22,7.701282024383545
2011-11-23,7.407339572906494
2011-11-25,7.348552227020264
2011-11-28,7.622897624969482
2011-11-29,7.524916172027588
2011-11-30,8.269569396972656
2011-12-01,7.99522066116333
2011-12-02,8.014822006225586
2011-12-05,8.171588897705078
2011-12-06,8.171588897705078
2011-12-07,8.24997329711914
2011-12-08,8.132396697998047
2011-12-09,8.38714599609375
2011-12-12,8.269569396972656
2011-12-13,8.347951889038086
2011-12-14,8.504722595214844
2011-12-15,8.661491394042969
2011-12-16,8.681089401245117
2011-12-19,8.524319648742676
2011-12-20,8.935837745666504
2011-12-21,8.975032806396484
2011-12-22,9.131799697875977
2011-12-23,9.131799697875977
2011-12-27,9.092606544494629
2011-12-28,8.857454299926758
2011-12-29,8.955434799194336
2011-12-30,8.837859153747559
2012-01-03,9.19058895111084
2012-01-04,9.111186981201172
2012-01-05,9.150885581970215
2012-01-06,8.932538032531738
2012-01-09,9.528038024902344
2012-01-10,9.607439994812012
2012-01-11,9.508188247680664
2012-01-12,9.448637008666992
2012-01-13,9.329540252685547
2012-01-17,9.329540252685547
2012-01-18,9.428789138793945
2012-01-19,9.369236946105957
2012-01-20,9.428789138793945
2012-01-23,9.607439994812012
2012-01-24,9.508188247680664
2012-01-25,9.587587356567383
2012-01-26,9.805940628051758
2012-01-27,9.865490913391113
2012-01-30,9.825788497924805
2012-01-31,9.925041198730469
2012-02-01,10.36174201965332
2012-02-02,10.599943161010742
2012-02-03,10.818294525146484
2012-02-06,10.818294525146484
2012-02-07,10.659490585327148
2012-02-08,10.83814525604248
2012-02-09,10.818294525146484
2012-02-10,10.38159465789795
2012-02-13,10.996946334838867
2012-02-14,10.83814525604248
2012-02-15,10.460991859436035
2012-02-16,10.719049453735352
2012-02-17,10.262493133544922
2012-02-21,10.183091163635254
2012-02-22,10.044140815734863
2012-02-23,10.341893196105957
2012-02-24,10.38159465789795
2012-02-27,10.222796440124512
2012-02-28,10.08383846282959
2012-02-29,9.74638843536377
2012-03-01,9.66698932647705
2012-03-02,9.369236946105957
2012-03-05,9.528038024902344
2012-03-06,9.547887802124023
2012-03-07,9.68683910369873
2012-03-08,9.528038024902344
2012-03-09,9.88533878326416
2012-03-12,9.786088943481445
2012-03-13,10.202942848205566
2012-03-14,10.044140815734863
2012-03-15,10.004443168640137
2012-03-16,9.984591484069824
2012-03-19,10.123541831970215
2012-03-20,10.044140815734863
2012-03-21,10.08383846282959
2012-03-22,10.004443168640137
2012-03-23,10.38159465789795
2012-03-26,10.639642715454102
2012-03-27,10.52054500579834
2012-03-28,10.540393829345703
2012-03-29,10.52054500579834
2012-03-30,10.460991859436035
2012-04-02,10.977097511291504
2012-04-03,10.555670738220215
2012-04-04,10.194448471069336
2012-04-05,10.094112396240234
2012-04-09,9.833230018615723
2012-04-10,9.632550239562988
2012-04-11,9.853296279907227
2012-04-12,9.95363998413086
2012-04-13,9.873367309570312
2012-04-16,10.074041366577148
2012-04-17,10.254654884338379
2012-04-18,10.033909797668457
2012-04-19,9.833230018615723
2012-04-20,9.99377155303955
2012-04-23,9.853296279907227
2012-04-24,10.174376487731934
2012-04-25,10.375061988830566
2012-04-26,10.4753999710083
2012-04-27,10.555670738220215
2012-04-30,10.254654884338379
2012-05-01,10.13424301147461
2012-05-02,10.29478931427002
2012-05-03,10.234583854675293
2012-05-04,10.053976058959961
2012-05-07,10.214516639709473
2012-05-08,10.29478931427002
2012-05-09,9.95363998413086
2012-05-10,10.29478931427002
2012-05-11,10.11418342590332
2012-05-14,9.95363998413086
2012-05-15,10.174376487731934
2012-05-16,9.99377155303955
2012-05-17,9.973703384399414
2012-05-18,9.893431663513184
2012-05-21,9.873367309570312
2012-05-22,9.652618408203125
2012-05-23,9.632550239562988
2012-05-24,9.53221607208252
2012-05-25,9.451942443847656
2012-05-29,9.472007751464844
2012-05-30,9.371668815612793
2012-05-31,9.5121431350708
2012-06-01,9.451942443847656
2012-06-04,9.73288631439209
2012-06-05,9.53221607208252
2012-06-06,10.053976058959961
2012-06-07,9.95363998413086
2012-06-08,10.13424301147461
2012-06-11,9.773026466369629
2012-06-12,9.813161849975586
2012-06-13,9.632550239562988
2012-06-14,9.632550239562988
2012-06-15,10.033909797668457
2012-06-18,9.773026466369629
2012-06-19,9.913498878479004
2012-06-20,9.95363998413086
2012-06-21,9.652618408203125
2012-06-22,9.93356704711914
2012-06-25,9.813161849975586
2012-06-26,9.833230018615723
2012-06-27,10.154314994812012
2012-06-28,10.013834953308105
2012-06-29,10.013834953308105
2012-07-02,10.194448471069336
2012-07-03,10.255373001098633
2012-07-05,10.255373001098633
2012-07-06,10.275680541992188
2012-07-09,10.194448471069336
2012-07-10,10.214756965637207
2012-07-11,10.255373001098633
2012-07-12,10.174142837524414
2012-07-13,10.45844841003418
2012-07-16,10.41783332824707
2012-07-17,10.41783332824707
2012-07-18,10.45844841003418
2012-07-19,10.275680541992188
2012-07-20,10.174142837524414
2012-07-23,9.8898344039917
2012-07-24,9.910140037536621
2012-07-25,9.930451393127441
2012-07-26,9.971063613891602
2012-07-27,10.255373001098633
2012-07-30,10.214756965637207
2012-07-31,10.214756965637207
2012-08-01,10.133523941040039
2012-08-02,10.011677742004395
2012-08-03,10.336603164672852
2012-08-06,10.356913566589355
2012-08-07,10.316295623779297
2012-08-08,10.153838157653809
2012-08-09,9.910140037536621
2012-08-10,10.03199291229248
2012-08-13,10.052294731140137
2012-08-14,10.255373001098633
2012-08-15,10.356913566589355
2012-08-16,10.499065399169922
2012-08-17,10.68183422088623
2012-08-20,10.559989929199219
2012-08-21,10.478761672973633
2012-08-22,10.559989929199219
2012-08-23,10.356913566589355
2012-08-24,10.397523880004883
2012-08-27,10.41783332824707
2012-08-28,10.397523880004883
2012-08-29,10.45844841003418
2012-08-30,10.58029556274414
2012-08-31,10.438145637512207
2012-09-04,10.559989929199219
2012-09-05,10.559989929199219
2012-09-06,10.641217231750488
2012-09-07,10.559989929199219
2012-09-10,10.53968334197998
2012-09-11,10.702141761779785
2012-09-12,10.661529541015625
2012-09-13,10.722450256347656
2012-09-14,10.702141761779785
2012-09-17,10.722450256347656
2012-09-18,10.783370018005371
2012-09-19,10.702141761779785
2012-09-20,10.661529541015625
2012-09-21,10.722450256347656
2012-09-24,10.641217231750488
2012-09-25,10.641217231750488
2012-09-26,10.600604057312012
2012-09-27,10.45844841003418
2012-09-28,10.356913566589355
2012-10-01,10.499065399169922
2012-10-02,10.58029556274414
2012-10-03,10.415946006774902
2012-10-04,10.64193058013916
2012-10-05,10.72410774230957
2012-10-08,10.847372055053711
2012-10-09,10.826828956604004
2012-10-10,10.9706392288208
2012-10-11,11.032266616821289
2012-10-12,10.888458251953125
2012-10-15,10.9706392288208
2012-10-16,11.093902587890625
2012-10-17,11.60750961303711
2012-10-18,11.443156242370605
2012-10-19,11.196622848510742
2012-10-22,11.176081657409668
2012-10-23,11.237710952758789
2012-10-24,11.381522178649902
2012-10-25,11.484248161315918
2012-10-26,11.31988525390625
2012-10-31,11.237710952758789
2012-11-01,11.278800964355469
2012-11-02,11.073356628417969
2012-11-05,10.991183280944824
2012-11-06,11.217166900634766
2012-11-07,11.114446640014648
2012-11-08,11.114446640014648
2012-11-09,10.991183280944824
2012-11-12,10.991183280944824
2012-11-13,11.073356628417969
2012-11-14,10.888458251953125
2012-11-15,10.559751510620117
2012-11-16,10.580294609069824
2012-11-19,10.744649887084961
2012-11-20,10.826828956604004
2012-11-21,10.867918968200684
2012-11-23,10.888458251953125
2012-11-26,10.888458251953125
2012-11-27,10.888458251953125
2012-11-28,10.826828956604004
2012-11-29,10.765191078186035
2012-11-30,10.9706392288208
2012-12-03,11.093902587890625
2012-12-04,11.114446640014648
2012-12-05,11.011724472045898
2012-12-06,10.991183280944824
2012-12-07,10.9706392288208
2012-12-10,10.765191078186035
2012-12-11,10.867918968200684
2012-12-12,10.580294609069824
2012-12-13,10.3543119430542
2012-12-14,10.53920841217041
2012-12-17,10.80628490447998
2012-12-18,10.909004211425781
2012-12-19,10.9706392288208
2012-12-20,11.176081657409668
2012-12-21,11.176081657409668
2012-12-24,11.052813529968262
2012-12-26,11.114446640014648
2012-12-27,11.278800964355469
2012-12-28,11.237710952758789
2012-12-31,11.484248161315918
2013-01-02,11.421942710876465
2013-01-03,11.525776863098145
2013-01-04,11.505009651184082
2013-01-07,11.712685585021973
2013-01-08,11.62961196899414
2013-01-09,11.671147346496582
2013-01-10,11.671147346496582
2013-01-11,11.671147346496582
2013-01-14,11.982653617858887
2013-01-15,12.086495399475098
2013-01-16,11.9203519821167
2013-01-17,11.961892127990723
2013-01-18,11.9203519821167
2013-01-22,12.024189949035645
2013-01-23,12.00342082977295
2013-01-24,12.19033145904541
2013-01-25,12.2526273727417
2013-01-28,12.31493091583252
2013-01-29,12.37723159790039
2013-01-30,12.19033145904541
2013-01-31,12.564133644104004
2013-02-01,12.813342094421387
2013-02-04,12.813342094421387
2013-02-05,12.813342094421387
2013-02-06,12.854878425598145
2013-02-07,12.875642776489258
2013-02-08,13.083313941955566
2013-02-11,12.83410930633545
2013-02-12,13.124848365783691
2013-02-13,13.124848365783691
2013-02-14,12.97947883605957
2013-02-15,13.290985107421875
2013-02-19,13.353286743164062
2013-02-20,13.290985107421875
2013-02-21,13.2494478225708
2013-02-22,13.477890014648438
2013-02-25,13.228683471679688
2013-02-26,13.124848365783691
2013-02-27,13.353286743164062
2013-02-28,13.685569763183594
2013-03-01,14.0801420211792
2013-03-04,14.100908279418945
2013-03-05,13.997068405151367
2013-03-06,14.121679306030273
2013-03-07,14.183974266052246
2013-03-08,14.100908279418945
2013-03-11,14.204740524291992
2013-03-12,13.872467994689941
2013-03-13,13.934770584106445
2013-03-14,14.017837524414062
2013-03-15,13.830933570861816
2013-03-18,13.830933570861816
2013-03-19,13.789398193359375
2013-03-20,13.851696968078613
2013-03-21,13.623263359069824
2013-03-22,13.851696968078613
2013-03-25,13.893239974975586
2013-03-26,13.997068405151367
2013-03-27,13.934770584106445
2013-03-28,13.997068405151367
2013-04-01,13.893239974975586
2013-04-02,13.706328392028809
2013-04-03,13.83207893371582
2013-04-04,13.915903091430664
2013-04-05,14.251232147216797
2013-04-08,14.08356761932373
2013-04-09,13.727286338806152
2013-04-10,13.811118125915527
2013-04-11,13.915903091430664
2013-04-12,13.769206047058105
2013-04-15,13.475799560546875
2013-04-16,13.559624671936035
2013-04-17,13.203347206115723
2013-04-18,13.224302291870117
2013-04-19,13.769206047058105
2013-04-22,13.559624671936035
2013-04-23,13.517712593078613
2013-04-24,13.622498512268066
2013-04-25,13.622498512268066
2013-04-26,13.727286338806152
2013-04-29,13.769206047058105
2013-04-30,13.83207893371582
2013-05-01,13.622498512268066
2013-05-02,13.74824047088623
2013-05-03,13.66441535949707
2013-05-06,13.60153865814209
2013-05-07,13.622498512268066
2013-05-08,13.66441535949707
2013-05-09,13.538668632507324
2013-05-10,13.66441535949707
2013-05-13,13.999737739562988
2013-05-14,13.83207893371582
2013-05-15,13.978775978088379
2013-05-16,13.915903091430664
2013-05-17,14.04165267944336
2013-05-20,14.04165267944336
2013-05-21,14.272183418273926
2013-05-22,14.16739559173584
2013-05-23,13.769206047058105
2013-05-24,13.643464088439941
2013-05-28,13.706328392028809
2013-05-29,13.119514465332031
2013-05-30,12.90993881225586
2013-05-31,12.721321105957031
2013-06-03,12.88897705078125
2013-06-04,12.616528511047363
2013-06-05,12.427912712097168
2013-06-06,12.658442497253418
2013-06-07,12.868019104003906
2013-06-10,12.763240814208984
2013-06-11,12.574615478515625
2013-06-12,12.40695571899414
2013-06-13,12.595571517944336
2013-06-14,12.553655624389648
2013-06-17,12.595571517944336
2013-06-18,12.616528511047363
2013-06-19,12.281203269958496
2013-06-20,11.589607238769531
2013-06-21,11.652474403381348
2013-06-24,11.338109016418457
2013-06-25,11.589607238769531
2013-06-26,11.631516456604004
2013-06-27,12.260248184204102
2013-06-28,12.637482643127441
2013-07-01,12.574615478515625
2013-07-02,12.701631546020508
2013-07-03,12.447599411010742
2013-07-05,12.489933967590332
2013-07-08,12.595784187316895
2013-07-09,12.638120651245117
2013-07-10,12.638120651245117
2013-07-11,12.680459976196289
2013-07-12,12.680459976196289
2013-07-15,12.680459976196289
2013-07-16,12.638120651245117
2013-07-17,12.701631546020508
2013-07-18,12.680459976196289
2013-07-19,12.743967056274414
2013-07-22,12.955662727355957
2013-07-23,13.040342330932617
2013-07-24,12.595784187316895
2013-07-25,12.680459976196289
2013-07-26,12.701631546020508
2013-07-29,12.426430702209473
2013-07-30,12.511106491088867
2013-07-31,12.214735984802246
2013-08-01,12.045379638671875
2013-08-02,12.066550254821777
2013-08-05,12.024209022521973
2013-08-06,12.08772087097168
2013-08-07,12.08772087097168
2013-08-08,12.003042221069336
2013-08-09,11.876026153564453
2013-08-12,11.876026153564453
2013-08-13,11.876026153564453
2013-08-14,12.066550254821777
2013-08-15,12.130054473876953
2013-08-16,12.151226043701172
2013-08-19,12.08772087097168
2013-08-20,12.235904693603516
2013-08-21,12.235904693603516
2013-08-22,12.384088516235352
2013-08-23,12.532279014587402
2013-08-26,12.638120651245117
2013-08-27,12.638120651245117
2013-08-28,12.638120651245117
2013-08-29,12.468768119812012
2013-08-30,12.214735984802246
2013-09-03,12.130054473876953
2013-09-04,12.341750144958496
2013-09-05,12.299409866333008
2013-09-06,12.341750144958496
2013-09-09,12.616952896118164
2013-09-10,12.595784187316895
2013-09-11,12.447599411010742
2013-09-12,12.172395706176758
