Date,METC
2017-06-12,4.608327388763428
2017-06-13,4.625685214996338
2017-06-14,4.547577857971191
2017-06-15,4.460792541503906
2017-06-16,4.443434715270996
2017-06-19,4.512863636016846
2017-06-20,4.504185676574707
2017-06-21,4.530219554901123
2017-06-22,4.860006332397461
2017-06-23,4.747186660766602
2017-06-26,4.703792095184326
2017-06-27,5.007542610168457
2017-06-28,5.050935745239258
2017-06-29,5.4067583084106445
2017-06-30,5.250543594360352
2017-07-03,5.233186721801758
2017-07-05,5.033578395843506
2017-07-06,5.189792633056641
2017-07-07,5.103007793426514
2017-07-10,5.224507808685303
2017-07-11,5.484864711761475
2017-07-12,5.502222537994385
2017-07-13,5.415436267852783
2017-07-14,5.484864711761475
2017-07-17,5.684472560882568
2017-07-18,5.710508823394775
2017-07-19,6.170473575592041
2017-07-20,5.86672306060791
2017-07-21,5.779936790466309
2017-07-24,5.710508823394775
2017-07-25,5.884080410003662
2017-07-26,5.96218729019165
2017-07-27,5.797294616699219
2017-07-28,5.424115180969238
2017-07-31,5.476186275482178
2017-08-01,5.606364727020264
2017-08-02,5.667115211486816
2017-08-03,5.779936790466309
2017-08-04,6.161794662475586
2017-08-07,6.482903003692627
2017-08-08,6.7953314781188965
2017-08-09,6.595723628997803
2017-08-10,6.508938789367676
2017-08-11,6.248580455780029
2017-08-14,5.901436805725098
2017-08-15,5.719186305999756
2017-08-16,5.8146514892578125
2017-08-17,6.0836873054504395
2017-08-18,6.092366695404053
2017-08-21,6.187830924987793
2017-08-22,6.448187351226807
2017-08-23,6.838724136352539
2017-08-24,6.717223167419434
2017-08-25,6.925510406494141
2017-08-28,7.055688858032227
2017-08-29,6.873438835144043
2017-08-30,6.804009914398193
2017-08-31,6.743259429931641
2017-09-01,6.7953314781188965
2017-09-05,6.665152549743652
2017-09-06,6.587044715881348
2017-09-07,6.508938789367676
2017-09-08,6.378759860992432
2017-09-11,6.326687335968018
2017-09-12,6.057651519775391
2017-09-13,6.170473575592041
2017-09-14,6.161794662475586
2017-09-15,6.048972129821777
2017-09-18,5.936151504516602
2017-09-19,5.849364757537842
2017-09-20,5.979544162750244
2017-09-21,5.875401020050049
2017-09-22,5.910115718841553
2017-09-25,6.0316162109375
2017-09-26,5.918794631958008
2017-09-27,5.96218729019165
2017-09-28,5.849364757537842
2017-09-29,5.753901481628418
2017-10-02,5.996901512145996
2017-10-03,5.944829940795898
2017-10-04,5.901436805725098
2017-10-05,5.936151504516602
2017-10-06,5.745222568511963
2017-10-09,5.649758815765381
2017-10-10,5.441472053527832
2017-10-11,5.580328941345215
2017-10-12,5.502222537994385
2017-10-13,5.389400005340576
2017-10-16,5.241864204406738
2017-10-17,5.432793617248535
2017-10-18,5.276578903198242
2017-10-19,5.302614212036133
2017-10-20,5.476186275482178
2017-10-23,5.380722522735596
2017-10-24,5.3546857833862305
2017-10-25,5.311294078826904
2017-10-26,5.215829372406006
2017-10-27,5.137722015380859
2017-10-30,4.981506824493408
2017-10-31,5.0856499671936035
2017-11-01,5.241864204406738
2017-11-02,5.293936729431152
2017-11-03,5.2852582931518555
2017-11-06,5.189792633056641
2017-11-07,5.059614181518555
2017-11-08,5.207150459289551
2017-11-09,4.131006717681885
2017-11-10,3.7231125831604004
2017-11-13,3.7317917346954346
2017-11-14,3.5582196712493896
2017-11-15,3.4627552032470703
2017-11-16,3.5668983459472656
2017-11-17,3.653684139251709
2017-11-20,3.645005464553833
2017-11-21,3.601612091064453
2017-11-22,3.5495412349700928
2017-11-24,3.8272557258605957
2017-11-27,4.113648414611816
2017-11-28,4.191756248474121
2017-11-29,4.165720462799072
2017-11-30,4.122326850891113
2017-12-01,4.139684677124023
2017-12-04,4.226469993591309
2017-12-05,4.087613582611084
2017-12-06,4.217791557312012
2017-12-07,4.20043420791626
2017-12-08,4.278541564941406
2017-12-11,4.521542549133301
2017-12-12,4.339292049407959
2017-12-13,4.365327835083008
2017-12-14,4.365327835083008
2017-12-15,4.374006271362305
2017-12-18,4.530219554901123
2017-12-19,4.6777567863464355
2017-12-20,4.929435729980469
2017-12-21,4.877364158630371
2017-12-22,5.302614212036133
2017-12-26,6.092366695404053
2017-12-27,5.944829940795898
2017-12-28,6.075009346008301
2017-12-29,5.970865726470947
2018-01-02,5.936151504516602
2018-01-03,5.884080410003662
2018-01-04,6.144436836242676
2018-01-05,6.283295154571533
2018-01-08,6.335366725921631
2018-01-09,6.022936820983887
2018-01-10,6.170473575592041
2018-01-11,6.335366725921631
2018-01-12,6.300652027130127
2018-01-16,6.318009853363037
2018-01-17,7.151154041290283
2018-01-18,7.7152605056762695
2018-01-19,7.810726165771484
2018-01-22,7.263974189758301
2018-01-23,6.777974605560303
2018-01-24,6.951545715332031
2018-01-25,6.743259429931641
2018-01-26,6.769295692443848
2018-01-29,6.804009914398193
2018-01-30,7.003617286682129
2018-01-31,6.977581024169922
2018-02-01,6.257259368896484
2018-02-02,6.2225446701049805
2018-02-05,5.86672306060791
2018-02-06,6.135758876800537
2018-02-07,5.753901481628418
2018-02-08,5.536937713623047
2018-02-09,5.597686290740967
2018-02-12,5.901436805725098
2018-02-13,6.0836873054504395
2018-02-14,6.361402988433838
2018-02-15,6.257259368896484
2018-02-16,6.326687335968018
2018-02-20,6.196508407592773
2018-02-21,6.144436836242676
2018-02-22,6.1097235679626465
2018-02-23,6.144436836242676
2018-02-26,5.970865726470947
2018-02-27,6.205187797546387
2018-02-28,5.944829940795898
2018-03-01,5.979544162750244
2018-03-02,5.710508823394775
2018-03-05,5.693150520324707
2018-03-06,5.3633646965026855
2018-03-07,5.51090145111084
2018-03-08,5.545614719390869
2018-03-09,5.936151504516602
2018-03-12,5.328650951385498
2018-03-13,5.311294078826904
2018-03-14,5.536937713623047
2018-03-15,5.710508823394775
2018-03-16,5.901436805725098
2018-03-19,6.048972129821777
2018-03-20,6.048972129821777
2018-03-21,6.196508407592773
2018-03-22,6.118401050567627
2018-03-23,6.179152011871338
2018-03-26,6.45686674118042
2018-03-27,6.213865756988525
2018-03-28,6.239902973175049
2018-03-29,6.239902973175049
2018-04-02,6.448187351226807
2018-04-03,6.239902973175049
2018-04-04,6.396116256713867
2018-04-05,6.075009346008301
2018-04-06,5.753901481628418
2018-04-09,5.580328941345215
2018-04-10,5.484864711761475
2018-04-11,5.502222537994385
2018-04-12,5.319971561431885
2018-04-13,5.571650505065918
2018-04-16,5.450150966644287
2018-04-17,5.476186275482178
2018-04-18,5.432793617248535
2018-04-19,5.467508316040039
2018-04-20,5.493544101715088
2018-04-23,5.536937713623047
2018-04-24,5.693150520324707
2018-04-25,5.875401020050049
2018-04-26,6.057651519775391
2018-04-27,6.265937805175781
2018-04-30,5.927472114562988
2018-05-01,6.022936820983887
2018-05-02,6.12708044052124
2018-05-03,6.144436836242676
2018-05-04,6.213865756988525
2018-05-07,6.231223106384277
2018-05-08,6.300652027130127
2018-05-09,6.161794662475586
2018-05-10,6.326687335968018
2018-05-11,6.387436866760254
2018-05-14,6.413473129272461
2018-05-15,6.257259368896484
2018-05-16,6.396116256713867
2018-05-17,6.751939296722412
2018-05-18,6.62175989151001
2018-05-21,6.6477952003479
2018-05-22,6.639117240905762
2018-05-23,6.751939296722412
2018-05-24,6.5176167488098145
2018-05-25,6.751939296722412
2018-05-29,7.0730462074279785
2018-05-30,6.864759922027588
2018-05-31,7.012295246124268
2018-06-01,7.003617286682129
2018-06-04,6.7866530418396
2018-06-05,7.133796691894531
2018-06-06,7.1858673095703125
2018-06-07,7.290010929107666
2018-06-08,6.821367263793945
2018-06-11,6.89947509765625
2018-06-12,7.020975112915039
2018-06-13,7.055688858032227
2018-06-14,7.255295753479004
2018-06-15,7.246616363525391
2018-06-18,7.1685099601745605
2018-06-19,7.107760429382324
2018-06-20,7.1858673095703125
2018-06-21,7.14247465133667
2018-06-22,7.3507609367370605
2018-06-25,6.630438804626465
2018-06-26,6.526295185089111
2018-06-27,6.1097235679626465
2018-06-28,6.170473575592041
2018-06-29,6.040295600891113
2018-07-02,6.005579948425293
2018-07-03,6.005579948425293
2018-07-05,5.970865726470947
2018-07-06,5.944829940795898
2018-07-09,5.840687274932861
2018-07-10,5.849364757537842
2018-07-11,5.753901481628418
2018-07-12,5.667115211486816
2018-07-13,5.779936790466309
2018-07-16,5.51090145111084
2018-07-17,5.658435821533203
2018-07-18,5.858044147491455
2018-07-19,5.736544609069824
2018-07-20,5.623722076416016
2018-07-23,5.649758815765381
2018-07-24,5.684472560882568
2018-07-25,5.7278642654418945
2018-07-26,5.875401020050049
2018-07-27,5.701830863952637
2018-07-30,5.701830863952637
2018-07-31,5.667115211486816
2018-08-01,5.641079425811768
2018-08-02,5.684472560882568
2018-08-03,5.432793617248535
2018-08-06,5.424115180969238
2018-08-07,5.753901481628418
2018-08-08,6.318009853363037
2018-08-09,6.344045162200928
2018-08-10,6.751939296722412
2018-08-13,6.404795169830322
2018-08-14,5.936151504516602
2018-08-15,5.988223075866699
2018-08-16,6.205187797546387
2018-08-17,6.5176167488098145
2018-08-20,6.665152549743652
2018-08-21,6.9341888427734375
2018-08-22,6.968903064727783
2018-08-23,7.203225135803223
2018-08-24,7.48093843460083
2018-08-27,7.51565408706665
2018-08-28,7.376797199249268
2018-08-29,6.821367263793945
2018-08-30,6.734580993652344
2018-08-31,6.89947509765625
2018-09-04,6.639117240905762
2018-09-05,6.56968879699707
2018-09-06,6.717223167419434
2018-09-07,6.413473129272461
2018-09-10,6.62175989151001
2018-09-11,6.665152549743652
2018-09-12,6.925510406494141
2018-09-13,6.864759922027588
2018-09-14,6.769295692443848
2018-09-17,6.777974605560303
2018-09-18,6.6477952003479
2018-09-19,6.682509422302246
2018-09-20,6.4742231369018555
2018-09-21,6.422152042388916
2018-09-24,6.318009853363037
2018-09-25,6.7866530418396
2018-09-26,6.7866530418396
2018-09-27,6.552330493927002
2018-09-28,6.4742231369018555
2018-10-01,6.717223167419434
2018-10-02,6.89947509765625
2018-10-03,7.15983247756958
2018-10-04,7.04701042175293
2018-10-05,7.107760429382324
2018-10-08,7.133796691894531
2018-10-09,7.211903095245361
2018-10-10,6.968903064727783
2018-10-11,7.003617286682129
2018-10-12,6.925510406494141
2018-10-15,7.14247465133667
2018-10-16,7.1685099601745605
2018-10-17,7.1858673095703125
2018-10-18,6.960224151611328
2018-10-19,6.7866530418396
2018-10-22,6.734580993652344
2018-10-23,6.552330493927002
2018-10-24,6.0836873054504395
2018-10-25,6.161794662475586
2018-10-26,6.248580455780029
2018-10-29,5.96218729019165
2018-10-30,5.936151504516602
2018-10-31,6.465544700622559
2018-11-01,6.804009914398193
2018-11-02,6.743259429931641
2018-11-05,6.760616302490234
2018-11-06,6.396116256713867
2018-11-07,5.953509330749512
2018-11-08,5.259222030639648
2018-11-09,5.172436714172363
2018-11-12,5.146400451660156
2018-11-13,4.92075777053833
2018-11-14,5.155078411102295
2018-11-15,4.946793556213379
2018-11-16,5.0856499671936035
2018-11-19,4.799256324768066
2018-11-20,4.625685214996338
2018-11-21,4.998864650726318
2018-11-23,4.686435222625732
2018-11-26,4.2438273429870605
2018-11-27,4.5996503829956055
2018-11-28,4.92075777053833
2018-11-29,4.512863636016846
2018-11-30,4.5996503829956055
2018-12-03,4.781899452209473
2018-12-04,4.512863636016846
2018-12-06,4.417400360107422
2018-12-07,4.486827373504639
2018-12-10,4.356649398803711
2018-12-11,4.417400360107422
2018-12-12,4.400041580200195
2018-12-13,4.295898914337158
2018-12-14,4.070255279541016
2018-12-17,4.148364067077637
2018-12-18,4.087613582611084
2018-12-19,4.3306145668029785
2018-12-20,4.070255279541016
2018-12-21,4.061578273773193
2018-12-24,3.905363082885742
2018-12-26,3.9834702014923096
2018-12-27,3.9834702014923096
2018-12-28,3.992147922515869
2018-12-31,4.295898914337158
2019-01-02,4.261184215545654
2019-01-03,4.018183708190918
2019-01-04,4.321934223175049
2019-01-07,4.625685214996338
2019-01-08,4.538899898529053
2019-01-09,4.5996503829956055
2019-01-10,4.643042087554932
2019-01-11,4.6517205238342285
2019-01-14,4.608327388763428
2019-01-15,4.6517205238342285
2019-01-16,4.929435729980469
2019-01-17,4.929435729980469
2019-01-18,4.990185737609863
2019-01-22,4.877364158630371
2019-01-23,4.938114643096924
2019-01-24,4.825293064117432
2019-01-25,4.764542102813721
2019-01-28,4.712471008300781
2019-01-29,4.747186660766602
2019-01-30,5.155078411102295
2019-01-31,5.259222030639648
2019-02-01,5.259222030639648
2019-02-04,5.120364189147949
2019-02-05,5.233186721801758
2019-02-06,5.215829372406006
2019-02-07,5.120364189147949
2019-02-08,5.16375732421875
2019-02-11,5.120364189147949
2019-02-12,5.198472499847412
2019-02-13,5.189792633056641
2019-02-14,5.207150459289551
2019-02-15,5.129043102264404
2019-02-19,5.120364189147949
2019-02-20,5.0856499671936035
2019-02-21,5.120364189147949
2019-02-22,5.137722015380859
2019-02-25,4.590970039367676
2019-02-26,4.695115566253662
2019-02-27,4.877364158630371
2019-02-28,4.625685214996338
2019-03-01,4.7211503982543945
2019-03-04,4.712471008300781
2019-03-05,4.764542102813721
2019-03-06,4.556257247924805
2019-03-07,4.608327388763428
2019-03-08,4.512863636016846
2019-03-11,4.564934730529785
2019-03-12,4.729828357696533
2019-03-13,4.738506317138672
2019-03-14,4.7211503982543945
2019-03-15,4.617006778717041
2019-03-18,4.83397102355957
2019-03-19,4.9120774269104
2019-03-20,5.259222030639648
2019-03-21,5.658435821533203
2019-03-22,5.415436267852783
2019-03-25,5.328650951385498
2019-03-26,4.990185737609863
2019-03-27,4.938114643096924
2019-03-28,5.076972007751465
2019-03-29,5.033578395843506
2019-04-01,5.181114673614502
2019-04-02,5.120364189147949
2019-04-03,5.293936729431152
2019-04-04,5.4067583084106445
2019-04-05,5.667115211486816
2019-04-08,5.441472053527832
2019-04-09,5.059614181518555
2019-04-10,5.024900436401367
2019-04-11,4.860006332397461
2019-04-12,4.9728288650512695
2019-04-15,4.998864650726318
2019-04-16,4.825293064117432
2019-04-17,4.938114643096924
2019-04-18,4.964150428771973
2019-04-22,5.033578395843506
2019-04-23,5.103007793426514
2019-04-24,5.094328880310059
2019-04-25,5.076972007751465
2019-04-26,5.189792633056641
2019-04-29,5.3546857833862305
2019-04-30,5.832008361816406
2019-05-01,5.658435821533203
2019-05-02,5.745222568511963
2019-05-03,6.0836873054504395
2019-05-06,6.022936820983887
2019-05-07,6.144436836242676
2019-05-08,5.762580394744873
2019-05-09,5.823329925537109
2019-05-10,5.719186305999756
2019-05-13,5.432793617248535
2019-05-14,5.641079425811768
2019-05-15,5.684472560882568
2019-05-16,5.736544609069824
2019-05-17,5.450150966644287
2019-05-20,5.5629730224609375
2019-05-21,5.875401020050049
2019-05-22,5.615044116973877
2019-05-23,5.389400005340576
2019-05-24,5.380722522735596
2019-05-28,5.424115180969238
2019-05-29,5.432793617248535
2019-05-30,4.877364158630371
2019-05-31,4.886042594909668
2019-06-03,4.738506317138672
2019-06-04,4.860006332397461
2019-06-05,4.886042594909668
2019-06-06,4.868686199188232
2019-06-07,5.024900436401367
2019-06-10,5.076972007751465
2019-06-11,4.764542102813721
2019-06-12,4.643042087554932
2019-06-13,4.695115566253662
2019-06-14,4.374006271362305
2019-06-17,4.469470500946045
2019-06-18,4.7211503982543945
2019-06-19,4.712471008300781
2019-06-20,4.469470500946045
2019-06-21,4.634364604949951
2019-06-24,4.530219554901123
2019-06-25,4.252506256103516
2019-06-26,4.374006271362305
2019-06-27,4.530219554901123
2019-06-28,4.617006778717041
2019-07-01,4.669078350067139
2019-07-02,4.547577857971191
2019-07-03,4.556257247924805
2019-07-05,4.625685214996338
2019-07-08,4.660399436950684
2019-07-09,4.625685214996338
2019-07-10,4.608327388763428
2019-07-11,4.590970039367676
2019-07-12,4.582292079925537
2019-07-15,4.5996503829956055
2019-07-16,4.547577857971191
2019-07-17,4.417400360107422
2019-07-18,4.2438273429870605
2019-07-19,4.460792541503906
2019-07-22,4.504185676574707
2019-07-23,4.556257247924805
2019-07-24,4.521542549133301
2019-07-25,4.4955058097839355
2019-07-26,4.408720016479492
2019-07-29,4.408720016479492
2019-07-30,4.486827373504639
2019-07-31,4.226469993591309
2019-08-01,3.7057552337646484
2019-08-02,3.861969470977783
2019-08-05,3.5148260593414307
2019-08-06,3.3152194023132324
2019-08-07,3.2457902431488037
2019-08-08,3.2457902431488037
2019-08-09,3.1156115531921387
2019-08-12,3.132969379425049
2019-08-13,3.2631475925445557
2019-08-14,2.829218626022339
2019-08-15,2.7684690952301025
2019-08-16,3.358611583709717
2019-08-19,3.2371115684509277
2019-08-20,3.2718262672424316
2019-08-21,3.506147623062134
2019-08-22,3.5842549800872803
2019-08-23,3.2371115684509277
2019-08-26,3.6883983612060547
2019-08-27,3.5495412349700928
2019-08-28,3.4453976154327393
2019-08-29,3.792541265487671
2019-08-30,3.6970770359039307
2019-09-03,3.645005464553833
2019-09-04,3.6797196865081787
2019-09-05,3.7231125831604004
2019-09-06,3.8272557258605957
2019-09-09,3.9747910499572754
2019-09-10,4.269864082336426
2019-09-11,4.321934223175049
2019-09-12,4.087613582611084
2019-09-13,4.096291542053223
2019-09-16,3.9834702014923096
2019-09-17,3.792541265487671
2019-09-18,3.610291004180908
2019-09-19,3.5148260593414307
2019-09-20,3.34993314743042
2019-09-23,3.4627552032470703
2019-09-24,3.2631475925445557
2019-09-25,3.2978618144989014
2019-09-26,3.2805051803588867
2019-09-27,3.3152194023132324
2019-09-30,3.2457902431488037
2019-10-01,3.0461833477020264
2019-10-02,3.1503255367279053
2019-10-03,3.1156115531921387
2019-10-04,3.098254680633545
2019-10-07,3.1156115531921387
2019-10-08,2.829218626022339
2019-10-09,2.8986473083496094
2019-10-10,2.933361530303955
2019-10-11,3.132969379425049
2019-10-14,3.1156115531921387
2019-10-15,3.072218894958496
2019-10-16,3.0027897357940674
2019-10-17,3.1156115531921387
2019-10-18,3.1156115531921387
2019-10-21,3.2457902431488037
2019-10-22,3.193718910217285
2019-10-23,3.1676833629608154
2019-10-24,3.098254680633545
2019-10-25,3.202397584915161
2019-10-28,3.1676833629608154
2019-10-29,3.1069328784942627
2019-10-30,3.1069328784942627
2019-10-31,3.080897331237793
2019-11-01,3.2110755443573
2019-11-04,3.3152194023132324
2019-11-05,3.4193615913391113
2019-11-06,3.098254680633545
2019-11-07,3.0114688873291016
2019-11-08,3.2110755443573
2019-11-11,3.0027897357940674
2019-11-12,2.9941115379333496
2019-11-13,2.933361530303955
2019-11-14,2.7424325942993164
2019-11-15,2.75978946685791
2019-11-18,2.7337536811828613
2019-11-19,2.7163968086242676
2019-11-20,2.785825252532959
2019-11-21,2.794503927230835
2019-11-22,2.794503927230835
2019-11-25,2.950718879699707
2019-11-26,3.080897331237793
2019-11-27,3.0027897357940674
2019-11-29,2.968075752258301
2019-12-02,2.829218626022339
2019-12-03,2.811861038208008
2019-12-04,2.8726112842559814
2019-12-05,2.933361530303955
2019-12-06,3.132969379425049
2019-12-09,3.1242897510528564
2019-12-10,3.0288257598876953
2019-12-11,3.0288257598876953
2019-12-12,3.072218894958496
2019-12-13,2.9767539501190186
2019-12-16,2.829218626022339
2019-12-17,2.690361261367798
2019-12-18,2.75978946685791
2019-12-19,2.7684690952301025
2019-12-20,2.7250754833221436
2019-12-23,2.777147054672241
2019-12-24,2.8899688720703125
2019-12-26,2.968075752258301
2019-12-27,2.9941115379333496
2019-12-30,3.0114688873291016
2019-12-31,3.1069328784942627
2020-01-02,3.2631475925445557
2020-01-03,3.0895755290985107
2020-01-06,3.132969379425049
2020-01-07,3.1590054035186768
2020-01-08,3.132969379425049
2020-01-09,3.0114688873291016
2020-01-10,2.968075752258301
2020-01-13,3.0375051498413086
2020-01-14,3.202397584915161
2020-01-15,3.22843337059021
2020-01-16,3.2631475925445557
2020-01-17,3.1590054035186768
2020-01-21,3.0201478004455566
2020-01-22,3.080897331237793
2020-01-23,3.080897331237793
2020-01-24,2.8639326095581055
2020-01-27,2.80318284034729
2020-01-28,2.80318284034729
2020-01-29,2.7337536811828613
2020-01-30,2.7684690952301025
2020-01-31,2.664325475692749
2020-02-03,2.646967887878418
2020-02-04,2.794503927230835
2020-02-05,2.8726112842559814
2020-02-06,2.7337536811828613
2020-02-07,2.646967887878418
2020-02-10,2.5254673957824707
2020-02-11,2.5428249835968018
2020-02-12,2.7684690952301025
2020-02-13,2.7163968086242676
2020-02-14,2.6209323406219482
2020-02-18,2.655647039413452
2020-02-19,2.638289451599121
2020-02-20,2.6035752296447754
2020-02-21,2.534146547317505
2020-02-24,2.464717388153076
2020-02-25,2.377931594848633
2020-02-26,2.3085033893585205
2020-02-27,2.2824668884277344
2020-02-28,2.4994328022003174
2020-03-02,2.560182571411133
2020-03-03,2.4994328022003174
2020-03-04,2.673003911972046
2020-03-05,2.412647008895874
2020-03-06,2.3085033893585205
2020-03-09,2.1349315643310547
2020-03-10,2.1783246994018555
2020-03-11,2.0134313106536865
2020-03-12,1.8311810493469238
2020-03-13,2.2043604850769043
2020-03-16,2.0655033588409424
2020-03-17,2.3085033893585205
2020-03-18,2.1870031356811523
2020-03-19,2.4820752143859863
2020-03-20,2.213038921356201
2020-03-23,2.117574691772461
2020-03-24,2.2651102542877197
2020-03-25,2.2564311027526855
2020-03-26,2.2651102542877197
2020-03-27,2.10021710395813
2020-03-30,2.0221099853515625
2020-03-31,2.074181318283081
2020-04-01,1.9092885255813599
2020-04-02,2.126253128051758
2020-04-03,2.0134313106536865
2020-04-06,2.1349315643310547
2020-04-07,2.343217134475708
2020-04-08,2.412647008895874
2020-04-09,2.490753412246704
2020-04-13,2.40396785736084
2020-04-14,2.386610984802246
2020-04-15,2.421325206756592
2020-04-16,2.4560387134552
2020-04-17,2.4820752143859863
2020-04-20,2.40396785736084
2020-04-21,2.3518965244293213
2020-04-22,2.40396785736084
2020-04-23,2.126253128051758
2020-04-24,2.0134313106536865
2020-04-27,2.0394675731658936
2020-04-28,2.1522891521453857
2020-04-29,2.0481455326080322
2020-04-30,2.0481455326080322
2020-05-01,1.9960741996765137
2020-05-04,2.0047531127929688
2020-05-05,1.961360216140747
2020-05-06,1.78778874874115
2020-05-07,1.7964668273925781
2020-05-08,1.7791093587875366
2020-05-11,1.8658955097198486
2020-05-12,1.7791093587875366
2020-05-13,1.701002597808838
2020-05-14,1.7096807956695557
2020-05-15,1.78778874874115
2020-05-18,2.0481455326080322
2020-05-19,2.0221099853515625
2020-05-20,2.1609671115875244
2020-05-21,2.0481455326080322
2020-05-22,2.1609671115875244
2020-05-26,2.2737889289855957
2020-05-27,2.6209323406219482
2020-05-28,2.5428249835968018
2020-05-29,2.3518965244293213
2020-06-01,2.421325206756592
2020-06-02,2.343217134475708
2020-06-03,2.3605751991271973
2020-06-04,2.3258609771728516
2020-06-05,2.4820752143859863
2020-06-08,2.5428249835968018
2020-06-09,2.4820752143859863
2020-06-10,2.3258609771728516
2020-06-11,2.0307891368865967
2020-06-12,2.10021710395813
2020-06-15,2.1088953018188477
2020-06-16,2.0828607082366943
2020-06-17,1.961360216140747
2020-06-18,1.9353246688842773
2020-06-19,1.9092885255813599
2020-06-22,1.8919308185577393
2020-06-23,1.8745744228363037
2020-06-24,1.8311810493469238
2020-06-25,1.7964668273925781
2020-06-26,1.8225027322769165
2020-06-29,1.8311810493469238
2020-06-30,1.8572168350219727
2020-07-01,1.8832523822784424
2020-07-02,1.9092885255813599
2020-07-06,2.126253128051758
2020-07-07,1.9440032243728638
2020-07-08,1.900610089302063
2020-07-09,1.8919308185577393
2020-07-10,2.0655033588409424
2020-07-13,2.1436102390289307
2020-07-14,2.0221099853515625
2020-07-15,2.0568246841430664
2020-07-16,2.0568246841430664
2020-07-17,1.9787166118621826
2020-07-20,2.0394675731658936
2020-07-21,1.952681303024292
2020-07-22,1.9440032243728638
2020-07-23,2.0568246841430664
2020-07-24,2.0828607082366943
2020-07-27,1.9960741996765137
2020-07-28,1.9787166118621826
2020-07-29,2.0394675731658936
2020-07-30,2.0221099853515625
2020-07-31,1.9266455173492432
2020-08-03,1.900610089302063
2020-08-04,1.952681303024292
2020-08-05,1.961360216140747
2020-08-06,1.952681303024292
2020-08-07,2.1088953018188477
2020-08-10,2.221717357635498
2020-08-11,2.221717357635498
2020-08-12,2.213038921356201
2020-08-13,2.195681571960449
2020-08-14,2.2564311027526855
2020-08-17,2.1870031356811523
2020-08-18,2.213038921356201
2020-08-19,2.2564311027526855
2020-08-20,2.655647039413452
2020-08-21,2.4300031661987305
2020-08-24,2.4560387134552
2020-08-25,2.508111000061035
2020-08-26,2.490753412246704
2020-08-27,2.516789197921753
2020-08-28,2.5515034198760986
2020-08-31,2.6209323406219482
2020-09-01,2.490753412246704
2020-09-02,2.464717388153076
2020-09-03,2.377931594848633
2020-09-04,2.369253158569336
2020-09-08,2.3518965244293213
2020-09-09,2.343217134475708
2020-09-10,2.343217134475708
2020-09-11,2.40396785736084
2020-09-14,2.5948967933654785
2020-09-15,2.646967887878418
2020-09-16,2.794503927230835
2020-09-17,2.942039728164673
2020-09-18,2.8812899589538574
2020-09-21,2.777147054672241
2020-09-22,2.968075752258301
2020-09-23,2.7337536811828613
2020-09-24,2.8205392360687256
