Date,GD
2010-07-30,43.1719856262207
2010-08-02,44.342018127441406
2010-08-03,44.17287063598633
2010-08-04,44.64511489868164
2010-08-05,44.94820022583008
2010-08-06,44.95525360107422
2010-08-09,45.33586120605469
2010-08-10,45.173763275146484
2010-08-11,43.22134017944336
2010-08-12,42.79841995239258
2010-08-13,42.763179779052734
2010-08-16,42.586971282958984
2010-08-17,43.940269470214844
2010-08-18,44.04599380493164
2010-08-19,42.72793960571289
2010-08-20,42.45303726196289
2010-08-23,41.818668365478516
2010-08-24,40.78959274291992
2010-08-25,40.169334411621094
2010-08-26,40.05656051635742
2010-08-27,40.43716812133789
2010-08-30,39.873287200927734
2010-08-31,39.37989807128906
2010-09-01,40.72615051269531
2010-09-02,41.55083465576172
2010-09-03,42.09355926513672
2010-09-07,41.22661209106445
2010-09-08,41.931453704833984
2010-09-09,42.16403579711914
2010-09-10,43.087398529052734
2010-09-13,43.82749938964844
2010-09-14,43.31999969482422
2010-09-15,43.18608856201172
2010-09-16,43.21426773071289
2010-09-17,44.18696975708008
2010-09-20,44.84951400756836
2010-09-21,44.835418701171875
2010-09-22,44.3138427734375
2010-09-23,43.6865348815918
2010-09-24,44.88475799560547
2010-09-27,44.49710464477539
2010-09-28,44.59579086303711
2010-09-29,44.44776153564453
2010-09-30,44.271549224853516
2010-10-01,44.024837493896484
2010-10-04,43.524410247802734
2010-10-05,44.694461822509766
2010-10-06,45.1556510925293
2010-10-07,44.79379653930664
2010-10-08,44.964088439941406
2010-10-11,44.79379653930664
2010-10-12,44.964088439941406
2010-10-13,45.453670501708984
2010-10-14,44.82218551635742
2010-10-15,45.361427307128906
2010-10-18,45.67362976074219
2010-10-19,44.673160552978516
2010-10-20,45.290489196777344
2010-10-21,45.80134963989258
2010-10-22,45.765869140625
2010-10-25,45.453670501708984
2010-10-26,45.474971771240234
2010-10-27,46.41865921020508
2010-10-28,48.09318161010742
2010-10-29,48.33443832397461
2010-11-01,48.149967193603516
2010-11-02,48.242191314697266
2010-11-03,48.21379089355469
2010-11-04,49.0794563293457
2010-11-05,49.42717361450195
2010-11-08,49.24266815185547
2010-11-09,49.100746154785156
2010-11-10,48.398292541503906
2010-11-11,47.837764739990234
2010-11-12,47.18497848510742
2010-11-15,47.2204475402832
2010-11-16,46.50382614135742
2010-11-17,46.39737319946289
2010-11-18,47.57521057128906
2010-11-19,47.25592803955078
2010-11-22,47.014686584472656
2010-11-23,47.1707878112793
2010-11-24,48.263492584228516
2010-11-26,47.62489700317383
2010-11-29,47.0501594543457
2010-11-30,46.8940544128418
2010-12-01,47.979671478271484
2010-12-02,48.10738754272461
2010-12-03,47.95127868652344
2010-12-06,47.98674392700195
2010-12-07,48.76727294921875
2010-12-08,48.582767486572266
2010-12-09,48.880794525146484
2010-12-10,49.356197357177734
2010-12-13,49.24266815185547
2010-12-14,49.65419006347656
2010-12-15,49.20716857910156
2010-12-16,49.96641540527344
2010-12-17,49.867069244384766
2010-12-20,49.67546081542969
2010-12-21,49.803226470947266
2010-12-22,50.044456481933594
2010-12-23,50.392112731933594
2010-12-27,50.44891357421875
2010-12-28,50.392112731933594
2010-12-29,50.257301330566406
2010-12-30,50.21473693847656
2010-12-31,50.349552154541016
2011-01-03,49.64710998535156
2011-01-04,49.8741569519043
2011-01-05,50.1012077331543
2011-01-06,50.65467071533203
2011-01-07,51.09459686279297
2011-01-10,50.505672454833984
2011-01-11,50.55532455444336
2011-01-12,50.790870666503906
2011-01-13,51.2333869934082
2011-01-14,51.518898010253906
2011-01-18,51.91145706176758
2011-01-19,51.86863327026367
2011-01-20,52.425376892089844
2011-01-21,52.082767486572266
2011-01-24,51.91859436035156
2011-01-25,52.93927764892578
2011-01-26,53.27474594116211
2011-01-27,54.38819122314453
2011-01-28,52.910701751708984
2011-01-31,53.81719970703125
2011-02-01,54.266849517822266
2011-02-02,54.30253982543945
2011-02-03,54.002769470214844
2011-02-04,53.974220275878906
2011-02-07,54.559513092041016
2011-02-08,55.56589889526367
2011-02-09,55.6015739440918
2011-02-10,55.14478302001953
2011-02-11,55.280418395996094
2011-02-14,54.86640930175781
2011-02-15,55.4017219543457
2011-02-16,54.994895935058594
2011-02-17,55.17333221435547
2011-02-18,55.7514762878418
2011-02-22,54.4024658203125
2011-02-23,53.85288619995117
2011-02-24,54.32395935058594
2011-02-25,54.202613830566406
2011-02-28,54.33109664916992
2011-03-01,53.581661224365234
2011-03-02,53.610198974609375
2011-03-03,55.430267333984375
2011-03-04,54.47385025024414
2011-03-07,53.85288619995117
2011-03-08,54.64514923095703
2011-03-09,54.94491958618164
2011-03-10,53.781494140625
2011-03-11,54.338226318359375
2011-03-14,53.874290466308594
2011-03-15,53.41035461425781
2011-03-16,52.63949966430664
2011-03-17,52.789390563964844
2011-03-18,53.089149475097656
2011-03-21,54.0384635925293
2011-03-22,54.27401351928711
2011-03-23,54.409603118896484
2011-03-24,54.852134704589844
2011-03-25,54.60948181152344
2011-03-28,54.195499420166016
2011-03-29,54.43816375732422
2011-03-30,54.245452880859375
2011-03-31,54.64514923095703
2011-04-01,55.25896072387695
2011-04-04,52.368282318115234
2011-04-05,53.24618148803711
2011-04-06,53.68433380126953
2011-04-07,53.835182189941406
2011-04-08,53.519142150878906
2011-04-11,52.973236083984375
2011-04-12,52.3770751953125
2011-04-13,51.57976150512695
2011-04-14,51.32838439941406
2011-04-15,51.63005828857422
2011-04-18,50.84714126586914
2011-04-19,51.04106521606445
2011-04-20,51.982017517089844
2011-04-21,51.89582824707031
2011-04-25,51.816795349121094
2011-04-26,52.175941467285156
2011-04-27,52.23341369628906
2011-04-28,51.39302444458008
2011-04-29,52.30524826049805
2011-05-02,52.85829544067383
2011-05-03,53.37547302246094
2011-05-04,52.94449234008789
2011-05-05,52.93013000488281
2011-05-06,53.468868255615234
2011-05-09,53.56223678588867
2011-05-10,53.5047607421875
2011-05-11,53.68433380126953
2011-05-12,53.734619140625
2011-05-13,53.4185905456543
2011-05-16,53.32518005371094
2011-05-17,52.793670654296875
2011-05-18,53.152809143066406
2011-05-19,53.06661605834961
2011-05-20,52.456085205078125
2011-05-23,51.27811050415039
2011-05-24,50.9620361328125
2011-05-25,50.66036605834961
2011-05-26,50.423343658447266
2011-05-27,51.184730529785156
2011-05-31,53.31084442138672
2011-06-01,51.572593688964844
2011-06-02,51.299644470214844
2011-06-03,50.71065139770508
2011-06-06,50.78248977661133
2011-06-07,50.75375747680664
2011-06-08,50.56700897216797
2011-06-09,50.63164138793945
2011-06-10,49.82716369628906
2011-06-13,50.0211067199707
2011-06-14,50.59572982788086
2011-06-15,50.890220642089844
2011-06-16,51.199092864990234
2011-06-17,51.47920608520508
2011-06-20,52.269317626953125
2011-06-21,52.72184753417969
2011-06-22,52.69313049316406
2011-06-23,52.3626823425293
2011-06-24,51.924560546875
2011-06-27,52.62128829956055
2011-06-28,52.9660530090332
2011-06-29,53.42148208618164
2011-06-30,53.869659423828125
2011-07-01,54.80219650268555
2011-07-05,54.14438247680664
2011-07-06,53.94918441772461
2011-07-07,54.65038299560547
2011-07-08,53.970863342285156
2011-07-11,53.30580520629883
2011-07-12,52.756412506103516
2011-07-13,52.51786422729492
2011-07-14,51.59257507324219
2011-07-15,50.86246109008789
2011-07-18,50.21186447143555
2011-07-19,50.551597595214844
2011-07-20,50.558841705322266
2011-07-21,51.73714828491211
2011-07-22,51.180538177490234
2011-07-25,51.43352508544922
2011-07-26,50.83354568481445
2011-07-27,49.61184310913086
2011-07-28,48.97571563720703
2011-07-29,49.257633209228516
2011-08-01,48.802207946777344
2011-08-02,47.826324462890625
2011-08-03,47.63836669921875
2011-08-04,45.7010383605957
2011-08-05,46.582942962646484
2011-08-08,43.95164108276367
2011-08-09,45.12272644042969
2011-08-10,42.20224380493164
2011-08-11,44.46488952636719
2011-08-12,44.2263298034668
2011-08-15,45.375732421875
2011-08-16,44.84800338745117
2011-08-17,44.73235321044922
2011-08-18,42.093807220458984
2011-08-19,41.5444221496582
2011-08-22,42.07213592529297
2011-08-23,43.01913070678711
2011-08-24,44.096214294433594
2011-08-25,43.37332534790039
2011-08-26,44.298614501953125
2011-08-29,45.54921340942383
2011-08-30,46.228729248046875
2011-08-31,46.322715759277344
2011-09-01,45.614288330078125
2011-09-02,44.05283737182617
2011-09-06,43.5901985168457
2011-09-07,44.349205017089844
2011-09-08,43.6624755859375
2011-09-09,42.65042495727539
2011-09-12,42.57815170288086
2011-09-13,42.643211364746094
2011-09-14,43.27211380004883
2011-09-15,44.255252838134766
2011-09-16,43.80706024169922
2011-09-19,43.49620819091797
2011-09-20,43.04801559448242
2011-09-21,41.39982604980469
2011-09-22,40.38779067993164
2011-09-23,40.4239387512207
2011-09-26,41.09622573852539
2011-09-27,42.13718032836914
2011-09-28,41.522735595703125
2011-09-29,42.05766296386719
2011-09-30,41.12513732910156
2011-10-03,40.243202209472656
2011-10-04,41.28417205810547
2011-10-05,42.06406784057617
2011-10-06,42.96790313720703
2011-10-07,43.40522384643555
2011-10-10,44.95777130126953
2011-10-11,44.81199645996094
2011-10-12,45.570037841796875
2011-10-13,45.052520751953125
2011-10-14,45.22017288208008
2011-10-17,44.41109848022461
2011-10-18,45.657501220703125
2011-10-19,45.533592224121094
2011-10-20,46.02923583984375
2011-10-21,47.61091232299805
2011-10-24,47.83687210083008
2011-10-25,47.56718444824219
2011-10-26,46.56861114501953
2011-10-27,47.82229995727539
2011-10-28,47.72024154663086
2011-10-31,46.78728103637695
2011-11-01,44.77553939819336
2011-11-02,45.15455627441406
2011-11-03,46.37910842895508
2011-11-04,46.24789810180664
2011-11-07,46.7945556640625
2011-11-08,47.4724235534668
2011-11-09,45.89073181152344
2011-11-10,46.196868896484375
2011-11-11,47.90247344970703
2011-11-14,47.603614807128906
2011-11-15,48.09926986694336
2011-11-16,47.39225769042969
2011-11-17,46.22603988647461
2011-11-18,46.53215408325195
2011-11-21,45.970924377441406
2011-11-22,46.3718147277832
2011-11-23,44.19972610473633
2011-11-25,44.556884765625
2011-11-28,46.692508697509766
2011-11-29,46.56861114501953
2011-11-30,48.150291442871094
2011-12-01,48.47098159790039
2011-12-02,47.90247344970703
2011-12-05,47.85144805908203
2011-12-06,48.0045166015625
2011-12-07,47.85873794555664
2011-12-08,46.75812911987305
2011-12-09,47.42869567871094
2011-12-12,46.65608215332031
2011-12-13,46.28434753417969
2011-12-14,46.072959899902344
2011-12-15,46.138580322265625
2011-12-16,46.065673828125
2011-12-19,45.52629089355469
2011-12-20,47.26104736328125
2011-12-21,47.21731948852539
2011-12-22,48.2086067199707
2011-12-23,48.36896896362305
2011-12-27,48.514732360839844
2011-12-28,48.07012939453125
2011-12-29,48.777137756347656
2011-12-30,48.405391693115234
2012-01-03,49.564327239990234
2012-01-04,49.65178680419922
2012-01-05,49.12700271606445
2012-01-06,49.28736114501953
2012-01-09,49.83401870727539
2012-01-10,50.97108459472656
2012-01-11,51.08771896362305
2012-01-12,51.70726776123047
2012-01-13,51.459449768066406
2012-01-17,52.079002380371094
2012-01-18,52.548580169677734
2012-01-19,52.98147201538086
2012-01-20,53.17222595214844
2012-01-23,52.63661575317383
2012-01-24,52.34313201904297
2012-01-25,52.51188659667969
2012-01-26,52.46786117553711
2012-01-27,51.616756439208984
2012-01-30,50.75095748901367
2012-01-31,50.74365234375
2012-02-01,51.14720916748047
2012-02-02,51.16918182373047
2012-02-03,51.734153747558594
2012-02-06,52.20372009277344
2012-02-07,52.31378173828125
2012-02-08,52.526573181152344
2012-02-09,51.983604431152344
2012-02-10,51.5800666809082
2012-02-13,51.447998046875
2012-02-14,51.47734069824219
2012-02-15,51.396636962890625
2012-02-16,51.6681022644043
2012-02-17,52.005615234375
2012-02-21,52.18904495239258
2012-02-22,51.6534538269043
2012-02-23,51.800193786621094
2012-02-24,53.12086868286133
2012-02-27,53.18690872192383
2012-02-28,53.370323181152344
2012-02-29,53.72984313964844
2012-03-01,53.50973129272461
2012-03-02,53.30428695678711
2012-03-05,53.194244384765625
2012-03-06,51.983604431152344
2012-03-07,52.27710723876953
2012-03-08,52.834712982177734
2012-03-09,52.66597366333008
2012-03-12,52.63661575317383
2012-03-13,53.61979675292969
2012-03-14,53.634483337402344
2012-03-15,53.810577392578125
2012-03-16,53.487728118896484
2012-03-19,53.54642868041992
2012-03-20,53.07684326171875
2012-03-21,53.0328254699707
2012-03-22,53.010799407958984
2012-03-23,53.39967346191406
2012-03-26,54.228782653808594
2012-03-27,53.96465301513672
2012-03-28,53.649147033691406
2012-03-29,53.30428695678711
2012-03-30,53.83991241455078
2012-04-02,54.36084747314453
2012-04-03,53.634483337402344
2012-04-04,53.28961944580078
2012-04-05,52.68064880371094
2012-04-09,51.96160888671875
2012-04-10,50.97844314575195
2012-04-11,51.259300231933594
2012-04-12,51.488441467285156
2012-04-13,50.911895751953125
2012-04-16,51.14842224121094
2012-04-17,51.651039123535156
2012-04-18,51.407127380371094
2012-04-19,50.94886016845703
2012-04-20,51.56232452392578
2012-04-23,51.20016860961914
2012-04-24,51.78411102294922
2012-04-25,49.93622970581055
2012-04-26,49.55927276611328
2012-04-27,49.95102310180664
2012-04-30,49.89189910888672
2012-05-01,50.24668884277344
2012-05-02,50.4388542175293
2012-05-03,50.372344970703125
2012-05-04,49.55927276611328
2012-05-07,49.832763671875
2012-05-08,49.91404342651367
2012-05-09,49.07884216308594
2012-05-10,49.182308197021484
2012-05-11,49.17491912841797
2012-05-14,49.004920959472656
2012-05-15,48.5836181640625
2012-05-16,48.19186782836914
2012-05-17,47.09793472290039
2012-05-18,46.81707000732422
2012-05-21,47.71143341064453
2012-05-22,47.65229797363281
2012-05-23,47.75578308105469
2012-05-24,46.81707000732422
2012-05-25,46.99445724487305
2012-05-29,47.5636100769043
2012-05-30,47.17925262451172
2012-05-31,47.312294006347656
2012-06-01,46.35880661010742
2012-06-04,45.79706573486328
2012-06-05,45.81183624267578
2012-06-06,47.02403259277344
2012-06-07,47.07577133178711
2012-06-08,47.3492431640625
2012-06-11,47.112735748291016
2012-06-12,47.40099334716797
2012-06-13,46.92795181274414
2012-06-14,47.312294006347656
2012-06-15,47.9405632019043
2012-06-18,47.86664962768555
2012-06-19,48.18449020385742
2012-06-20,47.78535461425781
2012-06-21,46.75053787231445
2012-06-22,46.757938385009766
2012-06-25,45.98924255371094
2012-06-26,45.804443359375
2012-06-27,46.72836685180664
2012-06-28,46.68401336669922
2012-06-29,48.753604888916016
2012-07-02,48.82752990722656
2012-07-03,49.28937530517578
2012-07-05,49.34151077270508
2012-07-06,48.59659957885742
2012-07-09,48.45508575439453
2012-07-10,47.99324035644531
2012-07-11,47.605926513671875
2012-07-12,47.31540298461914
2012-07-13,48.31355667114258
2012-07-16,47.70275115966797
2012-07-17,48.18693161010742
2012-07-18,49.013755798339844
2012-07-19,49.155269622802734
2012-07-20,48.39549255371094
2012-07-23,47.61335754394531
2012-07-24,47.22602844238281
2012-07-25,46.18317794799805
2012-07-26,46.853580474853516
2012-07-27,47.546321868896484
2012-07-30,47.278160095214844
2012-07-31,47.25581741333008
2012-08-01,46.96529769897461
2012-08-02,46.17572021484375
2012-08-03,47.00254821777344
2012-08-06,46.91314697265625
2012-08-07,47.59845733642578
2012-08-08,47.62080383300781
2012-08-09,47.24836349487305
2012-08-10,47.3600959777832
2012-08-13,47.18131637573242
2012-08-14,47.516517639160156
2012-08-15,47.82191848754883
2012-08-16,48.68600082397461
2012-08-17,48.93925857543945
2012-08-20,49.25955581665039
2012-08-21,49.55751037597656
2012-08-22,49.38619613647461
2012-08-23,48.87221908569336
2012-08-24,49.22975540161133
2012-08-27,48.87968444824219
2012-08-28,48.98395919799805
2012-08-29,49.05099868774414
2012-08-30,48.656211853027344
2012-08-31,48.797733306884766
2012-09-04,48.15712356567383
2012-09-05,48.253963470458984
2012-09-06,49.699058532714844
2012-09-07,50.056602478027344
2012-09-10,49.40110397338867
2012-09-11,49.14783477783203
2012-09-12,49.06590270996094
2012-09-13,49.25212478637695
2012-09-14,49.743743896484375
2012-09-17,49.62456512451172
2012-09-18,49.64690017700195
2012-09-19,49.542633056640625
2012-09-20,49.37129592895508
2012-09-21,49.27446746826172
2012-09-24,49.43834686279297
2012-09-25,49.51283264160156
2012-09-26,49.61711120605469
2012-09-27,49.50538635253906
2012-09-28,49.25212478637695
2012-10-01,50.22046661376953
2012-10-02,50.13109588623047
2012-10-03,49.88340759277344
2012-10-04,50.15360641479492
2012-10-05,50.50638961791992
2012-10-08,49.875885009765625
2012-10-09,49.49308776855469
2012-10-10,48.90764617919922
2012-10-11,49.23038864135742
2012-10-12,49.61319351196289
2012-10-15,49.65821838378906
2012-10-16,50.4538459777832
2012-10-17,50.784088134765625
2012-10-18,51.47462844848633
2012-10-19,50.41630935668945
2012-10-22,50.40129852294922
2012-10-23,49.695743560791016
2012-10-24,50.881656646728516
2012-10-25,50.746559143066406
2012-10-26,50.528892517089844
2012-10-31,51.09931945800781
2012-11-01,52.1050910949707
2012-11-02,51.64726638793945
2012-11-05,51.3170051574707
2012-11-06,51.98500442504883
2012-11-07,49.98097610473633
2012-11-08,48.284664154052734
2012-11-09,48.37474822998047
2012-11-12,48.17206954956055
2012-11-13,47.84931945800781
2012-11-14,46.68593215942383
2012-11-15,46.64088821411133
2012-11-16,46.63339614868164
2012-11-19,47.96942901611328
2012-11-20,47.84931945800781
2012-11-21,48.30718994140625
2012-11-23,49.095279693603516
2012-11-26,48.83257293701172
2012-11-27,48.757530212402344
2012-11-28,49.32046127319336
2012-11-29,49.93593215942383
2012-11-30,49.913394927978516
2012-12-03,49.305450439453125
2012-12-04,49.86837387084961
2012-12-05,50.19864273071289
2012-12-06,50.06352996826172
2012-12-07,50.43132400512695
2012-12-10,51.226932525634766
2012-12-11,51.76734161376953
2012-12-12,51.714805603027344
2012-12-13,51.039276123046875
2012-12-14,51.039268493652344
2012-12-17,51.42496109008789
2012-12-18,52.18880081176758
2012-12-19,52.574466705322266
2012-12-20,53.149234771728516
2012-12-21,53.23997116088867
2012-12-24,52.536659240722656
2012-12-26,52.21147537231445
2012-12-27,52.19636154174805
2012-12-28,51.334228515625
2012-12-31,52.385406494140625
2013-01-02,53.852508544921875
2013-01-03,54.06429672241211
2013-01-04,53.74664306640625
2013-01-07,54.34409713745117
2013-01-08,53.247535705566406
2013-01-09,53.45170593261719
2013-01-10,54.185298919677734
2013-01-11,53.49709701538086
2013-01-14,53.2021598815918
2013-01-15,53.37610626220703
2013-01-16,52.786231994628906
2013-01-17,53.70884704589844
2013-01-18,53.436588287353516
2013-01-22,53.474422454833984
2013-01-23,54.034034729003906
2013-01-24,53.42145538330078
2013-01-25,53.66347122192383
2013-01-28,52.945030212402344
2013-01-29,52.37028503417969
2013-01-30,51.750160217285156
2013-01-31,50.139347076416016
2013-02-01,49.82173538208008
2013-02-04,48.83103942871094
2013-02-05,49.2620964050293
2013-02-06,50.116661071777344
2013-02-07,50.49478530883789
2013-02-08,50.532596588134766
2013-02-11,50.4116096496582
2013-02-12,50.42672348022461
2013-02-13,49.99565505981445
2013-02-14,50.07884979248047
2013-02-15,50.214969635009766
2013-02-19,50.69140625
2013-02-20,50.373775482177734
2013-02-21,50.28303527832031
2013-02-22,50.91072082519531
2013-02-25,50.434303283691406
2013-02-26,50.60066223144531
2013-02-27,51.840919494628906
2013-02-28,51.40229797363281
2013-03-01,51.220794677734375
2013-03-04,50.6989631652832
2013-03-05,51.1754035949707
2013-03-06,51.182987213134766
2013-03-07,51.228355407714844
2013-03-08,52.09803771972656
2013-03-11,52.30223083496094
2013-03-12,52.007286071777344
2013-03-13,53.02067947387695
2013-03-14,52.672794342041016
2013-03-15,52.86940383911133
2013-03-18,52.703025817871094
2013-03-19,52.8769645690918
2013-03-20,52.7408561706543
2013-03-21,52.09803771972656
2013-03-22,52.40052795410156
2013-03-25,52.58203887939453
2013-03-26,53.16434860229492
2013-03-27,53.13408279418945
2013-03-28,53.323158264160156
2013-04-01,51.54597473144531
2013-04-02,50.66872024536133
2013-04-03,51.71989822387695
2013-04-04,51.190547943115234
2013-04-05,52.60472869873047
2013-04-08,52.24171829223633
2013-04-09,52.430782318115234
2013-04-10,52.95685577392578
2013-04-11,54.382564544677734
2013-04-12,53.825992584228516
2013-04-15,51.98859405517578
2013-04-16,52.141075134277344
2013-04-17,50.64674758911133
2013-04-18,50.3112907409668
2013-04-19,51.08131790161133
2013-04-22,50.601016998291016
2013-04-23,51.157562255859375
2013-04-24,54.68748474121094
2013-04-25,56.059844970703125
2013-04-26,55.88449478149414
2013-04-29,55.86922836303711
2013-04-30,56.38768768310547
2013-05-01,56.250465393066406
2013-05-02,56.76887893676758
2013-05-03,57.36355972290039
2013-05-06,57.37119674682617
2013-05-07,57.33305358886719
2013-05-08,57.500816345214844
2013-05-09,57.37119674682617
2013-05-10,57.71428680419922
2013-05-13,57.33305358886719
2013-05-14,58.43095397949219
2013-05-15,58.40806579589844
2013-05-16,58.049720764160156
2013-05-17,59.688926696777344
2013-05-20,59.92525863647461
2013-05-21,59.45254135131836
2013-05-22,59.02562713623047
2013-05-23,58.659664154052734
2013-05-24,58.964622497558594
2013-05-28,59.36869812011719
2013-05-29,59.109493255615234
2013-05-30,59.73466491699219
2013-05-31,58.781646728515625
2013-06-03,59.13996887207031
2013-06-04,58.86549758911133
2013-06-05,58.461421966552734
2013-06-06,59.35346603393555
2013-06-07,60.32170867919922
2013-06-10,59.909996032714844
2013-06-11,59.597408294677734
2013-06-12,59.6965446472168
2013-06-13,59.521183013916016
2013-06-14,59.46780014038086
2013-06-17,59.75750732421875
2013-06-18,60.1158447265625
2013-06-19,59.08662796020508
2013-06-20,58.118343353271484
2013-06-21,58.095458984375
2013-06-24,58.3089599609375
2013-06-25,58.26320266723633
2013-06-26,59.3839225769043
2013-06-27,59.978607177734375
2013-06-28,59.71938705444336
2013-07-01,60.237850189208984
2013-07-02,59.9460563659668
2013-07-03,60.15337371826172
2013-07-05,60.982662200927734
2013-07-08,61.21302032470703
2013-07-09,61.32052230834961
2013-07-10,61.888702392578125
2013-07-11,63.30925369262695
2013-07-12,63.42439270019531
2013-07-15,64.16154479980469
2013-07-16,63.7392463684082
2013-07-17,63.67780303955078
2013-07-18,64.28440856933594
2013-07-19,64.80655670166016
2013-07-22,64.67603302001953
2013-07-23,64.5224380493164
2013-07-24,65.50527954101562
2013-07-25,65.88154602050781
2013-07-26,65.9276123046875
2013-07-29,65.28260803222656
2013-07-30,65.76634216308594
2013-07-31,65.52835845947266
2013-08-01,66.65707397460938
2013-08-02,67.17922973632812
2013-08-05,67.33277130126953
2013-08-06,67.06404113769531
2013-08-07,66.81830596923828
2013-08-08,66.81830596923828
2013-08-09,66.74154663085938
2013-08-12,65.85851287841797
2013-08-13,66.03508758544922
2013-08-14,65.48992156982422
2013-08-15,64.35352325439453
2013-08-16,64.30743408203125
2013-08-19,64.61458587646484
2013-08-20,64.58386993408203
2013-08-21,64.27674102783203
2013-08-22,64.88333892822266
2013-08-23,64.96780395507812
2013-08-26,64.68368530273438
2013-08-27,63.662452697753906
2013-08-28,63.6163444519043
2013-08-29,64.17691802978516
2013-08-30,63.92353820800781
2013-09-03,64.76814270019531
2013-09-04,65.25956726074219
2013-09-05,65.25956726074219
2013-09-06,64.93708038330078
2013-09-09,65.48224639892578
2013-09-10,66.60331726074219
2013-09-11,66.72618103027344
2013-09-12,66.51885223388672
2013-09-13,66.90279388427734
2013-09-16,67.62456512451172
2013-09-17,68.44617462158203
