Date,ED
2010-11-05,28.675800323486328
2010-11-08,28.49587059020996
2010-11-09,28.456518173217773
2010-11-10,28.164138793945312
2010-11-11,28.15850830078125
2010-11-12,27.967363357543945
2010-11-15,28.00433349609375
2010-11-16,27.69133186340332
2010-11-17,27.645814895629883
2010-11-18,27.799470901489258
2010-11-19,27.67426109313965
2010-11-22,27.714099884033203
2010-11-23,27.452329635620117
2010-11-24,27.503541946411133
2010-11-26,27.418176651000977
2010-11-29,27.327133178710938
2010-11-30,27.52630615234375
2010-12-01,27.742551803588867
2010-12-02,27.788070678710938
2010-12-03,27.896207809448242
2010-12-06,27.822227478027344
2010-12-07,27.640119552612305
2010-12-08,27.475086212158203
2010-12-09,27.719797134399414
2010-12-10,27.8165283203125
2010-12-13,27.98725700378418
2010-12-14,28.169361114501953
2010-12-15,27.890518188476562
2010-12-16,28.197816848754883
2010-12-17,28.078296661376953
2010-12-20,28.146596908569336
2010-12-21,28.163671493530273
2010-12-22,28.203502655029297
2010-12-23,28.226272583007812
2010-12-27,28.254730224609375
2010-12-28,28.300249099731445
2010-12-29,28.186433792114258
2010-12-30,28.123844146728516
2010-12-31,28.209199905395508
2011-01-03,28.197816848754883
2011-01-04,28.283180236816406
2011-01-05,28.09539031982422
2011-01-06,28.06694221496582
2011-01-07,28.192127227783203
2011-01-10,28.01570701599121
2011-01-11,28.02709197998047
2011-01-12,28.203502655029297
2011-01-13,28.43113899230957
2011-01-14,28.357162475585938
2011-01-18,28.516490936279297
2011-01-19,28.653076171875
2011-01-20,28.75551986694336
2011-01-21,28.379920959472656
2011-01-24,28.76689910888672
2011-01-25,28.82381248474121
2011-01-26,28.738447189331055
2011-01-27,28.80672836303711
2011-01-28,28.49374008178711
2011-01-31,28.402687072753906
2011-02-01,28.516490936279297
2011-02-02,28.351472854614258
2011-02-03,28.379920959472656
2011-02-04,28.220584869384766
2011-02-07,28.391300201416016
2011-02-08,28.24903678894043
2011-02-09,28.419748306274414
2011-02-10,28.505117416381836
2011-02-11,28.510814666748047
2011-02-14,28.41864585876465
2011-02-15,28.528087615966797
2011-02-16,28.349536895751953
2011-02-17,28.165233612060547
2011-02-18,28.234344482421875
2011-02-22,28.15947151184082
2011-02-23,28.343780517578125
2011-02-24,28.13642120361328
2011-02-25,28.458974838256836
2011-02-28,28.78727149963379
2011-03-01,28.551128387451172
2011-03-02,28.556888580322266
2011-03-03,28.746959686279297
2011-03-04,28.63176155090332
2011-03-07,28.706634521484375
2011-03-08,28.994632720947266
2011-03-09,29.213502883911133
2011-03-10,28.90823745727539
2011-03-11,28.95431137084961
2011-03-14,28.729690551757812
2011-03-15,28.643280029296875
2011-03-16,28.28041648864746
2011-03-17,28.389846801757812
2011-03-18,28.516563415527344
2011-03-21,28.885190963745117
2011-03-22,28.677846908569336
2011-03-23,28.63176155090332
2011-03-24,28.752716064453125
2011-03-25,28.80455207824707
2011-03-28,28.867918014526367
2011-03-29,29.155902862548828
2011-03-30,29.213502883911133
2011-03-31,29.213502883911133
2011-04-01,29.403581619262695
2011-04-04,29.386301040649414
2011-04-05,29.340213775634766
2011-04-06,29.501497268676758
2011-04-07,29.340213775634766
2011-04-08,29.317184448242188
2011-04-11,28.92551612854004
2011-04-12,28.781522750854492
2011-04-13,28.856403350830078
2011-04-14,28.850643157958984
2011-04-15,29.207733154296875
2011-04-18,28.93126678466797
2011-04-19,28.885190963745117
2011-04-20,29.207733154296875
2011-04-21,29.19046974182129
2011-04-25,29.196216583251953
2011-04-26,29.420852661132812
2011-04-27,29.69731903076172
2011-04-28,29.927705764770508
2011-04-29,30.019866943359375
2011-05-02,30.123546600341797
2011-05-03,30.41153335571289
2011-05-04,30.52096939086914
2011-05-05,30.382736206054688
2011-05-06,30.584320068359375
2011-05-09,30.57857322692871
2011-05-10,30.843530654907227
2011-05-11,30.924148559570312
2011-05-12,31.240936279296875
2011-05-13,31.171815872192383
2011-05-16,31.07280921936035
2011-05-17,31.259187698364258
2011-05-18,31.23587989807129
2011-05-19,31.43973159790039
2011-05-20,31.398963928222656
2011-05-23,30.9563045501709
2011-05-24,30.723344802856445
2011-05-25,30.641799926757812
2011-05-26,30.711692810058594
2011-05-27,30.711692810058594
2011-05-31,30.903905868530273
2011-06-01,30.7349910736084
2011-06-02,30.682586669921875
2011-06-03,30.4729061126709
2011-06-06,30.373889923095703
2011-06-07,30.461257934570312
2011-06-08,30.61267852783203
2011-06-09,30.46707534790039
2011-06-10,30.187511444091797
2011-06-13,30.338926315307617
2011-06-14,30.408832550048828
2011-06-15,30.315641403198242
2011-06-16,30.641799926757812
2011-06-17,30.740825653076172
2011-06-20,30.874780654907227
2011-06-21,30.839832305908203
2011-06-22,30.700056076049805
2011-06-23,30.426311492919922
2011-06-24,30.519485473632812
2011-06-27,30.688396453857422
2011-06-28,30.828184127807617
2011-06-29,30.927196502685547
2011-06-30,31.008745193481445
2011-07-01,31.4863338470459
2011-07-05,31.270828247070312
2011-07-06,31.369853973388672
2011-07-07,31.474702835083008
2011-07-08,31.19512367248535
2011-07-11,31.032032012939453
2011-07-12,31.25336456298828
2011-07-13,31.28248405456543
2011-07-14,30.98545265197754
2011-07-15,31.01456642150879
2011-07-18,30.595216751098633
2011-07-19,30.944671630859375
2011-07-20,31.0611572265625
2011-07-21,31.42808723449707
2011-07-22,31.20676040649414
2011-07-25,31.049514770507812
2011-07-26,31.01456642150879
2011-07-27,30.973796844482422
2011-07-28,30.851484298706055
2011-07-29,30.635971069335938
2011-08-01,30.723344802856445
2011-08-02,30.449604034423828
2011-08-03,30.659284591674805
2011-08-04,30.135087966918945
2011-08-05,31.02621078491211
2011-08-08,29.360454559326172
2011-08-09,30.2282772064209
2011-08-10,30.327289581298828
2011-08-11,31.474702835083008
2011-08-12,31.294126510620117
2011-08-15,32.271888732910156
2011-08-16,32.09519577026367
2011-08-17,32.10107421875
2011-08-18,32.02450180053711
2011-08-19,32.01861572265625
2011-08-22,32.13641357421875
2011-08-23,32.61940383911133
2011-08-24,33.514705657958984
2011-08-25,33.090614318847656
2011-08-26,32.74309539794922
2011-08-29,33.17896270751953
2011-08-30,33.1730842590332
2011-08-31,33.1082763671875
2011-09-01,32.95513916015625
2011-09-02,33.02581787109375
2011-09-06,32.85499572753906
2011-09-07,33.02581787109375
2011-09-08,33.01404571533203
2011-09-09,32.46625900268555
2011-09-12,32.85499572753906
2011-09-13,33.149513244628906
2011-09-14,33.308536529541016
2011-09-15,33.62071990966797
2011-09-16,33.820987701416016
2011-09-19,33.72085952758789
2011-09-20,34.22150421142578
2011-09-21,33.726749420166016
2011-09-22,33.514705657958984
2011-09-23,33.42045211791992
2011-09-26,33.44990921020508
2011-09-27,33.33799362182617
2011-09-28,33.049381256103516
2011-09-29,33.756195068359375
2011-09-30,33.58537673950195
2011-10-03,33.26730728149414
2011-10-04,33.24374771118164
2011-10-05,32.48394012451172
2011-10-06,33.0788459777832
2011-10-07,33.049381256103516
2011-10-10,33.70319747924805
2011-10-11,33.43223571777344
2011-10-12,33.33799362182617
2011-10-13,33.373329162597656
2011-10-14,33.89756393432617
2011-10-17,34.14493179321289
2011-10-18,34.17439651489258
2011-10-19,34.11548614501953
2011-10-20,34.45122528076172
2011-10-21,35.199275970458984
2011-10-24,34.89888381958008
2011-10-25,34.26863098144531
2011-10-26,34.645599365234375
2011-10-27,35.06380081176758
2011-10-28,34.18616485595703
2011-10-31,34.08604049682617
2011-11-01,33.603057861328125
2011-11-02,34.17439651489258
2011-11-03,34.60435485839844
2011-11-04,34.492462158203125
2011-11-07,34.7928466796875
2011-11-08,34.95777130126953
2011-11-09,34.29219055175781
2011-11-10,34.68095016479492
2011-11-11,35.12858963012695
2011-11-14,34.729949951171875
2011-11-15,34.95602798461914
2011-11-16,34.4919319152832
2011-11-17,34.390804290771484
2011-11-18,34.593101501464844
2011-11-21,34.206336975097656
2011-11-22,33.85530090332031
2011-11-23,33.58755111694336
2011-11-25,34.00999450683594
2011-11-28,34.051631927490234
2011-11-29,34.4919319152832
2011-11-30,35.35469436645508
2011-12-01,35.40823745727539
2011-12-02,34.872745513916016
2011-12-05,35.0452880859375
2011-12-06,35.11074447631836
2011-12-07,34.93224334716797
2011-12-08,34.729949951171875
2011-12-09,35.247589111328125
2011-12-12,34.9976921081543
2011-12-13,35.18807601928711
2011-12-14,34.98578643798828
2011-12-15,35.562931060791016
2011-12-16,35.56888198852539
2011-12-19,35.4617805480957
2011-12-20,36.17576599121094
2011-12-21,36.73508834838867
2011-12-22,36.66366958618164
2011-12-23,36.87787628173828
2011-12-27,37.18727111816406
2011-12-28,37.00282287597656
2011-12-29,37.24082565307617
2011-12-30,36.90761947631836
2012-01-03,36.0865364074707
2012-01-04,35.64027786254883
2012-01-05,35.545074462890625
2012-01-06,35.16429138183594
2012-01-09,35.265438079833984
2012-01-10,35.307090759277344
2012-01-11,35.21189498901367
2012-01-12,35.0928840637207
2012-01-13,35.21189498901367
2012-01-17,35.307090759277344
2012-01-18,35.271385192871094
2012-01-19,34.950096130371094
2012-01-20,34.961978912353516
2012-01-23,34.87868118286133
2012-01-24,34.73588943481445
2012-01-25,35.32493591308594
2012-01-26,35.562931060791016
2012-01-27,35.03933334350586
2012-01-30,34.89059066772461
2012-01-31,35.080989837646484
2012-02-01,35.11074447631836
2012-02-02,35.02743148803711
2012-02-03,34.9976921081543
2012-02-06,34.98578643798828
2012-02-07,35.182132720947266
2012-02-08,35.336830139160156
2012-02-09,35.384437561035156
2012-02-10,35.182132720947266
2012-02-13,34.81241989135742
2012-02-14,34.84849166870117
2012-02-15,34.65613555908203
2012-02-16,34.806419372558594
2012-02-17,34.788387298583984
2012-02-21,34.78236770629883
2012-02-22,34.78236770629883
2012-02-23,34.84248352050781
2012-02-24,35.371498107910156
2012-02-27,35.12502670288086
2012-02-28,34.93266296386719
2012-02-29,34.92664337158203
2012-03-01,35.04087448120117
2012-03-02,35.05290222167969
2012-03-05,35.100975036621094
2012-03-06,35.076934814453125
2012-03-07,34.95669937133789
2012-03-08,35.058902740478516
2012-03-09,35.100975036621094
2012-03-12,35.59392547607422
2012-03-13,35.70813751220703
2012-03-14,35.22121047973633
2012-03-15,34.91462326049805
2012-03-16,34.63810348510742
2012-03-19,34.517879486083984
2012-03-20,34.59000778198242
2012-03-21,34.45775604248047
2012-03-22,34.42168045043945
2012-03-23,34.343536376953125
2012-03-26,34.61406326293945
2012-03-27,34.7523078918457
2012-03-28,34.65613555908203
2012-03-29,34.86653518676758
2012-03-30,35.1190185546875
2012-04-02,35.19717788696289
2012-04-03,35.3173828125
2012-04-04,35.257286071777344
2012-04-05,34.974754333496094
2012-04-09,34.72226333618164
2012-04-10,34.34954071044922
2012-04-11,34.49983215332031
2012-04-12,34.788387298583984
2012-04-13,34.716243743896484
2012-04-16,34.998779296875
2012-04-17,34.998779296875
2012-04-18,34.8725471496582
2012-04-19,34.806419372558594
2012-04-20,35.23323440551758
2012-04-23,35.06492233276367
2012-04-24,35.30535888671875
2012-04-25,35.479698181152344
2012-04-26,35.64201354980469
2012-04-27,35.65403747558594
2012-04-30,35.738189697265625
2012-05-01,35.864444732666016
2012-05-02,35.65403747558594
2012-05-03,35.56386184692383
2012-05-04,35.69611740112305
2012-05-07,35.55183029174805
2012-05-08,35.88849639892578
2012-05-09,35.750221252441406
2012-05-10,36.08085250854492
2012-05-11,35.954620361328125
2012-05-14,35.84225845336914
2012-05-15,35.67829132080078
2012-05-16,35.726863861083984
2012-05-17,35.562904357910156
2012-05-18,35.62971115112305
2012-05-21,35.71473693847656
2012-05-22,35.84834289550781
2012-05-23,35.969791412353516
2012-05-24,36.188419342041016
2012-05-25,36.2005729675293
2012-05-29,36.413116455078125
2012-05-30,36.49814224243164
2012-05-31,36.65602493286133
2012-06-01,36.613525390625
2012-06-04,36.86249923706055
2012-06-05,36.77142333984375
2012-06-06,37.208656311035156
2012-06-07,37.45158386230469
2012-06-08,37.79773712158203
2012-06-11,37.51838302612305
2012-06-12,37.761295318603516
2012-06-13,37.86454391479492
2012-06-14,38.00421905517578
2012-06-15,38.31999969482422
2012-06-18,38.55076217651367
2012-06-19,38.131736755371094
2012-06-20,37.34834671020508
2012-06-21,37.21473693847656
2012-06-22,37.34834671020508
2012-06-25,37.19044494628906
2012-06-26,37.1965217590332
2012-06-27,37.5548210144043
2012-06-28,37.69450759887695
2012-06-29,37.76736068725586
2012-07-02,38.089237213134766
2012-07-03,37.99813461303711
2012-07-05,37.70664596557617
2012-07-06,37.73700714111328
2012-07-09,37.85847091674805
2012-07-10,37.97385025024414
2012-07-11,38.186405181884766
2012-07-12,38.180320739746094
2012-07-13,38.51433563232422
2012-07-16,38.34430694580078
2012-07-17,38.50826644897461
2012-07-18,38.562923431396484
2012-07-19,38.477901458740234
2012-07-20,38.72689437866211
2012-07-23,38.599365234375
2012-07-24,38.61150360107422
2012-07-25,38.55076217651367
2012-07-26,39.12162399291992
2012-07-27,39.413124084472656
2012-07-30,39.43741989135742
2012-07-31,39.17021942138672
2012-08-01,39.13984298706055
2012-08-02,39.01837921142578
2012-08-03,39.267391204833984
2012-08-06,39.20058822631836
2012-08-07,39.04876708984375
2012-08-08,38.799766540527344
2012-08-09,38.617591857910156
2012-08-10,38.787620544433594
2012-08-13,38.802947998046875
2012-08-14,38.74777603149414
2012-08-15,38.42894744873047
2012-08-16,37.88943099975586
2012-08-17,37.81586456298828
2012-08-20,37.987525939941406
2012-08-21,37.6380615234375
2012-08-22,37.772945404052734
2012-08-23,37.39283752441406
2012-08-24,37.656455993652344
2012-08-27,37.54609680175781
2012-08-28,37.521583557128906
2012-08-29,37.26406478881836
2012-08-30,37.25181579589844
2012-08-31,37.165977478027344
2012-09-04,37.32538986206055
2012-09-05,36.98819351196289
2012-09-06,37.43575668334961
2012-09-07,37.17210388183594
2012-09-10,37.086280822753906
2012-09-11,36.97591781616211
2012-09-12,36.89622497558594
2012-09-13,37.39283752441406
2012-09-14,36.66937255859375
2012-09-17,36.546749114990234
2012-09-18,36.46704864501953
2012-09-19,36.45478057861328
2012-09-20,36.46704864501953
2012-09-21,36.23406982421875
2012-09-24,36.46704864501953
2012-09-25,36.45478057861328
2012-09-26,36.841033935546875
2012-09-27,36.52836227416992
2012-09-28,36.718421936035156
2012-10-01,36.46704864501953
2012-10-02,36.571285247802734
2012-10-03,36.638710021972656
2012-10-04,37.049495697021484
2012-10-05,36.920745849609375
2012-10-08,36.87168502807617
2012-10-09,36.75519561767578
2012-10-10,36.82878112792969
2012-10-11,36.890079498291016
2012-10-12,36.68162536621094
2012-10-15,36.67549133300781
2012-10-16,36.66937255859375
2012-10-17,37.159854888916016
2012-10-18,37.233421325683594
2012-10-19,37.07401657104492
2012-10-22,36.72454071044922
2012-10-23,36.60193634033203
2012-10-24,36.5222282409668
2012-10-25,36.7919921875
2012-10-26,36.76747131347656
2012-10-31,37.01881790161133
2012-11-01,36.62031555175781
2012-11-02,36.29538345336914
2012-11-05,35.55965805053711
2012-11-06,35.41252136230469
2012-11-07,34.49287414550781
2012-11-08,34.5909538269043
2012-11-09,34.54448699951172
2012-11-12,34.16024398803711
2012-11-13,34.20362091064453
2012-11-14,34.22842025756836
2012-11-15,33.73261260986328
2012-11-16,34.07347869873047
2012-11-19,33.930931091308594
2012-11-20,33.73261260986328
2012-11-21,33.59627914428711
2012-11-23,33.528099060058594
2012-11-26,34.011505126953125
2012-11-27,33.98672103881836
2012-11-28,34.315189361572266
2012-11-29,34.35855484008789
2012-11-30,34.57548141479492
2012-12-03,34.25320816040039
2012-12-04,34.3089714050293
2012-12-05,34.75519943237305
2012-12-06,34.77379608154297
2012-12-07,34.72421646118164
2012-12-10,34.749000549316406
2012-12-11,34.92872619628906
2012-12-12,34.91633224487305
2012-12-13,34.68083190917969
2012-12-14,34.77998733520508
2012-12-17,35.31298065185547
2012-12-18,35.443119049072266
2012-12-19,34.95352554321289
2012-12-20,34.97829818725586
2012-12-21,34.736610412597656
2012-12-24,34.68703079223633
2012-12-26,34.3709602355957
2012-12-27,34.346153259277344
2012-12-28,34.0424919128418
2012-12-31,34.42053985595703
2013-01-02,35.07126998901367
2013-01-03,35.06507110595703
2013-01-04,35.263397216796875
2013-01-07,34.92253494262695
2013-01-08,34.72421646118164
2013-01-09,34.77379608154297
2013-01-10,34.76139450073242
2013-01-11,34.649845123291016
2013-01-14,34.54448699951172
2013-01-15,34.29658889770508
2013-01-16,34.277992248535156
2013-01-17,34.2594108581543
2013-01-18,34.56927490234375
2013-01-22,34.72421646118164
2013-01-23,34.71800994873047
2013-01-24,34.91633224487305
2013-01-25,35.02167892456055
2013-01-28,34.99689483642578
2013-01-29,35.30056381225586
2013-01-30,35.18900680541992
2013-01-31,35.250999450683594
2013-02-01,35.356353759765625
2013-02-04,35.238609313964844
2013-02-05,35.16423034667969
2013-02-06,35.220008850097656
2013-02-07,35.38113021850586
2013-02-08,35.4183349609375
2013-02-11,35.452781677246094
2013-02-12,35.433990478515625
2013-02-13,35.471580505371094
2013-02-14,35.308685302734375
2013-02-15,35.44651412963867
2013-02-19,35.709651947021484
2013-02-20,35.828678131103516
2013-02-21,35.96024703979492
2013-02-22,36.6368408203125
2013-02-25,36.29854965209961
2013-02-26,36.47394943237305
2013-02-27,36.693214416503906
2013-02-28,36.96261978149414
2013-03-01,36.97513961791992
2013-03-04,37.213218688964844
2013-03-05,37.32597351074219
2013-03-06,37.11923599243164
2013-03-07,36.9500732421875
2013-03-08,36.931278228759766
2013-03-11,36.99394226074219
2013-03-12,36.881160736083984
2013-03-13,36.81852340698242
2013-03-14,36.83730697631836
2013-03-15,37.069114685058594
2013-03-18,36.75587463378906
2013-03-19,36.93756103515625
2013-03-20,37.06283950805664
2013-03-21,36.9062385559082
2013-03-22,37.01899337768555
2013-03-25,37.0252571105957
2013-03-26,37.3760986328125
2013-03-27,37.65800476074219
2013-03-28,38.234378814697266
2013-04-01,38.033897399902344
2013-04-02,37.908592224121094
2013-04-03,38.015098571777344
2013-04-04,38.359676361083984
2013-04-05,38.40980529785156
2013-04-08,38.51629638671875
2013-04-09,38.52256393432617
2013-04-10,38.69797134399414
2013-04-11,38.67290496826172
2013-04-12,38.78569030761719
2013-04-15,38.38473129272461
2013-04-16,38.54761505126953
2013-04-17,38.428585052490234
2013-04-18,38.491241455078125
2013-04-19,39.14277648925781
2013-04-22,39.07387924194336
2013-04-23,39.15530776977539
2013-04-24,39.32445526123047
2013-04-25,39.46228790283203
2013-04-26,39.368309020996094
2013-04-29,39.86322784423828
2013-04-30,39.875770568847656
2013-05-01,39.66902542114258
2013-05-02,39.86322784423828
2013-05-03,39.88203430175781
2013-05-06,39.29313659667969
2013-05-07,39.50613784790039
2013-05-08,39.017486572265625
2013-05-09,38.497501373291016
2013-05-10,38.57267761230469
2013-05-13,38.24677658081055
2013-05-14,38.26576232910156
2013-05-15,38.40498352050781
2013-05-16,38.06959915161133
2013-05-17,38.46826934814453
2013-05-20,38.53786087036133
2013-05-21,38.518882751464844
2013-05-22,37.72154998779297
2013-05-23,37.34186935424805
2013-05-24,37.12039566040039
2013-05-28,37.057106018066406
2013-05-29,36.538211822509766
2013-05-30,36.50023651123047
2013-05-31,36.11422348022461
2013-06-03,36.057273864746094
2013-06-04,35.74720764160156
2013-06-05,36.063594818115234
2013-06-06,36.27876663208008
2013-06-07,36.34202575683594
2013-06-10,36.32304763793945
2013-06-11,36.16486740112305
2013-06-12,35.92438507080078
2013-06-13,36.4243049621582
2013-06-14,36.588829040527344
2013-06-17,37.06342315673828
2013-06-18,37.303897857666016
2013-06-19,36.24710464477539
2013-06-20,35.29790115356445
2013-06-21,35.68391036987305
2013-06-24,35.62064743041992
2013-06-25,36.08891677856445
2013-06-26,36.7723388671875
2013-06-27,36.728050231933594
2013-06-28,36.89891052246094
2013-07-01,36.39265441894531
2013-07-02,36.4243049621582
2013-07-03,36.36101531982422
2013-07-05,36.171173095703125
2013-07-08,36.53187561035156
2013-07-09,36.626792907714844
2013-07-10,36.626792907714844
2013-07-11,37.215301513671875
2013-07-12,37.46211242675781
2013-07-15,37.99998092651367
2013-07-16,37.80380630493164
2013-07-17,37.82280731201172
2013-07-18,38.044288635253906
2013-07-19,38.2720947265625
2013-07-22,38.05061340332031
2013-07-23,38.22146224975586
2013-07-24,37.73419952392578
2013-07-25,37.601318359375
2013-07-26,37.924049377441406
2013-07-29,38.13920593261719
2013-07-30,38.15818786621094
2013-07-31,37.90506362915039
2013-08-01,38.17718505859375
2013-08-02,38.20248031616211
2013-08-05,37.98733139038086
2013-08-06,37.841773986816406
2013-08-07,38.31005859375
2013-08-08,38.341697692871094
2013-08-09,38.15818786621094
2013-08-12,37.899269104003906
2013-08-13,37.53484344482422
2013-08-14,37.234371185302734
2013-08-15,36.69093704223633
2013-08-16,36.21143341064453
2013-08-19,35.86619567871094
2013-08-20,36.0707893371582
2013-08-21,35.62965393066406
2013-08-22,35.8342399597168
2013-08-23,36.179473876953125
2013-08-26,35.93014144897461
2013-08-27,36.000465393066406
2013-08-28,36.08356475830078
2013-08-29,35.93014144897461
2013-08-30,35.94930648803711
2013-09-03,35.48261260986328
2013-09-04,35.54015350341797
2013-09-05,35.25883865356445
2013-09-06,35.54015350341797
2013-09-09,35.693580627441406
2013-09-10,35.738338470458984
2013-09-11,35.16293716430664
2013-09-12,34.9264030456543
2013-09-13,35.08622741699219
2013-09-16,35.233272552490234
