Date,PHR
2019-10-29,27.649999618530273
2019-10-30,27.93000030517578
2019-10-31,29.6299991607666
2019-11-01,29.90999984741211
2019-11-04,29.540000915527344
2019-11-05,29.079999923706055
2019-11-06,29.860000610351562
2019-11-07,29.959999084472656
2019-11-08,29.700000762939453
2019-11-11,28.559999465942383
2019-11-12,28.739999771118164
2019-11-13,29.920000076293945
2019-11-14,29.610000610351562
2019-11-15,29.579999923706055
2019-11-18,28.3799991607666
2019-11-19,28.90999984741211
2019-11-20,28.65999984741211
2019-11-21,28.8799991607666
2019-11-22,28.950000762939453
2019-11-25,29.239999771118164
2019-11-26,29.3799991607666
2019-11-27,29.059999465942383
2019-11-29,28.1200008392334
2019-12-02,28.280000686645508
2019-12-03,28.1200008392334
2019-12-04,28.440000534057617
2019-12-05,28.399999618530273
2019-12-06,29.1299991607666
2019-12-09,28.93000030517578
2019-12-10,28.829999923706055
2019-12-11,28.65999984741211
2019-12-12,28.670000076293945
2019-12-13,26.579999923706055
2019-12-16,25.920000076293945
2019-12-17,26.010000228881836
2019-12-18,26.649999618530273
2019-12-19,26.09000015258789
2019-12-20,25.979999542236328
2019-12-23,26.139999389648438
2019-12-24,26.190000534057617
2019-12-26,26.459999084472656
2019-12-27,26.389999389648438
2019-12-30,26.3799991607666
2019-12-31,26.639999389648438
2020-01-02,26.3700008392334
2020-01-03,26.59000015258789
2020-01-06,27.239999771118164
2020-01-07,27.239999771118164
2020-01-08,27.110000610351562
2020-01-09,26.780000686645508
2020-01-10,26.559999465942383
2020-01-13,26.209999084472656
2020-01-14,25.8799991607666
2020-01-15,26.0
2020-01-16,27.59000015258789
2020-01-17,27.829999923706055
2020-01-21,28.329999923706055
2020-01-22,28.5
2020-01-23,29.0
2020-01-24,29.989999771118164
2020-01-27,29.260000228881836
2020-01-28,30.649999618530273
2020-01-29,31.149999618530273
2020-01-30,31.18000030517578
2020-01-31,31.0
2020-02-03,31.469999313354492
2020-02-04,31.030000686645508
2020-02-05,33.43000030517578
2020-02-06,33.27000045776367
2020-02-07,32.58000183105469
2020-02-10,32.7599983215332
2020-02-11,33.290000915527344
2020-02-12,32.36000061035156
2020-02-13,33.54999923706055
2020-02-14,32.61000061035156
2020-02-18,32.72999954223633
2020-02-19,33.369998931884766
2020-02-20,33.61000061035156
2020-02-21,34.130001068115234
2020-02-24,31.81999969482422
2020-02-25,30.459999084472656
2020-02-26,31.700000762939453
2020-02-27,31.450000762939453
2020-02-28,31.040000915527344
2020-03-02,29.5
2020-03-03,29.299999237060547
2020-03-04,31.389999389648438
2020-03-05,30.790000915527344
2020-03-06,28.149999618530273
2020-03-09,24.81999969482422
2020-03-10,25.270000457763672
2020-03-11,23.5
2020-03-12,20.940000534057617
2020-03-13,20.299999237060547
2020-03-16,18.09000015258789
2020-03-17,18.860000610351562
2020-03-18,16.59000015258789
2020-03-19,18.530000686645508
2020-03-20,20.1200008392334
2020-03-23,18.989999771118164
2020-03-24,18.15999984741211
2020-03-25,18.18000030517578
2020-03-26,20.56999969482422
2020-03-27,18.670000076293945
2020-03-30,20.34000015258789
2020-03-31,21.030000686645508
2020-04-01,19.360000610351562
2020-04-02,19.15999984741211
2020-04-03,18.540000915527344
2020-04-06,18.31999969482422
2020-04-07,17.649999618530273
2020-04-08,17.959999084472656
2020-04-09,19.75
2020-04-13,19.969999313354492
2020-04-14,19.809999465942383
2020-04-15,19.93000030517578
2020-04-16,19.889999389648438
2020-04-17,21.84000015258789
2020-04-20,22.690000534057617
2020-04-21,22.549999237060547
2020-04-22,22.010000228881836
2020-04-23,23.5
2020-04-24,23.670000076293945
2020-04-27,26.6299991607666
2020-04-28,26.75
2020-04-29,26.65999984741211
2020-04-30,25.389999389648438
2020-05-01,25.200000762939453
2020-05-04,24.809999465942383
2020-05-05,25.010000228881836
2020-05-06,25.0
2020-05-07,26.600000381469727
2020-05-08,27.530000686645508
2020-05-11,27.209999084472656
2020-05-12,26.5
2020-05-13,25.729999542236328
2020-05-14,25.979999542236328
2020-05-15,26.190000534057617
2020-05-18,27.700000762939453
2020-05-19,28.5
2020-05-20,29.5
2020-05-21,29.450000762939453
2020-05-22,29.450000762939453
2020-05-26,29.59000015258789
2020-05-27,28.90999984741211
2020-05-28,29.31999969482422
2020-05-29,29.31999969482422
2020-06-01,30.079999923706055
2020-06-02,29.920000076293945
2020-06-03,30.959999084472656
2020-06-04,29.030000686645508
2020-06-05,32.029998779296875
2020-06-08,31.600000381469727
2020-06-09,29.899999618530273
2020-06-10,30.18000030517578
2020-06-11,27.219999313354492
2020-06-12,28.670000076293945
2020-06-15,30.229999542236328
2020-06-16,30.059999465942383
2020-06-17,29.030000686645508
2020-06-18,28.510000228881836
2020-06-19,28.280000686645508
2020-06-22,29.100000381469727
2020-06-23,28.520000457763672
2020-06-24,27.75
2020-06-25,28.06999969482422
2020-06-26,27.020000457763672
2020-06-29,27.049999237060547
2020-06-30,28.280000686645508
2020-07-01,27.989999771118164
2020-07-02,29.139999389648438
2020-07-06,28.829999923706055
2020-07-07,29.280000686645508
2020-07-08,27.81999969482422
2020-07-09,28.25
2020-07-10,29.309999465942383
2020-07-13,29.09000015258789
2020-07-14,29.049999237060547
2020-07-15,30.049999237060547
2020-07-16,29.459999084472656
2020-07-17,29.170000076293945
2020-07-20,29.489999771118164
2020-07-21,28.729999542236328
2020-07-22,28.780000686645508
2020-07-23,28.010000228881836
2020-07-24,27.0
2020-07-27,27.459999084472656
2020-07-28,27.520000457763672
2020-07-29,28.510000228881836
2020-07-30,29.299999237060547
2020-07-31,30.059999465942383
2020-08-03,30.8700008392334
2020-08-04,31.020000457763672
2020-08-05,29.889999389648438
2020-08-06,30.68000030517578
2020-08-07,30.270000457763672
2020-08-10,30.59000015258789
2020-08-11,29.6200008392334
2020-08-12,29.65999984741211
2020-08-13,30.520000457763672
2020-08-14,29.84000015258789
2020-08-17,30.059999465942383
2020-08-18,30.270000457763672
2020-08-19,30.520000457763672
2020-08-20,30.459999084472656
2020-08-21,30.440000534057617
2020-08-24,29.670000076293945
2020-08-25,30.610000610351562
2020-08-26,30.959999084472656
2020-08-27,31.0
2020-08-28,31.600000381469727
2020-08-31,31.540000915527344
2020-09-01,31.920000076293945
2020-09-02,33.04999923706055
2020-09-03,32.90999984741211
2020-09-04,31.0
2020-09-08,30.450000762939453
2020-09-09,30.010000228881836
2020-09-10,28.530000686645508
2020-09-11,28.149999618530273
2020-09-14,30.049999237060547
2020-09-15,30.440000534057617
2020-09-16,29.959999084472656
2020-09-17,29.68000030517578
2020-09-18,29.860000610351562
2020-09-21,28.530000686645508
2020-09-22,29.65999984741211
2020-09-23,29.239999771118164
2020-09-24,27.950000762939453
2020-09-25,28.940000534057617
2020-09-28,29.360000610351562
2020-09-29,30.940000534057617
2020-09-30,32.130001068115234
2020-10-01,31.270000457763672
2020-10-02,30.739999771118164
2020-10-05,30.75
2020-10-06,31.639999389648438
2020-10-07,31.93000030517578
2020-10-08,32.099998474121094
2020-10-09,31.969999313354492
2020-10-12,32.25
2020-10-13,33.18000030517578
2020-10-14,32.95000076293945
2020-10-15,33.97999954223633
2020-10-16,32.79999923706055
2020-10-19,32.31999969482422
2020-10-20,32.52000045776367
2020-10-21,36.279998779296875
2020-10-22,37.61000061035156
2020-10-23,37.29999923706055
2020-10-26,37.08000183105469
2020-10-27,38.9900016784668
2020-10-28,37.9900016784668
2020-10-29,37.70000076293945
2020-10-30,36.970001220703125
2020-11-02,36.45000076293945
2020-11-03,38.25
2020-11-04,39.58000183105469
2020-11-05,40.720001220703125
2020-11-06,40.25
2020-11-09,42.11000061035156
2020-11-10,40.540000915527344
2020-11-11,41.86000061035156
2020-11-12,41.040000915527344
2020-11-13,41.459999084472656
2020-11-16,41.279998779296875
2020-11-17,41.11000061035156
2020-11-18,39.869998931884766
2020-11-19,40.810001373291016
2020-11-20,41.84000015258789
2020-11-23,42.31999969482422
2020-11-24,42.20000076293945
2020-11-25,42.650001525878906
2020-11-27,43.36000061035156
2020-11-30,44.15999984741211
2020-12-01,44.09000015258789
2020-12-02,43.9900016784668
2020-12-03,44.91999816894531
2020-12-04,47.63999938964844
2020-12-07,49.0099983215332
2020-12-08,51.900001525878906
2020-12-09,52.61000061035156
2020-12-10,56.36000061035156
2020-12-11,57.900001525878906
2020-12-14,54.88999938964844
2020-12-15,56.040000915527344
2020-12-16,55.380001068115234
2020-12-17,57.4900016784668
2020-12-18,54.65999984741211
2020-12-21,53.5
2020-12-22,57.75
2020-12-23,57.7599983215332
2020-12-24,57.310001373291016
2020-12-28,57.119998931884766
2020-12-29,54.75
2020-12-30,54.79999923706055
2020-12-31,54.2599983215332
2021-01-04,52.880001068115234
2021-01-05,54.04999923706055
2021-01-06,55.27000045776367
2021-01-07,56.93000030517578
2021-01-08,57.220001220703125
2021-01-11,57.599998474121094
2021-01-12,60.41999816894531
2021-01-13,60.630001068115234
2021-01-14,63.72999954223633
2021-01-15,62.959999084472656
2021-01-19,63.97999954223633
2021-01-20,66.18000030517578
2021-01-21,69.80000305175781
2021-01-22,69.80000305175781
2021-01-25,69.56999969482422
2021-01-26,66.68000030517578
2021-01-27,63.70000076293945
2021-01-28,64.70999908447266
2021-01-29,65.29000091552734
2021-02-01,66.73999786376953
2021-02-02,68.94000244140625
2021-02-03,70.19999694824219
2021-02-04,72.66000366210938
2021-02-05,74.55999755859375
2021-02-08,77.29000091552734
2021-02-09,80.61000061035156
2021-02-10,78.05999755859375
2021-02-11,77.79000091552734
2021-02-12,79.19999694824219
2021-02-16,77.06999969482422
2021-02-17,75.48999786376953
2021-02-18,72.0
2021-02-19,73.06999969482422
2021-02-22,67.94000244140625
2021-02-23,65.5
2021-02-24,62.68000030517578
2021-02-25,60.0099983215332
2021-02-26,61.25
2021-03-01,64.12000274658203
2021-03-02,62.04999923706055
2021-03-03,58.9900016784668
2021-03-04,56.97999954223633
2021-03-05,55.93000030517578
2021-03-08,52.25
2021-03-09,57.40999984741211
2021-03-10,57.869998931884766
2021-03-11,61.77000045776367
2021-03-12,61.5099983215332
2021-03-15,60.81999969482422
2021-03-16,58.5099983215332
2021-03-17,58.290000915527344
2021-03-18,53.869998931884766
2021-03-19,55.18000030517578
2021-03-22,54.95000076293945
2021-03-23,55.650001525878906
2021-03-24,52.95000076293945
2021-03-25,53.08000183105469
2021-03-26,53.099998474121094
2021-03-29,50.849998474121094
2021-03-30,52.15999984741211
2021-03-31,52.099998474121094
2021-04-01,55.130001068115234
2021-04-05,55.189998626708984
2021-04-06,55.06999969482422
2021-04-07,52.540000915527344
2021-04-08,52.560001373291016
2021-04-09,52.880001068115234
2021-04-12,51.529998779296875
2021-04-13,51.099998474121094
2021-04-14,52.5
2021-04-15,51.41999816894531
2021-04-16,51.099998474121094
2021-04-19,49.41999816894531
2021-04-20,48.7599983215332
2021-04-21,50.599998474121094
2021-04-22,51.29999923706055
2021-04-23,52.63999938964844
2021-04-26,53.56999969482422
2021-04-27,53.0
2021-04-28,53.13999938964844
2021-04-29,52.5099983215332
2021-04-30,51.75
2021-05-03,50.619998931884766
2021-05-04,48.900001525878906
2021-05-05,49.2599983215332
2021-05-06,48.029998779296875
2021-05-07,49.310001373291016
2021-05-10,44.72999954223633
2021-05-11,44.939998626708984
2021-05-12,44.25
2021-05-13,43.5099983215332
2021-05-14,45.75
2021-05-17,44.439998626708984
2021-05-18,44.70000076293945
2021-05-19,44.75
2021-05-20,44.959999084472656
2021-05-21,45.45000076293945
2021-05-24,45.72999954223633
2021-05-25,47.63999938964844
2021-05-26,48.2400016784668
2021-05-27,49.209999084472656
2021-05-28,49.5
2021-06-01,49.93000030517578
2021-06-02,50.290000915527344
2021-06-03,49.040000915527344
2021-06-04,53.619998931884766
2021-06-07,51.9900016784668
2021-06-08,56.66999816894531
2021-06-09,57.29999923706055
2021-06-10,57.40999984741211
2021-06-11,57.849998474121094
2021-06-14,57.41999816894531
2021-06-15,56.060001373291016
2021-06-16,57.06999969482422
2021-06-17,58.209999084472656
2021-06-18,58.81999969482422
2021-06-21,56.97999954223633
2021-06-22,57.7599983215332
2021-06-23,59.43000030517578
2021-06-24,59.599998474121094
2021-06-25,59.25
2021-06-28,61.13999938964844
2021-06-29,61.939998626708984
2021-06-30,61.29999923706055
2021-07-01,62.0
2021-07-02,62.459999084472656
2021-07-06,65.36000061035156
2021-07-07,64.97000122070312
2021-07-08,65.25
2021-07-09,65.2699966430664
2021-07-12,67.61000061035156
2021-07-13,65.66000366210938
2021-07-14,64.52999877929688
2021-07-15,63.16999816894531
2021-07-16,63.56999969482422
2021-07-19,63.91999816894531
2021-07-20,64.83999633789062
2021-07-21,65.58000183105469
2021-07-22,65.94000244140625
2021-07-23,67.0999984741211
2021-07-26,66.16000366210938
2021-07-27,67.1500015258789
2021-07-28,69.18000030517578
2021-07-29,69.72000122070312
2021-07-30,68.3499984741211
2021-08-02,67.62999725341797
2021-08-03,67.66999816894531
2021-08-04,68.68000030517578
2021-08-05,70.77999877929688
2021-08-06,68.41000366210938
2021-08-09,68.58000183105469
2021-08-10,66.0
2021-08-11,67.01000213623047
2021-08-12,68.5999984741211
2021-08-13,66.30000305175781
2021-08-16,64.29000091552734
2021-08-17,64.37000274658203
2021-08-18,64.06999969482422
2021-08-19,65.01000213623047
2021-08-20,67.75
2021-08-23,68.56999969482422
2021-08-24,69.54000091552734
2021-08-25,69.4800033569336
2021-08-26,68.13999938964844
2021-08-27,72.12000274658203
2021-08-30,71.69000244140625
2021-08-31,71.55000305175781
2021-09-01,69.5
2021-09-02,62.689998626708984
2021-09-03,67.12000274658203
2021-09-07,69.5999984741211
2021-09-08,67.6500015258789
2021-09-09,70.56999969482422
2021-09-10,70.29000091552734
2021-09-13,69.11000061035156
2021-09-14,68.79000091552734
2021-09-15,69.12000274658203
2021-09-16,69.23999786376953
2021-09-17,68.4000015258789
2021-09-20,63.40999984741211
2021-09-21,66.29000091552734
2021-09-22,66.23999786376953
2021-09-23,65.18000030517578
2021-09-24,65.3499984741211
2021-09-27,64.58000183105469
2021-09-28,60.689998626708984
2021-09-29,60.650001525878906
2021-09-30,61.70000076293945
2021-10-01,60.52000045776367
2021-10-04,58.61000061035156
2021-10-05,58.9900016784668
2021-10-06,59.97999954223633
2021-10-07,61.900001525878906
2021-10-08,60.7599983215332
2021-10-11,60.029998779296875
2021-10-12,61.11000061035156
2021-10-13,62.54999923706055
2021-10-14,64.12999725341797
2021-10-15,63.65999984741211
2021-10-18,63.33000183105469
2021-10-19,65.55999755859375
2021-10-20,66.20999908447266
2021-10-21,66.9000015258789
2021-10-22,66.08999633789062
2021-10-25,67.01000213623047
2021-10-26,67.94000244140625
2021-10-27,66.44999694824219
2021-10-28,69.29000091552734
2021-10-29,70.54000091552734
2021-11-01,71.20999908447266
2021-11-02,69.88999938964844
2021-11-03,73.56999969482422
2021-11-04,74.30999755859375
2021-11-05,73.80999755859375
2021-11-08,74.88999938964844
2021-11-09,74.31999969482422
2021-11-10,72.69000244140625
2021-11-11,73.76000213623047
2021-11-12,72.9000015258789
2021-11-15,72.43000030517578
2021-11-16,73.36000061035156
2021-11-17,72.86000061035156
2021-11-18,68.37000274658203
2021-11-19,67.87999725341797
2021-11-22,64.0999984741211
2021-11-23,61.900001525878906
2021-11-24,62.7599983215332
2021-11-26,59.959999084472656
2021-11-29,59.47999954223633
2021-11-30,57.68000030517578
2021-12-01,54.16999816894531
2021-12-02,56.099998474121094
2021-12-03,54.27000045776367
2021-12-06,53.290000915527344
2021-12-07,53.36000061035156
2021-12-08,54.0
2021-12-09,42.560001373291016
2021-12-10,40.83000183105469
2021-12-13,42.20000076293945
2021-12-14,40.79999923706055
2021-12-15,41.63999938964844
2021-12-16,39.91999816894531
2021-12-17,44.2599983215332
2021-12-20,44.41999816894531
2021-12-21,44.18000030517578
2021-12-22,42.529998779296875
2021-12-23,44.22999954223633
2021-12-27,44.7599983215332
2021-12-28,43.61000061035156
2021-12-29,42.54999923706055
2021-12-30,42.439998626708984
2021-12-31,41.65999984741211
2022-01-03,42.959999084472656
2022-01-04,40.40999984741211
2022-01-05,38.15999984741211
2022-01-06,35.61000061035156
2022-01-07,35.81999969482422
2022-01-10,35.2599983215332
2022-01-11,37.540000915527344
2022-01-12,37.11000061035156
2022-01-13,34.880001068115234
2022-01-14,35.54999923706055
2022-01-18,32.810001373291016
2022-01-19,31.280000686645508
2022-01-20,31.0
2022-01-21,30.850000381469727
2022-01-24,31.479999542236328
2022-01-25,29.989999771118164
2022-01-26,28.93000030517578
2022-01-27,27.850000381469727
2022-01-28,28.440000534057617
2022-01-31,31.190000534057617
2022-02-01,31.760000228881836
2022-02-02,30.889999389648438
2022-02-03,29.219999313354492
2022-02-04,29.739999771118164
2022-02-07,31.020000457763672
2022-02-08,31.739999771118164
2022-02-09,33.56999969482422
2022-02-10,33.25
2022-02-11,31.940000534057617
2022-02-14,31.290000915527344
2022-02-15,32.04999923706055
2022-02-16,31.010000228881836
2022-02-17,28.850000381469727
2022-02-18,27.530000686645508
2022-02-22,27.6299991607666
2022-02-23,26.3799991607666
2022-02-24,28.3700008392334
2022-02-25,29.25
2022-02-28,30.790000915527344
2022-03-01,30.450000762939453
2022-03-02,30.229999542236328
2022-03-03,29.299999237060547
2022-03-04,28.56999969482422
2022-03-07,27.459999084472656
2022-03-08,27.760000228881836
2022-03-09,30.59000015258789
2022-03-10,29.389999389648438
2022-03-11,26.43000030517578
2022-03-14,23.5
2022-03-15,24.1200008392334
2022-03-16,25.530000686645508
2022-03-17,28.229999542236328
2022-03-18,28.8799991607666
2022-03-21,28.100000381469727
2022-03-22,29.079999923706055
2022-03-23,28.239999771118164
2022-03-24,28.81999969482422
2022-03-25,27.780000686645508
2022-03-28,28.43000030517578
2022-03-29,29.93000030517578
2022-03-30,29.3799991607666
2022-03-31,26.360000610351562
2022-04-01,30.020000457763672
2022-04-04,30.309999465942383
2022-04-05,29.010000228881836
2022-04-06,28.719999313354492
2022-04-07,28.989999771118164
2022-04-08,27.770000457763672
2022-04-11,27.760000228881836
2022-04-12,28.260000228881836
2022-04-13,28.729999542236328
2022-04-14,27.6299991607666
2022-04-18,26.5
2022-04-19,27.34000015258789
2022-04-20,27.1200008392334
2022-04-21,26.440000534057617
2022-04-22,25.530000686645508
2022-04-25,27.3799991607666
2022-04-26,26.440000534057617
2022-04-27,24.5
2022-04-28,23.920000076293945
2022-04-29,22.8799991607666
2022-05-02,23.889999389648438
2022-05-03,22.90999984741211
2022-05-04,22.170000076293945
2022-05-05,19.020000457763672
2022-05-06,19.170000076293945
2022-05-09,16.540000915527344
2022-05-10,15.550000190734863
2022-05-11,13.720000267028809
2022-05-12,14.680000305175781
2022-05-13,16.34000015258789
2022-05-16,15.819999694824219
2022-05-17,15.979999542236328
2022-05-18,15.75
2022-05-19,16.90999984741211
2022-05-20,16.940000534057617
2022-05-23,17.049999237060547
2022-05-24,16.850000381469727
2022-05-25,17.43000030517578
2022-05-26,18.059999465942383
2022-05-27,18.59000015258789
2022-05-31,18.139999389648438
2022-06-01,18.15999984741211
2022-06-02,19.0
2022-06-03,20.31999969482422
2022-06-06,20.709999084472656
2022-06-07,21.329999923706055
2022-06-08,21.1200008392334
2022-06-09,19.540000915527344
2022-06-10,19.600000381469727
2022-06-13,17.690000534057617
2022-06-14,17.239999771118164
2022-06-15,18.440000534057617
2022-06-16,17.719999313354492
2022-06-17,20.200000762939453
2022-06-21,21.020000457763672
2022-06-22,23.559999465942383
2022-06-23,24.940000534057617
2022-06-24,26.469999313354492
2022-06-27,25.969999313354492
2022-06-28,25.299999237060547
2022-06-29,25.100000381469727
2022-06-30,25.010000228881836
2022-07-01,25.450000762939453
2022-07-05,25.920000076293945
2022-07-06,25.579999923706055
2022-07-07,26.989999771118164
2022-07-08,26.450000762939453
2022-07-11,24.219999313354492
2022-07-12,24.100000381469727
2022-07-13,23.010000228881836
2022-07-14,22.350000381469727
2022-07-15,22.850000381469727
2022-07-18,21.920000076293945
2022-07-19,22.360000610351562
2022-07-20,23.540000915527344
2022-07-21,25.200000762939453
2022-07-22,24.729999542236328
2022-07-25,24.770000457763672
2022-07-26,24.329999923706055
2022-07-27,24.15999984741211
2022-07-28,24.280000686645508
2022-07-29,23.489999771118164
2022-08-01,23.299999237060547
2022-08-02,24.700000762939453
2022-08-03,25.6200008392334
2022-08-04,26.440000534057617
2022-08-05,26.260000228881836
2022-08-08,25.799999237060547
2022-08-09,23.719999313354492
2022-08-10,26.0
2022-08-11,25.420000076293945
2022-08-12,25.84000015258789
2022-08-15,25.81999969482422
2022-08-16,24.399999618530273
2022-08-17,23.489999771118164
2022-08-18,23.5
2022-08-19,22.59000015258789
2022-08-22,22.84000015258789
2022-08-23,23.09000015258789
2022-08-24,23.850000381469727
2022-08-25,24.209999084472656
2022-08-26,23.329999923706055
2022-08-29,23.6299991607666
2022-08-30,23.760000228881836
2022-08-31,25.65999984741211
2022-09-01,24.43000030517578
2022-09-02,23.0
2022-09-06,22.770000457763672
2022-09-07,23.920000076293945
2022-09-08,27.639999389648438
2022-09-09,28.559999465942383
2022-09-12,29.190000534057617
2022-09-13,28.34000015258789
2022-09-14,28.639999389648438
2022-09-15,28.719999313354492
2022-09-16,27.700000762939453
2022-09-19,27.399999618530273
2022-09-20,26.3799991607666
2022-09-21,26.309999465942383
2022-09-22,25.059999465942383
2022-09-23,24.690000534057617
2022-09-26,24.3799991607666
2022-09-27,24.579999923706055
2022-09-28,25.68000030517578
2022-09-29,25.31999969482422
2022-09-30,25.479999542236328
2022-10-03,25.719999313354492
2022-10-04,26.450000762939453
2022-10-05,25.90999984741211
2022-10-06,25.950000762939453
2022-10-07,23.889999389648438
2022-10-10,23.809999465942383
2022-10-11,23.989999771118164
2022-10-12,24.09000015258789
2022-10-13,23.770000457763672
2022-10-14,22.479999542236328
2022-10-17,24.31999969482422
2022-10-18,25.420000076293945
2022-10-19,23.850000381469727
2022-10-20,23.889999389648438
2022-10-21,24.489999771118164
2022-10-24,24.559999465942383
2022-10-25,25.969999313354492
2022-10-26,26.799999237060547
2022-10-27,26.8700008392334
2022-10-28,27.950000762939453
2022-10-31,27.31999969482422
2022-11-01,27.15999984741211
2022-11-02,25.959999084472656
2022-11-03,25.260000228881836
2022-11-04,24.34000015258789
2022-11-07,23.940000534057617
2022-11-08,22.950000762939453
2022-11-09,22.290000915527344
2022-11-10,24.190000534057617
2022-11-11,25.31999969482422
2022-11-14,24.34000015258789
2022-11-15,25.149999618530273
2022-11-16,24.6299991607666
2022-11-17,23.899999618530273
2022-11-18,24.479999542236328
2022-11-21,23.389999389648438
2022-11-22,24.1299991607666
2022-11-23,24.979999542236328
2022-11-25,24.81999969482422
2022-11-28,24.1200008392334
2022-11-29,25.639999389648438
2022-11-30,27.81999969482422
2022-12-01,28.149999618530273
2022-12-02,28.700000762939453
2022-12-05,28.040000915527344
2022-12-06,25.829999923706055
2022-12-07,26.049999237060547
2022-12-08,26.709999084472656
2022-12-09,30.90999984741211
2022-12-12,32.279998779296875
2022-12-13,35.11000061035156
2022-12-14,35.34000015258789
2022-12-15,34.0099983215332
2022-12-16,33.970001220703125
2022-12-19,33.20000076293945
2022-12-20,33.68000030517578
2022-12-21,34.459999084472656
2022-12-22,33.880001068115234
2022-12-23,33.529998779296875
2022-12-27,32.0099983215332
2022-12-28,32.349998474121094
2022-12-29,33.279998779296875
2022-12-30,32.36000061035156
2023-01-03,30.829999923706055
2023-01-04,31.489999771118164
2023-01-05,30.65999984741211
2023-01-06,31.260000228881836
2023-01-09,33.27000045776367
2023-01-10,34.09000015258789
2023-01-11,34.959999084472656
2023-01-12,34.91999816894531
2023-01-13,35.40999984741211
2023-01-17,35.0
2023-01-18,35.70000076293945
2023-01-19,34.38999938964844
2023-01-20,35.25
2023-01-23,35.529998779296875
2023-01-24,34.59000015258789
2023-01-25,34.95000076293945
2023-01-26,35.790000915527344
2023-01-27,36.290000915527344
2023-01-30,36.189998626708984
2023-01-31,37.4900016784668
2023-02-01,37.220001220703125
2023-02-02,39.47999954223633
2023-02-03,37.869998931884766
2023-02-06,37.20000076293945
2023-02-07,38.77000045776367
2023-02-08,38.0
2023-02-09,38.02000045776367
2023-02-10,37.88999938964844
2023-02-13,37.959999084472656
2023-02-14,38.22999954223633
2023-02-15,39.31999969482422
2023-02-16,38.31999969482422
2023-02-17,36.77000045776367
2023-02-21,35.290000915527344
2023-02-22,35.689998626708984
2023-02-23,36.41999816894531
2023-02-24,35.25
2023-02-27,36.099998474121094
2023-02-28,36.79999923706055
2023-03-01,36.689998626708984
2023-03-02,36.619998931884766
2023-03-03,38.11000061035156
2023-03-06,37.61000061035156
2023-03-07,37.060001373291016
2023-03-08,36.060001373291016
2023-03-09,34.75
2023-03-10,32.279998779296875
2023-03-13,33.43000030517578
2023-03-14,34.779998779296875
2023-03-15,33.84000015258789
2023-03-16,34.810001373291016
2023-03-17,33.650001525878906
2023-03-20,34.04999923706055
2023-03-21,35.83000183105469
2023-03-22,33.59000015258789
2023-03-23,30.989999771118164
2023-03-24,31.5
2023-03-27,32.22999954223633
2023-03-28,31.09000015258789
2023-03-29,30.780000686645508
2023-03-30,30.850000381469727
2023-03-31,32.290000915527344
2023-04-03,30.610000610351562
2023-04-04,30.530000686645508
2023-04-05,30.190000534057617
2023-04-06,30.489999771118164
2023-04-10,30.149999618530273
2023-04-11,31.170000076293945
2023-04-12,30.389999389648438
2023-04-13,31.260000228881836
2023-04-14,31.639999389648438
2023-04-17,32.02000045776367
2023-04-18,32.310001373291016
2023-04-19,33.70000076293945
2023-04-20,32.91999816894531
2023-04-21,33.79999923706055
2023-04-24,33.22999954223633
2023-04-25,32.79999923706055
