Date,SPFI
2019-05-09,16.101213455200195
2019-05-10,16.39214324951172
2019-05-13,16.273950576782227
2019-05-14,16.3648681640625
2019-05-15,16.310321807861328
2019-05-16,16.32849884033203
2019-05-17,16.12848663330078
2019-05-20,16.501239776611328
2019-05-21,16.68307113647461
2019-05-22,16.655799865722656
2019-05-23,16.446691513061523
2019-05-24,16.528518676757812
2019-05-28,15.919379234313965
2019-05-29,15.873922348022461
2019-05-30,15.419342994689941
2019-05-31,15.955743789672852
2019-06-03,16.237585067749023
2019-06-04,16.355775833129883
2019-06-05,16.728530883789062
2019-06-06,16.14666748046875
2019-06-07,15.892104148864746
2019-06-10,15.992109298706055
2019-06-11,15.928470611572266
2019-06-12,15.937562942504883
2019-06-13,16.33759307861328
2019-06-14,16.34668731689453
2019-06-17,16.246675491333008
2019-06-18,16.101213455200195
2019-06-19,16.00119972229004
2019-06-20,15.91028881072998
2019-06-21,15.69208812713623
2019-06-24,15.501167297363281
2019-06-25,15.337517738342285
2019-06-26,15.22841739654541
2019-06-27,14.919303894042969
2019-06-28,15.001126289367676
2019-07-01,15.22841739654541
2019-07-02,15.346607208251953
2019-07-03,15.210235595703125
2019-07-05,15.437528610229492
2019-07-08,15.455706596374512
2019-07-09,15.664812088012695
2019-07-10,15.746636390686035
2019-07-11,15.819372177124023
2019-07-12,16.101213455200195
2019-07-15,16.264863967895508
2019-07-16,16.201217651367188
2019-07-17,16.228500366210938
2019-07-18,16.15576171875
2019-07-19,15.837553024291992
2019-07-22,15.873922348022461
2019-07-23,16.138036727905273
2019-07-24,16.065170288085938
2019-07-25,16.056066513061523
2019-07-26,16.074283599853516
2019-07-29,16.138036727905273
2019-07-30,15.84659481048584
2019-07-31,15.896685600280762
2019-08-01,15.873924255371094
2019-08-02,15.91945743560791
2019-08-05,15.482306480407715
2019-08-06,15.637133598327637
2019-08-07,15.482306480407715
2019-08-08,15.482306480407715
2019-08-09,15.363916397094727
2019-08-12,15.136236190795898
2019-08-13,15.300164222717285
2019-08-14,14.580693244934082
2019-08-15,14.471405982971191
2019-08-16,14.571586608886719
2019-08-19,14.826590538024902
2019-08-20,14.81748104095459
2019-08-21,14.571586608886719
2019-08-22,14.571586608886719
2019-08-23,14.562479972839355
2019-08-26,14.790159225463867
2019-08-27,14.762839317321777
2019-08-28,14.78105354309082
2019-08-29,15.291059494018555
2019-08-30,14.899446487426758
2019-09-03,14.6171236038208
2019-09-04,14.926766395568848
2019-09-05,14.890340805053711
2019-09-06,14.863017082214355
2019-09-09,15.026947021484375
2019-09-10,14.708192825317383
2019-09-11,15.026947021484375
2019-09-12,15.245523452758789
2019-09-13,15.664462089538574
2019-09-16,15.491419792175293
2019-09-17,14.808374404907227
2019-09-18,14.890340805053711
2019-09-19,14.753730773925781
2019-09-20,15.026947021484375
2019-09-23,14.799264907836914
2019-09-24,14.844803810119629
2019-09-25,14.926766395568848
2019-09-26,14.917659759521484
2019-09-27,14.863017082214355
2019-09-30,14.844803810119629
2019-10-01,14.844803810119629
2019-10-02,14.844803810119629
2019-10-03,15.008729934692383
2019-10-04,14.844803810119629
2019-10-07,14.589798927307129
2019-10-08,14.753730773925781
2019-10-09,14.726408958435059
2019-10-10,14.708192825317383
2019-10-11,14.826590538024902
2019-10-14,14.762839317321777
2019-10-15,14.708192825317383
2019-10-16,14.96319580078125
2019-10-17,14.708192825317383
2019-10-18,15.017838478088379
2019-10-21,15.008729934692383
2019-10-22,14.790159225463867
2019-10-23,14.662657737731934
2019-10-24,15.709990501403809
2019-10-25,15.262957572937012
2019-10-28,15.463665008544922
2019-10-29,15.591389656066895
2019-10-30,15.792096138000488
2019-10-31,15.281204223632812
2019-11-01,15.554901123046875
2019-11-04,15.50015926361084
2019-11-05,15.591389656066895
2019-11-06,15.792096138000488
2019-11-07,15.855962753295898
2019-11-08,15.965437889099121
2019-11-11,15.828590393066406
2019-11-12,15.828590393066406
2019-11-13,16.020177841186523
2019-11-14,16.55843734741211
2019-11-15,17.22442626953125
2019-11-18,17.33390235900879
2019-11-19,17.352148056030273
2019-11-20,17.279165267944336
2019-11-21,17.279165267944336
2019-11-22,17.315658569335938
2019-11-25,17.21530532836914
2019-11-26,17.21530532836914
2019-11-27,17.11495018005371
2019-11-29,17.315658569335938
2019-12-02,17.12407112121582
2019-12-03,17.270038604736328
2019-12-04,17.352148056030273
2019-12-05,17.279165267944336
2019-12-06,17.62584686279297
2019-12-09,17.589351654052734
2019-12-10,18.009017944335938
2019-12-11,18.091123580932617
2019-12-12,18.027257919311523
2019-12-13,18.027257919311523
2019-12-16,17.926908493041992
2019-12-17,18.227962493896484
2019-12-18,18.866588592529297
2019-12-19,18.675003051757812
2019-12-20,18.985185623168945
2019-12-23,18.93044662475586
2019-12-24,19.05817222595215
2019-12-26,19.2862491607666
2019-12-27,19.12203598022461
2019-12-30,19.15852165222168
2019-12-31,19.03993034362793
2020-01-02,19.15852165222168
2020-01-03,19.112911224365234
2020-01-06,19.030805587768555
2020-01-07,18.985185623168945
2020-01-08,19.085538864135742
2020-01-09,19.05817222595215
2020-01-10,19.085538864135742
2020-01-13,18.839216232299805
2020-01-14,19.05817222595215
2020-01-15,18.939571380615234
2020-01-16,19.003433227539062
2020-01-17,19.09466552734375
2020-01-21,19.09466552734375
2020-01-22,18.966943740844727
2020-01-23,19.149402618408203
2020-01-24,19.450899124145508
2020-01-27,19.907711029052734
2020-01-28,19.843753814697266
2020-01-29,19.68843650817871
2020-01-30,19.642751693725586
2020-01-31,19.871158599853516
2020-02-03,19.83461570739746
2020-02-04,19.450899124145508
2020-02-05,19.68843650817871
2020-02-06,19.724979400634766
2020-02-07,19.54225730895996
2020-02-10,19.377805709838867
2020-02-11,19.441762924194336
2020-02-12,19.195083618164062
2020-02-13,19.058042526245117
2020-02-14,18.902725219726562
2020-02-18,19.121999740600586
2020-02-19,19.012361526489258
2020-02-20,19.094585418701172
2020-02-21,19.058042526245117
2020-02-24,18.92099380493164
2020-02-25,18.720003128051758
2020-02-26,18.729143142700195
2020-02-27,18.308874130249023
2020-02-28,18.299739837646484
2020-03-02,18.190105438232422
2020-03-03,17.258214950561523
2020-03-04,17.258214950561523
2020-03-05,15.72334098815918
2020-03-06,16.353742599487305
2020-03-09,14.243284225463867
2020-03-10,14.617863655090332
2020-03-11,15.750752449035645
2020-03-12,14.654409408569336
2020-03-13,15.394437789916992
2020-03-16,13.302254676818848
2020-03-17,13.795609474182129
2020-03-18,13.3388032913208
2020-03-19,12.744950294494629
2020-03-20,13.475842475891113
2020-03-23,12.388640403747559
2020-03-24,13.813880920410156
2020-03-25,14.051422119140625
2020-03-26,14.389461517333984
2020-03-27,11.228347778320312
2020-03-30,13.475842475891113
2020-03-31,14.151917457580566
2020-04-01,11.730835914611816
2020-04-02,11.785653114318848
2020-04-03,11.246623039245605
2020-04-06,12.306414604187012
2020-04-07,12.141963958740234
2020-04-08,12.543953895568848
2020-04-09,14.343778610229492
2020-04-13,12.068875312805176
2020-04-14,11.401933670043945
2020-04-15,10.78067684173584
2020-04-16,11.39279842376709
2020-04-17,11.877013206481934
2020-04-20,11.39279842376709
2020-04-21,10.78067684173584
2020-04-22,10.917717933654785
2020-04-23,10.689311981201172
2020-04-24,10.716792106628418
2020-04-27,11.449564933776855
2020-04-28,12.420489311218262
2020-04-29,12.823512077331543
2020-04-30,11.385445594787598
2020-05-01,11.715194702148438
2020-05-04,11.815950393676758
2020-05-05,11.486204147338867
2020-05-06,10.899984359741211
2020-05-07,11.092338562011719
2020-05-08,11.84343147277832
2020-05-11,11.632757186889648
2020-05-12,10.808390617370605
2020-05-13,11.248052597045898
2020-05-14,10.936625480651855
2020-05-15,10.945786476135254
2020-05-18,11.403768539428711
2020-05-19,11.211413383483887
2020-05-20,11.815950393676758
2020-05-21,11.605279922485352
2020-05-22,11.696876525878906
2020-05-26,12.044942855834961
2020-05-27,13.05250358581543
2020-05-28,12.09990119934082
2020-05-29,12.090741157531738
2020-06-01,11.440406799316406
2020-06-02,11.596118927001953
2020-06-03,12.86931037902832
2020-06-04,12.741073608398438
2020-06-05,13.180739402770996
2020-06-08,13.968469619750977
2020-06-09,13.739479064941406
2020-06-10,13.290656089782715
2020-06-11,11.889228820800781
2020-06-12,11.715194702148438
2020-06-15,12.246454238891602
2020-06-16,13.098302841186523
2020-06-17,12.420489311218262
2020-06-18,12.567042350769043
2020-06-19,12.832674026489258
2020-06-22,12.447968482971191
2020-06-23,12.38385009765625
2020-06-24,11.614439010620117
2020-06-25,12.273932456970215
2020-06-26,11.449564933776855
2020-06-29,12.594521522521973
2020-06-30,13.043343544006348
2020-07-01,13.28149700164795
2020-07-02,12.521245002746582
2020-07-06,12.127379417419434
2020-07-07,11.669398307800293
2020-07-08,12.218976974487305
2020-07-09,11.614439010620117
2020-07-10,11.999144554138184
2020-07-13,11.999144554138184
2020-07-14,11.999144554138184
2020-07-15,12.154858589172363
2020-07-16,12.127379417419434
2020-07-17,11.999144554138184
2020-07-20,12.02662467956543
2020-07-21,12.36552906036377
2020-07-22,12.218976974487305
2020-07-23,12.09990119934082
2020-07-24,11.861207008361816
2020-07-27,12.109079360961914
2020-07-28,11.980554580688477
2020-07-29,12.109079360961914
2020-07-30,12.623186111450195
2020-07-31,12.265148162841797
2020-08-03,12.255970001220703
2020-08-04,12.96286678314209
2020-08-05,13.256643295288086
2020-08-06,13.311727523803711
2020-08-07,13.770751953125
2020-08-10,13.724849700927734
2020-08-11,13.807474136352539
2020-08-12,13.67894458770752
2020-08-13,13.76156997680664
2020-08-14,13.770751953125
2020-08-17,13.532060623168945
2020-08-18,13.568779945373535
2020-08-19,13.467795372009277
2020-08-20,13.431071281433105
2020-08-21,13.017948150634766
2020-08-24,13.23828411102295
2020-08-25,13.403532981872559
2020-08-26,13.229101181030273
2020-08-27,13.07303237915039
2020-08-28,12.907785415649414
2020-08-31,13.109755516052246
2020-09-01,13.26582145690918
2020-09-02,13.715666770935059
2020-09-03,13.752389907836914
2020-09-04,13.219922065734863
2020-09-08,13.633045196533203
2020-09-09,13.724849700927734
2020-09-10,13.605500221252441
2020-09-11,13.458613395690918
2020-09-14,13.706487655639648
2020-09-15,13.706487655639648
2020-09-16,13.724849700927734
2020-09-17,13.183197975158691
2020-09-18,12.366133689880371
2020-09-21,11.04414176940918
2020-09-22,10.658560752868652
2020-09-23,10.649380683898926
2020-09-24,11.236930847167969
2020-09-25,10.842169761657715
2020-09-28,11.007420539855957
2020-09-29,11.007420539855957
2020-09-30,11.392999649047852
2020-10-01,11.640876770019531
2020-10-02,11.695958137512207
2020-10-05,11.792352676391602
2020-10-06,11.833666801452637
2020-10-07,12.43957805633545
2020-10-08,12.797618865966797
2020-10-09,13.08221435546875
2020-10-12,13.51369857788086
2020-10-13,13.458613395690918
2020-10-14,13.495335578918457
2020-10-15,13.541236877441406
2020-10-16,13.39434814453125
2020-10-19,13.137296676635742
2020-10-20,13.403532981872559
2020-10-21,13.67894458770752
2020-10-22,13.67894458770752
2020-10-23,13.697306632995605
2020-10-26,13.330086708068848
2020-10-27,13.027129173278809
2020-10-28,13.229101181030273
2020-10-29,13.330086708068848
2020-10-30,13.495906829833984
2020-11-02,13.726212501525879
2020-11-03,14.34343147277832
2020-11-04,13.680152893066406
2020-11-05,14.196037292480469
2020-11-06,14.159186363220215
2020-11-09,15.154105186462402
2020-11-10,16.121387481689453
2020-11-11,15.679206848144531
2020-11-12,15.402832984924316
2020-11-13,15.973999977111816
2020-11-16,16.31484603881836
2020-11-17,16.25957679748535
2020-11-18,16.305635452270508
2020-11-19,16.397756576538086
2020-11-20,16.48988151550293
2020-11-23,16.729400634765625
2020-11-24,17.411100387573242
2020-11-25,17.34661865234375
2020-11-27,17.088674545288086
2020-11-30,16.25957679748535
2020-12-01,16.600427627563477
2020-12-02,17.05182456970215
2020-12-03,16.747819900512695
2020-12-04,16.996553421020508
2020-12-07,16.950489044189453
2020-12-08,17.15316390991211
2020-12-09,17.143945693969727
2020-12-10,17.49401092529297
2020-12-11,17.134737014770508
2020-12-14,16.867582321166992
