Date,CODI
2010-10-25,5.5228166580200195
2010-10-26,5.5627899169921875
2010-10-27,5.586104869842529
2010-10-28,5.599432468414307
2010-10-29,5.682706356048584
2010-11-01,5.539471626281738
2010-11-02,5.646063804626465
2010-11-03,5.7360005378723145
2010-11-04,5.902552127838135
2010-11-05,5.915876865386963
2010-11-08,5.8692426681518555
2010-11-09,5.71268367767334
2010-11-10,5.8126139640808105
2010-11-11,5.925868034362793
2010-11-12,5.586104869842529
2010-11-15,5.619414806365967
2010-11-16,5.512823104858398
2010-11-17,5.502830505371094
2010-11-18,5.532808780670166
2010-11-19,5.569450855255127
2010-11-22,5.566118240356445
2010-11-23,5.476182460784912
2010-11-24,5.596096992492676
2010-11-26,5.586104869842529
2010-11-29,5.60609245300293
2010-11-30,5.529479026794434
2010-12-01,5.596096992492676
2010-12-02,5.639400482177734
2010-12-03,5.65938663482666
2010-12-06,5.65938663482666
2010-12-07,5.662717819213867
2010-12-08,5.702691078186035
2010-12-09,5.706020832061768
2010-12-10,5.805954456329346
2010-12-13,5.805954456329346
2010-12-14,5.922537803649902
2010-12-15,5.79262638092041
2010-12-16,5.739331245422363
2010-12-17,5.622746467590332
2010-12-20,5.599432468414307
2010-12-21,5.709354877471924
2010-12-22,5.709354877471924
2010-12-23,5.775973796844482
2010-12-27,5.829270362854004
2010-12-28,5.815944194793701
2010-12-29,5.8692426681518555
2010-12-30,5.92919921875
2010-12-31,5.892557621002197
2011-01-03,5.949185848236084
2011-01-04,5.802619934082031
2011-01-05,5.952517509460449
2011-01-06,6.019137859344482
2011-01-07,6.02246618270874
2011-01-10,6.0724334716796875
2011-01-11,6.102415084838867
2011-01-12,6.145717144012451
2011-01-13,6.115734577178955
2011-01-14,6.162369251251221
2011-01-18,6.132391452789307
2011-01-19,5.966100692749023
2011-01-20,5.833746433258057
2011-01-21,5.877864360809326
2011-01-24,5.932164192199707
2011-01-25,5.911800384521484
2011-01-26,5.962706565856934
2011-01-27,5.9694929122924805
2011-01-28,5.8201727867126465
2011-01-31,5.860898017883301
2011-02-01,5.986462593078613
2011-02-02,6.040762424468994
2011-02-03,5.962706565856934
2011-02-04,5.983067989349365
2011-02-07,6.047550201416016
2011-02-08,6.078093528747559
2011-02-09,6.0339741706848145
2011-02-10,5.989856719970703
2011-02-11,6.074697017669678
2011-02-14,6.091667652130127
2011-02-15,6.061124324798584
2011-02-16,6.112030029296875
2011-02-17,6.115422248840332
2011-02-18,5.674243450164795
2011-02-22,5.552070140838623
2011-02-23,5.270395755767822
2011-02-24,5.355236530303955
2011-02-25,5.457047462463379
2011-02-28,5.501164436340332
2011-03-01,5.392566204071045
2011-03-02,5.358630657196045
2011-03-03,5.5079522132873535
2011-03-04,5.429897785186768
2011-03-07,5.236457824707031
2011-03-08,5.317906856536865
2011-03-09,5.2534284591674805
2011-03-10,5.107498645782471
2011-03-11,5.1889448165893555
2011-03-14,5.1617960929870605
2011-03-15,5.155007839202881
2011-03-16,5.107498645782471
2011-03-17,5.019262313842773
2011-03-18,5.005687236785889
2011-03-21,5.124466419219971
2011-03-22,5.138041019439697
2011-03-23,5.151614189147949
2011-03-24,5.178766250610352
2011-03-25,5.12662935256958
2011-03-28,5.03973913192749
2011-03-29,5.057117462158203
2011-03-30,5.043214321136475
2011-03-31,5.123153209686279
2011-04-01,5.15095853805542
2011-04-04,5.203096866607666
2011-04-05,5.1857171058654785
2011-04-06,5.19614315032959
2011-04-07,5.213521480560303
2011-04-08,5.19614315032959
2011-04-11,5.161386966705322
2011-04-12,5.157910346984863
2011-04-13,5.105776786804199
2011-04-14,5.203096866607666
2011-04-15,5.2552313804626465
2011-04-18,5.210046768188477
2011-04-19,5.227426052093506
2011-04-20,5.300414085388184
2011-04-21,5.331696510314941
2011-04-25,5.578469276428223
2011-04-26,5.585417747497559
2011-04-27,5.69664192199707
2011-04-28,5.7974371910095215
2011-04-29,5.82524299621582
2011-05-02,5.547187328338623
2011-05-03,5.568042755126953
2011-05-04,5.561091423034668
2011-05-05,5.422061920166016
2011-05-06,5.498528003692627
2011-05-09,5.547187328338623
2011-05-10,5.776584625244141
2011-05-11,5.682737827301025
2011-05-12,5.811339855194092
2011-05-13,5.665360450744629
2011-05-16,5.644506454467773
2011-05-17,5.3560261726379395
2011-05-18,5.44291877746582
2011-05-19,5.533285617828369
2011-05-20,5.52980899810791
2011-05-23,5.5367608070373535
2011-05-24,5.453344821929932
2011-05-25,5.429014682769775
2011-05-26,5.362978458404541
2011-05-27,5.345597267150879
2011-05-31,5.425538539886475
2011-06-01,5.220474720001221
2011-06-02,5.258706092834473
2011-06-03,5.237850666046143
2011-06-06,5.265656471252441
2011-06-07,5.307368755340576
2011-06-08,5.279559135437012
2011-06-09,5.349071979522705
2011-06-10,5.227426052093506
2011-06-13,5.342123031616211
2011-06-14,5.467245578765869
2011-06-15,5.394258499145508
2011-06-16,5.4741973876953125
2011-06-17,5.515906810760498
2011-06-20,5.55413818359375
2011-06-21,5.634079933166504
2011-06-22,5.69664192199707
2011-06-23,5.620177745819092
2011-06-24,5.585417747497559
2011-06-27,5.6375555992126465
2011-06-28,5.6688361167907715
2011-06-29,5.707068920135498
2011-06-30,5.731398105621338
2011-07-01,5.814814567565918
2011-07-05,5.76615571975708
2011-07-06,5.891280174255371
2011-07-07,5.9781718254089355
2011-07-08,6.023357391357422
2011-07-11,5.932988166809082
2011-07-12,5.908657550811768
2011-07-13,5.9260358810424805
2011-07-14,5.915608882904053
2011-07-15,5.929513454437256
2011-07-18,5.675788879394531
2011-07-19,5.77885627746582
2011-07-20,5.682896137237549
2011-07-21,5.796623706817627
2011-07-22,5.764639377593994
2011-07-25,5.661571979522705
2011-07-26,5.565614700317383
2011-07-27,5.4056806564331055
2011-07-28,5.387911319732666
2011-07-29,5.3203864097595215
2011-08-01,5.40923547744751
2011-08-02,5.235086917877197
2011-08-03,5.355923652648926
2011-08-04,5.132020473480225
2011-08-05,4.993414402008057
2011-08-08,4.517172813415527
2011-08-09,4.364349365234375
2011-08-10,4.0729193687438965
2011-08-11,4.389227867126465
2011-08-12,4.296823501586914
2011-08-15,4.495850563049316
2011-08-16,4.513619899749756
2011-08-17,4.577592372894287
2011-08-18,4.3536882400512695
2011-08-19,4.239959239959717
2011-08-22,4.225743770599365
2011-08-23,4.442539215087891
2011-08-24,4.524281978607178
2011-08-25,4.449647426605225
2011-08-26,4.606024265289307
2011-08-29,4.883238792419434
2011-08-30,4.883238792419434
2011-08-31,4.876132488250732
2011-09-01,4.709091663360596
2011-09-02,4.513619899749756
2011-09-06,4.488741397857666
2011-09-07,4.645118236541748
2011-09-08,4.517172813415527
2011-09-09,4.350134372711182
2011-09-12,4.43543004989624
2011-09-13,4.474524974822998
2011-09-14,4.5704827308654785
2011-09-15,4.641565799713135
2011-09-16,4.602470397949219
2011-09-19,4.49229621887207
2011-09-20,4.4318766593933105
2011-09-21,4.32880973815918
2011-09-22,4.193756580352783
2011-09-23,4.32880973815918
2011-09-26,4.4318766593933105
2011-09-27,4.488741397857666
2011-09-28,4.2612833976745605
2011-09-29,4.438985347747803
2011-09-30,4.32880973815918
2011-10-03,4.0906901359558105
2011-10-04,4.485188007354736
2011-10-05,4.350134372711182
2011-10-06,4.30393123626709
2011-10-07,4.222189426422119
2011-10-10,4.421213626861572
2011-10-11,4.598916053771973
2011-10-12,4.669998645782471
2011-10-13,4.712646484375
2011-10-14,4.8619160652160645
2011-10-17,4.719753265380859
2011-10-18,4.915225982666016
2011-10-19,4.8476972579956055
2011-10-20,4.91878080368042
2011-10-21,4.8640456199646
2011-10-24,4.885937690734863
2011-10-25,4.798364162445068
2011-10-26,4.867693901062012
2011-10-27,5.050142288208008
2011-10-28,4.926077365875244
2011-10-31,4.765524387359619
2011-11-01,4.575778484344482
2011-11-02,4.681596755981445
2011-11-03,4.8530988693237305
2011-11-04,4.8093109130859375
2011-11-07,4.787417888641357
2011-11-08,4.791065692901611
2011-11-09,4.586724281311035
2011-11-10,4.604970455169678
2011-11-11,4.6414594650268555
2011-11-14,4.601321220397949
2011-11-15,4.70713996887207
2011-11-16,4.663352012634277
2011-11-17,4.550236225128174
2011-11-18,4.539288520812988
2011-11-21,4.426171779632568
2011-11-22,4.320351600646973
2011-11-23,4.1853413581848145
2011-11-25,4.105065822601318
2011-11-28,4.313053607940674
2011-11-29,4.327651023864746
2011-11-30,4.67794942855835
2011-12-01,4.539288520812988
2011-12-02,4.579428195953369
2011-12-05,4.626863956451416
2011-12-06,4.637808322906494
2011-12-07,4.590374946594238
2011-12-08,4.42252254486084
2011-12-09,4.572129726409912
2011-12-12,4.462658882141113
2011-12-13,4.382384777069092
2011-12-14,4.426171779632568
2011-12-15,4.371439456939697
2011-12-16,4.37873649597168
2011-12-19,4.334949493408203
2011-12-20,4.502798557281494
2011-12-21,4.553884029388428
2011-12-22,4.59402322769165
2011-12-23,4.648756504058838
2011-12-27,4.670652389526367
2011-12-28,4.564831733703613
2011-12-29,4.615917205810547
2011-12-30,4.52104377746582
2012-01-03,4.685248374938965
2012-01-04,4.77647066116333
2012-01-05,4.842151641845703
2012-01-06,4.969863414764404
2012-01-09,5.02094841003418
2012-01-10,5.119471549987793
2012-01-11,5.214344501495361
2012-01-12,5.247184753417969
2012-01-13,5.225289821624756
2012-01-17,5.203397750854492
2012-01-18,5.320164680480957
2012-01-19,5.3276472091674805
2012-01-20,5.350092887878418
2012-01-23,5.2341132164001465
2012-01-24,5.308937072753906
2012-01-25,5.316421031951904
2012-01-26,5.342611312866211
2012-01-27,5.394989013671875
2012-01-30,5.316421031951904
2012-01-31,5.245338439941406
2012-02-01,5.432403087615967
2012-02-02,5.323904037475586
2012-02-03,5.548386096954346
2012-02-06,5.5409016609191895
2012-02-07,5.600763320922852
2012-02-08,5.600763320922852
2012-02-09,5.608245849609375
2012-02-10,5.5034894943237305
2012-02-13,5.709261894226074
2012-02-14,5.630694389343262
2012-02-15,5.496006011962891
2012-02-16,5.671848297119141
2012-02-17,5.765381336212158
2012-02-21,5.653141975402832
2012-02-22,5.5034894943237305
2012-02-23,5.690552234649658
2012-02-24,5.593280792236328
2012-02-27,5.6755876541137695
2012-02-28,5.6755876541137695
2012-02-29,5.585797309875488
2012-03-01,5.555866718292236
2012-03-02,5.391247749328613
2012-03-05,5.432403087615967
2012-03-06,5.26404333114624
2012-03-07,5.387507915496826
2012-03-08,5.37253999710083
2012-03-09,5.443627834320068
2012-03-12,5.350092887878418
2012-03-13,5.567092418670654
2012-03-14,5.406214714050293
2012-03-15,5.443627834320068
2012-03-16,5.488522529602051
2012-03-19,5.608245849609375
2012-03-20,5.578314781188965
2012-03-21,5.544641971588135
2012-03-22,5.574573516845703
2012-03-23,5.7055206298828125
2012-03-26,5.74667501449585
2012-03-27,5.611985206604004
2012-03-28,5.619470596313477
2012-03-29,5.514711856842041
2012-03-30,5.533418655395508
2012-04-02,5.664364814758301
2012-04-03,5.525937080383301
2012-04-04,5.559605598449707
2012-04-05,5.544641971588135
2012-04-09,5.447368144989014
2012-04-10,5.3313889503479
2012-04-11,5.499747276306152
2012-04-12,5.574573516845703
2012-04-13,5.43988561630249
2012-04-16,5.514711856842041
2012-04-17,5.619470596313477
2012-04-18,5.608245849609375
2012-04-19,5.65688419342041
2012-04-20,5.653048992156982
2012-04-23,5.488248825073242
2012-04-24,5.568732261657715
2012-04-25,5.630054950714111
2012-04-26,5.70287561416626
2012-04-27,5.714371204376221
2012-04-30,5.626223087310791
2012-05-01,5.633886814117432
2012-05-02,5.484416961669922
2012-05-03,5.37327241897583
2012-05-04,5.31195068359375
2012-05-07,5.292789459228516
2012-05-08,5.242964744567871
2012-05-09,5.131818771362305
2012-05-10,4.974682807922363
2012-05-11,4.955520153045654
2012-05-14,4.829045295715332
2012-05-15,4.832879066467285
2012-05-16,4.798383712768555
2012-05-17,4.710235595703125
2012-05-18,4.664243698120117
2012-05-21,4.848209381103516
2012-05-22,4.890366077423096
2012-05-23,4.967019081115723
2012-05-24,5.039837837219238
2012-05-25,5.0283403396606445
2012-05-29,5.032172203063965
2012-05-30,4.9938483238220215
2012-05-31,5.0283403396606445
2012-06-01,4.836711406707764
2012-06-04,4.817549228668213
2012-06-05,4.87886905670166
2012-06-06,5.066666603088379
2012-06-07,4.802217483520508
2012-06-08,4.840543270111084
2012-06-11,4.71406888961792
2012-06-12,4.756227493286133
2012-06-13,4.786889553070068
2012-06-14,4.767724990844727
2012-06-15,4.825213432312012
2012-06-18,4.867372035980225
2012-06-19,4.886536598205566
2012-06-20,4.951687335968018
2012-06-21,4.740894794464111
2012-06-22,4.917196750640869
2012-06-25,5.047501087188721
2012-06-26,5.116488456726074
2012-06-27,5.158647537231445
2012-06-28,5.304286956787109
2012-06-29,5.350276947021484
2012-07-02,5.423093318939209
2012-07-03,5.38477087020874
2012-07-05,5.380937576293945
2012-07-06,5.392434597015381
2012-07-09,5.457590579986572
2012-07-10,5.396267414093018
2012-07-11,5.434593677520752
2012-07-12,5.4805827140808105
2012-07-13,5.526574611663818
2012-07-16,5.507411003112793
2012-07-17,5.545736789703369
2012-07-18,5.618557929992676
2012-07-19,5.553402900695801
2012-07-20,5.549472808837891
2012-07-23,5.498380184173584
2012-07-24,5.463009834289551
2012-07-25,5.459078788757324
2012-07-26,5.443356037139893
2012-07-27,5.443356037139893
2012-07-30,5.518031597137451
2012-07-31,5.431567192077637
2012-08-01,5.47086763381958
2012-08-02,5.478729724884033
2012-08-03,5.5691237449646
2012-08-06,5.549472808837891
2012-08-07,5.58484411239624
2012-08-08,5.608427047729492
2012-08-09,5.632008075714111
2012-08-10,5.62021541595459
2012-08-13,5.706681251525879
2012-08-14,5.742053985595703
2012-08-15,5.753846645355225
2012-08-16,5.730264663696289
2012-08-17,5.714542388916016
2012-08-20,5.706681251525879
2012-08-21,5.679171562194824
2012-08-22,5.6870293617248535
2012-08-23,5.667378902435303
2012-08-24,5.722402095794678
2012-08-27,5.726332664489746
2012-08-28,5.734194278717041
2012-08-29,5.74991512298584
2012-08-30,5.734194278717041
2012-08-31,5.781357765197754
2012-09-04,5.793146133422852
2012-09-05,5.742053985595703
2012-09-06,5.820658206939697
2012-09-07,5.891402721405029
2012-09-10,5.895331382751465
2012-09-11,5.844241142272949
2012-09-12,5.867819786071777
2012-09-13,5.911053657531738
2012-09-14,5.938565731048584
2012-09-17,5.970003604888916
2012-09-18,5.753846645355225
2012-09-19,5.856030464172363
2012-09-20,5.863890647888184
2012-09-21,5.844241142272949
2012-09-24,5.856030464172363
2012-09-25,5.7617058753967285
2012-09-26,5.742053985595703
2012-09-27,5.820658206939697
2012-09-28,5.80886697769165
2012-10-01,5.80886697769165
2012-10-02,5.840307235717773
2012-10-03,5.8874688148498535
2012-10-04,5.895331382751465
2012-10-05,5.899262428283691
2012-10-08,5.883543014526367
2012-10-09,5.80886697769165
2012-10-10,5.856030464172363
2012-10-11,5.934634208679199
2012-10-12,5.938565731048584
2012-10-15,5.934634208679199
2012-10-16,6.0328898429870605
2012-10-17,6.064333438873291
2012-10-18,6.0957746505737305
2012-10-19,6.123286247253418
2012-10-22,6.01868200302124
2012-10-23,5.8255696296691895
2012-10-24,5.873847007751465
2012-10-25,5.873847007751465
2012-10-26,5.7933855056762695
2012-10-31,5.7933855056762695
2012-11-01,5.902009963989258
2012-11-02,5.841660976409912
2012-11-05,5.813500881195068
2012-11-06,5.813500881195068
2012-11-07,5.737060546875
2012-11-08,5.600271224975586
2012-11-09,5.580158710479736
2012-11-12,5.620387554168701
2012-11-13,5.632458686828613
2012-11-14,5.439342498779297
2012-11-15,5.632458686828613
2012-11-16,5.68475866317749
2012-11-19,5.692805290222168
2012-11-20,5.652574062347412
2012-11-21,5.640502452850342
2012-11-23,5.7048749923706055
2012-11-26,5.700850486755371
2012-11-27,5.6726884841918945
2012-11-28,5.660619735717773
2012-11-29,5.729013919830322
2012-11-30,5.680735111236572
2012-12-03,5.668664932250977
2012-12-04,5.632458686828613
2012-12-05,5.56808614730835
2012-12-06,5.624411106109619
2012-12-07,5.6767120361328125
2012-12-10,5.616364479064941
2012-12-11,5.628433704376221
2012-12-12,5.636479377746582
2012-12-13,5.624411106109619
2012-12-14,5.592224597930908
2012-12-17,5.616364479064941
2012-12-18,5.753154277801514
2012-12-19,5.837640762329102
2012-12-20,5.914080619812012
2012-12-21,5.813500881195068
2012-12-24,5.761198997497559
2012-12-26,5.733036041259766
2012-12-27,5.769245147705078
2012-12-28,5.7933855056762695
2012-12-31,5.918101787567139
2013-01-02,6.022705554962158
2013-01-03,6.046844482421875
2013-01-04,6.0548930168151855
2013-01-07,6.050868034362793
2013-01-08,6.083052158355713
2013-01-09,6.075009346008301
2013-01-10,6.167540550231934
2013-01-11,6.167540550231934
2013-01-14,6.231912612915039
2013-01-15,6.3204216957092285
2013-01-16,6.288235664367676
2013-01-17,6.340537071228027
2013-01-18,6.352606296539307
2013-01-22,6.509511470794678
2013-01-23,6.484821319580078
2013-01-24,6.4107561111450195
2013-01-25,6.423100471496582
2013-01-28,6.488938331604004
2013-01-29,6.480707168579102
2013-01-30,6.456019878387451
2013-01-31,6.509511470794678
2013-02-01,6.567116737365723
2013-02-04,6.5383148193359375
2013-02-05,6.488938331604004
2013-02-06,6.525968074798584
2013-02-07,6.488938331604004
2013-02-08,6.377838611602783
2013-02-11,6.484821319580078
2013-02-12,6.44779109954834
2013-02-13,6.468364715576172
2013-02-14,6.509511470794678
2013-02-15,6.488938331604004
2013-02-19,6.563002586364746
2013-02-20,6.472476959228516
2013-02-21,6.394299507141113
2013-02-22,6.38607120513916
2013-02-25,6.361380577087402
2013-02-26,6.377838611602783
2013-02-27,6.394299507141113
2013-02-28,6.377838611602783
2013-03-01,6.476591110229492
2013-03-04,6.5383148193359375
2013-03-05,6.476591110229492
2013-03-06,6.451903820037842
2013-03-07,6.493053436279297
2013-03-08,6.4436774253845215
2013-03-11,6.451903820037842
2013-03-12,6.365495204925537
2013-03-13,6.340808391571045
2013-03-14,6.381956100463867
2013-03-15,6.21325159072876
2013-03-18,6.312004089355469
2013-03-19,6.332576751708984
2013-03-20,6.439561367034912
2013-03-21,6.398414611816406
2013-03-22,6.4436774253845215
2013-03-25,6.472476959228516
2013-03-26,6.5136260986328125
2013-03-27,6.472476959228516
2013-03-28,6.53008508682251
2013-04-01,6.53008508682251
2013-04-02,6.600037574768066
2013-04-03,6.468364715576172
2013-04-04,6.6288371086120605
2013-04-05,6.5876898765563965
2013-04-08,6.604149341583252
2013-04-09,6.686444282531738
2013-04-10,6.8057732582092285
2013-04-11,6.752281665802002
2013-04-12,6.822232723236084
2013-04-15,6.772853374481201
2013-04-16,6.912755489349365
2013-04-17,6.92098331451416
2013-04-18,6.892181873321533
2013-04-19,6.858541011810303
2013-04-22,6.913207530975342
2013-04-23,6.963668346405029
2013-04-24,6.980487823486328
2013-04-25,7.018334865570068
2013-04-26,7.05618143081665
2013-04-29,7.089822769165039
2013-04-30,7.110848903656006
2013-05-01,6.951054096221924
2013-05-02,6.967872619628906
2013-05-03,7.0435662269592285
2013-05-06,7.123461723327637
2013-05-07,7.186539649963379
2013-05-08,7.350537300109863
2013-05-09,7.405206680297852
2013-05-10,7.497717380523682
2013-05-13,7.564996719360352
2013-05-14,7.497717380523682
2013-05-15,7.409411430358887
2013-05-16,7.405206680297852
2013-05-17,7.468282699584961
2013-05-20,7.447256565093994
2013-05-21,7.443052291870117
2013-05-22,7.3925909996032715
2013-05-23,7.384180068969727
2013-05-24,7.384180068969727
2013-05-28,7.321102142333984
2013-05-29,7.253822326660156
2013-05-30,7.258025646209717
2013-05-31,7.253822326660156
2013-06-03,7.287461757659912
2013-06-04,7.279051780700684
2013-06-05,6.963668346405029
2013-06-06,7.026745319366455
2013-06-07,7.165515422821045
2013-06-10,7.203360557556152
2013-06-11,7.098229885101318
2013-06-12,7.089822769165039
2013-06-13,7.215976238250732
2013-06-14,7.190745830535889
2013-06-17,7.262233257293701
2013-06-18,7.236999988555908
2013-06-19,7.190745830535889
2013-06-20,7.001514434814453
2013-06-21,7.089822769165039
2013-06-24,7.035155296325684
2013-06-25,7.224384307861328
2013-06-26,7.215976238250732
2013-06-27,7.215976238250732
2013-06-28,7.371565818786621
2013-07-01,7.300078392028809
2013-07-02,7.287461757659912
2013-07-03,7.253822326660156
2013-07-05,7.304283142089844
2013-07-08,7.4262285232543945
2013-07-09,7.548177719116211
2013-07-10,7.560791969299316
2013-07-11,7.779458045959473
2013-07-12,7.876178741455078
2013-07-15,7.829923152923584
2013-07-16,7.771048545837402
2013-07-17,7.817307949066162
2013-07-18,7.859358787536621
2013-07-19,7.786468505859375
2013-07-22,7.769318580627441
2013-07-23,7.735015869140625
2013-07-24,7.606383800506592
2013-07-25,7.5935211181640625
2013-07-26,7.464890003204346
2013-07-29,7.39628791809082
2013-07-30,7.597810745239258
2013-07-31,7.559218883514404
2013-08-01,7.7478790283203125
2013-08-02,7.726441860198975
2013-08-05,7.760740756988525
2013-08-06,7.692137718200684
2013-08-07,7.760740756988525
2013-08-08,7.743588924407959
2013-08-09,7.782180309295654
2013-08-12,7.726441860198975
2013-08-13,7.572082996368408
2013-08-14,7.606383800506592
2013-08-15,7.524916648864746
2013-08-16,7.464890003204346
2013-08-19,7.293379783630371
2013-08-20,7.417725086212158
2013-08-21,7.400572776794434
2013-08-22,7.469176769256592
2013-08-23,7.443450450897217
2013-08-26,7.460600852966309
2013-08-27,7.39628791809082
2013-08-28,7.417725086212158
2013-08-29,7.473464488983154
2013-08-30,7.409148693084717
2013-09-03,7.5077667236328125
2013-09-04,7.546356678009033
2013-09-05,7.5677947998046875
