Date,OLMA
2021-06-15,30.510000228881836
2021-06-16,29.229999542236328
2021-06-17,27.610000610351562
2021-06-18,24.510000228881836
2021-06-21,25.389999389648438
2021-06-22,26.139999389648438
2021-06-23,26.639999389648438
2021-06-24,28.06999969482422
2021-06-25,30.059999465942383
2021-06-28,29.010000228881836
2021-06-29,27.979999542236328
2021-06-30,27.979999542236328
2021-07-01,27.170000076293945
2021-07-02,26.670000076293945
2021-07-06,25.690000534057617
2021-07-07,25.860000610351562
2021-07-08,25.860000610351562
2021-07-09,26.610000610351562
2021-07-12,27.010000228881836
2021-07-13,25.639999389648438
2021-07-14,24.299999237060547
2021-07-15,24.899999618530273
2021-07-16,24.459999084472656
2021-07-19,24.65999984741211
2021-07-20,25.450000762939453
2021-07-21,26.25
2021-07-22,24.90999984741211
2021-07-23,25.81999969482422
2021-07-26,23.43000030517578
2021-07-27,22.959999084472656
2021-07-28,23.920000076293945
2021-07-29,23.520000457763672
2021-07-30,23.479999542236328
2021-08-02,23.959999084472656
2021-08-03,24.100000381469727
2021-08-04,24.170000076293945
2021-08-05,24.049999237060547
2021-08-06,26.139999389648438
2021-08-09,26.309999465942383
2021-08-10,25.93000030517578
2021-08-11,27.209999084472656
2021-08-12,27.31999969482422
2021-08-13,26.799999237060547
2021-08-16,26.15999984741211
2021-08-17,27.0
2021-08-18,25.950000762939453
2021-08-19,26.06999969482422
2021-08-20,27.540000915527344
2021-08-23,29.510000228881836
2021-08-24,29.3799991607666
2021-08-25,29.959999084472656
2021-08-26,29.729999542236328
2021-08-27,30.1299991607666
2021-08-30,30.059999465942383
2021-08-31,29.920000076293945
2021-09-01,29.579999923706055
2021-09-02,29.489999771118164
2021-09-03,29.420000076293945
2021-09-07,29.860000610351562
2021-09-08,29.8700008392334
2021-09-09,29.25
2021-09-10,29.299999237060547
2021-09-13,27.899999618530273
2021-09-14,27.270000457763672
2021-09-15,27.270000457763672
2021-09-16,28.75
2021-09-17,27.3799991607666
2021-09-20,26.559999465942383
2021-09-21,27.860000610351562
2021-09-22,28.059999465942383
2021-09-23,29.489999771118164
2021-09-24,28.469999313354492
2021-09-27,30.079999923706055
2021-09-28,29.309999465942383
2021-09-29,28.850000381469727
2021-09-30,27.559999465942383
2021-10-01,29.100000381469727
2021-10-04,28.56999969482422
2021-10-05,27.670000076293945
2021-10-06,27.760000228881836
2021-10-07,27.440000534057617
2021-10-08,27.389999389648438
2021-10-11,28.600000381469727
2021-10-12,29.0
2021-10-13,29.860000610351562
2021-10-14,30.549999237060547
2021-10-15,30.709999084472656
2021-10-18,28.5
2021-10-19,26.799999237060547
2021-10-20,30.0
2021-10-21,28.5
2021-10-22,27.780000686645508
2021-10-25,28.0
2021-10-26,27.09000015258789
2021-10-27,26.81999969482422
2021-10-28,26.93000030517578
2021-10-29,27.0
2021-11-01,27.0
2021-11-02,26.829999923706055
2021-11-03,28.0
2021-11-04,28.739999771118164
2021-11-05,27.889999389648438
2021-11-08,27.350000381469727
2021-11-09,26.799999237060547
2021-11-10,26.780000686645508
2021-11-11,27.09000015258789
2021-11-12,27.020000457763672
2021-11-15,26.290000915527344
2021-11-16,26.450000762939453
2021-11-17,25.299999237060547
2021-11-18,24.920000076293945
2021-11-19,22.760000228881836
2021-11-22,21.25
2021-11-23,20.43000030517578
2021-11-24,22.170000076293945
2021-11-26,20.8700008392334
2021-11-29,21.88800048828125
2021-11-30,8.75
2021-12-01,9.479999542236328
2021-12-02,9.399999618530273
2021-12-03,10.470000267028809
2021-12-06,10.5
2021-12-07,11.069999694824219
2021-12-08,11.619999885559082
2021-12-09,11.229999542236328
2021-12-10,10.220000267028809
2021-12-13,10.3100004196167
2021-12-14,9.050000190734863
2021-12-15,9.1899995803833
2021-12-16,9.140000343322754
2021-12-17,9.619999885559082
2021-12-20,9.609999656677246
2021-12-21,9.779999732971191
2021-12-22,9.539999961853027
2021-12-23,9.90999984741211
2021-12-27,9.630000114440918
2021-12-28,9.550000190734863
2021-12-29,9.289999961853027
2021-12-30,9.399999618530273
2021-12-31,9.359999656677246
2022-01-03,9.430000305175781
2022-01-04,8.880000114440918
2022-01-05,8.109999656677246
2022-01-06,7.610000133514404
2022-01-07,7.300000190734863
2022-01-10,7.159999847412109
2022-01-11,7.329999923706055
2022-01-12,6.860000133514404
2022-01-13,6.559999942779541
2022-01-14,6.690000057220459
2022-01-18,6.559999942779541
2022-01-19,6.349999904632568
2022-01-20,6.199999809265137
2022-01-21,5.949999809265137
2022-01-24,6.309999942779541
2022-01-25,6.150000095367432
2022-01-26,5.920000076293945
2022-01-27,5.739999771118164
2022-01-28,5.880000114440918
2022-01-31,6.429999828338623
2022-02-01,7.019999980926514
2022-02-02,6.409999847412109
2022-02-03,5.880000114440918
2022-02-04,5.880000114440918
2022-02-07,5.710000038146973
2022-02-08,5.260000228881836
2022-02-09,5.590000152587891
2022-02-10,5.199999809265137
2022-02-11,4.989999771118164
2022-02-14,4.789999961853027
2022-02-15,5.119999885559082
2022-02-16,4.949999809265137
2022-02-17,4.789999961853027
2022-02-18,4.5
2022-02-22,4.309999942779541
2022-02-23,4.150000095367432
2022-02-24,4.449999809265137
2022-02-25,4.599999904632568
2022-02-28,4.679999828338623
2022-03-01,5.380000114440918
2022-03-02,5.429999828338623
2022-03-03,4.869999885559082
2022-03-04,4.5
2022-03-07,4.380000114440918
2022-03-08,4.380000114440918
2022-03-09,4.900000095367432
2022-03-10,4.690000057220459
2022-03-11,4.409999847412109
2022-03-14,3.9800000190734863
2022-03-15,3.890000104904175
2022-03-16,4.130000114440918
2022-03-17,4.550000190734863
2022-03-18,4.96999979019165
2022-03-21,4.869999885559082
2022-03-22,5.110000133514404
2022-03-23,4.789999961853027
2022-03-24,4.760000228881836
2022-03-25,4.46999979019165
2022-03-28,4.380000114440918
2022-03-29,4.539999961853027
2022-03-30,4.329999923706055
2022-03-31,4.260000228881836
2022-04-01,4.099999904632568
2022-04-04,4.320000171661377
2022-04-05,3.930000066757202
2022-04-06,3.7899999618530273
2022-04-07,3.700000047683716
2022-04-08,3.5999999046325684
2022-04-11,3.3299999237060547
2022-04-12,3.240000009536743
2022-04-13,3.259999990463257
2022-04-14,3.0799999237060547
2022-04-18,2.930000066757202
2022-04-19,3.200000047683716
2022-04-20,3.1600000858306885
2022-04-21,2.9600000381469727
2022-04-22,2.8499999046325684
2022-04-25,3.0799999237060547
2022-04-26,2.7799999713897705
2022-04-27,2.740000009536743
2022-04-28,2.7200000286102295
2022-04-29,2.549999952316284
2022-05-02,2.680000066757202
2022-05-03,2.609999895095825
2022-05-04,2.7100000381469727
2022-05-05,2.4100000858306885
2022-05-06,2.2300000190734863
2022-05-09,2.059999942779541
2022-05-10,2.200000047683716
2022-05-11,2.0399999618530273
2022-05-12,2.1700000762939453
2022-05-13,2.1600000858306885
2022-05-16,2.200000047683716
2022-05-17,2.200000047683716
2022-05-18,2.0999999046325684
2022-05-19,2.299999952316284
2022-05-20,2.259999990463257
2022-05-23,2.369999885559082
2022-05-24,2.609999895095825
2022-05-25,2.859999895095825
2022-05-26,2.809999942779541
2022-05-27,2.950000047683716
2022-05-31,2.859999895095825
2022-06-01,2.799999952316284
2022-06-02,2.890000104904175
2022-06-03,3.359999895095825
2022-06-06,3.4700000286102295
2022-06-07,3.75
2022-06-08,4.0
2022-06-09,4.340000152587891
2022-06-10,4.304999828338623
2022-06-13,3.6700000762939453
2022-06-14,3.369999885559082
2022-06-15,3.7100000381469727
2022-06-16,3.430000066757202
2022-06-17,3.609999895095825
2022-06-21,3.75
2022-06-22,3.940000057220459
2022-06-23,4.380000114440918
2022-06-24,4.369999885559082
2022-06-27,4.349999904632568
2022-06-28,4.340000152587891
2022-06-29,4.610000133514404
2022-06-30,4.070000171661377
2022-07-01,4.179999828338623
2022-07-05,4.480000019073486
2022-07-06,4.570000171661377
2022-07-07,4.949999809265137
2022-07-08,4.829999923706055
2022-07-11,4.510000228881836
2022-07-12,4.510000228881836
2022-07-13,4.599999904632568
2022-07-14,4.599999904632568
2022-07-15,4.699999809265137
2022-07-18,4.75
2022-07-19,4.710000038146973
2022-07-20,4.710000038146973
2022-07-21,5.679999828338623
2022-07-22,4.860000133514404
2022-07-25,4.710000038146973
2022-07-26,4.869999885559082
2022-07-27,5.010000228881836
2022-07-28,5.03000020980835
2022-07-29,5.019999980926514
2022-08-01,4.949999809265137
2022-08-02,5.099999904632568
2022-08-03,5.360000133514404
2022-08-04,5.510000228881836
2022-08-05,5.880000114440918
2022-08-08,5.75
2022-08-09,5.610000133514404
2022-08-10,4.110000133514404
2022-08-11,3.8499999046325684
2022-08-12,4.059999942779541
2022-08-15,4.269999980926514
2022-08-16,4.269999980926514
2022-08-17,3.9100000858306885
2022-08-18,3.7799999713897705
2022-08-19,4.019999980926514
2022-08-22,3.7799999713897705
2022-08-23,4.230000019073486
2022-08-24,4.329999923706055
2022-08-25,4.329999923706055
2022-08-26,4.150000095367432
2022-08-29,4.199999809265137
2022-08-30,4.090000152587891
2022-08-31,3.950000047683716
2022-09-01,3.690000057220459
2022-09-02,3.4700000286102295
2022-09-06,3.5999999046325684
2022-09-07,3.7300000190734863
2022-09-08,4.420000076293945
2022-09-09,4.21999979019165
2022-09-12,4.190000057220459
2022-09-13,4.079999923706055
2022-09-14,3.930000066757202
2022-09-15,4.099999904632568
2022-09-16,3.7699999809265137
2022-09-19,3.4200000762939453
2022-09-20,3.2100000381469727
2022-09-21,2.9700000286102295
2022-09-22,2.8499999046325684
2022-09-23,2.859999895095825
2022-09-26,2.869999885559082
2022-09-27,2.8399999141693115
2022-09-28,2.9600000381469727
2022-09-29,2.7200000286102295
2022-09-30,2.759999990463257
2022-10-03,2.9100000858306885
2022-10-04,2.9800000190734863
2022-10-05,2.8399999141693115
2022-10-06,2.869999885559082
2022-10-07,2.7699999809265137
2022-10-10,2.880000114440918
2022-10-11,3.0
2022-10-12,2.8399999141693115
2022-10-13,2.9600000381469727
2022-10-14,2.859999895095825
2022-10-17,2.890000104904175
2022-10-18,2.940000057220459
2022-10-19,2.9000000953674316
2022-10-20,3.4000000953674316
2022-10-21,3.5
2022-10-24,3.4700000286102295
2022-10-25,3.569999933242798
2022-10-26,3.75
2022-10-27,3.6500000953674316
2022-10-28,3.7100000381469727
2022-10-31,3.759999990463257
2022-11-01,3.7200000286102295
2022-11-02,3.690000057220459
2022-11-03,3.619999885559082
2022-11-04,3.369999885559082
2022-11-07,3.200000047683716
2022-11-08,3.130000114440918
2022-11-09,2.9700000286102295
2022-11-10,3.25
2022-11-11,3.380000114440918
2022-11-14,3.240000009536743
2022-11-15,3.200000047683716
2022-11-16,3.0899999141693115
2022-11-17,2.700000047683716
2022-11-18,2.630000114440918
2022-11-21,2.700000047683716
2022-11-22,2.5399999618530273
2022-11-23,2.740000009536743
2022-11-25,3.1500000953674316
2022-11-28,2.819999933242798
2022-11-29,2.6700000762939453
2022-11-30,2.869999885559082
2022-12-01,2.8499999046325684
2022-12-02,2.7300000190734863
2022-12-05,2.7899999618530273
2022-12-06,2.490000009536743
2022-12-07,2.619999885559082
2022-12-08,2.4800000190734863
2022-12-09,2.440000057220459
2022-12-12,2.380000114440918
2022-12-13,2.4700000286102295
2022-12-14,2.450000047683716
2022-12-15,2.450000047683716
2022-12-16,2.3299999237060547
2022-12-19,2.380000114440918
2022-12-20,2.309999942779541
2022-12-21,2.2699999809265137
2022-12-22,2.5799999237060547
2022-12-23,2.6500000953674316
2022-12-27,2.569999933242798
2022-12-28,2.440000057220459
2022-12-29,2.4800000190734863
2022-12-30,2.450000047683716
2023-01-03,2.640000104904175
2023-01-04,2.549999952316284
2023-01-05,2.75
2023-01-06,2.8499999046325684
2023-01-09,3.119999885559082
2023-01-10,3.2200000286102295
2023-01-11,3.9200000762939453
2023-01-12,4.010000228881836
2023-01-13,4.150000095367432
2023-01-17,4.409999847412109
2023-01-18,4.550000190734863
2023-01-19,4.710000038146973
2023-01-20,4.650000095367432
2023-01-23,4.96999979019165
2023-01-24,4.96999979019165
2023-01-25,4.960000038146973
2023-01-26,4.739999771118164
2023-01-27,4.710000038146973
2023-01-30,4.789999961853027
2023-01-31,4.829999923706055
2023-02-01,4.869999885559082
2023-02-02,4.869999885559082
2023-02-03,4.550000190734863
2023-02-06,4.53000020980835
2023-02-07,4.849999904632568
2023-02-08,4.650000095367432
2023-02-09,4.659999847412109
2023-02-10,4.539999961853027
2023-02-13,4.789999961853027
2023-02-14,4.525000095367432
2023-02-15,4.489999771118164
2023-02-16,4.269999980926514
2023-02-17,4.550000190734863
2023-02-21,4.159999847412109
2023-02-22,4.559999942779541
2023-02-23,4.329999923706055
2023-02-24,4.099999904632568
2023-02-27,3.890000104904175
2023-02-28,4.099999904632568
2023-03-01,4.010000228881836
2023-03-02,4.09499979019165
2023-03-03,4.099999904632568
2023-03-06,3.950000047683716
2023-03-07,3.7699999809265137
2023-03-08,3.890000104904175
2023-03-09,3.759999990463257
2023-03-10,3.890000104904175
2023-03-13,3.930000066757202
2023-03-14,3.9000000953674316
2023-03-15,3.9800000190734863
2023-03-16,3.809999942779541
2023-03-17,3.630000114440918
2023-03-20,3.609999895095825
2023-03-21,3.640000104904175
2023-03-22,3.4100000858306885
2023-03-23,3.5299999713897705
2023-03-24,3.5999999046325684
2023-03-27,3.450000047683716
2023-03-28,3.509999990463257
2023-03-29,3.630000114440918
2023-03-30,3.5399999618530273
2023-03-31,3.4700000286102295
2023-04-03,3.490000009536743
2023-04-04,3.240000009536743
2023-04-05,3.2200000286102295
2023-04-06,3.2899999618530273
2023-04-10,3.2799999713897705
2023-04-11,3.299999952316284
2023-04-12,3.5199999809265137
2023-04-13,3.7899999618530273
2023-04-14,3.6600000858306885
2023-04-17,3.700000047683716
2023-04-18,3.700000047683716
2023-04-19,4.0
2023-04-20,4.119999885559082
2023-04-21,4.150000095367432
2023-04-24,4.039999961853027
2023-04-25,4.079999923706055
2023-04-26,4.340000152587891
2023-04-27,4.630000114440918
2023-04-28,4.789999961853027
2023-05-01,5.429999828338623
2023-05-02,5.46999979019165
2023-05-03,5.980000019073486
2023-05-04,6.349999904632568
2023-05-05,6.659999847412109
2023-05-08,6.570000171661377
2023-05-09,7.269999980926514
2023-05-10,6.639999866485596
2023-05-11,6.800000190734863
2023-05-12,6.96999979019165
2023-05-15,6.690000057220459
2023-05-16,6.340000152587891
2023-05-17,6.949999809265137
2023-05-18,6.699999809265137
2023-05-19,6.849999904632568
2023-05-22,6.239999771118164
2023-05-23,5.550000190734863
2023-05-24,5.570000171661377
2023-05-25,5.389999866485596
2023-05-26,5.25
2023-05-30,5.369999885559082
2023-05-31,5.170000076293945
2023-06-01,5.75
2023-06-02,5.670000076293945
2023-06-05,5.949999809265137
2023-06-06,6.309999942779541
2023-06-07,6.050000190734863
2023-06-08,6.550000190734863
2023-06-09,7.820000171661377
2023-06-12,8.75
2023-06-13,9.220000267028809
2023-06-14,8.930000305175781
2023-06-15,9.079999923706055
2023-06-16,7.840000152587891
2023-06-20,8.510000228881836
2023-06-21,8.399999618530273
2023-06-22,8.319999694824219
2023-06-23,7.869999885559082
2023-06-26,8.130000114440918
2023-06-27,9.130000114440918
2023-06-28,9.649999618530273
2023-06-29,8.8149995803833
2023-06-30,9.029999732971191
2023-07-03,8.760000228881836
2023-07-05,9.029999732971191
2023-07-06,9.029999732971191
2023-07-07,8.770000457763672
2023-07-10,8.770000457763672
2023-07-11,8.609999656677246
2023-07-12,8.9399995803833
2023-07-13,8.720000267028809
2023-07-14,8.1899995803833
2023-07-17,8.40999984741211
2023-07-18,8.890000343322754
2023-07-19,9.140000343322754
2023-07-20,8.9399995803833
2023-07-21,9.25
2023-07-24,9.050000190734863
2023-07-25,8.720000267028809
2023-07-26,8.779999732971191
2023-07-27,8.390000343322754
2023-07-28,8.420000076293945
2023-07-31,8.649999618530273
2023-08-01,9.079999923706055
2023-08-02,9.720000267028809
2023-08-03,9.260000228881836
2023-08-04,9.359999656677246
2023-08-07,9.1899995803833
2023-08-08,9.460000038146973
2023-08-09,10.600000381469727
2023-08-10,10.119999885559082
2023-08-11,10.479999542236328
2023-08-14,10.329999923706055
2023-08-15,10.8100004196167
2023-08-16,9.520000457763672
2023-08-17,8.779999732971191
2023-08-18,8.720000267028809
2023-08-21,9.34000015258789
2023-08-22,9.510000228881836
2023-08-23,9.739999771118164
2023-08-24,9.350000381469727
2023-08-25,9.399999618530273
2023-08-28,9.25
2023-08-29,9.859999656677246
2023-08-30,9.329999923706055
2023-08-31,10.149999618530273
2023-09-01,10.609999656677246
2023-09-05,12.680000305175781
2023-09-06,11.789999961853027
2023-09-07,11.460000038146973
2023-09-08,11.670000076293945
2023-09-11,12.380000114440918
2023-09-12,11.970000267028809
2023-09-13,12.069999694824219
2023-09-14,12.149999618530273
2023-09-15,12.890000343322754
2023-09-18,12.569999694824219
2023-09-19,12.640000343322754
2023-09-20,12.09000015258789
2023-09-21,12.029999732971191
2023-09-22,12.479999542236328
2023-09-25,12.760000228881836
2023-09-26,12.859999656677246
2023-09-27,12.899999618530273
2023-09-28,12.979999542236328
2023-09-29,12.350000381469727
2023-10-02,11.65999984741211
2023-10-03,11.25
2023-10-04,11.449999809265137
2023-10-05,12.720000267028809
2023-10-06,12.710000038146973
2023-10-09,12.949999809265137
2023-10-10,12.75
2023-10-11,12.09000015258789
2023-10-12,11.739999771118164
2023-10-13,12.630000114440918
2023-10-16,10.539999961853027
2023-10-17,10.975000381469727
2023-10-18,10.65999984741211
2023-10-19,10.529999732971191
2023-10-20,10.59000015258789
2023-10-23,10.899999618530273
2023-10-24,11.479999542236328
2023-10-25,12.350000381469727
2023-10-26,12.850000381469727
2023-10-27,13.09000015258789
2023-10-30,13.260000228881836
2023-10-31,13.289999961853027
2023-11-01,14.9399995803833
2023-11-02,15.739999771118164
2023-11-03,16.59000015258789
2023-11-06,15.050000190734863
2023-11-07,16.6200008392334
2023-11-08,17.139999389648438
2023-11-09,16.149999618530273
2023-11-10,15.829999923706055
2023-11-13,14.75
2023-11-14,15.880000114440918
2023-11-15,16.81999969482422
2023-11-16,16.780000686645508
2023-11-17,15.90999984741211
2023-11-20,15.949999809265137
2023-11-21,14.199999809265137
2023-11-22,13.75
2023-11-24,14.0
2023-11-27,13.1899995803833
2023-11-28,13.550000190734863
2023-11-29,13.180000305175781
2023-11-30,13.949999809265137
2023-12-01,14.579999923706055
2023-12-04,15.25
2023-12-05,12.90999984741211
2023-12-06,11.720000267028809
2023-12-07,11.65999984741211
2023-12-08,12.130000114440918
2023-12-11,11.4399995803833
2023-12-12,12.449999809265137
2023-12-13,12.75
2023-12-14,12.319999694824219
2023-12-15,12.199999809265137
2023-12-18,13.039999961853027
2023-12-19,13.520000457763672
2023-12-20,13.279999732971191
2023-12-21,13.40999984741211
2023-12-22,13.779999732971191
2023-12-26,14.600000381469727
2023-12-27,14.550000190734863
2023-12-28,14.489999771118164
2023-12-29,14.029999732971191
2024-01-02,13.729999542236328
2024-01-03,13.4399995803833
2024-01-04,12.479999542236328
2024-01-05,11.28499984741211
2024-01-08,11.829999923706055
2024-01-09,11.930000305175781
2024-01-10,11.899999618530273
2024-01-11,11.479999542236328
2024-01-12,11.600000381469727
2024-01-16,11.510000228881836
2024-01-17,11.25
2024-01-18,11.210000038146973
2024-01-19,11.279999732971191
2024-01-22,11.369999885559082
2024-01-23,11.1899995803833
2024-01-24,11.390000343322754
2024-01-25,11.489999771118164
2024-01-26,11.15999984741211
2024-01-29,11.619999885559082
2024-01-30,12.050000190734863
2024-01-31,13.039999961853027
2024-02-01,15.25
2024-02-02,15.229999542236328
2024-02-05,15.050000190734863
2024-02-06,15.494999885559082
2024-02-07,15.359999656677246
2024-02-08,15.25
2024-02-09,15.59000015258789
2024-02-12,16.6200008392334
2024-02-13,15.470000267028809
2024-02-14,15.050000190734863
2024-02-15,14.8100004196167
2024-02-16,14.989999771118164
2024-02-20,14.34000015258789
2024-02-21,13.869999885559082
2024-02-22,13.479999542236328
2024-02-23,13.489999771118164
2024-02-26,13.529999732971191
2024-02-27,13.720000267028809
2024-02-28,12.970000267028809
2024-02-29,12.399999618530273
2024-03-01,14.800000190734863
2024-03-04,14.5600004196167
2024-03-05,13.829999923706055
2024-03-06,14.3100004196167
2024-03-07,14.069999694824219
2024-03-08,13.0
2024-03-11,13.0
2024-03-12,12.140000343322754
2024-03-13,12.5
2024-03-14,11.569999694824219
2024-03-15,11.550000190734863
2024-03-18,11.079999923706055
2024-03-19,11.550000190734863
2024-03-20,11.630000114440918
2024-03-21,11.550000190734863
2024-03-22,11.229999542236328
2024-03-25,10.970000267028809
2024-03-26,10.949999809265137
2024-03-27,11.199999809265137
2024-03-28,11.319999694824219
2024-04-01,10.890000343322754
2024-04-02,10.84000015258789
2024-04-03,11.079999923706055
2024-04-04,10.510000228881836
2024-04-05,10.699999809265137
2024-04-08,11.270000457763672
2024-04-09,11.529999732971191
2024-04-10,10.9399995803833
2024-04-11,11.550000190734863
2024-04-12,10.859999656677246
2024-04-15,10.850000381469727
2024-04-16,10.819999694824219
2024-04-17,10.710000038146973
2024-04-18,9.899999618530273
2024-04-19,9.930000305175781
2024-04-22,9.869999885559082
2024-04-23,10.0
2024-04-24,10.149999618530273
2024-04-25,9.829999923706055
2024-04-26,9.949999809265137
2024-04-29,10.15999984741211
2024-04-30,10.170000076293945
2024-05-01,10.399999618530273
2024-05-02,10.069999694824219
2024-05-03,10.670000076293945
2024-05-06,10.899999618530273
2024-05-07,11.239999771118164
2024-05-08,10.850000381469727
2024-05-09,9.84000015258789
2024-05-10,9.319999694824219
2024-05-13,9.220000267028809
2024-05-14,10.170000076293945
2024-05-15,9.850000381469727
2024-05-16,9.65999984741211
2024-05-17,9.84000015258789
2024-05-20,9.520000457763672
2024-05-21,9.359999656677246
2024-05-22,9.210000038146973
2024-05-23,8.729999542236328
2024-05-24,9.0600004196167
2024-05-28,9.25
2024-05-29,9.649999618530273
2024-05-30,9.619999885559082
2024-05-31,9.680000305175781
2024-06-03,11.760000228881836
2024-06-04,13.989999771118164
2024-06-05,13.920000076293945
2024-06-06,13.289999961853027
2024-06-07,13.130000114440918
2024-06-10,13.5600004196167
2024-06-11,13.619999885559082
2024-06-12,12.869999885559082
2024-06-13,12.460000038146973
2024-06-14,12.359999656677246
2024-06-17,11.869999885559082
2024-06-18,12.0
2024-06-20,11.420000076293945
2024-06-21,11.630000114440918
2024-06-24,11.880000114440918
2024-06-25,11.729999542236328
2024-06-26,11.0600004196167
2024-06-27,11.210000038146973
2024-06-28,10.819999694824219
2024-07-01,11.140000343322754
2024-07-02,10.40999984741211
2024-07-03,10.670000076293945
2024-07-05,10.670000076293945
2024-07-08,11.020000457763672
2024-07-09,11.520000457763672
2024-07-10,11.609999656677246
2024-07-11,12.5
2024-07-12,12.300000190734863
2024-07-15,13.140000343322754
2024-07-16,14.680000305175781
2024-07-17,14.430000305175781
2024-07-18,14.449999809265137
2024-07-19,14.3100004196167
2024-07-22,15.149999618530273
2024-07-23,15.1899995803833
2024-07-24,14.819999694824219
2024-07-25,14.6899995803833
2024-07-26,15.430000305175781
2024-07-29,15.1899995803833
2024-07-30,15.640000343322754
2024-07-31,16.15999984741211
2024-08-01,16.459999084472656
2024-08-02,14.119999885559082
2024-08-05,13.869999885559082
2024-08-06,13.9399995803833
2024-08-07,12.5600004196167
2024-08-08,12.739999771118164
2024-08-09,11.850000381469727
2024-08-12,12.199999809265137
2024-08-13,12.529999732971191
2024-08-14,12.020000457763672
2024-08-15,12.390000343322754
2024-08-16,12.210000038146973
2024-08-19,12.489999771118164
2024-08-20,12.270000457763672
2024-08-21,12.399999618530273
2024-08-22,11.529999732971191
