Date,WM
2010-07-16,22.156349182128906
2010-07-19,22.176841735839844
2010-07-20,22.320281982421875
2010-07-21,22.272470474243164
2010-07-22,22.777883529663086
2010-07-23,22.941804885864258
2010-07-26,23.30379295349121
2010-07-27,23.31062126159668
2010-07-28,23.30379295349121
2010-07-29,23.392580032348633
2010-07-30,23.187671661376953
2010-08-02,23.536001205444336
2010-08-03,23.488204956054688
2010-08-04,23.62479019165039
2010-08-05,23.536001205444336
2010-08-06,23.61113166809082
2010-08-09,23.66577911376953
2010-08-10,23.440387725830078
2010-08-11,22.76422691345215
2010-08-12,22.60713768005371
2010-08-13,22.545665740966797
2010-08-16,22.70958709716797
2010-08-17,23.19450569152832
2010-08-18,23.19450569152832
2010-08-19,22.86667823791504
2010-08-20,22.948627471923828
2010-08-23,22.89398956298828
2010-08-24,22.65494155883789
2010-08-25,22.62079429626465
2010-08-26,22.60030174255371
2010-08-27,22.96229362487793
2010-08-30,22.8325252532959
2010-08-31,22.60030174255371
2010-09-01,23.221826553344727
2010-09-02,23.328689575195312
2010-09-03,23.514820098876953
2010-09-07,23.321794509887695
2010-09-08,23.383838653564453
2010-09-09,23.30111312866211
2010-09-10,23.438982009887695
2010-09-13,23.54928970336914
2010-09-14,23.6251220703125
2010-09-15,23.804359436035156
2010-09-16,23.811248779296875
2010-09-17,24.12837028503418
2010-09-20,24.342082977294922
2010-09-21,24.54199981689453
2010-09-22,24.5557861328125
2010-09-23,24.211090087890625
2010-09-24,24.652292251586914
2010-09-27,24.452381134033203
2010-09-28,24.528215408325195
2010-09-29,24.714340209960938
2010-09-30,24.63851547241211
2010-10-01,24.769495010375977
2010-10-04,24.645395278930664
2010-10-05,25.093507766723633
2010-10-06,25.196908950805664
2010-10-07,24.9349365234375
2010-10-08,25.05903434753418
2010-10-11,25.121070861816406
2010-10-12,25.183124542236328
2010-10-13,25.500240325927734
2010-10-14,25.4450740814209
2010-10-15,25.238285064697266
2010-10-18,25.14175796508789
2010-10-19,24.90736961364746
2010-10-20,25.190017700195312
2010-10-21,25.314098358154297
2010-10-22,25.36237335205078
2010-10-25,25.424402236938477
2010-10-26,25.162443161010742
2010-10-27,24.879791259765625
2010-10-28,24.90736961364746
2010-10-29,24.624713897705078
2010-11-01,24.50752830505371
2010-11-02,24.73502540588379
2010-11-03,24.783287048339844
2010-11-04,24.728124618530273
2010-11-05,24.479948043823242
2010-11-08,24.252460479736328
2010-11-09,24.23177719116211
2010-11-10,24.183523178100586
2010-11-11,24.080110549926758
2010-11-12,24.190412521362305
2010-11-15,24.121471405029297
2010-11-16,24.01117706298828
2010-11-17,24.01117706298828
2010-11-18,24.266244888305664
2010-11-19,24.280033111572266
2010-11-22,24.238670349121094
2010-11-23,24.03874969482422
2010-11-24,24.335182189941406
2010-11-26,24.073217391967773
2010-11-29,23.94451904296875
2010-11-30,23.826261520385742
2010-12-01,24.03495216369629
2010-12-02,24.33409309387207
2010-12-03,24.208871841430664
2010-12-06,24.12538719177246
2010-12-07,24.16018295288086
2010-12-08,24.27147102355957
2010-12-09,24.591476440429688
2010-12-10,24.953229904174805
2010-12-13,25.17583465576172
2010-12-14,25.294084548950195
2010-12-15,25.161916732788086
2010-12-16,25.224525451660156
2010-12-17,25.238439559936523
2010-12-20,25.25235366821289
2010-12-21,25.321916580200195
2010-12-22,25.3845272064209
2010-12-23,25.3845272064209
2010-12-27,25.4749755859375
2010-12-28,25.502782821655273
2010-12-29,25.600181579589844
2010-12-30,25.614093780517578
2010-12-31,25.648881912231445
2011-01-03,25.614093780517578
2011-01-04,25.46105194091797
2011-01-05,25.447139739990234
2011-01-06,25.328876495361328
2011-01-07,25.189754486083984
2011-01-10,25.14800453186035
2011-01-11,25.071475982666016
2011-01-12,25.294084548950195
2011-01-13,25.516698837280273
2011-01-14,25.760177612304688
2011-01-18,25.885406494140625
2011-01-19,25.871484756469727
2011-01-20,25.864530563354492
2011-01-21,26.0384464263916
2011-01-24,26.22627830505371
2011-01-25,26.34453582763672
2011-01-26,26.594970703125
2011-01-27,26.671497344970703
2011-01-28,26.34453582763672
2011-01-31,26.34453582763672
2011-02-01,26.50453758239746
2011-02-02,26.323667526245117
2011-02-03,26.22627830505371
2011-02-04,26.240184783935547
2011-02-07,26.462800979614258
2011-02-08,26.483673095703125
2011-02-09,26.56018829345703
2011-02-10,26.53237533569336
2011-02-11,26.462800979614258
2011-02-14,26.56018829345703
2011-02-15,26.421056747436523
2011-02-16,26.428022384643555
2011-02-17,26.421056747436523
2011-02-18,26.462800979614258
2011-02-22,26.22627830505371
2011-02-23,25.920183181762695
2011-02-24,25.593233108520508
2011-02-25,25.65582847595215
2011-02-28,25.781068801879883
2011-03-01,25.579317092895508
2011-03-02,25.628015518188477
2011-03-03,25.920183181762695
2011-03-04,25.885406494140625
2011-03-07,25.906272888183594
2011-03-08,26.087141036987305
2011-03-09,26.22051239013672
2011-03-10,25.848453521728516
2011-03-11,25.88355827331543
2011-03-14,25.960771560668945
2011-03-15,25.78527069091797
2011-03-16,25.34299659729004
2011-03-17,25.434263229370117
2011-03-18,25.637849807739258
2011-03-21,25.80632972717285
2011-03-22,25.841440200805664
2011-03-23,25.946733474731445
2011-03-24,26.094173431396484
2011-03-25,26.030977249145508
2011-03-28,26.05905532836914
2011-03-29,26.094173431396484
2011-03-30,26.101179122924805
2011-03-31,26.213504791259766
2011-04-01,26.43113899230957
2011-04-04,26.501331329345703
2011-04-05,26.494319915771484
2011-04-06,26.84532356262207
2011-04-07,26.740022659301758
2011-04-08,26.620683670043945
2011-04-11,26.508350372314453
2011-04-12,26.445171356201172
2011-04-13,26.38901138305664
2011-04-14,26.550472259521484
2011-04-15,26.571533203125
2011-04-18,26.20648765563965
2011-04-19,26.241596221923828
2011-04-20,26.796180725097656
2011-04-21,26.9436092376709
2011-04-25,27.027843475341797
2011-04-26,27.47012710571289
2011-04-27,27.701780319213867
2011-04-28,27.807096481323242
2011-04-29,27.701780319213867
2011-05-02,27.708820343017578
2011-05-03,27.62457275390625
2011-05-04,27.42099380493164
2011-05-05,27.076993942260742
2011-05-06,27.175277709960938
2011-05-09,27.238462448120117
2011-05-10,27.37184715270996
2011-05-11,27.2735595703125
2011-05-12,27.413959503173828
2011-05-13,27.203351974487305
2011-05-16,27.175277709960938
2011-05-17,27.06996726989746
2011-05-18,27.42099380493164
2011-05-19,27.533308029174805
2011-05-20,27.2876033782959
2011-05-23,26.978717803955078
2011-05-24,26.936588287353516
2011-05-25,26.852352142333984
2011-05-26,26.957639694213867
2011-05-27,27.2876033782959
2011-05-31,27.535480499267578
2011-06-01,27.188447952270508
2011-06-02,27.082210540771484
2011-06-03,26.855588912963867
2011-06-06,26.59354019165039
2011-06-07,26.331512451171875
2011-06-08,26.026979446411133
2011-06-09,26.140289306640625
2011-06-10,25.878253936767578
2011-06-13,25.842838287353516
2011-06-14,26.090717315673828
2011-06-15,25.75786018371582
2011-06-16,25.807432174682617
2011-06-17,26.0198974609375
2011-06-20,26.430665969848633
2011-06-21,26.536888122558594
2011-06-22,26.409404754638672
2011-06-23,26.27485466003418
2011-06-24,26.062381744384766
2011-06-27,26.076549530029297
2011-06-28,26.13321304321289
2011-06-29,26.23943328857422
2011-06-30,26.395240783691406
2011-07-01,26.58646583557129
2011-07-05,26.643125534057617
2011-07-06,26.72102165222168
2011-07-07,26.912242889404297
2011-07-08,26.72810935974121
2011-07-11,26.310266494750977
2011-07-12,25.941986083984375
2011-07-13,25.878253936767578
2011-07-14,25.531219482421875
2011-07-15,25.609128952026367
2011-07-18,25.30459213256836
2011-07-19,25.538301467895508
2011-07-20,25.594961166381836
2011-07-21,25.89949607849121
2011-07-22,25.474576950073242
2011-07-25,25.460399627685547
2011-07-26,25.35417366027832
2011-07-27,25.148784637451172
2011-07-28,23.14453125
2011-07-29,22.30174446105957
2011-08-01,22.294675827026367
2011-08-02,21.713937759399414
2011-08-03,21.855579376220703
2011-08-04,21.29608726501465
2011-08-05,21.50855827331543
2011-08-08,19.950469970703125
2011-08-09,20.821584701538086
2011-08-10,20.325822830200195
2011-08-11,21.763500213623047
2011-08-12,21.806005477905273
2011-08-15,21.933475494384766
2011-08-16,21.671445846557617
2011-08-17,22.09637451171875
2011-08-18,21.0482120513916
2011-08-19,20.821584701538086
2011-08-22,21.331491470336914
2011-08-23,22.755006790161133
2011-08-24,23.449066162109375
2011-08-25,23.00288963317871
2011-08-26,22.903736114501953
2011-08-29,24.00855255126953
2011-08-30,23.704029083251953
2011-08-31,23.399490356445312
2011-09-01,22.95583152770996
2011-09-02,21.97548484802246
2011-09-06,21.982646942138672
2011-09-07,22.505016326904297
2011-09-08,22.326114654541016
2011-09-09,21.810903549194336
2011-09-12,22.061351776123047
2011-09-13,22.29033660888672
2011-09-14,22.7340030670166
2011-09-15,23.09894371032715
2011-09-16,22.90573501586914
2011-09-19,22.36189842224121
2011-09-20,22.283184051513672
2011-09-21,21.195499420166016
2011-09-22,21.002294540405273
2011-09-23,22.047039031982422
2011-09-26,22.96298599243164
2011-09-27,23.2420654296875
2011-09-28,22.576568603515625
2011-09-29,23.163341522216797
2011-09-30,23.299314498901367
2011-10-03,22.44060707092285
2011-10-04,22.891420364379883
2011-10-05,23.356555938720703
2011-10-06,23.678573608398438
2011-10-07,23.564071655273438
2011-10-10,24.150856018066406
2011-10-11,23.700035095214844
2011-10-12,23.678573608398438
2011-10-13,23.299314498901367
2011-10-14,23.556917190551758
2011-10-17,23.292150497436523
2011-10-18,23.678573608398438
2011-10-19,23.62132453918457
2011-10-20,23.800214767456055
2011-10-21,24.26534080505371
2011-10-24,24.565885543823242
2011-10-25,24.243881225585938
2011-10-26,24.81633758544922
2011-10-27,24.37982749938965
2011-10-28,24.12938117980957
2011-10-31,23.564071655273438
2011-11-01,22.447763442993164
2011-11-02,22.44060707092285
2011-11-03,22.769777297973633
2011-11-04,22.54079246520996
2011-11-07,22.64812660217285
2011-11-08,22.662445068359375
2011-11-09,22.175844192504883
2011-11-10,22.297496795654297
2011-11-11,22.784086227416992
2011-11-14,22.297496795654297
2011-11-15,22.31180191040039
2011-11-16,22.283184051513672
2011-11-17,22.08997917175293
2011-11-18,22.161535263061523
2011-11-21,21.345767974853516
2011-11-22,21.853836059570312
2011-11-23,21.646318435668945
2011-11-25,21.689252853393555
2011-11-28,22.007680892944336
2011-11-29,22.014915466308594
2011-11-30,22.651771545410156
2011-12-01,22.608346939086914
2011-12-02,22.601110458374023
2011-12-05,22.818225860595703
2011-12-06,22.87611961364746
2011-12-07,22.789268493652344
2011-12-08,22.123464584350586
2011-12-09,22.91230583190918
2011-12-12,22.948488235473633
2011-12-13,22.61557960510254
2011-12-14,22.883352279663086
2011-12-15,22.355052947998047
2011-12-16,22.434659957885742
2011-12-19,22.470844268798828
2011-12-20,23.042572021484375
2011-12-21,23.2017822265625
2011-12-22,23.44060516357422
2011-12-23,23.68665885925293
2011-12-27,23.77350616455078
2011-12-28,23.455080032348633
2011-12-29,23.722841262817383
2011-12-30,23.672183990478516
2012-01-03,23.766267776489258
2012-01-04,23.411653518676758
2012-01-05,23.599817276000977
2012-01-06,23.87481689453125
2012-01-09,23.83863639831543
2012-01-10,24.186002731323242
2012-01-11,24.12088394165039
2012-01-12,24.482730865478516
2012-01-13,24.171546936035156
2012-01-17,24.24390411376953
2012-01-18,24.374176025390625
2012-01-19,24.49720001220703
2012-01-20,24.569576263427734
2012-01-23,24.830108642578125
2012-01-24,24.844579696655273
2012-01-25,25.047208786010742
2012-01-26,25.134057998657227
2012-01-27,25.191953659057617
2012-01-30,25.15576934814453
2012-01-31,25.15576934814453
2012-02-01,25.32221794128418
2012-02-02,25.32221794128418
2012-02-03,25.597211837768555
2012-02-06,25.597211837768555
2012-02-07,25.568279266357422
2012-02-08,25.55380630493164
2012-02-09,25.4597225189209
2012-02-10,25.481428146362305
2012-02-13,25.75644302368164
2012-02-14,25.647886276245117
2012-02-15,25.343931198120117
2012-02-16,24.909709930419922
2012-02-17,25.047208786010742
2012-02-21,25.40182876586914
2012-02-22,25.35116958618164
2012-02-23,25.669591903686523
2012-02-24,25.792617797851562
2012-02-27,25.604469299316406
2012-02-28,25.47419548034668
2012-02-29,25.314979553222656
2012-03-01,25.438013076782227
2012-03-02,25.249849319458008
2012-03-05,25.40182876586914
2012-03-06,25.126821517944336
2012-03-07,25.18896484375
2012-03-08,25.459505081176758
2012-03-09,25.517995834350586
2012-03-12,25.517995834350586
2012-03-13,25.605741500854492
2012-03-14,25.459505081176758
2012-03-15,25.335208892822266
2012-03-16,25.47412872314453
2012-03-19,25.43757438659668
2012-03-20,25.452194213867188
2012-03-21,25.634984970092773
2012-03-22,25.54724884033203
2012-03-23,25.554555892944336
2012-03-26,25.890901565551758
2012-03-27,25.825098037719727
2012-03-28,25.583803176879883
2012-03-29,25.52530860900879
2012-03-30,25.561864852905273
2012-04-02,25.730043411254883
2012-04-03,25.54724884033203
2012-04-04,25.634984970092773
2012-04-05,25.67154884338379
2012-04-09,25.554555892944336
2012-04-10,25.21821403503418
2012-04-11,25.51068687438965
2012-04-12,25.87627410888672
2012-04-13,25.693483352661133
2012-04-16,25.847026824951172
2012-04-17,26.088308334350586
2012-04-18,26.241863250732422
2012-04-19,26.13218879699707
2012-04-20,26.293045043945312
2012-04-23,26.22723388671875
2012-04-24,26.30767250061035
2012-04-25,26.38079071044922
2012-04-26,25.80315399169922
2012-04-27,25.04274559020996
2012-04-30,25.006175994873047
2012-05-01,25.254770278930664
2012-05-02,25.1962833404541
2012-05-03,25.057357788085938
2012-05-04,24.838008880615234
2012-05-07,24.867250442504883
2012-05-08,24.84531593322754
2012-05-09,24.70639419555664
2012-05-10,24.73564910888672
2012-05-11,24.479736328125
2012-05-14,23.850923538208008
2012-05-15,23.88016128540039
2012-05-16,23.902099609375
2012-05-17,23.675437927246094
2012-05-18,23.616943359375
2012-05-21,23.87285614013672
2012-05-22,24.019088745117188
2012-05-23,24.238445281982422
2012-05-24,24.19457244873047
2012-05-25,24.099517822265625
2012-05-29,24.092201232910156
2012-05-30,23.858230590820312
2012-05-31,23.71930694580078
2012-06-01,23.51458168029785
2012-06-04,23.50726890563965
2012-06-05,23.543827056884766
2012-06-06,23.880218505859375
2012-06-07,23.95415687561035
2012-06-08,24.013303756713867
2012-06-11,23.821075439453125
2012-06-12,23.946765899658203
2012-06-13,23.95415687561035
2012-06-14,23.924577713012695
2012-06-15,24.028087615966797
2012-06-18,24.028087615966797
2012-06-19,24.168556213378906
2012-06-20,24.175949096679688
2012-06-21,23.96893882751465
2012-06-22,23.93197250366211
2012-06-25,23.77671241760254
2012-06-26,23.78410530090332
2012-06-27,23.961545944213867
2012-06-28,24.065053939819336
2012-06-29,24.6934814453125
2012-07-02,24.59736442565918
2012-07-03,24.730443954467773
2012-07-05,24.59736442565918
2012-07-06,24.397741317749023
2012-07-09,24.42732048034668
2012-07-10,24.449501037597656
2012-07-11,23.355300903320312
2012-07-12,23.577102661132812
2012-07-13,23.93197250366211
2012-07-16,24.005905151367188
2012-07-17,24.242494583129883
2012-07-18,24.56040382385254
2012-07-19,24.6417293548584
2012-07-20,24.36077880859375
2012-07-23,24.338598251342773
2012-07-24,24.05025863647461
2012-07-25,23.98373031616211
2012-07-26,24.47167205810547
2012-07-27,25.247974395751953
2012-07-30,25.56587791442871
2012-07-31,25.432811737060547
2012-08-01,25.29972267150879
2012-08-02,25.32929229736328
2012-08-03,25.706348419189453
2012-08-06,25.802467346191406
2012-08-07,25.846820831298828
2012-08-08,25.79507064819336
2012-08-09,25.802467346191406
2012-08-10,25.91336441040039
2012-08-13,25.883785247802734
2012-08-14,26.03165626525879
2012-08-15,26.120372772216797
2012-08-16,26.379135131835938
2012-08-17,26.364356994628906
2012-08-20,25.580673217773438
2012-08-21,25.491960525512695
2012-08-22,25.432811737060547
2012-08-23,25.388446807861328
2012-08-24,25.344078063964844
2012-08-27,25.203617095947266
2012-08-28,25.3071231842041
2012-08-29,25.617631912231445
2012-08-30,25.528902053833008
2012-08-31,25.56587791442871
2012-09-04,25.698965072631836
2012-09-05,25.39644432067871
2012-09-06,25.72510528564453
2012-09-07,25.76991844177246
2012-09-10,25.59812355041504
2012-09-11,25.50849151611328
2012-09-12,25.388975143432617
2012-09-13,25.448734283447266
2012-09-14,25.3665714263916
2012-09-17,25.35162925720215
2012-09-18,25.35162925720215
2012-09-19,24.417936325073242
2012-09-20,24.31336212158203
2012-09-21,24.261077880859375
2012-09-24,24.163970947265625
2012-09-25,23.962295532226562
2012-09-26,23.797958374023438
2012-09-27,23.917478561401367
2012-09-28,23.962295532226562
2012-10-01,23.62616539001465
2012-10-02,23.656044006347656
2012-10-03,23.663516998291016
2012-10-04,23.91000747680664
2012-10-05,23.939884185791016
2012-10-08,23.969764709472656
2012-10-09,23.82037925720215
2012-10-10,23.902536392211914
2012-10-11,23.984703063964844
2012-10-12,23.969764709472656
2012-10-15,24.141565322875977
2012-10-16,24.25360107421875
2012-10-17,24.462751388549805
2012-10-18,24.634553909301758
2012-10-19,24.298412322998047
2012-10-22,24.335769653320312
2012-10-23,24.126619338989258
2012-10-24,24.02205467224121
2012-10-25,24.417936325073242
2012-10-26,24.305892944335938
2012-10-31,24.45528221130371
2012-11-01,24.649486541748047
2012-11-02,24.02950668334961
2012-11-05,24.111684799194336
2012-11-06,24.0743350982666
2012-11-07,23.84278106689453
2012-11-08,23.641101837158203
2012-11-09,23.768083572387695
2012-11-12,23.760610580444336
2012-11-13,23.566396713256836
2012-11-14,23.215341567993164
2012-11-15,23.125709533691406
2012-11-16,23.47677230834961
2012-11-19,23.618688583374023
2012-11-20,23.768083572387695
2012-11-21,23.984703063964844
2012-11-23,24.171438217163086
2012-11-26,24.197874069213867
2012-11-27,24.09969711303711
2012-11-28,24.447107315063477
2012-11-29,24.590604782104492
2012-11-30,24.598154067993164
2012-12-03,24.560392379760742
2012-12-04,24.643465042114258
2012-12-05,25.315628051757812
2012-12-06,25.43647003173828
2012-12-07,25.768766403198242
2012-12-10,25.927371978759766
2012-12-11,25.678144454956055
2012-12-12,25.300514221191406
2012-12-13,25.40627098083496
2012-12-14,25.353384017944336
2012-12-17,25.481782913208008
2012-12-18,25.610166549682617
2012-12-19,25.5270938873291
2012-12-20,25.685701370239258
2012-12-21,25.564855575561523
2012-12-24,25.55730438232422
2012-12-26,25.47422981262207
2012-12-27,25.459125518798828
2012-12-28,25.270313262939453
2012-12-31,25.481782913208008
2013-01-02,25.655488967895508
2013-01-03,25.746112823486328
2013-01-04,25.738563537597656
2013-01-07,25.655488967895508
2013-01-08,25.70835304260254
2013-01-09,26.10862922668457
2013-01-10,26.327648162841797
2013-01-11,26.28989028930664
2013-01-14,26.327648162841797
2013-01-15,26.36540985107422
2013-01-16,26.41072654724121
2013-01-17,26.637290954589844
2013-01-18,26.622190475463867
2013-01-22,26.999813079833984
2013-01-23,26.81100082397461
2013-01-24,26.826107025146484
2013-01-25,26.954490661621094
2013-01-28,27.536043167114258
2013-01-29,27.422744750976562
2013-01-30,27.226383209228516
2013-01-31,27.475616455078125
2013-02-01,27.41520118713379
2013-02-04,27.128198623657227
2013-02-05,27.165971755981445
2013-02-06,27.26414680480957
2013-02-07,27.604001998901367
2013-02-08,27.41520118713379
2013-02-11,27.422744750976562
2013-02-12,27.536043167114258
2013-02-13,27.671968460083008
2013-02-14,28.04959487915039
2013-02-15,27.709732055664062
2013-02-19,27.656879425048828
2013-02-20,27.588897705078125
2013-02-21,27.505823135375977
2013-02-22,27.649314880371094
2013-02-25,27.44540786743164
2013-02-26,27.641765594482422
2013-02-27,27.98162841796875
2013-02-28,28.185535430908203
2013-03-01,27.868337631225586
2013-03-04,28.094924926757812
2013-03-05,28.321475982666016
2013-03-06,28.117572784423828
2013-03-07,28.029861450195312
2013-03-08,28.159509658813477
2013-03-11,28.220542907714844
2013-03-12,28.190021514892578
2013-03-13,28.418838500976562
2013-03-14,28.395967483520508
2013-03-15,28.617136001586914
2013-03-18,28.586639404296875
2013-03-19,28.540864944458008
2013-03-20,28.92986297607422
2013-03-21,28.891719818115234
2013-03-22,29.26544189453125
2013-03-25,29.273088455200195
2013-03-26,29.471391677856445
2013-03-27,29.456134796142578
2013-03-28,29.906137466430664
2013-04-01,29.471391677856445
2013-04-02,29.578168869018555
2013-04-03,29.471391677856445
2013-04-04,29.631561279296875
2013-04-05,29.37223243713379
2013-04-08,29.55528450012207
2013-04-09,29.66205596923828
2013-04-10,30.02056121826172
2013-04-11,29.974781036376953
2013-04-12,29.906137466430664
2013-04-15,29.311222076416016
2013-04-16,29.784103393554688
2013-04-17,29.28833770751953
2013-04-18,29.09003448486328
2013-04-19,29.517152786254883
2013-04-22,29.387496948242188
2013-04-23,29.517152786254883
2013-04-24,30.16546630859375
2013-04-25,30.523944854736328
2013-04-26,30.653602600097656
2013-04-29,30.867170333862305
2013-04-30,31.25615692138672
2013-05-01,30.928184509277344
2013-05-02,31.118867874145508
2013-05-03,31.36293601989746
2013-05-06,31.340044021606445
2013-05-07,31.591739654541016
2013-05-08,31.675647735595703
2013-05-09,31.50021743774414
2013-05-10,31.431577682495117
2013-05-13,31.294282913208008
2013-05-14,31.652759552001953
2013-05-15,32.01885223388672
2013-05-16,32.02650451660156
2013-05-17,32.33157730102539
2013-05-20,32.484127044677734
2013-05-21,32.606163024902344
2013-05-22,32.27819061279297
2013-05-23,32.2629280090332
2013-05-24,32.3239631652832
2013-05-28,32.377342224121094
2013-05-29,31.95784568786621
2013-05-30,32.148521423339844
2013-05-31,31.98072624206543
2013-06-03,31.744285583496094
2013-06-04,31.85870933532715
2013-06-05,31.53169059753418
2013-06-06,31.231603622436523
2013-06-07,31.1392765045166
2013-06-10,31.12388038635254
2013-06-11,30.977680206298828
2013-06-12,30.885358810424805
2013-06-13,30.654512405395508
2013-06-14,30.531417846679688
2013-06-17,31.12388038635254
2013-06-18,31.431650161743164
2013-06-19,30.90843963623047
2013-06-20,30.423683166503906
2013-06-21,30.669918060302734
2013-06-24,30.03896713256836
2013-06-25,30.09282684326172
2013-06-26,30.823801040649414
2013-06-27,30.939208984375
2013-06-28,31.031538009643555
2013-07-01,31.30085563659668
2013-07-02,31.08541488647461
2013-07-03,30.91613006591797
2013-07-05,31.354700088500977
2013-07-08,31.30085563659668
2013-07-09,31.73174476623535
2013-07-10,31.85484504699707
2013-07-11,32.301116943359375
2013-07-12,32.3703727722168
2013-07-15,32.3703727722168
2013-07-16,32.20878982543945
2013-07-17,32.22417449951172
2013-07-18,32.56272888183594
2013-07-19,32.61659622192383
2013-07-22,32.5935173034668
2013-07-23,32.647369384765625
2013-07-24,32.55503463745117
2013-07-25,32.58580780029297
2013-07-26,32.35497283935547
2013-07-29,32.20109176635742
2013-07-30,32.101070404052734
2013-07-31,32.33960723876953
2013-08-01,32.73201370239258
2013-08-02,32.778175354003906
2013-08-05,32.88589859008789
2013-08-06,32.808956146240234
2013-08-07,32.93206024169922
2013-08-08,33.15520095825195
2013-08-09,33.239837646484375
2013-08-12,33.216758728027344
2013-08-13,33.47065734863281
2013-08-14,33.178279876708984
2013-08-15,32.20109176635742
2013-08-16,32.26264190673828
2013-08-19,32.108760833740234
2013-08-20,32.40884780883789
2013-08-21,31.993350982666016
2013-08-22,32.23187255859375
2013-08-23,32.40884780883789
2013-08-26,32.301116943359375
2013-08-27,31.67789077758789
2013-08-28,31.624021530151367
2013-08-29,31.48551368713379
2013-08-30,31.116188049316406
2013-09-03,30.893049240112305
2013-09-04,31.091054916381836
2013-09-05,30.943513870239258
2013-09-06,30.99787139892578
2013-09-09,31.32400131225586
2013-09-10,31.60354995727539
2013-09-11,31.766611099243164
2013-09-12,31.73556137084961
2013-09-13,31.751079559326172
2013-09-16,32.14710235595703
2013-09-17,31.984027862548828
