Date,GBX
2010-01-04,8.170316696166992
2010-01-05,7.738339900970459
2010-01-06,7.6117262840271
2010-01-07,7.745784759521484
2010-01-08,7.686204433441162
2010-01-11,7.35849666595459
2010-01-12,7.090375900268555
2010-01-13,7.321257591247559
2010-01-14,7.380841255187988
2010-01-15,7.112719535827637
2010-01-19,7.284019947052002
2010-01-20,7.038240432739258
2010-01-21,6.583919048309326
2010-01-22,6.561577796936035
2010-01-25,6.293449878692627
2010-01-26,6.151942253112793
2010-01-27,6.323243618011475
2010-01-28,6.062568664550781
2010-01-29,6.070016384124756
2010-02-01,6.114704132080078
2010-02-02,6.226420879364014
2010-02-03,6.129598617553711
2010-02-04,5.734860420227051
2010-02-05,5.906162738800049
2010-02-08,6.114704132080078
2010-02-09,6.650949954986572
2010-02-10,6.412617206573486
2010-02-11,6.658398151397705
2010-02-12,6.703084468841553
2010-02-16,7.001001834869385
2010-02-17,7.142509460449219
2010-02-18,7.306363105773926
2010-02-19,7.090375900268555
2010-02-22,6.993555545806885
2010-02-23,6.8297014236450195
2010-02-24,6.911623954772949
2010-02-25,7.023343563079834
2010-02-26,6.844593048095703
2010-03-01,6.971207618713379
2010-03-02,7.090375900268555
2010-03-03,7.038240432739258
2010-03-04,7.015896320343018
2010-03-05,7.35849666595459
2010-03-08,7.343601703643799
2010-03-09,7.589382648468018
2010-03-10,7.425528049468994
2010-03-11,7.805371284484863
2010-03-12,7.715994358062744
2010-03-15,8.133073806762695
2010-03-16,7.9915690422058105
2010-03-17,7.954325199127197
2010-03-18,7.969223976135254
2010-03-19,7.924539566040039
2010-03-22,8.043702125549316
2010-03-23,8.118178367614746
2010-03-24,7.969223976135254
2010-03-25,7.835159778594971
2010-03-26,8.051151275634766
2010-03-29,8.051151275634766
2010-03-30,8.06604290008545
2010-03-31,8.200109481811523
2010-04-01,8.28203010559082
2010-04-05,8.929999351501465
2010-04-06,8.989579200744629
2010-04-07,9.309840202331543
2010-04-08,10.129108428955078
2010-04-09,9.965254783630371
2010-04-12,11.119673728942871
2010-04-13,11.223941802978516
2010-04-14,11.953836441040039
2010-04-15,12.519876480102539
2010-04-16,12.356017112731934
2010-04-19,12.020864486694336
2010-04-20,12.169825553894043
2010-04-21,12.356017112731934
2010-04-22,12.99653434753418
2010-04-23,12.936952590942383
2010-04-26,12.75820255279541
2010-04-27,12.296436309814453
2010-04-28,12.467738151550293
2010-04-29,12.69862174987793
2010-04-30,12.125137329101562
2010-05-03,11.663366317749023
2010-05-04,11.231389045715332
2010-05-05,10.568530082702637
2010-05-06,10.151448249816895
2010-05-07,9.347079277038574
2010-05-10,10.047181129455566
2010-05-11,10.628113746643066
2010-05-12,11.52930736541748
2010-05-13,11.432479858398438
2010-05-14,11.015401840209961
2010-05-17,11.03774642944336
2010-05-18,10.754727363586426
2010-05-19,10.561084747314453
2010-05-20,9.622650146484375
2010-05-21,9.801401138305664
2010-05-24,9.697129249572754
2010-05-25,9.644996643066406
2010-05-26,10.0769681930542
2010-05-27,11.06009292602539
2010-05-28,10.657903671264648
2010-06-01,9.726919174194336
2010-06-02,10.166345596313477
2010-06-03,10.374883651733398
2010-06-04,9.317286491394043
2010-06-07,9.026819229125977
2010-06-08,8.594843864440918
2010-06-09,8.587395668029785
2010-06-10,9.23536205291748
2010-06-11,9.510931015014648
2010-06-14,9.443900108337402
2010-06-15,10.121658325195312
2010-06-16,9.950357437133789
2010-06-17,10.032285690307617
2010-06-18,10.084416389465332
2010-06-21,9.928010940551758
2010-06-22,9.518383026123047
2010-06-23,9.354527473449707
2010-06-24,9.324734687805176
2010-06-25,9.421558380126953
2010-06-28,9.287496566772461
2010-06-29,8.557600021362305
2010-06-30,8.341615676879883
2010-07-01,8.006464004516602
2010-07-02,7.663859844207764
2010-07-06,7.477664470672607
2010-07-07,8.0362548828125
2010-07-08,8.870414733886719
2010-07-09,10.114209175109863
2010-07-12,10.427019119262695
2010-07-13,11.171806335449219
2010-07-14,11.15691089630127
2010-07-15,10.911134719848633
2010-07-16,9.972700119018555
2010-07-19,9.957803726196289
2010-07-20,10.062073707580566
2010-07-21,9.496036529541016
2010-07-22,10.129108428955078
2010-07-23,10.039731979370117
2010-07-26,10.389780044555664
2010-07-27,10.196133613586426
2010-07-28,10.121658325195312
2010-07-29,10.054630279541016
2010-07-30,9.726919174194336
2010-08-02,10.203584671020508
2010-08-03,9.868432998657227
2010-08-04,9.965254783630371
2010-08-05,9.577962875366211
2010-08-06,9.570515632629395
2010-08-09,9.548171997070312
2010-08-10,9.391766548156738
2010-08-11,8.535261154174805
2010-08-12,8.252243995666504
2010-08-13,7.6117262840271
2010-08-16,7.753235340118408
2010-08-17,7.924539566040039
2010-08-18,8.55015754699707
2010-08-19,7.924539566040039
2010-08-20,8.02880573272705
2010-08-23,7.537247180938721
2010-08-24,7.082930564880371
2010-08-25,7.336157321929932
2010-08-26,7.820268154144287
2010-08-27,8.676774024963379
2010-08-30,8.192658424377441
2010-08-31,8.691666603088379
2010-09-01,9.086402893066406
2010-09-02,9.287496566772461
2010-09-03,9.600308418273926
2010-09-07,9.004474639892578
2010-09-08,8.989579200744629
2010-09-09,9.078953742980957
2010-09-10,9.54072380065918
2010-09-13,9.913119316101074
2010-09-14,9.860984802246094
2010-09-15,9.622650146484375
2010-09-16,9.518383026123047
2010-09-17,9.436452865600586
2010-09-20,9.697129249572754
2010-09-21,9.659890174865723
2010-09-22,9.779056549072266
2010-09-23,9.525829315185547
2010-09-24,9.875879287719727
2010-09-27,11.343108177185059
2010-09-28,11.693158149719238
2010-09-29,11.506963729858398
2010-09-30,11.61123275756836
2010-10-01,11.938941955566406
2010-10-04,11.36545181274414
2010-10-05,11.916596412658691
2010-10-06,11.730399131774902
2010-10-07,11.752741813659668
2010-10-08,11.782536506652832
2010-10-11,12.080449104309082
2010-10-12,12.333677291870117
2010-10-13,13.62215805053711
2010-10-14,14.076480865478516
2010-10-15,13.354033470153809
2010-10-18,13.771116256713867
2010-10-19,13.659402847290039
2010-10-20,13.733879089355469
2010-10-21,13.525334358215332
2010-10-22,14.143506050109863
2010-10-25,14.083927154541016
2010-10-26,14.150951385498047
2010-10-27,14.046687126159668
2010-10-28,13.897729873657227
2010-10-29,13.55512809753418
2010-11-01,13.465751647949219
2010-11-02,14.121161460876465
2010-11-03,14.188200950622559
2010-11-04,14.307360649108887
2010-11-05,14.568039894104004
2010-11-08,14.620171546936035
2010-11-09,14.731884956359863
2010-11-10,14.456315994262695
2010-11-11,14.329706192016602
2010-11-12,13.547679901123047
2010-11-15,13.421063423156738
2010-11-16,13.264660835266113
2010-11-17,13.100810050964355
2010-11-18,13.644502639770508
2010-11-19,13.599814414978027
2010-11-22,13.897729873657227
2010-11-23,13.473206520080566
2010-11-24,14.113715171813965
2010-11-26,13.897729873657227
2010-11-29,13.711529731750488
2010-11-30,13.972207069396973
2010-12-01,14.456315994262695
2010-12-02,14.761682510375977
2010-12-03,15.01490592956543
2010-12-06,15.126630783081055
2010-12-07,15.171313285827637
2010-12-08,15.506470680236816
2010-12-09,15.834174156188965
2010-12-10,17.05562973022461
2010-12-13,16.92900848388672
2010-12-14,15.566051483154297
2010-12-15,16.02037239074707
2010-12-16,16.087404251098633
2010-12-17,16.139537811279297
2010-12-20,16.124645233154297
2010-12-21,16.362972259521484
2010-12-22,16.191673278808594
2010-12-23,15.953337669372559
2010-12-27,15.990580558776855
2010-12-28,16.199121475219727
2010-12-29,16.214017868041992
2010-12-30,16.1320858001709
2010-12-31,15.63308048248291
2011-01-03,15.245795249938965
2011-01-04,14.962772369384766
2011-01-05,15.551156044006348
2011-01-06,15.022357940673828
2011-01-07,15.744799613952637
2011-01-10,15.230900764465332
2011-01-11,15.148972511291504
2011-01-12,15.029807090759277
2011-01-13,15.193656921386719
2011-01-14,15.193656921386719
2011-01-18,15.506470680236816
2011-01-19,15.610742568969727
2011-01-20,15.759695053100586
2011-01-21,16.005475997924805
2011-01-24,16.6534423828125
2011-01-25,17.07052230834961
2011-01-26,17.912132263183594
2011-01-27,18.19515037536621
2011-01-28,17.450363159179688
2011-01-31,17.629117965698242
2011-02-01,18.75374412536621
2011-02-02,18.3292179107666
2011-02-03,18.008949279785156
2011-02-04,17.807863235473633
2011-02-07,18.515409469604492
2011-02-08,18.813325881958008
2011-02-09,18.56009864807129
2011-02-10,18.49306869506836
2011-02-11,18.64946937561035
2011-02-14,18.716501235961914
2011-02-15,18.634572982788086
2011-02-16,19.289993286132812
2011-02-17,19.62514305114746
2011-02-18,19.40170669555664
2011-02-22,18.619680404663086
2011-02-23,17.681243896484375
2011-02-24,17.725934982299805
2011-02-25,18.381349563598633
2011-02-28,18.604787826538086
2011-03-01,17.874895095825195
2011-03-02,18.090885162353516
2011-03-03,18.76863670349121
2011-03-04,18.455827713012695
2011-03-07,18.01640510559082
2011-03-08,18.75374412536621
2011-03-09,19.230409622192383
2011-03-10,18.64946937561035
2011-03-11,18.61223030090332
2011-03-14,18.53030776977539
2011-03-15,19.476186752319336
2011-03-16,20.489091873168945
2011-03-17,20.50399398803711
2011-03-18,21.01789665222168
2011-03-21,22.343612670898438
2011-03-22,21.688209533691406
2011-03-23,21.21154022216797
2011-03-24,21.2338809967041
2011-03-25,21.196640014648438
2011-03-28,22.097835540771484
2011-03-29,21.003002166748047
2011-03-30,20.60826301574707
2011-03-31,21.137060165405273
2011-04-01,21.390289306640625
2011-04-04,21.45730972290039
2011-04-05,21.442424774169922
2011-04-06,21.137060165405273
2011-04-07,20.526334762573242
2011-04-08,19.5283203125
2011-04-11,18.738842010498047
2011-04-12,18.18025779724121
2011-04-13,18.247289657592773
2011-04-14,18.373905181884766
2011-04-15,18.50052261352539
2011-04-18,18.589887619018555
2011-04-19,19.30488395690918
2011-04-20,19.126131057739258
2011-04-21,19.595346450805664
2011-04-25,19.446395874023438
2011-04-26,19.781545639038086
2011-04-27,20.273113250732422
2011-04-28,20.049673080444336
2011-04-29,20.16139030456543
2011-05-02,18.977176666259766
2011-05-03,18.50052261352539
2011-05-04,18.12812042236328
2011-05-05,18.634572982788086
2011-05-06,18.79098129272461
2011-05-09,18.805877685546875
2011-05-10,20.56357765197754
2011-05-11,20.243316650390625
2011-05-12,19.774099349975586
2011-05-13,19.051658630371094
2011-05-16,18.664363861083984
2011-05-17,17.629117965698242
2011-05-18,18.3292179107666
2011-05-19,18.3292179107666
2011-05-20,17.89723777770996
2011-05-23,17.569530487060547
2011-05-24,17.688695907592773
2011-05-25,17.83765411376953
2011-05-26,18.239835739135742
2011-05-27,18.604787826538086
2011-05-31,19.40915870666504
2011-06-01,18.366451263427734
2011-06-02,18.157907485961914
2011-06-03,17.599327087402344
2011-06-06,16.52682113647461
2011-06-07,16.236356735229492
2011-06-08,15.923551559448242
2011-06-09,16.459800720214844
2011-06-10,15.759695053100586
2011-06-13,15.342621803283691
2011-06-14,15.871417045593262
2011-06-15,15.022357940673828
2011-06-16,14.277571678161621
2011-06-17,14.396737098693848
2011-06-20,14.612726211547852
2011-06-21,15.059600830078125
2011-06-22,14.992566108703613
2011-06-23,14.843607902526855
2011-06-24,14.746786117553711
2011-06-27,15.186209678649902
2011-06-28,15.156415939331055
2011-06-29,14.173299789428711
2011-06-30,14.71699333190918
2011-07-01,15.387309074401855
2011-07-05,15.148972511291504
2011-07-06,15.737349510192871
2011-07-07,16.362972259521484
2011-07-08,16.16933250427246
2011-07-11,15.156415939331055
2011-07-12,15.253246307373047
2011-07-13,15.804388046264648
2011-07-14,15.469233512878418
2011-07-15,15.454336166381836
2011-07-18,15.327719688415527
2011-07-19,15.983138084411621
2011-07-20,16.400218963623047
2011-07-21,16.69812774658203
2011-07-22,16.794950485229492
2011-07-25,16.56406021118164
2011-07-26,16.295940399169922
2011-07-27,15.387309074401855
2011-07-28,15.327719688415527
2011-07-29,14.98512077331543
2011-08-01,14.217986106872559
2011-08-02,13.309348106384277
2011-08-03,12.892264366149902
2011-08-04,12.117690086364746
2011-08-05,11.65591812133789
2011-08-08,9.309840202331543
2011-08-09,10.069524765014648
2011-08-10,9.860984802246094
2011-08-11,11.089879989624023
2011-08-12,11.097330093383789
2011-08-15,12.20706558227539
2011-08-16,11.708056449890137
2011-08-17,11.216492652893066
2011-08-18,10.0769681930542
2011-08-19,9.65244197845459
2011-08-22,9.354527473449707
2011-08-23,10.315301895141602
2011-08-24,11.268627166748047
2011-08-25,10.948370933532715
2011-08-26,11.618680953979492
2011-08-29,12.802892684936523
2011-08-30,12.720969200134277
2011-08-31,12.944398880004883
2011-09-01,12.281542778015137
2011-09-02,11.417590141296387
2011-09-06,11.2016019821167
2011-09-07,11.96127986907959
2011-09-08,11.127118110656738
2011-09-09,10.456814765930176
2011-09-12,10.35998821258545
2011-09-13,10.486602783203125
2011-09-14,11.030299186706543
2011-09-15,11.372899055480957
2011-09-16,11.36545181274414
2011-09-19,10.881339073181152
2011-09-20,10.300407409667969
2011-09-21,9.726919174194336
2011-09-22,9.108747482299805
2011-09-23,9.294943809509277
2011-09-26,9.570515632629395
2011-09-27,9.697129249572754
2011-09-28,9.056612968444824
2011-09-29,9.272602081298828
2011-09-30,8.676774024963379
2011-10-03,8.140523910522461
2011-10-04,9.443900108337402
2011-10-05,9.429007530212402
2011-10-06,10.240824699401855
2011-10-07,10.218481063842773
2011-10-10,10.926029205322266
2011-10-11,10.836654663085938
2011-10-12,10.970717430114746
2011-10-13,10.799413681030273
2011-10-14,11.536754608154297
2011-10-17,11.14201831817627
2011-10-18,11.827224731445312
2011-10-19,12.34857177734375
2011-10-20,12.519876480102539
2011-10-21,12.68372631072998
2011-10-24,13.361483573913574
2011-10-25,13.33168888092041
2011-10-26,13.480648040771484
2011-10-27,14.612726211547852
2011-10-28,14.895747184753418
2011-10-31,13.860489845275879
2011-11-01,13.31679630279541
2011-11-02,13.994555473327637
2011-11-03,16.228918075561523
2011-11-04,16.787508010864258
2011-11-07,16.705575942993164
2011-11-08,17.442909240722656
2011-11-09,16.385316848754883
2011-11-10,16.64598846435547
2011-11-11,17.61421775817871
2011-11-14,17.346097946166992
2011-11-15,16.571514129638672
2011-11-16,16.26614761352539
2011-11-17,15.402198791503906
2011-11-18,15.44688606262207
2011-11-21,14.828716278076172
2011-11-22,14.746786117553711
2011-11-23,13.763667106628418
2011-11-25,13.473206520080566
2011-11-28,14.739343643188477
2011-11-29,14.895747184753418
2011-11-30,16.534276962280273
2011-12-01,16.392765045166016
2011-12-02,16.199121475219727
2011-12-05,17.09286880493164
2011-12-06,17.040727615356445
2011-12-07,17.033283233642578
2011-12-08,15.983138084411621
2011-12-09,16.95135498046875
2011-12-12,16.787508010864258
2011-12-13,15.923551559448242
2011-12-14,15.052148818969727
2011-12-15,15.655420303344727
2011-12-16,16.109745025634766
2011-12-19,15.908650398254395
2011-12-20,17.19713020324707
2011-12-21,17.428022384643555
2011-12-22,18.224943161010742
2011-12-23,18.120670318603516
2011-12-27,17.927024841308594
2011-12-28,17.733381271362305
2011-12-29,17.94937515258789
2011-12-30,18.083436965942383
2012-01-03,17.718486785888672
2012-01-04,17.472707748413086
2012-01-05,17.792964935302734
2012-01-06,19.28253936767578
2012-01-09,19.170820236206055
2012-01-10,19.46873664855957
2012-01-11,19.491077423095703
2012-01-12,18.656917572021484
2012-01-13,19.036766052246094
2012-01-17,18.44092559814453
2012-01-18,18.143020629882812
2012-01-19,17.89723777770996
2012-01-20,17.353548049926758
2012-01-23,17.212032318115234
2012-01-24,17.00348663330078
2012-01-25,17.05562973022461
2012-01-26,17.048181533813477
2012-01-27,17.077970504760742
2012-01-30,16.75771713256836
2012-01-31,16.571514129638672
2012-02-01,16.601303100585938
2012-02-02,17.465259552001953
2012-02-03,18.76863670349121
2012-02-06,18.478168487548828
2012-02-07,19.021862030029297
2012-02-08,19.20061683654785
2012-02-09,18.49306869506836
2012-02-10,17.85999870300293
2012-02-13,18.224943161010742
2012-02-14,17.807863235473633
2012-02-15,17.10776138305664
2012-02-16,17.778079986572266
2012-02-17,18.448381423950195
2012-02-21,18.314315795898438
2012-02-22,18.366451263427734
2012-02-23,18.418588638305664
2012-02-24,18.120670318603516
2012-02-27,18.872905731201172
2012-02-28,19.133581161499023
2012-02-29,18.828224182128906
2012-03-01,18.91014289855957
2012-03-02,18.478168487548828
2012-03-05,17.91957664489746
2012-03-06,16.377866744995117
2012-03-07,16.593860626220703
2012-03-08,16.750263214111328
2012-03-09,17.61421775817871
2012-03-12,16.578962326049805
2012-03-13,16.720474243164062
2012-03-14,16.214017868041992
2012-03-15,16.497041702270508
2012-03-16,16.735368728637695
2012-03-19,16.750263214111328
2012-03-20,16.48214340209961
2012-03-21,16.504487991333008
2012-03-22,15.692668914794922
2012-03-23,16.087404251098633
2012-03-26,15.744799613952637
2012-03-27,15.528816223144531
2012-03-28,14.992566108703613
2012-03-29,14.828716278076172
2012-03-30,14.739343643188477
2012-04-02,15.126630783081055
2012-04-03,14.955328941345215
2012-04-04,14.620171546936035
2012-04-05,14.672314643859863
2012-04-09,13.733879089355469
2012-04-10,12.653936386108398
2012-04-11,12.92205810546875
2012-04-12,13.666840553283691
2012-04-13,13.272109985351562
2012-04-16,13.681740760803223
2012-04-17,13.696633338928223
2012-04-18,13.72642707824707
2012-04-19,12.981640815734863
2012-04-20,13.36893081665039
2012-04-23,12.3709135055542
2012-04-24,12.579459190368652
2012-04-25,13.048672676086426
2012-04-26,13.264660835266113
2012-04-27,13.435957908630371
2012-04-30,12.847578048706055
2012-05-01,13.063570022583008
2012-05-02,13.08591079711914
2012-05-03,12.609246253967285
2012-05-04,11.931493759155273
2012-05-07,11.55164909362793
2012-05-08,11.469720840454102
2012-05-09,11.72295093536377
2012-05-10,11.909148216247559
2012-05-11,11.36545181274414
2012-05-14,11.04519271850586
2012-05-15,10.590874671936035
2012-05-16,10.367436408996582
2012-05-17,9.853533744812012
2012-05-18,9.957803726196289
2012-05-21,10.374883651733398
2012-05-22,10.717487335205078
2012-05-23,10.993058204650879
2012-05-24,10.657903671264648
2012-05-25,10.568530082702637
2012-05-29,11.097330093383789
2012-05-30,10.531291961669922
2012-05-31,10.307855606079102
2012-06-01,10.114209175109863
2012-06-04,9.913119316101074
2012-06-05,10.449363708496094
2012-06-06,11.112225532531738
2012-06-07,11.082432746887207
2012-06-08,11.454826354980469
2012-06-11,10.687697410583496
2012-06-12,10.881339073181152
2012-06-13,10.851548194885254
2012-06-14,10.911134719848633
2012-06-15,10.985611915588379
2012-06-18,11.104778289794922
2012-06-19,11.89424991607666
2012-06-20,11.96127986907959
2012-06-21,11.32821273803711
2012-06-22,11.469720840454102
2012-06-25,10.754727363586426
2012-06-26,11.223941802978516
2012-06-27,11.96127986907959
2012-06-28,12.125137329101562
2012-06-29,13.093358039855957
