Date,EXR
2010-05-13,9.287393569946289
2010-05-14,9.175992965698242
2010-05-17,9.304984092712402
2010-05-18,8.894554138183594
2010-05-19,8.753837585449219
2010-05-20,8.220283508300781
2010-05-21,8.58380126953125
2010-05-24,8.466538429260254
2010-05-25,8.425498962402344
2010-05-26,8.478264808654785
2010-05-27,8.953189849853516
2010-05-28,8.818334579467773
2010-06-01,8.443082809448242
2010-06-02,8.648297309875488
2010-06-03,8.554488182067871
2010-06-04,8.138197898864746
2010-06-07,8.056110382080078
2010-06-08,8.149921417236328
2010-06-09,8.232009887695312
2010-06-10,8.466538429260254
2010-06-11,8.608240127563477
2010-06-14,8.915257453918457
2010-06-15,9.163228034973145
2010-06-16,8.838500022888184
2010-06-17,8.797171592712402
2010-06-18,8.791271209716797
2010-06-21,8.708608627319336
2010-06-22,8.620047569274902
2010-06-23,8.602333068847656
2010-06-24,8.401592254638672
2010-06-25,8.596426963806152
2010-06-28,8.531484603881836
2010-06-29,8.212663650512695
2010-06-30,8.206755638122559
2010-07-01,8.177234649658203
2010-07-02,7.952879428863525
2010-07-06,7.698999881744385
2010-07-07,8.165427207946777
2010-07-08,8.224468231201172
2010-07-09,8.342552185058594
2010-07-12,8.413403511047363
2010-07-13,8.661373138427734
2010-07-14,8.448827743530273
2010-07-15,8.401592254638672
2010-07-16,8.189045906066895
2010-07-19,8.23627758026123
2010-07-20,8.383880615234375
2010-07-21,8.295320510864258
2010-07-22,8.684992790222168
2010-07-23,8.862113952636719
2010-07-26,9.110090255737305
2010-07-27,9.110090255737305
2010-07-28,9.110090255737305
2010-07-29,9.06875991821289
2010-07-30,9.157322883605957
2010-08-02,9.322638511657715
2010-08-03,9.340353012084961
2010-08-04,9.358065605163574
2010-08-05,9.31673526763916
2010-08-06,9.24588680267334
2010-08-09,9.464336395263672
2010-08-10,9.281309127807617
2010-08-11,9.092379570007324
2010-08-12,8.956582069396973
2010-08-13,8.820785522460938
2010-08-16,8.950675964355469
2010-08-17,9.24588680267334
2010-08-18,9.234077453613281
2010-08-19,8.938871383666992
2010-08-20,8.921156883239746
2010-08-23,8.755844116210938
2010-08-24,8.744034767150879
2010-08-25,8.99200439453125
2010-08-26,8.856215476989746
2010-08-27,8.962485313415527
2010-08-30,8.868021965026855
2010-08-31,9.02743148803711
2010-09-01,9.434819221496582
2010-09-02,9.417104721069336
2010-09-03,9.617846488952637
2010-09-07,9.452529907226562
2010-09-08,9.476146697998047
2010-09-09,9.269503593444824
2010-09-10,9.352161407470703
2010-09-13,9.61953353881836
2010-09-14,9.714601516723633
2010-09-15,9.863141059875488
2010-09-16,9.809664726257324
2010-09-17,9.857200622558594
2010-09-20,10.148340225219727
2010-09-21,9.845315933227539
2010-09-22,9.750250816345215
2010-09-23,9.52446460723877
2010-09-24,9.922555923461914
2010-09-27,9.690834045410156
2010-09-28,9.684889793395996
2010-09-29,9.655183792114258
2010-09-30,9.530409812927246
2010-10-01,9.607651710510254
2010-10-04,9.643301963806152
2010-10-05,9.940383911132812
2010-10-06,9.5957670211792
2010-10-07,9.494756698608398
2010-10-08,9.536352157592773
2010-10-11,9.506645202636719
2010-10-12,9.530409812927246
2010-10-13,9.73242473602295
2010-10-14,9.67300796508789
2010-10-15,9.506645202636719
2010-10-18,9.631415367126465
2010-10-19,9.47099494934082
2010-10-20,9.607651710510254
2010-10-21,9.572001457214355
2010-10-22,9.5779447555542
2010-10-25,9.643301963806152
2010-10-26,9.5957670211792
2010-10-27,9.411577224731445
2010-10-28,9.39969539642334
2010-10-29,9.625475883483887
2010-11-01,9.869085311889648
2010-11-02,10.017623901367188
2010-11-03,9.981975555419922
2010-11-04,10.249348640441895
2010-11-05,10.29094409942627
2010-11-08,10.183990478515625
2010-11-09,9.851258277893066
2010-11-10,9.863141059875488
2010-11-11,9.869085311889648
2010-11-12,9.73836898803711
2010-11-15,9.5957670211792
2010-11-16,9.227383613586426
2010-11-17,9.31057071685791
2010-11-18,9.334334373474121
2010-11-19,9.3224515914917
2010-11-22,9.37592887878418
2010-11-23,9.292741775512695
2010-11-24,9.66706371307373
2010-11-26,9.678949356079102
2010-11-29,9.625475883483887
2010-11-30,9.518527030944824
2010-12-01,9.720541000366211
2010-12-02,9.857200622558594
2010-12-03,9.845315933227539
2010-12-06,9.964153289794922
2010-12-07,10.237462997436523
2010-12-08,10.201606750488281
2010-12-09,10.2075834274292
2010-12-10,10.327109336853027
2010-12-13,10.458587646484375
2010-12-14,10.189651489257812
2010-12-15,10.076104164123535
2010-12-16,10.171724319458008
2010-12-17,10.189651489257812
2010-12-20,10.267346382141113
2010-12-21,10.428704261779785
2010-12-22,10.482494354248047
2010-12-23,10.374923706054688
2010-12-27,10.43468952178955
2010-12-28,10.482494354248047
2010-12-29,10.500425338745117
2010-12-30,10.482494354248047
2010-12-31,10.398824691772461
2011-01-03,10.691668510437012
2011-01-04,10.578116416931152
2011-01-05,10.607995986938477
2011-01-06,10.458587646484375
2011-01-07,10.560189247131348
2011-01-10,10.679716110229492
2011-01-11,10.679716110229492
2011-01-12,10.76935863494873
2011-01-13,10.793264389038086
2011-01-14,10.960602760314941
2011-01-18,10.888885498046875
2011-01-19,10.888885498046875
2011-01-20,11.03232192993164
2011-01-21,11.223564147949219
2011-01-24,11.253447532653809
2011-01-25,11.355042457580566
2011-01-26,11.462615013122559
2011-01-27,11.600069999694824
2011-01-28,11.366995811462402
2011-01-31,11.4924955368042
2011-02-01,11.558236122131348
2011-02-02,11.659833908081055
2011-02-03,11.677764892578125
2011-02-04,11.665814399719238
2011-02-07,11.80327033996582
2011-02-08,11.713624954223633
2011-02-09,11.689715385437012
2011-02-10,11.75545883178711
2011-02-11,11.80327033996582
2011-02-14,11.76740837097168
2011-02-15,11.468589782714844
2011-02-16,11.468589782714844
2011-02-17,11.558236122131348
2011-02-18,11.594094276428223
2011-02-22,11.366995811462402
2011-02-23,11.133915901184082
2011-02-24,11.223564147949219
2011-02-25,11.43273639678955
2011-02-28,11.80327033996582
2011-03-01,11.516404151916504
2011-03-02,11.474566459655762
2011-03-03,11.677764892578125
2011-03-04,11.815221786499023
2011-03-07,11.886934280395508
2011-03-08,12.030369758605957
2011-03-09,11.946695327758789
2011-03-10,11.74350357055664
2011-03-11,11.851848602294922
2011-03-14,11.80369758605957
2011-03-15,11.665254592895508
2011-03-16,11.454582214355469
2011-03-17,11.496715545654297
2011-03-18,11.713408470153809
2011-03-21,12.038443565368652
2011-03-22,12.026403427124023
2011-03-23,11.887968063354492
2011-03-24,11.966209411621094
2011-03-25,12.056502342224121
2011-03-28,12.044463157653809
2011-03-29,12.231060981750488
2011-03-30,12.556095123291016
2011-03-31,12.46580696105957
2011-04-01,12.333382606506348
2011-04-04,12.25513744354248
2011-04-05,12.158828735351562
2011-04-06,12.0685396194458
2011-04-07,11.875926971435547
2011-04-08,11.749523162841797
2011-04-11,11.737483024597168
2011-04-12,11.653219223022461
2011-04-13,11.74350357055664
2011-04-14,12.12873363494873
2011-04-15,12.25513744354248
2011-04-18,12.182905197143555
2011-04-19,12.327371597290039
2011-04-20,12.51396369934082
2011-04-21,12.658426284790039
2011-04-25,12.808903694152832
2011-04-26,12.917250633239746
2011-04-27,13.00754165649414
2011-04-28,13.182092666625977
2011-04-29,13.025601387023926
2011-05-02,12.959385871887207
2011-05-03,12.899188041687012
2011-05-04,12.778814315795898
2011-05-05,12.826966285705566
2011-05-06,12.694538116455078
2011-05-09,12.857053756713867
2011-05-10,13.16403865814209
2011-05-11,12.995501518249512
2011-05-12,12.742692947387695
2011-05-13,12.778814315795898
2011-05-16,12.832982063293457
2011-05-17,12.790848731994629
2011-05-18,13.001521110534668
2011-05-19,12.989482879638672
2011-05-20,12.694538116455078
2011-05-23,12.598233222961426
2011-05-24,12.556095123291016
2011-05-25,12.676481246948242
2011-05-26,12.808903694152832
2011-05-27,12.863078117370605
2011-05-31,13.09782600402832
2011-06-01,12.63434886932373
2011-06-02,12.63434886932373
2011-06-03,12.526001930236816
2011-06-06,12.435711860656738
2011-06-07,12.604254722595215
2011-06-08,12.592211723327637
2011-06-09,12.483867645263672
2011-06-10,12.152812004089355
2011-06-13,12.043709754943848
2011-06-14,12.267972946166992
2011-06-15,12.001275062561035
2011-06-16,12.037647247314453
2011-06-17,12.098258972167969
2011-06-20,12.24979019165039
2011-06-21,12.383136749267578
2011-06-22,12.589219093322754
2011-06-23,12.407381057739258
2011-06-24,12.413447380065918
2011-06-27,12.540728569030762
2011-06-28,12.728628158569336
2011-06-29,12.861974716186523
2011-06-30,12.928651809692383
2011-07-01,13.146854400634766
2011-07-05,13.298389434814453
2011-07-06,13.334753036499023
2011-07-07,13.437797546386719
2011-07-08,13.352936744689941
2011-07-11,13.15897274017334
2011-07-12,13.080182075500488
2011-07-13,12.940770149230957
2011-07-14,12.90440845489502
2011-07-15,13.20141315460205
2011-07-18,13.007445335388184
2011-07-19,13.334753036499023
2011-07-20,13.42567253112793
2011-07-21,13.377181053161621
2011-07-22,13.449920654296875
2011-07-25,13.383243560791016
2011-07-26,13.352936744689941
2011-07-27,12.928651809692383
2011-07-28,12.90440845489502
2011-07-29,12.886222839355469
2011-08-01,12.965020179748535
2011-08-02,12.655892372131348
2011-08-03,12.734688758850098
2011-08-04,12.007339477539062
2011-08-05,11.801257133483887
2011-08-08,10.813272476196289
2011-08-09,11.904292106628418
2011-08-10,11.443641662597656
2011-08-11,12.134628295898438
2011-08-12,12.219478607177734
2011-08-15,12.807421684265137
2011-08-16,12.72256851196289
2011-08-17,12.637711524963379
2011-08-18,11.952789306640625
2011-08-19,11.722457885742188
2011-08-22,11.8255033493042
2011-08-23,12.267972946166992
2011-08-24,12.516484260559082
2011-08-25,12.395254135131836
2011-08-26,12.383136749267578
2011-08-29,12.589219093322754
2011-08-30,12.789241790771484
2011-08-31,13.03168773651123
2011-09-01,12.892287254333496
2011-09-02,12.625587463378906
2011-09-06,12.674074172973633
2011-09-07,13.183223724365234
2011-09-08,13.098366737365723
2011-09-09,12.558917045593262
2011-09-12,12.619524955749512
2011-09-13,12.637833595275879
2011-09-14,12.75377368927002
2011-09-15,13.083306312561035
2011-09-16,13.15652084350586
2011-09-19,12.918540954589844
2011-09-20,12.863615036010742
2011-09-21,12.17405891418457
2011-09-22,11.698083877563477
2011-09-23,11.753002166748047
2011-09-26,11.978785514831543
2011-09-27,12.11913776397705
2011-09-28,11.594340324401855
2011-09-29,11.728591918945312
2011-09-30,11.368558883666992
2011-10-03,10.825454711914062
2011-10-04,11.643160820007324
2011-10-05,11.374655723571777
2011-10-06,11.917763710021973
2011-10-07,11.374655723571777
2011-10-10,12.015398025512695
2011-10-11,11.685877799987793
2011-10-12,11.795714378356934
2011-10-13,11.8018217086792
2011-10-14,12.167960166931152
2011-10-17,11.942171096801758
2011-10-18,12.4303560256958
2011-10-19,12.277798652648926
2011-10-20,12.35712718963623
2011-10-21,12.802593231201172
2011-10-24,13.217549324035645
2011-10-25,13.071093559265137
2011-10-26,13.266366958618164
2011-10-27,13.736246109008789
2011-10-28,13.925415992736816
2011-10-31,13.748446464538574
2011-11-01,13.418924331665039
2011-11-02,13.833883285522461
2011-11-03,13.980337142944336
2011-11-04,13.9376220703125
2011-11-07,13.968132972717285
2011-11-08,14.077971458435059
2011-11-09,13.418924331665039
2011-11-10,13.583678245544434
2011-11-11,13.974237442016602
2011-11-14,13.919309616088867
2011-11-15,14.21221923828125
2011-11-16,14.206120491027832
2011-11-17,13.955931663513184
2011-11-18,14.28544807434082
2011-11-21,13.9132080078125
2011-11-22,13.9132080078125
2011-11-23,13.57758903503418
2011-11-25,13.534863471984863
2011-11-28,13.99864387512207
2011-11-29,14.059664726257324
2011-11-30,14.706506729125977
2011-12-01,14.474620819091797
2011-12-02,14.694302558898926
2011-12-05,14.871272087097168
2011-12-06,14.871272087097168
2011-12-07,14.865134239196777
2011-12-08,14.478463172912598
2011-12-09,14.644180297851562
2011-12-12,14.429365158081055
2011-12-13,14.27592658996582
2011-12-14,14.140899658203125
2011-12-15,14.288202285766602
2011-12-16,14.527565956115723
2011-12-19,14.343440055847168
2011-12-20,14.607357025146484
2011-12-21,14.533702850341797
2011-12-22,14.687139511108398
2011-12-23,14.901957511901855
2011-12-27,15.024707794189453
2011-12-28,14.895819664001465
2011-12-29,14.98788070678711
2011-12-30,14.871269226074219
2012-01-03,14.97560977935791
2012-01-04,14.730106353759766
2012-01-05,14.969465255737305
2012-01-06,14.97560977935791
2012-01-09,14.908093452453613
2012-01-10,15.153599739074707
2012-01-11,15.04311752319336
2012-01-12,15.036981582641602
2012-01-13,15.04311752319336
2012-01-17,15.129051208496094
2012-01-18,15.184279441833496
2012-01-19,15.307031631469727
2012-01-20,15.62618637084961
2012-01-23,15.589361190795898
2012-01-24,15.589361190795898
2012-01-25,15.742798805236816
2012-01-26,15.83486270904541
2012-01-27,15.877821922302246
2012-01-30,15.78576946258545
2012-01-31,16.15401268005371
2012-02-01,16.19698143005371
2012-02-02,16.40565299987793
2012-02-03,16.694122314453125
2012-02-06,16.552953720092773
2012-02-07,16.737079620361328
2012-02-08,16.66343116760254
2012-02-09,16.246076583862305
2012-02-10,15.90237808227539
2012-02-13,16.36882781982422
2012-02-14,16.460887908935547
2012-02-15,16.20311164855957
2012-02-16,16.491579055786133
2012-02-17,16.424070358276367
2012-02-21,16.16629409790039
2012-02-22,16.03126335144043
2012-02-23,16.497716903686523
2012-02-24,16.356548309326172
2012-02-27,16.50385093688965
2012-02-28,16.264488220214844
2012-02-29,16.184709548950195
2012-03-01,16.33200454711914
2012-03-02,16.190837860107422
2012-03-05,16.356548309326172
2012-03-06,16.16014862060547
2012-03-07,16.33200454711914
2012-03-08,16.11104965209961
2012-03-09,16.172428131103516
2012-03-12,16.387239456176758
2012-03-13,16.733537673950195
2012-03-14,16.745908737182617
2012-03-15,16.851032257080078
2012-03-16,17.061290740966797
2012-03-19,17.252981185913086
2012-03-20,17.16640853881836
2012-03-21,17.104576110839844
2012-03-22,16.943788528442383
2012-03-23,17.240619659423828
2012-03-26,17.60546112060547
2012-03-27,17.568363189697266
2012-03-28,17.57455062866211
2012-03-29,17.61783218383789
2012-03-30,17.8033447265625
2012-04-02,17.957944869995117
2012-04-03,17.61783218383789
2012-04-04,17.58072853088379
2012-04-05,17.79716682434082
2012-04-09,17.506519317626953
2012-04-10,16.99325942993164
2012-04-11,17.3148250579834
2012-04-12,17.46323585510254
2012-04-13,17.48178482055664
2012-04-16,17.865182876586914
2012-04-17,17.555988311767578
2012-04-18,17.48797607421875
2012-04-19,17.62401580810547
2012-04-20,17.98887062072754
2012-04-23,17.90229034423828
2012-04-24,18.34134864807129
2012-04-25,18.520673751831055
2012-04-26,18.625802993774414
2012-04-27,18.848419189453125
2012-04-30,18.76803207397461
2012-05-01,18.681459426879883
2012-05-02,18.95973014831543
2012-05-03,18.82368278503418
2012-05-04,18.601064682006836
2012-05-07,18.7803955078125
2012-05-08,18.73711395263672
2012-05-09,18.533039093017578
2012-05-10,18.483572006225586
2012-05-11,18.57633399963379
2012-05-14,18.199111938476562
2012-05-15,18.17437744140625
2012-05-16,18.069250106811523
2012-05-17,17.562171936035156
2012-05-18,17.389034271240234
2012-05-21,17.506519317626953
2012-05-22,17.382844924926758
2012-05-23,17.246797561645508
2012-05-24,17.395212173461914
2012-05-25,17.457050323486328
2012-05-29,17.79098129272461
2012-05-30,17.3333740234375
2012-05-31,17.537445068359375
2012-06-01,17.129302978515625
2012-06-04,17.203508377075195
2012-06-05,17.48797607421875
2012-06-06,17.914649963378906
2012-06-07,17.72296142578125
2012-06-08,17.920841217041016
2012-06-11,17.395212173461914
2012-06-12,17.72296142578125
2012-06-13,17.65445327758789
2012-06-14,18.00941276550293
2012-06-15,18.17755126953125
2012-06-18,18.15264320373535
2012-06-19,18.320781707763672
2012-06-20,18.432870864868164
2012-06-21,18.084138870239258
2012-06-22,18.00941276550293
2012-06-25,18.158863067626953
2012-06-26,18.17755126953125
2012-06-27,18.05300521850586
2012-06-28,18.26473617553711
2012-06-29,19.055606842041016
2012-07-02,19.049379348754883
2012-07-03,19.211288452148438
2012-07-05,19.012014389038086
2012-07-06,19.267332077026367
2012-07-09,19.373199462890625
2012-07-10,19.161468505859375
2012-07-11,19.117876052856445
2012-07-12,19.410558700561523
2012-07-13,19.616064071655273
2012-07-16,19.709474563598633
2012-07-17,20.06443214416504
2012-07-18,20.00838279724121
2012-07-19,19.840251922607422
2012-07-20,19.815338134765625
2012-07-23,19.603609085083008
2012-07-24,19.53510856628418
2012-07-25,19.622299194335938
2012-07-26,19.890073776245117
2012-07-27,20.058202743530273
2012-07-30,19.971017837524414
2012-07-31,20.38825035095215
2012-08-01,20.487892150878906
2012-08-02,20.718303680419922
2012-08-03,20.83039093017578
2012-08-06,20.687164306640625
2012-08-07,20.643569946289062
2012-08-08,20.53771209716797
2012-08-09,20.52524757385254
2012-08-10,20.519025802612305
2012-08-13,20.53148078918457
2012-08-14,20.668481826782227
2012-08-15,20.96116065979004
2012-08-16,21.060802459716797
2012-08-17,20.930028915405273
2012-08-20,20.923797607421875
2012-08-21,20.81170654296875
2012-08-22,20.77433967590332
2012-08-23,20.668481826782227
2012-08-24,20.743209838867188
2012-08-27,20.93625259399414
2012-08-28,21.079486846923828
2012-08-29,21.204030990600586
2012-08-30,21.197803497314453
2012-08-31,21.241390228271484
2012-09-04,21.309900283813477
2012-09-05,21.179115295410156
2012-09-06,21.353492736816406
2012-09-07,21.353492736816406
2012-09-10,21.291213989257812
2012-09-11,21.260082244873047
2012-09-12,21.228939056396484
2012-09-13,21.642366409301758
2012-09-14,21.836549758911133
2012-09-17,21.579727172851562
2012-09-18,21.2978458404541
2012-09-19,21.210145950317383
2012-09-20,20.928266525268555
2012-09-21,20.85309600830078
2012-09-24,20.8405704498291
2012-09-25,20.77165985107422
2012-09-26,20.815507888793945
2012-09-27,20.89693832397461
2012-09-28,20.828041076660156
2012-10-01,20.627586364746094
2012-10-02,20.67770004272461
2012-10-03,20.84682846069336
2012-10-04,20.947052001953125
2012-10-05,21.172565460205078
2012-10-08,21.235204696655273
2012-10-09,21.2978458404541
2012-10-10,21.37928009033203
2012-10-11,21.266517639160156
2012-10-12,21.2602596282959
2012-10-15,21.492033004760742
2012-10-16,21.41686248779297
2012-10-17,21.235204696655273
2012-10-18,21.09113311767578
2012-10-19,20.947052001953125
2012-10-22,20.85309600830078
2012-10-23,20.821775436401367
2012-10-24,20.88441276550293
2012-10-25,20.746604919433594
2012-10-26,20.73407745361328
2012-10-31,21.60478401184082
2012-11-01,21.755123138427734
2012-11-02,21.8741397857666
2012-11-05,21.83028221130371
2012-11-06,21.8553524017334
2012-11-07,22.162288665771484
2012-11-08,22.05579376220703
2012-11-09,22.105913162231445
2012-11-12,22.07459259033203
2012-11-13,22.130964279174805
2012-11-14,21.723806381225586
2012-11-15,21.679954528808594
2012-11-16,21.498292922973633
2012-11-19,22.07459259033203
2012-11-20,22.325149536132812
2012-11-21,22.462963104248047
2012-11-23,22.544401168823242
2012-11-26,22.525598526000977
2012-11-27,22.268768310546875
2012-11-28,22.181087493896484
2012-11-29,22.218666076660156
2012-11-30,22.01821517944336
2012-12-03,22.431642532348633
2012-12-04,22.31888198852539
2012-12-05,22.00568199157715
2012-12-06,22.20756721496582
2012-12-07,22.226497650146484
2012-12-10,22.41576385498047
2012-12-11,22.213876724243164
2012-12-12,22.157100677490234
2012-12-13,22.106624603271484
2012-12-14,22.169713973999023
2012-12-17,22.38422966003418
2012-12-18,22.567180633544922
2012-12-19,22.787994384765625
2012-12-20,22.92679214477539
2012-12-21,22.731210708618164
2012-12-24,22.775375366210938
2012-12-26,22.737524032592773
2012-12-27,22.806928634643555
2012-12-28,22.605037689208984
2012-12-31,22.958335876464844
2013-01-02,23.248554229736328
2013-01-03,23.437824249267578
2013-01-04,23.551389694213867
2013-01-07,23.595548629760742
2013-01-08,23.437824249267578
2013-01-09,23.854219436645508
2013-01-10,23.847900390625
2013-01-11,23.746957778930664
2013-01-14,23.746957778930664
2013-01-15,23.791120529174805
2013-01-16,23.923612594604492
2013-01-17,24.081327438354492
2013-01-18,24.308460235595703
2013-01-22,24.34000587463379
2013-01-23,24.232755661010742
2013-01-24,24.57343101501465
2013-01-25,24.806867599487305
2013-01-28,24.724849700927734
2013-01-29,25.01506233215332
2013-01-30,24.983510971069336
2013-01-31,25.134929656982422
2013-02-01,25.488235473632812
2013-02-04,25.488235473632812
2013-02-05,25.33050537109375
2013-02-06,25.336822509765625
2013-02-07,25.21695899963379
2013-02-08,25.412534713745117
2013-02-11,25.494543075561523
2013-02-12,25.456689834594727
2013-02-13,25.27373695373535
2013-02-14,24.9456729888916
2013-02-15,24.415708541870117
2013-02-19,24.289522171020508
2013-02-20,24.226436614990234
2013-02-21,23.86052703857422
2013-02-22,24.04979133605957
2013-02-25,23.463050842285156
2013-02-26,23.526145935058594
2013-02-27,23.677560806274414
2013-02-28,23.62077522277832
2013-03-01,23.671241760253906
2013-03-04,24.25167465209961
2013-03-05,24.89519500732422
2013-03-06,24.712244033813477
2013-03-07,24.6239070892334
2013-03-08,24.73746681213379
2013-03-11,24.51665687561035
2013-03-12,24.548202514648438
2013-03-13,24.205312728881836
2013-03-14,24.205312728881836
2013-03-15,24.21166229248047
2013-03-18,24.389461517333984
2013-03-19,24.26246452331543
2013-03-20,24.53550910949707
2013-03-21,24.39580726623535
2013-03-22,24.821231842041016
2013-03-25,24.852985382080078
2013-03-26,25.075231552124023
2013-03-27,25.01172637939453
2013-03-28,24.935529708862305
2013-04-01,25.043481826782227
2013-04-02,25.151430130004883
2013-04-03,24.884735107421875
2013-04-04,25.075231552124023
2013-04-05,25.24031639099121
2013-04-08,25.47525978088379
2013-04-09,25.735610961914062
2013-04-10,26.091190338134766
2013-04-11,26.345184326171875
2013-04-12,26.376937866210938
2013-04-15,25.957847595214844
2013-04-16,26.47852897644043
2013-04-17,26.161039352416992
2013-04-18,26.17374038696289
2013-04-19,26.675378799438477
2013-04-22,26.364233016967773
2013-04-23,26.446781158447266
2013-04-24,26.580127716064453
2013-04-25,26.465837478637695
2013-04-26,26.662681579589844
2013-04-29,27.278606414794922
2013-04-30,27.672285079956055
2013-05-01,27.60878562927246
2013-05-02,27.938976287841797
2013-05-03,27.98341941833496
2013-05-06,28.110422134399414
2013-05-07,28.059629440307617
2013-05-08,28.085018157958984
2013-05-09,28.09772300720215
2013-05-10,27.76118278503418
2013-05-13,27.837385177612305
2013-05-14,27.837385177612305
2013-05-15,28.14851951599121
2013-05-16,27.95802116394043
2013-05-17,28.237428665161133
2013-05-20,28.205671310424805
2013-05-21,28.542205810546875
2013-05-22,27.691335678100586
2013-05-23,27.545284271240234
2013-05-24,27.583389282226562
2013-05-28,27.354799270629883
2013-05-29,26.789670944213867
2013-05-30,26.980161666870117
2013-05-31,26.59918212890625
2013-06-03,26.821422576904297
2013-06-04,26.567426681518555
2013-06-05,26.605525970458984
2013-06-06,27.126205444335938
2013-06-07,27.253198623657227
2013-06-10,27.037311553955078
2013-06-11,26.738872528076172
2013-06-12,26.29012680053711
2013-06-13,26.90554428100586
2013-06-14,27.123504638671875
2013-06-17,27.46327781677246
2013-06-18,28.014598846435547
2013-06-19,26.982479095458984
2013-06-20,25.95676612854004
2013-06-21,26.847850799560547
2013-06-24,26.443988800048828
2013-06-25,26.726037979125977
2013-06-26,26.82221794128418
2013-06-27,27.097869873046875
2013-06-28,26.879899978637695
2013-07-01,26.764501571655273
2013-07-02,27.649187088012695
2013-07-03,27.44403076171875
2013-07-05,27.38633918762207
2013-07-08,27.469696044921875
2013-07-09,27.713293075561523
2013-07-10,27.34147834777832
2013-07-11,27.944076538085938
2013-07-12,27.867143630981445
2013-07-15,28.078699111938477
2013-07-16,28.00177001953125
2013-07-17,28.129989624023438
2013-07-18,28.206905364990234
2013-07-19,28.46975326538086
2013-07-22,28.597965240478516
2013-07-23,28.41205596923828
2013-07-24,27.770977020263672
2013-07-25,27.854331970214844
2013-07-26,27.674819946289062
2013-07-29,27.681236267089844
2013-07-30,27.39275360107422
2013-07-31,26.956823348999023
2013-08-01,27.738933563232422
2013-08-02,27.3735294342041
2013-08-05,27.873558044433594
2013-08-06,27.822267532348633
2013-08-07,27.66201400756836
2013-08-08,27.751758575439453
2013-08-09,28.02741050720215
2013-08-12,27.803035736083984
2013-08-13,27.65558433532715
2013-08-14,27.854331970214844
2013-08-15,27.0273494720459
2013-08-16,26.392684936523438
2013-08-19,26.05292510986328
2013-08-20,26.802982330322266
2013-08-21,26.681177139282227
2013-08-22,26.950428009033203
2013-08-23,27.283775329589844
2013-08-26,27.065811157226562
2013-08-27,26.55295753479004
2013-08-28,26.514490127563477
2013-08-29,26.61065673828125
2013-08-30,26.431163787841797
2013-09-03,25.91830825805664
2013-09-04,26.16191291809082
2013-09-05,26.29012680053711
2013-09-06,26.924776077270508
2013-09-09,27.37993049621582
2013-09-10,27.783811569213867
2013-09-11,28.18767738342285
2013-09-12,28.10357093811035
2013-09-13,28.498212814331055
