Date,SR
2010-07-07,18.609926223754883
2010-07-08,18.985490798950195
2010-07-09,19.131227493286133
2010-07-12,18.95185661315918
2010-07-13,19.282573699951172
2010-07-14,19.204090118408203
2010-07-15,19.176069259643555
2010-07-16,18.72764015197754
2010-07-19,18.912612915039062
2010-07-20,19.136837005615234
2010-07-21,18.766878128051758
2010-07-22,19.282573699951172
2010-07-23,19.50678253173828
2010-07-26,19.854318618774414
2010-07-27,20.123376846313477
2010-07-28,19.820693969726562
2010-07-29,19.529205322265625
2010-07-30,19.585264205932617
2010-08-02,19.736610412597656
2010-08-03,19.815080642700195
2010-08-04,19.98324966430664
2010-08-05,19.680559158325195
2010-08-06,19.57965660095215
2010-08-09,19.83189582824707
2010-08-10,19.630107879638672
2010-08-11,19.153642654418945
2010-08-12,19.125619888305664
2010-08-13,18.97987937927246
2010-08-16,18.946247100830078
2010-08-17,19.06955909729004
2010-08-18,18.963064193725586
2010-08-19,18.497817993164062
2010-08-20,18.50341796875
2010-08-23,18.40252685546875
2010-08-24,18.44176483154297
2010-08-25,18.733238220214844
2010-08-26,18.677186965942383
2010-08-27,19.142433166503906
2010-08-30,18.621131896972656
2010-08-31,18.665983200073242
2010-09-01,19.276962280273438
2010-09-02,19.086383819580078
2010-09-03,19.282573699951172
2010-09-07,19.0583553314209
2010-09-08,19.004480361938477
2010-09-09,19.27669906616211
2010-09-10,19.29938507080078
2010-09-13,19.4411678314209
2010-09-14,19.361772537231445
2010-09-15,19.231325149536133
2010-09-16,18.99880599975586
2010-09-17,18.92508316040039
2010-09-20,19.3674373626709
2010-09-21,19.219985961914062
2010-09-22,19.254013061523438
2010-09-23,19.055524826049805
2010-09-24,19.401473999023438
2010-09-27,19.395803451538086
2010-09-28,19.401473999023438
2010-09-29,19.526235580444336
2010-09-30,19.52056884765625
2010-10-01,19.758750915527344
2010-10-04,19.531906127929688
2010-10-05,19.889196395874023
2010-10-06,19.906211853027344
2010-10-07,19.86651611328125
2010-10-08,19.92323112487793
2010-10-11,19.877853393554688
2010-10-12,19.719057083129883
2010-10-13,20.002622604370117
2010-10-14,20.013959884643555
2010-10-15,20.013959884643555
2010-10-18,20.167091369628906
2010-10-19,19.94024085998535
2010-10-20,20.053665161132812
2010-10-21,19.900545120239258
2010-10-22,19.7871150970459
2010-10-25,19.815473556518555
2010-10-26,19.764432907104492
2010-10-27,19.77010726928711
2010-10-28,19.668018341064453
2010-10-29,19.911890029907227
2010-11-01,19.582958221435547
2010-11-02,19.84950065612793
2010-11-03,19.804128646850586
2010-11-04,20.229480743408203
2010-11-05,20.235145568847656
2010-11-08,20.17844009399414
2010-11-09,20.116058349609375
2010-11-10,20.257831573486328
2010-11-11,20.240821838378906
2010-11-12,20.087696075439453
2010-11-15,20.269174575805664
2010-11-16,19.945913314819336
2010-11-17,19.883525848388672
2010-11-18,20.087696075439453
2010-11-19,20.150081634521484
2010-11-22,20.155750274658203
2010-11-23,20.042325973510742
2010-11-24,20.32588768005371
2010-11-26,20.195451736450195
2010-11-29,20.246488571166992
2010-11-30,20.047983169555664
2010-12-01,20.376937866210938
2010-12-02,20.376937866210938
2010-12-03,20.393943786621094
2010-12-06,20.320220947265625
2010-12-07,20.4166316986084
2010-12-08,20.631725311279297
2010-12-09,20.815261840820312
2010-12-10,20.987342834472656
2010-12-13,20.91851043701172
2010-12-14,20.95866584777832
2010-12-15,20.878368377685547
2010-12-16,21.125001907348633
2010-12-17,21.1651554107666
2010-12-20,21.090585708618164
2010-12-21,21.130741119384766
2010-12-22,21.050437927246094
2010-12-23,21.07337760925293
2010-12-27,21.222509384155273
2010-12-28,21.239715576171875
2010-12-29,21.308549880981445
2010-12-30,21.34869956970215
2010-12-31,20.95866584777832
2011-01-03,21.268396377563477
2011-01-04,21.084856033325195
2011-01-05,21.142213821411133
2011-01-06,21.107791900634766
2011-01-07,21.1135311126709
2011-01-10,21.25692367553711
2011-01-11,21.515043258666992
2011-01-12,21.69858741760254
2011-01-13,21.830509185791016
2011-01-14,22.67367172241211
2011-01-18,22.421297073364258
2011-01-19,22.00832176208496
2011-01-20,22.14597511291504
2011-01-21,22.02552604675293
2011-01-24,22.38115119934082
2011-01-25,22.35246467590332
2011-01-26,22.736764907836914
2011-01-27,22.644990921020508
2011-01-28,22.12876319885254
2011-01-31,21.796100616455078
2011-02-01,22.46718406677246
2011-02-02,22.507343292236328
2011-02-03,22.34673500061035
2011-02-04,22.163185119628906
2011-02-07,22.35821533203125
2011-02-08,22.35246467590332
2011-02-09,22.22054672241211
2011-02-10,22.28363609313965
2011-02-11,22.409820556640625
2011-02-14,22.375408172607422
2011-02-15,22.295114517211914
2011-02-16,22.163185119628906
2011-02-17,22.14597511291504
2011-02-18,22.27216911315918
2011-02-22,22.117294311523438
2011-02-23,21.84197425842285
2011-02-24,21.876392364501953
2011-02-25,22.243478775024414
2011-02-28,22.306581497192383
2011-03-01,21.968162536621094
2011-03-02,22.05420684814453
2011-03-03,22.335254669189453
2011-03-04,22.19759750366211
2011-03-07,22.02552604675293
2011-03-08,22.28936767578125
2011-03-09,22.228519439697266
2011-03-10,21.69525718688965
2011-03-11,21.625701904296875
2011-03-14,21.579334259033203
2011-03-15,21.515579223632812
2011-03-16,21.283729553222656
2011-03-17,21.272136688232422
2011-03-18,21.35908317565918
2011-03-21,21.74163055419922
2011-03-22,21.840164184570312
2011-03-23,21.66628074645996
2011-03-24,21.654685974121094
2011-03-25,21.7010555267334
2011-03-28,21.60831642150879
2011-03-29,21.683670043945312
2011-03-30,21.91551399230957
2011-03-31,22.083614349365234
2011-04-01,22.251697540283203
2011-04-04,22.385013580322266
2011-04-05,22.338640213012695
2011-04-06,22.442983627319336
2011-04-07,22.205322265625
2011-04-08,21.967683792114258
2011-04-11,21.80538558959961
2011-04-12,21.457618713378906
2011-04-13,21.27792739868164
2011-04-14,21.46920394897461
2011-04-15,21.811189651489258
2011-04-18,21.550355911254883
2011-04-19,21.434432983398438
2011-04-20,21.7474308013916
2011-04-21,21.712646484375
2011-04-25,21.61410903930664
2011-04-26,21.938690185546875
2011-04-27,22.06621551513672
2011-04-28,22.100996017456055
2011-04-29,22.240108489990234
2011-05-02,22.3618221282959
2011-05-03,22.40239906311035
2011-05-04,22.18213653564453
2011-05-05,21.93290138244629
2011-05-06,22.141557693481445
2011-05-09,22.228519439697266
2011-05-10,22.57048797607422
2011-05-11,22.10678482055664
2011-05-12,22.350236892700195
2011-05-13,22.13577651977539
2011-05-16,21.8575496673584
2011-05-17,21.672075271606445
2011-05-18,21.753225326538086
2011-05-19,21.8575496673584
2011-05-20,21.84596824645996
2011-05-23,21.625701904296875
2011-05-24,21.417037963867188
2011-05-25,21.573543548583984
2011-05-26,21.66628074645996
2011-05-27,21.521371841430664
2011-05-31,21.799589157104492
2011-06-01,21.364877700805664
2011-06-02,21.364877700805664
2011-06-03,21.260543823242188
2011-06-06,21.301115036010742
2011-06-07,21.260543823242188
2011-06-08,21.357254028320312
2011-06-09,21.22244644165039
2011-06-10,21.157978057861328
2011-06-13,21.163833618164062
2011-06-14,21.257610321044922
2011-06-15,20.941125869750977
2011-06-16,21.099376678466797
2011-06-17,21.22244644165039
2011-06-20,21.5330753326416
2011-06-21,21.667884826660156
2011-06-22,21.585830688476562
2011-06-23,21.656152725219727
2011-06-24,21.867149353027344
2011-06-27,22.054704666137695
2011-06-28,22.019529342651367
2011-06-29,22.107446670532227
2011-06-30,22.17192268371582
2011-07-01,22.488407135009766
2011-07-05,22.523574829101562
2011-07-06,22.58804702758789
2011-07-07,22.617351531982422
2011-07-08,22.470829010009766
2011-07-11,22.253969192504883
2011-07-12,22.294994354248047
2011-07-13,22.42979621887207
2011-07-14,22.177778244018555
2011-07-15,22.23052406311035
2011-07-18,21.94333839416504
2011-07-19,22.271554946899414
2011-07-20,22.218809127807617
2011-07-21,22.4649658203125
2011-07-22,22.34775733947754
2011-07-25,22.095726013183594
2011-07-26,21.849571228027344
2011-07-27,21.638568878173828
2011-07-28,21.497915267944336
2011-07-29,21.831987380981445
2011-08-01,22.025392532348633
2011-08-02,21.609264373779297
2011-08-03,21.74993324279785
2011-08-04,21.22244644165039
2011-08-05,21.152114868164062
2011-08-08,19.645854949951172
2011-08-09,21.33966636657715
2011-08-10,20.396059036254883
2011-08-11,21.409997940063477
2011-08-12,21.245893478393555
2011-08-15,21.855424880981445
2011-08-16,21.849571228027344
2011-08-17,21.884733200073242
2011-08-18,21.29863929748535
2011-08-19,21.052478790283203
2011-08-22,21.0290470123291
2011-08-23,21.978511810302734
2011-08-24,22.453245162963867
2011-08-25,22.083999633789062
2011-08-26,22.365327835083008
2011-08-29,22.980731964111328
2011-08-30,23.13312339782715
2011-08-31,23.267925262451172
2011-09-01,23.291358947753906
2011-09-02,22.86937141418457
2011-09-06,22.822481155395508
2011-09-07,23.22688865661621
2011-09-08,22.827194213867188
2011-09-09,22.140295028686523
2011-09-12,22.258726119995117
2011-09-13,22.187673568725586
2011-09-14,22.50743293762207
2011-09-15,22.643630981445312
2011-09-16,22.720603942871094
2011-09-19,22.619943618774414
2011-09-20,22.6258602142334
2011-09-21,22.501510620117188
2011-09-22,22.40675926208496
2011-09-23,22.762048721313477
2011-09-26,22.73244857788086
2011-09-27,23.09365463256836
2011-09-28,22.418617248535156
2011-09-29,23.046283721923828
2011-09-30,22.945621490478516
2011-10-03,22.128459930419922
2011-10-04,23.129186630249023
2011-10-05,23.135107040405273
2011-10-06,23.383806228637695
2011-10-07,22.975221633911133
2011-10-10,23.466711044311523
2011-10-11,23.41341781616211
2011-10-12,23.348278045654297
2011-10-13,23.567373275756836
2011-10-14,23.727249145507812
2011-10-17,23.419336318969727
2011-10-18,23.632492065429688
2011-10-19,23.419336318969727
2011-10-20,23.537765502929688
2011-10-21,23.84568214416504
2011-10-24,24.088457107543945
2011-10-25,23.549610137939453
2011-10-26,23.75093650817871
2011-10-27,24.846406936645508
2011-10-28,24.36676788330078
2011-10-31,23.756860733032227
2011-11-01,23.016679763793945
2011-11-02,23.34235382080078
2011-11-03,23.70948600769043
2011-11-04,23.644350051879883
2011-11-07,23.762788772583008
2011-11-08,23.786468505859375
2011-11-09,23.271299362182617
2011-11-10,23.685806274414062
2011-11-11,23.816070556640625
2011-11-14,23.69171714782715
2011-11-15,23.975955963134766
2011-11-16,23.739091873168945
2011-11-17,23.79238510131836
2011-11-18,24.04701042175293
2011-11-21,23.632492065429688
2011-11-22,23.324596405029297
2011-11-23,22.92784881591797
2011-11-25,22.803503036499023
2011-11-28,23.14103126525879
2011-11-29,23.265382766723633
2011-11-30,23.762788772583008
2011-12-01,23.520004272460938
2011-12-02,23.508155822753906
2011-12-05,23.898971557617188
2011-12-06,24.04701042175293
2011-12-07,23.721324920654297
2011-12-08,23.275569915771484
2011-12-09,23.838003158569336
2011-12-12,23.748252868652344
2011-12-13,23.760215759277344
2011-12-14,23.514904022216797
2011-12-15,23.64654541015625
2011-12-16,23.634565353393555
2011-12-19,23.281543731689453
2011-12-20,24.041440963745117
2011-12-21,24.382495880126953
2011-12-22,24.28078269958496
2011-12-23,24.352582931518555
2011-12-27,24.591915130615234
2011-12-28,24.346603393554688
2011-12-29,24.5859375
2011-12-30,24.2149600982666
2012-01-03,24.322660446166992
2012-01-04,24.26881217956543
2012-01-05,24.32864761352539
2012-01-06,24.083330154418945
2012-01-09,23.981611251831055
2012-01-10,24.226932525634766
2012-01-11,24.035463333129883
2012-01-12,24.083330154418945
2012-01-13,23.99955940246582
2012-01-17,24.09529685974121
2012-01-18,24.179061889648438
2012-01-19,24.10127830505371
2012-01-20,24.2568416595459
2012-01-23,24.250858306884766
2012-01-24,24.304712295532227
2012-01-25,24.514135360717773
2012-01-26,24.747488021850586
2012-01-27,25.07657241821289
2012-01-30,24.867164611816406
2012-01-31,24.92698860168457
2012-02-01,25.50738525390625
2012-02-02,25.489423751831055
2012-02-03,25.639015197753906
2012-02-06,25.363779067993164
2012-02-07,25.399686813354492
2012-02-08,25.495418548583984
2012-02-09,25.250099182128906
2012-02-10,25.100513458251953
2012-02-13,25.148372650146484
2012-02-14,25.034685134887695
2012-02-15,24.837238311767578
2012-02-16,25.112468719482422
2012-02-17,25.142396926879883
2012-02-21,25.12444305419922
2012-02-22,24.97486114501953
2012-02-23,25.256071090698242
2012-02-24,25.046663284301758
2012-02-27,25.040672302246094
2012-02-28,24.68167495727539
2012-02-29,24.5859375
2012-03-01,24.412410736083984
2012-03-02,24.143157958984375
2012-03-05,24.669700622558594
2012-03-06,24.382495880126953
2012-03-07,24.40045738220215
2012-03-08,24.542497634887695
2012-03-09,24.75408935546875
2012-03-12,24.748031616210938
2012-03-13,24.971691131591797
2012-03-14,24.37929344177246
2012-03-15,24.264440536499023
2012-03-16,24.040775299072266
2012-03-19,24.09517478942871
2012-03-20,23.82920265197754
2012-03-21,23.593446731567383
2012-03-22,23.430238723754883
2012-03-23,23.57530975341797
2012-03-26,23.738525390625
2012-03-27,23.599491119384766
2012-03-28,23.502784729003906
2012-03-29,23.62367820739746
2012-03-30,23.5874080657959
2012-04-02,23.95615005493164
2012-04-03,24.071002960205078
2012-04-04,23.696208953857422
2012-04-05,23.58135223388672
2012-04-09,23.321430206298828
2012-04-10,23.33351707458496
2012-04-11,23.46045684814453
2012-04-12,23.46045684814453
2012-04-13,23.339553833007812
2012-04-16,23.635759353637695
2012-04-17,23.76270294189453
2012-04-18,23.51487159729004
2012-04-19,23.37582015991211
2012-04-20,23.690160751342773
2012-04-23,23.430238723754883
2012-04-24,23.87151336669922
2012-04-25,23.992412567138672
2012-04-26,23.87151336669922
2012-04-27,23.90174674987793
2012-04-30,23.805015563964844
2012-05-01,23.92591667175293
2012-05-02,23.811071395874023
2012-05-03,23.659931182861328
2012-05-04,23.58135223388672
2012-05-07,23.678081512451172
2012-05-08,23.611583709716797
2012-05-09,23.545085906982422
2012-05-10,23.599491119384766
2012-05-11,23.490678787231445
2012-05-14,23.381866455078125
2012-05-15,23.448368072509766
2012-05-16,23.454410552978516
2012-05-17,23.29724884033203
2012-05-18,23.29119110107422
2012-05-21,23.230751037597656
2012-05-22,23.109846115112305
2012-05-23,23.013134002685547
2012-05-24,23.14612579345703
2012-05-25,23.067537307739258
2012-05-29,23.085668563842773
2012-05-30,22.807601928710938
2012-05-31,23.03731918334961
2012-06-01,22.698793411254883
2012-06-04,22.7048397064209
2012-06-05,22.64438819885254
2012-06-06,23.067537307739258
2012-06-07,23.070602416992188
2012-06-08,23.473949432373047
2012-06-11,23.577836990356445
2012-06-12,23.632841110229492
2012-06-13,23.651182174682617
2012-06-14,23.791744232177734
2012-06-15,24.005638122558594
2012-06-18,24.085086822509766
2012-06-19,24.115642547607422
2012-06-20,23.88341522216797
2012-06-21,23.590063095092773
2012-06-22,23.755069732666016
2012-06-25,23.583948135375977
2012-06-26,23.516725540161133
2012-06-27,23.956758499145508
2012-06-28,23.96286392211914
2012-06-29,24.329545974731445
2012-07-02,24.506765365600586
2012-07-03,24.628997802734375
2012-07-05,24.561771392822266
2012-07-06,24.506765365600586
2012-07-09,24.415103912353516
2012-07-10,24.714567184448242
2012-07-11,24.89179801940918
2012-07-12,24.965139389038086
2012-07-13,24.98345947265625
2012-07-16,24.904020309448242
2012-07-17,24.98345947265625
2012-07-18,25.026247024536133
2012-07-19,24.946794509887695
2012-07-20,25.038467407226562
2012-07-23,24.9345760345459
2012-07-24,24.60455894470215
2012-07-25,24.684011459350586
2012-07-26,24.928464889526367
2012-07-27,25.276811599731445
2012-07-30,25.313480377197266
2012-07-31,25.533498764038086
2012-08-01,25.509044647216797
2012-08-02,25.362375259399414
2012-08-03,25.674053192138672
2012-08-06,25.76572608947754
2012-08-07,25.692394256591797
2012-08-08,25.936845779418945
2012-08-09,25.979637145996094
2012-08-10,26.126310348510742
2012-08-13,26.11408042907715
2012-08-14,26.27298355102539
2012-08-15,26.444095611572266
2012-08-16,26.382972717285156
2012-08-17,26.431865692138672
2012-08-20,26.279085159301758
2012-08-21,26.089632034301758
2012-08-22,25.796281814575195
2012-08-23,25.5885009765625
2012-08-24,25.6862735748291
2012-08-27,25.649608612060547
2012-08-28,25.796281814575195
2012-08-29,25.912395477294922
2012-08-30,25.7779483795166
2012-08-31,25.82073211669922
2012-09-04,26.034635543823242
2012-09-05,25.94906234741211
2012-09-06,26.120187759399414
2012-09-07,26.049213409423828
2012-09-10,26.117103576660156
2012-09-11,25.93195915222168
2012-09-12,25.814708709716797
2012-09-13,26.22818374633789
2012-09-14,25.833229064941406
2012-09-17,25.697452545166016
2012-09-18,25.746829986572266
2012-09-19,25.771512985229492
2012-09-20,25.84556770324707
2012-09-21,26.12944793701172
2012-09-24,26.59229850769043
2012-09-25,26.3577823638916
2012-09-26,26.419496536254883
2012-09-27,26.49972152709961
2012-09-28,26.536752700805664
2012-10-01,26.549097061157227
2012-10-02,26.703386306762695
2012-10-03,26.826810836791992
2012-10-04,26.802120208740234
2012-10-05,26.820636749267578
2012-10-08,26.814470291137695
2012-10-09,26.53059196472168
2012-10-10,26.641660690307617
2012-10-11,26.5799503326416
2012-10-12,26.481210708618164
2012-10-15,26.524404525756836
2012-10-16,26.61698341369629
2012-10-17,26.795961380004883
2012-10-18,26.59846305847168
2012-10-19,26.419496536254883
2012-10-22,26.135618209838867
2012-10-23,25.975162506103516
2012-10-24,25.85173988342285
2012-10-25,25.833229064941406
2012-10-26,25.728309631347656
2012-10-31,25.697452545166016
2012-11-01,25.586366653442383
2012-11-02,25.080322265625
2012-11-05,24.864320755004883
2012-11-06,24.96306037902832
2012-11-07,24.30272674560547
2012-11-08,24.160785675048828
2012-11-09,24.08673667907715
2012-11-12,23.957141876220703
2012-11-13,23.932449340820312
2012-11-14,23.54983139038086
2012-11-15,23.59302520751953
2012-11-16,23.913930892944336
2012-11-19,24.16696548461914
2012-11-20,24.241008758544922
2012-11-21,23.821365356445312
2012-11-23,24.074392318725586
2012-11-26,24.666833877563477
2012-11-27,24.617473602294922
2012-11-28,24.543418884277344
2012-11-29,24.864320755004883
2012-11-30,25.12352752685547
2012-12-03,24.654495239257812
2012-12-04,24.9136962890625
2012-12-05,25.160547256469727
2012-12-06,25.12969207763672
2012-12-07,24.9269962310791
2012-12-10,24.970651626586914
2012-12-11,25.057979583740234
2012-12-12,24.87711524963379
2012-12-13,24.88334846496582
2012-12-14,24.85840606689453
2012-12-17,24.384437561035156
2012-12-18,24.203571319580078
2012-12-19,24.060138702392578
2012-12-20,24.035198211669922
2012-12-21,24.0102481842041
2012-12-24,23.947891235351562
2012-12-26,23.629823684692383
2012-12-27,23.623592376708984
2012-12-28,23.51133918762207
2012-12-31,24.078853607177734
2013-01-02,24.32207489013672
2013-01-03,23.922935485839844
2013-01-04,24.047666549682617
2013-01-07,23.51133918762207
2013-01-08,23.692195892333984
2013-01-09,23.885517120361328
2013-01-10,23.629823684692383
2013-01-11,23.823156356811523
2013-01-14,24.116270065307617
2013-01-15,24.116270065307617
2013-01-16,24.04142951965332
2013-01-17,24.253467559814453
2013-01-18,24.32207489013672
2013-01-22,24.671308517456055
2013-01-23,24.45304298400879
2013-01-24,24.64636993408203
2013-01-25,24.596473693847656
2013-01-28,25.020549774169922
2013-01-29,24.93947410583496
2013-01-30,24.83346176147461
2013-01-31,24.895824432373047
2013-02-01,25.02678871154785
2013-02-04,24.895824432373047
2013-02-05,25.145280838012695
2013-02-06,25.17646598815918
2013-02-07,25.201419830322266
2013-02-08,25.213876724243164
2013-02-11,25.30119514465332
2013-02-12,25.232593536376953
2013-02-13,25.28871726989746
2013-02-14,25.157745361328125
2013-02-15,25.22011947631836
2013-02-19,25.538175582885742
2013-02-20,25.500762939453125
2013-02-21,25.357324600219727
2013-02-22,25.46957778930664
2013-02-25,25.157745361328125
2013-02-26,25.363561630249023
2013-02-27,25.22635269165039
2013-02-28,25.4196834564209
2013-03-01,25.6317195892334
2013-03-04,25.6317195892334
2013-03-05,25.856237411499023
2013-03-06,26.099454879760742
2013-03-07,25.693082809448242
2013-03-08,25.976587295532227
2013-03-11,25.945096969604492
2013-03-12,25.737192153930664
2013-03-13,25.850576400756836
2013-03-14,25.9954891204834
2013-03-15,25.674179077148438
2013-03-18,25.699373245239258
2013-03-19,25.938793182373047
2013-03-20,26.165599822998047
2013-03-21,26.10260772705078
2013-03-22,26.373525619506836
2013-03-25,26.203405380249023
2013-03-26,26.543636322021484
2013-03-27,26.505834579467773
2013-03-28,26.902761459350586
2013-04-01,26.6318416595459
2013-04-02,26.87125587463379
2013-04-03,26.852354049682617
2013-04-04,27.09177017211914
2013-04-05,27.17997169494629
2013-04-08,27.299686431884766
2013-04-09,27.331188201904297
2013-04-10,27.709199905395508
2013-04-11,28.02422332763672
2013-04-12,28.055728912353516
2013-04-15,27.469797134399414
2013-04-16,27.665102005004883
2013-04-17,27.658798217773438
2013-04-18,27.873022079467773
2013-04-19,28.1124324798584
2013-04-22,28.33295440673828
2013-04-23,28.818077087402344
2013-04-24,29.107898712158203
2013-04-25,29.158302307128906
2013-04-26,28.956689834594727
2013-04-29,29.038597106933594
2013-04-30,29.42922019958496
2013-05-01,29.032304763793945
2013-05-02,28.962987899780273
2013-05-03,29.221302032470703
2013-05-06,28.956689834594727
2013-05-07,29.208717346191406
2013-05-08,29.23390769958496
2013-05-09,28.540863037109375
2013-05-10,28.70467758178711
2013-05-13,28.610164642333984
2013-05-14,28.937786102294922
2013-05-15,29.076400756835938
2013-05-16,29.107898712158203
2013-05-17,29.422922134399414
2013-05-20,29.530031204223633
2013-05-21,29.215002059936523
2013-05-22,28.408546447753906
2013-05-23,28.389657974243164
2013-05-24,29.013395309448242
2013-05-28,29.271717071533203
2013-05-29,29.29690170288086
2013-05-30,29.857643127441406
2013-05-31,29.81984519958496
2013-06-03,30.342782974243164
2013-06-04,29.920656204223633
2013-06-05,29.662338256835938
2013-06-06,29.92696189880371
2013-06-07,29.529617309570312
2013-06-10,29.27532958984375
2013-06-11,29.116384506225586
2013-06-12,29.02739715576172
2013-06-13,29.28168296813965
2013-06-14,29.504186630249023
2013-06-17,29.478755950927734
2013-06-18,29.80933380126953
2013-06-19,29.313465118408203
2013-06-20,28.30266571044922
2013-06-21,28.385316848754883
2013-06-24,28.60146141052246
2013-06-25,28.80488395690918
2013-06-26,29.008329391479492
2013-06-27,28.99560546875
2013-06-28,29.02739715576172
2013-07-01,28.72225570678711
2013-07-02,28.989253997802734
2013-07-03,28.86846160888672
2013-07-05,28.817607879638672
2013-07-08,28.938396453857422
2013-07-09,29.135475158691406
2013-07-10,29.24989128112793
2013-07-11,29.618621826171875
2013-07-12,29.637697219848633
2013-07-15,29.815706253051758
2013-07-16,29.68220329284668
2013-07-17,29.777563095092773
2013-07-18,30.158987045288086
2013-07-19,29.930131912231445
2013-07-22,30.09541893005371
2013-07-23,30.101778030395508
2013-07-24,29.758499145507812
2013-07-25,30.17170524597168
2013-07-26,29.987354278564453
2013-07-29,29.77120590209961
2013-07-30,29.377058029174805
2013-07-31,29.154552459716797
2013-08-01,29.179973602294922
2013-08-02,29.059188842773438
2013-08-05,28.925674438476562
2013-08-06,28.74132537841797
2013-08-07,29.11004638671875
2013-08-08,29.008329391479492
2013-08-09,28.944751739501953
2013-08-12,29.16090202331543
2013-08-13,28.970182418823242
2013-08-14,28.919330596923828
2013-08-15,28.391666412353516
2013-08-16,28.003862380981445
2013-08-19,27.654220581054688
2013-08-20,28.353519439697266
2013-08-21,28.054729461669922
2013-08-22,28.258167266845703
2013-08-23,28.309024810791016
2013-08-26,28.181882858276367
2013-08-27,28.137380599975586
2013-08-28,28.378957748413086
2013-08-29,28.467958450317383
2013-08-30,28.309024810791016
2013-09-03,27.85130500793457
2013-09-04,27.41900634765625
2013-09-05,27.482566833496094
2013-09-06,27.571578979492188
2013-09-09,27.927900314331055
2013-09-10,28.2810001373291
2013-09-11,28.043466567993164
2013-09-12,27.799495697021484
2013-09-13,27.780235290527344
2013-09-16,27.638992309570312
2013-09-17,27.780235290527344
