Date,SSTK
2013-02-14,20.504531860351562
2013-02-15,20.651636123657227
2013-02-19,20.97035789489746
2013-02-20,21.61598014831543
2013-02-21,22.923561096191406
2013-02-22,26.854476928710938
2013-02-25,28.456268310546875
2013-02-26,27.826993942260742
2013-02-27,25.71851348876953
2013-02-28,26.64200210571289
2013-03-01,26.57662010192871
2013-03-04,27.92505645751953
2013-03-05,28.423574447631836
2013-03-06,28.194744110107422
2013-03-07,28.472618103027344
2013-03-08,29.011985778808594
2013-03-11,29.363399505615234
2013-03-12,29.50233268737793
2013-03-13,29.44511604309082
2013-03-14,31.210365295410156
2013-03-15,32.681396484375
2013-03-18,33.743804931640625
2013-03-19,34.31586837768555
2013-03-20,35.13311767578125
2013-03-21,34.936973571777344
2013-03-22,36.35080337524414
2013-03-25,36.669517517089844
2013-03-26,36.72672653198242
2013-03-27,36.23638916015625
2013-03-28,36.759422302246094
2013-04-01,35.1984977722168
2013-04-02,34.18511962890625
2013-04-03,31.144987106323242
2013-04-04,32.90205383300781
2013-04-05,33.1553955078125
2013-04-08,32.468910217285156
2013-04-09,34.75718307495117
2013-04-10,35.451839447021484
2013-04-11,35.664310455322266
2013-04-12,35.321075439453125
2013-04-15,33.972625732421875
2013-04-16,34.33221435546875
2013-04-17,34.67546463012695
2013-04-18,34.814395904541016
2013-04-19,35.73786926269531
2013-04-22,35.9830436706543
2013-04-23,37.699241638183594
2013-04-24,37.642032623291016
2013-04-25,37.78096389770508
2013-04-26,37.48676300048828
2013-04-29,37.0863151550293
2013-04-30,34.07887649536133
2013-05-01,34.225975036621094
2013-05-02,35.92583465576172
2013-05-03,36.29359436035156
2013-05-06,36.39983367919922
2013-05-07,36.36713790893555
2013-05-08,37.061798095703125
2013-05-09,37.764625549316406
2013-05-10,38.81067657470703
2013-05-13,40.15913772583008
2013-05-14,42.022438049316406
2013-05-15,41.27058410644531
2013-05-16,40.927337646484375
2013-05-17,40.306236267089844
2013-05-20,40.0774040222168
2013-05-21,40.19182205200195
2013-05-22,37.20072555541992
2013-05-23,36.6450080871582
2013-05-24,37.78913497924805
2013-05-28,39.05586242675781
2013-05-29,38.74530029296875
2013-05-30,38.802513122558594
2013-05-31,38.68809509277344
2013-06-03,38.549171447753906
2013-06-04,37.95259094238281
2013-06-05,36.783931732177734
2013-06-06,35.991214752197266
2013-06-07,36.28541564941406
2013-06-10,37.813663482666016
2013-06-11,36.60414123535156
2013-06-12,36.620487213134766
2013-06-13,36.51424026489258
2013-06-14,37.24976348876953
2013-06-17,39.63610076904297
2013-06-18,40.502376556396484
2013-06-19,40.25719451904297
2013-06-20,39.99568176269531
2013-06-21,40.63313293457031
2013-06-24,40.76388931274414
2013-06-25,40.70668411254883
2013-06-26,40.70668411254883
2013-06-27,43.77133560180664
2013-06-28,45.58559799194336
2013-07-01,45.83076858520508
2013-07-02,46.62348937988281
2013-07-03,46.590797424316406
2013-07-05,47.514286041259766
2013-07-08,47.6859016418457
2013-07-09,49.328556060791016
2013-07-10,49.17327880859375
2013-07-11,49.17327880859375
2013-07-12,49.00982666015625
2013-07-15,48.87090301513672
2013-07-16,47.792144775390625
2013-07-17,46.84415054321289
2013-07-18,45.81442642211914
2013-07-19,45.47935104370117
2013-07-22,44.75202178955078
2013-07-23,44.26984786987305
2013-07-24,44.367919921875
2013-07-25,43.885746002197266
2013-07-26,44.278018951416016
2013-07-29,43.4199104309082
2013-07-30,42.84785079956055
2013-07-31,43.436256408691406
2013-08-01,46.288429260253906
2013-08-02,46.1168098449707
2013-08-05,44.57222366333008
2013-08-06,42.9213981628418
2013-08-07,43.689605712890625
2013-08-08,45.928836822509766
2013-08-09,46.39467239379883
2013-08-12,47.14652633666992
2013-08-13,46.86866760253906
2013-08-14,45.40581130981445
2013-08-15,43.836708068847656
2013-08-16,42.88053512573242
2013-08-19,41.22154235839844
2013-08-20,41.77726745605469
2013-08-21,43.85304641723633
2013-08-22,44.06553268432617
2013-08-23,44.78470993041992
2013-08-26,43.297332763671875
2013-08-27,41.752750396728516
2013-08-28,39.87310028076172
2013-08-29,40.935516357421875
2013-08-30,40.56775665283203
2013-09-03,40.60043716430664
2013-09-04,41.76092529296875
2013-09-05,43.215606689453125
2013-09-06,43.68143081665039
2013-09-09,41.60564422607422
2013-09-10,43.910247802734375
2013-09-11,47.44073486328125
2013-09-12,46.14949035644531
2013-09-13,47.46524429321289
2013-09-16,49.026180267333984
2013-09-17,50.10493850708008
2013-09-18,48.364219665527344
2013-09-19,49.295875549316406
2013-09-20,57.54179763793945
2013-09-23,58.5306510925293
2013-09-24,58.2446403503418
2013-09-25,59.37242889404297
2013-09-26,59.36424255371094
2013-09-27,59.552207946777344
2013-09-30,59.429630279541016
2013-10-01,60.47570037841797
2013-10-02,61.799625396728516
2013-10-03,59.79737091064453
2013-10-04,59.208984375
2013-10-07,57.5990104675293
2013-10-08,56.43853759765625
2013-10-09,55.269874572753906
2013-10-10,58.87392044067383
2013-10-11,57.86053466796875
2013-10-14,58.28550338745117
2013-10-15,57.42738723754883
2013-10-16,59.070045471191406
2013-10-17,58.931129455566406
2013-10-18,58.775840759277344
2013-10-21,60.2877311706543
2013-10-22,60.222347259521484
2013-10-23,58.17926025390625
2013-10-24,58.34269332885742
2013-10-25,56.90436553955078
2013-10-28,57.00244140625
2013-10-29,56.77360153198242
2013-10-30,57.182220458984375
2013-10-31,57.86053466796875
2013-11-01,57.125022888183594
2013-11-04,61.775123596191406
2013-11-05,58.73497772216797
2013-11-06,56.749088287353516
2013-11-07,54.50168228149414
2013-11-08,59.159942626953125
2013-11-11,60.37762451171875
2013-11-12,59.969024658203125
2013-11-13,60.95784378051758
2013-11-14,58.45711135864258
2013-11-15,59.56037521362305
2013-11-18,59.094547271728516
2013-11-19,58.898414611816406
2013-11-20,58.5797119140625
2013-11-21,59.85459899902344
2013-11-22,60.66365051269531
2013-11-25,60.18966293334961
2013-11-26,60.47570037841797
2013-11-27,62.003936767578125
2013-11-29,60.459354400634766
2013-12-02,58.628746032714844
2013-12-03,57.05146408081055
2013-12-04,57.1495246887207
2013-12-05,61.29295349121094
2013-12-06,60.85980224609375
2013-12-09,61.75059127807617
2013-12-10,61.70973205566406
2013-12-11,61.047760009765625
2013-12-12,60.50839614868164
2013-12-13,61.121315002441406
2013-12-16,64.7416763305664
2013-12-17,64.83975219726562
2013-12-18,66.41703033447266
2013-12-19,67.48760986328125
2013-12-20,68.76251220703125
2013-12-23,68.71346282958984
2013-12-24,69.32640075683594
2013-12-26,68.4764633178711
2013-12-27,68.55818939208984
2013-12-30,66.9400634765625
2013-12-31,68.345703125
2014-01-02,67.85536193847656
2014-01-03,69.13844299316406
2014-01-06,68.12506103515625
2014-01-07,70.60945129394531
2014-01-08,72.10501098632812
2014-01-09,70.56041717529297
2014-01-10,68.71346282958984
2014-01-13,68.29666137695312
2014-01-14,69.1629409790039
2014-01-15,69.50619506835938
2014-01-16,69.35910034179688
2014-01-17,67.48760986328125
2014-01-21,68.27215576171875
2014-01-22,66.8093032836914
2014-01-23,66.96456909179688
2014-01-24,66.14733123779297
2014-01-27,63.654762268066406
2014-01-28,65.98389434814453
2014-01-29,63.932613372802734
2014-01-30,67.11984252929688
2014-01-31,65.87764739990234
2014-02-03,61.71788024902344
2014-02-04,64.79888916015625
2014-02-05,63.613895416259766
2014-02-06,63.932613372802734
2014-02-07,63.22978973388672
2014-02-10,63.139888763427734
2014-02-11,63.425941467285156
2014-02-12,63.687442779541016
2014-02-13,65.90216064453125
2014-02-14,65.14212799072266
2014-02-18,67.34869384765625
2014-02-19,67.50395202636719
2014-02-20,67.3895492553711
2014-02-21,80.08942413330078
2014-02-24,82.04264831542969
2014-02-25,81.53597259521484
2014-02-26,82.82719421386719
2014-02-27,84.04487609863281
2014-02-28,81.21722412109375
2014-03-03,80.22836303710938
2014-03-04,81.42154693603516
2014-03-05,83.74250030517578
2014-03-06,78.02999877929688
2014-03-07,76.16668701171875
2014-03-10,72.70160675048828
2014-03-11,70.70753479003906
2014-03-12,69.78406524658203
2014-03-13,68.3702392578125
2014-03-14,68.1985855102539
2014-03-17,68.21495056152344
2014-03-18,69.06489562988281
2014-03-19,68.1985855102539
2014-03-20,66.09014129638672
2014-03-21,64.00617980957031
2014-03-24,63.20527648925781
2014-03-25,62.01210403442383
2014-03-26,61.44004821777344
2014-03-27,61.17034149169922
2014-03-28,60.974212646484375
2014-03-31,59.33973693847656
2014-04-01,62.50245666503906
2014-04-02,62.55147933959961
2014-04-03,58.931129455566406
2014-04-04,56.389488220214844
2014-04-07,54.779541015625
2014-04-08,58.14655685424805
2014-04-09,59.658451080322266
2014-04-10,54.25651550292969
2014-04-11,55.237213134765625
2014-04-14,54.918479919433594
2014-04-15,56.03809356689453
2014-04-16,57.39471435546875
2014-04-17,58.15475082397461
2014-04-21,58.33453369140625
2014-04-22,60.492034912109375
2014-04-23,60.47570037841797
2014-04-24,60.54925537109375
2014-04-25,57.4519157409668
2014-04-28,56.9697380065918
2014-04-29,59.54404830932617
2014-04-30,59.25802230834961
2014-05-01,61.38283920288086
2014-05-02,60.63097381591797
2014-05-05,59.49502182006836
2014-05-06,57.90138626098633
2014-05-07,55.809261322021484
2014-05-08,55.60496139526367
2014-05-09,55.04106140136719
2014-05-12,54.75502014160156
2014-05-13,53.07968521118164
2014-05-14,52.89989471435547
2014-05-15,53.120540618896484
2014-05-16,53.02246856689453
2014-05-19,53.65991973876953
2014-05-20,52.70375061035156
2014-05-21,52.777305603027344
2014-05-22,54.58340072631836
2014-05-23,57.15771484375
2014-05-27,60.32041549682617
2014-05-28,55.80109786987305
2014-05-29,56.43037033081055
2014-05-30,53.15324020385742
2014-06-02,53.06333923339844
2014-06-03,52.532127380371094
2014-06-04,55.00019073486328
2014-06-05,57.23125457763672
2014-06-06,59.0128288269043
2014-06-09,60.34494400024414
2014-06-10,62.40437316894531
2014-06-11,63.761009216308594
2014-06-12,65.30558013916016
2014-06-13,65.03590393066406
2014-06-16,68.28848266601562
2014-06-17,68.10052490234375
2014-06-18,69.37541961669922
2014-06-19,68.26399230957031
2014-06-20,67.61835479736328
2014-06-23,67.0789794921875
2014-06-24,67.0789794921875
2014-06-25,70.67483520507812
2014-06-26,69.15476989746094
2014-06-27,68.10871887207031
2014-06-30,67.81451416015625
2014-07-01,69.51436614990234
2014-07-02,69.72683715820312
2014-07-03,69.8004150390625
2014-07-07,67.5366439819336
2014-07-08,62.98462677001953
2014-07-09,63.090858459472656
2014-07-10,62.78847122192383
2014-07-11,62.845699310302734
2014-07-14,63.20527648925781
2014-07-15,61.88954162597656
2014-07-16,61.693397521972656
2014-07-17,60.65548324584961
2014-07-18,62.616851806640625
2014-07-21,62.31447982788086
2014-07-22,62.20006561279297
2014-07-23,61.799625396728516
2014-07-24,64.48833465576172
2014-07-25,62.88655471801758
2014-07-28,62.34717559814453
2014-07-29,65.44451141357422
2014-07-30,66.51508331298828
2014-07-31,63.695621490478516
2014-08-01,62.96826934814453
2014-08-04,64.94599151611328
2014-08-05,63.18893051147461
2014-08-06,62.3798713684082
2014-08-07,64.08789825439453
2014-08-08,62.24911880493164
2014-08-11,66.9237060546875
2014-08-12,64.72533416748047
2014-08-13,65.58345794677734
2014-08-14,65.9920654296875
2014-08-15,62.29814147949219
2014-08-18,63.32786560058594
2014-08-19,63.48313522338867
2014-08-20,61.78327560424805
2014-08-21,60.680015563964844
2014-08-22,60.13245391845703
2014-08-25,59.159942626953125
2014-08-26,59.00466537475586
2014-08-27,57.96677017211914
2014-08-28,56.8389892578125
2014-08-29,57.86053466796875
2014-09-02,61.45637512207031
2014-09-03,59.691158294677734
2014-09-04,58.47346878051758
2014-09-05,59.936317443847656
2014-09-08,61.815948486328125
2014-09-09,60.63097381591797
2014-09-10,61.431854248046875
2014-09-11,61.84867477416992
2014-09-12,60.917022705078125
2014-09-15,57.83601760864258
2014-09-16,59.25802230834961
2014-09-17,60.04256820678711
2014-09-18,60.20598220825195
2014-09-19,58.96381759643555
2014-09-22,59.208984375
2014-09-23,58.04032516479492
2014-09-24,60.53291320800781
2014-09-25,58.800350189208984
2014-09-26,59.61760330200195
2014-09-29,59.977176666259766
2014-09-30,58.33453369140625
2014-10-01,58.04032516479492
2014-10-02,59.208984375
2014-10-03,60.90882110595703
2014-10-06,57.79515075683594
2014-10-07,57.00244140625
2014-10-08,57.38652420043945
2014-10-09,57.00244140625
2014-10-10,53.471961975097656
2014-10-13,53.33303451538086
2014-10-14,53.382057189941406
2014-10-15,54.88578796386719
2014-10-16,57.19040298461914
2014-10-17,57.10051345825195
2014-10-20,58.71046447753906
2014-10-21,60.43483352661133
2014-10-22,58.06483840942383
2014-10-23,60.05073165893555
2014-10-24,58.70228576660156
2014-10-27,59.54404830932617
2014-10-28,60.77809524536133
2014-10-29,59.76469039916992
2014-10-30,61.75059127807617
2014-10-31,63.54851531982422
2014-11-03,62.24093246459961
2014-11-04,62.92741394042969
2014-11-05,61.50541687011719
2014-11-06,61.21939468383789
2014-11-07,64.708984375
2014-11-10,65.92668151855469
2014-11-11,66.80113983154297
2014-11-12,67.8798828125
2014-11-13,66.55596923828125
2014-11-14,64.8724365234375
2014-11-17,61.63618087768555
2014-11-18,61.24390411376953
2014-11-19,58.92294692993164
2014-11-20,58.5633544921875
2014-11-21,58.636905670166016
2014-11-24,59.96084213256836
2014-11-25,60.51655578613281
2014-11-26,60.876136779785156
2014-11-28,61.44004821777344
2014-12-01,60.917022705078125
2014-12-02,61.88954162597656
2014-12-03,63.695621490478516
2014-12-04,63.450439453125
2014-12-05,63.43409729003906
2014-12-08,60.13245391845703
2014-12-09,61.05593490600586
2014-12-10,59.14360046386719
2014-12-11,58.571537017822266
2014-12-12,51.085609436035156
2014-12-15,51.98458480834961
2014-12-16,52.94892883300781
2014-12-17,55.30256271362305
2014-12-18,55.11460876464844
2014-12-19,55.59678268432617
2014-12-22,55.572265625
2014-12-23,55.35979080200195
2014-12-24,55.392478942871094
2014-12-26,57.533634185791016
2014-12-29,57.321144104003906
2014-12-30,57.23125457763672
2014-12-31,56.471229553222656
2015-01-02,56.02173614501953
2015-01-05,55.37613296508789
2015-01-06,52.311485290527344
2015-01-07,51.34714889526367
2015-01-08,51.73940658569336
2015-01-09,51.18369674682617
2015-01-12,50.3746223449707
2015-01-13,49.745357513427734
2015-01-14,48.15990447998047
2015-01-15,47.14652633666992
2015-01-16,47.30180740356445
2015-01-20,45.552913665771484
2015-01-21,45.512046813964844
2015-01-22,45.82259750366211
2015-01-23,47.10565948486328
2015-01-26,48.576698303222656
2015-01-27,47.88204574584961
2015-01-28,46.79511642456055
2015-01-29,46.084110260009766
2015-01-30,46.00238800048828
2015-02-02,46.198524475097656
2015-02-03,47.342674255371094
2015-02-04,47.70225524902344
2015-02-05,50.02320861816406
2015-02-06,47.35901641845703
2015-02-09,46.443702697753906
2015-02-10,45.87162780761719
2015-02-11,45.37311935424805
2015-02-12,48.41324996948242
2015-02-13,46.16584014892578
2015-02-17,46.58262252807617
2015-02-18,46.06777572631836
2015-02-19,46.378318786621094
2015-02-20,47.3508415222168
2015-02-23,47.383522033691406
2015-02-24,47.10565948486328
2015-02-25,46.98308563232422
2015-02-26,47.007598876953125
2015-02-27,46.214874267578125
2015-03-02,46.29659652709961
2015-03-03,47.342674255371094
2015-03-04,47.81665802001953
2015-03-05,48.40507507324219
2015-03-06,47.309974670410156
2015-03-09,48.20893478393555
2015-03-10,46.77877426147461
2015-03-11,47.162864685058594
2015-03-12,50.75054931640625
2015-03-13,52.7119255065918
2015-03-16,52.60568618774414
2015-03-17,54.15843200683594
2015-03-18,54.951168060302734
2015-03-19,55.61312484741211
2015-03-20,57.20673751831055
2015-03-23,58.301841735839844
2015-03-24,57.1495246887207
2015-03-25,55.915496826171875
2015-03-26,56.95339584350586
2015-03-27,56.96156692504883
2015-03-30,56.94523620605469
2015-03-31,56.11981964111328
2015-04-01,56.09530258178711
2015-04-02,55.817440032958984
2015-04-06,56.14433670043945
2015-04-07,56.3486328125
2015-04-08,57.90138626098633
2015-04-09,57.72976303100586
2015-04-10,57.909584045410156
2015-04-13,58.45711135864258
2015-04-14,60.32859802246094
2015-04-15,59.936317443847656
2015-04-16,59.80556106567383
2015-04-17,56.58563232421875
2015-04-20,57.77880096435547
2015-04-21,57.26394271850586
2015-04-22,57.15771484375
2015-04-23,57.533634185791016
2015-04-24,55.60496139526367
2015-04-27,54.76320266723633
2015-04-28,55.44148635864258
2015-04-29,55.531394958496094
2015-04-30,55.155460357666016
2015-05-01,55.35979080200195
2015-05-04,55.10643768310547
2015-05-05,53.954132080078125
2015-05-06,55.08191680908203
2015-05-07,52.090824127197266
2015-05-08,52.51578140258789
2015-05-11,52.4340705871582
2015-05-12,52.85085678100586
2015-05-13,53.19409942626953
2015-05-14,52.646549224853516
2015-05-15,51.76393508911133
2015-05-18,52.499446868896484
2015-05-19,52.63019943237305
2015-05-20,52.85902404785156
2015-05-21,52.597503662109375
2015-05-22,51.9192008972168
2015-05-26,51.061100006103516
2015-05-27,51.502410888671875
2015-05-28,53.382057189941406
2015-05-29,52.295135498046875
2015-06-01,51.486061096191406
2015-06-02,51.40434646606445
2015-06-03,51.486061096191406
2015-06-04,51.22455978393555
2015-06-05,51.88652038574219
2015-06-08,50.832275390625
2015-06-09,51.22455978393555
2015-06-10,51.731239318847656
2015-06-11,51.453372955322266
2015-06-12,51.428855895996094
2015-06-15,51.80479049682617
2015-06-16,49.132415771484375
2015-06-17,48.30701446533203
2015-06-18,48.17625045776367
2015-06-19,48.93628692626953
2015-06-22,50.162139892578125
2015-06-23,50.954864501953125
2015-06-24,51.72307205200195
2015-06-25,51.03659439086914
2015-06-26,48.72380065917969
2015-06-29,47.48159408569336
2015-06-30,47.92289733886719
2015-07-01,48.037315368652344
2015-07-02,45.7735595703125
2015-07-06,44.801048278808594
2015-07-07,45.789913177490234
2015-07-08,43.34637451171875
2015-07-09,44.69480895996094
2015-07-10,44.474159240722656
2015-07-13,45.73270797729492
2015-07-14,42.76612854003906
2015-07-15,41.5320930480957
2015-07-16,39.742332458496094
2015-07-17,39.66061782836914
2015-07-20,41.687374114990234
2015-07-21,42.095985412597656
2015-07-22,42.651710510253906
2015-07-23,43.1093635559082
2015-07-24,43.142059326171875
2015-07-27,42.26760482788086
2015-07-28,42.79882049560547
2015-07-29,43.02764129638672
2015-07-30,42.937744140625
2015-07-31,43.66508865356445
2015-08-03,41.09895324707031
2015-08-04,41.70372009277344
2015-08-05,41.474884033203125
2015-08-06,28.12937355041504
2015-08-07,27.50009536743164
2015-08-10,27.810646057128906
2015-08-11,26.878995895385742
2015-08-12,26.707378387451172
2015-08-13,27.303955078125
2015-08-14,26.805444717407227
2015-08-17,27.165023803710938
2015-08-18,26.650165557861328
2015-08-19,25.988201141357422
2015-08-20,25.44065284729004
2015-08-21,25.081069946289062
2015-08-24,24.484485626220703
2015-08-25,24.69696617126465
2015-08-26,24.868589401245117
2015-08-27,26.454029083251953
2015-08-28,27.565475463867188
2015-08-31,27.385679244995117
2015-09-01,26.43768310546875
2015-09-02,26.88716697692871
2015-09-03,26.813613891601562
2015-09-04,26.90351676940918
2015-09-08,27.361160278320312
2015-09-09,26.878995895385742
2015-09-10,27.001583099365234
2015-09-11,26.470375061035156
2015-09-14,26.592966079711914
2015-09-15,26.723718643188477
2015-09-16,27.042442321777344
2015-09-17,26.454029083251953
2015-09-18,25.710342407226562
2015-09-21,25.530550003051758
2015-09-22,25.375274658203125
2015-09-23,24.893102645874023
2015-09-24,24.713314056396484
2015-09-25,24.69696617126465
2015-09-28,24.296520233154297
2015-09-29,24.092208862304688
2015-09-30,24.713314056396484
2015-10-01,24.378246307373047
2015-10-02,25.922826766967773
2015-10-05,26.527584075927734
2015-10-06,26.470375061035156
2015-10-07,26.968889236450195
2015-10-08,27.818824768066406
2015-10-09,27.50009536743164
2015-10-12,27.818824768066406
2015-10-13,27.156856536865234
2015-10-14,26.66651725769043
2015-10-15,26.93620491027832
2015-10-16,25.865619659423828
2015-10-19,26.078102111816406
2015-10-20,25.955516815185547
2015-10-21,23.487455368041992
2015-10-22,23.06248664855957
2015-10-23,23.389387130737305
2015-10-26,23.324003219604492
2015-10-27,23.389387130737305
2015-10-28,23.699941635131836
2015-10-29,23.193246841430664
2015-10-30,23.27496910095215
2015-11-02,23.6754207611084
2015-11-03,23.209592819213867
2015-11-04,22.890867233276367
2015-11-05,27.279441833496094
2015-11-06,29.183609008789062
2015-11-09,30.875295639038086
2015-11-10,30.744529724121094
2015-11-11,30.99788475036621
2015-11-12,30.73636245727539
2015-11-13,29.150920867919922
2015-11-16,29.150920867919922
2015-11-17,28.5706787109375
2015-11-18,28.717775344848633
2015-11-19,27.99044418334961
2015-11-20,28.65239906311035
2015-11-23,29.453298568725586
2015-11-24,29.469636917114258
2015-11-25,29.837398529052734
2015-11-27,29.322534561157227
2015-11-30,29.64125633239746
2015-12-01,29.76384925842285
2015-12-02,29.714815139770508
2015-12-03,29.11005401611328
2015-12-04,29.175439834594727
2015-12-07,27.810646057128906
2015-12-08,27.92505645751953
2015-12-09,28.14571762084961
2015-12-10,27.352998733520508
2015-12-11,25.808414459228516
2015-12-14,25.58775520324707
2015-12-15,25.702173233032227
2015-12-16,25.620450973510742
2015-12-17,25.399791717529297
2015-12-18,25.71851348876953
2015-12-21,25.628618240356445
2015-12-22,26.143482208251953
2015-12-23,26.601133346557617
2015-12-24,26.601133346557617
2015-12-28,26.282407760620117
2015-12-29,26.6746826171875
2015-12-30,26.151655197143555
2015-12-31,26.42951202392578
2016-01-04,26.60931396484375
2016-01-05,26.6746826171875
2016-01-06,26.5194149017334
2016-01-07,26.257890701293945
2016-01-08,26.49489402770996
2016-01-11,26.470375061035156
2016-01-12,26.56844711303711
2016-01-13,24.484485626220703
2016-01-14,25.252689361572266
2016-01-15,24.59889793395996
2016-01-19,24.639759063720703
2016-01-20,23.315834045410156
2016-01-21,24.39458465576172
2016-01-22,23.871559143066406
2016-01-25,22.882694244384766
2016-01-26,23.6754207611084
2016-01-27,23.26679229736328
2016-01-28,23.078834533691406
2016-01-29,23.61004066467285
2016-02-01,24.459972381591797
2016-02-02,23.61821174621582
2016-02-03,23.585527420043945
2016-02-04,24.917621612548828
2016-02-05,23.430248260498047
2016-02-08,22.858179092407227
2016-02-09,21.329946517944336
2016-02-10,21.4688720703125
2016-02-11,21.959217071533203
2016-02-12,22.768280029296875
2016-02-16,24.754169464111328
2016-02-17,25.922826766967773
2016-02-18,25.465173721313477
2016-02-19,24.893102645874023
2016-02-22,25.170969009399414
2016-02-23,25.146448135375977
2016-02-24,28.44809913635254
2016-02-25,29.061023712158203
2016-02-26,28.34185028076172
2016-02-29,28.52164649963379
2016-03-01,28.407236099243164
2016-03-02,28.685096740722656
2016-03-03,29.48598861694336
2016-03-04,29.951810836791992
2016-03-07,30.564743041992188
2016-03-08,29.02016258239746
2016-03-09,29.257156372070312
2016-03-10,29.069198608398438
2016-03-11,30.16429901123047
2016-03-14,30.57291030883789
2016-03-15,28.11302375793457
2016-03-16,28.93843650817871
2016-03-17,29.183609008789062
2016-03-18,29.183609008789062
2016-03-21,29.199949264526367
2016-03-22,29.175439834594727
2016-03-23,27.491924285888672
2016-03-24,28.260133743286133
2016-03-28,29.077375411987305
2016-03-29,29.837398529052734
2016-03-30,30.352262496948242
2016-03-31,30.017200469970703
2016-04-01,30.621952056884766
2016-04-04,31.25122833251953
2016-04-05,30.532052993774414
2016-04-06,31.61081314086914
2016-04-07,32.32181167602539
2016-04-08,32.509765625
2016-04-11,30.098920822143555
2016-04-12,30.0008544921875
2016-04-13,31.52091407775879
2016-04-14,31.071428298950195
2016-04-15,31.68436622619629
2016-04-18,32.60783767700195
2016-04-19,32.90205383300781
2016-04-20,33.531314849853516
2016-04-21,33.50680923461914
2016-04-22,33.678428649902344
2016-04-25,34.48749923706055
2016-04-26,34.2831916809082
2016-04-27,34.00531768798828
2016-04-28,33.96446228027344
2016-04-29,33.52314376831055
2016-05-02,34.11973190307617
2016-05-03,32.94291687011719
2016-05-04,32.836673736572266
2016-05-05,33.29432678222656
2016-05-06,33.359703063964844
2016-05-09,32.97559356689453
2016-05-10,33.32701110839844
2016-05-11,33.02463912963867
2016-05-12,32.362667083740234
2016-05-13,32.6895637512207
2016-05-16,32.746768951416016
2016-05-17,32.44439697265625
2016-05-18,32.09298324584961
2016-05-19,32.387184143066406
2016-05-20,32.73859786987305
2016-05-23,32.77946090698242
2016-05-24,34.00531768798828
2016-05-25,34.5528678894043
2016-05-26,34.18511962890625
2016-05-27,34.2831916809082
2016-05-31,34.291358947753906
2016-06-01,34.84707260131836
2016-06-02,34.91246032714844
2016-06-03,34.95331573486328
2016-06-06,35.5172119140625
2016-06-07,35.713356018066406
2016-06-08,35.451839447021484
2016-06-09,35.49269485473633
2016-06-10,34.618255615234375
2016-06-13,34.225975036621094
2016-06-14,34.89611053466797
2016-06-15,35.61528396606445
2016-06-16,36.32627868652344
2016-06-17,36.318111419677734
2016-06-20,36.914695739746094
2016-06-21,36.68587112426758
2016-06-22,37.609344482421875
2016-06-23,37.413204193115234
2016-06-24,36.816619873046875
2016-06-27,33.72747039794922
2016-06-28,33.43324279785156
2016-06-29,34.928802490234375
