Date,UPS
2010-07-06,34.503604888916016
2010-07-07,35.872894287109375
2010-07-08,36.16847229003906
2010-07-09,36.22877883911133
2010-07-12,36.204654693603516
2010-07-13,36.97675323486328
2010-07-14,37.254234313964844
2010-07-15,37.00088882446289
2010-07-16,35.99957275390625
2010-07-19,36.470054626464844
2010-07-20,36.723411560058594
2010-07-21,36.198612213134766
2010-07-22,38.09270095825195
2010-07-23,38.4063720703125
2010-07-26,39.136260986328125
2010-07-27,39.00355911254883
2010-07-28,39.08799362182617
2010-07-29,38.8406867980957
2010-07-30,39.208648681640625
2010-08-02,40.173789978027344
2010-08-03,40.173789978027344
2010-08-04,40.64427185058594
2010-08-05,40.66838836669922
2010-08-06,40.234100341796875
2010-08-09,40.66838836669922
2010-08-10,40.54172134399414
2010-08-11,39.3353157043457
2010-08-12,39.177330017089844
2010-08-13,39.15303039550781
2010-08-16,39.280616760253906
2010-08-17,40.113033294677734
2010-08-18,40.20415496826172
2010-08-19,39.74847412109375
2010-08-20,39.55403518676758
2010-08-23,39.626956939697266
2010-08-24,38.7945442199707
2010-08-25,38.490753173828125
2010-08-26,38.53937530517578
2010-08-27,39.171260833740234
2010-08-30,38.84925079345703
2010-08-31,38.76417922973633
2010-09-01,40.216312408447266
2010-09-02,40.7813720703125
2010-09-03,41.09733200073242
2010-09-07,40.757080078125
2010-09-08,41.0487060546875
2010-09-09,41.103389739990234
2010-09-10,41.17023468017578
2010-09-13,41.030487060546875
2010-09-14,40.98188400268555
2010-09-15,41.109474182128906
2010-09-16,40.53834915161133
2010-09-17,40.5140380859375
2010-09-20,40.647708892822266
2010-09-21,40.702388763427734
2010-09-22,41.024417877197266
2010-09-23,40.33781814575195
2010-09-24,40.87250900268555
2010-09-27,40.757080078125
2010-09-28,40.81782913208008
2010-09-29,40.55049133300781
2010-09-30,40.52012634277344
2010-10-01,40.36823654174805
2010-10-04,40.17379379272461
2010-10-05,41.24312973022461
2010-10-06,41.20061111450195
2010-10-07,40.93328094482422
2010-10-08,41.030487060546875
2010-10-11,40.921119689941406
2010-10-12,40.85426712036133
2010-10-13,41.71706771850586
2010-10-14,42.16666793823242
2010-10-15,42.11199188232422
2010-10-18,42.2274284362793
2010-10-19,41.76566696166992
2010-10-20,42.31856918334961
2010-10-21,42.28211212158203
2010-10-22,42.42795944213867
2010-10-25,42.118064880371094
2010-10-26,42.178836822509766
2010-10-27,41.30390167236328
2010-10-28,41.109474182128906
2010-10-29,40.9150390625
2010-11-01,40.9150390625
2010-11-02,41.498321533203125
2010-11-03,41.69883346557617
2010-11-04,42.1484375
2010-11-05,42.40363693237305
2010-11-08,42.215274810791016
2010-11-09,41.917572021484375
2010-11-10,41.642269134521484
2010-11-11,41.770751953125
2010-11-12,41.6728630065918
2010-11-15,41.642269134521484
2010-11-16,41.2996940612793
2010-11-17,41.134498596191406
2010-11-18,41.70344161987305
2010-11-19,42.278507232666016
2010-11-22,42.08274459838867
2010-11-23,41.69732666015625
2010-11-24,42.57213592529297
2010-11-26,42.272377014160156
2010-11-29,42.74955368041992
2010-11-30,42.9024772644043
2010-12-01,43.70390319824219
2010-12-02,43.9608268737793
2010-12-03,43.924129486083984
2010-12-06,43.85683059692383
2010-12-07,43.85683059692383
2010-12-08,44.05259704589844
2010-12-09,44.682716369628906
2010-12-10,44.59092712402344
2010-12-13,44.51752471923828
2010-12-14,44.413516998291016
2010-12-15,44.19940185546875
2010-12-16,45.12317657470703
2010-12-17,44.6949348449707
2010-12-20,44.49917221069336
2010-12-21,44.58481979370117
2010-12-22,44.572593688964844
2010-12-23,44.49306106567383
2010-12-27,44.5420036315918
2010-12-28,44.5420036315918
2010-12-29,44.46247482299805
2010-12-30,44.46247482299805
2010-12-31,44.40129089355469
2011-01-03,44.62764358520508
2011-01-04,44.52976608276367
2011-01-05,44.597068786621094
2011-01-06,44.34622573852539
2011-01-07,44.13825988769531
2011-01-10,44.132118225097656
2011-01-11,43.893558502197266
2011-01-12,44.01588821411133
2011-01-13,44.19940185546875
2011-01-14,44.34010696411133
2011-01-18,44.67047882080078
2011-01-19,44.15658950805664
2011-01-20,44.45024490356445
2011-01-21,44.59092712402344
2011-01-24,44.78670883178711
2011-01-25,44.55423355102539
2011-01-26,44.57870864868164
2011-01-27,44.60318374633789
2011-01-28,43.26955795288086
2011-01-31,43.81401824951172
2011-02-01,45.63093185424805
2011-02-02,45.29446792602539
2011-02-03,45.44740295410156
2011-02-04,45.477989196777344
2011-02-07,45.42292404174805
2011-02-08,45.5575065612793
2011-02-09,45.62481689453125
2011-02-10,46.062198638916016
2011-02-11,46.40104293823242
2011-02-14,46.080684661865234
2011-02-15,46.080684661865234
2011-02-16,46.61048126220703
2011-02-17,47.02324676513672
2011-02-18,47.10948181152344
2011-02-22,45.9636344909668
2011-02-23,45.2613410949707
2011-02-24,45.39071273803711
2011-02-25,45.25517272949219
2011-02-28,45.46464157104492
2011-03-01,44.57136154174805
2011-03-02,44.522090911865234
2011-03-03,45.25517272949219
2011-03-04,44.62681198120117
2011-03-07,44.2325325012207
2011-03-08,44.86090850830078
2011-03-09,45.12581253051758
2011-03-10,45.039554595947266
2011-03-11,45.643287658691406
2011-03-14,45.088836669921875
2011-03-15,44.238685607910156
2011-03-16,43.357730865478516
2011-03-17,44.115478515625
2011-03-18,44.10932922363281
2011-03-21,44.873226165771484
2011-03-22,44.38654327392578
2011-03-23,44.12165451049805
2011-03-24,44.41733169555664
2011-03-25,44.38037872314453
2011-03-28,45.292144775390625
2011-03-29,45.49543380737305
2011-03-30,45.89588165283203
2011-03-31,45.78499221801758
2011-04-01,45.88355255126953
2011-04-04,46.04373550415039
2011-04-05,45.680259704589844
2011-04-06,45.87738037109375
2011-04-07,45.587852478027344
2011-04-08,45.12581253051758
2011-04-11,45.101173400878906
2011-04-12,45.11347198486328
2011-04-13,44.73152542114258
2011-04-14,44.608333587646484
2011-04-15,44.79313278198242
2011-04-18,44.30644989013672
2011-04-19,44.34342575073242
2011-04-20,44.79313278198242
2011-04-21,45.0765266418457
2011-04-25,45.36606216430664
2011-04-26,45.77265167236328
2011-04-27,45.75416946411133
2011-04-28,46.086856842041016
2011-04-29,46.18543243408203
2011-05-02,46.12381362915039
2011-05-03,46.259342193603516
2011-05-04,45.741851806640625
2011-05-05,45.56320571899414
2011-05-06,45.649444580078125
2011-05-09,45.40301513671875
2011-05-10,45.8157958984375
2011-05-11,45.988285064697266
2011-05-12,46.11854553222656
2011-05-13,45.994476318359375
2011-05-16,45.78355407714844
2011-05-17,45.54780197143555
2011-05-18,45.808372497558594
2011-05-19,46.09374237060547
2011-05-20,45.938655853271484
2011-05-23,45.597434997558594
2011-05-24,45.23141860961914
2011-05-25,45.16316223144531
2011-05-26,45.268646240234375
2011-05-27,45.2624626159668
2011-05-31,45.59122848510742
2011-06-01,44.852996826171875
2011-06-02,44.865413665771484
2011-06-03,44.13957595825195
2011-06-06,43.64946365356445
2011-06-07,43.27103805541992
2011-06-08,42.967041015625
2011-06-09,42.985660552978516
2011-06-10,42.495574951171875
2011-06-13,42.47076416015625
2011-06-14,42.93605041503906
2011-06-15,42.874000549316406
2011-06-16,42.836788177490234
2011-06-17,42.91122055053711
2011-06-20,42.99187469482422
2011-06-21,43.82937240600586
2011-06-22,44.114749908447266
2011-06-23,44.24502944946289
2011-06-24,44.12095642089844
2011-06-27,44.319480895996094
2011-06-28,44.69790267944336
2011-06-29,44.65447235107422
2011-06-30,45.24383544921875
2011-07-01,45.882816314697266
2011-07-05,45.77113342285156
2011-07-06,46.21781921386719
2011-07-07,46.7575569152832
2011-07-08,46.2612419128418
2011-07-11,45.74633026123047
2011-07-12,45.44235610961914
2011-07-13,45.54780197143555
2011-07-14,45.51057815551758
2011-07-15,45.336883544921875
2011-07-18,44.927433013916016
2011-07-19,45.5354118347168
2011-07-20,45.60985565185547
2011-07-21,46.15578079223633
2011-07-22,46.006893157958984
2011-07-25,45.938655853271484
2011-07-26,44.41252517700195
2011-07-27,43.556419372558594
2011-07-28,42.892608642578125
2011-07-29,42.94224548339844
2011-08-01,41.94964599609375
2011-08-02,41.118350982666016
2011-08-03,41.72631072998047
2011-08-04,40.46696090698242
2011-08-05,40.75232696533203
2011-08-08,38.71129608154297
2011-08-09,39.76591873168945
2011-08-10,38.456947326660156
2011-08-11,40.150569915771484
2011-08-12,40.4483528137207
2011-08-15,40.87021255493164
2011-08-16,40.4483528137207
2011-08-17,40.373897552490234
2011-08-18,38.948055267333984
2011-08-19,38.5853385925293
2011-08-22,38.77295684814453
2011-08-23,39.92362976074219
2011-08-24,40.53649139404297
2011-08-25,39.81107711791992
2011-08-26,40.46145248413086
2011-08-29,41.7309684753418
2011-08-30,42.04364013671875
2011-08-31,42.14368438720703
2011-09-01,41.693424224853516
2011-09-02,41.03054428100586
2011-09-06,40.24257278442383
2011-09-07,40.64281463623047
2011-09-08,40.58652114868164
2011-09-09,40.161285400390625
2011-09-12,39.94239044189453
2011-09-13,40.44268798828125
2011-09-14,41.3745002746582
2011-09-15,41.38700866699219
2011-09-16,41.64340591430664
2011-09-19,41.14936447143555
2011-09-20,41.40576171875
2011-09-21,40.236324310302734
2011-09-22,38.879268646240234
2011-09-23,38.77295684814453
2011-09-26,39.5296516418457
2011-09-27,40.029937744140625
2011-09-28,39.49211883544922
2011-09-29,40.44268798828125
2011-09-30,39.49211883544922
2011-10-03,38.91055679321289
2011-10-04,40.06121063232422
2011-10-05,41.005523681640625
2011-10-06,41.5996208190918
2011-10-07,41.437015533447266
2011-10-10,42.437618255615234
2011-10-11,42.49391174316406
2011-10-12,42.87538528442383
2011-10-13,42.58145523071289
2011-10-14,43.12553787231445
2011-10-17,42.53141403198242
2011-10-18,43.30686950683594
2011-10-19,43.037986755371094
2011-10-20,43.27561950683594
2011-10-21,43.813438415527344
2011-10-24,44.31999969482422
2011-10-25,43.36942672729492
2011-10-26,43.38819122314453
2011-10-27,44.74523162841797
2011-10-28,44.70771408081055
2011-10-31,43.9260139465332
2011-11-01,42.9004020690918
2011-11-02,43.36942672729492
2011-11-03,44.1261100769043
2011-11-04,43.76968002319336
2011-11-07,44.063594818115234
2011-11-08,44.74523162841797
2011-11-09,43.46015167236328
2011-11-10,44.02079772949219
2011-11-11,44.58774948120117
2011-11-14,44.25387954711914
2011-11-15,44.45546340942383
2011-11-16,43.66172790527344
2011-11-17,43.422359466552734
2011-11-18,43.55463409423828
2011-11-21,42.975093841552734
2011-11-22,42.861690521240234
2011-11-23,42.14357376098633
2011-11-25,41.866371154785156
2011-11-28,42.98768615722656
2011-11-29,43.09476852416992
2011-11-30,45.19881057739258
2011-12-01,44.808231353759766
2011-12-02,44.77044677734375
2011-12-05,45.32479476928711
2011-12-06,45.23030090332031
2011-12-07,46.1815185546875
2011-12-08,45.368873596191406
2011-12-09,45.639766693115234
2011-12-12,45.25550842285156
2011-12-13,44.75783157348633
2011-12-14,44.49956512451172
2011-12-15,45.07280349731445
2011-12-16,45.20509719848633
2011-12-19,44.600345611572266
2011-12-20,45.70905303955078
2011-12-21,45.65237045288086
2011-12-22,45.98624038696289
2011-12-23,46.28232955932617
2011-12-27,46.294921875
2011-12-28,45.816162109375
2011-12-29,46.32011795043945
2011-12-30,46.10592269897461
2012-01-03,46.716983795166016
2012-01-04,46.51538848876953
2012-01-05,46.06182861328125
2012-01-06,46.28859329223633
2012-01-09,46.26969909667969
2012-01-10,46.73588180541992
2012-01-11,47.00044631958008
2012-01-12,47.082366943359375
2012-01-13,46.716983795166016
2012-01-17,46.74217224121094
2012-01-18,47.202049255371094
2012-01-19,47.4414176940918
2012-01-20,47.51069641113281
2012-01-23,47.32803726196289
2012-01-24,47.246131896972656
2012-01-25,47.63670349121094
2012-01-26,47.77528762817383
2012-01-27,47.90126037597656
2012-01-30,47.970584869384766
2012-01-31,47.65559768676758
2012-02-01,48.367431640625
2012-02-02,48.11545181274414
2012-02-03,48.31704330444336
2012-02-06,48.45562744140625
2012-02-07,48.688720703125
2012-02-08,48.45562744140625
2012-02-09,48.23515319824219
2012-02-10,48.310752868652344
2012-02-13,48.60681915283203
2012-02-14,48.575321197509766
2012-02-15,48.33595657348633
2012-02-16,48.71673583984375
2012-02-17,48.71673583984375
2012-02-21,48.4882698059082
2012-02-22,48.17093276977539
2012-02-23,48.64058303833008
2012-02-24,48.551734924316406
2012-02-27,48.72309494018555
2012-02-28,48.780208587646484
2012-02-29,48.862728118896484
2012-03-01,48.79924392700195
2012-03-02,48.57710266113281
2012-03-05,48.4374885559082
2012-03-06,47.98686981201172
2012-03-07,48.23439407348633
2012-03-08,48.69136047363281
2012-03-09,48.970603942871094
2012-03-12,49.30698013305664
2012-03-13,49.73854446411133
2012-03-14,49.65604782104492
2012-03-15,50.10029602050781
2012-03-16,49.76393127441406
2012-03-19,51.477542877197266
2012-03-20,51.02057647705078
2012-03-21,51.09673309326172
2012-03-22,50.95075988769531
2012-03-23,50.588985443115234
2012-03-26,51.134803771972656
2012-03-27,51.02057647705078
2012-03-28,50.798439025878906
2012-03-29,50.677852630615234
2012-03-30,51.23000717163086
2012-04-02,51.198272705078125
2012-04-03,51.10308837890625
2012-04-04,50.6841926574707
2012-04-05,50.88730239868164
2012-04-09,50.25898361206055
2012-04-10,49.713165283203125
2012-04-11,50.0051155090332
2012-04-12,50.404937744140625
2012-04-13,50.49381637573242
2012-04-16,50.49381637573242
2012-04-17,50.96345901489258
2012-04-18,51.08402633666992
2012-04-19,50.6841926574707
2012-04-20,50.94439697265625
2012-04-23,50.15742874145508
2012-04-24,50.43031692504883
2012-04-25,50.5509147644043
2012-04-26,49.66239929199219
2012-04-27,49.7829704284668
2012-04-30,49.59259033203125
2012-05-01,49.80200958251953
2012-05-02,49.77029800415039
2012-05-03,49.54814147949219
2012-05-04,49.33234405517578
2012-05-07,49.37681579589844
2012-05-08,49.2879524230957
2012-05-09,48.96428298950195
2012-05-10,48.983421325683594
2012-05-11,48.868350982666016
2012-05-14,48.727699279785156
2012-05-15,48.64457702636719
2012-05-16,48.54226303100586
2012-05-17,47.832550048828125
2012-05-18,47.333831787109375
2012-05-21,47.723846435546875
2012-05-22,47.80058288574219
2012-05-23,47.95403289794922
2012-05-24,48.06910705566406
2012-05-25,47.91566467285156
2012-05-29,48.280113220214844
2012-05-30,47.70465850830078
2012-05-31,47.91566467285156
2012-06-01,46.835105895996094
2012-06-04,46.66887664794922
2012-06-05,46.5473747253418
2012-06-06,47.94124984741211
2012-06-07,48.25454330444336
2012-06-08,48.99622344970703
2012-06-11,48.48473358154297
2012-06-12,48.71489715576172
2012-06-13,48.76607894897461
2012-06-14,49.469383239746094
2012-06-15,49.57167434692383
2012-06-18,49.73790740966797
2012-06-19,49.9744987487793
2012-06-20,49.98088455200195
2012-06-21,49.2967414855957
2012-06-22,49.686790466308594
2012-06-25,48.87474822998047
2012-06-26,48.8235969543457
2012-06-27,49.098541259765625
2012-06-28,49.30313491821289
2012-06-29,50.35812759399414
2012-07-02,50.31338119506836
2012-07-03,50.81208801269531
2012-07-05,51.09342575073242
2012-07-06,50.7481575012207
2012-07-09,50.63945770263672
2012-07-10,50.243038177490234
2012-07-11,50.43485641479492
2012-07-12,50.249427795410156
2012-07-13,50.79291534423828
2012-07-16,50.62026596069336
2012-07-17,50.72257995605469
2012-07-18,51.28523635864258
2012-07-19,51.13179016113281
2012-07-20,50.159912109375
2012-07-23,49.8402214050293
2012-07-24,47.53202819824219
2012-07-25,47.48727798461914
2012-07-26,47.87092971801758
2012-07-27,48.593414306640625
2012-07-30,48.74046325683594
2012-07-31,48.34404754638672
2012-08-01,48.04994201660156
2012-08-02,47.95403289794922
2012-08-03,48.43996810913086
2012-08-06,48.35044860839844
2012-08-07,48.65095901489258
2012-08-08,48.4527473449707
2012-08-09,48.61260223388672
2012-08-10,48.785255432128906
2012-08-13,48.689334869384766
2012-08-14,48.708526611328125
2012-08-15,48.964271545410156
2012-08-16,49.196170806884766
2012-08-17,49.27347183227539
2012-08-20,49.24126052856445
2012-08-21,48.89340591430664
2012-08-22,49.047996520996094
2012-08-23,48.751678466796875
2012-08-24,48.77744674682617
2012-08-27,48.48112869262695
2012-08-28,48.049530029296875
2012-08-29,47.86271667480469
2012-08-30,47.55350112915039
2012-08-31,47.54706573486328
2012-09-04,47.476200103759766
2012-09-05,46.34244155883789
2012-09-06,46.34244155883789
2012-09-07,46.76759719848633
2012-09-10,47.057491302490234
2012-09-11,47.373130798339844
2012-09-12,47.43755340576172
2012-09-13,48.13973617553711
2012-09-14,47.46331787109375
2012-09-17,47.817626953125
2012-09-18,47.35380172729492
2012-09-19,47.8433837890625
2012-09-20,46.77405548095703
2012-09-21,46.30377960205078
2012-09-24,46.40041732788086
2012-09-25,46.426185607910156
2012-09-26,46.2393684387207
2012-09-27,46.39396667480469
2012-09-28,46.10409927368164
2012-10-01,46.38753128051758
2012-10-02,46.39396667480469
2012-10-03,47.27651596069336
2012-10-04,47.00594711303711
2012-10-05,47.089683532714844
2012-10-08,47.51486587524414
2012-10-09,47.03816223144531
2012-10-10,46.5485725402832
2012-10-11,46.57434844970703
2012-10-12,46.45195007324219
2012-10-15,46.76115036010742
2012-10-16,47.09613800048828
2012-10-17,47.21208953857422
2012-10-18,47.41822814941406
2012-10-19,46.57434844970703
2012-10-22,46.09762954711914
2012-10-23,47.49554443359375
2012-10-24,47.102569580078125
2012-10-25,47.15410232543945
2012-10-26,47.03816223144531
2012-10-31,47.18632888793945
2012-11-01,47.60504150390625
2012-11-02,47.33446502685547
2012-11-05,47.31514358520508
2012-11-06,47.392459869384766
2012-11-07,47.02527618408203
2012-11-08,46.76115036010742
2012-11-09,46.542144775390625
2012-11-12,46.57434844970703
2012-11-13,46.29090881347656
2012-11-14,45.285987854003906
2012-11-15,45.675662994384766
2012-11-16,45.47432327270508
2012-11-19,46.39653778076172
2012-11-20,46.33158493041992
2012-11-21,46.37057113647461
2012-11-23,46.74724197387695
2012-11-26,47.13690948486328
2012-11-27,46.8641471862793
2012-11-28,47.22133255004883
2012-11-29,47.77336883544922
2012-11-30,47.48112106323242
2012-12-03,46.935585021972656
2012-12-04,47.43565368652344
2012-12-05,47.734397888183594
2012-12-06,47.36422348022461
2012-12-07,47.52008819580078
2012-12-10,47.85131072998047
2012-12-11,47.90325927734375
2012-12-12,47.68896484375
2012-12-13,47.63698196411133
2012-12-14,47.312252044677734
2012-12-17,47.64346694946289
2012-12-18,48.74104309082031
2012-12-19,49.104732513427734
2012-12-20,48.792991638183594
2012-12-21,48.60465621948242
2012-12-24,48.474761962890625
2012-12-26,48.22798538208008
2012-12-27,48.00067138671875
2012-12-28,47.29925537109375
2012-12-31,47.88379669189453
2013-01-02,49.55934524536133
2013-01-03,49.60481262207031
2013-01-04,49.72820281982422
2013-01-07,49.585330963134766
2013-01-08,49.44893264770508
2013-01-09,50.007469177246094
2013-01-10,50.78680419921875
2013-01-11,50.604942321777344
2013-01-14,51.46222686767578
2013-01-15,51.52067184448242
2013-01-16,51.734989166259766
2013-01-17,51.819419860839844
2013-01-18,52.118186950683594
2013-01-22,52.397457122802734
2013-01-23,52.1766242980957
2013-01-24,53.34563064575195
2013-01-25,53.54696273803711
2013-01-28,53.585941314697266
2013-01-29,53.39108657836914
2013-01-30,52.754642486572266
2013-01-31,51.49470138549805
2013-02-01,51.93632888793945
2013-02-04,51.89736557006836
2013-02-05,52.475372314453125
2013-02-06,52.54679870605469
2013-02-07,53.124813079833984
2013-02-08,53.50148391723633
2013-02-11,53.702823638916016
2013-02-12,53.45603561401367
2013-02-13,53.57942199707031
2013-02-14,53.702823638916016
2013-02-15,54.215885162353516
2013-02-19,55.04717254638672
2013-02-20,54.43021011352539
2013-02-21,54.05073928833008
2013-02-22,54.266639709472656
2013-02-25,53.6123161315918
2013-02-26,53.6123161315918
2013-02-27,54.19468688964844
2013-02-28,54.07689666748047
2013-03-01,54.220829010009766
2013-03-04,54.26008605957031
2013-03-05,55.00599670410156
2013-03-06,55.24152374267578
2013-03-07,55.15647506713867
2013-03-08,55.248069763183594
2013-03-11,55.405086517333984
2013-03-12,55.30696487426758
2013-03-13,55.73224639892578
2013-03-14,56.02667236328125
2013-03-15,55.92198944091797
2013-03-18,55.89582061767578
2013-03-19,55.666812896728516
2013-03-20,54.97980499267578
2013-03-21,54.305908203125
2013-03-22,55.457420349121094
2013-03-25,55.359310150146484
2013-03-26,55.640621185302734
2013-03-27,55.89582061767578
2013-03-28,56.203330993652344
2013-04-01,55.267704010009766
2013-04-02,54.907833099365234
2013-04-03,54.52180862426758
2013-04-04,54.7442741394043
2013-04-05,54.6591911315918
2013-04-08,54.45638656616211
2013-04-09,54.66574478149414
2013-04-10,55.326576232910156
2013-04-11,55.1695442199707
2013-04-12,55.051780700683594
2013-04-15,53.91983413696289
2013-04-16,54.44983673095703
2013-04-17,53.99184036254883
2013-04-18,53.8936882019043
2013-04-19,54.29936218261719
2013-04-22,54.47600173950195
2013-04-23,54.790069580078125
2013-04-24,54.633052825927734
2013-04-25,55.88928985595703
2013-04-26,56.07900619506836
2013-04-29,56.44540023803711
2013-04-30,56.16405487060547
2013-05-01,55.49668502807617
2013-05-02,55.830379486083984
2013-05-03,56.3276481628418
2013-05-06,56.94921875
2013-05-07,58.009159088134766
2013-05-08,58.251277923583984
2013-05-09,58.13264465332031
2013-05-10,58.20515060424805
2013-05-13,58.00745391845703
2013-05-14,58.244651794433594
2013-05-15,58.37642288208008
2013-05-16,57.88227462768555
2013-05-17,58.44231414794922
2013-05-20,58.34347915649414
2013-05-21,58.49504089355469
2013-05-22,58.073368072509766
2013-05-23,57.52647399902344
2013-05-24,57.21021270751953
2013-05-28,57.15749740600586
2013-05-29,56.88738250732422
2013-05-30,56.90055847167969
2013-05-31,56.59749221801758
2013-06-03,56.82806396484375
2013-06-04,56.63701248168945
2013-06-05,55.97813415527344
2013-06-06,55.846351623535156
2013-06-07,56.907135009765625
2013-06-10,56.893978118896484
2013-06-11,56.43275451660156
2013-06-12,56.340511322021484
2013-06-13,56.87421417236328
2013-06-14,56.60406494140625
2013-06-17,57.01915740966797
2013-06-18,57.605552673339844
2013-06-19,56.907135009765625
2013-06-20,55.9320182800293
2013-06-21,56.27462387084961
2013-06-24,56.18239974975586
2013-06-25,56.4788703918457
2013-06-26,56.94009780883789
2013-06-27,57.38150405883789
2013-06-28,56.97960662841797
2013-07-01,57.35519027709961
2013-07-02,57.06525421142578
2013-07-03,56.76875686645508
2013-07-05,57.67802810668945
2013-07-08,58.21172332763672
2013-07-09,59.12095260620117
2013-07-10,59.45698547363281
2013-07-11,60.25423812866211
2013-07-12,56.742427825927734
2013-07-15,56.32073211669922
2013-07-16,56.65018081665039
2013-07-17,57.09162521362305
2013-07-18,57.88227462768555
2013-07-19,58.033790588378906
2013-07-22,57.72413635253906
2013-07-23,57.658260345458984
2013-07-24,57.309059143066406
2013-07-25,57.21021270751953
2013-07-26,57.3156623840332
2013-07-29,57.19703674316406
2013-07-30,56.933494567871094
2013-07-31,57.190467834472656
2013-08-01,58.00745391845703
2013-08-02,57.92839431762695
2013-08-05,57.888858795166016
2013-08-06,57.948158264160156
2013-08-07,57.90205764770508
2013-08-08,58.06017303466797
2013-08-09,57.85593795776367
2013-08-12,57.82957458496094
2013-08-13,57.79005432128906
2013-08-14,57.61873245239258
2013-08-15,57.04142379760742
2013-08-16,57.10113525390625
2013-08-19,57.121055603027344
2013-08-20,57.267032623291016
2013-08-21,57.1276969909668
2013-08-22,57.7049674987793
2013-08-23,57.844356536865234
2013-08-26,57.864253997802734
2013-08-27,56.96177291870117
2013-08-28,56.82908248901367
2013-08-29,56.875518798828125
2013-08-30,56.789268493652344
2013-09-03,57.04142379760742
2013-09-04,57.43292999267578
2013-09-05,57.60546875
2013-09-06,57.57225799560547
2013-09-09,57.817787170410156
2013-09-10,58.44160461425781
2013-09-11,58.89282989501953
2013-09-12,58.786617279052734
2013-09-13,58.83308792114258
2013-09-16,59.45021057128906
2013-09-17,59.6493034362793
2013-09-18,60.365943908691406
