Date,INFA
2022-09-08,21.780000686645508
2022-09-09,21.950000762939453
2022-09-12,22.149999618530273
2022-09-13,21.5
2022-09-14,22.059999465942383
2022-09-15,21.1200008392334
2022-09-16,20.639999389648438
2022-09-19,21.309999465942383
2022-09-20,20.6200008392334
2022-09-21,20.479999542236328
2022-09-22,20.3700008392334
2022-09-23,19.969999313354492
2022-09-26,19.81999969482422
2022-09-27,20.329999923706055
2022-09-28,20.770000457763672
2022-09-29,20.420000076293945
2022-09-30,20.06999969482422
2022-10-03,20.90999984741211
2022-10-04,21.450000762939453
2022-10-05,21.639999389648438
2022-10-06,21.280000686645508
2022-10-07,20.700000762939453
2022-10-10,18.81999969482422
2022-10-11,18.209999084472656
2022-10-12,18.719999313354492
2022-10-13,19.469999313354492
2022-10-14,18.770000457763672
2022-10-17,19.450000762939453
2022-10-18,19.8799991607666
2022-10-19,19.3799991607666
2022-10-20,19.1299991607666
2022-10-21,19.219999313354492
2022-10-24,18.899999618530273
2022-10-25,20.0
2022-10-26,19.229999542236328
2022-10-27,19.09000015258789
2022-10-28,19.100000381469727
2022-10-31,19.360000610351562
2022-11-01,19.5
2022-11-02,18.68000030517578
2022-11-03,18.100000381469727
2022-11-04,17.420000076293945
2022-11-07,18.299999237060547
2022-11-08,18.450000762939453
2022-11-09,18.100000381469727
2022-11-10,18.950000762939453
2022-11-11,19.010000228881836
2022-11-14,18.739999771118164
2022-11-15,18.989999771118164
2022-11-16,17.950000762939453
2022-11-17,17.579999923706055
2022-11-18,17.469999313354492
2022-11-21,17.190000534057617
2022-11-22,17.239999771118164
2022-11-23,17.43000030517578
2022-11-25,17.34000015258789
2022-11-28,17.079999923706055
2022-11-29,16.809999465942383
2022-11-30,17.18000030517578
2022-12-01,17.239999771118164
2022-12-02,16.809999465942383
2022-12-05,15.970000267028809
2022-12-06,15.829999923706055
2022-12-07,15.880000114440918
2022-12-08,16.190000534057617
2022-12-09,15.960000038146973
2022-12-12,16.920000076293945
2022-12-13,16.799999237060547
2022-12-14,16.950000762939453
2022-12-15,16.65999984741211
2022-12-16,16.299999237060547
2022-12-19,15.90999984741211
2022-12-20,16.030000686645508
2022-12-21,16.15999984741211
2022-12-22,15.800000190734863
2022-12-23,15.920000076293945
2022-12-27,15.579999923706055
2022-12-28,15.569999694824219
2022-12-29,15.960000038146973
2022-12-30,16.290000915527344
2023-01-03,15.430000305175781
2023-01-04,15.90999984741211
2023-01-05,15.149999618530273
2023-01-06,15.329999923706055
2023-01-09,15.789999961853027
2023-01-10,15.550000190734863
2023-01-11,16.6200008392334
2023-01-12,16.100000381469727
2023-01-13,16.450000762939453
2023-01-17,16.670000076293945
2023-01-18,16.479999542236328
2023-01-19,16.68000030517578
2023-01-20,16.950000762939453
2023-01-23,17.110000610351562
2023-01-24,16.729999542236328
2023-01-25,16.90999984741211
2023-01-26,17.360000610351562
2023-01-27,18.079999923706055
2023-01-30,17.530000686645508
2023-01-31,17.799999237060547
2023-02-01,18.200000762939453
2023-02-02,19.459999084472656
2023-02-03,18.969999313354492
2023-02-06,18.3700008392334
2023-02-07,18.59000015258789
2023-02-08,18.34000015258789
2023-02-09,18.579999923706055
2023-02-10,18.600000381469727
2023-02-13,18.399999618530273
2023-02-14,18.350000381469727
2023-02-15,18.549999237060547
2023-02-16,18.309999465942383
2023-02-17,18.079999923706055
2023-02-21,17.610000610351562
2023-02-22,17.639999389648438
2023-02-23,17.649999618530273
2023-02-24,17.5
2023-02-27,17.350000381469727
2023-02-28,17.25
2023-03-01,17.059999465942383
2023-03-02,17.020000457763672
2023-03-03,17.0
2023-03-06,17.290000915527344
2023-03-07,17.010000228881836
2023-03-08,16.959999084472656
2023-03-09,15.920000076293945
2023-03-10,15.739999771118164
2023-03-13,15.859999656677246
2023-03-14,15.699999809265137
2023-03-15,16.09000015258789
2023-03-16,16.520000457763672
2023-03-17,16.399999618530273
2023-03-20,16.06999969482422
2023-03-21,16.600000381469727
2023-03-22,16.09000015258789
2023-03-23,16.290000915527344
2023-03-24,16.25
2023-03-27,16.139999389648438
2023-03-28,15.899999618530273
2023-03-29,16.200000762939453
2023-03-30,16.170000076293945
2023-03-31,16.399999618530273
2023-04-03,16.639999389648438
2023-04-04,16.15999984741211
2023-04-05,15.770000457763672
2023-04-06,15.859999656677246
2023-04-10,15.829999923706055
2023-04-11,16.049999237060547
2023-04-12,15.8100004196167
2023-04-13,16.15999984741211
2023-04-14,15.880000114440918
2023-04-17,16.079999923706055
2023-04-18,15.779999732971191
2023-04-19,15.869999885559082
2023-04-20,15.640000343322754
2023-04-21,15.699999809265137
2023-04-24,15.479999542236328
2023-04-25,15.3100004196167
2023-04-26,15.430000305175781
2023-04-27,15.359999656677246
2023-04-28,15.460000038146973
2023-05-01,15.369999885559082
2023-05-02,15.119999885559082
2023-05-03,14.800000190734863
2023-05-04,14.09000015258789
2023-05-05,14.510000228881836
2023-05-08,14.670000076293945
2023-05-09,14.720000267028809
2023-05-10,15.050000190734863
2023-05-11,14.84000015258789
2023-05-12,14.710000038146973
2023-05-15,15.020000457763672
2023-05-16,15.149999618530273
2023-05-17,15.720000267028809
2023-05-18,16.139999389648438
2023-05-19,16.059999465942383
2023-05-22,16.649999618530273
2023-05-23,16.81999969482422
2023-05-24,16.579999923706055
2023-05-25,16.56999969482422
2023-05-26,16.610000610351562
2023-05-30,17.0
2023-05-31,17.65999984741211
2023-06-01,17.770000457763672
2023-06-02,17.729999542236328
2023-06-05,17.670000076293945
2023-06-06,18.139999389648438
2023-06-07,17.6299991607666
2023-06-08,17.68000030517578
2023-06-09,17.610000610351562
2023-06-12,18.149999618530273
2023-06-13,18.469999313354492
2023-06-14,18.6200008392334
2023-06-15,18.6200008392334
2023-06-16,18.540000915527344
2023-06-20,18.350000381469727
2023-06-21,17.799999237060547
2023-06-22,17.940000534057617
2023-06-23,17.90999984741211
2023-06-26,17.5
2023-06-27,17.780000686645508
2023-06-28,18.329999923706055
2023-06-29,18.170000076293945
2023-06-30,18.5
2023-07-03,18.459999084472656
2023-07-05,18.209999084472656
2023-07-06,17.889999389648438
2023-07-07,17.649999618530273
2023-07-10,18.06999969482422
2023-07-11,18.190000534057617
2023-07-12,18.34000015258789
2023-07-13,18.940000534057617
2023-07-14,18.690000534057617
2023-07-17,18.90999984741211
2023-07-18,18.889999389648438
2023-07-19,19.0
2023-07-20,18.690000534057617
2023-07-21,18.610000610351562
2023-07-24,18.610000610351562
2023-07-25,18.690000534057617
2023-07-26,18.780000686645508
2023-07-27,18.399999618530273
2023-07-28,18.610000610351562
2023-07-31,19.040000915527344
2023-08-01,19.15999984741211
2023-08-02,18.3700008392334
2023-08-03,21.3700008392334
2023-08-04,21.719999313354492
2023-08-07,21.75
2023-08-08,21.18000030517578
2023-08-09,20.149999618530273
2023-08-10,20.209999084472656
2023-08-11,20.100000381469727
2023-08-14,20.309999465942383
2023-08-15,20.209999084472656
2023-08-16,19.530000686645508
2023-08-17,19.170000076293945
2023-08-18,19.329999923706055
2023-08-21,19.540000915527344
2023-08-22,19.950000762939453
2023-08-23,20.1200008392334
2023-08-24,20.0
2023-08-25,20.309999465942383
2023-08-28,20.350000381469727
2023-08-29,20.469999313354492
2023-08-30,20.920000076293945
2023-08-31,20.950000762939453
2023-09-01,21.139999389648438
2023-09-05,21.540000915527344
2023-09-06,21.34000015258789
2023-09-07,21.31999969482422
2023-09-08,21.489999771118164
2023-09-11,21.75
2023-09-12,21.479999542236328
2023-09-13,21.229999542236328
2023-09-14,21.280000686645508
2023-09-15,21.209999084472656
2023-09-18,21.360000610351562
2023-09-19,21.1299991607666
2023-09-20,21.149999618530273
2023-09-21,20.709999084472656
2023-09-22,20.530000686645508
2023-09-25,20.549999237060547
2023-09-26,19.899999618530273
2023-09-27,20.18000030517578
2023-09-28,20.190000534057617
2023-09-29,21.06999969482422
2023-10-02,20.8799991607666
2023-10-03,20.5
2023-10-04,20.850000381469727
2023-10-05,20.850000381469727
2023-10-06,21.489999771118164
2023-10-09,21.59000015258789
2023-10-10,21.549999237060547
2023-10-11,21.639999389648438
2023-10-12,21.18000030517578
2023-10-13,20.780000686645508
2023-10-16,21.239999771118164
2023-10-17,21.399999618530273
2023-10-18,20.760000228881836
2023-10-19,20.65999984741211
2023-10-20,20.420000076293945
2023-10-23,19.90999984741211
2023-10-24,20.309999465942383
2023-10-25,19.5
2023-10-26,19.31999969482422
2023-10-27,19.100000381469727
2023-10-30,18.8700008392334
2023-10-31,19.18000030517578
2023-11-01,19.15999984741211
2023-11-02,22.579999923706055
2023-11-03,23.479999542236328
2023-11-06,22.770000457763672
2023-11-07,23.100000381469727
2023-11-08,23.18000030517578
2023-11-09,22.81999969482422
2023-11-10,23.3799991607666
2023-11-13,23.8799991607666
2023-11-14,24.90999984741211
2023-11-15,24.440000534057617
2023-11-16,24.309999465942383
2023-11-17,24.479999542236328
2023-11-20,24.790000915527344
2023-11-21,24.5
2023-11-22,24.530000686645508
2023-11-24,24.65999984741211
2023-11-27,24.75
2023-11-28,25.079999923706055
2023-11-29,25.34000015258789
2023-11-30,25.09000015258789
2023-12-01,25.530000686645508
2023-12-04,25.899999618530273
2023-12-05,26.030000686645508
2023-12-06,27.389999389648438
2023-12-07,27.09000015258789
2023-12-08,27.329999923706055
2023-12-11,27.81999969482422
2023-12-12,28.18000030517578
2023-12-13,29.110000610351562
2023-12-14,29.0
2023-12-15,28.979999542236328
2023-12-18,29.0
2023-12-19,28.610000610351562
2023-12-20,28.280000686645508
2023-12-21,28.75
2023-12-22,29.010000228881836
2023-12-26,29.110000610351562
2023-12-27,29.020000457763672
2023-12-28,28.690000534057617
2023-12-29,28.389999389648438
2024-01-02,26.950000762939453
2024-01-03,25.899999618530273
2024-01-04,26.3799991607666
2024-01-05,26.520000457763672
2024-01-08,27.149999618530273
2024-01-09,27.8700008392334
2024-01-10,28.40999984741211
2024-01-11,28.75
2024-01-12,29.06999969482422
2024-01-16,29.079999923706055
2024-01-17,28.950000762939453
2024-01-18,29.030000686645508
2024-01-19,30.290000915527344
2024-01-22,30.899999618530273
2024-01-23,30.15999984741211
2024-01-24,29.809999465942383
2024-01-25,29.979999542236328
2024-01-26,30.1200008392334
2024-01-29,30.75
2024-01-30,30.469999313354492
2024-01-31,30.0
2024-02-01,30.899999618530273
2024-02-02,31.0
2024-02-05,30.25
2024-02-06,30.030000686645508
2024-02-07,30.200000762939453
2024-02-08,31.1200008392334
2024-02-09,31.1200008392334
2024-02-12,31.290000915527344
2024-02-13,29.510000228881836
2024-02-14,30.1299991607666
2024-02-15,33.970001220703125
2024-02-16,34.09000015258789
2024-02-20,32.15999984741211
2024-02-21,31.860000610351562
2024-02-22,32.599998474121094
2024-02-23,32.34000015258789
2024-02-26,32.27000045776367
2024-02-27,32.79999923706055
2024-02-28,32.310001373291016
2024-02-29,32.58000183105469
2024-03-01,32.459999084472656
2024-03-04,32.04999923706055
2024-03-05,31.700000762939453
2024-03-06,31.8799991607666
2024-03-07,32.11000061035156
2024-03-08,31.829999923706055
2024-03-11,31.90999984741211
2024-03-12,33.060001373291016
2024-03-13,34.040000915527344
2024-03-14,33.900001525878906
2024-03-15,34.25
2024-03-18,34.849998474121094
2024-03-19,34.720001220703125
2024-03-20,35.52000045776367
2024-03-21,36.130001068115234
2024-03-22,36.650001525878906
2024-03-25,36.220001220703125
2024-03-26,35.959999084472656
2024-03-27,35.5099983215332
2024-03-28,35.0
2024-04-01,35.20000076293945
2024-04-02,34.86000061035156
2024-04-03,35.369998931884766
2024-04-04,35.66999816894531
2024-04-05,36.65999984741211
2024-04-08,38.25
2024-04-09,38.150001525878906
2024-04-10,37.70000076293945
2024-04-11,38.810001373291016
2024-04-12,38.47999954223633
2024-04-15,35.97999954223633
2024-04-16,35.02000045776367
2024-04-17,34.68000030517578
2024-04-18,35.08000183105469
2024-04-19,35.189998626708984
2024-04-22,31.489999771118164
2024-04-23,31.389999389648438
2024-04-24,31.93000030517578
2024-04-25,31.84000015258789
2024-04-26,31.899999618530273
2024-04-29,31.790000915527344
2024-04-30,30.969999313354492
2024-05-01,30.850000381469727
2024-05-02,30.31999969482422
2024-05-03,29.84000015258789
2024-05-06,30.010000228881836
2024-05-07,29.940000534057617
2024-05-08,30.15999984741211
2024-05-09,29.889999389648438
2024-05-10,29.5
2024-05-13,29.43000030517578
2024-05-14,29.639999389648438
2024-05-15,30.3700008392334
2024-05-16,29.559999465942383
2024-05-17,29.520000457763672
2024-05-20,30.59000015258789
2024-05-21,30.15999984741211
2024-05-22,30.56999969482422
2024-05-23,29.8700008392334
2024-05-24,29.899999618530273
2024-05-28,29.700000762939453
2024-05-29,29.280000686645508
2024-05-30,28.790000915527344
2024-05-31,28.850000381469727
2024-06-03,28.270000457763672
2024-06-04,27.84000015258789
2024-06-05,28.90999984741211
2024-06-06,28.760000228881836
2024-06-07,28.610000610351562
2024-06-10,28.600000381469727
2024-06-11,28.65999984741211
2024-06-12,29.860000610351562
2024-06-13,29.559999465942383
2024-06-14,29.65999984741211
2024-06-17,29.90999984741211
2024-06-18,30.049999237060547
2024-06-20,30.030000686645508
2024-06-21,30.600000381469727
2024-06-24,30.229999542236328
2024-06-25,29.81999969482422
2024-06-26,29.799999237060547
2024-06-27,31.0
2024-06-28,30.8799991607666
2024-07-01,30.450000762939453
2024-07-02,30.510000228881836
2024-07-03,30.440000534057617
2024-07-05,31.200000762939453
2024-07-08,30.600000381469727
2024-07-09,28.959999084472656
2024-07-10,28.299999237060547
2024-07-11,28.06999969482422
2024-07-12,27.979999542236328
2024-07-15,27.209999084472656
2024-07-16,26.40999984741211
2024-07-17,25.31999969482422
2024-07-18,25.010000228881836
2024-07-19,24.549999237060547
2024-07-22,24.940000534057617
2024-07-23,24.90999984741211
2024-07-24,23.989999771118164
2024-07-25,23.989999771118164
2024-07-26,24.270000457763672
2024-07-29,24.3700008392334
2024-07-30,24.06999969482422
2024-07-31,23.940000534057617
2024-08-01,24.540000915527344
2024-08-02,23.799999237060547
2024-08-05,23.149999618530273
2024-08-06,23.260000228881836
2024-08-07,23.110000610351562
2024-08-08,23.670000076293945
2024-08-09,23.510000228881836
2024-08-12,23.6299991607666
2024-08-13,23.780000686645508
2024-08-14,23.579999923706055
2024-08-15,23.8700008392334
2024-08-16,24.010000228881836
2024-08-19,24.219999313354492
2024-08-20,24.270000457763672
2024-08-21,24.579999923706055
2024-08-22,24.3700008392334
2024-08-23,24.559999465942383
2024-08-26,24.81999969482422
2024-08-27,25.0
2024-08-28,24.469999313354492
2024-08-29,25.110000610351562
2024-08-30,24.90999984741211
2024-09-03,24.40999984741211
2024-09-04,24.31999969482422
2024-09-05,24.40999984741211
2024-09-06,24.18000030517578
2024-09-09,24.719999313354492
2024-09-10,24.389999389648438
2024-09-11,25.5
2024-09-12,25.559999465942383
2024-09-13,25.549999237060547
2024-09-16,25.649999618530273
2024-09-17,25.479999542236328
2024-09-18,25.049999237060547
2024-09-19,25.510000228881836
2024-09-20,25.479999542236328
2024-09-23,25.450000762939453
2024-09-24,25.65999984741211
2024-09-25,25.09000015258789
2024-09-26,25.3700008392334
2024-09-27,25.229999542236328
2024-09-30,25.280000686645508
2024-10-01,23.979999542236328
2024-10-02,24.059999465942383
2024-10-03,23.959999084472656
2024-10-04,25.399999618530273
2024-10-07,25.1299991607666
2024-10-08,25.459999084472656
2024-10-09,25.790000915527344
2024-10-10,25.940000534057617
2024-10-11,26.399999618530273
2024-10-14,26.75
2024-10-15,26.780000686645508
2024-10-16,26.8700008392334
2024-10-17,27.0
2024-10-18,26.829999923706055
2024-10-21,26.81999969482422
2024-10-22,26.850000381469727
2024-10-23,26.559999465942383
2024-10-24,26.649999618530273
2024-10-25,26.719999313354492
2024-10-28,26.399999618530273
2024-10-29,26.780000686645508
2024-10-30,26.68000030517578
2024-10-31,27.299999237060547
2024-11-01,26.209999084472656
2024-11-04,25.610000610351562
2024-11-05,25.559999465942383
2024-11-06,26.450000762939453
2024-11-07,27.100000381469727
2024-11-08,25.0
2024-11-11,24.489999771118164
2024-11-12,24.110000610351562
2024-11-13,25.469999313354492
2024-11-14,25.260000228881836
2024-11-15,24.790000915527344
2024-11-18,25.5
2024-11-19,25.739999771118164
2024-11-20,25.860000610351562
2024-11-21,26.450000762939453
2024-11-22,26.360000610351562
2024-11-25,26.3700008392334
2024-11-26,26.600000381469727
2024-11-27,26.389999389648438
2024-11-29,26.520000457763672
2024-12-02,26.43000030517578
2024-12-03,26.90999984741211
2024-12-04,27.389999389648438
2024-12-05,27.100000381469727
2024-12-06,27.1299991607666
2024-12-09,25.56999969482422
2024-12-10,26.3700008392334
2024-12-11,26.700000762939453
2024-12-12,27.06999969482422
2024-12-13,26.81999969482422
2024-12-16,27.219999313354492
2024-12-17,27.040000915527344
2024-12-18,26.06999969482422
2024-12-19,26.1299991607666
2024-12-20,26.860000610351562
2024-12-23,26.600000381469727
2024-12-24,26.93000030517578
2024-12-26,26.979999542236328
2024-12-27,26.219999313354492
2024-12-30,25.940000534057617
2024-12-31,25.93000030517578
2025-01-02,25.459999084472656
2025-01-03,26.5
2025-01-06,26.239999771118164
2025-01-07,25.940000534057617
2025-01-08,25.610000610351562
2025-01-10,25.020000457763672
2025-01-13,24.15999984741211
2025-01-14,24.690000534057617
2025-01-15,24.420000076293945
2025-01-16,24.530000686645508
2025-01-17,24.3799991607666
2025-01-21,24.860000610351562
2025-01-22,24.93000030517578
2025-01-23,24.719999313354492
2025-01-24,24.760000228881836
2025-01-27,24.959999084472656
2025-01-28,25.770000457763672
2025-01-29,25.649999618530273
2025-01-30,25.639999389648438
2025-01-31,25.68000030517578
2025-02-03,25.579999923706055
2025-02-04,25.920000076293945
2025-02-05,26.040000915527344
2025-02-06,25.809999465942383
2025-02-07,25.450000762939453
2025-02-10,25.950000762939453
2025-02-11,25.709999084472656
2025-02-12,26.100000381469727
2025-02-13,25.170000076293945
2025-02-14,19.75
2025-02-18,20.3799991607666
2025-02-19,19.920000076293945
2025-02-20,19.829999923706055
2025-02-21,19.290000915527344
2025-02-24,19.299999237060547
2025-02-25,19.200000762939453
2025-02-26,19.309999465942383
2025-02-27,19.31999969482422
2025-02-28,19.15999984741211
2025-03-03,18.600000381469727
2025-03-04,18.670000076293945
2025-03-05,19.040000915527344
2025-03-06,18.299999237060547
2025-03-07,18.530000686645508
2025-03-10,17.889999389648438
2025-03-11,18.31999969482422
2025-03-12,18.0
2025-03-13,17.389999389648438
2025-03-14,18.290000915527344
2025-03-17,18.420000076293945
2025-03-18,18.360000610351562
2025-03-19,18.200000762939453
2025-03-20,18.0
2025-03-21,18.1299991607666
2025-03-24,18.530000686645508
2025-03-25,18.81999969482422
2025-03-26,18.75
2025-03-27,18.5
2025-03-28,18.110000610351562
2025-03-31,17.450000762939453
2025-04-01,17.649999618530273
2025-04-02,17.75
2025-04-03,16.959999084472656
2025-04-04,16.670000076293945
2025-04-07,16.450000762939453
2025-04-08,15.859999656677246
2025-04-09,17.899999618530273
2025-04-10,17.190000534057617
2025-04-11,17.309999465942383
2025-04-14,17.5
2025-04-15,17.59000015258789
2025-04-16,17.389999389648438
2025-04-17,17.510000228881836
2025-04-21,16.850000381469727
2025-04-22,17.15999984741211
2025-04-23,17.649999618530273
2025-04-24,18.450000762939453
2025-04-25,18.770000457763672
2025-04-28,18.920000076293945
2025-04-29,18.93000030517578
2025-04-30,18.829999923706055
2025-05-01,18.920000076293945
2025-05-02,19.100000381469727
2025-05-05,18.809999465942383
2025-05-06,18.729999542236328
2025-05-07,19.030000686645508
2025-05-08,19.139999389648438
2025-05-09,19.010000228881836
2025-05-12,19.3700008392334
2025-05-13,19.469999313354492
2025-05-14,19.389999389648438
2025-05-15,19.56999969482422
2025-05-16,19.700000762939453
2025-05-19,19.440000534057617
2025-05-20,19.239999771118164
2025-05-21,19.010000228881836
2025-05-22,19.200000762939453
2025-05-23,22.549999237060547
2025-05-27,23.920000076293945
2025-05-28,24.290000915527344
2025-05-29,24.100000381469727
2025-05-30,24.010000228881836
2025-06-02,24.09000015258789
2025-06-03,24.1200008392334
2025-06-04,24.1299991607666
2025-06-05,24.15999984741211
2025-06-06,24.1299991607666
2025-06-09,24.149999618530273
2025-06-10,24.110000610351562
2025-06-11,24.079999923706055
2025-06-12,24.1200008392334
2025-06-13,24.09000015258789
2025-06-16,24.149999618530273
2025-06-17,24.15999984741211
2025-06-18,24.149999618530273
2025-06-20,24.139999389648438
2025-06-23,24.149999618530273
2025-06-24,24.200000762939453
2025-06-25,24.25
2025-06-26,24.350000381469727
2025-06-27,24.25
2025-06-30,24.350000381469727
2025-07-01,24.309999465942383
2025-07-02,24.329999923706055
2025-07-03,24.40999984741211
2025-07-07,24.5
2025-07-08,24.34000015258789
2025-07-09,24.350000381469727
2025-07-10,24.299999237060547
2025-07-11,24.31999969482422
2025-07-14,24.219999313354492
2025-07-15,24.209999084472656
2025-07-16,24.479999542236328
2025-07-17,24.540000915527344
2025-07-18,24.5
2025-07-21,24.510000228881836
2025-07-22,24.5
2025-07-23,24.540000915527344
2025-07-24,24.59000015258789
2025-07-25,24.610000610351562
2025-07-28,24.559999465942383
2025-07-29,24.579999923706055
2025-07-30,24.6299991607666
2025-07-31,24.700000762939453
2025-08-01,24.6299991607666
2025-08-04,24.700000762939453
2025-08-05,24.700000762939453
2025-08-06,24.719999313354492
2025-08-07,24.68000030517578
2025-08-08,24.670000076293945
