Date,DCOM
2010-04-13,13.214264869689941
2010-04-14,13.36972427368164
2010-04-15,13.513669967651367
2010-04-16,13.243051528930664
2010-04-19,13.30063247680664
2010-04-20,13.410030364990234
2010-04-21,13.72095775604248
2010-04-22,13.605798721313477
2010-04-23,13.507912635803223
2010-04-26,13.582764625549316
2010-04-27,13.329419136047363
2010-04-28,13.410030364990234
2010-04-29,13.646102905273438
2010-04-30,13.433063507080078
2010-05-03,13.46185302734375
2010-05-04,13.358208656311035
2010-05-05,13.127891540527344
2010-05-06,13.012739181518555
2010-05-07,12.379375457763672
2010-05-10,13.225778579711914
2010-05-11,12.909102439880371
2010-05-12,12.759389877319336
2010-05-13,12.880313873291016
2010-05-14,12.770912170410156
2010-05-17,12.724844932556152
2010-05-18,12.719091415405273
2010-05-19,12.742118835449219
2010-05-20,12.45998477935791
2010-05-21,12.21239948272705
2010-05-24,12.293009757995605
2010-05-25,12.183606147766113
2010-05-26,12.27573013305664
2010-05-27,12.661510467529297
2010-05-28,12.816974639892578
2010-06-01,11.918749809265137
2010-06-02,12.310275077819824
2010-06-03,12.385130882263184
2010-06-04,11.746013641357422
2010-06-07,11.705704689025879
2010-06-08,11.809348106384277
2010-06-09,12.546348571777344
2010-06-10,12.661510467529297
2010-06-11,12.62120246887207
2010-06-14,12.638476371765137
2010-06-15,12.78818130493164
2010-06-16,12.71333122253418
2010-06-17,12.742118835449219
2010-06-18,12.724844932556152
2010-06-21,12.742118835449219
2010-06-22,12.60969352722168
2010-06-23,12.638476371765137
2010-06-24,12.78242301940918
2010-06-25,15.609530448913574
2010-06-28,14.492505073547363
2010-06-29,14.049158096313477
2010-06-30,13.980056762695312
2010-07-01,14.262192726135254
2010-07-02,14.30825424194336
2010-07-06,14.314014434814453
2010-07-07,14.820700645446777
2010-07-08,15.125868797302246
2010-07-09,14.754107475280762
2010-07-12,14.463675498962402
2010-07-13,15.085206985473633
2010-07-14,14.974841117858887
2010-07-15,14.957415580749512
2010-07-16,14.672791481018066
2010-07-19,14.672791481018066
2010-07-20,15.09682559967041
2010-07-21,14.527572631835938
2010-07-22,14.998076438903809
2010-07-23,15.131677627563477
2010-07-26,15.39306926727295
2010-07-27,15.271084785461426
2010-07-28,15.114258766174316
2010-07-29,15.061980247497559
2010-07-30,15.17233657836914
2010-08-02,15.33498477935791
2010-08-03,14.969033241271973
2010-08-04,15.166529655456543
2010-08-05,15.067781448364258
2010-08-06,14.701833724975586
2010-08-09,15.102638244628906
2010-08-10,14.66697883605957
2010-08-11,14.539191246032715
2010-08-12,14.103535652160645
2010-08-13,13.708547592163086
2010-08-16,14.637934684753418
2010-08-17,14.969033241271973
2010-08-18,14.684406280517578
2010-08-19,14.028027534484863
2010-08-20,13.511049270629883
2010-08-23,12.895323753356934
2010-08-24,12.529378890991211
2010-08-25,12.848855018615723
2010-08-26,12.773344039916992
2010-08-27,13.243843078613281
2010-08-30,12.692024230957031
2010-08-31,12.76753044128418
2010-09-01,13.255465507507324
2010-09-02,13.168335914611816
2010-09-03,13.365827560424805
2010-09-07,12.69782829284668
2010-09-08,12.918559074401855
2010-09-09,12.85466480255127
2010-09-10,12.657163619995117
2010-09-13,13.13929557800293
2010-09-14,12.94179630279541
2010-09-15,13.133487701416016
2010-09-16,13.046346664428711
2010-09-17,13.127673149108887
2010-09-20,13.725971221923828
2010-09-21,14.202286720275879
2010-09-22,13.836338996887207
2010-09-23,13.406486511230469
2010-09-24,13.865374565124512
2010-09-27,13.656270980834961
2010-09-28,13.830526351928711
2010-09-29,14.312651634216309
2010-09-30,14.515952110290527
2010-10-01,14.423015594482422
2010-10-04,14.324264526367188
2010-10-05,14.812198638916016
2010-10-06,14.626320838928223
2010-10-07,14.157339096069336
2010-10-08,14.772872924804688
2010-10-11,14.679084777832031
2010-10-12,14.684947967529297
2010-10-13,14.937018394470215
2010-10-14,14.667356491088867
2010-10-15,14.69666576385498
2010-10-18,14.813911437988281
2010-10-19,13.981468200683594
2010-10-20,14.391830444335938
2010-10-21,14.192513465881348
2010-10-22,14.010786056518555
2010-10-25,14.497352600097656
2010-10-26,14.133891105651855
2010-10-27,13.963885307312012
2010-10-28,13.629741668701172
2010-10-29,13.647323608398438
2010-11-01,13.659049987792969
2010-11-02,14.00492000579834
2010-11-03,14.186651229858398
2010-11-04,15.353245735168457
2010-11-05,14.972192764282227
2010-11-08,14.802184104919434
2010-11-09,14.579423904418945
2010-11-10,14.749420166015625
2010-11-11,14.819774627685547
2010-11-12,14.808053016662598
2010-11-15,15.036675453186035
2010-11-16,14.092855453491211
2010-11-17,14.303894996643066
2010-11-18,14.626322746276855
2010-11-19,14.708392143249512
2010-11-22,14.925297737121582
2010-11-23,14.350793838500977
2010-11-24,14.778739929199219
2010-11-26,14.638042449951172
2010-11-29,14.503210067749023
2010-11-30,14.286307334899902
2010-12-01,14.468037605285645
2010-12-02,13.864226341247559
2010-12-03,13.676637649536133
2010-12-06,13.811467170715332
2010-12-07,14.298042297363281
2010-12-08,14.262859344482422
2010-12-09,14.180788040161133
2010-12-10,14.098715782165527
2010-12-13,14.128030776977539
2010-12-14,14.380105018615723
2010-12-15,14.41528034210205
2010-12-16,14.843215942382812
2010-12-17,15.036675453186035
2010-12-20,14.901845932006836
2010-12-21,15.071849822998047
2010-12-22,15.071849822998047
2010-12-23,15.007367134094238
2010-12-27,15.095300674438477
2010-12-28,15.225433349609375
2010-12-29,15.189940452575684
2010-12-30,14.941509246826172
2010-12-31,14.580687522888184
2011-01-03,15.343729972839355
2011-01-04,14.86461353302002
2011-01-05,15.071642875671387
2011-01-06,15.018401145935059
2011-01-07,14.557019233703613
2011-01-10,14.456475257873535
2011-01-11,14.391406059265137
2011-01-12,14.077906608581543
2011-01-13,13.6934232711792
2011-01-14,13.88862419128418
2011-01-18,13.728914260864258
2011-01-19,13.237958908081055
2011-01-20,13.013187408447266
2011-01-21,12.918543815612793
2011-01-24,13.385839462280273
2011-01-25,13.498228073120117
2011-01-26,13.870879173278809
2011-01-27,13.841300010681152
2011-01-28,12.835738182067871
2011-01-31,13.427249908447266
2011-02-01,13.91820240020752
2011-02-02,13.829473495483398
2011-02-03,13.717083930969238
2011-02-04,13.545548439025879
2011-02-07,13.515971183776855
2011-02-08,13.379931449890137
2011-02-09,13.166985511779785
2011-02-10,13.11966323852539
2011-02-11,13.261626243591309
2011-02-14,13.190638542175293
2011-02-15,13.001358032226562
2011-02-16,13.125582695007324
2011-02-17,13.149231910705566
2011-02-18,13.220216751098633
2011-02-22,12.948122024536133
2011-02-23,12.894889831542969
2011-02-24,13.078252792358398
2011-02-25,12.918543815612793
2011-02-28,13.090083122253418
2011-03-01,12.758841514587402
2011-03-02,12.599132537841797
2011-03-03,12.676030158996582
2011-03-04,12.510405540466309
2011-03-07,12.386195182800293
2011-03-08,12.847567558288574
2011-03-09,13.178813934326172
2011-03-10,12.835738182067871
2011-03-11,12.92446517944336
2011-03-14,12.829817771911621
2011-03-15,12.640538215637207
2011-03-16,12.51632308959961
2011-03-17,12.764755249023438
2011-03-18,12.977699279785156
2011-03-21,13.054596900939941
2011-03-22,13.054596900939941
2011-03-23,13.149231910705566
2011-03-24,13.332605361938477
2011-03-25,13.0191011428833
2011-03-28,12.912632942199707
2011-03-29,13.036848068237305
2011-03-30,13.21430492401123
2011-03-31,13.232050895690918
2011-04-01,13.279370307922363
2011-04-04,13.28528118133545
2011-04-05,13.226129531860352
2011-04-06,13.314854621887207
2011-04-07,13.37401294708252
2011-04-08,13.23656177520752
2011-04-11,12.907888412475586
2011-04-12,12.854110717773438
2011-04-13,12.782393455505371
2011-04-14,12.728615760803223
2011-04-15,12.60312271118164
2011-04-18,12.387988090515137
2011-04-19,12.716667175292969
2011-04-20,12.650936126708984
2011-04-21,12.59714412689209
2011-04-25,12.71069049835205
2011-04-26,12.848133087158203
2011-04-27,12.800326347351074
2011-04-28,12.692761421203613
2011-04-29,12.788372993469238
2011-05-02,12.758500099182129
2011-05-03,12.788372993469238
2011-05-04,12.644953727722168
2011-05-05,12.59117317199707
2011-05-06,12.656905174255371
2011-05-09,12.764470100402832
2011-05-10,12.967652320861816
2011-05-11,12.79434585571289
2011-05-12,12.842156410217285
2011-05-13,12.71069049835205
2011-05-16,12.59714412689209
2011-05-17,12.764470100402832
2011-05-18,12.931792259216309
2011-05-19,12.895939826965332
2011-05-20,12.764470100402832
2011-05-23,12.567266464233398
2011-05-24,12.61507797241211
2011-05-25,12.746540069580078
2011-05-26,12.758500099182129
2011-05-27,12.782393455505371
2011-05-31,13.099114418029785
2011-06-01,12.698738098144531
2011-06-02,12.674830436706543
2011-06-03,12.471653938293457
2011-06-06,12.48360824584961
2011-06-07,12.633002281188965
2011-06-08,12.728615760803223
2011-06-09,12.818255424499512
2011-06-10,12.60909652709961
2011-06-13,12.633002281188965
2011-06-14,13.051307678222656
2011-06-15,12.830204010009766
2011-06-16,13.039362907409668
2011-06-17,13.117044448852539
2011-06-20,13.379985809326172
2011-06-21,13.553289413452148
2011-06-22,13.379985809326172
2011-06-23,13.463647842407227
2011-06-24,12.776420593261719
2011-06-27,12.633002281188965
2011-06-28,12.60312271118164
2011-06-29,12.519458770751953
2011-06-30,12.716667175292969
2011-07-01,12.94972038269043
2011-07-05,13.02143383026123
2011-07-06,12.97362995147705
2011-07-07,13.260475158691406
2011-07-08,13.128996849060059
2011-07-11,12.764470100402832
2011-07-12,12.907888412475586
2011-07-13,13.058895111083984
2011-07-14,12.460916519165039
2011-07-15,12.521315574645996
2011-07-18,12.430715560913086
2011-07-19,12.617965698242188
2011-07-20,12.5817232131958
2011-07-21,12.648168563842773
2011-07-22,12.672324180603027
2011-07-25,12.575685501098633
2011-07-26,12.53339958190918
2011-07-27,12.436758995056152
2011-07-28,12.672324180603027
2011-07-29,12.587760925292969
2011-08-01,12.56360149383545
2011-08-02,12.328030586242676
2011-08-03,12.871648788452148
2011-08-04,12.485077857971191
2011-08-05,12.744805335998535
2011-08-08,11.591130256652832
2011-08-09,12.53339958190918
2011-08-10,11.627372741699219
2011-08-11,12.146827697753906
2011-08-12,11.627372741699219
2011-08-15,11.95958423614502
2011-08-16,11.717974662780762
2011-08-17,11.772337913513184
2011-08-18,11.029391288757324
2011-08-19,10.890472412109375
2011-08-22,10.926711082458496
2011-08-23,11.83877944946289
2011-08-24,12.370312690734863
2011-08-25,12.068305015563965
2011-08-26,12.309914588928223
2011-08-29,12.364275932312012
2011-08-30,12.080387115478516
2011-08-31,11.868979454040527
2011-09-01,11.645495414733887
2011-09-02,11.011270523071289
2011-09-06,11.144157409667969
2011-09-07,11.57300853729248
2011-09-08,11.1139554977417
2011-09-09,10.848183631896973
2011-09-12,11.059592247009277
2011-09-13,11.663616180419922
2011-09-14,11.832736015319824
2011-09-15,11.85689926147461
2011-09-16,11.784418106079102
2011-09-19,11.506568908691406
2011-09-20,11.403881072998047
2011-09-21,10.830063819885254
2011-09-22,10.733423233032227
2011-09-23,10.938789367675781
2011-09-26,11.216636657714844
2011-09-27,11.258916854858398
2011-09-28,10.799864768981934
2011-09-29,11.216636657714844
2011-09-30,11.05355453491211
2011-10-03,10.576376914978027
2011-10-04,12.056221961975098
2011-10-05,11.929381370544434
2011-10-06,12.07605266571045
2011-10-07,11.587142944335938
2011-10-10,11.917158126831055
2011-10-11,11.691034317016602
2011-10-12,11.819375038146973
2011-10-13,11.434357643127441
2011-10-14,11.238798141479492
2011-10-17,10.878227233886719
2011-10-18,11.086012840270996
2011-10-19,10.890446662902832
2011-10-20,10.847665786743164
2011-10-21,10.921006202697754
2011-10-24,11.22657299041748
2011-10-25,11.04934310913086
2011-10-26,11.721593856811523
2011-10-27,12.705524444580078
2011-10-28,12.583297729492188
2011-10-31,11.764375686645508
2011-11-01,11.30601978302002
2011-11-02,11.831600189208984
2011-11-03,12.320508003234863
2011-11-04,12.069939613342285
2011-11-07,12.088271141052246
2011-11-08,12.247170448303223
2011-11-09,11.746036529541016
2011-11-10,11.764375686645508
2011-11-11,12.14939022064209
2011-11-14,11.880489349365234
2011-11-15,12.045495986938477
2011-11-16,12.07605266571045
2011-11-17,12.045495986938477
2011-11-18,12.014935493469238
2011-11-21,11.746036529541016
2011-11-22,11.422140121459961
2011-11-23,11.04934310913086
2011-11-25,11.073787689208984
2011-11-28,11.513806343078613
2011-11-29,11.361024856567383
2011-11-30,11.801042556762695
2011-12-01,11.403804779052734
2011-12-02,11.507695198059082
2011-12-05,11.611589431762695
2011-12-06,11.770486831665039
2011-12-07,11.966048240661621
2011-12-08,11.452692031860352
2011-12-09,11.929384231567383
2011-12-12,11.56269645690918
2011-12-13,11.477141380310059
2011-12-14,12.045495986938477
2011-12-15,12.399956703186035
2011-12-16,12.344952583312988
2011-12-19,12.179949760437012
2011-12-20,12.693305969238281
2011-12-21,12.4977388381958
2011-12-22,12.363285064697266
2011-12-23,12.418292999267578
2011-12-27,12.283844947814941
2011-12-28,11.886601448059082
2011-12-29,12.192168235778809
2011-12-30,12.16161060333252
2012-01-03,12.833860397338867
2012-01-04,12.577183723449707
2012-01-05,12.4977388381958
2012-01-06,12.296059608459473
2012-01-09,12.485513687133789
2012-01-10,12.742194175720215
2012-01-11,12.925531387329102
2012-01-12,13.163875579833984
2012-01-13,12.799409866333008
2012-01-17,12.81176471710205
2012-01-18,12.81794548034668
2012-01-19,12.601741790771484
2012-01-20,12.614096641540527
2012-01-23,12.175503730773926
2012-01-24,12.16932487487793
2012-01-25,12.354646682739258
2012-01-26,12.156972885131836
2012-01-27,12.082842826843262
2012-01-30,11.965474128723145
2012-01-31,11.922231674194336
2012-02-01,12.391705513000488
2012-02-02,12.453484535217285
2012-02-03,12.719109535217285
2012-02-06,12.607913970947266
2012-02-07,12.941492080688477
2012-02-08,12.94766902923584
2012-02-09,12.84882926940918
2012-02-10,12.69439697265625
2012-02-13,12.922961235046387
2012-02-14,12.743819236755371
2012-02-15,12.712936401367188
2012-02-16,12.879716873168945
2012-02-17,13.02797794342041
2012-02-21,12.830299377441406
2012-02-22,12.539965629577637
2012-02-23,12.88589859008789
2012-02-24,12.787059783935547
2012-02-27,12.842650413513184
2012-02-28,12.830299377441406
2012-02-29,12.391705513000488
2012-03-01,12.360823631286621
2012-03-02,11.922231674194336
2012-03-05,12.280515670776367
2012-03-06,12.11990737915039
2012-03-07,12.47819709777832
2012-03-08,12.539965629577637
2012-03-09,12.953847885131836
2012-03-12,13.132988929748535
2012-03-13,13.633355140686035
2012-03-14,13.491272926330566
2012-03-15,13.60246753692627
2012-03-16,13.522164344787598
2012-03-19,13.793961524963379
2012-03-20,13.398616790771484
2012-03-21,13.052680015563965
2012-03-22,12.620268821716309
2012-03-23,13.225647926330566
2012-03-26,13.726014137268066
2012-03-27,13.596285820007324
2012-03-28,13.200939178466797
2012-03-29,13.08974552154541
2012-03-30,12.953847885131836
2012-04-02,13.380081176757812
2012-04-03,13.052680015563965
2012-04-04,12.867362976074219
2012-04-05,12.892074584960938
2012-04-09,12.47819709777832
2012-04-10,12.156972885131836
2012-04-11,12.719109535217285
2012-04-12,13.108280181884766
2012-04-13,12.47819709777832
2012-04-16,12.879716873168945
2012-04-17,12.823509216308594
2012-04-18,12.373773574829102
2012-04-19,12.080204010009766
2012-04-20,12.192634582519531
2012-04-23,12.067709922790527
2012-04-24,12.50494384765625
2012-04-25,12.679838180541992
2012-04-26,12.486207962036133
2012-04-27,12.51119327545166
2012-04-30,12.167645454406738
2012-05-01,12.186388969421387
2012-05-02,12.198880195617676
2012-05-03,12.011492729187012
2012-05-04,11.961519241333008
2012-05-07,12.061464309692383
2012-05-08,12.267586708068848
2012-05-09,12.267586708068848
2012-05-10,12.33005142211914
2012-05-11,12.067709922790527
2012-05-14,12.155160903930664
2012-05-15,12.167645454406738
2012-05-16,12.198880195617676
2012-05-17,11.992753982543945
2012-05-18,12.048972129821777
2012-05-21,12.33630084991455
2012-05-22,11.880321502685547
2012-05-23,12.211371421813965
2012-05-24,12.355036735534668
2012-05-25,12.355036735534668
2012-05-29,12.517438888549805
2012-05-30,12.361282348632812
2012-05-31,12.242603302001953
2012-06-01,11.911551475524902
2012-06-04,12.036474227905273
2012-06-05,12.348785400390625
2012-06-06,12.473715782165527
2012-06-07,12.348785400390625
2012-06-08,12.492453575134277
2012-06-11,12.405006408691406
2012-06-12,12.923440933227539
2012-06-13,12.904707908630371
2012-06-14,13.11082935333252
2012-06-15,13.254491806030273
2012-06-18,13.46061897277832
2012-06-19,13.835394859313965
2012-06-20,13.610529899597168
2012-06-21,13.448126792907715
2012-06-22,14.07275104522705
2012-06-25,14.216410636901855
2012-06-26,14.185178756713867
2012-06-27,14.491246223449707
2012-06-28,14.353821754455566
2012-06-29,14.734848976135254
2012-07-02,14.772320747375488
2012-07-03,14.822296142578125
2012-07-05,14.709866523742676
2012-07-06,14.397557258605957
2012-07-09,14.247641563415527
2012-07-10,14.366318702697754
2012-07-11,14.42878532409668
2012-07-12,14.37881088256836
2012-07-13,14.641155242919922
2012-07-16,14.42878532409668
2012-07-17,14.441404342651367
2012-07-18,14.151185035705566
2012-07-19,13.387792587280273
2012-07-20,12.460366249084473
2012-07-23,12.548686981201172
2012-07-24,12.353108406066895
2012-07-25,12.441434860229492
2012-07-26,12.681178092956543
2012-07-27,12.75057601928711
2012-07-30,12.56130313873291
2012-07-31,12.649633407592773
2012-08-01,12.542376518249512
2012-08-02,12.403581619262695
2012-08-03,12.87675666809082
2012-08-06,12.807358741760254
2012-08-07,12.744269371032715
2012-08-08,12.681178092956543
2012-08-09,12.700102806091309
2012-08-10,12.61808967590332
2012-08-13,12.580231666564941
2012-08-14,12.384652137756348
2012-08-15,12.548686981201172
2012-08-16,12.586539268493652
2012-08-17,12.586539268493652
2012-08-20,12.782126426696777
2012-08-21,13.084955215454102
2012-08-22,13.381479263305664
2012-08-23,13.18589973449707
2012-08-24,13.34363079071045
2012-08-27,13.21744441986084
2012-08-28,13.116498947143555
2012-08-29,13.116498947143555
2012-08-30,12.719030380249023
2012-08-31,12.7758150100708
2012-09-04,12.76950740814209
2012-09-05,12.908306121826172
2012-09-06,13.532898902893066
2012-09-07,13.476115226745605
2012-09-10,13.387792587280273
2012-09-11,13.49504280090332
2012-09-12,13.419333457946777
2012-09-13,13.69693374633789
2012-09-14,13.823113441467285
2012-09-17,14.075471878051758
2012-09-18,14.144871711730957
2012-09-19,14.18272876739502
2012-09-20,14.220588684082031
2012-09-21,14.78209114074707
2012-09-24,15.154322624206543
2012-09-25,14.510799407958984
2012-09-26,15.482397079467773
2012-09-27,15.38775634765625
2012-09-28,14.706377983093262
2012-10-01,14.561266899108887
2012-10-02,14.296293258666992
2012-10-03,14.403548240661621
2012-10-04,14.3909273147583
2012-10-05,14.454011917114258
2012-10-08,14.479251861572266
2012-10-09,14.365694999694824
2012-10-10,14.662209510803223
2012-10-11,14.630670547485352
2012-10-12,14.3909273147583
2012-10-15,14.639491081237793
2012-10-16,14.575756072998047
2012-10-17,14.16148567199707
2012-10-18,13.122641563415527
2012-10-19,12.62552261352539
2012-10-22,12.64464282989502
2012-10-23,12.842219352722168
2012-10-24,12.797598838806152
2012-10-25,12.925065994262695
2012-10-26,12.714743614196777
2012-10-31,12.74661636352539
2012-11-01,12.791227340698242
2012-11-02,12.62552261352539
2012-11-05,12.714743614196777
2012-11-06,12.893200874328613
2012-11-07,12.345097541809082
2012-11-08,12.364214897155762
2012-11-09,12.383336067199707
2012-11-12,12.408827781677246
2012-11-13,12.300482749938965
2012-11-14,12.153897285461426
2012-11-15,12.466187477111816
2012-11-16,12.300482749938965
2012-11-19,12.561792373657227
2012-11-20,12.345097541809082
2012-11-21,12.536295890808105
2012-11-23,12.606402397155762
2012-11-26,12.510801315307617
2012-11-27,12.517176628112793
2012-11-28,12.568161010742188
2012-11-29,12.657387733459473
2012-11-30,12.778480529785156
2012-12-03,12.740242004394531
2012-12-04,12.740242004394531
2012-12-05,12.759364128112793
2012-12-06,12.926994323730469
2012-12-07,12.939885139465332
2012-12-10,13.023707389831543
2012-12-11,13.062392234802246
2012-12-12,13.043045997619629
2012-12-13,12.830282211303711
2012-12-14,12.785151481628418
2012-12-17,12.868968963623047
2012-12-18,13.062392234802246
2012-12-19,13.043045997619629
2012-12-20,13.28160285949707
2012-12-21,13.036598205566406
2012-12-24,12.868968963623047
2012-12-26,12.875412940979004
2012-12-27,12.79159927368164
2012-12-28,12.933442115783691
2012-12-31,13.113967895507812
2013-01-02,13.475016593933105
2013-01-03,13.391205787658691
2013-01-04,13.694231033325195
2013-01-07,13.346073150634766
2013-01-08,13.28160285949707
2013-01-09,13.57817554473877
2013-01-10,13.507258415222168
2013-01-11,13.346073150634766
2013-01-14,13.384758949279785
2013-01-15,13.32673168182373
2013-01-16,13.249356269836426
2013-01-17,13.255812644958496
2013-01-18,13.307388305664062
2013-01-22,13.300939559936523
2013-01-23,13.249356269836426
2013-01-24,13.249356269836426
2013-01-25,13.113967895507812
2013-01-28,13.197783470153809
2013-01-29,13.397649765014648
2013-01-30,13.23001766204834
2013-01-31,13.178442001342773
2013-02-01,13.294493675231934
2013-02-04,12.946333885192871
2013-02-05,13.242913246154785
2013-02-06,13.204237937927246
2013-02-07,13.217123985290527
2013-02-08,13.378314018249512
2013-02-11,13.48791790008545
2013-02-12,13.494363784790039
2013-02-13,14.042389869689941
2013-02-14,14.100418090820312
2013-02-15,13.939231872558594
2013-02-19,13.79094123840332
2013-02-20,13.65554428100586
2013-02-21,13.720024108886719
2013-02-22,14.100418090820312
2013-02-25,13.623310089111328
2013-02-26,13.939231872558594
2013-02-27,13.971467971801758
2013-02-28,13.57817554473877
2013-03-01,13.778050422668457
2013-03-04,13.771601676940918
2013-03-05,13.784489631652832
2013-03-06,13.694231033325195
2013-03-07,13.73936653137207
2013-03-08,13.797390937805176
2013-03-11,13.668444633483887
2013-03-12,13.674884796142578
2013-03-13,13.758707046508789
2013-03-14,13.855415344238281
2013-03-15,13.68777847290039
2013-03-18,13.591080665588379
2013-03-19,13.707124710083008
2013-03-20,13.816733360290527
2013-03-21,13.62975788116455
2013-03-22,13.939231872558594
2013-03-25,13.881205558776855
2013-03-26,14.016602516174316
2013-03-27,13.87475872039795
2013-03-28,13.868313789367676
2013-04-01,13.616866111755371
2013-04-02,13.861861228942871
2013-04-03,13.752256393432617
2013-04-04,13.823180198669434
2013-04-05,13.616866111755371
2013-04-08,13.810280799865723
2013-04-09,14.158447265625
2013-04-10,14.5968656539917
2013-04-11,14.680682182312012
2013-04-12,14.545287132263184
2013-04-15,13.584623336791992
2013-04-16,13.956182479858398
2013-04-17,13.219589233398438
2013-04-18,13.063142776489258
2013-04-19,13.173959732055664
2013-04-22,13.069661140441895
2013-04-23,13.16744327545166
2013-04-24,13.121810913085938
2013-04-25,13.226109504699707
2013-04-26,13.265216827392578
2013-04-29,13.291293144226074
2013-04-30,13.160919189453125
2013-05-01,12.64595890045166
2013-05-02,13.076180458068848
2013-05-03,13.545513153076172
2013-05-06,13.864921569824219
2013-05-07,13.949665069580078
2013-05-08,13.767146110534668
2013-05-09,13.630255699157715
2013-05-10,13.669370651245117
2013-05-13,13.584625244140625
2013-05-14,13.708477020263672
2013-05-15,13.636774063110352
2013-05-16,13.591142654418945
2013-05-17,13.845364570617676
2013-05-20,13.943140029907227
2013-05-21,13.897518157958984
2013-05-22,13.662851333618164
2013-05-23,13.793218612670898
2013-05-24,13.695441246032715
2013-05-28,13.851887702941895
2013-05-29,13.806257247924805
2013-05-30,13.956182479858398
2013-05-31,13.956182479858398
2013-06-03,14.334258079528809
2013-06-04,14.223443031311035
2013-06-05,14.243001937866211
2013-06-06,14.379888534545898
2013-06-07,14.282110214233398
2013-06-10,14.262555122375488
2013-06-11,14.073514938354492
2013-06-12,13.83884334564209
2013-06-13,14.490702629089355
2013-06-14,13.845364570617676
2013-06-17,14.086551666259766
2013-06-18,14.229958534240723
2013-06-19,14.021370887756348
2013-06-20,13.656331062316895
2013-06-21,14.177810668945312
2013-06-24,14.047443389892578
2013-06-25,14.438552856445312
2013-06-26,14.321216583251953
2013-06-27,14.516778945922852
2013-06-28,14.666706085205078
2013-07-01,14.80359172821045
2013-07-02,14.80359172821045
2013-07-03,14.888338088989258
2013-07-05,15.149075508117676
2013-07-08,15.253372192382812
2013-07-09,15.716180801391602
2013-07-10,15.677083969116211
2013-07-11,15.85959243774414
2013-07-12,15.774859428405762
2013-07-15,15.61032772064209
2013-07-16,16.123659133911133
2013-07-17,16.248693466186523
2013-07-18,16.222366333007812
2013-07-19,16.215789794921875
2013-07-22,16.248693466186523
2013-07-23,16.077585220336914
2013-07-24,15.998608589172363
2013-07-25,16.084169387817383
2013-07-26,15.327339172363281
2013-07-29,14.504700660705566
2013-07-30,14.142745971679688
2013-07-31,14.109841346740723
2013-08-01,14.333598136901855
2013-08-02,14.280949592590332
2013-08-05,14.274368286132812
2013-08-06,14.169069290161133
2013-08-07,14.169069290161133
2013-08-08,14.327018737792969
2013-08-09,14.149324417114258
2013-08-12,14.129581451416016
2013-08-13,14.07693099975586
2013-08-14,14.037446022033691
2013-08-15,13.728140830993652
2013-08-16,13.793949127197266
2013-08-19,13.965058326721191
2013-08-20,14.248045921325684
2013-08-21,14.096678733825684
2013-08-22,14.346759796142578
2013-08-23,14.392831802368164
2013-08-26,14.261204719543457
2013-08-27,13.754457473754883
2013-08-28,13.85317611694336
2013-08-29,13.978217124938965
2013-08-30,13.92557144165039
2013-09-03,14.136163711547852
2013-09-04,14.07693099975586
2013-09-05,14.037446022033691
2013-09-06,13.905828475952148
2013-09-09,14.294109344482422
2013-09-10,14.261204719543457
2013-09-11,14.129581451416016
2013-09-12,14.149324417114258
2013-09-13,14.228297233581543
2013-09-16,14.20855712890625
