Date,PRMB
2010-04-28,6.35917854309082
2010-04-29,6.480018138885498
2010-04-30,6.321417808532715
2010-05-03,6.396943092346191
2010-05-04,6.230788230895996
2010-05-05,6.117499351501465
2010-05-06,5.8229522705078125
2010-05-07,5.875821113586426
2010-05-10,6.026869773864746
2010-05-11,6.072183132171631
2010-05-12,6.185471534729004
2010-05-13,6.253444671630859
2010-05-14,6.125051498413086
2010-05-17,6.011765956878662
2010-05-18,5.951345443725586
2010-05-19,5.664351940155029
2010-05-20,5.407567977905273
2010-05-21,5.5737223625183105
2010-05-24,5.43022346496582
2010-05-25,5.392461776733398
2010-05-26,5.611485004425049
2010-05-27,5.838059902191162
2010-05-28,5.535958290100098
2010-06-01,5.543511390686035
2010-06-02,5.6341423988342285
2010-06-03,5.694561004638672
2010-06-04,5.48309326171875
2010-06-07,5.528407573699951
2010-06-08,5.5737223625183105
2010-06-09,5.588828086853027
2010-06-10,5.65679931640625
2010-06-11,5.853163242340088
2010-06-14,5.913582801818848
2010-06-15,5.974003791809082
2010-06-16,5.989107608795166
2010-06-17,5.913582801818848
2010-06-18,5.415121555328369
2010-06-21,5.226308822631836
2010-06-22,4.96952486038208
2010-06-23,4.924211025238037
2010-06-24,4.697634696960449
2010-06-25,4.765609264373779
2010-06-28,4.59190034866333
2010-06-29,4.357772350311279
2010-06-30,4.395537853240967
2010-07-01,4.342669486999512
2010-07-02,4.282249450683594
2010-07-06,4.206725597381592
2010-07-07,4.327566146850586
2010-07-08,4.478615760803223
2010-07-09,4.410640716552734
2010-07-12,4.546586513519287
2010-07-13,4.546586513519287
2010-07-14,4.780712604522705
2010-07-15,4.705187797546387
2010-07-16,4.68253231048584
2010-07-19,4.57679557800293
2010-07-20,4.667425632476807
2010-07-21,4.569243907928467
2010-07-22,4.68253231048584
2010-07-23,4.690082550048828
2010-07-26,4.788264751434326
2010-07-27,4.697634696960449
2010-07-28,4.569243907928467
2010-07-29,4.584347248077393
2010-07-30,4.486167907714844
2010-08-02,4.410640716552734
2010-08-03,4.448403358459473
2010-08-04,4.45595645904541
2010-08-05,4.433298587799072
2010-08-06,4.342669486999512
2010-08-09,4.320011138916016
2010-08-10,4.244487762451172
2010-08-11,4.282249450683594
2010-08-12,4.727846622467041
2010-08-13,4.773159980773926
2010-08-16,4.788264751434326
2010-08-17,4.954418182373047
2010-08-18,5.12812614440918
2010-08-19,5.060154914855957
2010-08-20,4.96952486038208
2010-08-23,4.961972713470459
2010-08-24,5.12812614440918
2010-08-25,5.143230438232422
2010-08-26,5.248965263366699
2010-08-27,5.25651741027832
2010-08-30,5.12812614440918
2010-08-31,5.188543796539307
2010-09-01,5.415121555328369
2010-09-02,5.347146511077881
2010-09-03,5.339595317840576
2010-09-07,5.294279098510742
2010-09-08,5.2867279052734375
2010-09-09,5.309386253356934
2010-09-10,5.520854473114014
2010-09-13,5.64169454574585
2010-09-14,5.717220306396484
2010-09-15,5.702113151550293
2010-09-16,5.732325077056885
2010-09-17,5.694561004638672
2010-09-20,5.800295829772949
2010-09-21,6.162813663482666
2010-09-22,6.026869773864746
2010-09-23,6.087290287017822
2010-09-24,6.306312084197998
2010-09-27,6.132605075836182
2010-09-28,6.041976451873779
2010-09-29,5.883373737335205
2010-09-30,5.928688049316406
2010-10-01,5.974003791809082
2010-10-04,5.875821113586426
2010-10-05,5.958898544311523
2010-10-06,5.981556415557861
2010-10-07,5.8984785079956055
2010-10-08,5.800295829772949
2010-10-11,6.09484338760376
2010-10-12,5.8229522705078125
2010-10-13,5.853163242340088
2010-10-14,5.702113151550293
2010-10-15,5.800295829772949
2010-10-18,5.936238765716553
2010-10-19,5.875821113586426
2010-10-20,5.8984785079956055
2010-10-21,5.99666166305542
2010-10-22,6.1703667640686035
2010-10-25,6.079737663269043
2010-10-26,6.14771032333374
2010-10-27,6.079737663269043
2010-10-28,6.125051498413086
2010-10-29,6.193024635314941
2010-11-01,6.321417808532715
2010-11-02,6.125051498413086
2010-11-03,6.162813663482666
2010-11-04,6.351626396179199
2010-11-05,6.306312084197998
2010-11-08,6.2761030197143555
2010-11-09,6.185471534729004
2010-11-10,6.026869773864746
2010-11-11,5.989107608795166
2010-11-12,5.951345443725586
2010-11-15,5.8984785079956055
2010-11-16,5.724773406982422
2010-11-17,5.860715866088867
2010-11-18,6.057081699371338
2010-11-19,6.064634323120117
2010-11-22,5.913582801818848
2010-11-23,5.807848930358887
2010-11-24,6.109945774078369
2010-11-26,6.230788230895996
2010-11-29,6.44225549697876
2010-11-30,6.26854944229126
2010-12-01,6.298759460449219
2010-12-02,6.328969955444336
2010-12-03,6.34407377243042
2010-12-06,6.260995388031006
2010-12-07,6.14771032333374
2010-12-08,6.193024635314941
2010-12-09,6.1023945808410645
2010-12-10,6.200575351715088
2010-12-13,6.140158176422119
2010-12-14,6.162813663482666
2010-12-15,6.238340854644775
2010-12-16,6.313863277435303
2010-12-17,6.351626396179199
2010-12-20,6.291207790374756
2010-12-21,6.427149772644043
2010-12-22,6.638620376586914
2010-12-23,6.668829441070557
2010-12-27,6.570646286010742
2010-12-28,6.653722763061523
2010-12-29,6.555542945861816
2010-12-30,6.782116413116455
2010-12-31,6.804774761199951
2011-01-03,6.699039936065674
2011-01-04,6.502675533294678
2011-01-05,6.608408451080322
2011-01-06,6.668829441070557
2011-01-07,6.623515605926514
2011-01-10,6.638620376586914
2011-01-11,6.668829441070557
2011-01-12,6.638620376586914
2011-01-13,6.578197479248047
2011-01-14,6.759460926055908
2011-01-18,6.600857734680176
2011-01-19,6.200575351715088
2011-01-20,6.041976451873779
2011-01-21,5.989107608795166
2011-01-24,5.921136379241943
2011-01-25,5.928688049316406
2011-01-26,5.883373737335205
2011-01-27,6.1703667640686035
2011-01-28,6.004212856292725
2011-01-31,6.072183132171631
2011-02-01,6.291207790374756
2011-02-02,6.238340854644775
2011-02-03,6.200575351715088
2011-02-04,6.223233699798584
2011-02-07,6.2458930015563965
2011-02-08,6.2458930015563965
2011-02-09,6.306312084197998
2011-02-10,6.193024635314941
2011-02-11,6.162813663482666
2011-02-14,6.193024635314941
2011-02-15,6.177920341491699
2011-02-16,6.434703350067139
2011-02-17,6.623515605926514
2011-02-18,6.593304634094238
2011-02-22,6.328969955444336
2011-02-23,6.26854944229126
2011-02-24,6.291207790374756
2011-02-25,6.517782211303711
2011-02-28,6.313863277435303
2011-03-01,6.1552629470825195
2011-03-02,6.041976451873779
2011-03-03,6.321417808532715
2011-03-04,6.412045478820801
2011-03-07,6.3667311668396
2011-03-08,6.555542945861816
2011-03-09,6.570646286010742
2011-03-10,6.495123863220215
2011-03-11,6.4195966720581055
2011-03-14,6.412045478820801
2011-03-15,6.351626396179199
2011-03-16,6.2761030197143555
2011-03-17,6.321417808532715
2011-03-18,6.328969955444336
2011-03-21,6.600857734680176
2011-03-22,6.427149772644043
2011-03-23,6.4195966720581055
2011-03-24,6.540436744689941
2011-03-25,6.412045478820801
2011-03-28,6.336521148681641
2011-03-29,6.321417808532715
2011-03-30,6.35917854309082
2011-03-31,6.34407377243042
2011-04-01,6.578197479248047
2011-04-04,6.502675533294678
2011-04-05,6.434703350067139
2011-04-06,6.495123863220215
2011-04-07,6.44225549697876
2011-04-08,6.510228633880615
2011-04-11,6.532886505126953
2011-04-12,6.540436744689941
2011-04-13,6.585752010345459
2011-04-14,6.495123863220215
2011-04-15,6.449808120727539
2011-04-18,6.495123863220215
2011-04-19,6.502675533294678
2011-04-20,6.540436744689941
2011-04-21,6.502675533294678
2011-04-25,6.495123863220215
2011-04-26,6.480018138885498
2011-04-27,6.464912414550781
2011-04-28,6.510228633880615
2011-04-29,6.736801624298096
2011-05-02,6.751906394958496
2011-05-03,6.751906394958496
2011-05-04,6.615959167480469
2011-05-05,6.495123863220215
2011-05-06,6.449808120727539
2011-05-09,6.389389514923096
2011-05-10,6.389389514923096
2011-05-11,6.291207790374756
2011-05-12,6.35917854309082
2011-05-13,6.2761030197143555
2011-05-16,6.1703667640686035
2011-05-17,6.2458930015563965
2011-05-18,6.374283790588379
2011-05-19,6.44225549697876
2011-05-20,6.449808120727539
2011-05-23,6.472464561462402
2011-05-24,6.547990322113037
2011-05-25,6.502675533294678
2011-05-26,6.517782211303711
2011-05-27,6.495123863220215
2011-05-31,6.608408451080322
2011-06-01,6.412045478820801
2011-06-02,6.472464561462402
2011-06-03,6.4195966720581055
2011-06-06,6.283653259277344
2011-06-07,6.193024635314941
2011-06-08,6.004212856292725
2011-06-09,5.974003791809082
2011-06-10,5.913582801818848
2011-06-13,5.906029224395752
2011-06-14,6.1023945808410645
2011-06-15,5.943791389465332
2011-06-16,5.989107608795166
2011-06-17,5.906029224395752
2011-06-20,5.974003791809082
2011-06-21,6.26854944229126
2011-06-22,6.14771032333374
2011-06-23,6.034422397613525
2011-06-24,6.260995388031006
2011-06-27,6.140158176422119
2011-06-28,6.2458930015563965
2011-06-29,6.4195966720581055
2011-06-30,6.351626396179199
2011-07-01,6.464912414550781
2011-07-05,6.321417808532715
2011-07-06,6.298759460449219
2011-07-07,6.381835460662842
2011-07-08,6.351626396179199
2011-07-11,6.253444671630859
2011-07-12,6.162813663482666
2011-07-13,6.253444671630859
2011-07-14,6.253444671630859
2011-07-15,6.351626396179199
2011-07-18,6.2458930015563965
2011-07-19,6.306312084197998
2011-07-20,6.2458930015563965
2011-07-21,6.26854944229126
2011-07-22,6.215681552886963
2011-07-25,6.45736026763916
2011-07-26,6.381835460662842
2011-07-27,6.396943092346191
2011-07-28,6.193024635314941
2011-07-29,6.260995388031006
2011-08-01,6.193024635314941
2011-08-02,6.034422397613525
2011-08-03,6.109945774078369
2011-08-04,5.762533187866211
2011-08-05,5.943791389465332
2011-08-08,5.437777996063232
2011-08-09,5.694561004638672
2011-08-10,5.5510640144348145
2011-08-11,5.739877700805664
2011-08-12,5.906029224395752
2011-08-15,5.890925884246826
2011-08-16,6.011765956878662
2011-08-17,5.928688049316406
2011-08-18,5.543511390686035
2011-08-19,5.437777996063232
2011-08-22,5.467987537384033
2011-08-23,5.64169454574585
2011-08-24,5.5586161613464355
2011-08-25,5.543511390686035
2011-08-26,5.626588344573975
2011-08-29,5.838059902191162
2011-08-30,5.921136379241943
2011-08-31,5.989107608795166
2011-09-01,5.99666166305542
2011-09-02,5.883373737335205
2011-09-06,5.754981994628906
2011-09-07,5.860715866088867
2011-09-08,5.958898544311523
2011-09-09,5.777639389038086
2011-09-12,5.83050537109375
2011-09-13,5.739877700805664
2011-09-14,5.777639389038086
2011-09-15,5.702113151550293
2011-09-16,5.694561004638672
2011-09-19,5.694561004638672
2011-09-20,5.543511390686035
2011-09-21,5.422672271728516
2011-09-22,5.400015354156494
2011-09-23,5.3018341064453125
2011-09-26,5.218756675720215
2011-09-27,5.248965263366699
2011-09-28,5.1130218505859375
2011-09-29,5.173440933227539
2011-09-30,5.143230438232422
2011-10-03,5.029942512512207
2011-10-04,5.158337116241455
2011-10-05,5.173440933227539
2011-10-06,5.248965263366699
2011-10-07,5.241412162780762
2011-10-10,5.407567977905273
2011-10-11,5.43022346496582
2011-10-12,5.679457187652588
2011-10-13,5.543511390686035
2011-10-14,5.535958290100098
2011-10-17,5.5737223625183105
2011-10-18,5.475540637969971
2011-10-19,5.505749225616455
2011-10-20,5.535958290100098
2011-10-21,5.5586161613464355
2011-10-24,5.452880859375
2011-10-25,5.422672271728516
2011-10-26,5.369804382324219
2011-10-27,5.407567977905273
2011-10-28,5.369804382324219
2011-10-31,5.347146511077881
2011-11-01,5.226308822631836
2011-11-02,5.082813739776611
2011-11-03,5.400015354156494
2011-11-04,5.475540637969971
2011-11-07,5.354700565338135
2011-11-08,5.362253665924072
2011-11-09,5.173440933227539
2011-11-10,5.173440933227539
2011-11-11,5.218756675720215
2011-11-14,5.082813739776611
2011-11-15,5.007286548614502
2011-11-16,4.886447906494141
2011-11-17,4.667425632476807
2011-11-18,4.712740421295166
2011-11-21,4.690082550048828
2011-11-22,4.667425632476807
2011-11-23,4.554140090942383
2011-11-25,4.493717193603516
2011-11-28,4.554140090942383
2011-11-29,4.6070051193237305
2011-11-30,4.742948532104492
2011-12-01,4.758054733276367
2011-12-02,4.871341228485107
2011-12-05,4.848684787750244
2011-12-06,4.856238842010498
2011-12-07,4.9091057777404785
2011-12-08,4.818474769592285
2011-12-09,4.856238842010498
2011-12-12,4.878896713256836
2011-12-13,4.720293998718262
2011-12-14,4.637214183807373
2011-12-15,4.690082550048828
2011-12-16,4.727846622467041
2011-12-19,4.727846622467041
2011-12-20,4.788264751434326
2011-12-21,4.878896713256836
2011-12-22,4.961972713470459
2011-12-23,4.916656017303467
2011-12-27,4.818474769592285
2011-12-28,4.765609264373779
2011-12-29,4.810921669006348
2011-12-30,4.727846622467041
2012-01-03,4.82602596282959
2012-01-04,4.841131687164307
2012-01-05,4.758054733276367
2012-01-06,4.712740421295166
2012-01-09,4.720293998718262
2012-01-10,4.742948532104492
2012-01-11,4.727846622467041
2012-01-12,4.742948532104492
2012-01-13,4.644769191741943
2012-01-17,4.68253231048584
2012-01-18,4.758054733276367
2012-01-19,4.803370952606201
2012-01-20,4.931763648986816
2012-01-23,5.029942512512207
2012-01-24,4.924211025238037
2012-01-25,5.120573997497559
2012-01-26,5.309386253356934
2012-01-27,5.309386253356934
2012-01-30,5.332042217254639
2012-01-31,5.309386253356934
2012-02-01,5.392461776733398
2012-02-02,5.316939353942871
2012-02-03,5.339595317840576
2012-02-06,5.362253665924072
2012-02-07,5.513302326202393
2012-02-08,5.400015354156494
2012-02-09,5.369804382324219
2012-02-10,5.264070510864258
2012-02-13,5.18099308013916
2012-02-14,5.143230438232422
2012-02-15,5.135678768157959
2012-02-16,5.150782585144043
2012-02-17,4.939313888549805
2012-02-21,4.96952486038208
2012-02-22,5.0526018142700195
2012-02-23,5.075259208679199
2012-02-24,5.029942512512207
2012-02-27,4.946868419647217
2012-02-28,4.961972713470459
2012-02-29,4.954418182373047
2012-03-01,4.999734878540039
2012-03-02,4.9091057777404785
2012-03-05,4.863788604736328
2012-03-06,4.780712604522705
2012-03-07,4.848684787750244
2012-03-08,4.871341228485107
2012-03-09,4.894000053405762
2012-03-12,4.841131687164307
2012-03-13,4.924211025238037
2012-03-14,4.894000053405762
2012-03-15,4.841131687164307
2012-03-16,4.924211025238037
2012-03-19,4.961972713470459
2012-03-20,4.916656017303467
2012-03-21,4.871341228485107
2012-03-22,4.916656017303467
2012-03-23,4.931763648986816
2012-03-26,4.992181777954102
2012-03-27,4.931763648986816
2012-03-28,4.871341228485107
2012-03-29,4.916656017303467
2012-03-30,4.977077960968018
2012-04-02,5.165889263153076
2012-04-03,5.06770658493042
2012-04-04,4.961972713470459
2012-04-05,4.931763648986816
2012-04-09,4.977077960968018
2012-04-10,4.810921669006348
2012-04-11,4.916656017303467
2012-04-12,4.9091057777404785
2012-04-13,4.931763648986816
2012-04-16,4.894000053405762
2012-04-17,5.0526018142700195
2012-04-18,4.961972713470459
2012-04-19,4.901551723480225
2012-04-20,4.96952486038208
2012-04-23,4.916656017303467
2012-04-24,4.984630584716797
2012-04-25,4.992181777954102
2012-04-26,5.0526018142700195
2012-04-27,4.946868419647217
2012-04-30,4.946868419647217
2012-05-01,4.946868419647217
2012-05-02,5.1130218505859375
2012-05-03,5.1130218505859375
2012-05-04,5.422672271728516
2012-05-07,5.392461776733398
2012-05-08,5.407567977905273
2012-05-09,5.543511390686035
2012-05-10,5.5586161613464355
2012-05-11,5.619035720825195
2012-05-14,5.452880859375
2012-05-15,5.377357482910156
2012-05-16,5.369804382324219
2012-05-17,5.324489593505859
2012-05-18,5.422672271728516
2012-05-21,5.475540637969971
2012-05-22,5.520854473114014
2012-05-23,5.64169454574585
2012-05-24,5.619035720825195
2012-05-25,5.702113151550293
2012-05-29,5.8229522705078125
2012-05-30,5.754981994628906
2012-05-31,5.709665775299072
2012-06-01,5.619035720825195
2012-06-04,5.8229522705078125
2012-06-05,5.800295829772949
2012-06-06,5.792743682861328
2012-06-07,5.807848930358887
2012-06-08,5.913582801818848
2012-06-11,6.087290287017822
2012-06-12,6.1023945808410645
2012-06-13,6.1552629470825195
2012-06-14,6.185471534729004
2012-06-15,6.1703667640686035
2012-06-18,6.1552629470825195
2012-06-19,6.185471534729004
2012-06-20,6.14771032333374
2012-06-21,5.913582801818848
2012-06-22,5.9664506912231445
2012-06-25,5.928688049316406
2012-06-26,5.913582801818848
2012-06-27,6.072183132171631
2012-06-28,6.034422397613525
2012-06-29,6.200575351715088
2012-07-02,6.238340854644775
2012-07-03,6.381835460662842
2012-07-05,6.404491901397705
2012-07-06,6.34407377243042
2012-07-09,6.389389514923096
2012-07-10,6.381835460662842
2012-07-11,6.35917854309082
2012-07-12,6.336521148681641
2012-07-13,6.177920341491699
2012-07-16,6.306312084197998
2012-07-17,6.26854944229126
2012-07-18,6.2761030197143555
2012-07-19,6.34407377243042
2012-07-20,6.140158176422119
2012-07-23,6.034422397613525
2012-07-24,6.140158176422119
2012-07-25,6.193024635314941
2012-07-26,6.306312084197998
2012-07-27,6.4195966720581055
2012-07-30,6.487569332122803
2012-07-31,6.3667311668396
2012-08-01,6.374283790588379
2012-08-02,6.389389514923096
2012-08-03,6.44225549697876
2012-08-06,6.578197479248047
2012-08-07,6.502675533294678
2012-08-08,6.45736026763916
2012-08-09,6.45736026763916
2012-08-10,6.2458930015563965
2012-08-13,6.35917854309082
2012-08-14,6.4195966720581055
2012-08-15,6.34407377243042
2012-08-16,6.412045478820801
2012-08-17,6.434703350067139
2012-08-20,6.480018138885498
2012-08-21,6.404491901397705
2012-08-22,6.34407377243042
2012-08-23,6.283653259277344
2012-08-24,6.4195966720581055
2012-08-27,6.4195966720581055
2012-08-28,6.34407377243042
2012-08-29,6.351626396179199
2012-08-30,6.200575351715088
2012-08-31,6.253444671630859
2012-09-04,6.336521148681641
2012-09-05,6.291207790374756
2012-09-06,6.313863277435303
2012-09-07,6.253444671630859
2012-09-10,6.34407377243042
2012-09-11,6.35917854309082
2012-09-12,6.328969955444336
2012-09-13,6.298759460449219
2012-09-14,6.177920341491699
2012-09-17,5.8984785079956055
2012-09-18,5.989107608795166
2012-09-19,6.004212856292725
2012-09-20,6.109945774078369
2012-09-21,6.1552629470825195
2012-09-24,5.943791389465332
2012-09-25,5.8984785079956055
2012-09-26,5.815402030944824
2012-09-27,6.034422397613525
2012-09-28,5.9664506912231445
2012-10-01,6.041976451873779
2012-10-02,5.974003791809082
2012-10-03,6.049527645111084
2012-10-04,6.004212856292725
2012-10-05,6.087290287017822
2012-10-08,6.125051498413086
2012-10-09,6.057081699371338
2012-10-10,6.072183132171631
2012-10-11,6.313863277435303
2012-10-12,6.336521148681641
2012-10-15,6.321417808532715
2012-10-16,6.35917854309082
2012-10-17,6.321417808532715
2012-10-18,6.260995388031006
2012-10-19,6.132605075836182
2012-10-22,6.109945774078369
2012-10-23,6.072183132171631
2012-10-24,6.079737663269043
2012-10-25,5.943791389465332
2012-10-26,5.845610618591309
2012-10-31,5.777639389038086
2012-11-01,6.125051498413086
2012-11-02,6.011765956878662
2012-11-05,5.9664506912231445
2012-11-06,6.087290287017822
2012-11-07,6.049527645111084
2012-11-08,6.064634323120117
2012-11-09,6.079737663269043
2012-11-12,6.079737663269043
2012-11-13,6.057081699371338
2012-11-14,6.215681552886963
2012-11-15,6.230788230895996
2012-11-16,6.2761030197143555
2012-11-19,6.525334358215332
2012-11-20,6.578197479248047
2012-11-21,6.487569332122803
2012-11-23,6.578197479248047
2012-11-26,6.427149772644043
2012-11-27,6.487569332122803
2012-11-28,6.495123863220215
2012-11-29,6.472464561462402
2012-11-30,6.540918827056885
2012-12-03,6.540918827056885
2012-12-04,6.28993034362793
2012-12-05,6.320351600646973
2012-12-06,6.3279571533203125
2012-12-07,6.305139064788818
2012-12-10,6.305139064788818
2012-12-11,6.464859962463379
2012-12-12,6.350776195526123
2012-12-13,6.221478462219238
2012-12-14,6.1606316566467285
2012-12-17,6.1834492683410645
2012-12-18,6.221478462219238
2012-12-19,6.1606316566467285
2012-12-20,6.153025150299072
2012-12-21,6.11499547958374
2012-12-24,6.122603416442871
2012-12-26,6.038941860198975
2012-12-27,6.069362640380859
2012-12-28,6.008517742156982
2012-12-31,6.107392311096191
2013-01-02,6.381196975708008
2013-01-03,6.3659868240356445
2013-01-04,6.533310890197754
2013-01-07,6.396408557891846
2013-01-08,6.434438228607178
2013-01-09,6.464859962463379
2013-01-10,6.487675666809082
2013-01-11,6.540918827056885
2013-01-14,6.54852294921875
2013-01-15,6.639789581298828
2013-01-16,6.65500020980835
2013-01-17,6.571340560913086
2013-01-18,6.6778178215026855
2013-01-22,6.7690887451171875
2013-01-23,6.647396564483643
2013-01-24,6.578947067260742
2013-01-25,6.708240985870361
2013-01-28,6.586550235748291
2013-01-29,6.670214653015137
2013-01-30,6.72345495223999
2013-01-31,6.890780925750732
2013-02-01,6.890780925750732
2013-02-04,6.913595676422119
2013-02-05,6.837540626525879
2013-02-06,6.860358715057373
2013-02-07,6.837540626525879
2013-02-08,6.784299373626709
2013-02-11,6.814723014831543
2013-02-12,6.8299336433410645
2013-02-13,6.7690887451171875
2013-02-14,6.540918827056885
2013-02-15,6.814723014831543
2013-02-19,7.141769886016846
2013-02-20,6.997260570526123
2013-02-21,7.0428948402404785
2013-02-22,7.111347675323486
2013-02-25,7.0809245109558105
2013-02-26,7.118954181671143
2013-02-27,7.141769886016846
2013-02-28,7.263461589813232
2013-03-01,7.225428104400635
2013-03-04,7.202613830566406
2013-03-05,7.233035564422607
2013-03-06,7.164584159851074
2013-03-07,7.225428104400635
2013-03-08,7.195010185241699
2013-03-11,7.225428104400635
2013-03-12,7.187405109405518
2013-03-13,7.187405109405518
2013-03-14,7.30148983001709
2013-03-15,7.293881416320801
2013-03-18,7.3857269287109375
2013-03-19,7.446957111358643
2013-03-20,7.531144618988037
2013-03-21,7.554104328155518
2013-03-22,7.577066898345947
2013-03-25,7.600029468536377
2013-03-26,7.584717750549316
2013-03-27,7.6459479331970215
2013-03-28,7.745446681976318
2013-04-01,7.821979999542236
2013-04-02,7.875558376312256
2013-04-03,7.691870212554932
2013-04-04,7.783712863922119
2013-04-05,7.737794399261475
2013-04-08,7.730139255523682
2013-04-09,7.883210182189941
2013-04-10,7.929132461547852
2013-04-11,8.013321876525879
2013-04-12,7.975056171417236
2013-04-15,7.8372883796691895
2013-04-16,8.005671501159668
2013-04-17,8.036282539367676
2013-04-18,8.197007179260254
2013-04-19,8.22762393951416
2013-04-22,8.281197547912598
2013-04-23,8.373039245605469
2013-04-24,8.388350486755371
2013-04-25,8.480192184448242
2013-04-26,8.518462181091309
2013-04-29,8.457229614257812
2013-04-30,8.380695343017578
2013-05-01,7.217347621917725
2013-05-02,7.110196113586426
2013-05-03,6.934165000915527
2013-05-06,6.872934341430664
2013-05-07,6.880589962005615
2013-05-08,6.849974155426025
2013-05-09,6.7275166511535645
2013-05-10,6.765784740447998
2013-05-13,6.635673522949219
2013-05-14,6.68159294128418
2013-05-15,6.696899890899658
2013-05-16,6.79640007019043
2013-05-17,6.79640007019043
2013-05-20,6.704553604125977
2013-05-21,6.719861030578613
2013-05-22,6.574443817138672
2013-05-23,6.5055623054504395
2013-05-24,6.513215065002441
2013-05-28,6.550205230712891
2013-05-29,6.450026988983154
2013-05-30,6.365258693695068
2013-05-31,6.311315059661865
2013-06-03,6.226548671722412
2013-06-04,6.218842506408691
2013-06-05,6.241959571838379
2013-06-06,6.272785186767578
2013-06-07,6.203430652618408
2013-06-10,6.265079498291016
2013-06-11,6.157192230224609
2013-06-12,6.249666213989258
2013-06-13,6.234253883361816
2013-06-14,6.149486064910889
2013-06-17,6.149486064910889
2013-06-18,6.141780853271484
2013-06-19,6.041602611541748
2013-06-20,5.856653213500977
2013-06-21,5.887479305267334
2013-06-24,5.825830936431885
2013-06-25,5.856653213500977
2013-06-26,5.926009178161621
2013-06-27,5.941421985626221
2013-06-28,6.018482685089111
2013-07-01,6.1648993492126465
2013-07-02,6.141780853271484
2013-07-03,6.0955424308776855
2013-07-05,6.057011604309082
2013-07-08,6.026188850402832
2013-07-09,6.141780853271484
2013-07-10,6.157192230224609
2013-07-11,6.295904159545898
2013-07-12,6.396082401275635
2013-07-15,6.319021701812744
2013-07-16,6.326726913452148
2013-07-17,6.411495685577393
2013-07-18,6.4577317237854
2013-07-19,6.4577317237854
2013-07-22,6.480849742889404
2013-07-23,6.496262073516846
2013-07-24,6.557910442352295
2013-07-25,6.588735580444336
2013-07-26,6.573322296142578
2013-07-29,6.496262073516846
2013-07-30,6.4577317237854
2013-07-31,6.450026988983154
2013-08-01,6.742855072021484
2013-08-02,6.658091068267822
2013-08-05,6.665796756744385
2013-08-06,6.596441268920898
2013-08-07,6.550205230712891
2013-08-08,6.54249906539917
2013-08-09,6.4577317237854
2013-08-12,6.434615612030029
2013-08-13,6.3883748054504395
2013-08-14,6.365258693695068
2013-08-15,6.257372856140137
2013-08-16,6.257372856140137
2013-08-19,6.149486064910889
2013-08-20,6.195721626281738
2013-08-21,6.157192230224609
2013-08-22,6.1648993492126465
2013-08-23,6.172605514526367
2013-08-26,6.141780853271484
2013-08-27,6.131690502166748
2013-08-28,6.131690502166748
2013-08-29,6.131690502166748
2013-08-30,6.201545238494873
2013-09-03,6.201545238494873
2013-09-04,6.217069149017334
2013-09-05,6.341256141662598
2013-09-06,6.2093071937561035
