Date,CUBE
2010-11-02,5.1670989990234375
2010-11-03,5.155367374420166
2010-11-04,5.290264129638672
2010-11-05,5.3665080070495605
2010-11-08,5.378239631652832
2010-11-09,5.26093864440918
2010-11-10,5.266805648803711
2010-11-11,5.214020252227783
2010-11-12,5.0967183113098145
2010-11-15,5.008742809295654
2010-11-16,4.8210625648498535
2010-11-17,4.832791805267334
2010-11-18,4.826925277709961
2010-11-19,4.8210625648498535
2010-11-22,4.891442775726318
2010-11-23,4.803466320037842
2010-11-24,4.932496547698975
2010-11-26,4.932496547698975
2010-11-29,4.932496547698975
2010-11-30,4.850389003753662
2010-12-01,4.914901256561279
2010-12-02,5.073256492614746
2010-12-03,5.079122543334961
2010-12-06,5.049797058105469
2010-12-07,5.102583408355713
2010-12-08,5.0556640625
2010-12-09,5.067393779754639
2010-12-10,5.155367374420166
2010-12-13,5.278533458709717
2010-12-14,5.266805648803711
2010-12-15,5.249208927154541
2010-12-16,5.272668838500977
2010-12-17,5.301994800567627
2010-12-20,5.384105682373047
2010-12-21,5.460350513458252
2010-12-22,5.442756175994873
2010-12-23,5.395834922790527
2010-12-27,5.419295310974121
2010-12-28,5.483811855316162
2010-12-29,5.52486515045166
2010-12-30,5.606976509094238
2010-12-31,5.589380741119385
2011-01-03,5.671492099761963
2011-01-04,5.495540618896484
2011-01-05,5.542813301086426
2011-01-06,5.507358074188232
2011-01-07,5.513266563415527
2011-01-10,5.507358074188232
2011-01-11,5.454177379608154
2011-01-12,5.436450958251953
2011-01-13,5.436450958251953
2011-01-14,5.436450958251953
2011-01-18,5.5841803550720215
2011-01-19,5.44826602935791
2011-01-20,5.471904277801514
2011-01-21,5.525087356567383
2011-01-24,5.548722743988037
2011-01-25,5.572359085083008
2011-01-26,5.666905879974365
2011-01-27,5.731907844543457
2011-01-28,5.619634628295898
2011-01-31,5.708268642425537
2011-02-01,5.737817764282227
2011-02-02,5.737817764282227
2011-02-03,5.8205461502075195
2011-02-04,5.8205461502075195
2011-02-07,5.926912784576416
2011-02-08,5.968275547027588
2011-02-09,5.90918493270874
2011-02-10,5.915093421936035
2011-02-11,6.009640693664551
2011-02-14,5.9860029220581055
2011-02-15,5.915093421936035
2011-02-16,5.962365627288818
2011-02-17,5.962365627288818
2011-02-18,5.991911888122559
2011-02-22,5.932817459106445
2011-02-23,5.861911773681641
2011-02-24,5.826455116271973
2011-02-25,5.891456604003906
2011-02-28,6.056912899017334
2011-03-01,5.879635810852051
2011-03-02,5.873728275299072
2011-03-03,6.027367115020752
2011-03-04,6.039187431335449
2011-03-07,6.056912899017334
2011-03-08,6.228280544281006
2011-03-09,6.1573686599731445
2011-03-10,6.0628228187561035
2011-03-11,6.098277568817139
2011-03-14,6.051004886627197
2011-03-15,5.974183082580566
2011-03-16,5.8560004234313965
2011-03-17,5.944641590118408
2011-03-18,6.080549240112305
2011-03-21,6.246006011962891
2011-03-22,6.216457843780518
2011-03-23,6.1573686599731445
2011-03-24,6.133733749389648
2011-03-25,6.151458740234375
2011-03-28,6.056912899017334
2011-03-29,6.121912956237793
2011-03-30,6.186915874481201
2011-03-31,6.216457843780518
2011-04-01,6.204642295837402
2011-04-04,6.163278102874756
2011-04-05,6.181126594543457
2011-04-06,6.210872173309326
2011-04-07,6.0561933517456055
2011-04-08,5.978858947753906
2011-04-11,5.990755558013916
2011-04-12,6.038347244262695
2011-04-13,6.0323967933654785
2011-04-14,6.228717803955078
2011-04-15,6.288212776184082
2011-04-18,6.252516269683838
2011-04-19,6.300107955932617
2011-04-20,6.377445220947266
2011-04-21,6.460735321044922
2011-04-25,6.538072109222412
2011-04-26,6.615410804748535
2011-04-27,6.579716205596924
2011-04-28,6.722495079040527
2011-04-29,6.758190155029297
2011-05-02,6.698698043823242
2011-05-03,6.651105880737305
2011-05-04,6.585666179656982
2011-05-05,6.59161376953125
2011-05-06,6.496428489685059
2011-05-09,6.603512287139893
2011-05-10,6.776035308837891
2011-05-11,6.57376766204834
2011-05-12,6.57376766204834
2011-05-13,6.425040245056152
2011-05-16,6.508326530456543
2011-05-17,6.514275074005127
2011-05-18,6.59161376953125
2011-05-19,6.59161376953125
2011-05-20,6.490479469299316
2011-05-23,6.383395671844482
2011-05-24,6.389342784881592
2011-05-25,6.466684341430664
2011-05-26,6.514275074005127
2011-05-27,6.555920600891113
2011-05-31,6.704648494720459
2011-06-01,6.430988311767578
2011-06-02,6.430988311767578
2011-06-03,6.401240825653076
2011-06-06,6.317957878112793
2011-06-07,6.377445220947266
2011-06-08,6.329853534698486
2011-06-09,6.246565818786621
2011-06-10,6.038347244262695
2011-06-13,5.90746545791626
2011-06-14,6.0323967933654785
2011-06-15,5.931264400482178
2011-06-16,6.008603572845459
2011-06-17,6.0323967933654785
2011-06-20,6.062145233154297
2011-06-21,6.121634006500244
2011-06-22,6.175178527832031
2011-06-23,6.133534908294678
2011-06-24,6.115687847137451
2011-06-27,6.145431041717529
2011-06-28,6.193022727966309
2011-06-29,6.216820240020752
2011-06-30,6.25846529006958
2011-07-01,6.413139820098877
2011-07-05,6.449069023132324
2011-07-06,6.5089497566223145
2011-07-07,6.556852340698242
2011-07-08,6.484997272491455
2011-07-11,6.3173322677612305
2011-07-12,6.33529806137085
2011-07-13,6.3173322677612305
2011-07-14,6.227513313293457
2011-07-15,6.365237236022949
2011-07-18,6.281406879425049
2011-07-19,6.4550557136535645
2011-07-20,6.616733551025391
2011-07-21,6.64667272567749
2011-07-22,6.676610469818115
2011-07-25,6.5448784828186035
2011-07-26,6.556852340698242
2011-07-27,6.329311847686768
2011-07-28,6.383201599121094
2011-07-29,6.377213478088379
2011-08-01,6.34128475189209
2011-08-02,6.173623561859131
2011-08-03,6.173623561859131
2011-08-04,5.796380043029785
2011-08-05,5.748473644256592
2011-08-08,5.221529483795166
2011-08-09,5.658653736114502
2011-08-10,5.437098979949951
2011-08-11,5.754464626312256
2011-08-12,5.7664384841918945
2011-08-15,6.131705284118652
2011-08-16,6.155659198760986
2011-08-17,6.161644458770752
2011-08-18,5.700572490692139
2011-08-19,5.6466779708862305
2011-08-22,5.784402370452881
2011-08-23,6.005957126617432
2011-08-24,6.227513313293457
2011-08-25,6.083801746368408
2011-08-26,6.197573661804199
2011-08-29,6.359251976013184
2011-08-30,6.395177364349365
2011-08-31,6.4311041831970215
2011-09-01,6.287393093109131
2011-09-02,6.07781457901001
2011-09-06,5.934101104736328
2011-09-07,6.191585540771484
2011-09-08,6.1496686935424805
2011-09-09,5.886198043823242
2011-09-12,5.898172855377197
2011-09-13,5.862246036529541
2011-09-14,5.934101104736328
2011-09-15,5.9281134605407715
2011-09-16,6.035898685455322
2011-09-19,5.8442816734313965
2011-09-20,5.760452747344971
2011-09-21,5.538894176483154
2011-09-22,5.299376010894775
2011-09-23,5.191589832305908
2011-09-26,5.269435405731201
2011-09-27,5.263444900512695
2011-09-28,5.161651611328125
2011-09-29,5.287397384643555
2011-09-30,5.107758522033691
2011-10-03,4.820336818695068
2011-10-04,4.892190456390381
2011-10-05,4.886151313781738
2011-10-06,5.0311055183410645
2011-10-07,4.85595178604126
2011-10-10,5.08546257019043
2011-10-11,4.964667797088623
2011-10-12,5.230416774749756
2011-10-13,5.260616302490234
2011-10-14,5.4176483154296875
2011-10-17,5.260616302490234
2011-10-18,5.465968608856201
2011-10-19,5.4055681228637695
2011-10-20,5.4901251792907715
2011-10-21,5.78607177734375
2011-10-24,5.888747692108154
2011-10-25,5.574682712554932
2011-10-26,5.580720901489258
2011-10-27,5.858548641204834
2011-10-28,5.89478874206543
2011-10-31,5.92498779296875
2011-11-01,5.804193496704102
2011-11-02,5.888747692108154
2011-11-03,5.937065601348877
2011-11-04,5.870630741119385
2011-11-07,5.870630741119385
2011-11-08,5.876669406890869
2011-11-09,5.568641662597656
2011-11-10,5.737756729125977
2011-11-11,5.846471786499023
2011-11-14,5.737756729125977
2011-11-15,5.780033588409424
2011-11-16,5.85250997543335
2011-11-17,5.761911869049072
2011-11-18,5.85250997543335
2011-11-21,5.665278434753418
2011-11-22,5.6713175773620605
2011-11-23,5.532402992248535
2011-11-25,5.514282703399658
2011-11-28,5.653198719024658
2011-11-29,5.792112827301025
2011-11-30,6.021622657775879
2011-12-01,5.93102502822876
2011-12-02,5.943105220794678
2011-12-05,5.9672651290893555
2011-12-06,6.057860374450684
2011-12-07,6.184697151184082
2011-12-08,5.9672651290893555
2011-12-09,6.1484551429748535
2011-12-12,6.136377334594727
2011-12-13,6.00350284576416
2011-12-14,5.961224555969238
2011-12-15,6.075981140136719
2011-12-16,6.202813625335693
2011-12-19,6.142420768737793
2011-12-20,6.335689544677734
2011-12-21,6.311529636383057
2011-12-22,6.3900465965271
2011-12-23,6.414206504821777
2011-12-27,6.4383649826049805
2011-12-28,6.371926307678223
2011-12-29,6.4202446937561035
2011-12-30,6.426284313201904
2012-01-03,6.414113998413086
2012-01-04,6.268062114715576
2012-01-05,6.420197486877441
2012-01-06,6.37151575088501
2012-01-09,6.304574012756348
2012-01-10,6.426285266876221
2012-01-11,6.535824775695801
2012-01-12,6.426285266876221
2012-01-13,6.444540977478027
2012-01-17,6.5723371505737305
2012-01-18,6.645362377166748
2012-01-19,6.63319206237793
2012-01-20,6.724471092224121
2012-01-23,6.7914137840271
2012-01-24,6.87661075592041
2012-01-25,6.913125514984131
2012-01-26,6.967894554138184
2012-01-27,6.907038688659668
2012-01-30,6.840099334716797
2012-01-31,6.925295829772949
2012-02-01,6.9618096351623535
2012-02-02,6.943550109863281
2012-02-03,7.095690727233887
2012-02-06,7.107861518859863
2012-02-07,7.089603424072266
2012-02-08,7.077432632446289
2012-02-09,7.028748989105225
2012-02-10,6.858357906341553
2012-02-13,7.0652642250061035
2012-02-14,7.107861518859863
2012-02-15,7.0652642250061035
2012-02-16,7.19305419921875
2012-02-17,7.150457859039307
2012-02-21,7.010493755340576
2012-02-22,7.071348667144775
2012-02-23,7.186974048614502
2012-02-24,7.040916442871094
2012-02-27,6.986149787902832
2012-02-28,6.907038688659668
2012-02-29,6.864439964294434
2012-03-01,6.907038688659668
2012-03-02,6.852270603179932
2012-03-05,6.9192094802856445
2012-03-06,6.834011554718018
2012-03-07,6.834011554718018
2012-03-08,6.9192094802856445
2012-03-09,7.016578197479248
2012-03-12,6.986149787902832
2012-03-13,7.156546115875244
2012-03-14,7.150457859039307
2012-03-15,7.186974048614502
2012-03-16,7.2113165855407715
2012-03-19,7.174803256988525
2012-03-20,7.180887222290039
2012-03-21,7.2113165855407715
2012-03-22,7.199141979217529
2012-03-23,7.2904253005981445
2012-03-26,7.387794017791748
2012-03-27,7.320852756500244
2012-03-28,7.272170066833496
2012-03-29,7.205230712890625
2012-03-30,7.241741180419922
2012-04-02,7.442563056945801
2012-04-03,7.552822113037109
2012-04-04,7.381306171417236
2012-04-05,7.411937236785889
2012-04-09,7.252669811248779
2012-04-10,6.9770188331604
2012-04-11,7.087278842926025
2012-04-12,7.166915416717529
2012-04-13,7.099531650543213
2012-04-16,7.271045207977295
2012-04-17,7.320052623748779
2012-04-18,7.289422988891602
2012-04-19,7.240415573120117
2012-04-20,7.326177597045898
2012-04-23,7.271045207977295
2012-04-24,7.418059825897217
2012-04-25,7.5038161277771
2012-04-26,7.565075874328613
2012-04-27,7.644708633422852
2012-04-30,7.693713188171387
2012-05-01,7.810098648071289
2012-05-02,7.834598064422607
2012-05-03,7.846851348876953
2012-05-04,7.540572166442871
2012-05-07,7.589575290679932
2012-05-08,7.540572166442871
2012-05-09,7.4976935386657715
2012-05-10,7.5038161277771
2012-05-11,7.522194862365723
2012-05-14,7.448690891265869
2012-05-15,7.393560409545898
2012-05-16,7.350677967071533
2012-05-17,7.185288429260254
2012-05-18,7.001522064208984
2012-05-21,7.173037528991699
2012-05-22,7.0811567306518555
2012-05-23,7.03214693069458
2012-05-24,7.007646083831787
2012-05-25,7.007646083831787
2012-05-29,7.075028419494629
2012-05-30,6.934142589569092
2012-05-31,6.928015232086182
2012-06-01,6.738125324249268
2012-06-04,6.6768670082092285
2012-06-05,6.817756652832031
2012-06-06,6.964768409729004
2012-06-07,6.9035115242004395
2012-06-08,6.983147621154785
2012-06-11,6.8300065994262695
2012-06-12,6.866758823394775
2012-06-13,6.842258930206299
2012-06-14,6.860636234283447
2012-06-15,6.854506492614746
2012-06-18,6.90963888168335
2012-06-19,6.952516555786133
2012-06-20,6.958644866943359
2012-06-21,6.866758823394775
2012-06-22,6.811629772186279
2012-06-25,6.731997966766357
2012-06-26,6.787128448486328
2012-06-27,6.866758823394775
2012-06-28,6.8852667808532715
2012-06-29,7.199915885925293
2012-07-02,7.347989082336426
2012-07-03,7.354157447814941
2012-07-05,7.341818332672119
2012-07-06,7.347989082336426
2012-07-09,7.286291599273682
2012-07-10,7.261616230010986
2012-07-11,7.267783164978027
2012-07-12,7.304800510406494
2012-07-13,7.341818332672119
2012-07-16,7.335649013519287
2012-07-17,7.502228736877441
2012-07-18,7.471378803253174
2012-07-19,7.434360504150391
2012-07-20,7.36649751663208
2012-07-23,7.267783164978027
2012-07-24,7.22459602355957
2012-07-25,7.212254524230957
2012-07-26,7.261616230010986
2012-07-27,7.4775519371032715
2012-07-30,7.471378803253174
2012-07-31,7.39734411239624
2012-08-01,7.292458534240723
2012-08-02,7.360328674316406
2012-08-03,7.428195476531982
2012-08-06,7.5269060134887695
2012-08-07,7.496059417724609
2012-08-08,7.483719348907471
2012-08-09,7.489889144897461
2012-08-10,7.576262950897217
2012-08-13,7.668808937072754
2012-08-14,7.730503559112549
2012-08-15,7.823046684265137
2012-08-16,7.878575325012207
2012-08-17,7.878575325012207
2012-08-20,7.773693084716797
2012-08-21,7.699657440185547
2012-08-22,7.711994647979736
2012-08-23,7.767521858215332
2012-08-24,7.829216480255127
2012-08-27,7.853896617889404
2012-08-28,8.00196361541748
2012-08-29,7.964947700500488
2012-08-30,7.9279303550720215
2012-08-31,7.95877742767334
2012-09-04,8.106851577758789
2012-09-05,8.076000213623047
2012-09-06,8.113017082214355
2012-09-07,8.113017082214355
2012-09-10,8.008135795593262
2012-09-11,8.051323890686035
2012-09-12,8.119187355041504
2012-09-13,8.24257755279541
2012-09-14,8.316612243652344
2012-09-17,8.199389457702637
2012-09-18,8.162372589111328
2012-09-19,8.082167625427246
2012-09-20,7.971118927001953
2012-09-21,7.983458995819092
2012-09-24,8.00196361541748
2012-09-25,7.952607154846191
2012-09-26,7.971118927001953
2012-09-27,8.014573097229004
2012-09-28,7.989741325378418
2012-10-01,7.877996444702148
2012-10-02,7.815917015075684
2012-10-03,7.865581512451172
2012-10-04,7.921455383300781
2012-10-05,7.877996444702148
2012-10-08,7.940080642700195
2012-10-09,7.946285724639893
2012-10-10,7.977326393127441
2012-10-11,7.983535289764404
2012-10-12,7.933867931365967
2012-10-15,8.095281600952148
2012-10-16,8.188397407531738
2012-10-17,8.157360076904297
2012-10-18,8.163566589355469
2012-10-19,8.207021713256836
2012-10-22,8.126320838928223
2012-10-23,8.188397407531738
2012-10-24,8.120110511779785
2012-10-25,7.977326393127441
2012-10-26,7.865581512451172
2012-10-31,8.144942283630371
2012-11-01,8.399474143981934
2012-11-02,8.318769454956055
2012-11-05,8.244269371032715
2012-11-06,8.250475883483887
2012-11-07,8.175981521606445
2012-11-08,8.120110511779785
2012-11-09,8.1387357711792
2012-11-12,8.1387357711792
2012-11-13,8.16977596282959
2012-11-14,7.989741325378418
2012-11-15,7.958702087402344
2012-11-16,8.039409637451172
2012-11-19,8.231854438781738
2012-11-20,8.324975967407227
2012-11-21,8.238065719604492
2012-11-23,8.300141334533691
2012-11-26,8.399474143981934
2012-11-27,8.374640464782715
2012-11-28,8.523628234863281
2012-11-29,8.517423629760742
2012-11-30,8.56708812713623
2012-12-03,8.629171371459961
2012-12-04,8.697457313537598
2012-12-05,8.635377883911133
2012-12-06,8.703665733337402
2012-12-07,8.629171371459961
2012-12-10,8.697457313537598
2012-12-11,8.759539604187012
2012-12-12,8.784367561340332
2012-12-13,8.685040473937988
2012-12-14,8.747121810913086
2012-12-17,8.827825546264648
2012-12-18,9.026484489440918
2012-12-19,8.9147367477417
2012-12-20,8.939570426940918
2012-12-21,9.051312446594238
2012-12-24,9.10718822479248
2012-12-26,9.051312446594238
2012-12-27,9.0451078414917
2012-12-28,8.976299285888672
2012-12-31,9.11391544342041
2013-01-02,9.201491355895996
2013-01-03,9.207747459411621
2013-01-04,9.151445388793945
2013-01-07,9.082636833190918
2013-01-08,9.001322746276855
2013-01-09,8.970043182373047
2013-01-10,8.932516098022461
2013-01-11,9.007576942443848
2013-01-14,9.063872337341309
2013-01-15,9.14519214630127
2013-01-16,9.15770435333252
2013-01-17,9.138935089111328
2013-01-18,9.15770435333252
2013-01-22,9.151445388793945
2013-01-23,9.101407051086426
2013-01-24,9.11391544342041
2013-01-25,9.282807350158691
2013-01-28,9.364127159118652
2013-01-29,9.514252662658691
2013-01-30,9.533018112182617
2013-01-31,9.53927230834961
2013-02-01,9.676891326904297
2013-02-04,9.576805114746094
2013-02-05,9.520505905151367
2013-02-06,9.614335060119629
2013-02-07,9.608081817626953
2013-02-08,9.676891326904297
2013-02-11,9.676891326904297
2013-02-12,9.670631408691406
2013-02-13,9.470466613769531
2013-02-14,9.251530647277832
2013-02-15,9.176467895507812
2013-02-19,9.24527645111084
2013-02-20,9.11391544342041
2013-02-21,8.907489776611328
2013-02-22,9.01383113861084
2013-02-25,9.03885269165039
2013-02-26,9.10766315460205
2013-02-27,9.201491355895996
2013-02-28,9.220253944396973
2013-03-01,9.33284854888916
2013-03-04,9.65186595916748
2013-03-05,9.908333778381348
2013-03-06,9.889567375183105
2013-03-07,9.751952171325684
2013-03-08,9.758207321166992
2013-03-11,9.701910972595215
2013-03-12,9.65186595916748
2013-03-13,9.62684440612793
2013-03-14,9.783227920532227
2013-03-15,9.783227920532227
2013-03-18,9.770718574523926
2013-03-19,9.695652961730957
2013-03-20,9.833270072937012
2013-03-21,9.764459609985352
2013-03-22,9.889567375183105
2013-03-25,9.870802879333496
2013-03-26,9.958372116088867
2013-03-27,9.907987594604492
2013-03-28,9.952078819274902
2013-04-01,9.901687622070312
2013-04-02,9.970974922180176
2013-04-03,9.775711059570312
2013-04-04,9.889089584350586
2013-04-05,9.970974922180176
2013-04-08,10.07175350189209
2013-04-09,9.933177947998047
2013-04-10,9.989867210388184
2013-04-11,10.166234970092773
2013-04-12,10.260719299316406
2013-04-15,9.914286613464355
2013-04-16,10.15993595123291
2013-04-17,9.933177947998047
2013-04-18,9.89538860321045
2013-04-19,10.13473892211914
2013-04-22,10.096951484680176
2013-04-23,10.2418212890625
2013-04-24,10.38039493560791
2013-04-25,10.40559196472168
2013-04-26,10.43708610534668
2013-04-29,10.733124732971191
2013-04-30,11.0669584274292
2013-05-01,10.77721881866455
2013-05-02,10.972480773925781
2013-05-03,10.745723724365234
2013-05-06,10.978781700134277
2013-05-07,11.029170989990234
2013-05-08,10.928391456604004
2013-05-09,10.896892547607422
2013-05-10,10.79611587524414
2013-05-13,10.808711051940918
2013-05-14,10.758317947387695
2013-05-15,10.827606201171875
2013-05-16,10.752023696899414
2013-05-17,10.827606201171875
2013-05-20,10.846503257751465
2013-05-21,10.934688568115234
2013-05-22,10.644943237304688
2013-05-23,10.481176376342773
2013-05-24,10.506373405456543
2013-05-28,10.330005645751953
2013-05-29,10.07175350189209
2013-05-30,9.989867210388184
2013-05-31,9.85759162902832
2013-06-03,10.13473892211914
2013-06-04,10.09065055847168
2013-06-05,9.970974922180176
2013-06-06,10.15993595123291
2013-06-07,10.20402717590332
2013-06-10,10.10954475402832
2013-06-11,9.920583724975586
2013-06-12,9.750514030456543
2013-06-13,9.926880836486816
2013-06-14,10.191433906555176
2013-06-17,10.443384170532227
2013-06-18,10.500069618225098
2013-06-19,10.254417419433594
2013-06-20,9.85759162902832
2013-06-21,10.10954475402832
2013-06-24,9.756813049316406
2013-06-25,9.93947982788086
2013-06-26,9.996170043945312
2013-06-27,10.262565612792969
2013-06-28,10.13570785522461
2013-07-01,10.110339164733887
2013-07-02,10.313305854797363
2013-07-03,10.478217124938965
2013-07-05,10.370391845703125
2013-07-08,10.29427719116211
2013-07-09,10.465536117553711
2013-07-10,10.459186553955078
2013-07-11,10.681185722351074
2013-07-12,10.738271713256836
2013-07-15,10.776325225830078
2013-07-16,10.801695823669434
2013-07-17,10.827069282531738
2013-07-18,10.941235542297363
2013-07-19,10.934896469116211
2013-07-22,10.934896469116211
2013-07-23,10.86512279510498
2013-07-24,10.611413955688477
2013-07-25,10.655815124511719
2013-07-26,10.611413955688477
2013-07-29,10.452847480773926
2013-07-30,10.402104377746582
2013-07-31,10.275247573852539
2013-08-01,10.408443450927734
2013-08-02,10.560675621032715
2013-08-05,10.649474143981934
2013-08-06,10.643128395080566
2013-08-07,10.63044548034668
2013-08-08,10.78266716003418
2013-08-09,11.074435234069824
2013-08-12,11.194948196411133
2013-08-13,11.182262420654297
2013-08-14,11.30911636352539
2013-08-15,11.163235664367676
2013-08-16,10.972949981689453
2013-08-19,10.63044548034668
2013-08-20,10.934896469116211
2013-08-21,10.890496253967285
2013-08-22,11.02369213104248
2013-08-23,11.125177383422852
2013-08-26,11.02369213104248
2013-08-27,10.852439880371094
2013-08-28,10.725584983825684
2013-08-29,10.687528610229492
2013-08-30,10.560675621032715
2013-09-03,10.459186553955078
2013-09-04,10.376733779907227
2013-09-05,10.306964874267578
