Date,BANC
2010-09-07,6.225560665130615
2010-09-08,6.355942726135254
2010-09-09,6.258155822753906
2010-09-10,6.388537883758545
2010-09-13,6.4080939292907715
2010-09-14,6.421131610870361
2010-09-15,6.714483261108398
2010-09-16,6.714483261108398
2010-09-17,6.7796711921691895
2010-09-20,6.942643165588379
2010-09-21,6.805744647979736
2010-09-22,6.8774542808532715
2010-09-23,6.8122663497924805
2010-09-24,6.8122663497924805
2010-09-27,6.838340759277344
2010-09-28,6.929604530334473
2010-09-29,6.942643165588379
2010-09-30,6.975238800048828
2010-10-01,6.8774542808532715
2010-10-04,6.844858646392822
2010-10-05,6.8122663497924805
2010-10-06,6.844858646392822
2010-10-07,6.8122663497924805
2010-10-08,6.883974552154541
2010-10-11,6.844858646392822
2010-10-12,6.844858646392822
2010-10-13,6.942643165588379
2010-10-14,6.8774542808532715
2010-10-15,6.975238800048828
2010-10-18,7.385928630828857
2010-10-19,7.431560039520264
2010-10-20,7.679282188415527
2010-10-21,7.724914073944092
2010-10-22,8.024784088134766
2010-10-25,8.441993713378906
2010-10-26,7.940040111541748
2010-10-27,7.907445430755615
2010-10-28,7.724914073944092
2010-10-29,7.496753215789795
2010-11-01,7.398966312408447
2010-11-02,7.340297222137451
2010-11-03,7.620611667633057
2010-11-04,7.6401686668396
2010-11-05,7.496753215789795
2010-11-08,7.490236282348633
2010-11-09,7.679282188415527
2010-11-10,7.594534397125244
2010-11-11,7.5293450355529785
2010-11-12,7.496753215789795
2010-11-15,7.3598551750183105
2010-11-16,7.431560039520264
2010-11-17,7.561942100524902
2010-11-18,7.803140640258789
2010-11-19,7.89440393447876
2010-11-22,7.588016033172607
2010-11-23,7.405487060546875
2010-11-24,7.496753215789795
2010-11-26,7.679282188415527
2010-11-29,7.744469165802002
2010-11-30,7.822699069976807
2010-12-01,8.076935768127441
2010-12-02,8.474587440490723
2010-12-03,8.337687492370605
2010-12-06,8.37680435180664
2010-12-07,8.17471694946289
2010-12-08,8.220718383789062
2010-12-09,8.21414566040039
2010-12-10,8.21414566040039
2010-12-13,8.17471981048584
2010-12-14,8.128722190856934
2010-12-15,8.21414566040039
2010-12-16,8.411286354064941
2010-12-17,7.977579116821289
2010-12-20,8.293002128601074
2010-12-21,8.181286811828613
2010-12-22,8.08929443359375
2010-12-23,7.892151832580566
2010-12-27,8.41785717010498
2010-12-28,8.503283500671387
2010-12-29,8.509854316711426
2010-12-30,8.549283981323242
2010-12-31,8.72014045715332
2011-01-03,9.035562515258789
2011-01-04,9.015846252441406
2011-01-05,9.09470272064209
2011-01-06,9.035562515258789
2011-01-07,9.061843872070312
2011-01-10,8.936990737915039
2011-01-11,8.982989311218262
2011-01-12,9.134127616882324
2011-01-13,9.074987411499023
2011-01-14,8.910706520080566
2011-01-18,8.8909912109375
2011-01-19,8.996132850646973
2011-01-20,9.022417068481445
2011-01-21,8.936990737915039
2011-01-24,8.930420875549316
2011-01-25,8.904132843017578
2011-01-26,8.936990737915039
2011-01-27,8.976419448852539
2011-01-28,9.035562515258789
2011-01-31,9.160421371459961
2011-02-01,9.127562522888184
2011-02-02,9.068419456481934
2011-02-03,9.08813190460205
2011-02-04,9.035562515258789
2011-02-07,9.193273544311523
2011-02-08,9.488982200622559
2011-02-09,9.633549690246582
2011-02-10,9.778120040893555
2011-02-11,9.824115753173828
2011-02-14,9.856976509094238
2011-02-15,10.021260261535645
2011-02-16,9.8701171875
2011-02-17,9.85040283203125
2011-02-18,10.093538284301758
2011-02-22,9.988405227661133
2011-02-23,10.132972717285156
2011-02-24,10.080399513244629
2011-02-25,10.500967979431152
2011-02-28,10.172399520874023
2011-03-01,10.527249336242676
2011-03-02,10.619245529174805
2011-03-03,10.776963233947754
2011-03-04,10.678391456604004
2011-03-07,10.730960845947266
2011-03-08,10.796676635742188
2011-03-09,10.766912460327148
2011-03-10,10.700776100158691
2011-03-11,10.97193431854248
2011-03-14,10.945480346679688
2011-03-15,10.674324035644531
2011-03-16,10.475915908813477
2011-03-17,10.403166770935059
2011-03-18,10.581730842590332
2011-03-21,10.601574897766113
2011-03-22,10.575119018554688
2011-03-23,10.317190170288086
2011-03-24,10.191534042358398
2011-03-25,10.211373329162598
2011-03-28,10.11878490447998
2011-03-29,10.621411323547363
2011-03-30,10.647871017456055
2011-03-31,10.522209167480469
2011-04-01,10.290735244750977
2011-04-04,10.489141464233398
2011-04-05,10.581730842590332
2011-04-06,10.581730842590332
2011-04-07,10.548666000366211
2011-04-08,10.495756149291992
2011-04-11,10.515594482421875
2011-04-12,10.581730842590332
2011-04-13,10.515594482421875
2011-04-14,10.542051315307617
2011-04-15,10.581730842590332
2011-04-18,10.601574897766113
2011-04-19,10.581730842590332
2011-04-20,10.337030410766602
2011-04-21,10.475915908813477
2011-04-25,10.581730842590332
2011-04-26,10.69416332244873
2011-04-27,10.522209167480469
2011-04-28,10.449463844299316
2011-04-29,10.244441986083984
2011-05-02,9.655831336975098
2011-05-03,9.212719917297363
2011-05-04,9.22594928741455
2011-05-05,9.325154304504395
2011-05-06,9.576471328735352
2011-05-09,9.477262496948242
2011-05-10,9.702126502990723
2011-05-11,9.642606735229492
2011-05-12,9.847623825073242
2011-05-13,9.609536170959473
2011-05-16,9.82778263092041
2011-05-17,9.74180793762207
2011-05-18,9.58969497680664
2011-05-19,9.404516220092773
2011-05-20,9.265632629394531
2011-05-23,9.305313110351562
2011-05-24,9.464037895202637
2011-05-25,10.211373329162598
2011-05-26,10.138622283935547
2011-05-27,10.310574531555176
2011-05-31,10.330416679382324
2011-06-01,10.403166770935059
2011-06-02,10.237826347351074
2011-06-03,10.178305625915527
2011-06-06,10.442848205566406
2011-06-07,10.502367973327637
2011-06-08,10.6355619430542
2011-06-09,10.602267265319824
2011-06-10,10.748781204223633
2011-06-13,11.061786651611328
2011-06-14,10.835354804992676
2011-06-15,10.548989295959473
2011-06-16,10.742117881774902
2011-06-17,10.389151573181152
2011-06-20,10.529006958007812
2011-06-21,10.828697204589844
2011-06-22,10.835354804992676
2011-06-23,10.036191940307617
2011-06-24,9.876358985900879
2011-06-27,9.916316986083984
2011-06-28,9.902993202209473
2011-06-29,9.889678955078125
2011-06-30,9.896332740783691
2011-07-01,10.10944938659668
2011-07-05,10.116108894348145
2011-07-06,10.156062126159668
2011-07-07,10.156062126159668
2011-07-08,10.189366340637207
2011-07-11,10.162725448608398
2011-07-12,10.176045417785645
2011-07-13,10.33587646484375
2011-07-14,10.309234619140625
2011-07-15,10.162725448608398
2011-07-18,10.076147079467773
2011-07-19,10.116108894348145
2011-07-20,10.009550094604492
2011-07-21,10.255959510803223
2011-07-22,10.235980987548828
2011-07-25,10.002893447875977
2011-07-26,9.902993202209473
2011-07-27,9.796440124511719
2011-07-28,9.863039016723633
2011-07-29,9.856376647949219
2011-08-01,9.230363845825195
2011-08-02,9.0305757522583
2011-08-03,9.070534706115723
2011-08-04,8.298006057739258
2011-08-05,7.911740779876709
2011-08-08,7.5454559326171875
2011-08-09,7.991660118103027
2011-08-10,7.6586713790893555
2011-08-11,7.91840124130249
2011-08-12,8.291343688964844
2011-08-15,8.058257102966309
2011-08-16,8.004977226257324
2011-08-17,8.484477996826172
2011-08-18,8.138169288635254
2011-08-19,7.9050822257995605
2011-08-22,7.279067039489746
2011-08-23,7.7652268409729
2011-08-24,8.111532211303711
2011-08-25,7.798525333404541
2011-08-26,7.678650856018066
2011-08-29,7.818504333496094
2011-08-30,8.051594734191895
2011-08-31,7.9050822257995605
2011-09-01,8.064915657043457
2011-09-02,7.572094917297363
2011-09-06,7.465539455413818
2011-09-07,7.623666286468506
2011-09-08,7.751511096954346
2011-09-09,7.334328651428223
2011-09-12,7.596746444702148
2011-09-13,7.5698370933532715
2011-09-14,7.67076301574707
2011-09-15,7.865901947021484
2011-09-16,8.074492454528809
2011-09-19,7.838986396789551
2011-09-20,7.738051414489746
2011-09-21,7.341058731079102
2011-09-22,6.977706432342529
2011-09-23,7.004621982574463
2011-09-26,7.051723957061768
2011-09-27,7.341058731079102
2011-09-28,7.3948869705200195
2011-09-29,7.596746444702148
2011-09-30,7.623666286468506
2011-10-03,6.970980167388916
2011-10-04,7.717869281768799
2011-10-05,7.778424263000488
2011-10-06,7.738051414489746
2011-10-07,7.455446720123291
2011-10-10,7.865901947021484
2011-10-11,8.0072021484375
2011-10-12,7.852438926696777
2011-10-13,8.074492454528809
2011-10-14,8.242711067199707
2011-10-17,8.404196739196777
2011-10-18,8.491674423217773
2011-10-19,8.289810180664062
2011-10-20,7.744785308837891
2011-10-21,8.235980987548828
2011-10-24,8.599332809448242
2011-10-25,7.859173774719238
2011-10-26,8.303267478942871
2011-10-27,8.88866901397705
2011-10-28,8.814656257629395
2011-10-31,8.464759826660156
2011-11-01,8.303267478942871
2011-11-02,8.309998512268066
2011-11-03,8.491674423217773
2011-11-04,8.135050773620605
2011-11-07,7.913003444671631
2011-11-08,8.020663261413574
2011-11-09,7.408345699310303
2011-11-10,7.623666286468506
2011-11-11,8.06103515625
2011-11-14,7.697678565979004
2011-11-15,7.879356861114502
2011-11-16,7.9870171546936035
2011-11-17,7.664038181304932
2011-11-18,7.771700382232666
2011-11-21,7.684226036071777
2011-11-22,7.401615142822266
2011-11-23,6.843130588531494
2011-11-25,6.950791358947754
2011-11-28,6.8229451179504395
2011-11-29,6.78930139541626
2011-11-30,7.67076301574707
2011-12-01,7.334328651428223
2011-12-02,7.845713138580322
2011-12-05,7.913003444671631
2011-12-06,7.93318510055542
2011-12-07,7.966833114624023
2011-12-08,7.67076301574707
2011-12-09,8.027390480041504
2011-12-12,8.013931274414062
2011-12-13,7.509276866912842
2011-12-14,7.951399326324463
2011-12-15,7.856171131134033
2011-12-16,7.577295303344727
2011-12-19,7.346033096313477
2011-12-20,7.808561325073242
2011-12-21,7.815359115600586
2011-12-22,7.781351566314697
2011-12-23,7.584097385406494
2011-12-27,7.516079902648926
2011-12-28,7.2712082862854
2011-12-29,7.175986289978027
2011-12-30,6.971927165985107
2012-01-03,8.141852378845215
2012-01-04,8.379918098449707
2012-01-05,8.332304000854492
2012-01-06,8.271087646484375
2012-01-09,8.182663917541504
2012-01-10,8.713211059570312
2012-01-11,8.468342781066895
2012-01-12,8.305098533630371
2012-01-13,8.09423542022705
2012-01-17,8.135050773620605
2012-01-18,8.23027515411377
2012-01-19,8.162256240844727
2012-01-20,8.26428508758545
2012-01-23,8.379918098449707
2012-01-24,8.373113632202148
2012-01-25,8.400322914123535
2012-01-26,8.434335708618164
2012-01-27,8.291489601135254
2012-01-30,8.189462661743164
2012-01-31,8.243880271911621
2012-02-01,8.529556274414062
2012-02-02,8.706406593322754
2012-02-03,9.039698600769043
2012-02-06,8.794836044311523
2012-02-07,9.005687713623047
2012-02-08,8.978486061096191
2012-02-09,8.658793449401855
2012-02-10,8.651995658874512
2012-02-13,8.740416526794434
2012-02-14,8.461538314819336
2012-02-15,8.427532196044922
2012-02-16,8.509154319763184
2012-02-17,8.461538314819336
2012-02-21,8.468342781066895
2012-02-22,8.107845306396484
2012-02-23,8.794836044311523
2012-02-24,8.114645004272461
2012-02-27,8.162256240844727
2012-02-28,8.196268081665039
2012-02-29,7.971807956695557
2012-03-01,7.828963756561279
2012-03-02,7.652116775512695
2012-03-05,7.774550437927246
2012-03-06,7.522878646850586
2012-03-07,7.869776248931885
2012-03-08,7.6704535484313965
2012-03-09,8.25467300415039
2012-03-12,8.22718334197998
2012-03-13,8.52272891998291
2012-03-14,8.213434219360352
2012-03-15,8.01411247253418
2012-03-16,7.904141426086426
2012-03-19,7.904141426086426
2012-03-20,7.856029510498047
2012-03-21,7.966001510620117
2012-03-22,7.924763202667236
2012-03-23,8.075971603393555
2012-03-26,8.220308303833008
2012-03-27,8.199689865112305
2012-03-28,8.192815780639648
2012-03-29,8.165324211120605
2012-03-30,8.192815780639648
2012-04-02,8.213434219360352
2012-04-03,8.01411247253418
2012-04-04,7.869776248931885
2012-04-05,7.883523941040039
2012-04-09,7.718566417694092
2012-04-10,7.436767578125
2012-04-11,7.5398640632629395
2012-04-12,7.368035316467285
2012-04-13,7.072486400604248
2012-04-16,7.464259624481201
2012-04-17,7.615469932556152
2012-04-18,7.402400016784668
2012-04-19,7.60172176361084
2012-04-20,7.890394687652588
2012-04-23,7.615469932556152
2012-04-24,7.787297248840332
2012-04-25,7.821665287017822
2012-04-26,7.759803295135498
2012-04-27,7.663579940795898
2012-04-30,7.553610801696777
2012-05-01,7.62234354019165
2012-05-02,7.828540325164795
2012-05-03,7.57423210144043
2012-05-04,7.5398640632629395
2012-05-07,7.464259624481201
2012-05-08,7.594851016998291
2012-05-09,7.711694240570068
2012-05-10,7.718566417694092
2012-05-11,7.766678333282471
2012-05-14,7.37490701675415
2012-05-15,7.333669662475586
2012-05-16,7.491751670837402
2012-05-17,7.326796531677246
2012-05-18,7.368035316467285
2012-05-21,7.471131324768066
2012-05-22,7.333669662475586
2012-05-23,7.58110237121582
2012-05-24,7.677329063415527
2012-05-25,7.629216194152832
2012-05-29,7.828540325164795
2012-05-30,7.7941741943359375
2012-05-31,7.732312202453613
2012-06-01,7.780422687530518
2012-06-04,7.959129333496094
2012-06-05,7.897268772125244
2012-06-06,8.075971603393555
2012-06-07,8.323406219482422
2012-06-08,8.405881881713867
2012-06-11,8.51585578918457
2012-06-12,8.57083797454834
2012-06-13,8.411222457885742
2012-06-14,8.598600387573242
2012-06-15,8.54308032989502
2012-06-18,8.425103187561035
2012-06-19,8.494500160217285
2012-06-20,8.279364585876465
2012-06-21,7.925424098968506
2012-06-22,8.03646469116211
2012-06-25,8.216901779174805
2012-06-26,8.258540153503418
2012-06-27,8.2099609375
2012-06-28,8.286298751831055
2012-06-29,8.230783462524414
2012-07-02,8.189146041870117
2012-07-03,8.237722396850586
2012-07-05,8.154440879821777
2012-07-06,8.09197998046875
2012-07-09,8.071163177490234
2012-07-10,8.085041046142578
2012-07-11,8.112801551818848
2012-07-12,8.1405611038208
2012-07-13,8.133625030517578
2012-07-16,8.098917961120605
2012-07-17,8.050342559814453
2012-07-18,8.203022956848145
2012-07-19,8.147503852844238
2012-07-20,8.126683235168457
2012-07-23,7.911543369293213
2012-07-24,7.8074445724487305
2012-07-25,7.814383506774902
2012-07-26,7.821324825286865
2012-07-27,7.953184127807617
2012-07-30,7.8768415451049805
2012-07-31,7.8074445724487305
2012-08-01,7.717226982116699
2012-08-02,7.897664546966553
2012-08-03,8.154440879821777
2012-08-06,8.223838806152344
2012-08-07,8.175263404846191
2012-08-08,8.196080207824707
2012-08-09,8.161385536193848
2012-08-10,8.203022956848145
2012-08-13,8.369579315185547
2012-08-14,8.390401840209961
2012-08-15,8.404282569885254
2012-08-16,8.307121276855469
2012-08-17,8.376519203186035
2012-08-20,8.307121276855469
2012-08-21,8.411222457885742
2012-08-22,8.494500160217285
2012-08-23,8.47368049621582
2012-08-24,8.383462905883789
2012-08-27,8.3973388671875
2012-08-28,8.355700492858887
2012-08-29,8.369579315185547
2012-08-30,8.272421836853027
2012-08-31,8.369579315185547
2012-09-04,8.293241500854492
2012-09-05,8.300185203552246
2012-09-06,8.390401840209961
2012-09-07,8.369579315185547
2012-09-10,8.348758697509766
2012-09-11,8.362641334533691
2012-09-12,8.509842872619629
2012-09-13,8.622005462646484
2012-09-14,8.650042533874512
2012-09-17,8.720138549804688
2012-09-18,8.68509292602539
2012-09-19,8.692100524902344
2012-09-20,8.776220321655273
2012-09-21,8.783225059509277
2012-09-24,8.832294464111328
2012-09-25,8.804255485534668
2012-09-26,8.846311569213867
2012-09-27,8.860334396362305
2012-09-28,8.769207000732422
2012-10-01,8.818275451660156
2012-10-02,8.797245979309082
2012-10-03,8.706119537353516
2012-10-04,8.748177528381348
2012-10-05,8.650042533874512
2012-10-08,8.558915138244629
2012-10-09,8.460776329040527
2012-10-10,8.383671760559082
2012-10-11,8.320582389831543
2012-10-12,8.131319999694824
2012-10-15,8.29254150390625
2012-10-16,8.18038558959961
2012-10-17,8.3416109085083
2012-10-18,8.187398910522461
2012-10-19,8.18038558959961
2012-10-22,8.236465454101562
2012-10-23,8.089259147644043
2012-10-24,8.005142211914062
2012-10-25,7.949066638946533
2012-10-26,7.85793924331665
2012-10-31,8.243475914001465
2012-11-01,8.166369438171387
2012-11-02,8.068229675292969
2012-11-05,7.963084697723389
2012-11-06,7.949066638946533
2012-11-07,7.829897880554199
2012-11-08,7.7317633628845215
2012-11-09,7.808870792388916
2012-11-12,7.836909770965576
2012-11-13,7.871959209442139
2012-11-14,7.9070048332214355
2012-11-15,7.899999141693115
2012-11-16,7.9350433349609375
2012-11-19,8.02617359161377
2012-11-20,7.984114170074463
2012-11-21,8.173375129699707
2012-11-23,8.264503479003906
2012-11-26,8.271516799926758
2012-11-27,8.397690773010254
2012-11-28,8.383671760559082
2012-11-29,8.299552917480469
2012-11-30,8.271516799926758
2012-12-03,8.25048828125
2012-12-04,8.173375129699707
2012-12-05,8.166369438171387
2012-12-06,8.278524398803711
2012-12-07,8.278524398803711
2012-12-10,8.348621368408203
2012-12-11,8.397690773010254
2012-12-12,8.348122596740723
2012-12-13,8.355205535888672
2012-12-14,8.234830856323242
2012-12-17,8.390610694885254
2012-12-18,8.581788063049316
2012-12-19,8.758805274963379
2012-12-20,8.730481147766113
2012-12-21,8.702159881591797
2012-12-24,8.751723289489746
2012-12-26,8.645513534545898
2012-12-27,8.51806354522705
2012-12-28,8.433093070983887
2012-12-31,8.687999725341797
2013-01-02,8.730481147766113
2013-01-03,8.666754722595215
2013-01-04,8.624271392822266
2013-01-07,8.51806354522705
2013-01-08,8.51806354522705
2013-01-09,8.51806354522705
2013-01-10,8.503899574279785
2013-01-11,8.468496322631836
2013-01-14,8.482657432556152
2013-01-15,8.496818542480469
2013-01-16,8.397690773010254
2013-01-17,8.440174102783203
2013-01-18,8.440174102783203
2013-01-22,8.45433235168457
2013-01-23,8.390610694885254
2013-01-24,8.418931007385254
2013-01-25,8.390610694885254
2013-01-28,8.333966255187988
2013-01-29,8.348122596740723
2013-01-30,8.326885223388672
2013-01-31,8.326885223388672
2013-02-01,8.220672607421875
2013-02-04,8.10030460357666
2013-02-05,8.178186416625977
2013-02-06,8.156947135925293
2013-02-07,8.135706901550293
2013-02-08,8.079057693481445
2013-02-11,8.135706901550293
2013-02-12,8.26315689086914
2013-02-13,8.27731990814209
2013-02-14,8.213590621948242
2013-02-15,8.178186416625977
2013-02-19,8.213590621948242
2013-02-20,8.128623008728027
2013-02-21,7.909121513366699
2013-02-22,7.902042388916016
2013-02-25,7.7533464431762695
2013-02-26,7.519684314727783
2013-02-27,7.2647786140441895
2013-02-28,7.2718610763549805
2013-03-01,7.56217098236084
2013-03-04,7.392232418060303
2013-03-05,7.788751125335693
2013-03-06,7.873721122741699
2013-03-07,8.029494285583496
2013-03-08,8.107382774353027
2013-03-11,8.128623008728027
2013-03-12,8.008254051208496
2013-03-13,8.043655395507812
2013-03-14,8.108061790466309
2013-03-15,8.043656349182129
2013-03-18,8.015030860900879
2013-03-19,8.057968139648438
2013-03-20,8.143842697143555
2013-03-21,8.193939208984375
2013-03-22,8.108061790466309
2013-03-25,8.186784744262695
2013-03-26,8.215404510498047
2013-03-27,8.186784744262695
2013-03-28,8.158156394958496
2013-04-01,8.16530990600586
2013-04-02,8.193939208984375
2013-04-03,8.151001930236816
2013-04-04,8.229718208312988
2013-04-05,8.136685371398926
2013-04-08,8.186784744262695
2013-04-09,8.229718208312988
2013-04-10,8.32275104522705
2013-04-11,8.301280975341797
2013-04-12,8.27265739440918
2013-04-15,7.950623512268066
2013-04-16,8.158156394958496
2013-04-17,7.9577813148498535
2013-04-18,7.9649338722229
2013-04-19,8.151001930236816
2013-04-22,8.136685371398926
2013-04-23,8.222564697265625
2013-04-24,8.129530906677246
2013-04-25,8.215404510498047
2013-04-26,8.086589813232422
2013-04-29,8.20824909210205
2013-04-30,8.129530906677246
2013-05-01,7.9148406982421875
2013-05-02,8.122373580932617
2013-05-03,8.351374626159668
2013-05-06,8.508810043334961
2013-05-07,8.609004020690918
2013-05-08,8.723502159118652
2013-05-09,9.245909690856934
2013-05-10,9.167191505432129
2013-05-13,9.381877899169922
2013-05-14,9.317473411560059
2013-05-15,9.331787109375
2013-05-16,9.331787109375
2013-05-17,9.152877807617188
2013-05-20,9.016912460327148
2013-05-21,9.09562873840332
2013-05-22,9.109939575195312
2013-05-23,9.44628620147705
2013-05-24,9.44628620147705
2013-05-28,9.517847061157227
2013-05-29,9.610879898071289
2013-05-30,9.761163711547852
2013-05-31,9.424817085266113
2013-06-03,9.646662712097168
2013-06-04,9.918598175048828
2013-06-05,9.660975456237793
2013-06-06,9.582252502441406
2013-06-07,9.62519359588623
2013-06-10,9.496380805969238
2013-06-11,9.338942527770996
2013-06-12,9.181504249572754
2013-06-13,9.65827465057373
2013-06-14,9.694396018981934
2013-06-17,9.752188682556152
2013-06-18,9.752188682556152
2013-06-19,9.752188682556152
2013-06-20,9.679947853088379
2013-06-21,9.43433666229248
2013-06-24,9.43433666229248
2013-06-25,9.600484848022461
2013-06-26,9.737740516662598
2013-06-27,9.954451560974121
2013-06-28,9.809979438781738
2013-07-01,9.824424743652344
2013-07-02,9.788309097290039
2013-07-03,9.744961738586426
2013-07-05,9.752188682556152
2013-07-08,9.824424743652344
2013-07-09,9.788309097290039
2013-07-10,9.788309097290039
2013-07-11,9.896666526794434
2013-07-12,9.911110877990723
2013-07-15,10.041141510009766
2013-07-16,10.149500846862793
2013-07-17,10.171170234680176
2013-07-18,10.56125545501709
2013-07-19,10.489021301269531
2013-07-22,10.60460090637207
2013-07-23,10.63349723815918
2013-07-24,10.850210189819336
2013-07-25,10.965790748596191
2013-07-26,10.915227890014648
2013-07-29,11.074150085449219
2013-07-30,11.225850105285645
2013-07-31,10.63349723815918
2013-08-01,10.850210189819336
2013-08-02,10.958569526672363
2013-08-05,10.691288948059082
2013-08-06,10.56125545501709
2013-08-07,10.705734252929688
2013-08-08,10.351764678955078
2013-08-09,10.39510726928711
2013-08-12,10.655168533325195
2013-08-13,10.76352310180664
2013-08-14,10.640716552734375
2013-08-15,10.532360076904297
2013-08-16,10.452899932861328
2013-08-19,10.409555435180664
2013-08-20,10.265081405639648
2013-08-21,10.01224422454834
2013-08-22,10.098931312561035
2013-08-23,10.106154441833496
2013-08-26,10.005023956298828
2013-08-27,9.564367294311523
2013-08-28,9.65827465057373
2013-08-29,9.730515480041504
2013-08-30,9.607708930969238
2013-09-03,9.882217407226562
2013-09-04,9.66550064086914
2013-09-05,9.838875770568848
2013-09-06,9.860544204711914
2013-09-09,10.192842483520508
2013-09-10,10.098931312561035
2013-09-11,10.091710090637207
