Date,IDT
2010-05-19,2.237710475921631
2010-05-20,2.06882643699646
2010-05-21,2.1221582889556885
2010-05-24,2.086604356765747
2010-05-25,1.997718334197998
2010-05-26,2.0666041374206543
2010-05-27,2.1221582889556885
2010-05-28,2.0910487174987793
2010-06-01,1.91549813747406
2010-06-02,2.0110504627227783
2010-06-03,2.017716884613037
2010-06-04,1.9554966688156128
2010-06-07,1.9488310813903809
2010-06-08,1.9132752418518066
2010-06-09,1.884387731552124
2010-06-10,1.8666107654571533
2010-06-11,2.2799317836761475
2010-06-14,2.348818302154541
2010-06-15,2.46659255027771
2010-06-16,2.415483236312866
2010-06-17,2.415483236312866
2010-06-18,2.3621511459350586
2010-06-21,2.291041851043701
2010-06-22,2.2043778896331787
2010-06-23,2.2221550941467285
2010-06-24,2.1999340057373047
2010-06-25,2.175490140914917
2010-06-28,2.52659010887146
2010-06-29,2.5865893363952637
2010-06-30,2.833247661590576
2010-07-01,3.2310142517089844
2010-07-02,3.2065701484680176
2010-07-06,3.2065701484680176
2010-07-07,3.228792190551758
2010-07-08,3.3332338333129883
2010-07-09,3.559892416000366
2010-07-12,3.633223533630371
2010-07-13,3.6665563583374023
2010-07-14,3.6221132278442383
2010-07-15,3.4865612983703613
2010-07-16,3.406564474105835
2010-07-19,3.2976787090301514
2010-07-20,3.471005916595459
2010-07-21,3.4110093116760254
2010-07-22,3.7554421424865723
2010-07-23,3.8376624584198
2010-07-26,4.182097434997559
2010-07-27,3.917660713195801
2010-07-28,3.984325408935547
2010-07-29,4.093210220336914
2010-07-30,4.11543083190918
2010-08-02,4.255427837371826
2010-08-03,4.313203811645508
2010-08-04,3.9687695503234863
2010-08-05,4.215429306030273
2010-08-06,4.173208713531494
2010-08-09,4.139875888824463
2010-08-10,4.153209209442139
2010-08-11,3.884326696395874
2010-08-12,3.8643271923065186
2010-08-13,3.7954421043395996
2010-08-16,3.8798840045928955
2010-08-17,4.037655830383301
2010-08-18,4.046544551849365
2010-08-19,3.8709962368011475
2010-08-20,3.7954421043395996
2010-08-23,3.61989164352417
2010-08-24,3.2976787090301514
2010-08-25,3.2354588508605957
2010-08-26,3.1732378005981445
2010-08-27,3.23323655128479
2010-08-30,3.2532355785369873
2010-08-31,3.2221262454986572
2010-09-01,3.495450973510742
2010-09-02,3.544337034225464
2010-09-03,3.495450973510742
2010-09-07,3.4776735305786133
2010-09-08,3.495450973510742
2010-09-09,3.5021164417266846
2010-09-10,3.535449504852295
2010-09-13,3.6154468059539795
2010-09-14,3.537670850753784
2010-09-15,3.5998919010162354
2010-09-16,3.559892416000366
2010-09-17,3.513228416442871
2010-09-20,3.6176695823669434
2010-09-21,3.8398842811584473
2010-09-22,3.89099383354187
2010-09-23,3.9909920692443848
2010-09-24,4.095431804656982
2010-09-27,4.0398783683776855
2010-09-28,4.026546955108643
2010-09-29,4.008768081665039
2010-09-30,3.953214168548584
2010-10-01,3.944326400756836
2010-10-04,3.8154401779174805
2010-10-05,3.9998810291290283
2010-10-06,3.866550922393799
2010-10-07,3.8265504837036133
2010-10-08,3.908771514892578
2010-10-11,3.8021068572998047
2010-10-12,3.7443323135375977
2010-10-13,3.875438928604126
2010-10-14,4.01321268081665
2010-10-15,3.6154468059539795
2010-10-18,3.391009569168091
2010-10-19,3.2910118103027344
2010-10-20,3.3732314109802246
2010-10-21,3.2065701484680176
2010-10-22,3.255457878112793
2010-10-25,3.2843449115753174
2010-10-26,3.495450973510742
2010-10-27,3.3443443775177
2010-10-28,3.306567430496216
2010-10-29,3.262124538421631
2010-11-01,3.0532422065734863
2010-11-02,3.2265703678131104
2010-11-03,3.2243475914001465
2010-11-04,3.2976787090301514
2010-11-05,3.444340944290161
2010-11-08,3.888772487640381
2010-11-09,4.002102851867676
2010-11-10,4.042595386505127
2010-11-11,4.269808292388916
2010-11-12,4.123581409454346
2010-11-15,4.150578022003174
2010-11-16,4.548762321472168
2010-11-17,4.998690605163574
2010-11-18,5.057180881500244
2010-11-19,5.0706787109375
2010-11-22,4.987442493438721
2010-11-23,4.8367156982421875
2010-11-24,4.8839592933654785
2010-11-26,4.870461463928223
2010-11-29,4.769227981567383
2010-11-30,4.676992416381836
2010-12-01,4.9941911697387695
2010-12-02,5.207907676696777
2010-12-03,5.349634647369385
2010-12-06,5.268647193908691
2010-12-07,5.088675498962402
2010-12-08,5.007688522338867
2010-12-09,5.158413887023926
2010-12-10,6.481199264526367
2010-12-13,6.3439717292785645
2010-12-14,6.287288665771484
2010-12-15,6.357575416564941
2010-12-16,6.246479034423828
2010-12-17,6.069627285003662
2010-12-20,6.078695774078369
2010-12-21,6.337170124053955
2010-12-22,6.1603193283081055
2010-12-23,6.27141809463501
2010-12-27,6.076427459716797
2010-12-28,5.9154486656188965
2010-12-29,5.865568161010742
2010-12-30,5.808884620666504
2010-12-31,5.815684795379639
2011-01-03,6.035615921020508
2011-01-04,5.804348945617676
2011-01-05,5.9177165031433105
2011-01-06,5.829289436340332
2011-01-07,5.688715934753418
2011-01-10,5.672845363616943
2011-01-11,5.575348854064941
2011-01-12,6.090032577514648
2011-01-13,6.110438823699951
2011-01-14,6.2442121505737305
2011-01-18,6.264615535736084
2011-01-19,5.629765510559082
2011-01-20,5.423439025878906
2011-01-21,5.3395490646362305
2011-01-24,5.242053031921387
2011-01-25,5.255655765533447
2011-01-26,5.418904781341553
2011-01-27,5.391696929931641
2011-01-28,5.164963722229004
2011-01-31,5.221649169921875
2011-02-01,5.398498058319092
2011-02-02,5.31687593460083
2011-02-03,5.364488124847412
2011-02-04,5.387162208557129
2011-02-07,5.670577526092529
2011-02-08,5.618427753448486
2011-02-09,5.929052352905273
2011-02-10,6.162586688995361
2011-02-11,6.151249885559082
2011-02-14,6.287288665771484
2011-02-15,5.938120365142822
2011-02-16,5.865568161010742
2011-02-17,6.15578556060791
2011-02-18,6.001607894897461
2011-02-22,5.7091217041015625
2011-02-23,5.418904781341553
2011-02-24,5.480121612548828
2011-02-25,5.978932857513428
2011-02-28,5.901843547821045
2011-03-01,5.672845363616943
2011-03-02,5.9766669273376465
2011-03-03,6.1421799659729
2011-03-04,6.065091609954834
2011-03-07,5.87690544128418
2011-03-08,6.024280548095703
2011-03-09,6.062824249267578
2011-03-10,5.715924263000488
2011-03-11,5.899577617645264
2011-03-14,5.740865230560303
2011-03-15,5.768073081970215
2011-03-16,5.570815563201904
2011-03-17,5.407567501068115
2011-03-18,5.3712897300720215
2011-03-21,5.561746597290039
2011-03-22,5.629765510559082
2011-03-23,5.53000545501709
2011-03-24,5.704588890075684
2011-03-25,5.790744781494141
2011-03-28,5.808884620666504
2011-03-29,5.86783504486084
2011-03-30,6.019744396209717
2011-03-31,6.110438823699951
2011-04-01,6.3054280281066895
2011-04-04,6.171656608581543
2011-04-05,6.307695388793945
2011-04-06,6.398388862609863
2011-04-07,6.3054280281066895
2011-04-08,6.71354866027832
2011-04-11,6.380250453948975
2011-04-12,6.1784563064575195
2011-04-13,6.380250453948975
2011-04-14,6.257815361022949
2011-04-15,6.337170124053955
2011-04-18,6.207931995391846
2011-04-19,6.294092178344727
2011-04-20,6.42106294631958
2011-04-21,6.582041263580322
2011-04-25,6.538963794708252
2011-04-26,6.418793678283691
2011-04-27,6.348508358001709
2011-04-28,6.4800124168396
2011-04-29,6.572973251342773
2011-05-02,6.364376544952393
2011-05-03,6.2215375900268555
2011-05-04,5.974399089813232
2011-05-05,6.008409023284912
2011-05-06,6.080963611602783
2011-05-09,6.591111183166504
2011-05-10,6.693139553070068
2011-05-11,6.527626991271973
2011-05-12,6.321300029754639
2011-05-13,6.330368995666504
2011-05-16,5.988001823425293
2011-05-17,6.001607894897461
2011-05-18,5.988001823425293
2011-05-19,6.040152072906494
2011-05-20,6.137645244598389
2011-05-23,6.135380744934082
2011-05-24,6.20566463470459
2011-05-25,6.371179580688477
2011-05-26,6.4800124168396
2011-05-27,6.611517906188965
2011-05-31,6.688606262207031
2011-06-01,6.572973251342773
2011-06-02,6.548031330108643
2011-06-03,6.477744102478027
2011-06-06,6.405191898345947
2011-06-07,6.287288665771484
2011-06-08,6.076427459716797
2011-06-09,6.090032577514648
2011-06-10,5.8542304039001465
2011-06-13,5.749934196472168
2011-06-14,5.910914897918701
2011-06-15,5.656972408294678
2011-06-16,5.564013957977295
2011-06-17,5.611627578735352
2011-06-20,5.629765510559082
2011-06-21,5.953993320465088
2011-06-22,5.9675984382629395
2011-06-23,6.12404203414917
2011-06-24,6.035615921020508
2011-06-27,5.892775058746338
2011-06-28,6.094567775726318
2011-06-29,6.163172721862793
2011-06-30,6.179182529449463
2011-07-01,6.334691047668457
2011-07-05,6.307249069213867
2011-07-06,6.380427837371826
2011-07-07,6.309534072875977
2011-07-08,6.300388813018799
2011-07-11,6.256936550140381
2011-07-12,6.144879341125488
2011-07-13,6.2386393547058105
2011-07-14,6.044255256652832
2011-07-15,6.1768951416015625
2011-07-18,5.993943691253662
2011-07-19,6.019099712371826
2011-07-20,5.881887435913086
2011-07-21,5.9161906242370605
2011-07-22,5.92533540725708
2011-07-25,5.831573963165283
2011-07-26,5.769829750061035
2011-07-27,5.557147026062012
2011-07-28,5.644049644470215
2011-07-29,5.518268585205078
2011-08-01,5.536564826965332
2011-08-02,5.355901718139648
2011-08-03,5.424506664276123
2011-08-04,5.067752838134766
2011-08-05,4.925964832305908
2011-08-08,4.502890586853027
2011-08-09,4.898522853851318
2011-08-10,4.5440545082092285
2011-08-11,4.809333801269531
2011-08-12,4.786464691162109
2011-08-15,5.028875350952148
2011-08-16,4.800185680389404
2011-08-17,4.715571403503418
2011-08-18,4.402267932891846
2011-08-19,4.299356937408447
2011-08-22,4.30621862411499
2011-08-23,4.5737833976745605
2011-08-24,4.621809005737305
2011-08-25,4.459439277648926
2011-08-26,4.550914764404297
2011-08-29,4.859646797180176
2011-08-30,4.903097152709961
2011-08-31,4.996859073638916
2011-09-01,4.841350078582764
2011-09-02,4.656111717224121
2011-09-06,4.7613091468811035
2011-09-07,4.845923900604248
2011-09-08,4.729291915893555
2011-09-09,4.601227760314941
2011-09-12,4.745301246643066
2011-09-13,4.795612812042236
2011-09-14,4.754449367523193
2011-09-15,4.907670497894287
2011-09-16,5.003717422485352
2011-09-19,4.9419732093811035
2011-09-20,4.7613091468811035
2011-09-21,4.610374927520752
2011-09-22,4.413702011108398
2011-09-23,4.53490686416626
2011-09-26,4.553202152252197
2011-09-27,4.7681708335876465
2011-09-28,4.578357219696045
2011-09-29,4.869853496551514
2011-09-30,4.719479560852051
2011-10-03,4.365520000457764
2011-10-04,4.717165470123291
2011-10-05,4.694031238555908
2011-10-06,4.957767486572266
2011-10-07,4.194321155548096
2011-10-10,4.129545211791992
2011-10-11,3.9375250339508057
2011-10-12,4.141110420227051
2011-10-13,4.1758131980896
2011-10-14,4.173500061035156
2011-10-17,4.210517883300781
2011-10-18,4.316935062408447
2011-10-19,4.388652801513672
2011-10-20,4.432609558105469
2011-10-21,4.476564407348633
2011-10-24,4.534401893615723
2011-10-25,4.393279552459717
2011-10-26,4.529772758483887
2011-10-27,4.731047630310059
2011-10-28,4.825899600982666
2011-10-31,4.735311031341553
2011-11-01,4.941192626953125
2011-11-02,5.505313396453857
2011-11-03,5.637078762054443
2011-11-04,5.480607032775879
2011-11-07,5.464136123657227
2011-11-08,5.826491832733154
2011-11-09,5.665903091430664
2011-11-10,5.616489887237549
2011-11-11,5.69472599029541
2011-11-14,5.464136123657227
2011-11-15,5.332371234893799
2011-11-16,5.381783485412598
2011-11-17,5.274724006652832
2011-11-18,5.311783790588379
2011-11-21,5.217077255249023
2011-11-22,5.060604572296143
2011-11-23,4.817662715911865
2011-11-25,4.714721202850342
2011-11-28,4.817662715911865
2011-11-29,4.83001708984375
2011-11-30,5.352960586547852
2011-12-01,5.3076653480529785
2011-12-02,5.501194953918457
2011-12-05,5.534135818481445
2011-12-06,5.554725170135498
2011-12-07,5.4929609298706055
2011-12-08,5.196487903594971
2011-12-09,5.369431018829346
2011-12-12,5.418841361999512
2011-12-13,4.4058990478515625
2011-12-14,3.9570720195770264
2011-12-15,3.9529552459716797
2011-12-16,4.010601043701172
2011-12-19,3.9158952236175537
2011-12-20,3.9367692470550537
2011-12-21,3.953467607498169
2011-12-22,3.861623525619507
2011-12-23,3.8908469676971436
2011-12-27,3.8908469676971436
2011-12-28,3.698810338973999
2011-12-29,3.757256031036377
2011-12-30,3.9158947467803955
2012-01-03,3.991041660308838
2012-01-04,3.761431932449341
2012-01-05,3.761431932449341
2012-01-06,3.7322070598602295
2012-01-09,3.8783226013183594
2012-01-10,3.9701664447784424
2012-01-11,3.9492931365966797
2012-01-12,3.9701664447784424
2012-01-13,3.9576423168182373
2012-01-17,4.007740497589111
2012-01-18,4.09123420715332
2012-01-19,4.024438381195068
2012-01-20,4.049487113952637
2012-01-23,3.9409444332122803
2012-01-24,3.9200711250305176
2012-01-25,3.8991968631744385
2012-01-26,3.9158947467803955
2012-01-27,3.828226327896118
2012-01-30,3.773954153060913
2012-01-31,3.6737613677978516
2012-02-01,3.8449249267578125
2012-02-02,3.9576423168182373
2012-02-03,3.9284212589263916
2012-02-06,3.8115270137786865
2012-02-07,3.8157031536102295
2012-02-08,3.698810338973999
2012-02-09,3.632014036178589
2012-02-10,3.6487128734588623
2012-02-13,3.690459728240967
2012-02-14,3.6821093559265137
2012-02-15,3.686286449432373
2012-02-16,3.8657987117767334
2012-02-17,3.8699748516082764
2012-02-21,3.7238571643829346
2012-02-22,3.669586658477783
2012-02-23,3.736382246017456
2012-02-24,3.661238193511963
2012-02-27,3.669586658477783
2012-02-28,3.702984094619751
2012-02-29,3.7781293392181396
2012-03-01,3.6027917861938477
2012-03-02,3.4984233379364014
2012-03-05,3.548520803451538
2012-03-06,3.4191036224365234
2012-03-07,3.389880895614624
2012-03-08,3.364830732345581
2012-03-09,3.506772041320801
2012-03-12,3.506772041320801
2012-03-13,4.066185474395752
2012-03-14,4.329195022583008
2012-03-15,4.366765975952148
2012-03-16,4.2957963943481445
2012-03-19,4.254049301147461
2012-03-20,4.199778079986572
2012-03-21,4.279097557067871
2012-03-22,4.075734615325928
2012-03-23,4.0545501708984375
2012-03-26,4.168941974639893
2012-03-27,4.067261219024658
2012-03-28,3.969815254211426
2012-03-29,3.9274497032165527
2012-03-30,3.9571056365966797
2012-04-02,4.126574516296387
2012-04-03,4.109627723693848
2012-04-04,3.897791624069214
2012-04-05,3.990999698638916
2012-04-09,3.8766069412231445
2012-04-10,3.7918732166290283
2012-04-11,3.897791624069214
2012-04-12,3.9401588439941406
2012-04-13,3.8342409133911133
2012-04-16,3.8638978004455566
2012-04-17,3.8596601486206055
2012-04-18,3.8766069412231445
2012-04-19,3.6901910305023193
2012-04-20,3.694427728652954
2012-04-23,3.6012213230133057
2012-04-24,3.626640796661377
2012-04-25,3.626640796661377
2012-04-26,3.626640796661377
2012-04-27,3.5969839096069336
2012-04-30,3.567326545715332
2012-05-01,3.491065502166748
2012-05-02,3.5207231044769287
2012-05-03,3.5207231044769287
2012-05-04,3.4868276119232178
2012-05-07,3.5800368785858154
2012-05-08,3.4529342651367188
2012-05-09,3.5419065952301025
2012-05-10,3.5419065952301025
2012-05-11,3.5207231044769287
2012-05-14,3.4148035049438477
2012-05-15,3.4317514896392822
2012-05-16,3.397857189178467
2012-05-17,3.4190406799316406
2012-05-18,3.4232778549194336
2012-05-21,3.5630898475646973
2012-05-22,3.4148035049438477
2012-05-23,3.435987949371338
2012-05-24,3.4529342651367188
2012-05-25,3.4614076614379883
2012-05-29,3.474118232727051
2012-05-30,3.397857189178467
2012-05-31,3.508012056350708
2012-06-01,3.397857189178467
2012-06-04,3.4614076614379883
2012-06-05,3.474118232727051
2012-06-06,3.537670135498047
2012-06-07,3.6393511295318604
2012-06-08,3.6690080165863037
2012-06-11,3.6012213230133057
2012-06-12,3.880845785140991
2012-06-13,3.6901910305023193
2012-06-14,3.914361000061035
2012-06-15,3.9057400226593018
2012-06-18,3.948850154876709
2012-06-19,4.022136211395264
2012-06-20,4.035069465637207
2012-06-21,4.004892349243164
2012-06-22,4.1600871086120605
2012-06-25,4.000580310821533
2012-06-26,4.173020839691162
2012-06-27,4.177330493927002
2012-06-28,4.1557769775390625
2012-06-29,4.229064464569092
2012-07-02,4.332526206970215
2012-07-03,4.367014408111572
2012-07-05,4.384258270263672
2012-07-06,4.405812740325928
2012-07-09,4.431678295135498
2012-07-10,4.470477104187012
2012-07-11,4.4661664962768555
2012-07-12,4.444611072540283
2012-07-13,4.384258270263672
2012-07-16,4.38856840133667
2012-07-17,4.384258270263672
2012-07-18,4.392879486083984
2012-07-19,4.3239054679870605
2012-07-20,4.397191047668457
2012-07-23,4.375636100769043
2012-07-24,4.367014408111572
2012-07-25,4.384258270263672
2012-07-26,4.3239054679870605
2012-07-27,4.405812740325928
2012-07-30,4.371325969696045
2012-07-31,4.3627028465271
2012-08-01,4.233374118804932
2012-08-02,4.15146541595459
2012-08-03,4.319593906402588
2012-08-06,4.444611072540283
2012-08-07,4.401501655578613
2012-08-08,4.379946708679199
2012-08-09,4.38856840133667
2012-08-10,4.298038005828857
2012-08-13,4.319593906402588
2012-08-14,4.319593906402588
2012-08-15,4.30234956741333
2012-08-16,4.336837291717529
2012-08-17,4.354081630706787
2012-08-20,4.315282344818115
2012-08-21,4.306660175323486
2012-08-22,4.349769115447998
2012-08-23,4.293726921081543
2012-08-24,4.319593906402588
2012-08-27,4.354081630706787
2012-08-28,4.345458984375
2012-08-29,4.384258270263672
2012-08-30,4.379946708679199
2012-08-31,4.332526206970215
2012-09-04,4.336837291717529
2012-09-05,4.354081630706787
2012-09-06,4.423055648803711
2012-09-07,4.367014408111572
2012-09-10,4.448923110961914
2012-09-11,4.448923110961914
2012-09-12,4.401501655578613
2012-09-13,4.448923110961914
2012-09-14,4.509275913238525
2012-09-17,4.522209644317627
2012-09-18,4.517897129058838
2012-09-19,4.513587474822998
2012-09-20,4.504964828491211
2012-09-21,4.55669641494751
2012-09-24,4.530830383300781
2012-09-25,4.517897129058838
2012-09-26,4.552387237548828
2012-09-27,4.543764591217041
2012-09-28,4.4273681640625
2012-10-01,4.492032527923584
2012-10-02,4.561008453369141
2012-10-03,4.69033670425415
2012-10-04,4.7209367752075195
2012-10-05,4.699079990386963
2012-10-08,4.616026878356934
2012-10-09,4.5941691398620605
2012-10-10,4.725306034088135
2012-10-11,4.773390769958496
2012-10-12,4.6422529220581055
2012-10-15,4.712194442749023
2012-10-16,4.646625518798828
2012-10-17,4.598540306091309
2012-10-18,4.48488712310791
2012-10-19,4.441175937652588
2012-10-22,4.414949893951416
2012-10-23,4.375607967376709
2012-10-24,4.607283592224121
2012-10-25,4.6247687339782715
2012-10-26,4.445547580718994
2012-10-31,4.423691749572754
2012-11-01,4.318782329559326
2012-11-02,4.20075798034668
2012-11-05,4.170159339904785
2012-11-06,4.266327381134033
2012-11-07,4.060878276824951
2012-11-08,4.047765254974365
2012-11-09,4.073992729187012
2012-11-12,4.108962059020996
2012-11-13,4.012795448303223
2012-11-14,4.00405216217041
2012-11-15,3.9472272396087646
2012-11-16,3.9909396171569824
2012-11-19,4.030279636383057
2012-11-20,3.960340976715088
2012-11-21,3.9253711700439453
2012-11-23,3.9472272396087646
2012-11-26,3.95596981048584
2012-11-27,3.934113025665283
2012-11-28,3.9690823554992676
2012-11-29,4.021539211273193
2012-11-30,4.008424758911133
2012-12-03,4.030279636383057
2012-12-04,4.047765254974365
2012-12-05,4.07836389541626
2012-12-06,4.073992729187012
2012-12-07,4.082736015319824
2012-12-10,4.205130100250244
2012-12-11,4.10459041595459
2012-12-12,4.07836389541626
2012-12-13,4.143932819366455
2012-12-14,4.209500312805176
2012-12-17,4.257584095001221
2012-12-18,4.261955261230469
2012-12-19,4.222613334655762
2012-12-20,4.231357574462891
2012-12-21,4.187644958496094
2012-12-24,4.1789021492004395
2012-12-26,4.143932819366455
2012-12-27,4.10459041595459
2012-12-28,4.113333225250244
2012-12-31,4.170159339904785
2013-01-02,4.161417007446289
2013-01-03,4.161417007446289
2013-01-04,4.205130100250244
2013-01-07,4.253213882446289
2013-01-08,4.279439449310303
2013-01-09,4.31003999710083
2013-01-10,4.340638160705566
2013-01-11,4.388721466064453
2013-01-14,4.567943096160889
2013-01-15,4.519859790802002
2013-01-16,4.502374649047852
2013-01-17,4.441175937652588
2013-01-18,4.4499192237854
2013-01-22,4.432433605194092
2013-01-23,4.33189582824707
2013-01-24,4.327523231506348
2013-01-25,4.283811569213867
2013-01-28,4.3843512535095215
2013-01-29,4.419320583343506
2013-01-30,4.3668646812438965
2013-01-31,4.467403888702393
2013-02-01,4.519859790802002
2013-02-04,4.502374649047852
2013-02-05,4.581055641174316
2013-02-06,4.589798450469971
2013-02-07,4.506743907928467
2013-02-08,4.502374649047852
2013-02-11,4.546086311340332
2013-02-12,4.576684951782227
2013-02-13,4.567943096160889
2013-02-14,4.585427761077881
2013-02-15,4.6728515625
2013-02-19,4.790875434875488
2013-02-20,4.681595325469971
2013-02-21,4.65536642074585
2013-02-22,4.707822799682617
2013-02-25,4.454289436340332
2013-02-26,4.441175937652588
2013-02-27,4.463033199310303
2013-02-28,4.419320583343506
2013-03-01,4.4499192237854
2013-03-04,4.445547580718994
2013-03-05,4.423691749572754
2013-03-06,4.454289436340332
2013-03-07,4.755905628204346
2013-03-08,4.6728515625
2013-03-11,4.585427761077881
2013-03-12,4.57231330871582
2013-03-13,4.6422529220581055
2013-03-14,4.760276794433594
2013-03-15,4.799617290496826
2013-03-18,4.948238849639893
2013-03-19,5.066263198852539
2013-03-20,4.991951942443848
2013-03-21,5.066263198852539
2013-03-22,5.075005054473877
2013-03-25,5.22362756729126
2013-03-26,5.254225730895996
2013-03-27,5.175544261932373
2013-03-28,5.271711826324463
2013-04-01,5.193028450012207
2013-04-02,5.123088836669922
2013-04-03,5.184287071228027
2013-04-04,5.394104957580566
2013-04-05,5.665123462677002
2013-04-08,5.800630569458008
2013-04-09,5.857456684112549
2013-04-10,5.7569193840026855
2013-04-11,5.9536237716674805
2013-04-12,6.1809282302856445
2013-04-15,5.927396297454834
2013-04-16,5.9361395835876465
2013-04-17,5.909912586212158
2013-04-18,5.918655872344971
2013-04-19,5.979851245880127
2013-04-22,6.132845401763916
2013-04-23,6.3164381980896
2013-04-24,6.298951625823975
2013-04-25,6.40823221206665
2013-04-26,6.290210247039795
2013-04-29,6.451943397521973
2013-04-30,6.46505880355835
2013-05-01,6.058532238006592
2013-05-02,6.110988616943359
2013-05-03,6.242125511169434
2013-05-06,6.115360260009766
2013-05-07,6.709848403930664
2013-05-08,6.8759541511535645
2013-05-09,6.889069557189941
2013-05-10,6.967750072479248
2013-05-13,6.998349666595459
2013-05-14,7.304337024688721
2013-05-15,7.549124240875244
2013-05-16,7.466073036193848
2013-05-17,7.60158109664917
2013-05-20,7.553496360778809
2013-05-21,7.575352191925049
2013-05-22,7.789544105529785
2013-05-23,7.955650329589844
2013-05-24,7.855112552642822
2013-05-28,7.74146032333374
2013-05-29,7.929422855377197
2013-05-30,7.76768684387207
2013-05-31,7.60158109664917
2013-06-03,7.65840482711792
2013-06-04,7.84199857711792
2013-06-05,7.654036045074463
2013-06-06,7.903195381164551
2013-06-07,8.410259246826172
2013-06-10,8.982889175415039
2013-06-11,8.786186218261719
2013-06-12,8.908578872680664
2013-06-13,8.917323112487793
2013-06-14,8.90421199798584
2013-06-17,8.563253402709961
2013-06-18,8.869241714477539
2013-06-19,8.794928550720215
2013-06-20,8.615707397460938
2013-06-21,8.54576587677002
2013-06-24,8.362174987792969
2013-06-25,8.554510116577148
2013-06-26,8.327205657958984
2013-06-27,8.30097770690918
2013-06-28,8.169841766357422
2013-07-01,8.440855979919434
2013-07-02,8.169841766357422
2013-07-03,8.270379066467285
2013-07-05,8.589481353759766
2013-07-08,8.39277458190918
2013-07-09,8.615707397460938
2013-07-10,8.690019607543945
2013-07-11,8.655046463012695
2013-07-12,8.65942096710205
2013-07-15,8.978521347045898
2013-07-16,8.877982139587402
2013-07-17,8.974148750305176
2013-07-18,8.790558815002441
2013-07-19,8.690019607543945
2013-07-22,8.711875915527344
2013-07-23,8.624449729919434
2013-07-24,8.488941192626953
2013-07-25,8.615707397460938
2013-07-26,8.558878898620605
2013-07-29,8.751215934753418
2013-07-30,8.96103572845459
2013-07-31,9.035346031188965
2013-08-01,9.964850425720215
2013-08-02,9.540814399719238
2013-08-05,9.721802711486816
2013-08-06,9.608039855957031
2013-08-07,9.649410247802734
2013-08-08,9.396020889282227
2013-08-09,9.37016487121582
2013-08-12,9.33913803100586
2013-08-13,9.158146858215332
2013-08-14,9.085748672485352
2013-08-15,8.868560791015625
2013-08-16,8.920269966125488
2013-08-19,8.796164512634277
2013-08-20,9.054722785949707
2013-08-21,9.065065383911133
2013-08-22,9.199515342712402
