Date,CNMD
2010-04-28,20.435928344726562
2010-04-29,19.412466049194336
2010-04-30,18.50550079345703
2010-05-03,18.588712692260742
2010-05-04,18.61367416381836
2010-05-05,18.422292709350586
2010-05-06,17.9979248046875
2010-05-07,17.29065704345703
2010-05-10,17.748306274414062
2010-05-11,17.6900634765625
2010-05-12,18.18098258972168
2010-05-13,18.197635650634766
2010-05-14,17.748306274414062
2010-05-17,17.956323623657227
2010-05-18,18.014572143554688
2010-05-19,17.81487274169922
2010-05-20,16.392013549804688
2010-05-21,16.175674438476562
2010-05-24,16.183990478515625
2010-05-25,16.009254455566406
2010-05-26,15.942692756652832
2010-05-27,16.400327682495117
2010-05-28,16.175674438476562
2010-06-01,16.025896072387695
2010-06-02,16.54178810119629
2010-06-03,17.007755279541016
2010-06-04,16.491863250732422
2010-06-07,16.142383575439453
2010-06-08,15.967645645141602
2010-06-09,16.142383575439453
2010-06-10,16.50018310546875
2010-06-11,17.024396896362305
2010-06-14,16.874616622924805
2010-06-15,16.8829402923584
2010-06-16,16.733165740966797
2010-06-17,16.691560745239258
2010-06-18,16.491863250732422
2010-06-21,16.3254451751709
2010-06-22,16.084144592285156
2010-06-23,15.9926118850708
2010-06-24,15.77626895904541
2010-06-25,16.383695602416992
2010-06-28,16.33376121520996
2010-06-29,15.718029022216797
2010-06-30,15.501680374145508
2010-07-01,14.927543640136719
2010-07-02,14.860983848571777
2010-07-06,14.56142807006836
2010-07-07,14.927543640136719
2010-07-08,14.985795974731445
2010-07-09,14.919227600097656
2010-07-12,14.569754600524902
2010-07-13,14.694560050964355
2010-07-14,14.603036880493164
2010-07-15,14.569754600524902
2010-07-16,14.170357704162598
2010-07-19,14.27020263671875
2010-07-20,14.419979095458984
2010-07-21,14.012261390686035
2010-07-22,14.686243057250977
2010-07-23,14.969149589538574
2010-07-26,14.977471351623535
2010-07-27,15.210453987121582
2010-07-28,14.977471351623535
2010-07-29,15.47672176361084
2010-07-30,16.000930786132812
2010-08-02,16.258880615234375
2010-08-03,16.250558853149414
2010-08-04,16.766443252563477
2010-08-05,16.508506774902344
2010-08-06,16.308801651000977
2010-08-09,16.58338737487793
2010-08-10,16.392013549804688
2010-08-11,15.68474292755127
2010-08-12,16.33376121520996
2010-08-13,16.342084884643555
2010-08-16,16.117422103881836
2010-08-17,16.20063591003418
2010-08-18,16.250558853149414
2010-08-19,15.75131607055664
2010-08-20,15.485037803649902
2010-08-23,15.227099418640137
2010-08-24,14.935871124267578
2010-08-25,15.634819984436035
2010-08-26,15.351911544799805
2010-08-27,15.901084899902344
2010-08-30,15.36022663116455
2010-08-31,15.401835441589355
2010-09-01,15.609858512878418
2010-09-02,15.809554100036621
2010-09-03,15.959327697753906
2010-09-07,15.726344108581543
2010-09-08,16.100780487060547
2010-09-09,16.183990478515625
2010-09-10,16.13407325744629
2010-09-13,16.41697883605957
2010-09-14,16.258880615234375
2010-09-15,16.691560745239258
2010-09-16,16.68324089050293
2010-09-17,16.907901763916016
2010-09-20,17.58189582824707
2010-09-21,17.41547393798828
2010-09-22,17.41547393798828
2010-09-23,17.465404510498047
2010-09-24,17.7899112701416
2010-09-27,17.848159790039062
2010-09-28,18.205955505371094
2010-09-29,18.53046417236328
2010-09-30,18.64695930480957
2010-10-01,18.721832275390625
2010-10-04,18.397329330444336
2010-10-05,18.98810577392578
2010-10-06,19.287656784057617
2010-10-07,19.51232147216797
2010-10-08,19.761943817138672
2010-10-11,19.35422134399414
2010-10-12,19.229406356811523
2010-10-13,19.237735748291016
2010-10-14,19.17116928100586
2010-10-15,19.204452514648438
2010-10-18,19.454071044921875
2010-10-19,18.838329315185547
2010-10-20,18.97979164123535
2010-10-21,19.02139663696289
2010-10-22,18.95482635498047
2010-10-25,18.938182830810547
2010-10-26,19.046356201171875
2010-10-27,19.179485321044922
2010-10-28,18.40564727783203
2010-10-29,18.314125061035156
2010-11-01,17.939687728881836
2010-11-02,18.280841827392578
2010-11-03,18.314125061035156
2010-11-04,18.61367416381836
2010-11-05,18.63031005859375
2010-11-08,18.463897705078125
2010-11-09,18.47222137451172
2010-11-10,19.12124252319336
2010-11-11,19.212766647338867
2010-11-12,18.938182830810547
2010-11-15,18.888259887695312
2010-11-16,18.06450080871582
2010-11-17,18.239233016967773
2010-11-18,18.255876541137695
2010-11-19,18.40564727783203
2010-11-22,18.18098258972168
2010-11-23,18.17266845703125
2010-11-24,18.713518142700195
2010-11-26,18.588712692260742
2010-11-29,18.422292709350586
2010-11-30,17.898075103759766
2010-12-01,19.038026809692383
2010-12-02,19.221088409423828
2010-12-03,19.728662490844727
2010-12-06,19.94500160217285
2010-12-07,20.277835845947266
2010-12-08,20.618989944458008
2010-12-09,20.693870544433594
2010-12-10,20.818693161010742
2010-12-13,20.710519790649414
2010-12-14,20.993423461914062
2010-12-15,20.943498611450195
2010-12-16,20.76045036315918
2010-12-17,21.018390655517578
2010-12-20,21.434423446655273
2010-12-21,21.858789443969727
2010-12-22,22.166656494140625
2010-12-23,22.158340454101562
2010-12-27,22.033527374267578
2010-12-28,22.008562088012695
2010-12-29,22.07512855529785
2010-12-30,22.07512855529785
2010-12-31,21.991924285888672
2011-01-03,22.12505531311035
2011-01-04,21.550918579101562
2011-01-05,21.650768280029297
2011-01-06,21.584199905395508
2011-01-07,21.23473358154297
2011-01-10,21.10991859436035
2011-01-11,21.66741180419922
2011-01-12,21.675731658935547
2011-01-13,21.567564010620117
2011-01-14,21.559234619140625
2011-01-18,21.675731658935547
2011-01-19,21.63413429260254
2011-01-20,21.600841522216797
2011-01-21,21.48435401916504
2011-01-24,21.733976364135742
2011-01-25,21.567564010620117
2011-01-26,22.183303833007812
2011-01-27,21.858789443969727
2011-01-28,21.650768280029297
2011-01-31,21.725664138793945
2011-02-01,21.742300033569336
2011-02-02,21.642454147338867
2011-02-03,21.75061798095703
2011-02-04,22.000255584716797
2011-02-07,22.857288360595703
2011-02-08,22.324756622314453
2011-02-09,21.95863914489746
2011-02-10,21.91703224182129
2011-02-11,22.324756622314453
2011-02-14,22.341394424438477
2011-02-15,22.07512855529785
2011-02-16,22.349716186523438
2011-02-17,22.383007049560547
2011-02-18,22.807361602783203
2011-02-22,22.607666015625
2011-02-23,21.950315475463867
2011-02-24,22.083454132080078
2011-02-25,22.083454132080078
2011-02-28,22.033527374267578
2011-03-01,21.75893783569336
2011-03-02,21.70069122314453
2011-03-03,22.133380889892578
2011-03-04,22.05016326904297
2011-03-07,21.625808715820312
2011-03-08,22.02521324157715
2011-03-09,21.925357818603516
2011-03-10,21.32625389099121
2011-03-11,21.409465789794922
2011-03-14,21.19312286376953
2011-03-15,21.176481246948242
2011-03-16,21.076631546020508
2011-03-17,21.284658432006836
2011-03-18,21.75061798095703
2011-03-21,22.17498207092285
2011-03-22,22.150020599365234
2011-03-23,22.183303833007812
2011-03-24,22.09177589416504
2011-03-25,22.308116912841797
2011-03-28,22.041854858398438
2011-03-29,22.083454132080078
2011-03-30,21.8005428314209
2011-03-31,21.867107391357422
2011-04-01,21.808870315551758
2011-04-04,21.933673858642578
2011-04-05,22.133380889892578
2011-04-06,22.615982055664062
2011-04-07,22.94049644470215
2011-04-08,22.632625579833984
2011-04-11,22.48284912109375
2011-04-12,22.549419403076172
2011-04-13,22.266508102416992
2011-04-14,22.42460060119629
2011-04-15,22.740800857543945
2011-04-18,22.740800857543945
2011-04-19,22.88224983215332
2011-04-20,23.156835556030273
2011-04-21,23.356534957885742
2011-04-25,23.248361587524414
2011-04-26,23.48134994506836
2011-04-27,23.389820098876953
2011-04-28,23.547922134399414
2011-04-29,23.3648624420166
2011-05-02,23.6727294921875
2011-05-03,23.631126403808594
2011-05-04,23.33989143371582
2011-05-05,23.16515350341797
2011-05-06,23.539600372314453
2011-05-09,23.58119773864746
2011-05-10,24.1303768157959
2011-05-11,23.797544479370117
2011-05-12,24.113731384277344
2011-05-13,23.539600372314453
2011-05-16,23.040346145629883
2011-05-17,23.206758499145508
2011-05-18,23.65608787536621
2011-05-19,23.963953018188477
2011-05-20,23.98060417175293
2011-05-23,23.43974494934082
2011-05-24,22.765758514404297
2011-05-25,22.94049644470215
2011-05-26,23.16515350341797
2011-05-27,23.190122604370117
2011-05-31,23.547922134399414
2011-06-01,22.99041748046875
2011-06-02,22.782394409179688
2011-06-03,22.191617965698242
2011-06-06,22.14169692993164
2011-06-07,22.150020599365234
2011-06-08,22.316431045532227
2011-06-09,22.183303833007812
2011-06-10,21.75061798095703
2011-06-13,21.70069122314453
2011-06-14,21.91703224182129
2011-06-15,21.625808715820312
2011-06-16,22.241552352905273
2011-06-17,22.158340454101562
2011-06-20,22.782394409179688
2011-06-21,22.873933792114258
2011-06-22,22.65758514404297
2011-06-23,22.441247940063477
2011-06-24,22.59934425354004
2011-06-27,22.832319259643555
2011-06-28,23.248361587524414
2011-06-29,23.215078353881836
2011-06-30,23.69769287109375
2011-07-01,24.271827697753906
2011-07-05,24.44655990600586
2011-07-06,24.31343650817871
2011-07-07,24.14701271057129
2011-07-08,23.955638885498047
2011-07-11,23.14851188659668
2011-07-12,23.08194923400879
2011-07-13,23.231727600097656
2011-07-14,22.824005126953125
2011-07-15,22.840646743774414
2011-07-18,22.116735458374023
2011-07-19,22.89056968688965
2011-07-20,23.16515350341797
2011-07-21,23.597841262817383
2011-07-22,23.39813804626465
2011-07-25,23.223403930664062
2011-07-26,22.699190139770508
2011-07-27,21.88375473022461
2011-07-28,21.63413429260254
2011-07-29,21.63413429260254
2011-08-01,21.650768280029297
2011-08-02,21.018390655517578
2011-08-03,21.592527389526367
2011-08-04,20.42759895324707
2011-08-05,20.10310173034668
2011-08-08,18.455575942993164
2011-08-09,19.33757972717285
2011-08-10,18.039535522460938
2011-08-11,18.87161636352539
2011-08-12,19.34589958190918
2011-08-15,19.520639419555664
2011-08-16,19.2627010345459
2011-08-17,19.162845611572266
2011-08-18,18.08945655822754
2011-08-19,18.22258949279785
2011-08-22,18.18098258972168
2011-08-23,19.246061325073242
2011-08-24,19.295974731445312
2011-08-25,19.02139663696289
2011-08-26,19.503999710083008
2011-08-29,19.720340728759766
2011-08-30,19.653766632080078
2011-08-31,19.51232147216797
2011-09-01,19.187803268432617
2011-09-02,18.63863182067871
2011-09-06,18.671911239624023
2011-09-07,19.096275329589844
2011-09-08,18.721832275390625
2011-09-09,18.15602684020996
2011-09-12,18.247556686401367
2011-09-13,18.663599014282227
2011-09-14,19.154523849487305
2011-09-15,19.55392837524414
2011-09-16,19.562244415283203
2011-09-19,19.25438117980957
2011-09-20,18.830007553100586
2011-09-21,17.889759063720703
2011-09-22,17.315616607666016
2011-09-23,17.948001861572266
2011-09-26,18.272510528564453
2011-09-27,19.162845611572266
2011-09-28,19.046356201171875
2011-09-29,19.07963752746582
2011-09-30,19.14620018005371
2011-10-03,18.072826385498047
2011-10-04,19.35422134399414
2011-10-05,19.828514099121094
2011-10-06,19.853473663330078
2011-10-07,19.836835861206055
2011-10-10,20.26951026916504
2011-10-11,20.211273193359375
2011-10-12,20.51913833618164
2011-10-13,20.976789474487305
2011-10-14,21.467708587646484
2011-10-17,20.893573760986328
2011-10-18,21.276330947875977
2011-10-19,21.575881958007812
2011-10-20,21.2430477142334
2011-10-21,21.550918579101562
2011-10-24,22.083454132080078
2011-10-25,21.534282684326172
2011-10-26,21.90871238708496
2011-10-27,22.033527374267578
2011-10-28,21.584199905395508
2011-10-31,21.858789443969727
2011-11-01,20.976789474487305
2011-11-02,21.476032257080078
2011-11-03,22.166656494140625
2011-11-04,21.97528076171875
2011-11-07,22.549419403076172
2011-11-08,23.156835556030273
2011-11-09,22.23323631286621
2011-11-10,22.70750617980957
2011-11-11,22.466215133666992
2011-11-14,22.058488845825195
2011-11-15,22.058488845825195
2011-11-16,21.650768280029297
2011-11-17,21.684053421020508
2011-11-18,21.609159469604492
2011-11-21,21.23473358154297
2011-11-22,21.15984344482422
2011-11-23,20.577383041381836
2011-11-25,20.327760696411133
2011-11-28,21.168167114257812
2011-11-29,21.15984344482422
2011-11-30,21.87543487548828
2011-12-01,21.733976364135742
2011-12-02,21.542600631713867
2011-12-05,21.90871238708496
2011-12-06,21.742300033569336
2011-12-07,21.692373275756836
2011-12-08,20.6855525970459
2011-12-09,21.542600631713867
2011-12-12,21.09327507019043
2011-12-13,20.710519790649414
2011-12-14,20.34439468383789
2011-12-15,20.65226936340332
2011-12-16,20.5274658203125
2011-12-19,20.12805938720703
2011-12-20,20.976789474487305
2011-12-21,21.38450813293457
2011-12-22,21.592527389526367
2011-12-23,21.342897415161133
2011-12-27,21.534282684326172
2011-12-28,21.134876251220703
2011-12-29,21.401145935058594
2011-12-30,21.359535217285156
2012-01-03,21.63413429260254
2012-01-04,22.000255584716797
2012-01-05,22.01688575744629
2012-01-06,22.158340454101562
2012-01-09,22.291473388671875
2012-01-10,22.37468147277832
2012-01-11,22.349716186523438
2012-01-12,22.466215133666992
2012-01-13,22.582700729370117
2012-01-17,22.799043655395508
2012-01-18,23.156835556030273
2012-01-19,23.48134994506836
2012-01-20,23.722654342651367
2012-01-23,23.689363479614258
2012-01-24,23.90570831298828
2012-01-25,24.180301666259766
2012-01-26,24.40496253967285
2012-01-27,24.504812240600586
2012-01-30,24.37999725341797
2012-01-31,24.46320915222168
2012-02-01,24.796035766601562
2012-02-02,24.804359436035156
2012-02-03,25.353538513183594
2012-02-06,25.311931610107422
2012-02-07,25.328575134277344
2012-02-08,25.12055206298828
2012-02-09,24.454883575439453
2012-02-10,23.963953018188477
2012-02-13,24.072132110595703
2012-02-14,24.479843139648438
2012-02-15,24.804359436035156
2012-02-16,24.85428810119629
2012-02-17,25.08726692199707
2012-02-21,24.870929718017578
2012-02-22,24.6878719329834
2012-02-23,24.86260223388672
2012-02-24,24.93749237060547
2012-02-27,24.8875675201416
2012-02-28,25.128875732421875
2012-02-29,24.82932472229004
2012-03-01,24.95412826538086
2012-03-02,24.163654327392578
2012-03-05,24.47153091430664
2012-03-06,24.363359451293945
2012-03-07,24.14701271057129
2012-03-08,24.55474090576172
2012-03-09,24.74611473083496
2012-03-12,24.42160415649414
2012-03-13,24.496871948242188
2012-03-14,24.58051300048828
2012-03-15,24.588876724243164
2012-03-16,24.59724235534668
2012-03-19,24.906688690185547
2012-03-20,24.73105239868164
2012-03-21,24.82305145263672
2012-03-22,24.80632781982422
2012-03-23,24.77286720275879
2012-03-26,25.41686248779297
2012-03-27,25.40850257873535
2012-03-28,25.257963180541992
2012-03-29,25.182689666748047
2012-03-30,24.981962203979492
2012-04-02,25.341598510742188
2012-04-03,25.441959381103516
2012-04-04,25.182689666748047
2012-04-05,25.266315460205078
2012-04-09,24.789596557617188
2012-04-10,24.103784561157227
2012-04-11,24.187429428100586
2012-04-12,24.455049514770508
2012-04-13,23.96160316467285
2012-04-16,23.986698150634766
2012-04-17,24.680877685546875
2012-04-18,24.505237579345703
2012-04-19,24.42996597290039
2012-04-20,24.67251205444336
2012-04-23,24.363052368164062
2012-04-24,24.622325897216797
2012-04-25,24.88995933532715
2012-04-26,24.087055206298828
2012-04-27,24.363052368164062
2012-04-30,23.911428451538086
2012-05-01,23.769248962402344
2012-05-02,24.095426559448242
2012-05-03,23.7106990814209
2012-05-04,23.250699996948242
2012-05-07,23.49325180053711
2012-05-08,23.36779022216797
2012-05-09,23.016529083251953
2012-05-10,23.309246063232422
2012-05-11,23.008163452148438
2012-05-14,23.426342010498047
2012-05-15,23.551794052124023
2012-05-16,23.250699996948242
2012-05-17,22.782337188720703
2012-05-18,22.54816246032715
2012-05-21,23.19215965270996
2012-05-22,22.899438858032227
2012-05-23,22.8325252532959
2012-05-24,22.85762596130371
2012-05-25,22.773975372314453
2012-05-29,22.757247924804688
2012-05-30,22.46453094482422
2012-05-31,22.405982971191406
2012-06-01,21.820531845092773
2012-06-04,21.77035140991211
2012-06-05,21.87908363342285
2012-06-06,22.45616912841797
2012-06-07,22.8325252532959
2012-06-08,22.8325252532959
2012-06-11,22.339078903198242
2012-06-12,22.422718048095703
2012-06-13,22.355426788330078
2012-06-14,22.725494384765625
2012-06-15,22.83482551574707
2012-06-18,22.87687873840332
2012-06-19,23.516082763671875
2012-06-20,23.28900909423828
2012-06-21,22.57410430908203
2012-06-22,22.97780990600586
2012-06-25,22.473173141479492
2012-06-26,22.187210083007812
2012-06-27,22.590917587280273
2012-06-28,22.641386032104492
2012-06-29,23.272178649902344
2012-07-02,23.52450180053711
2012-07-03,23.734769821166992
2012-07-05,23.62543487548828
2012-07-06,23.591779708862305
2012-07-09,23.69270896911621
2012-07-10,23.667482376098633
2012-07-11,23.81046485900879
2012-07-12,23.684301376342773
2012-07-13,24.020727157592773
2012-07-16,23.76841163635254
2012-07-17,24.02913475036621
2012-07-18,24.096424102783203
2012-07-19,24.180530548095703
2012-07-20,23.953449249267578
2012-07-23,23.255361557006836
2012-07-24,22.62457275390625
2012-07-25,22.80118751525879
2012-07-26,21.741453170776367
2012-07-27,22.70867156982422
2012-07-30,23.230133056640625
2012-07-31,23.07874298095703
2012-08-01,22.607742309570312
2012-08-02,22.019004821777344
2012-08-03,22.658220291137695
2012-08-06,22.83482551574707
2012-08-07,22.73390769958496
2012-08-08,22.641386032104492
2012-08-09,22.641386032104492
2012-08-10,22.36383819580078
2012-08-13,22.62457275390625
2012-08-14,22.347015380859375
2012-08-15,22.725494384765625
2012-08-16,22.784360885620117
2012-08-17,23.070329666137695
2012-08-20,23.045093536376953
2012-08-21,23.137615203857422
2012-08-22,22.565692901611328
2012-08-23,22.355426788330078
2012-08-24,22.532052993774414
2012-08-27,22.48158836364746
2012-08-28,22.750720977783203
2012-08-29,23.061920166015625
2012-08-30,22.80118751525879
2012-08-31,22.725494384765625
2012-09-04,23.179670333862305
2012-09-05,23.129196166992188
2012-09-06,23.112384796142578
2012-09-07,23.137615203857422
2012-09-10,23.16283416748047
2012-09-11,23.188079833984375
2012-09-12,23.306474685668945
2012-09-13,23.306474685668945
2012-09-14,23.966089248657227
2012-09-17,24.177501678466797
2012-09-18,24.735639572143555
2012-09-19,23.974544525146484
2012-09-20,23.86461067199707
2012-09-21,23.999914169311523
2012-09-24,24.22824478149414
2012-09-25,23.923799514770508
2012-09-26,23.754676818847656
2012-09-27,24.20287322998047
2012-09-28,24.101398468017578
2012-10-01,24.380462646484375
2012-10-02,24.549596786499023
2012-10-03,24.693363189697266
2012-10-04,24.80329704284668
2012-10-05,24.287439346313477
2012-10-08,24.16058921813965
2012-10-09,23.433324813842773
2012-10-10,23.644733428955078
2012-10-11,23.949176788330078
2012-10-12,23.991458892822266
2012-10-15,24.19441795349121
2012-10-16,24.287439346313477
2012-10-17,24.278974533081055
2012-10-18,23.82232093811035
2012-10-19,23.12888526916504
2012-10-22,23.095056533813477
2012-10-23,23.078144073486328
2012-10-24,23.044315338134766
2012-10-25,22.77370834350586
2012-10-26,23.11196517944336
2012-10-31,23.416414260864258
2012-11-01,23.061227798461914
2012-11-02,22.815980911254883
2012-11-05,23.095056533813477
2012-11-06,23.179616928100586
2012-11-07,22.663766860961914
2012-11-08,22.528457641601562
2012-11-09,22.714509963989258
2012-11-12,22.883634567260742
2012-11-13,22.477720260620117
2012-11-14,21.970317840576172
2012-11-15,21.741987228393555
2012-11-16,22.004148483276367
2012-11-19,22.452350616455078
2012-11-20,22.39314079284668
2012-11-21,22.443893432617188
2012-11-23,22.621482849121094
2012-11-26,22.985124588012695
2012-11-27,22.841354370117188
2012-11-28,23.11196517944336
2012-11-29,23.391035079956055
2012-11-30,23.36567497253418
2012-12-03,23.171159744262695
2012-12-04,23.670103073120117
2012-12-05,23.36567497253418
2012-12-06,23.314931869506836
2012-12-07,23.382577896118164
2012-12-10,23.509422302246094
2012-12-11,23.695472717285156
2012-12-12,23.433324813842773
2012-12-13,23.178239822387695
2012-12-14,23.0081787109375
2012-12-17,23.450326919555664
2012-12-18,23.407817840576172
2012-12-19,23.407817840576172
2012-12-20,23.764925003051758
2012-12-21,23.64588737487793
2012-12-24,23.577863693237305
2012-12-26,23.41631317138672
2012-12-27,23.739412307739258
2012-12-28,23.35679817199707
2012-12-31,23.764925003051758
2013-01-02,23.849946975708008
2013-01-03,23.832948684692383
2013-01-04,23.98599624633789
2013-01-07,23.87546157836914
2013-01-08,23.89246368408203
2013-01-09,24.147537231445312
2013-01-10,24.00299072265625
2013-01-11,24.028507232666016
2013-01-14,23.934972763061523
2013-01-15,24.079517364501953
2013-01-16,24.062519073486328
2013-01-17,24.21556282043457
2013-01-18,24.334604263305664
2013-01-22,24.504657745361328
2013-01-23,24.504657745361328
2013-01-24,24.717222213745117
2013-01-25,24.88727569580078
2013-01-28,25.04882049560547
2013-01-29,25.09984016418457
2013-01-30,24.90428352355957
2013-01-31,24.97230339050293
2013-02-01,25.08283805847168
2013-02-04,24.921281814575195
2013-02-05,25.142351150512695
2013-02-06,25.133852005004883
2013-02-07,25.040321350097656
2013-02-08,25.167863845825195
2013-02-11,25.21887969970703
2013-02-12,25.21887969970703
2013-02-13,25.03182029724121
2013-02-14,25.805564880371094
2013-02-15,26.171173095703125
2013-02-19,26.137161254882812
2013-02-20,25.618507385253906
2013-02-21,25.899089813232422
2013-02-22,26.358232498168945
2013-02-25,26.009618759155273
2013-02-26,26.094650268554688
2013-02-27,26.120155334472656
2013-02-28,26.451766967773438
2013-03-01,26.528282165527344
2013-03-04,26.02663230895996
2013-03-05,26.043636322021484
2013-03-06,26.324220657348633
2013-03-07,26.40074348449707
2013-03-08,26.817378997802734
2013-03-11,27.02994728088379
2013-03-12,27.1829891204834
2013-03-13,27.422191619873047
2013-03-14,27.695554733276367
2013-03-15,27.50761604309082
2013-03-18,27.388017654418945
2013-03-19,28.225208282470703
2013-03-20,28.28499412536621
2013-03-21,28.1397762298584
2013-03-22,28.062891006469727
2013-03-25,28.233739852905273
2013-03-26,28.660884857177734
2013-03-27,29.29305076599121
2013-03-28,29.096572875976562
2013-04-01,28.891544342041016
2013-04-02,28.814655303955078
2013-04-03,28.72067642211914
2013-04-04,28.831735610961914
2013-04-05,28.310636520385742
2013-04-08,28.361888885498047
2013-04-09,28.191038131713867
2013-04-10,29.045312881469727
2013-04-11,29.00259017944336
2013-04-12,28.54128074645996
2013-04-15,27.65284538269043
2013-04-16,28.037267684936523
2013-04-17,27.533241271972656
2013-04-18,27.47344398498535
2013-04-19,27.96038055419922
2013-04-22,27.71263885498047
2013-04-23,28.10559844970703
2013-04-24,27.866413116455078
2013-04-25,27.772445678710938
2013-04-26,27.106103897094727
2013-04-29,27.046306610107422
2013-04-30,26.764394760131836
2013-05-01,26.40559959411621
2013-05-02,26.508121490478516
2013-05-03,26.661884307861328
2013-05-06,26.84128189086914
2013-05-07,27.09756088256836
2013-05-08,27.439268112182617
2013-05-09,27.345300674438477
2013-05-10,27.65284538269043
2013-05-13,27.832233428955078
2013-05-14,28.25083351135254
2013-05-15,28.191038131713867
2013-05-16,28.216665267944336
2013-05-17,28.56691551208496
2013-05-20,28.840280532836914
2013-05-21,28.396060943603516
2013-05-22,28.430238723754883
2013-05-23,28.652347564697266
2013-05-24,29.079479217529297
2013-05-28,29.079479217529297
2013-05-29,28.42168617248535
2013-05-30,28.404613494873047
2013-05-31,28.13123321533203
2013-06-03,28.361888885498047
2013-06-04,27.806610107421875
2013-06-05,27.319679260253906
2013-06-06,27.575958251953125
2013-06-07,27.661386489868164
2013-06-10,27.704099655151367
2013-06-11,27.533241271972656
2013-06-12,27.294048309326172
2013-06-13,28.01502799987793
2013-06-14,27.783283233642578
2013-06-17,27.457122802734375
2013-06-18,27.491453170776367
2013-06-19,27.027978897094727
2013-06-20,26.143918991088867
2013-06-21,26.17824935913086
2013-06-24,26.375667572021484
2013-06-25,26.212583541870117
2013-06-26,26.109588623046875
2013-06-27,26.512989044189453
2013-06-28,26.813396453857422
2013-07-01,27.25971031188965
2013-07-02,27.268299102783203
2013-07-03,27.1910457611084
2013-07-05,27.42278480529785
2013-07-08,27.50004005432129
2013-07-09,27.5172061920166
2013-07-10,27.85194206237793
2013-07-11,28.066511154174805
2013-07-12,28.384092330932617
2013-07-15,28.36693000793457
2013-07-16,28.272510528564453
2013-07-17,28.33258819580078
2013-07-18,28.37550926208496
2013-07-19,28.461336135864258
2013-07-22,28.392683029174805
2013-07-23,28.195262908935547
2013-07-24,28.255342483520508
2013-07-25,28.976314544677734
2013-07-26,28.693077087402344
2013-07-29,28.487089157104492
2013-07-30,28.401260375976562
2013-07-31,28.152353286743164
2013-08-01,28.349761962890625
2013-08-02,28.281095504760742
2013-08-05,28.504261016845703
2013-08-06,28.24675941467285
2013-08-07,27.954944610595703
2013-08-08,28.152353286743164
2013-08-09,27.972105026245117
2013-08-12,28.229585647583008
2013-08-13,27.860525131225586
2013-08-14,27.603042602539062
2013-08-15,26.787647247314453
2013-08-16,26.6674861907959
2013-08-19,26.676061630249023
2013-08-20,27.027978897094727
2013-08-21,26.770477294921875
2013-08-22,27.096635818481445
2013-08-23,27.13955307006836
2013-08-26,27.32837677001953
2013-08-27,27.156721115112305
2013-08-28,26.993640899658203
2013-08-29,27.1309757232666
2013-08-30,26.68465232849121
2013-09-03,27.182466506958008
2013-09-04,27.723196029663086
2013-09-05,27.94636344909668
2013-09-06,28.409835815429688
2013-09-09,28.538589477539062
2013-09-10,28.7016658782959
2013-09-11,28.650169372558594
2013-09-12,28.40013313293457
2013-09-13,28.451866149902344
2013-09-16,28.71051597595215
