Date,PRTA
2017-01-25,49.439998626708984
2017-01-26,47.38999938964844
2017-01-27,48.54999923706055
2017-01-30,46.369998931884766
2017-01-31,48.959999084472656
2017-02-01,49.58000183105469
2017-02-02,49.880001068115234
2017-02-03,50.90999984741211
2017-02-06,50.970001220703125
2017-02-07,50.04999923706055
2017-02-08,49.5
2017-02-09,51.189998626708984
2017-02-10,52.0099983215332
2017-02-13,52.150001525878906
2017-02-14,52.040000915527344
2017-02-15,52.869998931884766
2017-02-16,54.04999923706055
2017-02-17,55.220001220703125
2017-02-21,55.0
2017-02-22,55.0
2017-02-23,54.36000061035156
2017-02-24,53.45000076293945
2017-02-27,58.0099983215332
2017-02-28,58.650001525878906
2017-03-01,60.33000183105469
2017-03-02,60.06999969482422
2017-03-03,55.810001373291016
2017-03-06,54.86000061035156
2017-03-07,51.849998474121094
2017-03-08,50.88999938964844
2017-03-09,50.630001068115234
2017-03-10,54.95000076293945
2017-03-13,55.400001525878906
2017-03-14,53.599998474121094
2017-03-15,55.2400016784668
2017-03-16,54.189998626708984
2017-03-17,53.88999938964844
2017-03-20,54.34000015258789
2017-03-21,50.790000915527344
2017-03-22,51.72999954223633
2017-03-23,51.7599983215332
2017-03-24,52.5
2017-03-27,54.61000061035156
2017-03-28,55.0099983215332
2017-03-29,55.9900016784668
2017-03-30,55.43000030517578
2017-03-31,55.790000915527344
2017-04-03,54.630001068115234
2017-04-04,53.70000076293945
2017-04-05,50.70000076293945
2017-04-06,49.849998474121094
2017-04-07,49.41999816894531
2017-04-10,49.34000015258789
2017-04-11,49.88999938964844
2017-04-12,50.61000061035156
2017-04-13,52.540000915527344
2017-04-17,52.5099983215332
2017-04-18,51.310001373291016
2017-04-19,52.45000076293945
2017-04-20,53.90999984741211
2017-04-21,52.95000076293945
2017-04-24,54.08000183105469
2017-04-25,54.88999938964844
2017-04-26,53.95000076293945
2017-04-27,54.0099983215332
2017-04-28,54.130001068115234
2017-05-01,55.150001525878906
2017-05-02,53.84000015258789
2017-05-03,53.279998779296875
2017-05-04,52.2599983215332
2017-05-05,51.25
2017-05-08,49.0
2017-05-09,50.77000045776367
2017-05-10,54.470001220703125
2017-05-11,51.79999923706055
2017-05-12,54.959999084472656
2017-05-15,55.2400016784668
2017-05-16,56.369998931884766
2017-05-17,54.20000076293945
2017-05-18,56.22999954223633
2017-05-19,57.45000076293945
2017-05-22,56.099998474121094
2017-05-23,55.689998626708984
2017-05-24,56.22999954223633
2017-05-25,54.849998474121094
2017-05-26,51.880001068115234
2017-05-30,50.29999923706055
2017-05-31,51.0099983215332
2017-06-01,50.720001220703125
2017-06-02,52.42499923706055
2017-06-05,51.68000030517578
2017-06-06,50.9900016784668
2017-06-07,51.310001373291016
2017-06-08,50.560001373291016
2017-06-09,51.31999969482422
2017-06-12,52.189998626708984
2017-06-13,53.27000045776367
