Date,JAKK
2010-04-13,132.18243408203125
2010-04-14,134.01698303222656
2010-04-15,136.49368286132812
2010-04-16,135.57640075683594
2010-04-19,136.8606414794922
2010-04-20,138.878662109375
2010-04-21,138.7869415283203
2010-04-22,137.5944366455078
2010-04-23,142.63958740234375
2010-04-26,142.63958740234375
2010-04-27,139.24559020996094
2010-04-28,140.52980041503906
2010-04-29,146.4921875
2010-04-30,140.25460815429688
2010-05-03,144.1072540283203
2010-05-04,136.8606414794922
2010-05-05,136.1267852783203
2010-05-06,134.84254455566406
2010-05-07,130.0726318359375
2010-05-10,137.50270080566406
2010-05-11,139.7042236328125
2010-05-12,143.8320770263672
2010-05-13,140.34634399414062
2010-05-14,140.1628875732422
2010-05-17,147.95989990234375
2010-05-18,144.38247680664062
2010-05-19,143.18994140625
2010-05-20,135.66812133789062
2010-05-21,136.5854034423828
2010-05-24,134.2921905517578
2010-05-25,133.558349609375
2010-05-26,134.20045471191406
2010-05-27,136.8606414794922
2010-05-28,135.85159301757812
2010-06-01,129.88919067382812
2010-06-02,132.54933166503906
2010-06-03,133.00796508789062
2010-06-04,127.68763732910156
2010-06-07,124.56884002685547
2010-06-08,122.64251708984375
2010-06-09,125.94478607177734
2010-06-10,127.96282958984375
2010-06-11,130.16433715820312
2010-06-14,132.0906524658203
2010-06-15,133.4666290283203
2010-06-16,130.9899444580078
2010-06-17,131.99891662597656
2010-06-18,131.99891662597656
2010-06-21,130.80645751953125
2010-06-22,128.23802185058594
2010-06-23,128.97190856933594
2010-06-24,128.4214630126953
2010-06-25,135.20948791503906
2010-06-28,133.0996856689453
2010-06-29,133.0996856689453
2010-06-30,131.90721130371094
2010-07-01,129.88919067382812
2010-07-02,126.77037048339844
2010-07-06,125.30269622802734
2010-07-07,128.5132293701172
2010-07-08,131.26512145996094
2010-07-09,132.36587524414062
2010-07-12,129.43052673339844
2010-07-13,133.74180603027344
2010-07-14,131.35682678222656
2010-07-15,129.43052673339844
2010-07-16,123.37638854980469
2010-07-19,124.38539123535156
2010-07-20,129.52223205566406
2010-07-21,126.03650665283203
2010-07-22,129.3387908935547
2010-07-23,133.28314208984375
2010-07-26,137.86965942382812
2010-07-27,136.31024169921875
2010-07-28,136.5854034423828
2010-07-29,144.1072540283203
2010-07-30,144.7493438720703
2010-08-02,146.58395385742188
2010-08-03,146.03359985351562
2010-08-04,146.67567443847656
2010-08-05,145.85012817382812
2010-08-06,143.00648498535156
2010-08-09,145.4832000732422
2010-08-10,141.35537719726562
2010-08-11,135.7598419189453
2010-08-12,135.94332885742188
2010-08-13,131.99891662597656
2010-08-16,136.1267852783203
2010-08-17,137.86965942382812
2010-08-18,139.3373260498047
2010-08-19,137.0440673828125
2010-08-20,138.7869415283203
2010-08-23,136.67715454101562
2010-08-24,136.76889038085938
2010-08-25,139.97943115234375
2010-08-26,139.15383911132812
2010-08-27,141.63055419921875
2010-08-30,140.6215362548828
2010-08-31,136.67715454101562
2010-09-01,140.25460815429688
2010-09-02,140.52980041503906
2010-09-03,142.54783630371094
2010-09-07,137.86965942382812
2010-09-08,140.98841857910156
2010-09-09,143.18994140625
2010-09-10,143.8320770263672
2010-09-13,145.94186401367188
2010-09-14,145.20802307128906
2010-09-15,147.22607421875
2010-09-16,144.01551818847656
2010-09-17,144.9328155517578
2010-09-20,150.52835083007812
2010-09-21,148.2350616455078
2010-09-22,147.6847381591797
2010-09-23,148.5102996826172
2010-09-24,155.94036865234375
2010-09-27,155.84864807128906
2010-09-28,157.31631469726562
2010-09-29,165.0216064453125
2010-09-30,161.81105041503906
2010-10-01,163.82911682128906
2010-10-04,160.15997314453125
2010-10-05,166.48927307128906
2010-10-06,166.48927307128906
2010-10-07,167.865234375
2010-10-08,170.98403930664062
2010-10-11,173.0020751953125
2010-10-12,173.64418029785156
2010-10-13,180.2487335205078
2010-10-14,177.49684143066406
2010-10-15,175.02012634277344
2010-10-18,175.93743896484375
2010-10-19,173.185546875
2010-10-20,171.7178497314453
2010-10-21,167.5900421142578
2010-10-22,173.0938262939453
2010-10-25,170.80056762695312
2010-10-26,180.70738220214844
2010-10-27,179.14796447753906
2010-10-28,177.4051055908203
2010-10-29,173.27728271484375
2010-11-01,172.4517059326172
2010-11-02,181.80812072753906
2010-11-03,179.33145141601562
2010-11-04,181.62466430664062
2010-11-05,178.6893310546875
2010-11-08,176.30435180664062
2010-11-09,178.87278747558594
2010-11-10,176.85475158691406
2010-11-11,177.9554901123047
2010-11-12,177.77203369140625
2010-11-15,176.94644165039062
2010-11-16,173.27728271484375
2010-11-17,173.4607391357422
2010-11-18,176.3960723876953
2010-11-19,176.12088012695312
2010-11-22,175.1118927001953
2010-11-23,176.7630157470703
2010-11-24,177.03819274902344
2010-11-26,174.83668518066406
2010-11-29,176.85475158691406
2010-11-30,176.5795440673828
2010-12-01,177.4051055908203
2010-12-02,176.94644165039062
2010-12-03,179.2397003173828
2010-12-06,178.32240295410156
2010-12-07,179.0562286376953
2010-12-08,178.4141387939453
2010-12-09,179.514892578125
2010-12-10,181.07431030273438
2010-12-13,178.5975799560547
2010-12-14,179.514892578125
2010-12-15,178.50587463378906
2010-12-16,176.94644165039062
2010-12-17,176.67129516601562
2010-12-20,177.49684143066406
2010-12-21,177.03819274902344
2010-12-22,176.30435180664062
2010-12-23,175.66224670410156
2010-12-27,174.6532440185547
2010-12-28,169.7915496826172
2010-12-29,168.78253173828125
2010-12-30,169.6998291015625
2010-12-31,167.1313934326172
2011-01-03,172.4517059326172
2011-01-04,172.4517059326172
2011-01-05,173.27728271484375
2011-01-06,167.22311401367188
2011-01-07,163.82911682128906
2011-01-10,159.97647094726562
2011-01-11,158.0501708984375
2011-01-12,162.63665771484375
2011-01-13,155.11480712890625
2011-01-14,156.85768127441406
2011-01-18,157.0411376953125
2011-01-19,157.1328582763672
2011-01-20,156.85768127441406
2011-01-21,154.74790954589844
2011-01-24,153.46368408203125
2011-01-25,157.22459411621094
2011-01-26,160.9855194091797
2011-01-27,166.94793701171875
2011-01-28,159.6095428466797
2011-01-31,158.60052490234375
2011-02-01,161.26068115234375
2011-02-02,159.79302978515625
2011-02-03,164.47122192382812
2011-02-04,162.36143493652344
2011-02-07,164.3795166015625
2011-02-08,164.9298858642578
2011-02-09,167.95697021484375
2011-02-10,168.23211669921875
2011-02-11,170.06674194335938
2011-02-14,169.05772399902344
2011-02-15,162.82008361816406
2011-02-16,163.27874755859375
2011-02-17,165.11334228515625
2011-02-18,167.1313934326172
2011-02-22,165.29676818847656
2011-02-23,166.76449584960938
2011-02-24,165.93893432617188
2011-02-25,169.51637268066406
2011-02-28,170.98403930664062
2011-03-01,169.97500610351562
2011-03-02,169.7915496826172
2011-03-03,171.25921630859375
2011-03-04,173.4607391357422
2011-03-07,170.892333984375
2011-03-08,175.84571838378906
2011-03-09,175.20359802246094
2011-03-10,171.80963134765625
2011-03-11,170.80056762695312
2011-03-14,168.78253173828125
2011-03-15,166.48927307128906
2011-03-16,164.83815002441406
2011-03-17,164.7464141845703
2011-03-18,167.4065704345703
2011-03-21,170.3419189453125
2011-03-22,168.1404266357422
2011-03-23,167.5900421142578
2011-03-24,167.4065704345703
2011-03-25,172.36000061035156
2011-03-28,170.43368530273438
2011-03-29,173.91940307617188
2011-03-30,175.29531860351562
2011-03-31,177.49684143066406
2011-04-01,176.7630157470703
2011-04-04,178.50587463378906
2011-04-05,180.43218994140625
2011-04-06,182.90887451171875
2011-04-07,178.4141387939453
2011-04-08,175.1118927001953
2011-04-11,174.56149291992188
2011-04-12,170.06674194335938
2011-04-13,171.9013214111328
2011-04-14,172.72689819335938
2011-04-15,174.83668518066406
2011-04-18,174.46974182128906
2011-04-19,172.72689819335938
2011-04-20,174.92840576171875
2011-04-21,187.8622589111328
2011-04-25,187.49537658691406
2011-04-26,191.80665588378906
2011-04-27,191.07284545898438
2011-04-28,190.98110961914062
2011-04-29,192.99916076660156
2011-05-02,186.39463806152344
2011-05-03,187.49537658691406
2011-05-04,185.93597412109375
2011-05-05,185.29383850097656
2011-05-06,184.37657165527344
2011-05-09,184.37657165527344
2011-05-10,188.1374969482422
2011-05-11,184.7434539794922
2011-05-12,187.31192016601562
2011-05-13,186.30287170410156
2011-05-16,185.93597412109375
2011-05-17,183.4592742919922
2011-05-18,183.0923614501953
2011-05-19,185.93597412109375
2011-05-20,182.90887451171875
2011-05-23,179.88180541992188
2011-05-24,178.04722595214844
2011-05-25,179.33145141601562
2011-05-26,179.79010009765625
2011-05-27,181.34950256347656
2011-05-31,181.8998565673828
2011-06-01,176.7630157470703
2011-06-02,175.29531860351562
2011-06-03,172.17652893066406
2011-06-06,170.70883178710938
2011-06-07,168.69081115722656
2011-06-08,167.865234375
2011-06-09,166.30580139160156
2011-06-10,162.91183471679688
2011-06-13,160.71031188964844
2011-06-14,164.56295776367188
2011-06-15,162.17800903320312
2011-06-16,162.2697296142578
2011-06-17,163.73739624023438
2011-06-20,166.5810089111328
2011-06-21,166.30580139160156
2011-06-22,164.83815002441406
2011-06-23,165.93893432617188
2011-06-24,161.62759399414062
2011-06-27,164.2877960205078
2011-06-28,166.6727294921875
2011-06-29,165.48025512695312
2011-06-30,168.874267578125
2011-07-01,171.7178497314453
2011-07-05,171.9013214111328
2011-07-06,172.17652893066406
2011-07-07,171.25921630859375
2011-07-08,173.3690185546875
2011-07-11,169.42462158203125
2011-07-12,168.0486602783203
2011-07-13,167.49830627441406
2011-07-14,163.82911682128906
2011-07-15,164.56295776367188
2011-07-18,159.70132446289062
2011-07-19,163.64566040039062
2011-07-20,163.37049865722656
2011-07-21,163.37049865722656
2011-07-22,163.00355529785156
2011-07-25,165.11334228515625
2011-07-26,163.27874755859375
2011-07-27,160.71031188964844
2011-07-28,159.79302978515625
2011-07-29,160.06820678710938
2011-08-01,159.24266052246094
2011-08-02,154.93133544921875
2011-08-03,155.4817352294922
2011-08-04,147.77645874023438
2011-08-05,143.92379760742188
2011-08-08,131.8155059814453
2011-08-09,143.55691528320312
2011-08-10,135.1177520751953
2011-08-11,141.35537719726562
2011-08-12,140.7132568359375
2011-08-15,144.9328155517578
2011-08-16,145.39146423339844
2011-08-17,146.67567443847656
2011-08-18,138.51173400878906
2011-08-19,138.0531005859375
2011-08-22,138.6034698486328
2011-08-23,146.76742553710938
2011-08-24,147.95989990234375
2011-08-25,145.57493591308594
2011-08-26,148.7854766845703
2011-08-29,155.84864807128906
2011-08-30,155.84864807128906
2011-08-31,155.94036865234375
2011-09-01,152.08773803710938
2011-09-02,148.6020050048828
2011-09-06,147.4095001220703
2011-09-07,155.02308654785156
2011-09-08,149.4275665283203
2011-09-09,145.66664123535156
2011-09-12,145.94186401367188
2011-09-13,147.6957550048828
2011-09-14,180.65036010742188
2011-09-15,183.05038452148438
2011-09-16,183.14271545410156
2011-09-19,182.77346801757812
2011-09-20,182.8657989501953
2011-09-21,182.9580841064453
2011-09-22,181.75804138183594
2011-09-23,181.48114013671875
2011-09-26,183.511962890625
2011-09-27,181.75804138183594
2011-09-28,176.40408325195312
2011-09-29,180.0041961669922
2011-09-30,174.92715454101562
2011-10-03,164.58843994140625
2011-10-04,161.17300415039062
2011-10-05,159.88064575195312
2011-10-06,165.78846740722656
2011-10-07,162.55760192871094
2011-10-10,167.08079528808594
2011-10-11,167.08079528808594
2011-10-12,167.26544189453125
2011-10-13,168.09620666503906
2011-10-14,170.3116455078125
2011-10-17,169.3885498046875
2011-10-18,169.2962188720703
2011-10-19,170.8655242919922
2011-10-20,170.9578094482422
2011-10-21,172.61936950683594
2011-10-24,175.0194549560547
2011-10-25,171.23475646972656
2011-10-26,172.98861694335938
2011-10-27,177.69644165039062
2011-10-28,176.7733154296875
2011-10-31,175.1117401123047
2011-11-01,173.08094787597656
2011-11-02,176.31178283691406
2011-11-03,176.219482421875
2011-11-04,176.31178283691406
2011-11-07,179.26568603515625
2011-11-08,178.71185302734375
2011-11-09,173.54248046875
2011-11-10,176.58872985839844
2011-11-11,181.38882446289062
2011-11-14,175.7579345703125
2011-11-15,178.34259033203125
2011-11-16,177.69644165039062
2011-11-17,177.6041259765625
2011-11-18,178.15797424316406
2011-11-21,173.81942749023438
2011-11-22,173.08094787597656
2011-11-23,173.08094787597656
2011-11-25,168.55775451660156
2011-11-28,173.4501953125
2011-11-29,172.3424530029297
2011-11-30,176.219482421875
2011-12-01,172.3424530029297
2011-12-02,175.0194549560547
2011-12-05,176.12716674804688
2011-12-06,175.1117401123047
2011-12-07,174.00401306152344
2011-12-08,175.20404052734375
2011-12-09,177.88107299804688
2011-12-12,172.2501678466797
2011-12-13,161.67013549804688
2011-12-14,157.67941284179688
2011-12-15,161.94854736328125
2011-12-16,161.02047729492188
2011-12-19,128.53797912597656
2011-12-20,127.60990142822266
2011-12-21,127.5170669555664
2011-12-22,130.30128479003906
2011-12-23,129.8372344970703
2011-12-27,132.89990234375
2011-12-28,131.32217407226562
2011-12-29,132.9927215576172
2011-12-30,130.9509735107422
2012-01-03,128.53797912597656
2012-01-04,126.40338897705078
2012-01-05,124.73287200927734
2012-01-06,123.99043273925781
2012-01-09,124.64004516601562
2012-01-10,124.176025390625
2012-01-11,124.45445251464844
2012-01-12,124.45445251464844
2012-01-13,124.176025390625
2012-01-17,124.08322143554688
2012-01-18,124.176025390625
2012-01-19,124.26881408691406
2012-01-20,129.18759155273438
2012-01-23,136.33377075195312
2012-01-24,139.67481994628906
2012-01-25,142.3662109375
2012-01-26,141.623779296875
2012-01-27,140.6029052734375
2012-01-30,140.97413635253906
2012-01-31,141.99502563476562
2012-02-01,143.10870361328125
2012-02-02,143.66554260253906
2012-02-03,147.7490692138672
2012-02-06,146.8209991455078
2012-02-07,146.8209991455078
2012-02-08,144.2223663330078
2012-02-09,145.24327087402344
2012-02-10,143.01589965820312
2012-02-13,141.25253295898438
2012-02-14,140.7885284423828
2012-02-15,139.21078491210938
2012-02-16,140.04603576660156
2012-02-17,139.76763916015625
2012-02-21,141.9022216796875
2012-02-22,140.6029052734375
2012-02-23,146.35691833496094
2012-02-24,147.1922149658203
2012-02-27,144.96482849121094
2012-02-28,146.72816467285156
2012-02-29,144.1295928955078
2012-03-01,144.6864013671875
2012-03-02,144.03675842285156
2012-03-05,144.03675842285156
2012-03-06,143.66554260253906
2012-03-07,143.85116577148438
2012-03-08,145.3360595703125
2012-03-09,148.39871215820312
2012-03-12,149.697998046875
2012-03-13,156.3284149169922
2012-03-14,154.5540771484375
2012-03-15,154.36732482910156
2012-03-16,152.8731231689453
2012-03-19,156.14163208007812
2012-03-20,157.82260131835938
2012-03-21,154.6474609375
2012-03-22,154.83424377441406
2012-03-23,156.42181396484375
2012-03-26,162.58529663085938
2012-03-27,162.2117156982422
2012-03-28,162.86544799804688
2012-03-29,163.05223083496094
2012-03-30,162.95883178710938
2012-04-02,166.1339569091797
2012-04-03,164.9199676513672
2012-04-04,160.34397888183594
2012-04-05,162.11839294433594
2012-04-09,162.0249786376953
2012-04-10,157.82260131835938
2012-04-11,162.11839294433594
2012-04-12,162.4918975830078
2012-04-13,163.79930114746094
2012-04-16,164.45303344726562
2012-04-17,167.62814331054688
2012-04-18,168.28184509277344
2012-04-19,161.27786254882812
2012-04-20,163.3323974609375
2012-04-23,170.8032684326172
2012-04-24,175.4725799560547
2012-04-25,176.7799835205078
2012-04-26,177.24691772460938
2012-04-27,177.62046813964844
2012-04-30,178.08738708496094
2012-05-01,175.8461151123047
2012-05-02,176.21966552734375
2012-05-03,175.7527313232422
2012-05-04,173.13790893554688
2012-05-07,174.81886291503906
2012-05-08,173.60482788085938
2012-05-09,173.04454040527344
2012-05-10,174.63211059570312
2012-05-11,172.764404296875
2012-05-14,172.1106719970703
2012-05-15,173.60482788085938
2012-05-16,172.29745483398438
2012-05-17,170.8966522216797
2012-05-18,174.72549438476562
2012-05-21,173.7916259765625
2012-05-22,173.32467651367188
2012-05-23,169.96279907226562
2012-05-24,167.62814331054688
2012-05-25,164.07943725585938
2012-05-29,169.40245056152344
2012-05-30,169.86940002441406
2012-05-31,172.67098999023438
2012-06-01,172.2040557861328
2012-06-04,172.39083862304688
2012-06-05,172.1106719970703
2012-06-06,173.41807556152344
2012-06-07,173.04454040527344
2012-06-08,174.16519165039062
2012-06-11,172.29745483398438
2012-06-12,171.73712158203125
2012-06-13,172.8638916015625
2012-06-14,174.83572387695312
2012-06-15,173.99066162109375
2012-06-18,171.7371368408203
2012-06-19,171.7371368408203
2012-06-20,170.89205932617188
2012-06-21,169.1080322265625
2012-06-22,170.98594665527344
2012-06-25,169.20191955566406
2012-06-26,169.1080322265625
2012-06-27,169.7653045654297
2012-06-28,150.7042694091797
2012-06-29,150.32867431640625
2012-07-02,153.2394561767578
2012-07-03,154.74183654785156
2012-07-05,155.3990936279297
2012-07-06,152.6761016845703
2012-07-09,154.1784210205078
2012-07-10,152.01881408691406
2012-07-11,152.3004913330078
2012-07-12,149.1080322265625
2012-07-13,148.82630920410156
2012-07-16,148.4507293701172
2012-07-17,149.38970947265625
2012-07-18,150.2347869873047
2012-07-19,150.0469970703125
2012-07-20,150.2347869873047
2012-07-23,148.82630920410156
2012-07-24,146.38499450683594
2012-07-25,147.51177978515625
2012-07-26,148.82630920410156
2012-07-27,149.9530792236328
2012-07-30,149.38970947265625
2012-07-31,150.4225616455078
2012-08-01,147.32395935058594
2012-08-02,145.91551208496094
2012-08-03,150.0469970703125
2012-08-06,149.38970947265625
2012-08-07,147.88735961914062
2012-08-08,147.98126220703125
2012-08-09,150.2347869873047
2012-08-10,150.61036682128906
2012-08-13,152.76998901367188
2012-08-14,153.80287170410156
2012-08-15,154.08453369140625
2012-08-16,151.17373657226562
2012-08-17,150.7042694091797
2012-08-20,152.3944091796875
2012-08-21,153.14556884765625
2012-08-22,153.2394561767578
2012-08-23,151.17373657226562
2012-08-24,154.5540313720703
2012-08-27,152.5821990966797
2012-08-28,155.21131896972656
2012-08-29,155.11740112304688
2012-08-30,154.36622619628906
2012-08-31,156.24415588378906
2012-09-04,154.36622619628906
2012-09-05,153.14556884765625
2012-09-06,155.77467346191406
2012-09-07,155.3990936279297
2012-09-10,153.2394561767578
2012-09-11,152.5821990966797
2012-09-12,151.73187255859375
2012-09-13,152.29876708984375
2012-09-14,154.5662384033203
2012-09-17,154.3772735595703
2012-09-18,153.5269775390625
2012-09-19,145.9687042236328
2012-09-20,143.4178009033203
2012-09-21,144.55154418945312
2012-09-24,142.28408813476562
2012-09-25,137.08779907226562
2012-09-26,133.78106689453125
2012-09-27,134.44239807128906
2012-09-28,137.65464782714844
2012-10-01,132.26939392089844
2012-10-02,129.15162658691406
2012-10-03,130.3798370361328
2012-10-04,131.04116821289062
2012-10-05,132.26939392089844
2012-10-08,129.81297302246094
2012-10-09,130.5687713623047
2012-10-10,128.96266174316406
2012-10-11,132.17491149902344
2012-10-12,132.26939392089844
2012-10-15,128.20681762695312
2012-10-16,129.62399291992188
2012-10-17,128.5847625732422
2012-10-18,129.05715942382812
2012-10-19,127.45098876953125
2012-10-22,124.80561828613281
2012-10-23,122.63262176513672
2012-10-24,122.16023254394531
2012-10-25,121.78231811523438
2012-10-26,120.6485824584961
2012-10-31,121.97127532958984
2012-11-01,122.91606140136719
2012-11-02,123.86083984375
2012-11-05,122.63262176513672
2012-11-06,123.67189025878906
2012-11-07,122.82157135009766
2012-11-08,121.02649688720703
2012-11-09,119.51484680175781
2012-11-12,118.38111114501953
2012-11-13,116.49156188964844
2012-11-14,115.73572540283203
2012-11-15,115.92466735839844
2012-11-16,112.14554595947266
2012-11-19,113.18480682373047
2012-11-20,113.18480682373047
2012-11-21,113.75169372558594
2012-11-23,114.03511047363281
2012-11-26,114.60198211669922
2012-11-27,116.39706420898438
2012-11-28,116.39706420898438
2012-11-29,117.90872192382812
2012-11-30,117.90872192382812
2012-12-03,117.53079986572266
2012-12-04,119.32588958740234
2012-12-05,118.0031967163086
2012-12-06,120.27067565917969
2012-12-07,119.79827880859375
2012-12-10,118.85350036621094
2012-12-11,120.27067565917969
2012-12-12,118.17568969726562
2012-12-13,116.55684661865234
2012-12-14,115.9854965209961
2012-12-17,119.8897705078125
2012-12-18,121.88951110839844
2012-12-19,122.17520141601562
2012-12-20,122.93701171875
2012-12-21,123.50835418701172
2012-12-24,119.98500061035156
2012-12-26,119.50885772705078
2012-12-27,116.84252166748047
2012-12-28,117.31865692138672
2012-12-31,119.22318267822266
2013-01-02,124.17494201660156
2013-01-03,123.79403686523438
2013-01-04,121.41338348388672
2013-01-07,120.36589813232422
2013-01-08,120.08021545410156
2013-01-09,120.46112823486328
2013-01-10,120.937255859375
2013-01-11,121.60383605957031
2013-01-14,122.65132904052734
2013-01-15,123.0322265625
2013-01-16,122.65132904052734
2013-01-17,122.65132904052734
2013-01-18,122.55609893798828
2013-01-22,126.07946014404297
2013-01-23,123.9844970703125
2013-01-24,124.46061706542969
2013-01-25,123.12745666503906
2013-01-28,124.27017974853516
2013-01-29,125.69856262207031
2013-01-30,122.55609893798828
2013-01-31,124.36538696289062
2013-02-01,124.84152221679688
2013-02-04,122.65132904052734
2013-02-05,123.31791687011719
2013-02-06,123.79403686523438
2013-02-07,124.27017974853516
2013-02-08,124.65108489990234
2013-02-11,125.03197479248047
2013-02-12,125.50812530517578
2013-02-13,125.69856262207031
2013-02-14,125.31765747070312
2013-02-15,126.46038055419922
2013-02-19,126.36514282226562
2013-02-20,124.27017974853516
2013-02-21,121.31816101074219
2013-02-22,114.8427734375
2013-02-25,113.79529571533203
2013-02-26,115.22368621826172
2013-02-27,115.50936126708984
2013-02-28,115.9854965209961
2013-03-01,108.653076171875
2013-03-04,106.93901062011719
2013-03-05,105.03447723388672
2013-03-06,98.5591049194336
2013-03-07,99.32091522216797
2013-03-08,99.2256851196289
2013-03-11,99.60657501220703
2013-03-12,100.17794799804688
2013-03-13,104.1083755493164
2013-03-14,105.45046997070312
2013-03-15,107.55946350097656
2013-03-18,105.45046997070312
2013-03-19,107.55946350097656
2013-03-20,104.7794189453125
2013-03-21,100.84899139404297
2013-03-22,99.4110336303711
2013-03-25,101.04071807861328
2013-03-26,97.30201721191406
2013-03-27,99.1234359741211
2013-03-28,100.5614013671875
2013-04-01,99.50689697265625
2013-04-02,97.68547821044922
2013-04-03,98.83584594726562
2013-04-04,98.83584594726562
2013-04-05,100.46554565429688
2013-04-08,100.65726470947266
2013-04-09,101.13658905029297
2013-04-10,104.87528228759766
2013-04-11,102.95800018310547
2013-04-12,103.6290512084961
2013-04-15,100.65726470947266
2013-04-16,100.2738037109375
2013-04-17,97.30201721191406
2013-04-18,96.34337615966797
2013-04-19,96.63097381591797
2013-04-22,96.72684478759766
2013-04-23,96.82270050048828
2013-04-24,97.11029815673828
2013-04-25,103.43731689453125
2013-04-26,102.67040252685547
2013-04-29,103.05386352539062
2013-04-30,104.58769989013672
2013-05-01,97.20616149902344
2013-05-02,97.01443481445312
2013-05-03,99.21930694580078
2013-05-06,98.06893920898438
2013-05-07,97.11029815673828
2013-05-08,99.21930694580078
2013-05-09,102.38282012939453
2013-05-10,101.71176147460938
2013-05-13,100.75312042236328
2013-05-14,100.2738037109375
2013-05-15,100.17794799804688
2013-05-16,100.36966705322266
2013-05-17,100.94485473632812
2013-05-20,101.04071807861328
2013-05-21,101.99935913085938
2013-05-22,99.3151626586914
2013-05-23,98.73998260498047
2013-05-24,97.97306823730469
2013-05-28,100.2738037109375
2013-05-29,96.72684478759766
2013-05-30,97.30201721191406
2013-05-31,96.82270050048828
2013-06-03,100.84899139404297
2013-06-04,100.17794799804688
2013-06-05,96.9185562133789
2013-06-06,94.80956268310547
2013-06-07,97.30201721191406
2013-06-10,97.97306823730469
2013-06-11,97.30201721191406
2013-06-12,96.04712677001953
2013-06-13,96.62630462646484
2013-06-14,93.53736114501953
2013-06-17,94.11653137207031
2013-06-18,95.95060729980469
2013-06-19,95.46795654296875
2013-06-20,94.21306610107422
2013-06-21,96.72283935546875
2013-06-24,94.11653137207031
2013-06-25,96.14366149902344
2013-06-26,97.10895538330078
2013-06-27,101.06668090820312
2013-06-28,108.59600830078125
2013-07-01,106.56888580322266
2013-07-02,106.279296875
2013-07-03,108.69253540039062
2013-07-05,108.98213195800781
2013-07-08,108.59600830078125
2013-07-09,108.98213195800781
2013-07-10,109.27171325683594
2013-07-11,109.85089874267578
2013-07-12,109.75436401367188
2013-07-15,112.07107543945312
2013-07-16,110.71965789794922
2013-07-17,110.8161849975586
2013-07-18,67.57085418701172
2013-07-19,64.38536071777344
2013-07-22,61.0068244934082
2013-07-23,61.29641342163086
2013-07-24,59.269290924072266
2013-07-25,58.97969436645508
2013-07-26,58.97969436645508
2013-07-29,57.917869567871094
2013-07-30,56.7595100402832
2013-07-31,58.01439666748047
2013-08-01,57.435218811035156
2013-08-02,57.435218811035156
2013-08-05,56.952571868896484
2013-08-06,56.85604476928711
2013-08-07,54.05668258666992
2013-08-08,51.546905517578125
2013-08-09,55.311561584472656
2013-08-12,52.70526123046875
2013-08-13,52.0295524597168
2013-08-14,52.415672302246094
2013-08-15,51.83649826049805
2013-08-16,50.678138732910156
2013-08-19,48.55447769165039
2013-08-20,50.19548797607422
2013-08-21,49.13365936279297
2013-08-22,49.71283721923828
2013-08-23,48.84406661987305
2013-08-26,50.19548797607422
2013-08-27,48.84406661987305
2013-08-28,49.71283721923828
2013-08-29,49.90589904785156
2013-08-30,50.09895706176758
2013-09-03,49.616310119628906
2013-09-04,49.42325210571289
2013-09-05,49.03712844848633
2013-09-06,48.55447769165039
2013-09-09,48.94060134887695
2013-09-10,49.03712844848633
2013-09-11,48.361419677734375
2013-09-12,48.264892578125
2013-09-13,47.68571090698242
2013-09-16,47.20306396484375
2013-09-17,47.20306396484375
2013-09-18,47.58917999267578
2013-09-19,48.94060134887695
