Date,CZNC
2010-05-04,6.075705528259277
2010-05-05,5.90773344039917
2010-05-06,5.4374189376831055
2010-05-07,5.2742462158203125
2010-05-10,5.802155017852783
2010-05-11,6.094901084899902
2010-05-12,6.61320686340332
2010-05-13,6.23887300491333
2010-05-14,6.104498863220215
2010-05-17,6.234077453613281
2010-05-18,6.104498863220215
2010-05-19,6.085302829742432
2010-05-20,5.658179759979248
2010-05-21,5.610188007354736
2010-05-24,5.3366379737854
2010-05-25,5.57179594039917
2010-05-26,5.960525989532471
2010-05-27,6.147692680358887
2010-05-28,6.066107749938965
2010-06-01,5.922130107879639
2010-06-02,6.118895053863525
2010-06-03,6.104498863220215
2010-06-04,5.926929950714111
2010-06-07,5.706172466278076
2010-06-08,5.543000221252441
2010-06-09,5.44701623916626
2010-06-10,5.878939628601074
2010-06-11,5.73496675491333
2010-06-14,5.701371192932129
2010-06-15,5.850144863128662
2010-06-16,5.667778015136719
2010-06-17,5.706172466278076
2010-06-18,6.094901084899902
2010-06-21,5.87414026260376
2010-06-22,5.5909905433654785
2010-06-23,5.926929950714111
2010-06-24,5.562196731567383
2010-06-25,5.66297721862793
2010-06-28,5.562196731567383
2010-06-29,5.250254154205322
2010-06-30,5.135073184967041
2010-07-01,5.1638665199279785
2010-07-02,5.077485084533691
2010-07-06,4.995898246765137
2010-07-07,5.259852886199951
2010-07-08,5.389427661895752
2010-07-09,5.394225120544434
2010-07-12,5.25505256652832
2010-07-13,5.562196731567383
2010-07-14,5.504607677459717
2010-07-15,5.475813388824463
2010-07-16,5.288646697998047
2010-07-19,5.2742462158203125
2010-07-20,5.2934441566467285
2010-07-21,5.072685241699219
2010-07-22,5.259852886199951
2010-07-23,5.519002914428711
2010-07-26,5.5381999015808105
2010-07-27,5.485408306121826
2010-07-28,5.509404182434082
2010-07-29,5.548137187957764
2010-07-30,5.596550464630127
2010-08-02,5.649804592132568
2010-08-03,5.693375110626221
2010-08-04,5.688533306121826
2010-08-05,5.698217391967773
2010-08-06,5.659486770629883
2010-08-09,5.785360813140869
2010-08-10,5.664328575134277
2010-08-11,5.233452320098877
2010-08-12,5.204403877258301
2010-08-13,5.059165954589844
2010-08-16,5.16083288192749
2010-08-17,5.38353157043457
2010-08-18,5.223769187927246
2010-08-19,5.001070022583008
2010-08-20,5.131784439086914
2010-08-23,5.010752201080322
2010-08-24,5.093054294586182
2010-08-25,5.1947221755981445
2010-08-26,5.11726188659668
2010-08-27,5.344801902770996
2010-08-30,5.034958839416504
2010-08-31,5.1027374267578125
2010-09-01,5.499722480773926
2010-09-02,5.519090175628662
2010-09-03,5.717582702636719
2010-09-07,5.233452320098877
2010-09-08,5.43194580078125
2010-09-09,5.407739639282227
2010-09-10,5.460994243621826
2010-09-13,5.751471519470215
2010-09-14,5.896711826324463
2010-09-15,5.906390190124512
2010-09-16,5.809567451477051
2010-09-17,6.080678462982178
2010-09-20,6.3663153648376465
2010-09-21,6.143616676330566
2010-09-22,5.8725056648254395
2010-09-23,5.732107639312744
2010-09-24,6.167823791503906
2010-09-27,6.056474685668945
2010-09-28,6.2162370681762695
2010-09-29,6.24528694152832
2010-09-30,6.293699741363525
2010-10-01,6.221076965332031
2010-10-04,6.133935451507568
2010-10-05,6.409891605377197
2010-10-06,6.2743330001831055
2010-10-07,6.293699741363525
2010-10-08,6.293699741363525
2010-10-11,6.235602855682373
2010-10-12,6.2694902420043945
2010-10-13,6.371158599853516
2010-10-14,6.361473083496094
2010-10-15,6.618065357208252
2010-10-18,6.802031517028809
2010-10-19,6.598701477050781
2010-10-20,6.913383960723877
2010-10-21,6.976321697235107
2010-10-22,7.077990531921387
2010-10-25,7.111877918243408
2010-10-26,7.218388557434082
2010-10-27,7.126400947570801
2010-10-28,7.131282329559326
2010-10-29,7.141046524047852
2010-11-01,7.22402286529541
2010-11-02,7.624273777008057
2010-11-03,7.58522367477417
2010-11-04,7.624273777008057
2010-11-05,7.614510536193848
2010-11-08,7.531534671783447
2010-11-09,7.482720851898193
2010-11-10,7.614510536193848
2010-11-11,7.5803422927856445
2010-11-12,7.492482662200928
2010-11-15,7.5022478103637695
2010-11-16,7.541294097900391
2010-11-17,7.487605094909668
2010-11-18,7.482720851898193
2010-11-19,7.575463771820068
2010-11-22,7.424149036407471
2010-11-23,7.385098934173584
2010-11-24,7.4387922286987305
2010-11-26,7.394861698150635
2010-11-29,7.341169834136963
2010-11-30,7.277716159820557
2010-12-01,7.487605094909668
2010-12-02,7.463195323944092
2010-12-03,7.448554515838623
2010-12-06,7.433913230895996
2010-12-07,7.468080997467041
2010-12-08,7.468080997467041
2010-12-09,7.443674087524414
2010-12-10,7.521770477294922
2010-12-13,7.516889572143555
2010-12-14,7.5022478103637695
2010-12-15,7.5022478103637695
2010-12-16,7.516889572143555
2010-12-17,7.516889572143555
2010-12-20,7.512010097503662
2010-12-21,7.482720851898193
2010-12-22,7.516889572143555
2010-12-23,7.22402286529541
2010-12-27,7.2533111572265625
2010-12-28,6.86770486831665
2010-12-29,6.9848504066467285
2010-12-30,7.165452003479004
2010-12-31,7.2533111572265625
2011-01-03,7.429028511047363
2011-01-04,7.346053600311279
2011-01-05,7.668203353881836
2011-01-06,7.726777076721191
2011-01-07,7.551056385040283
2011-01-10,7.58522367477417
2011-01-11,7.77558708190918
2011-01-12,7.809755802154541
2011-01-13,7.809755802154541
2011-01-14,7.965950965881348
2011-01-18,8.039167404174805
2011-01-19,7.912257194519043
2011-01-20,7.638918876647949
2011-01-21,7.648677825927734
2011-01-24,7.741420745849609
2011-01-25,7.809755802154541
2011-01-26,7.795112609863281
2011-01-27,7.790190696716309
2011-01-28,7.362051010131836
2011-01-31,7.696689128875732
2011-02-01,7.662241458892822
2011-02-02,7.386657238006592
2011-02-03,7.371890068054199
2011-02-04,7.352208614349365
2011-02-07,7.475236415863037
2011-02-08,7.366972923278809
2011-02-09,7.327600002288818
2011-02-10,7.426024913787842
2011-02-11,7.45555305480957
2011-02-14,7.366972923278809
2011-02-15,7.337446212768555
2011-02-16,7.362051010131836
2011-02-17,7.426024913787842
2011-02-18,7.381735801696777
2011-02-22,7.224260330200195
2011-02-23,7.160284519195557
2011-02-24,7.307918548583984
2011-02-25,7.64255428314209
2011-02-28,7.731138706207275
2011-03-01,7.406341552734375
2011-03-02,7.347289562225342
2011-03-03,7.657318592071533
2011-03-04,7.64255428314209
2011-03-07,7.64255428314209
2011-03-08,7.8689284324646
2011-03-09,7.888612270355225
2011-03-10,7.529369831085205
2011-03-11,7.677003383636475
2011-03-14,7.5146050453186035
2011-03-15,7.45555305480957
2011-03-16,7.4014201164245605
2011-03-17,7.504765033721924
2011-03-18,7.809875965118408
2011-03-21,7.947667121887207
2011-03-22,8.031327247619629
2011-03-23,8.095301628112793
2011-03-24,8.036251068115234
2011-03-25,8.15927791595459
2011-03-28,7.947667121887207
2011-03-29,8.144514083862305
2011-03-30,8.311834335327148
2011-03-31,8.272464752197266
2011-04-01,8.415176391601562
2011-04-04,8.370888710021973
2011-04-05,8.410255432128906
2011-04-06,8.493917465209961
2011-04-07,8.582498550415039
2011-04-08,8.488996505737305
2011-04-11,8.434864044189453
2011-04-12,8.12975025177002
2011-04-13,7.982114315032959
2011-04-14,8.193726539611816
2011-04-15,8.11991024017334
2011-04-18,8.139594078063965
2011-04-19,8.036251068115234
2011-04-20,8.247859954833984
2011-04-21,8.50376033782959
2011-04-25,8.50376033782959
2011-04-26,8.612027168273926
2011-04-27,8.59726333618164
2011-04-28,8.512924194335938
2011-04-29,8.517885208129883
2011-05-02,8.56253433227539
2011-05-03,8.428589820861816
2011-05-04,8.309529304504395
2011-05-05,8.096208572387695
2011-05-06,7.962263107299805
2011-05-09,7.967225551605225
2011-05-10,8.215270042419434
2011-05-11,7.758867263793945
2011-05-12,8.140856742858887
2011-05-13,8.036681175231934
2011-05-16,7.8283233642578125
2011-05-17,7.545547962188721
2011-05-18,7.590195655822754
2011-05-19,7.575311660766602
2011-05-20,7.421525478363037
2011-05-23,7.1982831954956055
2011-05-24,7.094106674194336
2011-05-25,6.910552501678467
2011-05-26,7.01472806930542
2011-05-27,6.999845504760742
2011-05-31,7.059379577636719
2011-06-01,6.617856979370117
2011-06-02,6.70219087600708
2011-06-03,6.70219087600708
2011-06-06,6.796450614929199
2011-06-07,7.044493198394775
2011-06-08,6.900628089904785
2011-06-09,6.9353556632995605
2011-06-10,7.044493198394775
2011-06-13,6.989924907684326
2011-06-14,7.223086357116699
2011-06-15,6.999845504760742
2011-06-16,7.173478126525879
2011-06-17,7.267737865447998
2011-06-20,7.4116034507751465
2011-06-21,7.4661736488342285
2011-06-22,7.218128681182861
2011-06-23,7.113945960998535
2011-06-24,7.302463054656982
2011-06-27,7.486015796661377
2011-06-28,7.585233211517334
2011-06-29,7.3520731925964355
2011-06-30,7.47609806060791
2011-07-01,7.426486968994141
2011-07-05,7.386795997619629
2011-07-06,7.481053829193115
2011-07-07,7.7390217781066895
2011-07-08,7.7390217781066895
2011-07-11,7.590195655822754
2011-07-12,7.758867263793945
2011-07-13,7.734064102172852
2011-07-14,7.610041618347168
2011-07-15,8.135897636413574
2011-07-18,8.051562309265137
2011-07-19,8.463315963745117
2011-07-20,8.309529304504395
2011-07-21,8.458355903625488
2011-07-22,8.19046688079834
2011-07-25,8.036681175231934
2011-07-26,8.021794319152832
2011-07-27,8.06644058227539
2011-07-28,8.241690635681152
2011-07-29,8.241690635681152
2011-08-01,8.446983337402344
2011-08-02,8.151564598083496
2011-08-03,8.522087097167969
2011-08-04,8.136544227600098
2011-08-05,8.236684799194336
2011-08-08,7.225249767303467
2011-08-09,8.216657638549805
2011-08-10,7.235267162322998
2011-08-11,7.435549259185791
2011-08-12,7.440554618835449
2011-08-15,7.560724258422852
2011-08-16,7.280326843261719
2011-08-17,7.220242500305176
2011-08-18,7.115095138549805
2011-08-19,7.20021390914917
2011-08-22,7.315377235412598
2011-08-23,7.725959300994873
2011-08-24,8.086470603942871
2011-08-25,7.64084005355835
2011-08-26,7.956286907196045
2011-08-29,8.161580085754395
2011-08-30,8.487041473388672
2011-08-31,8.166586875915527
2011-09-01,7.856143951416016
2011-09-02,7.275319576263428
2011-09-06,7.360440731048584
2011-09-07,7.946273326873779
2011-09-08,7.635830879211426
2011-09-09,7.275319576263428
2011-09-12,7.4105119705200195
2011-09-13,7.7309675216674805
2011-09-14,7.961293697357178
2011-09-15,7.976315021514893
2011-09-16,8.086470603942871
2011-09-19,7.781037330627441
2011-09-20,7.6708831787109375
2011-09-21,7.450569152832031
2011-09-22,7.290342330932617
2011-09-23,7.440554618835449
2011-09-26,7.605788230895996
2011-09-27,7.781037330627441
2011-09-28,7.250284671783447
2011-09-29,7.510653972625732
2011-09-30,7.440554618835449
2011-10-03,7.075037956237793
2011-10-04,7.926243782043457
2011-10-05,7.83611536026001
2011-10-06,7.7560014724731445
2011-10-07,7.315377235412598
2011-10-10,7.585762977600098
2011-10-11,7.761011123657227
2011-10-12,7.886186599731445
2011-10-13,8.1115083694458
2011-10-14,8.231677055358887
2011-10-17,7.766018390655518
2011-10-18,8.316798210144043
2011-10-19,7.991335391998291
2011-10-20,7.951282024383545
2011-10-21,8.176599502563477
2011-10-24,8.507067680358887
2011-10-25,8.406926155090332
2011-10-26,8.51207447052002
2011-10-27,8.667295455932617
2011-10-28,8.540948867797852
2011-10-31,8.374176025390625
2011-11-01,7.954707145690918
2011-11-02,8.313528060913086
2011-11-03,8.642024040222168
2011-11-04,8.465144157409668
2011-11-07,8.409552574157715
2011-11-08,8.672350883483887
2011-11-09,8.15180778503418
2011-11-10,8.409552574157715
2011-11-11,8.530842781066895
2011-11-14,8.32363510131836
2011-11-15,8.495465278625488
2011-11-16,8.364066123962402
2011-11-17,8.22761344909668
2011-11-18,8.389331817626953
2011-11-21,8.313528060913086
2011-11-22,8.293313026428223
2011-11-23,7.8940629959106445
2011-11-25,7.823310852050781
2011-11-28,8.15180778503418
2011-11-29,8.09115982055664
2011-11-30,8.59654426574707
2011-12-01,8.283206939697266
2011-12-02,8.490411758422852
2011-12-05,8.591487884521484
2011-12-06,8.71783447265625
2011-12-07,8.768373489379883
2011-12-08,8.571272850036621
2011-12-09,8.813858985900879
2011-12-12,8.642024040222168
2011-12-13,8.556112289428711
2011-12-14,9.026117324829102
2011-12-15,9.096871376037598
2011-12-16,8.995792388916016
2011-12-19,8.697620391845703
2011-12-20,9.541606903076172
2011-12-21,9.667949676513672
2011-12-22,9.602248191833496
2011-12-23,9.566874504089355
2011-12-27,9.576980590820312
2011-12-28,9.299023628234863
2011-12-29,9.44052791595459
2011-12-30,9.334399223327637
2012-01-03,9.541606903076172
2012-01-04,9.349564552307129
2012-01-05,9.450638771057129
2012-01-06,9.455687522888184
2012-01-09,9.384939193725586
2012-01-10,9.450638771057129
2012-01-11,9.47590446472168
2012-01-12,9.662895202636719
2012-01-13,9.743756294250488
2012-01-17,10.072261810302734
2012-01-18,10.360326766967773
2012-01-19,10.345165252685547
2012-01-20,10.385590553283691
2012-01-23,10.314837455749512
2012-01-24,10.41086483001709
2012-01-25,11.047642707824707
2012-01-26,11.185230255126953
2012-01-27,11.0731201171875
2012-01-30,11.052741050720215
2012-01-31,10.70622444152832
2012-02-01,10.950821876525879
2012-02-02,11.062932014465332
2012-02-03,11.205613136291504
2012-02-06,11.164848327636719
2012-02-07,11.11898422241211
2012-02-08,11.205613136291504
2012-02-09,10.650172233581543
2012-02-10,10.451437950134277
2012-02-13,10.49730110168457
2012-02-14,10.614500999450684
2012-02-15,10.425955772399902
2012-02-16,11.113887786865234
2012-02-17,11.195418357849121
2012-02-21,11.210709571838379
2012-02-22,11.017070770263672
2012-02-23,11.440020561218262
2012-02-24,11.225996017456055
2012-02-27,11.062932014465332
2012-02-28,10.558446884155273
2012-02-29,10.140593528747559
2012-03-01,10.303659439086914
2012-03-02,9.636112213134766
2012-03-05,9.885808944702148
2012-03-06,9.483237266540527
2012-03-07,9.57496452331543
2012-03-08,9.671786308288574
2012-03-09,9.94186019897461
2012-03-12,9.839942932128906
2012-03-13,10.303659439086914
2012-03-14,10.380097389221191
2012-03-15,10.140593528747559
2012-03-16,10.222128868103027
2012-03-19,10.655266761779785
2012-03-20,10.60430908203125
2012-03-21,10.502394676208496
2012-03-22,9.96224308013916
2012-03-23,10.517682075500488
2012-03-26,10.650172233581543
2012-03-27,10.629791259765625
2012-03-28,10.53297233581543
2012-03-29,10.461628913879395
2012-03-30,10.191554069519043
2012-04-02,10.35461711883545
2012-04-03,10.064157485961914
2012-04-04,9.580056190490723
2012-04-05,9.66159439086914
2012-04-09,9.218257904052734
2012-04-10,8.790212631225586
2012-04-11,9.070480346679688
2012-04-12,9.524008750915527
2012-04-13,9.304886817932129
2012-04-16,9.447566032409668
2012-04-17,9.498528480529785
2012-04-18,9.381325721740723
2012-04-19,9.427188873291016
2012-04-20,9.681973457336426
2012-04-23,9.386420249938965
2012-04-24,9.63101577758789
2012-04-25,9.814468383789062
2012-04-26,9.865421295166016
2012-04-27,9.886016845703125
2012-04-30,9.752145767211914
2012-05-01,9.072481155395508
2012-05-02,8.943756103515625
2012-05-03,8.943756103515625
2012-05-04,8.933459281921387
2012-05-07,8.990097999572754
2012-05-08,9.06733512878418
2012-05-09,9.010698318481445
2012-05-10,9.10852336883545
2012-05-11,9.232100486755371
2012-05-14,9.29903507232666
2012-05-15,9.211504936218262
2012-05-16,9.30933666229248
2012-05-17,9.268141746520996
2012-05-18,9.31963062286377
2012-05-21,9.283588409423828
2012-05-22,8.969503402709961
2012-05-23,8.995246887207031
2012-05-24,9.026143074035645
2012-05-25,8.964354515075684
2012-05-29,9.11882209777832
2012-05-30,8.918009757995605
2012-05-31,8.98495101928711
2012-06-01,8.69660758972168
2012-06-04,8.712057113647461
2012-06-05,9.0364408493042
2012-06-06,9.669763565063477
2012-06-07,9.710953712463379
2012-06-08,9.777887344360352
2012-06-11,9.015841484069824
2012-06-12,9.360822677612305
2012-06-13,9.262990951538086
2012-06-14,9.649164199829102
2012-06-15,9.74699592590332
2012-06-18,9.535887718200684
2012-06-19,9.855125427246094
2012-06-20,9.67491340637207
2012-06-21,9.268141746520996
2012-06-22,9.783037185668945
2012-06-25,9.638866424560547
2012-06-26,9.74699592590332
2012-06-27,9.73669719696045
2012-06-28,9.541036605834961
2012-06-29,9.808785438537598
2012-07-02,9.829378128051758
2012-07-03,9.988998413085938
2012-07-05,9.937509536743164
2012-07-06,9.875720977783203
2012-07-09,9.97869873046875
2012-07-10,10.071375846862793
2012-07-11,10.256744384765625
2012-07-12,10.34427547454834
2012-07-13,10.519341468811035
2012-07-16,10.44725513458252
2012-07-17,10.534788131713867
2012-07-18,10.570831298828125
2012-07-19,10.339128494262695
2012-07-20,10.164061546325684
2012-07-23,9.808785438537598
2012-07-24,9.40716552734375
2012-07-25,9.422607421875
2012-07-26,9.48439884185791
2012-07-27,9.95810604095459
2012-07-30,9.713319778442383
2012-07-31,9.629989624023438
2012-08-01,9.296660423278809
2012-08-02,9.281038284301758
2012-08-03,9.546655654907227
2012-08-06,9.885190963745117
2012-08-07,9.838316917419434
2012-08-08,9.7601900100708
2012-08-09,9.827900886535645
2012-08-10,9.796647071838379
2012-08-13,9.645612716674805
2012-08-14,9.546655654907227
2012-08-15,9.56227970123291
2012-08-16,9.791439056396484
2012-08-17,9.874773979187012
2012-08-20,9.87997817993164
2012-08-21,9.952897071838379
2012-08-22,9.978939056396484
2012-08-23,9.791439056396484
2012-08-24,9.9164400100708
2012-08-27,9.947689056396484
2012-08-28,9.93726921081543
2012-08-29,10.025811195373535
2012-08-30,10.031022071838379
2012-08-31,9.978939056396484
2012-09-04,9.963310241699219
2012-09-05,9.98935317993164
2012-09-06,10.254974365234375
2012-09-07,10.40600872039795
2012-09-10,10.296640396118164
2012-09-11,10.364346504211426
2012-09-12,10.40600872039795
2012-09-13,10.447676658630371
2012-09-14,10.702876091003418
2012-09-17,10.71850299835205
2012-09-18,10.598713874816895
2012-09-19,10.588297843933105
2012-09-20,10.478925704956055
2012-09-21,10.348718643188477
2012-09-24,10.416427612304688
2012-09-25,10.312262535095215
2012-09-26,10.473715782165527
2012-09-27,10.395594596862793
2012-09-28,10.213305473327637
2012-10-01,10.364346504211426
2012-10-02,10.327887535095215
2012-10-03,10.307051658630371
2012-10-04,10.452886581420898
2012-10-05,10.468509674072266
2012-10-08,10.416427612304688
2012-10-09,10.348718643188477
2012-10-10,10.400800704956055
2012-10-11,10.416427612304688
2012-10-12,10.36955451965332
2012-10-15,10.281012535095215
2012-10-16,10.22892951965332
2012-10-17,10.12997817993164
2012-10-18,9.68727970123291
2012-10-19,9.468533515930176
2012-10-22,9.499784469604492
2012-10-23,9.478950500488281
2012-10-24,9.515405654907227
2012-10-25,9.6664457321167
2012-10-26,9.640402793884277
2012-10-31,9.798700332641602
2012-11-01,9.999210357666016
2012-11-02,9.56653118133545
2012-11-05,9.666784286499023
2012-11-06,9.730106353759766
2012-11-07,9.397680282592773
2012-11-08,9.492658615112305
2012-11-09,9.5084867477417
2012-11-12,9.608743667602539
2012-11-13,9.587637901306152
2012-11-14,9.36601448059082
2012-11-15,9.424057960510254
2012-11-16,9.40295696258545
2012-11-19,9.56125545501709
2012-11-20,9.424057960510254
2012-11-21,9.587637901306152
2012-11-23,9.72482967376709
2012-11-26,9.513763427734375
2012-11-27,9.503211975097656
2012-11-28,9.577083587646484
2012-11-29,9.555978775024414
2012-11-30,9.497934341430664
2012-12-03,9.571805000305176
2012-12-04,9.577083587646484
2012-12-05,9.571805000305176
2012-12-06,9.577083587646484
2012-12-07,9.587637901306152
2012-12-10,9.571805000305176
2012-12-11,9.587637901306152
2012-12-12,9.450444221496582
2012-12-13,9.397680282592773
2012-12-14,9.43989086151123
2012-12-17,9.534867286682129
2012-12-18,9.672062873840332
2012-12-19,9.745935440063477
2012-12-20,10.284151077270508
2012-12-21,9.993936538696289
2012-12-24,9.89367961883545
2012-12-26,9.909512519836426
2012-12-27,9.904233932495117
2012-12-28,9.835638046264648
2012-12-31,9.972830772399902
2013-01-02,10.051980972290039
2013-01-03,10.178621292114258
2013-01-04,10.231386184692383
2013-01-07,10.062533378601074
2013-01-08,10.110025405883789
2013-01-09,10.20500373840332
2013-01-10,10.146961212158203
2013-01-11,10.125850677490234
2013-01-14,10.210280418395996
2013-01-15,10.268321990966797
2013-01-16,10.241938591003418
2013-01-17,10.257767677307129
2013-01-18,10.273595809936523
2013-01-22,10.326364517211914
2013-01-23,10.284151077270508
2013-01-24,10.336915969848633
2013-01-25,10.315812110900879
2013-01-28,10.315812110900879
2013-01-29,10.468836784362793
2013-01-30,10.389684677124023
2013-01-31,10.635529518127441
2013-02-01,10.614151954650879
2013-02-04,10.533985137939453
2013-02-05,10.571399688720703
2013-02-06,10.608810424804688
2013-02-07,10.485886573791504
2013-02-08,10.528643608093262
2013-02-11,10.528643608093262
2013-02-12,10.539329528808594
2013-02-13,10.528643608093262
2013-02-14,10.485886573791504
2013-02-15,10.555360794067383
2013-02-19,10.582086563110352
2013-02-20,10.475194931030273
2013-02-21,10.51260757446289
2013-02-22,10.528643608093262
2013-02-25,10.400374412536621
2013-02-26,10.539329528808594
2013-02-27,10.491228103637695
2013-02-28,10.42175579071045
2013-03-01,10.480541229248047
2013-03-04,10.523296356201172
2013-03-05,10.539329528808594
2013-03-06,10.437785148620605
2013-03-07,10.544672966003418
2013-03-08,10.501923561096191
2013-03-11,10.523296356201172
2013-03-12,10.501923561096191
2013-03-13,10.528643608093262
2013-03-14,10.555360794067383
2013-03-15,10.528643608093262
2013-03-18,10.51260757446289
2013-03-19,10.517951965332031
2013-03-20,10.501923561096191
2013-03-21,10.453815460205078
2013-03-22,10.464508056640625
2013-03-25,10.491228103637695
2013-03-26,10.469850540161133
2013-03-27,10.459161758422852
2013-03-28,10.42175579071045
2013-04-01,10.261419296264648
2013-04-02,10.256072044372559
2013-04-03,10.30417251586914
2013-04-04,10.41106128692627
2013-04-05,10.325550079345703
2013-04-08,10.485886573791504
2013-04-09,10.27210807800293
2013-04-10,10.544672966003418
2013-04-11,10.517951965332031
2013-04-12,10.3843412399292
2013-04-15,10.09573745727539
2013-04-16,10.368306159973145
2013-04-17,9.978158950805664
2013-04-18,10.138493537902832
2013-04-19,10.30417251586914
2013-04-22,10.42175579071045
2013-04-23,10.528643608093262
2013-04-24,10.528643608093262
2013-04-25,10.577360153198242
2013-04-26,10.37707233428955
2013-04-29,10.322938919067383
2013-04-30,10.479924201965332
2013-05-01,10.019800186157227
2013-05-02,10.285045623779297
2013-05-03,10.458272933959961
2013-05-06,10.469096183776855
2013-05-07,10.528643608093262
2013-05-08,10.555706024169922
2013-05-09,10.561121940612793
2013-05-10,10.68562126159668
2013-05-13,10.501570701599121
2013-05-14,10.55029296875
2013-05-15,10.745168685913086
2013-05-16,10.674797058105469
2013-05-17,10.745168685913086
2013-05-20,10.73975658416748
2013-05-21,10.72892951965332
2013-05-22,10.674797058105469
2013-05-23,10.799300193786621
2013-05-24,10.799300193786621
2013-05-28,10.864258766174316
2013-05-29,10.73975658416748
2013-05-30,10.766820907592773
2013-05-31,10.555706024169922
2013-06-03,10.734339714050293
2013-06-04,10.615253448486328
2013-06-05,10.571945190429688
2013-06-06,10.712693214416504
2013-06-07,10.691035270690918
2013-06-10,10.902149200439453
2013-06-11,10.73975658416748
2013-06-12,10.626077651977539
2013-06-13,10.799300193786621
2013-06-14,10.582775115966797
2013-06-17,10.474509239196777
2013-06-18,10.65855598449707
2013-06-19,10.55029296875
2013-06-20,10.485337257385254
2013-06-21,10.420376777648926
2013-06-24,10.442030906677246
2013-06-25,10.425789833068848
2013-06-26,10.409554481506348
2013-06-27,10.474509239196777
2013-06-28,10.458272933959961
2013-07-01,10.691035270690918
2013-07-02,10.766820907592773
2013-07-03,10.826363563537598
2013-07-05,10.853431701660156
2013-07-08,10.934626579284668
2013-07-09,10.918390274047852
2013-07-10,10.988763809204102
2013-07-11,11.091614723205566
2013-07-12,11.059131622314453
2013-07-15,11.178220748901367
2013-07-16,11.243185997009277
2013-07-17,11.302722930908203
2013-07-18,11.432645797729492
2013-07-19,11.42723274230957
2013-07-22,11.20528507232666
2013-07-23,11.324378967285156
2013-07-24,11.551732063293457
2013-07-25,11.688666343688965
2013-07-26,11.453137397766113
2013-07-29,11.299775123596191
2013-07-30,10.93278980255127
2013-07-31,10.812289237976074
2013-08-01,10.856107711791992
2013-08-02,10.773946762084961
2013-08-05,10.85063362121582
2013-08-06,11.058769226074219
2013-08-07,10.949224472045898
2013-08-08,11.168322563171387
2013-08-09,11.135451316833496
2013-08-12,11.119024276733398
2013-08-13,10.949224472045898
2013-08-14,10.823244094848633
2013-08-15,10.691790580749512
2013-08-16,10.784905433654785
2013-08-19,10.724655151367188
2013-08-20,10.894451141357422
2013-08-21,10.730133056640625
2013-08-22,11.080680847167969
2013-08-23,10.91088581085205
2013-08-26,10.938270568847656
2013-08-27,10.565812110900879
2013-08-28,10.637017250061035
2013-08-29,10.954700469970703
2013-08-30,10.51651382446289
2013-09-03,10.834202766418457
2013-09-04,10.79038143157959
2013-09-05,10.75752067565918
2013-09-06,10.637017250061035
2013-09-09,10.812289237976074
2013-09-10,10.93278980255127
2013-09-11,10.8451566696167
