Date,OCFC
2010-04-21,7.456203937530518
2010-04-22,7.420920372009277
2010-04-23,7.456203937530518
2010-04-26,7.491486072540283
2010-04-27,7.462080478668213
2010-04-28,7.597326755523682
2010-04-29,7.668551921844482
2010-04-30,7.63293981552124
2010-05-03,7.686358451843262
2010-05-04,7.597326755523682
2010-05-05,7.6092000007629395
2010-05-06,7.5854597091674805
2010-05-07,7.5142292976379395
2010-05-10,7.763521194458008
2010-05-11,7.6626152992248535
2010-05-12,7.763521194458008
2010-05-13,7.947513580322266
2010-05-14,7.858483791351318
2010-05-17,7.840680122375488
2010-05-18,7.674485683441162
2010-05-19,7.674485683441162
2010-05-20,7.454880237579346
2010-05-21,7.413330078125
2010-05-24,7.2115254402160645
2010-05-25,7.276816368103027
2010-05-26,7.259011268615723
2010-05-27,7.413330078125
2010-05-28,7.259011268615723
2010-06-01,7.128430366516113
2010-06-02,7.419266223907471
2010-06-03,7.448943614959717
2010-06-04,6.974109172821045
2010-06-07,7.235269069671631
2010-06-08,7.229333400726318
2010-06-09,7.2233967781066895
2010-06-10,7.300558567047119
2010-06-11,7.353977203369141
2010-06-14,7.276816368103027
2010-06-15,7.324302673339844
2010-06-16,7.306495666503906
2010-06-17,7.318364143371582
2010-06-18,7.241203308105469
2010-06-21,7.365849018096924
2010-06-22,7.288687229156494
2010-06-23,7.294622421264648
2010-06-24,7.10468864440918
2010-06-25,7.680424213409424
2010-06-28,7.4014573097229
2010-06-29,7.134364604949951
2010-06-30,7.1640424728393555
2010-07-01,7.152171611785889
2010-07-02,6.9859795570373535
2010-07-06,7.051270961761475
2010-07-07,7.270884037017822
2010-07-08,7.294622421264648
2010-07-09,7.306495666503906
2010-07-12,7.181850433349609
2010-07-13,7.389586925506592
2010-07-14,7.365849018096924
2010-07-15,7.342105865478516
2010-07-16,7.015657901763916
2010-07-19,7.086882591247559
2010-07-20,7.116558074951172
2010-07-21,6.896949768066406
2010-07-22,7.128430366516113
2010-07-23,7.549847602844238
2010-07-26,7.816939830780029
2010-07-27,7.5557780265808105
2010-07-28,7.437073230743408
2010-07-29,7.443065643310547
2010-07-30,7.586893558502197
2010-08-02,7.658809185028076
2010-08-03,7.664798736572266
2010-08-04,7.640827655792236
2010-08-05,7.443065643310547
2010-08-06,7.383138179779053
2010-08-09,7.491005897521973
2010-08-10,7.323208332061768
2010-08-11,7.095482349395752
2010-08-12,7.065516471862793
2010-08-13,7.005590915679932
2010-08-16,7.107466697692871
2010-08-17,7.221329212188721
2010-08-18,7.19136905670166
2010-08-19,7.053530216217041
2010-08-20,7.107466697692871
2010-08-23,6.999596118927002
2010-08-24,6.91569709777832
2010-08-25,7.023569107055664
2010-08-26,6.885732650756836
2010-08-27,7.083497524261475
2010-08-30,6.646024227142334
2010-08-31,6.789848327636719
2010-09-01,7.11345911026001
2010-09-02,6.831801414489746
2010-09-03,7.071513652801514
2010-09-07,6.783858299255371
2010-09-08,6.891725063323975
2010-09-09,6.807826995849609
2010-09-10,6.999596118927002
2010-09-13,7.257289409637451
2010-09-14,7.137430667877197
2010-09-15,7.287252426147461
2010-09-16,7.059525966644287
2010-09-17,6.957646369934082
2010-09-20,7.4250898361206055
2010-09-21,7.2932448387146
2010-09-22,7.2932448387146
2010-09-23,7.227323055267334
2010-09-24,7.508986473083496
2010-09-27,7.341188907623291
2010-09-28,7.371150493621826
2010-09-29,7.311224460601807
2010-09-30,7.353174686431885
2010-10-01,7.407106876373291
2010-10-04,7.4250898361206055
2010-10-05,7.730718612670898
2010-10-06,7.574906349182129
2010-10-07,7.443065643310547
2010-10-08,7.658809185028076
2010-10-11,7.616855144500732
2010-10-12,7.5389509201049805
2010-10-13,7.652816295623779
2010-10-14,7.616855144500732
2010-10-15,7.634838104248047
2010-10-18,7.754691123962402
2010-10-19,7.532956123352051
2010-10-20,7.473031044006348
2010-10-21,7.371150493621826
2010-10-22,7.377146244049072
2010-10-25,7.239309310913086
2010-10-26,7.335193157196045
2010-10-27,7.209346294403076
2010-10-28,7.197241306304932
2010-10-29,7.227503299713135
2010-11-01,7.30014181137085
2010-11-02,7.560429096221924
2010-11-03,7.530166149139404
2010-11-04,7.808609485626221
2010-11-05,7.875192642211914
2010-11-08,7.905463695526123
2010-11-09,7.79045295715332
2010-11-10,7.717813014984131
2010-11-11,7.5785932540893555
2010-11-12,7.754133224487305
2010-11-15,7.766237735748291
2010-11-16,7.657280921936035
2010-11-17,7.602803707122803
2010-11-18,7.663335800170898
2010-11-19,7.554380416870117
2010-11-22,7.451475143432617
2010-11-23,7.348569393157959
2010-11-24,7.4756855964660645
2010-11-26,7.427261829376221
2010-11-29,7.415155410766602
2010-11-30,7.3061957359313965
2010-12-01,7.52410888671875
2010-12-02,7.530166149139404
2010-12-03,7.596749782562256
2010-12-06,7.584643840789795
2010-12-07,7.675442218780518
2010-12-08,7.687547206878662
2010-12-09,7.766237735748291
2010-12-10,7.917566299438477
2010-12-13,7.917566299438477
2010-12-14,7.899409770965576
2010-12-15,7.95388650894165
2010-12-16,8.081005096435547
2010-12-17,7.887300968170166
2010-12-20,7.869143962860107
2010-12-21,8.026527404785156
2010-12-22,8.050737380981445
2010-12-23,7.917566299438477
2010-12-27,8.056791305541992
2010-12-28,8.056791305541992
2010-12-29,8.068901062011719
2010-12-30,7.95994234085083
2010-12-31,7.79045295715332
2011-01-03,8.11732292175293
2011-01-04,7.9720458984375
2011-01-05,8.129430770874023
2011-01-06,8.1415376663208
2011-01-07,8.202069282531738
2011-01-10,8.147592544555664
2011-01-11,8.18390941619873
2011-01-12,8.220229148864746
2011-01-13,8.208122253417969
2011-01-14,8.226282119750977
2011-01-18,8.28681755065918
2011-01-19,7.9115142822265625
2011-01-20,7.844932556152344
2011-01-21,8.014420509338379
2011-01-24,8.087058067321777
2011-01-25,8.189959526062012
2011-01-26,8.365503311157227
2011-01-27,8.371612548828125
2011-01-28,8.151788711547852
2011-01-31,8.457097053527832
2011-02-01,8.536477088928223
2011-02-02,8.481521606445312
2011-02-03,8.560901641845703
2011-02-04,8.444887161254883
2011-02-07,8.444887161254883
2011-02-08,8.426568031311035
2011-02-09,8.267805099487305
2011-02-10,8.292232513427734
2011-02-11,8.402142524719238
2011-02-14,8.432670593261719
2011-02-15,8.408248901367188
2011-02-16,8.414355278015137
2011-02-17,8.457097053527832
2011-02-18,8.46930980682373
2011-02-22,8.334972381591797
2011-02-23,8.188425064086914
2011-02-24,8.243383407592773
2011-02-25,8.524266242980957
2011-02-28,8.463203430175781
2011-03-01,8.432670593261719
2011-03-02,8.261700630187988
2011-03-03,8.463203430175781
2011-03-04,8.292232513427734
2011-03-07,8.133468627929688
2011-03-08,8.383825302124023
2011-03-09,8.426568031311035
2011-03-10,8.145681381225586
2011-03-11,8.121256828308105
2011-03-14,8.047982215881348
2011-03-15,7.901432514190674
2011-03-16,7.742671966552734
2011-03-17,7.8037333488464355
2011-03-18,8.102938652038574
2011-03-21,8.328866004943848
2011-03-22,8.255594253540039
2011-03-23,8.176212310791016
2011-03-24,7.968601226806641
2011-03-25,8.066299438476562
2011-03-28,7.883113384246826
2011-03-29,8.102938652038574
2011-03-30,8.255594253540039
2011-03-31,8.518158912658691
2011-04-01,8.46930980682373
2011-04-04,8.316655158996582
2011-04-05,8.194528579711914
2011-04-06,8.347187042236328
2011-04-07,8.353292465209961
2011-04-08,8.286120414733887
2011-04-11,8.194528579711914
2011-04-12,7.980812072753906
2011-04-13,7.895325660705566
2011-04-14,7.993026256561279
2011-04-15,8.151788711547852
2011-04-18,8.090723991394043
2011-04-19,8.01745319366455
2011-04-20,8.005239486694336
2011-04-21,8.17010498046875
2011-04-25,8.334972381591797
2011-04-26,8.744087219238281
2011-04-27,8.786832809448242
2011-04-28,8.848409652709961
2011-04-29,8.928459167480469
2011-05-02,8.854567527770996
2011-05-03,8.866883277893066
2011-05-04,8.67599868774414
2011-05-05,8.731414794921875
2011-05-06,8.602107048034668
2011-05-09,8.626736640930176
2011-05-10,8.688310623168945
2011-05-11,8.46663761138916
2011-05-12,8.583633422851562
2011-05-13,8.571320533752441
2011-05-16,8.534372329711914
2011-05-17,8.429694175720215
2011-05-18,8.460481643676758
2011-05-19,8.503582954406738
2011-05-20,8.411221504211426
2011-05-23,8.312704086303711
2011-05-24,8.140291213989258
2011-05-25,8.208024024963379
2011-05-26,8.374274253845215
2011-05-27,8.368120193481445
2011-05-31,8.374274253845215
2011-06-01,8.103344917297363
2011-06-02,8.05408000946045
2011-06-03,8.097187995910645
2011-06-06,7.943246841430664
2011-06-07,7.86320161819458
2011-06-08,7.721573829650879
2011-06-09,7.752364635467529
2011-06-10,7.641528129577637
2011-06-13,7.696946144104004
2011-06-14,7.998661994934082
2011-06-15,7.850882530212402
2011-06-16,8.115659713745117
2011-06-17,8.004823684692383
2011-06-20,8.171077728271484
2011-06-21,8.214179992675781
2011-06-22,8.010981559753418
2011-06-23,8.103344917297363
2011-06-24,8.004823684692383
2011-06-27,7.980193614959717
2011-06-28,7.974035263061523
2011-06-29,7.955564022064209
2011-06-30,7.974035263061523
2011-07-01,8.226495742797852
2011-07-05,8.275755882263184
2011-07-06,8.275755882263184
2011-07-07,8.491270065307617
2011-07-08,8.288070678710938
2011-07-11,8.312704086303711
2011-07-12,8.417380332946777
2011-07-13,8.40506362915039
2011-07-14,8.30654239654541
2011-07-15,8.214179992675781
2011-07-18,8.318859100341797
2011-07-19,8.448164939880371
2011-07-20,8.35580062866211
2011-07-21,8.522055625915527
2011-07-22,8.411221504211426
2011-07-25,8.33733081817627
2011-07-26,8.294227600097656
2011-07-27,8.134130477905273
2011-07-28,8.407546043395996
2011-07-29,8.357836723327637
2011-08-01,8.395118713378906
2011-08-02,8.177631378173828
2011-08-03,8.401333808898926
2011-08-04,8.221125602722168
2011-08-05,8.221125602722168
2011-08-08,7.518946647644043
2011-08-09,8.009848594665527
2011-08-10,7.338742733001709
2011-08-11,7.562442779541016
2011-08-12,7.338742733001709
2011-08-15,7.568655490875244
2011-08-16,7.450592041015625
2011-08-17,7.4878740310668945
2011-08-18,7.251745700836182
2011-08-19,7.20824670791626
2011-08-22,7.276596546173096
2011-08-23,7.425734996795654
2011-08-24,7.70536470413208
2011-08-25,7.301454544067383
2011-08-26,7.338742733001709
2011-08-29,7.624584674835205
2011-08-30,7.556230068206787
2011-08-31,7.3946661949157715
2011-09-01,7.158534526824951
2011-09-02,6.990755558013916
2011-09-06,7.077753067016602
2011-09-07,7.326311111450195
2011-09-08,7.226888179779053
2011-09-09,7.177175998687744
2011-09-12,7.307672023773193
2011-09-13,7.413309574127197
2011-09-14,7.593510150909424
2011-09-15,7.3946661949157715
2011-09-16,7.4568071365356445
2011-09-19,7.320096969604492
2011-09-20,7.301454544067383
2011-09-21,7.015612602233887
2011-09-22,6.878902912139893
2011-09-23,7.02803897857666
2011-09-26,7.183391094207764
2011-09-27,7.202032566070557
2011-09-28,7.02803897857666
2011-09-29,7.326311111450195
2011-09-30,7.251745700836182
2011-10-03,7.096392631530762
2011-10-04,7.668081283569336
2011-10-05,7.593510150909424
2011-10-06,7.568655490875244
2011-10-07,7.320096969604492
2011-10-10,7.4754462242126465
2011-10-11,7.438161849975586
2011-10-12,7.518946647644043
2011-10-13,7.450592041015625
2011-10-14,7.730223178863525
2011-10-17,7.413309574127197
2011-10-18,7.94771146774292
2011-10-19,7.649440288543701
2011-10-20,7.599727630615234
2011-10-21,7.779935359954834
2011-10-24,8.040922164916992
2011-10-25,7.668081283569336
2011-10-26,7.854500770568848
2011-10-27,8.40030288696289
2011-10-28,8.381479263305664
2011-10-31,8.180727005004883
2011-11-01,7.7792205810546875
2011-11-02,8.017614364624023
2011-11-03,8.419119834899902
2011-11-04,8.28738021850586
2011-11-07,8.419119834899902
2011-11-08,8.676339149475098
2011-11-09,8.2685546875
2011-11-10,8.318743705749512
2011-11-11,8.325020790100098
2011-11-14,8.124263763427734
2011-11-15,8.161908149719238
2011-11-16,7.973703384399414
2011-11-17,7.898415565490723
2011-11-18,7.917236804962158
2011-11-21,7.641198635101318
2011-11-22,7.484363079071045
2011-11-23,7.471816062927246
2011-11-25,7.47808837890625
2011-11-28,7.660019874572754
2011-11-29,7.660019874572754
2011-11-30,8.149358749389648
2011-12-01,8.067805290222168
2011-12-02,7.973703384399414
2011-12-05,8.155632972717285
2011-12-06,8.124263763427734
2011-12-07,8.130537033081055
2011-12-08,7.98624849319458
2011-12-09,8.168180465698242
2011-12-12,8.080350875854492
2011-12-13,7.942333698272705
2011-12-14,8.20582103729248
2011-12-15,8.412848472595215
2011-12-16,8.331294059753418
2011-12-19,8.168180465698242
2011-12-20,8.613604545593262
2011-12-21,8.594781875610352
2011-12-22,8.64497184753418
2011-12-23,8.569686889648438
2011-12-27,8.532047271728516
2011-12-28,8.2685546875
2011-12-29,8.343841552734375
2011-12-30,8.199548721313477
2012-01-03,8.256009101867676
2012-01-04,8.21837043762207
2012-01-05,8.331294059753418
2012-01-06,8.262285232543945
2012-01-09,8.230914115905762
2012-01-10,8.375208854675293
2012-01-11,8.419119834899902
2012-01-12,8.362661361694336
2012-01-13,8.325020790100098
2012-01-17,8.356386184692383
2012-01-18,8.582236289978027
2012-01-19,8.55714225769043
2012-01-20,8.61987590789795
2012-01-23,8.563414573669434
2012-01-24,8.6512451171875
2012-01-25,8.739075660705566
2012-01-26,8.61251163482666
2012-01-27,8.732748031616211
2012-01-30,8.637825012207031
2012-01-31,8.574543952941895
2012-02-01,8.827667236328125
2012-02-02,8.871963500976562
2012-02-03,9.036494255065918
2012-02-06,8.878292083740234
2012-02-07,8.764388084411621
2012-02-08,8.979540824890137
2012-02-09,8.821338653564453
2012-02-10,8.72008991241455
2012-02-13,8.91626262664795
2012-02-14,8.688450813293457
2012-02-15,8.751729965209961
2012-02-16,8.91626262664795
2012-02-17,8.9352445602417
2012-02-21,8.796027183532715
2012-02-22,8.796027183532715
2012-02-23,9.061803817749023
2012-02-24,8.859307289123535
2012-02-27,8.846653938293457
2012-02-28,8.878292083740234
2012-02-29,8.688450813293457
2012-03-01,8.574543952941895
2012-03-02,8.460641860961914
2012-03-05,8.694777488708496
2012-03-06,8.64415168762207
2012-03-07,8.726419448852539
2012-03-08,8.72008991241455
2012-03-09,8.979540824890137
2012-03-12,9.017510414123535
2012-03-13,9.169384002685547
2012-03-14,9.004853248596191
2012-03-15,9.112430572509766
2012-03-16,9.112430572509766
2012-03-19,9.137742042541504
2012-03-20,9.18836784362793
2012-03-21,9.049152374267578
2012-03-22,8.884617805480957
2012-03-23,9.112430572509766
2012-03-26,9.2136812210083
2012-03-27,9.01118278503418
2012-03-28,9.144068717956543
2012-03-29,9.150397300720215
2012-03-30,9.01118278503418
2012-04-02,9.2136812210083
2012-04-03,9.068137168884277
2012-04-04,8.954227447509766
2012-04-05,8.909930229187012
2012-04-09,8.789701461791992
2012-04-10,8.827667236328125
2012-04-11,8.985870361328125
2012-04-12,9.131414413452148
2012-04-13,8.960556983947754
2012-04-16,9.074462890625
2012-04-17,9.099775314331055
2012-04-18,8.947901725769043
2012-04-19,8.884617805480957
2012-04-20,9.017510414123535
2012-04-23,8.903602600097656
2012-04-24,8.96688461303711
2012-04-25,9.01118278503418
2012-04-26,9.132436752319336
2012-04-27,9.285603523254395
2012-04-30,9.298365592956543
2012-05-01,9.285603523254395
2012-05-02,9.355799674987793
2012-05-03,9.400474548339844
2012-05-04,9.247310638427734
2012-05-07,9.183492660522461
2012-05-08,9.272839546203613
2012-05-09,9.279218673706055
2012-05-10,9.336655616760254
2012-05-11,9.387709617614746
2012-05-14,9.298365592956543
2012-05-15,9.355799674987793
2012-05-16,9.374946594238281
2012-05-17,9.317509651184082
2012-05-18,9.189874649047852
2012-05-21,9.285603523254395
2012-05-22,9.240927696228027
2012-05-23,9.126054763793945
2012-05-24,9.07500171661377
2012-05-25,9.157962799072266
2012-05-29,9.209016799926758
2012-05-30,9.030326843261719
2012-05-31,8.998420715332031
2012-06-01,8.870780944824219
2012-06-04,8.870780944824219
2012-06-05,8.870780944824219
2012-06-06,8.934599876403809
2012-06-07,9.094147682189941
2012-06-08,9.196252822875977
2012-06-11,8.953744888305664
2012-06-12,9.106907844543457
2012-06-13,9.145200729370117
2012-06-14,9.189874649047852
2012-06-15,9.189874649047852
2012-06-18,9.164348602294922
2012-06-19,9.189874649047852
2012-06-20,9.183492660522461
2012-06-21,9.00479507446289
2012-06-22,9.157962799072266
2012-06-25,9.036707878112793
2012-06-26,8.966506004333496
2012-06-27,9.100526809692383
2012-06-28,9.106907844543457
2012-06-29,9.164348602294922
2012-07-02,9.189874649047852
2012-07-03,9.189874649047852
2012-07-05,9.170730590820312
2012-07-06,9.145200729370117
2012-07-09,9.023945808410645
2012-07-10,9.023945808410645
2012-07-11,9.062237739562988
2012-07-12,8.97288990020752
2012-07-13,9.138818740844727
2012-07-16,9.043091773986816
2012-07-17,9.126054763793945
2012-07-18,9.151579856872559
2012-07-19,8.947361946105957
2012-07-20,8.755906105041504
2012-07-23,8.634649276733398
2012-07-24,8.634649276733398
2012-07-25,8.704853057861328
2012-07-26,8.691973686218262
2012-07-27,8.923757553100586
2012-07-30,8.923757553100586
2012-07-31,8.762799263000488
2012-08-01,8.704853057861328
2012-08-02,8.71129035949707
2012-08-03,8.943076133728027
2012-08-06,8.89156723022461
2012-08-07,8.807867050170898
2012-08-08,8.73060417175293
2012-08-09,8.737046241760254
2012-08-10,8.89156723022461
2012-08-13,8.943076133728027
2012-08-14,8.898009300231934
2012-08-15,9.039652824401855
2012-08-16,9.129794120788574
2012-08-17,9.4002103805542
2012-08-20,9.17486572265625
2012-08-21,9.136229515075684
2012-08-22,8.968826293945312
2012-08-23,8.93663501739502
2012-08-24,8.96239185333252
2012-08-27,9.033215522766113
2012-08-28,9.110478401184082
2012-08-29,9.22636890411377
2012-08-30,9.168424606323242
2012-08-31,9.07828426361084
2012-09-04,9.071846961975098
2012-09-05,9.110478401184082
2012-09-06,9.277874946594238
2012-09-07,9.271443367004395
2012-09-10,9.071846961975098
2012-09-11,9.052531242370605
2012-09-12,9.052531242370605
2012-09-13,9.271443367004395
2012-09-14,9.303632736206055
2012-09-17,9.265002250671387
2012-09-18,9.432402610778809
2012-09-19,9.528982162475586
2012-09-20,9.490348815917969
2012-09-21,9.4002103805542
2012-09-24,9.509666442871094
2012-09-25,9.483912467956543
2012-09-26,9.464595794677734
2012-09-27,9.483912467956543
2012-09-28,9.44527816772461
2012-10-01,9.516100883483887
2012-10-02,9.490348815917969
2012-10-03,9.232809066772461
2012-10-04,9.265002250671387
2012-10-05,9.342263221740723
2012-10-08,9.335824966430664
2012-10-09,9.207056999206543
2012-10-10,9.1619873046875
2012-10-11,9.17486572265625
2012-10-12,9.155548095703125
2012-10-15,9.200616836547852
2012-10-16,9.200616836547852
2012-10-17,9.17486572265625
2012-10-18,8.885127067565918
2012-10-19,8.775678634643555
2012-10-22,8.852933883666992
2012-10-23,8.840060234069824
2012-10-24,8.865817070007324
2012-10-25,9.047677040100098
2012-10-26,9.093145370483398
2012-10-31,9.054174423217773
2012-11-01,9.132116317749023
2012-11-02,8.71642780303955
2012-11-05,8.761892318725586
2012-11-06,8.852825164794922
2012-11-07,8.599514961242676
2012-11-08,8.456624031066895
2012-11-09,8.696941375732422
2012-11-12,8.528071403503418
2012-11-13,8.450126647949219
2012-11-14,8.190322875976562
2012-11-15,8.183830261230469
2012-11-16,8.274763107299805
2012-11-19,8.300738334655762
2012-11-20,8.32022762298584
2012-11-21,8.307235717773438
2012-11-23,8.300738334655762
2012-11-26,8.307235717773438
2012-11-27,8.6709623336792
2012-11-28,8.826845169067383
2012-11-29,8.865816116333008
2012-11-30,8.90478515625
2012-12-03,8.924269676208496
2012-12-04,8.911279678344727
2012-12-05,8.898290634155273
2012-12-06,8.846332550048828
2012-12-07,8.930765151977539
2012-12-10,8.865816116333008
2012-12-11,8.924269676208496
2012-12-12,8.83333683013916
2012-12-13,8.872310638427734
2012-12-14,8.859320640563965
2012-12-17,8.878805160522461
2012-12-18,8.885299682617188
2012-12-19,8.859320640563965
2012-12-20,8.83333683013916
2012-12-21,8.70993423461914
2012-12-24,8.878805160522461
2012-12-26,8.898290634155273
2012-12-27,8.820350646972656
2012-12-28,8.839832305908203
2012-12-31,8.930765151977539
2013-01-02,9.236035346984863
2013-01-03,8.963241577148438
2013-01-04,8.839832305908203
2013-01-07,8.657971382141113
2013-01-08,8.80735969543457
2013-01-09,8.761892318725586
2013-01-10,8.64498233795166
2013-01-11,8.664463996887207
2013-01-14,8.547551155090332
2013-01-15,8.6709623336792
2013-01-16,8.495594024658203
2013-01-17,8.657971382141113
2013-01-18,8.515079498291016
2013-01-22,8.606010437011719
2013-01-23,8.65147590637207
2013-01-24,8.878805160522461
2013-01-25,8.580028533935547
2013-01-28,9.132116317749023
2013-01-29,9.021697998046875
2013-01-30,9.008707046508789
2013-01-31,9.296984672546387
2013-02-01,9.473886489868164
2013-02-04,9.349397659301758
2013-02-05,9.441125869750977
2013-02-06,9.454229354858398
2013-02-07,9.42802619934082
2013-02-08,9.460777282714844
2013-02-11,9.513195991516113
2013-02-12,9.500090599060059
2013-02-13,9.559057235717773
2013-02-14,9.48043441772461
2013-02-15,9.578712463378906
2013-02-19,9.591816902160645
2013-02-20,9.618025779724121
2013-02-21,9.585264205932617
2013-02-22,9.63112735748291
2013-02-25,9.500090599060059
2013-02-26,9.50664234161377
2013-02-27,9.270777702331543
2013-02-28,9.13319206237793
2013-03-01,9.15939712524414
2013-03-04,9.205260276794434
2013-03-05,9.296984672546387
2013-03-06,9.336297035217285
2013-03-07,9.349397659301758
2013-03-08,9.375611305236816
2013-03-11,9.205260276794434
2013-03-12,9.205260276794434
2013-03-13,9.310086250305176
2013-03-14,9.408363342285156
2013-03-15,9.53285026550293
2013-03-18,9.43457317352295
2013-03-19,9.408363342285156
2013-03-20,9.336297035217285
2013-03-21,9.296984672546387
2013-03-22,9.414918899536133
2013-03-25,9.362504959106445
2013-03-26,9.473886489868164
2013-03-27,9.460777282714844
2013-03-28,9.447676658630371
2013-04-01,9.355953216552734
2013-04-02,9.26423168182373
2013-04-03,9.329745292663574
2013-04-04,9.323192596435547
2013-04-05,9.192157745361328
2013-04-08,9.192157745361328
2013-04-09,9.120089530944824
2013-04-10,9.395264625549316
2013-04-11,9.349397659301758
2013-04-12,9.336297035217285
2013-04-15,9.172501564025879
2013-04-16,9.120089530944824
2013-04-17,8.89732837677002
2013-04-18,9.17905330657959
2013-04-19,9.074227333068848
2013-04-22,9.054567337036133
2013-04-23,9.139739990234375
2013-04-24,9.218360900878906
2013-04-25,9.258012771606445
2013-04-26,9.284448623657227
2013-04-29,9.304272651672363
2013-04-30,9.39017391204834
2013-05-01,9.178715705871582
2013-05-02,9.072982788085938
2013-05-03,9.059769630432129
2013-05-06,9.158888816833496
2013-05-07,9.258012771606445
2013-05-08,9.191932678222656
2013-05-09,9.258012771606445
2013-05-10,9.304272651672363
2013-05-13,9.158888816833496
2013-05-14,9.224976539611816
2013-05-15,9.343918800354004
2013-05-16,9.38356876373291
2013-05-17,9.476083755493164
2013-05-20,9.410001754760742
2013-05-21,9.416609764099121
2013-05-22,9.291054725646973
2013-05-23,9.317485809326172
2013-05-24,9.38356876373291
2013-05-28,9.376959800720215
2013-05-29,9.38356876373291
2013-05-30,9.396783828735352
2013-05-31,9.152284622192383
2013-06-03,9.495903968811035
2013-06-04,9.403392791748047
2013-06-05,9.330704689025879
2013-06-06,9.555380821228027
2013-06-07,9.515731811523438
2013-06-10,9.5223388671875
2013-06-11,9.5223388671875
2013-06-12,9.515731811523438
2013-06-13,9.621461868286133
2013-06-14,9.436432838439941
2013-06-17,9.614852905273438
2013-06-18,9.667719841003418
2013-06-19,9.54216480255127
2013-06-20,9.495903968811035
2013-06-21,9.634679794311523
2013-06-24,9.621461868286133
2013-06-25,9.733798027038574
2013-06-26,9.614852905273438
2013-06-27,10.050992012023926
2013-06-28,10.275668144226074
2013-07-01,10.500349998474121
2013-07-02,10.61268424987793
2013-07-03,10.718411445617676
2013-07-05,11.101683616638184
2013-07-08,10.976131439208984
2013-07-09,10.877009391784668
2013-07-10,10.817536354064941
2013-07-11,10.830750465393066
2013-07-12,10.850578308105469
2013-07-15,11.035604476928711
2013-07-16,10.91004753112793
2013-07-17,11.00256061553955
2013-07-18,11.161160469055176
2013-07-19,11.346187591552734
2013-07-22,11.465130805969238
2013-07-23,11.524608612060547
2013-07-24,11.557649612426758
2013-07-25,11.830459594726562
2013-07-26,11.803838729858398
2013-07-29,11.577611923217773
2013-07-30,11.50442123413086
2013-07-31,11.364686965942383
2013-08-01,11.630840301513672
2013-08-02,11.404608726501465
2013-08-05,11.364686965942383
2013-08-06,11.384649276733398
2013-08-07,11.231610298156738
2013-08-08,11.324767112731934
2013-08-09,11.484458923339844
2013-08-12,11.464489936828613
2013-08-13,11.397955894470215
2013-08-14,11.338071823120117
2013-08-15,11.085225105285645
2013-08-16,11.091882705688477
2013-08-19,11.298151969909668
2013-08-20,11.331419944763184
2013-08-21,11.258225440979004
2013-08-22,11.424572944641113
2013-08-23,11.550992965698242
2013-08-26,11.444535255432129
2013-08-27,11.284842491149902
2013-08-28,11.284842491149902
2013-08-29,11.298151969909668
2013-08-30,10.852344512939453
2013-09-03,11.125150680541992
2013-09-04,11.01868724822998
2013-09-05,11.032001495361328
2013-09-06,11.01868724822998
2013-09-09,11.005380630493164
2013-09-10,11.125150680541992
2013-09-11,11.138459205627441
2013-09-12,10.985421180725098
