Date,WSM
2010-01-04,7.264577388763428
2010-01-05,7.466854095458984
2010-01-06,7.731910228729248
2010-01-07,8.101594924926758
2010-01-08,7.976036548614502
2010-01-11,7.906285285949707
2010-01-12,7.686575412750244
2010-01-13,7.934189319610596
2010-01-14,7.581944942474365
2010-01-15,7.149486541748047
2010-01-19,7.142513751983643
2010-01-20,7.058813571929932
2010-01-21,7.159952640533447
2010-01-22,6.98906135559082
2010-01-25,6.98555326461792
2010-01-26,7.259221076965332
2010-01-27,7.03116512298584
2010-01-28,6.859244346618652
2010-01-29,6.659256935119629
2010-02-01,6.911872386932373
2010-02-02,7.034669399261475
2010-02-03,7.0136213302612305
2010-02-04,6.641714096069336
2010-02-05,6.687326431274414
2010-02-08,6.7504801750183105
2010-02-09,6.876786708831787
2010-02-10,6.813632011413574
2010-02-11,6.9890594482421875
2010-02-12,7.097829818725586
2010-02-16,7.224133491516113
2010-02-17,7.171506881713867
2010-02-18,7.104842185974121
2010-02-19,7.210099220275879
2010-02-22,7.343426704406738
2010-02-23,7.511835098266602
2010-02-24,7.473242282867432
2010-02-25,7.508330821990967
2010-02-26,7.529379844665527
2010-03-01,7.606569290161133
2010-03-02,7.53639554977417
2010-03-03,7.669719696044922
2010-03-04,7.813573837280273
2010-03-05,8.178465843200684
2010-03-08,8.090747833251953
2010-03-09,8.034612655639648
2010-03-10,8.557389259338379
2010-03-11,8.462661743164062
2010-03-12,8.669662475585938
2010-03-15,8.610017776489258
2010-03-16,8.694222450256348
2010-03-17,8.687203407287598
2010-03-18,8.578439712524414
2010-03-19,8.469673156738281
2010-03-22,9.508210182189941
2010-03-23,9.37839126586914
2010-03-24,9.725741386413574
2010-03-25,9.508210182189941
2010-03-26,9.364356994628906
2010-03-29,9.40997314453125
2010-03-30,9.301202774047852
2010-03-31,9.224018096923828
2010-04-01,9.487160682678223
2010-04-05,9.802928924560547
2010-04-06,9.848541259765625
2010-04-07,9.809950828552246
2010-04-08,9.848541259765625
2010-04-09,10.32571029663086
2010-04-12,10.30114459991455
2010-04-13,10.30114459991455
2010-04-14,10.543237686157227
2010-04-15,10.557270050048828
2010-04-16,10.374825477600098
2010-04-19,9.9537992477417
2010-04-20,10.118700981140137
2010-04-21,10.739718437194824
2010-04-22,10.841464042663574
2010-04-23,10.950692176818848
2010-04-26,10.823845863342285
2010-04-27,10.506744384765625
2010-04-28,10.566640853881836
2010-04-29,10.74281120300293
2010-04-30,10.147356986999512
2010-05-03,10.74281120300293
2010-05-04,10.358762741088867
2010-05-05,10.034608840942383
2010-05-06,9.795019149780273
2010-05-07,9.742168426513672
2010-05-10,10.41161060333252
2010-05-11,10.478558540344238
2010-05-12,10.795660972595215
2010-05-13,10.242491722106934
2010-05-14,9.928905487060547
2010-05-17,10.246014595031738
2010-05-18,10.04870319366455
2010-05-19,10.020516395568848
2010-05-20,10.295341491699219
2010-05-21,10.16144847869873
2010-05-24,10.316479682922363
2010-05-25,10.270675659179688
2010-05-26,10.059273719787598
2010-05-27,10.573688507080078
2010-05-28,10.52788257598877
2010-06-01,10.108600616455078
2010-06-02,10.108600616455078
2010-06-03,10.147356986999512
2010-06-04,9.675225257873535
2010-06-07,9.36164379119873
2010-06-08,9.245372772216797
2010-06-09,9.460298538208008
2010-06-10,9.795019149780273
2010-06-11,9.625893592834473
2010-06-14,9.840822219848633
2010-06-15,10.066319465637207
2010-06-16,9.964141845703125
2010-06-17,9.477914810180664
2010-06-18,9.425064086914062
2010-06-21,9.196043014526367
2010-06-22,9.122051239013672
2010-06-23,9.266509056091309
2010-06-24,8.98111629486084
2010-06-25,8.84018325805664
2010-06-28,8.963500022888184
2010-06-29,8.695718765258789
2010-06-30,8.745048522949219
2010-07-01,8.427945137023926
2010-07-02,8.575926780700684
2010-07-06,8.364522933959961
2010-07-07,8.639348983764648
2010-07-08,8.907120704650879
2010-07-09,9.026922225952148
2010-07-12,9.05863094329834
2010-07-13,9.241847038269043
2010-07-14,8.98111629486084
2010-07-15,8.896556854248047
2010-07-16,8.410325050354004
2010-07-19,8.593544960021973
2010-07-20,8.801420211791992
2010-07-21,8.938841819763184
2010-07-22,9.322887420654297
2010-07-23,9.503602981567383
2010-07-26,9.978425025939941
2010-07-27,9.439820289611816
2010-07-28,9.227210998535156
2010-07-29,9.439820289611816
2010-07-30,9.464624404907227
2010-08-02,9.957167625427246
2010-08-03,9.808340072631836
2010-08-04,9.68077278137207
2010-08-05,9.719754219055176
2010-08-06,9.801253318786621
2010-08-09,10.08119010925293
2010-08-10,9.865036964416504
2010-08-11,9.453993797302246
2010-08-12,9.535493850708008
2010-08-13,9.453993797302246
2010-08-16,9.567383766174316
2010-08-17,9.741016387939453
2010-08-18,10.038667678833008
2010-08-19,9.822516441345215
2010-08-20,9.932363510131836
2010-08-23,9.400840759277344
2010-08-24,8.989797592163086
2010-08-25,9.17405891418457
2010-08-26,9.138622283935547
2010-08-27,9.461080551147461
2010-08-30,9.234296798706055
2010-08-31,9.198858261108398
2010-09-01,9.54966926574707
2010-09-02,9.974886894226074
2010-09-03,10.226470947265625
2010-09-07,9.925271987915039
2010-09-08,9.95362663269043
2010-09-09,10.113078117370605
2010-09-10,10.237102508544922
2010-09-13,10.463881492614746
2010-09-14,10.612712860107422
2010-09-15,10.616250038146973
2010-09-16,10.605624198913574
2010-09-17,10.59499454498291
2010-09-20,11.066276550292969
2010-09-21,10.892640113830566
2010-09-22,10.924537658691406
2010-09-23,10.878470420837402
2010-09-24,11.236361503601074
2010-09-27,11.215103149414062
2010-09-28,11.200931549072266
2010-09-29,11.498579025268555
2010-09-30,11.232817649841309
2010-10-01,11.169035911560059
2010-10-04,11.1336030960083
2010-10-05,11.349753379821777
2010-10-06,11.211557388305664
2010-10-07,11.204473495483398
2010-10-08,11.204473495483398
2010-10-11,11.743080139160156
2010-10-12,11.8919038772583
2010-10-13,12.069082260131836
2010-10-14,11.792689323425293
2010-10-15,11.8883638381958
2010-10-18,11.934426307678223
2010-10-19,11.456061363220215
2010-10-20,11.6474027633667
2010-10-21,11.342666625976562
2010-10-22,11.314316749572754
2010-10-25,11.40332317352295
2010-10-26,11.549291610717773
2010-10-27,11.4780855178833
2010-10-28,11.538609504699707
2010-10-29,11.524370193481445
2010-11-01,11.695259094238281
2010-11-02,12.122485160827637
2010-11-03,12.225728988647461
2010-11-04,12.774002075195312
2010-11-05,12.838086128234863
2010-11-08,12.670758247375488
2010-11-09,12.328978538513184
2010-11-10,12.642271041870117
2010-11-11,12.834527015686035
2010-11-12,12.692117691040039
2010-11-15,12.606674194335938
2010-11-16,12.425104141235352
2010-11-17,12.745518684387207
2010-11-18,11.424681663513184
2010-11-19,11.613374710083008
2010-11-22,11.549291610717773
2010-11-23,11.670339584350586
2010-11-24,12.069084167480469
2010-11-26,11.915993690490723
2010-11-29,11.987198829650879
2010-11-30,11.844788551330566
2010-12-01,12.190130233764648
2010-12-02,12.343214988708496
2010-12-03,12.467826843261719
2010-12-06,12.143843650817871
2010-12-07,12.065521240234375
2010-12-08,12.108242988586426
2010-12-09,12.37170124053955
2010-12-10,12.396623611450195
2010-12-13,12.553265571594238
2010-12-14,12.471383094787598
2010-12-15,12.247089385986328
2010-12-16,12.457144737243652
2010-12-17,12.688549995422363
2010-12-20,12.652953147888184
2010-12-21,12.81672191619873
2010-12-22,12.699236869812012
2010-12-23,12.82028579711914
2010-12-27,12.82028579711914
2010-12-28,12.76688289642334
2010-12-29,12.82028579711914
2010-12-30,12.841643333435059
2010-12-31,12.706358909606934
2011-01-03,12.848767280578613
2011-01-04,12.670758247375488
2011-01-05,12.617351531982422
2011-01-06,12.239973068237305
2011-01-07,12.179448127746582
2011-01-10,12.122485160827637
2011-01-11,12.09399700164795
2011-01-12,12.16876220703125
2011-01-13,11.713062286376953
2011-01-14,11.616934776306152
2011-01-18,11.616934776306152
2011-01-19,11.385520935058594
2011-01-20,11.474523544311523
2011-01-21,11.474523544311523
2011-01-24,11.510129928588867
2011-01-25,11.502971649169922
2011-01-26,11.742621421813965
2011-01-27,11.903575897216797
2011-01-28,11.567355155944824
2011-01-31,11.517281532287598
2011-02-01,11.871387481689453
2011-02-02,11.53158950805664
2011-02-03,12.028766632080078
2011-02-04,12.339948654174805
2011-02-07,12.45082950592041
2011-02-08,12.500900268554688
2011-02-09,13.21626091003418
2011-02-10,13.427289009094238
2011-02-11,13.57751750946045
2011-02-14,13.666933059692383
2011-02-15,13.430869102478027
2011-02-16,13.548900604248047
2011-02-17,13.7492036819458
2011-02-18,13.659782409667969
2011-02-22,13.1554536819458
2011-02-23,12.733391761779785
2011-02-24,12.76201057434082
2011-02-25,13.037423133850098
2011-02-28,12.908656120300293
2011-03-01,12.636823654174805
2011-03-02,12.84785270690918
2011-03-03,13.058886528015137
2011-03-04,12.937270164489746
2011-03-07,12.787046432495117
2011-03-08,13.012388229370117
2011-03-09,12.962309837341309
2011-03-10,12.744128227233887
2011-03-11,12.729819297790527
2011-03-14,12.51163387298584
2011-03-15,14.08542251586914
2011-03-16,13.78139877319336
2011-03-17,13.77066707611084
2011-03-18,13.602555274963379
2011-03-21,13.856508255004883
2011-03-22,13.788544654846191
2011-03-23,13.928048133850098
2011-03-24,14.063958168029785
2011-03-25,14.110456466674805
2011-03-28,13.960232734680176
2011-03-29,13.978118896484375
2011-03-30,14.153383255004883
2011-03-31,14.486021041870117
2011-04-01,14.679170608520508
2011-04-04,14.618365287780762
2011-04-05,14.879469871520996
2011-04-06,14.943849563598633
2011-04-07,15.219268798828125
2011-04-08,15.294378280639648
2011-04-11,15.083352088928223
2011-04-12,14.976038932800293
2011-04-13,14.883049011230469
2011-04-14,15.265763282775879
2011-04-15,15.237146377563477
2011-04-18,14.936698913574219
2011-04-19,14.77574634552002
2011-04-20,14.94742488861084
2011-04-21,15.047579765319824
2011-04-25,15.094263076782227
2011-04-26,15.270241737365723
2011-04-27,15.3959321975708
2011-04-28,15.532414436340332
2011-04-29,15.589864730834961
2011-05-02,15.331290245056152
2011-05-03,15.209189414978027
2011-05-04,15.306154251098633
2011-05-05,15.456988334655762
2011-05-06,15.263052940368652
2011-05-09,15.550361633300781
2011-05-10,16.247081756591797
2011-05-11,15.977727890014648
2011-05-12,16.12137794494629
2011-05-13,15.941818237304688
2011-05-16,15.568321228027344
2011-05-17,15.485718727111816
2011-05-18,15.535999298095703
2011-05-19,14.796186447143555
2011-05-20,14.386784553527832
2011-05-23,14.08510971069336
2011-05-24,14.002509117126465
2011-05-25,14.15334415435791
2011-05-26,14.336502075195312
2011-05-27,14.271854400634766
2011-05-31,14.059971809387207
2011-06-01,13.88040542602539
2011-06-02,13.646968841552734
2011-06-03,13.589509010314941
2011-06-06,13.52486515045166
2011-06-07,13.456632614135742
2011-06-08,13.104682922363281
2011-06-09,13.26629638671875
2011-06-10,13.0615873336792
2011-06-13,13.086730003356934
2011-06-14,13.151371002197266
2011-06-15,12.835334777832031
2011-06-16,12.616263389587402
2011-06-17,12.490568161010742
2011-06-20,12.867658615112305
2011-06-21,13.6002836227417
2011-06-22,13.417125701904297
2011-06-23,13.503317832946777
2011-06-24,13.38121223449707
2011-06-27,13.10827350616455
2011-06-28,12.864065170288086
2011-06-29,13.086730003356934
2011-06-30,13.104682922363281
2011-07-01,13.068769454956055
2011-07-05,13.137006759643555
2011-07-06,13.151371002197266
2011-07-07,13.783438682556152
2011-07-08,13.679293632507324
2011-07-11,13.481773376464844
2011-07-12,13.406354904174805
2011-07-13,13.632606506347656
2011-07-14,13.69006633758545
2011-07-15,13.650566101074219
2011-07-18,13.564372062683105
2011-07-19,13.85167121887207
2011-07-20,13.697243690490723
2011-07-21,13.927093505859375
2011-07-22,13.937865257263184
2011-07-25,13.872937202453613
2011-07-26,14.06411361694336
2011-07-27,13.508622169494629
2011-07-28,13.353514671325684
2011-07-29,13.353514671325684
2011-08-01,12.967555046081543
2011-08-02,12.184813499450684
2011-08-03,12.531091690063477
2011-08-04,11.899850845336914
2011-08-05,11.780816078186035
2011-08-08,10.687862396240234
2011-08-09,11.293856620788574
2011-08-10,10.925930976867676
2011-08-11,11.60406494140625
2011-08-12,11.658175468444824
2011-08-15,11.416494369506836
2011-08-16,11.203678131103516
2011-08-17,10.853788375854492
2011-08-18,10.392078399658203
2011-08-19,10.417325973510742
2011-08-22,10.832146644592285
2011-08-23,10.619327545166016
2011-08-24,11.055789947509766
2011-08-25,11.246962547302246
2011-08-26,11.802458763122559
2011-08-29,12.145134925842285
2011-08-30,12.029708862304688
2011-08-31,11.943132400512695
2011-09-01,11.715888023376465
2011-09-02,11.290247917175293
2011-09-06,11.106285095214844
2011-09-07,11.546356201171875
2011-09-08,11.387639045715332
2011-09-09,11.254178047180176
2011-09-12,11.434532165527344
2011-09-13,11.892638206481934
2011-09-14,12.03331470489502
2011-09-15,12.163171768188477
2011-09-16,12.246134757995605
2011-09-19,12.1162748336792
2011-09-20,11.91427993774414
2011-09-21,11.441744804382324
2011-09-22,11.178428649902344
2011-09-23,11.340746879577637
2011-09-26,11.676209449768066
2011-09-27,12.054952621459961
2011-09-28,11.658175468444824
2011-09-29,11.795244216918945
2011-09-30,11.106285095214844
2011-10-03,10.539969444274902
2011-10-04,10.918717384338379
2011-10-05,10.81411075592041
2011-10-06,11.3082857131958
2011-10-07,11.293856620788574
2011-10-10,11.737530708312988
2011-10-11,11.531926155090332
2011-10-12,12.083812713623047
2011-10-13,12.862944602966309
2011-10-14,13.227265357971191
2011-10-17,12.823267936706543
2011-10-18,13.097408294677734
2011-10-19,12.837698936462402
2011-10-20,13.191192626953125
2011-10-21,13.602404594421387
2011-10-24,13.927042961120605
2011-10-25,13.64444351196289
2011-10-26,13.91979694366455
2011-10-27,14.311087608337402
2011-10-28,13.894438743591309
2011-10-31,13.600970268249512
2011-11-01,13.619083404541016
2011-11-02,13.510392189025879
2011-11-03,13.76401424407959
2011-11-04,13.76401424407959
2011-11-07,13.564740180969238
2011-11-08,13.836467742919922
2011-11-09,13.36546802520752
2011-11-10,13.354602813720703
2011-11-11,13.807486534118652
2011-11-14,13.86182689666748
2011-11-15,13.854580879211426
2011-11-16,13.608213424682617
2011-11-17,13.383590698242188
2011-11-18,13.314745903015137
2011-11-21,13.340105056762695
2011-11-22,13.032148361206055
2011-11-23,12.753173828125
2011-11-25,12.684333801269531
2011-11-28,13.02490520477295
2011-11-29,13.097360610961914
2011-11-30,13.684297561645508
2011-12-01,13.995881080627441
2011-12-02,14.187904357910156
2011-12-05,14.267613410949707
2011-12-06,14.079212188720703
2011-12-07,14.133554458618164
2011-12-08,13.832850456237793
2011-12-09,14.296595573425293
2011-12-12,14.173413276672363
2011-12-13,13.687922477722168
2011-12-14,13.510392189025879
2011-12-15,13.227790832519531
2011-12-16,13.666184425354004
2011-12-19,13.390835762023926
2011-12-20,13.887191772460938
2011-12-21,13.948782920837402
2011-12-22,13.64444351196289
2011-12-23,13.727777481079102
2011-12-27,13.742271423339844
2011-12-28,13.600970268249512
2011-12-29,13.985018730163574
2011-12-30,13.948782920837402
2012-01-03,13.383590698242188
2012-01-04,13.742271423339844
2012-01-05,13.742271423339844
2012-01-06,13.59372615814209
2012-01-09,13.894438743591309
2012-01-10,14.093704223632812
2012-01-11,14.158920288085938
2012-01-12,12.434343338012695
2012-01-13,12.264060020446777
2012-01-17,12.024938583374023
2012-01-18,12.629990577697754
2012-01-19,12.698827743530273
2012-01-20,12.669843673706055
2012-01-23,12.488689422607422
2012-01-24,12.666220664978027
2012-01-25,12.724556922912598
2012-01-26,12.618816375732422
2012-01-27,12.804768562316895
2012-01-30,12.976128578186035
2012-01-31,13.074572563171387
2012-02-01,13.205826759338379
2012-02-02,13.388129234313965
2012-02-03,13.442819595336914
2012-02-06,13.311558723449707
2012-02-07,13.34073257446289
2012-02-08,13.475630760192871
2012-02-09,13.519384384155273
2012-02-10,13.43188190460205
2012-02-13,13.318854331970215
2012-02-14,13.646989822387695
2012-02-15,13.56313419342041
2012-02-16,13.614175796508789
2012-02-17,13.854819297790527
2012-02-21,13.661581993103027
2012-02-22,13.654287338256836
2012-02-23,13.945968627929688
2012-02-24,14.161079406738281
2012-02-27,14.496515274047852
2012-02-28,14.292342185974121
2012-02-29,14.073575019836426
2012-03-01,14.208484649658203
2012-03-02,14.157431602478027
2012-03-05,13.86939811706543
2012-03-06,13.654287338256836
2012-03-07,13.79648208618164
2012-03-08,12.987069129943848
2012-03-09,13.227697372436523
2012-03-12,13.016231536865234
2012-03-13,13.322498321533203
2012-03-14,13.497507095336914
2012-03-15,13.479281425476074
2012-03-16,13.533970832824707
2012-03-19,13.770956039428711
2012-03-20,14.051702499389648
2012-03-21,14.357967376708984
2012-03-22,14.095453262329102
2012-03-23,14.051702499389648
2012-03-26,14.234001159667969
2012-03-27,14.190244674682617
2012-03-28,13.949607849121094
2012-03-29,13.76366901397705
