Date,MDT
2010-01-04,30.11000633239746
2010-01-05,30.727294921875
2010-01-06,31.23372459411621
2010-01-07,31.523120880126953
2010-01-08,31.688493728637695
2010-01-11,31.564464569091797
2010-01-12,31.226821899414062
2010-01-13,31.405981063842773
2010-01-14,31.68160057067871
2010-01-15,31.426666259765625
2010-01-19,31.7160587310791
2010-01-20,31.426666259765625
2010-01-21,30.37933921813965
2010-01-22,29.834999084472656
2010-01-25,30.351764678955078
2010-01-26,30.151945114135742
2010-01-27,30.034820556640625
2010-01-28,29.74542999267578
2010-01-29,29.552494049072266
2010-02-01,29.731643676757812
2010-02-02,30.503366470336914
2010-02-03,30.317319869995117
2010-02-04,29.118396759033203
2010-02-05,28.711883544921875
2010-02-08,28.794574737548828
2010-02-09,29.18730926513672
2010-02-10,29.042621612548828
2010-02-11,29.14596939086914
2010-02-12,29.242420196533203
2010-02-16,29.607620239257812
2010-02-17,29.95213508605957
2010-02-18,30.186399459838867
2010-02-19,30.110614776611328
2010-02-22,30.083040237426758
2010-02-23,29.53871726989746
2010-02-24,30.034820556640625
2010-02-25,29.931476593017578
2010-02-26,29.903902053833008
2010-03-01,30.262184143066406
2010-03-02,30.834096908569336
2010-03-03,30.77896499633789
2010-03-04,30.882320404052734
2010-03-05,31.35087013244629
2010-03-08,30.875436782836914
2010-03-09,30.82719612121582
2010-03-10,30.751401901245117
2010-03-11,30.551593780517578
2010-03-12,30.275976181030273
2010-03-15,31.564464569091797
2010-03-16,31.08903694152832
2010-03-17,30.971893310546875
2010-03-18,31.12348747253418
2010-03-19,30.86165428161621
2010-03-22,31.55757713317871
2010-03-23,31.50245475769043
2010-03-24,31.21994400024414
2010-03-25,30.992572784423828
2010-03-26,30.654937744140625
2010-03-29,31.054576873779297
2010-03-30,31.04079818725586
2010-03-31,31.027019500732422
2010-04-01,31.46799087524414
2010-04-05,31.5162296295166
2010-04-06,31.309518814086914
2010-04-07,30.994596481323242
2010-04-08,31.063800811767578
2010-04-09,31.444480895996094
2010-04-12,31.444480895996094
2010-04-13,31.458330154418945
2010-04-14,31.638296127319336
2010-04-15,31.69365692138672
2010-04-16,31.077648162841797
2010-04-19,31.029197692871094
2010-04-20,31.264545440673828
2010-04-21,30.918460845947266
2010-04-22,30.558544158935547
2010-04-23,30.600074768066406
2010-04-26,30.496248245239258
2010-04-27,30.053255081176758
2010-04-28,29.997892379760742
2010-04-29,30.34397315979004
2010-04-30,30.24014663696289
2010-05-03,30.54470443725586
2010-05-04,30.032499313354492
2010-05-05,29.762556076049805
2010-05-06,28.973501205444336
2010-05-07,28.551288604736328
2010-05-10,29.575681686401367
2010-05-11,29.534141540527344
2010-05-12,29.97020149230957
2010-05-13,29.82483673095703
2010-05-14,29.340349197387695
2010-05-17,29.437238693237305
2010-05-18,29.312658309936523
2010-05-19,28.90428924560547
2010-05-20,27.9075927734375
2010-05-21,27.914514541625977
2010-05-24,28.129085540771484
2010-05-25,27.651500701904297
2010-05-26,27.09084129333496
2010-05-27,27.27773666381836
2010-05-28,27.118532180786133
2010-06-01,26.50944709777832
2010-06-02,27.04932403564453
2010-06-03,27.153139114379883
2010-06-04,26.30179214477539
2010-06-07,26.101076126098633
2010-06-08,26.05261993408203
2010-06-09,25.969560623168945
2010-06-10,26.41946029663086
2010-06-11,26.391788482666016
2010-06-14,26.869359970092773
2010-06-15,26.855525970458984
2010-06-16,27.077001571655273
2010-06-17,26.973188400268555
2010-06-18,26.903976440429688
2010-06-21,26.772459030151367
2010-06-22,26.357166290283203
2010-06-23,25.962648391723633
2010-06-24,25.50582504272461
2010-06-25,25.512739181518555
2010-06-28,25.519657135009766
2010-06-29,25.062849044799805
2010-06-30,25.10437774658203
2010-07-01,24.94517707824707
2010-07-02,24.93825340270996
2010-07-06,25.055919647216797
2010-07-07,25.804637908935547
2010-07-08,25.762863159179688
2010-07-09,25.93000602722168
2010-07-12,26.243425369262695
2010-07-13,26.438438415527344
2010-07-14,26.508087158203125
2010-07-15,26.473255157470703
2010-07-16,25.957874298095703
2010-07-19,25.83249282836914
2010-07-20,26.062332153320312
2010-07-21,25.2265567779541
2010-07-22,25.60962677001953
2010-07-23,25.477294921875
2010-07-26,25.755874633789062
2010-07-27,26.04143714904785
2010-07-28,25.38675308227539
2010-07-29,25.142982482910156
2010-07-30,25.74891471862793
2010-08-02,26.13895034790039
2010-08-03,26.180742263793945
2010-08-04,26.39665412902832
2010-08-05,26.347896575927734
2010-08-06,26.333972930908203
2010-08-09,26.069307327270508
2010-08-10,25.94392967224121
2010-08-11,25.268348693847656
2010-08-12,25.06636619567871
2010-08-13,24.773847579956055
2010-08-16,24.502216339111328
2010-08-17,24.96190071105957
2010-08-18,25.3658504486084
2010-08-19,24.711172103881836
2010-08-20,24.216659545898438
2010-08-23,24.36988639831543
2010-08-24,21.7371883392334
2010-08-25,22.196868896484375
2010-08-26,22.482423782348633
2010-08-27,22.649574279785156
2010-08-30,22.252586364746094
2010-08-31,21.904340744018555
2010-09-01,22.42670440673828
2010-09-02,22.55206871032715
2010-09-03,22.969959259033203
2010-09-07,22.600826263427734
2010-09-08,22.586896896362305
2010-09-09,22.781911849975586
2010-09-10,23.2206974029541
2010-09-13,23.353023529052734
2010-09-14,23.185871124267578
2010-09-15,23.394821166992188
2010-09-16,23.40874671936035
2010-09-17,23.192832946777344
2010-09-20,23.332134246826172
2010-09-21,23.199796676635742
2010-09-22,23.380882263183594
2010-09-23,23.15800666809082
2010-09-24,23.568933486938477
2010-09-27,23.262479782104492
2010-09-28,23.311235427856445
2010-09-29,23.185871124267578
2010-09-30,23.38784408569336
2010-10-01,23.422672271728516
2010-10-04,23.130146026611328
2010-10-05,23.596799850463867
2010-10-06,23.593294143676758
2010-10-07,23.403982162475586
2010-10-08,23.453060150146484
2010-10-11,23.39697265625
2010-10-12,23.425010681152344
2010-10-13,23.52316665649414
2010-10-14,23.326858520507812
2010-10-15,23.340885162353516
2010-10-18,23.83868408203125
2010-10-19,23.39697265625
2010-10-20,24.329483032226562
2010-10-21,24.876380920410156
2010-10-22,25.065677642822266
2010-10-25,25.395212173461914
2010-10-26,25.360149383544922
2010-10-27,25.3531436920166
2010-10-28,25.33911895751953
2010-10-29,24.70108413696289
2010-11-01,24.652006149291992
2010-11-02,24.82027816772461
2010-11-03,24.82729148864746
2010-11-04,24.939476013183594
2010-11-05,24.785219192504883
2010-11-08,24.77821159362793
2010-11-09,24.904417037963867
2010-11-10,24.890390396118164
2010-11-11,24.883371353149414
2010-11-12,24.28040313720703
2010-11-15,24.301433563232422
2010-11-16,23.957876205444336
2010-11-17,24.03499984741211
2010-11-18,24.259363174438477
2010-11-19,24.259363174438477
2010-11-22,24.329483032226562
2010-11-23,23.964889526367188
2010-11-24,23.964889526367188
2010-11-26,23.72650718688965
2010-11-29,23.768571853637695
2010-11-30,23.50914764404297
2010-12-01,23.77557945251465
2010-12-02,23.740524291992188
2010-12-03,23.98592185974121
2010-12-06,23.79661750793457
2010-12-07,23.98592185974121
2010-12-08,24.33648681640625
2010-12-09,24.687061309814453
2010-12-10,25.198898315429688
2010-12-13,25.31808853149414
2010-12-14,25.33911895751953
2010-12-15,25.23394775390625
2010-12-16,25.36716079711914
2010-12-17,26.222553253173828
2010-12-20,26.376798629760742
2010-12-21,25.886003494262695
2010-12-22,25.80888557434082
2010-12-23,25.914058685302734
2010-12-27,25.878997802734375
2010-12-28,25.991182327270508
2010-12-29,26.124387741088867
2010-12-30,26.075321197509766
2010-12-31,26.00519371032715
2011-01-03,26.229564666748047
2011-01-04,26.0122127532959
2011-01-05,25.74063491821289
2011-01-06,25.754732131958008
2011-01-07,25.68419647216797
2011-01-10,25.747676849365234
2011-01-11,25.761777877807617
2011-01-12,25.88875961303711
2011-01-13,26.290863037109375
2011-01-14,26.24146270751953
2011-01-18,26.60124397277832
2011-01-19,26.37550163269043
2011-01-20,26.869298934936523
2011-01-21,27.165569305419922
2011-01-24,26.509531021118164
2011-01-25,26.904563903808594
2011-01-26,26.72115707397461
2011-01-27,26.798755645751953
2011-01-28,26.841081619262695
2011-01-31,27.031539916992188
2011-02-01,27.20789337158203
2011-02-02,27.024490356445312
2011-02-03,27.278440475463867
2011-02-04,27.680522918701172
2011-02-07,27.89215850830078
2011-02-08,28.08260726928711
2011-02-09,27.96975326538086
2011-02-10,27.69462776184082
2011-02-11,27.997957229614258
2011-02-14,27.85687828063965
2011-02-15,27.934473037719727
2011-02-16,28.35772705078125
2011-02-17,28.4070987701416
2011-02-18,29.11252212524414
2011-02-22,28.364778518676758
2011-02-23,27.722841262817383
2011-02-24,27.863933563232422
2011-02-25,28.131982803344727
2011-02-28,28.160200119018555
2011-03-01,27.80750274658203
2011-03-02,27.1796817779541
2011-03-03,27.878036499023438
2011-03-04,27.69462776184082
2011-03-07,27.504169464111328
2011-03-08,27.962682723999023
2011-03-09,28.0755558013916
2011-03-10,27.250221252441406
2011-03-11,26.862239837646484
2011-03-14,26.68589210510254
2011-03-15,26.319067001342773
2011-03-16,25.86760711669922
2011-03-17,26.14270782470703
2011-03-18,26.46015167236328
2011-03-21,26.784648895263672
2011-03-22,26.516582489013672
2011-03-23,26.58007049560547
2011-03-24,26.96100616455078
2011-03-25,27.05974578857422
2011-03-28,27.40540313720703
2011-03-29,27.680522918701172
2011-03-30,27.772241592407227
2011-03-31,27.758113861083984
2011-04-01,27.863933563232422
2011-04-04,27.814546585083008
2011-04-05,27.68757438659668
2011-04-06,27.98910903930664
2011-04-07,28.287092208862305
2011-04-08,28.14518928527832
2011-04-11,28.549612045288086
2011-04-12,28.570886611938477
2011-04-13,28.44317054748535
2011-04-14,28.890153884887695
2011-04-15,29.124286651611328
2011-04-18,28.563783645629883
2011-04-19,28.9398193359375
2011-04-20,28.86178207397461
2011-04-21,28.975290298461914
2011-04-25,28.790821075439453
2011-04-26,29.259082794189453
2011-04-27,29.698949813842773
2011-04-28,29.698949813842773
2011-04-29,29.620912551879883
2011-05-02,30.06080436706543
2011-05-03,29.982744216918945
2011-05-04,30.01822280883789
2011-05-05,29.968563079833984
2011-05-06,30.2878360748291
2011-05-09,29.968563079833984
2011-05-10,30.25946044921875
2011-05-11,29.833757400512695
2011-05-12,30.025320053100586
2011-05-13,29.819576263427734
2011-05-16,29.975648880004883
2011-05-17,30.26654624938965
2011-05-18,30.64967155456543
2011-05-19,30.38007164001465
2011-05-20,29.94727897644043
2011-05-23,29.273271560668945
2011-05-24,29.003662109375
2011-05-25,28.542499542236328
2011-05-26,28.670202255249023
2011-05-27,28.599260330200195
2011-05-31,28.87594985961914
2011-06-01,28.3580379486084
2011-06-02,27.804651260375977
2011-06-03,27.861400604248047
2011-06-06,27.506662368774414
2011-06-07,27.52794075012207
2011-06-08,27.542129516601562
2011-06-09,27.577600479125977
2011-06-10,26.974552154541016
2011-06-13,27.059680938720703
2011-06-14,27.24414825439453
2011-06-15,26.903594970703125
2011-06-16,27.279626846313477
2011-06-17,27.095165252685547
2011-06-20,27.442798614501953
2011-06-21,27.513750076293945
2011-06-22,27.34347915649414
2011-06-23,27.201581954956055
2011-06-24,27.24414825439453
2011-06-27,27.37186050415039
2011-06-28,27.676939010620117
2011-06-29,27.024208068847656
2011-06-30,27.336380004882812
2011-07-01,27.754968643188477
2011-07-05,26.931982040405273
2011-07-06,27.191181182861328
2011-07-07,27.276859283447266
2011-07-08,27.134056091308594
2011-07-11,26.512836456298828
2011-07-12,26.819868087768555
2011-07-13,26.819868087768555
2011-07-14,26.919836044311523
2011-07-15,26.50567626953125
2011-07-18,26.048694610595703
2011-07-19,26.4128475189209
2011-07-20,26.220069885253906
2011-07-21,26.677061080932617
2011-07-22,26.469987869262695
2011-07-25,26.034414291381836
2011-07-26,25.948719024658203
2011-07-27,25.620267868041992
2011-07-28,25.691669464111328
2011-07-29,25.741653442382812
2011-08-01,24.906208038330078
2011-08-02,24.25642204284668
2011-08-03,24.49919319152832
2011-08-04,23.44953727722168
2011-08-05,23.78514862060547
2011-08-08,22.185657501220703
2011-08-09,22.692638397216797
2011-08-10,21.714384078979492
2011-08-11,22.26420021057129
2011-08-12,22.521265029907227
2011-08-15,22.87114715576172
2011-08-16,23.049665451049805
2011-08-17,23.292442321777344
2011-08-18,22.314189910888672
2011-08-19,22.342758178710938
2011-08-22,22.26420021057129
2011-08-23,23.635190963745117
2011-08-24,24.427793502807617
2011-08-25,24.17787742614746
2011-08-26,24.313539505004883
2011-08-29,24.841943740844727
2011-08-30,24.69199562072754
2011-08-31,25.041868209838867
2011-09-01,24.87764549255371
2011-09-02,24.427793502807617
2011-09-06,24.477766036987305
2011-09-07,25.291791915893555
2011-09-08,24.727693557739258
2011-09-09,23.835128784179688
2011-09-12,23.977937698364258
2011-09-13,24.199289321899414
2011-09-14,24.484914779663086
2011-09-15,24.649145126342773
2011-09-16,25.006166458129883
2011-09-19,24.327821731567383
2011-09-20,24.863365173339844
2011-09-21,24.18501091003418
2011-09-22,23.499513626098633
2011-09-23,23.606624603271484
2011-09-26,24.106464385986328
2011-09-27,24.613441467285156
2011-09-28,24.092182159423828
2011-09-29,24.2492733001709
2011-09-30,23.73515510559082
2011-10-03,22.699777603149414
2011-10-04,22.949697494506836
2011-10-05,23.21087074279785
2011-10-06,23.556228637695312
2011-10-07,23.620983123779297
2011-10-10,24.160608291625977
2011-10-11,23.908781051635742
2011-10-12,23.664152145385742
2011-10-13,23.49866485595703
2011-10-14,23.815250396728516
2011-10-17,23.347578048706055
2011-10-18,23.664152145385742
2011-10-19,24.203767776489258
2011-10-20,24.00951385498047
2011-10-21,24.67144203186035
2011-10-24,24.966440200805664
2011-10-25,24.26852798461914
2011-10-26,24.426820755004883
2011-10-27,25.196672439575195
2011-10-28,25.527645111083984
2011-10-31,24.995216369628906
2011-11-01,23.865610122680664
2011-11-02,24.441211700439453
2011-11-03,25.08875846862793
2011-11-04,24.7362060546875
2011-11-07,25.218265533447266
2011-11-08,25.26143455505371
2011-11-09,24.53473663330078
2011-11-10,24.844118118286133
2011-11-11,25.254240036010742
2011-11-14,24.952049255371094
2011-11-15,25.17508888244629
2011-11-16,24.649866104125977
2011-11-17,24.362071990966797
2011-11-18,24.41961669921875
2011-11-21,23.93756675720215
2011-11-22,25.00240707397461
2011-11-23,24.426820755004883
2011-11-25,24.232553482055664
2011-11-28,25.00960922241211
2011-11-29,25.11752700805664
2011-11-30,26.21116065979004
2011-12-01,26.47736930847168
2011-12-02,24.901683807373047
2011-12-05,25.887392044067383
2011-12-06,25.84421730041504
2011-12-07,26.18238639831543
2011-12-08,25.369361877441406
2011-12-09,25.84421730041504
2011-12-12,25.506067276000977
2011-12-13,25.556427001953125
2011-12-14,25.441301345825195
2011-12-15,25.462888717651367
2011-12-16,25.398134231567383
2011-12-19,25.254240036010742
2011-12-20,26.024091720581055
2011-12-21,26.52773666381836
2011-12-22,27.04576301574707
2011-12-23,27.225645065307617
2011-12-27,27.160886764526367
2011-12-28,26.930662155151367
2011-12-29,27.58539390563965
2011-12-30,27.520633697509766
2012-01-03,27.83722686767578
2012-01-04,27.738037109375
2012-01-05,27.868356704711914
2012-01-06,28.25933837890625
2012-01-09,28.4548282623291
2012-01-10,28.310014724731445
2012-01-11,28.375181198120117
2012-01-12,28.129005432128906
2012-01-13,27.984209060668945
2012-01-17,28.25933837890625
2012-01-18,28.324506759643555
2012-01-19,28.33897590637207
2012-01-20,28.9182186126709
2012-01-23,28.62860870361328
2012-01-24,28.476543426513672
2012-01-25,28.932697296142578
2012-01-26,28.548959732055664
2012-01-27,28.440340042114258
2012-01-30,28.129005432128906
2012-01-31,27.92628288269043
2012-02-01,28.686508178710938
2012-02-02,28.81684684753418
2012-02-03,29.106447219848633
2012-02-06,29.367122650146484
2012-02-07,29.432289123535156
2012-02-08,29.316442489624023
2012-02-09,28.910982131958008
2012-02-10,28.76616096496582
2012-02-13,29.30919647216797
2012-02-14,28.621355056762695
2012-02-15,28.44757843017578
2012-02-16,28.657554626464844
2012-02-17,28.9182186126709
2012-02-21,28.230377197265625
2012-02-22,27.66561508178711
2012-02-23,27.426687240600586
2012-02-24,27.6004581451416
2012-02-27,27.766990661621094
2012-02-28,27.9480037689209
2012-02-29,27.6004581451416
2012-03-01,27.513566970825195
2012-03-02,27.44840431213379
2012-03-05,27.339801788330078
2012-03-06,27.158796310424805
2012-03-07,27.16603660583496
2012-03-08,27.607702255249023
2012-03-09,27.274641036987305
2012-03-12,27.223966598510742
2012-03-13,27.99144172668457
2012-03-14,27.962478637695312
2012-03-15,28.505512237548828
2012-03-16,28.72995948791504
2012-03-19,28.585147857666016
2012-03-20,28.614116668701172
2012-03-21,28.19417953491211
2012-03-22,28.13626480102539
2012-03-23,28.02040672302246
2012-03-26,28.961660385131836
2012-03-27,28.65032386779785
2012-03-28,28.556194305419922
2012-03-29,28.389657974243164
2012-03-30,28.375181198120117
2012-04-02,28.62860870361328
2012-04-03,28.485078811645508
2012-04-04,27.873117446899414
2012-04-05,27.829410552978516
2012-04-09,27.501575469970703
2012-04-10,27.224740982055664
2012-04-11,27.479717254638672
2012-04-12,27.858552932739258
2012-04-13,27.326736450195312
2012-04-16,27.355873107910156
2012-04-17,27.69827651977539
2012-04-18,27.69827651977539
2012-04-19,27.62542724609375
2012-04-20,27.399585723876953
2012-04-23,27.079030990600586
2012-04-24,27.04261016845703
2012-04-25,27.100889205932617
2012-04-26,27.028039932250977
2012-04-27,27.45787239074707
2012-04-30,27.829410552978516
2012-05-01,28.03339958190918
2012-05-02,27.960542678833008
2012-05-03,28.077106475830078
2012-05-04,27.793001174926758
2012-05-07,27.741987228393555
2012-05-08,27.843996047973633
2012-05-09,27.70555305480957
2012-05-10,27.989683151245117
2012-05-11,27.70555305480957
2012-05-14,27.7492733001709
2012-05-15,27.793001174926758
2012-05-16,27.843996047973633
2012-05-17,27.00618553161621
2012-05-18,26.926057815551758
2012-05-21,27.46514892578125
2012-05-22,26.926057815551758
2012-05-23,26.80220603942871
2012-05-24,27.00618553161621
2012-05-25,26.867773056030273
2012-05-29,27.159177780151367
2012-05-30,26.70020866394043
2012-05-31,26.83863067626953
2012-06-01,26.306800842285156
2012-06-04,26.146522521972656
2012-06-05,26.357805252075195
2012-06-06,26.824060440063477
2012-06-07,26.99161720275879
2012-06-08,27.195602416992188
2012-06-11,26.9770450592041
2012-06-12,27.44329071044922
2012-06-13,27.06446075439453
2012-06-14,27.312162399291992
2012-06-15,27.51614761352539
2012-06-18,27.654563903808594
2012-06-19,27.982397079467773
2012-06-20,27.975112915039062
2012-06-21,27.538005828857422
2012-06-22,27.800273895263672
2012-06-25,27.159177780151367
2012-06-26,27.1810302734375
2012-06-27,27.618141174316406
2012-06-28,27.56714630126953
2012-06-29,28.215518951416016
2012-07-02,28.536067962646484
2012-07-03,28.638742446899414
2012-07-05,28.16938018798828
2012-07-06,27.839353561401367
2012-07-09,28.059383392333984
2012-07-10,27.86869239807129
2012-07-11,27.883365631103516
2012-07-12,27.619342803955078
2012-07-13,27.54599952697754
2012-07-16,27.75868034362793
2012-07-17,28.499408721923828
