Date,SMP
2010-11-03,9.04888916015625
2010-11-04,9.59021282196045
2010-11-05,9.59021282196045
2010-11-08,9.67068099975586
2010-11-09,9.714573860168457
2010-11-10,9.846742630004883
2010-11-11,9.927515029907227
2010-11-12,9.729259490966797
2010-11-15,9.890803337097168
2010-11-16,9.663172721862793
2010-11-17,9.435543060302734
2010-11-18,9.655826568603516
2010-11-19,9.354772567749023
2010-11-22,9.362115859985352
2010-11-23,8.899518013000488
2010-11-24,9.244632720947266
2010-11-26,9.068403244018555
2010-11-29,9.222601890563965
2010-11-30,9.237289428710938
2010-12-01,9.428203582763672
2010-12-02,9.516315460205078
2010-12-03,9.545686721801758
2010-12-06,9.795344352722168
2010-12-07,9.736598014831543
2010-12-08,9.714571952819824
2010-12-09,10.030313491821289
2010-12-10,10.133113861083984
2010-12-13,10.089057922363281
2010-12-14,10.155141830444336
2010-12-15,9.53834342956543
2010-12-16,10.111085891723633
2010-12-17,9.890803337097168
2010-12-20,10.096404075622559
2010-12-21,10.12576961517334
2010-12-22,10.140460014343262
2010-12-23,10.111085891723633
2010-12-27,10.40479850769043
2010-12-28,10.265284538269043
2010-12-29,10.206546783447266
2010-12-30,10.074371337890625
2010-12-31,10.059687614440918
2011-01-03,10.390115737915039
2011-01-04,10.25059986114502
2011-01-05,10.309343338012695
2011-01-06,10.169833183288574
2011-01-07,10.25059986114502
2011-01-10,10.169833183288574
2011-01-11,10.059687614440918
2011-01-12,10.089057922363281
2011-01-13,10.059687614440918
2011-01-14,9.986258506774902
2011-01-18,9.663172721862793
2011-01-19,8.899518013000488
2011-01-20,8.906861305236816
2011-01-21,8.811405181884766
2011-01-24,8.899518013000488
2011-01-25,8.906861305236816
2011-01-26,9.207915306091309
2011-01-27,9.222601890563965
2011-01-28,9.024347305297852
2011-01-31,8.89217472076416
2011-02-01,9.435543060302734
2011-02-02,9.178546905517578
2011-02-03,9.20057201385498
2011-02-04,9.053718566894531
2011-02-07,9.384142875671387
2011-02-08,9.244632720947266
2011-02-09,9.501631736755371
2011-02-10,9.281346321105957
2011-02-11,9.421638488769531
2011-02-14,9.716986656188965
2011-02-15,9.392101287841797
2011-02-16,9.384716987609863
2011-02-17,9.28134536743164
2011-02-18,9.288728713989258
2011-02-22,8.904776573181152
2011-02-23,8.38053035736084
2011-02-24,8.365765571594238
2011-02-25,8.771867752075195
2011-02-28,8.587275505065918
2011-03-01,8.32884407043457
2011-03-02,8.638960838317871
2011-03-03,9.273962020874023
2011-03-04,9.022915840148926
2011-03-07,8.882620811462402
2011-03-08,9.310879707336426
2011-03-09,9.037677764892578
2011-03-10,8.764484405517578
2011-03-11,8.565120697021484
2011-03-14,8.631579399108887
2011-03-15,8.587275505065918
2011-03-16,9.03029727935791
2011-03-17,8.956460952758789
2011-03-18,9.185354232788086
2011-03-21,9.465938568115234
2011-03-22,9.200124740600586
2011-03-23,9.185354232788086
2011-03-24,9.465938568115234
2011-03-25,9.584076881408691
2011-03-28,9.827743530273438
2011-03-29,9.879426956176758
2011-03-30,10.093554496765137
2011-03-31,10.211697578430176
2011-04-01,10.027101516723633
2011-04-04,10.241227149963379
2011-04-05,10.248616218566895
2011-04-06,10.204313278198242
2011-04-07,10.50704574584961
2011-04-08,10.21907901763916
2011-04-11,9.768671035766602
2011-04-12,9.510239601135254
2011-04-13,9.384716987609863
2011-04-14,9.694832801818848
2011-04-15,9.532393455505371
2011-04-18,9.51762580871582
2011-04-19,9.458556175231934
2011-04-20,9.739136695861816
2011-04-21,9.908958435058594
2011-04-25,9.923727989196777
2011-04-26,10.396286010742188
2011-04-27,10.189541816711426
2011-04-28,10.366752624511719
2011-04-29,10.52181339263916
2011-05-02,10.292915344238281
2011-05-03,10.152627944946289
2011-05-04,10.322450637817383
2011-05-05,10.248616218566895
2011-05-06,10.396286010742188
2011-05-09,10.403674125671387
2011-05-10,10.551346778869629
2011-05-11,10.455357551574707
2011-05-12,10.989625930786133
2011-05-13,10.685389518737793
2011-05-16,10.31436824798584
2011-05-17,10.789278984069824
2011-05-18,10.915425300598145
2011-05-19,10.188222885131836
2011-05-20,10.29210376739502
2011-05-23,10.13627815246582
2011-05-24,10.240166664123535
2011-05-25,10.536982536315918
2011-05-26,10.663126945495605
2011-05-27,10.922842979431152
2011-05-31,11.204818725585938
2011-06-01,10.655708312988281
2011-06-02,10.818957328796387
2011-06-03,10.462778091430664
2011-06-06,10.640867233276367
2011-06-07,10.611187934875488
2011-06-08,10.7447509765625
2011-06-09,11.011886596679688
2011-06-10,10.529562950134277
2011-06-13,10.22532844543457
2011-06-14,10.663126945495605
2011-06-15,10.151122093200684
2011-06-16,10.02497386932373
2011-06-17,10.099178314208984
2011-06-20,10.38115406036377
2011-06-21,10.967367172241211
2011-06-22,10.57408618927002
2011-06-23,10.581503868103027
2011-06-24,10.893163681030273
2011-06-27,11.011886596679688
2011-06-28,11.086091041564941
2011-06-29,11.256760597229004
2011-06-30,11.301285743713379
2011-07-01,11.598098754882812
2011-07-05,11.731666564941406
2011-07-06,11.961703300476074
2011-07-07,12.073006629943848
2011-07-08,11.88007640838623
2011-07-11,11.442273139953613
2011-07-12,11.390331268310547
2011-07-13,11.531316757202148
2011-07-14,11.575838088989258
2011-07-15,11.672303199768066
2011-07-18,11.241920471191406
2011-07-19,11.687145233154297
2011-07-20,11.538737297058105
2011-07-21,11.664885520935059
2011-07-22,11.605520248413086
2011-07-25,11.360648155212402
2011-07-26,11.06383228302002
2011-07-27,10.959945678710938
2011-07-28,10.395995140075684
2011-07-29,10.536982536315918
2011-08-01,10.618605613708496
2011-08-02,10.047236442565918
2011-08-03,9.817201614379883
2011-08-04,9.000954627990723
2011-08-05,8.793187141418457
2011-08-08,7.8433732986450195
2011-08-09,8.7857666015625
2011-08-10,8.065985679626465
2011-08-11,8.663468360900879
2011-08-12,9.08170223236084
2011-08-15,9.156387329101562
2011-08-16,8.723215103149414
2011-08-17,8.865114212036133
2011-08-18,8.192951202392578
2011-08-19,7.774714946746826
2011-08-22,7.685093879699707
2011-08-23,8.170544624328613
2011-08-24,8.73814868927002
2011-08-25,8.558908462524414
2011-08-26,8.775495529174805
2011-08-29,9.470063209533691
2011-08-30,9.723998069763184
2011-08-31,9.836023330688477
2011-09-01,9.604501724243164
2011-09-02,9.275885581970215
2011-09-06,9.634370803833008
2011-09-07,9.731462478637695
2011-09-08,9.380443572998047
2011-09-09,9.484999656677246
2011-09-12,9.738932609558105
2011-09-13,9.87336540222168
2011-09-14,10.523120880126953
2011-09-15,10.418561935424805
2011-09-16,10.582869529724121
2011-09-19,10.306538581848145
2011-09-20,10.127293586730957
2011-09-21,9.574625968933105
2011-09-22,9.350571632385254
2011-09-23,9.477530479431152
2011-09-26,9.709056854248047
2011-09-27,10.142232894897461
2011-09-28,9.559686660766602
2011-09-29,10.067546844482422
2011-09-30,9.686651229858398
2011-10-03,9.03688907623291
2011-10-04,10.351349830627441
2011-10-05,10.635152816772461
2011-10-06,10.694899559020996
2011-10-07,10.642620086669922
2011-10-10,11.045918464660645
2011-10-11,11.255036354064941
2011-10-12,11.561244010925293
2011-10-13,11.374532699584961
2011-10-14,11.755428314208984
2011-10-17,11.016050338745117
2011-10-18,11.606056213378906
2011-10-19,11.307313919067383
2011-10-20,11.24756908416748
2011-10-21,11.47909164428711
2011-10-24,11.531373977661133
2011-10-25,11.030982971191406
2011-10-26,11.284912109375
2011-10-27,11.822646141052246
2011-10-28,11.800238609313965
2011-10-31,11.613527297973633
2011-11-01,11.71061897277832
2011-11-02,13.824206352233887
2011-11-03,13.704706192016602
2011-11-04,13.510526657104492
2011-11-07,13.667366027832031
2011-11-08,14.451559066772461
2011-11-09,13.749519348144531
2011-11-10,14.011916160583496
2011-11-11,14.229326248168945
2011-11-14,14.461734771728516
2011-11-15,14.439248085021973
2011-11-16,14.371772766113281
2011-11-17,13.667052268981934
2011-11-18,13.846978187561035
2011-11-21,13.869471549987793
2011-11-22,13.03730297088623
2011-11-23,12.445037841796875
2011-11-25,11.995216369628906
2011-11-28,13.712038040161133
2011-11-29,13.801996231079102
2011-11-30,14.641669273376465
2011-12-01,14.259315490722656
2011-12-02,14.214327812194824
2011-12-05,14.844083786010742
2011-12-06,15.039006233215332
2011-12-07,15.136467933654785
2011-12-08,15.136467933654785
2011-12-09,15.263916969299316
2011-12-12,15.039006233215332
2011-12-13,14.844083786010742
2011-12-14,14.409252166748047
2011-12-15,14.941540718078613
2011-12-16,14.769119262695312
2011-12-19,14.461734771728516
2011-12-20,14.986525535583496
2011-12-21,15.039006233215332
2011-12-22,15.286401748657227
2011-12-23,15.541300773620605
2011-12-27,15.541300773620605
2011-12-28,15.286401748657227
2011-12-29,15.368871688842773
2011-12-30,15.031505584716797
2012-01-03,15.743721008300781
2012-01-04,15.541300773620605
2012-01-05,15.601279258728027
2012-01-06,15.22642993927002
2012-01-09,14.896566390991211
2012-01-10,14.784109115600586
2012-01-11,15.128972053527832
2012-01-12,15.496323585510254
2012-01-13,16.26851463317871
2012-01-17,16.00611114501953
2012-01-18,16.186054229736328
2012-01-19,15.526315689086914
2012-01-20,15.833685874938965
2012-01-23,15.931146621704102
2012-01-24,16.096088409423828
2012-01-25,15.938647270202637
2012-01-26,15.773713111877441
2012-01-27,15.833685874938965
2012-01-30,15.736227035522461
2012-01-31,15.511319160461426
2012-02-01,15.908658027648926
2012-02-02,16.171056747436523
2012-02-03,16.800792694091797
2012-02-06,16.898263931274414
2012-02-07,17.078189849853516
2012-02-08,16.98822593688965
2012-02-09,16.92824935913086
2012-02-10,16.553401947021484
2012-02-13,17.41908836364746
2012-02-14,17.961082458496094
2012-02-15,17.795475006103516
2012-02-16,18.337465286254883
2012-02-17,18.721376419067383
2012-02-21,19.03754234313965
2012-02-22,18.76654052734375
2012-02-23,19.188087463378906
2012-02-24,19.165508270263672
2012-02-27,18.721376419067383
2012-02-28,17.86322021484375
2012-02-29,17.102920532226562
2012-03-01,18.54823875427246
2012-03-02,17.94601821899414
2012-03-05,18.344995498657227
2012-03-06,15.439302444458008
2012-03-07,15.695246696472168
2012-03-08,15.499518394470215
2012-03-09,15.574803352355957
2012-03-12,15.220996856689453
2012-03-13,15.33391284942627
2012-03-14,15.145712852478027
2012-03-15,14.280035018920898
2012-03-16,14.287566184997559
2012-03-19,14.295099258422852
2012-03-20,13.873539924621582
2012-03-21,13.828375816345215
2012-03-22,13.61007308959961
2012-03-23,14.257453918457031
2012-03-26,14.09184741973877
2012-03-27,13.738048553466797
2012-03-28,13.715463638305664
2012-03-29,13.316490173339844
2012-03-30,13.354134559631348
2012-04-02,13.09066104888916
2012-04-03,12.7218017578125
2012-04-04,12.097005844116211
2012-04-05,12.142171859741211
2012-04-09,11.969034194946289
2012-04-10,11.479737281799316
2012-04-11,11.743205070495605
2012-04-12,11.758257865905762
2012-04-13,11.442093849182129
2012-04-16,11.555010795593262
2012-04-17,11.539956092834473
2012-04-18,11.35929012298584
2012-04-19,11.31412410736084
2012-04-20,11.419510841369629
2012-04-23,11.095819473266602
2012-04-24,10.869987487792969
2012-04-25,11.11087703704834
2012-04-26,11.419510841369629
2012-04-27,11.487263679504395
2012-04-30,11.344239234924316
2012-05-01,11.457149505615234
2012-05-02,11.336706161499023
2012-05-03,10.215082168579102
2012-05-04,9.891388893127441
2012-05-07,9.492425918579102
2012-05-08,9.635448455810547
2012-05-09,9.695670127868652
2012-05-10,9.906445503234863
2012-05-11,9.982243537902832
2012-05-14,9.93676471710205
2012-05-15,9.944343566894531
2012-05-16,9.92918586730957
2012-05-17,9.694217681884766
2012-05-18,9.209128379821777
2012-05-21,9.876130104064941
2012-05-22,9.823068618774414
2012-05-23,10.11867618560791
2012-05-24,10.035298347473145
2012-05-25,10.202048301696777
2012-05-29,10.383956909179688
2012-05-30,9.967081069946289
2012-05-31,10.239946365356445
2012-06-01,9.739694595336914
2012-06-04,9.762433052062988
2012-06-05,9.716957092285156
2012-06-06,10.01256275177002
2012-06-07,9.8988676071167
2012-06-08,10.004980087280273
2012-06-11,9.277344703674316
2012-06-12,9.504734992980957
2012-06-13,9.201549530029297
2012-06-14,9.353140830993652
2012-06-15,9.489572525024414
2012-06-18,9.641164779663086
2012-06-19,9.974662780761719
2012-06-20,10.467330932617188
2012-06-21,9.868549346923828
2012-06-22,10.088356018066406
2012-06-25,9.868549346923828
2012-06-26,9.982243537902832
2012-06-27,10.171730995178223
2012-06-28,10.323320388793945
2012-06-29,10.671980857849121
2012-07-02,10.505228042602539
2012-07-03,10.922103881835938
2012-07-05,10.709875106811523
2012-07-06,10.42943286895752
2012-07-09,10.452173233032227
2012-07-10,10.376375198364258
2012-07-11,10.63408088684082
2012-07-12,10.474909782409668
2012-07-13,10.649238586425781
2012-07-16,10.664402961730957
2012-07-17,10.664402961730957
2012-07-18,10.86904525756836
2012-07-19,11.028218269348145
2012-07-20,10.63408088684082
2012-07-23,10.41427230834961
2012-07-24,10.247526168823242
2012-07-25,10.277844429016113
2012-07-26,10.270263671875
2012-07-27,10.376375198364258
2012-07-30,10.793251037597656
2012-07-31,10.656820297241211
2012-08-01,10.421854972839355
2012-08-02,10.126252174377441
2012-08-03,10.664402961730957
2012-08-06,13.02163314819336
2012-08-07,13.241438865661621
2012-08-08,12.915519714355469
2012-08-09,13.180804252624512
2012-08-10,13.006473541259766
2012-08-13,13.173223495483398
2012-08-14,13.180840492248535
2012-08-15,13.55417251586914
2012-08-16,13.881792068481445
2012-08-17,13.889410972595215
2012-08-20,13.729406356811523
2012-08-21,13.477980613708496
2012-08-22,13.630366325378418
2012-08-23,13.287511825561523
2012-08-24,13.180840492248535
2012-08-27,13.211316108703613
2012-08-28,13.264652252197266
2012-08-29,13.462745666503906
2012-08-30,13.470359802246094
2012-08-31,13.439888000488281
2012-09-04,13.432269096374512
2012-09-05,13.257034301757812
2012-09-06,13.569412231445312
2012-09-07,14.095121383666992
2012-09-10,13.630366325378418
2012-09-11,13.721787452697754
2012-09-12,14.437980651855469
2012-09-13,14.765589714050293
2012-09-14,14.674164772033691
2012-09-17,14.346545219421387
2012-09-18,14.285591125488281
2012-09-19,14.369401931762695
2012-09-20,14.178935050964355
2012-09-21,14.300835609436035
2012-09-24,14.293213844299316
2012-09-25,13.828452110290527
2012-09-26,13.965598106384277
2012-09-27,14.239884376525879
2012-09-28,14.034167289733887
2012-10-01,13.851309776306152
2012-10-02,13.935123443603516
2012-10-03,13.7141695022583
2012-10-04,14.003690719604492
2012-10-05,13.897026062011719
2012-10-08,13.75989055633545
2012-10-09,13.6227445602417
2012-10-10,13.50846004486084
2012-10-11,13.523702621459961
2012-10-12,13.493220329284668
2012-10-15,13.561793327331543
2012-10-16,13.470359802246094
2012-10-17,13.592270851135254
2012-10-18,13.264652252197266
2012-10-19,13.013224601745605
2012-10-22,13.104652404785156
2012-10-23,13.08941650390625
2012-10-24,13.127509117126465
2012-10-25,13.356078147888184
2012-10-26,13.112271308898926
2012-10-31,14.308452606201172
2012-11-01,14.704633712768555
2012-11-02,14.47607135772705
2012-11-05,15.024640083312988
2012-11-06,15.009400367736816
2012-11-07,14.925594329833984
2012-11-08,14.537026405334473
2012-11-09,14.681785583496094
2012-11-12,14.491311073303223
2012-11-13,13.993721008300781
2012-11-14,13.488481521606445
2012-11-15,13.503785133361816
2012-11-16,13.488481521606445
2012-11-19,14.024335861206055
2012-11-20,14.085582733154297
2012-11-21,13.94013786315918
2012-11-23,14.736275672912598
2012-11-26,14.690342903137207
2012-11-27,14.828137397766113
2012-11-28,14.85110092163086
2012-11-29,14.927655220031738
2012-11-30,14.973589897155762
2012-12-03,15.203243255615234
2012-12-04,15.180279731750488
2012-12-05,15.119033813476562
2012-12-06,15.096074104309082
2012-12-07,15.126692771911621
2012-12-10,15.325728416442871
2012-12-11,15.524758338928223
2012-12-12,15.6931734085083
2012-12-13,15.662554740905762
2012-12-14,15.754417419433594
2012-12-17,15.815664291381836
2012-12-18,16.007034301757812
2012-12-19,15.815664291381836
2012-12-20,16.030004501342773
2012-12-21,16.030004501342773
2012-12-24,16.313251495361328
2012-12-26,16.51994514465332
2012-12-27,16.780214309692383
2012-12-28,16.69600486755371
2012-12-31,17.009868621826172
2013-01-02,17.308425903320312
2013-01-03,17.58401107788086
2013-01-04,17.836637496948242
2013-01-07,18.196428298950195
2013-01-08,17.62994384765625
2013-01-09,17.943803787231445
2013-01-10,17.767738342285156
2013-01-11,18.073945999145508
2013-01-14,18.20408821105957
2013-01-15,18.349531173706055
2013-01-16,18.20408821105957
2013-01-17,18.510295867919922
2013-01-18,18.372495651245117
2013-01-22,18.487327575683594
2013-01-23,18.701677322387695
2013-01-24,18.563880920410156
2013-01-25,18.449045181274414
2013-01-28,18.556224822998047
2013-01-29,18.35719108581543
2013-01-30,17.614639282226562
2013-01-31,17.767738342285156
2013-02-01,17.974428176879883
2013-02-04,16.99456214904785
2013-02-05,17.201248168945312
2013-02-06,17.063457489013672
2013-02-07,16.703659057617188
2013-02-08,17.063457489013672
2013-02-11,17.086421966552734
2013-02-12,17.147666931152344
2013-02-13,17.632326126098633
2013-02-14,17.701560974121094
2013-02-15,18.009279251098633
2013-02-19,18.42470359802246
2013-02-20,18.47085952758789
2013-02-21,18.401615142822266
2013-02-22,18.47855567932129
2013-02-25,18.547792434692383
2013-02-26,18.77088165283203
2013-02-27,18.955514907836914
2013-02-28,19.024757385253906
2013-03-01,19.247840881347656
2013-03-04,20.155628204345703
2013-03-05,21.355731964111328
2013-03-06,21.05570411682129
2013-03-07,21.19416618347168
2013-03-08,21.39419174194336
2013-03-11,21.224950790405273
2013-03-12,21.348039627075195
2013-03-13,21.271106719970703
2013-03-14,21.378808975219727
2013-03-15,21.286487579345703
2013-03-18,21.45573616027832
2013-03-19,21.56344223022461
2013-03-20,21.424962997436523
2013-03-21,21.448043823242188
2013-03-22,21.478818893432617
2013-03-25,21.378808975219727
2013-03-26,21.540361404418945
2013-03-27,21.640365600585938
2013-03-28,21.324953079223633
2013-04-01,21.732683181762695
2013-04-02,21.75576400756836
2013-04-03,21.486509323120117
2013-04-04,21.386499404907227
2013-04-05,21.371122360229492
2013-04-08,21.540361404418945
2013-04-09,21.363418579101562
2013-04-10,22.409666061401367
2013-04-11,22.286582946777344
2013-04-12,21.901931762695312
2013-04-15,21.14801788330078
2013-04-16,21.524974822998047
2013-04-17,21.20186996459961
2013-04-18,21.371122360229492
2013-04-19,22.078866958618164
2013-04-22,21.986557006835938
2013-04-23,22.4019718170166
2013-04-24,23.171274185180664
2013-04-25,23.394371032714844
2013-04-26,23.232816696166992
2013-04-29,23.648237228393555
2013-04-30,23.57131004333496
2013-05-01,23.055875778198242
2013-05-02,23.863645553588867
2013-05-03,24.12519645690918
2013-05-06,23.65593719482422
2013-05-07,23.932878494262695
2013-05-08,24.102127075195312
2013-05-09,24.525239944458008
2013-05-10,25.02528190612793
2013-05-13,24.55441665649414
2013-05-14,24.878618240356445
2013-05-15,25.434396743774414
2013-05-16,25.048446655273438
2013-05-17,25.727718353271484
2013-05-20,25.882099151611328
2013-05-21,25.85894203186035
2013-05-22,25.318607330322266
2013-05-23,25.30316925048828
2013-05-24,25.36492347717285
2013-05-28,25.82807159423828
2013-05-29,25.565624237060547
2013-05-30,26.406986236572266
2013-05-31,26.090513229370117
2013-06-03,26.352964401245117
2013-06-04,26.476470947265625
2013-06-05,26.422441482543945
2013-06-06,26.569091796875
2013-06-07,27.34100341796875
2013-06-10,26.854711532592773
2013-06-11,26.769794464111328
2013-06-12,26.49190330505371
2013-06-13,26.854711532592773
2013-06-14,26.569091796875
2013-06-17,26.461030960083008
2013-06-18,27.086278915405273
2013-06-19,27.078567504882812
2013-06-20,26.931894302368164
2013-06-21,26.831546783447266
2013-06-24,25.982454299926758
2013-06-25,26.090513229370117
2013-06-26,26.306659698486328
2013-06-27,26.731199264526367
2013-06-28,26.507347106933594
2013-07-01,27.325572967529297
2013-07-02,27.194345474243164
2013-07-03,27.178903579711914
2013-07-05,28.15923500061035
2013-07-08,28.112924575805664
2013-07-09,29.0006103515625
2013-07-10,28.614654541015625
2013-07-11,29.05464744567871
2013-07-12,28.923423767089844
2013-07-15,29.0006103515625
2013-07-16,26.65401268005371
2013-07-17,26.908740997314453
2013-07-18,27.093992233276367
2013-07-19,26.677169799804688
2013-07-22,26.962764739990234
2013-07-23,25.912981033325195
2013-07-24,26.677169799804688
2013-07-25,27.163463592529297
2013-07-26,26.623136520385742
2013-07-29,26.399280548095703
2013-07-30,26.569091796875
2013-07-31,26.545940399169922
2013-08-01,27.078567504882812
2013-08-02,27.263824462890625
2013-08-05,26.82383155822754
2013-08-06,26.538223266601562
2013-08-07,25.094749450683594
2013-08-08,24.222496032714844
2013-08-09,24.191617965698242
2013-08-12,24.044958114624023
2013-08-13,24.10671043395996
2013-08-14,24.044958114624023
2013-08-15,23.88227653503418
2013-08-16,23.952001571655273
2013-08-19,23.355525970458984
2013-08-20,23.595666885375977
2013-08-21,23.502704620361328
2013-08-22,23.998476028442383
2013-08-23,23.83580207824707
2013-08-26,23.859046936035156
2013-08-27,23.14637565612793
2013-08-28,23.60341453552246
2013-08-29,23.982988357543945
2013-08-30,23.750591278076172
2013-09-03,23.890029907226562
2013-09-04,24.075942993164062
2013-09-05,23.494962692260742
2013-09-06,23.20833969116211
2013-09-09,23.301300048828125
2013-09-10,23.471715927124023
2013-09-11,23.680877685546875
2013-09-12,23.820314407348633
