Date,TGLS
2012-05-10,7.508019924163818
2012-05-11,7.431407928466797
2012-05-14,7.508019924163818
2012-05-15,7.469715118408203
2012-05-16,7.469715118408203
2012-05-17,7.35479736328125
2012-05-18,7.35479736328125
2012-05-21,7.35479736328125
2012-05-22,7.4237470626831055
2012-05-23,7.35479736328125
2012-05-24,7.35479736328125
2012-05-25,7.35479736328125
2012-05-29,7.35479736328125
2012-05-30,7.35479736328125
2012-05-31,7.362456321716309
2012-06-01,7.362456321716309
2012-06-04,7.362456321716309
2012-06-05,7.362456321716309
2012-06-06,7.431407928466797
2012-06-07,7.431407928466797
2012-06-08,7.31649112701416
2012-06-11,7.31649112701416
2012-06-12,7.31649112701416
2012-06-13,7.35479736328125
2012-06-14,7.35479736328125
2012-06-15,7.35479736328125
2012-06-18,7.35479736328125
2012-06-19,7.35479736328125
2012-06-20,7.35479736328125
2012-06-21,7.35479736328125
2012-06-22,7.35479736328125
2012-06-25,7.35479736328125
2012-06-26,7.35479736328125
2012-06-27,7.35479736328125
2012-06-28,7.35479736328125
2012-06-29,7.35479736328125
2012-07-02,7.35479736328125
2012-07-03,7.35479736328125
2012-07-05,7.35479736328125
2012-07-06,7.35479736328125
2012-07-09,7.35479736328125
2012-07-10,7.35479736328125
2012-07-11,7.35479736328125
2012-07-12,7.35479736328125
2012-07-13,7.35479736328125
2012-07-16,7.35479736328125
2012-07-17,7.35479736328125
2012-07-18,7.35479736328125
2012-07-19,7.35479736328125
2012-07-20,7.35479736328125
2012-07-23,7.35479736328125
2012-07-24,7.35479736328125
2012-07-25,7.35479736328125
2012-07-26,7.35479736328125
2012-07-27,7.35479736328125
2012-07-30,7.35479736328125
2012-07-31,7.35479736328125
2012-08-01,7.35479736328125
2012-08-02,7.35479736328125
2012-08-03,7.35479736328125
2012-08-06,7.35479736328125
2012-08-07,7.35479736328125
2012-08-08,7.35479736328125
2012-08-09,7.35479736328125
2012-08-10,7.35479736328125
2012-08-13,7.35479736328125
2012-08-14,7.35479736328125
2012-08-15,7.35479736328125
2012-08-16,7.35479736328125
2012-08-17,7.35479736328125
2012-08-20,7.35479736328125
2012-08-21,7.35479736328125
2012-08-22,7.35479736328125
2012-08-23,7.35479736328125
2012-08-24,7.35479736328125
2012-08-27,7.35479736328125
2012-08-28,7.35479736328125
2012-08-29,7.35479736328125
2012-08-30,7.35479736328125
2012-08-31,7.35479736328125
2012-09-04,7.35479736328125
2012-09-05,7.35479736328125
2012-09-06,7.35479736328125
2012-09-07,7.416086196899414
2012-09-10,7.416086196899414
2012-09-11,7.416086196899414
2012-09-12,7.416086196899414
2012-09-13,7.446733474731445
2012-09-14,7.446733474731445
2012-09-17,7.446733474731445
2012-09-18,7.446733474731445
2012-09-19,7.446733474731445
2012-09-20,7.446733474731445
2012-09-21,7.446733474731445
2012-09-24,7.508019924163818
2012-09-25,7.508019924163818
2012-09-26,7.508019924163818
2012-09-27,7.508019924163818
2012-09-28,7.508019924163818
2012-10-01,7.508019924163818
2012-10-02,7.508019924163818
2012-10-03,7.508019924163818
2012-10-04,7.508019924163818
2012-10-05,7.508019924163818
2012-10-08,7.508019924163818
2012-10-09,7.508019924163818
2012-10-10,7.546329021453857
2012-10-11,7.546329021453857
2012-10-12,7.546329021453857
2012-10-15,7.515683650970459
2012-10-16,7.515683650970459
2012-10-17,7.515683650970459
2012-10-18,7.508019924163818
2012-10-19,7.508019924163818
2012-10-22,7.508019924163818
2012-10-23,7.508019924163818
2012-10-24,7.508019924163818
2012-10-25,7.508019924163818
2012-10-26,7.515683650970459
2012-10-31,7.515683650970459
2012-11-01,7.515683650970459
2012-11-02,7.5846333503723145
2012-11-05,7.5846333503723145
2012-11-06,7.5846333503723145
2012-11-07,7.5846333503723145
2012-11-08,7.5846333503723145
2012-11-09,7.5846333503723145
2012-11-12,7.538668155670166
2012-11-13,7.538668155670166
2012-11-14,7.538668155670166
2012-11-15,7.538668155670166
2012-11-16,7.538668155670166
2012-11-19,7.538668155670166
2012-11-20,7.538668155670166
2012-11-21,7.538668155670166
2012-11-23,7.538668155670166
2012-11-26,7.538668155670166
2012-11-27,7.538668155670166
2012-11-28,7.538668155670166
2012-11-29,7.538668155670166
2012-11-30,7.546329021453857
2012-12-03,7.546329021453857
2012-12-04,7.546329021453857
2012-12-05,7.546329021453857
2012-12-06,7.546329021453857
2012-12-07,7.546329021453857
2012-12-10,7.546329021453857
2012-12-11,7.538668155670166
2012-12-12,7.538668155670166
2012-12-13,7.538668155670166
2012-12-14,7.6152777671813965
2012-12-17,7.6152777671813965
2012-12-18,7.6152777671813965
2012-12-19,7.6152777671813965
2012-12-20,7.6152777671813965
2012-12-21,7.6152777671813965
2012-12-24,7.6152777671813965
2012-12-26,7.6152777671813965
2012-12-27,7.6152777671813965
2012-12-28,7.6152777671813965
2012-12-31,7.56931209564209
2013-01-02,7.561650276184082
2013-01-03,7.561650276184082
2013-01-04,7.561650276184082
2013-01-07,7.561650276184082
2013-01-08,7.561650276184082
2013-01-09,7.561650276184082
2013-01-10,7.561650276184082
2013-01-11,7.561650276184082
2013-01-14,7.561650276184082
2013-01-15,7.561650276184082
2013-01-16,7.561650276184082
2013-01-17,7.561650276184082
2013-01-18,7.561650276184082
2013-01-22,7.622941493988037
2013-01-23,7.622941493988037
2013-01-24,7.622941493988037
2013-01-25,7.622941493988037
2013-01-28,7.622941493988037
2013-01-29,7.622941493988037
2013-01-30,7.622941493988037
2013-01-31,7.622941493988037
2013-02-01,7.622941493988037
2013-02-04,7.622941493988037
2013-02-05,7.622941493988037
2013-02-06,7.622941493988037
2013-02-07,7.622941493988037
2013-02-08,7.622941493988037
2013-02-11,7.622941493988037
2013-02-12,7.622941493988037
2013-02-13,7.622941493988037
2013-02-14,7.622941493988037
2013-02-15,7.622941493988037
2013-02-19,7.622941493988037
2013-02-20,7.622941493988037
2013-02-21,7.622941493988037
2013-02-22,7.622941493988037
2013-02-25,7.661245346069336
2013-02-26,7.5846333503723145
2013-02-27,7.5846333503723145
2013-02-28,7.5846333503723145
2013-03-01,7.5846333503723145
2013-03-04,7.5846333503723145
2013-03-05,7.5846333503723145
2013-03-06,7.5846333503723145
2013-03-07,7.5846333503723145
2013-03-08,7.5846333503723145
2013-03-11,7.6535844802856445
2013-03-12,7.6535844802856445
2013-03-13,7.6535844802856445
2013-03-14,7.6535844802856445
2013-03-15,7.6535844802856445
2013-03-18,7.6535844802856445
2013-03-19,7.6535844802856445
2013-03-20,7.6535844802856445
2013-03-21,7.6535844802856445
2013-03-22,7.6535844802856445
2013-03-25,7.6535844802856445
2013-03-26,7.6535844802856445
2013-03-27,7.6535844802856445
2013-03-28,7.6535844802856445
2013-04-01,7.6535844802856445
2013-04-02,7.6535844802856445
2013-04-03,7.6535844802856445
2013-04-04,7.6535844802856445
2013-04-05,7.6535844802856445
2013-04-08,7.6535844802856445
2013-04-09,7.6535844802856445
2013-04-10,7.6535844802856445
2013-04-11,7.6535844802856445
2013-04-12,7.6535844802856445
2013-04-15,7.6535844802856445
2013-04-16,7.6535844802856445
2013-04-17,7.6535844802856445
2013-04-18,7.6535844802856445
2013-04-19,7.661245346069336
2013-04-22,7.661245346069336
2013-04-23,7.661245346069336
2013-04-24,7.661245346069336
2013-04-25,7.661245346069336
2013-04-26,7.661245346069336
2013-04-29,7.661245346069336
2013-04-30,7.599956035614014
2013-05-01,7.6535844802856445
2013-05-02,7.6535844802856445
2013-05-03,7.6535844802856445
2013-05-06,7.6535844802856445
2013-05-07,7.6535844802856445
2013-05-08,7.6535844802856445
2013-05-09,7.6535844802856445
2013-05-10,7.6152777671813965
2013-05-13,7.599956035614014
2013-05-14,7.599956035614014
2013-05-15,7.599956035614014
2013-05-16,7.599956035614014
2013-05-17,7.599956035614014
2013-05-20,7.599956035614014
2013-05-21,7.599956035614014
2013-05-22,7.599956035614014
2013-05-23,7.599956035614014
2013-05-24,7.6535844802856445
2013-05-28,7.6535844802856445
2013-05-29,7.6459221839904785
2013-05-30,7.6459221839904785
2013-05-31,7.6459221839904785
2013-06-03,7.6535844802856445
2013-06-04,7.6535844802856445
2013-06-05,7.6535844802856445
2013-06-06,7.6535844802856445
2013-06-07,7.6535844802856445
2013-06-10,7.6535844802856445
2013-06-11,7.6535844802856445
2013-06-12,7.6535844802856445
2013-06-13,7.6535844802856445
